wavelength,Back_TanRuem,Belly_TanRuem,Breast_TanRuem,Crissum_TanRuem,Crown_TanRuem,DorTail_TanRuem,Patch10_TanRuem,Patch11_TanRuem,Patch12_TanRuem,Rump_TanRuem,Throat_TanRuem,WingTip_TanRuem
244.17,4.73033333333,5.9238245614,15.5173333333,11.6713333333,8.4,11.671,7.07366666667,13.13,7.47133333333,8.974,11.0963333333,11.052
244.55,5.69383333333,5.94775438597,15.9683333333,10.864,8.42033333333,11.8673333333,6.76266666667,13.1763333333,9.468,9.11866666667,10.733,11.9983333333
244.92,4.22466666667,3.86014035088,13.477,8.027,6.675,10.815,5.28066666667,11.5336666667,8.28066666667,6.88633333333,8.74533333333,10.266
245.30,6.15083333333,6.03180701753,15.397,8.49166666667,7.81766666667,13.4526666667,7.57966666667,14.048,9.72233333333,8.96833333333,10.04,10.8726666667
245.67,6.41883333333,6.1708245614,14.6973333333,7.075,8.096,13.64,8.06,14.3686666667,9.66433333333,10.394,10.4303333333,11.415
246.05,8.27566666667,7.39684210527,15.071,7.23933333333,9.082,14.1493333333,9.34533333333,15.5313333333,10.5626666667,12.0763333333,10.826,12.109
246.42,8.87,8.64342105263,14.9453333333,8.17933333333,9.97366666667,14.7396666667,9.88533333333,16.652,11.062,13.0626666667,11.7976666667,12.9156666667
246.79,8.86533333333,8.1890877193,14.3356666667,7.73366666667,9.13533333333,13.6616666667,9.189,15.8716666667,10.4016666667,12.827,10.9943333333,12.5033333333
247.17,8.5965,7.9827894737,13.8843333333,7.36833333333,8.772,13.183,8.72166666667,15.7896666667,10.2003333333,12.807,10.8016666667,12.5313333333
247.54,9.0065,9.27115789473,14.8676666667,7.72,8.81566666667,13.2713333333,9.43533333333,16.4166666667,10.412,13.3906666667,11.77,13.2476666667
247.92,9.56,9.80603508773,15.0426666667,8.13166666667,8.846,13.0153333333,9.46766666667,17.0006666667,10.6656666667,14.006,12.2323333333,13.5913333333
248.29,9.56416666667,9.5264385965,14.4313333333,7.73733333333,8.532,12.639,8.78133333333,16.678,10.0973333333,13.9096666667,11.981,12.8433333333
248.67,9.9705,10.1816491228,14.7876666667,8.575,8.93533333333,12.604,9.048,17.1503333333,10.4883333333,14.6523333333,12.1316666667,12.649
249.04,10.259,10.6298245614,15.1516666667,8.83666666667,9.55366666667,12.7226666667,9.32233333333,17.7656666667,10.9876666667,15.429,11.913,13.0926666667
249.42,9.53233333333,9.6664736842,14.122,8.83866666667,9.17933333333,11.3953333333,8.181,16.776,10.7863333333,14.463,10.908,12.4423333333
249.79,10.306,9.99859649123,15.0603333333,10.5883333333,9.92033333333,11.411,8.78966666667,17.5276666667,12.2076666667,14.7263333333,11.4623333333,13.1583333333
250.17,9.2825,8.93536842107,15.2396666667,10.6956666667,9.55966666667,10.6123333333,8.09066666667,17.0406666667,11.7763333333,14.2143333333,11.333,12.746
250.54,8.93883333333,8.3266491228,15.127,11.1806666667,8.96866666667,9.83566666667,8.042,15.9643333333,12.078,14.0506666667,11.2406666667,12.078
250.92,8.34166666667,7.4285614035,14.7066666667,11.629,8.19566666667,8.714,7.70966666667,14.966,12.3423333333,13.1843333333,11.176,11.4996666667
251.29,8.2055,7.0337368421,14.534,11.6343333333,8.32466666667,7.813,7.43766666667,14.5003333333,11.6343333333,13.1013333333,11.2933333333,11.873
251.66,7.625,5.63689473683,13.4313333333,10.8776666667,7.94,7.415,6.71566666667,13.1516666667,10.458,12.4866666667,10.668,11.1926666667
252.04,6.62333333333,4.35950877193,13.139,10.943,7.88333333333,7.12733333333,5.86766666667,11.591,9.791,11.843,9.467,11.411
252.41,6.80133333333,4.38787719297,13.1653333333,11.7436666667,7.44,8.49733333333,6.601,12.108,9.91966666667,12.0713333333,9.62833333333,12.327
252.79,5.606,2.65464912281,11.8536666667,9.966,6.00233333333,8.154,5.625,10.91,7.92766666667,10.3813333333,9.09766666667,11.9293333333
253.16,5.63116666667,2.38677192982,11.8266666667,10.0563333333,5.98866666667,8.136,6.13933333333,10.3953333333,8.06066666667,9.86833333333,9.153,10.8853333333
253.54,5.86916666667,2.95835087719,12.1143333333,9.59366666667,6.24533333333,9.14233333333,7.14833333333,11.2113333333,8.31466666667,11.136,10.045,10.9853333333
253.91,4.74233333333,2.73229824561,10.9563333333,7.356,5.26533333333,8.78866666667,5.575,10.7243333333,7.16233333333,10.8786666667,9.05966666667,9.71733333333
254.28,5.4385,4.31205263158,10.6416666667,7.981,6.10333333333,9.93733333333,6.10333333333,11.8153333333,8.52933333333,11.9326666667,9.116,10.994
254.66,5.94133333333,4.58521052632,11.2443333333,7.616,7.01766666667,10.885,5.78133333333,12.6793333333,8.97133333333,12.9183333333,9.37,12.56
255.03,4.80283333333,3.78956140351,10.386,6.363,7.10166666667,11.4943333333,5.21333333333,12.3563333333,7.882,12.4793333333,7.63533333333,11.2476666667
255.41,3.63266666667,3.25656140351,9.658,6.795,6.96566666667,11.9656666667,5.171,11.4103333333,7.47866666667,12.3076666667,6.581,9.48733333333
255.78,4.298,3.97712280702,10.1313333333,8.77233333333,7.93866666667,12.5,5.921,12.5,8.377,12.7193333333,5.965,9.38566666667
256.15,4.19933333333,4.24163157895,9.31266666667,7.572,6.83166666667,12.1846666667,6.17966666667,13.3596666667,8.268,12.054,5.657,7.702
256.53,3.57283333333,3.55468421053,8.584,5.92566666667,6.62333333333,10.1523333333,5.14166666667,12.2006666667,8.14833333333,11.3726666667,5.27233333333,6.231
256.90,3.80716666667,4.51942105263,9.55866666667,7.33066666667,6.96633333333,9.92333333333,5.508,12.3936666667,8.74833333333,12.0293333333,5.954,6.72333333333
257.28,3.61916666667,5.13861403509,9.90466666667,7.238,6.20966666667,9.82866666667,5.29533333333,12.1143333333,8.53333333333,11.8093333333,7.42866666667,7.962
257.65,4.72783333333,5.89522807018,10.5443333333,7.48333333333,6.633,9.388,5.238,12.143,8.40133333333,11.8706666667,7.891,9.21766666667
258.02,4.16316666667,5.31803508772,9.72333333333,6.89833333333,5.32266666667,7.85,4.96566666667,10.913,6.988,10.5263333333,7.315,8.47466666667
258.40,3.69933333333,4.88726315789,9.14,5.81133333333,3.96833333333,7.271,4.429,10.3433333333,5.83733333333,8.986,6.96333333333,7.501
258.77,3.59566666667,5.40361403509,9.29666666667,5.84666666667,3.71833333333,7.415,4.65933333333,10.2823333333,5.242,8.98266666667,7.079,7.45966666667
259.15,4.67033333333,6.31401754386,10.308,6.97066666667,4.66066666667,8.57,5.52933333333,11.335,6.08233333333,9.61666666667,8.07666666667,9.08366666667
259.52,5.0615,6.21380701754,10.4663333333,6.74233333333,4.284,8.532,5.224,11.4426666667,6.327,9.30966666667,8.677,9.30933333333
259.89,5.221,6.28142105263,10.6783333333,6.562,4.28466666667,8.94066666667,5.04366666667,11.6226666667,6.41033333333,9.413,9.109,9.48066666667
260.27,5.119,6.16464912281,10.8806666667,6.57366666667,4.404,9.06466666667,5.09466666667,11.5233333333,6.477,9.418,9.04833333333,9.38566666667
260.64,4.64466666667,5.86136842105,10.7886666667,6.354,4.21566666667,8.946,4.93366666667,11.1633333333,6.167,9.21166666667,8.64933333333,9.32066666667
261.01,4.0805,5.42266666667,10.283,5.409,4.07233333333,8.33333333333,4.418,10.6916666667,5.07866666667,8.91533333333,8.34933333333,8.94633333333
261.39,4.63433333333,5.63026315789,10.6113333333,5.81066666667,4.437,8.68466666667,4.68966666667,10.8796666667,5.337,9.45833333333,8.33733333333,9.127
261.76,4.27233333333,5.52594736842,10.3436666667,5.59333333333,4.069,8.755,4.55566666667,10.49,5.20433333333,9.25766666667,8.12266666667,8.609
262.13,3.64,4.91943859649,10.2643333333,5.72866666667,3.61433333333,8.76366666667,3.97266666667,10.0596666667,4.65466666667,9.105,7.41666666667,8.406
262.51,3.0685,4.31273684211,9.86766666667,5.862,3.34433333333,8.269,3.47266666667,9.16933333333,4.04233333333,9.04066666667,6.83566666667,8.416
262.88,2.771,3.07121052632,9.352,5.522,3.30066666667,8.15,2.669,8.49633333333,3.423,8.39433333333,6.47933333333,8.00733333333
263.25,1.36316666667,1.30712280702,7.862,4.11266666667,1.795,6.38466666667,0.909,6.88466666667,1.74966666667,7.43033333333,5.385,6.83933333333
263.63,1.392,1.43542105263,7.681,4.12633333333,2.01366666667,5.99066666667,0.820333333333,7.25866666667,1.49133333333,7.75533333333,4.59833333333,6.46266666667
264.00,0.0818333333333,0.200596491227,5.98666666667,2.66666666667,0.299333333333,4.46266666667,-0.299333333333,5.959,0.571666666667,6.83,3.07466666667,5.279
264.37,-0.392333333333,-0.84250877193,4.38833333333,1.308,-1.10433333333,3.05133333333,-1.54033333333,4.766,-1.85037170771e-17,6.50966666667,2.15066666667,4.03966666667
264.75,1.00766666667,-0.0567368421067,4.908,2.01566666667,-0.526,3.681,-0.847333333333,5.84266666667,1.02233333333,7.42066666667,3.06766666667,4.55733333333
265.12,2.01883333333,1.15470175439,5.756,2.80666666667,0.171666666667,4.38133333333,0.315,6.787,2.89233333333,8.047,3.465,5.29766666667
265.49,1.725,1.46285964912,5.42566666667,2.47633333333,0.445333333333,4.535,0.556333333333,7.123,2.28166666667,7.79066666667,3.311,5.231
265.87,2.24,1.51859649123,6.09966666667,3.104,1.24133333333,4.66933333333,0.998333333333,8.01633333333,2.699,7.989,3.374,5.668
266.24,3.45033333333,2.3768245614,6.04166666667,3.25566666667,2.318,5.15633333333,2.13566666667,8.95833333333,3.41133333333,8.25533333333,4.297,6.09366666667
266.61,4.21416666667,2.76366666667,6.914,3.457,3.07833333333,5.93,3.028,10.4466666667,4.01233333333,8.47866666667,5.12266666667,5.57633333333
266.98,4.2365,3.17270175439,6.822,3.496,2.84033333333,5.65666666667,3.059,10.8276666667,4.12733333333,8.473,4.928,5.29266666667
267.36,5.36816666667,4.66107017544,7.99333333333,4.24266666667,3.938,6.91533333333,4.50033333333,12.072,5.62566666667,9.306,5.76666666667,6.18866666667
267.73,5.6125,5.055,8.49766666667,4.36266666667,4.499,7.70266666667,5.22633333333,12.0426666667,5.97566666667,9.61166666667,6.58933333333,6.77133333333
268.10,5.8975,5.05680701754,8.98533333333,4.43733333333,5.23966666667,8.02666666667,5.41833333333,12.4416666667,5.95333333333,9.81066666667,7.157,6.979
268.48,6.27483333333,5.61185964912,10.3486666667,5.621,6.558,9.19366666667,6.122,13.0936666667,5.88266666667,10.2613333333,7.887,8.039
268.85,6.33816666667,5.71577192982,10.296,5.663,6.26333333333,9.009,6.392,12.484,5.74866666667,10.017,8.04366666667,7.808
269.22,6.45966666667,5.26680701754,9.943,5.78433333333,5.53066666667,9.07733333333,6.101,11.9696666667,5.40433333333,9.33066666667,7.93733333333,7.473
269.59,5.684,4.53636842105,8.99033333333,5.048,4.71433333333,8.40633333333,5.44433333333,11.306,4.81833333333,8.761,7.113,6.675
269.97,4.6435,4.17138596491,8.27266666667,4.23733333333,3.69033333333,8.35366666667,4.98766666667,10.5026666667,3.56866666667,8.374,6.87366666667,6.28533333333
270.34,4.543,4.44461403509,8.79066666667,4.189,3.717,8.712,5.31,10.049,3.67766666667,8.41733333333,6.50966666667,6.667
270.71,4.81366666667,5.01552631579,9.18933333333,4.45166666667,4.01433333333,8.961,5.67,9.83633333333,3.99533333333,9.018,6.25966666667,7.66733333333
271.09,4.62133333333,4.81336842105,8.98566666667,4.15266666667,4.13433333333,8.71,5.93533333333,9.66566666667,3.89566666667,8.91233333333,5.917,7.534
271.46,4.35416666667,4.32212280702,8.42266666667,3.74766666667,3.85433333333,8.155,5.33533333333,9.26133333333,3.462,8.79766666667,6.01366666667,7.08433333333
271.83,4.53066666667,4.32122807018,8.33333333333,3.91566666667,4.17533333333,8.02133333333,5.19733333333,9.234,3.58633333333,9.02633333333,6.289,7.51933333333
272.20,4.62933333333,4.61507017544,8.375,4.421,4.37133333333,8.02466666667,5.23866666667,9.29266666667,3.52,9.34266666667,6.356,7.67433333333
272.58,4.55016666667,4.56643859649,7.979,4.286,3.775,7.55033333333,4.97866666667,9.05066666667,3.49466666667,9.08333333333,6.08333333333,7.25333333333
272.95,4.28233333333,4.48596491228,7.963,4.44566666667,4.022,7.898,4.78733333333,9.298,3.224,9.13533333333,5.895,7.393
273.32,4.037,4.49926315789,7.91266666667,4.628,4.126,8.15533333333,5.04866666667,9.32033333333,2.99333333333,9.43366666667,5.696,7.686
273.69,3.941,4.56326315789,8.14233333333,5.03866666667,4.14433333333,8.11,5.11966666667,8.98766666667,2.82766666667,9.67,5.73666666667,7.931
274.06,3.9845,4.73066666667,8.08533333333,4.97666666667,4.19966666667,7.672,5.159,8.82933333333,3.07533333333,9.70566666667,5.80333333333,7.85366666667
274.44,3.52766666667,4.31573684211,7.52933333333,4.738,4.01033333333,7.15733333333,4.602,8.917,2.67333333333,9.71266666667,5.92233333333,7.10666666667
274.81,3.06983333333,4.079,7.05866666667,4.50933333333,3.885,6.85033333333,4.30066666667,8.68866666667,2.41066666667,9.38266666667,6.29533333333,6.50333333333
275.18,3.03783333333,4.10166666667,7.08466666667,4.499,4.02033333333,6.89,4.127,8.218,2.53266666667,8.87333333333,6.26966666667,6.18133333333
275.55,3.0235,4.0101754386,7.31466666667,4.834,3.85633333333,7.06133333333,3.89266666667,7.80366666667,2.408,8.51,5.92066666667,5.86666666667
275.93,2.43816666667,3.50866666667,7.07233333333,4.57833333333,3.257,6.86766666667,3.741,7.14666666667,1.71233333333,8.09633333333,4.82033333333,5.23
276.30,2.37133333333,3.50473684211,7.12366666667,4.30466666667,3.562,6.819,3.90466666667,7.02833333333,2.09533333333,7.924,4.60933333333,5.181
276.67,2.11833333333,3.23887719298,7.158,3.88833333333,3.77233333333,7.08066666667,4.00466666667,6.926,2.26333333333,7.97033333333,4.585,5.32
277.04,2.072,3.09954385965,6.99266666667,3.457,3.28,6.56066666667,4.10533333333,6.757,2.41566666667,7.91633333333,4.14466666667,5.166
277.41,2.0375,2.58128070175,6.94366666667,2.90766666667,2.94766666667,6.29066666667,3.87733333333,6.548,2.631,7.67566666667,3.719,4.51033333333
277.79,2.06483333333,2.46912280702,7.002,2.07433333333,2.39366666667,6.403,3.84966666667,6.76233333333,2.83266666667,7.381,3.69066666667,4.109
278.16,1.999,2.16354385965,6.63066666667,1.84833333333,2.04966666667,6.309,3.918,6.48966666667,2.55166666667,7.153,2.97366666667,3.55633333333
278.53,2.8985,2.83598245614,6.96833333333,2.28266666667,2.08466666667,7.00833333333,4.606,6.98833333333,3.375,7.30633333333,3.41466666667,3.951
278.90,3.122,2.52907017544,6.83633333333,2.66733333333,1.56066666667,7.03433333333,4.72266666667,7.212,3.221,7.27133333333,3.18133333333,3.932
279.27,3.8115,3.1828245614,7.36833333333,3.64466666667,1.411,7.40733333333,5.21233333333,8.21066666667,3.76266666667,8.407,3.72333333333,4.644
279.64,3.46683333333,3.35935087719,7.01033333333,3.57266666667,1.29366666667,7.62833333333,5.48466666667,8.38133333333,3.84333333333,8.401,3.32166666667,4.886
280.02,4.20483333333,3.83731578947,7.05866666667,4.03333333333,1.71233333333,7.76266666667,5.72666666667,9.24666666667,4.83266666667,8.31433333333,3.843,5.27
280.39,3.97533333333,3.62398245614,6.86833333333,3.86333333333,1.176,7.67066666667,5.543,8.828,4.60966666667,8.268,3.75133333333,5.002
280.76,3.97683333333,3.93594736842,6.45333333333,4.03133333333,1.35566666667,7.556,5.83866666667,9.219,4.537,8.008,3.68766666667,5.152
281.13,4.39483333333,4.6871754386,7.035,4.59666666667,2.26333333333,7.965,5.82466666667,9.544,4.70166666667,8.45633333333,4.01733333333,6.05233333333
281.50,4.91733333333,5.61978947368,7.02933333333,5.028,3.31833333333,8.15766666667,6.02033333333,10.0566666667,5.02833333333,8.85933333333,4.70366666667,7.16633333333
281.87,5.7735,6.48103508772,7.659,5.98866666667,4.235,8.43666666667,6.468,10.6866666667,5.426,9.29666666667,5.31,8.15533333333
282.25,6.55266666667,7.40252631579,8.74733333333,6.96266666667,5.419,9.053,7.059,11.5133333333,6.27133333333,9.76033333333,6.52866666667,9.55166666667
282.62,6.293,7.19838596491,8.78833333333,6.88933333333,5.77533333333,8.92966666667,6.87366666667,11.378,6.246,9.76133333333,6.607,9.74566666667
282.99,6.1645,7.28521052632,8.75166666667,7.047,5.89033333333,9.193,6.59066666667,11.263,6.45366666667,9.90866666667,6.54466666667,9.848
283.36,5.9485,7.08549122807,8.36633333333,6.47633333333,5.978,8.84966666667,6.38833333333,11.15,6.10966666667,9.77266666667,6.43233333333,9.78733333333
283.73,5.9025,6.89522807018,8.35466666667,6.43033333333,5.77433333333,8.51166666667,6.75766666667,11.0493333333,5.84533333333,9.75166666667,6.587,9.78033333333
284.10,5.31833333333,6.83238596491,8.35733333333,5.71866666667,5.47033333333,8.41266666667,6.56133333333,10.7056666667,5.23566666667,9.69733333333,6.58933333333,9.53166666667
284.47,5.449,6.81010526316,8.10033333333,5.329,5.489,8.40633333333,5.99533333333,10.5783333333,5.06266666667,9.286,6.58133333333,9.459
284.85,5.40933333333,6.56752631579,8.03366666667,5.197,5.36433333333,8.30433333333,5.39,10.1223333333,5.09333333333,9.091,6.53766666667,9.24566666667
285.22,4.94083333333,5.9388245614,7.72933333333,4.93466666667,4.834,7.82966666667,5.17366666667,9.63,4.82133333333,8.56,6.34433333333,8.76133333333
285.59,4.82233333333,5.92589473684,8.318,5.03766666667,4.60766666667,7.974,5.16033333333,9.75566666667,4.939,8.613,6.37666666667,8.51466666667
285.96,4.69983333333,5.618,8.31233333333,4.79666666667,4.68766666667,8.167,5.09866666667,9.70166666667,5.123,8.711,6.452,8.44533333333
286.33,3.8765,4.59887719298,7.56133333333,3.88833333333,3.733,7.454,4.28333333333,9.23666666667,4.439,7.89666666667,5.57566666667,7.56166666667
286.70,3.61016666667,4.35929824561,7.60266666667,3.91466666667,3.60433333333,7.32766666667,4.33233333333,9.249,4.368,7.996,5.645,7.60233333333
287.07,3.35866666667,4.28094736842,7.47433333333,3.25666666667,3.593,6.96933333333,4.302,8.88,4.03733333333,7.77466666667,5.56366666667,7.462
287.44,2.9105,4.13310526316,7.44933333333,3.15966666667,3.208,6.99933333333,4.03466666667,8.312,3.986,7.413,5.481,7.279
287.82,3.21,4.28075438596,7.82166666667,3.09433333333,3.48433333333,7.16366666667,3.82533333333,8.32133333333,4.27633333333,7.39533333333,5.82366666667,7.456
288.19,3.78483333333,4.36307017544,8.318,3.69266666667,3.72966666667,7.59433333333,3.975,8.73533333333,4.85833333333,7.75366666667,5.999,7.86433333333
288.56,3.721,4.47059649123,8.60966666667,4.1,3.76466666667,7.827,4.361,9.04466666667,5.13133333333,7.914,5.83933333333,8.07533333333
288.93,3.91316666667,5.25335087719,8.996,4.691,4.18066666667,8.13733333333,5.18833333333,9.705,5.537,8.386,6.33333333333,8.44833333333
289.30,4.19933333333,5.75475438596,9.26,4.71766666667,4.218,8.57366666667,5.39133333333,10.2333333333,5.95266666667,8.561,6.63933333333,8.59866666667
289.67,3.931,5.54185964912,8.83033333333,4.403,4.0,8.41533333333,5.20733333333,10.2013333333,5.761,8.36466666667,6.55333333333,8.415
290.04,4.16366666667,5.80871929825,8.90666666667,4.74933333333,3.905,8.46566666667,5.34133333333,10.3803333333,5.99633333333,8.226,6.387,8.516
290.41,4.6185,6.35598245614,9.22433333333,5.332,4.309,9.00933333333,5.737,10.7153333333,6.52033333333,8.75666666667,6.93666666667,8.76933333333
290.78,5.37116666667,6.82915789474,9.61,5.874,4.76733333333,9.33333333333,5.96233333333,11.17,6.956,9.05666666667,7.22,9.18233333333
291.15,5.8465,7.10426315789,10.1226666667,6.74433333333,5.14966666667,9.53266666667,6.22966666667,11.58,7.51066666667,9.45733333333,7.46,9.25633333333
291.52,6.146,7.38115789474,10.3756666667,6.94633333333,5.66066666667,9.58133333333,6.417,12.002,7.36266666667,9.60666666667,7.71566666667,9.50566666667
