wavelength,Back_SicCitm,Belly_SicCitm,Breast_SicCitm,Crissum_SicCitm,Crown_SicCitm,DorTail_SicCitm,Patch10_SicCitm,Patch11_SicCitm,Rump_SicCitm,Throat_SicCitm,WingTip_SicCitm
637.56,18.2796,49.1966666667,30.3592333334,50.5066666667,28.5856666667,11.9013333333,13.2806666666,43.1798666667,23.46965,42.8679,19.7595619048
637.90,18.2242,49.0953333333,30.3341333333,50.4895,28.5267333333,11.8789333333,13.2284666667,43.0922666667,23.3236833333,42.8611,19.636
638.23,18.2984,49.1436666667,30.4407666667,50.4924666667,28.6346666667,12.0244666667,13.2992666667,43.1522666667,23.3491,42.9102666667,19.6920380952
638.56,18.2778666667,49.006,30.3738333333,50.3681333333,28.5221333333,12.0034333333,13.3738,42.9904,23.2603166667,42.7513666667,19.6690952381
638.89,18.216,48.9924666667,30.3085,50.4052666667,28.4545333333,11.9295,13.3074,42.9246,23.2092333333,42.7475666667,19.6628857143
639.22,18.1179333333,48.873,30.2382666667,50.2447333333,28.3881333333,11.9084666667,13.2487333334,42.7566,23.0936,42.6094666667,19.6024095238
639.55,18.1454,48.9912,30.3839,50.3830333333,28.4666666667,11.9968333333,13.3644666667,42.849,23.1738333333,42.7227,19.6615714286
639.88,18.2017333333,49.1016666667,30.4179666666,50.3811666667,28.4563333333,11.9346333333,13.3823333333,42.8639333333,23.2279666667,42.6951666667,19.6663333333
640.21,18.0876,48.9818666667,30.3696333334,50.2688,28.3692,11.8137333333,13.2806,42.6924,23.1192666667,42.5836666667,19.5815714286
640.54,18.1647333333,49.0493333333,30.3568333333,50.3064333333,28.4696666666,11.8303333333,13.3423333333,42.7976666667,23.2254666667,42.6169,19.6132666667
640.87,18.2260666667,48.9838666667,30.411,50.4332333333,28.4887333334,11.8954333333,13.3602,42.7830666667,23.2643166667,42.5633,19.6164285714
641.20,18.3780666667,49.0711333333,30.5485333333,50.5610333333,28.6418666667,12.0062666667,13.4325333333,42.8858,23.37305,42.7153,19.7453047619
641.53,18.3979333333,49.1616666667,30.6388,50.6139,28.6878666667,12.0397,13.4725333333,42.9664666667,23.4372166667,42.7067,19.8453142857
641.87,18.3758666667,49.2388666667,30.6159,50.6435333333,28.6315333333,11.9848666667,13.4773333333,42.9456,23.50045,42.7815666667,19.8328952381
642.20,18.4223333333,49.4408666667,30.7273666667,50.7966,28.7559333333,11.9764,13.4780666667,43.1427333333,23.62495,42.9455,19.9267428571
642.53,18.4824,49.4994666667,30.8667,50.7621666667,28.7746,11.9446333333,13.5124,43.1648666667,23.6503833333,42.9182666666,19.9534285714
642.86,18.5271333333,49.6636,30.9572666667,50.8867666667,28.8302,11.9782666667,13.5610666667,43.2478666667,23.7572833333,43.0252333333,20.0020952381
643.19,18.4558,49.4925333333,30.8442,50.7044,28.7181333333,11.8763333333,13.4472666667,43.109,23.63195,42.8213,19.8733809524
643.52,18.419,49.4486666667,30.7569333333,50.7261666667,28.7278666666,11.8897,13.4631333333,43.0515333333,23.6354333333,42.8941666667,19.8893238095
643.85,18.4168666667,49.4131333333,30.6737666667,50.6020666667,28.6376,11.9197,13.4594,43.002,23.5612333333,42.8760666667,19.7981714286
644.18,18.4426,49.3742666667,30.7522,50.6777333333,28.6602666667,11.9295333333,13.4596666667,42.937,23.53795,42.9187333333,19.8404952381
644.51,18.3754666667,49.3442,30.6502333333,50.4958333333,28.5542666667,11.8306666667,13.4146,42.7920666667,23.4054333333,42.7949666667,19.7200952381
644.84,18.3598666667,49.4058666667,30.6162333333,50.5585666667,28.5382,11.7532666667,13.4008666667,42.7996666667,23.3728666667,42.7399333333,19.6779904762
645.17,18.3633333333,49.2958,30.4365666666,50.4620333333,28.4707333333,11.7261666667,13.3832666667,42.6780666667,23.3565833333,42.6690333333,19.6236285714
645.50,18.3112666667,49.1749333333,30.3509666667,50.4086,28.4406,11.6863666667,13.315,42.6928,23.2591666667,42.5514666667,19.5895904762
645.83,18.2401333333,49.0314666667,30.2660666667,50.3012666667,28.3701333333,11.6771333333,13.2648,42.5702,23.1452333333,42.4394,19.4993904762
646.16,18.4636666666,49.2748666667,30.3878,50.5403666667,28.5914,11.9811333333,13.4679333333,42.7976,23.356,42.6695333333,19.6890095238
646.49,18.5926,49.3481333333,30.5116333333,50.5883333333,28.6278666667,12.0955666667,13.6283333333,42.8841333333,23.4837,42.7165,19.7935238095
646.82,18.5362,49.3892666667,30.4076,50.585,28.5564,11.9789666667,13.5258666667,42.8887333333,23.4307,42.7797666667,19.8067619048
647.15,18.6184666667,49.4755333333,30.5276333333,50.6810333333,28.5938,12.0564,13.5508,42.9794666667,23.4567,42.8734333333,19.8423047619
647.48,18.5608,49.4671333333,30.5656333333,50.721,28.6654,12.0215666667,13.5377333333,43.0686666667,23.50665,42.9662666667,19.9136190476
647.81,18.4948,49.4612,30.4577666667,50.6046666667,28.5642666667,11.9966666667,13.4528666667,43.0584666667,23.4455333333,42.8329666667,19.8405142857
648.14,18.4517333333,49.4332666667,30.4119666667,50.5973666667,28.5012666667,11.9714333333,13.4458,43.0872666667,23.4815833333,42.8518666667,19.8722952381
648.47,18.5506666667,49.4011333333,30.5250333333,50.6558333333,28.5508,12.1154666667,13.5223333334,43.1046,23.4985833333,42.9000333333,19.9597809524
648.80,18.5354666667,49.3816666667,30.6301666667,50.5583,28.6406666667,12.1281,13.5526,43.1524666667,23.4923333333,42.9332666667,20.0236190476
649.13,18.6542,49.4593333333,30.6988,50.6076,28.7589333333,12.2572333333,13.6884666667,43.1855333333,23.6237666667,42.9959,20.1286190476
649.46,18.763,49.5464666667,30.8432,50.6643,28.8406666667,12.3812666667,13.8498,43.2530666667,23.7612,43.1103666667,20.2267047619
649.79,18.6186,49.3376666667,30.7091333333,50.4461333333,28.7002666667,12.2125666667,13.7540666667,43.1122,23.6531833333,42.8921333333,20.0964190476
650.11,18.6257333334,49.2695333333,30.7725333333,50.4709333333,28.7378,12.2249333333,13.6977333333,43.1640666667,23.6164,42.9376,20.1236476191
650.44,18.7842,49.4276666667,31.0568666667,50.6937666667,28.9325333333,12.4782,13.9712666667,43.2908666667,23.7882833333,43.0955333333,20.2718571429
650.77,18.7022666667,49.3959333333,30.9926,50.6751,28.8826666667,12.3558666667,13.9324,43.209,23.7592666666,43.0153333333,20.2253809524
651.10,18.8278666667,49.6071333333,31.1410333333,50.8881333333,28.9264666666,12.3836,13.9589333333,43.3097333333,23.8399166667,43.1164666667,20.236752381
651.43,18.8123333333,49.5444,31.1886333333,50.8046,28.9622666667,12.3265333333,14.0358666667,43.2548666667,23.8564,43.0508333333,20.2804857143
651.76,18.8528666667,49.6020666666,31.2857333333,50.8214333333,29.0056666667,12.3292333333,14.0759333333,43.2366666667,23.87145,43.1198,20.2787047619
652.09,18.6502,49.457,31.1116333333,50.6050666667,28.9112,12.158,13.964,43.1229333333,23.73295,42.9656666667,20.0925619047
652.42,18.6014,49.5172,31.1017333333,50.6906666667,28.8594666667,12.0916333333,13.9385333333,43.1033333333,23.7085833333,42.9357,20.0120761905
652.75,18.5986666667,49.5035333333,31.2083666667,50.7305,28.8595333333,12.0753333333,13.9077333333,43.1573333333,23.6924666667,42.9287666667,19.9867904762
653.08,18.4963333333,49.4437333333,31.1384666667,50.7729666667,28.8096666667,11.9703,13.7432666667,43.1806666667,23.5986666667,42.9033333333,19.8889619048
653.41,18.4782,49.4514,31.1542666667,50.7697666667,28.7749333333,11.9842333333,13.6897333333,43.1394666667,23.6278833333,42.9724333333,19.8444
653.74,18.3996,49.4115333333,30.9826,50.7223,28.6165333334,11.7915666667,13.5309333333,42.9921333333,23.4756166667,42.9073333333,19.6270380952
654.06,18.1621333333,49.1214666667,30.671,50.4091333333,28.3223333333,11.5192,13.2066,42.6822,23.2282666667,42.6410666667,19.3096190476
654.39,18.2204666667,49.0688,30.7004333334,50.2821666667,28.3362,11.6215,13.2169333333,42.6756666667,23.2468,42.6488,19.282352381
654.72,18.2416666667,48.9934666667,30.721,50.2893333333,28.3446,11.6279666667,13.204,42.6854666667,23.2180833333,42.7162666667,19.298847619
655.05,18.2032666667,49.1222666667,30.7286333333,50.4733,28.3092,11.6233,13.1148,42.6788666667,23.1981166667,42.9110666667,19.2849238095
655.38,18.2939333333,49.2116666667,30.8183,50.6666666667,28.3756,11.7098,13.0606666667,42.7908666666,23.2385333333,43.0312666667,19.3115238095
655.71,18.4383333333,49.3384,30.8709666667,50.7955,28.3989333333,11.8794,13.1535333333,42.8906,23.4004,43.2372,19.4751523809
656.04,18.4046,49.2079333333,30.8179,50.6839333333,28.2424,11.7661333333,13.0370666667,42.7700666666,23.3484833333,43.1786666667,19.3839428571
656.37,18.3944666667,49.2332,30.7695,50.6595333333,28.2372,11.7385,12.9745333333,42.7534666667,23.3086166667,43.2215,19.3704190476
656.69,18.571,49.4638,31.0253666667,50.7762,28.3965333333,11.8214666667,13.1531333333,42.9413333333,23.4641333333,43.3777,19.5737619048
657.02,18.5715333333,49.4750666667,31.0109666667,50.8535333333,28.3747333333,11.7848666667,13.1317333333,42.9268,23.4108833333,43.2993333333,19.5857904762
657.35,18.6890666667,49.5864,31.1502666667,50.9968666667,28.489,11.9580333333,13.3008,43.0208666667,23.5513666666,43.4067666667,19.7474380952
657.68,18.8490666667,49.6624666667,31.2641333333,51.0175,28.6262666667,12.0532333333,13.4314,43.1892666667,23.6432,43.4589,19.9066095238
658.01,18.9194,49.7599333333,31.2755333333,51.0615,28.7085333333,12.0650333333,13.5424,43.3446666667,23.6752666667,43.4765333333,19.9994666667
658.34,18.9182666667,49.7958,31.2532333334,51.0710333333,28.7729333333,12.0888666667,13.6026,43.3895333333,23.7259166667,43.4094,20.075447619
658.66,19.0000666667,49.6600666667,31.2312333333,51.0092,28.8172666667,12.1395,13.6810666667,43.426,23.7582166667,43.3898333333,20.0729238095
658.99,19.0278666667,49.7784,31.2982666667,51.0720333333,28.9070666667,12.1820666667,13.7903333333,43.5376666667,23.84445,43.4147333333,20.1549904762
659.32,19.0326,49.77,31.3804333333,51.1259333333,28.9598,12.1732666667,13.8662,43.5084,23.8139,43.3752333333,20.1599047619
659.65,19.0882,49.8358,31.3518666667,51.1973666667,29.0300666666,12.2121666667,13.9406666667,43.5404666667,23.82305,43.4347666667,20.1914666667
659.98,19.0851333333,49.8508666667,31.3828666666,51.2422,29.0417333333,12.241,14.0071333333,43.5338666667,23.8073,43.3888,20.2099714286
660.31,18.9698666667,49.6876,31.1573,51.1608,28.8702,12.1750333333,13.8687333333,43.3528666667,23.6993,43.1661666667,20.0440761905
660.63,19.0564,49.7562666667,31.2604333333,51.2109666667,28.9826666667,12.2831,13.9698,43.4100666667,23.7608333333,43.2299666666,20.1559428571
660.96,19.0054666667,49.7802,31.2683666667,51.1793666667,29.031,12.2619333333,13.9979333333,43.3925333333,23.7406666667,43.1698666667,20.1687904762
661.29,18.9714666667,49.9345333333,31.3196333333,51.3839666667,29.1212,12.2917,13.9304666667,43.4789333333,23.7673166667,43.3272333333,20.195847619
661.62,18.8201333333,49.8081333333,31.2665333333,51.3424333333,28.9855333333,12.1359,13.7571333333,43.3664,23.6877666667,43.1905,20.0708952381
661.94,18.8036,49.7202,31.1993,51.2281333333,28.889,12.0543333333,13.7382666667,43.2159333333,23.6092333333,43.0887,20.0212571429
662.27,18.7898666667,49.8336666667,31.3066,51.2432,28.8231333333,12.0624,13.7477333333,43.1950666667,23.6340166667,43.1244333333,20.0376
662.60,18.6800666667,49.7027333333,31.1777666667,51.1021,28.7092666667,11.9502,13.644,43.0063333333,23.4763,42.9083666667,19.9555904762
662.93,18.5185333333,49.6850666667,31.0361333333,51.0528333333,28.5304666667,11.8013,13.4422666667,42.8912666667,23.37445,42.8072,19.804047619
663.26,18.5882666667,49.7402,31.169,51.0223666667,28.5804666667,11.8644333333,13.5133333333,42.9072,23.4555333334,42.7743333333,19.8934
663.58,18.6554666667,49.7452,31.2390666667,51.0298,28.6392666667,11.9019333333,13.5430666667,42.9757333333,23.5678166667,42.8252666667,19.9260285714
663.91,18.7184666667,49.8666666667,31.3996666667,51.1777,28.7703333333,11.9241666667,13.6040666667,43.1072666667,23.6655833333,42.9779666667,20.0094190476
664.24,18.7181333333,49.8088666667,31.3624666666,51.1999,28.7808666667,11.9219333333,13.6576,43.1228,23.7196166667,43.0278666667,20.0039809524
664.57,18.8212666667,49.8018,31.3618,51.2171333333,28.7894666667,12.0193666667,13.6246666667,43.1991333333,23.7779833333,43.0725333333,20.0569619048
664.89,18.7305333333,49.6098,31.188,51.0441333333,28.6852666667,11.8862333333,13.6232,43.0524666667,23.6742,42.8756333333,19.9947142857
665.22,18.8139333334,49.7727333333,31.2509333333,51.1068333333,28.7160666666,12.0232333333,13.7555333333,43.0118666667,23.75395,43.0014666667,20.0944380952
665.55,18.8271333333,49.7642,31.3198666667,51.1357333333,28.6942666667,12.1342,13.7847333333,42.981,23.7951666666,43.0127,20.0961238095
665.87,18.838,49.7739333333,31.2655666667,51.1388333333,28.757,12.1288333333,13.7350666667,42.9725333333,23.7488666667,42.9852666667,20.0632190476
666.20,18.9158666667,49.8204666667,31.2813333333,51.1283,28.7771333333,12.1982666667,13.7522,42.9722666667,23.7038333333,43.0656666667,20.0557142857
666.53,19.0331333333,49.7910666667,31.3467,51.0232333333,28.8314,12.2561333333,13.8350666667,42.9466,23.72405,43.0496666667,20.091447619
666.86,19.1105333333,49.7357333333,31.3534666667,51.1423,28.9397333334,12.4021666667,13.8847333333,43.0388666667,23.8413333333,43.1018666667,20.2170095238
667.18,19.0470666667,49.7826,31.2598333333,51.0385333333,28.8382,12.3011,13.8404,42.9129333333,23.7728166667,42.9783333333,20.1317619048
667.51,19.0679333333,49.7324666667,31.3049666667,50.8616333333,28.8034666667,12.3131,13.9228666667,42.7923333333,23.73385,42.9703333333,20.2266857143
667.84,18.9645333333,49.7442,31.2810666667,50.6462666667,28.761,12.1795666667,13.8726,42.7986666667,23.6164833333,42.8444666667,20.1190190476
668.16,19.0370666667,49.8837333333,31.4545666667,50.8428,28.8588,12.2903,14.0354,42.8688,23.78505,42.9889666667,20.3031333333
668.49,19.2104,50.0533333333,31.6558,50.9393,28.9571333333,12.5042333333,14.1746666667,43.0434666667,23.9548666667,43.1003666667,20.4637809524
668.82,19.1886,49.9142,31.5586,50.8076666667,28.8825333333,12.3748666667,14.082,42.9494,23.86675,42.9832666667,20.3854095238
669.14,19.1004666667,49.9012,31.5325666667,50.7214666667,28.8412666667,12.3933333333,14.0252666667,42.8866,23.8292166667,43.0145666667,20.351752381
669.47,19.2048,50.041,31.7289333333,50.9001,28.9670666667,12.5523333333,14.2000666667,43.0522666667,23.97905,43.0999,20.5096285714
669.80,19.361,50.048,31.8827333333,50.9479333333,29.0479333333,12.6554,14.3445333333,43.1336,24.1744333333,43.2081333334,20.6552952381
670.13,19.2755333333,50.0219333333,31.7941,50.941,29.0074666667,12.5204,14.1797333333,43.1934,24.15395,43.2117,20.6368571429
670.45,19.4658666667,50.1329333333,31.9971666667,51.0379333333,29.1539333333,12.6556,14.3677333333,43.3691333333,24.3287833333,43.4131666667,20.7432095238
670.78,19.6125333333,50.1634,32.1554333333,51.2027,29.2579333333,12.8779666667,14.4505333333,43.4464666667,24.46035,43.4757,20.8966380952
671.10,19.6477333333,50.2671333333,32.2048666667,51.3591333333,29.3265333333,12.937,14.4680666667,43.5494,24.5085166667,43.5542,20.9312571428
671.43,19.6877333333,50.252,32.1971,51.4862333333,29.2398,12.9795666667,14.4219333333,43.3978,24.5209666667,43.5679666667,20.9724857143
671.76,19.5701333333,50.0815333333,32.0165,51.2813666667,29.1816666667,12.7617666667,14.3156,43.3163333333,24.3543166667,43.3879333333,20.8045238095
672.08,19.4222,49.9678666667,31.9051,51.2477333333,29.0593333333,12.5907,14.1754666667,43.1867333334,24.2060666666,43.3504,20.5486
672.41,19.5765333333,50.2712666666,32.1235666667,51.5966,29.3842666667,12.9088,14.2973333333,43.5342666667,24.41265,43.6624666667,20.7347714286
672.74,19.6938666667,50.4426666667,32.2797666667,51.8519333333,29.5672,12.9027666667,14.3480666667,43.7914,24.5249,43.9202666667,20.8123142857
673.06,19.6626666667,50.3826666667,32.1731666667,51.7740333333,29.5731333333,12.8019,14.2492666667,43.8089333333,24.4750833333,43.9526666667,20.7250857143
673.39,19.6634666667,50.3815333333,32.1691666667,51.7253333333,29.6339333333,12.8483333333,14.2986666667,43.8138,24.48925,43.8777,20.7100285714
673.72,19.8874666667,50.5662,32.3592,51.9452,29.8484666667,13.1661,14.6059333333,43.9562,24.6833833333,44.1205666667,20.8963428572
674.04,19.5648666667,50.3914,32.1383333333,51.7025666667,29.5244666667,12.8678666667,14.2809333333,43.708,24.3438166667,43.8216666667,20.6344285714
674.37,19.4752,50.3369333333,32.0094333333,51.6517,29.5130666667,12.6989666667,14.2183333333,43.7187333333,24.25565,43.88,20.6558571429
674.69,19.4534666667,50.1461333333,31.8403333333,51.4590666667,29.4860666667,12.7965,14.1464,43.6009333333,24.1707833333,43.7195666667,20.5918952381
675.02,19.5282666666,50.3008666667,32.021,51.5016,29.6640666667,12.9601333333,14.2387333334,43.8476,24.2462166667,43.8672666667,20.7112952381
675.35,19.469,50.2085333333,31.9362666667,51.5006666667,29.6424,12.9742,14.1531333333,43.8091333333,24.1628,43.7820666667,20.6665428571
675.67,19.5592,50.1882666667,31.9993666667,51.5090666667,29.7160666667,13.0212,14.2441333333,43.7779333333,24.2591166667,43.7747,20.808447619
676.00,19.6710666667,50.1216,32.1194333333,51.4613666667,29.6843333333,13.0812666667,14.4456,43.6782,24.2827333333,43.7738666667,20.8533333333
676.32,19.6654666667,49.9938666667,32.0250666667,51.3274666667,29.5544666667,13.0514333333,14.4846666667,43.5426,24.23575,43.5821333333,20.8321047619
676.65,19.5488666667,49.8138,31.9183333333,51.2213333333,29.3604666667,12.9314333333,14.3678,43.3590666667,24.0652833333,43.3646666667,20.711447619
676.97,19.4332,49.8593333333,31.8583333333,51.4183,29.3000666667,12.8094,14.2292,43.4282,23.9844333333,43.4213333333,20.6446095238
677.30,19.1831333333,49.7614,31.7634666667,51.2177333333,29.0928,12.5113666667,13.9396,43.385,23.7838333333,43.2242,20.4747714286
677.63,19.2806666667,49.8634666667,31.7865666667,51.2855,29.1799333333,12.6492666667,14.0105333333,43.49,23.8783,43.3918333333,20.570752381
677.95,19.1590666667,49.7920666667,31.7457666667,51.2273,29.0154,12.6311,13.899,43.3963333333,23.7595166667,43.2918666667,20.3834190476
678.28,19.1598,49.9137333333,31.8229666666,51.345,29.0501333333,12.6163333333,13.9828,43.4601333333,23.8703833333,43.3815333333,20.4802095238
678.60,19.1778,49.8492666667,31.7912333334,51.3751333333,29.0291333333,12.5360333333,13.9621333334,43.4415333334,23.8635333333,43.3746,20.4262380952
678.93,19.3646666667,50.0874,32.0041333333,51.4635,29.0760666667,12.6736666667,14.1222666666,43.5548666667,24.0662166667,43.6460666667,20.5692
679.25,19.3087333333,49.9976666667,31.9825666667,51.2562666667,28.9277333333,12.5946333333,14.0635333333,43.4545333333,23.9832333333,43.5486333333,20.4720190476
679.58,19.1424,49.8646,31.7874666667,51.074,28.7238666667,12.3473666667,13.8245333333,43.2915333333,23.8060833333,43.3798,20.2845619047
679.90,19.2088666667,49.8697333333,31.8556,51.0837666667,28.7848,12.4556333333,13.8326666666,43.3096666666,23.8743833333,43.4180666667,20.3582857143
680.23,19.3074,50.2023333333,32.0292,51.2248333333,28.9085333333,12.6302666667,13.991,43.4056666667,24.0452166667,43.6593666667,20.4792
680.55,19.3588666666,50.1902,32.0732,51.1891,28.8905333333,12.6465666667,14.0332666667,43.3922666667,24.1210666667,43.6965,20.4627238095
