wavelength,Back_SpoCinm,Belly_SpoCinm,Breast_SpoCinm,Crissum_SpoCinm,Crown_SpoCinm,DorTail_SpoCinm,Patch10_SpoCinm,Rump_SpoCinm,Throat_SpoCinm,WingTip_SpoCinm
763.82,23.5486666667,29.6702222222,28.2642222222,26.744,23.999,17.717,38.6595555556,24.9968888889,30.5757777778,20.2982222222
764.14,24.0286666667,29.8983333333,28.6895555556,27.1628888889,24.1558888889,18.0597777778,38.927,25.195,31.2044444445,20.509
764.45,24.2832222222,29.6081111111,28.7197777778,27.0985555556,24.0545555555,17.9861111111,39.0462222222,25.0894444445,31.1428888889,20.4113333333
764.76,24.3992222222,29.6663333333,29.0535555556,27.0658888889,24.0292222222,18.0925555556,38.9746666667,25.1884444444,31.3894444445,20.4457777778
765.07,24.3784444445,29.8951111111,29.2543333333,26.7271111111,23.8978888889,17.8845,38.859,25.088,31.5705555556,20.2764444445
765.39,24.4578888889,29.8454444444,29.5384444444,26.7702222222,23.9253333333,17.7341666667,38.6392222222,25.0815555556,31.3806666667,20.2648888889
765.70,25.1461111111,30.2932222222,29.9455555556,27.319,24.2638888889,18.2396666667,38.8538888889,25.6503333333,31.6948888889,20.9366666667
766.01,25.2723333333,30.6708888889,30.3468888889,27.1642222222,24.3371111111,18.6408888889,38.7906666667,25.8302222222,31.7978888889,21.1488888889
766.32,25.1232222222,30.494,30.2867777778,26.9377777778,24.3617777778,18.7582777778,38.396,25.5992222222,31.3285555555,21.0684444444
766.64,25.038,30.1368888889,30.3534444444,26.8,24.1598888889,18.9408888889,38.2096666667,25.2546666667,31.1731111111,20.9811111111
766.95,24.5213333333,29.2412222222,29.6255555556,26.2347777778,23.5394444444,18.1363888889,37.5166666666,24.5701111111,30.6378888889,20.3136666667
767.26,24.3217777778,29.2743333333,29.2616666667,26.1152222222,23.0775555556,17.6752222222,37.3987777778,24.3602222222,30.3784444444,19.9436666667
767.57,23.7611111111,29.3334444445,28.9154444444,25.7114444444,22.7794444445,17.4227777778,36.9021111111,23.9403333333,29.7512222222,19.6484444444
767.88,23.648,29.4672222222,29.0081111111,25.7591111111,22.7637777778,17.5268333333,36.6783333333,23.8263333333,29.7962222222,19.508
768.20,23.7168888889,29.1104444444,28.4335555556,26.0436666667,22.6663333333,17.0474444444,36.3084444444,23.7028888889,29.4771111111,19.6066666667
768.51,24.239,29.5435555556,28.9261111111,27.2323333333,23.4568888889,18.1488888889,36.879,24.4904444445,29.9313333333,20.4706666667
768.82,23.9158888889,29.8872222222,28.7092222222,27.0893333333,23.253,18.3234444445,36.9562222222,24.755,29.637,20.1754444444
769.13,24.149,30.1317777778,28.8046666667,27.4552222222,23.4744444445,18.3797777778,36.992,24.9512222222,29.5695555556,19.9505555556
769.44,24.3973333333,30.4258888889,28.9757777778,27.8235555555,23.5957777778,18.3836666667,37.4541111111,24.9008888889,29.9223333333,20.0778888889
769.76,24.5023333333,30.9746666667,29.2353333333,27.8326666667,23.703,18.2297777778,37.6432222222,25.0822222222,30.3713333333,20.036
770.07,24.1251111111,31.1482222222,29.0842222222,27.5115555555,23.5284444444,17.6907777778,37.8407777778,24.8912222222,30.0435555556,19.5775555555
770.38,25.2376666667,32.6775555556,30.2767777778,29.0067777778,24.9837777778,19.8213888889,39.3314444444,26.3847777778,32.1206666667,21.0914444445
770.69,25.3577777778,32.7511111111,30.489,29.4992222222,25.5904444445,20.1223333333,39.6458888889,26.3723333333,32.5431111111,21.1493333333
771.00,25.7575555556,32.8613333333,31.0151111111,29.7981111111,25.9561111111,20.0529444444,40.2134444444,26.8834444445,33.0598888889,21.4107777778
771.32,25.5843333333,32.9132222222,30.8118888889,29.7274444444,25.9371111111,20.0161111111,39.8385555556,26.7438888889,32.8712222222,21.3565555556
771.63,26.0537777778,33.2567777778,31.7972222222,30.0134444445,26.5404444444,20.9335555556,40.937,27.1292222222,33.214,21.8381111111
771.94,25.7355555555,32.6411111111,31.1958888889,29.3702222222,25.9692222222,19.8899444444,40.5416666667,26.6442222222,32.4766666667,21.5298888889
772.25,25.9805555556,32.7025555556,31.3546666667,29.5232222222,26.1534444444,19.8027777778,40.6427777778,26.4817777778,32.357,22.1704444444
772.56,25.6303333333,32.3318888889,31.3923333334,29.2402222222,26.1221111111,19.394,40.2636666667,25.9025555555,32.2881111111,21.9058888889
772.87,26.1102222222,32.2452222222,31.8975555556,29.597,26.6452222222,19.6316111111,40.5832222222,26.5382222222,32.3523333333,22.5611111111
773.18,26.0756666667,31.7164444444,31.9412222222,30.1715555556,26.5966666667,19.6127777778,40.7798888889,26.0574444444,31.9952222222,22.348
773.50,26.4707777778,31.6175555555,31.8062222222,30.5937777778,27.1625555556,19.7878888889,40.591,26.2373333333,32.5966666667,22.5545555556
773.81,25.561,30.0761111111,30.664,29.4154444444,25.7147777778,18.3722777778,39.486,25.0271111111,30.5556666667,21.4077777778
774.12,25.6086666667,29.892,30.9443333333,29.4618888889,25.9472222222,18.5797222222,39.5203333333,25.4164444444,30.7157777778,21.7463333333
774.43,26.1126666667,29.908,31.0845555556,29.8224444444,26.568,18.7397777778,40.2314444444,25.8562222222,30.9991111111,22.2034444444
774.74,26.0618888889,29.873,30.7927777778,29.1336666667,26.0995555556,18.2546666667,40.6901111111,25.7205555555,31.1527777778,22.2982222222
775.05,25.029,29.6487777778,29.7548888889,27.9225555556,24.8841111111,17.1731111111,39.6413333333,25.0095555556,30.4301111111,21.3446666667
775.36,25.8255555555,30.5917777778,30.5238888889,28.8093333333,25.3896666667,18.4151111111,40.4532222222,25.9807777778,31.4248888889,22.1833333333
775.67,25.9096666667,30.425,30.4544444444,28.3743333333,25.1011111111,18.53,40.6193333334,26.2645555555,31.4502222222,21.8376666667
775.98,25.201,29.7387777778,29.5801111111,27.7331111111,24.4563333333,18.2951111111,40.711,26.4025555556,31.0001111111,21.4875555555
776.30,25.0823333333,30.443,29.9728888889,27.6028888889,24.7824444444,18.747,40.524,26.5426666667,31.6032222222,21.1921111111
776.61,25.3191111111,30.3872222222,30.0954444444,27.3703333333,25.0375555556,19.065,40.3417777778,27.2397777778,31.9256666667,21.5081111111
776.92,25.8818888889,30.426,30.4056666667,27.549,24.7331111111,19.7113333333,40.8152222222,27.5997777778,31.9814444444,22.151
777.23,26.7314444445,31.6652222222,31.2405555555,28.147,25.862,20.4226111111,41.1788888889,28.6825555555,32.5447777778,22.7175555556
777.54,26.713,31.6454444445,30.7416666667,27.5264444444,25.025,20.0571111111,40.4261111111,28.23,31.9572222222,22.2724444444
777.85,26.5705555556,31.8206666667,30.7985555555,28.0031111111,24.677,20.1534444444,40.3565555556,28.1234444444,31.9908888889,22.102
778.16,26.7877777778,31.7274444445,30.9393333333,28.293,24.8888888889,20.0908888889,40.091,28.0403333333,31.7778888889,21.9695555555
778.47,26.1185555555,30.8721111111,30.5331111111,28.231,24.4743333333,19.8556666667,39.4917777778,27.3144444444,31.4002222222,21.1161111111
778.78,25.6195555556,30.5954444444,30.4257777778,27.4681111111,24.1807777778,19.4843888889,38.5091111111,26.7286666667,31.1052222222,20.5435555556
779.09,26.0027777778,30.8665555556,31.458,28.6703333333,25.0198888889,20.3268333333,39.0193333334,27.447,31.5884444444,21.45
779.40,26.1913333333,30.9658888889,31.5201111111,28.1857777778,25.0427777778,20.4896666667,38.4808888889,27.2288888889,31.8124444445,21.3458888889
779.71,25.5715555556,30.295,30.6458888889,27.7576666667,24.1977777778,19.5297222222,37.9463333333,26.7047777778,31.1272222222,20.9686666667
780.02,24.5356666666,29.9442222222,30.2283333333,27.0928888889,23.0138888889,18.7366666667,37.6152222222,26.2303333333,30.7558888889,20.2131111111
780.33,23.9412222222,30.0901111111,29.865,26.8772222222,23.0816666667,18.3447222222,37.0984444444,26.1102222222,30.7653333333,19.5927777778
780.64,23.5337777778,29.7345555555,29.6505555556,26.6288888889,22.6733333333,18.1878888889,36.9951111111,25.779,30.6684444445,19.4627777778
780.95,22.879,29.3708888889,29.2634444445,25.8395555556,22.6636666667,17.4741666667,37.0693333333,25.2906666667,30.2002222222,18.96
781.26,21.8078888889,28.5684444444,28.3613333333,24.3921111111,21.4916666667,16.0615555556,35.983,23.9342222222,28.5136666667,17.9696666667
781.57,22.4676666667,29.8193333333,29.0828888889,24.9887777778,22.3114444445,17.2689444444,36.7247777778,24.8437777778,29.5066666667,18.7195555556
781.88,23.5824444444,31.1157777778,29.8466666666,25.6628888889,23.251,17.2840555556,37.5856666666,25.6861111111,30.0984444444,19.9587777778
782.19,24.1187777778,31.9254444445,29.4587777778,26.0382222222,23.2577777778,17.0855555556,38.0686666667,25.7474444444,30.0292222222,20.1631111111
782.50,24.3815555555,32.3996666667,29.7035555556,26.3538888889,23.4827777778,17.0342222222,38.0252222222,25.5251111111,30.5091111111,20.4247777778
782.81,24.748,32.9162222222,30.0543333333,27.517,23.937,17.3155,38.3615555555,25.9297777778,30.2165555556,21.1795555556
783.12,24.7114444444,32.756,29.8461111111,27.6453333333,23.2923333333,17.2378888889,38.4321111111,25.2405555556,30.1346666667,20.8395555555
783.43,25.9502222222,32.7138888889,29.9938888889,28.306,24.5416666666,18.0511666667,38.6033333333,25.355,30.4675555555,21.4692222222
783.74,25.7993333333,31.9612222222,29.7931111111,27.8942222222,23.7903333333,17.5183333333,38.3438888889,25.1376666667,29.2171111111,21.3647777778
784.05,25.8428888889,31.6657777778,29.5883333334,27.9956666667,23.1927777778,16.4055,38.4222222222,24.5241111111,29.0532222222,21.2641111111
784.36,27.025,32.0267777778,30.1356666667,29.016,22.9064444445,17.2016111111,38.9448888889,25.5071111111,29.6127777778,22.4214444444
784.67,27.3103333333,32.1111111111,30.3154444445,29.1557777778,23.8434444444,17.9076111111,38.8701111111,25.8261111111,30.6644444444,22.5963333333
784.98,27.385,32.1237777778,30.6646666667,29.4176666667,24.1551111111,18.5557777778,38.7077777778,26.0133333333,30.6772222222,22.6834444444
785.29,28.0392222222,32.237,30.8918888889,29.746,24.8254444445,19.8990555555,39.1505555555,26.6566666667,31.4774444444,22.9448888889
785.60,27.3263333334,31.2891111111,31.0634444444,29.245,24.4545555556,19.6136111111,38.726,26.2476666667,30.1228888889,22.6988888889
785.91,26.7828888889,30.2311111111,30.0953333333,27.8827777778,23.6313333333,19.0089444444,37.7703333333,25.5838888889,28.8716666667,21.4435555555
786.22,27.4257777778,31.2973333333,30.9955555556,28.331,23.8058888889,19.1992222222,38.5872222222,25.7667777778,29.9646666667,22.1342222222
786.53,27.6076666667,31.2788888889,30.525,28.3856666667,24.1063333333,19.1343888889,38.5362222222,25.7475555555,29.2853333333,22.4166666667
786.84,28.163,32.29,31.5784444445,29.5862222222,24.3448888889,20.224,39.9383333333,27.1908888889,30.286,23.2418888889
787.14,28.7471111111,33.0663333333,32.2651111111,30.8022222222,24.9622222222,21.1423888889,40.5664444445,27.621,31.6148888889,23.244
787.45,29.7777777778,34.9857777778,33.8574444444,32.228,26.8603333333,23.0141111111,42.2221111111,29.2993333333,33.4814444444,24.5926666667
787.76,30.23,35.8253333333,34.4433333333,32.733,27.8173333333,23.4565555555,42.9153333333,29.2785555555,34.2958888889,24.7365555556
788.07,30.2048888889,35.7826666667,34.6247777778,32.9546666667,27.7888888889,23.5525,42.7298888889,29.6147777778,33.9792222222,24.7161111111
788.38,29.684,36.0053333333,34.1152222222,33.0617777778,27.6853333333,23.0313888889,42.5112222222,29.2712222222,33.6158888889,24.427
788.69,29.7524444445,36.6333333333,34.1881111111,33.8526666667,27.8806666667,22.9957777778,42.616,29.644,33.5711111111,24.4617777778
789.00,30.093,37.1298888889,34.5953333333,34.3491111111,28.5637777778,23.2381111111,42.9257777778,29.8255555556,34.4454444444,24.6495555555
789.31,30.324,37.4226666667,34.9755555556,34.3364444444,28.384,23.0378888889,43.3973333333,30.2578888889,35.1301111111,25.507
789.62,29.8275555556,36.8951111111,34.1733333333,34.1844444445,27.9233333333,22.6588888889,43.0445555556,29.8498888889,34.8342222222,24.6752222222
789.92,29.8954444445,36.7148888889,34.805,34.2434444445,27.8957777778,23.3569444444,42.7481111111,30.5696666667,35.468,24.6037777778
790.23,29.6447777778,36.8637777778,34.2951111111,34.035,28.2983333333,22.9236666667,41.9441111111,30.1311111111,34.793,24.7566666667
790.54,30.0227777778,37.4342222222,34.6045555556,34.2267777778,29.5074444444,23.4133888889,42.417,30.8133333333,35.0744444444,25.9334444445
790.85,29.4626666667,36.7261111111,33.4847777778,33.3914444444,28.7513333333,22.5662222222,41.0516666667,30.0453333333,34.0677777778,25.2301111111
791.16,28.3385555556,35.6713333333,32.495,32.861,28.3505555556,22.5705555556,40.2291111111,29.8735555555,33.593,24.4773333333
791.47,28.2088888889,35.3087777778,31.7526666666,33.022,28.149,22.7669444444,40.3015555556,29.7414444444,34.4468888889,24.5568888889
791.78,27.0264444445,33.4318888889,30.266,31.5838888889,26.6075555555,21.2925,39.2213333333,28.7753333333,33.9737777778,23.3308888889
792.08,26.6177777778,32.8815555556,30.3051111111,30.6593333333,25.8243333333,20.861,38.8277777778,28.0097777778,34.2,23.5408888889
792.39,25.8016666666,32.4384444444,29.5798888889,29.5176666667,24.6955555555,20.6315,38.28,27.5664444444,34.2902222222,23.005
792.70,26.5384444445,33.8637777778,30.2751111111,30.8792222222,25.7492222222,21.7287777778,38.5621111111,27.821,35.2198888889,23.3197777778
793.01,25.6016666667,32.0613333333,29.056,29.7292222222,24.7163333333,20.7196111111,37.4361111111,26.5993333333,33.9944444445,21.9976666666
793.32,25.1037777778,31.7983333333,28.5391111111,29.5331111111,24.6507777778,19.5168333333,37.4607777778,26.1986666667,34.0002222222,21.87
793.62,24.4264444445,31.7348888889,28.2677777778,29.0024444444,23.6273333333,19.148,37.3676666667,25.7926666667,33.7974444444,21.0363333333
793.93,23.9845555555,31.0983333333,27.7393333333,28.4034444444,22.4522222222,18.6780555555,36.6921111111,25.083,32.9117777778,20.166
794.24,23.6364444444,29.7224444444,27.5883333333,27.4368888889,21.6414444445,18.2197777778,36.0605555556,24.7474444444,32.6767777778,19.6717777778
794.55,23.4207777778,29.7128888889,27.89,27.2536666667,21.5604444445,17.8339444444,36.5043333333,24.3318888889,32.3844444444,19.3758888889
794.86,23.9136666667,30.2345555556,29.0863333333,27.3826666667,22.0863333334,18.1852777778,37.2098888889,25.0987777778,32.3581111111,19.7406666667
795.16,24.7202222222,30.983,30.1342222222,27.8823333333,22.8868888889,18.7214444444,38.2674444445,25.6552222222,32.9518888889,20.3518888889
795.47,23.2151111111,30.191,28.9091111111,26.7848888889,22.172,17.4207777778,37.4685555556,24.849,31.6364444445,18.8035555556
795.78,22.4611111111,29.1225555555,27.8657777778,26.7973333333,21.5184444444,16.2832777778,37.2046666667,24.4846666667,30.9451111111,17.7097777778
796.09,21.6135555556,27.169,26.484,25.647,20.3956666667,14.84,36.8467777778,23.554,29.5788888889,17.0218888889
796.40,21.2052222222,27.8342222222,26.4031111111,25.2481111111,20.5273333334,15.2979444444,36.924,23.98,29.567,17.2001111111
796.70,20.3788888889,26.6336666667,25.4133333333,23.735,19.4763333333,14.6515,35.9648888889,22.6545555555,28.2101111111,15.8912222222
797.01,21.1807777778,26.2604444444,25.6761111111,23.0985555556,19.9237777778,15.4223888889,36.3048888889,23.2126666667,28.7367777778,16.3428888889
797.32,21.527,27.797,26.7155555556,23.7802222222,20.4582222222,16.4093333333,36.8612222222,24.0375555556,29.7284444444,17.0207777778
797.63,20.3223333333,27.9088888889,26.2447777778,23.6635555556,19.916,15.8477222222,36.6876666667,23.0215555556,28.9305555556,16.1686666667
797.93,19.3375555555,27.1767777778,25.1736666667,22.7696666667,18.3225555556,14.3294444445,35.1227777778,22.1554444444,27.3636666667,14.9706666667
798.24,19.0766666667,27.165,24.7003333334,22.2084444444,18.1781111111,14.1611666667,34.5586666667,21.446,26.4705555556,14.5561111111
798.55,19.4718888889,27.1005555556,25.138,22.0977777778,18.5601111111,14.7456111111,34.3284444445,21.8766666667,26.6445555556,14.8287777778
798.85,21.115,27.3743333333,26.4586666667,23.2606666667,19.4476666667,15.7235,34.9456666667,23.124,27.7433333333,16.318
799.16,22.5856666667,28.2877777778,27.3095555556,24.1648888889,20.8247777778,16.7505,36.0585555555,24.4026666667,28.6933333333,17.9455555556
799.47,23.1794444445,29.2272222222,28.2702222222,25.2738888889,21.681,18.7266111111,36.5515555555,25.385,29.7682222222,18.0468888889
799.78,24.9616666666,30.7745555555,30.0792222222,26.9226666667,22.9176666667,19.5593888889,38.0755555556,26.728,30.9692222222,19.5662222222
800.08,25.8424444444,32.3168888889,31.0915555555,27.9587777778,24.2411111111,20.7881111111,39.0142222222,27.7637777778,31.8434444445,20.7044444444
800.39,25.1544444445,32.0006666667,31.229,28.1285555556,24.3406666667,19.2128333333,38.9311111111,27.1605555556,31.2991111111,20.1318888889
800.70,24.3517777778,29.9435555555,30.1028888889,27.1475555556,23.7286666667,17.811,38.4326666666,25.8872222222,30.349,19.1801111111
801.00,26.3158888889,31.2425555556,31.1403333333,28.8742222222,25.7455555555,19.3493888889,40.0585555555,27.7923333333,31.5207777778,20.9503333333
801.31,27.0198888889,32.2001111111,32.0971111111,29.5218888889,26.5635555556,19.6761666667,40.6183333333,28.9183333333,32.2,22.0751111111
801.62,27.0905555556,31.915,31.798,30.2047777778,26.3891111111,19.7880555555,40.351,28.9473333333,32.3977777778,22.1345555555
801.92,27.0917777778,32.1823333333,31.4298888889,31.7693333333,26.7966666667,20.1122222222,40.7407777778,29.8952222222,33.3184444444,22.7681111111
802.23,28.1063333333,33.7963333333,32.0191111111,32.7508888889,27.9868888889,21.722,42.503,30.6748888889,34.737,23.5813333333
802.54,28.544,34.1586666667,32.8765555556,33.0386666667,28.2494444444,22.0967777778,42.3077777778,30.784,34.9692222222,23.8726666667
802.84,27.9632222222,34.1194444444,32.3837777778,32.4285555555,28.0521111111,20.8575555556,42.4417777778,30.5592222222,34.7873333333,23.8986666667
803.15,28.6376666667,33.6624444444,33.0641111111,32.6603333333,28.2188888889,21.2653333333,42.4704444444,31.0004444444,35.5017777778,24.4506666667
803.46,29.5393333333,34.2364444445,34.8387777778,34.3421111111,29.2231111111,22.0341111111,43.8118888889,32.1136666667,36.5853333333,24.8418888889
803.76,30.1544444445,35.1306666667,34.5512222222,34.8932222222,29.7384444444,23.4256111111,43.7165555555,32.7094444444,37.151,25.5644444444
804.07,30.2153333333,36.2611111111,34.5776666666,35.002,29.7906666667,23.7300555556,43.7415555555,33.4065555556,37.6958888889,25.721
804.38,29.406,35.5467777778,33.8043333333,33.876,28.6632222222,22.9362222222,42.5164444444,32.3621111111,36.7894444444,24.593
804.68,29.4661111111,34.9781111111,33.6507777778,34.3292222222,28.9753333333,23.2036666667,42.7994444444,32.0346666667,37.8353333333,24.4733333334
804.99,28.2061111111,33.9243333333,32.5796666667,32.89,27.8811111111,21.3578333333,42.3167777778,31.442,37.2636666667,23.1382222222
805.30,28.6212222222,34.4678888889,33.0571111111,32.8534444444,27.6613333333,21.1386666667,42.2048888889,30.2065555556,36.0237777778,22.964
805.60,27.3493333333,33.0525555556,31.8411111111,31.3828888889,26.581,19.319,40.396,29.0631111111,33.806,21.3801111111
805.91,26.1013333333,32.4314444444,31.0027777778,29.9953333333,25.981,18.2228888889,39.4075555556,27.7703333333,33.4384444444,20.3577777778
806.21,27.0786666667,33.6638888889,32.1004444445,30.8225555555,26.793,19.1849444444,39.7685555555,28.4468888889,33.6643333333,21.5004444444
806.52,26.2295555556,34.6841111111,32.2254444444,30.7682222222,26.8064444444,19.6419444444,40.3005555555,28.0965555555,32.9992222222,21.266
806.83,25.3191111111,34.5002222222,30.4386666667,29.692,26.2215555556,18.8765,39.8381111111,26.8286666667,32.7886666667,20.6037777778
807.13,24.582,34.0993333333,30.661,28.9575555555,25.4571111111,18.2216111111,39.2873333333,25.8007777778,32.8956666667,19.6593333333
807.44,25.3313333333,34.3748888889,31.5815555556,30.2872222222,26.2625555556,18.7736111111,39.9778888889,25.9311111111,33.6015555555,20.5018888889
807.74,25.5784444444,35.3371111111,32.4373333333,30.9547777778,26.9632222222,19.3792222222,40.958,26.393,34.783,21.4075555555
808.05,27.0145555556,36.2382222222,33.1855555556,31.2161111111,27.228,20.3021666667,41.8021111111,27.1786666667,35.0401111111,22.6161111111
808.35,28.2843333333,37.8675555555,33.9812222222,32.6691111111,28.0517777778,21.2755,42.1027777778,28.0351111111,35.6583333333,23.7005555556
808.66,25.943,36.1624444445,33.0588888889,31.3956666667,26.4917777778,19.1957222222,40.3292222222,27.1946666666,34.8077777778,22.2736666667
808.97,25.2571111111,36.0425555556,32.9733333333,31.6874444444,26.3717777778,19.9671666667,40.1063333333,26.8517777778,35.6823333333,22.1364444445
809.27,26.6807777778,37.0604444445,34.0821111111,32.6888888889,26.7677777778,21.2905,41.0483333333,28.0564444444,36.2242222222,22.7274444444
809.58,26.1533333333,35.7566666667,33.7462222222,32.4178888889,26.9433333333,20.9388333333,40.675,27.4635555556,36.8875555556,21.3785555556
809.88,25.6704444445,34.2818888889,33.8076666667,31.819,26.5462222222,19.7318888889,39.8648888889,27.2397777778,36.4716666667,20.7443333333
810.19,25.1815555556,33.751,34.8222222222,32.2623333333,26.3435555555,19.7713888889,38.9613333333,27.7595555556,35.3847777778,21.1693333333
810.49,24.7921111111,32.715,34.1256666667,31.4783333333,25.6233333333,18.6861666667,39.0917777778,26.7053333333,33.6618888889,20.4635555555
810.80,24.421,31.6058888889,33.6276666667,30.487,25.1668888889,18.0898888889,38.5355555555,26.4623333333,32.7838888889,19.8862222222
811.10,25.3311111111,30.9346666667,33.7556666667,30.2436666667,25.024,18.4897777778,38.6873333333,26.3673333333,32.2201111111,20.1881111111
811.41,24.5864444444,30.0075555556,33.7754444444,30.7957777778,25.3364444444,18.4447222222,38.4852222222,26.2397777778,32.2955555555,20.1266666667
811.71,23.7676666667,29.1472222222,33.6855555556,30.1448888889,24.4718888889,18.4173888889,38.7908888889,26.1933333333,31.9837777778,19.679
812.02,25.5733333333,29.4142222222,33.7252222222,30.2957777778,25.2596666667,20.478,40.0744444444,26.9448888889,32.667,21.1052222222
812.32,25.9524444444,29.1842222222,34.4504444444,30.82,25.5735555556,19.7685555556,40.0361111111,27.3288888889,32.8944444445,21.2048888889
812.63,26.3331111111,28.9121111111,33.9345555556,31.3943333333,25.6543333333,19.3425555556,39.9262222222,27.7873333334,33.8374444445,22.5905555556
812.93,26.7985555555,30.2635555555,33.9737777778,31.8267777778,25.8381111111,19.7834444444,39.4161111111,28.0791111111,32.8437777778,23.1073333333
813.24,28.8416666667,32.1695555555,34.6974444445,32.6786666667,27.8052222222,21.6766111111,40.0801111111,29.7511111111,35.1157777778,24.6227777778
813.54,31.0381111111,33.898,35.1547777778,34.0255555556,28.889,22.9875,42.2041111111,31.0746666667,37.4316666667,26.1201111111
813.85,31.1003333333,34.816,35.6912222222,35.3874444445,29.493,23.8299444445,42.265,32.1007777778,38.7458888889,26.5452222222
814.15,32.4977777778,36.96,36.7288888889,36.4622222222,30.56,25.1111111111,44.0355555556,33.4044444444,40.3911111111,27.7866666667
814.46,32.6968888889,38.5706666667,38.407,37.2067777778,31.0057777778,26.0502222222,44.5356666667,34.5517777778,41.5714444444,27.9323333333
814.76,32.4703333333,39.302,38.2003333334,36.8777777778,30.9273333333,26.2167777778,43.8934444444,34.0863333334,41.5796666667,27.6766666667
815.07,33.0764444445,41.0157777778,39.0538888889,37.1472222222,32.1416666667,28.4468888889,44.5546666667,34.3783333333,42.8308888889,28.6211111111
815.37,33.8243333334,41.8624444444,40.0981111111,37.5523333333,33.1697777778,28.6325555556,45.6992222222,34.6607777778,44.1717777778,28.569
815.68,34.4735555556,43.2137777778,40.5536666667,37.8935555556,33.2791111111,29.7139444444,46.8875555556,35.1248888889,44.2093333333,29.8767777778
815.98,32.764,42.9752222222,40.4225555556,37.282,32.5804444444,29.4858888889,46.2075555555,34.0863333334,42.204,27.6215555555
816.29,32.614,41.9081111111,40.318,37.8951111111,32.4434444444,29.5379444445,47.208,34.3933333333,42.9112222222,28.128
816.59,32.232,41.372,38.2801111111,38.4347777778,31.3817777778,28.2511666667,46.8984444444,33.43,42.2995555556,27.7678888889
816.89,32.4972222222,41.3787777778,37.9227777778,37.7555555556,31.6054444444,28.3816111111,45.7265555555,33.4633333333,42.6048888889,28.2794444444
817.20,33.5316666667,41.396,37.4458888889,37.3736666667,31.5655555555,28.3189444444,45.3103333333,33.6938888889,42.3521111111,29.2386666667
817.50,32.2775555556,38.8887777778,37.1582222222,35.9465555555,30.1661111111,26.4884444445,43.579,32.2602222222,40.9137777778,27.7777777778
817.81,31.803,37.9407777778,36.3106666667,35.6123333333,30.3228888889,25.4238888889,43.0305555556,32.0526666667,41.0014444445,27.3951111111
818.11,30.4341111111,37.1882222222,36.2814444444,34.2887777778,29.5754444444,24.7246111111,42.8087777778,31.8271111111,40.2494444444,26.2876666667
818.41,30.2958888889,35.5805555556,35.9368888889,34.2012222222,29.3506666667,22.4393888889,42.7708888889,31.2413333333,39.3926666667,25.6935555555
818.72,29.2492222222,35.09,35.4805555555,33.4234444444,28.7086666667,21.2612777778,41.4866666667,30.7657777778,38.4683333333,25.075
819.02,28.2458888889,33.2494444444,33.7247777778,32.1731111111,27.2395555555,19.6017777778,40.7126666667,28.9727777778,37.2048888889,23.4522222222
819.33,28.9378888889,33.5782222222,33.7458888889,32.1471111111,27.5845555556,20.1470555556,41.1962222222,29.1054444445,37.8061111111,24.1556666667
819.63,28.9407777778,34.09,33.9204444444,31.9782222222,27.3035555556,20.534,40.7858888889,28.9296666666,37.4662222222,23.7691111111
819.93,27.8635555556,33.3238888889,33.6864444444,31.071,26.3266666667,20.5707222222,40.292,28.4077777778,36.9127777778,23.11
820.24,26.5304444444,32.5867777778,32.9804444444,30.3381111111,25.4226666667,19.8506666667,39.5945555556,27.7777777778,35.8444444445,21.7955555555
820.54,26.2564444444,32.2054444444,32.9641111111,29.9828888889,25.1761111111,20.1505,39.7196666667,27.8633333333,35.5623333333,21.6411111111
820.85,26.7897777778,32.9991111111,32.9051111111,30.1674444444,25.5703333333,20.7974444444,39.9413333333,28.4373333333,35.9485555556,22.0347777778
821.15,26.3996666667,32.6862222222,32.6455555555,30.343,25.3248888889,20.8315555556,39.5586666667,28.407,35.5544444445,21.9928888889
821.45,26.9815555556,33.3065555556,33.082,31.0904444444,25.8916666666,21.1858888889,40.1966666667,29.1212222222,36.3073333333,22.6393333333
821.76,26.9911111111,33.3212222222,33.0664444445,31.0195555556,25.9191111111,21.3385555555,40.0883333333,29.1955555555,36.112,22.6023333333
822.06,27.1746666667,33.5504444445,33.1497777778,31.3404444444,25.9535555556,21.6265,40.3011111111,29.5346666667,36.4013333333,22.728
822.36,27.1027777778,33.6064444445,33.3476666667,31.2636666667,26.057,21.8342222222,40.1381111111,29.6897777778,36.4098888889,22.871
822.67,27.355,33.8533333333,33.7167777778,31.5163333333,26.2327777778,22.0202222222,40.4852222222,30.1645555556,36.5601111111,23.1118888889
822.97,27.2945555555,33.7321111111,33.7962222222,31.3363333333,26.1353333333,21.9165,40.5447777778,30.2751111111,36.5876666667,23.0772222222
823.27,27.5317777778,34.0853333333,34.2032222222,31.4653333333,26.5404444444,22.1096666667,40.8817777778,30.6855555555,36.7887777778,23.1544444444
823.58,28.0344444444,34.4821111111,34.6653333333,31.7967777778,26.9394444444,22.4929444445,41.3283333333,31.3014444445,37.3646666667,23.6976666667
823.88,28.2921111111,34.9651111111,35.0072222222,32.1738888889,27.3285555556,22.7042777778,41.5996666667,31.4483333333,37.9791111111,23.9151111111
824.18,27.7465555555,34.4833333333,34.7707777778,32.1,27.0174444444,22.1391111111,41.3322222222,31.2086666666,37.7287777778,23.5178888889
