wavelength,Back_CorCucf,Belly_CorCucf,Breast_CorCucf,Crissum_CorCucf,Crown_CorCucf,DorTail_CorCucf,Patch10_CorCucf,Rump_CorCucf,Throat_CorCucf,WingTip_CorCucf
540.72,11.6356666666,28.4366666667,20.0472,22.4948666667,9.49739999999,8.43786666667,9.29419999999,11.1111666666,21.9264666667,12.3595333333
541.06,11.6222,28.4517333333,20.0340666667,22.4855333333,9.4826,8.42266666667,9.28593333333,11.1014333333,21.9142666667,12.3436666667
541.40,11.6245333333,28.4864666667,20.0657333333,22.5038,9.48660000001,8.43406666667,9.30246666667,11.1266666667,21.9398,12.3476666666
541.75,11.6471333333,28.5284,20.1122,22.5598666667,9.50446666667,8.446,9.31246666666,11.1402,21.9758666667,12.3566666667
542.09,11.629,28.5363333333,20.1228,22.5647333333,9.47833333334,8.4196,9.29066666666,11.1261,21.9886666667,12.3414
542.43,11.6110666667,28.5419333333,20.1357333333,22.5556666666,9.45953333333,8.3946,9.2626,11.1064333333,21.975,12.3224666667
542.78,11.6318,28.5915333333,20.2008,22.6128666667,9.47339999999,8.39273333333,9.26833333333,11.1292333333,22.0244,12.3389333333
543.12,11.6290666667,28.6218666667,20.2379333333,22.6466666667,9.47226666667,8.374,9.26680000001,11.1365666667,22.0574,12.3434666667
543.46,11.6722666667,28.6990666666,20.3088,22.7240666667,9.50533333333,8.4068,9.29866666666,11.1891666667,22.1298666667,12.3879333333
543.81,11.6906,28.7414,20.3436,22.7558,9.50853333334,8.39626666667,9.3048,11.2116333333,22.1532,12.3905333333
544.15,11.6857333333,28.7787333333,20.3656666667,22.7828666667,9.50000000001,8.381,9.29859999999,11.2243666667,22.1514,12.3869333333
544.49,11.7257333333,28.8504666667,20.4292,22.8303333333,9.53506666667,8.39246666667,9.33866666667,11.2611666667,22.1959333333,12.4152666667
544.84,11.7532,28.928,20.4972666667,22.9093333333,9.56813333333,8.403,9.36900000001,11.3151666667,22.2464,12.4492
545.18,11.7940666667,29.0184666667,20.5666666667,22.9878666667,9.60686666667,8.44513333333,9.40486666668,11.3516333333,22.3004,12.4968666667
545.52,11.8076,29.0704666667,20.6102666667,23.0147333333,9.63033333334,8.45713333333,9.42246666667,11.3695666667,22.3402666667,12.5097333333
545.87,11.8520666667,29.1421333333,20.6887333333,23.0880666667,9.687,8.50206666667,9.46693333333,11.4294666667,22.409,12.5449333333
546.21,11.8882,29.2296,20.7516666667,23.1702,9.73199999999,8.53673333333,9.52880000001,11.4891666667,22.4802,12.5994
546.55,11.9272666667,29.3182,20.8111333334,23.2136666667,9.76486666665,8.5826,9.57173333333,11.5261333333,22.5146666667,12.628
546.90,11.979,29.4093333333,20.8808,23.2953333333,9.82646666667,8.64786666667,9.6278,11.5768,22.5842666667,12.6896666667
547.24,11.9698,29.4261333333,20.896,23.2854,9.82939999999,8.64273333333,9.61933333333,11.5672666666,22.5788666667,12.6873333333
547.58,11.9778666667,29.5062,20.936,23.3378,9.83606666667,8.6498,9.61206666667,11.5811,22.6106,12.6906666667
547.92,11.994,29.5893333333,21.0096666667,23.4029333333,9.85173333335,8.67246666667,9.62886666667,11.6078,22.6946666667,12.7105333333
548.27,11.981,29.6558666667,21.0536666667,23.4476666667,9.84680000001,8.66146666667,9.5906,11.6044333334,22.7476666667,12.7173333333
548.61,12.0264666667,29.7056,21.1172666667,23.4830666667,9.89619999999,8.71626666667,9.62320000001,11.6324666667,22.8096,12.743
548.95,12.0172,29.7115333333,21.1278666667,23.4953333333,9.88293333333,8.67766666667,9.61206666667,11.6298666667,22.8106,12.7287333333
549.29,12.0354,29.7644666667,21.1688666667,23.538,9.89113333334,8.68633333333,9.63246666667,11.6743666667,22.8338,12.7592666667
549.64,12.0424,29.8168666667,21.2075333334,23.5984,9.92326666667,8.68093333333,9.64246666666,11.6906333333,22.8545333333,12.7868
549.98,12.0537333333,29.8706,21.2404666667,23.6547333333,9.91733333332,8.67153333333,9.62280000001,11.6980666667,22.8678,12.769
550.32,12.0453333333,29.8892,21.2532,23.6658666667,9.90499999999,8.6388,9.59326666667,11.6852333333,22.8672666667,12.7543333333
550.66,12.0670666667,29.9456,21.2998,23.6913333333,9.91786666667,8.63813333333,9.61733333333,11.7041666667,22.8902666667,12.75
551.01,12.089,30.0009333333,21.3449333334,23.7444666667,9.94653333333,8.66026666667,9.66313333333,11.7409333333,22.9249333333,12.7682
551.35,12.0424666667,29.9701333333,21.3298,23.7116,9.94153333333,8.63326666667,9.66140000001,11.7512333333,22.8846666667,12.7687333333
551.69,12.0833333333,29.9846,21.3412666667,23.7139333333,9.99833333333,8.6642,9.71259999999,11.7761,22.8837333333,12.7896
552.03,12.0999333333,30.0155333333,21.3618666667,23.7293333333,10.0116666667,8.69453333333,9.74726666667,11.8059666667,22.9000666667,12.7842
552.38,12.1308,30.1146666666,21.4386,23.791,10.0346666667,8.72826666667,9.78739999999,11.8542666667,22.9609333333,12.8085333333
552.72,12.1545333333,30.1662,21.4699333333,23.8013333333,10.0594,8.7486,9.8058,11.8845333333,22.9690666667,12.8272666667
553.06,12.2060666667,30.2269333333,21.5419333333,23.8452,10.1286666667,8.76833333333,9.85280000001,11.9211,23.0069333333,12.8594
553.40,12.2844666667,30.3442666667,21.6372,23.9016666667,10.1880666666,8.84813333333,9.93253333334,11.9982333333,23.0916666667,12.9326
553.74,12.2994,30.38,21.664,23.919,10.2124,8.8706,9.96706666667,12.0284666667,23.1043333333,12.9490666667
554.09,12.322,30.4461333333,21.6997333333,23.9628666667,10.2560666667,8.91393333333,10.0156,12.0886,23.1181333333,12.9828
554.43,12.3379333333,30.4624,21.7182,23.9815333334,10.2682666667,8.91306666667,10.0186666667,12.1084666666,23.1366,12.9977333333
554.77,12.3586666667,30.5194,21.7552,24.0144,10.281,8.90213333333,10.0082666667,12.1397,23.1677333333,13.0047333333
555.11,12.4185333333,30.6073333333,21.8172,24.0812666667,10.3040666667,8.95766666667,10.0471333333,12.17,23.2419333333,13.0172
555.45,12.453,30.6569333333,21.9145333333,24.1560666667,10.3264666667,8.98853333334,10.0748,12.2126333333,23.2848,13.0610666667
555.80,12.4749333333,30.7081333333,21.9762,24.2035333333,10.3501333334,8.98913333333,10.0918666667,12.2266333333,23.2986666666,13.083
556.14,12.4805333333,30.7178666667,21.9688666667,24.2235333333,10.3862,8.987,10.1046666667,12.2375333333,23.3032666667,13.0939333334
556.48,12.4601333333,30.7412666667,21.9864,24.2518,10.3704666667,8.97206666667,10.1028,12.2166666667,23.3187333333,13.0866
556.82,12.4678666667,30.7866,22.0148666666,24.2988,10.3774,8.99773333333,10.1274,12.261,23.3473333333,13.0910666667
557.16,12.4318,30.7648,21.986,24.2845333333,10.3262666667,8.9414,10.1,12.2192666667,23.2996,13.0478
557.50,12.4899333333,30.8141333333,22.0504,24.3147333333,10.3695333333,8.96193333333,10.143,12.2563,23.3468,13.0804
557.85,12.541,30.9074666667,22.1251333333,24.3836,10.4132,9.00066666666,10.2,12.3015666667,23.4275333333,13.1386666667
558.19,12.5291333333,30.9593333333,22.1594,24.4150666667,10.4108666667,9.00493333334,10.2246,12.3281333333,23.4417333333,13.1412
558.53,12.5816,31.0512666667,22.246,24.517,10.4878666667,9.081,10.2923333333,12.3891333333,23.5142,13.2248666667
558.87,12.6284,31.1805333333,22.3506,24.6024666667,10.57,9.1198,10.3703333333,12.4790333333,23.5964666667,13.2893333333
559.21,12.6012,31.1991333333,22.3137333333,24.5886666667,10.555,9.08466666667,10.3532,12.4692333333,23.5947333333,13.2651333333
559.55,12.593,31.2360666667,22.313,24.6166666667,10.5471333333,9.07699999999,10.3620666667,12.4963,23.6139333333,13.2732
559.89,12.6196,31.3109333334,22.3717333333,24.6684,10.5545333333,9.09846666667,10.3907333333,12.5284,23.6511333333,13.3014
560.23,12.7173333333,31.4616,22.49,24.7722,10.6483333333,9.17153333333,10.4498666667,12.6421333333,23.7562,13.3724666667
560.58,12.7353333333,31.537,22.5272666667,24.8445333333,10.6707333333,9.17206666667,10.4689333333,12.6575,23.7887333333,13.3851333333
560.92,12.7476666667,31.5986666667,22.5788666667,24.8846666667,10.6948666667,9.17833333334,10.4720666667,12.6835,23.8331333333,13.3582
561.26,12.7490666667,31.6604,22.6458,24.9739333333,10.7338666667,9.20426666667,10.52,12.7400666667,23.9039333333,13.4020666667
561.60,12.7302,31.6673333333,22.6634,24.9791333333,10.7177333334,9.16973333334,10.5064666667,12.7502666667,23.9035333334,13.3722
561.94,12.7564666667,31.7359333333,22.699,25.0262666667,10.7452666667,9.17693333333,10.5063333333,12.7574333333,23.9581333333,13.3759333333
562.28,12.737,31.7840666666,22.7066,25.023,10.7152,9.13746666667,10.4882666667,12.7582333333,23.9712,13.333
562.62,12.7489333333,31.7976666667,22.735,25.0474,10.7276666667,9.14333333334,10.477,12.7592666666,23.9712666667,13.3294
562.96,12.7869333333,31.9192666667,22.8288666666,25.1155333333,10.7734666667,9.17340000001,10.5196,12.8190666667,24.0204666667,13.345
563.30,12.862,32.0038666667,22.9328666667,25.1965333334,10.8551333333,9.23833333335,10.5853333333,12.8904666667,24.1005333333,13.4108
563.64,12.8412,32.0325333333,22.9732,25.2426,10.8686666667,9.23000000001,10.5904,12.9222333333,24.1166666667,13.4133333334
563.99,12.8036,32.0165333333,22.9462,25.233,10.831,9.19826666667,10.5667333333,12.8699666667,24.0968,13.3984
564.33,12.776,32.0370666667,22.9430666667,25.1883333333,10.8277333333,9.19746666666,10.5704,12.8811666667,24.0969333333,13.3991333333
564.67,12.7778666667,32.0623333333,22.9860666667,25.2094666667,10.8597333334,9.22153333332,10.5780666667,12.8994333333,24.119,13.4369333333
565.01,12.8282,32.1385333333,23.0224,25.2384,10.8924666667,9.24013333334,10.5866666667,12.9299333333,24.1374,13.4619333334
565.35,12.8488,32.1932,23.0529333333,25.2922666667,10.916,9.27119999999,10.599,12.9566666667,24.1658,13.4894
565.69,12.8501333333,32.2378666667,23.086,25.3146666667,10.9224,9.29139999999,10.6137333333,12.9828666667,24.155,13.4934
566.03,12.8529333333,32.289,23.1363333333,25.3467333333,10.9106666667,9.30093333333,10.6028666667,12.9799666667,24.1666666667,13.5068
566.37,12.8112666667,32.3128666667,23.1407333333,25.3613333333,10.8958,9.2738,10.5817333333,12.9575,24.1668,13.4810666667
566.71,12.8525333333,32.3636,23.2069333333,25.4364,10.9296,9.30473333335,10.6218,12.9966666666,24.2263333334,13.5328666667
567.05,12.8196666667,32.3815333333,23.192,25.4157333333,10.9118666667,9.28573333332,10.5954,12.9902,24.2095333333,13.5057333333
567.39,12.8717333333,32.4706666667,23.2437333333,25.4578666667,10.9534,9.32186666665,10.6531333333,13.0398,24.2597333333,13.5560666667
567.73,12.9068666667,32.5658,23.3492666667,25.5145333333,10.9994666667,9.35966666667,10.7117333333,13.1189333333,24.3344,13.5907333333
568.07,12.9622666667,32.6448,23.4306666667,25.6153333333,11.0284666667,9.39166666667,10.7374666667,13.1644333333,24.4022,13.6278
568.41,13.0026666667,32.7585333333,23.4800666667,25.6879333333,11.0620666667,9.40346666667,10.7888,13.2394333333,24.4559333333,13.6685333333
568.75,12.9552,32.7975333333,23.5075333333,25.7339333333,11.0312666667,9.39573333333,10.7703333333,13.2380333333,24.4657333333,13.6423333333
569.09,12.9520666667,32.8737333333,23.5702,25.7568,11.0346,9.38473333333,10.7818666667,13.2567666667,24.5016,13.6472666667
569.43,12.9864666667,32.9643333333,23.6467333333,25.8039333333,11.0796666667,9.40800000001,10.8111333333,13.3244,24.5605333333,13.69
569.77,13.0179333333,33.0066666667,23.6683333333,25.8438666667,11.1354,9.41106666667,10.8612,13.3630333333,24.5841333333,13.6949333333
570.11,13.1046,33.1353333333,23.7696,25.9433333333,11.2085333334,9.47406666668,10.9438666667,13.4662,24.6811333334,13.7702
570.45,13.0780666667,33.1750666667,23.773,25.9601333333,11.2065333333,9.46726666667,10.9400666667,13.4957,24.6883333333,13.7544666667
570.79,13.1221333333,33.2978,23.8495333333,26.044,11.2508666667,9.48486666668,10.9775333333,13.5538,24.7364666667,13.7878666667
571.13,13.0941333333,33.3229333333,23.8538,26.0446,11.2502666667,9.46560000001,10.9357333333,13.5666333333,24.7375333333,13.7554666667
571.47,13.1204,33.3998,23.8789333333,26.1202666666,11.2953333333,9.4912,10.9679333333,13.6113333333,24.7584666667,13.7763333333
571.81,13.1144,33.4715333333,23.9452666667,26.1634666667,11.3124,9.48880000001,10.9624666667,13.6385666667,24.7810666667,13.8001333333
572.15,13.154,33.5563333333,24.023,26.2342,11.3494,9.52866666667,10.9904,13.6731333333,24.8369333333,13.8254666667
572.49,13.2094666667,33.6990666667,24.1368666667,26.3155333334,11.4140666667,9.57686666667,11.0531333333,13.741,24.9127333333,13.9034
572.83,13.2261333333,33.7444,24.1594,26.3492,11.4426,9.58773333333,11.0872666667,13.7878,24.9119333333,13.911
573.17,13.2065333333,33.8004666667,24.1884,26.3903333333,11.4350666667,9.56159999999,11.0915333333,13.7915333333,24.9218666667,13.9087333333
573.51,13.2046666667,33.8696,24.2373333333,26.4294,11.4324666667,9.56940000001,11.0824666667,13.8300333333,24.9408666667,13.9002
573.85,13.1602,33.8588666667,24.2183333333,26.4156666667,11.3862,9.53440000001,11.0430666666,13.8114,24.9000666667,13.8637333333
574.19,13.1701333333,33.9323333333,24.2535333334,26.4455333333,11.3807333333,9.54473333333,11.0304666667,13.8127,24.9006,13.8494666667
574.53,13.1797333333,33.979,24.324,26.4964666667,11.4048,9.58346666667,11.0658,13.8496666667,24.9276,13.8682
574.87,13.1898,34.0519333333,24.3788666667,26.5316,11.3773333333,9.58199999999,11.0751333333,13.8377666667,24.9162666667,13.8580666667
575.21,13.2165333333,34.1117333333,24.4394,26.5904666667,11.3943333333,9.6064,11.0888666667,13.8769333333,24.9668,13.8894
575.55,13.2424,34.1961333333,24.4950666667,26.6376666667,11.4034666667,9.64406666666,11.1170666667,13.9173333333,24.9834,13.8967333333
575.89,13.2181333333,34.2422,24.5056666667,26.6638666667,11.393,9.64113333333,11.1195333333,13.9285,24.9631333333,13.8747333333
576.22,13.2012666667,34.2378,24.5027333333,26.6726666667,11.3868666667,9.6044,11.0957333333,13.9335333333,24.9459333333,13.8306666667
576.56,13.1723333333,34.3070666667,24.5200666667,26.7193333333,11.3770666667,9.57553333333,11.0688666667,13.9277,24.9483333333,13.8115333334
576.90,13.1878,34.3589333333,24.5634,26.7534666667,11.3863333333,9.59379999999,11.0698,13.9307333333,24.9688666666,13.8036
577.24,13.1887333333,34.4208666667,24.5968,26.8024,11.4090666667,9.60040000001,11.1027333333,13.9636,24.9804,13.8264666667
577.58,13.2669333333,34.555,24.7143333333,26.8996666666,11.4806666667,9.67993333333,11.167,14.0599666667,25.0648666667,13.8884
577.92,13.3324,34.6160666667,24.7792,26.9643333333,11.5461333333,9.72586666667,11.2298666667,14.1530666667,25.1151333333,13.9316666667
578.26,13.2986,34.6511333333,24.7697333333,26.9962,11.5316,9.70086666666,11.2096,14.1605,25.1268666667,13.8992
578.60,13.3109333333,34.7417333333,24.8354,27.0882666667,11.6038,9.72353333333,11.2539333333,14.2284333333,25.1826666667,13.971
578.94,13.2692666667,34.8016,24.8592666667,27.1042,11.5748666667,9.67666666667,11.2305333333,14.2158,25.1448666667,13.9059333333
579.28,13.2380666667,34.7967333334,24.8667333333,27.0946666667,11.5862,9.64840000001,11.2404666667,14.22,25.1428666666,13.8660666667
579.61,13.234,34.8669333333,24.8886,27.1518666667,11.5892666667,9.63466666667,11.2164666667,14.2176,25.1663333333,13.8666
579.95,13.2296666667,34.9026666667,24.9146,27.1922,11.6006,9.67746666666,11.2408666667,14.2715333333,25.1792,13.8732
580.29,13.34,35.0332,25.0558,27.3343333333,11.6866,9.78626666667,11.3212,14.3854666667,25.2878666667,13.9620666667
580.63,13.3740666667,35.1521333333,25.1564,27.4420666667,11.7402,9.83053333335,11.3707333333,14.4926,25.3548,14.007
580.97,13.4321333333,35.2748,25.3022,27.5418666667,11.7706,9.86579999999,11.4006,14.5579333333,25.4326,14.0353333333
581.31,13.4046,35.372,25.3375333333,27.6108666667,11.794,9.85133333333,11.4066666666,14.5708333333,25.431,14.0187333333
581.65,13.3525333333,35.4824,25.3702,27.6709333333,11.7502666666,9.78459999999,11.3718,14.5501,25.4426,13.9900666667
581.98,13.3742666667,35.6012,25.4514,27.7555333333,11.7619333333,9.77400000001,11.3778,14.5799333333,25.4537333333,14.0127333333
582.32,13.3953333333,35.6842666667,25.5068666667,27.8125333333,11.7482666667,9.76080000001,11.3786666667,14.6075,25.4860666667,13.9718666667
582.66,13.5231333333,35.8503333333,25.6468,27.956,11.8696666667,9.87626666667,11.4864,14.7534666667,25.6076,14.0926666667
583.00,13.5546,35.995,25.6906666667,28.0459333333,11.8531333334,9.86820000001,11.4738666667,14.7784666667,25.6555333333,14.1151333333
583.34,13.589,36.057,25.7970666667,28.0967333333,11.914,9.89440000001,11.5386666667,14.8680666667,25.6890666667,14.1541333333
583.68,13.6556,36.1974666667,25.9045333333,28.1826,11.9612666667,9.9046,11.5970666667,14.9054,25.7424,14.1918
584.01,13.5762,36.1847333333,25.8813333333,28.1292,11.9160666667,9.83033333334,11.548,14.8555666667,25.7,14.1240666667
584.35,13.5347333334,36.2026,25.8589333333,28.1198,11.8706666667,9.76720000001,11.4954666667,14.7923333333,25.6576666667,14.0590666667
584.69,13.5131333333,36.2134,25.8215333333,28.1216666667,11.8802666667,9.76326666665,11.4963333333,14.8274,25.6234666667,14.0621333334
585.03,13.5009333333,36.178,25.8086666667,28.1042666667,11.8427333333,9.7036,11.4603333333,14.8070333333,25.5886,14.0336666667
585.37,13.5569333333,36.2606,25.9169333333,28.1767333333,11.8861333333,9.74373333333,11.4995333333,14.8683,25.6782666667,14.0778666667
585.70,13.5358,36.3129333333,25.9657333333,28.1494666667,11.8870666666,9.745,11.4912666667,14.8786,25.7191333333,14.0781333333
586.04,13.5732666667,36.4502666667,26.0415333333,28.2342666667,11.9459333333,9.82293333335,11.5198666667,14.9621,25.8292,14.1427333333
586.38,13.4747333333,36.43,25.9899333333,28.1665333333,11.8625333333,9.72153333332,11.4324,14.8919666667,25.7619333333,14.0592
586.72,13.5554666667,36.5348,26.1220666667,28.2785333333,11.9836666667,9.8524,11.5375333333,15.0418,25.8717333333,14.1503333334
587.06,13.5342666667,36.6142666667,26.137,28.3022666666,11.9086666667,9.81926666667,11.4791333333,15.0131666667,25.8714666667,14.1027333333
587.39,13.4847333333,36.6883333333,26.1204,28.3182,11.8654,9.77406666666,11.4272,14.9922333334,25.8574,14.0659333333
587.73,13.5276,36.8245333333,26.2211333333,28.3984666667,11.8854666666,9.80913333333,11.4678666667,15.0345,25.9345333333,14.0908666667
588.07,13.5705333333,36.8861333334,26.3006,28.4653333333,11.9407333333,9.84986666667,11.5506666666,15.1193333333,25.9564,14.1408666667
588.41,13.5752666667,36.9631333333,26.3234666667,28.525,11.9792666667,9.85313333334,11.5766666667,15.1121666667,26.0038,14.1407333333
588.74,13.5481333333,37.0350666667,26.3791333333,28.5448,11.9892666667,9.84613333334,11.5441333333,15.1121666667,26.0511333333,14.1455333333
589.08,13.5362,37.0876,26.4252,28.5522666666,12.0136666667,9.86820000001,11.5454,15.1271,26.0416,14.1378
589.42,13.6376,37.2021333333,26.5024666667,28.6720666667,12.1004666667,9.91673333335,11.6223333333,15.236,26.1237333333,14.2062
589.76,13.5741333333,37.1338,26.4812666667,28.6098666667,12.0252666667,9.85580000001,11.5816,15.1699666667,26.056,14.1146666667
590.09,13.6363333333,37.1955333333,26.557,28.6643333333,12.0786666667,9.90206666667,11.6334666667,15.2398,26.1017333333,14.1393333333
590.43,13.5322,37.2004666667,26.4911333333,28.6489333333,12.0103333333,9.79000000001,11.5574666667,15.1469666667,26.0436666667,14.0593333333
590.77,13.556,37.229,26.5328,28.6455333333,12.0516,9.78966666668,11.606,15.1887,26.0356666667,14.0852
591.11,13.5431333333,37.1776666667,26.5449333333,28.6249333333,12.0624666667,9.78860000001,11.6166,15.2324666667,26.0406,14.0824666666
591.44,13.6045333333,37.2687333333,26.6264666667,28.7333333333,12.1175333333,9.82319999999,11.6602666667,15.3095,26.1007333333,14.1552666666
591.78,13.6539333334,37.3767333333,26.7131333333,28.8420666667,12.1819333333,9.91573333333,11.7026666667,15.4062333333,26.2008,14.2435333333
592.12,13.705,37.4646666667,26.834,28.9194666667,12.2081333333,9.96939999999,11.7221333333,15.4784333333,26.2593333333,14.2974
592.46,13.7480666667,37.5638,26.9294666667,29.0209333333,12.2405333333,10.0271333333,11.8048,15.544,26.3063333333,14.3436666667
592.79,13.7928,37.6637333333,26.9537333333,29.1044,12.2936666667,10.0353333333,11.839,15.6298333333,26.3594,14.4198666667
593.13,13.7660666667,37.6873333333,26.949,29.102,12.2583333333,9.99653333333,11.8247333333,15.6201333333,26.3482,14.403
593.47,13.8214,37.8047333333,27.0390666667,29.2222,12.3111333333,10.0139333333,11.8436666667,15.6933666667,26.4209333334,14.4638
593.80,13.7546,37.8236,27.022,29.2200666667,12.2369333333,9.96000000001,11.7766,15.6486333333,26.4013333333,14.4502666667
594.14,13.8558666667,37.9530666667,27.1537333333,29.3088666667,12.2925333333,10.0359333333,11.8494666667,15.7583333334,26.4904666667,14.5067333333
594.48,13.8922666667,38.0296,27.2286666667,29.4386666667,12.3547333333,10.0796,11.8866,15.8392,26.5962666667,14.5575333333
594.81,13.9716,38.1907333333,27.3438666667,29.5144,12.4163333333,10.1378,11.939,15.9126,26.6715333333,14.6333333333
595.15,13.9324666667,38.1705333333,27.3177333334,29.4632,12.385,10.1195333333,11.9164666667,15.8966,26.6459333333,14.6175333333
595.49,13.9279333333,38.1992666667,27.3138666666,29.4037333333,12.3543333333,10.0615333333,11.8726666667,15.8794666667,26.629,14.5794666667
595.82,13.9178666667,38.2467333333,27.3209333333,29.4274,12.3260666667,10.0416666667,11.8794666667,15.8610666667,26.6333333333,14.5707333333
596.16,13.9495333333,38.3578666667,27.369,29.4908666666,12.3654666667,10.0677333333,11.889,15.9183333333,26.6855333333,14.5871333333
596.50,13.9604666667,38.3555333333,27.4004666667,29.5049333334,12.3755333333,10.1162,11.9449333333,15.9314333333,26.6584666667,14.6084
596.83,14.0088,38.4309333333,27.4939333333,29.596,12.4144,10.2092,11.9837333334,15.9926333333,26.7144666667,14.6564
597.17,13.9987333333,38.4025333334,27.4724,29.5486666667,12.4124,10.1890666667,11.9859333333,15.9695666667,26.6862,14.6537333333
597.51,14.0493333333,38.4714,27.5670666667,29.6527333333,12.5054,10.2764666667,12.0589333333,16.0492,26.7516666667,14.7161333334
597.84,14.0148666667,38.4455333333,27.5415333334,29.5966,12.5165333333,10.2562,12.0275333333,16.0126333333,26.71,14.7058666667
598.18,14.0559333333,38.5437333333,27.5858666667,29.6208666667,12.5276,10.2933333333,12.0387333333,16.0556,26.7478,14.7338
598.52,14.0672,38.5139333333,27.6073333333,29.6878,12.5356666667,10.3152,12.0438666666,16.0699666667,26.7710666667,14.7278666667
598.85,14.1001333333,38.6466666667,27.6928666667,29.8053333334,12.6010666667,10.3632666667,12.0686,16.1106333333,26.8251333334,14.7637333333
599.19,14.1364,38.7892,27.7814,29.9466,12.6484,10.3946666667,12.1138,16.1466666667,26.9153333333,14.7984
599.53,14.1801333333,38.8693333333,27.8348666667,29.9798,12.706,10.4432,12.1643333333,16.2323,26.9630666667,14.8443333333
599.86,14.1977333333,38.9582666667,27.9066666667,30.0588666667,12.7356,10.4282666667,12.1858666667,16.2618333333,27.0262,14.8716
600.20,14.1693333333,38.9914,27.9254,30.0693333333,12.7215333333,10.3924,12.1273333333,16.2348,27.0490666667,14.8593333333
600.53,14.1521333333,39.0015333333,27.9270666667,30.0471333333,12.7260666667,10.3525333333,12.1289333333,16.2440333333,27.0344666667,14.8435333333
600.87,14.1380666667,39.1014666667,28.0050666666,30.1224,12.7106666667,10.3798666667,12.1205333333,16.2797333333,27.0444666667,14.8398
601.21,14.1132,39.1575333333,28.0268,30.1066,12.6705333334,10.3273333333,12.1028,16.2627,27.0434666667,14.8422
601.54,14.1112666667,39.1436666667,28.026,30.1392,12.6255333333,10.3268,12.1179333333,16.2637333333,27.0232666667,14.8584
601.88,14.1042666667,39.1864666667,28.0912666667,30.1921333333,12.6521333333,10.3462666667,12.1533333333,16.2900333333,27.062,14.8866
602.21,14.1212666667,39.2934,28.1389333333,30.1992,12.6760666667,10.3501333333,12.1628,16.3266333334,27.0803333333,14.9371333333
602.55,14.1387333333,39.2731333333,28.1341333333,30.1718,12.6648,10.3542,12.1797333333,16.3439333333,27.0860666667,14.9260666667
602.88,14.1649333333,39.2675333334,28.1718666667,30.1832666667,12.7036,10.4002,12.2081333333,16.3836333333,27.0745333333,14.9690666667
603.22,14.1424666667,39.287,28.1889333333,30.2055333333,12.7066666667,10.3897333333,12.1848666667,16.3769666667,27.0943333333,14.9659333333
603.56,14.2068666667,39.3337333333,28.2430666667,30.2252,12.7571333333,10.4694,12.2522,16.4193,27.1272666667,15.0216
603.89,14.2607333333,39.4205333333,28.3297333333,30.2952,12.7890666667,10.4969333333,12.2821333333,16.4665333333,27.197,15.0509333333
604.23,14.2162666667,39.424,28.3277333333,30.2840666667,12.783,10.4681333333,12.2475333333,16.4456666667,27.1547333333,15.031
604.56,14.296,39.481,28.399,30.3136666667,12.8450666667,10.5168,12.3194,16.5121666667,27.1978,15.0974
604.90,14.3063333333,39.4962666666,28.3863333333,30.3318666667,12.8730666667,10.5161333333,12.3251333333,16.5176333333,27.2018,15.0704
605.23,14.3042666667,39.5224666667,28.4338666667,30.3520666667,12.8825333333,10.5142,12.3298,16.5359,27.2197333333,15.0543333334
605.57,14.3272,39.5592666667,28.4526,30.359,12.8876,10.5238,12.3272666667,16.5497,27.2277333333,15.0544666667
605.90,14.3325333333,39.5468,28.4649333333,30.3772666666,12.8824,10.5416666667,12.3116,16.5477333333,27.2437333333,14.9989333333
606.24,14.3428,39.5934,28.5286666667,30.4086666667,12.8950666667,10.5546666667,12.3166,16.5789666667,27.2682666667,15.0396666667
606.58,14.341,39.5994,28.5332666667,30.3975333333,12.8795333334,10.5510666667,12.3021333333,16.5933,27.2625333333,15.0188
606.91,14.4084,39.6374666667,28.6118666667,30.4236,12.9296,10.6010666667,12.3314,16.6270666667,27.3164,15.0618
607.25,14.3659333333,39.5428,28.5694,30.3665333333,12.8884,10.5206666667,12.3046,16.6059666667,27.2459333333,15.0261333333
607.58,14.4085333333,39.5557333333,28.5943333333,30.4034666667,12.9582666667,10.6102666667,12.3832,16.6924333333,27.2677333333,15.0744666667
607.92,14.4407333333,39.5461333333,28.5888,30.4226,12.9519333333,10.6442,12.4014666667,16.6936666667,27.2956666667,15.1122666667
608.25,14.4657333333,39.5018666667,28.5586666667,30.4604,12.9858,10.6572666667,12.4136,16.7134,27.3196666667,15.1308666667
608.59,14.4666666667,39.4659333333,28.5504666666,30.4254666667,12.9664,10.6743333333,12.4050666667,16.7052333334,27.2941333333,15.1506
608.92,14.511,39.5575333333,28.5866666667,30.5238,13.0150666667,10.7093333334,12.4092666667,16.7639,27.3334,15.2022666667
609.26,14.4814666667,39.5258666667,28.5764666667,30.5437333333,13.036,10.7165333333,12.4186666667,16.7637,27.3172,15.2094
609.59,14.5510666667,39.646,28.6585333333,30.6378,13.1312,10.8103333333,12.5172,16.8571333333,27.4000666667,15.343
609.93,14.5495333333,39.6566,28.6621333333,30.6673333333,13.1788,10.8348,12.5468,16.9004333333,27.3898666666,15.3492
610.26,14.563,39.6523333333,28.6618,30.6852666667,13.2306666667,10.8743333333,12.5864,16.9164333334,27.4108,15.3846666667
610.60,14.5111333333,39.6480666667,28.6188666667,30.7347333333,13.1895333334,10.8462666667,12.5573333333,16.9348666667,27.381,15.351
