wavelength,Back_IriRuff,Belly_IriRuff,Breast_IriRuff,Crissum_IriRuff,Crown_IriRuff,DorTail_IriRuff,Patch10_IriRuff,Patch11_IriRuff,Rump_IriRuff,Throat_IriRuff,WingTip_IriRuff
754.73,5.84216666667,4.25925,4.94358333333,17.2243333333,43.3275,8.15316666667,5.31841666667,6.14658333334,4.25838888889,5.88116666666,9.64841666666
755.05,5.50066666667,3.99316666667,4.65466666667,17.05525,43.1593333333,7.91775,4.95708333333,5.74641666667,3.95826388889,5.69475,9.30708333333
755.36,5.26116666667,3.81916666667,4.44491666666,16.8594166667,42.9899166666,7.63816666667,4.81841666667,5.58775,3.79943055556,5.45658333334,9.16191666667
755.67,5.07208333333,3.689,4.25675,16.79425,42.9620833333,7.37808333333,4.74433333333,5.31225,3.71890277778,5.26208333333,9.17866666667
755.99,4.89208333333,3.54166666667,4.07375,16.7118333333,42.7235,7.16616666667,4.39758333334,5.05266666666,3.59118055555,5.08525,8.99108333332
756.30,4.65791666666,3.44116666667,3.77133333333,16.55075,42.5381666667,6.94775,4.10366666667,4.90225,3.36384722222,4.96008333333,8.73900000001
756.62,4.42425,3.287,3.54591666667,16.4788333333,42.5221666667,6.75958333333,3.84291666667,4.77466666667,3.10481944444,4.795,8.5415
756.93,4.1515,3.12941666667,3.20066666667,16.2395,42.3048333333,6.386,3.5565,4.50725,2.87827777778,4.57583333333,8.31308333334
757.24,4.16033333333,3.04641666667,3.108,16.3185,42.4040833334,6.349,3.43825,4.39833333333,2.84816666667,4.63633333333,8.22825000001
757.56,4.46991666667,3.34908333333,3.477,16.5720833333,42.54925,6.66508333333,3.61016666667,4.52616666667,3.14177777778,4.979,8.49458333333
757.87,4.70308333333,3.50325,3.79541666666,16.7939166667,42.6605833333,6.87408333334,3.74208333333,4.62425,3.334125,5.16066666666,8.74016666667
758.18,4.77291666667,3.54291666667,3.95025,16.7653333334,42.6155,7.01225,3.84916666667,4.72458333333,3.36880555556,5.23083333333,8.86733333334
758.50,5.18366666667,3.77891666667,4.22458333334,17.004,42.8750833333,7.12491666667,4.20208333333,5.09308333333,3.78829166667,5.4255,9.23725
758.81,5.22141666667,3.64875,4.10966666667,17.0870833333,43.16075,7.01408333333,4.15008333334,5.13266666667,3.66330555556,5.482,9.16141666666
759.13,4.92816666666,3.30216666667,3.9355,16.7495833333,42.7775,6.833,3.83241666666,5.0035,3.43748611111,5.27491666667,8.82333333334
759.44,4.69025,2.89258333333,3.69083333334,16.4205833333,42.5981666667,6.50058333333,3.52266666667,4.81575,3.04186111111,4.8735,8.42875000001
759.75,4.75233333333,2.83333333334,3.83275,16.44225,42.5164166667,6.49433333333,3.5935,4.78975,3.11573611111,4.81941666667,8.41558333332
760.07,4.79066666667,2.83008333334,3.8465,16.5470833333,42.5485833333,6.43241666667,3.58508333333,4.72358333334,3.15359722222,4.65125,8.45291666666
760.38,5.129,3.26141666667,4.26333333333,17.1228333334,43.1374166666,6.90475,4.102,5.09916666667,3.59536111111,5.16358333333,8.91133333333
760.69,5.07916666667,3.30275,4.25891666667,17.1131666666,43.0523333333,6.88691666667,4.1375,5.08166666666,3.61176388889,5.02091666667,8.89858333333
761.01,4.947,3.05016666667,4.15841666667,17.0051666666,43.0471666666,6.75375,4.028,5.04166666667,3.50165277778,4.78358333333,8.75233333334
761.32,4.82808333333,2.91475,3.89791666667,16.9699166667,43.0864166667,6.70716666666,3.99441666666,5.02575,3.48843055555,4.68125,8.63875000001
761.63,5.12416666667,3.17841666667,4.13241666667,17.3624166667,43.3343333333,7.04133333334,4.3245,5.31841666667,3.88933333333,4.94525,8.89433333334
761.94,5.11925,3.3375,4.22216666667,17.4360833333,43.5506666667,7.14183333333,4.35216666667,5.40075,3.90241666667,5.01483333333,8.90674999999
762.26,5.27266666666,3.56558333333,4.3875,17.6194166667,43.67225,7.38066666667,4.45508333333,5.55891666667,4.10679166666,5.16041666667,9.03458333334
762.57,5.72866666667,3.93275,4.66425,18.07,44.2416666667,7.62966666667,4.84075,5.91891666666,4.42098611111,5.50666666666,9.46324999999
762.88,6.07016666667,4.384,5.04541666666,18.5105833333,44.574,8.08341666667,5.15683333333,6.372,4.84822222222,5.92983333333,10.0138333333
763.20,6.173,4.58916666667,5.209,18.7551666667,44.7758333334,8.26341666666,5.32033333334,6.65683333333,4.93991666667,6.08408333333,10.282
763.51,6.18133333333,4.67158333333,5.30966666666,18.8148333333,44.80425,8.40616666666,5.4255,6.75266666667,5.01277777778,6.23175,10.31
763.82,5.98025,4.54758333333,5.009,18.6838333333,44.7799166667,8.22325,5.12841666667,6.57216666667,4.74529166667,5.95225,10.0198333333
764.14,6.06483333333,4.66891666666,5.05083333333,18.8016666667,44.71225,8.37475,5.16183333334,6.67225,4.84538888889,6.01208333333,10.0415833333
764.45,6.15916666666,4.84633333333,5.075,19.0465833334,44.9096666667,8.49658333333,5.31541666667,6.75116666667,4.90806944444,6.06325,10.1596666667
764.76,6.34633333333,5.10191666667,5.31341666667,19.2244166667,44.9591666667,8.6455,5.416,6.94866666667,5.00730555556,6.25933333333,10.3598333333
765.07,6.12066666667,4.93283333333,5.09966666667,19.1371666666,44.9640833333,8.36633333333,5.11016666667,6.83008333333,4.69255555555,6.05033333333,10.1089166667
765.39,6.191,4.97716666667,5.19175,19.2635,44.8405,8.42558333334,5.16175,6.93308333333,4.697375,6.0365,10.0981666667
765.70,6.02825,5.02016666667,5.19258333333,19.1219166667,44.28975,8.28858333333,5.10525,6.84583333333,4.63451388889,5.82658333333,9.95058333333
766.01,5.88791666667,4.93283333333,5.18525,19.1119166667,44.0765833333,8.27908333333,5.06983333333,6.85725,4.64777777778,5.71833333333,9.81183333334
766.32,5.77258333333,4.73666666667,5.04466666667,18.927,43.7829166667,7.93083333333,5.01741666667,6.6145,4.54795833333,5.54891666667,9.58533333334
766.64,5.66675,4.68408333333,4.92391666666,18.77025,43.5511666667,7.82241666667,4.80408333333,6.30533333333,4.44559722223,5.34616666667,9.30816666667
766.95,5.88641666667,4.82858333333,5.11883333333,18.7770833333,43.61975,7.97258333333,4.88825,6.4155,4.64619444444,5.40091666667,9.46991666667
767.26,6.47558333333,5.24166666667,5.71533333333,19.034,43.5466666667,8.43649999999,5.41441666666,6.82391666667,5.26875,5.79591666667,10.03225
767.57,6.75575,5.3965,5.96266666667,19.2356666667,43.7069166667,8.47716666666,5.64066666667,7.00283333333,5.48458333334,6.07741666667,10.3505833333
767.88,7.01291666667,5.56925,6.17666666667,19.2488333333,43.3919166667,8.57674999999,5.77166666667,7.28566666666,5.67244444445,6.39383333333,10.5046666667
768.20,6.64858333333,5.14508333333,5.77441666667,18.92325,43.0309166667,8.27583333333,5.369,6.86941666667,5.36890277778,6.14025,10.19675
768.51,6.77866666666,5.283,5.77425,18.8526666667,42.8763333333,8.29600000001,5.41675,6.82541666667,5.51769444444,6.16,10.4010833333
768.82,6.60325,5.0975,5.6165,18.5601666667,42.6214166667,8.11874999999,5.25425,6.74091666667,5.33820833333,6.02991666667,10.39025
769.13,6.829,5.18841666667,5.641,18.8765833333,43.4471666667,8.36983333332,5.601,6.89558333333,5.53730555556,6.28341666667,10.7460833333
769.44,6.68575,5.21516666667,5.56916666667,18.7363333333,43.3755833333,8.29591666667,5.59308333333,6.8015,5.43809722222,6.30791666666,10.58
769.76,6.598,5.22008333333,5.42133333334,18.8984166667,43.4368333333,8.39591666666,5.68866666667,6.77841666667,5.42316666666,6.21266666667,10.4748333333
770.07,6.54458333333,4.7805,5.03475,18.847,43.26475,8.18875000001,5.4755,6.68933333334,5.185,5.94833333333,10.3408333333
770.38,6.42241666667,4.56183333334,4.77741666667,18.8255,43.1178333333,7.87716666668,5.25508333333,6.505,4.84551388889,5.70041666667,10.10425
770.69,5.73183333334,3.95941666667,4.17583333333,18.2701666667,42.79325,7.29116666668,4.69683333333,5.89316666667,4.12819444444,5.02341666666,9.45599999999
771.00,5.19275,3.4295,3.88708333333,17.91975,42.586,6.94508333334,4.34475,5.36541666667,3.65380555556,4.435,9.07608333333
771.32,4.82775,3.01741666667,3.46708333333,17.48525,42.7659166667,6.70741666666,3.99741666667,4.85875,3.48448611111,3.95516666667,8.86766666667
771.63,5.27866666666,3.668,3.901,17.92425,43.1183333333,7.07958333333,4.56833333333,5.29808333333,3.98361111111,4.4325,9.30750000001
771.94,5.553,4.016,4.32108333333,18.2385833333,43.44975,7.55108333334,4.93516666667,5.80308333333,4.24623611111,4.68866666667,9.62766666666
772.25,5.84308333333,4.43258333333,4.73583333333,18.5224166666,43.6486666667,7.89999999999,5.41383333333,5.93383333333,4.61066666666,4.81875,9.91716666667
772.56,5.83816666667,4.31408333334,4.71975,18.2506666667,43.40175,7.71258333333,5.07,5.80233333333,4.35186111111,4.51683333333,9.78208333334
772.87,5.85533333333,4.29625,4.88341666667,18.40775,43.4524166667,7.66116666667,5.03325,5.91175,4.17866666667,4.39733333334,9.95291666667
773.18,5.52125,4.13158333333,4.72958333333,18.1098333334,43.2788333333,7.61991666666,4.65525,5.7975,3.72966666667,4.25525,9.79308333332
773.50,5.38616666666,4.16891666667,4.6775,17.8045833333,43.134,7.62483333333,4.88166666667,5.7695,3.78465277778,4.21033333333,9.79249999998
773.81,5.0405,3.89208333334,4.39466666667,17.5194166667,42.88675,7.413,4.5255,5.49233333333,3.495375,3.78658333333,9.59566666668
774.12,5.34575,4.12608333333,4.50258333334,17.848,43.3146666666,7.63991666666,4.7595,5.79941666667,3.69083333334,3.94191666667,10.0069166667
774.43,5.74016666666,4.43491666666,4.59391666666,18.0105,43.29375,7.97691666667,4.93725,6.26841666666,3.84044444445,4.28908333334,10.3211666667
774.74,5.64016666667,4.64625,4.77991666667,18.125,42.91,7.97633333332,4.9905,6.33708333333,3.7645,4.41816666667,10.2390833334
775.05,5.16208333333,4.12533333333,4.26466666666,17.7210833333,42.5726666667,7.47958333334,4.47825,5.98983333333,3.27951388889,3.5895,9.70975000001
775.36,5.12275,4.05708333334,4.22358333334,17.7235833333,42.6184166667,7.64033333332,4.50883333333,5.93425,3.26306944445,3.69283333333,9.55258333332
775.67,4.611,3.43933333333,3.50575,17.2855,42.1351666667,7.26341666667,3.95658333333,5.47741666667,2.70048611111,3.3245,9.03183333333
775.98,4.4855,3.18375,3.32983333333,17.18025,41.99425,7.23983333332,4.02041666667,5.35775,2.68983333334,3.445,8.96641666665
776.30,5.05983333333,3.60708333333,3.47991666666,17.3118333333,41.9650833334,7.66633333332,4.125,5.64333333333,3.13634722222,3.69933333333,9.25041666666
776.61,5.68041666667,3.86841666667,3.64166666667,17.5205,41.9454166667,7.83666666668,4.61308333334,5.79375,3.68308333333,3.80741666667,9.41366666667
776.92,5.86083333334,4.02058333333,3.76316666667,17.64775,42.129,7.91899999999,4.56558333333,5.86958333333,3.75319444445,4.07291666666,9.36683333335
777.23,5.83458333333,3.92766666667,3.50691666667,17.6485833333,42.21475,7.95633333333,4.62041666667,5.98808333333,3.78593055555,4.33083333333,9.31958333332
777.54,5.56866666666,3.778,3.5115,17.5009166667,41.6055833333,7.93158333333,4.43741666667,5.89625,3.70733333333,4.50308333333,8.95350000001
777.85,5.47308333333,3.78266666667,3.58408333334,17.5803333334,41.88725,7.98458333333,4.63891666666,5.78666666666,3.83929166667,4.46683333333,8.67766666667
778.16,5.72816666667,3.76966666667,3.49308333333,17.5676666667,42.29125,7.96291666668,4.71083333334,5.84841666666,3.98454166667,4.41208333333,8.70816666667
778.47,5.88416666667,3.82783333333,3.676,17.4249166666,42.1664166667,8.27508333333,4.89383333333,5.90191666667,4.02390277778,4.57708333333,8.85524999999
778.78,5.61116666667,3.88341666667,3.74841666667,17.301,42.1345,8.12183333333,4.81475,5.63808333334,4.04613888889,4.51333333333,8.95408333333
779.09,6.08416666667,4.43925,4.33475,17.71175,42.7026666667,8.56966666668,5.148,6.166,4.56258333334,4.93,9.42833333334
779.40,6.8315,5.31575,5.143,18.4051666667,43.2823333333,9.35258333333,5.82116666667,7.02716666666,5.26344444444,5.49333333333,9.98099999999
779.71,6.13583333333,4.64925,4.57066666667,17.75625,42.8809166667,8.88724999999,5.42941666667,6.339,4.72915277778,4.8615,9.25666666668
780.02,5.70225,4.41475,4.43808333333,17.5749166667,42.6919166667,8.87641666666,4.85958333333,6.02533333333,4.20644444444,4.54125,8.97924999999
780.33,5.53975,4.34716666667,4.4945,17.5836666667,42.5740833334,9.01283333334,4.656,6.0575,3.85472222222,4.23791666667,8.87508333334
780.64,5.52991666667,4.50916666667,4.79191666667,17.5866666667,42.6635,9.34941666667,4.8255,6.16716666667,3.69538888889,4.26,8.98983333333
780.95,5.39958333333,4.39091666667,4.81575,17.23125,42.7426666667,9.09091666667,4.71416666667,5.85808333333,3.49822222222,3.81683333333,8.99449999999
781.26,6.08383333333,5.15416666667,5.33716666667,17.6348333333,43.0395833333,9.41724999999,5.15408333333,6.49316666667,3.853625,4.41725,9.82658333334
781.57,6.5435,5.89883333333,6.00933333334,18.5768333333,43.3986666667,10.28675,6.01425,7.19775,4.51705555556,5.36466666667,10.3060833333
781.88,6.98158333333,6.63766666667,6.69075,19.4186666667,43.9244166667,10.7896666667,6.715,7.86816666667,5.10820833333,6.124,10.83325
782.19,6.49141666666,5.88083333333,5.866,19.0456666667,43.4248333333,10.0275,6.04808333333,7.2055,4.20702777778,5.39308333334,10.0570833333
782.50,6.32166666667,5.8225,5.60475,18.9006666667,43.2335,9.74708333333,5.87191666667,6.90491666667,4.01927777778,5.18475,9.63825
782.81,6.1165,5.71691666667,5.37241666667,18.9435833333,43.0046666667,9.49683333333,5.56733333333,6.61066666667,3.91288888889,5.12783333333,9.42191666667
783.12,6.72216666667,6.303,5.87375,19.7423333333,43.6919166667,10.1463333333,6.11125,7.41416666667,4.56302777778,5.83325,10.1716666667
783.43,7.34791666667,6.95458333334,6.64825,20.31775,44.67925,10.9324166666,6.9035,8.04208333334,5.48245833333,6.75541666667,10.9476666667
783.74,7.15625,6.954,6.456,20.3588333333,45.0944166666,10.5060833333,6.705,7.78375,5.59790277778,6.8295,10.9415833333
784.05,7.12266666667,6.768,6.32416666667,20.1158333334,45.0323333333,10.1700833333,6.34533333334,7.608,5.52684722223,6.841,10.7230833333
784.36,7.227,7.07975,6.32116666667,20.25375,45.2118333333,10.41925,6.4685,7.87508333334,5.74515277778,7.14283333333,10.7565
784.67,6.23933333333,6.18625,5.529,19.29075,44.4178333334,9.73816666666,5.5715,7.0505,5.06441666667,6.39308333333,9.84950000001
784.98,6.063,5.75,5.34683333333,18.5760833333,43.6825833333,9.39425,5.034,6.55633333334,4.5725,5.888,9.80266666667
785.29,6.27775,5.51483333333,5.32958333333,18.3885833333,43.717,9.45108333333,5.17058333334,6.49508333333,4.42980555556,5.92283333333,9.79541666666
785.60,6.48908333333,5.68075,5.36891666667,18.5848333333,43.8754166667,9.53275000001,5.40591666667,6.653,4.57540277778,6.08758333334,10.0983333333
785.91,6.12158333333,5.25675,4.965,18.417,43.7195833334,9.161,5.09241666667,6.48741666667,4.21870833333,5.88266666667,9.83441666666
786.22,6.77833333333,5.864,5.68325,18.7950833333,44.007,10.0794166667,5.77616666667,7.03158333333,4.81697222222,6.44783333333,10.4049166667
786.53,6.89233333333,5.915,5.94533333333,18.682,43.808,10.011,5.65283333333,6.79658333333,4.84170833333,6.39866666667,10.41925
786.84,6.93291666667,6.13216666667,5.94041666667,18.9120833333,43.5485833333,9.7485,5.68508333333,6.95266666667,4.90702777777,6.54966666667,10.5345833333
787.14,7.2185,6.45908333333,6.435,19.2473333333,43.8005833333,10.19325,6.19,7.26641666667,5.31925,6.99733333333,11.0439166667
787.45,7.4625,6.90075,6.71516666666,19.8600833333,44.3173333333,10.4700833334,6.59625,7.56233333333,5.715,7.27216666667,11.2649166667
787.76,8.11341666667,7.201,7.16833333334,20.1946666667,44.5909166667,10.7103333333,7.07933333333,8.09008333332,6.08511111111,7.65008333333,11.5339166667
788.07,8.26816666667,7.17666666667,7.2325,20.4290833333,44.7510833333,10.8835,7.32058333333,8.05933333333,6.11211111111,7.38125,11.4966666667
788.38,7.89175,6.81841666667,6.83208333333,20.1849166667,44.7015833333,10.5736666667,6.91575,7.85916666667,5.69180555556,7.032,11.1636666667
788.69,7.87633333333,6.73933333333,6.9165,20.2365833333,44.9291666666,10.6124166667,6.76258333333,7.82533333333,5.72961111111,6.88375,11.24175
789.00,8.39325,7.23308333333,7.77633333333,20.7505,45.0875,11.358,7.28383333333,8.35641666667,6.44048611111,7.43108333333,11.6665833333
789.31,9.0305,7.74166666667,8.40225,21.1889166667,45.33125,11.8280833333,7.76941666667,8.71858333335,6.91851388889,8.01691666667,12.2408333333
789.62,8.876,7.49341666667,8.305,21.2863333333,45.6446666667,11.50425,7.68216666667,8.50333333333,6.79668055555,7.85208333333,12.28775
789.92,8.98400000001,7.68283333334,8.38608333333,21.5844166667,45.7041666666,11.94025,7.83583333333,8.85475000001,6.95954166667,8.19466666667,12.31825
790.23,9.08924999999,7.59725,8.38725,21.57925,45.9363333333,12.1466666667,8.04866666667,8.95158333333,6.90098611111,8.13208333333,12.2300833333
790.54,9.64249999999,7.96,8.74641666667,21.8388333333,46.0325,12.7339166666,8.47766666666,9.53324999999,7.33522222222,8.51233333334,12.5348333333
790.85,9.60199999999,7.82083333333,8.84058333334,21.71125,45.9805,12.78425,8.53133333332,9.35849999998,7.312375,8.34341666667,12.6928333333
791.16,9.97441666666,8.28233333333,9.33016666667,22.3416666667,46.0378333333,13.46625,9.07991666667,9.86208333333,7.90984722222,8.79858333334,13.2516666666
791.47,11.03575,9.54591666668,10.6041666667,23.5511666667,46.7015833333,14.5499166667,10.13675,11.1435833333,9.02875,10.30625,14.46775
791.78,11.7646666666,10.32525,11.3054166667,24.23625,47.1671666667,15.2374166666,10.8308333333,11.6924166667,9.70668055555,11.0114166667,14.9844166667
792.08,11.6958333334,10.4725,11.0868333334,24.3233333333,46.8613333333,15.08425,10.8681666666,11.64375,9.79070833333,10.9930833333,14.8398333334
792.39,11.5820833333,10.4098333333,10.8275,24.31475,47.4578333333,14.9595,10.7685,11.6729166667,9.64013888889,11.0148333333,14.8789166667
792.70,11.60025,10.4595,10.95225,24.1805,47.1293333334,15.10825,10.9094166667,12.0446666666,9.88724999999,11.1344166667,14.8618333333
793.01,10.9643333333,9.86375000001,10.3039166667,23.4911666667,46.2896666667,14.551,10.277,11.5119166667,9.44199999999,10.64225,13.9335
793.32,11.0171666667,9.90016666666,10.4153333333,23.5633333333,46.5136666667,14.357,10.4478333333,11.4020833333,9.25504166667,10.5995833333,14.0966666667
793.62,10.674,9.49275000001,10.0995833333,23.0656666666,46.40225,13.7569166667,9.753,10.66325,8.81841666667,9.91008333334,13.8600833333
793.93,10.8435,9.67999999999,10.19725,23.1954166667,46.4179166667,13.63925,9.83625000001,10.6175,8.93663888889,10.2295,13.9353333333
794.24,11.3926666667,10.2083333333,10.60125,23.5501666667,46.7655833333,14.181,10.5534166667,11.36075,9.55495833333,10.96775,14.3083333333
794.55,10.7865,9.40850000001,9.76483333332,22.8555,46.4346666667,13.3728333333,9.75416666668,10.6055,8.829875,10.4885,13.7399166667
794.86,9.44875,8.133,8.32258333334,21.659,46.1120833333,12.102,8.54983333334,9.25391666668,7.71423611111,9.12391666666,12.4973333333
795.16,8.92608333334,7.61466666667,7.86699999999,21.1651666667,46.2254166666,11.296,7.87233333333,8.79966666667,7.23605555555,8.52516666667,11.998
795.47,8.02324999999,6.68891666667,6.98766666666,20.504,46.0853333333,10.47075,6.61116666667,7.80175,6.24777777778,7.55275,11.2290833333
795.78,7.40075,6.095,6.3475,19.7773333333,45.3204166666,9.95725000001,6.00716666667,7.19758333334,5.77947222222,6.8795,10.5993333333
796.09,6.93975,5.54075,5.88925,19.6029166667,45.7421666667,9.69358333333,5.49658333333,6.56366666667,5.49098611111,6.37583333333,10.2190833333
796.40,6.43108333333,5.12591666667,5.5575,19.227,45.8745833333,9.30658333332,5.14816666667,6.10483333333,5.04766666667,5.82841666667,10.0031666666
796.70,5.66283333334,4.436,4.88566666667,18.6930833333,45.4418333333,8.60541666666,4.447,5.66841666667,4.68483333333,5.21875,9.527
797.01,4.89675,3.82416666667,4.18341666667,18.1940833333,45.1538333333,7.86716666668,3.77941666666,5.28416666666,4.14515277778,4.72833333333,8.82758333333
797.32,4.25491666667,3.10425,3.48025,17.6690833333,44.9989166667,7.17700000001,3.10441666667,4.88158333333,3.69395833333,3.88466666666,8.17374999999
797.63,4.20141666667,3.15258333333,3.35508333333,17.7849166667,45.3234166667,7.15691666667,2.66583333333,4.76925,3.67802777778,3.91725,8.22916666666
797.93,4.10491666667,3.52766666667,3.92808333333,18.3333333333,45.88325,7.45008333333,3.09191666667,4.98833333333,3.962625,4.18733333333,8.39816666667
798.24,4.55766666667,3.8285,4.24016666667,18.70725,45.6834166667,7.48075000001,3.48158333334,5.26933333334,4.29994444444,4.44016666667,8.59199999999
798.55,4.15483333334,3.39775,3.82683333333,18.753,45.6665,7.33208333334,3.31433333334,4.89991666667,4.03556944445,4.22033333333,8.02933333333
798.85,4.94266666667,3.98766666667,4.75766666667,19.28125,45.98275,7.8855,4.01733333333,5.56341666667,4.61644444444,4.88908333333,8.59600000001
799.16,5.53766666667,4.4085,5.37041666667,19.7490833333,46.0215833334,8.26166666667,4.48625,6.06333333333,4.85369444444,5.45991666667,8.87091666666
799.47,6.02683333333,4.87675,5.69141666667,19.8776666667,46.0279166667,8.20175,4.74483333333,6.36241666667,4.97838888889,5.66733333333,9.25008333334
799.78,6.04258333334,4.89091666667,6.06666666667,20.07275,46.0849166667,8.31516666667,4.96375,6.61216666667,5.06047222222,6.00008333333,9.4425
800.08,6.93033333334,5.94625,7.03358333333,20.8635833334,46.9205833333,9.12899999999,6.165,7.4405,5.93306944444,6.97275,10.25275
800.39,7.99524999999,7.06516666667,8.23058333333,21.8599166667,47.162,10.3803333333,7.24041666667,8.436,6.94447222222,8.21866666667,11.3225
800.70,7.05916666667,6.12383333333,7.87166666666,21.3625,46.7133333334,9.94575000001,6.50533333333,7.49625,5.95441666667,7.42866666667,10.59825
801.00,6.12966666667,5.14816666667,6.98766666667,20.29,44.9998333333,8.64825000001,5.80875,6.39508333333,4.925875,6.24683333333,9.67908333334
801.31,6.85683333334,5.54125,7.14116666667,20.6821666667,45.01475,9.05600000001,6.1835,6.68391666667,5.16126388889,6.41825,9.92708333333
801.62,6.80441666667,5.4135,7.0925,20.6265833334,45.188,9.09133333334,6.18425,6.58525,4.87277777778,6.3845,9.69933333334
801.92,7.12666666667,5.59141666667,7.22766666667,20.6595833333,45.35,9.64108333333,6.39375,6.81083333333,5.18181944444,6.716,10.1780833333
802.23,6.97375,5.38766666667,6.86058333333,20.3171666666,44.7003333333,9.49774999998,6.54566666667,6.81016666667,5.43481944444,6.94233333334,10.07675
802.54,6.626,5.41541666667,6.7535,20.11975,44.763,9.34625000001,6.51758333333,6.48566666667,5.64363888889,7.04633333333,10.0916666667
802.84,5.53608333333,4.41983333333,5.65275,19.3534166667,43.9641666667,8.40475,5.56858333333,5.38041666667,4.837375,6.39925,9.05374999999
803.15,6.305,5.161,6.1035,19.7479166667,44.7088333333,8.81433333335,6.1295,5.8305,5.43183333333,7.059,9.74375
803.46,5.84716666667,4.68708333333,5.62183333333,19.2851666666,44.1328333333,8.26708333335,5.38975,5.118,4.58540277778,6.41066666666,9.1555
803.76,4.99866666667,3.77575,4.5375,18.3975,43.2639166667,7.36433333333,4.6445,4.25025,3.60981944444,5.393,8.30008333333
804.07,6.41275,5.20916666667,5.54466666666,19.65275,43.9818333333,8.59633333333,6.4325,5.61033333333,5.13034722222,6.88633333333,9.56325000001
804.38,6.75766666667,5.37325,5.82808333333,19.9961666667,44.9761666667,9.11124999999,6.5995,5.9995,5.55652777777,6.96191666667,9.80349999999
804.68,5.64225,4.17658333333,4.73616666666,18.6185,44.3379166667,7.78716666667,5.06275,4.80291666667,4.60170833333,5.79533333333,9.05950000001
804.99,5.64183333333,4.1135,4.57866666667,18.5008333333,44.3779166667,8.10075,4.79133333333,5.02391666667,4.76588888889,5.76808333334,9.45649999999
805.30,6.1265,4.7695,5.05933333333,19.0646666666,44.9275833333,8.26091666668,5.56658333334,5.67858333334,5.31065277778,6.14625,10.1645833333
805.60,5.365,4.67841666667,4.63116666667,19.0765833334,45.49675,7.84208333335,5.09566666667,5.30425,4.68833333333,5.62758333333,10.0498333333
805.91,4.84458333333,3.80891666667,3.89066666667,18.5609166667,45.3188333333,7.05916666667,4.27891666666,4.71516666667,3.93722222222,4.70166666666,9.58041666666
806.21,5.52383333333,4.21075,4.69108333333,19.1035833333,45.5591666667,7.66983333333,4.94183333333,5.463,4.21161111111,4.98225,10.33725
806.52,4.16325,3.0985,3.317,18.0521666667,44.1714166667,6.361,3.79466666667,4.26558333333,2.69026388889,3.63091666667,8.84525
806.83,4.04666666667,2.95625,3.40866666667,18.1344166667,44.8078333333,6.56375,3.92325,4.37591666666,2.95959722222,3.91625,8.94383333332
807.13,5.07725,4.03558333333,4.72541666667,19.1708333333,46.2955833333,7.39516666667,5.19441666667,5.60841666666,4.07123611111,4.95983333334,10.1339166667
807.44,4.763,3.84008333333,4.7345,18.9096666667,47.0470833333,6.79316666667,4.50725,5.3165,3.47573611111,4.20933333333,10.1503333333
807.74,4.97716666667,4.26308333334,5.26991666666,19.45875,47.0935,7.048,4.86291666666,5.71983333333,3.74188888889,4.80583333334,10.4969166667
808.05,4.62075,4.35183333333,5.29625,19.8125833333,47.03575,7.30166666666,5.122,5.91408333333,4.01297222222,5.071,10.4765833333
808.35,4.0625,4.12191666667,5.1115,19.77675,47.314,7.06833333333,4.5535,5.28266666667,3.84916666667,5.19341666667,10.1041666667
808.66,2.8845,3.2205,4.41858333333,18.8569166667,46.8481666667,6.50175,3.47983333333,4.52525,2.96854166667,4.51008333333,8.99724999999
808.97,3.38383333334,3.21525,4.33533333333,18.516,46.3934166667,6.59166666666,3.59875,4.48883333333,3.43013888889,4.66541666667,8.61733333333
809.27,3.47475,3.71583333333,4.27541666667,18.7188333333,46.5718333333,6.92616666666,3.82475,4.62533333333,3.50451388889,4.71083333333,8.7065
809.58,2.61825,3.11308333333,3.74366666667,18.6543333333,46.8789166666,6.577,3.3525,4.06275,3.15570833333,4.65358333333,8.2135
809.88,3.32366666667,3.299,4.68241666667,19.3188333333,48.0274166667,7.38358333333,3.77366666667,4.88708333333,4.037125,5.1,9.60233333332
810.19,2.46825,2.30916666667,3.39691666667,18.4070833333,47.624,6.19125,2.91175,4.11633333333,3.08454166666,4.17491666667,8.91058333334
810.49,1.787,1.47358333333,2.7015,18.005,47.0358333333,5.93666666667,2.26966666667,3.53158333333,2.823,3.94641666667,8.53658333335
810.80,1.60083333333,1.11241666667,2.30008333333,17.661,45.9639166667,6.00766666667,1.99691666667,3.24391666667,2.76802777778,4.03616666667,8.17333333333
811.10,2.353,1.19791666667,2.5825,17.7285,46.2199166667,6.28616666667,2.25108333333,3.72925,3.21525,4.188,8.46091666668
811.41,3.40166666667,1.71791666667,3.25641666667,18.5128333333,47.3246666667,6.56408333334,2.63241666667,4.14525,3.87466666667,4.73516666667,9.11958333334
811.71,3.5175,1.83175,3.225,18.1888333333,47.033,6.10591666667,2.96691666667,4.3,3.89152777778,4.24833333334,9.07283333331
812.02,3.82241666667,1.7735,2.92716666667,18.2164166667,46.1433333333,5.55266666666,2.59991666667,3.79658333333,3.88256944444,3.80516666667,8.93599999999
812.32,3.72775,1.72058333333,3.137,18.3611666667,46.4895,5.596,2.66775,3.64966666667,3.604875,3.46708333333,9.10675
812.63,3.78941666667,1.39491666667,2.91225,18.23675,46.3948333334,5.37733333333,2.70175,3.64916666667,3.58630555556,3.2895,8.77183333333
