wavelength,Back_TanVarm,Belly_TanVarm,Breast_TanVarm,Crissum_TanVarm,Crown_TanVarm,DorTail_TanVarm,Patch10_TanVarm,Patch11_TanVarm,Rump_TanVarm,Throat_TanVarm,WingTip_TanVarm
366.38,12.1275555556,29.4184444444,28.8854444444,26.7025555556,10.8063333333,7.51222222222,9.57111111112,11.627,16.029,22.9338888889,6.36511111111
366.75,12.1643333333,29.4118333333,28.8124444444,26.6986666667,10.8382222222,7.51788888889,9.66166666668,11.658,16.0772222222,22.9216666666,6.40911111111
367.11,12.1491111111,29.3137777778,28.7354444444,26.6177222222,10.7478888889,7.44688888889,9.69922222221,11.6673333333,16.0095555556,22.8872222222,6.35522222222
367.47,12.23,29.4025555555,28.8454444444,26.7026666667,10.7557777778,7.47888888889,9.75044444445,11.7646666667,16.0743333333,22.923,6.38433333333
367.84,12.201,29.3366666667,28.7273333333,26.6165555556,10.6834444445,7.45522222222,9.76744444446,11.7316666667,16.0158888889,22.7885555556,6.364
368.20,12.1354444444,29.2974444444,28.6628888889,26.611,10.6337777778,7.42833333333,9.79622222222,11.7365555556,15.932,22.7093333333,6.36322222222
368.56,12.0933333333,29.2835555555,28.5423333333,26.5841666667,10.5133333333,7.392,9.80344444443,11.76,15.8557777778,22.6816666667,6.31566666666
368.93,12.1015555556,29.2644444444,28.3988888889,26.5753333333,10.5137777778,7.39777777778,9.82377777777,11.8187777778,15.836,22.6924444445,6.307
369.29,12.0183333333,29.1918333333,28.261,26.582,10.3918888889,7.399,9.80344444445,11.7498888889,15.7027777778,22.54,6.23455555556
369.65,12.1657777778,29.3170555555,28.3067777778,26.6832222222,10.4701111111,7.50666666667,9.92755555557,11.8811111111,15.7263333333,22.5876666667,6.335
370.01,12.3587777778,29.5605555555,28.4485555556,26.8702777778,10.5634444444,7.73611111111,10.2033333334,12.1298888889,15.8848888889,22.7198888889,6.54088888889
370.38,12.2891111111,29.4452222222,28.306,26.8145,10.4497777778,7.69444444445,10.2196666667,12.0501111111,15.7163333333,22.585,6.48955555556
370.74,12.3491111111,29.4867222222,28.2613333333,26.8503333333,10.4664444445,7.71588888889,10.301,12.1175555556,15.6793333333,22.6297777778,6.53433333333
371.10,12.3925555556,29.6290555556,28.2378888889,26.9261111111,10.5581111111,7.83644444444,10.3792222222,12.2582222222,15.7256666666,22.7198888889,6.63422222222
371.46,12.342,29.5262777778,28.0723333333,26.8620555555,10.505,7.80355555556,10.4084444444,12.2482222222,15.604,22.6366666667,6.60877777778
371.83,12.3421111111,29.5280555556,27.9682222222,26.9268333333,10.5024444445,7.82388888889,10.4542222222,12.2941111111,15.5863333333,22.5546666667,6.60144444444
372.19,12.2995555555,29.4799444444,27.8131111111,26.8220555555,10.4005555556,7.80966666667,10.4482222222,12.2683333333,15.5913333333,22.4964444445,6.52688888889
372.55,12.1744444445,29.3373333333,27.6923333333,26.7398333333,10.3033333333,7.69222222222,10.437,12.1837777778,15.4754444445,22.3227777778,6.42266666667
372.92,12.1881111111,29.3092777778,27.6313333333,26.7441111111,10.2686666667,7.71011111111,10.4961111111,12.2503333333,15.4381111111,22.2625555556,6.43788888889
373.28,12.2564444444,29.3423888889,27.6714444445,26.7975,10.3291111111,7.75544444444,10.6278888889,12.3961111111,15.4717777778,22.2914444444,6.49233333333
373.64,12.1295555556,29.2694444444,27.5308888889,26.7151666667,10.2454444444,7.65455555555,10.6388888889,12.3517777778,15.3373333333,22.1188888889,6.40266666667
374.00,11.9974444444,29.0255,27.2878888889,26.6207777778,10.1672222222,7.55233333333,10.5904444445,12.3045555555,15.2184444444,21.9232222222,6.34333333333
374.37,11.9978888889,29.0348888889,27.2396666667,26.6548888889,10.1342222222,7.56777777778,10.575,12.3534444444,15.1854444444,21.8574444445,6.33666666667
374.73,11.9076666667,28.9463333333,27.1791111111,26.5541111111,10.0254444444,7.56066666667,10.552,12.3267777778,15.0694444445,21.6945555556,6.28411111111
375.09,11.8388888889,28.7901111111,27.038,26.4011111111,9.84455555554,7.51111111111,10.545,12.2606666667,14.9421111111,21.5495555556,6.18844444445
375.45,11.9474444444,28.8526666667,27.0031111111,26.4141111111,9.87211111112,7.59255555555,10.6918888889,12.399,15.039,21.5536666666,6.26833333333
375.81,11.9171111111,28.7892222222,26.871,26.3262777778,9.829,7.63011111111,10.7195555556,12.4175555555,14.9808888889,21.5007777778,6.27566666667
376.18,11.9753333333,28.7358333333,26.7618888889,26.3576666667,9.80588888889,7.68188888889,10.8183333333,12.4853333333,14.9182222222,21.3787777778,6.29166666667
376.54,12.0097777778,28.7303888889,26.6518888889,26.3486111111,9.73933333333,7.75077777778,10.8474444445,12.5513333333,14.9201111111,21.3235555556,6.31511111111
376.90,11.8943333334,28.5966111111,26.4795555555,26.2253888889,9.65477777779,7.742,10.8206666667,12.4791111111,14.8326666667,21.1575555555,6.292
377.26,11.812,28.5057777778,26.2826666666,26.1115,9.545,7.74244444444,10.8074444444,12.4931111111,14.7545555556,20.9967777778,6.295
377.63,11.8442222222,28.4412777778,26.2305555556,26.0707222222,9.52755555554,7.81877777778,10.8608888889,12.5731111111,14.7361111111,20.981,6.31133333333
377.99,11.9506666667,28.5689444445,26.258,26.1164444444,9.59033333334,7.96411111111,11.0057777778,12.7126666667,14.822,21.0657777778,6.41244444444
378.35,12.0184444444,28.5745555556,26.1374444444,26.1257777778,9.62311111112,8.01633333333,11.1111111111,12.8536666666,14.8508888889,21.07,6.52522222222
378.71,11.963,28.4671666667,25.9167777778,26.0498333333,9.55588888889,8.00166666667,11.1171111111,12.8803333333,14.8117777778,20.9388888889,6.52477777778
379.07,12.0272222222,28.4976111111,25.8683333333,26.1367777778,9.66,8.08866666666,11.2468888889,13.0506666667,14.8733333333,20.9363333333,6.628
379.44,11.9866666667,28.4040555556,25.7025555555,26.0746666667,9.63722222221,8.12366666667,11.2587777778,13.0195555556,14.7663333333,20.8331111111,6.63955555556
379.80,11.9963333333,28.2911111111,25.574,26.0386111111,9.60533333332,8.099,11.2901111111,13.0682222222,14.6941111111,20.7696666666,6.61733333333
380.16,11.8824444444,28.1947222222,25.4143333333,25.8993888889,9.54444444445,8.04311111111,11.1924444444,13.0795555556,14.6543333333,20.7026666667,6.58566666667
380.52,11.8788888889,28.1226111111,25.3041111111,25.8107777778,9.55866666666,8.10155555556,11.2475555556,13.1778888889,14.6236666667,20.6228888889,6.62855555556
380.88,11.8871111111,28.0772222222,25.1613333333,25.7680555556,9.45511111112,8.03555555556,11.2652222222,13.2376666667,14.5361111111,20.5364444445,6.572
381.24,11.81,27.8896666667,24.9676666667,25.6224444445,9.38133333332,7.98733333333,11.2675555556,13.2248888889,14.4142222222,20.3963333333,6.51022222222
381.61,11.7267777778,27.7835555555,24.7501111111,25.5104444444,9.27911111112,7.94833333333,11.2755555556,13.1741111111,14.3297777778,20.2726666667,6.45844444445
381.97,11.5597777778,27.5968888889,24.5037777778,25.3691666667,9.09311111111,7.80322222222,11.2045555556,13.0604444445,14.1381111111,20.0514444444,6.33155555556
382.33,11.4566666667,27.5368888889,24.3715555555,25.2811666667,8.97144444444,7.79211111111,11.2081111111,13.0216666667,14.0274444444,19.9261111111,6.24666666667
382.69,11.4886666667,27.5068888889,24.3581111111,25.2603888889,8.96222222222,7.85177777778,11.2932222222,13.1072222222,14.0291111111,19.8936666667,6.26777777778
383.05,11.3932222222,27.3319444445,24.1314444444,25.1567777778,8.79822222222,7.80844444445,11.2178888889,13.0395555556,13.8685555556,19.7113333334,6.19155555556
383.41,11.4125555556,27.2982777778,24.0333333333,25.1226111111,8.79155555555,7.888,11.3072222222,13.1213333333,13.8774444444,19.6777777778,6.23755555556
383.77,11.4082222222,27.2372222222,23.913,25.064,8.76088888889,7.94433333333,11.3712222222,13.166,13.8662222222,19.565,6.26411111111
384.14,11.4168888889,27.1830555556,23.819,25.0409444444,8.70144444444,7.93244444444,11.4564444444,13.1536666667,13.7705555556,19.4961111111,6.26533333333
384.50,11.3791111111,27.1332222222,23.6951111111,24.9934444444,8.65266666667,7.92033333333,11.4948888889,13.1492222222,13.6942222222,19.3815555556,6.25922222222
384.86,11.3511111111,27.0536111111,23.5968888889,25.0006111111,8.63266666667,7.97822222222,11.5553333333,13.1908888889,13.6703333333,19.3095555555,6.284
385.22,11.3738888889,27.036,23.5255555555,24.9788333333,8.596,8.02966666667,11.6017777778,13.2212222222,13.6552222222,19.2844444445,6.32911111111
385.58,11.3837777778,26.9967777778,23.4576666667,24.9704444444,8.58344444444,8.02966666667,11.6268888889,13.2978888889,13.6121111111,19.1715555556,6.36244444444
385.94,11.3978888889,26.9765,23.3672222222,24.91,8.57555555556,8.07177777778,11.647,13.3612222222,13.5811111111,19.1011111111,6.37466666667
386.30,11.4045555556,26.8372777778,23.2408888889,24.8596111111,8.56544444445,8.08522222222,11.6625555555,13.3934444444,13.5194444444,18.9713333333,6.37911111111
386.66,11.3647777778,26.7398888889,23.0984444444,24.8172777778,8.52433333333,8.09788888889,11.6845555556,13.4223333333,13.4385555556,18.8305555556,6.38111111111
387.03,11.3077777778,26.6213333333,22.9537777778,24.7148333333,8.48555555556,8.05033333333,11.6893333333,13.3852222222,13.3357777778,18.6935555556,6.36066666667
387.39,11.1792222222,26.5251111111,22.7795555556,24.6509444444,8.36611111111,7.96433333333,11.5994444444,13.335,13.2115555555,18.5364444445,6.29822222222
387.75,11.1201111111,26.5145555556,22.7144444444,24.6374444444,8.30966666667,7.975,11.624,13.3344444444,13.1421111111,18.4914444444,6.31244444444
388.11,11.0331111111,26.3722777778,22.5503333333,24.5213333333,8.216,7.98044444444,11.5938888889,13.3192222222,13.0581111111,18.3363333333,6.30011111111
388.47,10.9952222222,26.2617222222,22.4022222222,24.455,8.13555555556,7.93988888889,11.5886666667,13.3246666667,13.0016666666,18.2637777778,6.33
388.83,10.9644444444,26.1702222222,22.26,24.3231666667,8.07077777778,7.93922222222,11.5874444444,13.3423333333,12.9275555555,18.1325555556,6.35422222222
389.19,10.9582222222,26.1491111111,22.1373333333,24.2982777778,8.07855555556,7.96844444445,11.6201111111,13.3975555555,12.9051111111,18.0603333333,6.39188888889
389.55,10.9136666667,26.0891111111,22.0017777778,24.2049444444,8.03422222222,8.012,11.6507777778,13.4237777778,12.8833333333,18.0193333333,6.44388888889
389.91,10.9035555556,25.9854444444,21.8596666666,24.1249444444,7.98322222222,8.07144444444,11.6905555556,13.4536666666,12.8645555556,17.9235555556,6.47088888889
390.27,10.7972222222,25.8508333333,21.6673333333,23.9652222222,7.87066666667,8.04622222222,11.6952222222,13.4308888889,12.7681111111,17.7893333333,6.47044444444
390.63,10.7941111111,25.7663888889,21.4987777778,23.875,7.84477777778,8.084,11.7594444444,13.459,12.7388888889,17.7372222222,6.51166666666
391.00,10.8176666667,25.7224444444,21.3978888889,23.8188333333,7.82344444444,8.17866666667,11.8788888889,13.5431111111,12.7431111111,17.6801111111,6.59222222222
391.36,10.7956666667,25.5745,21.261,23.7021111111,7.76833333333,8.21255555556,11.9328888889,13.5878888889,12.685,17.5552222222,6.59111111111
391.72,10.7152222222,25.3670555555,20.9735555555,23.4747222222,7.652,8.17033333333,11.88,13.5658888889,12.581,17.351,6.544
392.08,10.6448888889,25.2642777778,20.7632222222,23.3303333333,7.55122222222,8.13788888889,11.8831111111,13.5511111111,12.4217777778,17.1682222222,6.49788888889
392.44,10.559,25.1106666667,20.5663333333,23.1415555556,7.464,8.13111111111,11.8613333333,13.5107777778,12.2795555556,16.9951111111,6.44466666666
392.80,10.5366666667,25.0109444445,20.425,23.0348888889,7.44511111111,8.15766666667,11.9204444444,13.5337777778,12.2298888889,16.929,6.48933333333
393.16,10.4926666667,24.8605555555,20.2704444445,22.9236666667,7.39611111111,8.20222222222,11.9677777778,13.5835555555,12.1461111111,16.7816666667,6.51111111111
393.52,10.477,24.7140555556,20.0743333333,22.8551111111,7.36255555555,8.24311111111,12.0208888889,13.6381111111,12.0736666667,16.6311111111,6.51688888889
393.88,10.38,24.5252222222,19.875,22.6967222222,7.28844444445,8.19533333333,12.0478888889,13.6442222222,11.9453333333,16.453,6.52666666667
394.24,10.3164444445,24.3863333333,19.6756666667,22.5473333333,7.22555555556,8.19255555555,12.0502222222,13.681,11.8237777778,16.2922222222,6.51166666666
394.60,10.2262222222,24.2457222222,19.4293333333,22.3849444445,7.10766666667,8.13188888889,12.0117777778,13.6245555556,11.6805555555,16.1036666667,6.48822222222
394.96,10.1047777778,24.0029444444,19.1631111111,22.1455555556,6.98455555556,8.05644444444,11.9143333333,13.5711111111,11.5078888889,15.8353333333,6.40055555555
395.32,10.0993333333,23.8692777778,18.9642222222,22.0283888889,6.93844444444,8.06477777778,11.9464444445,13.6003333333,11.4387777778,15.7161111111,6.43766666667
395.68,10.0693333333,23.7363888889,18.8265555556,21.9374444445,6.86766666667,8.07022222222,12.0043333333,13.631,11.3295555556,15.5972222222,6.46666666667
396.04,10.1324444444,23.6376111111,18.7313333333,21.8918888889,6.93666666667,8.20144444445,12.1326666667,13.7485555555,11.3967777778,15.561,6.60322222222
396.40,10.0911111111,23.5305,18.5417777778,21.7961666667,6.93955555556,8.21655555556,12.1755555555,13.8154444444,11.3414444445,15.4026666667,6.61144444444
396.76,9.99955555554,23.3079444444,18.2705555556,21.5870555555,6.81755555556,8.172,12.1353333333,13.7818888889,11.1946666667,15.1674444445,6.544
397.12,9.90122222221,23.1031666667,18.0071111111,21.3450555556,6.69144444445,8.11388888889,12.0891111111,13.7293333333,11.042,14.9572222222,6.46411111111
397.48,9.83322222222,22.9331666667,17.7907777778,21.1326666667,6.61211111111,8.09033333333,12.0604444445,13.7068888889,10.9075555556,14.7831111111,6.45922222222
397.84,9.77933333333,22.7813333333,17.5552222222,20.9736666667,6.52077777778,8.09555555555,12.0448888889,13.6775555556,10.7928888889,14.6247777778,6.40733333333
398.20,9.73277777778,22.6373333333,17.3827777778,20.8498333333,6.44833333333,8.08822222222,12.0691111111,13.6572222222,10.705,14.4941111111,6.41677777778
398.56,9.60988888889,22.4283888889,17.1765555556,20.6354444445,6.33955555555,8.06744444445,12.0548888889,13.6355555556,10.5554444445,14.286,6.35111111111
398.92,9.53011111112,22.2872222222,16.9998888889,20.5156111111,6.26933333334,8.07077777778,12.086,13.6488888889,10.4705555556,14.2063333333,6.36566666667
399.28,9.4588888889,22.1486666667,16.8632222222,20.4163888889,6.22611111111,8.07955555555,12.1156666667,13.6763333333,10.3882222222,14.0904444445,6.37
399.64,9.35844444445,21.9925555556,16.6564444444,20.2502777778,6.15866666667,8.02266666667,12.076,13.6534444444,10.2544444444,13.9015555556,6.34033333333
400.00,9.27066666666,21.8401666667,16.4501111111,20.1180555556,6.11144444444,8.00522222222,12.0567777778,13.6543333333,10.1398888889,13.7862222222,6.32188888889
400.36,9.2608888889,21.714,16.3338888889,20.0515555556,6.07055555556,8.05144444444,12.1143333333,13.6744444444,10.0828888889,13.7051111111,6.38933333333
400.72,9.22533333333,21.6243888889,16.218,19.9906666667,6.05611111111,8.11933333333,12.1853333333,13.7162222222,10.0471111111,13.634,6.45222222222
401.08,9.23166666667,21.5281111111,16.1008888889,19.9427222222,6.06555555556,8.17233333333,12.2433333333,13.806,10.0132222222,13.5618888889,6.529
401.44,9.19444444445,21.4023888889,15.9623333333,19.856,6.00411111111,8.209,12.2995555556,13.8374444445,9.94577777777,13.452,6.54
401.80,9.21677777778,21.3080555555,15.8865555555,19.7923333333,6.02744444444,8.27377777778,12.3847777778,13.877,9.93900000001,13.396,6.60133333333
402.16,9.23088888889,21.2143333333,15.7873333333,19.7355,6.02933333333,8.3418888889,12.4208888889,13.9128888889,9.93411111109,13.3178888889,6.63277777778
402.52,9.21655555555,21.1138333333,15.7076666667,19.6818333333,6.01722222222,8.37655555557,12.4282222222,13.9727777778,9.93222222223,13.2464444445,6.66477777778
402.88,9.24722222221,21.0967222222,15.6505555556,19.6838333333,6.04733333333,8.41999999999,12.5178888889,14.0185555556,9.94355555557,13.1457777778,6.715
403.24,9.19622222221,20.9800555555,15.5104444444,19.5163333333,6.00755555556,8.40111111111,12.5131111111,14.0011111111,9.85944444446,13.032,6.70488888889
403.60,9.18733333333,20.9035555555,15.4311111111,19.4675,6.01255555556,8.47822222222,12.559,14.0422222222,9.86233333333,12.9581111111,6.74955555555
403.95,9.12511111111,20.7977222222,15.3573333333,19.3785,5.93777777778,8.45366666666,12.5633333333,14.0272222222,9.81422222223,12.8343333333,6.70955555556
404.31,9.06666666668,20.6908888889,15.252,19.2600555556,5.88355555556,8.43555555555,12.5463333334,14.0053333333,9.74822222222,12.7561111111,6.67666666667
404.67,9.01366666667,20.5881666667,15.1421111111,19.1509444444,5.82655555555,8.39377777779,12.4907777778,13.9753333333,9.64888888889,12.6683333333,6.60355555556
405.03,8.95988888888,20.4866111111,15.0524444444,19.0758888889,5.78288888889,8.37066666668,12.4695555555,13.9038888889,9.573,12.5555555556,6.55122222222
405.39,8.88566666668,20.3686111111,14.9292222222,18.9651111111,5.73388888889,8.32766666668,12.4562222222,13.8491111111,9.48611111111,12.4244444444,6.51233333333
405.75,8.779,20.2372222222,14.7888888889,18.868,5.65488888889,8.26566666667,12.396,13.8343333333,9.39522222222,12.2711111111,6.474
406.11,8.74877777778,20.1646666667,14.7052222222,18.7916666667,5.61488888889,8.23466666667,12.3982222222,13.8244444444,9.34566666667,12.1787777778,6.47766666667
406.47,8.788,20.1420555556,14.6816666667,18.7645,5.65433333333,8.29033333335,12.4887777778,13.8798888889,9.34644444444,12.1681111111,6.52111111111
406.83,8.71533333333,19.9954444445,14.536,18.6033888889,5.55733333333,8.27033333334,12.4313333333,13.8458888889,9.26111111111,12.1058888889,6.46977777778
407.19,8.679,19.9053888889,14.4696666667,18.5490555556,5.49944444444,8.26366666668,12.4045555556,13.8252222222,9.21777777778,12.0115555556,6.435
407.55,8.65655555555,19.8274444444,14.4038888889,18.4887777778,5.49811111111,8.25211111111,12.4167777778,13.8202222222,9.19433333333,11.9635555555,6.41455555555
407.90,8.62733333334,19.7535,14.3122222222,18.4241666667,5.47844444445,8.267,12.4031111111,13.7915555556,9.13666666667,11.9062222222,6.39011111111
408.26,8.57466666667,19.6320555556,14.2104444444,18.3150555555,5.40144444445,8.26,12.3806666667,13.7815555556,9.06822222222,11.8167777778,6.34588888889
408.62,8.54822222222,19.5507222222,14.1166666667,18.2448888889,5.39788888889,8.274,12.4008888889,13.788,9.046,11.7354444444,6.38144444444
