wavelength,Back_SalCinf,Belly_SalCinf,Breast_SalCinf,Crissum_SalCinf,Crown_SalCinf,DorTail_SalCinf,Patch10_SalCinf,Rump_SalCinf,Throat_SalCinf,WingTip_SalCinf
736.43,8.26275,50.1196666667,5.19516666667,49.99575,9.37366666667,9.10666666666,27.4245833333,7.278,6.53033333333,10.29875
736.74,8.31175,50.40625,5.22208333333,50.378,9.418,9.16508333333,27.5128333333,7.32425,6.568,10.3254166667
737.06,8.27691666667,50.3580833333,5.17216666667,50.3299166666,9.23383333333,9.08624999999,27.4538333333,7.316,6.52383333333,10.1818333333
737.38,7.98575,50.3738333333,4.87575,50.34525,9.01741666668,8.85341666666,27.3123333333,7.07225,6.24816666667,10.0335833333
737.69,7.88891666667,50.32625,4.70966666667,50.4379166667,8.85016666666,8.81066666668,27.2158333333,6.85116666667,6.08241666667,9.87691666669
738.01,7.96666666667,50.1048333334,4.65466666667,50.4148333333,8.87483333333,8.87916666666,27.1089166667,6.76791666667,6.12591666667,9.83958333333
738.33,8.004,50.0480833334,4.69558333333,50.3293333334,8.86991666667,8.93083333334,26.9781666667,6.77633333333,6.16325,9.89275000001
738.64,7.94283333333,49.9476666667,4.639,50.29025,8.8855,8.82866666667,26.8656666667,6.65975,6.03991666667,9.83466666666
738.96,7.9875,49.965,4.60325,50.2823333333,8.95708333333,8.94833333334,26.7905833333,6.58433333333,6.01966666667,9.85683333333
739.28,7.68875,49.6820833334,4.31775,50.1368333333,8.6755,8.66875000001,26.6401666667,6.25391666666,5.67975,9.44158333335
739.59,7.763,49.6189166667,4.33033333333,50.2829166667,8.73866666667,8.67858333334,26.5973333334,6.22391666667,5.59566666667,9.37141666665
739.91,8.08391666667,49.8158333333,4.65216666666,50.618,9.13566666667,8.97825,26.9035,6.48141666667,5.87458333333,9.5245
740.23,8.09825,49.5816666667,4.77833333334,50.62875,9.22425000002,9.0865,27.0058333333,6.53083333333,5.9905,9.66525
740.54,8.05233333333,49.5455,4.78558333333,50.51175,9.26299999998,9.15808333334,26.9738333333,6.53083333333,6.0285,9.66275
740.86,8.0995,49.54625,4.67391666667,50.4700833333,9.16475,9.17399999999,26.8551666666,6.40633333333,5.92,9.64883333333
741.18,8.21608333333,49.6464166666,4.785,50.377,9.32408333332,9.30533333333,26.8058333333,6.50883333333,6.09191666667,9.79483333333
741.49,8.22675,49.6681666667,4.91308333333,50.17775,9.27666666667,9.32891666667,26.8393333333,6.59608333333,6.06041666667,9.80999999998
741.81,8.04208333333,49.7545,4.91766666667,50.1179166667,9.16624999999,9.27216666667,27.0843333333,6.59075,5.94316666667,9.732
742.12,7.78516666667,49.6394166666,4.89866666667,49.9658333333,9.02500000001,9.26875000001,27.17525,6.56475,5.81933333333,9.62183333333
742.44,7.55233333333,49.3371666667,4.60041666667,49.5639166667,8.64391666666,8.99874999999,26.9688333333,6.41141666666,5.54658333333,9.31633333334
742.76,7.71658333334,49.4380833333,4.745,49.86575,8.76858333332,9.10174999999,27.2331666666,6.59508333333,5.834,9.55183333335
743.07,7.81733333334,49.7105833334,4.81975,49.94475,8.89699999999,9.36016666666,27.56225,6.82575,6.14608333333,9.84341666667
743.39,7.742,49.8324166666,4.62725,49.9111666666,8.81058333334,9.34875,27.5104166667,6.8585,6.12491666667,9.81325000001
743.70,7.52033333333,49.5973333333,4.26008333334,49.61025,8.42308333333,8.98733333332,27.116,6.58158333333,5.83775,9.44891666667
744.02,7.19816666667,49.4844166667,3.905,49.6225833333,8.12499999999,8.60150000001,26.9785833333,6.29216666667,5.48008333333,9.01033333334
744.34,7.16491666667,49.3581666667,3.88766666667,49.539,8.05300000001,8.53250000001,27.0696666667,6.29525,5.47516666667,8.92791666666
744.65,6.93708333333,49.1870833334,3.6585,49.4481666666,7.87141666667,8.27791666666,27.0088333333,6.15025,5.30041666667,8.77933333333
744.97,6.59316666667,49.0911666666,3.23533333333,49.467,7.65391666668,8.01349999999,26.8121666667,5.87883333333,4.99666666667,8.5865
745.28,6.50758333333,48.8735833333,3.07766666667,49.4045833334,7.53783333333,7.98908333334,26.6094166666,5.77366666667,4.87941666666,8.50408333332
745.60,6.709,49.0475,3.28358333333,49.5611666667,7.6215,8.20758333333,26.6004166666,5.91683333333,5.11925,8.63308333333
745.91,7.08166666667,49.6124166667,3.72783333333,50.1023333334,8.05350000001,8.61324999999,26.9488333333,6.29041666667,5.63641666667,9.00349999999
746.23,6.98733333333,49.8266666666,3.76975,50.0758333333,8.08958333333,8.72608333333,26.8686666667,6.32091666667,5.66283333333,8.96433333333
746.55,6.77191666666,49.6600833333,3.649,49.9273333333,7.92858333333,8.55174999999,26.5344166667,6.21358333334,5.50158333333,8.77566666666
746.86,6.26075,49.4534166666,3.32241666666,49.4615833333,7.508,8.01950000001,26.0769166667,5.69791666666,5.046,8.28999999999
747.18,6.1615,49.565,3.29016666667,49.4516666667,7.44175,8.01466666667,26.12375,5.60766666666,4.99466666667,8.28483333333
747.49,6.47491666667,49.6583333333,3.56983333334,49.4206666667,7.66325,8.352,26.2870833334,5.8715,5.25483333333,8.56824999999
747.81,6.58758333333,49.6605,3.72758333333,49.5410833334,7.91141666667,8.46049999999,26.4248333333,5.95366666667,5.3725,8.68083333332
748.12,6.46408333333,49.73675,3.58983333333,49.6835833334,7.77491666666,8.37591666666,26.43325,5.77541666667,5.01491666667,8.45841666667
748.44,6.69091666667,49.8970833333,3.90791666667,49.7386666667,7.96366666667,8.63700000001,26.6450833334,6.01233333333,5.15141666666,8.50766666668
748.75,6.76358333334,50.0609166667,3.939,50.0661666667,8.0605,8.64575,26.8000833333,6.08333333334,5.19641666667,8.48691666666
749.07,6.60208333333,49.94975,3.68491666666,49.8544166667,7.89383333333,8.53700000001,26.7258333333,5.9085,4.9185,8.45766666666
749.38,6.597,49.6674166667,3.62975,49.6646666666,7.86983333333,8.62675,26.7335,5.99466666667,4.879,8.42508333333
749.70,6.98975,49.8301666667,3.95225,49.75175,8.16083333333,8.89541666668,27.0154166666,6.29183333334,5.14708333333,8.75674999999
750.01,7.19383333333,49.93475,4.25783333333,49.8435,8.37775,9.05033333332,27.1694166667,6.53416666667,5.3295,8.93041666667
750.33,7.53608333334,50.039,4.59916666667,50.08575,8.70458333333,9.43966666668,27.51625,6.97,5.75466666667,9.29425
750.64,7.6115,50.0648333333,4.64833333333,49.8494166667,8.79816666667,9.47574999999,27.52675,7.07641666666,5.85083333333,9.22158333333
750.96,7.598,49.92725,4.607,49.8206666667,8.76974999999,9.41699999999,27.4035,7.0835,5.87516666667,9.30775000001
751.27,7.74658333333,50.0285833333,4.84158333333,49.8104166667,8.88641666666,9.64699999999,27.55725,7.321,6.106,9.48858333333
751.59,7.9855,49.9563333334,5.1375,49.6754166667,9.19083333332,9.91699999999,27.6549166667,7.58133333333,6.47658333333,9.72133333332
751.90,7.91666666667,49.6015,5.0755,49.4344166667,9.14058333333,9.81691666666,27.4451666666,7.48725,6.50525,9.76041666667
752.22,8.03466666667,49.6239166667,5.11683333334,49.27375,9.20374999999,9.89899999999,27.4284166667,7.45525,6.5125,9.87325
752.53,8.18941666667,49.6633333333,5.27633333333,49.2730833333,9.47141666667,10.0468333333,27.6485833333,7.70141666667,6.72266666666,10.0389166667
752.85,8.26625,49.67525,5.32691666666,49.30125,9.61475,10.0660833333,27.733,7.63975,6.73208333333,10.1665833333
753.16,8.0425,49.29225,5.05191666667,48.9653333333,9.35008333333,9.87741666667,27.3575,7.363,6.452,9.97541666666
753.47,8.02183333333,49.307,5.00625,49.0503333333,9.30400000001,9.93724999999,27.45525,7.207,6.35833333333,10.0046666667
753.79,8.031,49.11125,4.92483333333,48.89,9.12558333334,9.81875000001,27.43375,7.07208333333,6.22525,9.92283333334
754.10,7.87941666667,49.07375,4.76758333333,48.9925833333,8.93674999999,9.74241666668,27.2853333333,6.91116666667,6.16858333333,9.91808333334
754.42,8.08266666667,49.2765,4.89016666667,49.06,9.11233333333,9.93866666668,27.4529166667,7.11891666667,6.33716666667,10.1130833333
754.73,8.144,49.4373333333,4.8,49.2186666667,9.16799999999,9.97333333334,27.4853333333,7.09066666667,6.30666666667,10.0453333333
755.05,8.03375,49.5439166667,4.68916666667,49.3816666667,9.00550000001,9.93150000001,27.4861666666,7.01583333333,6.27616666667,10.0340833333
755.36,7.81,49.50925,4.36133333333,49.2995,8.76408333334,9.82458333333,27.4096666667,6.79591666667,6.03525,9.70991666667
755.67,7.69541666667,49.4963333334,4.24883333333,49.3319166667,8.65366666666,9.8035,27.3954166667,6.72916666667,6.08566666667,9.54324999998
755.99,7.44625,49.2759166666,3.886,49.298,8.23933333334,9.43058333332,27.0066666667,6.29075,5.71858333333,9.14591666666
756.30,7.24091666667,49.3529166667,3.5545,49.23525,7.88516666667,9.11199999999,26.8039166667,5.87116666667,5.31641666667,8.75341666666
756.62,7.12441666667,49.3365,3.43841666667,49.3590833334,7.85541666666,9.02208333334,26.7854166667,5.91266666667,5.26033333333,8.66783333334
756.93,7.07141666667,49.34225,3.353,49.3703333333,7.94258333334,8.94883333333,26.6160833333,5.98933333333,5.34283333333,8.58908333333
757.24,7.31933333333,49.7443333333,3.66258333333,49.7050833333,8.42316666666,9.24050000001,26.7441666667,6.31091666667,5.62308333333,8.98225000001
757.56,7.71716666667,50.2475833333,4.10208333333,50.21375,8.89591666667,9.52341666666,27.1775833333,6.79708333333,5.89975,9.43916666666
757.87,7.51666666667,50.3701666667,4.089,50.3025,8.79683333333,9.31958333332,27.1560833333,6.55883333334,5.68266666667,9.181
758.18,7.4205,50.37,4.17658333333,50.4323333334,8.78825000001,9.21216666667,27.1308333333,6.57,5.59516666666,9.18966666666
758.50,7.50333333333,50.3385833333,4.15833333333,50.2455833333,8.79916666667,9.02216666667,26.93375,6.44191666667,5.50475,9.18591666666
758.81,7.60258333333,50.8216666667,4.32741666667,50.7931666667,8.956,9.02708333333,27.1436666666,6.60758333334,5.65516666667,9.43933333335
759.13,7.70316666667,51.089,4.42758333333,50.9978333333,9.09733333333,8.94641666668,27.1781666667,6.68833333333,5.69333333333,9.54491666668
759.44,7.88666666666,51.2830833333,4.79108333334,51.1323333333,9.45149999999,9.10141666668,27.32725,6.97333333333,6.04316666667,9.82141666668
759.75,7.95708333333,51.2559166667,4.89075,51.27,9.56100000001,9.12816666667,27.3195,7.21883333333,6.23433333333,10.03625
760.07,8.22325,51.4698333333,4.98758333333,51.2751666667,9.7185,9.09491666667,27.49675,7.37983333334,6.36991666667,10.2431666667
760.38,8.42825,51.26225,5.14683333333,51.1670833333,9.79408333333,9.17116666667,27.5329166666,7.42291666667,6.42866666667,10.31625
760.69,8.1945,51.4605,4.865,51.2884166667,9.53850000001,8.95525000001,27.3824166667,7.15575,6.30608333333,10.0523333334
761.01,8.02675,51.0006666667,4.68591666667,50.8714166667,9.36108333335,8.68566666666,27.0066666666,6.93158333334,6.14633333333,9.83166666665
761.32,8.34108333333,51.31625,5.00466666666,51.11575,9.57408333335,8.826,27.2286666667,7.19166666667,6.49825,10.2725833333
761.63,8.406,51.2123333333,4.93925,51.0444166667,9.57575,8.92191666666,27.1390833333,7.2965,6.65775,10.3973333333
761.94,8.52275,51.2034166666,5.16408333334,51.1604166667,9.75966666665,9.15316666666,27.22,7.45341666667,6.88783333334,10.55075
762.26,8.92816666667,51.0558333334,5.4565,50.8606666666,10.0340833333,9.36891666666,27.2298333334,7.70658333333,7.23650000001,10.8265833333
762.57,8.89225,50.95775,5.37866666666,50.8306666667,10.032,9.35258333333,27.14575,7.76791666667,7.16291666666,10.88025
762.88,9.15333333334,51.0686666667,5.58866666667,50.9773333334,10.1814166667,9.54208333334,27.36425,8.07625,7.39649999999,11.04175
763.20,9.37033333333,51.439,5.97416666666,51.2450833333,10.49675,9.891,27.60275,8.479,7.78558333333,11.4005833333
763.51,9.29925,51.27,6.04183333333,51.2474166667,10.4603333333,9.94241666666,27.54825,8.395,7.74158333332,11.3625833333
763.82,9.46075,51.60175,6.14641666667,51.5135,10.5368333333,10.0871666667,27.7414166667,8.49141666667,7.84883333333,11.5533333333
764.14,9.69266666668,51.555,6.38083333333,51.6640833333,10.71025,10.3311666667,27.9803333333,8.66083333333,7.97275000001,11.7873333334
764.45,9.92241666667,51.66025,6.59741666667,51.8553333333,10.956,10.7169166667,28.304,8.82175,8.19916666667,12.00625
764.76,9.96558333332,51.53975,6.47958333334,51.7741666667,11.0150833333,10.8644166667,28.2988333333,8.84091666667,8.16341666666,11.9913333333
765.07,9.87233333334,51.4833333333,6.43966666667,51.6729166667,10.9540833333,10.8294166667,28.2855833334,8.6835,8.06800000001,11.90225
765.39,9.69216666666,51.57675,6.26225,51.7335,10.7934166667,10.8144166667,28.44375,8.638,7.90933333334,11.8288333333
765.70,9.42791666667,51.6044166666,6.00741666667,51.8755833333,10.5471666666,10.8185,28.5075,8.52,7.68658333333,11.6741666667
766.01,9.36408333333,51.3020833333,6.17541666667,51.6775833333,10.4388333333,10.992,28.5533333333,8.45083333333,7.75925,11.6103333333
766.32,9.09641666667,51.1610833333,5.9755,51.4903333333,10.2685833333,10.9684166667,28.49425,8.1605,7.56475,11.4295
766.64,8.69533333334,50.5775,5.60925,51.0976666666,9.89658333333,10.8621666667,28.3476666667,7.76725,7.12933333334,11.1035833333
766.95,8.3665,50.66,5.29525,51.1784166667,9.72275,10.8890833333,28.451,7.53766666667,6.90466666667,10.8980833333
767.26,7.68858333333,50.3364166667,4.69683333333,50.8086666666,9.13566666668,10.4536666667,28.24975,6.962,6.26025,10.3625833333
767.57,6.96333333334,49.9609166667,4.12583333333,50.0555833334,8.61050000001,9.93816666667,27.84075,6.38291666667,5.69466666667,9.8695
767.88,6.35375,49.619,3.7535,49.5479166667,8.1075,9.57783333333,27.46525,5.85116666667,5.15308333333,9.48008333333
768.20,6.00775,49.4524166667,3.64033333334,49.5361666667,7.873,9.51875,27.486,5.55091666667,4.83266666667,9.23633333333
768.51,6.04133333333,49.712,3.69533333333,49.507,7.95541666667,9.66116666667,27.70575,5.51591666666,4.79633333334,9.27966666668
768.82,6.3265,49.90775,3.82541666666,49.6459166667,8.17091666666,9.93066666666,27.8775,5.53708333333,4.93208333334,9.39941666668
769.13,6.42225,49.9923333333,3.93583333334,49.652,8.26525,9.94925,27.9404166667,5.38141666667,4.878,9.40424999999
769.44,6.47158333334,50.5814166667,3.69633333333,49.922,8.26308333333,10.0389166667,28.1695,5.42941666667,4.84383333333,9.42625000001
769.76,6.63383333333,50.8436666667,3.85883333334,50.0321666666,8.28925,10.18875,28.335,5.47041666667,4.8505,9.557
770.07,6.76458333333,50.8925833333,3.81416666667,49.9836666666,8.43516666666,10.0978333333,28.4963333333,5.31375,4.9265,9.42541666667
770.38,6.85841666667,50.74775,3.7515,49.686,8.43675,9.87433333334,28.2556666667,5.11491666667,4.80483333333,9.267
770.69,6.86208333333,50.1828333333,3.58266666667,48.9649166667,8.37083333333,9.72566666668,27.8428333333,5.01658333334,4.76733333333,9.06074999999
771.00,6.89591666667,50.0253333333,3.389,48.8155833333,8.21108333333,9.522,27.5755,4.83483333333,4.62825,8.76333333334
771.32,7.34208333334,50.5920833333,3.35141666667,49.3605833334,8.46633333333,9.82241666668,27.9994166667,5.085,5.11066666667,8.93416666668
771.63,7.50691666667,50.27125,3.366,49.03575,8.372,9.88283333334,27.9098333333,5.31166666667,5.35458333334,9.03491666667
771.94,7.57091666667,49.9654166667,3.37408333333,48.82625,8.27275,10.0270833333,27.746,5.44425,5.44,9.20391666667
772.25,7.26658333333,49.3034166667,3.32633333333,48.1584166667,8.10691666667,9.96174999999,27.4380833333,5.49025,5.3335,9.07341666666
772.56,6.72491666666,49.028,2.94283333334,47.8349166667,7.68816666666,9.68983333334,27.2269166667,5.2315,5.02816666667,8.83266666667
772.87,6.414,48.2180833333,2.75266666667,47.0479166667,7.35816666667,9.35725000001,26.8395833333,4.95575,4.63191666667,8.57275
773.18,5.83833333334,47.8071666667,1.94916666667,46.5394166667,6.691,8.76191666666,26.4393333333,4.29533333333,4.05166666667,7.97225000001
773.50,5.25608333333,47.5050833334,1.19716666667,46.10175,5.83825,8.12241666666,25.7338333333,3.65541666666,3.35725,7.45733333333
773.81,5.74383333333,48.08225,1.79275,46.6694166667,6.22125,8.95858333333,26.3109166667,4.322,4.08566666667,8.18508333332
774.12,5.99508333333,48.7,2.23525,47.2455833333,6.58441666667,9.44633333333,26.83775,4.798,4.76516666667,8.62791666668
774.43,6.2795,48.84325,2.52591666667,47.5543333334,6.83183333334,10.0283333333,27.2993333333,5.16516666666,5.06608333333,8.88566666668
774.74,5.52208333333,48.252,2.06883333333,47.1025,6.03458333333,9.32,26.7576666666,4.52583333333,4.248,8.29016666667
775.05,4.78883333333,47.92375,1.26891666667,46.64525,5.40158333334,8.69308333334,25.9771666666,3.76316666667,3.65125,7.62824999999
775.36,4.7675,48.0495833334,1.09833333333,46.7690833333,5.16658333333,8.49583333333,25.8964166667,3.5905,3.50675,7.33841666667
775.67,5.08408333333,48.5703333333,0.899749999999,47.4355833333,5.14391666666,8.43333333333,26.07475,3.65416666666,3.51933333334,7.44350000001
775.98,6.00225,48.7946666667,1.59891666667,47.98775,6.03208333334,9.17508333333,26.49925,4.25883333333,4.18425,8.10925
776.30,6.40166666667,49.79775,1.79008333333,49.2820833333,6.56858333333,9.61258333333,27.0025833333,4.39933333333,4.60666666667,8.53058333334
776.61,6.43641666667,50.1674166667,1.7905,49.792,6.70508333333,9.68741666666,26.8715,4.46333333333,4.651,8.72883333332
776.92,6.85108333333,50.5450833333,2.33791666667,50.3209166667,7.28908333334,10.0905833333,27.2105,4.86966666667,5.09875,9.133
777.23,6.68683333334,49.8236666667,2.22558333333,49.5319166666,7.40175,9.88916666666,26.6415,4.7885,4.98991666666,8.87200000001
777.54,6.65658333333,49.8221666667,2.29666666667,49.7561666667,7.622,10.0050833333,26.5345833333,4.70508333334,4.85258333333,8.82625000001
777.85,6.78058333334,49.7125833333,2.5105,49.2890833333,7.60233333333,10.1280833333,26.31575,4.83975,5.05125,8.98866666667
778.16,7.60425,50.2313333334,3.0175,49.5273333333,8.44916666667,10.8278333333,26.5489166667,5.45658333333,5.65283333333,9.63591666667
778.47,8.28783333333,50.8268333333,3.77608333333,50.1713333333,9.19041666666,11.48925,27.2836666667,6.07991666667,6.12016666667,10.3700833333
778.78,7.92341666667,50.3743333333,3.476,49.8179166667,9.00133333334,11.1616666667,26.8770833334,5.6365,5.74266666667,10.2155
779.09,7.76483333333,50.2081666667,3.55766666666,49.6144166667,9.34333333334,11.1704166667,26.9791666667,5.60291666667,5.91241666667,10.2823333333
779.40,7.06766666667,49.86675,3.08033333333,49.2415,8.90749999999,10.5013333333,26.6450833333,5.05341666667,5.40216666667,9.70183333334
779.71,6.802,49.1395,3.07816666667,48.49425,8.74316666668,10.2386666667,26.5929166666,5.02466666667,5.2295,9.57799999999
780.02,6.94358333333,49.0440833334,3.45133333333,48.6463333333,9.14450000001,10.4720833333,26.8394166667,5.34216666667,5.49708333333,9.86258333333
780.33,6.99541666667,48.8489166667,3.40691666667,48.268,8.96599999999,10.4800833333,26.9913333333,5.33091666666,5.4865,9.86308333333
780.64,7.10675,48.9103333333,3.15308333333,48.5628333333,8.53858333333,10.2284166667,27.2636666667,5.07483333333,5.21683333333,9.739
780.95,7.4015,49.1640833333,3.19475,48.6795833333,8.42925000001,10.3566666667,27.7424166667,5.05325,5.2395,9.69099999999
781.26,7.61708333333,49.2676666667,3.25516666667,49.32725,8.74016666667,10.2919166667,28.0110833333,5.051,5.18666666667,9.65691666666
781.57,7.63608333333,49.1709166667,3.34316666667,49.5059166667,8.72325000001,10.3041666667,28.24975,5.17125,5.02308333333,9.60691666667
781.88,6.81058333333,48.2005833333,2.70758333333,48.6324166667,7.99008333333,9.66775,27.7408333334,4.41316666667,4.30241666667,8.804
782.19,6.76416666667,48.3915833333,2.81875,49.14825,8.23249999999,10.09875,28.4129166666,4.71841666667,4.56158333334,8.95541666667
782.50,6.93233333334,47.879,3.02525,48.7664166667,8.00966666668,10.3595,28.2095,4.81133333333,4.56016666667,9.14258333335
782.81,6.788,48.228,3.04566666667,48.8958333333,7.84649999999,10.6146666667,28.3288333334,4.80075,4.48933333333,9.2165
783.12,6.72608333333,48.58725,3.0885,49.0391666667,8.18466666666,10.9185833333,28.3173333333,4.94733333334,4.66133333333,9.20283333333
783.43,7.24375,48.5740833333,3.49075,49.1558333334,8.48733333333,11.1795833333,28.6961666667,5.23616666667,5.2305,9.49133333333
783.74,7.06233333334,48.338,3.38733333333,49.32125,8.51733333333,10.8925833333,28.6403333333,5.1185,4.91141666666,9.40875
784.05,6.88158333333,48.1939166667,3.49008333333,49.1811666667,8.38550000001,11.1031666667,28.4204166667,5.11033333333,5.01166666667,9.49491666667
784.36,6.70633333333,47.7199166667,3.37066666667,48.9095,8.275,10.9458333333,28.0324166667,5.23091666667,5.0385,9.70366666668
784.67,6.51583333333,47.4754166666,3.40125,48.808,8.16366666666,10.893,28.3544166667,5.2595,5.1075,9.89941666667
784.98,6.10325,47.547,3.29225,48.7500833333,7.75816666667,10.7864166667,28.22175,5.12908333333,5.26408333333,9.85333333332
785.29,6.78391666667,48.5451666666,3.73783333333,49.8284166667,8.26816666667,11.21375,28.5781666666,5.7665,5.83133333333,10.3381666667
785.60,6.4475,48.173,3.27075,49.1335,7.744,10.567,27.8463333333,5.45733333333,5.33941666666,9.78316666667
785.91,6.1875,48.6745833333,3.12666666667,49.477,7.71508333334,10.0570833333,28.0135833333,5.34941666667,5.12358333333,9.45083333333
786.22,6.68891666667,48.4608333333,3.39416666667,49.3973333333,7.98824999999,10.0888333333,28.0313333333,5.64716666667,5.26108333333,9.55050000001
786.53,7.16441666667,48.8545833333,3.54725,49.8080833333,7.80999999999,10.1478333333,28.3088333333,5.69316666667,5.414,9.7175
786.84,7.08158333333,48.7195833333,3.41208333333,49.25125,7.96750000001,10.3110833333,28.0291666667,5.61825,5.42974999999,9.79091666666
787.14,7.31425,49.2735833334,3.68808333333,49.6395833334,8.34466666666,10.7995833333,27.98975,5.9965,5.87833333332,10.0450833333
787.45,6.785,49.2399166667,3.34225,49.6311666667,8.29975,10.1441666667,27.8670833333,5.6505,5.49416666667,9.42325
787.76,6.78366666667,49.4870833334,3.40833333333,49.807,8.68074999999,10.1313333333,27.7465833333,5.59233333333,5.58133333333,9.42541666667
788.07,6.72683333333,49.5629166666,3.3335,49.847,8.89633333333,10.224,27.4315,5.82508333333,5.66658333334,9.70491666667
788.38,7.297,49.8804166667,3.79225,50.1464166667,9.63,10.7531666667,28.0979166667,6.37483333333,6.10341666666,10.2104166666
788.69,7.36775,49.8543333333,4.01841666667,49.822,9.78425,10.8254166667,28.2255,6.44025,6.2135,10.3020833333
789.00,7.816,49.9245,4.49541666667,50.0216666666,10.3385833333,11.2763333333,28.52525,6.65691666667,6.65683333334,10.4355833333
789.31,8.0965,49.7361666667,4.732,49.8330833333,10.5783333333,11.77325,28.5905833333,6.91225,6.87991666667,10.5836666667
789.62,8.59808333333,50.03775,5.23666666667,49.827,11.0464166667,12.57025,29.1341666666,7.39833333333,7.65783333332,11.1705
789.92,8.82416666667,49.4174166667,5.45308333333,49.4769166666,11.2081666667,12.9018333333,28.9211666667,7.44866666667,7.85875,11.3160833333
790.23,8.89066666667,49.4810833333,5.25375,49.669,10.7946666667,12.89175,28.99,7.3675,7.49433333333,11.0596666667
790.54,8.22,48.69225,4.33666666667,48.73175,9.74308333335,12.1716666667,28.5099166667,6.43666666667,6.46516666668,10.1788333333
790.85,8.50583333333,48.9995,4.42841666667,48.7693333333,9.72516666666,12.56025,28.4795,6.61383333333,6.51599999999,10.5245
791.16,8.16266666667,48.4404166667,4.09616666667,48.3638333333,9.03358333334,12.2646666667,28.21925,6.31483333333,6.01449999999,10.13425
791.47,7.90575,48.4645,3.8655,48.1093333333,8.59216666666,11.9278333333,28.3658333334,6.02116666667,5.82850000001,9.44716666666
791.78,6.89466666667,47.5676666666,2.89566666666,47.19575,7.70541666667,10.9669166667,27.3590833333,5.02308333333,5.01708333334,8.62583333333
792.08,6.0465,46.7871666667,1.77108333333,46.6753333333,7.053,10.2349166667,26.8953333333,4.151,4.22575,8.06608333333
792.39,5.8675,47.0915,1.448,46.826,6.82208333333,9.86975000001,26.8841666667,3.977,3.98308333333,8.32075000002
792.70,5.51766666667,46.6540833333,1.14891666667,46.3194166666,6.36366666667,9.45075000001,26.5909166667,3.42166666667,3.75625,8.226
793.01,4.72908333333,46.0698333334,0.345166666666,46.3060833333,5.74516666667,8.44816666667,26.06725,2.82458333333,2.72883333333,7.59216666667
793.32,3.13075,45.5555833334,-1.268,45.4379166667,4.28766666667,6.86266666667,25.0653333333,1.65375,1.16983333333,6.41825
793.62,3.25891666667,45.8006666667,-0.803416666664,45.5916666666,4.70208333333,7.09249999999,25.209,2.30533333334,1.50866666666,7.13166666667
793.93,4.68675,47.1365833333,0.879583333333,46.8669166667,6.51633333333,8.66083333332,26.43825,4.25016666667,3.45391666667,8.85341666667
794.24,4.36683333333,47.1190833333,0.51025,47.04125,6.30483333333,8.41083333333,26.4795833333,4.05683333333,3.25583333333,8.83075
794.55,5.232,47.42825,1.34275,47.42175,7.11675,9.38608333333,27.1178333333,4.80966666667,3.99641666667,9.78958333332
794.86,6.10891666667,47.7448333333,2.18091666667,47.9305833333,7.81908333333,10.4770833333,27.63325,5.43375,4.6655,10.6071666667
795.16,6.66058333333,48.43225,2.71383333334,48.66175,8.24683333333,10.8365,28.1784166667,5.948,4.84508333333,10.8364166667
795.47,7.26641666667,49.11175,3.31241666667,49.27825,8.48758333334,11.4854166667,28.596,6.53233333333,5.31091666667,11.04125
795.78,7.94291666666,49.3900833333,4.10566666667,49.6705833333,9.01650000001,12.20725,29.2033333333,7.07658333333,5.96625,11.3408333333
796.09,8.31483333334,50.1986666667,4.204,50.80725,9.33324999999,12.4565833333,29.48975,7.52608333334,6.17866666667,11.3699166667
796.40,8.54716666668,51.0943333334,4.22641666667,51.5221666667,9.283,12.7484166667,29.6980833333,7.59741666667,6.61008333333,11.6163333333
796.70,9.41616666668,51.28825,4.985,51.7300833333,9.96400000001,13.6109166667,30.1345833334,8.14666666667,7.56775,12.3724166667
797.01,9.04200000001,51.38575,4.43941666667,52.0189166667,9.5875,13.23675,30.1040833333,7.5245,7.26733333334,11.9011666666
797.32,8.68375,51.0000833333,3.86725,51.7585,8.83041666667,12.7101666667,29.82925,6.69616666667,6.70866666667,11.27675
797.63,9.10483333333,51.0839166667,4.36758333333,51.594,9.43650000001,13.249,30.0178333333,7.03266666667,7.19841666667,11.6998333333
797.93,8.86808333333,51.5649166667,4.29708333334,51.9886666667,9.46149999998,12.8261666667,30.2164166667,6.938,7.21824999999,11.5348333333
798.24,8.20683333333,51.2390833333,3.47716666667,51.7054166666,8.753,11.724,29.4830833333,5.99516666667,6.30825,10.9246666667
798.55,7.93516666666,50.722,3.17133333333,51.2213333333,8.42783333333,11.2619166667,28.9540833333,5.51291666667,5.98525,10.4725
798.85,7.79975,50.3241666667,3.14691666667,50.6145,8.55616666667,11.0279166667,28.54525,5.51733333333,5.9225,10.52125
799.16,7.07075,49.8155,2.73,50.1228333333,8.11491666666,10.5378333333,27.7640833333,5.05725,5.25525,10.1694166667
799.47,7.01791666667,49.0438333333,2.78683333333,49.4033333333,8.11633333333,10.5371666667,27.4409166667,5.04483333333,5.316,10.1845833333
799.78,6.82483333334,47.8145,2.90958333334,48.3039166667,8.17924999999,10.4048333333,27.0315,4.86733333333,5.21591666667,9.80158333333
800.08,6.13583333333,47.5224166667,2.50483333333,48.21175,7.61675,9.71191666666,26.56975,4.51808333333,4.35425,9.10458333333
