wavelength,Back_CatHomm,Belly_CatHomm,Breast_CatHomm,Crissum_CatHomm,Crown_CatHomm,DorTail_CatHomm,Rump_CatHomm,Throat_CatHomm,WingTip_CatHomm
261.39,0.0500666666668,-1.852,-0.971066666666,-2.32223333333,-2.13213333334,3.57373333333,-0.700866666666,-0.110266666665,2.913
261.76,-0.466533333333,-2.60233333333,-1.50326666667,-2.9963,-2.42613333333,3.14153333333,-1.2442,-0.632599999999,2.32253333333
262.13,-0.152533333334,-2.2876,-0.9912,-2.4347,-2.0806,3.4096,-0.719,-0.315866666669,2.82133333333
262.51,-0.8348,-2.92193333333,-1.57433333333,-3.26176666666,-2.83833333333,2.52826666667,-1.25226666667,-0.846600000001,2.1944
262.88,0.0906,-2.1488,-0.336533333336,-2.55673333333,-2.2784,3.17153333333,-0.388333333334,0.0,2.9514
263.25,0.127066666665,-2.03393333333,-0.254266666667,-2.47176666667,-2.17506666667,3.41806666666,-0.240133333332,0.4518,3.1498
263.63,-1.05673333333,-3.77626666667,-1.88046666667,-3.59746666667,-3.79173333333,2.8128,-0.963599999999,-0.901333333333,2.23786666667
264.00,-1.11393333333,-4.2228,-2.12806666667,-3.91536666667,-4.75486666667,2.64333333333,-1.3964,-1.39653333333,1.76233333333
264.37,-0.986333333332,-3.53753333333,-1.8876,-3.2653,-4.25173333333,2.94213333333,-1.39466666667,-0.850399999999,1.9218
264.75,-3.013,-5.07353333334,-3.58433333333,-5.32473333333,-5.9394,0.571533333334,-2.82246666667,-3.06486666666,-0.0866000000014
265.12,-2.01706666667,-4.35893333333,-2.95726666667,-4.5213,-5.23066666667,1.09413333334,-1.88033333333,-2.4272,0.717933333333
265.49,-0.669866666667,-2.89213333333,-2.07526666667,-3.31703333333,-3.9544,2.04266666667,-0.653533333334,-1.29086666667,2.18953333333
265.87,0.172933333333,-1.76093333333,-1.39933333333,-2.54723333334,-2.9246,2.3898,0.0944666666686,-0.566066666668,2.783
266.24,0.201666666666,-2.0,-1.5814,-3.03096666667,-2.9302,2.44953333333,-0.015533333334,-0.542666666666,2.69766666667
266.61,0.315266666668,-1.65173333333,-1.38126666666,-2.40246666667,-2.64273333333,2.5226,-0.1652,-0.510533333334,3.04806666667
266.98,-0.566733333333,-2.5652,-2.56526666667,-3.22903333333,-3.34086666667,1.59573333333,-1.26766666667,-1.44666666667,2.13273333333
267.36,-1.10393333333,-3.18086666667,-3.2534,-3.878,-3.76186666667,0.871466666667,-1.7284,-2.00433333334,1.52506666667
267.73,-0.905866666667,-2.87333333333,-3.08566666667,-3.6023,-3.32626666667,0.821066666667,-1.79746666667,-1.8118,1.8258
268.10,-0.803866666666,-2.68893333333,-3.07693333333,-3.2156,-2.99373333333,0.734599999999,-1.58006666667,-1.566,2.02366666667
268.48,-1.29733333333,-3.13306666667,-3.45073333333,-3.6024,-3.5886,0.289733333333,-1.98766666667,-2.19473333333,1.2284
268.85,-0.283533333334,-2.1726,-2.57753333333,-2.80693333333,-2.88786666667,0.998666666666,-1.12013333333,-1.36286666667,1.90286666667
269.22,-0.507799999999,-2.191,-2.83233333333,-2.88586666667,-2.9794,0.868466666667,-1.34933333333,-1.69666666667,1.92393333333
269.59,-0.454333333333,-2.40466666667,-2.9258,-2.73873333333,-2.89906666667,0.921733333333,-1.52306666667,-1.93726666666,1.83026666667
269.97,0.154199999999,-1.811,-2.2608,-1.63776666667,-2.19646666667,1.86246666667,-0.642200000001,-1.3232,2.59473333333
270.34,0.0745999999994,-1.617,-2.1392,-1.3308,-2.015,1.7164,-0.485066666668,-1.44273333333,2.45026666667
270.71,0.408533333333,-1.41746666667,-1.83773333333,-1.01503333333,-1.77773333333,2.2342,-0.240266666669,-1.17706666667,2.5946
271.09,0.505733333333,-1.2414,-1.39073333333,-0.907933333331,-1.54026666667,2.6206,-0.068866666666,-1.0804,2.65506666667
271.46,1.77553333333,0.167466666668,0.111799999998,0.530366666666,-0.312733333333,3.95326666667,1.16146666667,0.167399999999,3.75213333333
271.83,1.9684,0.598133333333,0.413266666666,0.777566666667,-0.0543333333332,4.4372,1.58793333333,0.521999999999,3.75206666667
272.20,2.02766666667,0.902399999999,0.551933333335,0.711266666667,0.116733333333,4.4904,1.95333333333,0.552066666667,3.8322
272.58,2.5272,1.4872,0.9152,1.404,0.7384,5.2,2.6416,1.2896,4.7424
272.95,2.2292,1.073,0.479199999999,1.26563333333,0.750133333333,5.23946666667,2.27086666667,1.37506666667,4.7814
273.32,3.11373333333,1.78673333333,1.36806666667,2.1899,1.65386666667,6.32966666667,3.11386666667,2.31753333333,5.42113333333
273.69,3.5664,2.41146666667,1.97566666667,2.78123333333,2.1076,6.93006666667,3.769,3.03946666667,5.8662
274.06,3.38,2.0488,1.716,2.4856,1.8096,6.6872,3.4112,2.912,5.5536
274.44,3.45046666667,1.86373333333,1.53353333333,2.43346666667,1.44833333333,6.3792,3.33333333333,2.86473333333,5.44213333334
274.81,3.72553333333,2.3094,1.9826,2.85943333333,1.86286666667,6.85206666667,3.89966666667,3.61646666667,5.7626
275.18,4.09573333333,2.51533333333,1.88106666667,3.10526666667,1.90313333333,6.91173333333,4.03993333333,3.80633333333,5.90973333333
275.55,3.54586666667,2.13653333333,1.29733333333,2.53906666667,1.43186666667,6.34233333333,3.4674,3.1656,5.44726666667
275.93,4.14226666667,3.10966666667,2.09993333333,3.51133333333,2.11126666667,6.9076,4.11933333333,3.9472,6.31093333333
276.30,4.56573333333,3.50926666667,2.47673333333,4.0493,2.82873333333,7.25353333333,4.38973333333,4.29586666667,6.61966666667
276.67,5.01193333333,4.08326666667,3.01186666667,4.32746666667,3.21433333333,7.48806666667,4.6428,4.36906666667,7.01193333333
277.04,5.7004,4.84293333333,3.51453333334,4.98176666667,3.51446666667,7.81400000001,5.0966,4.5894,7.41553333333
277.41,5.52886666667,4.97213333333,3.05493333333,4.6444,2.9808,7.12440000001,4.68766666667,4.25473333333,7.19853333333
277.79,3.96953333333,3.77866666667,1.56486666667,3.3525,1.45046666667,5.68706666667,3.11713333333,2.53166666667,6.01786666667
278.16,3.7022,3.76586666667,1.4122,3.0409,1.19606666667,5.4834,2.92606666667,2.13753333333,5.83966666667
278.53,3.35873333333,3.97966666667,1.4702,3.0608,1.48286666667,5.6908,2.915,2.1292,5.94426666667
278.90,2.6416,3.5346,0.515733333333,2.18243333333,0.553333333333,4.805,2.22633333333,1.25793333333,5.3208
279.27,2.50153333333,3.8898,0.8506,2.52643333333,0.913066666665,5.2534,2.7392,1.56353333333,5.741
279.64,2.90813333333,4.1528,1.14606666667,2.9265,1.34313333333,5.53293333333,2.98206666667,2.15653333333,6.05053333333
280.02,3.16413333333,4.3962,1.41306666667,3.1583,1.48553333333,5.67633333333,3.14006666667,2.23433333333,6.34053333333
280.39,3.16046666667,4.2814,1.52646666667,3.13663333333,1.21633333333,5.86766666667,3.22,2.50446666667,6.5116
280.76,2.95786666667,3.9052,1.4904,2.94636666667,1.03993333333,5.904,3.189,2.64586666667,6.1698
281.13,2.53933333333,3.81433333333,1.3646,2.75166666667,1.15206666667,5.783,2.81866666667,2.707,5.89486666667
281.50,2.27306666667,3.56273333333,1.12573333333,2.62293333333,1.18033333333,5.9672,2.53553333333,2.55726666667,5.53
281.87,3.2278,4.72573333333,2.53166666667,3.42313333333,2.42613333334,7.0042,3.671,3.79753333333,6.5296
282.25,2.7872,4.3576,2.3816,3.0056,1.9968,6.62493333333,3.588,3.5256,6.04246666667
282.62,3.12526666667,4.4648,2.54686666667,3.16086666667,2.16146666667,7.09273333333,3.8052,3.5108,6.1186
282.99,3.44233333333,4.68853333333,2.84866666667,3.3581,2.9772,7.3888,4.01586666667,3.7884,6.4392
283.36,3.71653333333,4.76053333333,2.72993333333,3.50583333333,3.2568,7.40426666667,4.10913333333,3.89853333333,6.59953333334
283.73,3.5948,4.83106666667,2.82473333333,3.42853333333,3.27153333333,7.6844,4.0228,3.64233333333,6.89493333333
284.10,3.88813333333,5.016,3.09033333333,3.4753,3.62233333333,7.98706666666,4.13573333333,4.0164,7.12513333333
284.47,4.5762,5.77086666667,3.90873333333,4.36536666667,4.51473333333,8.88893333333,4.80466666667,4.63773333333,7.95773333333
284.85,4.5506,5.82366666667,3.7764,4.3227,4.61066666667,8.89460000001,4.61073333333,4.6452,7.87106666666
285.22,4.12413333333,5.11906666667,3.07833333333,3.66496666667,3.8094,8.34179999999,4.09013333333,3.8436,7.2704
285.59,4.0962,5.30973333333,3.37126666667,3.67466666667,3.90213333333,8.28493333333,4.23946666667,3.7168,7.50946666667
285.96,4.3128,5.22906666667,3.1862,3.75366666667,4.04366666667,8.22193333333,4.06886666667,3.4972,7.38973333333
286.33,4.8574,6.02233333333,3.7506,4.32463333333,4.85733333333,8.90539999999,4.13033333333,3.97346666667,8.00486666667
286.70,4.98766666667,6.3392,4.04586666667,4.5372,5.15153333333,8.85333333333,4.26713333333,4.24253333334,8.28826666667
287.07,5.14666666667,6.69973333333,4.52706666667,4.91526666667,5.2128,9.02100000001,4.46093333333,4.41133333333,8.61626666666
287.44,5.0502,6.8006,4.89106666667,5.01253333333,5.15926666667,9.1542,4.43886666667,4.3132,8.64319999999
287.82,4.82233333333,6.4466,4.687,4.759,4.97466666667,8.85786666667,4.29786666667,4.17946666666,8.22333333333
288.19,4.95693333333,6.45926666667,4.75826666667,4.8273,5.01733333333,8.73926666667,4.54226666667,4.14506666667,8.13459999999
288.56,4.38353333333,5.83006666667,4.13946666667,3.9914,4.24406666667,7.8258,3.68626666667,3.47713333333,7.35506666667
288.93,4.69573333333,6.12353333333,4.529,4.30576666667,4.51153333333,7.94566666667,4.01226666667,3.6618,7.8932
289.30,5.25113333333,6.89386666667,5.27733333333,4.83183333333,5.25106666667,8.49279999999,4.82313333333,4.3776,8.60646666667
289.67,5.2018,6.614,5.1578,4.75443333333,5.10526666667,8.28953333334,4.68413333333,4.49113333333,8.57013333334
290.04,4.54653333333,6.1586,4.74806666667,4.1787,4.52913333333,7.71786666667,4.2662,4.04746666667,8.19086666667
290.41,4.38506666667,5.6684,4.35826666667,3.97503333333,4.18886666667,7.40626666667,4.28706666667,3.76106666667,7.92340000001
290.78,4.45053333333,5.36413333333,4.23333333333,3.867,3.96193333334,7.41753333333,4.25153333333,3.60006666667,7.79733333333
291.15,4.2244,4.8394,4.01633333333,3.32433333333,3.72686666667,7.37213333333,3.93486666667,3.2656,7.5078
291.52,4.22006666667,4.6658,3.87453333333,3.06056666667,3.6472,7.27606666667,3.7382,3.33793333333,7.276
291.89,5.06166666667,5.5906,4.78793333333,3.89873333333,4.42313333333,8.18066666667,4.5236,4.24993333333,8.08953333333
292.26,4.85013333334,5.29273333333,4.6012,3.6148,4.16773333333,8.16040000001,4.10326666667,4.26006666667,7.87466666667
292.64,4.55746666667,5.03773333333,4.24666666667,3.2345,4.0488,8.31433333333,3.88886666667,4.1054,7.72133333333
293.01,4.0418,4.5268,3.85173333333,2.64376666667,3.51873333334,7.96953333333,3.39513333333,3.55686666667,7.04713333333
293.38,4.187,4.46346666667,4.21546666667,2.87566666667,3.68146666667,8.09713333333,3.5098,3.6814,7.0958
293.75,4.27073333333,4.60233333333,4.35606666667,2.66576666667,3.911,8.42813333333,3.6174,3.74053333333,7.01706666667
294.12,5.44253333333,5.52733333333,5.36726666667,3.5593,4.82106666667,9.47260000001,4.6328,4.73633333333,7.98486666666
294.49,5.61353333333,5.5678,5.531,3.6859,4.81686666667,9.40486666666,4.86266666667,5.06406666667,8.33326666666
294.86,5.3298,5.3474,5.189,3.55336666667,4.6878,9.27873333334,4.6438,4.96926666667,8.1266
295.23,5.398,5.22786666667,4.79366666667,3.54623333333,4.57206666667,9.1444,4.66586666667,4.94673333333,7.9694
295.60,5.5734,5.37746666667,4.9204,3.76186666667,4.85513333333,9.27793333333,4.70846666666,5.1082,8.21713333333
295.97,5.1576,4.88526666667,4.3798,3.27496666667,4.3174,8.66586666667,4.43393333333,4.7452,7.83353333333
296.34,4.8376,4.77786666667,4.10613333333,3.04973333333,4.1658,8.3986,4.4644,4.39713333333,7.68953333333
296.71,4.80353333333,4.85453333333,4.20686666667,3.12956666667,4.15573333333,8.15866666667,4.64333333333,4.52693333333,7.70013333333
297.08,5.167,5.26666666667,4.69073333333,3.51453333333,4.6126,8.44353333333,5.05326666667,4.96093333333,8.0454
297.45,5.4656,5.51533333333,4.8542,3.8238,4.8686,8.7776,5.3092,5.15986666667,8.2942
297.82,5.17006666667,5.03393333334,4.56846666667,3.63773333333,4.5686,8.40679999999,5.06986666667,4.8836,7.91266666667
298.19,4.4998,4.2478,3.80126666667,3.04903333333,3.97406666667,7.76806666667,4.5214,4.25506666667,7.30013333333
298.56,4.8612,4.6126,4.17386666667,3.27476666667,4.5176,8.12146666667,4.7952,4.6346,7.61706666666
298.93,5.23873333333,5.03573333333,4.44946666667,3.35576666667,4.91553333333,8.22993333332,5.1184,4.83273333334,7.95186666667
299.30,5.7198,5.49053333333,5.03246666667,3.72276666667,5.4448,8.56813333334,5.5442,5.31506666667,8.3542
299.67,5.6306,5.42513333333,5.0534,3.61803333333,5.44886666667,8.35913333334,5.61493333333,5.23526666667,8.2878
300.04,5.74353333333,5.37586666667,5.13073333333,3.78673333333,5.60453333333,8.38233333333,5.57193333333,5.1552,8.38226666667
300.41,5.8704,5.25213333333,5.20133333333,3.94323333333,5.7518,8.44553333333,5.6502,5.07426666667,8.47946666667
300.78,6.512,5.73866666667,5.61006666667,4.59206666667,6.40893333333,8.90893333333,6.26293333333,5.58413333333,8.90893333333
301.15,6.41299999999,5.46813333333,5.3018,4.44456666667,6.1856,8.49526666666,6.21173333333,5.4418,8.75753333333
301.52,6.46653333334,5.61353333333,5.4482,4.42553333333,6.362,8.72059999999,6.28373333333,5.71793333333,8.92953333333
301.89,6.91866666667,6.31906666667,5.81493333333,4.9804,6.80573333333,9.24806666667,6.7884,6.34513333333,9.45673333333
302.26,7.18820000001,6.7102,6.12786666667,5.21513333333,6.97086666667,9.57853333333,6.89266666667,6.70153333333,9.63926666667
302.63,6.87386666668,6.5026,5.76853333333,4.918,6.43353333333,9.30926666666,6.51986666667,6.39893333333,9.0674
303.00,6.62373333333,6.2132,5.92213333333,4.95486666667,6.42706666667,9.38793333334,6.5382,6.66653333333,8.91746666667
303.37,5.51366666667,5.19286666667,4.96766666667,4.23926666666,5.4616,8.45266666668,5.62633333333,5.90373333333,7.9932
303.74,5.64433333334,5.30926666667,4.98286666667,4.3472,5.38666666667,8.53093333334,5.81613333333,6.13413333333,7.98953333333
304.10,5.631,5.32633333333,5.03913333333,4.24286666667,5.51793333333,8.3638,5.94426666667,6.3272,7.96346666667
304.47,6.01999999999,5.9238,5.6442,4.408,5.95886666667,8.69380000001,6.37840000001,6.955,8.30919999999
304.84,6.39260000001,6.20693333333,6.10086666667,4.81423333333,6.10079999999,9.16880000001,6.62246666667,7.37393333333,8.62966666667
305.21,6.71166666667,6.29826666667,6.2894,5.02703333333,6.38813333334,9.75733333333,6.75646666667,7.55613333334,8.87693333334
305.58,6.56653333333,6.28366666667,6.083,4.90193333333,6.34746666667,9.43913333333,6.68506666667,7.41459999999,8.77346666667
305.95,7.30719999999,6.87426666667,6.85613333333,5.6697,7.16293333333,10.0494666667,7.38826666667,8.09193333333,9.5714
306.32,7.6576,7.09,7.37833333333,6.05856666666,7.47753333333,10.0720666667,7.92786666667,8.56753333333,9.76586666665
306.69,7.40740000001,6.71106666666,7.13973333333,5.88143333334,7.28246666666,9.71879999999,7.79106666666,8.29993333334,9.60286666667
307.06,7.56966666667,7.08273333333,7.08293333333,6.03806666667,7.21566666666,9.87160000001,7.82639999999,8.28693333334,9.83626666667
307.43,8.57766666666,7.9494,7.93193333333,6.80180000001,8.01046666667,10.794,8.76959999999,9.10979999999,10.7592
307.80,8.95519999999,8.316,8.27293333333,7.17173333333,8.40239999999,11.2434666667,9.23146666666,9.39553333334,11.2607333333
308.17,8.60406666666,8.07946666667,7.9696,6.89093333333,7.79186666667,10.9476,8.71413333333,8.75633333334,10.6091333333
308.54,8.49219999999,7.82386666666,7.65266666667,6.9804,7.48986666667,10.6762666667,8.34546666666,8.3944,10.2852
308.90,7.98093333333,7.42686666667,7.02273333333,6.17963333333,7.1022,9.91293333333,7.84640000001,7.8226,9.68333333333
309.27,7.56540000001,7.30413333333,6.6282,5.78336666667,6.75106666667,9.3548,7.51146666666,7.61133333333,9.33173333335
309.64,7.64240000001,7.12106666667,6.70406666667,5.89196666667,6.64433333333,9.28113333332,7.50846666667,7.75406666666,9.31846666666
310.01,6.9586,6.57906666667,5.85706666667,5.1714,5.8498,8.49006666667,6.8708,7.11166666667,8.43173333333
310.38,6.73813333333,6.5738,5.55913333333,5.0554,5.71633333333,8.48159999999,6.58093333333,6.81666666667,8.3244
310.75,7.14733333334,6.91406666667,5.82526666667,5.48256666667,5.97393333333,8.87946666667,6.89993333333,7.21806666667,8.63193333334
311.12,7.03979999999,6.56113333333,5.77253333334,5.26576666667,5.6742,8.483,6.65266666667,6.96233333333,8.25766666667
311.49,6.49646666667,6.18453333333,5.39,4.80496666667,5.13486666667,7.8724,6.12766666667,6.3688,7.7234
311.85,6.20366666667,5.76213333333,4.92886666667,4.28066666667,4.6438,7.35053333334,5.61246666666,6.0754,7.3148
312.22,6.537,6.05406666667,5.12426666667,4.68113333333,5.0162,7.68280000001,6.02526666667,6.52253333333,7.65406666667
312.59,6.3032,5.94,4.9982,4.75716666667,4.98333333333,7.73453333333,5.9474,6.70386666667,7.60106666667
312.96,6.15553333333,5.86253333333,4.86293333333,4.92676666667,4.80266666667,7.80146666666,5.7122,6.59913333333,7.40326666667
313.33,6.65899999999,6.12826666667,5.24426666667,5.3518,4.92886666667,8.21233333334,6.0824,7.028,7.69706666667
313.70,5.91520000001,5.51193333333,4.484,4.59073333333,4.1282,7.59200000001,5.24306666667,6.36606666667,6.98293333334
314.07,6.06633333333,5.63666666667,4.86613333333,4.89456666667,4.266,7.73719999999,5.19053333333,6.61806666667,7.2344
314.43,6.40926666667,5.9444,5.28006666667,5.42976666667,4.57453333333,8.16106666667,5.70366666667,7.14826666667,7.58813333333
314.80,6.25946666667,5.87786666667,5.0382,5.50463333333,4.385,7.85413333334,5.53006666667,6.94666666667,7.37066666667
315.17,7.14726666667,6.6496,5.59433333333,6.48226666667,5.31106666667,8.76026666666,6.39206666667,7.85926666667,8.24546666667
315.54,7.25033333333,6.64093333333,5.4484,6.69676666667,5.4312,8.86319999999,6.5894,8.0396,8.18533333334
315.91,7.40540000001,6.68413333333,5.54533333333,7.1666,5.50206666667,9.01353333332,6.8492,8.01386666667,8.02253333333
316.28,7.17346666667,6.49186666667,5.1462,7.00726666667,5.2686,8.76379999999,6.61426666667,7.80246666667,7.82880000001
316.64,7.38,6.7106,5.22246666667,6.97936666667,5.5306,8.84206666666,6.82526666667,7.838,7.9436
317.01,7.65593333333,6.59526666667,5.41,6.98756666667,5.73073333333,8.84126666667,7.1122,8.03906666667,8.26193333334
317.38,7.53153333334,6.52253333333,5.35146666667,7.07206666667,5.964,8.78366666666,6.955,7.90086666667,8.31533333333
317.75,8.00539999999,7.07373333333,6.0154,7.75643333333,6.52193333333,9.23566666667,7.63453333333,8.28586666667,8.76526666667
318.12,7.9316,6.87466666667,6.05253333333,7.74190000001,6.29646666667,9.14200000001,7.65146666666,7.93146666667,8.63613333333
318.49,7.56413333333,6.30033333333,5.51273333333,7.15659999999,5.5678,8.46153333333,6.978,7.17033333333,8.02193333334
318.85,7.83493333332,6.49986666667,6.0546,7.26003333334,5.8878,8.71586666666,7.3528,7.32513333333,8.25220000001
319.22,6.89626666667,5.79633333333,5.24146666667,6.3129,4.9164,7.66133333334,6.4084,6.4178,7.28846666666
319.59,7.28053333333,6.3116,5.94713333333,6.7624,5.57306666667,8.1054,6.52286666667,6.7434,7.8274
319.96,7.42026666667,6.85033333333,6.33813333333,6.87443333333,5.87453333333,8.40586666667,6.5508,7.20773333333,8.14493333334
320.32,7.77133333334,7.32553333333,7.17060000001,7.10276666667,6.28893333333,8.89533333333,6.8412,7.65493333333,8.48839999999
320.69,7.5422,7.25346666667,7.30173333333,6.83493333333,5.695,8.61,6.46466666667,7.56133333333,8.408
321.06,7.73759999999,7.8824,8.01733333333,7.4337,6.03953333333,9.07866666667,6.57013333333,7.921,8.92426666666
321.43,8.17273333333,8.3742,8.52753333333,7.9904,6.38846666667,9.46753333333,6.99273333333,8.51793333333,9.1702
