wavelength,Back_ParDomm,Belly_ParDomm,Breast_ParDomm,Crissum_ParDomm,Crown_ParDomm,DorTail_ParDomm,Rump_ParDomm,Throat_ParDomm,WingTip_ParDomm
752.85,12.7438222222,56.9265333333,52.4153333333,45.7104848485,34.7033,9.44460000001,17.1796666667,36.6442,19.0685333333
753.16,12.7217333333,57.4393333333,52.6127333333,45.8552484848,34.9309166667,9.52006666667,17.1279333333,36.8170666667,18.9682666667
753.47,12.4610370371,57.2924333333,52.3876,45.6888727273,34.6195,9.25109999999,16.7766,36.463,18.5502666667
753.79,12.7753333333,57.4474333333,52.6411333333,45.8132,34.95905,9.50103333333,17.0114,36.5983333333,18.7983333333
754.10,12.8923185185,57.2259333333,52.2762,45.6532181818,35.0460666667,9.77123333333,17.1256,36.5850666667,18.991
754.42,12.951562963,57.3336333333,52.3538,45.888830303,35.0811,9.92489999999,17.3751333333,36.6933333334,18.8969333333
754.73,13.5825481482,58.258,53.1812,46.5253454546,35.7976666667,10.6639666667,17.996,37.3850666667,19.3374666667
755.05,13.3600518518,58.0798,52.8947333333,46.3686424242,35.4967833333,10.4852666667,17.7136666667,37.2451333333,19.2324666667
755.36,13.5470518519,58.0275666667,52.9606666667,46.6417575758,35.76665,10.8214,17.9158,37.4464,19.3428
755.67,14.0248666667,57.9443,53.0001333333,46.6178121212,36.1669333333,11.4112,18.3203333333,37.709,19.7881333333
755.99,13.5147333333,57.4744333333,52.5812,46.1070121212,35.6037666667,11.0173,17.7962,37.1467333333,19.4672
756.30,13.6025407407,57.4053666667,52.5598666667,46.2569757576,35.4603833333,11.3175666667,17.9606666667,37.2148,19.4740666667
756.62,13.3494666667,56.7012333333,52.3868666667,45.9970787879,35.0555666667,11.0325666667,17.9794666667,36.6444,19.0507333333
756.93,13.4949851852,57.1066333333,52.825,46.4091393939,35.3959,11.0849,18.2824,36.8328666667,19.2151333333
757.24,13.3125851852,57.0177333333,52.6534,46.3213878788,35.24195,11.0504333333,18.2318666667,36.7771333333,19.1018666667
757.56,13.1440222222,57.2311666667,52.8377333333,46.4135030303,35.31965,10.8112666667,18.2058,36.7357333333,18.9072666667
757.87,13.3357851852,57.3109666667,52.8550666667,46.3642666667,35.2793333333,10.7429,18.2214666667,36.761,18.9842
758.18,12.9650962963,56.3868333333,51.9821333333,45.8516666667,34.6516666667,10.1678,17.9018666667,36.2260666667,18.5814
758.50,12.7814,56.5153333333,52.0011333333,45.9890242424,34.6951333333,9.99153333333,17.8319333333,36.1296,18.5948666667
758.81,12.8818666667,56.3310333333,51.7460666667,45.867169697,34.3659166667,9.8469,17.7248,35.7922666667,18.5909333333
759.13,13.0722,56.4745333333,51.9359333333,46.0884060606,34.5442666667,9.82746666667,17.8734666667,35.9860666667,18.8671333333
759.44,13.3315481481,56.4851666667,51.9834,46.0630181818,34.60905,9.8726,18.1482,36.3769333333,18.9022
759.75,13.2409481482,56.3602333333,51.9612,45.9438727273,34.6320666667,9.5816,17.9957333333,36.2106666667,18.7638
760.07,12.9382666667,56.3292666667,51.6146,45.8272242424,34.4960333333,9.23073333333,17.5538,36.2073333334,18.8228
760.38,13.1424,56.0547,51.4469333333,45.5884242424,34.4463333333,9.6017,17.7714666667,36.4955333333,19.1156666667
760.69,13.216962963,56.2001666667,51.5296666667,45.7355757576,34.4975666667,9.71933333333,17.8329333333,36.5662666666,19.1753333333
761.01,13.2873185185,55.9767666667,51.3532666667,45.4978848485,34.3726833333,9.88023333333,17.8804666667,36.4034,19.1021333333
761.32,13.0351185185,56.0624333333,51.4575333334,45.2575030303,34.4386833333,9.62926666666,17.7187333333,36.4176666667,18.9325333333
761.63,13.1721259259,56.5305333333,51.7729333333,45.6386060606,34.8992833333,9.88253333334,17.945,36.6395333333,19.1666
761.94,13.022237037,56.3348666667,51.6559333333,45.4797636364,34.83695,9.92329999999,17.8666666667,36.747,19.0197333333
762.26,13.5301703704,56.679,52.169,45.8686727273,35.36425,10.4942666667,18.5788666667,37.2095333333,19.3422
762.57,13.1182740741,56.5429333333,51.8908666667,45.6018181818,35.0759666667,10.1194,18.1688,36.8784666667,18.964
762.88,13.4268370371,56.9623333333,52.2285333333,46.0624787879,35.5451333333,10.5357333333,18.4636666666,37.1001333333,19.3329333333
763.20,13.7588222222,57.4305666667,52.6706,46.3511030303,35.82635,10.7938,18.7302,37.4233333333,19.5353333333
763.51,14.2688592592,57.7371333333,52.9169333333,46.6032181818,36.1827,11.1709333333,19.0920666667,37.6051333333,19.7643333333
763.82,14.1462222222,57.7084,52.8875333333,46.7568363636,36.0682,10.9477333333,18.8406666667,37.2697333333,19.7040666667
764.14,14.0256444445,57.5014666667,52.6658,46.5627575758,35.9763666667,10.9241,18.6589333333,37.1372666667,19.5964
764.45,14.062,57.575,52.8797333333,46.7021757576,36.0187166667,10.7903666667,18.5458,37.3337333333,19.7182
764.76,13.7398518518,57.2992,52.5994666667,46.616630303,35.6997333333,10.5386666667,18.24,37.0026666666,19.5328
765.07,13.8199333333,57.2126666667,52.7186,46.6516181818,35.6096333333,10.3873666667,18.0647333333,37.0682666667,19.4629333333
765.39,14.7433925926,57.8756,53.5103333333,47.3516060606,36.3112333333,11.0111,18.7968666667,37.6404666667,20.3117333333
765.70,14.4568222222,57.8660333333,53.1701333333,47.0652121212,36.1604833333,10.4956666667,18.3458,37.3122,20.0914666667
766.01,14.4472814815,57.9736,53.1499333333,47.0285878788,36.21195,10.3564333333,18.3353333333,37.2710666667,20.0238
766.32,14.2931481482,57.7027333333,53.0428666667,46.7165818182,36.1658666667,10.1741333333,18.1936,37.2974666666,19.9531333333
766.64,13.8501481481,56.9017,52.2487333333,46.0602181818,35.7744833333,9.79670000001,17.6718666667,36.8642666667,19.5586
766.95,13.6163407407,56.5991333333,52.1443333333,45.9418181818,35.4876,9.68403333334,17.4386,36.6682,19.5154
767.26,13.1921777778,56.1787,51.769,45.1938,35.2736333333,9.2133,17.053,36.4929333333,18.9330666667
767.57,13.3998666667,56.814,52.3459333333,45.5579333333,35.8263,9.33946666667,17.3451333333,36.7728666667,19.4179333333
767.88,13.4087185185,57.0026,52.3844,45.834739394,36.10505,9.61829999999,17.4434,36.8624666667,19.5168666667
768.20,13.7007925926,57.0108666667,52.4858,46.0263090909,36.59915,9.90310000001,17.727,37.2875333333,19.6746
768.51,13.6742888889,56.9512666667,52.1810666667,45.7520121212,36.6154333333,10.1166,17.9074666667,37.2252,19.6288666667
768.82,12.1334222222,55.5114333333,50.7180666667,44.2961515151,35.1958666667,8.5963,16.4234666667,35.7562,17.7984
769.13,11.5169259259,55.5079333333,50.8136666667,44.1241939394,34.8565833333,8.22456666667,16.0329333333,35.6093333333,17.334
769.44,11.8445777778,55.5869,51.2083333333,44.5592484848,35.1111333334,8.66133333333,16.2562,36.076,17.5219333333
769.76,11.7289925926,55.6812333333,51.4218666667,44.9186,35.2192666667,8.56636666667,16.2202666667,36.0072,17.5002666667
770.07,12.1031037037,55.8883333333,51.6846666667,45.5513272727,35.3481833333,9.07366666667,16.9908666667,36.3385333333,18.2632666667
770.38,11.6298666667,56.0202333333,51.7726666667,45.3471757576,35.2079333333,8.65953333333,16.5286666667,36.2651333333,17.8218
770.69,11.7108592593,56.1803333333,51.8681333333,45.7604121212,35.27765,8.66616666667,16.7856666667,36.3181333333,17.9502666667
771.00,11.3875777778,55.6734,51.3684,45.342230303,34.6952833333,8.19736666667,16.6351333333,36.091,17.2886
771.32,10.9486962963,55.6528,51.0439333333,44.941230303,34.3837333333,7.69343333333,16.5702666667,35.6441333333,17.0845333333
771.63,10.4330666667,55.9263666667,50.9636,44.6453515152,34.0189,7.5756,16.3557333333,35.1642666666,16.8200666667
771.94,9.96963703705,56.2021,51.0689333333,44.7479333333,34.2263666667,7.00263333333,15.945,35.0789333333,16.8381333333
772.25,10.1624888889,57.1633,51.7902,45.3020666667,34.77935,7.27423333333,16.3133333333,35.5926,17.3343333333
772.56,10.2770740741,56.5759333333,51.6036,45.1857272727,34.4978166667,7.3917,16.1445333333,35.5012666666,17.2355333333
772.87,10.0915259259,56.8986,51.5304666667,44.8324121212,34.5706833333,7.11383333333,16.0067333333,35.3418666667,17.3074666667
773.18,10.0630148148,57.6079666666,51.3343333333,44.6239333333,34.5705833333,7.0548,16.0116,35.1964666667,17.0985333333
773.50,8.85660740741,56.7092,50.6237333333,43.5633575758,33.6338833333,5.74613333333,14.3562,34.0668,15.5037333333
773.81,8.08173333333,55.9833666667,49.8860666667,42.7905515151,32.8143333333,4.6596,13.5814666667,33.1358666667,14.9076666667
774.12,8.06108888889,56.3522666667,50.0257333333,42.6400909091,32.7575333333,4.74266666667,13.4106666667,32.9056666667,14.8378
774.43,6.64252592591,55.6144666667,49.4739333333,41.8180909091,31.65615,3.15606666667,11.8424666667,31.9534666667,13.5395333333
774.74,7.13303703704,56.08,50.1013333333,42.2298181818,32.1093333333,3.44266666667,12.272,32.5866666667,13.5626666667
775.05,7.56145185185,55.8803333333,50.2951333333,42.4791030303,32.2866666667,3.20453333333,12.5228666667,32.9360666667,13.7574
775.36,7.42063703705,55.4563,50.3542666667,42.3037515151,31.9403333334,3.3924,12.6302666667,33.1295333333,13.3387333333
775.67,6.79794814814,54.9088333333,50.2040666667,42.1313151515,31.80545,2.7102,12.0434666667,32.7837333333,12.8707333333
775.98,6.63274814815,54.7995333333,49.9536666667,41.9881333333,31.8928666667,2.4584,12.0632666667,32.7063333333,12.7937333333
776.30,6.55365185185,54.1148,49.5661333333,41.8382606061,31.52655,2.409,12.1154,32.3094666667,12.5626
776.61,5.82762962962,52.9042333333,48.7071333333,41.0998484848,30.5734666667,1.46556666667,11.1956666667,31.4818,12.0379333333
776.92,6.09579259259,53.7047666667,49.124,41.2780242424,31.0049,1.56756666667,11.5378666667,32.0695333334,12.8615333333
777.23,7.2206962963,54.6895333333,49.8412666667,42.3665636364,32.2909166667,3.26886666667,13.0428,33.4839333333,14.0112666667
777.54,7.13425185186,54.5296,49.6520666667,42.4517212121,32.3232666667,3.0043,12.8874,33.7954666667,13.8174666667
777.85,8.33170370371,54.9881,49.949,43.2826666667,33.16795,4.54116666667,14.162,34.2104,15.0496
778.16,9.10914074073,54.8424333333,50.0480666667,43.7431575758,33.5096666667,5.69973333333,14.5407333333,34.6046666667,15.7478
778.47,8.71022962964,54.5251333333,49.4860666667,43.3296727273,33.3709666667,5.30816666667,13.6724,34.2804,15.3782
778.78,8.88949629629,54.6329666667,49.6507333333,43.3523454546,33.3766,5.3182,13.7667333333,34.1238666667,15.5049333333
779.09,8.06924444445,53.7072666667,48.6720666667,42.1965636364,32.4173166667,4.81023333333,12.8944,33.0948,14.6557333333
779.40,8.48711851851,53.7764333333,48.8798,42.2235757576,32.7391833333,5.33966666667,13.3386,33.491,15.0406
779.71,8.68808148148,53.8765666667,49.0636,42.5080363636,32.9511833333,5.79043333333,13.4208,33.792,15.6048
780.02,9.15662222222,53.5783333333,49.1427333333,42.7646787879,32.93475,6.45986666667,13.6816666667,34.2367333333,16.038
780.33,8.83814814815,53.6697333333,49.3022,42.9282242424,33.0552833333,6.472,13.4390666667,34.0338666667,15.5962666667
780.64,8.40899999999,52.7254666667,48.4761333333,41.9382242424,32.3178833333,5.62183333333,12.3866,33.3389333333,14.5434666667
780.95,8.15010370372,52.2167,48.2362,41.4807030303,32.0774,5.415,11.9382,32.7256666667,14.7566666667
781.26,8.45866666667,52.2795666667,48.0698666667,41.1881454545,32.2456333333,5.4664,12.1441333334,33.2375333333,14.9732666667
781.57,7.34587407407,51.6781666667,47.3184,40.3008787879,31.5758166667,3.97926666667,10.9631333333,32.3473333333,14.0138
781.88,8.1921037037,51.9224,47.638,40.4279757576,31.8449166667,4.60353333333,11.9253333333,32.4941333333,14.4998666667
782.19,7.26902962963,50.8289,46.7481333333,39.2432060606,30.5221,3.44953333333,10.8146,31.6347333333,13.4904
782.50,9.58402962964,52.5745,48.4796,41.1101151515,32.22705,5.81813333333,13.2869333333,33.7446666667,15.8412666667
782.81,8.46947407408,52.3853333333,47.8934,40.9293757576,31.5675,4.84746666667,12.3080666667,32.9954666667,15.3540666667
783.12,8.14745185185,52.3948,47.8353333333,40.9000787879,31.1140833333,4.10226666667,11.9043333333,32.7278666667,15.1680666667
783.43,7.11432592592,51.6344333333,47.4329333333,40.4293151515,30.7369166667,2.78033333333,11.4119333333,31.6898,14.4703333333
783.74,7.05376296297,50.5541666667,46.6851333333,40.0944424242,29.8591166667,2.23756666667,11.2764,31.2579333333,14.3251333333
784.05,6.9277925926,51.2243666667,47.3147333333,40.6682969697,29.8707833333,2.1558,11.4703333333,31.1526,14.6418
784.36,7.13827407406,51.3145666667,47.3928666667,40.7562,30.1831333333,2.44136666667,12.0626,31.7058,14.8232
784.67,6.96139259259,51.1908333333,47.4521333333,40.9299393939,29.9734,2.6359,12.0578,31.6682666667,14.7975333333
784.98,5.86152592593,50.7544,46.7686,40.0902484848,28.8379666667,1.46133333333,11.0092666667,30.8818666667,13.7918666667
785.29,5.44745925926,50.3327,47.0761333333,40.4002545455,28.7267333333,1.41393333333,10.7806,30.6525333334,13.244
785.60,7.02488148148,51.3571,47.9421333333,41.5930606061,30.1005833333,3.04756666667,12.5605333333,31.6179333333,15.1240666667
785.91,6.76587407407,50.117,46.8574666667,41.0061939394,29.5122666666,2.1359,12.2069333333,30.8465333334,14.5584
786.22,8.24185925925,50.4512333333,47.3078,41.9530484849,30.2715833333,3.34516666667,13.5530666667,31.6294666667,15.2271333333
786.53,8.43425925924,50.6555333333,47.5058666666,41.8912727273,30.75615,3.69746666667,14.0092,31.7832666667,14.9652666667
786.84,9.05831851851,51.3025333333,47.7532666667,41.8823333333,31.4205666667,4.5591,14.6359333333,32.1843333334,15.2160666667
787.14,9.61009629629,51.7946333333,48.0563333333,41.9163090909,32.2151833333,5.35293333333,15.1393333333,32.7258666667,15.4485333333
787.45,10.3512814815,52.0225666667,48.2155333333,42.1805272727,32.7640666667,6.59,16.1576666667,33.5195333333,16.3821333333
787.76,11.0170592593,52.9906333333,48.6046666667,42.622660606,33.17265,7.34676666667,16.6586,33.8731333333,17.0849333333
788.07,11.3804888889,52.7286,48.489,42.488169697,33.5473333333,7.70993333333,17.0259333333,33.8246666666,17.1422
788.38,12.2700740741,53.0015333333,49.0978666667,43.1100424242,34.34165,8.92963333333,18.0299333333,34.8523333333,17.7344666667
788.69,12.4313851852,53.1636333333,48.7706666667,43.1113939394,34.3223,9.04843333333,18.0400666667,35.067,17.9632
789.00,11.4085333333,52.418,47.9927333333,42.375630303,33.5334166667,8.1614,16.7135333333,34.6124666666,16.8282
789.31,11.070762963,52.9350666667,48.4416,42.4144666667,33.6554666667,7.88023333333,16.2040666667,34.6752666667,16.4019333333
789.62,11.4365259259,53.3496666667,49.0146666667,42.4566848485,34.2542,8.0787,16.07,35.2655333333,17.2139333333
789.92,11.9260148148,53.5487,49.1226666667,42.7516727273,34.6895333333,8.44086666666,16.2141333333,35.745,17.7702666667
790.23,12.8698074074,53.9429666667,49.6252666667,43.4619818182,35.0125833333,9.4741,16.7394666667,36.5827333333,18.5515333333
790.54,13.3370814815,54.5206666667,50.1410666667,43.9085212121,35.3666666667,10.0622,17.2871333333,36.7681333333,19.1708
790.85,12.1774222222,53.8009666667,49.6432666667,43.0128787879,34.68415,8.57306666666,15.8653333333,35.7662,18.1872
791.16,12.0560518519,53.5877,49.7128,43.3446969697,34.6978166667,8.23153333333,15.6733333333,35.6254,17.9414
791.47,11.4886740741,53.4695333333,49.8236,43.2458909091,34.1845666667,7.199,14.7571333333,34.9366,17.6044
791.78,11.9170814815,53.9579,50.6946,43.9897636364,35.10035,6.88966666667,15.0924,35.2454666667,18.6296666667
792.08,11.1694518519,53.8188666667,50.3281333333,43.6219333333,34.7440666667,6.4009,14.2782,34.7374666667,18.0116666667
792.39,11.3059555556,53.7653333333,50.1417333333,43.4924060606,34.6703,6.19863333333,14.6258,34.5005333333,17.8172666667
792.70,11.5624222222,53.7289666667,49.5944,43.2874666667,34.6570166667,6.7392,14.6256666666,34.8500666667,18.1074
793.01,11.7565185185,53.9773666667,49.9174,43.357630303,34.6844166667,7.04003333333,15.2096666667,34.9456,18.2887333333
793.32,11.5483851852,53.9241,50.3927333333,43.6544727273,34.2397333334,6.80083333333,15.3944666667,34.9313333333,18.1000666667
793.62,10.9787111111,54.2651,50.6336666667,43.4974060606,34.2069,5.71083333333,14.7378,34.916,17.4307333333
793.93,11.2223259259,54.3755666667,50.7729333334,43.5295636364,34.448,5.79703333333,14.7688666667,35.3554666667,17.6192666667
794.24,12.1358888889,54.4887333333,51.3428,44.3558363636,35.1108833333,6.65973333333,15.7259333333,36.1146666667,18.0367333333
794.55,12.0679259259,54.2884333333,51.3086,44.1763212121,34.98665,6.6901,16.0646666667,36.3672666667,17.6858
794.86,12.7718518519,55.1066666667,52.1666666667,45.0096969697,35.8883333333,7.65666666667,17.12,37.9066666667,18.58
795.16,12.5453111111,55.0146,51.5116666667,44.4894969697,35.3184333333,8.3511,17.3097333333,37.5186666667,18.2042666667
795.47,12.9038074074,55.476,52.0297333333,44.8215636364,35.4035,8.75773333333,18.0122666667,37.9607333333,18.6836
795.78,12.8989037037,55.8905333333,52.322,45.6418666667,35.8984833333,9.42013333333,18.5378666666,38.1965333333,18.892
796.09,12.9634888889,56.2527666667,52.9776666667,46.3239090909,36.1430333333,9.33716666666,18.9460666667,38.3058,18.8814666667
796.40,11.8697333333,55.0738333333,51.5512666667,45.12,35.1826666667,8.90696666666,18.045,37.0254666667,17.1154666667
796.70,11.7369111111,55.1124666667,51.0598666667,44.8781030303,35.2361166667,8.7702,17.6364,36.885,16.4740666667
797.01,12.3192518519,55.3733666667,51.363,45.7512909091,35.7102666667,9.64406666666,18.6527333333,37.2862666667,16.8289333333
797.32,12.3579111111,54.9153666667,51.0588666667,45.6396,35.6249666667,9.82766666666,18.8033333333,37.03,17.0925333333
797.63,13.0232444445,56.0751333333,51.6244666667,46.2016545455,36.0986333333,10.5697666667,19.7372,37.6839333333,17.8590666667
797.93,13.540037037,56.8500333333,52.6249333333,46.9852,37.1552666666,11.4168333333,20.3162666667,38.5262666667,18.9311333333
798.24,13.6997333333,58.0640333333,53.3072,47.8399818182,37.6738666667,11.6291333333,20.7967333333,38.9812666667,19.1380666667
798.55,13.889362963,57.9677,53.6048,47.8130484849,37.8714666667,11.2943333333,20.5295333333,38.9472666667,19.2454
798.85,14.7471703704,58.0629666667,53.8043333333,47.9734484848,38.49255,11.6484,21.0547333333,39.4162666666,19.8937333333
799.16,15.2004592593,58.1247666667,53.9738,47.6768,38.8170333333,11.5217333333,20.981,39.8866666667,20.2936666667
799.47,14.9305925926,58.2046,53.8076666667,47.6286666667,38.9041,11.2838666667,20.4809333333,39.9931333333,20.2844
799.78,16.0214962963,59.7325333333,55.1318666667,48.7961151515,40.2865,11.5937,21.0764666667,41.3402666667,21.4790666667
800.08,16.2734,59.0594333333,54.7544666667,48.4018121212,40.1923666667,12.2415666667,21.2632,41.174,21.9773333333
800.39,15.3140592593,58.2755,54.1956666666,46.8705818182,39.7109,10.9813666667,20.0841333333,40.3435333333,21.6054
800.70,14.9535481482,58.9595666667,54.7499333333,46.9884666667,39.9087,10.1496666667,19.6130666667,40.5184666667,21.2486
801.00,15.233162963,59.3393666667,54.6398666667,47.3193090909,40.1187666667,10.2337333333,19.6659333333,41.1135333333,21.7818666667
801.31,13.7831555555,57.9756333333,52.8691333333,45.8925090909,38.1163833333,8.71393333334,17.6864,39.7868666667,19.9998
801.62,13.0465925926,56.4624,51.1540666667,44.2947636364,37.0922666667,7.81306666666,16.156,38.4108,19.001
801.92,13.4464,56.5718333333,51.0124666667,44.0631939394,37.4326166667,8.51729999999,16.2836,38.5438666667,19.469
802.23,12.2955111111,56.3229666667,50.9695333333,43.646169697,37.2653166667,8.23476666666,15.6740666667,38.1459333333,18.7638666667
802.54,13.4078962963,56.9328333333,51.7978666666,44.0760787879,38.1540333333,9.59486666667,16.8363333333,38.7885333333,19.7223333333
802.84,14.6182962963,56.8211,52.0224666667,43.9151212121,38.339,10.6591,18.5686,38.8173333333,20.4068
803.15,13.7731037037,56.0537333333,51.7064,43.7723575758,37.5293166667,10.0265,18.1156666667,38.2292,20.1059333333
803.46,14.3919259259,56.7165666667,52.9413333333,44.1032666667,38.2487166667,9.89253333333,18.6467333333,38.9926,20.5922666667
803.76,14.2947851852,56.2975666667,52.7777333333,44.2333272727,37.7796,10.2549,18.5844666667,38.8052666667,20.6772666667
804.07,13.6023259259,56.2162666667,52.8294,44.0923818182,37.5086166667,10.1450666667,18.3122666667,38.6636,20.2902
804.38,13.0580814815,54.9867,52.3222666667,43.1477090909,37.0696666667,9.74530000001,17.6435333333,37.7119333333,18.9662
804.68,13.2500148148,54.9224666667,52.7204,43.1286484849,37.2512,9.33033333333,17.8206,37.4346,19.0919333333
804.99,13.0930222222,55.5734333333,53.1722,43.6543757576,36.8487666667,9.97700000001,18.0667333333,37.4989333333,18.9028
805.30,13.8251703704,56.3971666667,54.0492666667,44.7665878788,37.1458666667,10.3193333333,18.8990666667,38.2833333333,19.2456
805.60,15.5767777778,57.0680666667,54.6866,45.5275454545,38.2357833333,11.1049333333,20.0305333333,39.2814,20.7950666667
805.91,15.4939851852,57.6191,55.5112666667,46.0839939394,38.2337,10.441,19.9921333333,39.2584,20.5384
806.21,14.771362963,58.3452666667,56.4753333333,46.2215757576,38.3413,10.1636,19.3780666667,39.5614666667,20.2074
806.52,14.6993333333,58.5352666667,56.3506,46.0510545455,38.0711666667,10.1800666667,19.2956666667,39.4637333333,20.152
806.83,13.5347555556,58.4309333333,55.4472,45.7102484849,37.1341333333,9.68700000001,18.2358,38.5529333333,19.6262666667
807.13,14.271,60.4809333333,56.9637333333,46.8158121212,38.0594666667,10.5856333333,18.9292666667,39.6906,20.1170666667
807.44,16.4937481481,61.8680333333,58.0988666667,48.3316,39.6076333333,12.8310333333,20.8053333333,41.1538666667,22.0256
807.74,16.4009259259,62.8711666667,59.0671333334,49.2441818182,40.20335,13.0767333333,20.6847333333,41.8399333333,22.1138666667
808.05,17.8732740741,63.7462666667,60.1874666667,50.0817636364,41.7007833334,15.2064666667,22.2989333333,43.1588,23.6696666667
808.35,18.5110074074,63.3038,60.5069333333,49.6323939394,42.27295,15.3992333333,22.611,43.6418,24.0812
808.66,17.3264666667,63.4304666667,60.6269333333,49.6109090909,41.99565,14.181,21.4216,43.5230666666,23.0286666667
808.97,16.7914148148,64.543,61.1642,50.0688969697,42.1373166667,14.0109333333,21.3461333333,43.3833333333,22.2555333333
809.27,16.5378666667,64.6850666667,61.1324,49.9060848485,42.55475,14.79,21.0228666667,43.4248,22.9956
809.58,16.7060444444,63.5603,59.7547333333,49.7531818182,41.9799833333,14.9091333333,20.881,42.5977333333,23.3335333333
809.88,17.4575481481,64.1411666667,60.8218,50.3096242424,42.8139333333,15.7987333333,22.2346666667,43.5366,24.0166
810.19,18.2967333333,64.7830333333,61.1910666667,50.4978424243,43.73505,16.2281,23.2688,44.3491333333,24.2844666667
810.49,19.0751851852,63.3960333333,60.206,49.8802484848,43.4408666667,16.622,23.871,44.1667333333,24.9731333333
810.80,18.0947925926,61.6957333333,59.1745333333,48.9130363636,42.3238333333,15.0337333333,22.5302,43.0416666667,23.3824666667
811.10,17.8953111111,62.1842666667,59.2066,48.9375151515,42.03375,14.4734333333,22.9274666667,42.9821333333,23.2559333333
811.41,17.8259333333,62.5957,59.3360666667,49.3305757576,42.2337333333,13.8542,22.9875333333,43.2273333333,22.7662666667
811.71,17.5808222222,62.3045,59.2412,49.7194606061,42.3447333333,12.9587,22.6362666667,43.1104666667,22.2190666667
812.02,17.6198148148,61.5206333333,58.3332,49.2699030303,41.8362,12.7212,22.5235333333,41.9772666666,22.2787333333
812.32,17.1194814815,60.1503333333,57.2732,48.4079272727,40.2680333333,12.1344666667,22.1626666667,41.984,22.1908
812.63,17.5744074074,59.1170666667,55.9223333333,47.7376787879,39.8081,12.3485666667,22.8018,41.6457333333,22.173
812.93,16.7386074074,59.5459333333,56.7922666667,47.8075575758,40.3357166667,11.1206666667,22.6086,42.0870666667,20.9566666667
813.24,17.5966,60.6841666667,57.4864666667,48.7336121212,41.2809166667,11.7321666667,23.8136666667,42.3483333333,21.5624
813.54,17.335637037,59.3208666667,56.5758666667,48.5952484848,40.5235333333,11.8602666667,23.6631333333,41.5114,21.6642
813.85,16.1985481482,58.6070333333,56.1389333333,47.9416969697,39.5577,10.9236666667,22.7958,40.9872666667,20.2542
814.15,16.9112148148,59.3748333334,57.0950666667,48.5824,40.57855,11.8956,24.4314,41.7626666666,21.2014
814.46,18.1213111111,58.1314333333,56.5193333333,48.4036969697,40.668,13.0148333333,24.3747333333,41.4456,22.3108
814.76,17.4774222222,57.428,56.3688666667,47.7102181818,39.80475,12.4256333333,23.4358,40.8393333333,22.0986
815.07,17.8989777778,58.2352666667,56.7479333333,48.1728181818,40.1578666667,13.5772333333,24.2466666667,41.4633333333,23.2808666667
815.37,18.2646518518,59.2875,57.1784,48.6031454545,40.7916,13.955,25.0501333333,42.5250666667,23.9695333333
815.68,18.9354,59.7086333334,57.762,49.3986787879,42.00985,15.0681333333,24.9741333333,42.4918666667,24.7390666667
815.98,18.2376518518,60.9156333333,58.2166666666,49.3812787879,41.6786333333,14.0868333333,24.2632666666,42.6894666667,23.4812
816.29,20.4183037037,62.3105666667,59.1632,50.3715454546,42.7825333333,16.4529333333,25.7835333333,44.0539333333,25.7834
816.59,20.4035703704,62.0459666667,59.0620666667,50.4577939394,42.9356,16.5149,25.2414666667,44.4780666667,25.9586
816.89,19.6926,62.1881,59.3482,49.7003878788,42.8093833333,15.7122333333,24.1341333333,44.6462666667,25.1302666667
817.20,21.2200074074,63.6115333333,60.3191333333,51.3708727273,44.34325,16.9174333333,25.5632,45.3898,27.1136
817.50,21.0590814815,63.9154333333,60.0091333333,51.5754545455,43.8948166667,16.8029333333,24.8567333334,45.6934666667,27.5398
817.81,20.5701703704,63.1457333333,59.0400666667,50.9868848485,43.7019666667,16.5839,24.3106,44.9914,27.2252
818.11,20.3216296296,62.1062666666,58.004,50.2971636364,43.6052333333,16.7772,24.4496666667,44.4662,26.5276
818.41,19.0495333333,60.4936,56.6509333333,48.4375757576,42.3398666667,15.4107666667,23.041,42.7962,24.9132
818.72,19.5774814815,60.1711666667,56.8304,48.4781757576,42.8291833333,16.1496,23.192,42.5595333333,24.9626666667
819.02,18.4401481481,59.1314333333,55.7555333333,47.2687272727,41.5378166667,14.6469,22.3588,41.5748666667,23.5521333333
819.33,19.2822740741,59.0359666667,56.4946,47.9678909091,42.3952333334,15.5761,22.9405333333,42.1876666667,24.758
819.63,18.7673777778,59.1579333333,56.3484,48.6115575758,42.2077,15.4571333333,22.6910666667,42.3495333333,25.0231333333
819.93,18.1873333333,58.3971333333,55.3509333333,47.747569697,41.0223666667,14.8503333333,21.4727333333,41.7035333333,24.4577333333
820.24,18.9873925926,59.262,55.8344,48.4520545454,41.2421833333,15.4612333333,22.3370666667,42.1523333333,25.1004
820.54,18.5838074074,59.1665333333,55.3642,47.8307151515,40.5265666667,15.1067333333,21.9242666667,41.9347333333,24.2337333333
820.85,17.8111037037,58.4519333333,54.4808666667,47.2540969697,39.6331166667,14.3322666667,21.1154666667,41.0396666667,23.3580666667
821.15,17.7955777778,58.6295333333,54.6048,47.3393151515,39.3490333334,14.2086666667,21.2057333333,41.193,23.5056
821.45,17.9741925926,58.9360333333,54.9433333333,47.7870909091,39.3989666666,14.2414666667,21.184,41.4554666667,23.8031333333
821.76,18.4685333333,59.5666,55.5495333333,48.5706060606,39.9395833334,14.7011666667,21.7919333333,42.0943333333,24.4203333333
