wavelength,Back_SalGrof,Belly_SalGrof,Breast_SalGrof,Crissum_SalGrof,Crown_SalGrof,DorTail_SalGrof,Rump_SalGrof,Throat_SalGrof,WingTip_SalGrof
264.37,4.28393333333,4.1042,3.7412,3.72326666667,3.06926666667,7.00093333333,4.11126666667,5.62793333333,6.9182
264.75,3.41046666667,3.32233333333,2.94746666666,2.9254,2.22346666667,6.2366,3.22306666667,4.79593333333,6.1778
265.12,3.30253333333,3.2952,2.9472,3.05226666667,2.27666666667,6.40553333333,3.13933333333,4.8288,6.2788
265.49,3.0644,3.02206666667,2.6398,2.99366666667,2.0878,6.42253333333,3.1564,4.8196,6.05813333333
265.87,2.84073333333,2.73273333333,2.34633333333,2.72246666667,2.012,6.0714,3.04613333333,4.49786666667,5.9424
266.24,2.66553333333,2.43773333333,2.18946666667,2.4548,1.80193333333,6.02053333333,2.8356,4.23933333333,5.90833333333
266.61,2.6152,2.47053333333,2.1608,2.3748,1.6898,6.04733333333,2.8886,4.31493333333,5.96846666667
266.98,2.76286666667,2.71233333333,2.40486666667,2.614,1.80293333333,6.29286666667,3.04513333333,4.49926666667,6.0774
267.36,2.80266666667,2.74726666667,2.39046666667,2.73806666667,1.8366,6.1744,3.0672,4.49466666667,6.02686666667
267.73,3.12246666667,2.943,2.49746666667,2.86526666667,2.0368,6.553,3.35866666667,4.71966666667,6.32573333333
268.10,3.91066666667,3.75906666667,3.2196,3.68033333333,2.89306666667,7.25866666667,4.04786666667,5.41546666667,7.12166666667
268.48,4.22453333333,4.2444,3.50413333333,3.9948,3.31466666667,7.5334,4.29333333334,5.72246666667,7.64233333333
268.85,4.25926666667,4.3524,3.62513333333,4.14386666667,3.37706666667,7.5772,4.4594,5.82106666667,7.8112
269.22,4.4946,4.45,3.7194,4.1322,3.41833333333,7.74846666666,4.60873333333,5.98906666666,8.0162
269.59,4.65513333333,4.67153333333,3.86426666667,4.2502,3.5688,7.77493333334,4.71806666667,5.9852,8.15006666667
269.97,4.79606666667,4.99406666667,4.24353333333,4.53173333333,3.879,8.0512,4.92013333333,6.23886666667,8.31013333333
270.34,4.89786666667,5.25986666667,4.329,4.68073333333,3.9798,8.1974,5.1462,6.29433333333,8.3192
270.71,5.04293333333,5.43866666667,4.4154,4.9384,4.20126666667,8.29053333333,5.25466666667,6.33546666667,8.4198
271.09,5.02466666667,5.3742,4.43893333333,5.06326666666,4.29166666667,8.33273333333,5.343,6.32186666667,8.4966
271.46,4.72986666667,5.00113333333,4.24086666667,4.76033333333,4.03746666667,8.07486666667,5.1228,6.07946666667,8.3158
271.83,4.49253333333,4.8038,4.20186666667,4.662,3.9638,7.71706666667,4.93653333333,5.955,8.0672
272.20,4.12626666667,4.44873333333,3.91286666667,4.193,3.69933333333,7.41626666667,4.59346666667,5.73473333334,7.73873333333
272.58,4.06606666667,4.40353333333,3.85573333333,4.27213333333,3.71993333333,7.38073333333,4.55913333333,5.7684,7.67013333334
272.95,4.14733333333,4.5146,3.91033333333,4.25613333333,3.83873333334,7.39493333333,4.62346666667,5.88633333333,7.7122
273.32,3.92446666667,4.28726666667,3.7854,4.08526666667,3.631,7.1446,4.48286666667,5.60426666667,7.42493333333
273.69,3.85713333333,4.07193333333,3.61826666667,3.89,3.36833333333,6.87706666667,4.31526666667,5.4788,7.2254
274.06,3.8678,3.94366666667,3.43493333333,3.81426666667,3.2296,6.7716,4.25626666667,5.42573333333,7.1644
274.44,3.93506666667,3.88546666667,3.464,3.85626666667,3.34913333333,6.70053333333,4.2168,5.47893333333,7.22786666667
274.81,3.67626666667,3.5788,3.26226666667,3.59506666667,3.16473333333,6.4574,3.98333333333,5.2854,6.99453333333
275.18,3.68806666667,3.4396,3.14586666667,3.4252,3.086,6.24386666667,3.99613333333,5.21666666667,6.87226666667
275.55,3.6968,3.3246,3.09786666666,3.35433333333,3.0904,6.159,3.926,5.11393333333,6.71346666667
275.93,3.75733333333,3.322,3.20453333333,3.34953333333,3.13953333333,6.30153333333,4.01013333334,5.07553333333,6.7468
276.30,3.64353333333,3.3668,3.30766666667,3.4358,3.17446666667,6.33073333333,4.1692,5.05893333333,6.79993333333
276.67,3.71866666667,3.34753333333,3.37613333333,3.39426666667,3.10633333333,6.34486666667,4.26626666667,5.14093333333,6.73413333333
277.04,4.13466666667,3.7026,3.75753333333,3.8126,3.52193333333,6.74253333333,4.6372,5.39146666667,7.041
277.41,4.41733333333,3.9472,3.91073333333,4.0804,3.9212,7.0324,4.90093333333,5.6218,7.317
277.79,4.84846666667,4.44446666667,4.468,4.6676,4.45766666667,7.6794,5.32586666666,6.12613333333,7.8604
278.16,4.48626666667,4.17746666667,4.2978,4.36853333334,4.21946666667,7.36026666667,4.98626666667,5.77933333333,7.60893333333
278.53,4.50313333333,4.101,4.37433333333,4.35586666667,4.28766666667,7.46313333333,5.03413333333,5.8544,7.67086666667
278.90,4.32986666667,3.90573333333,4.1634,4.15546666667,4.17906666667,7.35886666667,4.85553333333,5.70393333333,7.53826666667
279.27,4.19453333333,3.91513333333,4.02373333333,4.0238,4.08326666667,7.38813333334,4.61073333333,5.63226666667,7.53026666667
279.64,4.57986666667,4.46373333333,4.3956,4.4992,4.4866,7.8426,4.99633333333,6.08126666667,7.95353333333
280.02,4.4642,4.32786666667,4.23106666667,4.3252,4.33773333333,7.69093333334,4.88346666667,5.96473333333,7.8744
280.39,4.52573333333,4.2266,4.09613333333,4.29166666667,4.1492,7.51386666667,4.66326666667,5.7374,7.76253333333
280.76,4.40426666667,4.17733333333,4.0426,4.13226666667,4.07806666667,7.44206666667,4.4302,5.5036,7.6336
281.13,3.78186666667,3.69466666667,3.62586666667,3.69013333333,3.58686666667,6.94666666667,3.91286666667,5.03733333334,7.1762
281.50,3.66106666667,3.71506666667,3.59786666667,3.52806666667,3.48293333333,6.74766666667,3.74213333333,4.92406666667,7.0786
281.87,3.254,3.32013333333,3.19466666667,3.10213333333,3.07586666667,6.1934,3.342,4.59486666667,6.70406666667
282.25,3.94326666667,3.9756,3.75653333334,3.74786666667,3.65113333333,6.77186666667,4.00566666667,5.22986666667,7.29166666667
282.62,3.8128,3.91166666666,3.5772,3.6866,3.46166666667,6.64553333333,3.87813333334,5.06646666667,7.1546
282.99,3.79906666666,3.90553333333,3.55293333333,3.69453333333,3.3886,6.55173333333,3.87086666667,5.01526666667,7.06046666667
283.36,3.76473333333,3.8168,3.545,3.61493333333,3.35726666667,6.44886666667,3.78686666667,4.95713333333,6.99426666667
283.73,3.5484,3.56793333333,3.43746666667,3.3498,3.1552,6.23646666667,3.59906666667,4.78633333333,6.80106666667
284.10,3.4276,3.46526666667,3.33153333333,3.24273333333,3.00146666667,6.1954,3.47106666667,4.76433333333,6.65726666667
284.47,3.3224,3.3498,3.26013333333,3.04966666667,2.86833333333,6.13213333333,3.46333333333,4.75206666667,6.489
284.85,3.35373333333,3.40833333333,3.30433333333,3.11353333333,2.91053333333,6.02773333333,3.59193333333,4.83973333333,6.49706666667
285.22,3.82193333333,3.74966666667,3.59626666667,3.48593333333,3.25313333333,6.37013333333,3.9134,5.2048,6.8874
285.59,3.74366666667,3.65213333334,3.51353333333,3.4052,3.18713333333,6.36886666667,3.8484,5.13906666667,6.80366666667
285.96,3.66866666667,3.65686666667,3.4662,3.3776,3.1754,6.45426666667,3.861,5.08653333333,6.80213333334
286.33,3.30093333333,3.34086666667,3.2246,3.09013333333,2.79453333333,6.2034,3.53326666667,4.84013333333,6.49893333333
286.70,3.27026666667,3.3166,3.23213333333,3.05966666667,2.7546,6.18073333333,3.5256,4.932,6.43946666667
287.07,3.48546666666,3.4904,3.47713333333,3.251,2.92353333334,6.4258,3.6848,5.1758,6.60026666667
287.44,3.5854,3.58726666667,3.5488,3.38846666667,3.01106666667,6.548,3.76926666667,5.3674,6.64173333333
287.82,3.36286666667,3.41346666667,3.32566666667,3.23113333333,2.83613333333,6.41186666667,3.58733333333,5.2672,6.437
288.19,3.6588,3.80213333333,3.7048,3.68606666667,3.16813333333,6.646,3.8736,5.559,6.76546666667
288.56,3.8888,4.13486666667,3.9422,4.02306666667,3.5002,6.9058,4.0918,5.8428,7.05026666667
288.93,3.62853333333,4.00733333333,3.7122,3.8012,3.20406666667,6.71726666667,3.78906666667,5.74286666667,6.7994
289.30,3.4534,3.86246666667,3.58166666667,3.5958,2.97266666667,6.53326666667,3.64473333333,5.63833333333,6.5174
289.67,3.41826666667,3.90206666667,3.59833333333,3.70253333333,2.91286666667,6.4848,3.73433333333,5.72333333333,6.47953333333
290.04,3.6812,4.11193333333,3.847,3.94953333334,3.12686666667,6.67893333333,3.91413333333,6.0434,6.62073333333
290.41,3.86273333333,4.33793333333,3.97093333333,4.173,3.3998,6.8848,4.08606666667,6.25346666667,6.82266666667
290.78,3.92466666667,4.54006666667,4.0728,4.21013333333,3.5554,7.068,4.21013333333,6.376,6.98953333333
291.15,3.82993333333,4.58706666667,4.0572,4.1736,3.5794,7.0282,4.18793333333,6.4734,6.97986666667
291.52,3.797,4.63286666667,4.11433333333,4.21486666666,3.57633333333,6.99306666667,4.283,6.54813333333,6.9734
291.89,4.0202,4.8422,4.3014,4.4566,3.80733333333,7.0778,4.51046666667,6.773,7.1948
292.26,3.95373333333,4.6944,4.12646666667,4.19806666667,3.68733333333,6.9792,4.45,6.73093333333,7.05633333333
292.64,4.0794,4.73426666667,4.2976,4.26406666667,3.79593333333,7.023,4.50293333333,6.90726666667,7.12006666667
293.01,4.22173333333,4.788,4.408,4.40613333333,4.0094,7.13293333333,4.66,7.04086666667,7.22893333333
293.38,4.0114,4.6754,4.19406666667,4.18633333333,3.863,6.90246666667,4.508,6.97093333334,7.04693333333
293.75,4.18646666667,4.718,4.2414,4.15233333333,3.96326666667,6.92006666667,4.5686,7.13013333333,7.05826666666
294.12,4.1714,4.783,4.16946666667,4.02546666667,4.0162,6.7714,4.61473333333,7.12306666667,7.05966666667
294.49,4.1302,4.64866666667,4.12473333333,3.84613333333,3.9254,6.5856,4.53426666667,7.0724,6.94893333333
294.86,4.0668,4.41046666666,4.00793333333,3.73693333333,3.82786666667,6.312,4.334,7.03726666667,6.70953333333
295.23,4.22733333333,4.52366666667,4.1142,3.81593333334,3.95986666667,6.34273333333,4.50506666667,7.25633333333,6.90673333333
295.60,4.21553333333,4.53613333333,4.09573333333,3.72946666667,3.9454,6.3164,4.48553333333,7.3196,6.83033333333
295.97,4.4454,4.671,4.30553333333,3.887,4.0052,6.4956,4.65846666667,7.572,6.95926666667
296.34,4.6054,4.79326666667,4.501,4.039,4.066,6.5966,4.7678,7.7488,7.15986666667
296.71,4.6314,4.8898,4.5536,4.13666666666,4.1194,6.661,4.90853333333,7.871,7.23066666667
297.08,4.6138,4.892,4.51926666667,4.12813333334,4.09993333333,6.6398,4.92866666667,7.9656,7.23413333333
297.45,4.7686,5.0474,4.71853333334,4.3228,4.2586,6.82266666667,5.08646666667,8.19393333333,7.44293333333
297.82,4.8842,5.20093333334,4.92546666667,4.5076,4.3858,6.9614,5.24386666667,8.39520000001,7.61886666667
298.19,4.89073333333,5.18286666666,4.97293333333,4.546,4.3902,7.01986666667,5.25933333333,8.4842,7.5776
298.56,4.88213333333,5.23633333333,4.96746666667,4.5028,4.43266666667,7.1004,5.3244,8.62753333334,7.53573333333
298.93,4.9112,5.32866666667,5.01526666667,4.5266,4.44973333333,7.19533333333,5.42133333333,8.72686666666,7.5672
299.30,4.83606666666,5.24413333333,4.909,4.44093333333,4.3362,7.13313333333,5.34046666667,8.61406666666,7.4056
299.67,4.754,5.19773333333,4.9104,4.46953333333,4.32953333333,7.0806,5.29726666667,8.64706666666,7.41006666666
300.04,4.38373333334,4.98193333334,4.64746666667,4.17946666667,4.10573333333,6.8362,4.9946,8.44386666666,7.11566666667
300.41,4.214,4.87766666667,4.47586666667,4.02213333333,4.0352,6.68946666667,4.88906666667,8.50940000001,6.88473333333
300.78,4.03633333333,4.63066666667,4.1644,3.66413333333,3.75493333333,6.43766666667,4.59886666667,8.40620000001,6.56046666667
301.15,4.18846666667,4.701,4.33,3.795,3.91406666667,6.608,4.7908,8.60639999999,6.6356
301.52,4.37306666667,4.87846666667,4.5538,4.05186666667,4.173,6.765,5.06626666667,8.89886666667,6.76846666667
301.89,4.32886666667,4.83206666667,4.4996,3.9716,4.15653333333,6.67393333333,4.93513333333,8.91373333333,6.624
302.26,4.3416,4.79806666667,4.48073333333,4.0064,4.15266666666,6.65226666667,4.9532,8.98100000001,6.59713333333
302.63,4.259,4.7084,4.3338,3.96653333333,4.02166666667,6.47406666667,4.81186666667,8.87466666666,6.50786666667
303.00,4.10386666667,4.55333333333,4.11453333333,3.81493333333,3.83446666667,6.2064,4.64233333333,8.72840000001,6.36526666667
303.37,3.6906,4.24533333333,3.739,3.5056,3.51813333333,5.7906,4.3386,8.62133333333,6.06353333333
303.74,3.82813333333,4.3892,3.74533333333,3.51673333333,3.6572,5.86613333333,4.40546666667,8.84506666667,6.19
304.10,3.99566666667,4.48953333333,3.7992,3.62806666667,3.85133333333,5.95473333333,4.55433333333,9.05826666667,6.27913333333
304.47,3.7342,4.232,3.517,3.4338,3.68906666667,5.64573333333,4.25926666667,8.84606666667,6.0114
304.84,3.87626666667,4.3664,3.74366666667,3.72006666667,3.94513333333,5.6936,4.37913333333,9.07593333333,6.17106666666
305.21,4.11346666667,4.6592,4.06226666667,3.9656,4.25573333333,5.89453333333,4.55333333333,9.45353333334,6.4458
305.58,4.15413333333,4.64426666667,4.01393333333,3.93733333333,4.2454,5.8632,4.50946666667,9.54173333333,6.36233333333
305.95,4.06153333333,4.53173333333,3.8986,3.85126666667,4.15126666667,5.70066666667,4.51693333333,9.59573333334,6.36666666667
306.32,4.0488,4.55586666667,3.88906666667,3.81186666666,4.13886666667,5.65813333333,4.49513333333,9.62433333333,6.36726666667
306.69,3.875,4.2778,3.772,3.63033333333,3.93193333333,5.4622,4.32546666667,9.58333333333,6.17
307.06,4.15006666667,4.43226666666,4.09546666666,3.84606666667,4.14453333333,5.74513333333,4.5508,9.92993333332,6.38626666667
307.43,4.51153333334,4.7752,4.59573333333,4.1884,4.51693333333,6.1428,4.85606666667,10.2107333333,6.67213333333
307.80,4.54633333333,4.7444,4.71433333333,4.28293333333,4.49866666667,6.17686666667,4.88573333333,10.3306,6.67553333333
308.17,4.33813333333,4.562,4.52593333333,4.0764,4.1798,5.8932,4.7618,10.1834,6.48926666667
308.54,4.39026666667,4.64826666667,4.60813333333,4.10393333333,4.18753333333,5.97986666667,4.83906666667,10.3183333333,6.51593333333
308.90,4.1784,4.5046,4.44773333333,3.8748,3.99813333333,5.79826666667,4.7026,10.1988,6.33373333334
309.27,4.03933333333,4.29533333333,4.2324,3.72993333333,3.80533333333,5.5186,4.54353333333,10.0980666667,6.14853333333
309.64,3.95,4.21993333333,4.2228,3.57046666667,3.7594,5.44413333333,4.4332,10.0814666667,6.08893333333
310.01,3.87366666667,4.17933333333,4.1736,3.51773333333,3.72373333333,5.42753333333,4.36306666667,10.1184,6.0052
310.38,3.9856,4.2514,4.2588,3.62573333333,3.82433333333,5.46486666667,4.44153333333,10.3323333333,6.03926666667
310.75,3.99113333333,4.3252,4.3266,3.65413333334,3.9212,5.47286666667,4.48453333333,10.4116,5.99853333333
311.12,3.89733333333,4.3308,4.2452,3.54933333333,3.93453333333,5.33846666667,4.41766666667,10.4134666667,5.8756
311.49,4.07913333333,4.44393333333,4.29666666667,3.65213333334,4.0846,5.45066666667,4.61206666667,10.6781333333,5.97386666666
311.85,4.14106666666,4.4922,4.38466666667,3.74026666667,4.20566666667,5.5126,4.73186666667,10.7993333333,5.9726
312.22,4.15966666667,4.51486666667,4.4714,3.79486666667,4.34286666667,5.5734,4.6882,10.9116,5.9312
312.59,4.11066666667,4.47813333333,4.4724,3.81413333333,4.40826666667,5.56386666667,4.65893333333,11.0066666667,5.88586666667
312.96,4.29693333333,4.58293333333,4.69013333333,4.00093333333,4.59426666667,5.74513333333,4.7918,11.2552,6.0658
313.33,4.36673333333,4.72113333333,4.84733333333,4.0584,4.71826666667,5.82746666667,4.83686666667,11.342,6.1254
313.70,4.4988,4.81666666667,4.92926666667,4.22193333333,4.838,5.85273333333,4.9962,11.5106666667,6.21333333333
314.07,4.53446666667,4.8188,4.95633333333,4.22993333333,4.8844,5.8356,4.9892,11.5604666666,6.1762
314.43,4.46846666667,4.77293333333,4.994,4.185,4.91066666667,5.8848,4.96013333333,11.6814666667,6.23893333333
314.80,4.79993333333,5.08193333333,5.28713333334,4.5342,5.2296,6.24006666667,5.3232,12.1292,6.57646666666
315.17,5.02886666667,5.22313333333,5.46266666667,4.8196,5.38386666667,6.45733333333,5.50113333333,12.4239333333,6.82566666667
315.54,4.89213333333,5.12566666667,5.39286666667,4.73653333333,5.26433333333,6.3402,5.30306666667,12.3878,6.74466666667
315.91,4.8506,5.06353333333,5.2472,4.60006666667,5.16646666667,6.2752,5.17346666667,12.3207333333,6.68046666667
316.28,4.99526666667,5.15233333333,5.41306666667,4.70866666667,5.31313333333,6.31273333333,5.294,12.5374666667,6.85666666667
316.64,5.0884,5.178,5.5386,4.75026666667,5.37466666667,6.29746666667,5.4196,12.5899333333,6.9064
317.01,4.85506666667,4.95733333333,5.21213333333,4.59506666667,5.14973333333,6.162,5.2832,12.4422,6.64386666667
317.38,4.67933333333,4.7598,4.94286666667,4.435,4.922,6.0682,5.1208,12.3859333333,6.46953333333
317.75,4.35066666667,4.4224,4.61286666667,4.10586666667,4.59013333333,5.7612,4.7754,12.2006666667,6.14766666667
318.12,4.47933333333,4.56913333333,4.75813333333,4.2442,4.71586666667,5.88286666667,4.90286666667,12.4152,6.25173333333
318.49,4.56466666667,4.7202,4.805,4.31186666667,4.8316,5.8624,4.98353333333,12.4369333333,6.18933333333
318.85,4.7702,4.85,4.9016,4.40133333333,5.00786666667,5.85066666667,5.08773333334,12.5758,6.2268
319.22,4.77486666667,4.83553333333,4.9568,4.3844,5.04933333333,5.8786,5.1458,12.5898666667,6.1746
319.59,4.95713333333,5.03626666667,5.12433333333,4.61153333333,5.2126,6.01166666667,5.39446666667,12.8221333333,6.3282
319.96,4.9756,5.12606666667,5.17686666667,4.6706,5.26946666667,5.96793333333,5.37466666667,13.0086,6.33633333333
320.32,4.8768,5.0574,5.06113333333,4.5794,5.19246666667,5.94246666666,5.28566666667,12.9264,6.17413333333
320.69,4.8686,5.06693333334,5.0432,4.49726666667,5.1488,5.9278,5.24166666667,12.9603333333,6.14253333333
321.06,5.06253333333,5.38373333333,5.32526666667,4.64626666666,5.42386666667,6.026,5.37273333333,13.2276,6.318
321.43,5.34826666667,5.67646666667,5.702,4.88753333333,5.75246666667,6.29666666667,5.711,13.6234,6.65566666667
321.80,5.5152,5.9086,5.93026666667,5.12713333333,5.89066666667,6.51513333333,5.8834,13.8531333333,6.784
322.16,5.12133333333,5.55733333333,5.55393333333,4.80166666667,5.54133333333,6.20393333333,5.54833333333,13.6316,6.3452
322.53,5.14266666667,5.4962,5.572,4.87146666667,5.43653333333,6.23533333333,5.5702,13.7558,6.35686666667
322.90,4.8844,5.33293333333,5.4538,4.7534,5.19486666667,6.0386,5.43126666667,13.7162666667,6.26313333333
323.27,4.87813333333,5.36013333333,5.4576,4.7826,5.172,5.9932,5.45773333333,13.8488,6.26526666666
323.63,4.81586666667,5.28006666667,5.39006666667,4.69426666667,5.06846666667,5.92833333333,5.45246666667,13.888,6.2022
324.00,4.84066666667,5.2364,5.43826666667,4.7422,5.0838,5.92286666667,5.6084,13.9180666667,6.2344
324.37,5.2248,5.59213333333,5.745,5.12586666667,5.44373333333,6.276,6.00413333333,14.4140666667,6.6004
324.74,5.28273333333,5.66853333333,5.7456,5.2632,5.5096,6.33093333334,6.06473333333,14.6537333334,6.63033333333
325.10,5.152,5.52433333333,5.60826666667,5.15626666666,5.34926666667,6.23533333333,5.94993333333,14.5918666667,6.5222
