wavelength,Back_ThrSaym,Belly_ThrSaym,Breast_ThrSaym,Crissum_ThrSaym,Crown_ThrSaym,DorTail_ThrSaym,Patch10_ThrSaym,Patch11_ThrSaym,Rump_ThrSaym,Throat_ThrSaym,WingTip_ThrSaym
244.55,8.45593333334,9.24013333333,9.10133333333,9.36140740741,7.3775,10.0162666667,7.85946666667,10.6289333333,8.16999999999,9.47713333335,12.451
244.92,8.54573333333,8.83173333333,8.74993333332,9.79137037037,7.41013333333,9.50166666666,7.81053333333,10.6863333333,8.11293333333,9.469,12.6308
245.30,8.57266666666,8.77913333333,8.17460000001,9.51407777779,6.9497,8.69506666668,7.15646666666,10.0114666667,8.21273333333,9.16953333334,12.4836
245.67,8.62460000001,8.64546666667,7.8878,9.27375555555,6.71943333333,8.65266666667,7.52273333333,9.86666666666,8.82806666667,8.98253333334,12.4350666667
246.05,7.92426666667,8.07586666667,6.62866666667,8.30855925927,5.85146666667,7.81673333333,7.04573333333,9.07426666667,8.18953333334,8.23380000001,11.4944666667
246.42,6.95486666667,7.42033333333,6.01273333333,7.26275185185,4.9903,6.98813333333,6.09593333333,8.08546666667,7.4758,7.4204,10.2132666667
246.79,7.70766666667,8.17686666667,6.7546,7.6028962963,5.6206,7.6832,6.55906666667,8.34786666666,7.84933333334,7.86413333333,10.6354
247.17,7.4886,8.35373333334,6.74013333333,7.47618518518,5.93333333333,7.73093333333,6.54973333333,8.28473333335,7.77413333334,7.7006,10.4867333333
247.54,7.15033333333,7.96160000001,6.195,7.00397777778,5.86133333333,7.54986666667,6.23493333333,8.0296,7.37006666667,7.54993333333,9.94806666668
247.92,7.5766,8.30486666666,6.53026666667,7.22323703704,6.15666666667,7.9294,6.515,8.30120000001,7.7094,7.97873333333,10.0872666667
248.29,7.61866666667,8.5152,6.70353333334,7.29626296296,6.29396666667,8.43006666666,6.5782,8.33039999999,7.74026666667,8.2678,10.1864666667
248.67,7.80886666667,8.94733333333,7.193,7.58046666667,6.61626666667,8.88766666666,6.9392,8.61526666665,7.94326666667,8.686,10.5
249.04,7.94766666667,9.07240000001,7.4048,7.72453333334,6.8464,9.12719999999,6.9634,8.81860000001,7.8422,8.85,10.4627333333
249.42,7.84826666667,8.99646666666,7.60533333333,7.60117407407,6.8825,9.0888,6.86773333333,8.84139999999,7.7436,8.9588,10.2493333333
249.79,8.82039999999,9.65553333332,8.26373333333,8.32397037037,7.8622,9.97946666667,7.6842,9.66000000001,8.43713333333,9.84720000001,10.8738
250.17,8.93066666667,9.9472,8.49806666666,8.59681851852,8.28683333333,10.1334,7.985,9.79113333333,8.60373333334,10.2389333333,10.7421333333
250.54,9.2252,10.2508666667,8.7346,8.84713333333,8.49213333333,10.2230666667,8.1828,10.0446666667,8.89073333333,10.7469333333,10.9586666667
250.92,8.90453333333,9.98800000001,8.70339999999,8.70138518519,8.27103333333,9.86379999999,7.898,9.88766666665,8.54933333333,10.8053333333,10.6868
251.29,8.13226666666,9.65986666667,8.19426666667,8.20726296296,7.87276666667,9.23313333334,7.43973333333,9.48680000001,7.90353333333,10.4885333333,10.1792666667
251.66,8.09573333334,9.74213333333,8.2138,7.85660740741,7.73546666667,8.85366666667,7.549,9.76086666667,8.01499999999,10.3758,9.94726666667
252.04,8.07840000001,9.6766,8.29593333333,8.05795185185,7.9073,8.87433333334,7.59333333333,9.96266666666,8.02879999999,10.2301333333,9.69533333333
252.41,8.78440000001,10.5033333333,8.95033333333,8.57538888889,8.59733333333,9.33093333333,8.1828,10.3990666667,8.75393333333,10.9147333333,10.1412666667
252.79,9.46166666668,10.9786666667,9.16213333334,9.07415185186,9.17433333333,9.6758,8.27506666667,10.7707333333,9.06413333333,11.0152666667,10.5382666667
253.16,9.47913333333,10.9987333333,8.92153333334,9.24777037037,8.91550000001,9.60173333333,8.4926,10.5820666667,9.16033333333,10.521,10.6067333333
253.54,10.028,11.4013333333,9.4514,9.78224444444,9.3962,10.2978666667,9.02826666667,11.1195333333,9.58006666665,11.0765333333,11.4260666667
253.91,10.2598,11.474,9.70893333332,9.98682222221,9.85899999998,10.6541333333,9.33353333333,11.4178,9.7716,11.3174666667,11.443
254.28,10.1176666667,11.84,9.99659999999,10.2683703704,9.99656666667,10.9048666667,9.6738,11.6784,9.82173333333,11.3488,11.3688666667
254.66,11.4486666667,13.0661333333,11.4698666667,11.8236925926,11.5330333333,12.1942666667,11.1322666666,13.1645333333,11.0198666667,12.595,12.5174666667
255.03,11.4308,13.5174,11.8988666667,12.8849,11.8181,12.5508,11.5612,13.7782666667,11.1928,12.7273333333,13.1032666667
255.41,11.6827333333,13.7037333334,11.5941333334,12.9331259259,11.6185,12.343,11.7391333333,14.1466,11.4332,13.0515333333,13.623
255.78,10.3213333333,12.3011333333,10.2960666667,11.7940518519,10.1649666667,10.9474666667,10.5668666666,13.1557333333,10.2536666667,11.4298,12.4365333333
256.15,9.65493333335,12.1128,10.4126,11.1008296296,9.89483333335,10.867,10.5386666667,12.8451333333,10.0252666667,11.086,12.0791333333
256.53,8.83706666667,12.0146666667,10.303,10.4895481481,9.78299999999,10.6061333333,9.9182,12.6209333333,9.50053333333,11.1466,11.589
256.90,8.11326666667,11.0534,9.31593333332,9.30427037038,8.76949999999,9.44180000001,8.94653333333,11.7138,8.8444,9.98433333334,10.6996
257.28,7.725,10.727,8.84793333333,8.78026666667,8.1856,9.22233333333,8.40866666667,11.0222666667,8.8118,9.38066666667,10.4462666667
257.65,8.47106666667,10.7818666667,9.11679999999,9.1491925926,8.45513333333,9.4334,8.55339999999,11.1238666667,9.49033333333,9.52193333333,10.8074
258.02,8.43446666667,10.3448666667,8.83413333333,8.79072962963,8.18546666667,9.61120000001,7.96933333333,10.6622,9.26660000001,9.22266666667,10.914
258.40,8.43693333333,10.0113333333,8.81,8.57867037037,8.30266666667,9.42426666667,7.84986666667,10.3571333333,9.21046666666,9.25613333333,10.6394
258.77,8.42853333333,9.73266666667,8.85173333333,8.5807037037,8.38236666667,9.64433333333,7.79373333333,10.2136,9.0402,9.21719999999,10.4828666667
259.15,8.40246666667,9.61533333334,8.73900000001,8.6450037037,8.26916666667,9.63846666666,7.75273333333,10.045,8.89219999999,9.32199999999,10.5180666667
259.52,8.12493333333,9.24406666667,8.19053333333,8.42420370371,7.85263333333,9.41373333333,7.33926666667,9.88393333333,8.60406666667,9.06246666667,10.3274
259.89,8.04393333333,8.87253333334,7.84833333334,8.24051851852,7.51006666667,9.13053333334,7.1312,9.69020000001,8.4162,8.87793333333,10.2499333333
260.27,8.18153333333,8.95180000001,7.79653333333,8.38741851852,7.5287,9.30379999999,7.07233333333,9.8572,8.485,8.98753333333,10.4106666667
260.64,8.11206666667,8.68273333333,7.62366666667,8.19813333333,7.24353333333,9.09159999999,6.8286,9.782,8.18693333333,8.8024,10.3252666667
261.01,8.21533333333,8.93033333333,7.81346666667,8.33550740741,7.48076666667,9.32493333333,6.90993333333,9.97759999999,8.4116,8.97973333333,10.5436666667
261.39,8.0242,8.91786666667,7.6042,8.2791,7.31076666667,9.08953333334,6.7742,9.79633333333,8.36733333333,8.83353333333,10.2804666667
261.76,7.72286666667,8.62206666667,7.0848,7.86628148148,6.91683333333,8.85606666667,6.30366666667,9.49940000001,7.93186666667,8.41866666667,9.93660000001
262.13,7.55653333333,8.4164,6.8386,7.61597777778,6.6545,8.61839999999,6.14473333333,9.1796,7.6834,8.08146666667,9.629
262.51,7.68306666667,8.46746666667,7.05406666667,7.72453703704,7.01746666667,8.82166666666,6.29913333333,9.36773333334,7.86166666667,8.13653333333,9.58946666667
262.88,8.35086666666,9.17813333333,7.83233333333,8.51190370371,7.68346666666,9.38053333333,7.01226666666,9.86586666666,8.37273333333,8.88406666667,10.2372
263.25,8.46266666666,9.57993333332,8.13139999999,8.72048518519,8.02193333333,9.70413333333,7.00606666667,10.1964666667,8.49973333334,9.05853333333,10.3164
263.63,8.47826666667,9.71473333333,8.41433333333,8.91577037037,8.12003333334,9.81526666669,7.29653333334,10.4129333333,8.46446666666,9.27673333333,9.92926666668
264.00,8.58673333333,9.97079999999,8.572,9.23535925926,8.28963333333,9.92206666667,7.38786666667,10.4679333333,8.47466666667,9.40533333333,9.65400000001
264.37,8.03426666667,9.17033333334,7.93866666667,8.54765185185,7.40063333334,9.14033333333,6.541,9.63793333334,7.40073333333,8.76326666667,8.718
264.75,8.62306666666,9.42060000001,8.52760000001,8.89285925926,7.75013333333,9.31040000001,7.01273333333,10.1028,7.64993333333,9.00419999999,9.24999999999
265.12,9.52873333333,10.2768,9.38779999999,9.8572148148,8.73173333334,10.0436666667,8.0078,10.8114666667,8.53740000001,9.76193333335,10.3789333333
265.49,9.71666666666,10.5949333333,9.54206666667,10.127537037,9.13596666666,10.189,8.24366666667,11.1236,8.96133333333,10.0283333333,10.609
265.87,10.0278,10.8620666667,9.43886666668,10.4993259259,9.07736666668,10.3336,8.33093333333,11.5717333333,9.20260000001,10.3198,11.0522666667
266.24,9.45626666667,10.0267333333,8.79673333334,9.82834444445,8.41356666666,9.60340000001,7.83866666667,10.9715333333,8.69413333333,9.41173333335,10.2538666667
266.61,9.33340000001,9.56393333333,8.49566666667,9.56572962962,8.05773333333,9.38893333333,7.69233333333,10.735,8.4402,9.14946666666,10.0212
266.98,9.42066666668,9.734,8.65793333333,9.55428888889,8.17986666667,9.47426666667,7.5984,10.7113333333,8.61273333333,9.21046666667,10.3732
267.36,9.62573333332,10.2175333333,8.99079999999,9.87125185186,8.66536666667,9.61793333333,8.0462,10.8602666667,9.08493333333,9.802,10.8602666667
267.73,10.2056666667,10.729,9.44413333334,10.3233962963,9.42496666668,10.2096,8.6594,11.3406,9.69033333335,10.4058,11.5136
268.10,9.99819999999,10.4531333333,9.21973333332,10.046062963,9.18953333333,10.3028,8.53926666667,11.1261333333,9.58833333331,10.2876,11.3254666667
268.48,9.81913333334,10.1435333333,9.02446666667,9.79238148147,8.77446666667,10.1064,8.4164,10.8784666666,9.50940000001,10.0914666667,11.1881333333
268.85,9.8366,10.1967333333,9.06840000001,9.81810000001,8.63389999999,10.0556666667,8.29626666666,10.965,9.48400000001,10.2413333333,11.4290666667
269.22,9.6474,9.97993333332,8.83286666667,9.36124814815,8.50773333333,9.79006666667,8.07673333333,10.4366666667,9.15073333333,9.88113333335,11.1379333333
269.59,9.78886666667,10.1714666667,8.97313333333,9.23299999999,8.58873333334,10.0199333333,8.11053333333,10.4602,9.24739999999,10.0740666667,11.323
269.97,9.58326666666,9.99993333332,8.78166666667,9.13688518519,8.48166666667,9.80233333333,8.118,10.0670666666,9.09253333334,9.99646666666,11.2076666667
270.34,8.96239999999,9.33746666667,8.15006666667,8.57717777778,7.866,9.27213333333,7.64053333333,9.63000000001,8.43226666667,9.50946666665,10.721
270.71,8.50493333333,8.84266666667,7.67686666667,8.14614074074,7.3391,8.94746666667,7.31886666667,9.5252,7.98773333333,8.94733333333,10.343
271.09,7.90146666667,8.44913333333,7.182,7.69724444444,6.76383333333,8.4558,7.0556,9.21093333333,7.38946666667,8.38746666667,10.0276
271.46,7.91046666667,8.5088,7.16806666667,7.65114444444,6.7465,8.346,7.09913333333,9.09453333333,7.3058,8.38993333333,10.0343333333
271.83,8.12646666667,8.80046666667,7.42813333333,7.81235925926,7.01586666667,8.641,7.2114,9.18573333333,7.32593333333,8.56573333333,10.0317333333
272.20,8.08126666667,8.81779999999,7.35653333333,7.81552962963,7.13576666666,8.85573333333,7.2598,9.07206666667,7.23653333333,8.45826666667,10.1768666667
272.58,7.93486666667,8.83466666666,7.3636,7.85155925926,7.11366666667,8.82613333334,7.27513333333,9.0802,7.24653333333,8.36333333333,10.1799333333
272.95,7.91166666667,8.84060000001,7.245,7.90390740741,7.11973333333,8.81479999999,7.31626666667,9.04846666666,7.2194,8.29633333333,10.0512
273.32,8.29186666667,9.28453333333,7.53926666667,8.03817037037,7.50213333333,9.12726666665,7.49926666667,9.51633333334,7.51933333333,8.60093333333,10.3864
273.69,8.48006666667,9.31186666667,7.50726666667,8.01445925926,7.65533333333,9.09326666666,7.55613333333,9.46466666667,7.677,8.60666666667,10.2908
274.06,8.68866666667,9.44173333333,7.58386666667,8.04148518519,7.82116666667,9.17813333335,7.6248,9.40953333333,7.78906666667,8.73546666667,10.3648666667
274.44,7.99866666667,8.93953333333,7.02486666667,7.43235555555,7.25986666667,8.64506666667,6.86693333333,8.66346666667,7.30393333333,8.21733333333,9.67073333333
274.81,7.3194,8.51073333333,6.45433333333,7.01881111111,6.94076666667,8.17806666667,6.334,8.39033333333,6.8852,7.725,9.39460000001
275.18,6.75593333333,8.09193333333,5.97226666667,6.82531111111,6.66503333333,7.6158,5.8598,8.2374,6.5212,7.328,9.17326666667
275.55,6.05933333333,7.4478,5.73853333333,6.32857037037,6.10533333333,6.9122,5.27466666667,7.70046666667,5.98086666667,6.80646666667,8.70706666667
275.93,5.71033333333,7.13413333333,5.62166666667,6.08600740741,5.86416666667,6.5356,4.931,7.446,5.59693333333,6.6524,8.43766666667
276.30,5.4824,6.969,5.63,6.10402222222,5.82073333333,6.3318,4.7448,7.54846666667,5.42486666667,6.6594,8.54546666667
276.67,4.77513333333,6.3066,5.1424,5.73601481482,5.33516666667,5.7374,4.2534,7.05233333333,5.01373333333,5.93193333333,8.18366666667
277.04,4.30773333333,6.24166666667,5.2258,5.60922222222,5.15996666667,5.48913333334,4.14606666667,6.86986666667,4.82313333334,5.68106666667,8.1226
277.41,3.65346666667,5.7388,4.87626666667,5.14204074074,4.6042,5.0526,3.6726,6.429,4.3472,5.1486,7.7746
277.79,4.42786666667,6.16446666667,5.394,5.83183703704,5.07953333333,5.57786666667,4.30126666667,7.13053333333,4.99133333333,5.6202,8.47233333333
278.16,5.19226666667,6.57553333333,5.9618,6.26834814815,5.35523333333,6.18146666667,4.8398,7.57253333333,5.5182,6.21946666666,8.65646666667
278.53,5.3318,6.5908,5.96886666667,5.97242592593,5.08903333333,6.1244,5.03233333333,7.4212,5.5594,6.21166666667,8.41873333333
278.90,5.68006666667,6.8618,5.7776,6.05204814815,5.11346666667,6.2202,5.20353333333,7.64953333333,5.73626666667,6.41533333333,8.29466666667
279.27,6.417,7.61013333333,6.1894,6.58435185185,5.53966666666,6.82453333333,5.793,8.16439999999,6.4426,6.9384,8.79959999999
279.64,6.53253333333,7.63453333333,6.0794,6.49690740741,5.50296666667,6.703,5.70246666667,7.90640000001,6.41653333333,6.76806666667,8.60620000001
280.02,6.7958,7.7346,6.26526666667,6.77947407407,5.5846,6.98426666667,5.89193333333,7.8394,6.56893333333,7.05053333333,8.57606666667
280.39,6.9882,7.9154,6.1556,6.9494962963,5.85776666667,7.076,5.86806666667,7.69213333333,6.599,7.17773333333,8.93393333334
280.76,7.467,8.15026666667,6.31193333333,7.23957777778,6.22573333333,7.29773333333,5.95406666667,7.786,6.77073333333,7.4216,8.97680000001
281.13,8.1018,8.77113333333,6.96373333333,7.72355185185,6.94813333333,7.8986,6.75413333333,8.30513333333,7.47333333333,8.02053333333,9.47146666667
281.50,7.56893333333,8.35606666667,6.3702,7.2291,6.66523333333,7.34486666667,6.31853333333,7.74753333333,6.95433333333,7.5416,9.03713333334
281.87,7.61153333333,8.44726666667,6.487,7.45644074074,7.04186666667,7.61733333333,6.32513333333,7.6938,7.07286666667,7.6528,9.18020000001
282.25,7.19013333333,8.07873333333,6.19793333333,7.12362592593,6.8004,7.4174,5.93913333333,7.30806666667,6.776,7.34253333333,8.7202
282.62,6.63586666667,7.70973333334,5.80066666667,6.70635555555,6.3504,7.0434,5.46873333333,6.95073333333,6.36013333334,6.9366,8.32553333333
282.99,6.1374,7.418,5.49846666667,6.37885925926,6.10986666667,6.87786666667,5.19953333333,6.6942,6.0496,6.7132,8.13653333333
283.36,6.39553333333,7.81,5.8266,6.5451037037,6.49076666667,7.21693333333,5.47493333333,7.11213333333,6.21846666667,7.01553333333,8.55606666667
283.73,6.4116,7.7636,5.9644,6.5416,6.4493,7.423,5.4574,7.319,6.4116,6.9264,8.3824
284.10,6.40613333333,8.00253333333,6.21126666667,6.69881111111,6.64143333333,7.699,5.6672,7.5598,6.6286,7.04873333333,8.62740000001
284.47,5.85793333333,7.56626666667,5.78193333333,6.19942962963,6.17646666667,7.15693333333,4.96566666667,7.0048,6.00246666666,6.59073333333,8.22793333333
284.85,5.89786666667,7.6164,5.91693333333,6.2347,6.05386666667,7.21633333333,4.81006666667,7.08793333333,5.886,6.58806666667,8.21606666667
285.22,5.97573333333,7.62753333333,6.01693333333,6.29931481481,5.98473333333,7.14706666667,4.81126666667,7.2662,5.9666,6.6918,8.2408
285.59,6.4956,7.95553333333,6.32666666667,6.58504814815,6.28223333333,7.4066,5.08666666667,7.60433333333,6.2532,7.0378,8.63993333333
285.96,6.66233333334,7.9248,6.432,6.69307407407,6.45266666667,7.61833333333,5.17606666667,7.74886666667,6.2646,7.25773333333,8.75260000001
286.33,7.12766666667,8.27833333333,6.84333333333,7.04948148148,6.69033333333,7.9164,5.5268,8.24833333333,6.7098,7.6794,8.99373333333
286.70,6.92753333333,8.10346666667,6.60573333334,6.76297407407,6.3189,7.58173333333,5.19953333333,8.07533333333,6.52766666667,7.52753333333,8.5796
287.07,7.15886666666,8.29713333333,6.71493333333,6.96137777778,6.30953333333,7.58753333333,5.4428,8.12786666667,6.4492,7.86653333333,8.71446666667
287.44,7.11866666667,8.18973333333,6.5732,6.94742222222,6.06093333333,7.408,5.37746666667,8.04713333333,6.3082,7.9336,8.50813333333
287.82,7.37826666667,8.48446666667,6.83773333333,7.29052222222,6.18653333334,7.61993333333,5.7588,8.43653333334,6.6164,8.33626666667,8.5436
288.19,7.78946666667,8.85406666667,7.37193333334,7.77408518518,6.6886,7.88893333334,6.25373333333,8.87479999999,7.13753333333,8.84953333333,8.86113333333
288.56,7.83786666667,8.90766666667,7.31846666667,7.78290740741,6.64093333333,7.8214,6.30766666667,8.94100000001,7.14373333333,8.92893333333,8.83226666667
288.93,7.70093333333,8.9586,7.33713333333,7.86474444445,6.57403333333,7.77933333333,6.4432,9.06553333333,7.28026666667,8.96326666667,8.7136
289.30,7.65153333334,9.07853333333,7.3526,7.81592222222,6.53043333333,7.64193333333,6.4276,8.99953333333,7.36473333333,8.873,8.53346666667
289.67,7.31506666667,8.92073333333,6.98733333333,7.62330370371,6.3724,7.3654,6.0158,8.64326666667,6.97313333333,8.65273333333,8.222
290.04,7.2714,9.01466666666,7.02473333333,7.73821851852,6.4485,7.42566666667,5.98373333333,8.64706666667,6.97993333333,8.73253333333,8.26513333333
290.41,6.83266666667,8.75446666667,6.71886666667,7.36335925926,6.18753333333,7.0866,5.64173333333,8.47686666667,6.8684,8.5148,7.91693333333
290.78,6.81146666667,8.81846666666,6.76886666667,7.33952962963,6.3093,7.06333333333,5.5932,8.493,6.9802,8.60946666667,7.94926666667
291.15,7.04566666667,8.91199999999,6.94733333333,7.52316296296,6.421,7.25913333333,5.70226666667,8.66486666666,7.1824,8.84733333333,8.12746666667
291.52,6.86373333333,8.8978,6.70073333333,7.36196666667,6.2712,7.28733333333,5.68373333333,8.64726666666,7.09733333333,8.86373333333,7.88326666666
291.89,6.60473333333,8.8138,6.55266666667,7.08614814815,6.03196666667,7.05333333333,5.53366666667,8.46653333333,6.92193333333,8.78626666667,7.61393333334
292.26,6.84273333333,9.2542,6.9706,7.34287407407,6.37806666667,7.2004,5.7804,8.78686666667,7.1928,9.30013333333,7.86980000001
292.64,7.0862,9.62900000001,7.29833333333,7.73936666667,6.4636,7.25126666667,6.01913333333,9.04986666667,7.419,9.76533333335,8.15313333334
293.01,7.13806666667,9.79466666667,7.51953333334,7.88857407407,6.43226666667,7.01893333333,6.2032,9.07419999999,7.53013333333,9.91379999999,8.12093333333
293.38,7.3894,10.2192666667,7.87293333333,8.33178888889,6.7157,7.19546666667,6.66126666667,9.284,7.81993333333,10.2803333333,8.36453333333
293.75,7.6538,10.5589333333,8.0566,8.56019259259,6.99346666667,7.28826666667,6.67206666667,9.37706666666,7.85913333333,10.4520666667,8.4434
294.12,7.5622,10.6366,8.1406,8.6581037037,6.91496666667,7.15006666667,6.65346666667,9.45059999999,7.6914,10.4490666667,8.2646
