wavelength,Back_CamPsim,Belly_CamPsim,Breast_CamPsim,Crissum_CamPsim,Crown_CamPsim,DorTail_CamPsim,Rump_CamPsim,Throat_CamPsim,WingTip_CamPsim
209.90,5.83734444444,20.2415666667,2.60869999999,-2.68720833332,3.38160000001,-26.6184666667,0.724533333333,-2.46373333333,0.338199999994
210.28,9.10265555556,22.8205333333,3.35889999998,-5.16024999998,1.4358,-29.2308,-0.410333333334,-3.23066666666,0.256266666666
210.66,10.3487222222,29.5862666667,7.46953333332,-5.44408333332,4.18499999998,-23.1630666667,1.16799999999,-0.6326,1.82493333333
211.03,17.5554666667,38.3846666667,15.7436666667,1.02566666668,8.97439999999,-18.2562666667,8.87173333333,7.74353333334,6.87176666667
211.41,13.9652222222,37.4922666667,16.2998666667,-5.00766666667,9.48013333333,-23.1194666667,4.64826666668,5.25993333334,4.9542
211.79,5.3611111111,40.5416666667,8.95833333333,-20.8854166667,0.5,-40.0,-3.25,-11.75,0.125
212.17,20.0600666666,63.3783333334,27.0271,-12.669,15.4054,-28.1082,13.7837333333,4.32426666665,16.9819333333
212.55,29.8594333333,66.3713666667,36.2024333333,1.740625,23.6287333333,-19.8311333333,22.7847333333,17.1308,30.2953
212.92,40.8504777778,81.1111333333,41.1522666667,14.2489583333,39.2592666667,-4.77366666667,29.1357333333,37.6130666667,46.9546
213.30,43.8962777778,87.0223333333,47.1554666667,17.72225,46.9333333333,3.28893333333,32.0888666666,41.6887333333,51.9555
213.68,45.7619666667,98.4285333334,58.0476666667,25.595375,54.9524,8.66659999999,34.6666666667,52.8570666667,52.9049
214.06,44.1868333334,91.4492666667,58.0677,28.562875,57.8744,16.0386666667,32.5604666667,48.0192666667,48.3092666667
214.44,30.2852999999,75.5403666668,47.7478,25.6756666666,51.1711333333,13.9641333333,21.1712,35.7657333333,32.5226666667
214.81,24.4444111111,62.4045333334,41.9126333333,18.8525,46.3388666667,-3.06006666667,6.88533333332,26.4480666667,24.8089333333
215.19,23.3019777777,47.6056333333,25.8684333333,8.27470833332,39.2488,-10.9858,-1.50246666666,12.3944,17.6526333333
215.57,19.0342444444,40.5555,18.0554333333,10.1684583333,33.0952666667,-8.73013333332,-3.49200000001,13.4921333333,10.0000333333
215.95,22.9312777778,37.3967,22.5714666667,18.7697916667,32.0000666667,-2.1588,4.69839999999,21.0159333333,13.3969333333
216.32,13.0260666667,25.2031333333,15.0406,14.6342083333,22.3847333333,-6.6668,-2.22226666666,12.6828,1.5989
216.70,-0.2867888889,11.9623333333,4.27413333333,2.21766666667,8.9248,-18.9784,-12.9031333333,-0.913933333306,-13.0376333333
217.08,1.86079999998,11.1111333333,11.7615666667,1.42279166667,10.8401333333,-20.1626666667,-11.5446666667,-1.24666666666,-17.7776
217.46,3.44625555554,15.5209333333,14.1666666667,2.76695833333,12.1354,-17.4478,-10.9375333334,-0.93740000002,-15.5989
217.83,-0.97327777778,8.44273333334,9.00243333334,-2.79799999999,7.54246666667,-24.5742,-14.1119333333,-6.71533333335,-18.5645666667
218.21,-5.7460111111,9.42856666668,7.6667,-8.27391666667,3.9524,-29.9523333333,-17.381,-5.09519999999,-19.4522333333
218.59,-15.8243333333,4.4086,2.7958,-19.95975,-4.13993333332,-42.6344666667,-25.43,-10.4300666667,-26.8010333333
218.97,-24.839,3.9875,-3.11533333334,-28.7384166667,-10.0312666667,-55.3893333333,-33.7694,-17.5078,-34.7040666667
219.34,-32.9099777778,4.52373333332,1.8254,-37.10325,-13.492,-63.7303333333,-40.1587333333,-19.6032,-45.0
219.72,-22.2093444445,13.2950333333,12.6052333333,-32.7586666667,-10.8047333333,-58.3140666666,-35.9388,-16.4751333333,-40.0001
220.10,-13.5127777778,24.1415666667,18.8888666667,-22.3484166667,-7.67679999998,-46.3298666667,-32.2558666666,-9.4276,-29.7643666667
220.47,-26.2688888889,25.2263333333,15.5143333333,-35.1336666667,-16.2962,-63.5390666666,-50.2056666667,-21.5637333333,-42.0576666667
220.85,-7.43908888888,44.4713333333,29.5935666667,-21.6970416667,-0.162733333314,-43.9838666666,-30.7317333333,-2.6016,-19.4717333333
221.23,11.2621777778,49.3528666667,39.6763,-0.161708333333,13.7864666667,-19.9351333334,-6.99026666668,11.0680666667,4.2071
221.61,16.1781777778,44.9425666666,38.5056333333,4.52570833332,14.7701333333,-16.3218,-2.24133333333,15.9194666667,6.7815
221.98,25.0986555556,56.6352999999,48.9407666667,13.746,21.7446,-8.28653333335,2.67913333333,22.3054,13.9563
222.36,25.9696777778,52.2121666667,46.7575333333,14.2802083333,21.6363333333,-6.84853333333,2.0606,19.8183333333,10.8181666667
222.74,28.7598888889,51.4582666667,45.5355666667,16.815375,25.0594,-3.09506666668,4.6428,23.4524,13.2440333333
223.11,30.9733,54.7656666667,46.832,20.5234583333,27.8237333333,6.00533333332,11.5703333333,26.8320666667,17.4105333333
223.49,26.5309,54.0203333333,39.1603,21.151375,24.5802,8.09146666666,11.5522666667,26.5649333333,20.4327333333
223.87,28.5404777778,58.4181,45.0282666667,24.6821666667,27.1187333333,14.9152,17.4577333333,30.2825333333,24.9716333333
224.24,25.3872333333,56.2289333334,43.2324,23.4849166667,31.7846,12.9294,18.9226,31.7844666667,25.4208666667
224.62,31.7777777778,55.7333333333,44.4333333333,26.7916666667,35.4,19.0666666667,24.8666666667,35.4,26.5
225.00,32.3523444444,59.8934000001,45.6382,31.0727916667,38.8653333333,21.9858666667,26.0284,34.3262666667,23.3687333333
225.38,17.1072777778,63.6207666667,36.5515666667,24.1379166666,30.3446666667,13.5632,14.1379333333,28.0458666667,6.89663333335
225.75,15.1852444444,84.5925333333,43.1853333333,30.3705,37.3334666667,19.8519333333,19.4074,29.7779333333,1.25929999998
226.13,11.9915555555,72.2640333335,34.2766999999,25.3930416667,35.8490666667,18.3647333333,21.1320666667,34.4654,7.23256666666
226.51,11.8912222222,70.9219,27.6595333334,26.152375,24.3972,10.4964666667,23.9716666667,36.1702,7.30490000002
226.88,33.2689333333,71.3044999999,40.7245333333,37.9226666667,34.4927333333,31.5941333333,37.7777333333,50.0483333333,27.1498
227.26,23.0695888889,52.9942666667,29.548,23.0224583333,17.8531333333,16.9492,23.1639333333,42.1468,9.1527
227.64,25.0579666667,42.2386666667,36.2688,26.6789583333,12.6366666666,7.06466666667,20.7959333333,37.9103333333,-2.43783333334
228.01,15.6098444444,34.5936666667,21.5041,22.4084583333,5.69106666667,-6.26019999999,9.99993333335,29.512,-7.03246666666
228.39,28.4333333333,38.2666666667,26.6333333333,21.0833333333,9.33333333335,3.20000000001,17.6666666667,32.9333333333,0.6
228.76,22.1573777778,28.6407333333,18.2848666666,15.169875,0.906066666666,-2.13586666667,12.8802666667,30.0971333333,-2.00660000002
229.14,13.1832222222,14.3544333333,11.4713333333,5.66804166665,-11.111,-11.8918666667,-0.1202,21.7417333333,-10.3002666667
229.52,10.1965666667,12.3846333333,9.48713333334,1.12175,-9.58980000002,-14.0512,-3.89739999999,17.0256666667,-11.0256333333
229.89,14.6681666667,14.0715,14.0941,5.87241666665,-3.62420000002,-5.27959999999,0.939599999986,21.745,-2.55036666667
230.27,15.75,14.4166666667,16.6041666667,7.18749999999,-4.49999999999,0.416666666672,4.79166666667,22.75,0.0
230.65,14.5892777778,14.3478666667,15.3622,5.15012500001,-2.31886666667,3.85093333335,5.46586666665,22.1946666667,-0.807333333346
231.02,7.91762222222,7.52916666667,10.4197333333,-0.699416666667,-9.55726666667,-3.44980000001,1.07226666668,14.7318,-7.34273333334
231.40,21.2276555555,22.0987666667,22.6337,14.5061666667,7.40746666667,11.8518,17.3662,28.3950666667,10.1028
231.78,22.0817,23.1856,24.2615666667,14.3723333333,12.2785333333,14.5568666667,20.4219333333,30.0000666667,16.0548333333
232.15,19.9109555556,18.911,24.1333,11.8609583333,10.6222666667,15.7334,21.4666666667,27.3779333333,14.5999333333
232.53,9.26714444444,10.1931333333,18.2368,7.63874999999,2.46366666666,10.7246666667,15.0242666667,17.5846,7.10139999999
232.90,19.4517777778,22.1051,29.0350666667,16.0636666667,14.7368666667,21.1404666667,24.7807333333,25.6579333333,18.5088666667
233.28,23.0336444444,25.7894333333,27.8728333333,20.2575416667,20.1316,24.2105333333,30.4385333333,28.158,23.1578333333
233.66,17.9176777778,20.5961666667,22.1192,16.9978333333,14.3488,19.3378666667,28.0795333333,23.4438666667,22.0530666667
234.03,10.3150777778,12.8605666667,14.2079666667,10.3722916667,5.81553333335,11.3003333333,23.4042,13.8534666667,19.9291333333
234.41,4.27861111111,4.62693333333,4.30346666668,5.50354166668,-0.895399999993,5.72133333333,16.8657333333,4.47753333334,16.9402666667
234.78,7.49396666666,5.57913333333,9.03080000001,10.756625,3.68799999999,8.32160000001,18.818,7.70666666667,21.2766
235.16,7.38263333333,4.83223333333,8.14313333335,15.240375,2.59506666666,10.1117333333,20.3579333333,7.11406666667,22.0359666667
235.54,7.04432222221,2.67976666667,7.93026666668,17.9740416667,1.17653333335,10.2395333333,18.0827333333,6.97166666668,22.0698
235.91,6.97762222223,2.89676666665,4.96020000001,16.3689583333,0.158800000014,10.4366666667,17.4998666667,6.0716,19.9603
236.29,15.8961444444,11.3082333333,10.8780666667,20.5645833334,8.56626666667,17.6701333333,24.8746,15.1613333333,27.6344333333
236.66,14.3222777778,7.95806666667,5.95116666666,18.2592083333,6.17793333333,16.3700666667,22.3036666667,15.3578,26.8062
237.04,6.46691111112,-3.37086666668,-2.90263333335,12.9212916667,-3.37066666666,8.7266,15.9924666666,10.824,20.0749333333
237.41,-3.69928888889,-10.7647666667,-9.4902,4.04404166666,-12.4314666667,2.94119999999,7.92146666667,5.13713333334,14.2156666667
237.79,2.41650000001,-8.12376666665,-4.86333333333,6.53454166666,-7.54100000001,8.88873333333,11.9854666667,7.94173333334,15.0820333333
238.17,4.15375555555,-6.87180000001,-4.41029999999,6.15408333333,-6.29066666666,9.94879999999,12.9232,8.37599999999,14.2222333333
238.54,0.586844444438,-10.7180666667,-6.46163333333,1.64520833333,-9.5726,5.84613333333,7.31633333333,4.92306666666,8.37613333334
238.92,-2.04042222223,-10.2403666667,-10.7692,-2.46404166667,-13.1410666667,2.40379999999,3.58986666665,0.961533333332,4.35903333333
239.29,1.50875555556,-6.82473333333,-7.77313333332,-0.844000000002,-8.87926666667,3.30473333333,4.45400000001,4.59773333333,5.63209999999
239.67,-2.44102222222,-10.8585333333,-12.134,-6.12375,-12.0456,0.15166666666,0.9092,-1.64153333333,0.492599999993
240.04,-2.8188,-12.3602333333,-12.8635666667,-7.04679166666,-12.8636,-0.402799999992,-1.87913333333,-1.7672,-0.637600000007
240.42,-5.57485555555,-14.8791333333,-14.3863666667,-9.39595833333,-14.8019333333,-3.40106666668,-5.91293333335,-4.8116,-3.19790000001
240.79,-2.82422222222,-10.1149666667,-9.62249999999,-6.23975,-10.4926,-0.591133333334,-2.4468,-2.44666666667,0.320133333328
241.17,-0.832666666668,-5.56943333333,-6.85983333333,-4.31333333333,-7.17733333333,1.73920000001,-0.317533333333,-0.786733333332,2.24296666666
241.54,3.65073333333,-0.901366666666,-2.15423333333,0.566833333334,-2.2902,6.51899999999,4.12720000001,2.33566666667,5.94676666667
241.92,3.5937,0.071566666666,-1.1792,1.05283333334,-1.39873333333,7.19753333334,4.98200000001,2.88926666667,7.27396666666
242.29,2.49324444444,-0.317,-1.99043333333,0.236375,-2.01406666667,6.70453333333,3.89599999999,2.62886666667,6.86523333333
242.67,1.20704444445,-1.75123333333,-3.85896666667,-0.788749999997,-3.39273333334,5.36799999999,2.93553333333,1.2986,6.55699999999
243.05,1.62346666667,-1.65376666667,-2.8183,-0.0378333333325,-2.2598,6.23386666666,3.77479999999,1.9134,7.2985
243.42,1.47662222222,-1.2882,-2.44056666667,-0.409249999998,-2.0408,6.54766666667,4.03920000001,2.01533333333,7.52983333334
243.80,2.29958888889,-0.120233333334,-0.869633333332,0.579666666665,-0.240133333333,7.07253333334,4.93593333333,3.16353333333,8.87803333333
244.17,0.669833333333,-1.2294,-1.52223333333,-0.680833333335,-1.36953333333,6.13026666667,4.27400000001,2.12046666667,7.59489999999
244.55,0.5762,-0.875966666667,-1.6965,-0.273833333333,-1.2824,6.42786666667,4.2374,1.9116,7.40743333333
244.92,1.53211111111,-0.485099999999,-0.814899999998,1.04625,-0.274000000002,6.48153333334,4.55546666667,2.6964,8.15906666667
245.30,2.46117777778,0.180866666667,0.301533333333,2.13579166667,0.502533333334,7.02193333332,4.83746666667,3.33673333333,8.78389999999
245.67,2.19964444445,0.2705,0.602633333332,2.02941666667,0.448866666666,6.66686666666,4.40959999999,3.17973333333,8.74853333333
246.05,2.16345555555,0.145933333333,0.2256,1.95783333333,0.209133333335,6.06106666667,3.6994,2.84613333333,7.74026666667
246.42,3.16871111111,1.10643333333,1.62223333333,2.98154166667,1.33333333333,7.09626666668,4.5876,3.58513333333,8.39746666667
246.79,4.29238888889,2.83313333333,3.2253,4.26604166667,2.68966666667,8.34653333334,5.86413333333,4.73566666667,9.19536666668
247.17,4.04191111111,2.55273333333,2.86506666667,3.77375,2.05386666667,7.82919999999,5.20433333333,4.16506666667,8.65053333334
247.54,3.53595555556,2.24113333333,2.1156,3.48770833333,1.34506666667,7.16866666667,4.4196,3.21573333333,8.05100000001
247.92,3.37823333333,1.96553333333,1.84793333333,3.25341666667,0.944666666667,6.92846666666,3.96886666667,2.9976,7.75193333333
248.29,4.39473333333,3.0629,2.60303333333,4.41516666666,2.0052,7.41353333333,4.72406666667,3.64253333333,8.76006666667
248.67,3.96124444445,2.5507,2.42803333334,4.14808333334,1.6322,6.69640000001,4.28326666667,2.993,8.34163333334
249.04,3.78517777778,2.6758,2.33946666667,4.01054166666,1.66466666666,6.99719999999,4.24833333334,2.85666666667,8.04499999999
249.42,2.94801111111,2.01566666667,1.536,3.29141666667,1.09286666667,6.25393333334,3.48926666667,2.10473333334,7.31630000001
249.79,2.53675555555,1.2877,1.28336666667,3.07116666667,0.882799999999,5.65886666667,3.14826666667,1.96373333333,7.03283333333
250.17,2.52252222222,1.6169,1.60296666667,3.26045833333,1.3668,5.73546666667,3.37273333333,2.26086666667,7.6001
250.54,1.8855,1.3031,0.613066666667,2.97845833333,1.06726666667,4.57673333333,2.75006666667,1.648,6.80076666667
250.92,2.11466666667,1.1414,0.4758,3.029,1.482,4.10806666667,2.6468,1.9032,6.57816666666
251.29,2.08246666667,1.10843333333,0.906666666667,3.54725,1.58486666667,4.10126666667,2.81586666667,2.09153333333,6.7047
251.66,2.99155555556,1.84746666667,2.06153333333,4.53683333333,2.90586666667,5.3728,3.7884,3.47573333333,7.53566666666
252.04,2.96695555556,2.05396666667,1.9623,4.18758333333,2.81426666667,5.28993333332,3.6858,3.27506666667,7.39653333334
252.41,2.28754444445,1.19073333333,1.2758,3.11170833333,1.64826666667,4.37046666667,2.87,2.36433333333,6.41639999999
252.79,2.84793333333,1.79413333333,1.62233333333,3.34979166667,2.0064,5.0902,3.38206666667,3.14706666667,6.78716666667
253.16,3.70223333333,2.52133333333,2.85863333333,3.71291666666,2.5958,5.79180000001,4.1794,4.17946666667,7.64736666667
253.54,4.85734444444,3.0728,4.31423333333,4.79595833333,3.40266666667,6.53940000001,5.46293333333,5.17366666667,8.53876666666
253.91,4.64574444445,2.6308,3.8146,4.37966666667,2.57113333333,6.17633333333,5.0882,4.4664,7.56050000001
254.28,4.64078888889,2.44833333333,3.5954,4.444125,2.14,6.013,4.76706666667,4.4218,7.36963333333
254.66,5.029,2.57993333333,4.51103333333,4.76025,2.3678,6.52753333334,5.05233333333,4.67866666667,7.82213333333
255.03,4.46956666667,1.7486,4.25546666667,4.06425,1.44806666667,6.18173333333,4.35793333333,3.6476,7.30553333334
255.41,4.74257777778,2.11933333333,3.9583,4.0095,1.60913333333,6.49426666667,4.76293333333,3.7716,7.49290000001
255.78,4.78638888889,2.22463333333,4.4456,3.62954166667,1.41566666667,6.32720000001,5.01266666667,3.74873333334,7.3239
256.15,5.28163333333,2.61206666667,4.91923333333,4.68241666667,2.14566666667,6.8746,5.67626666667,4.36313333333,7.9225
256.53,4.40587777778,1.96776666667,4.40816666667,4.276,2.12186666667,6.35839999999,5.20306666667,4.16653333333,7.67156666667
256.90,4.58761111111,2.2919,4.81443333333,4.35366666667,2.4674,6.66006666666,5.05206666666,4.34253333333,7.7149
257.28,3.97371111111,2.0864,4.04553333333,4.42891666667,1.76113333333,5.82733333333,4.3026,3.67626666667,7.2843
257.65,3.2144,1.71696666667,2.98933333333,3.16125,0.931333333332,5.1904,2.97346666667,2.619,6.3624
258.02,4.14475555556,2.71566666667,3.93966666667,3.54504166667,1.989,5.70386666666,3.86,3.41493333333,7.30703333333
258.40,4.09707777778,2.70583333333,3.98046666667,3.12570833333,1.9628,5.5718,4.0468,3.13966666667,7.15133333333
258.77,4.1836,2.90393333333,3.9265,2.9315,1.9384,5.7596,4.19033333333,3.242,7.1168
259.15,4.75751111111,3.62406666667,4.47083333333,3.47195833333,2.66486666667,6.52033333333,4.9764,3.9834,7.71433333333
259.52,4.58783333333,3.58136666667,4.62543333333,3.416375,2.60646666667,6.44933333333,4.97346666667,3.94026666667,7.76363333333
259.89,4.03021111111,3.10626666667,3.9288,2.8395,2.01013333333,5.91406666667,4.35286666667,3.307,7.31506666667
260.27,3.58347777778,2.8796,3.60686666667,2.32733333333,1.56626666667,5.49713333333,4.00613333333,2.88346666667,6.8831
260.64,3.84978888889,3.1583,3.87986666667,2.48358333333,1.80546666667,5.86526666667,4.24513333333,3.0834,6.95583333333
261.01,3.74866666667,3.0558,3.88423333333,2.45866666667,1.78073333333,5.66866666666,4.2528,3.0092,6.9961
261.39,3.14318888889,2.48843333333,3.32156666667,1.63691666666,1.30706666667,5.07006666667,3.73193333333,2.38106666667,6.35996666667
261.76,3.44562222222,2.89806666667,3.7433,2.0535,1.6534,5.29279999999,4.25986666667,2.75566666667,6.6585
262.13,3.61173333333,3.23053333333,3.9418,2.32729166667,1.88706666667,5.52599999999,4.42473333333,2.99966666667,6.81036666666
262.51,3.75726666667,3.5896,4.21086666667,2.667125,2.10766666667,5.87813333334,4.49766666667,3.24886666667,7.03326666667
262.88,3.30507777778,3.05686666667,4.0661,2.457375,1.7574,5.58446666667,4.13566666667,2.9518,6.75153333333
263.25,3.09928888889,2.8168,3.95186666667,2.20870833333,1.36213333333,5.16453333333,3.74953333333,2.65226666667,6.49056666666
263.63,3.32572222222,3.11006666667,4.1419,2.137625,1.4102,5.298,3.6974,2.7294,6.30493333334
264.00,3.33783333333,3.1266,4.54676666667,2.33333333333,1.55113333333,5.09773333334,3.88893333333,3.07553333333,6.15346666667
264.37,3.78648888889,3.62696666667,5.174,2.94445833333,1.92866666667,5.70013333334,4.29106666666,3.60886666667,6.40473333333
264.75,3.96376666666,3.92043333333,5.60886666667,3.14433333334,2.1568,6.0498,4.4322,4.01646666667,6.59126666667
265.12,4.48721111111,4.6708,6.0957,3.69458333333,2.71506666667,6.505,5.07966666667,4.64826666667,7.10706666666
265.49,5.55182222222,5.66456666667,7.0683,4.51879166666,3.54506666667,7.67519999999,5.96813333333,5.5578,7.9656
265.87,5.87552222222,5.9232,7.54246666667,4.84395833334,4.20073333333,8.23346666667,6.402,6.22986666667,8.61579999999
266.24,4.59577777778,4.70756666667,6.26993333334,3.547875,2.7444,7.14113333334,5.23113333333,4.8996,7.34546666666
266.61,4.65864444444,4.746,6.3825,3.59829166666,2.79453333333,7.3252,5.46346666667,4.96946666667,7.37980000001
266.98,4.80726666667,4.99043333333,6.48466666667,3.64995833333,3.03373333333,7.25433333334,5.57453333333,4.98286666667,7.49336666667
267.36,3.98334444445,4.20733333333,5.72113333333,2.913375,2.432,6.23966666666,4.838,4.19053333333,6.74019999999
267.73,4.12244444445,4.33353333333,5.88363333333,3.34954166666,2.65073333333,6.43313333333,4.9604,4.61926666667,6.82646666666
268.10,4.79026666667,4.89543333333,6.45946666667,3.793625,3.2438,7.00719999999,5.37473333333,5.0976,7.14236666667
268.48,5.08264444444,4.95363333333,6.598,3.91508333333,3.3058,6.84546666666,5.4696,5.08433333333,7.25323333333
268.85,4.92205555556,4.90833333333,6.47003333333,3.79779166667,3.05873333333,6.69033333333,5.3578,4.97453333333,6.99553333333
269.22,5.20097777778,5.02676666667,6.70836666667,3.96220833333,3.25653333333,7.11746666667,5.54773333333,5.22366666666,7.03903333333
269.59,4.92762222222,4.80563333333,6.3683,3.78145833333,3.20713333333,6.90273333333,5.35506666667,5.07306666667,6.75053333333
269.97,4.77998888889,4.84303333333,5.9917,3.70966666667,2.8356,6.57653333333,5.0266,4.66233333333,6.31876666666
270.34,5.19851111111,5.1431,6.31316666666,4.00195833333,3.4182,6.83633333333,5.36293333333,5.13373333333,6.79846666667
270.71,5.04301111111,5.0426,5.97683333333,3.9235,3.2786,6.54206666666,5.05,4.9224,6.39626666667
271.09,4.75862222222,4.93646666667,5.4381,3.72233333333,2.96753333333,6.47520000001,4.947,4.71973333333,6.12683333333
271.46,5.31478888889,5.62006666667,5.95846666667,4.22883333334,3.59786666667,7.26113333334,5.57173333333,5.3498,6.84573333333
271.83,5.09437777778,5.3209,5.74633333333,3.68725,3.41713333333,6.95400000001,5.4728,5.01253333333,6.81036666667
272.20,5.40164444444,5.49893333333,5.8533,3.95291666667,3.70133333333,7.44039999999,5.81946666667,5.28706666667,7.2329
272.58,5.11817777778,5.3065,5.57693333334,3.77341666667,3.66526666667,7.49406666667,5.7858,5.14066666667,7.1874
272.95,5.16561111111,5.19933333333,5.62113333333,3.85991666667,3.80426666667,7.65093333333,5.8264,5.05813333333,7.23243333333
273.32,4.84192222222,4.9899,5.3094,3.66479166666,3.63013333333,7.38886666667,5.74566666667,4.72826666667,7.28006666666
273.69,5.241,5.26696666667,5.73506666667,4.10254166667,3.94546666667,7.70779999999,6.2648,5.08086666667,7.6767
274.06,5.47541111111,5.42196666667,6.0279,4.39870833333,4.18513333333,8.07820000001,6.56293333333,5.31533333333,7.9797
274.44,5.91187777778,5.9052,6.4169,4.90983333333,4.5446,8.63126666667,7.02526666667,5.66766666667,8.32909999999
274.81,6.12254444445,5.88723333333,6.6157,4.96741666667,4.6088,8.8632,7.45466666667,5.85893333333,8.8492
275.18,6.34828888889,6.13793333333,6.98176666667,4.92704166666,4.7738,9.10566666667,7.65493333333,6.09153333333,9.2615
275.55,6.60004444444,6.23666666667,7.16653333333,5.04745833334,4.7232,9.2804,7.8742,6.36113333333,9.33543333333
275.93,7.01337777778,6.7784,7.6335,5.772625,5.1954,9.87153333334,8.23626666667,6.66066666667,9.70603333334
276.30,6.67944444444,6.74233333333,7.43996666667,5.41208333333,4.74073333333,9.66033333333,8.03460000001,6.2328,9.51186666667
276.67,6.78981111111,6.6866,7.62293333333,5.59183333333,4.76926666667,9.81766666666,8.11033333334,6.49193333333,9.74716666667
277.04,7.10793333334,7.0997,7.84333333333,5.93895833333,4.9524,9.94153333333,8.49773333333,6.9094,10.0645666667
277.41,7.25813333333,7.19536666667,7.8908,5.93575,4.93046666667,10.0810666667,8.40293333334,7.03046666667,9.90673333333
277.79,6.87316666667,6.8176,7.50783333333,5.354625,4.37766666667,9.60873333334,7.72946666667,6.6852,9.38226666667
278.16,6.41763333333,6.47456666667,6.95333333333,5.032625,3.90513333333,9.23293333333,7.32686666667,6.26386666667,9.00049999999
278.53,5.99484444445,6.10823333333,6.62006666667,4.91129166667,3.59606666667,8.88486666667,6.9622,5.94786666667,8.8754
278.90,5.95512222222,6.0379,6.53413333333,4.9775,3.6678,8.7748,6.81453333333,5.91153333333,8.82109999999
279.27,6.50557777778,6.1875,6.95713333333,5.57704166667,4.04506666667,9.27299999999,7.2658,6.3534,9.08609999999
279.64,6.47438888889,6.12113333333,6.92763333334,5.622,3.98313333333,9.32026666667,7.20033333333,6.26106666667,8.93853333335
280.02,6.07238888889,5.5394,6.341,5.12825,3.44526666667,8.86526666667,6.77866666667,5.9828,8.5029
280.39,5.68514444444,4.7017,5.58263333333,4.796,3.0504,8.20206666667,6.17913333333,5.4652,8.0875
280.76,6.08862222222,5.16163333333,5.75466666667,5.15554166667,3.4486,8.61999999999,6.43906666667,5.71666666667,8.3038
281.13,5.55185555556,4.5264,4.98423333333,4.674,2.85633333333,8.15079999999,5.65526666667,5.12226666667,7.69843333333
281.50,5.56452222222,4.4485,4.89786666667,4.880875,2.91706666667,8.17806666667,5.77033333333,5.12053333334,7.83353333333
281.87,5.66012222222,4.47966666667,4.89633333333,5.15154166667,3.09993333334,8.36086666666,5.9936,5.15553333333,7.98066666667
282.25,5.43557777778,4.17693333333,4.71986666667,4.74175,3.02633333333,8.20859999999,5.91946666667,4.98926666666,7.8161
282.62,5.35082222222,4.15133333333,4.63246666667,4.50233333333,2.97926666667,8.14153333334,5.92186666667,4.9254,7.8021
282.99,5.33103333334,4.17886666667,4.51086666667,4.420375,2.9594,7.99726666667,5.86633333333,4.82266666667,7.7713
283.36,5.44087777778,4.444,4.56766666667,4.56020833333,3.16326666667,8.07933333333,6.0,4.92546666667,7.97796666667
283.73,5.57278888889,4.46533333333,4.6614,4.70758333333,3.3388,8.11960000001,6.17466666667,5.00706666667,8.25473333333
284.10,5.66416666667,4.46606666667,4.6756,4.860875,3.48146666667,8.23640000001,6.32853333333,4.97853333333,8.42603333333
284.47,5.53027777778,4.5829,4.76693333333,4.99016666666,3.53333333333,8.38220000001,6.3472,5.01693333333,8.4854
284.85,5.39655555555,4.59006666667,4.6562,4.90616666667,3.34786666667,8.21353333333,6.2682,4.89686666667,8.4326
285.22,5.71021111111,4.898,5.01863333334,5.127,3.68986666667,8.45626666666,6.69653333334,5.02566666667,8.84086666667
285.59,5.32298888889,4.54016666667,4.56086666667,4.65920833333,3.27466666667,8.06386666666,6.216,4.4398,8.3944
285.96,5.35035555556,4.6419,4.4602,4.69433333333,3.24893333333,8.00153333334,6.19753333333,4.405,8.57279999999
286.33,5.41487777778,4.66926666667,4.38716666667,4.824625,3.2464,8.03400000001,6.26826666667,4.4926,8.65239999999
286.70,5.60667777778,4.69003333333,4.25586666667,4.95383333333,3.28186666667,8.12866666667,6.38446666667,4.56246666667,8.6084
287.07,5.36896666667,4.52053333333,4.17103333333,4.841375,3.02273333333,8.0878,6.27266666667,4.403,8.35186666667
287.44,5.25957777778,4.29976666667,4.05406666667,4.712,2.93673333333,7.9648,6.11526666667,4.30826666666,8.17573333333
287.82,4.90414444445,3.96336666667,3.61903333333,4.47020833333,2.6994,7.6126,5.79673333333,3.9946,7.8088
288.19,4.87014444444,4.01916666667,3.5877,4.44279166667,2.65006666667,7.53620000001,5.7834,3.989,7.70293333334
288.56,5.23993333333,4.32373333333,3.8556,4.66395833333,2.98813333333,7.61273333333,6.0336,4.3,7.86973333333
288.93,5.28207777778,4.21063333333,3.8459,4.65604166667,3.076,7.62393333333,6.098,4.2956,7.7291
289.30,5.029,3.9473,3.3385,4.362125,2.72966666667,7.32513333333,5.7722,4.0448,7.43993333334
289.67,5.01321111111,3.76756666667,3.2332,4.30579166667,2.64586666667,7.28786666667,5.68393333334,4.1252,7.29076666667
290.04,4.67125555556,3.43686666667,2.8514,3.97091666666,2.24753333333,6.94506666666,5.3362,3.7764,6.7853
290.41,4.90498888889,3.6369,3.02896666667,4.083125,2.39846666667,7.05533333334,5.49413333333,3.9844,6.9248
290.78,4.83803333333,3.69623333333,3.30563333333,4.36583333333,2.58126666667,7.08433333333,5.5384,4.1354,7.06433333333
291.15,4.81444444445,3.64876666667,3.04186666667,4.25645833333,2.6358,7.01033333333,5.37786666667,4.1182,6.952
291.52,4.54093333333,3.4284,2.75053333333,4.20495833333,2.44753333333,6.72786666667,5.1568,3.87273333333,6.8134
291.89,4.53965555556,3.4863,2.70023333333,4.02770833334,2.3718,6.77153333334,5.03493333333,3.86686666667,6.79083333333
