wavelength,Back_TanChrm,Belly_TanChrm,Breast_TanChrm,Crissum_TanChrm,Crown_TanChrm,DorTail_TanChrm,Patch10_TanChrm,Patch11_TanChrm,Patch12_TanChrm,Patch13_TanChrm,Rump_TanChrm,Throat_TanChrm,WingTip_TanChrm
193.99,8.13006666666,18.2927666667,37.8318666667,-11.4647028985,7.99058095238,19.7832,6.9376,16.477,2.76426666666,8.88886666666,11.7072666667,4.60706666666,-4.33613333334
194.37,-8.26666666666,8.23333333333,29.6,-31.3101449275,-7.1238095238,-0.8,-8.13333333334,2.46666666667,-17.1,-5.46666666666,-5.26666666666,-12.2,-22.6666666667
194.75,-23.1852,-0.777733333334,18.7407333333,-42.7810289855,-19.2911904762,-14.1480666667,-17.037,-7.92593333334,-26.7778666667,-19.2592666667,-17.6296,-23.7038,-31.3334
195.13,-41.6191333334,-10.8094333333,12.2858,-67.014447826,-36.2448380952,-31.1428666667,-32.0952,-18.0952666667,-34.5714333333,-37.6189333333,-30.1904666667,-36.6667333333,-44.0000666667
195.51,-56.2068,-16.8392333333,6.89666666667,-84.3379347825,-48.5386857142,-37.701,-43.7931333333,-25.6321333333,-42.0114666667,-51.9541333333,-41.0344666667,-47.8160666666,-51.3793333333
195.89,-73.3334000001,-28.4313333333,-3.66013333333,-103.913004348,-63.5108190475,-52.5490666666,-55.5555333334,-41.3072,-49.0848666665,-67.0588,-57.7778,-56.6013999999,-63.9216
196.27,-65.7923333333,-26.2294,-9.94526666666,-87.5384840581,-58.7040761906,-40.3280666667,-47.3223333333,-43.1694666667,-41.6940000001,-61.8577999999,-52.0218666667,-52.1309999999,-57.0494
196.65,-65.2689333333,-24.9462666667,-8.27960000002,-81.2224753623,-51.735847619,-41.5053999999,-42.3655333333,-37.8495333333,-29.9462333333,-55.4838,-45.5914,-49.5698666667,-51.1828
197.03,-68.7776666667,-24.7777333333,-11.2222,-82.2100884059,-49.6031142857,-42.3333333334,-42.6666,-39.5556666667,-32.1667000001,-47.1109999999,-49.5555333333,-51.5556000001,-56.3332666667
197.40,-88.6420666667,-31.2963,-24.1975333333,-90.4160724638,-64.514952381,-57.1605333332,-54.5678666666,-50.2468000001,-42.2222,-59.7529999999,-61.8518666667,-67.4075333333,-73.5802
197.78,-50.3956000001,-8.75696666666,2.25986666666,-49.0862347825,-35.3350380952,-25.4237333333,-24.7458,-17.7400666667,-7.34463333334,-30.2823999999,-25.0846,-37.9660666667,-43.5029333333
198.16,-37.7113333333,2.78613333333,3.98006666668,-41.4124376812,-29.3105619048,-17.9103333333,-17.3135333333,-10.0497333333,-3.6816333334,-22.0896,-16.3183333333,-25.6716,-31.5421333333
198.54,-20.8694666667,17.3913,15.169,-24.6586666667,-14.603247619,3.18826666667,2.12553333333,5.89366666668,13.3332333333,-3.86473333334,1.15946666667,-11.6908666667,-16.5217333333
198.92,-21.8182,17.3739666667,12.3232,-30.6587130435,-16.8831238095,2.42433333334,1.01000000001,1.81826666666,9.84843333332,-3.63653333334,2.92926666667,-21.111,-22.3232666667
199.30,-5.1852,32.3148,30.0,-10.9279753623,-0.224895238092,19.537,14.7221333333,20.0000666667,21.5278333333,14.6296,18.1480666667,-1.11100000001,-8.88880000001
199.68,-8.8312,25.2380666667,20.4327333333,-13.3952884058,-5.34323809525,8.9178,4.50206666668,11.2554,9.95676666666,6.32033333335,15.4112,-1.99133333334,-15.2381333333
200.06,-9.04226666668,22.8352,18.3142,-10.7562753623,-1.54362857142,7.04980000001,5.74706666667,8.12253333334,8.69726666666,0.30646666666,20.0,-1.30286666665,-14.3295333333
200.44,-8.8354,24.8193666667,23.7751333333,-10.2829985507,2.05394285714,10.6828,5.94373333333,10.9238,9.83943333334,4.33726666668,28.2730666667,-0.642599999986,-12.9316666667
200.82,-6.66660000001,27.1137666667,25.6098,-6.69853333334,1.47501904761,14.6341333333,9.75606666665,14.4715333333,7.1545,6.34160000002,33.9838,4.71540000002,-11.626
201.19,-17.8667333333,19.8221333333,16.7112,-15.1478927536,-9.25716190477,0.1778,3.91113333335,9.33326666668,-2.31103333334,-7.55553333334,29.2444,-2.93339999998,-22.0444
201.57,-38.6244666667,6.77249999999,1.48146666667,-39.151115942,-25.7295142857,-16.8255333333,-11.3227333333,-4.55026666667,-20.3704666667,-30.4761333333,24.2327333333,-20.3173333333,-40.7406
201.95,-89.7530000001,-22.1606,-35.8025333333,-89.1168768117,-72.4867428571,-66.2963333333,-47.7776666667,-48.1482000001,-69.074,-75.6791333333,-9.38273333335,-59.3826666667,-83.0863333333
202.33,-214.6666,-88.6666666667,-122.0,-194.724471015,-181.555390476,-166.222333333,-133.3334,-146.2222,-164.333466667,-189.333266667,-56.4443333334,-164.4444,-200.666733333
202.71,-1023.33333333,-528.333333333,-631.666666667,-880.670289855,-847.738095238,-814.166666666,-684.166666667,-697.500000001,-803.333333333,-861.666666666,-344.166666667,-763.333333333,-906.666666667
203.09,-8613.33333335,-5046.66666667,-5473.33333333,-7361.01449276,-7489.52380952,-7293.33333333,-5993.33333333,-5786.66666667,-7283.33333333,-7353.33333333,-3346.66666666,-6333.33333333,-7753.33333333
203.47,-2957.77773333,-1844.44443333,-1991.11113333,-2484.4443971,-2557.77766666,-2551.1112,-1999.99993333,-1964.44453333,-2594.44446667,-2504.4444,-1122.2222,-2282.2222,-2682.222
203.85,965.999999999,624.666666667,643.333333333,792.608695652,857.619047618,826.0,614.666666666,643.333333334,821.333333334,800.000000001,388.0,794.666666667,875.999999999
204.22,1252.38086667,821.904733334,869.523866667,994.90677826,1179.04758095,1065.7142,763.809533334,784.761999999,1104.76173333,1027.619,447.619066667,1086.6666,1120.95233333
204.60,1543.3334,1093.88896667,1203.33326667,1237.05306957,1532.22218095,1471.11126667,962.222333335,1025.55546667,1378.33333333,1347.77773333,630.0,1387.7778,1432.22213333
204.98,818.461599999,642.3077,688.717866667,669.843757971,824.175761906,837.436133333,576.4102,586.6666,757.948800001,728.205199999,407.692466667,764.6154,771.282133334
205.36,1034.0,826.0,904.0,860.956521739,1057.71428571,1113.33333333,743.333333333,761.333333334,937.333333335,926.666666665,524.666666667,969.333333333,981.333333333
205.74,1238.51846667,997.407266667,1129.62986667,1050.19323188,1279.25931429,1364.4446,894.074,954.814800001,1111.8519,1128.88886667,708.8888,1168.88886666,1170.37033333
206.12,1001.66673333,809.9998,931.111133335,832.560492753,996.904752382,1071.11126667,737.222266666,801.111133333,875.833266665,916.110933333,590.555533333,956.111133334,940.555666666
206.50,1266.0,1029.66666667,1220.66666667,1069.5942029,1245.90476191,1338.0,951.333333334,1014.0,1120.33333333,1143.33333333,773.333333333,1194.0,1172.0
206.87,-991.666733333,-786.111099999,-989.444466667,-834.867214492,-988.888828573,-1070.55553333,-744.999999999,-811.666599999,-871.388866668,-944.444466667,-605.0,-956.666733333,-926.666600001
207.25,-2074.44446667,-1585.55556667,-2085.55566666,-1759.97575652,-2051.42848572,-2207.7776,-1585.5556,-1726.66666667,-1764.9998,-1992.2224,-1295.5556,-2016.66673333,-1958.88886667
207.63,2293.33333333,1736.66666667,2324.44453333,1967.9709,2254.6032,2460.00006667,1794.44446667,1975.5556,1928.3334,2205.55553333,1525.55553334,2210.0,2136.6666
208.01,4899.99986667,3744.44436667,5093.33346667,4160.2416116,4721.26995238,5262.2224,3880.00006667,4295.55546667,4185.55556667,4688.88893333,3344.4444,4695.55553334,4551.11113333
208.39,535.416666666,419.6875,551.666666667,468.867753623,509.255952381,569.791666667,433.75,483.333333333,468.333333333,508.75,387.708333333,500.625,506.666666667
208.77,626.4286,478.928633333,641.190533333,539.767075362,578.231342857,657.142866667,504.761933333,567.6192,550.476066667,590.4762,460.238066667,578.333466667,584.2856
209.14,526.666666667,388.725366667,528.039266667,452.817465217,474.761990476,547.647333333,421.9608,474.902,466.176433333,498.823533333,392.548933333,492.549066667,494.509666667
209.52,652.381,476.547666667,635.476266667,549.296182609,565.782247619,655.952466667,514.761866667,577.380933333,583.3333,618.571466667,481.904933334,606.4286,596.1904
209.90,1771.33333333,1294.33333333,1705.33333333,1519.88405797,1487.14285714,1793.33333333,1404.0,1563.33333333,1605.33333333,1672.0,1297.33333333,1675.33333333,1599.33333333
210.28,4253.33333333,3140.0,4138.33333333,3625.76086957,3568.80952381,4366.66666667,3375.0,3656.66666666,3953.33333333,4083.33333333,3116.66666667,4011.66666667,3883.33333333
210.66,-7846.66666667,-5820.0,-7510.0,-6766.8115942,-6600.95238095,-8390.00000001,-6123.33333333,-6730.0,-7556.66666667,-7810.0,-5793.33333333,-7430.0,-7339.99999999
211.03,2741.11106666,2053.88886667,2561.11113333,2438.30916956,2326.34926667,2928.88886667,2132.22226667,2372.22213333,2663.3335,2700.0,2077.77773333,2578.88873333,2572.22233333
211.41,-3996.66666667,-3049.16666667,-3726.66666666,-3578.11594203,-3303.33333333,-4248.33333333,-3113.33333333,-3436.66666667,-3891.66666667,-3941.66666667,-2996.66666667,-3736.66666667,-3695.0
211.79,-1784.4444,-1385.926,-1649.62966667,-1626.50575942,-1488.8889619,-1854.8148,-1404.44446667,-1519.2594,-1800.00006667,-1771.11106667,-1374.81493333,-1701.48146667,-1640.00006667
212.17,-1979.16666667,-1522.91666667,-1800.0,-1856.41304348,-1663.45238095,-2050.0,-1598.33333333,-1668.33333333,-1984.16666667,-1992.5,-1538.33333333,-1863.33333333,-1826.66666667
212.55,-1032.44453333,-786.888899999,-920.000066667,-973.468642029,-869.841257143,-1097.77766667,-838.666599999,-853.333266667,-1019.77763333,-1039.99986667,-814.222199999,-983.999866667,-972.888733334
212.92,3955.0,3076.66666667,3468.33333333,3745.83333333,3250.95238095,4170.0,3221.66666667,3195.0,3885.0,3963.33333333,3110.0,3733.33333333,3726.66666667
213.30,1088.44446667,866.222233333,960.889,1050.32853478,897.142866667,1124.44453333,887.555533334,890.666666667,1043.11106667,1079.11113333,862.222333334,1002.66666667,1017.33326667
213.68,550.107533333,457.0967,495.053733333,553.768113043,476.467009524,563.656,450.967866667,455.053733333,529.139766667,551.612933333,444.731133333,516.989066667,527.526933333
214.06,347.320266667,285.490233333,312.941133334,335.058126087,302.166180952,345.490133333,277.908466667,281.1764,331.830066667,344.3138,271.634,315.6862,329.1504
214.44,338.394933333,278.827133333,304.321,328.760071014,293.262904762,330.8644,268.395,275.926,318.209966667,328.7654,262.469133333,303.0864,319.259066667
214.81,352.830266667,294.0251,319.245466667,337.457033333,302.282133333,342.6416,280.7546,285.6604,331.635333333,334.4652,271.194933333,320.880533333,331.572333333
215.19,365.128266667,308.4616,334.487133333,340.069563768,315.567895238,355.512666667,289.102666667,296.666733333,344.615366667,345.0,278.333266667,333.461533333,342.1794
215.57,387.6,322.933333333,356.133333333,362.414492753,337.466666667,379.066666667,305.066666667,316.266666667,368.333333333,358.133333333,299.866666667,353.866666667,361.866666667
215.95,432.4824,363.971666667,400.567466667,403.792775362,375.379980952,432.482266667,342.127533333,356.3122,398.723433333,397.8724,328.5106,395.603,403.829933333
216.32,404.743666667,344.679433333,372.179333333,375.526705797,351.007352381,411.538533333,317.3076,328.589733333,374.807633333,367.051266667,304.999933333,375.1282,375.2564
216.70,473.178266667,401.3953,438.294466667,435.931833333,405.404295238,471.627733333,363.720866667,379.689933333,440.3101,428.837133333,343.410866667,432.403066667,430.077666667
217.08,617.708333333,523.229166667,573.541666667,568.482789855,536.071428571,621.25,473.125,492.5,570.9375,557.5,446.25,568.125,566.041666667
217.46,1867.33333333,1579.66666667,1753.33333333,1680.34782609,1618.57142857,1868.0,1410.66666667,1456.66666666,1764.0,1680.0,1321.33333333,1715.33333333,1742.66666667
217.83,1826.0,1512.33333333,1702.66666667,1594.11594203,1558.28571429,1836.66666667,1375.33333334,1424.66666667,1733.0,1614.0,1286.66666667,1652.66666667,1696.66666667
218.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.59,-1661.33333333,-1390.66666667,-1572.0,-1485.94202898,-1450.76190476,-1732.0,-1307.33333333,-1313.33333333,-1581.33333333,-1510.0,-1182.66666667,-1552.0,-1607.33333333
218.97,-949.803800001,-758.039233333,-875.6862,-837.161227536,-818.431333335,-980.000066665,-735.686333333,-730.9804,-891.176566666,-850.980533333,-649.804066667,-866.2746,-905.098066666
219.34,-703.6364,-538.333333333,-653.9394,-615.909075362,-599.567066667,-720.9092,-541.515133333,-540.000133333,-658.3331,-623.3334,-475.454333333,-634.848466667,-661.212266666
219.72,-683.9394,-520.000033333,-624.2424,-588.840566667,-583.246714286,-705.454666667,-516.666733333,-524.848533333,-641.818133333,-610.000066667,-437.575733333,-624.242533333,-644.242333333
220.10,-326.166666667,-228.083333333,-287.5,-274.471014493,-268.571428571,-328.833333333,-236.5,-240.5,-302.083333333,-286.166666667,-190.5,-290.166666667,-306.666666667
220.47,-189.770133333,-121.7242,-173.448266667,-156.641769565,-156.305333333,-182.5286,-131.149466667,-140.114933333,-174.310433333,-167.3562,-101.264333333,-164.023,-176.551733333
220.85,-173.124733333,-108.8018,-159.478866667,-139.843481159,-144.969952381,-162.083,-123.958133333,-130.728933333,-154.114466667,-152.916466667,-101.458066667,-149.8956,-159.3748
221.23,-167.511666667,-101.126866667,-155.7746,-136.331782609,-138.806180952,-149.295866667,-122.0658,-127.887333333,-146.056166667,-148.356933333,-100.6574,-143.568066667,-152.9576
221.61,-204.408733333,-127.419266667,-187.6344,-174.275291304,-170.015323809,-176.666733333,-150.107533333,-159.0322,-174.193566667,-184.838733333,-126.451533333,-178.172133333,-173.225933334
221.98,-150.9464,-89.5473666666,-136.707866667,-127.0137,-123.139285714,-124.279933333,-110.535066667,-114.979333333,-127.6543,-133.6626,-90.2058666666,-131.934266667,-122.798333333
222.36,-152.333333333,-91.0416666667,-137.5,-128.143115942,-125.369047619,-125.583333333,-108.333333333,-112.833333333,-132.583333333,-136.166666667,-92.3333333333,-134.333333333,-121.333333333
222.74,-178.761933333,-108.6666,-154.476266667,-144.132484058,-140.884209524,-138.285533333,-119.142933333,-127.714333333,-150.761866667,-152.6666,-107.809466667,-148.571533333,-134.476266667
223.11,-167.8222,-108.6222,-146.9334,-140.763386957,-132.419133333,-125.777733333,-109.3332,-118.755666667,-143.4223,-146.044533334,-107.111,-136.711133333,-123.822266667
223.49,-173.515933333,-119.497833333,-148.858333333,-146.432433333,-139.412952381,-132.7854,-113.0594,-118.6302,-149.360866667,-152.7854,-115.068466667,-144.566266667,-130.958866667
223.87,-186.0954,-132.3332,-164.285666667,-156.064098551,-149.619,-144.2858,-126.285733333,-128.000133333,-160.333433333,-165.238133333,-129.523733333,-157.142866667,-139.143
224.24,-277.466666666,-212.8,-250.8,-233.895652174,-230.59047619,-222.0,-193.6,-199.6,-240.6,-249.6,-206.4,-232.533333333,-212.0
224.62,-387.3504,-301.880366667,-341.0256,-331.285766667,-319.169780952,-321.538333333,-266.324733333,-275.726466667,-329.401866667,-348.546866667,-300.170866666,-320.170933333,-296.581133333
225.00,-515.111133333,-408.555633333,-449.5556,-448.212618841,-432.920647619,-450.888933333,-358.8888,-368.444333333,-446.000033333,-465.7778,-391.7778,-424.8888,-390.4444
225.38,-768.771933333,-640.000033333,-671.579,-685.118262319,-674.2356,-709.824666667,-538.2456,-564.5614,-685.087666667,-703.157866667,-595.087666667,-634.035,-574.035
225.75,-676.1904,-569.8412,-592.063533333,-587.964194203,-605.986466667,-639.6826,-483.492066667,-499.365066667,-611.269966667,-606.666666667,-537.460266667,-554.6032,-526.031533333
226.13,-805.555533333,-703.3333,-718.888866667,-704.637818841,-740.952314286,-780.370466667,-591.481466667,-616.2964,-741.6668,-732.592533333,-640.740733333,-669.999933333,-662.962866667
226.51,-1905.0,-1653.33333333,-1653.33333333,-1671.05072464,-1731.42857143,-1856.66666667,-1426.66666667,-1524.16666667,-1701.25,-1731.66666667,-1515.83333333,-1575.83333333,-1585.0
226.88,-640.8696,-566.087,-564.058133333,-590.743556522,-596.397495238,-644.637533333,-495.942066667,-542.608733333,-586.232066667,-602.318733333,-528.115933333,-551.0146,-551.014666667
227.26,-474.623666667,-416.6667,-422.795733333,-438.377662319,-452.350209524,-500.430066667,-384.7312,-426.6666,-435.9138,-451.397933333,-398.279533333,-419.1398,-414.623733333
227.64,-223.440866667,-200.268833333,-196.881733333,-210.614697101,-212.964590476,-241.935666667,-184.946266667,-208.7096,-202.526833333,-215.053733333,-185.161333333,-195.914,-190.1074
228.01,-137.185133333,-121.666666667,-116.000066667,-129.940392754,-130.687809524,-148.740533333,-107.703666667,-127.5556,-123.5555,-128.592533333,-107.629666667,-114.444466667,-114.962866667
228.39,-87.4194,-76.6398333333,-73.8171333333,-83.5202768116,-85.6912857143,-96.1289333334,-68.6022,-83.7634,-82.9567666667,-82.5268666667,-66.0752,-74.3548666667,-73.441
228.76,-62.3376666667,-56.8397666667,-51.8182,-58.8433405797,-62.5727619048,-66.6667333333,-49.3507333333,-62.3376,-61.8615333333,-57.1428666667,-45.1948666667,-52.6840666666,-52.8140666667
229.14,-44.0659333333,-39.7801333333,-34.7252,-40.8171913044,-44.0032571428,-44.5422666667,-31.282,-44.2858,-43.2050333333,-39.3406666667,-29.7068666667,-36.8132,-36.3737333333
229.52,-37.9638666667,-32.9885,-27.9147333333,-34.1550681159,-37.5323142857,-35.3037333333,-25.353,-37.2414,-36.6994666667,-32.9064666667,-23.6124666666,-32.1838,-29.7865333333
229.89,-32.8273333333,-28.7352,-23.3928,-31.2675463768,-32.3044571429,-32.0237333333,-21.25,-33.0356,-31.384,-29.6130666667,-18.9882,-27.5892666667,-26.6369333333
230.27,-26.2393333333,-22.2222,-16.1252,-25.9421202898,-24.9369619047,-24.9857333333,-15.3276,-26.8946,-24.4018333333,-23.4758666667,-13.5042666667,-20.3419333333,-19.658
230.65,-17.3845333333,-13.8461333333,-9.20513333333,-17.5751855072,-16.0549523809,-14.6154,-8.1282,-18.8974,-16.2948666667,-14.9487333334,-6.0,-13.1282666667,-10.5640666667
231.02,-19.5072,-15.4993666667,-11.4656666667,-19.3938260869,-19.2255238095,-16.2387333333,-10.6875333333,-19.8444,-18.7418666667,-16.7056,-7.80813333333,-15.3566,-13.3592666667
231.40,-18.4314,-14.0915666667,-9.96079999998,-17.3680521739,-17.3109333333,-13.8038666667,-9.54246666665,-17.8038666667,-17.7253,-15.5816666667,-5.59486666666,-14.5098,-12.3920666667
231.78,-28.1285333333,-21.0380333333,-18.1872,-26.9254666667,-25.1045904762,-22.2222666667,-18.0702666667,-25.7895333333,-27.2223666667,-25.3509333333,-12.3392666667,-22.1638,-22.2806
232.15,-35.6589333333,-27.7054333333,-24.9301333334,-34.6727565217,-31.3445047619,-28.1861333333,-26.2326,-33.3023333334,-34.0775,-33.2714,-19.3798666667,-28.5270666667,-29.0854
232.53,-43.5176,-33.8192,-30.7873333333,-42.1156695652,-36.0947619048,-36.1138666667,-32.2612666667,-38.1909333333,-38.7940666667,-40.0335333333,-24.0201333333,-34.1708666667,-34.1038
232.90,-49.4624,-38.3154333333,-37.4194,-48.7719710145,-41.4849619048,-46.0215333333,-39.8566,-44.3368666667,-44.8029666667,-48.3870666667,-28.3155333333,-40.4301333333,-39.4265333334
233.28,-53.9570666667,-43.5671333333,-41.9103333333,-55.6344898551,-47.368352381,-53.1775333333,-46.7447333333,-50.3313333333,-52.8849,-54.5808666667,-30.8381333333,-45.8089333333,-44.7564
233.66,-49.091,-39.6212333333,-37.4999333333,-50.5690318841,-41.8182190476,-49.1289333333,-43.4848666667,-44.8864,-49.2803,-48.9772666667,-26.0228,-39.5453333333,-39.9621333333
234.03,-51.2427333333,-40.2365666667,-39.4477333333,-52.2133130435,-43.9447809524,-50.6508,-45.4044666667,-48.008,-51.6173333333,-51.8737333333,-27.2584,-40.6312,-40.3550666667
234.41,-49.9014,-41.0649333333,-39.5661333334,-49.8481913043,-44.806952381,-51.7948666667,-43.5898,-45.9960666667,-49.9410333333,-52.7020666666,-27.14,-42.4063333333,-40.1972666666
234.78,-51.306,-43.2357,-39.883,-49.2245144928,-46.6332285714,-54.7757333333,-44.9121333333,-44.3275333333,-51.8323666667,-54.6198666667,-28.4990666667,-41.5984,-41.0526
235.16,-47.5655333333,-39.8126,-36.4419333333,-44.5480188406,-41.9850666667,-51.9474666667,-40.0747333333,-41.5355333333,-47.1349666667,-49.9252,-22.4719333333,-35.9551333333,-36.0300666667
235.54,-45.852,-39.3889333333,-36.6668,-45.2884043478,-42.2907904762,-51.0739333333,-37.8148,-40.037,-45.5556333333,-49.2593333333,-20.2963333333,-35.1481333333,-34.1112
235.91,-37.9297333333,-33.5964333333,-31.6842666667,-37.8779376812,-37.6190952381,-41.2629333333,-30.386,-34.1052,-38.9474,-39.7544,-12.807,-28.9473333334,-25.5438
236.29,-28.4159333333,-26.5017,-23.0362666667,-29.2437391304,-30.9618571429,-33.2014666667,-22.3762666667,-26.4026,-30.7261,-32.8052,-6.00653333333,-20.429,-17.4586666667
236.66,-23.1279333333,-22.6855333333,-18.515,-24.7805971014,-28.2916380952,-27.9305333333,-17.7566666667,-23.5386666667,-28.2308,-28.3413333333,-1.89580000001,-15.1659333333,-12.1642666667
237.04,-18.9394,-17.8484333333,-12.2424666667,-18.9169869565,-23.1039333333,-20.5757333333,-12.5152,-16.7878,-23.1514,-21.9696666667,3.03033333333,-9.66666666667,-7.06066666667
237.41,-20.5982666667,-17.5497666667,-12.1652,-18.4968463768,-22.2467238095,-19.6866,-12.2792666667,-16.3246666667,-21.2678666667,-20.9971333333,1.76626666667,-7.5214,-7.86346666666
237.79,-25.4546,-21.2553666667,-14.6897333333,-22.6512202899,-25.9617809524,-23.1456,-14.7764,-19.8845333333,-23.3478,-26.4358666667,-0.750466666672,-11.3708666666,-11.8038
238.17,-20.0804,-16.6933666667,-9.45106666666,-15.9974231884,-19.8393714286,-17.0815333333,-10.0134666667,-14.1364,-17.3895666667,-19.8660666667,3.882,-7.0684,-6.98800000001
238.54,-19.0404,-15.5103,-8.5608,-15.7632521739,-19.3707428571,-16.4574,-10.7502,-14.1942,-16.5927,-18.819,3.7146,-5.781,-6.8142
238.92,-19.4744,-16.4396666667,-9.05606666666,-18.3117130435,-20.4027904762,-18.2556,-12.5926666667,-16.1530666667,-15.7228,-18.9963333333,2.3178,-7.81353333333,-9.27133333333
239.29,-14.632,-13.1061333333,-4.80526666667,-14.1281188406,-16.9758761905,-13.3765333333,-9.00439999999,-12.7489333333,-11.0498666667,-15.1514666667,4.74026666667,-5.1514,-5.82266666666
239.67,-12.5348,-11.5967333333,-1.7364,-11.1887710145,-14.5765809524,-10.9382,-7.6646,-11.4171333333,-8.22366666668,-13.0538666667,5.22953333334,-3.8722,-4.01206666667
240.04,-10.5973333333,-9.61920000001,1.14293333333,-9.7082826087,-11.8540952381,-9.10826666666,-5.71426666666,-9.35066666666,-5.22953333333,-12.052,4.79660000001,-2.92633333333,-3.13413333333
240.42,-12.3632666667,-10.5465,-0.708266666666,-11.4342536232,-13.5774,-10.2232,-6.75906666666,-10.8237333333,-6.27406666667,-12.8252,2.29406666667,-4.542,-5.18866666667
240.79,-10.8483333333,-8.75083333333,0.0802000000006,-9.77632898551,-11.7453428572,-7.9892,-4.9566,-9.16493333334,-4.1749,-11.6499333333,2.61846666667,-4.06146666667,-4.42213333334
241.17,-9.22180000001,-7.62486666667,1.02213333333,-8.60000144928,-9.87728571428,-6.80606666667,-3.14753333333,-8.2114,-2.6307,-10.1858666667,3.64693333333,-2.77586666667,-3.48426666667
241.54,-6.73873333333,-5.8179,2.86006666667,-6.78026666667,-7.15317142857,-4.8866,-1.286,-6.15233333333,-0.792266666666,-7.94233333333,5.62766666667,-1.25513333333,-1.02873333333
241.92,-5.34233333333,-4.2466,3.07766666667,-5.76487391304,-6.0652,-3.80813333333,-0.694133333336,-5.29673333333,-0.2239,-6.48386666667,6.30133333333,-0.730600000001,-0.137
242.29,-4.64393333333,-3.36703333333,3.59033333333,-5.47331884058,-5.35296190476,-3.3206,-0.269666666666,-5.09066666667,0.101166666668,-6.03446666667,6.66653333332,-0.362333333333,0.311666666666
242.67,-4.6348,-3.2151,3.75366666667,-5.43515652174,-5.22113333333,-2.83966666667,0.073533333334,-5.00193333333,-0.3548,-5.8588,7.00126666667,-0.187666666666,0.497666666667
243.05,-3.75333333333,-2.07693333333,4.25586666667,-4.37849130435,-4.67882857143,-1.64913333333,1.13073333333,-4.05966666667,-0.050866666666,-5.19833333334,7.68753333334,0.942266666667,1.46833333333
243.42,-4.47013333333,-2.30063333333,3.76113333333,-5.41508405797,-4.6120952381,-1.9884,0.585800000001,-4.3546,-0.42,-5.7264,7.17533333333,0.732266666666,0.693599999999
243.80,-4.0436,-1.90903333333,3.9384,-5.12426521739,-4.45151428572,-1.82633333333,0.901933333333,-3.91573333333,-0.0939333333328,-5.32133333333,7.73386666667,1.57086666667,0.8868
244.17,-3.7788,-1.71866666667,3.65993333333,-4.84746666667,-4.33756190476,-1.23993333333,0.972466666667,-3.76393333333,-0.152166666667,-5.219,8.25526666667,2.0194,0.987399999999
244.55,-3.07246666666,-1.3806,4.06526666667,-4.04467391304,-3.30015238095,-0.7972,1.43466666667,-2.739,0.105033333333,-4.761,9.15213333333,2.1956,1.7392
244.92,-3.24286666667,-1.5345,4.1266,-4.11955797101,-3.15234285714,-1.3642,1.07166666667,-2.95746666667,-0.107733333333,-4.77393333333,9.151,2.24073333333,1.61446666667
245.30,-1.70573333333,-0.165333333333,5.27246666667,-3.02041884058,-1.80013333333,-0.454066666666,1.94553333333,-2.10753333333,1.06356666667,-3.7418,10.0454666667,3.33973333333,3.249
245.67,-1.35966666667,-0.240533333333,5.22413333333,-2.61128695652,-1.98361904762,-0.273066666666,1.97686666667,-2.34493333333,1.32666666667,-3.85866666667,9.93173333334,3.24146666667,3.33033333334
246.05,-0.616333333333,-0.048633333334,5.87186666667,-1.63625217391,-1.28846666667,0.319000000001,2.7846,-1.80066666667,2.36813333333,-3.31446666666,10.2782666667,4.30926666667,4.06066666667
246.42,-0.413999999999,-0.216733333334,6.04586666667,-1.41600869565,-1.39158095238,0.408866666667,3.16826666667,-1.41413333333,2.604,-3.0302,10.3129333333,4.54293333333,4.55286666666
246.79,-0.357933333334,-0.441799999999,5.80086666667,-1.36527101449,-1.26962857143,0.140666666667,3.0682,-1.4684,2.89366666667,-2.9822,10.1744666667,4.4822,4.7404
247.17,-0.109666666668,-0.396933333333,6.30773333333,-0.879284057972,-0.741885714286,0.595333333333,3.46213333333,-1.0894,3.3206,-2.3602,10.4918666667,4.87213333333,5.47186666667
247.54,0.108399999999,-0.271133333333,6.44973333333,-0.494344927537,-0.65581904762,0.883466666667,3.80333333333,-0.843266666666,3.6205,-2.10433333333,10.6225333333,5.0482,5.93986666667
247.92,0.448266666667,0.220233333334,6.80186666667,-0.0471028985514,-0.193123809523,1.2754,4.3092,-0.583600000001,3.8821,-1.569,10.7980666667,5.49953333333,6.53906666666
248.29,1.0816,0.8622,7.42293333333,0.656981159419,0.560295238096,1.76586666667,5.00293333333,6.66666672e-05,4.42803333333,-0.688133333334,11.2988666667,6.19786666667,7.35486666667
248.67,1.27166666667,1.23576666667,7.73133333333,1.09549855072,0.805114285715,2.246,5.24826666667,0.0639333333335,4.9474,-0.199333333333,11.5537333333,6.52,7.675
249.04,1.35186666667,1.55213333333,7.9684,1.23671449275,0.986590476191,2.5418,5.465,0.439066666667,5.33796666667,0.177133333332,11.6195333333,6.7246,7.9994
249.42,0.783533333334,1.0393,7.5396,0.882247826086,0.592180952381,2.20466666667,5.07513333333,0.170466666667,5.03656666667,-0.202866666668,11.2341333333,6.3582,7.6492
249.79,0.442466666668,1.16896666667,7.44746666667,0.560536231884,0.574361904761,1.88246666667,4.8318,0.190866666667,4.8687,-0.325266666665,10.8306,6.2286,7.57766666667
