wavelength,Back_DolFrif,Belly_DolFrif,Breast_DolFrif,Crissum_DolFrif,Crown_DolFrif,DorTail_DolFrif,Patch10_DolFrif,Rump_DolFrif,Throat_DolFrif,WingTip_DolFrif
433.64,6.27322222222,28.637,10.3156666667,20.8678888889,6.04077777778,6.39888888889,5.944,5.50874074074,10.413,7.04341666667
434.00,6.25733333333,28.6231666667,10.315,20.9082222222,6.01677777778,6.38977777778,5.92733333333,5.4947037037,10.3938888889,7.03369444444
434.35,6.29688888889,28.6818333333,10.3432222222,20.976,6.02233333334,6.42766666666,5.95666666667,5.51366666667,10.4390555555,7.05541666667
434.71,6.331,28.7261666666,10.3817777778,21.041,6.04766666667,6.45188888889,5.979,5.548,10.4613888889,7.07580555556
435.07,6.36144444444,28.748,10.4194444444,21.1045555555,6.09055555556,6.50122222222,6.00544444444,5.60307407407,10.486,7.11041666667
435.42,6.38666666667,28.887,10.484,21.1808888889,6.13055555555,6.56411111111,6.05677777778,5.64925925926,10.5283888889,7.12694444444
435.78,6.37033333333,28.9548333333,10.4971111111,21.2102222222,6.10322222222,6.55955555556,6.05633333333,5.63081481481,10.5087777778,7.1005
436.13,6.34177777778,28.9675,10.4751111111,21.2601111111,6.07455555556,6.54688888889,6.03222222222,5.61174074074,10.5025555556,7.07466666667
436.49,6.36544444445,29.0225,10.509,21.3292222222,6.11488888889,6.59388888889,6.07211111111,5.6327037037,10.5534444444,7.09305555556
436.84,6.34433333333,29.0553333333,10.4923333333,21.331,6.07366666667,6.56066666667,6.03833333333,5.58351851852,10.5143888889,7.03116666667
437.20,6.32188888889,29.0453333334,10.4606666667,21.3356666667,6.05988888889,6.53344444444,6.02266666667,5.55696296296,10.4860555556,7.0105
437.56,6.35244444444,29.12,10.481,21.3997777778,6.06711111111,6.54022222222,6.03211111111,5.56981481482,10.4867777778,7.01016666666
437.91,6.35266666667,29.1926666666,10.4783333333,21.4253333333,6.067,6.54122222222,6.03711111111,5.564,10.5058333333,7.00769444445
438.27,6.33388888889,29.1861666666,10.5012222222,21.4205555556,6.06611111111,6.541,6.02466666667,5.54785185185,10.4871666667,7.00761111111
438.62,6.307,29.2383333333,10.4984444445,21.4472222222,6.05633333333,6.53933333333,6.01222222222,5.52155555556,10.4802777778,6.97736111111
438.98,6.29577777778,29.3181666667,10.4987777778,21.4816666667,6.05822222222,6.50111111111,6.01066666667,5.49918518518,10.485,6.96422222222
439.33,6.31655555556,29.3311666666,10.5187777778,21.5064444445,6.07033333333,6.50066666667,6.02644444444,5.52025925926,10.5131111111,6.97763888889
439.69,6.34255555556,29.3828333333,10.5407777778,21.5578888889,6.09022222222,6.51877777778,6.02144444445,5.52518518519,10.5046111111,6.99152777778
440.04,6.36544444445,29.4231666666,10.5763333333,21.5937777778,6.10411111111,6.54333333333,6.02844444444,5.54081481481,10.5306111111,7.01005555555
440.40,6.34644444444,29.4411666666,10.5871111111,21.6074444444,6.08177777778,6.52044444444,6.01033333333,5.53525925926,10.5166666667,6.99783333333
440.75,6.34922222222,29.4741666666,10.6002222222,21.6521111111,6.09822222222,6.52666666667,6.02233333333,5.55611111111,10.5433888889,7.01538888889
441.11,6.35355555556,29.535,10.6226666666,21.6896666667,6.09877777778,6.52888888889,6.04044444444,5.56733333333,10.5883888889,7.02702777778
441.47,6.34044444445,29.5256666667,10.6265555555,21.7066666667,6.11466666667,6.50988888889,6.02244444445,5.56151851852,10.6171111111,7.01763888889
441.82,6.36477777778,29.5736666666,10.674,21.7743333333,6.13844444444,6.53322222222,6.03077777778,5.57833333333,10.6579444444,7.05305555556
442.18,6.37922222222,29.644,10.6873333333,21.8546666667,6.15577777778,6.54311111111,6.05444444444,5.60559259259,10.6919444444,7.06697222222
442.53,6.38388888889,29.7113333333,10.7103333333,21.9082222222,6.16022222222,6.54066666667,6.07277777778,5.62437037037,10.7236111111,7.08413888889
442.89,6.37533333333,29.7293333333,10.7151111111,21.9374444444,6.13633333333,6.55622222222,6.05222222222,5.62796296296,10.7491111111,7.09836111111
443.24,6.374,29.7631666667,10.736,21.9858888889,6.13566666667,6.56288888889,6.03522222222,5.63259259259,10.7578333333,7.12505555555
443.60,6.35944444444,29.782,10.7607777778,22.0257777778,6.13966666667,6.56655555556,6.03466666667,5.64640740741,10.8261666667,7.14991666667
443.95,6.33133333333,29.8001666667,10.7378888889,22.0321111111,6.10833333333,6.50677777778,6.027,5.62333333333,10.7864444444,7.12341666667
444.31,6.36344444444,29.8491666666,10.7555555555,22.0483333333,6.13622222222,6.502,6.06044444445,5.64274074074,10.7937777778,7.15486111111
444.66,6.36855555555,29.8985,10.7795555555,22.0777777778,6.15111111111,6.509,6.07888888889,5.63607407407,10.8021666667,7.14872222222
445.02,6.39622222222,29.9455,10.8121111111,22.1156666667,6.16455555556,6.52711111111,6.07777777778,5.65181481481,10.8221666667,7.17344444444
445.37,6.39922222222,30.0313333333,10.8403333333,22.1683333334,6.15255555555,6.53922222222,6.09244444445,5.66274074074,10.8397222222,7.19247222222
445.72,6.41166666667,30.1231666667,10.8437777778,22.2017777778,6.16466666667,6.53477777778,6.125,5.67925925926,10.8441666667,7.18136111111
446.08,6.41844444444,30.1295,10.8487777778,22.2217777778,6.15222222222,6.52977777778,6.12111111111,5.67244444444,10.8273888889,7.18480555556
446.43,6.44777777778,30.1583333334,10.8694444444,22.2545555556,6.16655555556,6.56044444444,6.12422222222,5.681,10.8371111111,7.19105555555
446.79,6.47822222222,30.1535,10.903,22.2846666667,6.18811111111,6.56322222222,6.14566666667,5.6922962963,10.8423333333,7.19672222222
447.14,6.49811111111,30.2066666667,10.9242222222,22.309,6.206,6.57233333333,6.16077777778,5.70222222222,10.8709444444,7.20116666667
447.50,6.51166666667,30.2433333334,10.9215555556,22.336,6.22011111111,6.57766666667,6.181,5.71481481481,10.8733888889,7.19547222222
447.85,6.51555555556,30.2563333333,10.942,22.3635555556,6.23455555555,6.579,6.17633333334,5.72140740741,10.9046666667,7.218
448.21,6.51688888889,30.29,10.947,22.418,6.22788888889,6.59155555556,6.157,5.72625925926,10.9287777778,7.20108333333
448.56,6.54966666667,30.3623333334,10.9801111111,22.4878888889,6.24377777778,6.59733333334,6.17444444445,5.75788888889,10.9875555555,7.24038888889
448.92,6.546,30.3908333333,10.9961111111,22.5263333333,6.25755555556,6.602,6.18655555556,5.75340740741,10.9785555555,7.24891666667
449.27,6.56311111111,30.431,11.0247777778,22.5861111111,6.28633333333,6.61888888889,6.20111111111,5.76474074074,11.014,7.27086111111
449.62,6.54366666667,30.3663333333,11.0357777778,22.6003333333,6.27288888889,6.62111111111,6.17211111111,5.76977777778,11.0517777778,7.27038888889
449.98,6.54988888889,30.4401666667,11.0664444444,22.6664444444,6.28855555556,6.62288888889,6.19044444445,5.78522222222,11.0881666667,7.26972222222
450.33,6.53477777778,30.4585,11.0612222222,22.7217777778,6.28388888889,6.57511111111,6.19466666667,5.78225925926,11.0905,7.26947222222
450.69,6.54144444444,30.5523333333,11.0826666667,22.7824444444,6.30911111111,6.58555555555,6.22066666667,5.80403703703,11.1247777778,7.28016666667
451.04,6.51088888889,30.5413333333,11.0818888889,22.8306666666,6.27722222222,6.54755555555,6.2,5.77096296296,11.1104444444,7.23219444445
451.40,6.48533333333,30.5828333334,11.0965555556,22.8595555556,6.238,6.52855555556,6.15055555556,5.73966666667,11.1058888889,7.22094444444
451.75,6.46944444444,30.6675,11.0946666667,22.921,6.21833333333,6.51755555555,6.12433333333,5.73307407408,11.1218333333,7.18461111111
452.10,6.50377777778,30.747,11.1437777778,22.9845555555,6.26322222222,6.54766666667,6.18533333333,5.76011111111,11.1587222222,7.23277777778
452.46,6.50033333333,30.7878333334,11.1443333333,23.0211111111,6.235,6.55588888889,6.16377777778,5.75292592593,11.1398888889,7.21608333333
452.81,6.50244444444,30.8046666667,11.1474444444,23.0698888889,6.22744444444,6.55522222222,6.15888888889,5.77355555556,11.1577222222,7.18861111111
453.17,6.53122222222,30.8365,11.1532222222,23.1177777778,6.24566666667,6.56766666666,6.184,5.80503703704,11.1611666667,7.19472222222
453.52,6.56677777778,30.9845,11.2217777778,23.2107777778,6.29255555556,6.63333333333,6.23255555555,5.84303703704,11.1915555555,7.22486111111
453.87,6.54655555555,30.9531666666,11.2053333333,23.2051111111,6.28755555555,6.61188888889,6.20844444444,5.83933333333,11.2066111111,7.21980555556
454.23,6.54644444445,31.0068333334,11.2188888889,23.2445555556,6.27522222222,6.63911111111,6.19322222222,5.83781481482,11.2125555555,7.23191666667
454.58,6.51744444444,31.102,11.2095555556,23.2791111111,6.24755555556,6.62277777778,6.15866666667,5.81407407407,11.2092222222,7.21044444445
454.93,6.54644444445,31.1796666667,11.2464444444,23.3397777778,6.279,6.65066666667,6.17966666667,5.86096296297,11.2596111111,7.26422222222
455.29,6.61511111111,31.2671666666,11.2992222222,23.4456666667,6.352,6.68155555556,6.26588888889,5.92366666667,11.3083888889,7.32430555556
455.64,6.67311111111,31.2975,11.355,23.5041111111,6.39288888889,6.73122222222,6.32522222222,5.97507407407,11.3432222222,7.36408333333
456.00,6.68744444444,31.3066666666,11.3783333333,23.5344444445,6.40877777778,6.73655555556,6.34666666667,5.98874074074,11.3557777778,7.37391666667
456.35,6.70222222222,31.3308333334,11.4191111111,23.5627777778,6.44522222222,6.73311111111,6.37311111111,6.02188888889,11.3615,7.38975
456.70,6.70344444445,31.4228333334,11.4674444444,23.6351111111,6.44155555556,6.73188888889,6.38266666667,6.02662962963,11.3721111111,7.42552777778
457.06,6.69688888889,31.485,11.5165555555,23.6557777778,6.42677777778,6.73333333333,6.38088888889,6.01874074074,11.3803888889,7.42786111111
457.41,6.68155555555,31.5175,11.5003333333,23.6731111111,6.41277777778,6.66755555556,6.36422222222,6.00066666667,11.3702222222,7.41544444444
457.76,6.71911111111,31.684,11.5587777778,23.7668888889,6.43633333333,6.69344444445,6.39544444444,6.02022222222,11.4081666667,7.42502777778
458.12,6.73811111111,31.7348333333,11.5712222222,23.7965555556,6.465,6.68655555556,6.40888888889,6.02944444444,11.4432777778,7.4285
458.47,6.77988888889,31.7325,11.6175555556,23.8301111111,6.50388888889,6.71588888889,6.44122222222,6.05274074074,11.477,7.46113888889
458.82,6.772,31.7588333333,11.6217777778,23.861,6.48844444444,6.70866666667,6.43333333333,6.03888888889,11.4906666667,7.44372222222
459.18,6.76022222222,31.7865,11.6355555555,23.868,6.479,6.70755555556,6.41266666666,6.02681481481,11.4907222222,7.42961111111
459.53,6.75333333334,31.8138333334,11.6481111111,23.8998888889,6.48644444445,6.70611111111,6.41,6.03274074074,11.4956666667,7.43097222222
459.88,6.72688888889,31.8655,11.6411111111,23.9476666667,6.47022222222,6.70933333333,6.37511111111,6.01403703704,11.4761111111,7.41563888889
460.24,6.70955555555,31.8778333334,11.6375555556,23.9791111111,6.45333333333,6.70933333333,6.35922222222,5.99244444444,11.4786111111,7.40994444444
460.59,6.70944444444,31.8863333333,11.6415555556,24.0051111111,6.46033333333,6.70555555555,6.36177777778,5.98440740741,11.4743888889,7.41080555556
460.94,6.71655555556,31.9471666666,11.6465555556,24.073,6.48033333334,6.71988888889,6.36544444444,5.98951851852,11.5035,7.40447222222
461.29,6.73144444445,31.9625,11.6721111111,24.1258888889,6.48577777778,6.71322222222,6.37166666667,5.9852962963,11.5248888889,7.41133333333
461.65,6.74555555555,31.9855,11.7044444444,24.1753333333,6.51366666667,6.725,6.37666666667,5.99781481482,11.5613333333,7.44227777778
462.00,6.77555555555,32.0678333334,11.7681111111,24.2813333333,6.544,6.76533333333,6.41733333333,6.02692592593,11.6164444445,7.47280555556
462.35,6.76166666667,32.1401666667,11.7881111111,24.3654444445,6.52733333333,6.75044444444,6.42688888889,6.03755555556,11.6199444444,7.47252777778
462.71,6.77555555556,32.2065,11.8076666667,24.4487777778,6.53377777778,6.75177777778,6.42822222222,6.05088888889,11.6145,7.47688888889
463.06,6.76333333333,32.2975,11.8222222222,24.5287777778,6.53677777778,6.73633333333,6.43477777778,6.06577777778,11.6329444445,7.48375
463.41,6.78288888889,32.388,11.8511111111,24.6204444444,6.55022222222,6.74622222222,6.46155555556,6.06740740741,11.6533333333,7.49819444444
463.76,6.80477777778,32.427,11.8954444444,24.6796666667,6.55555555556,6.72666666667,6.48277777778,6.08537037037,11.705,7.53344444444
464.12,6.81688888889,32.5076666667,11.9304444444,24.7628888889,6.58244444444,6.72933333334,6.51522222222,6.09918518519,11.7363888889,7.55108333333
464.47,6.85688888889,32.611,11.9865555556,24.8652222222,6.62188888889,6.76455555556,6.54422222222,6.14022222222,11.8007777778,7.5765
464.82,6.85122222222,32.5985,11.9931111111,24.8571111111,6.59822222222,6.71388888889,6.53544444445,6.13222222222,11.8078888889,7.58952777778
465.17,6.86666666667,32.6615,12.0398888889,24.9264444444,6.61611111111,6.77366666667,6.54622222222,6.1657037037,11.8395555556,7.59513888889
465.53,6.87044444444,32.778,12.0574444444,24.9685555556,6.62055555556,6.80222222222,6.558,6.19607407407,11.8612222222,7.58758333334
465.88,6.84833333333,32.7841666666,12.0806666667,24.9747777778,6.61233333333,6.77266666667,6.54433333333,6.20203703704,11.8445,7.5805
466.23,6.87677777778,32.8598333333,12.1071111111,25.0694444445,6.63544444444,6.79522222222,6.551,6.20351851852,11.8801666667,7.59677777778
466.58,6.89033333334,32.9101666666,12.1668888889,25.0901111111,6.66788888889,6.81333333333,6.57544444444,6.20714814815,11.9193333333,7.62147222222
466.94,6.91511111111,32.9413333334,12.1977777778,25.1314444444,6.68433333333,6.83488888889,6.58566666667,6.21418518519,11.9588888889,7.62363888889
467.29,6.90488888889,32.9948333334,12.2015555556,25.1666666667,6.67433333333,6.81344444444,6.56311111111,6.18896296296,11.9763333333,7.61291666667
467.64,6.88477777778,33.0606666666,12.2144444444,25.2051111111,6.65933333333,6.78844444445,6.54166666667,6.18266666667,11.9809444445,7.58888888889
467.99,6.93911111111,33.225,12.2878888889,25.315,6.72422222222,6.83511111111,6.599,6.24622222222,12.0653333333,7.63952777778
468.35,6.972,33.3045,12.3204444445,25.3546666667,6.742,6.85422222222,6.62244444444,6.27914814815,12.1000555556,7.65883333333
468.70,6.99344444444,33.4015,12.3285555556,25.4216666667,6.75788888889,6.86177777778,6.62988888889,6.30181481481,12.1266666667,7.66413888889
469.05,6.974,33.4098333333,12.3148888889,25.4272222222,6.74222222222,6.81988888889,6.60944444444,6.28385185185,12.1242222222,7.66202777778
469.40,6.96333333333,33.353,12.3155555555,25.4658888889,6.72677777778,6.76722222222,6.59522222222,6.25977777778,12.1066666667,7.65519444445
469.75,6.97833333333,33.4256666667,12.3262222222,25.5131111111,6.74355555556,6.77544444444,6.60322222222,6.27422222222,12.1227777778,7.67205555556
470.11,6.95566666667,33.4471666667,12.3588888889,25.5272222222,6.72777777778,6.77633333333,6.58122222222,6.29307407408,12.1462222222,7.66702777778
470.46,7.00011111111,33.4915,12.3963333333,25.6125555556,6.78155555556,6.80955555556,6.63188888889,6.35096296296,12.2102777778,7.68186111111
470.81,6.99677777778,33.5063333333,12.3805555555,25.6517777778,6.787,6.79011111111,6.619,6.34444444444,12.2011666667,7.693
471.16,7.027,33.586,12.4315555556,25.7245555556,6.83266666667,6.868,6.65355555556,6.40185185185,12.2622777778,7.73822222222
471.51,7.03333333333,33.5698333334,12.4152222222,25.7397777778,6.83722222222,6.87411111111,6.64622222222,6.40066666667,12.2939444444,7.73613888889
471.87,7.00455555555,33.538,12.3894444445,25.7437777778,6.81788888889,6.84677777778,6.61655555556,6.35940740741,12.2872222222,7.69705555556
472.22,6.95233333333,33.5388333333,12.3497777778,25.7498888889,6.77766666667,6.79522222222,6.56588888889,6.30355555555,12.2946111111,7.63272222222
472.57,6.96111111111,33.5835,12.3983333334,25.803,6.78933333333,6.81744444444,6.57522222222,6.31662962963,12.3077222222,7.63244444445
472.92,7.00188888889,33.6943333334,12.4511111111,25.8982222222,6.83211111111,6.86377777778,6.62166666667,6.35262962963,12.3737777778,7.67583333333
473.27,7.02922222222,33.812,12.4971111111,25.9767777778,6.854,6.891,6.65011111111,6.37977777778,12.3963333333,7.72588888889
