wavelength,Back_TanCyvf,Belly_TanCyvf,Breast_TanCyvf,Crissum_TanCyvf,Crown_TanCyvf,DorTail_TanCyvf,Patch10_TanCyvf,Patch11_TanCyvf,Rump_TanCyvf,Throat_TanCyvf,WingTip_TanCyvf
722.43,18.1073333333,22.4455555556,14.9176666667,35.832,31.3698888889,12.7166666667,8.39611111111,6.67366666667,20.3544444444,9.90244444444,14.3398888889
722.75,17.8991111111,22.2796666667,14.7744444444,35.6162222222,31.2607777778,12.4452222222,8.28622222222,6.37777777778,20.1426666667,9.96622222222,14.2322222222
723.07,17.5427777778,21.907,14.6511111111,35.4187777778,30.9291111111,12.0213333333,8.001,6.04455555555,19.6281111111,9.39833333333,13.8448888889
723.39,17.644,21.9737777778,14.7644444445,35.8457777778,31.0224444444,12.1441111111,8.318,6.26255555556,19.9185555556,9.62088888889,14.1021111111
723.71,17.6545555555,21.8982222222,14.7247777778,35.8096666667,30.9396666667,12.0828888889,8.50511111111,6.10444444445,20.0805555556,9.4591111111,14.1164444445
724.03,17.6777777778,22.2113333333,14.6605555556,35.9997777778,31.0394444444,12.0265555556,8.39755555555,6.21233333333,20.2466666667,9.27666666666,14.2516666667
724.35,17.8154444444,22.1027777778,14.5756666667,36.0296666667,30.9994444444,12.1512222222,8.49477777778,6.15344444444,20.3234444445,9.24833333332,14.5142222222
724.67,17.9853333333,22.3231111111,14.7283333333,36.0426666667,30.7573333333,12.1954444444,8.58188888889,6.42744444444,20.4244444445,9.407,14.5735555556
724.98,17.8204444445,22.0814444444,14.3358888889,35.9837777778,30.3686666667,11.9091111111,8.37033333333,6.17833333333,20.0808888889,9.09622222222,14.4188888889
725.30,18.3917777778,22.4814444444,14.8455555556,36.3677777778,30.6683333333,12.5536666667,9.20644444445,6.67666666667,20.712,9.58666666666,15.1726666667
725.62,18.5374444444,22.5234444444,14.9908888889,36.7096666667,30.8672222222,12.7232222222,9.28644444443,6.80644444445,20.7943333333,9.86044444443,15.4833333333
725.94,18.5185555556,22.5038888889,14.878,36.7977777778,30.9394444444,12.9101111111,9.34366666665,6.76666666667,20.8596666667,9.94222222222,15.6315555556
726.26,18.2585555556,22.027,14.4617777778,36.2974444445,30.477,12.5182222222,8.94466666667,6.31122222222,20.411,9.43922222222,15.3186666667
726.58,18.5542222222,22.0841111111,14.565,36.4626666667,30.6528888889,12.7723333333,9.13877777779,6.52433333334,20.5505555555,9.84700000001,15.4492222222
726.90,18.7595555556,22.1541111111,14.7615555555,36.37,30.7941111111,12.9378888889,9.28777777777,6.66,20.5862222222,10.1635555556,15.5625555555
727.21,18.4655555556,21.9683333333,14.4853333333,36.1357777778,30.5376666667,12.5831111111,8.79288888889,6.383,20.0291111111,9.95688888889,15.4061111111
727.53,18.475,21.771,14.5173333333,36.0276666667,30.3917777778,12.5853333333,8.52388888889,6.41455555555,19.8556666667,10.0648888889,15.3296666667
727.85,18.2218888889,21.5816666667,14.328,35.8296666667,30.2527777778,12.2795555555,8.442,6.39711111111,19.4934444445,10.0087777778,15.0217777778
728.17,17.7956666667,20.9718888889,13.908,35.6614444445,30.124,11.7861111111,8.05488888889,5.90644444444,19.1228888889,9.558,14.5066666667
728.49,18.2556666667,21.2732222222,14.3913333333,35.8944444445,30.6212222222,12.3292222222,8.65511111111,6.32066666667,19.776,10.1258888889,14.8738888889
728.80,18.2588888889,21.2764444444,14.2595555556,36.089,30.6497777778,12.3547777778,8.49944444444,6.513,19.6794444444,10.1751111111,14.7864444444
729.12,18.0937777778,20.9866666667,13.9908888889,35.5354444444,30.1583333333,12.1131111111,8.254,6.46677777778,19.4526666667,9.91122222221,14.4614444444
729.44,18.2323333333,20.9114444444,13.9327777778,35.4282222222,29.9245555556,12.0568888889,8.17677777778,6.469,19.3202222222,9.77477777779,14.5456666667
729.76,18.2405555556,20.8616666667,13.9955555555,35.4831111111,30.0061111111,12.17,8.25555555556,6.64155555555,19.3603333333,9.77311111112,14.4191111111
730.08,18.0264444444,20.814,13.8148888889,35.3621111111,29.8,12.0628888889,8.13055555556,6.47833333334,19.2708888889,9.5968888889,14.2843333333
730.39,17.9083333333,20.7552222222,13.469,35.1218888889,29.7721111111,11.7223333333,7.86844444444,6.199,19.0503333333,9.01688888889,14.0448888889
730.71,17.7373333333,20.6555555555,13.5058888889,34.9224444444,29.6413333333,11.7177777778,7.85566666667,6.18,18.9154444445,8.95700000001,14.0774444444
731.03,17.8941111111,20.6836666667,13.5373333333,34.9996666667,29.8063333333,11.8293333333,8.11711111111,6.19855555556,19.0911111111,9.17988888888,14.1403333333
731.35,18.3722222222,21.0458888889,13.7785555555,35.3043333333,30.2495555556,12.3095555556,8.27233333333,6.444,19.6088888889,9.49933333332,14.4492222222
731.67,18.3844444445,21.17,13.9031111111,35.2951111111,30.2404444444,12.5341111111,8.34455555556,6.46833333334,19.6741111111,9.71044444444,14.6511111111
731.98,17.9257777778,20.8758888889,13.6103333333,35.0068888889,29.9704444444,12.0857777778,7.88477777778,6.04622222222,19.0816666667,9.46622222222,14.3057777778
732.30,18.1247777778,20.9583333333,13.6898888889,35.0812222222,30.0573333333,12.2508888889,7.96877777778,5.96622222222,19.1244444444,9.65288888889,14.422
732.62,18.0784444444,20.8377777778,13.579,35.1503333334,29.981,12.0725555556,7.91266666667,5.63411111111,18.966,9.37077777777,14.284
732.94,18.0396666667,20.798,13.5897777778,35.2944444445,30.0958888889,12.0692222222,7.96366666667,5.697,19.0843333333,9.55188888888,14.098
733.25,17.8838888889,20.8952222222,13.5258888889,35.5482222222,30.07,12.0516666667,7.84755555556,5.60311111111,19.1094444444,9.5218888889,13.952
733.57,18.1955555556,21.2007777778,13.79,35.8344444445,30.2327777778,12.3896666666,7.96444444445,5.94777777778,19.352,9.75022222222,14.2184444445
733.89,18.0941111111,21.119,13.8185555556,35.9842222222,29.9337777778,12.5484444444,7.87544444444,5.96344444444,19.3607777778,9.93433333332,14.2365555556
734.21,18.5577777778,21.5466666667,14.1471111111,36.6496666667,30.2533333333,13.0936666667,8.52755555556,6.51788888889,19.9358888889,10.5266666667,14.5694444444
734.52,18.5734444444,21.6695555555,14.2313333333,36.6696666666,30.2164444445,13.4487777778,8.58811111111,6.57311111111,19.9396666667,10.6478888889,14.7427777778
734.84,18.3684444444,21.6986666667,14.3644444444,36.7054444444,30.1288888889,13.5754444444,8.69555555556,6.57311111111,19.9811111111,10.699,14.7414444444
735.16,18.6803333333,22.0025555555,14.5467777778,37.0454444445,30.3367777778,14.0012222222,9.078,6.95288888889,20.4052222222,10.9836666667,15.0496666667
735.48,19.1514444444,22.3731111111,14.8867777778,37.6698888889,30.5753333333,14.6854444444,9.39944444446,7.44355555556,21.0104444444,11.3772222222,15.3793333333
735.79,18.8798888889,22.0293333333,14.7406666667,37.1595555555,30.3543333333,14.3372222222,9.11444444446,7.08488888889,20.8546666667,11.104,14.9664444445
736.11,19.1423333334,22.3844444445,15.0088888889,37.6364444445,30.865,14.8946666667,9.31688888888,7.59633333333,21.2753333333,11.5235555556,15.274
736.43,18.7247777778,22.3153333333,14.754,37.3076666667,30.6031111111,14.7651111111,9.04022222223,7.28955555556,21.0602222222,11.1595555556,15.1302222222
736.74,19.0253333333,22.4557777778,15.15,37.2163333334,30.7631111111,15.209,9.47922222222,7.61011111111,21.5324444444,11.5191111111,15.6282222222
737.06,19.2937777778,22.7022222222,15.4498888889,37.5567777778,31.2196666667,15.6656666666,9.98377777777,7.90366666667,22.0326666667,11.9147777778,15.9856666666
737.38,19.1975555555,22.6691111111,15.4206666667,37.3596666667,31.2214444445,15.674,9.95655555554,7.79244444444,22.0472222222,11.8411111111,15.864
737.69,19.0273333333,22.5235555555,15.3634444444,37.1164444445,31.3524444444,15.8064444444,9.91955555554,7.57366666667,22.2594444444,11.6585555556,15.8288888889
738.01,18.8273333333,22.2483333333,15.0625555555,37.0085555555,31.0475555555,15.5368888889,9.61722222224,7.40988888889,22.2372222222,11.313,15.6041111111
738.33,18.9071111111,22.1025555555,14.9847777778,37.0007777778,31.2431111111,15.4042222222,9.65011111113,7.54844444444,22.2258888889,11.2347777778,15.6251111111
738.64,18.6617777778,21.83,14.9518888889,36.7183333333,31.2263333334,15.0825555556,9.512,7.32277777778,21.9606666667,11.0325555555,15.587
738.96,18.5622222222,21.7921111111,14.8197777778,36.6233333334,31.2434444444,15.1674444445,9.68277777777,7.22677777778,22.0951111111,11.0327777778,15.5788888889
739.28,18.775,22.2673333333,15.1165555556,37.0935555556,31.5833333333,15.6747777778,10.1568888889,7.63377777778,22.4788888889,11.4733333333,16.0255555555
739.59,19.0567777778,22.4492222222,15.309,37.1566666667,31.7297777778,15.8762222222,10.4757777778,7.79822222222,22.9066666667,11.9471111111,16.1786666667
739.91,19.7001111111,22.7127777778,15.7745555555,37.624,32.1883333333,16.4898888889,10.9284444444,8.22777777778,23.428,12.606,16.7256666667
740.23,19.8998888889,22.7681111111,15.7631111111,38.07,32.3376666667,16.5052222222,11.0382222222,8.23133333334,23.4717777778,12.7374444444,16.9012222222
740.54,19.9435555556,22.7531111111,15.9013333334,38.073,32.1628888889,16.5753333333,10.9986666667,8.47977777778,23.5942222222,12.7813333333,16.9127777778
740.86,20.4345555556,23.2792222222,16.4472222222,38.5722222222,32.7425555555,17.2943333333,11.5582222222,9.18344444445,24.2741111111,13.2991111111,17.4692222222
741.18,20.4814444445,23.2247777778,16.5342222222,38.6973333333,32.9465555556,17.3001111111,11.5255555555,9.27966666667,24.101,13.3175555555,17.462
741.49,20.8733333334,23.7867777778,17.0257777778,39.2201111111,33.3174444444,17.7798888889,11.9572222222,9.7822222222,24.4732222222,13.6532222222,17.7164444444
741.81,20.9058888889,23.9396666667,17.1385555556,39.5714444445,33.2402222222,17.9731111111,12.0265555555,9.60833333332,24.5917777778,13.7197777778,17.7826666667
742.12,21.2244444444,24.3697777778,17.1386666667,39.8086666667,33.3621111111,18.5594444444,12.2362222222,9.80533333333,25.1048888889,13.9565555555,17.7547777778
742.44,21.4106666667,24.5688888889,17.4322222222,39.9723333334,33.643,18.612,12.2947777778,10.2158888889,25.1338888889,13.9683333333,17.7962222222
742.76,21.426,24.5507777778,17.3266666667,40.1105555556,33.657,18.5398888889,12.1456666666,10.2853333334,25.249,13.7803333333,17.6415555555
743.07,21.4366666667,24.6222222222,17.5816666667,40.5075555555,33.7173333333,18.704,12.3024444444,10.3945555556,25.3086666667,13.632,17.7544444444
743.39,21.1364444445,24.525,17.3233333334,40.4515555555,33.4558888889,18.4396666667,12.0786666666,10.1655555556,25.0636666667,13.3351111111,17.4064444444
743.70,21.1325555556,24.5727777778,17.3366666667,40.2046666667,33.465,18.659,12.1787777778,10.4345555556,25.1657777778,13.4176666667,17.4157777778
744.02,21.4294444444,24.9655555555,17.319,40.6234444444,33.8586666667,18.9444444444,12.7453333333,10.6612222222,25.5131111111,13.7296666667,17.6885555556
744.34,21.518,25.2232222222,17.3597777778,40.7033333334,33.8625555556,19.0104444444,12.9097777778,10.8148888889,25.6314444444,13.9864444445,18.0281111111
744.65,22.0947777778,25.8742222222,17.7732222222,41.2795555556,34.2076666667,19.5036666667,13.215,11.3113333333,26.1338888889,14.5582222222,18.265
744.97,22.2588888889,25.8786666667,18.268,41.2784444444,34.4787777778,19.6152222222,13.402,11.3676666667,26.3276666667,14.8866666667,18.497
745.28,22.3643333333,25.9061111111,18.1487777778,41.2141111111,34.3321111111,19.6015555556,13.4248888889,11.5647777778,26.3367777778,15.1247777778,18.4284444444
745.60,22.3607777778,26.0306666667,18.4461111111,41.3246666667,34.6552222222,19.5601111111,13.6024444444,11.8228888889,26.2063333333,15.2477777778,18.6541111111
745.91,22.6962222222,26.2138888889,18.6951111111,41.7258888889,34.8481111111,19.7361111111,13.7366666667,11.7338888889,26.3394444444,15.521,18.9832222222
746.23,22.2454444444,25.8297777778,18.4752222222,41.362,34.4211111111,19.4467777778,13.4402222222,11.2644444444,26.0018888889,15.1416666667,18.7076666666
746.55,21.8741111111,25.4991111111,17.5946666667,40.736,33.9738888889,18.8295555556,13.0557777778,10.8,25.5731111111,14.787,18.0356666667
746.86,22.3144444445,25.8274444444,18.0491111111,41.1021111111,34.6304444444,19.2355555555,13.5485555556,11.2402222222,26.169,15.2426666667,18.4045555555
747.18,22.4998888889,26.2544444444,18.0742222222,41.4445555555,34.8981111111,19.4213333333,13.6944444445,11.2591111111,26.4676666666,15.3102222222,18.5092222222
747.49,22.0892222222,25.9948888889,17.9075555556,40.9245555555,34.6841111111,19.0515555556,13.2478888889,10.6608888889,26.0454444444,15.0584444445,18.091
747.81,21.8346666667,25.6363333333,17.7245555556,41.049,34.7252222222,18.7706666667,12.9513333333,10.1208888889,25.6876666667,14.6421111111,17.5472222222
748.12,21.8073333333,25.3171111111,17.5056666667,40.8648888889,34.5125555556,18.4936666667,12.7285555555,9.63844444444,25.6198888889,14.4902222222,17.2028888889
748.44,22.2127777778,25.5191111111,17.4255555556,41.2173333333,34.8514444444,18.5946666667,13.1367777778,9.69544444442,25.8172222222,14.6595555556,17.1695555556
748.75,22.5371111111,25.8951111111,17.8358888889,41.4385555556,35.3943333333,19.221,13.4223333333,10.2032222222,26.1915555556,14.8534444445,17.6323333333
749.07,23.1247777778,26.3387777778,18.1931111111,41.9856666667,35.8291111111,19.3994444444,13.7128888889,10.4251111111,26.7025555555,15.3796666666,17.9534444444
749.38,23.0296666667,26.1858888889,18.0897777778,41.653,35.5453333333,19.2847777778,13.7794444444,10.4678888889,26.6421111111,15.3485555556,17.9256666667
749.70,23.8608888889,27.0562222222,18.8401111111,42.6098888889,36.3376666667,20.101,14.3293333333,11.161,27.4338888889,16.2273333333,18.7172222222
750.01,24.4414444444,27.8028888889,19.7468888889,43.2662222222,36.8361111111,20.8247777778,14.7736666667,11.6364444444,27.9582222222,16.8607777778,19.4958888889
750.33,24.6828888889,27.9102222222,19.9351111111,43.2621111111,36.7115555555,20.8802222222,14.9821111111,11.7957777778,27.9011111111,16.9543333333,19.5881111111
750.64,24.5507777778,27.4846666667,19.8751111111,42.996,36.3771111111,20.7004444444,14.7047777778,11.7436666667,27.2505555556,16.5431111111,19.3481111111
750.96,24.8111111111,27.8376666667,20.1907777778,43.348,36.5993333333,20.9923333333,14.8931111111,12.0923333333,27.4598888889,16.8,19.7668888889
751.27,24.8696666667,28.0252222222,20.2252222222,43.2032222222,36.2873333333,20.7016666666,14.9491111111,12.1644444444,27.297,16.7902222222,19.7674444444
751.59,24.7655555555,28.2016666667,20.495,43.2837777778,36.3481111111,20.8756666667,15.4765555555,12.6207777778,27.4263333333,16.7187777778,19.9737777778
751.90,23.8807777778,27.6098888889,19.8886666667,42.5413333333,35.7303333333,20.3372222222,14.8132222222,12.1761111111,26.6856666666,16.046,19.7842222222
752.22,23.7542222222,27.7435555556,19.9926666667,42.6982222222,35.85,20.043,14.9455555556,12.0777777778,26.6676666667,16.0123333333,19.8102222222
752.53,24.0121111111,28.1265555555,20.4051111111,42.7767777778,35.8438888889,20.5094444444,15.5112222222,12.611,26.9077777778,16.2043333333,20.2917777778
752.85,24.2013333333,28.574,20.6068888889,43.0841111111,36.1635555555,20.657,15.6475555555,13.0402222222,27.1273333333,16.4117777778,20.3978888889
753.16,23.7354444445,28.0845555556,20.1864444444,42.5404444445,35.5283333333,20.0273333334,15.4373333334,12.5744444444,26.4986666667,15.9055555556,19.8091111111
753.47,23.4754444444,27.8234444444,19.8477777778,42.3114444444,35.594,19.7111111111,15.1717777778,12.4692222222,26.3375555556,15.6686666667,19.5833333334
753.79,23.4384444445,28.0783333333,19.955,42.402,35.8665555556,19.9135555555,15.2368888889,12.4327777778,26.5043333333,15.8933333333,19.9503333333
754.10,23.7192222222,28.6437777778,20.1173333333,42.9702222222,36.1985555555,20.1906666667,15.6623333333,12.6128888889,27.0637777778,16.4916666667,20.1077777778
754.42,23.5392222222,28.3666666667,20.0056666667,42.9418888889,36.2177777778,19.8803333333,15.5583333333,12.5163333333,27.0358888889,16.3652222222,19.8616666667
754.73,23.4403333333,28.0798888889,19.9162222222,42.8591111111,36.2297777778,19.9627777778,15.4253333334,12.515,26.7922222222,16.3505555556,19.9674444444
755.05,23.5946666667,28.4522222222,20.0486666666,42.8798888889,36.4576666666,20.0206666667,15.3176666667,12.5351111111,26.841,16.6104444445,20.2972222222
755.36,23.9363333333,28.9031111111,20.4367777778,43.5044444444,36.8852222222,20.0904444445,15.7122222222,12.6732222222,27.1413333333,16.9611111111,20.527
755.67,23.7068888889,28.6092222222,19.8361111111,43.2778888889,36.4764444444,19.5372222222,15.1167777778,12.1907777778,26.7486666667,16.4905555556,19.865
755.99,23.5188888889,28.3183333333,19.4432222222,43.2605555555,36.3617777778,19.3307777778,14.6728888889,11.9331111111,26.4298888889,16.2384444444,19.4431111111
756.30,23.4922222222,28.3561111111,19.3766666667,43.4795555555,36.479,19.2731111111,14.7934444445,11.8247777778,26.5347777778,16.2948888889,19.4851111111
756.62,23.5414444444,28.4868888889,19.3568888889,43.3968888889,36.8064444444,19.4012222222,14.8016666666,11.8964444444,26.5994444444,16.5357777778,19.5693333333
756.93,23.7602222222,28.6352222222,19.485,43.2255555556,36.6161111111,19.5831111111,14.9983333333,12.212,26.8221111111,16.8017777778,19.8388888889
757.24,23.7186666667,28.6253333334,19.4631111111,43.4054444444,36.4554444445,19.2145555556,15.0981111111,12.2346666667,26.6217777778,16.4603333333,19.6271111111
757.56,23.8648888889,28.6388888889,19.5125555556,43.0102222222,36.7524444444,18.9321111111,15.081,12.456,26.634,16.6891111111,19.9444444444
757.87,23.7871111111,28.718,19.4084444444,42.4798888889,36.2257777778,18.7472222222,14.8181111111,12.3502222222,26.0821111111,16.4172222222,19.9714444444
758.18,23.3775555556,28.6282222222,19.0441111111,41.8811111111,35.7825555556,18.0126666667,14.3635555556,11.8447777778,25.8664444444,15.8114444444,19.5744444445
758.50,23.1243333333,28.096,18.5686666667,41.6328888889,35.323,17.4258888889,13.7673333333,11.437,25.3294444444,15.2007777778,19.2802222222
758.81,22.5716666667,27.658,17.9944444444,40.7156666667,34.6911111111,16.9263333333,13.5021111111,11.0961111111,24.6431111111,14.9246666667,18.5583333333
759.13,22.95,27.7432222222,18.4492222222,40.3594444444,34.7443333333,16.929,13.7355555556,11.4577777778,24.6037777778,15.1911111111,19.0878888889
759.44,22.2768888889,27.0594444444,18.0163333333,39.5924444444,33.9645555555,15.7893333333,12.9506666667,10.8127777778,23.6837777778,14.3474444445,18.4687777778
759.75,22.1081111111,26.763,17.8998888889,39.0056666667,33.7105555556,15.4831111111,12.5402222222,10.6745555556,23.2197777778,14.0786666667,18.3464444444
760.07,22.1874444444,26.5593333333,18.0196666667,38.7048888889,33.7312222222,15.3388888889,12.3347777778,10.8077777778,23.028,13.8615555556,18.5764444445
760.38,21.6247777778,26.0503333333,17.6772222222,38.0824444444,33.443,14.6454444445,11.8677777778,10.2148888889,22.2422222222,13.4956666667,18.1152222222
760.69,21.451,25.7664444444,17.1842222222,37.5123333333,33.2455555556,14.3575555555,11.4722222222,9.96866666668,21.6705555556,13.2444444445,17.8333333333
761.01,20.7931111111,25.301,17.0142222222,36.9634444445,32.806,13.9115555556,11.0152222222,9.59555555555,20.9273333333,12.6695555556,17.5658888889
761.32,20.6917777778,25.1902222222,16.8093333333,36.6324444444,32.8992222222,13.594,11.088,9.478,20.7944444445,12.5626666667,17.4905555556
761.63,20.834,24.9943333333,16.8318888889,36.8923333333,33.0937777778,13.7838888889,11.1923333333,9.78155555557,21.1006666667,12.8158888889,17.623
761.94,20.7588888889,24.7754444444,16.6037777778,36.7373333333,32.8904444445,13.4601111111,11.2544444445,9.69566666666,20.972,12.8391111111,17.3851111111
762.26,21.2505555556,25.108,16.9738888889,36.9496666667,33.2667777778,13.8017777778,11.4433333333,10.231,21.4747777778,13.0461111111,18.1864444444
762.57,20.8841111111,24.8544444444,16.6848888889,36.8615555556,33.1084444444,13.4056666667,11.119,9.80900000001,21.1412222222,12.8351111111,17.9387777778
762.88,21.2631111111,25.0027777778,16.8272222222,36.9765555556,33.5693333333,13.8956666667,11.463,10.0938888889,21.557,13.238,18.3353333333
763.20,20.8621111111,24.591,16.3058888889,36.4841111111,33.0802222222,13.4082222222,11.0925555556,9.59244444445,21.1416666667,12.8152222222,17.8283333334
763.51,20.7188888889,24.4401111111,16.1797777778,36.3396666667,32.8112222222,13.1955555556,11.1851111111,9.434,20.9671111111,12.6772222222,17.5608888889
763.82,20.6217777778,24.033,15.9861111111,36.2574444445,32.5515555555,13.084,10.9304444444,9.20822222222,20.7175555556,12.4276666667,17.3323333333
764.14,20.0266666667,23.398,15.5167777778,35.8077777778,31.979,12.3947777778,10.2293333333,8.45055555556,20.3988888889,11.7473333333,16.7336666667
764.45,19.9908888889,23.2302222222,15.2488888889,35.8855555556,31.8155555556,12.3871111111,10.0653333333,8.41555555556,20.4627777778,11.6057777778,16.5175555556
764.76,19.8043333334,23.0721111111,14.9687777778,36.0927777778,31.7616666667,12.392,9.85366666667,8.23533333333,20.239,11.4526666667,16.5483333333
765.07,19.8075555555,22.9685555555,14.9385555555,36.1351111111,31.649,12.5158888889,9.78222222221,8.20966666667,19.8953333333,11.4104444445,16.3672222222
765.39,19.7901111111,23.2556666667,15.0748888889,36.3258888889,31.9554444444,12.8751111111,9.82022222222,8.20155555556,19.8688888889,11.5137777778,16.5152222222
765.70,19.0231111111,22.7224444444,14.5294444444,36.3085555556,31.2795555556,12.4583333333,9.00466666667,7.54333333333,19.2514444445,11.1023333333,15.7976666666
766.01,18.8135555556,22.382,14.2551111111,36.2991111111,30.9378888889,12.6717777778,9.10788888889,7.63877777778,19.174,11.1705555556,15.7105555556
766.32,18.0672222222,21.8532222222,13.5817777778,36.2068888889,30.4257777778,12.1741111111,8.35388888889,6.99966666667,18.5476666667,10.6256666666,15.0576666667
766.64,17.8875555555,21.694,13.3015555556,36.4831111111,30.4504444444,12.2243333333,8.059,6.66344444444,18.2876666667,10.3674444444,15.056
766.95,17.4035555556,21.6414444445,12.8213333333,36.9634444445,30.3486666666,12.101,7.39466666667,6.57733333333,18.0865555556,10.3581111111,14.9887777778
767.26,17.4014444445,22.0383333333,12.5027777778,37.2965555556,30.3106666667,12.1798888889,7.28122222222,6.59655555555,18.2363333333,10.4208888889,14.98
767.57,17.7304444444,22.5683333333,12.8004444444,37.825,30.8253333333,12.8755555556,7.61122222222,7.06333333334,18.3013333333,10.9843333333,15.4472222222
767.88,17.3636666667,22.4926666667,12.5875555556,37.5448888889,30.2158888889,12.9814444444,7.523,6.72911111111,17.8283333333,10.9347777778,15.2696666667
768.20,16.8808888889,21.4497777778,12.0345555556,36.8518888889,29.4947777778,12.4751111111,6.61466666667,6.10177777778,17.2912222222,10.6705555555,14.1651111111
768.51,16.5643333333,21.1725555556,11.7693333333,36.7617777778,29.2403333333,12.639,6.19211111111,5.73877777778,17.2101111111,10.6577777778,13.9805555556
768.82,15.7322222222,20.027,10.5668888889,35.9637777778,28.1682222222,11.6616666667,4.88988888889,4.58255555556,16.3404444445,9.684,13.0312222222
769.13,16.8098888889,20.5093333333,11.326,36.5376666667,28.8654444444,12.3876666667,5.56211111111,5.58822222222,16.9273333333,10.2123333333,13.6185555555
769.44,16.1688888889,19.7374444444,10.5491111111,36.272,28.2685555555,12.2214444445,4.36044444445,4.40788888889,16.4602222222,9.53344444443,12.6953333333
769.76,15.2886666667,19.2193333333,10.2521111111,35.7587777778,27.3964444444,11.6675555555,3.99222222222,3.66922222222,15.7355555555,9.0361111111,12.3755555556
770.07,15.2371111111,19.37,10.3565555555,35.8255555555,27.3451111111,12.0456666667,4.28533333333,3.87677777778,16.1993333333,9.35255555556,12.5163333333
770.38,15.4632222222,19.0061111111,9.92544444444,35.6336666666,27.2204444444,12.0412222222,4.04677777778,3.37244444445,16.0382222222,8.81066666667,12.0126666667
770.69,14.9557777778,18.691,9.84888888889,35.668,26.9133333333,11.6436666667,3.68433333333,2.984,15.5686666667,8.17833333333,11.8405555555
771.00,14.8787777778,18.0998888889,9.59655555555,35.5644444445,26.293,11.8868888889,3.39833333333,3.06588888889,15.3367777778,8.03033333333,11.6873333333
771.32,14.8173333333,17.4186666667,9.40444444445,35.3405555555,25.9735555556,11.5997777778,2.91688888889,2.60866666667,15.2006666666,7.35233333333,11.3968888889
771.63,14.5786666667,17.4296666667,8.95377777779,35.591,25.6586666667,11.6814444444,2.71222222222,2.18055555555,15.2181111111,6.86533333333,11.4347777778
771.94,15.0583333333,17.8438888889,9.22588888889,35.511,25.9541111111,11.9267777778,3.43177777778,2.63933333333,15.2892222222,7.63311111111,11.7805555556
772.25,15.5041111111,18.1478888889,10.1157777778,36.1945555555,26.4598888889,12.9926666667,4.19111111111,3.57666666667,16.2974444444,8.12544444444,12.5652222222
772.56,14.4001111111,17.0787777778,8.72555555556,35.4256666667,25.432,12.2364444444,3.01155555556,2.116,15.4856666667,7.43388888889,11.531
772.87,14.1842222222,17.3612222222,8.69255555555,35.0176666667,25.3272222222,11.8854444445,2.92144444445,2.36288888889,15.4771111111,7.43133333333,11.4703333333
773.18,14.4945555555,17.3772222222,8.38188888889,34.916,25.3796666666,11.9267777778,2.81,2.34977777778,15.5846666667,7.542,11.2645555556
773.50,15.147,17.6388888889,9.02788888889,35.4738888889,25.6373333333,12.3528888889,3.268,2.72855555556,15.7353333334,8.01466666667,11.6503333333
773.81,15.764,18.2773333334,10.2894444444,35.8956666666,25.9801111111,12.9655555556,4.28677777778,3.22122222222,16.4957777778,8.8661111111,12.5346666667
774.12,15.7334444445,17.9342222222,10.3528888889,35.7216666667,25.8906666667,13.247,4.36122222222,3.22822222222,16.4752222222,8.70633333333,12.1463333333
774.43,15.2443333333,17.5023333334,9.83933333333,35.1431111111,25.4994444445,12.5458888889,4.05155555556,2.48633333333,16.1977777778,8.33122222222,11.7715555555
774.74,15.8871111111,18.6115555556,10.8648888889,35.984,26.5551111111,13.2611111111,4.62,3.47111111111,17.1917777778,9.40433333333,12.498
775.05,16.4504444444,19.4872222222,12.0501111111,36.6478888889,27.0225555555,13.7807777778,5.33911111111,4.31855555556,17.8301111111,9.96822222222,13.1602222222
775.36,16.601,19.4444444445,12.6068888889,36.7931111111,27.0792222222,13.971,5.40766666667,4.64333333333,18.5075555555,9.63177777777,13.5601111111
775.67,16.8135555555,19.734,12.4165555556,36.4985555555,26.8805555556,13.6482222222,5.35966666667,4.86211111111,18.0454444444,10.0832222222,13.4443333333
775.98,16.8773333333,19.898,12.8197777778,36.4673333333,27.0568888889,14.1804444444,5.91988888889,5.42588888889,18.4726666666,10.1797777778,13.8565555556
776.30,17.2407777778,20.1116666667,13.4886666667,37.0938888889,27.5271111111,14.912,6.63922222222,6.08122222222,18.5346666667,10.4237777778,14.2891111111
776.61,17.0928888889,20.1201111111,13.6027777778,37.4482222222,27.9927777778,15.1287777778,6.48488888889,6.09533333333,18.9432222222,10.5591111111,14.1626666667
776.92,17.104,19.8021111111,13.5231111111,37.2986666667,27.8307777778,15.199,6.06666666667,5.64144444444,19.0745555556,10.4406666667,14.0955555555
777.23,16.2502222222,19.307,12.4185555556,36.7898888889,27.5446666667,14.9342222222,4.83944444445,4.92255555556,18.191,9.76999999999,13.3851111111
777.54,15.7863333333,18.9502222222,12.4231111111,36.3146666667,27.2544444444,14.6654444444,4.58388888889,4.38477777778,17.8458888889,9.96488888888,13.295
777.85,16.2092222222,19.7187777778,13.0821111111,36.5935555555,27.6946666667,15.2611111111,5.08144444444,4.84033333333,18.3632222222,10.7284444444,13.3816666667
778.16,16.2477777778,19.455,12.499,37.0144444444,27.8327777778,15.3507777778,5.10266666667,4.32433333333,18.0757777778,10.6373333333,12.8797777778
