wavelength,Back_IncWatm,Belly_IncWatm,Breast_IncWatm,Crissum_IncWatm,Crown_IncWatm,DorTail_IncWatm,Patch10_IncWatm,Patch11_IncWatm,Patch12_IncWatm,Rump_IncWatm,Throat_IncWatm,WingTip_IncWatm
241.17,5.18453333333,8.3884,6.2588,6.96446666667,4.29126666667,6.1878,5.42396666667,2.453,18.1879333333,5.7346,8.62473333333,8.83479999999
241.54,6.09286666666,9.04746666666,7.08553333333,7.3896,5.09466666667,7.18306666667,5.96963333333,3.19566666667,18.8582,6.28793333333,9.04483333333,9.8336
241.92,6.84833333333,9.84940000001,7.87640000001,7.9804,5.95013333333,8.00626666667,6.80683333333,3.8474,19.6520666667,6.82233333333,9.54840000001,10.5244666667
242.29,7.07766666667,9.85746666668,7.96719999999,8.0784,6.391,8.32013333333,7.27586666667,4.00273333333,20.1740666667,6.8552,9.54803333335,10.8484666667
242.67,5.48166666667,8.39466666666,6.4164,6.52033333333,5.03306666667,7.10106666667,6.00566666667,2.56373333333,19.4711333333,5.46726666667,8.06173333333,9.70260000001
243.05,4.39646666667,7.428,5.54313333333,5.43173333333,4.2478,6.3324,5.19033333333,1.6342,18.6954666667,4.64726666667,7.13786666667,8.89046666666
243.42,3.78086666667,6.9588,4.8356,4.959,3.65773333333,5.73973333333,4.52966666667,1.06833333333,18.2054666667,3.94066666667,6.61863333333,8.30126666667
243.80,3.59706666667,6.841,4.68453333333,4.58813333333,3.5238,5.67546666667,4.25326666667,0.821333333335,18.4721333333,3.64306666667,6.63683333333,8.22206666667
244.17,3.87586666667,6.94366666667,5.02786666667,4.67513333333,3.90266666667,6.15766666667,4.49193333333,1.08506666667,18.3432666667,3.65713333333,6.8007,8.45726666667
244.55,4.53873333333,7.74146666667,5.9834,5.26106666667,4.65186666667,6.88433333333,5.16106666667,1.70586666667,18.8032,4.08613333333,7.29763333333,9.06880000001
244.92,4.58333333333,7.99106666667,6.2252,5.36306666667,4.84733333333,6.939,5.3652,1.8316,18.9149333333,4.36066666667,7.2112,9.24506666667
245.30,4.8864,8.135,6.4278,5.738,4.998,7.00193333333,5.51246666667,1.86126666667,19.3524666667,4.5624,7.36803333333,9.40266666667
245.67,4.64593333333,7.9002,6.0692,5.50346666667,4.83926666666,6.607,5.24863333333,1.63066666666,18.914,4.49113333333,7.09536666667,8.8842
246.05,4.12086666667,7.28313333333,5.61886666667,5.0598,4.42113333334,6.229,4.7244,1.3128,18.3805333333,4.1974,6.63953333333,8.31166666667
246.42,4.19533333334,7.18526666667,5.72513333333,5.13106666667,4.3142,6.29286666667,4.59796666667,1.4312,18.1631333333,4.45326666667,6.6479,8.2718
246.79,5.24626666667,7.99006666667,6.49893333333,6.00353333333,5.15733333333,7.21706666667,5.45193333333,2.4344,18.7002,5.54506666667,7.441,8.9518
247.17,5.8514,8.34533333333,6.957,6.52633333333,5.56113333333,7.68746666667,5.89863333333,2.97773333333,19.0518,6.04013333333,7.94616666667,9.45086666667
247.54,5.9728,8.308,7.02166666667,6.43373333333,5.55093333333,7.6786,6.07656666667,2.99673333333,19.0848,6.16646666667,7.9704,9.55259999999
247.92,6.0526,8.37073333333,7.0106,6.49026666667,5.64833333333,7.6606,6.2547,3.14926666667,19.1914666667,6.28253333333,8.03026666666,9.63033333332
248.29,6.16313333333,8.58113333333,7.20546666667,6.63126666667,5.71273333333,7.75973333333,6.43713333333,3.23486666667,19.4701333333,6.47666666667,8.2091,9.7892
248.67,6.11746666667,8.5006,7.13613333333,6.6732,5.6324,7.82953333333,6.60026666667,3.2402,19.5480666667,6.61353333333,8.30576666667,9.83173333333
249.04,6.5464,8.82526666667,7.44986666667,7.06613333333,5.99946666667,8.2488,7.01606666667,3.62953333333,19.9410666667,7.04566666667,8.80163333334,10.219
249.42,6.99586666667,9.32619999999,7.8784,7.4228,6.39473333333,8.79913333333,7.52056666667,4.02386666667,20.2933333333,7.4992,9.34406666667,10.6953333334
249.79,7.06753333334,9.3808,8.11433333333,7.58073333333,6.49306666667,8.98493333332,7.74533333333,4.18733333333,20.4928,7.64186666666,9.50209999999,10.7902
250.17,7.37713333333,9.6308,8.33266666666,7.9482,6.57746666667,9.252,8.07636666667,4.35993333333,20.9303333333,7.90653333333,9.90816666668,10.9736
250.54,7.87773333333,10.1858666667,8.76500000001,8.48013333333,6.95446666667,9.84426666666,8.6932,4.92213333333,21.5286666667,8.38733333334,10.5919,11.4628666667
250.92,7.65833333333,9.9772,8.7118,8.3006,6.73833333333,9.76193333335,8.56813333333,4.6282,21.6993333333,7.99733333333,10.6245333333,11.4057333333
251.29,7.56093333334,10.2502666667,8.86600000001,8.3894,6.79793333333,9.83939999999,8.60696666667,4.6954,21.7193333333,8.00626666666,10.6748666667,11.5035333333
251.66,7.92306666667,10.8951333333,9.44646666666,9.18666666667,7.22186666667,10.3258,9.0461,5.25006666667,22.3349333334,8.50326666667,11.1319,11.9701333333
252.04,8.03286666667,10.8982666667,9.62520000001,9.42793333333,7.20446666667,10.5541333333,9.04783333333,5.38646666667,22.0547333333,8.54933333333,11.2336,11.9849333333
252.41,7.77346666667,10.6536,9.22633333333,9.1316,6.95786666667,10.2638666666,8.7055,5.19926666667,21.7915333333,8.31226666666,11.0268333333,11.7968
252.79,7.52573333333,10.4836666667,8.85919999999,8.9336,6.68533333333,9.8488,8.3194,4.7806,21.6023333333,7.89166666666,10.7207666667,11.4996
253.16,7.157,10.342,8.59733333333,8.95099999999,6.5376,9.59326666665,8.13203333333,4.46593333333,21.4253333333,7.385,10.4104,11.1668
253.54,7.00726666667,10.2909333333,8.66053333334,9.0624,6.64373333333,9.49853333333,7.9603,4.53506666667,21.5499333333,7.29426666667,10.3692666667,10.995
253.91,6.84286666667,10.1586,8.55739999999,8.94493333333,6.53753333333,9.16813333333,7.67463333333,4.21206666667,21.5619333334,7.1012,10.3405,10.9298
254.28,6.87286666667,10.3929333333,8.78193333333,9.08719999999,6.7182,9.22226666667,7.7758,4.34913333334,21.3293333333,7.3848,10.3413,11.1626666667
254.66,6.7536,10.5696,8.7632,9.01179999999,6.708,8.9372,7.53266666667,4.13933333333,21.3754,7.2468,10.3005,10.9881333333
255.03,6.5852,10.7866666667,8.59593333333,8.98613333334,6.54246666667,8.433,7.3205,4.15426666667,21.4662,7.15546666667,10.1501,10.761
255.41,6.3356,10.8412666667,8.19686666667,8.68013333333,6.41153333333,8.08953333333,7.25723333333,4.03126666667,21.6465333333,6.96646666667,10.0425666667,10.3534666667
255.78,6.33626666667,10.8740666667,8.03393333334,8.36880000001,6.68033333333,8.1716,7.28153333333,4.033,21.7113333333,7.0474,10.0916333333,10.2914
256.15,5.94713333333,10.7731333333,7.80646666667,8.21306666667,6.67606666667,7.9842,7.16666666667,3.7794,22.1023333333,6.9096,9.96036666668,10.0677333333
256.53,5.68893333333,10.564,7.8354,8.16726666666,6.58933333333,7.74893333333,7.13046666667,3.57433333333,21.8052666667,6.64846666667,9.50883333333,9.54073333335
256.90,5.335,10.1238666667,7.6952,7.6312,6.15873333333,7.74213333333,6.88846666666,3.3418,21.3615333334,6.05626666667,9.12913333333,9.15926666667
257.28,4.95873333333,9.35453333333,7.3986,6.96966666667,5.5294,7.41833333333,6.27513333333,2.9044,20.7908666667,5.71433333333,8.59296666667,8.78786666667
257.65,4.8064,8.87960000001,7.01253333333,6.51113333333,5.12786666667,7.10586666667,5.9543,2.5174,20.0069333334,5.50126666667,8.1933,8.46813333333
258.02,4.57026666667,8.454,6.4778,6.0338,4.74433333333,6.8166,5.6591,2.19226666667,19.4301333333,5.20013333333,7.69683333333,8.10613333333
258.40,4.87346666667,8.2554,6.3852,5.9376,4.8248,6.90453333333,5.70213333333,2.2794,19.4398,5.22893333333,7.74346666667,8.05066666666
258.77,5.03286666667,8.04166666667,6.2894,5.98593333333,4.84986666667,7.13306666667,5.76496666667,2.3324,19.3328,5.34093333333,7.6385,8.08846666666
259.15,5.0788,7.86726666667,6.29746666667,5.9362,4.85066666667,7.29973333333,5.76743333333,2.32206666667,19.0829333333,5.42026666667,7.58166666667,8.15513333333
259.52,4.99773333333,7.60413333334,6.25273333333,5.8002,4.6056,7.24306666667,5.5879,2.08106666667,18.9529333333,5.31326666667,7.40263333333,8.11686666667
259.89,4.89233333333,7.3326,6.09346666667,5.57713333333,4.33293333333,7.06666666667,5.3626,1.95446666667,18.7678,5.0432,7.2578,7.98453333334
260.27,5.06553333333,7.38986666667,6.20373333334,5.65026666667,4.29953333333,7.1098,5.3858,2.00313333333,18.7052,5.1462,7.3486,8.11793333334
260.64,5.16833333333,7.43346666667,6.24366666666,5.69946666667,4.36426666667,7.2156,5.43393333333,2.06026666667,18.7340666667,5.2766,7.46196666667,8.18766666667
261.01,5.282,7.51633333333,6.24573333333,5.7782,4.52206666667,7.2256,5.5381,2.17993333333,18.8095333333,5.50026666667,7.57503333333,8.29233333334
261.39,5.43066666667,7.6282,6.25326666667,5.83626666667,4.62913333333,7.31306666667,5.65276666667,2.275,18.7977333333,5.5986,7.7427,8.36653333333
261.76,5.1786,7.373,5.92673333333,5.5988,4.36693333333,7.03486666667,5.3803,2.0102,18.5823333334,5.36466666667,7.56213333333,8.13453333333
262.13,5.186,7.37193333333,5.89633333333,5.60366666667,4.29933333333,7.0016,5.38683333333,2.01666666666,18.5263333333,5.3024,7.57443333333,8.16506666667
262.51,5.08613333333,7.45026666667,5.87733333333,5.58053333333,4.272,6.99053333333,5.39646666667,2.0382,18.4750666667,5.17806666667,7.55166666667,8.23373333334
262.88,4.9768,7.50306666667,5.9018,5.50986666667,4.22246666667,6.84786666667,5.36986666667,1.9512,18.4553333333,5.04846666667,7.6031,8.33546666668
263.25,4.76786666667,7.44066666667,5.75,5.3618,4.08513333334,6.58953333333,5.1468,1.71166666667,18.3958666667,4.81926666667,7.52496666667,8.20066666667
263.63,5.2314,7.97973333333,6.08146666667,5.883,4.63613333333,6.97466666667,5.50883333333,2.2342,18.7224,5.341,8.02036666667,8.62846666666
264.00,5.45033333333,8.41926666667,6.3876,6.3768,5.18486666667,7.28706666667,5.91623333333,2.61406666667,18.7890666666,5.789,8.35706666667,8.86906666667
264.37,5.09066666667,8.27946666667,6.11966666667,6.13946666667,5.1302,7.2308,5.80213333333,2.54826666667,18.6563333333,5.51866666667,8.1165,8.64226666666
264.75,5.20426666667,8.39366666667,6.17726666666,6.16866666667,5.16393333333,7.3604,5.88373333334,2.7462,18.8226666666,5.54126666667,8.27866666667,8.86880000001
265.12,5.32706666667,8.59719999999,6.37966666667,6.29093333333,5.3528,7.44126666667,5.95953333333,2.883,18.9557333333,5.588,8.37363333333,8.87266666666
265.49,5.28026666667,8.4484,6.2996,6.133,5.25213333333,7.3076,5.82526666667,2.835,18.9552,5.46373333333,8.21556666667,8.728
265.87,5.67293333333,8.67353333333,6.66953333333,6.33826666667,5.4962,7.67706666667,6.14086666667,3.16353333333,19.3264666667,5.76113333333,8.36976666667,8.89993333333
266.24,6.0936,9.01446666667,7.11766666667,6.67733333333,5.8256,8.10193333333,6.5008,3.56813333333,19.7108,6.2952,8.69346666667,9.28506666666
266.61,5.73746666667,8.45046666667,6.713,6.30373333333,5.34353333334,7.59073333333,6.0026,3.05013333334,19.3772666667,5.9048,8.11456666667,8.92419999999
266.98,5.26533333333,7.85466666667,6.23013333333,5.7638,4.8388,7.123,5.51956666667,2.5794,18.8443333334,5.449,7.5818,8.39766666666
267.36,5.8262,8.2014,6.60906666667,6.09993333333,5.19446666667,7.52166666667,5.98593333333,3.0452,19.1114666667,5.9318,7.98516666667,8.78720000001
267.73,5.7452,8.0608,6.6034,5.98826666667,5.09233333333,7.4152,5.9872,2.9778,19.0408666666,5.93686666667,8.0222,8.6408
268.10,5.6868,7.96793333333,6.4832,5.85193333333,4.85833333333,7.2426,5.90233333333,2.79066666666,19.0108666667,5.875,7.9646,8.49113333333
268.48,6.2606,8.49053333333,6.9426,6.38193333333,5.4016,7.71433333333,6.4784,3.2974,19.4414,6.4558,8.4512,8.96593333333
268.85,6.3548,8.44733333334,6.97846666667,6.4434,5.49,7.67526666667,6.49853333333,3.31573333333,19.3673333333,6.47433333333,8.38736666667,8.9382
269.22,6.34266666667,8.33713333334,7.02346666667,6.50793333333,5.40513333333,7.66066666667,6.48703333333,3.35173333333,19.2192666667,6.5144,8.4438,8.9678
269.59,6.378,8.3816,7.08266666667,6.69206666667,5.47173333333,7.65353333333,6.5043,3.4108,19.1468,6.60733333333,8.46646666667,9.02039999999
269.97,6.213,8.28586666667,7.03373333333,6.67693333333,5.43313333333,7.5474,6.43153333334,3.37253333333,18.975,6.49333333333,8.33436666667,9.0656
270.34,5.91326666667,7.95406666667,6.687,6.40473333334,5.19433333333,7.35306666667,6.1448,3.1516,18.6658666667,6.15893333333,8.1225,8.71146666667
270.71,5.80846666666,7.84053333334,6.56013333333,6.25633333333,5.08226666667,7.3336,6.0432,3.10546666667,18.5222666667,6.10446666667,8.15533333333,8.53706666667
271.09,5.92446666667,7.91913333333,6.62826666667,6.31766666667,5.18226666667,7.40113333333,6.09993333333,3.26433333333,18.598,6.28106666667,8.28336666667,8.60393333333
271.46,5.45153333333,7.42293333333,6.15386666667,5.93466666667,4.79193333333,7.07913333333,5.7776,2.8018,18.1754,5.8566,7.92266666667,8.20886666667
271.83,5.1966,7.15133333333,5.89533333333,5.6048,4.5776,6.88273333333,5.50586666667,2.53553333334,17.8874666667,5.51053333333,7.57326666667,8.03526666667
272.20,5.04813333333,6.97406666666,5.7602,5.398,4.4474,6.79226666667,5.34586666667,2.44533333333,17.6341333333,5.25653333333,7.28416666667,7.9512
272.58,4.73313333333,6.583,5.4338,4.97826666667,4.11226666667,6.3972,4.97233333333,1.98226666667,17.2649333333,4.9522,6.9666,7.61946666667
272.95,4.5676,6.50426666667,5.3158,4.8994,3.97673333333,6.3056,4.86663333333,1.8762,17.2843333333,4.89406666667,6.8723,7.63586666667
273.32,4.60913333334,6.52506666667,5.25693333333,4.9322,3.98366666667,6.39726666667,4.89936666667,1.91746666667,17.381,4.94253333333,6.90066666666,7.72913333333
273.69,4.6108,6.60006666667,5.23426666667,4.90146666667,4.0102,6.502,4.91463333333,1.9912,17.5028666667,5.07133333333,7.00633333333,7.8486
274.06,4.46466666666,6.58633333333,5.11473333333,4.8022,3.88606666667,6.46493333334,4.8156,1.8412,17.4642,5.01126666667,6.9221,7.70266666667
274.44,4.51466666667,6.65033333333,5.1582,4.92,3.89686666667,6.44313333333,4.9018,1.80833333333,17.5028,5.04913333333,6.93926666667,7.78613333333
274.81,4.8066,6.9568,5.47046666666,5.20653333333,4.1536,6.69646666667,5.2139,2.11506666667,17.7082666667,5.36653333334,7.16043333333,8.13426666667
275.18,4.97113333333,7.21473333333,5.669,5.47173333333,4.3794,6.8658,5.49923333333,2.32726666666,17.9440666667,5.55526666667,7.3134,8.38500000001
275.55,4.8568,7.14253333333,5.65833333333,5.41246666667,4.31446666667,6.71933333333,5.34916666667,2.28606666667,17.8916,5.48666666667,7.18463333333,8.31853333333
275.93,4.645,6.89726666667,5.49126666667,5.33106666667,4.0894,6.53026666667,5.2006,2.15213333333,17.8179333333,5.2908,7.08083333333,8.201
276.30,4.42733333333,6.741,5.3766,5.1744,3.90286666667,6.4108,4.907,1.93386666667,17.773,5.16,6.97626666667,8.05973333334
276.67,4.31646666667,6.77353333333,5.3898,5.1028,3.782,6.39413333333,4.8552,1.96233333333,17.7862,5.02106666667,6.89506666667,8.01873333334
277.04,4.311,6.8466,5.42853333333,5.10253333333,3.818,6.37033333333,4.8551,1.92806666667,17.7312,4.95026666667,6.8764,7.92786666667
277.41,4.0246,6.65173333333,5.2348,4.79506666667,3.583,6.05646666667,4.5272,1.60266666667,17.4562666667,4.57726666667,6.50233333333,7.6164
277.79,4.09566666667,6.76746666667,5.43586666667,4.84186666667,3.60873333333,6.11546666667,4.69716666667,1.61473333333,17.5169333333,4.55666666667,6.47243333333,7.61666666667
278.16,4.08426666667,6.62146666667,5.38613333333,4.67926666667,3.5792,5.9642,4.62013333333,1.607,17.4390666667,4.49246666666,6.468,7.60353333333
278.53,4.10693333333,6.66026666667,5.49353333333,4.65813333333,3.767,6.00426666667,4.73933333333,1.78426666667,17.4849333333,4.57913333333,6.56626666667,7.71806666667
278.90,3.97753333333,6.59893333333,5.43546666666,4.67033333333,3.7952,5.9482,4.72026666667,1.6868,17.5715333333,4.50726666667,6.5575,7.67946666667
279.27,3.84253333333,6.48066666667,5.35066666667,4.457,3.66926666667,5.95473333333,4.5924,1.53986666667,17.4862,4.35993333333,6.51566666667,7.54546666667
279.64,4.22646666667,6.97613333333,5.72173333333,4.69793333333,4.0188,6.31566666667,4.96673333333,1.84013333333,17.8027333333,4.7082,7.00106666667,7.8962
280.02,4.55606666667,7.40613333333,5.9638,4.934,4.31233333333,6.5164,5.16546666667,2.08813333333,18.0073333333,4.97866666667,7.1928,8.109
280.39,4.80726666667,7.58246666667,6.0442,5.11453333333,4.5138,6.67053333333,5.48923333333,2.27766666667,18.22,5.20766666667,7.40006666667,8.21906666667
280.76,5.0782,7.75793333333,6.21606666667,5.45473333333,4.8218,6.93466666667,5.74723333333,2.5284,18.499,5.42566666667,7.60943333333,8.38726666667
281.13,5.12713333333,7.66793333333,6.16406666667,5.48473333333,4.824,6.96026666666,5.719,2.5954,18.3662,5.40733333333,7.6594,8.36246666667
281.50,5.42973333333,7.83953333333,6.3662,5.75226666667,5.04306666667,7.18173333333,5.9988,2.84233333333,18.5579333333,5.7668,7.90723333333,8.58346666667
281.87,5.39893333333,7.69333333334,6.22933333333,5.73113333333,4.95266666667,7.08806666667,5.9186,2.77986666667,18.4306,5.7544,7.81913333333,8.51113333333
282.25,5.54813333333,7.8476,6.45713333333,5.95153333333,5.11353333333,7.3488,6.0244,2.93673333333,18.5454666667,5.96873333333,7.97306666667,8.66333333334
282.62,5.49566666667,7.69373333333,6.34806666667,5.8718,5.00433333333,7.2378,5.85496666667,2.75193333334,18.4749333333,5.91933333333,7.8572,8.51726666667
282.99,5.51393333333,7.7278,6.354,5.81346666667,4.9516,7.27213333333,5.84006666667,2.75293333333,18.4514666667,5.84333333333,7.7721,8.51466666666
283.36,5.66393333333,7.80866666667,6.47746666667,5.96953333333,5.05093333333,7.40253333333,5.90253333333,2.86266666667,18.4991333333,5.95993333333,7.83923333333,8.63659999999
283.73,5.3704,7.4866,6.18233333333,5.7266,4.71353333333,7.1556,5.53986666667,2.5594,18.2905333333,5.6474,7.4756,8.3824
284.10,5.08313333333,7.17353333333,5.97753333333,5.46286666667,4.50413333333,7.00666666667,5.36573333333,2.3294,18.0274,5.4414,7.34656666667,8.12473333333
284.47,5.08046666667,7.20286666667,6.02026666667,5.52273333333,4.4786,7.00473333333,5.3707,2.30706666666,18.1202666667,5.50213333333,7.42246666667,8.15306666667
284.85,4.85566666667,6.93993333333,5.78133333333,5.3402,4.24233333333,6.7592,5.16023333333,2.0828,17.8418,5.27373333333,7.23943333333,8.01333333333
285.22,4.73286666667,6.9438,5.70246666667,5.2474,4.13473333333,6.6468,5.0785,1.92533333333,17.8244,5.23473333333,7.1593,7.9092
285.59,4.6722,6.8786,5.632,5.18886666667,4.0488,6.60573333333,4.9798,1.8492,17.806,5.1334,7.14383333333,7.819
285.96,4.6946,6.95186666667,5.68966666666,5.31013333333,4.13646666667,6.68853333333,5.04543333333,1.886,17.8901333333,5.18193333333,7.291,7.88266666667
286.33,4.54913333333,6.8136,5.52433333333,5.15426666667,3.9944,6.52526666667,4.96463333333,1.7382,17.911,4.9354,7.20873333333,7.64873333333
286.70,4.53846666667,6.87273333334,5.6336,5.12953333333,3.98813333333,6.6394,4.9627,1.81906666667,18.0261333333,4.88806666667,7.22926666667,7.6968
287.07,4.42606666667,6.80933333333,5.5952,5.05753333333,3.91793333333,6.52126666667,4.84003333333,1.703,18.0798,4.8646,7.2024,7.53713333333
287.44,4.42586666666,6.86506666667,5.60093333333,5.13033333333,3.9606,6.49693333334,4.84026666667,1.6978,18.2297333333,4.85666666667,7.1837,7.5354
