wavelength,Back_SpoSimm,Belly_SpoSimm,Breast_SpoSimm,Crissum_SpoSimm,Crown_SpoSimm,DorTail_SpoSimm,Patch10_SpoSimm,Patch11_SpoSimm,Rump_SpoSimm,Throat_SpoSimm,WingTip_SpoSimm
739.59,20.8814166667,57.881,40.72725,48.6205,18.1128333333,23.4364166667,46.5985833333,37.9091666667,27.5833333333,33.7264166666,18.4070833333
739.91,20.7021666667,57.9286666667,40.61275,48.7738333333,17.9901666667,23.4291666667,46.60875,37.771,27.4884166667,33.7054166667,18.3523333333
740.23,20.8068333333,57.9263333333,40.8755833334,48.97875,18.00375,23.3570833333,46.6255833334,37.8246666667,27.537625,33.78575,18.3726666667
740.54,20.7156666667,57.7651666667,40.76575,48.7408333333,17.9259166667,23.1188333333,46.3835833333,37.5434166667,27.3943333333,33.61475,18.24325
740.86,21.0633333333,58.21125,41.2353333333,49.1425,18.31675,23.459125,46.6685833333,37.9691666667,27.7012083333,34.0350833333,18.55575
741.18,21.2480833333,58.2310833333,41.4755833333,49.0920833333,18.5059166667,23.7024166667,46.8499166667,38.1580833333,27.867625,34.0370833333,18.8330833333
741.49,21.5615833334,58.7186666667,41.73575,49.3835,18.61175,23.8919166667,47.2443333333,38.3714166667,28.0012916667,34.2155,18.9919166666
741.81,21.8940833333,59.1668333333,42.1103333333,49.914,19.0355833334,24.4312916667,47.7008333333,38.9050833333,28.4338333334,34.4868333333,19.45525
742.12,22.1844166667,59.2009166667,42.3340833333,50.02975,19.4011666667,24.7190416666,47.6355833333,39.0725833333,28.7734166667,34.7005,19.83375
742.44,21.864,59.196,42.2343333333,50.0303333333,19.25425,24.555,47.3461666667,39.1228333333,28.717375,34.5210833333,19.4803333333
742.76,21.70175,59.0190833333,42.0820833333,50.0305833333,19.0979166667,24.4507083334,47.3346666667,39.15175,28.75125,34.5825,19.2345
743.07,21.716,59.1506666667,42.2231666667,49.9745833333,19.0991666666,24.5344166666,47.4086666666,39.3505,28.8445,34.6758333333,19.1131666667
743.39,21.7695833333,59.3245,42.32275,50.00875,19.013,24.5188333333,47.6565,39.3810833333,29.018,34.7694166667,19.0333333333
743.70,21.8153333334,59.5246666667,42.4451666667,50.16975,18.9995,24.6137916667,47.9304166667,39.6148333333,29.135875,34.8640833334,18.897
744.02,21.7004166667,59.3506666667,42.3271666667,50.0796666667,18.9401666667,24.5445416667,47.8355833333,39.6790833334,29.1624166667,34.8284166666,18.8281666666
744.34,21.7883333333,59.549,42.4235833333,50.0625833333,18.8863333333,24.7275833334,48.0245,39.8551666667,29.2619166666,34.9599166667,18.788
744.65,21.75925,59.6560833333,42.2860833333,50.11125,18.84925,24.7490833333,47.8775833334,39.833,29.21025,35.00475,18.6628333333
744.97,21.7855,59.6009166667,42.3520833333,50.0848333333,18.9895,24.84225,47.87425,39.96525,29.2530833333,35.1529166667,18.8015833333
745.28,21.5398333333,59.53475,42.2183333333,49.84975,18.65275,24.4665416667,47.7289166667,39.9840833334,29.0395416666,34.9669166667,18.5115833333
745.60,21.301,59.45725,42.0155833333,49.8425833333,18.4820833334,24.2820833334,47.7183333333,39.88825,28.94125,34.84625,18.2844166667
745.91,21.5275833333,59.3325,41.9945833334,49.8315,18.7138333333,24.3839583333,47.77475,39.87075,29.109875,34.7524166667,18.619
746.23,21.5389166667,59.3693333333,42.18,49.7786666666,18.72625,24.3498333333,47.9405833333,39.8991666667,29.003625,34.5998333333,18.81225
746.55,21.5664166667,59.5629166667,42.386,49.9784166667,18.75075,24.519,48.2046666667,40.0375,29.060625,34.7259166667,19.0304166667
746.86,21.5678333334,59.4124166667,42.4195,49.88125,18.8458333333,24.63725,48.0766666666,39.9323333334,28.9167916666,34.6775,19.0899166666
747.18,21.5900833334,59.60975,42.4051666666,49.8845833334,18.99775,24.7813333333,48.1309166667,40.0041666667,28.9599583333,34.8528333333,19.3351666667
747.49,21.7330833333,60.008,42.6421666667,50.1580833333,19.177,25.2583333334,48.41975,40.1530833333,29.1545416667,35.02925,19.4809166667
747.81,21.4538333333,59.5053333333,42.161,49.8251666666,18.8329166667,24.855375,47.9483333333,39.6361666667,28.8939583333,34.665,19.42025
748.12,21.469,59.3356666666,42.2590833334,49.7485,18.8899166666,24.8577916667,47.9354166667,39.5660833333,28.9631666667,34.584,19.3954166667
748.44,21.3840833333,59.2684166666,42.0884166667,49.6348333334,18.7981666667,24.8410833333,47.8000833333,39.547,28.9796666667,34.28325,19.35325
748.75,21.4600833333,58.9203333334,42.1011666667,49.5949166667,18.97975,25.073375,47.6371666667,39.4006666666,28.9655833333,34.24325,19.4375833333
749.07,21.5663333333,59.0500833333,42.1335833334,49.63275,19.07825,25.2569583333,47.7175833333,39.4283333334,28.993375,34.13525,19.5365
749.38,21.8104166667,59.0431666667,42.2683333333,49.7429166667,19.3539166667,25.4643333333,47.8384166666,39.6630833333,29.1257916667,34.3468333333,19.5963333333
749.70,21.797,58.87625,42.122,49.6173333334,19.3704166667,25.3591666667,47.5531666667,39.53225,28.9855833333,34.2065,19.4931666667
750.01,22.0196666667,58.9118333333,42.2598333334,49.7673333333,19.6005833334,25.638125,47.5488333333,39.5644166667,29.1724166667,34.3599166667,19.7254166667
750.33,21.9896666666,58.6980833333,42.1038333333,49.7161666667,19.73775,25.7498333334,47.4005833333,39.5855,29.1419166667,34.3029166667,19.7115833333
750.64,22.3035833333,58.6325833333,42.2335,49.8848333333,19.904,25.9811666667,47.3440833333,39.5833333333,29.224125,34.3405,19.9814166666
750.96,22.6173333333,58.9995,42.57525,50.0548333333,20.1281666666,26.0845416667,47.5684166666,39.7138333333,29.396,34.5968333333,20.20025
751.27,22.7153333333,59.1190833333,42.741,50.2225,20.2888333333,26.288125,47.80475,39.8123333334,29.4642083334,34.6015,20.0779166667
751.59,22.992,59.38075,42.7690833333,50.5034166667,20.5179166667,26.4714583333,47.9195,40.1389166667,29.5197083333,34.8033333333,20.2169166667
751.90,23.09275,59.5360833333,42.916,50.7044166667,20.6029166666,26.4941666666,48.0521666667,40.0928333334,29.5665,34.9216666667,20.2666666667
752.22,22.6925,59.5395,42.581,50.4469166667,20.1366666667,26.0194166667,47.8676666667,39.809,29.2017083333,34.7294166667,19.8855
752.53,22.7918333333,59.538,42.81575,50.6766666667,20.196,26.24225,47.9085833334,39.9515833333,29.3459166667,34.7334166667,19.9830833333
752.85,22.5931666666,59.64275,42.6906666667,50.6061666667,19.9153333333,26.1432083333,47.8784166666,39.7951666666,29.1961666667,34.6428333333,19.9211666667
753.16,22.7340833334,59.69925,42.7894166666,50.7443333333,20.14,26.3512083333,48.0655833334,39.9225833333,29.44075,34.9748333333,20.15175
753.47,23.025,59.9811666667,43.0550833333,50.9345,20.4073333333,26.534375,48.4434166667,40.31075,29.6427083334,35.26125,20.2364166667
753.79,23.0804166667,60.0659166667,42.9958333333,50.8693333333,20.39575,26.4268333334,48.39225,40.36725,29.690375,35.2733333333,20.1465833334
754.10,22.8234166667,60.1070833333,42.83925,50.8566666666,20.214,26.2144583333,48.2985833333,40.3680833334,29.535,35.0380833333,19.8413333334
754.42,22.5023333333,59.6094166667,42.4250833334,50.4965,20.03725,26.0291666666,48.0408333334,40.2581666667,29.2719166667,34.6786666667,19.6068333334
754.73,22.4764166667,60.0389166666,42.62775,50.6255833333,20.0993333333,26.0587916667,48.1691666667,40.60175,29.38025,34.8194166667,19.7669166666
755.05,22.5355,60.2804166666,42.7849166667,50.6530833333,20.06775,26.2215416667,48.3949166667,40.7886666667,29.6580416667,35.2495,19.94775
755.36,22.8574166667,60.8045833333,43.1400833333,50.98225,20.25475,26.5925,48.8739166667,41.1285833334,29.9596666667,35.7418333333,20.142
755.67,23.2121666667,60.9490833334,43.3665,51.1104166667,20.5618333334,26.880375,48.9055,41.2118333334,30.1218333333,35.9021666666,20.3989166667
755.99,23.0165833333,60.9664166667,43.1463333334,50.7983333333,20.3833333333,26.42575,49.0493333333,40.97925,29.9350833334,35.9505,20.1869166667
756.30,23.03175,60.77775,43.0158333333,50.4791666667,20.3079166667,26.292,48.873,40.83175,29.8,35.97775,20.0889166667
756.62,23.21675,61.141,43.3825,50.634,20.3899166667,26.5173333333,49.0171666667,41.1383333333,29.8517916667,36.1601666666,20.22025
756.93,22.8356666666,60.8639166667,43.1470833333,50.4945833333,20.0545833333,26.1687083334,48.6545,40.6359166667,29.7205416666,35.7899166667,20.122
757.24,22.6376666667,60.8541666667,43.148,50.5615833333,19.68425,25.8535416667,48.5476666667,40.4466666667,29.5732916667,35.6733333333,20.091
757.56,22.6855,60.68325,43.3456666667,50.4815,19.6264166667,25.9579583333,48.6741666667,40.27025,29.6144166667,35.7569166667,20.2040833333
757.87,22.8015833333,60.7698333334,43.5014166667,50.7338333333,19.5153333334,25.9253333334,48.7800833333,40.2954166666,29.6879166667,35.902,20.29425
758.18,22.9550833333,60.628,43.58675,50.8288333333,19.6460833333,25.9520833334,48.75175,40.2201666667,29.6739166667,36.0759166667,20.3375
758.50,22.86325,60.3201666667,43.7043333334,50.77925,19.6404166667,25.91975,48.6871666667,40.12075,29.4622083333,35.7863333334,20.2950833333
758.81,22.5205833333,59.6900833333,43.3776666667,50.3795,19.4688333333,25.5455416666,48.1784166667,39.8165,29.1556666666,35.3828333333,20.0443333333
759.13,22.4185833333,59.4110833333,43.2584166666,50.2299166666,19.3205,25.53575,48.3548333333,39.848,29.2691666667,35.2906666666,20.01075
759.44,22.3018333333,59.3050833333,43.0661666666,50.1855833333,19.22025,25.5627083333,47.9685833333,39.6950833333,29.1272916667,35.2765833333,19.9275
759.75,22.78275,59.7928333333,43.36075,50.6606666667,19.5164166666,25.8705,48.2430833333,40.0131666667,29.6411666667,35.4785,20.3213333333
760.07,22.8871666666,59.7740833333,43.3876666666,50.7438333333,19.6445833333,25.93825,48.15775,40.0111666667,29.8389166667,35.5301666666,20.46625
760.38,22.9351666667,60.0074166667,43.4740833333,50.76575,19.6553333333,25.8587916667,48.2730833333,40.07625,29.7385833333,35.4816666666,20.3775
760.69,23.3629166667,60.164,43.7999166667,50.80175,20.1101666667,26.3209166666,48.4355833333,40.3595,30.2120833333,35.7873333333,20.7303333333
761.01,23.353,60.3685833333,43.6870833333,50.7523333334,20.0615833334,26.1465416666,48.35875,40.3276666667,30.2050416666,35.78325,20.59475
761.32,23.2044166667,59.8808333333,43.3081666666,50.5044166667,19.94125,25.9361666666,47.9166666667,40.0308333334,29.9575,35.68175,20.3230833333
761.63,23.1248333334,59.3893333333,42.9566666667,50.1361666666,19.85625,25.8762916667,47.6430833333,39.8704166667,29.8513333333,35.4098333333,20.2699166666
761.94,22.8285,59.1966666667,42.73675,49.9504166667,19.61275,25.6474166667,47.4464166667,39.5420833333,29.6545833333,35.08625,19.9711666666
762.26,22.4505833333,59.0616666666,42.4935833333,49.8506666667,19.135,25.3564583333,47.20775,39.3424166667,29.2057083333,34.7495,19.6180833333
762.57,22.3284166667,59.08025,42.4723333334,49.9535833333,19.07875,25.268125,47.0663333333,39.2668333333,29.0185416667,34.6385,19.4313333333
762.88,22.5375833333,59.3916666667,42.8275833333,50.27175,19.2505833333,25.5695416667,47.3658333333,39.5808333333,29.266875,34.7589166667,19.5604166667
763.20,22.3936666667,59.4533333333,42.9980833333,50.3944166667,19.2871666667,25.5905833333,47.6119166666,39.7059166667,29.25,35.0005833333,19.53375
763.51,22.3018333334,59.4479166667,42.9365833334,50.35075,19.2325,25.5885833333,47.75,39.6581666667,29.222375,35.0189166667,19.44125
763.82,22.50025,59.5209166667,43.1105833333,50.5706666667,19.5013333333,25.8350416667,48.0060833333,39.9593333334,29.501625,35.3825,19.6976666667
764.14,22.3533333334,59.5395,43.05325,50.72375,19.43975,25.76575,48.1988333333,40.0388333333,29.3787083333,35.4038333334,19.6273333334
764.45,22.5443333334,59.6195833333,43.3013333333,50.9115833333,19.6449166666,26.0583333333,48.34625,40.23725,29.593875,35.61,19.8573333333
764.76,22.8434166667,60.037,43.66575,51.0143333333,19.9335833333,26.407,48.7370833334,40.6328333333,29.8510833334,35.8124166667,20.1845833333
765.07,22.956,60.599,44.082,51.3016666667,20.0974166667,26.5581666667,49.0721666667,40.9889166667,30.003,36.15325,20.2520833333
765.39,23.1979166667,60.93825,44.2039166667,51.35925,20.193,26.6605,49.20825,41.2748333334,30.101625,36.3975833333,20.474
765.70,23.70125,61.2213333334,44.5205,51.5265833333,20.6198333333,27.0961666667,49.5386666667,41.7578333333,30.5792083333,36.85075,20.91875
766.01,23.7570833333,61.2615833333,44.559,51.4323333333,20.6663333333,27.1247083333,49.672,41.8260833333,30.7211666667,37.0951666667,21.0575
766.32,23.88575,61.1173333334,44.7380833334,51.31625,20.8995833334,27.151125,49.6685,41.8654166667,30.7687916667,37.4146666667,21.4046666667
766.64,23.82325,60.6836666667,44.5740833333,51.1305833333,20.8465,27.3094166667,49.3769166667,41.8510833333,30.5774166667,37.2230833333,21.36725
766.95,23.87675,60.4355833333,44.473,51.07525,20.6341666666,27.3580833333,49.3404166667,41.811,30.288125,37.0674166667,21.3140833334
767.26,23.60975,60.0249166667,43.98575,50.5779166667,20.28025,27.237625,48.7164166666,41.3794166667,29.8315833334,36.5636666667,21.0318333333
767.57,23.7104166666,60.2035833333,44.0989166667,50.4629166667,20.1315833334,27.4122916667,48.6220833333,41.4095,29.925375,36.5996666667,21.0831666667
767.88,23.3173333333,59.8641666667,43.67125,50.0985833333,19.8158333333,27.16575,48.4046666667,41.1095833333,29.5873333333,36.2778333333,20.7745833333
768.20,22.9245833333,59.885,43.5295,50.3150833334,19.45875,26.9535,48.4641666667,40.8513333333,29.4443333333,36.1885833333,20.5026666667
768.51,22.4426666667,59.3215833333,42.8768333333,49.79025,18.9335,26.464125,48.0315833333,40.2549166666,29.0839166667,35.36625,20.3493333333
768.82,22.1305,59.2910833333,42.7660833333,49.746,18.7114166667,26.37025,47.9218333333,40.01325,29.0062083333,35.25325,20.115
769.13,21.93075,59.27575,42.6983333333,49.6603333334,18.666,26.180125,47.8306666667,39.6799166667,29.0987083333,35.0949166667,20.084
769.44,22.37775,59.8690833334,43.1634166667,50.2661666667,18.8525833334,26.483375,48.1325,40.0131666667,29.524375,35.4319166667,20.301
769.76,22.545,59.9759166667,43.06375,50.2945833333,18.91175,26.4395,48.2725,40.2070833333,29.610875,35.19025,20.1481666667
770.07,22.373,60.0694166667,42.8500833333,50.1873333333,18.6723333334,25.7537916666,48.1314166666,39.8255,29.4979166666,34.873,19.8190833334
770.38,22.5991666667,60.4829166667,43.2533333333,50.442,19.16525,25.735,48.3343333333,39.8706666667,30.050625,35.1618333334,20.1471666667
770.69,22.9049166666,60.6175833333,43.5679166667,50.8041666666,19.5753333333,25.9767083333,48.8175833334,40.3470833333,30.4365416667,35.5325,20.54475
771.00,22.9024166667,60.3260833333,43.21125,50.89625,19.93225,25.810625,48.8415,40.1364166667,30.3392916666,35.39275,20.6999166667
771.32,23.0020833333,60.1869166666,43.23125,50.8665,20.0608333334,25.8759583333,48.729,40.1743333333,30.33175,35.4900833333,20.7635833333
771.63,23.1881666666,59.602,43.1323333333,50.4805833333,20.2664166666,25.8962083333,48.4093333333,40.1193333333,30.3849583333,35.323,21.1215833333
771.94,23.4655833333,59.897,43.5588333334,51.206,20.53425,26.4118333333,48.5834166667,40.3234166667,30.6668333333,35.8039166667,21.2646666667
772.25,23.9303333333,60.3139166667,44.1226666667,51.847,20.9498333333,26.90625,49.0395833333,40.6219166667,31.11025,36.4823333333,21.6924166667
772.56,24.0695,60.5564166666,44.25175,51.8506666666,21.13275,27.338625,49.281,40.6959166666,31.1757916666,36.8085,21.8466666667
772.87,24.3414166667,61.0941666667,44.4833333333,52.0921666667,21.8491666667,27.986375,49.6049166667,41.16,31.5475833333,37.1429166667,22.4315833333
773.18,24.5265833333,61.4473333334,44.9505,52.57875,21.69025,28.0885,50.2935833333,41.5790833333,31.92825,37.6210833333,22.725
773.50,24.9638333333,61.1644166667,45.0803333333,52.4031666667,21.9574166667,28.6045,50.1700833333,41.6614166666,32.0956666667,37.7579166667,23.2725
773.81,24.7575,61.24625,44.76925,52.5705833333,21.5655,28.5740416667,49.8684166667,41.7878333333,31.6425,37.5211666667,22.8245
774.12,24.44525,61.0061666667,44.5261666667,52.198,21.228,28.26525,49.4558333334,41.35725,31.199375,37.1318333334,22.3645
774.43,24.7283333334,61.3231666667,44.95,52.3645833333,21.11875,28.6285833334,49.6194166667,41.6231666667,31.3247083333,37.25275,22.4884166667
774.74,24.89525,61.7865833333,44.9988333333,52.61075,21.3704166667,28.748125,49.9175,41.8208333333,31.4606666666,37.4091666667,22.5105833333
775.05,25.224,62.6286666667,45.6374166667,53.097,21.5501666667,29.1275,50.409,42.19875,31.681375,37.724,22.5021666666
775.36,25.12425,62.6749166667,45.8953333333,53.2068333333,21.74775,29.26825,50.7170833333,42.3100833334,31.7383333333,38.0080833334,22.4423333333
775.67,24.6373333333,62.1629166667,45.4623333333,52.5890833333,21.3403333333,28.5434583333,50.1868333333,42.0065,31.2627083333,37.3725,21.95775
775.98,24.4810833333,61.9724166667,45.5453333333,52.8805,21.1384166667,28.208375,50.13125,42.19725,31.2085833333,37.2405833333,21.84
776.30,24.1059166666,61.2850833333,45.1856666667,52.61925,20.6670833333,27.8599166667,49.7765,42.02775,30.808625,36.904,21.4865
776.61,23.7285,60.842,44.65625,52.2338333333,20.5728333333,28.0126666667,48.8946666667,41.4263333333,30.3094166667,36.4604166666,21.0880833333
776.92,23.6723333333,61.6235833333,44.9395,52.9291666667,20.551,28.1824166667,49.42925,41.591,30.4070416667,36.775,20.98175
777.23,23.5144166667,61.6064166667,45.2704166667,52.7565,20.8798333333,28.3369583334,49.4893333333,41.6550833333,30.6348333333,36.9486666666,21.0596666666
777.54,24.0485833333,62.9081666667,46.259,53.6704166667,21.4470833333,29.1401666667,50.2701666667,42.5241666666,31.595,37.8319166667,21.6818333333
777.85,23.7733333333,62.6058333333,46.1560833333,53.5795833333,21.4905,28.832125,49.9179166667,42.2594166666,31.5933333333,37.62325,21.3496666667
778.16,23.6883333333,62.3338333334,46.1301666667,53.5079166667,21.0589166667,28.5670416667,49.7565833333,42.2779166667,31.4429166667,37.4645,21.1240833333
778.47,23.936,62.4403333333,46.0425,53.74225,21.01275,28.6525,49.68325,42.3183333333,31.6356666666,37.5896666667,21.3715
778.78,24.7345,62.865,46.3009166667,54.1698333333,21.2225833334,28.9132916667,50.0241666667,42.9338333334,32.2472083334,37.9374166667,21.8380833333
779.09,25.51475,63.2085833333,46.7175833333,54.8994166667,21.8084166667,29.6815833334,50.2723333333,43.417,32.8336666667,38.3599166667,22.65625
779.40,25.83875,63.1485833333,46.9768333333,54.7971666667,22.2240833333,30.1230833333,50.4465833333,43.6336666667,32.9923333333,38.6554166667,22.8698333334
779.71,25.4491666667,62.5455,46.8315833333,54.13325,21.7771666667,29.4610416667,49.7935833333,42.8320833333,32.40475,38.0614166666,22.3233333333
780.02,25.93075,63.1216666667,46.7486666667,54.56775,22.1589166667,29.7390833333,50.1285833334,43.473,32.7977083333,38.5685833333,22.7101666667
780.33,25.9889166666,62.6985,46.569,53.9925833333,22.22225,29.343875,49.7375833334,43.2295833333,32.7502916666,38.2601666667,22.7533333333
780.64,26.1291666667,62.5,46.1708333334,53.8106666667,21.9930833334,29.0992083333,49.7053333333,43.0655833333,32.6645,37.9355833333,23.0056666667
780.95,25.9634166667,61.5549166667,45.5819166667,53.22175,21.4836666666,28.6050416666,49.0795,42.716,32.22875,37.1318333333,22.55775
781.26,26.0651666667,61.8459166667,45.547,53.3070833333,21.1696666666,28.6872916667,49.3025,42.8811666667,32.0254583334,37.3693333333,22.6645
781.57,26.5285,63.0644166667,46.3788333334,54.1033333333,21.7276666667,29.3664583333,50.3233333333,43.6643333333,32.8892916667,38.1341666667,23.3195
781.88,25.891,62.95525,46.3845,54.0513333333,21.8910833333,29.275875,50.3525,43.4295833333,32.8589583333,38.1985,23.01275
782.19,26.1189166667,63.188,46.5149166667,53.9738333334,22.1065833333,29.6778333333,50.4823333333,43.6214166667,32.7065,38.4130833333,23.2445833333
782.50,25.6900833333,62.95575,46.39975,53.5156666667,21.69925,29.2642916667,50.651,43.405,32.275375,37.88425,22.8125833333
782.81,25.1335,63.14775,45.9735833333,53.4054166667,21.0603333333,28.412125,50.434,42.9221666666,31.764,37.2863333334,22.5826666666
783.12,25.31325,63.8209166667,46.0646666667,53.92175,21.024,28.7477916667,51.2391666667,43.4368333333,31.8184583333,37.25475,22.7874166667
783.43,25.31525,63.617,46.2170833333,53.6459166666,21.169,28.4949583333,51.2473333333,43.0509166667,31.740125,36.9928333333,23.04
783.74,25.00675,63.509,46.1651666667,53.4273333333,20.9645833333,28.4480833333,50.995,43.2629166667,31.5264166667,37.2305833333,22.8095833333
784.05,24.9164166667,63.35975,46.4703333333,53.1538333333,20.8993333333,28.4948333333,51.0233333333,43.066,31.3004166667,37.4199166667,22.8835833333
784.36,25.0285,63.7355833334,46.84225,53.68175,21.0280833333,28.5542083333,51.6215,43.12525,31.47125,38.3389166667,23.315
784.67,25.007,63.6650833333,47.0055833334,53.4251666667,21.4406666667,28.4004583333,51.356,42.9660833333,31.5747916667,38.524,23.20625
784.98,24.6556666667,62.1418333333,45.8954166667,52.72725,21.28775,27.9476666667,50.2824166667,42.1555,30.8920416667,37.8855833333,23.0785
785.29,24.9048333333,61.8778333333,45.6735833333,52.3061666667,21.2856666667,27.972875,50.2995,42.1565,31.0034166667,37.85025,23.4150833333
785.60,23.458,60.9101666667,44.7095,51.4390833333,19.8875833333,26.3740833333,49.37625,41.036,30.0609166667,36.4926666667,22.2313333333
785.91,23.273,60.3496666667,43.8979166667,50.9005833333,19.7714166667,26.0918333333,48.7500833333,40.4905833333,29.8320416667,36.055,21.8683333333
786.22,23.3308333333,59.8503333334,43.8393333333,50.83475,19.6275833333,26.2685833333,48.1716666666,40.2756666667,29.5938333333,35.9036666667,21.6945
786.53,23.68975,60.384,44.4115833333,51.533,20.2305833333,26.7130416667,48.4408333333,40.5268333333,30.1755833333,36.432,22.3729166666
786.84,23.1878333333,60.1715833333,44.4530833333,51.60425,19.96625,26.7179166667,48.2916666667,40.4585,29.7349166667,36.2236666667,21.8434166667
787.14,23.6875,60.1808333334,44.7184166667,52.1789166667,20.3874166667,27.350875,48.8275833333,40.469,30.1414166667,36.2258333333,22.2349166667
787.45,23.8580833333,60.2661666667,44.4905833333,52.5414166667,20.5635,27.6135,49.297,40.7380833333,30.4342083333,36.2638333333,22.1198333333
787.76,24.1796666667,60.7575,44.831,52.8128333333,21.01525,28.2785,49.5744166667,41.1114166667,30.9400833333,36.2693333333,22.1995833333
788.07,24.1985833334,60.2675833333,44.4866666667,52.3318333333,20.9146666666,28.69675,49.35525,41.034,31.0525416667,35.9241666667,22.5054166666
788.38,24.4650833333,60.8496666666,45.0218333333,52.9724166667,21.2375833334,28.9721666667,49.7083333333,41.5450833333,31.2271666667,36.0745833333,22.80575
788.69,24.0625,60.7290833333,44.6690833333,52.9166666667,20.723,28.4591666666,49.3566666667,41.4091666667,30.4442916667,35.42275,22.15075
789.00,24.8076666667,60.606,44.9915833334,53.0725,21.7231666667,29.3289583333,49.66325,41.67275,31.1207083333,36.1231666667,22.90175
789.31,25.41125,60.7946666667,45.56125,53.4894166667,22.3029166666,30.05875,50.1995833333,42.19275,31.615875,36.8831666667,23.2825833333
789.62,25.4761666667,60.96475,45.7326666667,53.5288333333,22.62525,30.4397083333,50.6104166667,42.2465833333,32.10025,36.868,23.3638333333
789.92,25.9144166667,61.1686666667,46.07725,53.7744166667,23.0788333333,31.02275,51.149,42.8404166667,32.7771666667,37.4351666667,23.7089166666
790.23,25.9156666667,60.5666666667,45.5148333333,53.05,23.039,30.9235,50.6064166667,42.3844166666,32.9745833333,37.1196666667,23.8430833334
790.54,25.5543333334,60.4558333333,45.1248333333,52.8848333334,22.9905833334,30.7255833333,50.5165,42.3279166667,32.94275,37.16275,23.8535833333
790.85,25.4924166667,60.6868333333,45.08825,52.6029166667,23.1771666667,31.037375,50.1023333333,42.3893333333,33.166875,37.2089166666,23.7528333333
791.16,24.75825,60.3645,44.1484166667,52.031,22.7076666666,30.0452083333,49.4774166667,41.86925,32.3014583333,36.8273333333,23.0536666667
791.47,24.9528333334,61.3311666667,44.5230833334,52.8696666667,23.0596666666,30.345625,50.054,42.52225,32.3969166667,37.2541666667,22.905
791.78,24.83025,61.5228333333,44.6254166666,52.3615,23.1473333333,30.0895833333,50.0135833333,42.5080833333,32.6243333333,37.4184166667,22.7334166667
792.08,24.9441666667,62.07025,45.0405833333,52.7873333333,23.3445833333,30.1060416667,50.2933333333,42.61675,33.1237083333,37.9924166667,22.8276666667
792.39,25.3666666667,63.1005,45.6789166667,53.8106666667,23.5835833333,30.5722916666,51.0281666667,43.2269166667,33.6029166667,38.647,23.3319166667
792.70,25.371,63.5034166666,46.12425,53.985,23.4730833333,30.5702083333,51.2070833333,43.65175,33.6605,38.7653333333,23.4293333333
793.01,26.51575,64.8433333333,47.1295,54.88425,24.51675,31.5100833333,52.1163333333,44.9399166667,34.4942083334,39.9164166667,24.12875
793.32,26.4753333334,64.5365,46.7328333333,54.2313333334,24.4675,31.358,51.5976666666,44.7683333333,34.1717083333,39.7884166667,23.9636666667
793.62,27.414,65.7126666667,47.83175,55.1821666667,25.0505833333,31.9240416666,53.1295,45.89475,34.721,40.4668333333,24.4796666667
793.93,27.4146666667,66.8948333333,48.719,55.7568333333,25.0368333333,32.240125,53.7324166667,46.37075,34.47075,40.533,24.1680833333
794.24,27.5693333333,66.5856666666,49.21225,56.0880833333,24.82325,31.7689583333,54.0268333333,46.4295833334,34.0954166667,40.3563333333,24.5066666667
794.55,27.3714166667,65.5353333333,48.81775,55.46125,24.36175,31.7232083333,53.525,45.7426666667,33.9025833333,39.4690833333,24.65925
794.86,27.5833333333,64.6954166667,48.648,55.0385,24.32375,31.4473333333,53.5651666667,45.15375,33.7283333333,39.3468333333,25.0853333334
795.16,27.73575,64.1828333334,48.29275,54.7998333333,24.1955,31.5980833333,53.4775,45.0181666667,33.6586666666,39.0568333333,25.1188333333
795.47,28.1494166666,63.409,47.9521666667,54.3796666666,24.66225,32.0762083333,52.8453333333,44.9241666667,33.61375,38.8416666667,25.3514166667
795.78,28.3214166667,63.21325,48.1180833334,54.00825,25.01975,32.2405416667,52.496,44.77675,33.6271666667,38.73475,25.4094166666
796.09,28.59875,63.7744166667,48.2830833333,54.3185,25.6536666667,32.4452916667,52.7205,45.2521666666,33.9804166667,38.7018333334,26.0431666667
796.40,28.268,62.7450833334,47.366,53.5751666667,25.02625,31.8431666667,51.719,44.58175,33.25175,38.12425,25.7646666667
796.70,28.2030833333,62.5034166666,47.0335833333,53.8279166667,24.7895833334,31.2485,51.46675,44.21875,32.9122916666,37.7599166666,25.4735833333
797.01,27.9680833333,62.4503333334,47.012,53.8910833333,24.6348333333,30.9727083333,50.9429166667,44.1965833333,32.8352916667,37.8553333334,25.538
797.32,28.065,61.3720833333,46.6324166667,53.2425833333,24.5331666667,30.692625,50.5854166667,43.949,33.1787083333,37.5165,25.5261666667
797.63,27.78675,61.14,46.2448333333,53.0719166667,24.36975,30.437375,50.1659166667,43.5708333333,33.121,37.2215,25.1659166667
797.93,28.5849166667,62.3015833333,47.28275,54.002,25.27575,31.1442916667,51.01575,44.5855833333,33.676125,38.1019166667,25.8139166667
798.24,28.2590833333,62.5825,47.6965833333,54.26975,25.4330833333,31.1605833334,50.9008333334,44.8089166667,33.849,37.9813333333,25.5363333333
798.55,28.6550833333,62.8028333333,47.9741666666,54.4974166667,25.8493333333,31.3945,51.1348333334,44.7995,34.1096666667,38.1508333333,25.7798333334
