wavelength,Back_ChlCalf,Belly_ChlCalf,Breast_ChlCalf,Crissum_ChlCalf,Crown_ChlCalf,DorTail_ChlCalf,Patch10_ChlCalf,Patch11_ChlCalf,Patch12_ChlCalf,Patch13_ChlCalf,Rump_ChlCalf,Throat_ChlCalf,WingTip_ChlCalf
236.66,-0.646166666675,-3.61166666666,-1.52424999999,-7.22325000001,-7.88599999999,1.61347115385,-3.67783333334,0.513749999999,-5.51683333333,-4.70516666666,-3.21416666667,-6.34525,0.977583333333
237.04,-0.913083333325,-3.58558333332,-1.46083333332,-7.55316666667,-6.50733333332,1.06161217949,-3.91774999999,1.11241666667,-7.07175000001,-3.78475,-3.07091666667,-5.92633333334,0.979333333335
237.41,-4.87683333334,-6.99850000001,-6.72491666666,-11.8411666667,-10.8144166667,-3.26506410257,-7.52908333333,-2.89191666667,-11.3279166667,-7.51183333334,-7.06708333334,-10.6434166667,-2.8405
237.79,-3.86608333334,-6.63233333332,-7.50858333333,-12.38825,-10.7733333333,-2.93287179487,-7.42266666666,-2.81791666666,-12.7663333333,-7.68033333334,-7.09608333333,-10.8935,-2.25091666667
238.17,-2.71583333332,-4.74024999999,-6.56191666667,-11.5048333333,-9.88525,-1.3392275641,-6.30899999999,-2.39533333333,-11.9601666667,-7.18625,-6.14033333334,-9.27800000001,-1.1135
238.54,-4.39299999999,-6.77383333332,-8.55133333332,-13.5310833333,-11.4855833333,-2.2377724359,-7.9475,-4.94641666667,-13.0953333333,-8.9035,-7.93083333334,-10.27825,-2.19658333333
238.92,-4.82949999999,-7.11816666666,-7.60725,-13.1154166667,-11.253,-1.62741346154,-7.22849999999,-5.55558333333,-12.9103333333,-8.44358333334,-7.59141666667,-9.56433333335,-1.5625
239.29,-4.07174999999,-5.96899999999,-6.24633333334,-11.6024166667,-9.85108333333,-0.314858974358,-5.96916666668,-4.93283333333,-11.66075,-7.53058333333,-6.65491666666,-8.30408333332,-0.598249999999
239.67,-5.07908333333,-6.53591666667,-6.52233333333,-11.5739166667,-9.72216666666,-0.707080128206,-6.84891666666,-5.56925,-12.2004166667,-7.44825,-6.68583333334,-8.07466666668,-1.25266666667
240.04,-4.2445,-5.32016666666,-4.83025000001,-10.01925,-8.2975,-0.197810897436,-6.27691666667,-4.63883333333,-10.9516666667,-6.265,-5.59541666667,-7.16166666666,-8.24975504576e-13
240.42,-4.24666666666,-4.951,-4.3105,-9.11233333334,-7.57583333333,-0.130583333333,-5.45233333332,-4.23608333333,-10.5421666667,-5.92191666667,-5.19641666667,-6.45533333332,0.298916666666
240.79,-4.9175,-5.55566666667,-4.74841666667,-8.58675000001,-8.35208333333,-1.29595192308,-5.20824999999,-4.739,-10.5293333333,-6.57858333333,-5.93108333333,-6.84133333333,0.290833333335
241.17,-4.9,-5.00833333333,-4.23333333333,-7.55000000001,-8.34166666667,-0.915384615384,-4.03333333333,-4.33333333333,-9.59166666667,-6.70833333333,-5.9,-6.525,0.725000000003
241.54,-3.54308333333,-3.292,-2.39158333333,-5.403,-6.33308333333,1.13184935898,-2.0595,-2.53183333334,-7.70599999999,-5.285,-4.19991666666,-4.18516666667,2.45791666667
241.92,-4.35958333333,-3.86525,-2.72816666666,-5.524,-6.46491666667,0.748971153847,-1.97683333333,-2.5995,-7.56158333333,-5.70683333333,-4.51541666666,-4.43408333333,2.17291666667
242.29,-4.54316666667,-3.81541666667,-2.58175,-5.4795,-6.09958333333,0.667778846154,-1.6135,-2.31583333334,-7.11225,-5.815,-4.4165,-4.16991666666,2.455
242.67,-3.96541666667,-2.91416666667,-2.04283333333,-4.62633333334,-5.60558333333,1.11800320513,-0.967416666668,-1.50791666666,-6.68708333333,-5.23916666666,-3.74925,-3.40058333333,3.11225
243.05,-3.71425,-2.63366666667,-2.17825,-4.31558333333,-5.38425,0.961589743592,-0.916916666667,-1.08616666667,-6.48791666667,-5.11566666667,-3.70825,-3.06591666667,3.22358333333
243.42,-3.84041666666,-2.8845,-2.71875,-4.59025,-5.78641666667,0.500224358974,-1.21333333333,-1.3565,-6.58208333333,-5.21991666667,-3.78325,-3.19358333333,2.77591666667
243.80,-2.96441666667,-2.25733333334,-2.00283333333,-4.07908333333,-5.30666666667,1.05012179487,-0.412916666667,-0.531749999997,-6.13266666667,-4.48075,-3.12283333334,-2.68725,3.60933333333
244.17,-3.24933333334,-2.16433333333,-2.02233333333,-4.35125,-5.72583333333,1.03541025641,-0.136416666665,-0.573666666668,-6.42475,-4.62391666667,-3.38558333333,-2.64716666667,3.69225
244.55,-3.25308333333,-2.10008333334,-2.03875,-3.96058333333,-5.73208333333,1.35970192308,-0.256416666665,-0.573583333332,-6.14408333333,-4.696,-3.44258333333,-2.74625,3.67083333334
244.92,-2.2875,-1.21633333333,-1.1905,-2.86458333333,-4.658,2.09996153846,0.774416666667,0.280666666664,-4.90766666667,-3.712,-2.59941666666,-1.5805,4.38766666667
245.30,-1.79341666667,-0.882249999997,-0.910916666666,-2.56516666667,-4.26725,2.16325320513,0.82475,0.450666666665,-4.48783333333,-3.34675,-2.2295,-1.09316666667,4.65583333333
245.67,-0.88025,0.0871666666666,0.13075,-1.49516666667,-3.31666666667,2.61066987179,1.55591666667,1.28566666667,-3.58708333333,-2.27508333333,-1.40366666667,-0.217749999998,5.71833333333
246.05,0.003999999999,1.05616666667,1.19441666667,-0.533833333335,-2.43633333333,3.29509294872,2.08033333334,1.74425,-2.76866666667,-1.41591666667,-0.604916666667,0.700083333333,6.53783333333
246.42,0.693833333333,1.82616666667,1.83341666667,0.251666666668,-1.71483333333,3.58775641025,2.47333333334,2.21458333333,-2.03825,-0.550083333334,0.12925,1.34458333333,7.05700000001
246.79,0.519833333333,1.83416666667,1.96666666666,0.364249999997,-1.56933333334,3.61051923077,2.58241666666,2.28133333333,-1.811,-0.483416666667,0.0727499999998,1.374,7.03541666668
247.17,0.735499999999,2.20991666666,2.18483333333,0.626916666665,-1.25075,3.71305448718,2.7095,2.43008333333,-1.59525,-0.294916666666,0.341333333333,1.63566666666,7.14149999999
247.54,0.915416666668,2.58841666667,2.64791666667,0.936250000002,-0.820166666666,3.97590705128,3.03425,2.67166666667,-1.29283333333,0.0445833333342,0.707333333333,1.8605,7.55166666666
247.92,0.671,2.51933333334,2.44716666667,0.830166666667,-0.890916666668,3.81637820513,2.99666666666,2.444,-1.36525,-0.225666666667,0.601583333334,1.79041666667,7.52058333334
248.29,0.945666666667,2.82541666667,2.65691666666,1.11408333333,-0.496999999999,3.99182692308,3.2625,2.691,-1.08841666667,-0.0629999999993,0.879916666667,1.96541666667,7.84758333333
248.67,1.13458333333,3.19425,2.89566666666,1.26108333333,-0.252916666666,4.06417948718,3.45275,2.78066666667,-0.927916666667,0.140833333332,1.083,2.29225,8.02308333333
249.04,0.989749999999,3.22191666667,2.84591666667,1.2815,-0.252750000001,4.19126923077,3.37558333333,2.72558333333,-1.08308333333,0.0119166666676,1.059,2.21708333333,8.02649999999
249.42,1.54858333333,3.86558333333,3.33966666667,1.88983333333,0.267583333333,4.86588141026,3.98991666667,3.13583333333,-0.560666666667,0.586416666667,1.54558333333,2.75016666667,8.65525000001
249.79,1.16575,3.78033333334,2.93541666667,1.51766666667,-0.0689999999999,4.68869871794,3.67675,2.83858333333,-0.776333333333,0.2,1.34175,2.56291666667,8.40575000001
250.17,0.967666666665,3.67525,2.64758333333,1.44008333333,-0.12,4.70010897436,3.75391666667,2.92525,-0.75,0.09,1.24508333333,2.43016666667,8.33341666667
250.54,0.277333333332,3.07966666667,2.21075,0.950416666668,-0.721833333333,4.25411858974,3.35708333333,2.56966666667,-1.24,-0.521916666667,0.632166666666,2.007,7.77849999999
250.92,0.326416666668,3.16358333334,2.23241666667,0.992250000002,-0.657166666665,4.1421025641,3.45525,2.61083333333,-1.25325,-0.552666666666,0.587499999999,1.98008333333,7.87191666666
251.29,0.383666666667,3.30141666667,2.48408333333,1.19183333333,-0.447666666667,4.35312820513,3.85383333333,2.84925,-1.032,-0.556999999998,0.643916666668,2.07758333333,8.14158333334
251.66,0.203,3.29741666666,2.35266666667,1.15266666667,-0.439250000001,4.4471025641,3.88791666667,2.90533333333,-1.13841666666,-0.907000000001,0.392083333335,2.00775,7.94133333332
252.04,-0.168333333332,3.19758333333,2.19758333333,1.07225,-0.625166666667,4.37298397436,3.6015,2.53891666667,-1.13025,-0.923333333334,0.134666666666,1.76966666667,7.37149999999
252.41,-0.117999999999,3.17616666667,2.0945,1.19466666667,-0.776833333333,4.47226923077,3.51541666667,2.52716666667,-1.05216666667,-0.737499999999,0.211416666665,1.80933333333,7.23716666667
252.79,0.264749999999,3.2525,2.36316666667,1.60875,-0.644416666668,4.76680769231,4.02683333333,3.0325,-0.764333333332,-0.319583333332,0.679500000002,2.02841666667,7.50400000001
253.16,0.865166666667,3.8965,3.29641666667,2.26091666667,0.0550000000001,5.48161858974,4.74183333334,3.7615,-0.135250000002,0.380166666667,1.52075,2.621,8.07325000001
253.54,0.292333333333,3.52833333333,3.20008333333,1.78966666667,-0.328250000002,4.96633653846,4.1025,3.41541666667,-0.569083333333,-0.21025,1.26658333333,2.15391666667,7.41533333333
253.91,0.742249999999,3.57983333333,3.59533333333,2.19533333333,-0.0842499999992,5.32402564103,4.19016666667,3.80083333333,-0.105333333334,0.163333333334,1.75833333333,2.25316666667,7.66491666668
254.28,1.33591666667,4.09941666667,4.16383333333,2.62325,0.27475,5.87430128205,4.46033333333,4.28783333333,0.506416666667,0.576333333334,2.23016666666,2.645,7.95625000001
254.66,1.18175,4.105,3.814,2.4865,0.212916666666,5.84642948718,4.35716666666,4.02116666667,-0.0727499999992,0.397749999999,2.08333333333,2.15633333333,7.96366666666
255.03,0.136749999999,3.34875,2.9325,1.64766666667,-0.481833333334,5.18067307692,3.46766666667,2.92041666667,-0.999333333332,-0.249916666667,1.40966666667,1.13608333333,6.98916666666
255.41,-0.7695,2.55891666667,2.22708333333,1.25116666667,-1.1325,4.63153205128,2.57133333333,2.3085,-1.63908333333,-0.707000000002,0.856916666665,0.275333333333,6.18741666667
255.78,-0.482749999999,2.71208333333,2.928,1.6705,-0.844750000001,4.80449679487,2.55341666667,2.5915,-1.18783333333,-0.362166666667,1.07983333333,0.470000000001,6.53591666666
256.15,0.0759999999983,2.71875,3.34466666666,1.94725,-0.493083333334,4.86507051282,2.83883333333,3.0665,-0.765166666666,-0.252916666667,1.65025,0.638583333334,6.8475
256.53,0.109166666667,2.67058333333,3.3625,2.10608333333,-0.400666666666,4.90342307692,2.54308333333,3.02858333333,-0.691916666667,-0.285249999999,1.566,0.861916666667,6.75525
256.90,0.458499999998,3.28858333334,3.75275,2.5,0.022416666665,5.03603525641,2.77958333333,3.19333333333,-0.0670833333342,0.234833333333,1.85116666667,1.22483333333,7.05258333333
257.28,0.0724166666675,2.99316666667,3.11208333333,1.83008333333,-0.403333333333,3.96855448718,2.29541666667,2.77591666667,-0.341083333333,-0.274000000001,1.24575,0.883833333332,6.64808333334
257.65,0.749833333333,3.58741666667,3.63683333333,2.50525,0.260333333334,4.24098717949,3.06208333333,3.47525,0.269416666667,0.507333333334,1.77808333333,1.63425,7.25125
258.02,0.583833333332,3.35266666667,3.49583333333,2.27766666667,0.189416666666,3.75874679487,3.12825,2.91958333333,-0.135416666666,0.448416666666,1.45383333333,1.74408333333,6.96825
258.40,0.678583333334,3.46983333333,3.42991666667,2.21225,0.169666666666,3.35591987179,3.02058333333,2.851,-0.202916666666,0.598749999998,1.4905,1.89625,6.8595
258.77,1.51758333333,4.23758333334,4.1335,2.96591666667,0.845833333333,3.85472115385,3.59458333333,3.58291666667,0.761666666667,1.1905,1.99858333333,2.717,7.44125
259.15,2.29125,4.84316666666,4.76333333333,3.61633333333,1.42033333333,4.29563461538,4.20408333334,4.14475,1.46391666667,1.758,2.6395,3.50808333333,7.99308333333
259.52,2.87508333333,5.30316666667,5.30075,4.07258333333,1.92691666667,4.7776698718,4.74316666667,4.47258333333,1.87033333333,2.21391666667,3.16675,4.16425,8.564
259.89,2.94391666667,5.18591666667,5.12833333333,4.11233333333,1.91891666667,4.68217948718,4.79841666667,4.37808333333,1.81041666667,2.29308333333,3.23825,4.22525,8.52375
260.27,3.27133333333,5.57616666667,5.39683333333,4.47525,2.277,4.99416666667,5.05108333333,4.63091666667,2.0445,2.65458333333,3.44216666667,4.59008333333,8.89458333333
260.64,3.62041666667,5.87875,5.69525,4.7235,2.69858333333,5.22881410256,5.45116666667,4.92991666667,2.4295,3.04691666667,3.73291666667,4.94041666667,9.11324999999
261.01,3.4515,5.6595,5.53616666667,4.56583333334,2.60491666666,5.12732371795,5.20166666666,4.77083333333,2.20766666667,2.88916666666,3.506,4.888,8.93958333333
261.39,3.48916666667,5.6785,5.59166666667,4.63875,2.59358333333,5.31773717949,5.13833333333,4.7235,2.14066666667,2.9895,3.52525,4.89716666667,8.90058333333
261.76,3.40116666667,5.45441666667,5.5045,4.60908333333,2.61916666666,5.26262820513,4.9585,4.5435,2.06641666666,2.96191666667,3.48191666666,4.81666666667,8.76816666666
262.13,3.59133333334,5.73158333334,5.66225,4.84825,2.95008333333,5.36983333334,5.00291666667,4.80658333333,2.3965,3.102,3.72725,4.93366666667,8.87074999999
262.51,3.94291666667,6.056,6.03616666667,5.31508333333,3.51783333333,5.76280769231,5.42958333333,5.13633333333,2.77691666667,3.56483333333,4.14666666667,5.42458333333,9.25558333333
262.88,3.92116666667,6.03191666667,6.40808333334,5.42091666667,3.744,6.04181089743,5.59825,5.11008333333,2.8905,3.84225,4.54566666667,5.62008333333,9.29866666667
263.25,4.33541666667,6.43308333334,6.95891666667,5.93683333333,4.27275,6.59194551282,6.01166666667,5.49766666667,3.39716666667,4.38925,5.08541666667,6.0535,9.71666666667
263.63,4.58658333333,6.63425,7.09291666667,6.211,4.53125,6.79311858974,6.15575,5.62825,3.62633333334,4.68758333333,5.31258333333,6.19125,9.83408333332
264.00,4.63541666667,6.83558333333,7.16408333334,6.29583333333,4.68041666666,6.8104198718,5.97766666667,5.65591666667,3.74283333333,4.93291666667,5.53833333333,6.25433333333,9.87958333333
264.37,4.44641666666,6.69108333333,7.04241666667,6.35391666667,4.56475,6.66220192308,5.68333333333,5.42166666667,3.65033333334,4.89825,5.46483333333,6.06358333333,9.6135
264.75,4.21566666667,6.41966666667,6.85191666667,6.30341666667,4.24841666667,6.56324358974,5.54825,5.05075,3.30416666667,4.69866666667,5.33033333334,5.84966666666,9.27733333333
265.12,4.31891666667,6.51408333333,6.99758333333,6.464,4.32966666667,6.52748717949,5.73708333333,5.0495,3.38783333333,4.788,5.62583333333,5.934,9.27516666667
265.49,4.77983333333,6.90908333333,7.57941666667,7.16608333333,4.90475,6.86281089743,6.07883333333,5.59258333333,4.04341666667,5.30758333333,6.19000000001,6.4645,9.90349999998
265.87,5.15408333333,7.32883333333,7.84633333334,7.53516666667,5.151,7.20785576923,6.23633333333,5.93541666667,4.30191666666,5.79025,6.52416666668,6.77775,10.1561666667
266.24,5.18125,7.142,7.78991666667,7.67866666667,4.90008333334,7.31125320513,6.27458333333,5.87525,4.13066666667,5.94716666667,6.46441666667,6.65108333334,10.1466666667
266.61,4.73308333334,6.50283333333,7.578,7.38933333333,4.24016666666,6.88664423077,5.80191666667,5.36041666667,3.63216666667,5.39233333333,6.00666666667,6.02291666667,9.71258333333
266.98,4.64583333334,6.21416666667,7.1135,7.27849999999,3.92691666667,6.56436217949,5.54816666667,5.19033333333,3.23,5.14991666667,5.63533333333,5.64475,9.45341666667
267.36,4.5085,6.12466666667,6.92975,7.28508333332,3.72458333334,6.3329775641,5.41683333333,5.07958333334,3.01675,5.10691666666,5.50791666667,5.54741666667,9.37841666666
267.73,4.25841666667,5.88558333334,6.742,6.99975,3.62125,5.98865705128,5.08825,4.85116666666,2.85966666666,4.81275,5.22183333333,5.2395,8.95849999999
268.10,4.61825,6.285,7.14158333333,7.33683333333,4.05308333333,6.29304807692,5.46325,5.166,3.19933333333,5.05233333333,5.45175,5.67591666667,9.117
268.48,4.64133333333,6.08833333333,7.07783333333,7.1495,3.94658333333,6.17286538462,5.40491666667,5.11033333333,3.08275,5.05333333333,5.40783333333,5.66791666667,8.88258333333
268.85,4.70758333333,6.2965,7.24308333333,7.19516666667,3.96958333333,6.04322435897,5.36391666667,5.22316666667,3.08766666667,5.07666666666,5.4795,5.69641666667,8.93908333334
269.22,4.94775,6.51258333333,7.44933333333,7.31058333333,4.17775,6.28446794872,5.49808333333,5.49541666667,3.394,5.50925,5.65375,5.90958333333,9.12833333334
269.59,4.65175,6.34716666667,6.98291666666,6.88975,3.76683333333,5.91104807692,5.31183333333,5.15008333334,2.97766666667,5.17208333334,5.3145,5.591,8.79641666667
269.97,4.48066666667,6.21991666667,6.70625,6.68225,3.559,5.71276923077,5.42641666667,5.01516666667,2.8615,4.84133333333,5.15658333333,5.50658333333,8.75008333333
270.34,4.68725,6.55091666666,6.88225,6.73775,3.81691666667,5.85707692308,5.72025,5.234,3.07566666667,4.94208333333,5.30483333333,5.85175,8.94575
270.71,4.92841666667,6.98558333333,6.99066666667,6.75158333334,4.02058333333,6.05354807692,5.84633333333,5.45975,3.22191666667,5.09108333333,5.43683333333,6.17441666667,9.15733333334
271.09,4.97741666667,7.151,7.01116666666,6.73625,4.24141666667,6.20780769231,5.99308333333,5.56125,3.33625,5.21791666667,5.44358333333,6.37816666666,9.29008333334
271.46,4.73841666666,6.94875,6.66475,6.36866666666,4.04858333333,6.0448525641,5.78383333334,5.36375,2.9745,4.97,5.05358333333,6.08466666667,9.04225000001
271.83,4.66116666667,6.96741666667,6.598,6.36875,3.91975,6.06355769231,5.89858333334,5.35125,2.78566666667,5.05883333333,5.04716666667,6.08341666667,9.08416666667
272.20,4.80425,7.08808333333,6.70075,6.52541666667,3.95941666667,6.20542628205,6.06775,5.54191666667,2.86658333333,5.1295,5.098,6.15208333333,9.25308333333
272.58,4.77016666667,7.15525,6.70025,6.44808333333,3.955,6.15300320513,6.01333333333,5.50016666667,2.80183333333,5.07875,5.01116666666,6.13966666667,9.34675
272.95,4.48316666667,6.78975,6.34008333333,6.06483333333,3.60633333333,5.9221474359,5.64875,5.253,2.59283333333,4.81658333334,4.65983333333,5.9015,9.13208333332
273.32,4.48783333333,6.75875,6.32075,6.12975,3.614,5.90020833333,5.676,5.29425,2.56725,4.74383333334,4.61141666667,5.92316666667,9.216
273.69,4.71291666667,6.75341666667,6.58858333333,6.2185,3.78741666666,6.08771794872,5.85491666667,5.41933333333,2.64983333334,4.97241666667,4.81908333333,6.08291666666,9.27925000001
274.06,4.87,6.91983333333,6.88983333333,6.265,3.89,6.24436217949,5.843,5.58233333333,2.72791666667,5.14675,4.92991666667,6.2765,9.40341666667
274.44,4.37166666667,6.38683333333,6.41016666666,5.74575,3.30883333333,5.82262179487,5.30266666667,5.11641666666,2.08333333334,4.57908333333,4.3835,5.81166666667,8.899
274.81,4.09775,6.06166666667,6.11991666667,5.60391666667,3.04183333333,5.60895833333,5.151,4.83375,1.85516666667,4.359,4.16058333333,5.50941666667,8.64574999999
