wavelength,Back_ChrChrm,Belly_ChrChrm,Breast_ChrChrm,Crissum_ChrChrm,Crown_ChrChrm,DorTail_ChrChrm,Patch10_ChrChrm,Rump_ChrChrm,Throat_ChrChrm,WingTip_ChrChrm
185.25,69.3122222221,-109.523666667,155.555555556,-171.428555556,28.0423333333,-104.762111111,-78.3067777779,55.5555555554,75.3968333334,-36.508111111
185.63,48.9583333332,-52.7777777778,106.25,-95.1388888888,21.5277777778,-52.4305555557,-46.875,36.1111111111,50.5208333333,-22.9166666668
186.01,68.1820000001,-59.090888889,174.242444444,-136.363555555,25.2524444444,-84.8485555557,-67.6767777776,41.414,60.606,-45.4544444443
186.39,494.444444443,-772.222222221,1461.11111111,-1872.22222222,66.6666666667,-1211.11111111,-1188.88888889,-200.0,-216.666666667,-822.22222222
186.77,-284.444444444,262.222222222,-628.88888889,684.444444443,-86.6666666667,477.777777778,526.666666665,68.888888889,106.666666667,215.555555556
187.15,-124.786333333,67.5214444443,-247.008444444,283.760888889,-32.4786666666,161.538333333,176.068333333,-5.98266666667,32.0511666667,73.5042222223
187.53,-242.222222222,23.3333333333,-355.555555556,300.0,-84.4444444445,167.777777778,145.555555556,-77.7777777778,-24.9999999999,61.111111111
187.91,-519.444444445,47.2222222223,-897.222222223,655.555555555,-194.444444444,313.888888889,241.666666667,-302.777777778,-220.833333333,186.111111111
188.29,-53.2164444443,40.350888889,-138.596444444,190.643111111,3.50877777777,99.9998888888,95.9065555553,-6.43277777779,-21.9299999999,78.9473333333
188.67,-26.5432222222,18.5185555555,-70.3704444444,116.049444445,16.3581111111,53.0865555556,62.0367777778,12.6542222222,2.31466666665,50.0002222221
189.05,-33.6417777777,3.08633333343,-77.4692222224,111.111222222,13.2716666667,43.5185555556,44.1357777778,13.2716666667,4.6295,46.6047777777
189.43,-26.3492222223,1.58722222233,-74.2856666668,106.984111111,19.365,37.1428888889,51.4286666665,11.7458888889,11.9046666666,54.6032222223
189.81,-17.824,1.62022222213,-54.6295555556,82.4074444445,9.25922222223,31.0185555556,43.0555555555,3.47233333332,10.4166666666,43.7498888889
190.19,-33.3332222221,-9.60955555557,-77.1771111111,96.6966666667,9.60944444443,24.9248888889,30.0298888888,-6.90688888887,-4.95483333335,53.753888889
190.57,-69.9586666667,-31.687111111,-138.271555556,97.5308888889,-5.34977777779,9.05344444445,15.6377777778,-42.3868888889,-42.5926666667,44.0329999999
190.95,-60.3702222221,-31.1110000001,-133.333444445,70.7407777776,4.44455555557,-4.44422222223,-7.40744444457,-58.1482222222,-52.2223333333,26.2963333333
191.33,-83.7302222223,-69.4443333335,-175.793555556,34.127,-27.7778888888,-38.0952222222,-46.0316666668,-78.1745555556,-85.7141666667,-7.53955555556
191.71,-58.7813333333,-57.3476666667,-143.369,31.5413333333,-16.1291111112,-31.5412222222,-22.9391111111,-40.5018888889,-63.9786666665,4.30111111113
192.09,-48.1482222221,-47.2934444443,-95.7266666667,31.3391111111,-6.55277777778,-14.53,-10.8262222222,-14.8147777778,-44.8718333333,-0.569888888877
192.47,-57.8347777779,-56.4101111111,-100.284777778,16.5241111111,-19.943,-18.5184444445,-4.8433333333,-17.9488888889,-43.5896666667,-13.9601111111
192.85,-79.6934444443,-100.766444445,-137.931,2.299,-36.3983333334,-31.8008888889,-9.57855555557,-43.295,-68.9655,-35.2487777779
193.23,-45.9876666667,-69.7532222221,-93.5184444445,4.01233333333,-8.6417777779,0.000111111099999,14.5061111111,-24.6914444444,-45.3703333333,-15.1234444445
193.61,-58.4656666667,-65.8731111111,-82.5396666668,-17.7247777778,-16.9311111111,-6.87822222223,5.55533333337,-23.545,-40.4761666667,-32.0105555557
193.99,-57.5964444444,-60.9976666665,-62.3582222222,-20.8618888889,-18.5941111111,-20.8615555556,-4.30855555553,-18.5938888889,-41.8365,-34.9205555554
194.37,-47.4576666667,-50.4710000001,-39.3597777778,-18.2673333333,-27.3071111111,-24.6703333334,0.753333333333,-11.8643333333,-32.2033333334,-36.3465555554
194.75,-22.2221111111,-34.8982222222,-7.9811111111,-1.565,-4.22544444444,-10.6414444444,8.7637777778,0.782444444433,-22.0655,-22.5353333333
195.13,-10.6545555556,-35.0077777778,9.7412222222,7.00166666667,-0.304555555567,-5.32733333333,18.1126666667,17.3515555556,-8.904,-12.0241111111
195.51,8.6071111111,-21.4398888889,36.6196666667,24.1001111111,14.5541111111,9.07666666668,39.1235555556,37.5587777778,12.4413333333,3.91233333333
195.89,8.219,-14.612,42.618,26.3318888889,15.9816666667,9.7412222222,42.3135555556,36.6817777778,17.808,-0.608888888867
196.27,-16.0,-55.7777777778,22.8888888889,3.7777777778,-8.2222222222,-19.5555555556,27.5555555556,16.2222222222,0.0,-33.3333333332
196.65,-38.4824444445,-100.542,18.6991111111,-19.2411111111,-15.9891111111,-43.3604444444,1.626,-2.1678888889,-9.3496666667,-60.7045555557
197.03,-66.6667777776,-152.688222222,8.96066666667,-58.423,-32.6164444444,-82.7958888888,-31.5414444443,-11.828,-11.2903333333,-94.2652222222
197.40,-182.222333333,-387.407444444,-2.22222222223,-182.222444445,-129.629777778,-222.963,-151.851888889,-74.8146666666,-11.111166667,-257.777666667
197.78,-71.7172222223,-248.99,53.5355555554,-66.1616666668,-37.8788888889,-103.535333333,-60.1011111111,-11.6162222222,32.575666667,-139.393777778
198.16,-58.888888889,-297.222222222,51.1111111112,-71.6666666667,-37.2222222223,-111.111111111,-42.2222222222,-6.1111111111,35.8333333335,-156.111111111
198.54,-1.53266666667,-175.095666667,66.6665555554,-28.7355555555,24.1378888888,-32.1839999999,-2.299,18.7737777778,68.3908333335,-76.6283333334
198.92,14.8147777778,-129.629666667,64.6463333332,-19.5284444444,37.3738888889,-6.7341111111,11.111111111,33.6702222222,94.9494999999,-38.0471111112
199.30,17.3203333333,-108.169888889,70.2614444446,-9.8041111111,53.9215555554,14.379,7.51633333333,31.0457777778,100.000166667,-27.7777777777
199.68,-20.0,-217.333333333,27.5555555556,-74.6666666668,25.7777777777,-22.2222222223,-59.1111111112,-20.8888888889,69.333333333,-83.1111111112
200.06,2.77777777777,-390.972222222,25.0000000001,-145.138888889,34.0277777777,-32.638888889,-113.888888889,-61.1111111111,79.1666666665,-143.055555556
200.44,45.3333333333,-217.333333333,63.1111111111,-64.0000000001,47.1111111111,30.2222222221,-38.2222222222,-16.4444444444,80.0,-60.4444444443
200.82,16.4022222222,-315.344,37.566,-107.407333333,-19.0476666668,-22.7515555555,-104.761777778,-91.0052222223,19.047666667,-111.111111111
201.19,-14.6666666667,-288.0,31.1111111111,-109.777777778,-57.7777777778,-41.7777777777,-115.555555556,-99.1111111112,-14.0,-112.444444444
201.57,-46.5813333333,-302.564,6.83755555553,-125.640888889,-86.752111111,-82.4786666666,-122.649444444,-114.957111111,-67.9486666665,-137.179555555
201.95,-253.086444444,-995.061777778,-146.913666667,-529.629666667,-406.172888889,-395.061777778,-535.802444444,-472.839555555,-364.814833334,-566.666666667
202.33,-3166.66666667,-9166.66666666,-1377.77777778,-5466.66666667,-4000.0,-3611.11111111,-5855.55555556,-5111.11111111,-3950.0,-5133.33333333
202.71,185.648222222,443.981444445,112.037222222,288.426111111,241.666555555,222.685222222,303.703888889,277.777888889,238.888666667,271.759333333
203.09,132.870111111,259.259222222,80.324,178.240777778,160.879666667,143.981444444,182.407333333,168.055555555,151.041666667,180.787
203.47,122.051111111,213.333555555,83.419,158.803555555,148.376,138.290888889,155.555666667,150.598222222,134.1025,157.777666667
203.85,124.171666667,220.077888889,71.5398888889,159.649222222,155.165666667,143.274777778,156.725111111,151.072222222,132.7485,165.497111111
204.22,154.875333333,253.061222222,76.1905555554,177.777888889,179.138444444,173.696222222,186.621222222,168.480666667,149.319666667,184.353666667
204.60,171.990777778,279.166666667,94.4445555554,198.842444445,201.851777778,207.638777778,208.564777778,174.537,160.764,203.472
204.98,172.357555556,291.327888889,97.5609999999,214.634333333,203.794,221.951222222,213.008111111,175.880777778,152.032333333,220.054222222
205.36,198.015888889,392.063444444,104.365222222,274.999888889,246.031777778,282.539888889,256.349333334,198.015777778,183.9285,282.936555556
205.74,182.666666667,427.111111111,88.0,283.111111111,251.111111111,298.666666667,259.555555556,197.333333333,180.666666667,288.0
206.12,468.055555555,1243.05555556,163.888888889,777.777777777,670.833333333,851.388888888,681.944444444,529.166666667,414.583333332,773.611111111
206.50,386.111111111,1226.38888889,105.555555556,775.000000001,656.944444443,877.777777777,645.833333333,425.0,329.166666666,801.388888889
206.87,-158.585777778,-815.151666667,24.2424444443,-459.595777778,-367.676666667,-506.060666667,-364.646555556,-144.444555555,-74.2425,-494.949333333
207.25,-47.3248888889,-325.102888889,25.926,-182.716111111,-139.506333333,-191.769666667,-155.555444445,-45.2675555555,-22.8395,-188.889
207.63,1.05822222223,-187.830555556,56.0846666667,-88.6244444444,-55.8201111111,-89.9472222223,-75.6613333333,8.20100000001,-1.5871666665,-96.0318888888
208.01,-27.1606666665,-326.748888889,54.7324444445,-190.123444444,-128.806555556,-198.765444444,-161.317,-28.395,-49.382666667,-193.827222222
208.39,-29.2928888888,-401.515111111,56.0605555554,-268.686888889,-182.323333333,-255.050555556,-199.495,-71.7170000001,-71.2121666669,-251.010111111
208.77,-4.8308888889,-350.241666667,98.5506666666,-223.671555556,-133.333444445,-224.637777778,-165.700444444,-57.4878888889,-46.3766666667,-211.111111111
209.14,-2.9630000001,-264.074111111,85.5555555556,-178.148,-110.370444445,-173.333555556,-130.0,-39.6295555556,-35.0001666668,-160.000111111
209.52,-32.275111111,-400.0,82.5396666668,-289.418,-197.354444444,-299.470888889,-259.788444444,-108.994555556,-107.143,-268.254
209.90,-21.2559999999,-346.859777778,86.4734444444,-262.318888889,-179.227222222,-253.623111111,-224.637777778,-95.1691111112,-102.173833333,-235.265666667
210.28,-48.7179999998,-619.658222222,137.606888889,-493.162444444,-341.880333334,-466.666555556,-411.965777778,-174.359,-223.077,-413.675111111
210.66,-134.920666667,-1195.23822222,180.952222222,-961.904666666,-719.047555554,-890.476111112,-838.095333334,-466.666666667,-516.6665,-869.841222223
211.03,-2366.66666667,-8900.0,66.6666666667,-7533.33333332,-5766.66666667,-7400.0,-6666.66666667,-4222.22222222,-5133.33333334,-6755.55555556
211.41,500.0,1777.77777778,19.9999999999,1495.55555556,1133.33333333,1586.66666667,1260.0,873.333333334,1030.0,1346.66666667
211.79,143.621444444,376.131666666,69.5474444445,325.926,254.732555556,359.259333333,283.127555556,209.876555556,219.135833333,306.995777778
212.17,221.527777778,584.722222222,72.2222222223,499.305555555,350.0,552.083333334,427.083333333,297.222222222,326.041666666,476.388888889
212.55,342.222222222,921.111111112,86.6666666664,755.555555557,495.555555556,858.88888889,665.555555556,394.444444445,536.666666666,750.0
212.92,859.259111111,2800.0,155.555555556,2292.59266667,1570.37022222,2525.926,1900.00011111,1018.51844445,1644.4445,2285.18533333
213.30,148.792444445,395.169,46.3766666667,326.087,236.231888889,345.893666667,286.473444444,141.062777778,262.318666667,331.401111111
213.68,106.306333333,251.351444445,31.5315555556,217.417444445,151.952,211.711777778,171.171222222,89.7897777777,150.900833333,215.015222222
214.06,110.277777778,233.333333333,41.9444444445,207.5,140.0,193.333333333,178.055555556,87.2222222222,137.083333333,216.111111111
214.44,112.280777778,266.666666667,52.0467777778,219.883111111,147.660888889,209.064222222,203.508888889,94.4445555557,148.684333333,237.426888889
214.81,103.267888889,211.764666667,52.7233333333,172.767,116.34,168.627555556,161.437888889,71.4596666667,120.2615,179.738444445
215.19,100.389888889,197.855555556,48.1481111111,159.454111111,115.399555556,162.378,154.580888889,73.4892222222,114.619833333,168.811
215.57,82.1915555555,158.904,46.271,127.854,100.152111111,133.028888889,133.028888889,59.3606666667,99.7716666665,141.552555556
215.95,89.8277777779,162.910666667,50.3912222222,135.054888889,109.702666667,138.810555556,138.810444444,60.4068888889,108.920166667,149.608777778
216.32,92.5925555556,173.569111111,54.8822222222,138.384,122.390666667,143.434333333,149.494777778,62.9628888889,111.616166666,161.952888889
216.70,98.1820000001,196.969666667,59.1921111111,145.656777778,148.888888889,157.373777778,173.535333333,69.6968888889,111.515,191.313222222
217.08,101.169666667,191.228,60.039,138.401666667,146.978555556,160.624,176.413222222,69.9805555555,110.526166667,187.524444444
217.46,140.522888889,307.843,94.4444444445,210.457444444,226.143888889,269.934777778,281.699444444,115.032777778,155.392,296.405333333
217.83,211.695888889,514.035111111,150.877333333,314.619666667,364.327444444,457.894777778,483.040666667,184.795222222,242.9825,498.245444445
218.21,214.620111111,518.713333333,178.362666666,317.544,366.081888889,475.438666667,483.625777778,165.497111111,245.613833333,490.058555555
218.59,662.222222222,1644.44444444,422.222222222,933.333333333,1126.66666667,1504.44444444,1477.77777778,248.888888889,626.666666667,1522.22222222
218.97,-147.619,-511.111222222,-78.5716666667,-232.539777778,-321.428444444,-423.015888889,-445.238222222,-30.1586666666,-147.619,-466.666555556
219.34,-18.93,-208.642111111,12.7573333333,-55.967,-98.3542222222,-158.024666667,-162.962888889,26.3375555556,-20.9876666667,-186.831333333
219.72,-16.1905555556,-147.301555555,12.6984444444,-33.0158888888,-62.2222222221,-107.619,-115.238,15.2378888889,-7.61916666669,-125.079555556
220.10,2.22222222221,-91.9999999999,22.2222222222,-8.66666666667,-30.0,-59.3333333334,-64.4444444444,16.0,8.66666666666,-72.2222222222
220.47,-10.7842222222,-144.771333333,24.183,-27.450888889,-45.4248888889,-99.3464444444,-100.653666667,8.82344444443,6.37266666666,-109.803777778
220.85,-48.4444444444,-222.666666667,4.44444444444,-80.888888889,-70.2222222221,-154.222222222,-140.444444445,4.44444444444,-28.0,-152.0
221.23,-32.3233333333,-159.259333333,9.42755555557,-57.2388888889,-39.0572222221,-85.8585555554,-97.3063333336,12.7946666667,-11.1111666667,-103.703777778
221.61,-62.8571111111,-150.158666667,8.8888888889,-49.8414444444,-46.3492222222,-73.9683333334,-89.2065555556,4.762,-29.0476666666,-97.1429999999
221.98,-50.9661111111,-92.5122222221,6.03877777779,-27.2947777779,-33.0917777778,-40.8212222222,-53.3817777778,9.90344444443,-28.6231666667,-62.5605555555
222.36,-27.0608888889,-52.3297777779,27.4193333333,-0.179333333367,-4.65944444443,-13.7992222222,-23.8351111111,13.6201111111,-5.64533333334,-36.7382222222
222.74,-23.8351111111,-41.9354444444,29.2115555556,-0.896222222233,-6.27244444443,-14.6954444444,-28.3152222222,0.358444444443,-13.7098333333,-49.104
223.11,-22.5865555556,-32.9691111111,31.8761111111,-4.007,-4.00711111113,-17.3041111111,-24.5903333333,0.182222222223,-11.2023333333,-54.0983333333
223.49,-46.7076666667,-55.1439999999,12.963,-25.9260000001,-20.1646666667,-36.8313333333,-51.2347777778,-20.3702222222,-36.111,-75.3084444444
223.87,-45.2381111111,-58.5316666668,9.92066666668,-29.5634444446,-20.4365555556,-40.0794444445,-43.8491111111,-26.9843333334,-38.3928333333,-74.4047777778
224.24,-34.8718888889,-46.3246666667,5.98299999999,-21.7092222222,-12.9915555556,-28.3761111111,-33.1622222222,-21.1965555555,-32.5641666666,-64.4443333333
224.62,-28.4802222222,-33.0778888889,2.17122222222,-14.5594444444,-9.57855555556,-18.6461111111,-21.2005555555,-14.687,-25.4791666667,-50.3191111111
225.00,-15.6463333333,-24.4897777778,8.84344444444,-6.6892222222,-2.83433333334,-11.9048888889,-10.5443333333,-10.6575555556,-15.9863333333,-43.8774444444
225.38,-16.0494444444,-24.3208888889,11.4815555556,-7.53100000003,2.83955555556,-16.2962222222,-9.136,-12.9628888889,-17.7778333333,-50.4937777778
225.75,-15.0685555556,-27.0927777778,14.3074444444,-7.76277777777,11.72,-22.6788888889,-12.3288888889,-10.6546666667,-18.0365,-65.4491111111
226.13,-17.6068888889,-33.8463333333,18.9743333333,-11.624,13.6751111111,-33.1624444445,-14.8717777778,-12.8204444445,-14.1025,-71.9657777778
226.51,-5.10855555556,-17.88,16.0917777778,-4.087,13.2821111111,-23.7546666667,-1.53244444446,-2.29888888889,-1.91566666668,-43.1673333333
226.88,-6.64466666666,-21.4596666667,7.40755555556,-6.6448888889,10.8932222222,-22.5491111111,-4.13944444446,-1.19822222221,-0.1635,-33.0066666667
227.26,4.50877777779,-6.44133333333,14.2513333333,7.56855555557,16.1836666667,-8.21255555557,6.03866666667,8.85666666667,9.54133333331,-13.5265555556
227.64,11.9801111111,1.86222222223,17.8771111111,14.339,15.7666666667,1.24155555557,12.7247777778,14.7735555555,16.3873333333,-4.77988888888
228.01,15.2837777778,8.24844444446,20.3784444445,16.5938888889,16.885,7.9088888889,15.7688888889,19.408,19.8688333334,2.95955555555
228.39,13.2588888889,8.21977777779,19.7853333334,16.357,14.5393333333,8.30222222223,14.7045555556,17.7201111111,18.7733333333,6.36099999999
228.76,12.6772222222,8.68766666666,18.27,16.0702222222,12.789,8.35200000001,14.7277777778,16.8904444445,18.4563333333,8.76233333333
229.14,4.231,4.12077777778,12.2884444444,10.596,7.06399999999,3.05377777778,7.46866666668,11.0374444444,12.9138333333,6.47544444443
229.52,1.25655555556,2.24855555556,9.49077777778,8.82933333334,3.93533333333,2.05033333333,5.45633333333,9.39166666666,9.67266666665,6.87833333334
229.89,2.55722222222,2.90988888889,10.0528888889,8.40677777777,4.26211111111,4.35044444445,6.555,9.84722222223,9.65599999998,8.58322222222
230.27,3.73966666666,3.27933333334,10.3524444445,9.62055555553,5.39277777778,6.07055555555,6.477,10.2437777778,9.43099999998,9.43088888889
230.65,3.826,3.95677777778,10.2725555556,9.25044444444,5.94855555556,6.68244444446,6.2368888889,10.613,10.2595,10.1416666667
231.02,3.77188888889,4.46511111111,10.906,9.41744444444,6.133,7.49288888888,6.77444444446,10.829,10.0461666667,10.5466666667
231.40,-0.73377777778,0.0262222222233,7.07544444443,4.71711111111,1.86077777778,3.61622222222,1.99177777778,7.02300000001,4.8745,8.202
231.78,-4.48288888888,-3.41022222222,4.31788888889,0.302444444444,0.495222222222,1.155,-1.56766666667,4.373,0.24766666667,5.72044444444
232.15,-4.5948888889,-4.76188888889,3.36955555556,-0.250555555558,0.919,0.13922222222,-2.75677777778,3.92655555556,-1.3365,4.78977777778
232.53,-3.67522222222,-3.61877777778,3.47733333333,-0.565333333331,3.13811111111,0.565444444447,-2.51644444444,4.86288888889,-0.63633333333,4.83466666665
232.90,-2.85555555555,-2.54477777778,3.87333333333,-0.08488888889,5.14566666666,1.21566666667,-2.37488888889,5.37166666667,-0.97533333333,5.73933333335
233.28,2.58466666667,1.25222222222,7.62055555556,4.18333333333,9.32600000001,4.876,2.45144444444,8.92622222222,2.75766666667,9.21933333334
233.66,4.124,2.04888888889,8.14277777778,4.96455555555,10.8221111111,6.12022222221,3.57244444444,9.3248888889,4.64933333333,9.11477777779
234.03,3.82266666667,3.28744444444,8.05311111111,5.24966666667,11.6462222222,6.24355555556,4.53611111111,9.07244444447,4.70166666666,9.96422222222
234.41,2.283,2.131,6.67166666666,3.09488888889,9.995,4.43955555555,3.32311111111,7.12833333332,3.46266666667,8.4981111111
234.78,1.26011111111,0.48866666667,5.144,1.87755555556,8.74499999999,3.90933333333,1.85177777778,4.88688888889,0.501333333335,7.51033333335
235.16,-1.34766666666,-1.34744444444,3.25444444444,0.610111111113,6.45799999999,1.24577777778,-0.53377777778,2.87311111111,-1.14416666667,5.03422222222
235.54,-1.68577777778,-1.89011111111,1.63466666666,-0.178666666664,5.18511111112,0.33211111111,-1.02166666667,1.86466666667,-1.226,3.32044444444
235.91,-1.07844444444,0.175555555557,2.48311111111,1.68055555556,4.53955555557,0.953111111113,-0.05011111111,2.08155555556,0.263333333334,4.264
236.29,-1.26766666667,2.18744444445,3.65388888889,3.62911111111,4.8721111111,1.98877777778,1.16822222222,2.21233333333,1.41683333333,4.94655555556
236.66,-0.295666666667,2.43911111111,4.484,6.28233333334,4.82888888888,3.20266666667,2.88255555555,3.27666666666,2.54983333334,5.81433333333
237.04,2.766,4.56266666667,6.76133333333,8.84155555554,6.33577777779,5.65,5.74455555555,5.62655555556,5.60283333333,6.80855555555
237.41,2.54766666666,4.27,5.94488888889,9.01144444446,5.473,5.94477777778,5.42588888889,5.33155555556,5.48466666666,4.10466666667
237.79,4.43088888889,5.353,6.92766666666,9.96388888889,5.98277777778,6.56777777777,6.14033333333,5.91533333333,6.309,5.35311111111
238.17,4.73044444444,4.20244444444,6.33677777778,10.099,4.88455555555,6.33677777777,5.74244444445,5.50055555556,7.22783333333,4.99433333333
238.54,4.295,2.71366666666,4.93588888889,8.84600000002,3.37611111111,4.70077777778,4.18777777778,4.01711111111,6.28233333333,3.65388888889
238.92,5.05055555556,4.397,7.447,9.74455555557,4.55533333333,5.76355555556,5.26844444444,6.43688888889,8.02133333334,5.36733333333
239.29,6.05722222222,5.584,8.53677777778,11.1112222222,5.262,7.155,6.54933333333,8.06355555556,9.48333333335,6.96588888889
239.67,6.04822222222,6.06511111111,9.19133333334,10.958,6.4218888889,8.49455555554,6.64277777778,8.39277777777,10.3466666667,8.17188888888
240.04,6.37511111111,6.08688888889,8.51544444444,9.92722222222,6.40566666667,8.28788888889,6.05633333333,8.24233333333,9.6995,8.19677777779
240.42,5.86133333333,4.63855555556,7.19022222222,8.30688888888,5.13033333334,7.48266666667,4.851,7.27011111111,8.2535,7.81511111112
240.79,5.68444444445,4.65288888889,7.044,7.16144444445,4.782,7.03233333334,3.89122222222,6.88,7.54216666666,7.93488888889
241.17,3.74233333333,3.37344444444,5.72411111111,5.53477777778,3.28911111111,5.819,2.17177777778,5.03911111111,5.62933333333,7.04188888889
241.54,3.56322222222,3.81611111111,5.76111111111,5.32177777778,3.73166666667,6.12622222222,2.12288888889,5.06922222222,5.09233333334,7.74422222221
241.92,3.21755555556,3.51788888889,5.45677777778,5.12222222222,3.55222222222,6.25488888889,2.01633333333,5.14788888889,4.672,7.49911111111
242.29,3.28211111111,3.57033333333,5.45955555556,4.81911111111,3.37822222222,6.50822222222,1.75311111111,5.17122222222,4.1425,7.41277777778
242.67,4.13188888889,4.83444444444,6.80688888889,5.85822222222,4.431,8.21933333334,2.84655555556,6.46333333333,5.279,8.33144444444
243.05,3.81333333333,3.91544444444,5.78566666667,5.44955555555,3.52844444444,7.64855555555,2.13311111111,5.50811111111,4.56916666666,7.232
243.42,3.47844444445,3.43577777778,5.24266666667,4.72333333333,3.45722222222,7.27711111111,1.65722222222,4.75166666666,4.15066666667,6.69377777778
243.80,3.877,3.77155555555,5.18333333333,5.22544444445,3.84911111111,7.40966666667,1.94544444445,5.057,4.11933333333,6.74933333333
244.17,3.74944444444,3.62566666667,5.15988888889,5.22177777778,4.16255555555,7.43722222222,2.20166666667,5.13233333333,4.43766666667,6.60466666667
244.55,2.53222222222,2.66277777778,4.26188888889,4.11077777778,3.28744444444,6.65022222222,1.24211111111,4.152,3.9325,5.38744444445
244.92,1.87622222222,1.97555555556,3.32811111111,3.54666666667,2.65833333333,6.29144444445,0.643222222221,3.50688888889,3.4705,4.54122222222
245.30,2.01644444445,2.04722222222,3.12666666667,3.28177777778,2.48777777778,6.15411111111,0.477666666668,3.72233333333,3.62933333334,4.293
245.67,2.02188888889,1.91166666667,2.914,3.279,2.03333333333,5.90888888889,0.30111111111,3.53944444444,3.73666666667,3.96822222222
246.05,2.09655555556,2.30777777778,2.95233333333,3.34833333333,1.95911111111,5.88822222222,0.448999999999,3.58566666667,3.78633333333,4.19311111111
246.42,2.11855555556,2.57411111111,2.78755555556,3.39844444445,1.96811111111,5.90477777778,0.460444444446,3.57766666667,3.883,4.30966666667
246.79,1.95288888889,2.26111111111,2.13877777778,3.01788888889,1.57222222222,5.36977777778,0.267444444445,3.15388888889,3.35766666667,4.12811111111
247.17,1.98933333333,2.59877777778,2.32811111111,3.03055555556,1.76511111111,5.579,0.609555555556,3.36955555556,3.32066666666,4.51644444445
247.54,2.10077777778,2.82944444445,2.473,3.20977777778,1.58666666667,5.77622222222,0.785222222222,3.43644444445,3.3395,4.66322222222
247.92,1.59922222222,2.27222222222,2.10988888889,2.65211111111,0.870888888889,5.36755555556,0.368222222221,3.05977777778,3.04016666667,4.13255555556
248.29,1.44033333333,2.047,1.95288888889,2.49677777778,0.575222222223,5.18177777778,0.152888888889,2.908,3.05266666666,3.937
248.67,1.81577777778,2.46433333333,2.34244444445,3.02255555556,0.844888888889,5.41977777778,0.546333333333,3.51377777778,3.30733333333,4.31555555555
249.04,2.059,2.80222222222,2.74933333333,3.37077777778,1.00722222222,5.55166666667,0.901888888888,3.93522222222,3.57583333333,4.65388888889
249.42,2.18611111111,3.02088888889,3.16277777778,3.84733333334,1.19633333333,5.86977777778,1.20922222222,4.26022222222,3.83416666666,5.01777777778
249.79,2.37866666667,3.38966666667,3.45344444445,4.01644444444,1.43644444445,6.11577777778,1.58744444444,4.81222222222,4.069,5.35211111111
250.17,2.41611111111,3.36066666667,3.46488888889,3.96733333333,1.38222222222,6.20911111111,1.47155555556,4.97622222222,4.3325,5.11055555556
250.54,2.36155555555,3.15388888889,3.58244444444,4.11766666667,1.24233333333,6.14733333333,1.44033333333,5.09244444444,4.24083333333,4.95311111111
250.92,2.15122222222,2.93133333334,3.62533333333,4.084,1.09577777778,6.006,1.11266666667,5.18566666667,4.17316666666,4.89855555555
251.29,1.769,2.496,3.14422222222,3.77433333333,0.527111111111,5.46466666667,0.412000000001,5.05877777778,4.06216666667,4.33766666667
251.66,1.50577777778,2.12066666667,2.76677777778,3.62,0.131666666667,5.00022222222,-0.0626666666678,5.06933333333,3.7455,3.93977777778
252.04,2.14288888889,2.71211111111,3.32655555556,4.17722222222,0.78688888889,5.36677777778,0.582333333333,5.70588888889,3.95316666667,4.49688888889
252.41,2.20388888889,3.022,3.45744444444,4.55922222222,0.646666666667,5.68088888889,0.686222222223,6.07677777778,3.86983333333,4.71744444444
252.79,2.79922222222,3.68155555556,3.83422222222,5.05466666667,1.34,6.39477777778,1.30666666667,6.58699999999,4.3385,5.174
253.16,2.78122222222,3.90822222222,3.76155555556,4.88211111111,1.34055555556,6.50922222222,1.12055555556,6.45588888889,4.25166666666,4.99533333333
253.54,2.996,3.95,3.68144444444,4.73588888889,1.16211111111,6.17355555556,0.886777777778,6.45577777778,4.1415,4.82333333333
253.91,2.84533333333,3.67611111111,3.54455555556,4.66588888889,0.851444444443,5.84288888889,0.311444444445,6.05055555556,4.05,4.49277777778
254.28,2.30111111111,3.41922222222,3.21144444445,4.301,0.401444444443,5.39077777778,-0.143333333332,5.77066666667,3.73116666667,4.30122222222
254.66,1.91188888889,3.38888888889,2.84166666667,4.13844444445,0.255,4.91833333333,-0.329999999999,5.67555555556,3.55383333333,4.03366666667
255.03,1.42988888889,3.04722222222,2.19566666667,3.62555555556,-0.140555555556,4.47722222222,-0.554777777777,5.28977777778,3.14116666667,3.02388888889
255.41,1.38166666667,3.12111111111,2.17022222222,3.63333333333,0.000111111111,4.67355555555,-0.398333333334,4.88488888889,3.109,2.85311111111
255.78,1.93166666667,3.86333333333,2.67466666667,3.69811111111,0.941000000001,5.34922222222,0.313888888889,5.20877777778,3.71483333334,3.27711111111
256.15,2.49622222222,4.65844444444,3.42633333333,4.11155555555,1.77855555556,6.21644444444,0.905333333334,5.79233333332,4.7235,4.03011111111
256.53,2.84466666667,4.94877777778,3.46733333334,4.10566666667,2.52955555555,6.22533333333,1.05611111111,5.84699999999,4.5865,4.35755555556
256.90,2.81866666667,4.59611111111,3.15322222222,3.67377777778,2.432,6.03155555556,0.587444444446,5.22811111111,4.06066666667,4.18711111111
257.28,3.09633333333,4.51444444444,3.21277777778,3.92522222222,2.67155555556,6.268,0.931555555554,5.22677777778,4.31566666667,4.583
257.65,2.77011111111,4.11888888889,2.77611111111,3.45966666667,2.52,6.19322222222,0.604222222222,4.68611111111,3.88083333333,4.16722222222
