wavelength,Back_PhrPunf,Belly_PhrPunf,Breast_PhrPunf,Crissum_PhrPunf,Crown_PhrPunf,DorTail_PhrPunf,Rump_PhrPunf,Throat_PhrPunf,WingTip_PhrPunf
755.36,15.6111666667,35.601,30.0101666667,33.0151666667,12.4538333333,14.1133333333,17.8515,18.2245,18.0218333333
755.67,15.731,35.4735,29.9703333333,32.9951666667,12.47,14.2485,17.8571666667,18.3298333333,17.9175
755.99,15.788,35.1923333333,29.8696666666,32.8988333333,12.4446666667,14.4748333334,17.8736666666,18.4426666667,17.7765
756.30,15.7633333333,34.9631666666,29.715,32.7466666667,12.3776666667,14.5293333333,17.9286666667,18.399,17.5
756.62,16.064,35.1461666666,29.8476666666,32.7118333333,12.3913333333,14.6341666666,18.1946666667,18.5776666666,17.428
756.93,16.3343333333,34.9938333333,29.8063333334,32.669,12.2368333333,14.7816666667,18.2571666667,18.519,17.5275
757.24,16.1355,34.7575,29.6905,32.4873333333,11.9195,14.575,18.0485,18.119,17.1366666667
757.56,15.8801666667,34.4163333333,29.5563333334,32.17,11.4861666666,14.1705,17.7686666667,17.8063333333,16.874
757.87,15.9593333333,34.6155,29.802,32.2915,11.471,14.4508333334,18.0198333333,17.8925,17.0768333333
758.18,16.1603333333,34.6531666666,29.8986666667,32.5811666667,11.4296666667,14.5423333333,18.2703333333,18.0385,17.2486666666
758.50,15.983,34.5733333333,29.8961666667,32.5318333334,11.2823333333,14.3753333333,18.2083333333,18.0008333334,17.2606666666
758.81,15.804,34.7336666667,29.8868333333,32.546,11.245,14.1866666667,18.048,17.9066666667,17.3503333334
759.13,15.6793333333,34.5746666667,29.9151666666,32.4023333334,11.307,13.8833333334,17.9406666666,17.8421666667,17.3861666666
759.44,15.6298333333,34.653,30.0716666666,32.4896666666,11.3311666667,13.8338333333,17.8215,17.8308333333,17.3923333333
759.75,15.4811666667,34.6558333334,30.221,32.7476666667,11.1503333333,13.6063333334,17.6113333333,17.5828333334,17.2806666666
760.07,15.1411666667,34.651,30.0273333334,32.6861666667,10.9426666667,13.422,17.243,17.1013333333,17.0443333334
760.38,14.7563333333,34.491,30.0488333333,32.5098333334,10.8788333334,13.2695,16.9961666666,16.8973333333,17.0243333333
760.69,14.5438333334,34.5178333333,29.8818333334,32.4368333333,10.693,13.0296666666,16.857,16.7826666667,17.0755
761.01,14.7908333334,34.915,30.0935,32.8485,10.9615,13.25,17.1606666667,16.8933333333,17.2103333334
761.32,14.8293333334,34.7723333333,30.0438333334,32.7821666666,10.9275,13.0971666667,17.1261666667,16.8636666666,17.0125
761.63,14.6508333334,34.9291666666,30.058,32.5983333333,10.9431666667,12.9125,17.0026666667,16.8471666667,16.965
761.94,14.5841666667,34.8758333334,30.1311666667,32.6405,11.044,13.0781666666,17.1058333333,16.868,17.1498333333
762.26,14.9193333333,35.077,30.5031666667,32.8848333334,11.1613333333,13.5311666667,17.4823333333,17.2195,17.5095
762.57,15.034,35.134,30.5575,33.0231666667,11.2195,13.6628333334,17.608,17.3203333333,17.5743333334
762.88,15.1173333334,35.2056666667,30.532,33.181,11.3141666666,13.6548333333,17.6465,17.2981666666,17.585
763.20,15.132,35.1993333333,30.47,32.881,11.3425,13.597,17.5498333334,17.208,17.6246666667
763.51,14.988,34.9275,30.3695,32.6555,11.3076666667,13.4428333334,17.513,17.1933333333,17.608
763.82,15.1165,35.115,30.4991666667,32.888,11.4058333333,13.6011666667,17.6311666667,17.347,17.6591666667
764.14,15.3671666667,35.3835,30.706,33.057,11.6491666667,13.8091666667,17.8103333334,17.5023333334,17.8175
764.45,15.416,35.4875,30.8176666667,33.1526666666,11.7436666667,13.869,17.8883333333,17.639,17.939
764.76,15.3388333333,35.563,30.8641666667,33.1761666667,11.6086666667,13.872,17.7853333333,17.5046666667,17.991
765.07,15.3851666667,35.7053333333,31.1215,33.349,11.6648333333,14.3025,17.886,17.6083333333,18.0305
765.39,15.2913333333,35.7836666666,31.3523333333,33.3826666666,11.6918333334,14.2493333333,17.7416666667,17.5766666666,17.8981666666
765.70,14.6761666667,35.1935,30.8083333333,32.964,11.4081666667,13.6811666667,17.1318333334,16.8796666666,17.2968333333
766.01,14.6621666666,35.2413333333,30.9471666666,33.1035,11.3516666667,13.7655,17.0206666667,16.8645,17.4071666667
766.32,14.3615,35.1411666667,30.916,32.7876666667,11.0576666667,13.5526666667,16.8371666666,16.6325,17.3001666667
766.64,14.1841666667,34.9505,30.9175,32.878,10.6981666667,13.5341666667,16.8151666667,16.7588333334,17.2348333333
766.95,14.2031666666,34.9506666667,30.8216666666,33.0763333334,10.363,13.7263333333,16.7576666666,16.763,17.2558333333
767.26,14.361,34.9353333334,30.9555,33.0395,10.2316666666,13.8398333334,16.9825,16.9383333334,17.4425
767.57,14.2008333334,34.5463333333,30.936,32.8755,10.0985,13.9148333333,16.93,16.884,17.439
767.88,13.4675,33.9993333333,30.4793333333,32.3165,9.35316666669,13.4856666667,16.3098333333,16.4468333333,16.7081666667
768.20,13.2086666667,33.4678333334,30.2053333333,32.1603333333,9.12783333335,13.3736666666,16.184,16.3428333334,16.3916666666
768.51,12.9743333333,33.1823333334,30.0883333334,32.0103333333,8.5255,12.8353333334,15.8601666666,16.1121666667,16.1815
768.82,13.1398333333,33.2421666667,29.8648333333,32.1316666666,8.301,12.6785,15.8028333334,16.1015,16.069
769.13,13.7501666666,33.6863333333,30.2705,32.541,8.71616666666,13.0576666667,16.174,16.793,16.1873333333
769.44,13.7048333333,33.6076666667,30.159,32.456,8.52883333333,12.93,16.1248333333,16.7696666667,15.8506666666
769.76,13.8415,33.3611666666,30.0151666667,32.3406666667,8.51716666667,13.0016666666,16.2433333334,16.7708333333,16.1875
770.07,14.3736666667,33.5856666666,30.2621666667,32.7585,9.045,13.6095,16.5823333333,16.9471666666,16.4911666666
770.38,14.4753333333,33.6831666666,30.4998333334,32.9191666667,9.31483333332,13.9115,16.7095,16.9521666667,16.6665
770.69,13.6803333333,33.165,29.9076666667,32.4843333334,8.7395,13.102,15.8323333334,16.0811666666,15.8248333333
771.00,13.7008333333,33.126,29.7596666666,32.429,8.59266666667,12.9968333334,15.777,15.9993333333,15.8213333334
771.32,14.4425,33.2815,30.1008333333,32.7918333333,9.28983333334,13.8271666667,16.3626666667,16.7111666667,16.6891666666
771.63,14.9185,33.9756666666,30.3673333333,33.0495,9.6295,14.1566666667,16.644,17.0325,17.212
771.94,15.0105,34.0225,30.171,32.9963333334,10.1318333333,14.546,16.9665,17.1163333333,17.5061666666
772.25,14.9915,33.811,30.294,32.8785,10.0653333334,14.7946666667,17.2276666667,17.1818333333,17.6673333334
772.56,15.1945,33.974,30.6941666666,32.6848333333,10.1143333333,15.1108333333,17.4445,17.1851666666,18.1921666666
772.87,14.999,33.8053333333,30.5466666666,32.1456666667,10.1338333333,15.197,17.6411666667,17.0551666667,18.1818333333
773.18,14.7656666667,33.9541666667,30.734,32.4176666666,10.2888333333,15.0995,17.7761666667,17.3263333334,17.9078333333
773.50,14.321,34.0091666667,30.5183333334,32.1961666667,9.93949999998,14.4721666667,17.5255,17.0326666667,17.6448333334
773.81,13.85,33.5023333333,30.3638333334,31.5386666667,9.64116666665,13.9385,17.0448333333,16.7953333334,17.1818333333
774.12,13.3771666667,33.0578333334,30.1491666666,31.2673333333,9.31799999999,13.9116666666,16.8613333334,16.6585,16.8611666667
774.43,13.432,33.1693333333,30.3365,31.3218333333,9.34299999999,13.8096666666,16.9625,16.7161666667,16.5515
774.74,13.2018333333,33.3916666666,30.5763333334,31.1593333333,9.06233333334,13.2766666667,16.825,16.4166666667,16.075
775.05,12.5823333334,32.7426666666,30.1181666666,30.7175,8.76766666667,12.4556666667,16.2868333333,16.0591666667,15.4261666666
775.36,12.6683333333,32.7025,30.264,30.8953333334,8.57616666665,12.0805,16.036,15.959,15.0981666667
775.67,12.5513333333,32.6916666667,30.142,30.3986666667,8.29050000001,11.7728333333,15.5286666667,15.4945,14.5193333333
775.98,11.6821666667,31.9745,29.5258333333,30.0448333333,7.58933333335,11.0936666667,14.9876666667,15.1091666667,13.5603333334
776.30,10.8731666667,31.5255,29.0918333333,29.8765,6.93133333333,10.159,14.1975,14.418,12.8396666667
776.61,10.9118333333,31.3215,28.6768333334,29.5995,6.8,10.411,14.0485,14.0485,12.8011666667
776.92,11.1198333333,31.3243333333,28.8086666666,29.5246666666,6.9095,10.9366666667,14.378,14.1073333333,12.8316666666
777.23,11.1666666667,31.5206666667,28.5776666667,29.6373333333,6.83116666667,10.9125,14.4508333333,14.2405,12.8743333333
777.54,11.7781666667,32.2361666667,28.8221666666,30.0683333333,7.29333333333,11.0231666667,14.929,14.7006666667,13.3841666667
777.85,11.3983333333,32.269,28.6806666666,29.8063333333,7.09783333334,10.809,14.8725,14.5823333334,13.5796666667
778.16,11.6888333334,32.2813333333,28.7798333333,30.1858333334,7.43583333334,10.8576666667,14.7921666667,14.5091666666,13.9521666667
778.47,12.551,32.8465,29.6158333333,30.8375,8.16949999998,11.5153333334,15.4453333333,15.277,14.7901666667
778.78,13.0015,33.2626666666,29.9505,31.0456666666,8.69099999998,11.9505,16.0395,15.7305,15.1741666667
779.09,13.6541666666,33.9535,30.5246666667,31.8536666666,9.33016666665,12.697,17.1098333334,16.782,16.5071666667
779.40,14.6288333333,34.7155,31.127,32.3941666667,10.0831666667,13.406,17.7831666667,17.4641666667,17.721
779.71,15.5495,35.6293333333,31.6753333334,33.0761666667,10.7535,14.2731666666,18.422,18.4665,18.5815
780.02,15.2908333334,35.7596666667,32.0478333333,33.1793333333,10.3566666667,13.7966666667,18.1421666666,18.1966666666,18.4863333334
780.33,14.6461666667,35.5825,31.843,32.8945,10.2303333333,13.3845,17.526,18.0746666666,18.3948333334
780.64,14.8913333333,36.1128333333,32.2735,33.482,10.6061666667,13.7106666666,17.745,18.191,18.693
780.95,15.0636666667,36.0425,32.7896666667,33.6051666667,11.1735,14.0981666667,17.9698333333,18.3821666667,18.6258333333
781.26,14.9106666667,35.8581666667,32.8968333334,33.7793333333,11.3231666667,14.2653333334,17.6253333333,18.2516666667,18.2326666666
781.57,15.3293333334,36.4511666667,33.237,34.3148333334,11.8745,15.0693333333,18.1773333333,18.7355,18.6586666667
781.88,14.9835,36.4965,32.9851666667,34.1265,11.685,15.119,17.9433333334,18.4755,18.4561666666
782.19,14.5748333333,36.1028333333,32.9405,33.7951666667,11.2748333333,15.0853333334,17.472,18.2771666667,18.3755
