wavelength,Back_TanFasf,Belly_TanFasf,Breast_TanFasf,Crissum_TanFasf,Crown_TanFasf,DorTail_TanFasf,Patch10_TanFasf,Patch11_TanFasf,Patch12_TanFasf,Rump_TanFasf,Throat_TanFasf,WingTip_TanFasf
742.76,13.8863333333,15.578,23.8596666667,19.4323333333,13.6953333333,13.9453333333,19.2996666667,31.0533333333,20.653,51.7946666667,14.0923333333,13.8863333333
743.07,13.6376666667,15.702,24.2166666667,19.8163333333,14.0746666667,13.7883333333,19.65,31.4646666667,20.5393333333,52.5466666667,14.4366666667,14.316
743.39,13.218,15.8313333333,24.324,19.599,14.0383333333,13.7646666667,19.5383333333,31.5556666667,20.1303333333,52.5373333333,14.3116666667,14.54
743.70,13.3363333333,15.5873333333,23.6046666667,19.3953333333,13.429,13.722,19.5806666667,31.5753333333,19.9816666667,52.3433333333,14.3076666667,14.2153333333
744.02,13.349,16.0096666667,23.521,19.4833333333,12.895,13.8653333333,19.64,31.4083333333,20.266,52.3006666667,14.5073333333,14.4286666667
744.34,13.6406666667,16.0486666667,23.59,19.4233333333,13.0226666667,14.385,19.9776666667,30.941,20.6433333333,52.8356666667,14.512,14.401
744.65,13.7866666667,16.579,24.1583333333,19.419,13.228,14.664,20.2166666667,31.1633333333,20.8233333333,53.0393333333,14.8873333333,14.5366666667
744.97,12.9496666667,16.099,23.1336666667,18.689,12.3743333333,14.1966666667,19.4406666667,30.5836666667,19.7763333333,52.678,14.3086666667,13.845
745.28,12.9713333333,16.7386666667,23.2323333333,18.3583333333,12.2333333333,14.3016666667,19.8173333333,30.9123333333,19.4966666667,52.7336666667,14.302,13.9166666667
745.60,12.4713333333,16.2603333333,22.7803333333,18.0813333333,11.821,13.821,19.9186666667,30.553,19.2683333333,53.0243333333,14.2763333333,13.5936666667
745.91,12.8106666667,16.585,22.9246666667,18.268,11.732,14.281,20.4413333333,30.67,19.6733333333,53.317,14.7876666667,13.84
746.23,13.282,16.9803333333,23.557,18.9416666667,12.4133333333,14.6326666667,21.338,30.9533333333,20.0996666667,53.3366666667,15.6136666667,14.536
746.55,13.292,17.0113333333,23.3766666667,18.9193333333,12.0573333333,14.927,21.084,30.752,19.8973333333,53.0226666667,15.4403333333,14.1093333333
746.86,13.902,16.8903333333,23.474,19.0636666667,12.1443333333,15.005,21.205,31.192,20.214,53.18,15.724,14.3336666667
747.18,13.9786666667,16.967,23.814,19.3073333333,12.587,14.9903333333,21.1256666667,31.1196666667,20.1296666667,52.9413333333,16.0026666667,14.5796666667
747.49,13.7153333333,16.7686666667,23.4696666667,18.9293333333,12.4626666667,14.7326666667,21.215,30.8283333333,19.9936666667,52.8573333333,15.8443333333,14.5296666667
747.81,13.2363333333,16.565,22.8476666667,18.7843333333,12.0486666667,13.9866666667,20.4093333333,30.7706666667,19.675,52.0393333333,15.5963333333,14.221
748.12,12.909,16.2923333333,22.4353333333,18.413,11.5686666667,13.221,20.7203333333,30.6676666667,19.5196666667,51.9956666667,15.4506666667,14.375
748.44,13.3363333333,16.6043333333,22.658,18.503,11.811,13.1653333333,21.1016666667,30.9993333333,20.09,52.2256666667,15.795,14.488
748.75,13.512,16.8206666667,22.607,18.5136666667,12.188,13.5426666667,21.5756666667,30.794,20.4986666667,52.1853333333,16.1126666667,14.7276666667
749.07,14.0556666667,16.9093333333,22.526,18.5033333333,12.128,13.874,21.6756666667,30.6923333333,20.8103333333,51.7303333333,16.2566666667,14.6326666667
749.38,13.8383333333,16.9086666667,22.459,18.421,12.054,13.5663333333,21.204,30.49,20.4476666667,51.2403333333,16.4093333333,14.3526666667
749.70,14.104,17.243,22.8236666667,18.6383333333,12.208,13.846,21.1556666667,30.4066666667,20.852,51.4103333333,16.8636666667,14.5436666667
750.01,14.29,17.5393333333,22.9393333333,18.7423333333,12.6353333333,13.839,20.9836666667,30.2193333333,20.9986666667,51.0076666667,16.697,14.7713333333
750.33,13.784,17.4153333333,23.029,18.4746666667,12.6796666667,13.6176666667,20.9563333333,29.929,21.0623333333,50.9153333333,16.3713333333,14.4346666667
750.64,13.1503333333,17.0556666667,22.2576666667,17.9556666667,12.2503333333,12.8603333333,20.5336666667,29.5043333333,20.9,51.0143333333,16.0336666667,13.791
750.96,12.9723333333,16.766,22.334,18.0663333333,12.3143333333,12.9266666667,20.1776666667,29.876,20.4986666667,50.7116666667,15.7716666667,13.477
751.27,13.7353333333,17.2226666667,22.9023333333,18.5323333333,12.6543333333,13.507,20.8313333333,30.12,21.0903333333,51.4543333333,16.537,14.2226666667
751.59,14.137,17.295,23.2136666667,19.0583333333,12.9866666667,13.784,20.929,30.4203333333,21.343,51.7323333333,16.5896666667,14.535
751.90,13.5393333333,16.874,22.7446666667,18.964,12.402,13.293,20.378,29.691,21.1156666667,51.0986666667,16.0596666667,14.0926666667
752.22,13.3113333333,16.3303333333,22.5246666667,19.2083333333,12.123,12.639,19.7243333333,29.7043333333,21.0386666667,51.3683333333,16.0643333333,13.9996666667
752.53,12.4803333333,16.082,22.259,18.7676666667,11.88,12.259,19.4313333333,29.4783333333,20.4263333333,51.5323333333,15.466,13.8703333333
752.85,12.6036666667,15.774,22.2436666667,18.6583333333,12.221,12.4603333333,19.63,29.589,20.0126666667,51.7526666667,14.8503333333,13.7986666667
753.16,12.7683333333,15.64,21.6396666667,18.64,12.0466666667,12.5763333333,19.6503333333,29.8363333333,19.923,52.2136666667,14.6613333333,13.651
753.47,12.038,14.426,21.0176666667,17.779,11.0236666667,11.8413333333,19.284,29.0643333333,19.5126666667,52.11,14.3443333333,13.085
753.79,12.4613333333,14.4286666667,20.0523333333,17.757,10.9033333333,11.264,19.118,28.7093333333,19.282,51.9266666667,14.3466666667,13.1493333333
754.10,13.3003333333,14.7946666667,20.558,17.9146666667,11.6256666667,12.1673333333,19.4746666667,29.015,19.9506666667,51.757,14.614,14.0063333333
754.42,13.4563333333,15.0533333333,20.2096666667,17.7146666667,11.4606666667,12.0926666667,19.6106666667,28.7426666667,20.0763333333,52.362,14.571,13.889
754.73,13.1006666667,14.6853333333,19.8446666667,17.4166666667,11.2123333333,11.87,19.727,28.7306666667,19.7773333333,52.487,14.1796666667,13.6736666667
755.05,12.4363333333,14.339,18.807,16.5306666667,10.7543333333,11.434,18.977,28.0156666667,19.215,51.9196666667,13.5236666667,12.793
755.36,13.2213333333,15.1903333333,19.484,17.4136666667,11.8296666667,12.559,19.8743333333,28.8016666667,19.382,52.1213333333,14.477,13.578
755.67,13.4893333333,14.9806666667,20.0306666667,17.5393333333,11.9813333333,13.1506666667,20.0983333333,28.5376666667,19.3696666667,51.9403333333,14.4553333333,13.7603333333
755.99,13.6933333333,14.8823333333,19.521,17.856,11.8756666667,12.657,19.7416666667,27.7266666667,19.6396666667,51.529,14.203,13.6086666667
756.30,13.479,14.7506666667,19.481,17.8366666667,11.3256666667,12.072,19.549,27.2973333333,19.854,51.475,14.4286666667,13.3943333333
756.62,13.0613333333,14.745,19.5916666667,17.381,11.1393333333,11.7173333333,19.269,26.8193333333,19.626,50.8673333333,14.3536666667,13.5203333333
756.93,13.609,15.7593333333,19.758,18.1286666667,11.7106666667,11.9963333333,19.6573333333,27.3016666667,20.3293333333,50.9743333333,14.886,13.189
757.24,13.2563333333,15.7973333333,20.5953333333,18.5053333333,11.9356666667,12.7546666667,19.9766666667,28.0173333333,20.5113333333,51.0696666667,15.0783333333,13.1393333333
757.56,13.1016666667,15.8813333333,20.8603333333,18.4616666667,11.5466666667,12.7213333333,20.1326666667,27.7583333333,20.1323333333,51.1,15.0206666667,13.201
757.87,13.8026666667,16.396,21.369,19.1366666667,12.3093333333,13.327,20.7616666667,28.2126666667,20.8106666667,51.0586666667,16.0836666667,13.9176666667
758.18,13.2973333333,15.8266666667,20.868,18.6983333333,12.09,12.9223333333,19.7423333333,27.7206666667,20.4273333333,49.8286666667,15.2063333333,13.118
758.50,14.0493333333,16.367,21.9576666667,18.992,12.5263333333,13.4823333333,20.321,28.1153333333,21.2933333333,50.2026666667,15.735,13.7576666667
758.81,13.6483333333,15.83,21.7516666667,18.061,12.385,12.9263333333,20.1116666667,27.674,21.0303333333,50.197,15.092,13.1886666667
759.13,13.7736666667,16.6666666667,22.107,18.1953333333,12.574,12.7546666667,20.3813333333,28.3036666667,21.0386666667,50.6576666667,15.1213333333,13.2973333333
759.44,14.4126666667,17.506,23.149,18.6576666667,13.4253333333,13.6886666667,21.2073333333,29.533,21.915,51.5466666667,16.124,14.1
759.75,14.1483333333,17.4286666667,22.5813333333,18.6883333333,13.1213333333,13.7673333333,21.0406666667,29.473,21.5706666667,51.4743333333,15.7553333333,13.867
760.07,13.5136666667,16.9,21.905,18.285,12.9966666667,13.3133333333,20.487,28.8456666667,21.288,51.485,14.9983333333,13.0963333333
760.38,13.453,16.8,22.0446666667,18.1983333333,12.6703333333,13.753,20.696,29.1206666667,20.8956666667,51.8646666667,14.6186666667,13.7363333333
760.69,13.7186666667,16.897,22.1673333333,17.8853333333,12.5496666667,13.6856666667,20.7673333333,28.6726666667,20.5863333333,52.1246666667,14.5093333333,13.8996666667
761.01,13.704,16.86,21.8516666667,18.309,12.5926666667,13.5103333333,20.5476666667,28.5346666667,20.4993333333,52.2223333333,14.7023333333,13.8163333333
761.32,13.4553333333,16.346,21.6126666667,17.7996666667,12.1113333333,13.221,20.3626666667,28.3483333333,20.1906666667,52.1643333333,13.8613333333,13.7676666667
761.63,13.974,16.817,21.721,18.156,12.485,13.5676666667,21.0886666667,28.3993333333,20.5473333333,52.9933333333,14.215,14.2446666667
761.94,13.296,15.972,20.3123333333,17.853,12.0373333333,12.876,20.4426666667,27.778,19.9366666667,52.3146666667,13.5996666667,13.4113333333
762.26,13.358,16.016,20.2493333333,17.934,11.6593333333,13.043,20.4273333333,27.9076666667,20.3043333333,52.295,13.454,13.6456666667
762.57,12.6596666667,15.0826666667,19.2623333333,17.3723333333,11.0353333333,12.527,19.7016666667,27.4093333333,19.5156666667,51.624,12.979,12.8326666667
762.88,12.853,15.4083333333,19.453,17.7836666667,11.3383333333,12.699,19.8896666667,27.4396666667,19.2476666667,51.438,13.1226666667,13.0073333333
763.20,13.135,15.745,19.96,17.7393333333,12.0063333333,13.1726666667,20.261,27.7253333333,19.6963333333,51.9506666667,13.361,13.5366666667
763.51,13.4533333333,15.9256666667,20.1616666667,17.701,11.8983333333,13.368,20.394,28.045,19.721,52.0506666667,13.3553333333,13.7226666667
763.82,13.3163333333,15.603,19.9926666667,17.217,11.91,12.8516666667,20.2253333333,27.843,19.4793333333,51.6876666667,13.365,13.426
764.14,13.3753333333,15.417,19.673,17.2976666667,11.7546666667,13.0413333333,19.958,27.889,19.6736666667,51.683,13.2516666667,13.3753333333
764.45,13.4743333333,15.615,20.0856666667,17.126,11.762,13.361,20.35,28.1323333333,19.8336666667,51.895,13.361,13.575
764.76,13.4903333333,15.972,20.5503333333,17.5026666667,11.9216666667,13.6316666667,20.5503333333,28.2923333333,19.946,51.8263333333,13.9276666667,13.7346666667
765.07,13.2876666667,15.5896666667,20.7013333333,17.503,11.508,13.3816666667,20.3133333333,27.9806666667,20.032,51.532,13.9033333333,13.6623333333
765.39,13.8946666667,16.5483333333,21.926,18.4383333333,12.1856666667,14.2696666667,21.273,28.887,20.411,52.369,14.9643333333,14.687
765.70,14.178,17.1173333333,22.2713333333,18.7713333333,12.524,14.562,21.5476666667,29.331,20.4106666667,52.769,15.404,15.1973333333
766.01,14.6236666667,18.08,23.2256666667,19.3086666667,13.3333333333,15.2993333333,22.2886666667,29.7543333333,21.4283333333,53.3946666667,15.6836666667,16.3593333333
766.32,14.553,17.87,23.3173333333,18.878,13.138,15.122,22.3416666667,29.8053333333,21.4146666667,53.2356666667,15.447,16.4226666667
766.64,14.758,18.117,23.562,19.067,12.706,15.318,22.782,29.771,21.5436666667,53.3163333333,15.742,16.709
766.95,14.559,18.3846666667,23.9106666667,19.8546666667,13.1066666667,15.3026666667,23.273,29.8973333333,21.626,53.206,16.1883333333,17.5343333333
767.26,14.617,19.0243333333,24.3563333333,20.8923333333,13.8736666667,16.1226666667,23.7213333333,30.4316666667,22.5606666667,53.736,16.6123333333,18.444
767.57,15.0063333333,19.6476666667,25.041,21.299,14.493,16.3636666667,25.0046666667,30.9116666667,23.3166666667,53.935,17.245,19.226
767.88,14.838,19.7146666667,24.6666666667,21.6763333333,14.762,16.381,25.3333333333,31.0096666667,23.219,53.8856666667,17.0096666667,19.219
768.20,14.8083333333,19.41,24.602,22.124,15.2013333333,16.578,25.428,30.9733333333,23.54,54.4153333333,17.345,19.292
768.51,14.9383333333,20.2746666667,25.1666666667,22.5186666667,16.131,16.98,26.1976666667,31.878,23.4083333333,55.2053333333,18.2736666667,19.6886666667
768.82,13.9083333333,19.259,23.7353333333,21.341,15.4073333333,15.6983333333,25.2133333333,30.5433333333,22.5483333333,54.0913333333,17.1143333333,18.4676666667
769.13,13.494,18.697,23.4773333333,21.1716666667,15.355,15.419,24.6826666667,30.203,21.912,53.511,17.0053333333,17.9566666667
769.44,13.3766666667,18.4146666667,22.9316666667,20.8253333333,14.7666666667,14.68,24.278,29.685,21.303,53.0726666667,17.1333333333,17.264
769.76,13.006,18.1376666667,22.5613333333,20.6593333333,14.0456666667,14.355,24.331,29.5286666667,21.4113333333,53.5503333333,17.1866666667,16.6336666667
770.07,13.0666666667,17.9553333333,22.067,20.9556666667,14.489,13.778,23.8666666667,29.533,21.311,53.0666666667,17.0666666667,16.6443333333
770.38,12.9263333333,17.5473333333,21.8943333333,20.384,14.093,14.0013333333,23.8846666667,29.5583333333,21.2766666667,53.832,16.7696666667,16.129
770.69,12.535,17.0166666667,21.2886666667,19.865,13.1653333333,13.7956666667,23.5296666667,28.5946666667,19.958,52.8946666667,15.5926666667,15.1963333333
771.00,11.643,16.5,20.357,19.1903333333,12.857,13.5,22.524,27.5,18.5716666667,52.262,15.0,14.5
771.32,12.282,16.7393333333,21.3903333333,19.6946666667,12.8876666667,13.8326666667,22.166,27.8343333333,18.7983333333,53.0523333333,15.3826666667,14.5833333333
771.63,11.3223333333,15.8053333333,20.6436666667,17.756,11.297,12.2086666667,21.074,26.7473333333,17.7813333333,52.2543333333,13.602,13.1713333333
771.94,10.5086666667,14.769,19.623,16.5763333333,10.0956666667,11.025,20.2943333333,26.5686666667,16.886,51.846,12.4196666667,12.3673333333
772.25,11.2163333333,15.4293333333,20.458,17.272,10.295,11.7953333333,21.643,26.83,17.6146666667,52.5276666667,13.033,13.0593333333
772.56,11.12,15.186,20.1936666667,17.5013333333,9.96233333333,11.416,21.7553333333,26.36,18.0126666667,52.9616666667,13.0586666667,13.0586666667
772.87,11.6133333333,15.1463333333,20.8713333333,18.3786666667,10.2163333333,12.4626666667,22.8153333333,26.486,18.3786666667,53.4646666667,13.777,13.9136666667
773.18,10.8483333333,14.0323333333,20.0056666667,17.8076666667,10.0873333333,11.6373333333,22.147,25.472,17.329,52.8036666667,12.7643333333,12.9896666667
773.50,10.029,13.449,19.942,17.1883333333,9.565,11.8263333333,22.5216666667,25.1593333333,16.7536666667,52.6086666667,12.7243333333,12.029
773.81,10.907,13.4733333333,20.91,17.7603333333,10.4403333333,12.2193333333,22.893,24.876,17.5853333333,52.5806666667,13.4733333333,12.3653333333
774.12,11.3406666667,13.2856666667,21.903,18.073,10.862,11.4303333333,22.5016666667,25.1946666667,18.4323333333,53.3516666667,14.7813333333,12.5673333333
774.43,11.2353333333,13.78,22.843,18.8703333333,11.049,11.1113333333,22.657,25.7603333333,18.7773333333,54.2523333333,14.9596666667,13.0043333333
774.74,10.828,12.6533333333,22.3793333333,18.0356666667,10.6703333333,10.45,22.348,24.457,18.4763333333,53.415,14.2903333333,12.9683333333
775.05,12.001,13.72,23.0513333333,19.1833333333,12.4923333333,11.7556666667,23.4806666667,25.3836666667,18.6006666667,54.328,15.1013333333,14.058
775.36,13.2726666667,14.4846666667,23.8486666667,20.0906666667,13.2423333333,12.909,23.8183333333,25.2123333333,19.576,53.9396666667,15.364,14.515
775.67,14.2856666667,15.7533333333,25.5466666667,20.8743333333,14.645,14.2856666667,24.0193333333,26.6246666667,20.0956666667,54.028,15.693,15.4236666667
775.98,13.8183333333,14.7573333333,24.9696666667,20.6666666667,13.8486666667,13.97,23.6666666667,26.212,19.2123333333,53.1516666667,15.5453333333,14.9696666667
776.30,13.5713333333,14.3033333333,24.123,19.274,12.87,13.144,22.7203333333,26.4106666667,19.0606666667,52.4853333333,14.73,14.3643333333
776.61,14.835,16.2053333333,25.8266666667,20.7926666667,14.1793333333,14.8943333333,23.652,27.6736666667,20.2263333333,53.3216666667,16.4733333333,16.5623333333
776.92,15.7973333333,16.9666666667,26.3193333333,21.433,14.7783333333,15.3773333333,24.3106666667,28.537,21.6426666667,53.7166666667,16.8763333333,17.236
777.23,15.6476666667,16.8463333333,25.6293333333,20.9233333333,14.0286666667,14.868,23.2916666667,28.627,21.463,52.758,16.127,16.9963333333
777.54,16.459,17.7063333333,25.3713333333,20.6776666667,13.8443333333,15.6266666667,23.9156666667,28.7283333333,22.1036666667,51.9606666667,16.2803333333,17.35
777.85,16.4283333333,17.2626666667,24.5976666667,20.5126666667,13.059,15.6233333333,23.6433333333,28.6223333333,22.2123333333,51.908,15.802,17.084
778.16,16.006,17.2686666667,23.4656666667,20.5576666667,13.1276666667,15.0366666667,23.3483333333,28.7226666667,22.4376666667,51.2483333333,15.918,16.505
778.47,15.6286666667,17.6453333333,22.568,20.463,12.0406666667,14.9466666667,22.5383333333,28.7663333333,22.42,50.9783333333,15.6583333333,15.925
778.78,15.3986666667,17.542,21.9806666667,20.3203333333,11.6846666667,14.7646666667,21.739,28.9856666667,22.7053333333,50.6643333333,16.3043333333,15.3686666667
779.09,13.9583333333,15.2273333333,19.6533333333,19.4366666667,9.47066666667,12.999,20.2103333333,27.4526666667,21.696,50.1393333333,15.4443333333,13.68
779.40,14.9436666667,16.7123333333,20.7683333333,19.5486666667,11.0703333333,13.663,20.7076666667,28.1486666667,22.5983333333,50.3503333333,15.9503333333,14.0286666667
779.71,15.665,17.1223333333,20.6436666667,20.2486666667,11.8396666667,14.086,20.9773333333,27.9903333333,23.376,50.3643333333,16.2113333333,13.631
780.02,15.5203333333,16.45,19.6403333333,19.3306666667,10.533,12.9493333333,20.725,28.6863333333,23.3583333333,50.31,15.4893333333,12.4843333333
780.33,14.9533333333,15.327,18.9723333333,18.6916666667,10.218,12.2116666667,19.3143333333,28.2243333333,22.3676666667,49.4703333333,14.3923333333,12.2433333333
780.64,14.1523333333,14.5713333333,17.8916666667,17.8593333333,9.25233333333,11.509,19.3103333333,28.0463333333,21.083,50.258,14.0876666667,11.4123333333
780.95,11.1446666667,12.7223333333,16.1463333333,16.0123333333,7.217,9.399,17.623,27.1906666667,18.3283333333,50.7553333333,11.648,9.56733333333
781.26,10.9563333333,12.0186666667,15.737,15.3383333333,6.972,9.56166666667,16.766,26.5273333333,17.231,49.6346666667,11.288,8.3
781.57,10.3376666667,12.2143333333,15.626,14.7733333333,6.03866666667,9.485,16.2403333333,26.6803333333,16.513,49.3006666667,10.4743333333,7.813
781.88,10.2373333333,12.5086666667,16.108,15.5836666667,6.25433333333,9.574,16.492,26.485,17.1206666667,49.2663333333,11.0763333333,8.735
782.19,10.219,12.6173333333,15.8846666667,15.815,5.179,9.52366666667,16.9966666667,26.173,17.0316666667,48.9746666667,10.2883333333,9.037
782.50,11.602,13.5296666667,16.7193333333,16.2986666667,6.379,10.6203333333,18.2616666667,27.3746666667,18.577,50.1226666667,11.882,10.0246666667
782.81,9.99633333333,12.154,15.534,15.9653333333,5.32166666667,9.88866666667,17.9073333333,27.1126666667,17.9073333333,49.9463333333,11.0033333333,9.493
783.12,8.683,11.8836666667,15.9676666667,15.747,4.599,9.12433333333,16.8136666667,26.6006666667,17.3286666667,50.331,11.1846666667,10.044
783.43,8.26833333333,10.8266666667,15.573,15.9806666667,4.44933333333,9.01,16.092,24.3603333333,16.574,49.3513333333,11.1233333333,9.93666666667
783.74,7.96133333333,12.128,16.2946666667,16.1456666667,4.46433333333,9.22633333333,16.4436666667,23.326,16.369,49.7396666667,12.2766666667,10.156
784.05,8.489,13.209,17.307,16.063,4.97633333333,9.184,16.319,22.7953333333,17.3433333333,48.5546666667,12.6966666667,10.3546666667
784.36,12.05,15.5436666667,19.893,18.6096666667,8.877,12.0503333333,19.109,23.9216666667,20.3566666667,50.1963333333,16.6843333333,13.8683333333
784.67,12.776,16.54,21.39,19.2546666667,10.1336666667,12.414,19.978,24.5023333333,21.8963333333,50.778,17.9153333333,15.6353333333
784.98,14.2653333333,16.81,23.0106666667,20.036,11.362,13.3333333333,21.8996666667,25.1613333333,23.835,52.294,19.2113333333,17.5626666667
785.29,15.5673333333,16.3473333333,22.9076666667,19.929,12.057,13.511,22.801,25.5673333333,24.3973333333,53.6523333333,19.0423333333,18.085
785.60,15.4776666667,16.258,24.1036666667,19.773,13.9866666667,14.5896666667,23.2516666667,26.4466666667,24.6363333333,53.781,19.8793333333,19.631
785.91,14.8736666667,16.491,24.2616666667,19.409,14.1,14.2053333333,21.8706666667,26.3363333333,23.3123333333,53.27,18.8816666667,19.1276666667
786.22,15.4056666667,17.3746666667,24.3523333333,19.4473333333,14.3003333333,14.335,21.347,26.3556666667,23.247,53.6096666667,18.3076666667,19.3436666667
786.53,14.8376666667,16.8543333333,23.6236666667,18.735,13.5043333333,13.8806666667,21.3333333333,26.3933333333,22.2223333333,53.094,17.1966666667,18.2563333333
786.84,14.359,17.3673333333,23.3846666667,17.436,13.47,13.6066666667,21.4696666667,26.5983333333,21.7093333333,53.2306666667,16.0,17.5386666667
787.14,13.4146666667,16.2413333333,21.7226666667,16.2073333333,12.5636666667,13.2106666667,20.906,26.081,20.565,53.0133333333,14.811,17.1603333333
787.45,13.1453333333,16.2976666667,21.2273333333,17.3373333333,12.609,13.8496666667,21.0263333333,26.2573333333,20.3556666667,53.0183333333,14.5876666667,16.8343333333
787.76,12.3136666667,16.1536666667,20.3906666667,17.2126666667,11.751,13.5383333333,19.629,26.084,19.4306666667,51.8036666667,13.704,15.624
788.07,12.1873333333,16.2386666667,19.3673333333,17.49,11.2316666667,12.78,19.3673333333,25.7246666667,19.0383333333,51.8443333333,14.0316666667,15.2833333333
788.38,11.387,16.286,17.974,17.345,11.5853333333,12.5786666667,18.3713333333,25.5213333333,18.0733333333,52.0686666667,13.5056666667,14.8293333333
788.69,10.6626666667,16.24,18.0773333333,17.2243333333,11.3516666667,13.025,17.2896666667,25.6233333333,17.4213333333,50.5906666667,13.2873333333,14.337
789.00,10.3136666667,15.706,17.189,16.5486666667,10.381,11.8636666667,16.6836666667,24.0983333333,16.7846666667,51.1626666667,12.8413333333,12.9423333333
789.31,10.6166666667,16.6163333333,17.425,17.054,10.7516666667,13.1443333333,17.863,24.5703333333,17.6946666667,50.893,14.0883333333,13.8523333333
789.62,12.6183333333,16.8693333333,18.4883333333,17.8476666667,11.8086666667,14.0013333333,19.096,25.0673333333,18.7586666667,50.9786666667,15.5196666667,14.575
789.92,13.0106666667,17.2676666667,18.2286666667,17.9543333333,12.5983333333,14.6586666667,19.2243333333,24.7856666667,18.984,51.1503333333,15.5166666667,15.3106666667
790.23,13.472,17.5693333333,18.542,18.8886666667,13.472,15.382,19.1663333333,25.6596666667,20.1736666667,51.354,16.1113333333,15.9376666667
790.54,14.5193333333,18.3526666667,19.4176666667,20.2343333333,13.809,15.0513333333,19.4886666667,25.914,21.7606666667,51.9703333333,16.8616666667,15.6906666667
790.85,16.305,19.0893333333,19.4863333333,21.2943333333,14.5696666667,15.329,20.463,26.862,23.4273333333,52.8923333333,17.9323333333,16.7753333333
791.16,16.5733333333,19.0366666667,19.7086666667,21.2023333333,14.371,15.7146666667,21.5753333333,27.9206666667,23.5163333333,54.05,18.1783333333,17.0956666667
791.47,15.839,18.4346666667,19.714,20.1653333333,13.0546666667,14.2586666667,21.4823333333,27.577,22.686,52.37,17.005,17.1556666667
791.78,15.4723333333,17.4063333333,20.402,20.6296666667,12.2486666667,13.2726666667,21.0466666667,27.759,22.4876666667,50.588,17.4063333333,16.7616666667
792.08,15.4056666667,17.1,21.1976666667,20.9613333333,11.781,12.2143333333,21.7493333333,27.305,22.892,50.9456666667,17.6516666667,16.7453333333
792.39,15.7,17.556,22.0033333333,21.81,12.5676666667,12.2583333333,21.926,27.842,23.086,50.812,17.4013333333,17.324
792.70,14.9573333333,16.6666666667,21.7173333333,21.445,12.3933333333,11.1113333333,21.9893333333,27.6223333333,21.6396666667,51.01,16.2393333333,17.055
793.01,13.341,16.5273333333,21.2266666667,20.3906666667,11.0713333333,9.757,21.625,27.041,20.828,51.4536666667,15.89,16.2086666667
793.32,13.6326666667,15.13,21.395,19.858,10.2443333333,8.944,21.8283333333,26.517,20.961,50.985,16.233,15.2483333333
793.62,14.4026666667,16.003,22.3263333333,20.1016666667,11.124,9.40666666667,22.9116666667,27.049,21.3113333333,51.6783333333,17.5253333333,16.3543333333
793.93,14.3293333333,16.4366666667,22.5673333333,21.1493333333,11.4943333333,11.2643333333,22.72,27.433,21.3406666667,52.107,18.0076666667,17.5476666667
794.24,13.7433333333,16.477,22.9686666667,20.577,12.073,12.0346666667,22.3233333333,27.487,20.1216666667,52.4296666667,18.0713333333,17.8056666667
794.55,13.242,15.2206666667,21.6513333333,20.091,11.3016666667,10.6163333333,20.5856666667,26.674,19.787,51.712,16.971,16.4766666667
794.86,14.2473333333,16.2666666667,22.6286666667,21.0283333333,13.4093333333,12.2666666667,21.638,27.8093333333,20.8763333333,53.7903333333,18.2476666667,15.8096666667
795.16,15.103,17.582,22.4256666667,19.9846666667,13.8443333333,12.281,21.51,26.8496666667,20.8236666667,54.691,17.2006666667,14.3783333333
795.47,15.2623333333,17.6273333333,21.6926666667,19.4386666667,13.599,12.417,20.8423333333,27.5686666667,19.9186666667,54.028,17.5903333333,13.895
795.78,16.5946666667,18.2146666667,22.102,20.194,14.291,13.895,22.462,28.1136666667,20.2663333333,54.3556666667,19.0063333333,15.119
796.09,15.8433333333,18.2583333333,22.137,19.7586666667,13.3553333333,13.2453333333,21.1856666667,26.6373333333,20.344,54.1166666667,18.6606666667,14.27
796.40,15.002,17.673,20.0876666667,19.3563333333,13.0626666667,12.6233333333,20.0146666667,25.9786666667,19.722,53.348,17.161,13.977
796.70,14.9626666667,18.852,21.5556666667,21.7406666667,14.7776666667,13.852,20.5926666667,27.4816666667,19.7406666667,54.963,17.889,15.1483333333
797.01,13.0,16.6666666667,20.0743333333,20.3706666667,12.5186666667,12.2593333333,18.852,25.593,17.222,53.3703333333,15.6666666667,13.815
797.32,12.997,14.7556666667,20.0306666667,18.5013333333,12.003,10.7796666667,19.0366666667,25.6496666667,16.5523333333,53.058,14.7556666667,11.965
797.63,13.264,15.648,21.184,19.4156666667,12.3796666667,11.303,20.2613333333,26.1436666667,17.2623333333,53.5946666667,15.763,12.8793333333
797.93,13.4026666667,16.4746666667,22.312,19.201,12.9033333333,11.5206666667,20.7756666667,26.421,17.3963333333,53.8403333333,16.436,12.9033333333
798.24,13.3946666667,16.3413333333,21.2783333333,19.1353333333,11.6343333333,11.2896666667,20.8956666667,26.3683333333,17.7193333333,53.119,16.533,12.897
798.55,13.5886666667,16.454,21.3706666667,19.861,11.1496666667,12.195,21.6413333333,28.068,18.699,53.736,18.6216666667,13.9373333333
798.85,13.668,17.2896666667,21.4173333333,20.7946666667,11.4483333333,12.6166666667,22.508,27.4533333333,19.5093333333,54.05,17.9516666667,15.1093333333
799.16,12.088,17.2976666667,20.594,20.5126666667,10.3376666667,11.7216666667,21.7743333333,27.6353333333,19.821,54.375,17.2976666667,14.6926666667
