wavelength,Back_TiaBicf,Belly_TiaBicf,Breast_TiaBicf,Crissum_TiaBicf,Crown_TiaBicf,DorTail_TiaBicf,Rump_TiaBicf,Throat_TiaBicf,WingTip_TiaBicf
262.51,7.45261111111,7.10025,5.968,6.16925,4.995,8.46545833333,5.28252777778,4.79791666666,10.390375
262.88,6.94611111111,7.03033333333,5.43208333333,5.97116666667,4.75258333333,8.253625,4.80092592593,4.75708333333,10.318125
263.25,7.43172222222,7.32891666667,5.60266666666,6.29841666667,4.9645,8.46933333333,4.66038888889,4.98533333334,10.6586666667
263.63,7.86494444444,7.66516666667,5.97783333333,6.77841666667,5.60941666667,8.53758333334,5.03781481481,5.31558333333,10.878875
264.00,8.76174999999,8.71874999999,7.08525,7.80091666666,6.63858333333,9.45920833332,6.08512962963,6.36316666667,11.5605416667
264.37,8.48580555556,8.68266666666,6.91691666667,7.83783333333,6.38958333333,9.72108333333,6.18857407407,6.104,11.312375
264.75,7.87975000001,8.02383333333,6.25,7.57866666667,5.618,9.41695833333,5.97848148148,5.61816666667,10.797
265.12,7.52319444445,7.86391666667,5.72916666667,7.55516666667,5.279,9.22395833333,5.6414537037,5.32416666666,10.30425
265.49,6.72477777777,7.07316666667,4.90741666667,6.85141666667,4.41983333333,8.51691666667,4.91101851852,4.439,9.62516666665
265.87,6.55152777778,7.09041666666,5.14316666666,6.55141666667,4.39,8.42529166667,4.75280555555,4.16375,9.44470833333
266.24,7.29644444444,7.83141666667,6.10558333333,7.12716666667,5.13033333333,9.32604166667,5.82033333333,4.66291666667,10.078875
266.61,6.97197222223,7.67283333333,5.8895,6.99575,5.02541666666,9.27445833333,6.04180555555,4.39808333334,10.3424583334
266.98,6.35877777778,7.02858333333,5.12941666667,6.43391666667,4.45608333333,8.65429166666,5.44865740741,3.94033333333,9.76416666666
267.36,5.22788888889,5.87125,3.9005,5.31333333333,3.50116666667,7.59116666666,4.38451851852,2.90241666667,8.61995833333
267.73,4.65019444444,5.1635,3.35925,4.74483333334,3.11991666667,6.78566666666,3.68375,2.21783333334,8.099
268.10,4.89844444444,5.41733333333,3.89925,4.93558333333,3.67741666667,6.9645,3.74233333333,2.67491666667,8.22491666667
268.48,5.00075,5.53316666667,4.08783333333,4.98,3.74933333333,7.16470833333,3.93324074074,2.76658333333,8.30483333333
268.85,6.03402777778,6.40508333333,5.12116666667,5.8745,4.58616666667,8.11541666667,4.95482407407,3.61483333333,9.259625
269.22,6.31863888889,6.21916666667,5.14575,6.063,4.51675,7.90541666667,4.97171296296,3.85933333333,9.45179166667
269.59,6.38933333333,6.21675,5.09675,6.06958333334,4.513,7.65,4.79425925926,3.98625,9.35854166667
269.97,6.45130555556,6.047,5.18375,6.0005,4.4885,7.42595833333,4.67568518518,4.22258333333,8.90025
270.34,6.80161111111,6.32283333333,5.49341666667,5.91266666667,4.83683333333,7.72695833333,4.85956481482,4.54491666667,9.35674999998
270.71,7.63305555556,7.05591666667,6.36016666667,6.60691666666,5.717,8.41479166666,5.62394444444,5.17091666666,10.3682083333
271.09,8.62911111111,8.11583333333,7.17808333333,7.2785,6.62566666667,9.31279166666,6.56710185185,6.14866666667,11.0162083333
271.46,9.11080555555,8.51183333333,7.58683333333,7.39216666667,7.02283333333,9.840625,7.01523148148,6.56458333333,11.4775833333
271.83,9.18194444445,8.42333333334,7.63725,7.57075,7.3245,9.97583333332,7.19973148148,6.55016666667,11.6555
272.20,9.18730555557,8.62525,7.84441666667,7.8105,7.52258333333,10.1447916667,7.38554629629,6.66616666667,11.785625
272.58,9.20491666667,8.82991666667,7.92883333333,7.89583333333,7.53158333333,10.5305,7.56103703704,6.73366666667,11.6835416667
272.95,8.87658333334,8.41308333334,7.55841666667,7.61641666666,7.09116666666,10.4591666667,7.36465740741,6.24366666667,11.39725
273.32,8.76044444443,8.31141666667,7.4025,7.377,6.83325,10.333625,7.29226851852,6.01183333333,11.463375
273.69,8.43572222222,8.03716666667,7.33783333333,7.38241666666,6.424,10.15575,7.0452037037,5.67266666667,11.1345
274.06,8.52250000001,8.288,7.62966666667,7.64108333334,6.43458333334,10.4081666667,7.19005555556,5.91625,11.0907916667
274.44,8.07513888889,7.79741666667,7.30441666667,7.48433333333,5.896,10.0,6.83398148148,5.88425,10.9389166667
274.81,7.60330555555,7.23808333333,6.76125,7.24608333333,5.37933333333,9.59424999999,6.42710185185,5.39541666666,10.4854166667
275.18,7.78313888889,7.572,7.09625,7.38175,5.42875,9.73179166666,6.40663888889,5.75141666667,10.6359583333
275.55,7.40041666667,7.101,6.43216666667,6.80483333333,4.95858333333,8.98337500001,5.65305555555,5.43283333333,10.0990416667
275.93,6.96194444444,6.75816666667,6.13875,6.527,4.747,8.49695833333,5.46201851852,5.03916666667,10.034875
276.30,6.54016666667,6.288,5.84941666667,5.88966666667,4.32766666667,7.62183333333,4.94584259259,4.5875,9.64462500001
276.67,6.14477777778,6.05691666666,5.48425,5.5025,4.13933333333,7.25395833334,4.35537962963,4.22575,9.21704166666
277.04,6.28475,6.2145,5.37275,5.51441666667,4.35658333334,7.150375,4.47707407407,4.31083333334,9.21204166666
277.41,6.53361111111,6.36333333333,5.36183333333,5.91975,4.72666666667,7.08079166667,4.75973148148,4.5165,9.39158333334
277.79,6.62258333333,6.58083333333,5.36808333333,6.01816666667,4.88366666667,7.09720833333,4.72939814815,4.14125,9.40083333333
278.16,6.89308333334,6.89766666667,5.50791666667,6.29016666667,4.91441666667,7.05870833333,4.74042592593,4.13208333333,9.40083333334
278.53,6.44488888889,6.38458333333,4.85341666667,5.70258333333,4.4265,6.53758333333,4.2727962963,3.46616666667,8.90858333332
278.90,6.25894444444,6.20916666667,5.01491666667,5.72141666667,4.4805,6.61129166667,4.12660185185,3.26266666667,8.78645833333
279.27,6.22638888889,6.21416666667,5.08508333333,5.64516666667,4.45125,6.54020833333,3.72583333333,3.07716666667,8.49066666667
279.64,6.47691666667,6.7205,5.35433333334,6.01708333333,4.75591666667,7.04045833333,3.85807407408,3.559,8.70329166667
280.02,6.51386111111,6.79983333334,5.53916666667,6.2635,4.81941666667,7.15079166667,3.94212037037,3.60783333333,8.70666666667
280.39,5.89197222222,6.35408333333,5.1035,5.832,4.19966666667,6.70095833334,3.47557407407,3.05433333333,8.27416666667
280.76,5.38783333333,5.74716666667,4.644,5.01433333333,3.566,6.13925,2.91827777778,2.49641666667,7.79220833334
281.13,5.40661111111,5.73208333333,4.84158333334,5.16983333333,3.63533333333,6.23866666666,3.20976851852,2.86783333334,7.88395833333
281.50,5.56875,6.03391666667,5.1775,5.49875,3.91275,6.50766666667,3.59487962963,3.36191666667,8.37891666667
281.87,5.95322222222,6.29808333333,5.57866666667,6.12883333333,4.27058333333,7.00791666667,4.10159259259,3.99733333333,8.67958333333
282.25,6.51947222222,7.00383333333,6.00875,6.62083333333,4.6455,7.55983333333,4.80938888889,4.683,9.32291666668
282.62,7.31241666666,7.65958333333,6.7745,7.441,5.33216666667,8.42058333333,5.68171296296,5.55808333333,10.2363333333
282.99,8.08808333333,8.31225,7.62241666666,8.36491666667,6.18308333333,9.093375,6.60345370371,6.30283333333,11.0079583333
283.36,8.53563888888,8.72566666667,8.18666666667,8.86533333334,6.77783333333,9.64320833334,7.24932407407,6.77791666666,11.5106666667
283.73,9.31569444445,9.33875000001,8.897,9.34191666666,7.49608333333,10.3506666667,7.89187962963,7.4335,12.1982083333
284.10,9.12588888889,9.22616666666,8.79741666667,9.35416666665,7.41483333333,10.323875,7.75666666667,7.40225,12.0310833333
284.47,9.20116666666,9.227,8.90325000001,9.40758333333,7.56116666667,10.4960833333,7.73181481482,7.33666666667,12.0843333333
284.85,9.06483333332,8.98625000001,8.58725,9.16458333334,7.36008333333,10.4097916667,7.50781481482,7.10016666667,11.8547083333
285.22,8.82983333333,8.83274999999,8.31575,8.82991666666,7.09058333334,10.1247916667,7.18599074074,6.7335,11.55925
285.59,8.03849999999,7.95291666667,7.52441666667,8.02066666667,6.27325,9.29454166666,6.28639814815,5.94633333333,10.7583333334
285.96,7.24441666667,7.2145,6.66491666667,7.10016666667,5.51275,8.42683333334,5.42649074074,5.139,9.92225
286.33,6.94222222222,6.92916666667,6.21475,6.60658333333,5.09675,8.18725,4.87582407408,4.61575,9.59149999999
286.70,6.68138888889,6.71483333334,5.70491666667,6.32741666667,4.78641666666,7.90045833333,4.49511111111,4.32716666667,9.30041666667
287.07,6.04402777778,6.23316666667,5.08766666667,5.93825,4.24825,7.31691666667,3.97134259259,3.87758333333,8.626625
287.44,6.17647222222,6.36475,5.09541666667,6.01391666667,4.32208333333,7.36170833333,3.99049074074,3.88283333333,8.73133333332
287.82,6.08555555556,6.362,5.06125,6.09616666667,4.24041666667,7.25229166667,4.03705555556,3.99158333333,8.641
288.19,6.0045,6.37675,5.10075,6.138,4.19916666667,7.12520833333,4.09919444444,3.98083333333,8.48658333333
288.56,5.76236111111,6.1305,5.00775,5.93583333334,3.93091666666,6.79541666667,3.93223148149,3.88225,8.33033333332
288.93,6.01902777778,6.42591666666,5.43866666667,6.28158333333,4.26658333333,7.02445833333,4.36375,4.196,8.51183333333
289.30,6.58905555556,6.99625,5.99416666667,6.97808333333,4.67841666667,7.38925,4.90747222222,4.73316666667,8.91187500001
289.67,6.96925,7.48516666667,6.50066666667,7.45191666667,5.08291666667,7.69870833334,5.47372222222,5.204,9.35125
290.04,7.26330555556,7.68475,6.80233333333,7.67841666667,5.208,7.88308333333,5.74137962963,5.34141666667,9.60675
290.41,7.65594444445,8.05075,7.06766666667,8.04466666667,5.5135,8.08379166667,5.96341666667,5.5285,9.99595833332
290.78,7.74880555556,8.21916666667,7.15058333333,8.27033333334,5.5835,8.21475,6.13666666667,5.71258333334,10.0459166667
291.15,7.68347222222,8.43033333333,6.99608333333,8.21191666666,5.51316666667,8.09091666667,6.01046296296,5.63433333333,9.98770833334
291.52,7.39955555555,8.28116666666,6.67525,7.82766666667,5.27141666666,7.74341666667,5.61200925926,5.3055,9.71704166667
291.89,7.60805555555,8.57441666667,6.9085,8.13874999999,5.59158333333,7.96091666667,5.76950925926,5.3875,9.86037500002
292.26,7.6318611111,8.66683333333,6.86425,8.17925,5.53041666667,7.97316666667,5.79402777778,5.41408333333,9.95825
292.64,7.48402777778,8.6775,6.78308333334,8.04375,5.44508333333,8.031,5.67818518519,5.45458333334,9.86920833333
293.01,6.76011111111,8.00958333333,6.03416666667,7.4535,4.68333333333,7.24579166667,4.89597222222,4.73241666667,8.90075000001
293.38,6.39719444444,7.792,5.815,7.18483333333,4.353,6.811875,4.62289814815,4.6765,8.5
293.75,6.19019444444,7.67783333334,5.77091666667,6.97591666667,4.16166666667,6.75229166667,4.57911111111,4.70458333333,8.26725
294.12,6.1595,7.60975,5.78475,6.778,4.03183333333,6.60683333334,4.51678703704,4.62375,8.28716666667
294.49,6.05602777778,7.296,5.68233333334,6.57458333333,3.7495,6.44245833333,4.38493518519,4.50308333333,8.08866666667
294.86,6.64394444444,7.85616666667,6.30725,7.25225,4.34333333333,7.01675,4.95598148148,5.23858333333,8.69583333332
295.23,6.86530555556,8.1585,6.39683333333,7.36066666667,4.48391666667,7.16195833333,5.14127777778,5.35291666667,8.87183333333
295.60,6.98919444444,8.42383333334,6.56883333334,7.53591666667,4.62908333333,7.24325,5.19893518519,5.53391666667,8.849375
295.97,6.97677777778,8.48175,6.56566666666,7.5615,4.601,7.16758333333,5.23164814815,5.47266666667,8.82033333334
296.34,7.07116666667,8.724,6.68908333333,7.685,4.79208333334,7.38870833333,5.37408333334,5.77508333334,9.01258333334
296.71,7.30427777778,9.14699999999,6.93483333333,8.102,5.08041666667,7.64495833333,5.61931481481,5.89175,9.35554166666
297.08,7.19666666668,9.03358333332,6.86883333333,8.15358333333,4.9735,7.48516666667,5.48777777778,5.766,9.22300000001
297.45,6.78541666667,8.77349999999,6.557,7.89091666667,4.59291666667,7.085,5.12962962963,5.44041666667,8.82191666667
297.82,6.78661111111,8.93416666666,6.6,7.915,4.53175,7.10983333333,5.14912037037,5.35916666667,8.83258333334
298.19,6.43294444444,8.62066666667,6.30841666667,7.649,4.10833333334,6.81416666667,4.82351851852,4.94433333333,8.36141666666
298.56,6.22727777778,8.5245,6.09375,7.50941666667,3.82516666667,6.53308333333,4.65402777778,4.77066666667,8.17929166666
298.93,6.20433333333,8.40966666667,5.87458333333,7.4775,3.76841666667,6.38520833334,4.57517592593,4.56016666667,8.10537500001
299.30,6.18333333334,8.38933333333,5.71375,7.51275,3.70541666667,6.31483333333,4.51493518519,4.5465,8.106375
299.67,6.16663888889,8.56783333334,5.74841666666,7.67775,3.68291666667,6.193375,4.57844444444,4.4185,8.142875
300.04,6.08536111111,8.55958333334,5.7325,7.526,3.54225,6.05654166667,4.46730555555,4.36641666667,7.92266666667
300.41,6.45111111111,8.99783333333,6.09525,7.73491666666,3.86025,6.339875,4.81471296296,4.74916666667,8.18379166667
300.78,6.91588888889,9.62975000001,6.58808333333,8.20041666667,4.41766666667,6.684,5.18751851852,5.04083333333,8.478125
301.15,7.07211111112,9.83599999999,6.67491666667,8.30941666667,4.71741666666,6.71541666667,5.34157407407,5.18741666666,8.62974999999
301.52,7.52244444444,10.4325833333,7.14108333333,8.86125,5.12683333333,7.04854166667,5.81181481481,5.50275,9.17666666666
301.89,7.6275,10.657,7.402,9.17975,5.38458333333,7.277625,5.97811111111,5.73675,9.32829166666
302.26,8.19163888889,11.41075,8.13425,9.81474999999,5.94691666667,7.97441666667,6.653,6.4235,9.82695833333
302.63,8.62383333332,11.9710833334,8.73583333333,10.289,6.37466666667,8.31833333333,7.18836111111,6.759,10.216875
303.00,8.99808333332,12.1755,9.14375,10.4741666667,6.63808333333,8.566625,7.48610185185,7.15525,10.4130416667
303.37,8.80383333333,12.0540833334,8.84391666667,10.3904166667,6.4775,8.50445833333,7.27361111111,6.87658333333,10.1802083333
303.74,8.89977777778,12.31925,8.99016666667,10.6560833333,6.54675,8.54129166667,7.38876851852,6.93241666667,10.3098333333
304.10,8.71477777777,12.19575,8.73383333333,10.6093333333,6.22291666667,8.48541666666,7.30637962963,6.89133333333,10.1094583333
304.47,8.76222222222,12.33775,8.80533333333,10.6931666667,6.06066666667,8.4115,7.19219444445,6.89633333333,9.92362499999
304.84,8.54383333333,12.2595833333,8.45433333333,10.41875,5.882,8.07941666667,6.93935185185,6.83708333333,9.58770833334
305.21,8.77058333334,12.4561666667,8.63558333333,10.4461666667,6.00591666666,8.22608333333,7.0742037037,6.979,9.58766666666
305.58,8.32216666667,12.1855833333,8.14091666666,10.2075833333,5.62875,7.7565,6.55273148148,6.57508333333,9.16370833333
305.95,8.05919444443,12.0579166667,8.01808333333,10.1230833333,5.54833333334,7.61,6.3137962963,6.51275,9.02570833332
306.32,7.88605555557,12.1823333333,7.84441666667,10.2515,5.40608333333,7.63420833333,6.27874074074,6.5645,8.87679166667
306.69,8.25802777778,12.5895833333,8.43533333333,10.5341666667,5.77708333333,7.93933333334,6.69608333333,7.199,9.34854166666
307.06,8.08769444445,12.3709166667,8.17066666666,10.3599166667,5.57291666667,7.78666666667,6.53469444444,6.94241666667,9.12395833334
307.43,8.01316666666,12.3063333334,8.10475,10.1628333333,5.56166666667,7.5955,6.43733333333,6.7875,9.07283333333
307.80,7.97191666667,12.2715833333,7.99083333333,10.2440833333,5.68383333333,7.612375,6.3984537037,6.9545,9.09491666667
308.17,8.15375000001,12.47375,8.32766666666,10.5565,5.816,7.86870833333,6.6372037037,7.16508333333,9.14475
308.54,8.40469444445,13.0171666667,8.78433333333,11.17975,6.32683333333,8.193875,7.18634259259,7.68516666667,9.56216666667
308.90,8.5423888889,13.1584166666,8.98491666667,11.1654166667,6.43808333333,8.21525,7.36568518518,7.83658333333,9.70729166667
309.27,8.4405,12.992,8.77966666666,10.9171666667,6.2115,8.05404166667,7.19402777778,7.65991666666,9.37066666667
309.64,8.40655555556,13.0056666667,8.72783333333,10.9655,6.223,8.04245833333,7.19251851852,7.60908333333,9.475875
310.01,8.35738888889,13.1256666667,8.64066666667,11.1230833333,6.26375,8.01291666667,7.26498148148,7.53883333333,9.442625
310.38,8.24508333333,13.1188333334,8.70008333333,11.19625,6.21575,7.81666666667,7.1037962963,7.55783333334,9.39904166667
310.75,8.42758333334,13.4528333333,8.93325,11.5835,6.34383333333,8.071,7.27560185185,7.8695,9.64370833332
311.12,8.33261111111,13.5924166667,8.94858333333,11.5658333333,6.29566666666,8.06458333333,7.2897037037,7.678,9.63970833334
311.49,8.04350000001,13.406,8.62108333333,11.2800833333,6.01716666667,7.690875,6.99625,7.28675,9.45499999999
311.85,7.73019444445,13.2528333333,8.31775,11.0434166667,5.534,7.31229166667,6.59913888889,6.80075,9.0775
312.22,7.77105555556,13.4121666667,8.347,11.1998333333,5.46,7.402875,6.60043518518,6.77033333333,9.09000000001
312.59,8.09552777777,13.872,8.52416666667,11.6500833334,5.75933333333,7.59133333333,6.84975,7.03383333333,9.51554166666
312.96,8.36261111111,14.20725,8.77616666667,11.9331666667,5.94758333333,7.73345833333,7.04746296296,7.21666666667,9.72145833333
313.33,8.59,14.4386666667,8.93391666666,12.12025,6.05875,7.6825,7.20831481482,7.174,9.83829166667
313.70,8.91597222222,15.0045,9.21366666666,12.5151666667,6.34325,8.02195833333,7.68399074074,7.41025,10.1517916667
314.07,9.13805555556,15.2539166666,9.415,12.7254166667,6.47233333333,8.01925,7.90288888889,7.48341666667,10.2428333333
314.43,9.61080555557,15.7245,9.92841666666,13.26175,6.91875,8.44470833333,8.37325925926,7.89016666666,10.5984583333
314.80,9.8091388889,16.0720833333,10.3000833333,13.51875,7.19316666667,8.74116666667,8.53468518519,8.13425,10.8563333334
315.17,9.87369444444,15.992,10.2494166667,13.4065,7.21708333334,8.78591666666,8.39125925926,8.13333333333,10.9352916666
315.54,9.89536111112,16.1319166667,10.4300833333,13.50875,7.32316666667,8.78445833333,8.489,8.22283333333,10.967625
315.91,9.74533333335,16.1341666667,10.5711666667,13.48075,7.20291666667,8.815875,8.54476851852,8.19366666666,10.7533333333
316.28,9.5443888889,16.0005833334,10.48025,13.38475,7.04991666667,8.549375,8.33137037037,8.09616666667,10.417375
316.64,9.58672222224,16.1655,10.6795,13.55,7.27333333333,8.89379166667,8.38607407407,8.33908333333,10.4955416667
317.01,9.75922222223,16.21725,10.8719166667,13.5738333333,7.46075,9.128375,8.37512962963,8.50841666666,10.5539166667
317.38,9.49122222222,16.0398333333,10.7645833333,13.2805833333,7.34333333333,8.94404166667,8.0400462963,8.40366666667,10.2782083333
