wavelength,Back_RamMelf,Belly_RamMelf,Breast_RamMelf,Crissum_RamMelf,Crown_RamMelf,DorTail_RamMelf,Rump_RamMelf,Throat_RamMelf,WingTip_RamMelf
739.59,12.3480666667,27.4933333333,19.8738666667,25.978,8.40373333335,11.9322666667,26.0582,13.5906,12.6806
739.91,12.4934,27.7214666667,20.0706,26.1452666667,8.62333333332,12.0668,26.2449333333,13.7514666667,12.8602666667
740.23,12.5288666667,27.74,20.0867333333,26.2558,8.65886666666,12.1300666667,26.2764666667,13.7910666667,12.9692666667
740.54,12.6492666667,27.8856,20.2594666667,26.4999333333,8.86606666667,12.3318666667,26.4176,13.9734666667,13.1684666667
740.86,12.4485333333,27.7234,19.9644,26.3032,8.60633333333,12.2448,26.1932,13.7926,13.039
741.18,12.5394,27.8322666667,20.0897333333,26.3164666667,8.67466666668,12.3814666667,26.2806,13.9295333333,13.1518666667
741.49,12.5456666667,27.8434666667,20.0381333333,26.4012,8.68226666665,12.4238666667,26.3373333333,13.9318,13.1878666667
741.81,12.638,27.8440666667,20.1250666667,26.376,8.749,12.4871333333,26.4404666667,14.0306,13.2304
742.12,12.8736666667,28.0385333333,20.286,26.5657333333,8.92626666667,12.5426666667,26.5452666666,14.15,13.3578
742.44,13.0545333334,28.1597333333,20.37,26.6514,9.00406666666,12.5877333333,26.697,14.2231333333,13.5555333333
742.76,13.3258,28.4595333333,20.4948,26.8304666667,9.31966666667,12.9393333333,26.9540666667,14.4143333333,13.9993333333
743.07,13.3216666667,28.4433333333,20.4002,26.9604,9.26333333335,12.8538,27.0418,14.4797333333,13.9944666667
743.39,13.5436666667,28.6095333333,20.6508666667,27.0524666667,9.37133333334,13.0896666667,27.2416,14.643,14.1848666667
743.70,13.5766,28.5508666667,20.6888666667,26.9198666667,9.39466666667,13.092,27.2496,14.664,14.1732
744.02,13.6740666667,28.63,20.7845333334,26.8983333333,9.4522,13.2046666667,27.3068,14.7657333334,14.1831333333
744.34,13.7882666667,28.7258666667,20.9976666667,26.9939333333,9.73553333333,13.3213333333,27.4728,14.9556,14.3988666667
744.65,13.8952666667,28.7496666667,20.9210666667,27.1122,9.78526666669,13.4438666667,27.4976,14.975,14.3968
744.97,13.826,28.7044666667,20.8886,27.0019333333,9.69200000001,13.3575333333,27.4220666667,14.8925333333,14.2158666667
745.28,13.7875333333,28.6435333333,20.8658,26.91,9.66346666666,13.2400666667,27.3986,14.9088,14.0510666667
745.60,13.6765333333,28.5282666667,20.8954,26.8736666667,9.60620000001,13.1972666667,27.4362,14.87,13.9666
745.91,13.747,28.7122666667,21.0922,27.0477333333,9.65366666668,13.319,27.559,14.9532,14.0036
746.23,13.9268,28.9341333333,21.1952666667,27.3424,9.66113333332,13.3394,27.7922,15.0972666667,13.8879333333
746.55,13.7843333333,28.9259333333,21.0834,27.233,9.50466666666,13.1046666667,27.7066666667,14.8718666667,13.8605333333
746.86,13.4017333333,28.7858666667,20.8018,27.1990666667,9.27906666667,12.7576,27.57,14.6032666667,13.5426
747.18,13.1731333333,28.8799333334,20.6572666666,27.1969333333,9.05866666667,12.5012666667,27.5798666667,14.4878,13.3956666667
747.49,13.1378666667,28.9764,20.8064666667,27.3402666667,9.08226666667,12.4456,27.7684666667,14.5618666667,13.5454
747.81,12.9340666667,28.8999333334,20.6924,27.3404,8.86673333335,12.2645333333,27.6918,14.4021333333,13.2253333333
748.12,12.5764,28.618,20.5681333333,26.9423333333,8.51433333333,11.9564666667,27.3592666667,14.0859333333,12.7943333333
748.44,12.4758,28.6931333333,20.4421333333,26.9303333333,8.48119999999,11.9153333333,27.3850666667,14.0434,12.7311333333
748.75,12.412,28.6999333333,20.3526,26.9924666667,8.37639999999,12.0158666667,27.4448,14.0263333334,12.8228
749.07,12.2326666667,28.648,20.191,26.8910666667,8.18486666666,11.9564,27.3126,13.9022666667,12.7706
749.38,11.882,28.4079333333,19.9482666667,26.6314,7.92753333333,11.6978,27.1076666666,13.6334666667,12.4823333333
749.70,11.5862666667,28.0364,19.8902,26.418,7.80220000001,11.462,26.9112,13.3519333333,12.4069333333
750.01,11.5877333333,27.9501333333,19.8988666667,26.4314,7.82226666667,11.5816,26.9141333333,13.3621333333,12.3594666667
750.33,11.8876666667,28.2295333333,20.1543333333,26.6358666667,8.03626666667,11.7828,27.0778666667,13.6932,12.7308666666
750.64,12.0477333333,28.3456,20.34,26.8211333333,8.16846666668,11.9611333333,27.2744,13.7886666667,12.8965333333
750.96,11.7613333333,28.0185333333,19.9423333333,26.4710666667,7.83539999999,11.6358666667,26.891,13.3002666667,12.4322666667
751.27,12.1357333333,28.2703333333,20.166,26.7404666667,8.2006,11.9307333333,27.1158,13.5323333333,12.8288666667
751.59,12.2866666667,28.4557333333,20.2857333333,26.9689333333,8.33446666667,12.0646666667,27.2938,13.6232666667,13.0824666667
751.90,12.5342,28.5391333333,20.5744666667,27.1532666667,8.40240000001,12.2458,27.3187333333,13.6644666667,13.3272666667
752.22,12.7176,28.7418,20.7718666667,27.3256,8.56519999999,12.2496666667,27.4528,13.6474,13.5941333333
752.53,12.9177333333,28.794,20.8375333333,27.3403333333,8.66706666668,12.2091333333,27.4426666667,13.6549333333,13.6446666667
752.85,13.1897333333,28.8280666667,20.8128,27.3666,8.65353333333,12.2372666667,27.5186,13.6883333333,13.7458666667
753.16,13.2882,28.9893333333,20.8110666667,27.3444666667,8.58999999999,12.3604,27.6129333333,13.7839333333,13.7143333333
753.47,13.3620666667,29.2046666667,20.9680666667,27.3941333333,8.73193333332,12.4928666667,27.6839333333,13.9168,13.7690666667
753.79,13.3807333334,29.1088,20.9859333333,27.3473333333,8.75813333333,12.5226666667,27.6608666667,13.8076,13.6118
754.10,13.6395333333,29.1619333333,21.0923333333,27.4260666667,8.91993333333,12.6381333333,27.811,13.9106,13.8050666667
754.42,13.9606666667,29.5567333333,21.3508666667,27.7332666667,9.12166666665,12.913,28.2016,14.2764,14.2074
754.73,13.8956,29.4988,21.3306666667,27.5615333334,9.0294,12.7122666667,28.1849333333,14.1566,14.1484
755.05,13.7762,29.3834,21.2015333333,27.5121333333,8.86846666667,12.4305333333,28.0694,14.0707333333,14.0283333333
755.36,13.6056666667,29.2025333333,20.9839333333,27.3804666667,8.73313333333,12.1649333333,28.0234666667,13.9486,13.8671333333
755.67,13.48,29.0002,20.8304666667,27.3418,8.66179999999,12.0954,27.9758666667,13.851,13.7000666667
755.99,13.4824666667,29.1092,20.8248,27.4160666667,8.75513333333,12.2536666667,28.0510666667,13.9358666667,13.7156666667
756.30,13.5507333333,29.2862666667,21.0311333333,27.4867333333,9.06246666667,12.4872666667,28.1972,14.2244666667,13.9746666667
756.62,13.5107333333,29.3830666667,21.0086666667,27.6471333333,9.15573333333,12.4198666667,28.3204,14.2857333333,14.0519333333
756.93,13.7102,29.4217333333,21.1176666667,27.8794666667,9.28300000001,12.5296666667,28.5552666667,14.4270666667,14.2194
757.24,13.4401333333,29.2959333333,20.9461333333,27.7000666666,8.95133333332,12.3239333333,28.4565333333,14.1530666667,14.0354
757.56,13.3114666667,29.3168,20.9588666667,27.6518,8.9006,12.2937333333,28.4318,14.1701333333,13.9196
757.87,13.3963333333,29.2981333333,21.1759333333,27.8014,9.11813333334,12.3809333333,28.5062,14.3768666667,14.1230666667
758.18,13.2353333333,29.238,21.1452,27.8074666667,8.84806666667,12.26,28.4411333333,14.361,13.9211333333
758.50,13.1777333333,29.3658,21.1237333333,27.8344,8.84433333334,12.2926666667,28.5135333333,14.442,13.9665333333
758.81,13.1977333333,29.5296666667,21.1352,27.8828,8.92393333333,12.255,28.4886,14.6216,13.8998
759.13,13.3094,29.6549333333,21.2890666667,27.9210666667,9.1058,12.3524666667,28.5156,14.8264666667,13.9583333333
759.44,13.7152,29.9552,21.6999333333,28.3622,9.44026666668,12.6852666667,29.0058666667,15.2274666667,14.3
759.75,13.8534666667,30.0120666667,21.8791333333,28.6004666667,9.58153333334,12.7783333333,29.0766666667,15.254,14.2641333333
760.07,13.7954,29.7134,21.8023333333,28.4058666667,9.53466666668,12.6926,28.8439333333,15.0005333333,14.1157333333
760.38,13.7744666667,29.6359333333,21.7693333333,28.3904666667,9.50133333333,12.6639333333,28.8642666667,14.9288,14.0592666667
760.69,13.8318,29.5670666667,21.7334,28.3257333333,9.61166666667,12.6162,28.8372,15.0668,14.0505333333
761.01,13.9318666667,29.4908666667,21.7030666667,28.3492,9.63900000001,12.5599333333,28.7586,15.0591333333,14.0758
761.32,13.8877333333,29.4843333333,21.4943333333,28.3099333334,9.52006666667,12.4908666667,28.6119333333,14.917,13.8678666667
761.63,14.0698,29.5669333333,21.532,28.3528666667,9.78213333332,12.7072666667,28.7202,15.0938,14.1346
761.94,14.2740666667,29.5486666667,21.6798666667,28.4608666667,9.94280000001,12.9012,28.7878,15.2474,14.1632666667
762.26,14.3064666667,29.4489333333,21.8106666667,28.4425333333,10.0078,13.0286666667,28.8604,15.2956666667,14.256
762.57,14.3718,29.5642666667,21.8794666667,28.5189333333,9.95446666667,13.009,28.9886,15.3546666667,14.3784
762.88,13.9061333333,29.1066,21.4448666667,28.0331333333,9.52873333335,12.5248666667,28.5681333333,14.9271333333,13.9794666667
763.20,13.5454666667,28.8594666667,21.0408666667,27.7591333333,9.17273333332,12.1894,28.2586,14.6007333333,13.7541333333
763.51,13.6650666666,29.0825333333,21.1697333333,27.8444666667,9.24446666666,12.2778666667,28.3619333333,14.8269333334,13.8825333333
763.82,13.5671333333,29.0414,21.0974666667,27.6758,9.08259999999,12.1113333333,28.2662,14.7259333333,13.8591333333
764.14,13.5856666667,29.1615333333,21.1594666667,27.7670666667,9.00819999999,12.1945333333,28.331,14.7979333333,13.9274666667
764.45,13.5174,29.0547333333,21.0598666667,27.6238666667,8.93773333332,12.1546,28.3336666667,14.7578,13.8429333333
764.76,13.7595333333,29.1158,21.2670666667,27.6480666667,9.12413333333,12.3922,28.5488666667,14.9232,14.0370666667
765.07,13.8986,29.3278,21.4297333333,27.7920666667,9.28773333333,12.5332666667,28.7138666667,15.0098666667,14.1020666667
765.39,14.0104,29.6005333333,21.6070666667,27.8824666667,9.36739999999,12.6708666667,28.9654666667,15.1278,14.327
765.70,13.9106666666,29.5781333333,21.5055333333,27.7349333333,9.24640000001,12.5910666667,28.9181333333,15.0038666667,14.227
766.01,13.7372,29.5260666667,21.3638666667,27.5960666667,9.16080000001,12.54,28.8666666667,14.9527333333,14.0132666667
766.32,13.8766,29.7658666667,21.527,27.7852,9.35086666667,12.6873333334,29.0365333333,15.1343333333,14.1224
766.64,14.3838666667,30.1233333333,22.0340666667,28.1002666667,9.88806666667,13.1631333333,29.5160666667,15.643,14.5296
766.95,14.3501333333,29.9522,21.8957333333,28.0074666667,9.761,13.2052,29.4532666666,15.5695333333,14.3848666667
767.26,14.4143333333,30.1142,21.9729333333,28.2799333333,9.91259999998,13.3940666667,29.5409333333,15.6949333333,14.3464
767.57,14.5843333333,30.0964666667,22.0183333333,28.334,10.1491333333,13.5589333333,29.6577333333,15.8630666667,14.4515333333
767.88,14.3169333333,30.1014,21.9488666667,28.3058,9.86193333332,13.4166666667,29.4822666667,15.6154,14.2961333333
768.20,13.9691333333,29.9076,21.8108,28.0993333333,9.6098,13.1964,29.2341333333,15.3910666667,14.0040666667
768.51,13.9108666667,29.9488666667,21.7654666667,28.1144,9.4434,13.3858,29.2581333333,15.4386666667,14.0239333333
768.82,14.0836,29.9703333333,21.7976,28.2265333333,9.74673333332,13.6446666667,29.3815333333,15.6348666667,14.2278666667
769.13,14.6452,30.4609333334,22.2539333333,28.8166666667,10.2182666667,14.2494,30.0476,16.1219333333,14.7667333333
769.44,14.8386666667,30.4019333333,22.5497333333,29.0375333333,10.3463333333,14.422,29.9854666667,16.1208666667,14.9208
769.76,14.9392666667,30.5126,22.6042,29.0784,10.1699333333,14.5602,30.164,16.1028666667,14.9932666667
770.07,14.819,30.5557333333,22.5690666667,29.0793333333,9.85893333333,14.4752,30.0951333333,16.1663333333,14.7850666667
770.38,15.2890666667,31.1723333333,23.2058,29.5458666667,10.5442666667,14.8694,30.6249333333,16.6854,15.3544666667
770.69,15.8008666667,31.5515333333,23.6887333333,29.8542666667,11.0191333333,15.3499333333,30.9159333333,17.0879333333,15.8070666667
771.00,15.6502666667,31.4394,23.6586,29.6749333333,10.7892,15.2493333333,30.6818666667,16.8119333333,15.7008666667
771.32,15.8052666667,31.5368666667,23.6888,29.6254666667,10.8710666667,15.3091333333,30.6340666667,16.9195333334,15.7988
771.63,16.0274666667,31.622,23.7774,29.6632666667,10.9581333333,15.3407333333,30.7955333333,17.2084666667,15.9493333333
771.94,15.7266666667,31.142,23.4392666667,29.2685333333,10.513,14.8461333333,30.4204666667,16.7561333333,15.5876
772.25,15.8876666667,31.4286666667,23.7152,29.4028666667,10.3988,14.8746666667,30.53,16.6514666667,15.6251333333
772.56,15.9722,31.333,23.6202666667,29.1934666666,10.3686,14.7292666667,30.1614666667,16.5019333333,15.6189333333
772.87,16.2978666667,31.6667333333,23.7329333333,29.3,10.666,15.0477333333,30.5327333333,16.8134666667,16.0280666667
773.18,16.5015333333,31.9608666667,23.9044,29.5081333333,11.0492,15.3181333333,30.5951333333,16.983,16.3122
773.50,16.6752666667,31.9743333334,23.9317333333,29.4224666666,11.2434,15.3406666667,30.5260666667,16.9649333333,16.3166
773.81,16.5793333333,31.8414,23.5325333333,29.3781333333,11.0516666667,15.2934666667,30.3913333333,16.8414666667,16.0865333333
774.12,16.2824666667,31.5964,23.4037333333,29.2177333334,10.9090666667,15.0280666666,30.2150666667,16.7901333333,15.9054666667
774.43,16.8397333333,32.0763333333,23.6243333333,29.5804666667,11.5122,15.39,30.7016,17.272,16.4114666667
774.74,17.0528666667,32.2317333333,23.9377333333,30.0035333333,12.035,15.8441333333,31.1052,17.5929333333,16.7453333333
775.05,16.7404,32.1244666667,23.774,30.2464,12.0092666666,15.8554,31.0630666667,17.2656666667,16.4849333333
775.36,16.6361333333,32.2468,23.7452,30.2501333333,12.1208666667,15.7116,31.0235333333,17.3664666667,16.4201333333
775.67,16.0544,31.4392666667,23.0863333333,29.4880666667,11.6467333333,15.2561333333,30.2507333333,17.1142,15.9290666667
775.98,15.6254,31.0846666667,22.7756666667,29.2150666667,11.1170666667,14.8348,29.9405333333,16.8633333333,15.6146
776.30,15.1181333333,30.6616,22.3554666667,28.9423333333,10.7306666667,14.3874666667,29.5346666667,16.4486,15.0344666667
776.61,14.7782,30.3704,22.1745333333,28.7276,10.4656666667,14.118,29.4058666667,16.1900666667,14.6792
776.92,14.3762,30.3996,22.0898,28.7864,10.2420666667,14.0386,29.5368,15.7231333333,14.5113333333
777.23,13.7085333333,30.0170666667,21.77,28.1789333333,9.52053333333,13.4318666667,29.0050666667,15.0199333333,14.0267333333
777.54,13.2453333333,29.4713333333,21.2682,27.6321333333,8.88133333334,12.9732,28.5977333333,14.3793333333,13.4866
777.85,12.8935333333,29.1976,21.1111333333,27.3804,8.43353333333,12.7546666666,28.3062666667,13.9428666667,13.0478
778.16,13.2158666667,29.5260666667,21.2769333333,27.5674666667,8.43713333333,12.8554,28.6565333333,14.1756,13.1962666667
778.47,13.9585333333,30.116,21.7149333333,27.8033333333,8.93213333333,13.1481333333,29.0187333333,14.7293333333,13.9702
778.78,14.3134,30.3338666667,22.0628,28.0102,9.28260000001,13.5546,29.184,15.0287333333,14.4556666667
779.09,14.7058,30.9323333333,22.4689333333,28.7074,9.91600000001,13.7733333333,29.6718666667,15.3541333333,14.6858666667
779.40,15.3538,31.5934666667,22.9504,29.4287333333,10.8359333333,14.4517333333,30.2224666667,15.9351333333,15.2976666667
779.71,15.6026,31.8580666667,23.2766666667,29.5365333333,10.919,14.6916,30.3909333333,16.3482,15.7717333333
780.02,15.9401333334,32.0381333333,23.6915333333,29.8602,11.2648666667,15.1305333333,30.4918,16.7738666667,16.1424666667
780.33,16.2137333333,32.0617333333,23.6929333333,29.8273333333,11.1802,15.1899333333,30.5140666667,16.9003333333,16.2299333333
780.64,16.8581333333,32.4939333333,24.3765333333,30.4930666667,11.8948,15.8638666667,31.0919333333,17.6487333333,16.9194
780.95,16.6812,32.4378,24.0172666667,30.2443333333,11.756,15.4529333333,30.8605333333,17.5558666667,16.8044
781.26,16.0950666667,31.8389333333,23.6574666667,29.9070666667,11.5169333333,14.9432666667,30.4643333333,17.3086,16.5737333333
781.57,16.1027333333,31.7334,23.8399333333,29.6614,11.68,14.8840666667,30.2031333333,17.1938666667,16.5990666667
781.88,15.5930666667,31.5305333333,23.5971333333,29.2253333333,11.352,14.6168666667,29.8941333333,16.8972,16.0374
782.19,15.4956666667,31.3090666667,23.4503333333,29.0798,11.1668666667,14.4793333333,29.9288666667,16.7628666667,15.9306
782.50,15.5498,31.2696,23.2484,28.8492666667,10.7686,14.3651333333,29.9404,16.4417333333,15.762
782.81,15.3548,31.1224,23.071,28.6751333333,10.357,14.1204666667,29.8150666667,16.2537333333,15.5956
783.12,15.6469333333,31.3892666667,23.2615333333,28.902,10.8674666666,14.4814666667,30.0587333333,16.3470666667,15.6774
783.43,16.0549333333,31.5946,23.412,28.8028666667,10.9916,14.5433333333,30.2883333333,16.6753333333,15.9022666667
783.74,16.1954666667,31.7336,23.5283333334,28.8495333333,11.3828666667,14.6613333333,30.331,17.0897333333,16.3182666667
784.05,16.0828,31.4386666667,23.1196,28.3235333333,11.1212666667,14.4260666667,30.0902666667,16.8981333333,16.334
784.36,16.6844,32.0783333333,23.6590666667,28.8507333334,11.7215333333,15.2752,30.7793333333,17.6353333333,17.0629333333
784.67,17.4007333333,33.1247333333,24.2802666667,29.6474666667,12.3131333333,16.079,31.6611333333,18.279,17.5826
784.98,17.2882666667,33.2028,24.1892,29.8289333333,12.2342666667,16.2432,31.5991333333,18.4008666667,17.6397333333
785.29,17.3650666667,33.2702,24.0904666667,30.0248666667,12.2803333333,16.2621333333,31.7153333333,18.5446,17.9164666667
785.60,17.6472,33.5790666666,24.3277333333,30.4846,12.3867333333,16.4005333333,32.1502,18.8488,18.0022
785.91,17.1362,33.2566,24.2095333333,30.3253333333,12.1319333333,16.1111333333,31.9197333334,18.7624,17.737
786.22,16.2034666667,32.5821333333,23.5491333333,29.4782,11.2819333333,15.1462666667,31.354,17.9757333333,16.9546666667
786.53,15.7350666667,32.2325333334,23.2218,29.2869333333,10.6371333333,14.7148,30.9269333333,17.6516666667,16.6844
786.84,15.4294666667,31.8348,22.7816666667,29.2331333333,10.3801333333,14.287,30.5734,17.1039333333,16.4972666667
787.14,15.4847333333,31.619,22.6884,29.3419333333,10.1818,14.2726666667,30.7489333333,16.9264,16.5238666667
787.45,14.8941333333,31.3321333333,22.3006,29.2366,9.8098,13.7524666667,30.3357333333,16.3695333333,15.7834666667
787.76,14.8162,31.2300666667,22.4303333333,29.1098666667,9.78973333334,13.7158,30.1466666667,16.2141333333,15.5088
788.07,14.5876666667,30.9848,22.4073333333,28.83,9.5834,13.5354666667,29.8696666667,15.9595333333,15.4167333333
788.38,14.4596666666,30.6750666667,22.1491333333,28.4886666667,9.43686666666,13.2423333333,29.7309333333,15.6687333333,15.1428666667
788.69,14.5588666667,30.4750666667,22.2373333333,28.5007333333,9.25760000001,13.3004,29.7224,15.5581333333,14.9578
789.00,13.8679333334,30.0084,21.8076666667,27.9685333333,8.6608,12.7405333333,29.2412666667,14.7884666667,14.3575333333
789.31,14.1708666667,30.1624666667,22.0708,28.2667333333,8.82086666667,13.1957333333,29.3707333333,14.9956666667,14.7041333333
789.62,15.1145333333,31.0270666667,22.9448,29.0233333333,9.76253333333,14.3164,29.9306,16.0133333333,15.5933333333
789.92,15.1624,31.0674,22.7286,28.7334,9.80260000001,14.4834,29.9341333333,15.9432,15.5398666667
790.23,15.1323333333,31.1986,22.9782666667,28.5776,9.97633333335,14.7064666667,29.9590666667,16.0232,15.5800666667
790.54,14.7616,30.8766666667,22.7466,28.1696,9.6024,14.3528666667,29.444,15.6976666667,14.9416666666
790.85,15.5216,31.1539333333,23.2956666667,28.4562666667,10.2059333333,14.9856,29.8648,16.4295333333,15.4152
791.16,15.8630666667,31.3344666667,23.6416,29.012,10.4163333333,15.1520666667,30.3172666667,16.5294,15.8316666667
791.47,15.8944,31.3058666667,23.4988,29.1953333333,10.4230666667,14.8780666667,30.3310666667,16.4644,15.908
791.78,15.5351333333,31.3154666666,23.3428666667,29.1514,10.3017333333,14.7902666667,30.3536,16.346,15.6625333333
792.08,15.5266666667,31.7571333333,23.5142,29.3902666667,10.6578666667,15.1169333333,30.4941333333,16.6160666667,15.8110666667
792.39,16.2063333333,32.456,23.8080666667,29.8288,11.434,15.8448,30.7834,17.2666666667,16.4714666667
792.70,15.6408666667,31.8417333333,23.0750666667,29.2300666667,11.1321333333,15.2306,30.374,16.698,15.9545333333
793.01,15.3456,31.3697333334,22.6376,28.8386666667,10.7830666667,14.8606666666,30.3902666666,16.2085333334,15.5974666667
793.32,14.9816,31.0357333333,22.3173333333,28.6888,10.3714666667,14.0813333333,30.2436,15.6754666667,15.0062666667
793.62,14.2288,30.6268666667,21.7612,28.2985333333,9.57213333333,13.398,29.9254,15.1343333333,14.1094
793.93,13.8127333333,30.719,21.8186,28.2925333333,9.66646666667,13.3778,29.8788666666,15.0038,14.2029333333
794.24,13.5252666667,31.0151333333,21.7524666667,28.3936666667,9.35866666667,13.0707333333,30.2524666667,14.6718,14.4444666667
794.55,13.7467333333,31.2908666667,21.6893333333,28.5376666667,9.43513333332,13.2779333333,30.3733333333,14.9924666667,14.5284
794.86,13.9064666667,31.4228666667,21.9658,28.8488,9.51226666666,13.5544666667,30.4977333333,15.0678666667,14.726
795.16,14.2628666666,31.5942666667,22.4737333333,29.2003333334,9.48033333333,13.5982,30.6795333333,15.2374,14.8776
795.47,14.1994,31.3784,22.2271333333,29.0224666667,9.11153333332,13.2342666667,30.6706666667,14.8774,14.9172
795.78,13.7686,30.5836,21.9683333333,28.7785333333,8.76846666667,12.8191333333,30.3363333334,14.5401333333,14.6093333333
796.09,14.205,31.1787333333,22.4764,29.0589333333,9.1036,13.2244,30.8124,15.1264,15.1509333333
796.40,14.2794,31.387,22.779,29.2189333333,9.25860000001,13.3876,30.8944,15.5259333333,15.2403333333
796.70,15.0379333333,32.0362,23.6551333333,30.0958,10.2235333333,14.3550666666,31.6089333333,16.5610666667,16.4037333333
797.01,15.6209333333,32.339,23.8451333333,30.8304,10.9430666667,14.8862,32.0941333333,16.9973333333,17.0755333333
797.32,15.6958,32.4418666667,23.7938,31.1193333333,10.9757333333,14.8786,32.2387333333,17.0184,16.9886666667
797.63,15.4325333333,31.942,23.5940666667,30.8506,10.885,14.7394,31.642,16.5142666667,16.4603333333
797.93,15.3544666667,31.9450666667,23.7871333333,30.5714,11.0914666667,14.8736,31.6212666667,16.5073333333,16.5906666667
798.24,15.9414666667,32.6256666667,24.3454666667,30.9625333333,11.8682666667,15.7535333333,32.4376,17.4709333333,17.1196
798.55,15.8508,32.5576,24.0590666667,30.9109333333,11.9971333333,15.9007333333,32.3672666667,17.5024666667,17.2673333333
798.85,16.2378666667,32.6574666667,24.6645333333,31.2758,12.3751333333,16.4196,32.8087333333,17.882,17.6399333333
799.16,16.9792,33.3636666667,25.2899333333,31.9364,12.8694,17.1356,33.3334,18.5728666667,18.1038666667
799.47,17.1956666667,33.2118,25.2088,31.8906666666,12.8828,17.0438666667,33.0244666667,18.461,18.1320666667
799.78,17.3548666667,33.1998666667,25.2696,32.1314666667,12.9995333334,17.0878666667,33.0559333333,18.264,18.2536
800.08,18.0156666667,33.4598,25.6239333333,32.1893333333,13.5307333333,17.5702,33.1866666667,18.689,18.4613333333
800.39,18.73,34.0883333333,26.2025333333,32.4610666667,14.0115333333,18.0056666667,33.6138,19.3982,18.9798666667
800.70,19.7745333333,34.8756,27.0919333333,33.2002,14.9372,18.6316666666,34.4658,20.2356,20.1538
801.00,20.4728,35.7336,27.5148666667,33.8832666667,15.4304666667,19.3061333333,35.1220666666,21.4083333333,21.0383333333
801.31,20.6973333334,35.6856666667,27.364,33.8539333333,15.2537333333,18.9435333334,35.0092,21.5874,20.8638666667
801.62,20.7116666667,35.5626,27.2003333333,33.7623333333,14.8612666667,18.6446666667,34.7566666667,21.4338,20.6436
801.92,20.756,35.7427333333,27.0603333333,33.6379333333,14.6772,18.5722,34.7664666667,21.5854,20.5460666667
802.23,20.3748,35.8037333333,26.9570666667,33.4496,14.7742666667,18.4058,34.3627333333,21.8104666667,20.285
802.54,20.3811333333,36.3230666667,27.2089333333,33.5480666667,14.8792,18.4003333333,34.6644,21.8893333333,20.306
802.84,19.8308666667,36.4319333333,26.9995333333,33.4206666667,14.4626,18.0905333333,34.8009333333,21.5438666667,19.6670666667
803.15,19.2555333333,36.1456,26.7439333333,33.1899333333,13.9619333333,17.5684,34.4802666667,21.0973333333,19.1396
803.46,18.3946,35.8551333333,26.2224666667,32.7982,13.0998666667,16.9314,34.2727333333,20.5806,18.6052
803.76,16.9389333333,34.6631333333,25.3024,31.6881333333,11.8601333333,15.867,33.1614666667,19.3235333333,17.4378
804.07,16.1343333333,34.1899333333,24.8090666666,31.0012,10.9432,15.4976,32.4941333333,18.9814666667,16.418
804.38,15.7372666667,34.1952,25.0777333333,31.0113333333,10.9350666667,15.7199333333,32.4596666667,18.8039333333,16.4115333333
804.68,15.1131333334,33.9618,24.8106,31.0602666667,10.8604666667,15.9530666667,32.3582,18.5139333333,16.4228
804.99,14.1067333333,32.8549333333,23.9266666667,30.3926666667,10.0029333333,14.9218,31.2903333333,17.4785333333,15.5889333333
805.30,14.3162,32.8064,24.4344666667,30.7399333333,10.2248666667,15.0738666667,31.6399333333,17.5606666667,16.0332
805.60,15.1600666667,33.3392666667,24.8634,31.3656666667,10.8546666667,15.6240666667,32.0881333333,17.9794,16.7696
805.91,15.3984,33.5485333333,25.09,31.3552666667,11.367,15.7476,32.2047333333,18.2547333333,16.9982666667
806.21,16.1217333333,33.8841333333,25.9072666667,31.8434666667,12.2318,16.5854666667,32.7363333333,19.0318666667,17.7564666667
806.52,17.5527333333,34.9379333333,27.0995333333,32.7792,13.3853333333,18.1126,33.6854,20.1732666667,18.9320666667
806.83,18.4138,35.5058,27.8850666667,33.5231333333,14.0346,18.8678,33.9424666667,20.73,19.6035333333
807.13,20.1894666666,36.9305333333,29.1623333333,34.9971333334,15.6340666667,20.6655333333,35.4216666667,22.358,21.1990666667
807.44,20.4837333333,37.098,29.3532,35.3904666667,16.0022666667,21.0955333333,35.8624666667,22.5700666667,21.8123333333
807.74,20.7748666667,37.2315333333,29.3403333333,35.1789333333,15.9715333333,20.8992,36.1432666667,22.6619333333,21.7509333333
808.05,21.2808666667,37.6466666667,29.6872666667,35.3828666667,16.187,20.9769333333,36.2824666667,22.8,21.6740666667
808.35,21.7132,38.419,30.2916,35.9182,16.862,21.8094,37.3849333333,23.5469333334,22.0920666667
808.66,21.8444666667,38.7009333333,30.2451333333,36.1949333333,16.9486,21.9056666667,37.4448666667,23.6703333333,22.0467333333
808.97,20.8646,37.5938666667,29.1415333333,35.2630666667,15.5890666667,21.0213333333,36.7042666667,22.6442666667,20.8081333333
809.27,20.1720666666,36.6539333333,28.018,34.4041333333,14.4804666667,20.2485333333,35.8700666667,21.6507333333,20.121
809.58,19.3418666667,36.4026666667,27.3834,33.9459333333,13.6527333333,19.2896666667,35.6140666667,20.8601333333,19.7717333333
809.88,18.6587333333,35.8634,26.3214,33.4129333333,13.1806,18.4063333333,35.3852,20.3120666667,19.223
810.19,18.4002,35.6492,26.0842,33.2062,13.3198666666,18.1995333333,35.609,20.1406,19.4914666666
810.49,18.3130666667,35.533,26.1268666667,33.2996,13.2185333333,17.9352666667,35.3779333333,20.1550666667,19.494
