wavelength,Back_ThrEpim,Belly_ThrEpim,Breast_ThrEpim,Crissum_ThrEpim,Crown_ThrEpim,DorTail_ThrEpim,Patch10_ThrEpim,Patch11_ThrEpim,Rump_ThrEpim,Throat_ThrEpim,WingTip_ThrEpim
183.35,47.9388666667,46.9212,58.9314,25.8524666667,27.5826666667,38.3715333333,47.1247333333,51.9085333333,43.5877666667,46.7684,54.8091333333
183.73,46.6110666667,42.2778,60.7221333333,21.1111333333,23.7222,34.8333333333,45.7779333333,51.1666666667,40.9443666667,43.5554666667,53.6112666667
184.11,48.4523333334,41.6666,66.9046666666,21.1308666667,23.3927333333,38.2739333333,48.7499333333,55.7142666667,40.4167,43.8095333333,55.8332
184.49,40.2085333333,33.8195333333,63.1251333333,11.2500666667,9.51393333334,31.1111333333,43.4722666667,56.875,34.3403333333,37.3610666666,51.4584
184.87,50.6916666667,45.8491333333,73.2076666667,25.9120666667,22.5785333333,43.3962,53.2076666666,69.3708666667,45.0000333333,48.6792000001,60.0628666667
185.25,53.0304,46.2423333333,73.0303333332,30.9697333333,27.0909333333,45.8182,57.5757333334,70.5454,47.6667333333,50.303,60.1212666667
185.63,59.4100666667,52.6254,76.9910666667,36.3422,33.2743333333,53.2153333333,62.1238666666,74.3953333333,52.8317666667,55.3392666667,62.1238
186.01,60.7971333333,49.5652,83.4057999999,33.1158666667,27.2463333333,52.8986,63.6231333334,78.7681333333,51.3767,52.6087333333,67.8985333334
186.39,57.0037333333,49.5881333333,83.3707333334,35.5805333333,23.2958666667,47.4906666667,62.0974666666,84.1196666665,49.4382333333,51.7603333334,66.8913333333
186.77,65.8334666665,60.9092666667,90.0757999999,46.6666666667,31.6667333333,53.1817333333,74.2424666666,92.4240666667,61.2120666666,60.6059999999,74.1666666668
187.15,62.3654,62.7241333333,90.896,51.8996,33.6917333333,55.4838666667,75.9855999999,93.8350666665,66.4156666667,61.7921999999,73.6200666667
187.53,58.9741333333,63.9744,84.9359333333,50.641,37.3076666667,52.9487333333,70.5128,91.6667999999,68.2371666667,60.5128666666,72.1154
187.91,60.4965333333,70.1418,88.4395333333,52.4114,34.1135333332,54.1133333333,74.1842666666,98.4398,72.7305333333,61.9149333333,75.6028666667
188.29,74.0833333332,90.6666666667,107.083333333,67.6666666667,45.3333333334,66.0,88.5833333334,119.166666667,90.8333333333,76.5,93.1666666669
188.67,67.3485999999,86.8938666666,100.3788,64.0150666667,42.8029999999,65.0757333333,83.5606666667,107.045333333,84.3559333333,67.5756666666,86.9697333332
189.05,64.4961333333,86.2015333333,99.1473333333,64.8835333333,38.2170666667,62.8682,84.2636,104.108666667,83.2170999999,61.0077999999,87.6745333333
189.43,59.4926666667,82.3913333333,94.9274666667,63.3334,34.7101333333,60.0723333333,76.6666000001,99.5651999999,80.3260333333,58.8405333333,81.9565333334
189.81,51.3131333333,74.2761333333,87.3401333333,58.1143333333,32.2558,51.3804666667,65.4545333333,89.2929333333,73.7373333333,54.4108666667,75.3535333333
190.19,45.8333333333,68.5554666667,73.9999333333,57.5554666667,34.8888666667,47.8889333334,60.5000000001,78.4443333334,68.8611333333,53.0001333334,65.3334
190.57,42.9569333334,63.2796,65.8065333333,50.3226,32.0428666667,44.1397333333,52.5270666667,71.0752666667,63.6021,50.1075333333,61.2366
190.95,41.1474666667,56.5028,61.3113333333,46.8308,27.6502666667,44.2622,47.0490666667,66.2295333333,57.7048,46.2294666667,56.94
191.33,40.2777333334,52.2221333333,55.6666,44.2221333333,25.1111333333,40.1112666667,40.8333333333,57.9999333334,50.2777,40.1110666667,51.8888666667
191.71,46.0398,51.7948666667,60.2278666667,49.0028,27.0654666667,45.4701333333,46.0399333333,59.9432,52.7919333334,43.0768666667,53.903
192.09,46.7786666667,48.1792666667,59.8878666667,50.7562666667,30.6442666667,48.2353333333,44.4817999999,60.1119333334,53.1372333333,44.2017333333,52.2128666667
192.47,42.006,42.773,55.9290666667,48.6135333333,24.7197333333,46.9616,40.0000000001,54.8082666667,47.7875333333,40.1769333333,47.7876
192.85,38.9188666667,35.1952,52.1322,43.4233333334,22.1620666667,43.1830666667,34.8949333333,48.6486666667,43.3933333333,39.2793333333,40.7206
193.23,31.6208,23.4862666667,40.6116,30.5810666667,12.9662666667,33.0886,22.4465333333,37.737,32.5382,30.3365333333,26.6666666667
193.61,20.0843333333,5.23206666666,27.0042,14.1772,-6.49793333336,21.9409333333,3.37553333335,26.6668,19.6624333333,17.2150666666,10.1266
193.99,14.5160666667,-8.92453333334,19.6774,8.92473333341,-21.9354666667,20.4302,-6.02146666673,26.0215333334,17.1505666667,8.06460000002,-1.93560000002
194.37,27.1515333333,-9.09086666665,33.3334,7.75760000001,-21.0908666666,32.0000000001,-4.96960000005,38.9090666667,24.6666333333,15.5152000001,-3.75773333332
194.75,34.7059333333,-38.8235333334,44.5099333333,3.13726666665,-49.8038000001,50.7843333333,-18.8235333335,60.9803333333,27.5491,5.09806666667,-27.4509333333
195.13,31.7172,-30.1010666667,54.3433999999,2.82833333327,-47.6768666667,53.7373333333,-12.3232,72.5252666667,38.2828333333,6.86866666674,-21.8181999999
195.51,27.6923999999,-34.1027333333,75.3845333333,3.84606666666,-54.1025999998,76.1537333333,-3.07686666674,111.7948,67.3076999999,18.7179333334,-11.2820000001
195.89,25.1283333335,-75.8974666667,142.051333333,-18.9744666666,-121.538333333,151.794733333,-18.9743999999,217.948733333,120.7693,36.9230666667,-21.0256
196.27,17.0371333333,-71.8518666665,176.296333333,-34.8147333334,-208.888866667,197.037,-11.8518000001,279.259466667,177.777733333,62.2222000002,-34.0738666665
196.65,-33.3333333333,-147.777933333,201.111,-136.666666667,-346.666533333,192.222266667,-77.7776666667,336.666666666,235.000033333,32.2222666666,-89.9999999999
197.03,65.2380666667,85.2380666665,-39.0475333333,85.7142000001,177.142933334,-30.9524,75.2380666666,-107.618933333,-55.2380000001,7.14293333332,70.4760666667
197.40,58.0954000001,41.2698666666,-27.6190666668,49.2063333335,102.5396,-33.3333333333,30.7936,-74.9206,-50.1587000001,-9.20633333332,37.4602666667
197.78,1066.66666667,1480.0,3046.66666667,1380.0,253.333333334,2646.66666666,1740.0,3366.66666667,3533.33333333,2593.33333333,1406.66666667
198.16,249.333333333,392.0,702.666666666,332.0,180.000000001,607.999999999,428.0,681.333333332,765.333333333,645.333333334,332.0
198.54,-21.4815333334,-151.8518,-299.999866667,-112.5926,-5.926,-231.851866667,-125.926066667,-250.370466667,-318.5184,-254.814733333,-108.148133333
198.92,8.4847333334,-151.515133333,-259.393866666,-106.060666667,-3.6363333332,-156.969533334,-95.1514666667,-160.000066666,-269.999966667,-200.606066667,-87.8787333333
199.30,55.6989333333,-10.7527333333,-46.2364666669,6.02159999992,46.4516666667,-3.22573333326,13.7635333333,-4.94633333334,-51.8279333332,-23.6558666666,15.4838666667
199.68,54.7286,10.6977333334,-10.3875333333,25.7363333334,57.3643333333,22.0155333334,32.7131333331,21.2404,-11.7829333333,2.6357333334,36.8992666667
200.06,94.8148000001,45.4814666667,32.8888666667,52.2963333333,87.9999333333,59.4073999999,77.7776000001,59.2591999999,30.3703333333,39.7036666666,79.7036000001
200.44,91.3889333333,49.0277333333,30.6945333333,43.8890000001,78.6110666667,58.7497999999,81.5278000001,53.8888666667,30.6943999999,33.8889333333,78.1944666666
200.82,80.8486000001,47.394,35.0302666667,37.4545333333,69.6969333333,53.5757999999,73.2120666667,47.5151333334,24.7878333333,27.0303999999,77.0909333333
201.19,86.1436666667,51.7647333333,36.2092,33.8561333333,73.3333333333,53.7255333333,77.1240666667,51.8953333333,23.3985333333,34.7713333334,82.6144
201.57,85.0316000001,53.4592,38.8678666667,33.9622666666,75.7233333334,54.5911333333,82.8930666667,57.6100666667,30.2517,38.2389333333,82.7672000001
201.95,97.2222666666,72.0370666666,66.7593333333,54.6297333333,89.1666666665,68.4259333333,91.6666666667,69.8147333333,56.8518666667,59.2592,94.5369333333
202.33,86.9047333333,68.8888666666,67.6189333333,51.4286,83.8094666667,66.1112000001,82.9364000001,63.4126,56.9047333333,57.6984,86.9841999999
202.71,87.8548666667,74.7853333333,75.1155333333,60.2640666667,86.6006,71.6830666666,82.9703333333,69.1748666667,64.2243666666,62.3102666667,85.9404666667
203.09,90.2858666666,80.1903333333,82.7300666667,68.4444666667,92.4445333333,75.111,85.9047999999,77.9683333333,69.7777333333,66.7301333333,90.5395999999
203.47,95.2189333334,85.1851333334,91.0437333333,74.1414666665,101.4814,78.5858000001,93.3332666668,84.6464666667,76.1951,71.5823999999,96.9696000001
203.85,94.4232000001,87.5640666667,91.6024666667,76.6667333333,102.692266667,78.5256666667,93.8460666665,86.6024666667,78.4936000001,73.3975333334,96.4743333334
204.22,84.6406666666,79.6732666667,86.3399333334,70.1961333333,96.6666000001,72.2876666667,83.9213999999,80.6535333333,68.9215333333,66.9934666666,87.7776666667
204.60,94.6801333333,88.5523333333,99.2591333333,83.1649333333,108.0134,79.8652666665,95.0169333333,95.6903333335,80.7407333333,78.5859333333,96.0943999999
204.98,117.317133333,116.260133333,119.512266667,108.2926,139.1056,99.1057333332,118.861733333,119.8374,105.569133333,98.4553333333,118.455266667
205.36,110.262133333,114.007466667,116.5542,108.089866667,134.007466667,98.7265333332,115.580533333,116.9288,104.868933333,96.8539999999,114.4568
205.74,108.260866667,114.492733333,112.536333333,105.869466667,131.014466667,101.086933333,110.2898,113.913066667,100.2173,96.1593333332,113.115866667
206.12,104.750933333,110.651466667,106.59,100.306466667,124.3678,98.2373999999,104.980866667,108.276,97.1646666667,91.8774666666,109.348666667
206.50,101.4736,107.087666667,101.754333333,94.4560666668,118.0352,95.2281333334,103.859733333,103.999933333,94.9473000001,91.7894666667,106.596466667
206.87,103.775,110.602533333,104.417733333,88.1927333333,117.269066666,94.4577999999,106.265066667,104.015933333,91.1246333335,92.8513333334,110.7632
207.25,107.7778,117.6068,111.453133333,84.3589333333,113.5042,98.8036,109.487333333,96.8376,91.7094333333,94.0171333334,113.247933333
207.63,95.7575999999,108.030266667,100.530333333,73.1817333335,98.4090666668,88.1818666667,96.6667999999,82.8030000001,80.947,81.5910666667,101.818266667
208.01,103.414733333,109.593466667,106.178866667,68.2114666665,96.9917333334,94.7154,98.6989999999,85.9348666665,81.8699333333,80.9757333334,108.780533333
208.39,107.5,111.666666667,110.0,69.1666666665,100.5,99.4166666668,100.666666667,88.9166666666,85.8749999999,81.2500000001,113.833333333
208.77,87.9167333333,91.5278666667,89.3054666667,53.8194,80.0695333332,84.9304666667,78.7500666667,71.3888666668,70.0000666667,65.4167333334,95.6944000001
209.14,72.8332666667,71.2221333333,75.8889333333,44.2777333333,62.7220666667,71.4444000001,66.2222666667,59.4443333333,58.3055,55.0001333333,82.0000666666
209.52,80.0574666667,74.8850000001,80.8619333333,47.184,68.9655333333,79.2530666667,70.4022,62.069,61.6953333333,57.2412666667,87.069
209.90,78.7825333334,73.1594666666,80.4058666667,45.3914,66.145,76.6376000001,69.2752666667,59.3044666667,59.4203333333,53.2174,84.5795333334
210.28,84.2690000001,78.2457333334,86.6666666666,53.1579333333,74.7369333333,83.6258666667,76.9591333333,67.5437333333,61.4328666667,61.9299333333,90.9357333334
210.66,84.5977999999,76.4941999999,85.4023999999,53.6783333333,76.6667333333,86.2643333333,74.4252666666,69.9999333333,58.2471,61.6668,88.5632666667
211.03,83.8483333333,73.6586666667,84.0109333333,56.9106,77.8861333334,85.6912,74.3632,72.141,61.5447,62.2765333333,88.9973333333
211.41,78.3907333333,66.2645333333,78.7931333334,51.1494,75.8045333333,83.2759333335,69.77,71.0345333333,56.207,57.5862,88.6208000001
211.79,77.2815333333,66.4078000001,80.1294666667,49.4498,76.5694666666,87.4434666667,70.2913333333,74.3041333334,54.4336666667,56.1812666667,91.4563333333
212.17,76.0942666667,65.1177999999,80.0002000001,50.7070666667,78.6532000001,85.0505999999,72.9293333333,73.2659333333,51.6836333333,57.1042666667,91.5152666667
212.55,71.1109333333,63.8562,75.4249333334,51.5686,75.2939333333,84.9019333333,72.353,71.8299333333,52.4835666667,57.3201333333,91.7647333334
212.92,71.3402,66.6668,75.4640000001,57.1133333333,79.6563333333,87.9723999999,74.7079333333,69.2783333334,55.3263666667,59.6563333333,97.8007333334
213.30,80.6838666667,76.3248,81.4531333333,61.2818666667,94.6152666666,97.9486666666,84.3591333334,76.4101333334,59.7008333334,67.8631333333,109.572666667
213.68,69.4064,68.5844666667,73.9725333333,51.0502666667,81.6436666667,86.9406000001,74.0638666667,71.8723333333,51.3242333333,62.2830666667,102.191666667
214.06,77.3333333333,74.7777333333,91.7778666667,56.2222666667,92.8888666666,96.6666,80.9999999999,80.2222,59.1112,68.2221999999,118.5556
214.44,70.2022,70.6059333333,86.0605333334,55.6565333333,84.6465333333,86.2627333333,75.8585333334,75.1514666667,63.4342,62.3232000001,108.080666667
214.81,74.3749333333,79.3747999999,90.1041333333,63.8539333333,87.8124666667,86.2499333334,86.9790666666,73.5414666667,69.9999,67.3958666667,118.124933334
215.19,69.0476666667,83.6508000001,94.7619333335,61.7461333333,99.3651333334,86.1906000001,93.3333333333,63.6507333334,63.8888333333,59.8412666666,138.0952
215.57,96.2602666665,107.804866667,112.520266667,85.8536666666,115.4472,99.5122666667,115.121866667,84.8780000001,84.7968333333,75.1220666667,156.260266667
215.95,88.6274666665,92.8105333334,100.915266667,81.8300000001,100.3922,87.5817333334,100.784333333,73.2025999999,82.8105,65.4902000001,136.993466667
216.32,62.2534666667,73.9905333332,78.3098666667,66.5727333333,76.9013999999,71.2676000001,77.2770000001,61.0329333334,69.6244,53.7089333334,104.507066667
216.70,69.9123333333,83.8595999999,89.4737333333,72.5438,84.386,73.1578,86.4034666667,65.4384,76.5352,62.4561333333,105.964866667
217.08,75.3921999999,87.4511333333,97.7452,71.5687333333,89.2154666667,73.9216,97.8430666667,69.1175999999,74.6568666667,63.9215333333,111.274466667
217.46,70.2778666667,81.3888000001,93.7038666667,67.037,82.5926,70.4630000001,93.7963333334,58.8889333333,68.6575333333,57.6851333333,104.1666
217.83,78.5508000001,91.2078,101.932466667,78.1642666666,96.6182666667,79.1303333333,106.763266667,63.6714,72.9951333333,65.8938,120.579866667
218.21,72.3486,83.5606000001,86.8181333333,73.409,88.0303333333,74.3181333333,100.757666667,60.0,68.3333,65.3789333333,106.3636
218.59,75.2380666667,88.1384,89.6969333333,74.4588,91.7747999999,77.4892000001,107.446,60.0866666667,69.1774,63.2901333334,115.497933333
218.97,73.4155333333,83.8684666667,87.4073333334,70.6996,90.1235333333,71.9341999999,100.329333333,61.7284,69.2180333333,58.3538666667,110.1234
219.34,72.1212,79.6362666667,84.3637333333,67.0303333333,79.0303333333,70.4848,89.0302666667,60.8486,65.6970666667,57.4545333333,98.0608000001
219.72,60.7844,68.8234666667,75.9478,55.0980666667,70.1960666667,58.5621333333,80.8496666667,46.0783333334,54.2483,46.6013333333,90.9804666665
220.10,63.4305333333,70.2912,74.5630666667,55.4044,70.2912666667,59.6116666667,82.5244,49.2557333333,52.9125666667,49.7088,90.0972666667
220.47,71.7894666667,73.4736,77.1228666666,56.4912666667,73.9649333333,62.2456666666,87.3683333333,48.2106666667,51.7895,55.0174666667,95.2981999999
220.85,68.5586,65.5856,71.3512666667,47.4774666667,71.0809999999,59.2793333333,86.3063333333,39.6396666667,41.4864333333,46.8469333333,97.0270666667
221.23,68.1591333333,67.3631333333,69.7513333333,46.8656666667,69.1542000001,64.179,84.9751333333,36.9155333333,41.1443666667,53.3335333334,96.9154666666
221.61,86.4444666667,89.2222666667,90.1110666667,62.0000666667,89.5555333333,85.7777333333,106.2224,52.6666,59.6111333333,78.7776,120.4444
221.98,83.3880666667,86.3388000001,90.1640000001,60.0002,87.6502666667,81.9672,101.967266667,47.7594666667,58.3061,78.1421999999,115.6284
222.36,78.0392000001,84.4445333334,86.6666000001,51.7646666667,86.7973333334,75.9477333335,101.307133333,42.745,49.2156333333,76.0784000001,118.562066667
222.74,74.9630000001,78.8148,74.963,39.7037333333,82.5185333333,66.6666666668,98.8148666667,36.5924666667,34.2962,71.4073999999,123.111066667
223.11,89.8550666667,85.5073333333,83.1884666667,22.8985333334,100.8696,92.174,126.087133333,33.0435333333,10.7247,93.6231333333,182.3188
223.49,-136.666666667,-125.0,-63.3333333334,180.0,-353.333333333,-290.0,-436.666666667,26.6666666667,176.666666667,-343.333333333,-681.666666667
223.87,-1980.0,-2086.66666667,-1480.0,-686.666666667,-3000.0,-2733.33333333,-3066.66666667,-1373.33333333,-616.666666666,-3006.66666667,-3860.0
224.24,-55.9420666667,-61.7390666665,-38.261,-2.31879999998,-99.4202666666,-99.4202,-104.058,-28.9855333333,3.04343333332,-101.159333333,-142.028866667
224.62,-11.4727333333,-14.8838,-0.154933333334,11.0076,-31.0078666667,-28.6822,-32.2480666667,3.56593333331,15.5038666667,-28.0621333334,-56.4340666667
225.00,-65.6566666667,-66.8687333333,-37.9799333333,-29.697,-71.3131333333,-68.0807333333,-80.4040666667,-31.515,-14.8483333333,-72.5251333333,-110.302866667
225.38,-62.564,-64.7861333333,-44.7864,-31.9657333333,-71.2820666667,-50.2564,-69.5726666667,-34.5298666667,-19.9145333333,-58.4615333333,-101.7094
225.75,-54.2342666667,-43.9640000001,-35.4954666667,-24.6846666667,-54.0541333333,-32.4324666667,-58.1982000001,-34.4144,-7.11726666668,-38.3784666666,-93.5134666667
226.13,-27.1112,-9.18519999994,-2.22233333335,2.5186,-16.4446,-0.2962,-24.1482,-10.8146,14.889,-1.42108547152e-15,-51.1110666667
226.51,-6.09193333335,12.2988666667,15.5172666667,20.9196,6.8964,12.9884,4.1378,10.9196,29.7701333333,22.4137333333,-22.1838666667
226.88,-3.49199999999,13.7567333333,5.7144,14.4973333333,6.56093333333,8.99466666667,1.37566666666,8.25406666666,27.4075,17.0372,-16.4022
227.26,0.243800000012,12.1137333334,5.2846,11.7887333333,10.6504,9.59346666665,0.406533333328,17.8862,24.5528333333,15.2846,-10.2439333333
227.64,2.91253333333,13.9806,10.0971333333,14.1747333333,14.6278666667,17.0226666666,4.78973333335,22.783,26.7637666667,17.1522,-4.53073333335
228.01,5.47013333333,14.9288,12.3647333333,13.0484,13.7892,16.5811333333,4.72926666668,20.6268,22.5356333333,16.2963333333,-0.455933333326
228.39,7.218,15.2882666667,14.436,13.4838,13.7342666667,17.9950666667,6.06526666668,22.3558,20.4512,14.2856666666,3.25826666666
228.76,1.71426666666,7.61893333334,5.95239999999,7.52386666667,5.09513333334,10.0476,-2.04773333334,15.3334,11.8809333333,7.04766666666,-2.619
229.14,4.16100000001,8.90386666668,6.71133333333,8.50119999999,5.86133333333,9.93273333333,-0.0895999999854,15.5703333334,11.6554,6.62193333333,-0.3132
229.52,8.11959999999,15.0426666667,14.1026666667,13.4615333334,11.5811333333,12.1795333333,4.18799999999,19.5725333333,17.6496,11.5384666667,5.42733333333
229.89,9.35019999999,16.4361333333,17.9036,16.6038,12.7043333333,12.0754,8.88913333332,24.1509333333,20.5450666667,12.8302666667,9.51793333334
230.27,16.8889333333,23.4073333333,22.5926,23.5926,20.0371333333,15.8518666667,14.7036,31.0739333333,26.9815,18.2222,16.2594
230.65,12.3596666667,19.8500666667,18.1273333333,19.4006,15.1310666667,10.824,10.5617333333,27.1908666667,22.4906,13.3707333333,12.4345333333
231.02,10.7469333333,18.9434666667,18.9434,20.7286666667,14.1348,8.99826666667,12.3862,28.4153333333,21.0927666667,11.9854,11.9853333333
231.40,15.0951333333,24.6978666666,24.5944,25.4232666667,18.1692,13.437,18.2728,31.7444,26.4766333333,16.6495333333,17.7894
231.78,14.3262,24.8227333333,24.1136666667,26.0993333333,18.1914,10.6028,17.7662,32.6595333333,26.8617,15.993,18.475
232.15,13.1930666667,26.3158,26.2104666667,26.8771333333,19.4736,11.7194,18.5613333333,34.6666666667,29.1052333333,16.7368666667,17.1228
232.53,11.6946,27.2626,25.1768666667,27.7838,19.5158666666,10.8380666667,18.324,33.2960666667,30.5029,17.2068,13.8920666667
232.90,12.5627333333,29.9036,27.7071333333,30.9827333333,22.1966666667,12.6396,19.1907333333,35.6454666667,34.6434,18.3814666667,13.6802
233.28,15.3734,33.0418666667,31.1474666667,34.0619333333,24.0437333333,16.5754666667,22.4409333333,37.3408,38.5247333333,22.6229333333,16.5756
233.66,13.1559333333,28.156,26.1702,30.6737333333,20.5674,14.7873333333,19.9646,33.5104666667,33.4574666667,17.6596,13.546
234.03,13.7438,26.1538666667,24.6836666667,30.0512666666,20.5129333333,15.9999333333,18.5642,29.5044666667,33.1452666667,17.7778666667,14.4615333333
234.41,8.00000000001,19.3514,19.9999333333,24.0359333333,12.901,10.5946,13.4054666667,24.2522666667,28.7567333333,10.09,9.40533333333
234.78,9.53373333334,18.5491333333,19.2746,23.2814,12.6769333333,12.2624666667,12.4351333333,23.9724,28.2728,10.2592,9.70639999999
235.16,2.88766666667,8.19959999999,11.0874,14.4384666666,5.73973333334,4.84846666667,3.17286666667,17.0052,20.2140333333,3.35119999999,0.820066666667
235.54,-8.50973333333,-5.01966666666,-0.588133333338,3.56853333333,-6.7452,-5.49013333334,-10.5883333333,5.647,10.0197,-7.41180000001,-11.6862666667
235.91,-8.79346666668,-9.52960000002,-2.04506666667,-0.531599999999,-8.95699999999,-6.42113333334,-12.3108,3.02646666667,6.76890000001,-8.50720000001,-14.7238666667
236.29,-7.04166666667,-9.75000000001,-4.125,-0.5,-7.95833333333,-6.58333333331,-11.25,4.00000000001,6.52083333332,-8.29166666666,-12.3333333333
236.66,-0.957666666666,-5.74586666667,-0.589200000001,2.4678,-2.2836,-1.1786,-5.93013333333,8.58186666666,8.36100000001,-3.16753333333,-5.48800000001
237.04,-0.238066666668,-6.29246666667,-1.4286,1.02053333333,-1.83666666666,-1.02033333333,-3.97953333333,7.551,6.78570000001,-1.63266666667,-4.25160000001
237.41,-0.392199999998,-7.353,-3.59473333333,0.457466666667,-1.3398,-1.9934,-4.54246666667,7.41833333333,4.91836666666,-1.9608,-4.96746666668
237.79,-6.29066666666,-12.6838666667,-8.95726666667,-5.36746666667,-6.35913333334,-6.90606666667,-9.84619999999,2.59826666666,-0.307533333325,-5.88033333333,-11.0085333333
238.17,-6.37253333333,-11.5686,-7.05880000001,-4.37913333334,-5.9804,-6.60140000001,-7.81046666667,3.88893333333,-1.37260000001,-5.94773333333,-11.9608
238.54,-7.63286666667,-11.4332,-6.66653333333,-5.99033333333,-5.82933333333,-5.76473333333,-10.8212666667,3.63926666667,-4.46063333333,-6.63453333333,-11.4330666667
238.92,-5.18846666667,-9.80393333334,-3.4086,-5.06780000001,-3.07693333333,-4.04226666667,-8.32586666666,6.69693333333,-3.69533333334,-4.91713333333,-9.53253333333
239.29,-0.744133333334,-1.85979999999,3.29026666666,-1.402,1.03006666667,2.43206666666,-2.97573333334,11.9314666667,2.0171,1.1732,-3.1474
239.67,1.66673333333,0.502666666667,6.74599999999,1.40206666666,3.1482,5.84660000001,0.238133333327,13.9154666667,3.86243333333,3.96833333333,-0.6084
240.04,0.597666666668,2.36766666667,6.41373333333,1.5632,2.94266666667,6.02293333333,-0.597733333334,12.7355333333,3.33340000001,4.02306666668,0.850533333334
240.42,0.121266666668,1.93946666667,5.69706666667,0.626266666666,2.60606666667,5.03026666667,-2.12106666666,11.4343333333,2.62626666667,4.14146666667,-0.020333333334
240.79,0.988333333334,3.75553333333,7.97853333333,1.76093333333,3.45026666667,6.27146666667,-0.395266666668,13.3872666667,4.33966666667,5.53446666665,1.8868
241.17,4.9222,7.52326666667,12.2585333333,5.26486666667,6.82233333334,9.03433333333,2.97506666667,17.2274,8.42669999999,9.11200000001,5.87213333333
241.54,7.91999999999,11.1066666667,15.12,7.8,9.34666666667,11.5066666667,6.41333333333,19.7466666667,11.36,11.4533333333,8.78666666667
241.92,10.9216666667,14.2957333333,17.2637333333,10.7246666667,11.8608666667,13.7738666667,9.30999999999,21.8204,14.3362666667,14.4694,11.8494
242.29,11.3334,14.0424,16.8360666667,10.9523333333,12.0846666667,13.5872666667,9.13226666667,21.9366,14.2590666667,14.4127333333,12.1164666667
242.67,11.2880666667,13.6873333333,16.4207333333,11.229,12.2813333333,13.3334,10.0982,21.4650666667,14.4690333333,15.0245333333,11.7996
243.05,10.6853333333,13.8835333334,16.4194666667,11.2073333333,12.4848666667,13.0628666667,10.387,20.951,14.9557,15.105,12.1398
243.42,11.1231333333,13.7376666667,16.0466666667,11.9766,13.2883333333,13.0906666667,10.6828666667,21.5096,15.3504,14.717,12.5966
243.80,12.5520666667,15.1301333333,16.7014,12.934,15.1474666667,14.3054,11.7882,23.0035333333,16.6710666667,15.5122,13.915
244.17,13.2992,15.9864666667,17.0133333333,13.4616,16.1574666667,14.463,13.1622,23.7997333333,17.7920666667,15.9862666667,14.1120666667
244.55,13.2832666667,15.8865333333,16.3456,13.3083333334,16.0451333333,13.9590666666,13.3082666667,23.7463333333,17.7304333333,15.4026666667,13.7588666667
244.92,12.4730666667,15.3403333333,15.4598,12.9031333333,15.7226666667,12.9351333333,12.7041333333,23.0744666667,17.2281333333,14.6634666667,12.8156666667
245.30,10.677,13.8912666667,13.3929333333,11.503,14.5312,11.5773333333,11.064,21.6666666667,15.2902,13.1026666667,11.2501333333
245.67,9.42959999999,12.6184,11.8762,10.3160666667,13.7250666667,10.0275333333,9.66320000001,21.0170666667,13.9895333333,12.1580666667,9.86253333335
246.05,7.958,11.1896,10.4834,8.87406666665,12.3155333333,8.3524,8.01526666666,20.5345333334,12.2806,10.8014,8.20606666667
246.42,7.39526666667,10.9394666667,10.1764,8.19893333333,11.9225333333,8.1642,7.5282,20.4856666667,11.8503666667,10.6736,7.48200000001
246.79,7.46986666667,10.9553333333,10.1206666667,8.31493333333,11.5328,8.13660000001,7.18106666667,20.5669333333,11.7427,10.5406,7.428
247.17,7.73286666667,11.0344666666,10.2420666667,8.40786666667,11.4452,8.43726666667,7.01393333333,20.7582,11.7976,10.6822666667,7.508
247.54,8.1956,11.6375333333,10.7992,8.97393333334,11.7535333333,8.80219999999,7.2828,21.0239333333,12.1751666667,11.3828666667,7.78319999999
247.92,7.2544,10.6596,9.80713333335,8.10226666666,10.7134,7.55940000001,6.3302,20.0539333333,11.0700666667,10.5114,6.69813333333
248.29,6.7062,10.0109333333,9.387,7.60706666667,10.1514666667,6.96986666667,5.48893333333,19.6616,10.4725,10.0988666667,6.18333333333
248.67,6.9586,10.2919333333,10.0740666667,7.99133333333,10.1960666667,7.17193333333,5.71666666667,19.8560666667,10.5903,10.5708,6.475
249.04,7.49993333333,10.6117333333,10.3058666667,8.42633333333,10.2173333333,7.46893333333,5.93953333333,20.2570666667,10.7247333333,10.7933333333,6.83513333333
249.42,8.18313333333,11.2482666666,11.1836,9.16786666667,10.8228666667,8.08613333333,6.5882,20.9293333333,11.4517666667,11.609,7.42026666666
249.79,8.3408,11.1986,11.2828,9.16293333334,10.8321333333,8.27633333334,6.3298,21.1193333333,11.4735666667,11.7088666667,7.5236
250.17,9.16606666667,12.0230666667,12.3495333333,9.8554,11.6865333333,9.02926666666,7.0036,21.8467333334,12.4519333333,12.402,8.382
250.54,9.59966666667,12.4488,12.7286666667,10.1539333333,12.0067333333,9.00086666667,7.316,21.9592666667,12.9023,12.628,9.02886666667
250.92,9.77886666667,12.6848666667,12.9031333333,10.5158666667,12.1484666667,8.90646666667,7.6746,21.8214666667,13.2685333333,12.8323333333,9.31913333333
251.29,8.97546666666,11.9964666667,12.0086,10.0154666667,11.2411333333,7.985,6.70393333333,21.1824666667,12.6494666667,11.8664,8.51753333333
251.66,8.63459999999,11.4158666667,11.6998666667,9.47986666667,10.7159333333,7.56853333334,6.42706666667,20.7381333333,12.0404333333,11.296,8.16753333333
