wavelength,Back_DacBerm,Belly_DacBerm,Breast_DacBerm,Crissum_DacBerm,Crown_DacBerm,DorTail_DacBerm,Rump_DacBerm,Throat_DacBerm,WingTip_DacBerm
724.98,15.7865555556,39.2244444444,46.8893333333,26.3901111111,7.41988888889,10.4231111111,18.7796666667,10.4572222222,9.89211111111
725.30,15.4774444444,39.1675555556,46.6632222222,26.1502222222,7.28177777778,10.265,18.5321111111,10.2345555556,9.66700000001
725.62,15.4783333333,39.3866666667,46.9156666667,26.3152222222,7.29233333333,10.1563333333,18.5795555556,10.3391111111,9.54355555556
725.94,15.3688888889,39.4514444445,46.8353333333,26.4296666667,7.43766666667,10.3085555556,18.5486666667,10.369,9.63366666668
726.26,15.3957777778,39.7355555555,46.8691111111,26.3801111111,7.43744444444,10.4797777778,18.4817777778,10.2661111111,9.65822222223
726.58,14.9595555556,39.6406666667,46.863,26.1876666666,7.06233333333,10.1523333333,18.2235555556,10.0655555556,9.3038888889
726.90,14.6174444445,39.1903333334,46.5184444445,25.814,6.87088888889,9.71200000001,17.9916666666,9.94566666668,9.18199999999
727.21,14.6831111111,39.2433333333,46.5406666666,25.9116666667,6.92855555556,9.74977777776,18.0462222222,9.99766666667,9.06722222221
727.53,14.2245555555,38.9374444444,46.277,25.6567777778,6.55122222222,9.40833333332,17.8276666667,9.5898888889,8.81177777778
727.85,14.2526666667,38.8217777778,46.2418888889,25.6991111111,6.76222222222,9.46677777779,17.8131111111,9.6008888889,8.93344444445
728.17,14.2344444445,38.8904444444,46.2682222222,25.73,6.60244444444,9.40166666667,17.7581111111,9.52877777778,9.02355555555
728.49,14.4255555556,39.0461111111,46.3991111111,25.823,7.02877777778,9.42055555557,18.0611111111,9.83322222223,9.32022222223
728.80,14.4052222222,39.0476666667,46.478,25.8838888889,7.025,9.39800000001,18.048,9.77222222222,9.31011111112
729.12,14.1861111111,38.933,46.268,25.7247777778,6.82577777778,9.24955555555,17.984,9.50144444444,9.01722222223
729.44,14.1607777778,38.9156666666,46.4418888889,25.7126666667,6.83611111111,9.25577777777,18.0291111111,9.43833333333,8.88677777779
729.76,14.157,38.6238888889,46.3368888889,25.7607777778,6.87111111111,9.26555555557,17.9478888889,9.56466666668,9.00977777778
730.08,14.4046666667,38.6028888889,46.2628888889,25.899,7.125,9.43522222222,18.0845555556,9.83688888889,9.44122222223
730.39,14.8363333334,39.2463333334,46.5551111111,26.3756666667,7.61088888889,9.89733333334,18.4631111111,10.2236666667,9.80477777776
730.71,14.7473333333,38.9808888889,46.3298888889,26.2233333334,7.50244444444,9.83888888889,18.2641111111,10.0594444444,9.79577777778
731.03,15.0675555556,39.1748888889,46.559,26.4358888889,7.70522222222,10.0798888889,18.4338888889,10.2451111111,9.97588888888
731.35,15.0261111111,39.238,46.5786666667,26.4138888889,7.52233333333,9.99177777779,18.329,10.124,9.85955555553
731.67,15.2777777778,39.1422222222,46.4744444444,26.5415555555,7.90288888889,10.2196666667,18.4922222222,10.3357777778,9.98155555554
731.98,15.0985555556,38.9761111111,46.3937777778,26.488,7.49111111111,10.0338888889,18.0421111111,10.1166666667,9.82288888889
732.30,15.1103333333,38.953,46.2263333333,26.3981111111,7.48955555555,10.1121111111,18.0616666667,10.2063333333,9.85922222223
732.62,15.0846666667,38.8461111111,46.2096666667,26.4216666667,7.51633333333,10.2131111111,17.9065555556,10.4056666667,9.95977777779
732.94,15.0935555555,38.7188888889,46.0005555556,26.4312222222,7.42566666667,10.0051111111,17.8812222222,10.4586666667,10.0297777778
733.25,15.2847777778,38.6884444444,46.1317777778,26.5007777778,7.55455555555,10.1886666667,18.101,10.5926666667,10.2256666667
733.57,15.4783333333,38.8046666667,46.2818888889,26.7141111111,7.895,10.3155555555,18.27,10.7648888889,10.4684444444
733.89,15.2825555555,38.6684444444,46.4041111111,26.6653333333,7.66533333333,10.216,18.2073333334,10.6191111111,10.2478888889
734.21,15.2077777778,38.6977777778,46.6267777778,26.7895555556,7.648,10.2223333333,18.3803333333,10.7484444445,10.2094444444
734.52,15.2753333333,38.5475555556,46.4948888889,26.8434444444,7.75866666667,10.2762222222,18.5251111111,10.9686666667,10.3094444444
734.84,15.2758888889,38.5097777778,46.3764444444,26.8272222222,7.70733333333,10.0758888889,18.5411111111,10.9318888889,10.2214444445
735.16,14.8851111111,38.4308888889,46.1274444444,26.6424444444,7.33377777778,9.68366666668,18.3271111111,10.5925555555,10.043
735.48,14.9197777778,38.4442222222,45.911,26.6294444445,7.509,9.95233333334,18.6514444445,10.5895555556,10.0433333333
735.79,14.7896666667,38.464,46.3123333333,26.7755555556,7.533,9.91366666667,18.6906666667,10.584,9.96377777778
736.11,14.7211111111,38.586,46.5031111111,26.7993333333,7.39888888889,9.96866666667,18.6961111111,10.2715555556,9.94655555556
736.43,14.4674444444,38.5304444445,46.4256666667,26.6651111111,7.18922222222,9.8581111111,18.5775555556,10.0465555556,9.64722222223
736.74,14.2626666667,38.6458888889,46.3436666667,26.4877777778,6.97244444444,9.89988888888,18.4462222222,9.88488888891,9.45855555555
737.06,14.1836666667,38.7725555556,46.4466666667,26.4442222222,6.76888888889,9.81522222224,18.4284444444,9.78122222222,9.46188888888
737.38,13.9292222222,38.3802222222,45.9791111111,25.9257777778,6.32666666667,9.2798888889,17.8843333333,9.33255555554,9.08844444443
737.69,13.8096666667,38.4662222222,45.9351111111,25.7848888889,6.201,9.0088888889,17.6744444444,9.00900000001,9.06166666666
738.01,14.2011111111,39.019,46.2592222222,26.1838888889,6.68933333333,9.50766666666,17.8267777778,9.30388888888,9.50755555557
738.33,14.4171111111,39.1225555555,46.3481111111,26.3361111111,7.18055555556,10.0715555556,18.0298888889,9.64122222223,9.93655555554
738.64,14.5681111111,39.2626666667,46.6688888889,26.4832222222,7.33466666667,10.3332222222,18.1227777778,9.871,10.0027777778
738.96,14.6012222222,39.5205555556,46.9406666667,26.3875555556,7.46166666667,10.2044444444,17.9468888889,9.88966666669,9.99966666666
739.28,14.9715555555,39.5184444444,46.6667777778,26.5112222222,7.70955555556,10.4134444444,18.0317777778,9.9998888889,10.2578888889
739.59,15.2485555556,39.5411111111,46.4353333334,26.4845555555,7.99022222222,10.531,18.4222222222,10.1894444445,10.4361111111
739.91,15.6165555555,39.641,46.4258888889,26.6246666667,8.19388888889,10.8592222222,18.5605555555,10.4467777778,10.8057777778
740.23,15.8753333333,40.0326666667,46.7974444444,27.1216666666,8.52177777778,10.9331111111,18.7043333333,10.5575555556,11.1382222222
740.54,15.9316666667,39.9874444444,46.7666666667,27.25,8.65977777778,11.2401111111,18.7388888889,10.6225555556,11.1151111111
740.86,16.2781111111,40.303,47.0161111111,27.8268888889,9.04822222221,11.7542222222,19.2837777778,11.2255555556,11.5725555556
741.18,16.6292222222,40.6508888889,47.1381111111,28.1001111111,9.56444444443,12.3531111111,19.667,11.9221111111,12.0286666666
741.49,16.5921111111,40.6012222222,47.2612222222,27.8964444444,9.41299999999,12.1493333333,19.6668888889,11.9522222222,11.8355555555
741.81,16.4834444444,40.7763333333,47.4661111111,27.821,9.168,12.0992222222,19.4886666667,11.8933333333,11.6382222222
742.12,16.581,40.7421111111,47.4697777778,27.7004444445,9.26833333334,12.0974444445,19.5103333333,11.9134444444,11.6834444444
742.44,16.6624444445,40.5105555556,47.4254444445,27.7905555556,9.15922222222,12.0255555555,19.4993333333,11.9411111111,11.6702222222
742.76,16.8948888889,40.775,47.9413333333,28.0577777778,9.30233333332,12.0974444444,19.7286666667,12.2608888889,11.7786666667
743.07,17.0641111111,40.9241111111,48.2311111111,28.3323333333,9.53011111112,12.2116666667,19.724,12.5085555555,11.8447777778
743.39,16.7438888889,40.7834444444,48.282,27.9123333333,9.48355555555,12.0988888889,19.5227777778,12.386,11.3935555555
743.70,16.0246666667,40.0705555556,47.7347777778,27.1223333333,8.76588888889,11.4944444444,18.9941111111,11.8423333333,10.683
744.02,15.7327777778,39.9353333333,47.5901111111,26.8845555555,8.62688888889,11.2056666667,18.9505555555,11.5746666667,10.2606666667
744.34,15.5555555556,39.8816666667,47.5318888889,26.4935555555,8.59288888889,11.0336666667,18.6612222222,11.234,10.1411111111
744.65,15.6758888889,39.8794444444,47.4876666667,26.47,8.65166666667,11.0788888889,18.7974444444,11.0421111111,10.0447777778
744.97,15.226,39.6081111111,47.2698888889,26.1647777778,8.197,10.846,18.4377777778,10.4268888889,9.56566666668
745.28,15.1491111111,39.2602222222,47.2198888889,26.093,8.24755555556,10.7536666667,18.5092222222,10.387,9.56099999999
745.60,15.3257777778,39.4655555556,47.2744444444,26.2655555555,8.33677777778,11.1758888889,18.7114444445,10.5458888889,9.76333333336
745.91,15.3585555555,39.7576666667,47.4024444444,26.4604444444,8.64744444444,11.5548888889,18.9961111111,10.8198888889,10.0435555556
746.23,14.732,39.402,46.7357777778,25.9352222222,8.16666666667,11.0054444445,18.5002222222,10.2967777778,9.648
746.55,13.8473333333,38.8472222222,46.2055555555,25.3188888889,7.238,10.4363333333,17.702,9.40111111111,8.87866666668
746.86,13.5735555556,38.9862222222,46.0674444444,25.5333333333,6.99322222222,10.3875555555,17.4922222222,9.233,9.11244444446
747.18,13.5827777778,39.3008888889,46.2225555556,25.7272222222,7.00077777778,10.5432222222,17.6187777778,9.268,9.19322222223
747.49,13.4997777778,39.3977777778,46.2893333333,25.726,6.79866666667,10.6697777778,17.5425555556,9.271,9.35911111112
747.81,13.4061111111,39.3923333333,45.9545555556,25.8751111111,6.55311111111,10.6955555556,17.521,9.19922222222,9.36566666668
748.12,13.024,38.9976666667,45.607,25.6958888889,5.97,10.37,16.9006666667,8.75355555556,9.02699999999
748.44,13.1956666667,38.8843333334,45.4158888889,25.8211111111,6.01622222222,10.4862222222,16.8172222222,8.94,9.30499999999
748.75,13.4781111111,39.4827777778,45.5687777778,26.1868888889,6.24066666667,10.6876666667,17.1014444444,9.42688888889,9.61811111112
749.07,13.9545555555,39.9176666667,45.8253333333,26.6495555555,6.82377777778,11.1201111111,17.506,9.91966666669,10.0505555556
749.38,13.7308888889,39.8807777778,45.7387777778,26.8263333333,6.65133333333,11.0794444444,17.2302222222,9.82588888889,10.1101111111
749.70,13.9923333333,39.9181111111,45.6807777778,26.8608888889,6.87255555555,11.4347777778,17.3228888889,10.0547777778,10.32
750.01,14.6927777778,40.198,45.9076666667,27.2088888889,7.49811111111,11.673,17.7441111111,10.6426666667,10.8924444445
750.33,15.0748888889,40.2621111111,46.1743333333,27.3451111111,7.61111111111,11.7442222222,17.9728888889,10.9105555556,10.8524444444
750.64,15.3275555556,39.9796666667,46.0184444444,27.3077777778,7.83455555556,11.7851111111,18.0323333333,11.0134444444,11.0004444445
750.96,15.7654444444,40.1974444444,46.1315555556,27.3372222222,8.23722222222,11.9392222222,18.2498888889,11.2926666667,11.346
751.27,15.8392222222,40.3408888889,46.4651111111,27.16,8.39455555555,11.9318888889,18.297,11.3831111111,11.4056666667
751.59,15.8217777778,40.2661111111,46.4227777778,26.9727777778,8.68922222223,11.905,18.2124444445,11.3815555556,11.315
751.90,15.7327777778,40.5617777778,46.6074444445,26.9157777778,8.93455555556,11.9396666667,18.4244444444,11.4783333333,11.371
752.22,15.3142222222,39.8914444444,45.8932222222,26.3625555556,8.54533333332,11.5417777778,17.9607777778,10.86,10.9991111111
752.53,14.7593333333,39.3054444444,45.5477777778,25.7937777778,8.12955555556,10.9577777778,17.6912222222,10.449,10.6697777778
752.85,15.253,39.4761111111,45.8218888889,25.7994444445,8.49133333334,11.2328888889,18.0442222222,10.7092222222,10.7588888889
753.16,15.1816666667,39.6553333333,46.3,25.988,8.47766666667,11.2338888889,18.1106666667,10.6198888889,10.9155555556
753.47,14.717,39.4913333333,46.1903333333,25.8694444444,8.10077777778,11.1202222222,18.0207777778,10.3963333333,10.7308888889
753.79,14.4385555556,39.2446666667,45.9313333333,25.5264444444,8.00866666667,10.8771111111,17.8485555556,10.1656666667,10.6015555556
754.10,14.2954444444,39.134,45.8006666667,25.4158888889,8.16966666667,10.8728888889,17.8511111111,10.2498888889,10.5017777778
754.42,14.0552222222,38.889,45.9095555556,25.5083333333,8.042,10.8337777778,17.8035555555,10.062,10.2836666667
754.73,14.3408888889,38.9786666667,46.0133333333,26.1053333333,8.44266666667,11.3642222222,18.1781111111,10.4716666667,10.5775555556
755.05,14.0554444444,39.1047777778,46.1322222222,26.3243333333,8.07322222222,11.2094444444,18.1714444445,10.3795555556,10.4455555556
755.36,13.7766666667,38.5361111111,45.7511111111,26.0758888889,7.61733333333,10.9406666667,17.8288888889,9.8991111111,9.90388888889
755.67,13.7866666667,38.6271111111,46.0773333333,26.1544444444,7.59311111111,11.0968888889,17.7902222222,9.94022222223,9.99711111111
755.99,13.0325555555,37.9426666667,45.5225555556,25.5091111111,6.93788888889,10.6416666667,16.9278888889,9.15655555556,9.47722222222
756.30,12.4324444444,37.4712222222,45.3175555556,25.0193333333,6.42355555556,10.3877777778,16.464,8.76244444444,9.17744444444
756.62,12.0996666667,37.1421111111,45.0503333333,24.6741111111,6.24611111111,10.2436666667,16.1988888889,8.611,8.87722222221
756.93,12.3516666667,37.3662222222,45.5001111111,24.8686666667,6.60155555556,10.3425555556,16.3015555556,8.83444444444,9.04344444444
757.24,12.4274444444,37.5213333333,45.5121111111,25.0546666666,6.62088888889,10.4578888889,16.3764444445,8.93177777778,9.2341111111
757.56,12.744,38.1385555556,46.0431111111,25.6055555556,6.69822222222,10.8072222222,16.5586666667,9.1938888889,9.5567777778
757.87,12.7383333333,38.1462222222,46.1157777778,25.4864444444,6.62655555556,10.8122222222,16.4435555555,9.21922222222,9.59655555557
758.18,12.6822222222,38.1351111111,46.1628888889,25.286,6.52533333333,10.8261111111,16.1535555556,9.13733333333,9.45155555558
758.50,12.5967777778,37.9803333333,45.8814444445,25.0377777778,6.56633333333,10.9112222222,15.9431111111,9.03111111112,9.47422222223
758.81,13.1781111111,38.5466666667,46.1596666666,25.5276666667,7.15988888889,11.4483333333,16.7197777778,9.66077777778,10.4171111111
759.13,13.3895555555,38.7823333333,46.5145555556,25.9744444445,7.34455555556,11.6781111111,17.1612222222,9.80222222222,10.3693333334
759.44,14.0495555555,39.6978888889,47.2467777778,26.8078888889,7.85077777778,12.3051111111,17.9093333333,10.3752222222,10.8235555556
759.75,14.5435555556,40.0578888889,47.5671111111,27.3541111111,8.41444444444,12.5826666667,18.2521111111,10.8111111111,11.0723333333
760.07,15.0171111111,40.3893333333,47.8928888889,27.8187777778,8.82822222223,13.0182222222,18.5377777778,11.376,11.3953333333
760.38,15.1803333333,40.4227777778,47.7173333333,28.0377777778,8.94999999999,13.4154444445,18.6918888889,11.6548888889,11.5691111111
760.69,15.5901111111,40.4894444444,47.8096666667,28.2317777778,9.37933333334,13.6151111111,19.0724444444,11.7335555556,11.8598888889
761.01,15.526,40.5948888889,47.9856666667,28.2836666667,9.53355555555,13.5945555556,19.1364444445,11.7826666667,11.6952222222
761.32,15.1351111111,40.2861111111,47.5476666667,28.0171111111,9.16622222222,13.2526666667,18.7882222222,11.3615555555,11.2676666667
761.63,14.6004444445,40.0163333333,47.1212222222,27.5496666667,8.59511111111,12.6712222222,18.5155555555,10.7764444444,10.7112222222
761.94,14.9403333333,40.2594444444,47.4828888889,27.7631111111,8.70055555555,12.7054444444,18.8282222222,11.0147777778,10.9271111111
762.26,14.5816666667,40.0731111111,47.4446666667,27.4861111111,8.37244444445,12.2612222222,18.225,10.6846666667,10.4676666667
762.57,14.5728888889,40.1451111111,47.4547777778,27.3781111111,8.45588888889,12.1107777778,18.1158888889,10.6482222222,10.5898888889
762.88,14.6102222222,40.0826666667,47.2741111111,27.3983333333,8.404,11.7914444445,18.1095555556,10.5867777778,10.5051111111
763.20,14.5187777778,40.3574444444,47.1508888889,27.4308888889,8.26222222222,11.8745555556,18.2117777778,10.3002222222,10.5742222222
763.51,14.567,40.356,47.0675555556,27.5901111111,8.34133333333,11.9403333334,18.4875555556,10.3176666667,10.7287777778
763.82,14.9742222222,40.7301111111,47.4575555555,27.8734444444,8.70322222222,12.099,18.8904444444,10.5764444445,11.189
764.14,14.9112222222,40.8796666666,47.6385555556,28.2038888889,8.75466666666,12.2303333334,18.9072222222,10.637,11.2501111111
764.45,14.9488888889,40.7985555556,47.6124444444,28.0656666667,8.64200000001,12.3167777778,18.9636666667,10.4738888889,11.386
764.76,15.2638888889,40.9597777778,47.7224444445,28.3057777778,8.95177777777,12.4915555556,19.3023333333,10.8085555555,11.7572222222
765.07,15.3496666667,40.9225555556,47.8407777778,28.4544444445,9.07566666667,12.5022222222,19.2721111111,11.0654444444,12.0564444445
765.39,15.3431111111,40.8782222222,47.8721111111,28.5106666667,9.17755555554,12.6921111111,19.393,11.2023333333,12.296
765.70,15.7112222222,41.0724444445,48.1453333333,28.8745555556,9.60422222223,13.1136666667,19.9201111111,11.6521111111,12.5765555556
766.01,15.7571111111,40.8063333333,47.7931111111,28.9152222222,9.58155555556,13.3114444444,19.829,11.7114444444,12.5312222222
766.32,16.3214444444,41.1856666667,48.3201111111,29.582,10.4667777778,14.3698888889,20.3672222222,12.6438888889,13.44
766.64,15.9065555556,40.3442222222,47.7294444444,29.2284444444,10.2047777778,13.8543333333,20.0113333333,12.6602222222,13.154
766.95,15.5868888889,39.999,47.2613333333,28.8574444445,9.70011111112,13.4628888889,19.3393333333,12.3248888889,12.7296666667
767.26,14.8427777778,39.337,46.421,28.1677777778,8.95522222223,12.9188888889,18.617,11.7015555556,11.9858888889
767.57,14.4685555555,38.8175555555,46.1863333333,27.5964444445,8.435,12.6387777778,18.0295555556,11.3417777778,11.5122222222
767.88,13.8254444444,38.254,45.3247777778,27.1486666667,8.11477777778,12.0762222222,17.4426666667,10.863,11.2691111111
768.20,13.6216666667,37.9575555555,45.0166666667,26.9457777778,7.82388888889,11.8934444444,16.9556666667,10.6206666667,10.8541111111
768.51,14.2617777778,38.251,45.3848888889,27.2774444444,8.29611111111,12.3568888889,17.3524444444,10.9434444444,11.2491111111
768.82,14.6635555556,38.4256666667,45.7451111111,27.523,8.77966666666,12.6205555555,17.682,11.1786666667,11.5283333333
769.13,14.091,37.8725555555,45.3724444444,27.0202222222,8.10622222222,12.2978888889,17.0643333333,10.7134444444,11.1365555556
769.44,14.3904444445,38.0982222222,45.6663333333,27.3404444445,8.35911111111,12.5063333333,17.5281111111,11.0275555556,11.7863333334
769.76,13.1811111111,36.8717777778,44.3914444445,25.7207777778,6.799,10.9058888889,16.0714444444,9.53688888888,10.4166666667
770.07,13.419,37.1118888889,44.349,25.6467777778,6.61077777778,11.0633333333,16.0198888889,9.55877777777,10.2465555556
770.38,13.1928888889,36.8141111111,44.5696666667,25.0975555556,6.09855555555,10.7351111111,15.8801111111,9.37066666666,10.011
770.69,13.855,37.0726666667,45.1837777778,25.5634444445,6.60411111111,11.2885555556,16.1441111111,9.79600000001,10.3576666667
771.00,13.6962222222,36.5894444445,44.7801111111,24.8998888889,6.81233333333,11.104,16.1311111111,9.71155555555,10.2613333333
771.32,13.9723333333,36.7158888889,45.1686666667,25.0758888889,6.73611111111,11.1907777778,16.3407777778,9.94500000001,10.1767777778
771.63,14.0195555555,37.0297777778,45.674,25.3884444445,6.855,11.3763333333,16.9058888889,10.095,10.5441111111
771.94,13.5925555555,36.8882222222,45.4505555556,25.5757777778,6.56522222222,11.387,17.0653333333,9.82200000001,10.3435555556
772.25,13.9946666667,37.3564444444,45.8786666666,26.2756666666,6.86144444444,11.8735555555,17.6555555556,10.5223333333,10.5601111111
772.56,14.5563333333,37.8964444445,46.1555555555,26.7775555556,7.41488888889,11.94,18.085,10.6547777778,11.2022222222
772.87,14.3432222222,37.934,46.0758888889,26.4595555556,7.02855555556,11.5825555556,17.8303333333,10.508,10.8944444444
773.18,14.7233333333,38.356,46.6305555556,27.0018888889,7.39711111111,12.2942222222,18.3904444444,10.8133333333,11.0795555555
773.50,15.2405555556,38.8261111111,47.1242222222,27.7384444444,7.969,12.5372222222,18.9466666667,11.0484444444,11.7223333333
773.81,15.9996666666,39.5481111111,47.5045555555,28.6958888889,8.95333333333,13.3396666667,19.6093333333,11.7701111111,12.5
774.12,15.89,39.8556666667,47.5433333333,29.1884444445,9.02677777778,13.5758888889,19.8924444444,12.0542222222,12.9022222222
774.43,16.8708888889,41.1006666667,48.1001111111,30.5655555556,9.535,14.639,20.9343333333,12.999,14.0308888889
774.74,17.0256666667,41.1602222222,48.132,30.4932222222,9.80399999998,14.6697777778,20.9796666667,13.201,14.379
775.05,16.9011111111,41.1692222222,47.6547777778,30.0177777778,10.2944444444,14.5965555556,20.7343333333,13.3267777778,14.37
775.36,17.2496666667,41.102,47.852,29.6484444444,10.4263333333,14.4941111111,20.6733333333,13.5322222222,14.2252222222
775.67,16.3378888889,39.9902222222,46.8277777778,28.4435555556,9.35233333334,13.2725555556,19.354,12.0562222222,13.2642222222
775.98,16.4833333333,40.4631111111,47.2178888889,28.9022222222,9.57022222221,13.5514444444,19.4571111111,12.5354444445,13.6181111111
776.30,16.211,40.3143333334,47.0613333333,28.6263333333,9.31377777779,13.3768888889,19.0617777778,12.0474444444,13.0842222222
776.61,16.8356666667,41.1127777778,47.7254444445,29.1898888889,9.589,13.4196666667,19.2286666667,12.6586666667,13.614
776.92,16.8834444445,41.0524444444,47.9301111111,28.8701111111,9.63199999999,13.6446666667,19.0512222222,12.8623333333,13.6531111111
777.23,16.6794444444,40.6024444444,47.7025555555,28.4335555556,9.80788888889,13.4637777778,19.0827777778,12.5243333333,13.489
777.54,16.1316666667,39.6596666667,46.8788888889,27.3523333333,9.36744444445,12.6357777778,18.5157777778,11.5827777778,12.88
777.85,15.743,39.3272222222,46.7773333333,27.1264444444,9.20399999999,12.1753333333,18.1184444445,11.026,12.5073333333
778.16,16.3468888889,39.9591111111,47.2755555556,27.5687777778,9.67844444446,12.6972222222,18.6918888889,11.6737777778,12.7312222222
778.47,17.1091111111,40.4371111111,47.4902222222,28.3647777778,10.0135555556,13.5104444444,19.1085555556,12.3192222222,13.306
778.78,17.0607777778,39.9184444444,46.682,28.3073333333,10.1194444445,12.9673333333,18.9168888889,12.323,13.1537777778
779.09,17.3386666666,40.4458888889,46.971,28.7223333333,10.6942222222,13.2294444444,19.253,12.7106666667,13.7568888889
779.40,17.0985555556,40.1168888889,46.4092222222,28.3705555556,10.3318888889,13.2791111111,19.0886666666,12.6863333334,13.2114444445
779.71,16.9048888889,40.0204444444,46.5287777778,28.484,10.371,13.408,19.253,12.8124444445,13.2806666667
780.02,16.2675555556,39.6108888889,46.0414444444,28.2363333333,10.423,13.2602222222,19.6228888889,12.343,13.1498888889
780.33,16.086,39.1728888889,45.9616666667,28.2311111111,10.5941111111,13.0433333333,19.8745555555,12.3485555556,13.0775555556
780.64,15.6332222222,38.9317777778,45.4436666667,27.8378888889,9.74166666667,12.5408888889,19.3714444444,11.6708888889,12.5151111111
780.95,14.7654444444,38.5191111111,44.9144444445,27.4166666667,9.11000000001,11.9116666667,18.4635555556,11.2242222222,11.6942222222
781.26,14.6377777778,38.2183333333,44.8014444444,27.2032222222,8.86455555557,11.7902222222,18.2428888889,11.0675555556,11.3552222222
781.57,14.5014444444,38.015,44.9362222222,27.1848888889,8.8448888889,11.7962222222,18.2787777778,10.8651111111,11.5854444444
781.88,13.6938888889,37.3956666667,45.1078888889,26.1771111111,8.07122222223,11.0124444445,17.9803333333,10.0261111111,10.8332222222
782.19,13.6606666667,38.0435555556,45.7915555556,26.3718888889,8.31755555557,11.7256666667,18.2533333333,10.1165555555,11.4277777778
782.50,13.1038888889,37.9615555556,45.7758888889,26.593,7.89711111112,11.6895555556,17.9431111111,9.95422222221,11.1845555556
782.81,12.6344444444,37.6415555555,45.5376666667,26.0347777778,7.70033333332,11.382,17.7367777778,9.06466666667,11.0924444444
783.12,13.1134444445,37.6196666667,45.6665555556,26.2453333333,8.53544444443,11.722,18.1237777778,9.53188888889,11.9101111111
783.43,14.0306666667,38.1991111111,46.0222222222,26.7951111111,8.92855555554,12.1598888889,18.3201111111,10.2325555556,12.2258888889
783.74,13.2058888889,38.1118888889,45.4966666667,26.3828888889,8.17644444445,11.6225555555,17.3955555556,9.37355555554,11.6708888889
784.05,13.2774444444,38.217,45.5565555555,26.806,8.71300000001,11.9233333333,17.7256666667,10.0764444444,12.1652222222
784.36,14.4345555556,39.2593333333,46.3058888889,27.4268888889,9.26900000001,13.041,18.616,11.3352222222,13.1286666667
784.67,14.0695555556,39.1806666667,46.2548888889,26.5954444444,8.44966666667,12.1005555556,18.0764444444,11.0321111111,12.4467777778
784.98,13.4991111111,38.5292222222,45.5935555556,26.2391111111,7.59388888888,11.5408888889,17.2562222222,10.4915555556,11.581
785.29,13.5552222222,38.894,45.9008888889,27.1208888889,6.81333333333,11.539,16.8143333333,10.2761111111,11.437
785.60,13.2128888889,38.4451111111,45.5462222222,26.385,6.29544444445,11.1722222222,16.3453333333,9.87655555554,10.8661111111
785.91,13.1946666667,38.3272222222,45.3023333333,25.7453333334,5.78011111111,10.6312222222,15.8598888889,9.40577777778,10.3654444444
786.22,13.4563333333,38.6481111111,46.1342222222,26.1034444445,5.71422222222,10.6911111111,16.1802222222,9.52388888888,10.3534444445
786.53,13.1453333334,39.0982222222,46.5193333333,26.2904444444,5.32577777778,10.8354444445,15.946,9.39422222223,10.5387777778
786.84,12.0702222222,38.0063333333,46.2198888889,25.4361111111,4.39744444444,9.948,15.4475555556,8.37655555554,9.6418888889
787.14,12.3478888889,38.4427777778,46.9587777778,25.9123333333,4.79511111111,10.3001111111,15.7948888889,8.8198888889,9.89466666669
787.45,12.8764444444,38.3103333334,47.2272222222,26.1918888889,5.12666666667,10.1237777778,15.6094444444,8.56799999999,9.97433333332
787.76,13.2336666667,38.1163333333,47.1536666667,26.4378888889,5.50677777778,9.70255555557,15.5417777778,8.19633333333,9.94722222222
788.07,14.1072222222,38.4037777778,47.3637777778,27.0431111111,6.71288888888,10.6502222222,16.1048888889,9.09444444443,10.8423333333
788.38,14.1438888889,39.0621111111,47.3715555556,27.2482222222,6.72066666666,10.9954444445,15.8676666667,9.14677777778,10.8606666667
788.69,14.604,39.2334444444,47.1065555556,27.1688888889,7.64655555557,11.432,16.1143333333,9.58177777778,11.4792222222
789.00,14.3171111111,39.2191111111,46.9902222222,27.352,7.29255555556,10.8621111111,15.8101111111,9.05366666667,10.9483333333
789.31,14.024,39.1394444445,46.952,27.3632222222,7.02166666667,10.7832222222,16.2326666666,9.19177777778,10.7928888889
789.62,14.3567777778,39.3956666667,47.3488888889,27.9142222222,7.505,11.2182222222,16.5398888889,9.55166666668,11.1598888889
789.92,13.7248888889,39.2067777778,46.9192222222,27.3702222222,6.49977777778,10.7435555555,16.14,8.68622222222,9.92855555556
790.23,13.568,39.5511111111,46.78,27.4794444445,6.50088888889,11.2627777778,16.0145555555,8.57322222222,9.78688888889
790.54,15.0888888889,40.2131111111,47.0015555556,28.2394444444,7.43777777777,12.6534444444,17.1995555555,9.25422222222,10.543
790.85,16.1473333333,41.7342222222,47.5908888889,28.7748888889,8.27611111111,14.1951111111,18.7434444444,10.1556666667,11.5886666667
791.16,15.957,42.3844444444,47.8812222222,28.6583333333,8.59233333335,14.8362222222,19.1055555556,10.6842222222,12.1465555556
791.47,14.9023333333,41.7378888889,47.6003333334,28.26,7.38544444444,13.8943333333,18.3762222222,9.47833333333,11.4727777778
791.78,15.0195555555,41.6525555556,48.2298888889,28.4197777778,7.89522222222,13.9027777778,19.0844444445,9.39144444443,12.1272222222
792.08,15.2005555555,41.3548888889,47.9946666667,28.4912222222,8.47088888889,14.1556666667,19.6944444444,9.49333333333,12.257
792.39,14.4912222222,41.1327777778,47.8475555556,28.0573333333,8.11922222222,14.0914444444,19.2873333333,9.20422222222,12.2758888889
