wavelength,Back_HemFrom,Belly_HemFrom,Breast_HemFrom,Crissum_HemFrom,Crown_HemFrom,DorTail_HemFrom,Patch10_HemFrom,Rump_HemFrom,Throat_HemFrom,WingTip_HemFrom
410.06,6.16406666667,9.469,8.86273333333,7.11746666667,4.4756,6.66075811403,4.63186666666,4.86726666667,9.92966666667,7.99395833333
410.42,6.16466666667,9.47003333333,8.87339999999,7.12033333333,4.5038,6.65874627193,4.65153333333,4.87313333333,9.91746666667,7.99841666667
410.77,6.087,9.41183333334,8.77986666667,7.04433333333,4.4494,6.59444035088,4.57993333333,4.8006,9.86240000001,7.9355
411.13,6.13673333333,9.44536666667,8.81980000001,7.0764,4.49706666667,6.63469057017,4.63133333333,4.83966666667,9.85006666666,7.9985
411.49,6.1594,9.47159999999,8.82766666666,7.1074,4.50933333333,6.67105394737,4.65106666667,4.86706666667,9.8604,8.04416666667
411.85,6.13426666667,9.45933333334,8.81893333333,7.1178,4.49633333333,6.66170614035,4.614,4.8474,9.86313333335,8.06633333334
412.21,6.11173333333,9.44936666666,8.78593333333,7.13286666667,4.50266666667,6.6449754386,4.59253333334,4.83253333333,9.85599999999,8.08066666667
412.57,6.14786666667,9.49243333334,8.80626666667,7.1724,4.52326666667,6.67422368421,4.62393333333,4.88666666667,9.87306666667,8.13075
412.92,6.11106666667,9.4185,8.74193333333,7.13086666667,4.4968,6.64549232456,4.564,4.84286666667,9.79573333333,8.11329166667
413.28,6.01366666667,9.28583333334,8.61013333333,7.03493333333,4.37366666667,6.53786666667,4.452,4.73973333333,9.6614,7.99904166666
413.64,5.9602,9.23389999999,8.55166666667,6.979,4.321,6.50893245614,4.38033333333,4.67833333333,9.58733333333,7.92875
414.00,5.95906666667,9.19726666667,8.53646666667,6.9774,4.324,6.51085197368,4.3626,4.67853333333,9.55593333334,7.93304166666
414.36,5.9702,9.18910000001,8.49466666667,6.9484,4.32453333333,6.52363333333,4.34026666667,4.67933333333,9.51159999999,7.94429166667
414.72,6.04633333334,9.21129999999,8.53986666667,7.00026666667,4.38713333333,6.59406820175,4.3894,4.74513333333,9.52719999999,8.01383333333
415.07,6.01266666667,9.16873333333,8.50913333333,6.98553333333,4.3514,6.58798157895,4.34373333333,4.7238,9.49773333335,7.99041666667
415.43,5.9266,9.03676666666,8.41586666667,6.89286666667,4.2624,6.50069276316,4.2282,4.64106666667,9.3778,7.91504166667
415.79,5.89953333333,8.98686666667,8.3628,6.86793333333,4.2216,6.48215701754,4.18853333333,4.60986666667,9.29820000001,7.874875
416.15,5.85593333333,8.9075,8.33473333333,6.8266,4.18666666667,6.47454100877,4.16633333333,4.5892,9.23186666667,7.863625
416.51,5.88106666667,8.90063333333,8.34146666667,6.86953333333,4.2098,6.50607894737,4.19086666667,4.616,9.23506666667,7.923
416.86,5.94053333333,8.95213333333,8.402,6.9406,4.26733333333,6.57183377193,4.26686666667,4.67006666667,9.27513333333,8.00620833333
417.22,5.99486666667,8.9628,8.42913333333,6.9916,4.33493333333,6.6613747807,4.32733333333,4.72453333333,9.29646666667,8.0935
417.58,5.97846666667,8.91583333333,8.38773333333,6.98673333333,4.3282,6.6684370614,4.30833333333,4.72793333333,9.25699999999,8.112625
417.94,5.95446666667,8.8823,8.33426666667,6.96093333333,4.29633333333,6.65118092105,4.2764,4.69566666667,9.20086666666,8.11508333333
418.29,5.9538,8.86,8.32266666667,6.97266666667,4.29673333334,6.65528640351,4.26886666667,4.6878,9.17360000001,8.14254166667
418.65,5.93313333333,8.8298,8.29173333333,6.9602,4.26946666667,6.65090592105,4.23913333333,4.65546666667,9.13726666667,8.13704166667
419.01,5.93606666666,8.81043333333,8.2802,6.96086666667,4.28186666667,6.66490504386,4.24673333333,4.6594,9.08786666667,8.18258333333
419.37,5.9378,8.78436666667,8.24146666667,6.95766666667,4.2828,6.68360372807,4.24426666667,4.654,9.04846666667,8.188625
419.73,5.9434,8.75286666667,8.20053333333,6.94666666667,4.29066666667,6.68723179824,4.24386666667,4.65853333333,9.01106666667,8.19179166667
420.08,5.9448,8.72803333333,8.1636,6.95013333333,4.28666666667,6.69314758772,4.23233333333,4.65453333333,8.98499999999,8.199125
420.44,5.927,8.67526666667,8.11873333333,6.9254,4.2658,6.69043508772,4.20986666667,4.63486666667,8.94113333334,8.18541666667
420.80,5.91273333333,8.627,8.0678,6.8868,4.24046666667,6.68880307018,4.18853333333,4.61913333333,8.894,8.178125
421.16,5.8886,8.59316666667,8.0202,6.84986666667,4.21226666667,6.66689517544,4.1562,4.59366666667,8.82566666667,8.17504166666
421.51,5.93686666667,8.60423333333,8.03993333333,6.8868,4.25413333333,6.71033201754,4.20046666667,4.6336,8.83126666667,8.22125
421.87,5.94093333333,8.5904,8.0208,6.89373333333,4.2656,6.72307083333,4.19406666667,4.63686666667,8.79886666667,8.238
422.23,5.95606666667,8.56383333333,8.0034,6.90213333333,4.266,6.73887346491,4.20133333333,4.64153333333,8.77726666667,8.23975
422.58,5.97566666667,8.5475,7.98966666667,6.91266666667,4.29,6.76926381579,4.21613333333,4.66813333333,8.76006666667,8.268375
422.94,5.97806666666,8.50933333333,7.96213333333,6.9022,4.28426666667,6.77339210527,4.20053333333,4.67046666667,8.74340000001,8.25741666666
423.30,5.9926,8.49796666667,7.96053333333,6.90406666667,4.29,6.78836776316,4.2042,4.684,8.7224,8.27566666667
423.66,6.00386666667,8.47493333333,7.95926666666,6.90266666667,4.29306666667,6.79947785088,4.20026666667,4.68693333333,8.71066666666,8.30179166667
424.01,6.0282,8.4661,7.958,6.9018,4.30846666667,6.80987258772,4.21126666667,4.69666666667,8.69313333333,8.33145833334
424.37,6.01213333333,8.43276666667,7.92613333333,6.8728,4.29866666667,6.7929875,4.18446666667,4.67373333333,8.65733333333,8.325125
424.73,5.99266666667,8.39953333333,7.89053333333,6.8652,4.2954,6.77842412281,4.1622,4.65646666667,8.61066666667,8.31379166666
425.08,6.01173333333,8.396,7.8914,6.886,4.3136,6.79276754386,4.178,4.66573333333,8.61573333333,8.332375
425.44,5.98913333333,8.3539,7.86233333333,6.86366666667,4.27633333334,6.77152609649,4.13833333333,4.636,8.58686666666,8.31508333333
425.80,5.99833333333,8.3276,7.855,6.8662,4.2774,6.78352894737,4.15406666667,4.64886666667,8.59706666667,8.31725
426.16,5.97033333333,8.2949,7.81706666667,6.83313333333,4.25353333334,6.76865745614,4.11666666666,4.63006666666,8.56273333334,8.31
426.51,5.9342,8.24976666667,7.7546,6.792,4.2074,6.71896535088,4.07346666667,4.58586666667,8.51233333333,8.26495833333
426.87,5.92453333333,8.24916666667,7.72686666667,6.77653333333,4.1994,6.71360877193,4.07226666667,4.5718,8.49159999999,8.25008333333
427.23,5.9226,8.24116666667,7.70946666667,6.7808,4.20746666667,6.71683662281,4.07446666667,4.56693333333,8.48720000001,8.25875
427.58,5.89386666667,8.2141,7.68453333333,6.75953333333,4.18753333333,6.69041030702,4.04813333333,4.5352,8.46593333333,8.225125
427.94,5.8952,8.20366666667,7.67466666667,6.7618,4.1836,6.70753070175,4.04786666667,4.53633333334,8.46759999999,8.22345833333
428.30,5.9094,8.21483333333,7.6912,6.7876,4.18886666666,6.7145125,4.0706,4.55273333333,8.47466666667,8.2265
428.65,5.932,8.2499,7.72553333333,6.80846666667,4.20013333333,6.73812741228,4.08433333333,4.58273333333,8.52060000001,8.25275
429.01,5.9142,8.24123333333,7.72646666666,6.80226666667,4.18066666667,6.73393508772,4.06146666667,4.57693333334,8.52146666666,8.23145833333
429.37,5.91193333333,8.25516666667,7.72226666667,6.7982,4.19406666667,6.7229502193,4.07413333334,4.57606666667,8.52066666667,8.220375
429.72,5.90466666667,8.28083333333,7.73166666667,6.79786666666,4.1804,6.69990592105,4.07106666667,4.57726666667,8.50793333333,8.21483333333
430.08,5.9192,8.3098,7.76166666667,6.81426666667,4.20353333333,6.69613070175,4.09486666667,4.5904,8.52706666667,8.21941666667
430.44,5.96366666667,8.37426666667,7.8444,6.8544,4.2534,6.73874122807,4.1438,4.63306666667,8.59526666667,8.27529166667
430.79,5.9714,8.3884,7.8764,6.88566666667,4.2602,6.75487412281,4.15246666667,4.64326666667,8.62653333334,8.30125
431.15,5.98913333333,8.41393333333,7.91046666667,6.91593333333,4.2718,6.75516710526,4.16653333333,4.66433333333,8.66973333334,8.298125
431.50,5.99513333333,8.44613333333,7.94853333333,6.93133333333,4.27453333333,6.77050679825,4.17433333333,4.67793333333,8.67933333333,8.33358333333
431.86,6.01673333333,8.51863333333,8.00746666666,6.98606666667,4.32593333333,6.80795285088,4.22373333333,4.72206666667,8.73506666667,8.370375
432.22,6.03893333333,8.54563333333,8.035,7.00826666667,4.3664,6.83790745614,4.2432,4.75706666667,8.786,8.393125
432.57,6.06933333333,8.58363333333,8.0784,7.04073333333,4.39206666667,6.86205548246,4.27426666667,4.76806666667,8.82766666667,8.41229166667
432.93,6.08206666667,8.61343333333,8.10146666667,7.06206666667,4.41093333333,6.88550416667,4.2958,4.79053333333,8.84573333333,8.41741666667
433.29,6.10786666667,8.6626,8.13806666667,7.09706666667,4.4406,6.92220592105,4.31266666667,4.8156,8.87373333333,8.46520833333
433.64,6.14233333333,8.7039,8.18786666667,7.15113333333,4.48033333333,6.98377894737,4.33806666667,4.84353333333,8.9374,8.49883333333
434.00,6.14166666667,8.7078,8.20633333333,7.16553333333,4.48926666667,6.99822697368,4.34806666667,4.85453333333,8.94946666667,8.50495833334
434.35,6.157,8.7297,8.23913333333,7.19286666667,4.503,7.01210833333,4.37366666667,4.87346666667,8.9882,8.51658333333
434.71,6.1664,8.72763333333,8.23226666667,7.19333333333,4.5106,7.00301600877,4.38173333333,4.8704,8.99299999999,8.51008333333
435.07,6.16233333333,8.73533333333,8.25106666666,7.2052,4.5198,7.00832083333,4.3892,4.87533333333,9.00833333333,8.53491666667
435.42,6.17473333334,8.74683333333,8.255,7.213,4.5364,7.01231118421,4.41046666667,4.88506666667,9.0442,8.53291666667
435.78,6.1548,8.72413333333,8.24566666667,7.1936,4.50973333333,6.99441359649,4.37966666667,4.8672,9.046,8.50454166667
436.13,6.16213333333,8.77753333333,8.27113333333,7.217,4.512,6.99483574561,4.39533333334,4.86086666667,9.06473333333,8.52958333334
436.49,6.1546,8.7749,8.26613333333,7.2108,4.50246666667,6.97799166667,4.3892,4.86073333333,9.06673333333,8.519375
436.84,6.16613333334,8.80396666667,8.29453333333,7.23146666667,4.5066,6.98310745614,4.4066,4.8618,9.09406666667,8.52279166667
437.20,6.13113333333,8.77736666667,8.26826666667,7.2154,4.4696,6.96628837719,4.38633333333,4.8376,9.08680000001,8.47716666667
437.56,6.10446666667,8.76,8.24666666667,7.17193333333,4.42153333333,6.92220175439,4.3494,4.7976,9.05773333333,8.44591666667
437.91,6.108,8.78316666667,8.26366666667,7.1858,4.4042,6.93156096491,4.347,4.7888,9.06393333333,8.4605
438.27,6.0892,8.78176666667,8.24546666667,7.18253333334,4.39453333333,6.94113508772,4.3262,4.78786666667,9.0528,8.44654166667
438.62,6.0798,8.79113333333,8.25066666667,7.1796,4.38646666667,6.94951381579,4.3128,4.78106666667,9.04586666667,8.43725
438.98,6.09066666667,8.81693333333,8.26426666667,7.1826,4.38073333333,6.96150679825,4.31113333333,4.779,9.05106666666,8.43958333333
439.33,6.08966666667,8.8329,8.26586666667,7.1882,4.387,6.96327280702,4.3082,4.77853333333,9.05200000001,8.44741666667
439.69,6.08726666667,8.8285,8.25946666667,7.18513333333,4.38053333333,6.94407653509,4.30373333333,4.76373333333,9.03806666667,8.44179166667
440.04,6.1034,8.81606666667,8.28053333333,7.19553333333,4.39086666667,6.97486754386,4.30893333333,4.784,9.04333333333,8.4495
440.40,6.13306666667,8.83343333333,8.3116,7.2392,4.43766666667,7.01774758772,4.35253333333,4.82533333333,9.07226666667,8.49083333333
440.75,6.14433333333,8.82203333333,8.30173333333,7.2376,4.45353333333,7.02158837719,4.35,4.8334,9.06900000001,8.51429166667
441.11,6.18546666667,8.84636666667,8.3302,7.26106666667,4.48766666667,7.04361140351,4.38693333333,4.86906666667,9.07973333333,8.55679166667
441.47,6.20153333333,8.84286666667,8.3332,7.27853333333,4.51913333333,7.05576425439,4.41053333333,4.89106666667,9.0742,8.598
441.82,6.22553333333,8.85053333333,8.33806666667,7.29933333333,4.55606666667,7.08579912281,4.43506666667,4.92946666667,9.09740000001,8.63804166666
442.18,6.23133333333,8.8346,8.32833333333,7.29806666667,4.55386666667,7.0834506579,4.42,4.92533333334,9.0686,8.65508333333
442.53,6.23253333333,8.82856666667,8.32033333333,7.3044,4.5576,7.08805877193,4.41806666667,4.9368,9.06066666666,8.688125
442.89,6.24946666667,8.83093333333,8.30553333333,7.32026666667,4.58693333334,7.11153048246,4.44206666667,4.96666666667,9.04553333333,8.717875
443.24,6.2602,8.80633333333,8.2906,7.33673333333,4.5958,7.13422741228,4.43846666666,4.9756,9.01513333333,8.74104166666
443.60,6.26633333333,8.78373333333,8.2606,7.34273333333,4.5968,7.1603629386,4.42793333333,4.9742,8.96593333333,8.75575
443.95,6.22993333333,8.7176,8.1864,7.29953333333,4.5574,7.13069824561,4.383,4.9238,8.89499999999,8.75141666666
444.31,6.1972,8.65866666667,8.11433333333,7.25306666667,4.50346666667,7.10133684211,4.3232,4.87173333333,8.80486666666,8.73654166667
444.66,6.18953333333,8.62466666667,8.08373333333,7.2396,4.48546666667,7.10263004386,4.29853333333,4.86013333333,8.75533333334,8.743875
445.02,6.14093333333,8.55673333333,8.032,7.19586666667,4.44973333333,7.07458969298,4.248,4.81713333333,8.67880000001,8.72183333334
445.37,6.13166666666,8.53256666667,8.0204,7.198,4.44573333333,7.08928289474,4.2418,4.8166,8.6594,8.728875
445.72,6.12066666667,8.48523333333,7.9682,7.18146666667,4.42506666666,7.07410285088,4.22,4.78886666667,8.60693333334,8.71320833333
446.08,6.12126666667,8.4419,7.9438,7.17106666667,4.42153333333,7.07284780702,4.22846666667,4.77733333333,8.58033333334,8.71766666667
446.43,6.10973333333,8.38816666667,7.90893333333,7.1522,4.403,7.06070855263,4.20353333333,4.7584,8.52559999999,8.70229166667
446.79,6.0906,8.3168,7.86546666667,7.1188,4.3764,7.03529473684,4.17093333333,4.7306,8.48766666666,8.695
447.14,6.07586666667,8.2872,7.83606666667,7.09406666667,4.36473333333,7.03627039474,4.16953333333,4.7254,8.44666666666,8.696125
447.50,6.05626666667,8.23753333333,7.79926666667,7.06373333333,4.354,7.01243574561,4.14546666667,4.70813333333,8.40659999999,8.68875
447.85,6.03413333333,8.19346666667,7.76526666667,7.0458,4.3382,6.99936140351,4.13013333333,4.7008,8.36146666667,8.6765
448.21,6.00213333333,8.15513333333,7.72313333333,7.0176,4.318,6.9851872807,4.11213333333,4.676,8.3238,8.66575
448.56,5.98793333333,8.12103333333,7.70013333334,7.01266666666,4.30666666667,6.98276381579,4.10193333333,4.6654,8.30613333333,8.67266666667
448.92,6.01226666667,8.12223333333,7.68673333333,7.02453333333,4.32366666667,6.9984620614,4.11293333333,4.68106666667,8.30846666667,8.686375
449.27,6.0082,8.0828,7.6396,6.99073333333,4.31126666667,6.97254890351,4.0886,4.6568,8.25993333333,8.66766666667
449.62,5.98386666667,8.0478,7.6074,6.95493333333,4.2858,6.95135614035,4.063,4.6332,8.20579999999,8.655
449.98,5.95446666667,8.0186,7.56353333333,6.92446666667,4.27333333333,6.9304245614,4.03633333333,4.62406666667,8.15853333333,8.654
450.33,5.97386666666,8.0308,7.56786666667,6.939,4.299,6.95795657895,4.05906666667,4.64966666667,8.16779999999,8.68445833333
450.69,5.9664,8.0236,7.5412,6.92806666667,4.29593333333,6.96006710526,4.03933333333,4.63806666667,8.12859999999,8.6775
451.04,5.9766,8.00763333333,7.52986666667,6.9376,4.28846666667,6.95272785088,4.01873333333,4.64146666667,8.12139999999,8.67816666666
451.40,5.99066666667,8.02146666667,7.5346,6.9556,4.29413333333,6.98341315789,4.03486666667,4.65786666667,8.12966666667,8.70170833333
451.75,6.00866666667,8.05603333333,7.5528,6.98386666667,4.32233333333,7.0087243421,4.04793333333,4.67006666667,8.15266666666,8.71720833333
452.10,6.06226666667,8.08966666667,7.59986666666,7.0242,4.36686666667,7.06985548246,4.08733333333,4.73153333333,8.19366666667,8.769
452.46,6.07453333333,8.10343333333,7.59613333333,7.0472,4.3838,7.07949188597,4.10266666667,4.75433333333,8.18486666667,8.77920833333
452.81,6.07226666667,8.08213333333,7.61113333333,7.05693333333,4.3892,7.09616381579,4.0924,4.74726666667,8.18240000001,8.80679166667
453.17,6.0804,8.09563333333,7.612,7.06986666667,4.39513333333,7.11594649123,4.10453333333,4.75726666667,8.18686666667,8.83604166667
453.52,6.113,8.12936666667,7.66313333333,7.10906666667,4.43526666667,7.14509276316,4.1438,4.79473333333,8.24420000001,8.88008333334
453.87,6.14173333333,8.16653333333,7.69433333334,7.14093333333,4.45073333333,7.18063464912,4.16426666666,4.8102,8.29026666667,8.89991666667
454.23,6.12846666667,8.1568,7.69966666666,7.1484,4.44213333333,7.16505175438,4.1544,4.79586666667,8.27599999999,8.88933333333
454.58,6.12513333333,8.1724,7.7288,7.16566666666,4.4476,7.19075964912,4.1762,4.80726666667,8.30506666666,8.900875
454.93,6.1312,8.1941,7.7692,7.18006666667,4.47033333333,7.20775811404,4.20413333333,4.81073333333,8.31906666667,8.90775
455.29,6.15266666667,8.22606666667,7.8138,7.21353333333,4.48986666667,7.22567302632,4.2348,4.8456,8.36633333333,8.92983333333
455.64,6.16873333333,8.24316666667,7.84613333333,7.2374,4.50086666667,7.23380372807,4.2682,4.8784,8.40666666666,8.95566666667
456.00,6.15486666667,8.26023333333,7.85026666667,7.2404,4.48133333333,7.19839013158,4.25306666667,4.86806666667,8.41579999999,8.93254166667
456.35,6.14153333333,8.25186666667,7.8682,7.2234,4.45726666667,7.18189802632,4.23893333333,4.84413333333,8.42573333333,8.90375
456.70,6.1508,8.2959,7.89886666667,7.2376,4.44573333333,7.17991864035,4.25433333333,4.85226666667,8.47760000001,8.90533333333
457.06,6.15446666667,8.3304,7.9452,7.2694,4.45333333333,7.1964125,4.2604,4.85973333333,8.54433333333,8.906
457.41,6.15653333333,8.34263333333,7.9588,7.276,4.43646666666,7.19930087719,4.24813333333,4.8514,8.57400000001,8.886375
457.76,6.13893333333,8.34936666667,7.975,7.2922,4.4298,7.18360635965,4.24053333334,4.8332,8.58633333334,8.880375
458.12,6.1552,8.39803333333,8.01233333333,7.3006,4.4308,7.19076578948,4.25733333333,4.8554,8.65640000001,8.89179166667
458.47,6.1744,8.44786666667,8.05933333333,7.3278,4.44553333333,7.20219758772,4.283,4.87286666667,8.71280000001,8.892
458.82,6.18213333333,8.4923,8.08406666667,7.3478,4.443,7.20046820176,4.29073333333,4.8812,8.76886666667,8.905375
459.18,6.20413333333,8.5449,8.11966666667,7.3696,4.45273333333,7.20831074561,4.30106666667,4.88833333334,8.81693333333,8.91875
459.53,6.2144,8.59023333333,8.15793333333,7.38726666667,4.4758,7.22826535088,4.32,4.89826666666,8.85826666667,8.91466666667
459.88,6.199,8.59616666667,8.1738,7.37873333333,4.47426666667,7.21375131579,4.3164,4.8794,8.87179999999,8.88554166667
460.24,6.19613333333,8.63043333333,8.1954,7.39093333333,4.48733333333,7.2070368421,4.32953333333,4.88986666667,8.90853333333,8.88775
460.59,6.2298,8.68266666667,8.24713333333,7.43513333333,4.53086666667,7.23520350877,4.36986666666,4.926,8.96226666666,8.90929166667
460.94,6.24206666667,8.7258,8.2896,7.4586,4.55053333333,7.23417828947,4.40826666667,4.95286666667,9.00046666666,8.90445833333
461.29,6.25253333333,8.7815,8.33466666667,7.486,4.581,7.24601491228,4.4364,4.981,9.05246666666,8.91875
461.65,6.3124,8.8682,8.41673333333,7.5344,4.61873333333,7.2896,4.49533333333,5.0334,9.13886666668,8.94416666667
462.00,6.3502,8.96206666667,8.489,7.5874,4.65953333333,7.33328596491,4.54746666667,5.06446666667,9.22466666666,8.97454166667
462.35,6.38733333333,9.0448,8.5646,7.64473333333,4.694,7.34820504386,4.58973333333,5.09726666666,9.30006666667,9.00008333333
462.71,6.44586666667,9.15003333333,8.65653333334,7.71526666667,4.756,7.39776140351,4.65666666666,5.1536,9.40886666666,9.03270833333
463.06,6.4898,9.24926666667,8.76079999999,7.78726666666,4.82066666667,7.44117631579,4.7326,5.20953333333,9.51853333333,9.06404166667
463.41,6.55573333333,9.34916666667,8.86806666666,7.8606,4.86753333333,7.47794495614,4.79793333333,5.26193333333,9.62506666666,9.11279166667
463.76,6.6082,9.45066666667,8.96720000001,7.93673333333,4.91326666667,7.52574583333,4.86573333333,5.31346666667,9.74479999999,9.17275
464.12,6.6534,9.55116666667,9.07253333333,7.99693333333,4.95,7.57488070175,4.91313333333,5.34553333333,9.84633333335,9.20525
464.47,6.6346,9.61766666667,9.12413333333,8.00986666667,4.9512,7.56518070175,4.93213333333,5.34833333333,9.92413333333,9.18754166667
464.82,6.68073333333,9.7182,9.20753333334,8.06046666667,4.9774,7.59808135965,4.96693333333,5.37753333333,10.0363333333,9.22495833333
465.17,6.6996,9.78656666666,9.27653333333,8.09966666666,4.98933333333,7.61728618421,5.00226666667,5.39706666666,10.1278666667,9.23283333333
465.53,6.6818,9.83796666667,9.34166666667,8.13133333334,5.00553333333,7.60001644737,5.01086666667,5.404,10.2044666667,9.215875
465.88,6.6842,9.88996666666,9.39706666667,8.1666,5.01906666667,7.60318881579,5.02766666667,5.41173333333,10.2692,9.206875
466.23,6.67113333333,9.92173333334,9.43526666667,8.1734,5.0212,7.59079605263,5.03413333333,5.40746666667,10.3348666667,9.19941666667
466.58,6.64913333333,9.94160000001,9.47293333335,8.19166666667,5.00413333333,7.57758048246,5.02646666667,5.39806666667,10.3817333333,9.17308333333
466.94,6.6266,9.97380000001,9.48453333333,8.17973333333,4.97686666667,7.54559627193,5.00326666667,5.3756,10.4159333333,9.15716666667
467.29,6.60913333333,10.0078666667,9.5072,8.1654,4.94673333333,7.51887192982,4.98593333333,5.34653333333,10.4537333333,9.126125
467.64,6.627,10.0749333333,9.55373333335,8.18313333333,4.95693333333,7.52214276316,5.0126,5.3732,10.5192666667,9.12179166667
467.99,6.64033333333,10.1313333333,9.61853333333,8.21293333334,4.96473333333,7.51702236842,5.05286666667,5.4052,10.6012666667,9.11679166667
468.35,6.64406666667,10.1649333333,9.65906666668,8.22186666666,4.94886666667,7.50252280702,5.05466666667,5.3962,10.6376666667,9.10658333333
468.70,6.62706666667,10.1811333333,9.69059999999,8.21133333334,4.93653333333,7.48516140351,5.04893333333,5.38786666667,10.6784666667,9.08229166667
469.05,6.65866666666,10.2647666667,9.75319999999,8.22866666667,4.9612,7.48934583333,5.0742,5.401,10.7400666667,9.095625
469.40,6.67273333333,10.3175,9.7892,8.24073333333,4.9692,7.50023377193,5.10433333333,5.41046666667,10.7837333333,9.106375
469.75,6.67286666667,10.3573666667,9.83626666667,8.25133333333,4.97066666667,7.49161820175,5.12306666667,5.42773333333,10.8322,9.10675
470.11,6.66986666667,10.4018,9.87740000001,8.25773333333,4.97546666667,7.48884100877,5.14133333333,5.44953333333,10.8723333333,9.10183333333
470.46,6.68186666667,10.4386,9.90733333332,8.26333333333,4.99613333333,7.4969125,5.1618,5.4604,10.9014666667,9.103125
470.81,6.6896,10.4521333333,9.94306666666,8.28400000001,5.00393333333,7.50528530702,5.19186666667,5.4746,10.9511333333,9.09558333333
471.16,6.69113333333,10.4687,9.96173333333,8.2922,5.0124,7.50381754386,5.19426666667,5.5116,10.983,9.09154166666
471.51,6.72226666666,10.5061666667,10.0188666667,8.3308,5.04106666667,7.53438969298,5.2302,5.52073333333,11.039,9.12866666666
471.87,6.74733333333,10.5533666667,10.0398,8.34546666667,5.0632,7.57880175438,5.24706666667,5.539,11.0839333333,9.174
472.22,6.79506666666,10.6103333333,10.0946,8.40746666666,5.11893333333,7.64160219298,5.29013333333,5.6018,11.1393333333,9.22654166667
472.57,6.79526666667,10.6192333333,10.0826666667,8.41066666667,5.1246,7.63554364035,5.28873333333,5.59793333333,11.1084666667,9.22391666667
472.92,6.78353333333,10.5975666667,10.0962,8.4258,5.1208,7.64695635965,5.28333333333,5.59373333333,11.099,9.24395833333
473.27,6.77526666666,10.5829333333,10.0715333333,8.41306666667,5.1108,7.64842214912,5.27346666667,5.586,11.0898,9.26133333333
473.62,6.79606666667,10.5719666667,10.0714666667,8.43580000001,5.12626666667,7.66239276316,5.28793333333,5.5962,11.068,9.28016666667
473.98,6.84313333333,10.603,10.0915333333,8.47746666667,5.1582,7.72219890351,5.31093333333,5.61493333334,11.0728,9.33616666667
474.33,6.8442,10.5827333333,10.0718,8.4752,5.15006666667,7.72601513158,5.30753333333,5.6262,11.0580666667,9.36641666667
474.68,6.81473333333,10.5449,10.0152666667,8.44400000001,5.13626666667,7.7249243421,5.27573333333,5.58673333333,10.9802,9.36329166667
475.03,6.82386666667,10.5302666667,9.9894,8.46306666667,5.1374,7.75708135965,5.28286666667,5.5672,10.9416666667,9.41170833333
475.38,6.77126666667,10.4650666667,9.91366666667,8.42333333333,5.10553333333,7.73277916667,5.22486666667,5.5452,10.8604666667,9.378375
475.73,6.75306666667,10.4173666667,9.87193333335,8.42193333333,5.10413333333,7.72881885965,5.19493333333,5.52186666667,10.7836666667,9.38029166667
476.08,6.71093333333,10.3388,9.78986666665,8.37513333333,5.0586,7.7023377193,5.1558,5.473,10.7029333333,9.36458333333
476.44,6.72086666667,10.2933666667,9.74360000001,8.36713333333,5.05893333333,7.71831798245,5.1356,5.4666,10.6539333333,9.39141666667
476.79,6.70173333333,10.2396666667,9.68273333334,8.35439999999,5.037,7.72607346491,5.11173333333,5.46013333333,10.569,9.38645833333
477.14,6.67393333333,10.1622333333,9.62206666668,8.32486666666,5.00533333333,7.70419627193,5.06013333333,5.43946666667,10.4791333333,9.37583333333
477.49,6.62353333333,10.0599,9.53120000001,8.25986666666,4.95593333333,7.67838421053,4.98893333333,5.39153333333,10.3970666667,9.36379166667
477.84,6.6058,9.9827,9.45253333333,8.23140000001,4.93086666667,7.66184714912,4.95866666667,5.37666666667,10.3189333333,9.35854166667
478.19,6.58173333333,9.93373333333,9.38746666667,8.19993333333,4.90713333333,7.65226184211,4.92213333333,5.3436,10.2542666667,9.35816666667
478.54,6.59766666667,9.89606666666,9.36719999999,8.18693333334,4.89593333333,7.660725,4.91293333333,5.36086666667,10.2214,9.39970833333
478.89,6.5936,9.85096666666,9.329,8.17666666667,4.89426666667,7.67121644737,4.90186666667,5.36453333333,10.1646,9.40970833334
479.24,6.58086666667,9.7771,9.26046666667,8.14466666666,4.873,7.6485247807,4.86613333333,5.33166666667,10.0827333333,9.41645833333
479.60,6.5698,9.69416666667,9.20506666668,8.12053333333,4.84953333333,7.64203333333,4.8358,5.3162,10.0222,9.41275
479.95,6.5522,9.63223333333,9.16246666668,8.08299999999,4.82886666667,7.64153991228,4.78406666666,5.2894,9.94813333332,9.41666666667
480.30,6.5106,9.55429999999,9.11340000001,8.05886666666,4.79046666667,7.63003399123,4.74806666667,5.26773333333,9.86599999999,9.40591666667
480.65,6.49066666667,9.47186666667,9.03213333333,8.01406666666,4.76346666667,7.60293837719,4.711,5.23213333333,9.79406666667,9.383875
481.00,6.4856,9.42176666666,8.98879999999,8.00046666666,4.76653333333,7.61980197368,4.70046666667,5.23213333333,9.73506666667,9.39525
481.35,6.51473333333,9.38876666667,8.97446666666,8.00846666667,4.79726666667,7.65446074561,4.7298,5.24686666667,9.69033333333,9.423125
481.70,6.51646666667,9.35556666666,8.96106666666,8.01173333334,4.8042,7.67533640351,4.72666666667,5.25286666667,9.65586666667,9.45395833333
482.05,6.53493333333,9.3332,8.96846666666,8.02806666666,4.81926666667,7.70272938597,4.74053333333,5.2666,9.63406666666,9.48570833333
