wavelength,Back_SpoIntf,Belly_SpoIntf,Breast_SpoIntf,Crissum_SpoIntf,Crown_SpoIntf,DorTail_SpoIntf,Rump_SpoIntf,Throat_SpoIntf,WingTip_SpoIntf
744.65,22.0441666666,46.6038333333,33.0085833334,40.4865833333,18.9549166667,23.2350833333,24.32175,35.57825,21.4559166667
744.97,21.8801666667,46.6608333333,32.9825833333,40.52325,18.7234166667,23.10375,24.178,35.5070833333,21.3611666667
745.28,21.4206666666,46.201,32.4988333333,39.9905,18.32825,22.8114166667,23.7044166667,35.0059166667,20.8130833333
745.60,20.8626666667,45.7191666667,31.9604166667,39.392,18.10225,22.486,23.4651666667,34.6435833333,20.46175
745.91,20.3800833333,45.5748333333,31.516,39.0475,17.6334166667,22.1335833333,22.8641666667,34.3824166667,19.7241666667
746.23,20.1520833333,45.51325,31.425,38.9340833334,17.3290833333,22.01525,22.8621666667,34.3685833333,19.43325
746.55,19.97525,45.4806666667,31.2925833333,38.8826666667,17.142,21.7519166667,22.56675,34.0010833333,19.0545
746.86,20.7303333333,46.1535833333,32.0299166667,39.4231666667,17.9176666666,22.2884166667,23.3184166667,34.68175,19.69275
747.18,20.9049166667,46.812,32.2718333333,39.77725,17.9501666666,22.561,23.4981666667,35.234,19.8284166667
747.49,21.0220833334,46.9315833333,32.3821666667,40.0625,17.9349166667,22.44875,23.4715,35.4620833333,19.8595833333
747.81,21.4089166667,47.1129166667,32.5995833333,40.3031666667,18.2645833333,22.91775,23.8525833333,35.7249166667,20.2241666666
748.12,21.3130833334,46.8058333334,32.63675,40.3549166667,18.0931666667,22.7804166666,23.7254166667,35.6269166666,20.1866666667
748.44,21.1580833333,46.3598333333,32.3425833333,39.8500833333,17.7895833333,22.61125,23.4075,35.3259166667,20.0206666667
748.75,21.2184166667,46.26575,32.3698333333,39.681,17.8493333333,22.7076666666,23.3573333333,35.2789166667,20.2071666667
749.07,20.8078333333,45.98375,31.83325,39.35975,17.0920833333,22.0693333333,22.7186666667,34.716,19.75125
749.38,20.40225,45.6675,31.52075,39.1614166667,16.475,21.6365833333,22.4985,34.2618333333,19.6581666667
749.70,20.5030833333,46.1079166667,31.634,39.3849166667,16.7445833334,21.7869166667,22.644,34.59475,19.9798333334
750.01,20.4758333333,46.01675,31.44725,39.2359166667,16.6889166667,21.7985833333,22.8249166667,34.62275,20.0644166667
750.33,19.89575,45.5691666666,30.7774166667,38.7463333333,15.8781666667,21.3431666666,22.19125,33.9471666666,19.505
750.64,19.311,44.9843333333,30.2811666667,38.1845,15.4510833333,20.6014166667,21.5926666667,33.2735,19.2100833333
750.96,19.201,44.9498333333,30.3593333333,38.0516666667,15.4181666667,20.7066666667,21.68675,33.1505833333,19.0406666667
751.27,19.0004166667,44.9085,30.3166666667,37.8545,15.342,20.4675,21.7095833333,33.1195,19.0569166667
751.59,18.6946666667,44.7611666666,29.8934166667,37.38925,15.1494166666,20.3695833333,21.3348333333,32.8976666667,18.8635
751.90,18.2951666667,44.5219166667,29.6488333333,37.1755,14.8955833333,20.1560833333,21.2105,32.4140833333,18.7904166667
752.22,17.74425,44.30375,29.2080833333,37.0176666667,14.4101666667,19.7783333333,21.1646666667,32.1089166666,18.2828333333
752.53,18.038,44.3603333333,29.4304166667,37.2325833333,14.4966666667,20.0761666666,21.4738333334,32.3614166667,18.558
752.85,18.3505,44.5019166667,29.7818333334,37.44375,14.9266666667,20.3495833333,21.9134166667,32.5830833333,18.8569166667
753.16,17.8476666667,44.0583333333,29.52775,37.1050833334,14.384,20.0210833333,21.7321666667,32.1074166667,18.6748333334
753.47,17.351,43.5269166667,29.3141666666,36.7361666667,13.9896666667,19.4986666667,21.2378333334,31.62425,18.1639166667
753.79,17.0085,42.8180833333,28.82275,36.1034166666,13.6226666667,19.0264166667,20.8276666667,31.2471666667,17.6013333333
754.10,17.1120833333,42.9070833333,28.8976666667,36.3286666667,13.487,19.1436666666,21.0139166666,31.5053333333,17.5960833334
754.42,16.7211666666,42.686,28.4586666667,36.0799166667,13.1690833333,18.86475,20.6426666667,31.3025,17.3590833334
754.73,16.1236666667,41.8815,27.8753333333,35.4353333333,12.46675,18.33875,19.9406666666,30.65325,16.5260833333
755.05,16.4490833333,42.26025,28.399,36.1705833333,12.6898333334,18.6926666667,20.4968333333,31.1886666667,17.0229166667
755.36,16.7716666666,42.5576666667,28.7695,36.599,12.8931666667,18.8719166667,20.7184166667,31.8415833333,17.1868333334
755.67,16.9114166666,42.842,28.8931666666,36.745,12.9366666667,18.7724166667,20.77625,31.9744166667,17.4094166666
755.99,16.6378333333,42.74025,28.7206666667,36.3890833333,12.5455,18.3969166667,20.30075,31.7765,16.9351666667
756.30,16.1445833333,42.556,28.39425,36.0053333333,12.09925,17.8188333333,19.7519166667,31.3710833333,16.5539166667
756.62,16.3090833333,42.6679166667,28.4285,36.2359166667,12.10675,17.7268333333,19.5145833333,31.3183333333,16.54475
756.93,16.2389166667,42.5009166666,28.1419166666,35.9545,11.7926666666,17.6786666667,19.23275,31.2498333334,16.4040833334
757.24,16.1598333333,42.8126666667,28.5060833333,36.4519166667,11.8993333333,17.8596666667,19.3081666666,31.2713333333,16.671
757.56,16.09625,42.6710833333,28.307,36.3296666667,11.8658333334,17.7603333333,19.1863333333,31.133,16.5728333334
757.87,16.7938333333,43.1154166666,28.9611666667,36.8836666667,12.46825,18.1283333333,19.9626666667,31.55825,17.0606666667
758.18,17.1340833333,43.7700833333,29.1645,37.4979166667,13.0035833333,18.4429166667,20.24475,31.98625,17.4104166667
758.50,16.9990833333,43.5805833333,28.89175,37.1313333333,12.6215,17.8216666666,19.8550833333,31.2874166667,17.093
758.81,16.3679166667,43.2205833333,28.50925,36.7189166667,12.1799166667,17.5034166667,19.3391666667,30.8316666667,16.51725
759.13,16.0099166667,42.7925833334,28.28825,36.2034166667,11.8261666666,17.1954166667,18.9271666667,30.3181666667,16.1039166667
759.44,15.7415833333,42.5118333333,28.0860833333,36.0031666667,12.06275,17.0409166667,18.97075,30.0958333334,16.17475
759.75,15.7059166666,42.53,28.29275,35.92775,11.95625,16.9036666667,18.9266666667,30.13375,16.0063333333
760.07,15.43,42.3355,28.3064166667,35.8361666667,11.9678333333,16.5868333333,18.913,30.3465833333,15.7075
760.38,15.74075,42.7845,28.8205,36.3196666667,12.2039166667,16.7919166667,19.282,30.6889166666,15.7825
760.69,15.5296666666,42.21075,28.47225,35.7944166667,12.1061666667,16.37425,18.8515,30.4458333333,15.2898333333
761.01,16.3838333333,42.8566666667,29.4690833333,36.4476666667,13.0459166667,17.0515833333,19.5335,30.9024166667,15.9440833333
761.32,16.264,42.82525,29.57325,36.4478333333,13.0848333333,16.96675,19.27975,30.9100833333,15.8423333333
761.63,16.3366666667,42.9240833333,29.9346666667,36.4861666666,13.0005,16.9709166667,19.2293333333,31.06025,15.9334166667
761.94,16.2718333333,42.78825,30.08025,36.4081666667,13.1725833333,17.09275,19.19275,31.2716666667,15.9085
762.26,16.98425,43.0819166667,30.5885,36.7329166667,13.9681666667,17.4635833334,19.8115,31.6203333334,16.6535
762.57,17.5995833333,43.38025,31.2168333333,37.3381666667,14.6833333333,18.101,20.224,32.2004166667,17.0253333333
762.88,17.7416666667,43.6383333333,31.618,37.6921666667,14.9325,18.2726666667,20.3289166667,32.4646666666,17.28525
763.20,17.9249166666,43.8309166666,31.6954166667,38.0388333333,15.3686666667,18.7393333333,20.6589166667,32.7945,17.6648333333
763.51,18.3018333333,44.28775,32.11375,38.3024166666,15.6411666666,19.1966666666,21.1684166666,32.9753333333,18.12875
763.82,18.0966666667,44.21325,32.1619166667,38.3716666667,15.7021666666,19.1036666667,21.1208333333,32.9925833333,18.3279166667
764.14,18.405,44.7295,32.5830833333,38.8630833333,16.2066666667,19.3868333333,21.6190833333,33.54325,18.9700833333
764.45,17.97275,44.2373333333,32.1979166667,38.4589166667,15.7646666667,18.9471666667,21.1393333333,33.1788333333,18.6033333333
764.76,17.95225,44.26075,32.2956666667,38.4331666667,15.7235833333,18.8951666667,21.1106666667,33.2224166666,18.7613333333
765.07,17.8390833333,44.1339166667,32.4121666667,38.4243333333,15.8135833333,18.869,21.0985,33.296,18.74675
765.39,18.09825,44.2416666667,32.5355833333,38.47575,16.0469166667,19.1345833333,21.38525,33.5826666666,18.9314166667
765.70,18.0019166667,44.3826666666,32.7734166667,38.5761666666,15.8685,19.3184166667,21.312,33.76075,18.8001666667
766.01,17.90475,44.38125,32.7806666666,38.5566666667,15.8033333333,19.1996666667,21.3255833333,33.9181666667,18.9215
766.32,18.0884166667,44.1956666666,32.8551666667,38.5211666667,15.9705833333,19.54375,21.4728333333,34.1764166667,18.9985833333
766.64,18.6361666666,44.1871666667,33.2595833334,38.7038333333,16.3370833334,19.8898333334,21.72925,34.7258333333,19.4343333333
766.95,18.778,43.7735833333,33.1275,38.3924166667,16.537,20.0931666666,21.5379166667,34.8945,19.5115
767.26,19.6213333333,43.7568333333,33.4295,38.3919166667,17.0143333333,20.54075,21.89,35.2131666667,19.9094166666
767.57,19.8324166667,43.7725,33.7685833333,38.4676666667,17.1588333333,20.8641666667,21.9619166666,35.3065833333,19.92725
767.88,20.1555,44.0913333334,34.2321666667,39.0815,18.00775,21.6035,22.551,36.1078333334,20.593
768.20,20.1213333334,44.0859166667,34.16475,39.1128333333,17.961,21.8488333333,22.64025,36.30525,20.63425
768.51,20.0930833334,44.13025,34.1580833333,38.9829166667,17.7526666667,21.6911666667,22.6131666667,36.304,20.4825833333
768.82,19.9228333333,44.1630833333,34.2621666667,39.0540833333,17.7168333333,21.4903333333,22.3929166667,36.43125,20.7355833334
769.13,19.405,43.7729166667,33.7925,38.72325,17.2715833333,20.7711666667,22.0403333333,36.4279166666,20.35
769.44,19.21375,43.99975,33.9318333333,38.5594166667,17.16075,20.7070833333,22.063,36.446,20.4161666666
769.76,19.8279166667,44.7720833333,34.44475,39.1140833333,17.2531666666,20.93375,22.3749166667,36.9079166666,20.8333333333
770.07,19.3795,44.7636666667,34.2165,38.8793333333,16.83875,20.4920833333,21.6679166667,36.25825,20.2168333333
770.38,19.4211666667,44.4969166667,34.1235833333,38.6273333333,16.8004166667,20.2754166667,21.1355,35.9194166667,19.8919166667
770.69,18.7249166666,44.7275833333,33.805,38.3464166667,16.4601666667,20.0755,20.8245833333,35.7394166667,19.3736666667
771.00,18.4311666667,44.2835833333,33.4345833333,37.8159166667,15.701,19.8199166667,20.2670833334,35.1574166667,18.8065
771.32,17.6301666667,43.5759166667,32.5515833333,36.66675,14.2484166666,18.606,19.03025,34.0484166667,17.4425
771.63,17.7269166666,43.6011666667,32.7008333333,36.6381666667,14.19275,18.5824166667,18.682,34.1455833333,17.23725
771.94,17.4774166667,43.3509166667,32.3404166667,36.63275,14.2533333333,18.5835,18.29425,33.9931666666,17.1881666667
772.25,17.1804166667,42.8209166667,31.8238333333,36.3459166666,14.1045833333,18.1505,17.9921666667,33.6631666667,16.527
772.56,17.9974166667,43.0100833333,32.3193333333,36.635,15.18375,19.0050833334,18.3586666667,33.7706666667,17.3448333333
772.87,17.9501666667,42.8416666666,32.24775,36.5835833333,14.9681666667,18.86325,17.6055833333,33.3015,17.1710833333
773.18,18.2191666667,42.8920833333,32.57,36.70775,15.6018333334,19.2904166666,18.04575,33.56425,17.7315
773.50,18.868,43.2618333333,32.9568333333,37.1555,16.3348333333,20.0165,18.6509166667,34.26475,18.3065833333
773.81,19.4425,44.2473333333,33.6909166667,38.4295833333,17.0504166667,20.9245,19.3513333333,35.2703333333,18.9678333333
774.12,20.44425,44.8113333333,34.6848333333,39.2799166666,17.8005833334,21.57175,20.108,36.0758333333,19.8576666667
774.43,20.86625,45.3330833333,35.0841666666,39.6655,18.615,21.97875,20.6688333333,36.7956666667,20.5501666667
774.74,22.262,46.8443333333,36.5753333333,41.1164166667,20.24675,23.6275833333,22.0963333333,38.1330833333,22.3415
775.05,22.94325,47.5185833333,37.34075,41.8458333333,21.1585,24.4559166667,23.2484166667,38.7873333333,23.29475
775.36,24.4855,48.555,38.0444166667,42.63,22.1561666667,25.5805833333,24.4854166666,39.5223333333,24.2016666667
775.67,24.9869166667,48.9190833333,38.2860833333,42.7016666666,22.2025,26.0415833333,24.7770833333,39.4391666667,24.5218333333
775.98,25.4740833334,49.7261666667,38.8221666667,43.5095,22.3958333333,26.4155833333,25.5206666667,39.9906666667,24.9530833333
776.30,26.3344166667,50.3203333333,39.3248333333,44.2154166667,23.212,27.3085,26.4610833333,40.7926666666,25.9206666666
776.61,26.762,50.65975,39.38775,44.4285833333,23.6598333334,27.90475,26.3605833334,41.0953333333,25.91825
776.92,26.7595,51.1635833334,39.5331666667,44.4929166667,23.4483333333,27.7153333333,26.3300833334,40.9531666666,26.0044166667
777.23,26.1885,50.06875,38.7124166667,43.61775,22.4993333334,26.8068333333,25.7693333334,40.1003333333,25.35725
777.54,26.0881666667,50.0825,38.2920833333,43.7604166667,22.79625,26.9075833333,25.916,39.869,25.3650833333
777.85,26.4654166667,50.03425,38.2224166667,43.6661666667,22.5416666666,26.9310833333,25.8423333333,39.77,25.4108333334
778.16,25.7210833333,49.46625,37.3544166667,42.991,21.6930833333,26.6361666667,25.0485833333,39.33025,24.29975
778.47,25.5204166667,49.4101666667,36.8304166667,42.8879166667,21.7666666667,26.4918333334,24.4726666667,38.9881666667,24.1325833333
778.78,25.43125,49.2695,37.1243333333,42.9465,21.8629166667,26.4260833333,24.3880833333,39.1138333333,24.2
779.09,25.7406666667,49.9501666667,37.74225,43.7606666667,22.4144166666,26.9088333333,24.6296666667,39.8860833333,24.7508333333
779.40,25.7935,50.101,37.82825,43.8023333333,22.749,27.12125,24.5455,40.1586666667,24.661
779.71,25.94,50.1923333333,37.6258333333,43.93875,22.5503333333,26.8799166667,24.541,40.3124166667,24.4894166667
780.02,26.079,50.4315,37.9685833333,44.0774166666,22.47775,26.5626666667,24.6576666667,40.3571666667,24.5684166667
780.33,26.4316666667,50.7273333333,38.2801666667,44.8333333333,22.6365,26.9395833333,24.8711666667,41.1136666666,24.8334166667
780.64,26.30675,51.7604166667,38.7246666667,45.6260833333,22.7384166667,27.19075,24.8748333333,41.4945833333,24.9061666667
780.95,26.25725,52.2365833333,39.1039166667,45.7339166667,22.3495,27.00575,24.37925,41.6905833333,24.8089166667
781.26,26.56,53.1854166666,39.4335,46.6994166667,22.6271666667,27.0444166667,24.66325,42.0445,24.9588333333
781.57,27.2351666667,53.2133333333,39.6450833333,46.9428333333,23.0768333333,26.84925,25.0165,42.34875,25.6985833333
781.88,28.2951666667,53.7515833333,40.3469166667,47.3273333333,23.506,27.4816666667,25.5395833333,42.9863333333,26.3198333334
782.19,28.1899166667,54.0080833334,40.3725,46.7518333333,23.2380833333,27.4884166667,25.6345833334,42.7439166667,26.4946666667
782.50,27.65575,54.05175,39.7855,46.4505,22.5400833333,27.3151666667,24.651,42.3560833333,26.0298333333
782.81,27.7211666667,53.764,39.05575,45.9986666667,22.1515833334,27.12775,24.0506666666,41.7683333334,25.7120833334
783.12,27.6815833333,53.963,39.19725,46.139,22.4883333333,27.3505833333,24.2193333333,42.02325,25.8825833333
783.43,27.40425,53.9098333334,38.89475,46.4493333333,22.2021666667,27.0961666666,23.9646666667,41.5726666667,25.4789166667
783.74,26.7264166666,53.04425,38.4523333333,45.1955833333,21.7941666666,26.6836666667,23.5799166666,40.8418333333,25.0596666667
784.05,26.7595833334,52.6565833333,38.2234166667,44.7376666667,22.1235,26.53125,23.6294166667,40.69375,25.4060833333
784.36,26.7659166666,52.3040833334,38.14325,44.7695833333,22.4771666667,27.1023333333,23.81425,40.8174166667,25.4961666667
784.67,26.026,51.3034166667,37.5715833333,43.70175,22.2839166667,26.9256666667,23.579,40.4054166667,24.85725
784.98,25.153,51.2669166667,37.1768333333,43.2314166666,21.6665833334,26.71775,23.3419166667,39.9660833333,24.1666666667
785.29,23.2765,49.2219166667,35.4919166666,41.8005,20.3815,25.55225,22.0383333333,38.8636666667,22.6153333333
785.60,22.5445833333,48.2390833333,34.5320833333,41.6748333334,20.0314166666,25.0081666667,21.5773333334,38.3350833333,22.3709166667
785.91,22.85425,47.9509166667,34.4305,41.1099166667,20.3130833333,24.8225833333,22.4184166666,38.07675,22.4024166667
786.22,22.04125,47.6169166667,34.1684166667,41.09925,19.6175833333,24.3271666667,22.17075,37.808,21.85475
786.53,21.7360833333,46.941,33.68025,40.6338333333,19.5129166667,24.0775833333,21.8464166667,37.1649166667,21.1525833333
786.84,21.57675,46.5458333333,33.256,39.9395,19.3078333333,23.9775833333,21.9949166667,37.2058333333,21.1355
787.14,21.37525,46.5621666667,32.7251666666,39.9439166667,18.8805833333,23.6748333333,21.6244166666,36.7320833334,20.2525833333
787.45,22.00025,47.27575,33.3486666666,40.7330833333,19.0771666667,24.70925,22.8573333333,37.4120833333,20.5080833333
787.76,21.2364166667,46.682,32.45775,40.22275,18.1565,23.8325,22.5421666667,36.8049166667,19.7696666667
788.07,21.2361666666,46.6201666667,32.4375833333,40.33425,18.3076666667,24.21725,23.1331666667,36.83375,20.21225
788.38,21.1170833333,46.0871666667,32.3026666666,40.15075,18.3243333333,24.1935,23.5661666667,36.6710833333,20.3405
788.69,21.01925,46.84025,32.466,40.1719166667,17.7199166667,23.9623333334,23.4975833333,36.6558333333,20.2524166666
789.00,20.5969166666,46.7075,31.7345,39.7525833334,16.8871666667,23.5270833333,22.7868333333,36.0271666666,19.3605
789.31,19.8638333334,45.8734166667,30.8975,39.6314166667,16.0816666667,23.1810833333,22.3636666667,35.5769166667,18.5256666667
789.62,19.63225,46.16025,30.3595,39.27275,15.7353333333,23.1208333333,22.49175,35.4085,18.366
789.92,18.7690833333,45.7523333334,29.205,38.56825,14.3684166666,22.344,22.3696666666,34.7634166667,17.6285
790.23,17.81325,45.1418333333,27.9588333334,38.0163333333,12.7888333333,21.90125,21.4811666667,33.8585,16.4304166667
790.54,18.0525833333,44.7959166667,27.7370833333,37.7701666667,12.8660833333,22.2105833333,21.888,33.7169166667,16.7101666667
790.85,16.6665833334,42.80475,25.7525833333,35.7166666667,11.2545833334,20.3495,19.9820833334,31.8278333333,14.7939166666
791.16,15.86175,42.07825,24.79875,34.3211666667,10.1171666667,19.7674166667,19.1090833333,30.7721666667,13.82175
791.47,15.57475,42.36575,24.2336666667,34.291,9.00391666667,19.0518333334,18.5439166666,30.546,12.9215
791.78,15.7331666667,42.9931666667,24.4300833333,34.4635,8.96241666668,19.64425,18.4159166667,30.5226666667,12.333
792.08,14.7436666667,41.4693333333,23.2545,33.994,8.22483333334,18.8263333333,17.9684166667,29.5165833333,11.3609166667
792.39,14.7636666667,41.3760833333,23.50775,34.0845,8.44349999999,19.0604166667,18.5698333333,29.9379166667,11.41825
792.70,15.574,41.91175,23.92775,34.1401666667,8.29241666667,19.2300833333,18.8215,30.32075,11.4788333333
793.01,14.994,40.49675,23.1731666667,32.7689166667,7.51224999999,18.32925,17.78525,29.24875,10.4679166667
793.32,15.4760833333,41.1275,23.9114166667,33.4451666666,8.42500000001,18.9356666667,18.1115833334,29.4058333333,11.1925833333
793.62,14.0174166666,39.92075,23.0510833333,32.2980833333,7.75475000001,17.7830833333,17.489,28.2989166667,10.2925
793.93,13.82125,39.7561666667,23.2013333333,32.38825,7.87599999999,17.5405,18.2011666666,28.7703333333,10.7214166667
794.24,13.24975,40.4121666667,23.5109166667,32.854,7.956,17.5438333333,18.7166666666,29.8143333333,11.4340833333
794.55,15.20925,41.6064166666,25.50275,34.6905,10.1930833333,19.7628333333,20.9388333334,31.6444166667,13.651
794.86,14.62725,40.8470833333,24.8146666667,33.8505833333,9.81666666667,19.1256666667,19.877,30.49375,13.3588333333
795.16,14.48175,40.2949166667,24.4135,33.4941666667,9.99816666666,18.6245833333,19.8828333333,30.0131666667,13.88575
795.47,14.44325,40.9255,24.3728333333,33.4853333333,9.91075000002,18.3105833333,19.65975,29.7035833334,13.6640833333
795.78,13.90825,40.8975833333,24.01975,33.1121666666,9.30416666668,17.8969166667,19.4156666667,29.2484166667,12.7451666667
796.09,13.1574166667,40.4936666667,24.0446666667,33.0498333334,9.43074999999,18.01925,19.2584166666,28.59425,12.8451666667
796.40,14.2563333333,41.5171666666,25.2241666667,34.4544166667,10.9865833333,19.5346666667,20.6558333333,29.9140833333,14.4524166667
796.70,14.40325,41.9191666667,26.0569166667,34.85775,11.3916666667,20.2768333333,21.0623333334,30.5835833333,14.8895833333
797.01,15.7634166667,43.0354166667,27.49525,35.9496666667,12.98875,21.3500833333,22.0390833333,31.9739166666,15.9683333333
797.32,14.7586666667,42.0409166666,26.6368333334,34.727,12.2334166667,20.3516666667,20.5855,30.85475,15.1326666667
797.63,15.4338333333,42.2414166667,26.7241666667,34.6960833334,12.718,20.6711666667,20.8658333333,30.6635833333,15.5265833333
797.93,15.08875,42.56425,26.4645,34.98675,12.141,20.068,20.1154166666,30.2909166666,14.8339166667
798.24,14.15,41.7156666667,26.0380833333,34.3615833333,11.281,19.624,19.3204166667,29.9451666667,13.7290833333
798.55,13.0,41.6979166667,25.9375,34.4583333333,10.0520833333,19.0625,18.3125,29.5729166667,12.7916666667
798.85,12.5364166667,41.07375,25.87375,34.2593333333,10.0499166667,19.0699166667,18.3,29.5776666667,12.578
799.16,12.3384166667,40.1334166666,25.4275833334,34.60575,10.002,18.3250833333,17.9183333333,29.28675,12.766
799.47,12.4033333333,41.1834166667,25.93425,34.9549166666,10.567,18.7715,18.10575,30.11175,12.8866666667
799.78,12.2795833333,40.3870833333,25.5805833333,34.5805,10.258,18.0645833334,17.4409166667,29.7526666667,12.441
800.08,10.7520833333,38.9401666667,24.4173333333,32.9375,8.65208333333,16.8975833333,15.9520833333,29.1336666667,11.5215833333
800.39,9.50266666667,37.8178333333,23.2743333334,32.6066666666,7.22083333334,15.72425,14.7705,28.3038333333,10.5698333333
800.70,10.0189166667,38.944,24.4105,34.0641666667,7.30800000001,16.7019166666,15.39375,29.0193333333,10.9264166667
801.00,9.58158333334,38.9378333333,24.6696666666,34.2144166667,7.183,16.9601666667,14.59875,28.8790833333,10.4380833333
801.31,8.57841666668,37.48775,23.6398333333,32.8064166667,6.37249999999,15.4288333333,13.68875,28.0269166667,9.53441666666
801.62,10.9608333333,39.5134166667,26.326,35.17025,9.19708333333,17.8345,16.1921666667,30.60825,12.4210833333
801.92,11.0913333333,38.5521666667,25.60625,34.118,9.45083333334,17.0945,16.4764166667,29.9095833333,12.1493333334
802.23,12.88725,39.7888333333,27.0539166667,34.6713333333,10.8451666667,18.4505833334,18.0634166667,30.8098333333,13.5446666667
802.54,11.3889166667,39.5531666667,26.5095833333,32.9950833333,9.63750000001,17.669,16.4735,29.7705,12.3549166667
802.84,10.8798333333,38.11575,26.1955833333,32.6639166667,9.36149999998,16.61875,15.7461666667,29.1488333333,12.1353333333
803.15,11.8421666667,38.8336666667,27.9278333333,32.8354166666,10.5025,17.1881666666,16.40575,30.2395833333,12.8140833333
803.46,12.8404166667,38.94375,28.45075,33.4038333333,11.256,16.99525,17.0539166667,29.7416666667,12.48825
803.76,14.1085,39.1315,29.3655833334,33.60625,12.2555,17.7126666667,17.99675,29.8431666666,13.7903333333
804.07,14.0441666666,38.7715,29.5865833333,33.1063333334,11.8188333333,17.0866666667,17.4273333333,29.337,13.9191666667
804.38,14.04275,37.88275,29.6284166667,32.72525,11.4415,16.7455833333,17.2070833333,28.76125,13.9526666667
804.68,14.9339166667,38.5431666667,30.9165833333,33.5728333333,12.1180833333,17.9205833333,18.1715,29.8565,15.1503333333
804.99,14.169,38.5388333333,30.2754166667,33.0530833334,11.11125,17.4019166667,17.3085833334,29.07325,14.4725
805.30,15.0821666667,40.0,31.9953333333,34.378,12.1244166667,18.6619166667,17.5820833333,30.7394166667,15.8568333333
805.60,15.6849166667,40.194,32.83075,35.0631666667,12.97325,19.2146666667,17.69525,31.55675,17.0874166667
805.91,18.4995,42.4294166666,35.9289166666,38.1488333333,16.4505,22.9394166667,21.0155,34.3920833333,20.2411666666
806.21,19.4676666667,43.8051666666,36.8665,38.9934166666,16.2831666667,23.675,21.80375,35.36725,20.781
806.52,18.5731666667,43.1295833333,36.175,39.4605,14.976,23.2853333333,21.355,34.5324166667,20.5755
806.83,18.9549166666,44.114,36.5516666667,40.2838333333,15.72425,24.0211666667,21.8061666667,36.0253333333,21.8428333333
807.13,20.005,45.2416666667,38.453,41.4174166666,17.165,25.79725,23.0069166666,37.36925,23.1564166667
807.44,21.1775833334,46.82875,39.4543333334,43.0185833334,19.383,27.655,25.1105833333,39.442,24.8525833333
807.74,21.8516666667,47.8260833333,40.1675833333,44.2778333334,19.9150833333,27.77375,25.8494166667,40.0175,25.3374166667
808.05,22.2345,47.1121666667,39.3904166666,43.7103333333,19.71375,26.9701666667,25.2691666667,39.0969166667,24.85325
808.35,23.5925,47.5061666667,40.2345833333,44.4198333333,20.432,26.963,26.3334166666,39.8148333333,25.3331666667
808.66,24.7311666667,47.4706666667,40.897,45.1735833334,20.6743333333,27.3704166667,27.2115,40.3225833333,25.3544166667
808.97,25.13525,47.6891666666,41.1873333333,45.2555833334,20.8823333333,27.3106666667,27.5073333333,40.4005833333,25.3686666667
809.27,25.1366666667,47.454,40.9090833333,44.2746666666,19.95775,25.8940833333,26.7759166667,40.0521666667,25.0248333333
809.58,26.7941666667,47.5674166666,41.8233333333,45.41175,22.4109166667,26.8305833333,28.408,41.0886666667,26.71
809.88,27.9250833333,48.4239166667,42.2516666667,45.5586666667,23.8180833333,27.1848333333,28.97575,41.7740833333,27.1729166667
810.19,29.3964166667,48.7506666667,43.3051666667,46.1929166667,24.6465,27.9349166667,29.4555,42.5743333333,28.0056666667
810.49,28.5611666666,48.74075,42.2420833333,45.4078333333,23.681,26.3789166667,28.3093333333,42.1343333333,27.0383333333
810.80,27.5358333333,47.5629166667,41.78975,44.4731666667,22.2304166667,24.6676666667,26.674,40.4974166667,25.59075
811.10,28.464,48.5084166667,43.0226666667,45.0443333333,23.3604166667,25.826,27.6256666667,41.4694166667,26.87375
811.41,27.4785,48.9756666667,43.37375,44.9290833334,23.4194166667,25.2909166667,26.277,41.85625,26.821
811.71,26.7063333333,48.56575,43.3976666667,44.4485833334,23.5905,25.371,25.6304166666,41.7161666667,27.2871666666
812.02,26.0185833333,47.4963333333,42.1945833333,42.894,22.9503333333,24.7054166666,24.2145833333,40.5989166667,27.1478333334
812.32,27.35275,48.61325,43.5363333334,44.366,24.2941666667,25.91625,25.6066666667,41.9019166667,28.1451666667
812.63,26.7644166666,47.5725,42.6426666667,43.66875,23.8864166667,25.4130833333,24.84975,40.941,26.8894166667
812.93,25.2045,46.28075,41.7816666666,41.7689166667,21.91975,24.2715833333,22.7248333333,39.2765,25.3323333334
813.24,25.0764166667,45.9735,41.70475,41.5264166667,21.3684166666,24.0316666667,23.076,38.7613333334,25.64975
813.54,24.24125,44.9925833333,41.2493333333,41.11025,21.0039166667,23.33075,22.31925,37.4810833333,25.0885833334
813.85,23.4835833333,43.3709166667,40.48875,40.1754166667,20.0750833333,22.8320833333,21.6165,36.49125,24.11025
814.15,24.1566666667,43.1299166667,40.22825,39.9676666667,20.6845,22.91675,22.0735,36.88,23.9583333334
814.46,24.1319166667,42.4231666667,39.83125,39.7320833333,20.6845833333,22.2966666667,21.8996666667,36.91725,23.5489166667
814.76,26.1168333333,43.1795,40.82625,41.4383333333,22.7185833334,24.5315833333,25.0,37.77625,25.4804166667
815.07,25.7599166667,43.03925,39.93875,40.9803333334,22.5858333333,23.61525,24.4116666666,37.1324166667,24.4606666667
815.37,26.47925,43.6884166666,40.2366666667,42.15975,23.4468333333,24.2971666667,24.9383333333,37.94375,24.3711666667
815.68,25.7575833333,42.68075,39.2229166667,41.3368333333,22.3606666667,23.1428333334,23.1915,37.17,23.0570833333
