wavelength,Back_IriJelm,Belly_IriJelm,Breast_IriJelm,Crissum_IriJelm,Crown_IriJelm,DorTail_IriJelm,Rump_IriJelm,Throat_IriJelm,WingTip_IriJelm
724.03,6.51726666667,27.1604,17.0989333333,22.7450666667,47.7355333333,10.9506,8.71533333333,5.97786666667,11.4403333333
724.35,6.30946666667,27.0709333333,16.8826,22.6329333333,47.6524,10.7862666667,8.58246666667,5.76553333333,11.2181333333
724.67,6.25906666667,27.1396,16.7713333333,22.4574666667,47.6749333333,10.7829333334,8.57016666667,5.7348,11.1865333333
724.98,6.1754,27.2537333333,16.6652666667,22.3743333333,47.6173333333,10.6648666667,8.52956666667,5.705,11.1490666667
725.30,6.00646666667,27.3784,16.5948,22.3864,47.8137333333,10.6078666667,8.42999999999,5.63953333333,11.0193333333
725.62,5.98533333333,27.4258,16.5834666667,22.4618,47.7671333333,10.5938666667,8.4277,5.65626666667,10.9186
725.94,6.07273333333,27.5533333333,16.6812,22.5924666667,47.8654666667,10.6677333333,8.56289999999,5.7414,11.0048666667
726.26,5.88833333333,27.442,16.5610666667,22.4496,47.6447333333,10.5246,8.36756666667,5.59953333333,10.8795333333
726.58,5.52926666667,27.345,16.4029333333,22.3104666666,47.6726,10.2240666667,8.03139999999,5.2416,10.6049333333
726.90,5.4414,27.3512,16.3529333333,22.1896666667,47.5632,10.1779333333,7.89996666666,5.21853333333,10.5391333333
727.21,5.2988,27.1365333333,16.1256,21.9707333333,47.3244,10.0564,7.70636666666,5.04493333333,10.4430666666
727.53,5.481,27.1991333333,16.233,22.1325333333,47.3426,10.1865333333,7.83706666667,5.18886666667,10.5704
727.85,5.7036,27.3340666667,16.4524666667,22.2679333333,47.3262666667,10.3193333334,7.98706666667,5.34486666667,10.7618666667
728.17,5.879,27.4282,16.6217333333,22.4736,47.3931333333,10.4796666667,8.10900000001,5.48973333333,10.9067333333
728.49,5.984,27.4733333333,16.7023333333,22.5687333333,47.5756,10.6237333333,8.14616666667,5.6286,11.0373333333
728.80,5.9714,27.317,16.629,22.4966666667,47.4028,10.5205333334,8.05323333334,5.61293333333,11.0428
729.12,6.0772,27.4135333333,16.6558,22.5783333333,47.5978666667,10.4981333333,8.11693333333,5.627,11.1464
729.44,6.18733333333,27.3055333333,16.6844,22.5300666667,47.3143333333,10.4769333333,8.17646666667,5.68393333333,11.2398666667
729.76,6.39713333333,27.469,16.8611333334,22.7634,47.4564666667,10.6455333334,8.42109999999,5.87813333333,11.4438666667
730.08,6.72293333333,27.7256666666,17.1411333333,23.0443333333,47.6292666667,10.9488666667,8.73393333333,6.18733333333,11.7499333333
730.39,6.52906666666,27.6256666667,16.9690666667,23.0198,47.6769333333,10.7604666667,8.62283333333,5.93673333333,11.7308
730.71,6.58766666667,27.8040666667,17.0804666667,23.2368,47.907,10.8277333333,8.69516666667,6.0158,11.7908
731.03,6.59406666667,27.8277333333,17.1578666667,23.2483333333,47.9590666667,10.8998666667,8.76143333333,6.0468,11.8061333333
731.35,6.42766666667,27.8016,17.0246666667,23.2543333333,48.0542,10.7783333333,8.61106666667,5.946,11.6654
731.67,6.2712,27.7242,16.954,23.1811333333,48.0256666667,10.6125333333,8.41250000001,5.83066666667,11.5624666667
731.98,6.05573333333,27.723,16.8636,23.1541333333,47.9377333333,10.4541333333,8.24539999999,5.6192,11.3737333333
732.30,6.02353333333,27.7781333333,16.8868666667,23.2036,48.0149333333,10.4431333333,8.27856666667,5.56906666667,11.4137333333
732.62,5.92806666666,27.6919333333,16.8496666667,23.1717333333,47.8624,10.4216666666,8.18559999999,5.51133333333,11.3926666667
732.94,5.81546666667,27.8008666667,16.8614,23.2693333333,48.0734,10.4620666667,8.12416666667,5.4314,11.3684
733.25,5.61246666667,27.589,16.7702666666,23.1004666667,47.9512,10.3402,7.93823333334,5.30313333333,11.1641333333
733.57,5.63566666667,27.716,16.8808666667,23.2017333333,48.0042666666,10.3635333333,8.03833333333,5.40906666667,11.2032
733.89,5.68166666667,27.741,16.8726666667,23.2314666667,47.9036,10.3966666667,7.97853333333,5.339,11.1138666667
734.21,5.7598,27.6316666666,16.9186666667,23.2556,47.7600666667,10.4006666667,8.01949999999,5.34213333333,11.1345333333
734.52,5.72686666667,27.6989333333,16.9320666667,23.3318,47.9534,10.3746666667,8.05066666667,5.42013333333,11.2340666667
734.84,5.85326666667,27.6852,17.0993333333,23.3754666667,47.9464666667,10.5548666667,8.2272,5.5878,11.3681333333
735.16,5.6788,27.4839333333,16.8414666667,23.2142666667,47.7822,10.4043333334,8.06813333333,5.34766666667,11.1756
735.48,5.58293333334,27.2543333334,16.6616,23.0546666667,47.4419333333,10.2888,7.86873333333,5.2178,11.0044
735.79,5.5142,27.1010666667,16.5736,22.9152666666,47.3109333333,10.2156,7.69563333334,5.093,10.8819333333
736.11,5.67473333333,27.2002,16.6487333333,22.8790666667,47.3838666667,10.3572666667,7.80749999999,5.2292,10.9443333333
736.43,5.73146666667,27.2700666667,16.6335333334,22.9366666667,47.3771333333,10.4103333333,7.82943333333,5.3076,10.9411333333
736.74,5.9796,27.6182,16.7835333333,23.2010666667,47.6712666667,10.5396666667,8.06973333333,5.51453333333,11.2632
737.06,5.94113333333,27.5468666667,16.6504666667,23.1717333333,47.6434,10.486,7.97463333334,5.38226666667,11.2607333333
737.38,6.13386666667,27.7076666667,16.8463333333,23.2343333333,47.6971333333,10.7488,8.27929999999,5.73506666667,11.5221333333
737.69,5.8888,27.6786,16.6942,23.1113333333,47.697,10.5896,8.06006666668,5.5856,11.3673333334
738.01,5.96453333333,27.6968,16.7669333333,23.1594,47.7198,10.686,8.03550000001,5.55073333333,11.3742
738.33,6.10026666667,27.8747333333,16.8190666667,23.2763333333,47.8454666667,10.7833333333,8.11340000001,5.63406666667,11.4881333333
738.64,6.09753333333,27.9757333333,16.8744,23.2902,47.7326666667,10.7599333333,8.16026666667,5.75453333333,11.515
738.96,6.6296,28.4488666667,17.3316666667,23.9054666667,48.2571333333,11.2315333333,8.74689999999,6.24193333333,12.0345333333
739.28,6.83593333333,28.7208,17.5749333333,24.1809333333,48.4365333334,11.5464,9.08629999999,6.5146,12.2775333333
739.59,6.8716,28.8247333334,17.7511333334,24.4397333333,48.6400666667,11.615,9.2864,6.69166666667,12.5024
739.91,6.97373333333,28.9565333333,17.9856666667,24.5530666667,48.7928666667,11.7678,9.4976,6.85253333333,12.7254
740.23,6.67946666667,28.8435333333,17.7878,24.3938,48.7095333333,11.5651333333,9.30513333334,6.65066666667,12.4804
740.54,6.4544,28.8014,17.6968,24.3213333333,48.7915333333,11.3639333333,9.14506666667,6.47873333333,12.2781333333
740.86,6.34146666667,28.6917333334,17.538,24.2456666667,48.6343333333,11.0946,8.97673333334,6.243,12.1622
741.18,6.4724,28.7759333333,17.6815333333,24.3496666667,48.6516,11.2637333333,9.10983333333,6.41586666667,12.2904666667
741.49,6.47986666666,28.9253333334,17.6942666667,24.4332666667,48.656,11.2546666667,9.13646666667,6.5168,12.3067333333
741.81,6.099,28.7441333333,17.4352,24.2148,48.4756,10.984,8.84490000001,6.17773333333,11.9518666667
742.12,6.30933333333,28.9477333333,17.6077333333,24.3905333333,48.7553333333,11.2101333333,9.11169999999,6.31786666667,12.1554666667
742.44,6.01273333333,28.7779333333,17.547,24.0348666667,48.6008666667,11.0378666667,8.98829999999,6.15806666667,12.0532666667
742.76,5.90986666667,28.7276666667,17.3772666667,23.9678,48.8006,10.8440666667,8.7873,5.9684,11.9385333333
743.07,5.6406,28.565,17.0703333333,23.7515333333,48.6751333333,10.5878,8.42126666667,5.54506666667,11.547
743.39,5.50666666667,28.5063333333,16.859,23.7162666667,48.6604666667,10.4214,8.2152,5.30866666667,11.2498
743.70,5.68566666667,28.5184666667,16.934,23.7348666667,48.5074,10.6329333333,8.34389999999,5.3604,11.3292
744.02,5.59726666667,28.4108,16.8177333333,23.5901333333,48.3792,10.62,8.22083333333,5.2154,11.2446
744.34,5.65073333333,28.5072,16.9244666667,23.6735333333,48.5504666667,10.7244666667,8.14726666667,5.28166666667,11.2529333333
744.65,5.56186666667,28.5585333334,16.8898666667,23.6435333333,48.6303333333,10.5922666667,8.05240000001,5.18546666667,11.1766
744.97,5.2834,28.2154666667,16.5867333333,23.3502666667,48.3942,10.3062666667,7.79773333333,4.87046666667,10.9778666667
745.28,5.59046666667,28.3685333333,16.6648,23.4930666667,48.4028666667,10.4316,7.96726666667,5.05226666667,11.2206666667
745.60,5.9526,28.5692,16.9581333333,23.8488,48.4742666667,10.7300666667,8.18096666666,5.3622,11.6321333333
745.91,6.05233333333,28.5919333333,16.9529333333,23.9267333333,48.5326666667,10.7612666667,8.16646666667,5.3196,11.7001333333
746.23,6.09866666667,28.5613333333,16.9612666667,23.8882666667,48.2572666667,10.7582666666,8.13090000001,5.36113333333,11.7273333333
746.55,6.15933333333,28.5128666667,16.9390666667,23.8001333333,48.0640666666,10.7740666667,8.08960000001,5.37493333333,11.7000666667
746.86,5.93286666667,28.3998,16.8444,23.5675333333,47.933,10.5860666666,7.96026666665,5.2292,11.6736
747.18,5.93753333333,28.3678666667,16.7824666667,23.6055333333,48.0776,10.4398666667,7.83283333333,5.15206666667,11.7094666667
747.49,6.25533333333,28.6858,17.1023333333,23.8997333333,48.1623333333,10.8730666667,8.23710000001,5.55253333333,11.9686
747.81,6.05293333333,28.6252666667,16.9184666667,23.8276666667,48.1608666667,10.7181333333,8.16536666665,5.5102,11.899
748.12,6.19266666667,28.7197333333,17.047,24.0026666667,48.2626,10.8285333333,8.42549999999,5.6706,12.1614
748.44,6.44386666667,29.0280666667,17.4064666667,24.3824,48.4410666667,11.1024666667,8.7614,5.9322,12.3707333334
748.75,6.50753333333,28.9571333333,17.5486666667,24.3853333333,48.2808,11.16,8.77516666667,5.99766666667,12.5069333333
749.07,6.39166666667,28.9505333333,17.4484,24.3881333333,48.3128666667,11.0788666667,8.67656666668,5.9078,12.3690666667
749.38,6.39026666667,28.8845333333,17.4293333333,24.3159333333,48.1810666667,11.0080666667,8.72103333333,5.8886,12.3262
749.70,6.2856,28.8816666667,17.4149333333,24.2148666667,48.1414666667,11.029,8.78410000001,5.87733333333,12.3324
750.01,6.20533333333,29.0800666667,17.4487333333,24.3801333333,48.4349333333,11.0946666667,8.87509999999,5.9038,12.4566
750.33,6.30446666666,29.0715333333,17.4681333333,24.4475333333,48.4592,11.1601333333,8.92433333333,5.9184,12.493
750.64,6.4692,29.342,17.6104666666,24.6148,48.7,11.4014666666,9.15033333333,6.09633333333,12.6376
750.96,6.2976,29.2865333333,17.4395333333,24.5086666667,48.7576,11.1364666667,8.93033333333,5.83166666667,12.5762666667
751.27,6.30093333333,29.4253333333,17.5048,24.554,48.8184,11.217,8.97799999999,5.7978,12.6315333333
751.59,6.06086666667,29.5584,17.3858666667,24.4274666666,48.9039333333,11.1655333333,8.73233333334,5.57893333333,12.4894666667
751.90,5.90546666667,29.5139333333,17.1415333333,24.1851333333,48.9334,11.0475333333,8.43986666667,5.4476,12.2763333333
752.22,5.719,29.6739333334,17.0061333334,24.1819333333,49.2904666667,10.8008,8.26176666667,5.31273333333,12.0308
752.53,5.33906666667,29.3467333333,16.6638,23.8512,49.0778,10.4646,7.98086666666,4.9996,11.6586
752.85,5.224,29.5000666667,16.5712666667,23.9912,49.3170666666,10.5459333333,7.82710000001,5.0968,11.5169333333
753.16,5.29186666667,29.4952666667,16.5560666667,24.0612,49.2413333333,10.5104666667,7.78100000001,5.10153333333,11.4892666666
753.47,5.35413333333,29.5919333334,16.7186,24.0377333333,49.2147333333,10.635,7.83693333333,5.16553333333,11.5376666667
753.79,4.9772,29.3512666667,16.4057333333,23.8152666667,48.9594666667,10.4044,7.5784,4.94026666667,11.2578666667
754.10,4.6632,29.0069333334,16.2946666667,23.6526,48.7188,10.1128666667,7.32183333333,4.68653333333,11.0358666667
754.42,4.74673333333,29.0332,16.3543333333,23.8044,48.7374,10.199,7.3414,4.833,11.1822666667
754.73,5.23966666666,29.3102666667,16.7512,24.1549333333,48.9465333333,10.6033333333,7.72696666666,5.167,11.5566666667
755.05,5.68373333333,29.5744,17.0469333333,24.4561333333,49.072,10.8708666667,8.07836666667,5.41753333333,11.8282
755.36,5.83133333333,29.6754,17.2248666667,24.6139333333,49.0854666667,10.9659333333,8.38276666667,5.4632,12.0249333333
755.67,5.64646666667,29.5077333333,17.1308666666,24.5049333333,48.9160666667,10.9782,8.36809999999,5.25606666667,11.9664666667
755.99,5.89873333333,29.8834666667,17.4828666667,24.8713333334,49.1796666667,11.2807333333,8.63290000001,5.41206666667,12.2718
756.30,5.95106666667,29.913,17.6329333333,24.9726666667,49.1894666667,11.3462666667,8.76886666667,5.48006666667,12.4783333333
756.62,6.0106,30.1705333333,17.92,25.2264,49.4820666667,11.5824,9.04523333333,5.60226666667,12.6853333333
756.93,6.25186666667,30.1466,17.9544666667,25.2847333333,49.4223333333,11.6985333333,9.18656666667,5.7764,12.8658666667
757.24,6.7476,30.6226,18.3162666667,25.662,49.8282666667,12.0316666667,9.51386666666,6.0664,13.2202
757.56,7.2278,31.1312666667,18.715,26.0452666667,50.0331333333,12.5611333333,10.0099666667,6.67866666667,13.6511333333
757.87,7.4044,31.1742,18.8416,26.0667333333,49.9322666667,12.6794,10.2203333333,6.906,13.7340666667
758.18,7.06646666667,30.8785333333,18.5566666667,25.8111333333,49.6432666667,12.3739333333,9.88396666667,6.6586,13.4752666667
758.50,6.9056,30.638,18.4114666667,25.5559333333,49.4277333334,12.2784,9.76116666668,6.5632,13.1919333333
758.81,6.937,30.5277333333,18.3249333333,25.4512666667,49.1348666667,12.3370666667,9.67940000001,6.61346666667,13.3334
759.13,7.2184,30.7042666667,18.4702,25.5907333333,49.2175333333,12.5938666667,9.92163333333,6.90333333333,13.6776
759.44,7.45606666667,30.9653333333,18.6487333333,25.6790666667,49.3438,12.7384666667,10.1779,7.1488,13.8601333333
759.75,7.3926,31.0540666667,18.7446,25.6448,49.5785333333,12.656,10.0476333333,6.945,13.7381333333
760.07,7.18,30.7991333333,18.5198666667,25.3026666667,49.2646666666,12.4014,9.73466666665,6.7578,13.4378666667
760.38,7.23346666667,30.9447333333,18.6967333333,25.5350666666,49.493,12.4716,9.81293333333,6.77453333333,13.4780666667
760.69,7.30166666667,30.9998,18.8816666667,25.6336,49.5459333333,12.577,9.88626666667,6.8278,13.5815333333
761.01,7.0064,30.6796666667,18.5356,25.3554666667,49.265,12.3159333333,9.5244,6.46166666667,13.156
761.32,6.9768,30.7967333333,18.5426,25.4101333333,49.3825333333,12.2882,9.55633333333,6.37093333333,13.172
761.63,7.02353333333,30.8577333333,18.5776666667,25.4478666667,49.5234,12.2868666667,9.72253333333,6.38213333333,13.1490666667
761.94,6.84566666667,30.6364666667,18.3340666667,25.3904,49.4346666667,12.0653333333,9.51266666667,6.27713333333,13.0664
762.26,6.6394,30.6144666667,18.2039333333,25.2583333333,49.5409333333,11.8608,9.28463333332,6.0754,12.8398666666
762.57,6.58193333333,30.4787333333,18.1847333333,25.2724666667,49.3686,11.802,9.18573333333,6.0514,12.789
762.88,6.33246666667,30.1799333333,17.8836,25.1018666667,49.1816,11.6201333333,8.93889999999,5.80626666667,12.5568666667
763.20,6.5088,30.1623333333,17.8585333333,25.2041333333,49.1034666667,11.8078,9.11503333333,5.99813333333,12.7380666667
763.51,6.89953333333,30.5098666667,18.1370666667,25.5819333333,49.4771333333,12.1241333333,9.46546666666,6.25886666667,13.0759333333
763.82,6.9164,30.4937333334,18.0163333333,25.5520666666,49.4788666667,12.089,9.42976666667,6.23213333333,13.0243333333
764.14,6.7732,30.4140666667,17.7976666667,25.4092,49.4413333333,11.8918666667,9.18956666666,6.11613333333,12.9127333333
764.45,6.79073333333,30.5375333333,17.9196,25.5303333333,49.6206,11.8294666667,9.24656666668,6.10366666667,13.1138666667
764.76,6.65273333333,30.3855333333,17.8337333333,25.4557333333,49.5608,11.7301333333,9.07146666666,6.0158,13.0394
765.07,6.58533333333,30.4335333333,17.8234,25.4658666667,49.4898666667,11.7461333333,8.97963333335,6.0024,13.1049333334
765.39,6.65166666667,30.6350666667,17.9532,25.5789333333,49.6192,11.9464666667,9.10513333333,6.00333333333,13.2714666667
765.70,6.8534,30.8204666667,18.1950666666,25.8689333333,49.7500666667,12.1922,9.28783333333,6.1806,13.4389333333
766.01,6.73226666667,30.8908,18.147,25.9269333333,50.0270666667,12.0265333333,9.156,6.0134,13.2731333333
766.32,6.9904,31.1780666667,18.5538666667,26.1919333333,50.3875333333,12.2943333333,9.39826666667,6.23566666667,13.6114666667
766.64,6.82293333333,31.1402666667,18.5158,26.0892,50.2752,12.0534,9.25366666665,6.0704,13.4958666667
766.95,6.54486666667,31.0654,18.4432666667,26.0425333334,50.1868666667,11.8612,9.16173333333,5.9688,13.3922
767.26,6.39646666666,31.0314666667,18.5202,25.9888,50.1374,11.7837333333,9.1103,6.09006666667,13.4369333333
767.57,6.73606666667,31.1658,18.8908,26.2506666667,50.1652,12.0924666666,9.53200000001,6.42173333333,13.6686
767.88,6.96846666666,31.3034,19.0208666667,26.3553333333,50.2174666667,12.3565333333,9.73020000001,6.68566666667,13.7803333333
768.20,7.44013333334,31.6887333333,19.3142,26.6494666667,50.554,12.7648,10.0744333333,7.0694,14.0508666667
768.51,7.52653333333,31.7398666667,19.3797333333,26.881,50.8698666667,12.9021333333,10.0931333333,7.22386666667,14.0468666667
768.82,7.319,31.5806,19.1968,26.7472,50.7384,12.6262666667,10.0439666667,7.1292,13.9132666667
769.13,7.2522,31.4623333333,19.0845333334,26.6826,50.7092666667,12.479,10.0665666667,7.1058,13.9986666667
769.44,7.64606666667,31.5980666667,19.3544,26.7394,50.5730666667,12.8546,10.3604333333,7.49533333333,14.3126666667
769.76,7.60806666667,31.6570666667,19.3204,26.7216666667,50.6385333333,12.7030666667,10.1129,7.46773333333,14.2306666667
770.07,7.4968,31.6758666667,19.1135333333,26.5204,50.522,12.4836,9.84806666667,7.162,14.02
770.38,7.32386666667,31.5052666666,18.9266666667,26.2992666667,50.3488,12.4063333333,9.50933333334,7.0942,13.8298666667
770.69,7.23366666667,31.5183333333,18.8016666667,26.1844,50.0862,12.1204666667,9.30429999999,6.8304,13.7192
771.00,6.84513333333,31.3529333333,18.4656666667,25.9886666667,49.9792666666,11.8317333333,8.99506666667,6.66366666667,13.4730666667
771.32,6.41973333333,31.2188,18.2967333333,25.7891333333,50.0760666667,11.5174,8.56646666666,6.2278,13.2540666667
771.63,5.75193333333,30.7194,17.9132,25.3086,49.668,10.8402666667,8.03086666667,5.55353333333,12.6635333333
771.94,5.97713333333,30.8478666667,18.0441333333,25.3847333333,49.5752666667,10.8822,8.15240000001,5.47253333333,12.8852
772.25,6.69186666667,31.235,18.642,26.0112666667,49.9558666667,11.4493333333,8.47363333333,6.06493333333,13.387
772.56,6.86933333333,31.2842666667,18.8472666667,26.0204666667,49.8242,11.7086666667,8.56996666667,6.2296,13.3777333333
772.87,6.7764,31.336,18.8802666667,26.2213333333,50.0226,11.6618,8.5786,6.14386666667,13.3398666666
773.18,6.5282,30.9155333333,18.5848,25.9895333333,49.3649333333,11.5828,8.57343333335,5.99293333333,13.0754
773.50,6.75806666667,31.0948666667,18.7926666667,26.2261333333,49.5938,11.927,8.85953333333,6.38293333333,13.3758
773.81,6.82213333333,31.1770666667,18.7235333333,26.3954666667,49.7818666667,11.855,8.89046666666,6.16073333334,13.6010666667
774.12,7.11933333333,31.1794,18.8932,26.4453333333,49.6598,12.2430666667,9.25013333333,6.4288,13.8850666667
774.43,7.29073333333,31.5115333333,18.9263333333,26.6197333333,49.9111333333,12.4274,9.39456666666,6.37473333333,14.2225333333
774.74,6.9204,31.1810666667,18.4569333333,26.1793333333,49.3941333333,11.9525333334,9.01880000001,5.94586666667,13.7191333333
775.05,7.2618,31.5512666667,18.4915333333,26.4684,49.687,12.3003333333,9.38079999999,6.3212,14.2020666667
775.36,7.0262,31.368,18.2948666666,26.2215333333,49.4094666666,12.2651333333,9.34256666667,6.29,14.0901333333
775.67,6.41426666667,31.05,17.8619333333,25.7221333333,49.0918666667,11.8838,8.87906666667,5.871,13.6136
775.98,6.00453333333,30.8082666667,17.4855333333,25.4902666667,49.2516666667,11.4069333333,8.36603333333,5.39886666667,13.0621333333
776.30,5.51233333333,30.678,16.9871333333,25.201,49.0458666667,11.0922666666,7.91653333334,4.93893333333,12.6640666667
776.61,5.95566666667,31.404,17.3383333333,25.6233333333,49.5748666667,11.5648,8.32973333335,5.31986666667,13.2439333333
776.92,5.98033333333,31.378,17.3404,25.7087333333,49.5478666667,11.6248,8.40760000001,5.3798,13.2191333333
777.23,6.31466666667,31.5840666667,17.7920666667,25.9377333333,49.6569333333,12.1422,8.8977,6.07293333333,13.5501333333
777.54,5.74113333333,31.2012,17.3599333333,25.6582666667,49.5408666667,11.6584666667,8.35763333332,5.51766666667,13.0055333333
777.85,5.6318,30.932,17.4616666667,25.4047333333,49.3888,11.5016666667,8.2548,5.41913333333,12.7276666667
778.16,5.80373333333,31.0320666667,17.6986666667,25.5841333333,49.4248,11.8232,8.45736666668,5.82513333333,13.0349333333
778.47,5.6316,30.9698666667,17.861,25.8994,49.4679333334,11.9580666667,8.45460000001,5.84153333333,12.8556
778.78,5.81233333333,31.3934,18.2581333333,26.3330666667,50.1356666667,12.156,8.64143333333,6.1242,12.9848666666
779.09,5.5612,31.2989333333,18.0283333333,26.1065333333,49.8913333333,11.8444,8.48350000001,5.91493333333,12.67
779.40,4.85093333333,30.9654,17.2835333333,25.6808666667,49.1829333333,11.1432,8.08223333334,5.33246666667,12.1958
779.71,5.00846666667,31.0298,17.3626,25.6912,49.2741333333,11.1648,8.15243333333,5.57113333333,12.2753333333
780.02,4.79506666667,30.7452666666,17.1680666667,25.4087333333,49.2128,10.8785333333,7.7949,5.29066666667,11.7247333333
780.33,4.89366666667,30.7331333333,17.2008,25.3112666667,49.148,11.1123333334,7.86336666667,5.39533333333,11.7364666667
780.64,4.48213333333,30.392,16.7815333333,24.8371333333,49.0540666667,10.6105333333,7.2205,4.8254,11.1216
780.95,4.5206,30.5652,16.8497333334,24.8318,49.1986,10.7461333333,7.43856666666,4.8434,11.1125333333
781.26,4.2594,30.6668,16.7744666667,24.8543333333,49.1776,10.7066666667,7.2115,4.74253333333,10.8902
781.57,4.64973333333,31.0066,16.8035333333,25.0281333333,49.4364,11.0225333333,7.44573333333,4.8752,11.0425333333
781.88,4.79573333333,30.8267333333,16.564,24.5625333333,48.9882666667,11.1125333333,7.44123333333,4.7074,11.0640666667
782.19,4.79346666667,30.8548666666,16.3886,24.3108666667,48.9202666666,11.0592666667,7.3579,4.51933333333,10.9571333333
782.50,5.10353333333,31.2183333333,16.6855333333,24.6478666667,49.5840666667,11.5610666667,7.46083333333,4.75653333333,11.2603333333
782.81,6.8476,32.3611333333,18.3123333333,26.0438,50.9259333333,13.4092666667,8.77103333333,6.27533333333,12.8535333333
783.12,7.0378,32.6082,18.6252666667,26.2618,51.0099333333,13.8730666667,9.16073333333,6.4094,13.2700666667
783.43,6.69626666667,32.3252,18.2804,25.989,50.7328,13.6382,9.05746666667,6.205,13.1554
783.74,6.426,32.2588666667,18.1774666667,26.0735333333,50.7286,13.1657333334,8.70403333333,5.79846666667,12.6928666667
784.05,7.051,32.791,18.7188,26.5896666667,50.6855333333,13.833,9.44903333334,6.39753333333,13.3931333333
784.36,7.3492,33.0870666667,18.9758666666,27.1678,51.0866666667,14.1109333333,9.53989999999,6.72286666667,13.8432666667
784.67,7.4984,32.8592,19.0045333333,27.2916,50.8037333333,14.1435333333,9.69836666666,6.83046666667,13.9668666667
784.98,7.532,32.9853333333,19.4737333333,27.5626,51.1111333333,14.2248666667,10.0131,6.9796,14.3247333333
785.29,7.21566666667,33.0854,19.4510666667,27.552,51.5184666667,13.7936666667,9.56386666666,6.52046666667,14.0061333333
785.60,6.82406666667,32.5070666667,18.9989333333,27.3093333333,50.7586,13.4775333333,9.11909999999,6.17273333333,13.5518666666
785.91,6.77373333333,32.275,18.6846,27.3136,50.2485333333,13.3374666667,9.30806666667,6.08406666667,13.526
786.22,6.103,31.7435333333,17.9516,26.5698,49.3418,12.5720666667,8.95263333332,5.53933333334,12.837
786.53,5.65886666667,31.3803333333,17.5891333333,26.2752666667,49.2274666667,12.0050666667,8.60713333333,5.24273333333,12.5213333333
786.84,5.29286666667,31.0562,17.4504666667,25.9694666667,49.1955333333,11.6172,8.13946666667,4.81853333333,12.1451333333
787.14,5.21226666666,31.0582666667,17.3148,25.8664666667,49.2058,11.6556,8.18003333333,4.86693333333,12.4029333334
787.45,4.85093333333,30.9544666667,17.0091333333,25.7346,49.382,11.2624666667,7.86230000001,4.38906666667,12.1174
787.76,4.6176,30.8807333333,16.8164,25.4404,48.9913333333,11.2521333333,7.70316666665,4.246,11.8395333333
788.07,4.7348,30.9876,16.6568,25.5114,49.0833333333,11.2912,7.76666666665,4.33673333333,12.1191333333
788.38,4.56746666667,31.0692,16.4584666667,25.5699333333,49.1078,11.1872,7.74563333334,4.3396,12.0243333333
788.69,4.77073333333,31.1280666667,16.7266666666,25.6568,48.8102666667,11.5070666667,8.16993333333,4.9526,12.3389333333
789.00,5.2378,31.8692666667,17.3458666666,26.0206666666,49.7240666667,11.8730666667,8.62396666667,5.3592,12.8948
789.31,5.3492,32.1504,17.5232666667,25.9822,49.7092,11.9407333333,8.60336666667,5.25013333333,12.902
789.62,5.12213333333,32.5224666667,17.498,26.198,50.4074,11.8011333333,8.43713333333,5.0692,12.7138666667
789.92,5.14753333333,32.5114666667,17.6505333333,26.0689333333,50.1619333333,11.6521333333,8.44540000001,4.95226666667,12.6484
790.23,5.13113333333,32.4704,17.3772,25.9518666666,49.8899333333,11.4805333333,8.32686666667,4.90266666666,12.5380666667
790.54,5.44586666667,33.0042666667,17.5713333333,26.2942666667,50.5282,11.6754,8.70350000001,5.09526666667,12.8181333333
790.85,5.274,32.8424,17.2811333333,26.2556,50.2388,11.4500666667,8.53006666667,5.06633333333,12.4447333333
791.16,5.61946666667,33.0262666667,17.4859333333,26.4862,50.6251333333,11.5234,8.64593333334,5.31713333333,12.8005333333
791.47,6.4352,33.6285333333,18.0382666667,26.7849333333,50.8948,12.1253333333,9.31433333333,6.2216,13.4605333333
791.78,6.76726666667,33.4340666667,18.0476,26.6806,50.6676,12.204,9.33246666666,6.33746666667,13.5436666667
792.08,6.90473333333,33.6599333333,18.0126,26.9372666667,51.0194,12.2229333333,9.20230000001,6.2374,13.5852
792.39,6.4392,33.1959333333,17.6071333333,26.6998666667,50.5948,11.6892,8.80843333335,5.68593333333,13.068
792.70,6.8042,33.1722666667,17.8946666667,26.9702,50.7206666667,11.8777333333,9.14659999999,6.2258,13.4329333333
793.01,7.14313333333,33.1022,18.3676,27.214,50.5308666667,12.2434666667,9.42206666665,6.51086666667,14.0504666667
793.32,8.17826666667,33.6785333333,18.9923333333,28.1828666667,51.2992666667,13.3986,10.2706666667,7.51106666667,15.1154
793.62,8.94626666665,34.7708666667,19.8978,29.2858,52.3796,14.3103333333,11.2376333333,8.2856,16.4178
793.93,9.07733333333,34.7518666667,20.2502666667,29.3324666667,52.2949333333,14.2696666667,11.2077333333,8.45606666666,16.3376666667
794.24,9.55333333333,35.1708,20.7055333334,29.5348666667,52.4996,14.7169333333,11.6038333333,8.71013333333,17.0996666667
794.55,9.69046666667,35.4802,20.678,29.4780666667,52.4068666667,14.9558666667,12.0113,8.72773333335,17.1795333333
794.86,9.00946666666,35.2642,20.2699333333,29.1968666667,52.3588,14.468,11.3062,7.75566666666,16.4904666667
795.16,8.70073333333,35.3175333333,20.1456666667,29.2058666667,52.1046,14.1570666667,10.9965,7.5814,16.3594666667
