wavelength,Back_CyaNitm,Belly_CyaNitm,Breast_CyaNitm,Crissum_CyaNitm,Crown_CyaNitm,DorTail_CyaNitm,Patch10_CyaNitm,Rump_CyaNitm,Throat_CyaNitm,WingTip_CyaNitm
770.38,10.98475,13.183,12.7983333333,9.02191666668,9.03358333334,5.99191666666,9.56724999999,12.9476666667,5.61308333333,5.96308333334
770.69,11.6793333333,13.8581666667,13.5460833333,9.62208333334,9.859,6.64591666667,10.1710833333,13.7713333333,6.08541666667,6.86541666667
771.00,12.65425,14.7185,14.5730833333,10.6825833333,10.8746666667,7.68791666667,11.0781666667,14.4975833334,6.99583333333,7.86216666667
771.32,12.93725,15.1498333333,15.2271666666,11.0396666667,11.2955,8.17858333333,11.61075,14.8584166667,7.10791666666,8.49991666667
771.63,13.2380833333,15.75075,15.4375,11.0146666667,11.85225,8.56225,12.0450833333,15.2808333333,7.321,9.12875000001
771.94,12.9773333333,15.9953333333,15.59475,11.08025,12.0165,8.62908333333,12.2566666667,15.4781666667,7.354,9.39883333334
772.25,12.7521666667,16.0443333333,15.22275,10.9595,12.0051666667,8.45141666667,12.2915,15.5713333333,7.48058333333,9.49716666667
772.56,12.9565833333,16.1465833333,15.74075,11.3075833333,12.7346666667,8.83441666667,12.2525833333,15.9690833333,7.82591666667,10.0455833334
772.87,13.0988333333,16.2094166667,15.90675,11.4696666666,12.925,8.71966666667,12.3069166667,16.1773333333,7.44466666666,10.0014166667
773.18,12.4185833333,15.7233333333,15.4501666667,10.7793333333,12.2951666667,7.96258333333,11.7030833333,15.86,6.38833333333,9.50441666666
773.50,11.9593333333,15.2623333333,15.1833333333,10.2915,11.9395833333,7.58841666666,11.4121666667,15.5853333333,5.993,9.15741666668
773.81,11.5379166667,14.9459166667,14.7154166667,10.1218333333,11.8495,7.19508333334,11.3006666666,15.3115833333,5.54891666667,8.59750000001
774.12,10.9958333333,14.2323333334,14.3774166667,9.68199999999,11.49375,6.66666666668,10.8991666667,14.6474166666,5.01383333333,7.82841666668
774.43,9.97041666666,13.6946666667,13.5891666667,8.74775,10.7854166667,5.97258333333,10.3078333333,14.067,4.005,6.99833333333
774.74,8.705,12.7644166667,12.2499166667,7.50425,9.68408333334,4.78125,9.24099999999,13.0289166667,3.00175,5.43874999999
775.05,8.20525,11.8946666667,11.567,7.05833333333,8.88891666667,4.08116666667,8.51125,11.9444166667,2.49275,4.57983333334
775.36,8.90925,12.0164166667,12.187,7.37333333334,9.00875,4.35158333333,8.63908333333,12.251,2.55258333333,4.67866666667
775.67,9.18300000001,12.0291666667,12.5459166667,7.27841666667,9.28908333335,4.82875,8.82908333334,12.32675,2.40016666667,4.70816666666
775.98,8.55975,11.6185833333,11.8946666667,6.28725,8.63058333332,3.78066666667,8.32616666667,11.576,1.8975,3.90116666667
776.30,9.41633333334,12.1238333333,12.4684166667,6.8705,9.55000000002,4.66958333333,9.07858333333,11.9901666667,3.08716666667,4.63433333334
776.61,10.6485,12.9990833333,13.1763333333,7.73875,10.7051666667,5.66416666667,9.84141666668,12.7655833333,4.37558333333,5.74200000001
776.92,11.3946666667,13.4141666667,13.5204166667,8.40408333332,11.104,6.19333333333,10.0623333333,13.2086666666,4.71925,6.11541666667
777.23,11.50575,13.02525,13.5435,8.11625,10.9244166667,6.44958333333,9.78991666667,13.1303333333,4.78991666667,6.1065
777.54,11.5736666667,13.09325,13.6553333334,7.9935,10.9908333333,6.54316666667,9.84600000002,13.2250833333,5.08608333333,6.0575
777.85,12.5800833334,13.6451666667,14.71725,8.75108333333,11.5775833333,7.43525000001,10.5123333333,14.2299166667,6.00116666667,6.80175
778.16,14.1441666666,14.5885,16.3044166667,10.0903333333,12.9343333333,8.72308333333,11.7583333333,15.6413333333,7.47866666668,8.38116666667
778.47,14.6745833334,15.1985833333,17.1905,10.8214166667,13.53725,9.33966666667,12.37925,16.5425833333,7.94741666667,8.82283333333
778.78,14.871,15.4120833334,16.76375,10.9679166667,13.6094166667,9.47041666668,12.3475833333,16.5280833334,8.18083333334,8.71458333333
779.09,15.2034166667,15.6770833333,16.7515833333,11.4574166667,13.76175,9.38641666668,12.3834166667,16.5465,8.48183333332,8.85624999999
779.40,15.8099166667,16.22775,17.0985,12.3974166667,14.3513333333,10.3086666667,12.9991666667,17.0205833333,8.83608333335,9.41666666665
779.71,16.27125,16.72425,17.4288333333,13.05,14.8548333333,10.7780833333,13.3881666667,17.7236666667,9.45499999999,9.90799999998
780.02,16.43425,17.0223333333,17.8208333333,13.19675,15.077,11.3385,13.6906666666,17.9225,9.42216666667,9.94491666668
780.33,16.5791666667,16.9658333333,17.9363333333,13.2515833333,15.6304166667,11.7485,14.2585,18.0823333334,9.43524999999,10.2378333333
780.64,16.53325,16.548,17.2226666667,12.6555,15.3171666667,11.2099166667,13.8419166667,17.6454166667,8.80033333333,9.96449999998
780.95,16.47725,16.1965833333,17.0306666667,12.4583333333,15.1805833334,11.3814166666,13.8384166666,17.6828333333,8.63666666666,9.85741666667
781.26,15.6190833333,15.3264166667,15.9428333333,11.4680833333,14.4330833333,10.4974166667,13.1931666667,16.8359166667,7.71716666666,9.10341666666
781.57,15.0409166667,14.6481666667,15.12725,10.7681666667,13.894,9.89633333332,12.7630833333,16.2504166667,6.95908333333,8.45125000001
781.88,15.5169166667,14.8270833333,15.5725833333,11.07675,14.391,10.5375,13.4078333333,16.77775,7.85758333334,9.18191666666
782.19,15.4475833333,15.1026666667,16.354,11.3170833334,15.0946666667,10.9079166667,13.97175,17.0676666667,8.51766666667,9.64866666666
782.50,15.8771666667,15.2314166667,16.9456666667,11.4034166667,15.72575,11.252,14.4656666667,17.5518333333,9.42583333333,10.0798333333
782.81,16.0696666667,15.0935833334,17.2233333333,10.95525,15.9325833333,11.3423333333,14.311,17.4815,9.70475000002,10.30975
783.12,15.85125,14.6721666667,17.2319166667,10.4329166667,15.8025833333,11.4503333334,14.3249166667,17.1753333333,9.63358333333,10.0855
783.43,15.5408333333,14.25875,16.70775,10.36325,15.72975,11.15225,14.0368333333,16.8639166667,9.67299999999,9.95233333333
783.74,15.354,14.2784166667,16.5989166667,10.4250833333,15.3626666667,10.6366666667,13.3300833334,16.8191666667,9.95950000001,9.57833333333
784.05,15.6514166667,14.9829166666,17.3688333333,11.4043333333,16.1335833333,11.3620833333,14.2300833333,17.4873333334,11.176,10.1860833333
784.36,16.1395,15.6548333333,17.7889166667,11.7858333333,16.3775833333,11.4455833334,14.3280833333,17.6869166667,11.7091666667,10.7738333333
784.67,15.9571666667,15.7094166667,17.39325,11.66675,16.6411666667,11.1281666667,14.3331666666,17.4188333333,12.0513333333,10.8375833333
784.98,15.7271666667,15.9203333333,17.6500833334,12.1794166666,17.02675,11.5473333333,14.7964166666,17.6413333333,12.2321666667,11.1784166667
785.29,15.3941666667,15.9685,17.5680833333,11.9475833333,17.3294166667,11.3201666667,14.8196666667,17.2764166667,11.9475833333,11.2406666667
785.60,15.67325,15.8403333333,17.3171666666,11.8934166666,17.1238333333,11.1815,14.6625,17.3349166667,11.84075,11.5858333333
785.91,14.7516666667,15.6349166667,16.5790833333,11.7610833333,16.6141666667,10.869,14.192,16.85025,11.0964166667,11.0703333333
786.22,14.055,15.76475,15.6528333333,11.8041666666,16.0395,10.3265,14.141,16.5464166667,10.73025,10.2148333333
786.53,13.4570833333,15.4894166667,15.1083333333,11.50075,15.1675833333,9.86616666667,13.7449166666,16.1161666667,9.93391666667,10.0016666667
786.84,13.5995,15.53075,15.5550833333,11.81425,15.2061666667,10.1184166667,13.8186666667,16.35825,10.5403333334,10.3213333333
787.14,13.5948333333,15.4053333333,15.6453333333,11.7534166667,15.20425,10.6625,14.0900833333,16.2875833333,10.7551666667,10.6701666667
787.45,13.7325833333,15.6079166667,15.7818333334,11.9933333333,15.0939166667,10.8740833333,14.1786666667,16.3339166667,10.75325,11.1463333333
787.76,13.53875,15.3949166667,15.32825,11.7938333333,14.9143333333,10.86225,14.0194166666,16.0751666667,10.6773333333,10.8253333333
788.07,14.7391666667,16.3155833333,16.54475,13.1555833334,15.7638333333,12.2025833333,14.9685,17.0535833333,11.8084166667,11.7225833333
788.38,15.2754166666,16.5683333334,16.512,13.4696666667,15.5704166667,12.3314166667,15.1068333334,17.1373333333,12.2259166667,11.74825
788.69,15.31175,16.4831666667,16.0881666667,13.8019166667,15.2624166667,12.4471666667,14.9661666667,17.1889166667,12.0731666667,11.28275
789.00,14.4301666666,15.65525,15.1780833333,13.1125,14.6225,12.0798333333,14.5798333333,16.2749166667,10.9759166667,10.1210833333
789.31,15.1490833333,16.0869166666,15.63575,13.7885833333,15.2849166667,12.7435,15.2490833333,16.8384166667,11.3545833333,10.7174166667
789.62,15.366,15.8528333334,16.1653333333,14.2110833333,15.8020833333,13.1503333333,15.4606666667,16.9574166667,11.6389166667,11.37025
789.92,16.0245,16.3381666667,16.8198333333,14.8715833333,16.5425833333,13.7915833333,15.667,17.484,12.3760833333,11.69
790.23,16.5771666667,17.0914166667,17.2181666667,15.5410833333,16.92,14.2440833333,16.1075833333,17.7101666667,12.6194166667,12.1348333333
790.54,17.7074166667,18.33775,17.7226666667,16.71225,17.8745,15.17025,17.14525,18.619,13.7876666667,13.1344166667
790.85,18.1995,19.11775,17.99725,17.398,18.5729166667,15.6863333333,17.6936666666,19.2655833333,14.4725,13.4298333333
791.16,18.9595,19.8531666667,18.406,18.2004166667,19.347,16.4530833333,18.2874166667,19.9635833334,15.2593333333,14.34225
791.47,18.3654166667,19.2146666667,17.62825,17.5560833333,18.8861666666,15.6571666667,17.9086666666,19.5111666667,15.08,13.7499166667
791.78,18.28,19.4578333333,17.4975833334,17.20725,19.0948333333,15.8034166667,18.0219166667,19.595,15.2226666667,13.819
792.08,17.72225,19.2658333333,17.2824166667,16.9225,18.5221666667,15.475,18.05825,19.1058333333,15.2033333333,13.6756666667
792.39,18.9769166667,20.6184166667,18.5388333333,18.18825,19.965,16.29225,19.05675,20.3075833333,16.9614166667,15.3680833333
792.70,18.7939166666,20.8015,18.4035,18.0689166667,19.7419166667,16.4196666666,18.8813333333,19.5508333333,17.3359166667,15.3761666667
793.01,18.9748333333,21.3148333333,18.4735,18.0276666667,19.715,16.7065833334,19.2534166667,19.49225,17.7175,15.4250833333
793.32,18.9829166667,21.5695833333,18.139,18.0994166667,19.59575,16.7939166667,19.8026666667,19.341,18.0116666667,15.6399166667
793.62,18.169,20.6415,17.1048333334,17.144,18.8890833333,16.346,19.3114166667,18.9123333333,17.3240833333,14.8825833333
793.93,17.4009166667,19.7125833333,16.862,16.4636666666,18.1973333333,15.5185,19.0255,18.6660833333,16.4636666667,14.2220833333
794.24,16.8825,19.0101666667,16.4891666667,15.9265,17.4529166667,15.2250833333,18.5475833334,18.1929166667,15.74925,13.8066666667
794.55,16.85725,19.4189166667,16.659,16.11775,17.5054166667,15.23325,18.8244166667,18.2601666667,15.6375,13.63975
794.86,16.95475,19.75275,16.5983333333,16.1814166667,17.4628333333,15.2335,19.0703333333,18.1680833333,15.37775,13.9141666667
795.16,16.8904166667,19.48675,16.5174166667,16.55475,17.21125,15.1670833333,18.7629166666,17.8753333333,15.4355833333,13.71975
795.47,16.9916666667,18.9641666667,16.1125,16.17175,16.98425,14.9526666667,18.0186666667,17.34625,14.9748333333,13.6674166667
795.78,15.67975,17.70475,14.8319166666,14.91225,15.27775,13.9766666667,17.0104166667,16.06725,13.604,11.94425
796.09,15.6008333333,17.1746666667,14.71375,14.60675,14.8068333333,13.5336666667,17.1603333333,16.0373333333,13.1974166667,11.6451666667
796.40,15.64725,16.9924166666,14.7763333333,14.7268333333,14.5143333333,13.3461666667,16.7163333333,15.9869166667,12.8434166667,11.3069166667
796.70,15.2334166667,16.42075,14.1723333334,14.3128333333,13.9545,12.7248333334,16.0695,15.2191666667,12.22575,10.6660833333
797.01,15.1353333334,16.2320833333,14.2164166667,14.4585,13.6110833333,12.0655,16.2108333333,14.8076666667,11.9086666667,10.4059166666
797.32,14.7795833334,15.86725,13.6921666667,14.4483333333,13.04375,11.6320833334,15.63675,14.0521666667,11.4953333333,9.88916666666
797.63,14.50425,15.35925,13.2686666667,14.6048333334,12.4425833333,11.1209166667,14.9784166667,13.50575,11.4295833333,9.66958333335
797.93,14.13825,14.5513333333,13.1123333333,14.48725,11.63825,10.698,14.5511666667,13.248,11.08975,9.6155
798.24,14.4570833334,15.1394166667,13.8816666667,15.6366666667,11.87125,11.8855,14.9829166667,14.1589166667,11.786,10.2160833333
798.55,14.8339166667,15.6286666667,14.2756666667,16.373,12.2565833333,12.3783333333,15.2991666666,14.5331666667,11.9630833333,10.8676666667
798.85,15.1495833333,16.034,14.7180833333,17.2561666667,12.7624166667,12.8415,16.0125,15.2215,12.3238333333,11.2380833333
799.16,15.9656666666,16.8401666666,15.77775,18.777,13.696,13.5876666667,16.9486666666,16.457,13.1613333333,12.82875
799.47,15.7923333333,16.696,16.10075,19.01075,13.62425,13.55075,16.7621666666,16.5343333333,13.2128333333,12.9334166667
799.78,16.36425,17.0796666667,16.6224166667,19.48375,14.18125,14.0191666667,17.5663333333,17.1311666666,14.0486666667,13.8790833333
800.08,16.1546666666,16.96775,16.6364166666,19.4369166667,13.9791666666,13.6780833333,17.344,17.0280833334,14.1073333334,13.8209166666
800.39,16.0321666666,16.85,16.4831666667,19.22025,13.6621666667,13.59325,16.6665833333,16.57475,14.3500833333,13.90675
800.70,15.94475,17.1889166667,16.5976666666,19.5160833334,13.5024166666,13.8401666667,16.4823333333,16.5821666667,14.4624166667,14.0246666666
801.00,16.48,18.0128333333,17.4135833334,19.82575,14.348,14.33225,17.53825,17.1800833333,15.0481666667,14.58125
801.31,15.3968333333,17.3491666666,16.2539166666,19.119,13.4045833333,13.2064166667,16.5953333333,16.2301666667,14.3255,13.53175
801.62,14.80675,16.56925,15.2696666667,18.0800833333,13.0118333333,12.0856666667,15.9599166667,15.2370833333,13.4909166667,12.71125
801.92,14.5731666667,16.0533333334,15.0473333334,17.2963333333,12.9048333333,11.9316666667,16.1106666667,15.2765833334,13.4934166667,12.5040833333
802.23,14.2470833333,15.8791666667,14.5995833333,16.6256666667,12.6311666667,11.3025833333,15.3461666667,15.0180833333,13.3613333333,12.213
802.54,13.33825,15.2049166667,13.6026666667,15.2211666667,11.78575,10.5301666667,14.0320833333,14.1310833334,12.5949166667,11.2900833333
802.84,12.805,14.46,12.4455833333,14.46,10.891,9.85458333333,12.8551666667,13.4821666667,11.7518333333,10.565
803.15,11.1110833333,13.0413333333,10.7084166667,12.907,9.11391666666,8.34166666667,11.2705,12.14325,10.2718333333,9.01316666667
803.46,11.6481666667,13.3266666667,11.13375,13.3266666667,9.15158333333,8.88149999999,11.8758333333,12.99775,10.6865,9.48883333335
803.76,12.1993333333,13.644,11.4478333334,13.911,9.61933333334,9.58575000001,12.58325,13.7858333334,11.0135833333,9.66916666666
804.07,12.5833333333,13.5083333334,11.4166666667,13.7,9.775,9.35833333334,12.9333333333,13.775,11.1666666667,10.0083333333
804.38,12.3609166667,13.4225833333,11.1561666667,13.5153333333,9.23500000002,9.17591666668,12.757,13.5574166667,10.8021666667,9.99333333333
804.68,12.5253333333,13.4713333333,11.1623333333,13.3094166666,9.49216666665,9.50066666666,12.943,13.4371666667,10.898,10.2589166667
804.99,13.0383333333,14.0300833333,11.8515833333,13.5979166667,9.68958333333,9.85925000001,13.0129166667,13.5044166667,11.2834166667,10.529
805.30,12.1381666667,13.5853333333,11.0570833333,12.9979166666,8.67383333334,8.92083333333,11.8489166667,12.368,10.0868333333,9.30366666666
805.60,12.6606666667,14.19025,11.7309166666,13.78475,8.9925,9.66049999999,12.7365833333,12.9565,10.1925833333,9.75308333333
805.91,13.8105833333,15.1880833333,12.8191666667,14.9194166667,9.52624999999,10.71925,13.6088333333,13.53325,11.2904166667,10.4418333333
806.21,14.4786666667,16.1301666667,13.9586666667,16.2309166667,10.2363333333,11.7453333333,14.7719166667,14.0090833333,12.324,11.3095
806.52,15.1788333333,16.9678333333,14.4823333334,17.10525,10.52625,12.401,15.3595,14.4993333333,12.8739166667,11.8249166667
806.83,14.4790833334,16.62325,14.0971666667,16.71,10.3210833333,12.23075,14.6005,13.65425,11.8835833333,11.4149166667
807.13,14.4380833334,16.62325,14.1345833333,16.1029166666,10.1370833334,12.0708333334,14.5595,13.6055833333,11.7238333333,11.4809166667
807.44,13.7858333334,16.1276666667,13.2820833333,15.2438333334,9.31416666667,11.8769166667,13.7945833333,13.1671666667,11.0198333333,10.4188333333
807.74,13.7404166667,16.0203333333,12.98025,15.0855833333,9.47758333333,11.8099166667,13.4520833333,12.7620833333,10.98,10.1240833333
808.05,13.9995833333,16.2119166667,13.2738333333,15.8098333333,9.70616666667,12.0321666667,13.064,12.9416666667,11.14025,9.98616666668
808.35,14.0046666667,15.9010833333,12.9450833333,16.00775,9.57966666666,12.0193333333,12.8473333333,12.9986666667,10.8796666667,9.99824999999
808.66,14.0544166666,15.6544166667,12.7983333333,15.8623333333,9.44516666668,11.6594166666,12.5723333333,13.0966666667,10.63825,10.2223333333
808.97,13.4880833333,14.7371666667,11.9595,14.5600833333,8.42658333332,10.384,11.111,11.6983333333,9.49858333333,9.33066666668
809.27,13.1760833333,14.0775833333,10.7595,13.7515,7.61416666666,9.50325000001,10.6444166667,10.7211666667,7.873,8.63066666666
809.58,14.2555,15.027,11.3425,13.9081666667,8.76733333333,10.2043333333,11.24625,11.9116666667,8.28508333332,9.78974999999
809.88,15.0568333333,15.729,12.036,14.5926666667,9.9525,10.6345833333,11.64775,12.3675,8.58916666666,10.4925
810.19,15.8331666667,16.4795,12.4813333333,14.9156666667,10.3744166667,10.9178333333,12.1441666666,12.7996666667,9.08249999999,11.30125
810.49,14.9514166666,16.1724166667,11.5213333333,14.2926666666,9.43808333334,9.80633333334,10.6298333333,11.7734166667,7.76174999999,10.4844166667
810.80,15.02725,16.5885833333,11.7875833333,14.6955833333,9.87516666667,9.63108333334,10.7045,11.9340833333,7.70883333333,10.91925
811.10,15.2995833333,16.1339166667,11.7410833333,14.56575,9.96183333334,9.429,10.3739166667,11.8415833333,7.25758333333,10.7055833333
811.41,16.4326666667,16.7888333333,12.45425,15.0793333333,10.1344166667,10.01225,11.5183333333,12.5765,7.33633333333,11.6098333333
811.71,16.248,16.54425,12.46925,14.522,9.81416666667,9.56924999999,11.5603333333,12.2345,7.03625000001,11.86675
812.02,17.8905833333,18.4005833333,14.2901666667,16.1464166667,11.26075,10.9648333333,12.903,13.5353333333,8.47616666665,13.35175
812.32,19.49925,19.6325833333,15.4145833334,17.8469166667,12.7873333333,12.27425,13.9984166667,14.91175,10.08825,14.4294166667
812.63,18.9624166667,19.7484166667,15.2620833333,17.5260833333,12.6940833333,11.4674166667,13.80525,15.1468333333,10.6184166667,13.9516666666
812.93,17.66025,19.0384166667,14.02775,16.9123333333,11.4316666667,9.85041666666,12.4358333333,14.0598333333,9.73274999999,12.5426666666
813.24,17.2455,19.22225,14.1438333333,16.45925,11.577,9.62208333334,12.4070833334,14.3620833333,9.73133333333,12.418
813.54,18.5355,19.5030833333,15.0286666667,17.1394166666,12.7199166667,10.2134166666,13.1375,15.2044166667,10.851,12.96175
813.85,20.1096666667,20.5700833333,16.03075,18.6293333333,14.1665833333,12.0505,14.61625,15.8224166667,12.0505833333,14.6161666666
814.15,20.9040833334,20.9913333333,16.8408333334,19.2048333333,14.77125,12.38575,15.2178333333,16.0675,12.4726666667,15.02175
814.46,20.2614166667,21.1329166667,16.623,19.0631666667,14.2920833333,12.048,15.17425,16.25275,12.4946666667,14.7821666667
814.76,19.7714166667,21.0975,15.9120833333,18.4239166667,14.11175,11.7185,14.8016666667,16.1385833333,12.6131666667,14.5428333333
815.07,20.0705,21.4363333333,16.1438333333,18.4699166667,14.5219166667,11.9185833333,15.0554166667,16.7413333333,12.90025,14.94875
815.37,19.1086666667,20.4883333333,14.9255,17.707,14.07125,10.8410833333,14.2904166667,15.944,11.9580833333,14.2355833334
815.68,17.8009166667,19.77525,14.496,16.8739166667,13.5361666667,10.275,13.6235833334,15.3469166667,11.22375,13.667
815.98,18.3504166667,19.5756666667,15.18525,16.91175,14.4394166667,11.19975,13.4696666666,15.6115833333,10.81625,14.3220833333
816.29,18.52325,19.49425,15.2475,16.3039166667,14.60725,11.2783333333,12.8895833333,15.35425,10.53125,13.9245
816.59,18.75525,19.1455833333,15.2743333334,16.3501666667,14.6309166667,11.4135833333,12.5844166667,15.3059166667,10.6013333334,14.0505
816.89,17.4989166667,18.7315833333,14.8336666667,15.7605,14.0328333333,10.767,12.14725,14.7703333333,10.1454166667,13.2111666667
817.20,16.3958333333,17.7916666667,14.09375,14.8854166667,13.2604166667,9.25,10.6770833333,14.03125,9.47916666666,11.96875
817.50,14.5549166666,16.1283333333,12.1531666667,13.1368333334,11.791,7.4845,8.55058333332,11.8428333333,7.702,10.43475
817.81,13.9578333333,15.11575,11.48675,11.7451666667,11.1973333333,6.24475,7.43375000001,10.4734166667,6.37916666668,9.71883333335
818.11,13.185,14.6466666667,11.33775,10.8809166667,11.1450833333,5.36941666667,6.53675,9.37875000001,5.42025,9.19608333332
818.41,12.6036666667,14.5215833333,11.0815,10.35975,10.607,5.091,5.89175000001,8.77825000001,5.00191666667,8.16533333333
818.72,12.5560833333,14.4245,11.2854166667,10.1645833333,10.3045833333,5.21308333333,5.60541666668,8.66958333333,4.75516666667,8.053
819.02,12.5353333333,14.623,10.9408333333,9.831,10.2361666666,5.25025,5.94616666667,8.68566666666,4.5015,8.113
819.33,12.0886666667,14.4055833333,10.938,9.67575000001,9.60358333334,5.0815,5.97624999999,8.10149999999,4.40225,7.3985
819.63,12.52075,14.7008333333,11.41325,10.0083333333,9.93216666666,5.627,7.18441666668,9.12225,4.84491666667,7.86258333333
819.93,12.5326666666,14.882,11.55125,9.91550000001,9.68958333335,5.6745,7.78608333332,9.64191666666,4.88333333333,7.72666666667
820.24,12.7503333333,14.72875,11.4855833333,9.72475000001,9.52233333332,5.60608333333,8.11566666668,10.2255,4.8625,7.60475
820.54,12.8944166667,14.9306666667,11.7671666667,9.88525,9.79075000001,5.88991666667,8.77491666667,11.07675,5.12275,7.56166666667
820.85,13.5066666667,15.4351666666,12.4520833333,10.354,10.5235833333,6.67408333333,9.63875,12.2124166667,5.83708333333,7.994
821.15,13.3646666666,15.4711666667,12.5430833333,10.37575,10.65725,6.82775,9.72066666665,12.5558333333,6.20133333333,7.79625
821.45,13.632,15.5361666667,12.8611666667,10.7288333333,10.9454166667,7.12283333333,10.0948333333,13.12675,6.64891666667,7.95633333333
821.76,13.7416666667,15.5574166666,13.0765833333,10.98825,11.1648333333,7.25008333333,10.2321666667,13.3960833333,6.88125,8.16708333334
822.06,13.7920833333,15.4593333333,13.1291666667,10.9610833333,11.2538333333,7.38241666667,10.3515,13.4534166667,7.04366666667,8.06
822.36,13.8113333333,15.2623333333,13.09975,10.8933333333,11.18875,7.33358333333,10.3655,13.4695,7.008,7.99866666666
822.67,13.6345833334,15.1220833333,12.8941666667,10.8346666667,11.0466666667,7.06891666667,10.24,13.4136666667,6.85916666667,7.90283333333
822.97,13.3066666667,14.8419166667,12.6056666667,10.6154166667,10.8245833333,6.76133333333,9.956,13.08375,6.60058333333,7.59558333333
823.27,13.1406666667,14.6925,12.4573333333,10.559,10.8176666667,6.61783333333,9.74041666667,12.9033333333,6.43733333334,7.39841666666
823.58,12.92125,14.5385833333,12.4153333333,10.50625,10.83525,6.5615,9.49466666668,12.70425,6.33216666667,7.35891666667
823.88,12.7405833333,14.2238333333,12.3159166667,10.3675833333,10.7706666667,6.43608333333,9.10716666667,12.3990833333,6.16741666667,7.22616666667
824.18,12.3298333333,13.89775,12.12125,10.2888333333,10.5179166666,6.07241666667,8.64158333332,11.8980833333,5.855,6.9855
824.49,12.4205833333,13.8705,12.0375833333,10.5164166667,10.5618333333,6.07566666667,8.45666666665,11.7555,5.70916666667,7.17866666667
824.79,11.955,13.5114166667,11.6310833333,10.1354166666,10.2351666667,5.69083333334,8.07333333334,11.136,5.42366666667,6.92666666666
825.09,11.566,13.122,11.4449166667,9.936,10.0414166667,5.45141666666,7.72883333334,10.79,5.17091666667,6.46541666666
825.39,10.9609166667,12.7674166666,11.0744166667,9.54191666668,9.78183333332,4.792,7.28491666666,10.4219166667,4.84675,6.39625
825.70,10.4340833333,12.75875,11.04825,9.52191666667,9.71058333332,4.50875,6.82899999999,10.1491666667,4.83341666667,6.07008333333
826.00,10.4584166667,12.6690833334,11.2255,9.35766666667,10.0296666667,4.882,6.97991666667,10.3095833333,4.89091666667,6.03666666667
826.30,10.3475833333,12.5275833333,11.2923333333,9.31050000001,10.0248333333,4.67383333333,6.81241666668,10.39825,4.88116666667,5.98733333333
826.61,10.7400833334,12.7481666667,11.7419166667,9.55766666667,10.4015833333,5.02225,7.14608333333,10.754,5.30983333333,6.36241666667
826.91,10.9818333333,13.0839166667,12.0841666667,9.93091666667,10.65025,5.25491666667,7.41791666668,11.0939166667,5.71275,6.465
827.21,11.4210833334,13.5416666667,12.6823333333,10.4120833334,11.1499166667,5.70358333334,8.13250000002,11.4956666667,6.29675,7.03475
827.51,11.6355,13.4448333333,12.9394166667,10.2135833333,11.2056666667,5.943,8.442,11.4938333333,6.63258333333,7.209
827.82,11.7719166667,13.4618333333,13.13075,10.2229166667,11.5089166667,6.13675,8.87391666665,11.66475,6.80425,7.38366666667
828.12,11.5395833333,13.2744166666,12.6701666667,9.84599999999,11.5396666667,5.84475,8.44183333333,11.3125,6.39191666667,7.10975
828.42,11.5375,13.3686666667,12.2545833333,9.55216666667,11.5708333333,5.5315,8.31133333333,10.82075,6.2155,7.153
828.72,11.9235,13.6115833333,12.3454166667,9.78974999999,11.769,5.90216666667,8.70783333334,10.6930833333,6.3185,7.19208333333
829.02,12.1769166666,13.5081666667,12.2943333334,9.59266666667,11.7528333333,6.06916666667,8.94025000001,10.4085,6.34291666667,7.53708333333
829.33,11.8795,13.1863333333,11.6740833333,9.47875,11.439,5.29366666667,8.02508333334,9.57425000001,5.99841666666,7.40083333333
829.63,12.42775,13.5195,11.9540833333,9.77049999998,12.0263333333,5.88466666667,8.32524999999,9.64983333333,6.67950000001,8.18083333333
829.93,12.4914166667,13.161,11.9955,10.16,12.3956666667,6.13275,8.42033333334,9.43799999999,7.04600000001,8.59416666667
830.23,11.8336666667,12.6125833333,11.70225,9.35625000001,12.3403333333,5.86533333333,7.95791666666,8.91516666666,6.41883333334,8.32383333333
830.54,10.2470833333,11.18875,10.5203333333,8.31300000001,11.2798333333,4.50591666667,6.65241666666,7.90808333333,5.01200000001,7.12825
830.84,10.242,11.5874166667,10.6383333333,9.09475,11.7649166667,4.40133333333,6.48708333332,8.48983333333,5.23566666667,7.39475
831.14,8.73466666666,10.1711666667,9.51625,8.21733333333,10.2133333334,2.84108333333,5.12258333334,7.25600000001,3.98191666667,5.89358333334
831.44,8.69091666667,9.84475000002,10.3245833333,8.47633333333,9.99783333332,3.25791666667,5.38191666666,7.75125,4.18716666666,6.21925
831.74,9.04816666666,10.0175833334,10.997,8.85216666666,10.38,4.00508333333,6.10074999999,8.72491666665,4.9745,6.77625
832.04,8.66258333332,9.81000000001,10.9386666667,8.82216666667,10.3366666667,3.58358333333,5.46466666667,8.907,4.81558333332,6.40525
832.35,8.47383333333,10.21925,10.921,8.96491666667,10.1754166667,3.47358333333,5.3245,9.32458333335,4.91233333334,6.13166666666
832.65,9.35074999999,10.8930833333,12.1204166667,9.68191666666,11.1110833334,4.84508333333,7.28358333333,10.8931666667,6.35500000001,7.15441666667
832.95,9.03724999999,10.5754166667,11.9835833333,9.6265,10.9963333333,4.71375,7.51466666668,10.8355833333,5.86933333334,6.73408333333
