wavelength,Back_TanIctm,Belly_TanIctm,Breast_TanIctm,Crissum_TanIctm,Crown_TanIctm,DorTail_TanIctm,Patch10_TanIctm,Patch11_TanIctm,Rump_TanIctm,Throat_TanIctm,WingTip_TanIctm
249.04,5.45233333333,4.58493333334,4.75826666667,4.6964,2.70146666667,9.24406666667,7.53833333333,4.3618,5.69806666667,5.11353333333,10.7764666667
249.42,4.85766666667,3.9772,4.15233333333,4.31446666667,2.27346666667,8.53253333333,6.763,3.70126666667,5.19256666666,4.33206666667,10.3723333333
249.79,4.42573333333,3.7726,4.11566666667,4.15786666667,2.26453333333,8.45666666667,6.35653333333,3.46253333333,5.1491,4.10153333333,10.2985333333
250.17,3.62793333333,3.13093333333,3.78686666667,3.89453333333,1.51153333333,7.9426,5.647,2.99253333333,4.4915,3.79193333333,9.75660000001
250.54,4.1674,3.64233333333,4.41346666667,4.3642,2.1822,8.35653333333,6.20713333333,3.59853333334,4.9959,4.32586666667,9.93159999999
250.92,3.69846666666,3.50253333333,4.1378,4.3098,2.137,8.51313333333,5.84746666667,3.27093333333,4.7848,4.53553333333,9.99106666665
251.29,3.95966666667,4.4486,4.74186666667,5.18173333333,2.817,8.89713333333,6.4102,3.83133333333,5.4384,5.07793333333,10.987
251.66,3.2656,3.42686666667,3.81953333333,4.5538,1.67486666666,7.8324,5.6038,2.673,4.54416666667,4.39293333333,10.3961333333
252.04,2.85806666667,3.04813333333,3.23826666667,4.19533333334,1.14066666667,6.75193333333,5.5194,2.1502,4.1888,3.84806666667,9.83293333333
252.41,4.14866666667,4.377,4.6902,5.36866666667,1.8656,7.31246666667,6.5558,2.93533333333,5.32623333333,4.78146666667,10.8545333333
252.79,4.0762,4.15513333333,4.6416,5.6016,1.99873333333,7.219,6.04226666667,2.8532,5.22036666667,4.48373333333,10.5785333333
253.16,4.1558,4.00273333333,4.47553333333,5.54786666667,1.91826666667,8.0322,5.7676,2.77733333333,4.9185,4.50893333333,10.6362
253.54,4.50466666666,4.31046666667,4.47793333333,5.68273333333,2.1352,9.09633333333,5.83666666667,3.31333333333,5.0837,4.87953333333,11.2114666667
253.91,3.8262,3.50446666667,3.43606666666,5.03766666667,1.04033333333,8.29586666667,4.93486666667,2.46406666667,4.21623333333,3.92893333333,10.2464
254.28,4.1474,3.49473333333,3.28426666667,4.772,1.207,8.26673333333,4.68066666667,1.90186666667,4.09483333333,3.7894,10.0490666667
254.66,4.2444,3.83233333333,2.81266666667,4.96026666667,1.3884,8.431,4.20826666667,1.757,4.33116666667,4.17206666667,10.2242666667
255.03,3.3966,2.92,1.5866,3.56786666667,0.253266666665,7.0986,2.94233333334,0.901333333334,3.40406666667,3.01673333333,9.192
255.41,3.04166666667,2.567,1.338,2.88606666667,-0.318866666666,7.11,2.59053333333,0.560200000001,3.09983333333,2.83926666667,8.29246666667
255.78,2.84713333333,3.12146666667,1.804,2.94893333333,0.148933333331,7.56086666667,2.596,0.941266666665,3.18436666667,2.6588,8.38440000001
256.15,3.21633333333,3.48953333333,2.24033333333,3.6534,0.843133333335,8.82120000001,2.2326,1.90473333333,3.2747,3.02886666667,9.20380000001
256.53,2.68053333333,3.04153333333,1.7358,3.14133333333,1.07513333333,8.74820000001,1.4592,1.7742,3.10683333333,2.88013333333,8.81713333333
256.90,3.6666,4.087,2.06526666667,3.4348,1.558,9.11593333333,2.41306666667,2.34066666667,3.63773333333,3.8552,9.0652
257.28,3.50033333333,3.6672,2.1042,3.15973333333,1.20233333333,8.34326666667,2.565,2.1576,3.60043333333,3.24653333333,8.74413333333
257.65,3.51193333333,3.7382,2.29173333333,3.22033333333,1.16073333333,7.89873333333,3.1192,2.17853333333,3.6726,3.19053333333,8.83320000001
258.02,4.0922,4.14413333333,2.94746666667,3.9058,1.87506666667,8.2414,4.0198,2.62106666667,4.02216666667,3.81273333333,9.70213333333
258.40,4.36246666667,4.43273333333,3.38613333333,4.43273333333,2.20326666667,8.53999999999,4.67893333333,3.09153333333,4.4128,4.03246666667,10.0747333333
258.77,3.669,3.88753333333,3.0328,3.73526666667,1.4208,7.97053333333,4.25453333333,2.4708,3.69446666667,3.27106666667,9.64873333335
259.15,4.03,4.2738,3.66073333333,4.16593333333,1.6684,8.29666666667,4.90773333333,2.60186666667,4.1013,3.67473333333,10.0104
259.52,4.14666666667,4.32266666667,3.65986666667,4.3932,1.72586666667,8.3862,4.94406666667,2.54553333333,4.22503333333,3.66313333333,10.176
259.89,4.0962,4.06906666667,3.48946666667,4.1892,1.5254,8.054,4.8378,2.29433333333,4.0556,3.51353333333,9.90086666667
260.27,3.57926666667,3.6198,3.0148,3.55886666667,0.858466666667,7.43766666667,4.64713333333,1.6298,3.67813333333,3.0496,9.43106666666
260.64,3.24793333333,3.2194,2.62106666667,3.3646,0.4246,7.054,4.55253333333,1.38753333333,3.2707,2.58413333333,9.18226666666
261.01,2.5966,2.50033333333,2.22313333333,2.81713333333,-0.0565333333346,6.40086666667,4.00233333333,0.806066666667,2.68283333333,1.95726666667,8.69746666667
261.39,2.49146666667,2.47713333333,2.1188,2.7388,0.0142666666665,6.14606666667,3.71446666667,0.634333333334,2.5399,2.025,8.59213333333
261.76,2.73886666667,2.57573333333,2.2844,2.88473333333,0.265066666666,6.20333333333,3.89286666667,0.6614,2.55983333333,2.22313333333,8.6974
262.13,2.21113333333,2.13773333333,1.9144,2.37,-0.189733333333,5.82266666667,3.43713333333,0.0151999999994,2.21413333333,1.73386666667,8.18973333334
262.51,1.82026666667,1.81366666667,1.518,1.7738,-0.650933333332,5.26806666667,3.00606666667,-0.382066666666,1.80036666667,1.39853333333,7.79606666667
262.88,2.17173333333,1.88733333333,1.74313333333,2.15386666667,-0.208733333334,5.48166666667,3.52226666667,-0.0719333333334,2.25826666667,1.772,7.91279999999
263.25,2.11546666667,1.5658,1.61326666667,2.26566666667,-0.312266666666,5.35786666667,3.75246666667,0.150333333334,2.14696666667,1.7044,7.68686666666
263.63,1.67426666667,1.11486666667,1.3924,1.73493333333,-0.824133333335,4.76693333333,3.4828,-0.3818,1.5224,1.45746666667,7.39099999999
264.00,1.04146666667,0.483200000001,0.694333333332,1.0838,-1.47306666667,4.16593333333,2.78206666667,-1.08386666667,0.687366666667,0.905533333335,6.73706666667
264.37,1.3092,0.654533333333,0.945333333333,1.4498,-1.08593333333,4.53326666667,2.94813333333,-0.824133333335,0.683633333333,1.15873333333,7.02053333334
264.75,1.59613333333,0.856533333333,1.241,1.57186666667,-0.978200000001,4.87106666667,3.0268,-0.8614,0.892933333333,1.6108,7.37700000001
265.12,1.96633333333,1.15066666667,1.476,1.79646666667,-0.762199999999,5.4478,3.23386666667,-0.524400000002,1.24773333333,1.89353333333,7.72013333333
265.49,2.50766666667,1.77966666667,1.87013333333,2.33166666667,-0.304466666667,6.1386,4.14486666667,0.009466666666,1.8415,2.54106666667,8.337
265.87,2.3,1.50686666667,1.86593333334,2.34193333333,-0.452466666667,6.13013333333,4.06333333333,0.191333333335,1.9595,2.48653333333,8.12693333333
266.24,3.29106666667,2.5784,2.84126666667,3.478,0.5522,7.22786666667,5.02326666667,1.64766666667,3.07043333333,3.45593333333,9.12946666666
266.61,3.3806,2.63653333333,2.9634,3.79353333333,0.769866666667,7.66886666667,5.45813333333,1.87526666667,3.4022,3.55686666667,9.25166666666
266.98,3.02766666667,2.3534,2.73453333333,3.3418,0.4774,7.35746666667,4.9414,1.6206,3.06123333333,3.11566666667,8.9238
267.36,2.381,1.94166666667,2.266,2.77506666667,0.217466666666,6.85546666667,4.068,0.915466666666,2.59443333333,2.56973333333,8.47693333333
267.73,2.2328,1.85333333333,2.065,2.7202,0.099933333334,6.48693333333,3.95033333333,0.846866666667,2.60036666667,2.50046666667,8.25633333333
268.10,2.50686666667,2.28166666667,2.5184,3.2402,0.430733333332,6.7752,4.38493333333,1.33873333333,3.24593333333,2.95293333334,8.50593333333
268.48,2.48553333333,2.30913333333,2.428,3.14533333333,0.283933333334,6.6552,4.2922,1.38473333333,3.32756666667,2.88066666667,8.34300000001
268.85,2.0126,1.97066666667,2.08886666667,2.68346666667,0.0075333333328,6.16353333333,3.88426666667,1.113,2.9179,2.47773333333,7.81393333334
269.22,2.1084,2.296,2.15726666667,2.915,0.221333333332,6.28766666667,4.23933333333,1.36546666667,3.1382,2.78373333333,8.25359999999
269.59,2.52246666667,2.71,2.34973333333,3.28366666667,0.555199999999,6.5528,4.47873333333,1.84233333333,3.50253333333,3.04106666667,8.45033333333
269.97,3.1198,3.522,2.94533333333,3.95306666667,1.15386666667,7.10093333333,5.04633333333,2.29693333334,4.2165,3.72866666667,8.96006666666
270.34,3.12153333333,3.44286666667,2.84253333333,3.81,1.0594,6.81146666667,5.04586666667,2.05853333333,4.03246666667,3.757,8.84173333333
270.71,3.3982,3.80913333333,3.169,3.9186,1.36546666667,6.92,5.08206666667,2.22793333334,4.17343333333,4.0486,9.14780000001
271.09,3.72626666667,4.03593333333,3.40333333333,4.1026,1.5784,7.073,5.30126666667,2.40426666667,4.2358,4.24246666667,9.43733333332
271.46,4.07026666667,4.21173333333,3.5006,4.1828,1.72453333333,7.2296,5.57253333334,2.69306666667,4.28413333333,4.2598,9.67493333334
271.83,3.97613333333,3.85353333333,3.25946666667,3.9414,1.5874,7.16973333333,5.38113333333,2.4736,3.94783333333,3.87246666667,9.45460000001
272.20,4.04213333333,3.94133333333,3.36686666667,3.95653333333,1.7416,7.3236,5.45353333333,2.59086666667,3.89083333333,3.92313333333,9.64546666665
272.58,4.2368,4.08993333333,3.51173333333,4.07793333333,2.0016,7.47253333333,5.62393333333,2.65753333333,3.94013333333,4.2066,9.8218
272.95,4.6982,4.3176,3.65746666667,4.35626666667,2.2332,7.82626666667,5.78046666667,3.02406666667,4.30423333333,4.4364,10.0594
273.32,4.63,4.01966666667,3.50746666667,4.19826666667,2.06333333333,7.7088,5.47566666667,2.92973333333,4.1329,4.25786666667,9.77813333333
273.69,4.11073333333,3.5182,3.23266666667,3.80086666667,1.6298,7.34926666667,4.8384,2.58906666667,3.59503333333,3.7348,9.3852
274.06,3.96206666667,3.28906666667,3.12993333333,3.63466666667,1.34926666667,7.21746666667,4.531,2.41386666667,3.25073333333,3.41133333333,9.2458
274.44,3.73053333333,3.1222,3.04473333333,3.5134,1.18886666667,7.17553333333,4.1962,2.11673333334,3.03546666667,3.24333333333,9.04713333333
274.81,3.55053333333,2.84613333333,2.7764,3.40153333333,0.856733333335,6.92666666667,3.79813333333,1.91333333333,2.7051,3.15406666667,8.69733333334
275.18,3.25573333333,2.70926666667,2.53146666667,3.37853333333,0.643333333333,6.77013333333,3.482,1.79106666667,2.6673,3.13933333333,8.38346666667
275.55,2.82393333333,2.54193333333,2.2898,3.23226666667,0.388266666667,6.74953333333,3.06613333333,1.48993333333,2.4739,3.15906666667,7.9808
275.93,3.1132,3.015,2.588,3.4858,0.809733333334,7.10713333333,3.0622,1.90053333334,2.9301,3.55686666666,8.17406666667
276.30,2.95673333334,2.87313333333,2.35706666667,3.4066,0.554333333334,7.04693333333,2.92893333333,1.90386666667,2.9115,3.33693333333,8.10333333333
276.67,3.15626666667,3.10013333333,2.71793333333,3.7524,0.897733333333,7.2384,3.1142,2.3284,3.307,3.55253333333,8.25539999999
277.04,3.3954,3.45533333333,3.26426666667,4.1698,1.3546,7.5084,3.70293333333,2.70206666667,3.6888,3.8902,8.60833333333
277.41,3.5578,3.7592,3.4942,4.388,1.60053333333,7.38366666667,4.0526,2.85826666667,3.8103,3.88286666667,8.691
277.79,3.7026,3.9028,3.66373333333,4.55693333333,1.7474,7.41926666667,4.46906666667,2.99933333333,4.06466666667,4.05066666667,8.71659999999
278.16,3.5064,3.6794,3.2804,4.2832,1.73726666667,7.08693333333,4.33966666667,2.8672,3.85413333333,3.9548,8.46033333334
278.53,3.36653333334,3.55213333333,2.94666666667,3.9894,1.5364,6.7052,4.27993333333,2.77506666667,3.65533333334,3.64993333333,8.18573333333
278.90,3.64566666667,3.85133333333,3.25833333334,4.1828,2.0618,7.256,4.65373333333,3.11873333333,3.99096666667,3.8548,8.61686666667
279.27,4.00346666667,4.1662,3.52546666667,4.40173333333,2.38953333334,7.5392,5.136,3.33853333333,4.2044,4.21466666667,9.14286666667
279.64,4.64293333333,4.52113333333,3.8782,4.748,2.83593333333,7.8714,5.69533333333,3.71573333333,4.75126666667,4.5212,9.73259999999
280.02,4.4632,4.2616,3.75946666666,4.65473333333,2.63953333333,7.72046666667,5.74813333333,3.46873333333,4.58693333333,4.30786666667,9.70926666667
280.39,5.0686,4.67946666667,4.2966,5.0974,3.19306666667,8.05113333333,6.185,3.8788,4.91213333333,4.86453333333,10.1530666667
280.76,4.8732,4.53046666666,4.08526666667,4.8824,2.8304,7.86233333333,5.94426666667,3.66506666667,4.5634,4.6706,9.96726666667
281.13,4.66106666667,4.48366666667,3.89413333333,4.8234,2.559,7.71606666667,5.74933333333,3.4312,4.26853333333,4.5288,9.74886666668
281.50,4.98093333333,4.86313333333,4.26,5.03666666667,2.79786666667,8.17306666667,6.0076,3.6128,4.513,5.03086666667,10.0058666667
281.87,5.27913333333,5.1324,4.5278,5.09793333333,3.08866666667,8.39953333333,6.24626666667,3.82553333333,4.7266,5.1928,10.4835333333
282.25,5.3088,5.3424,4.7516,5.166,3.276,8.638,6.4932,3.8584,4.9812,5.3396,10.71
282.62,5.33286666667,5.253,4.84046666667,5.14853333333,3.27,8.69086666667,6.3972,3.9164,4.9903,5.38786666667,10.8828
282.99,4.56046666667,4.44,4.09466666667,4.41853333333,2.30166666667,7.66773333333,5.69793333333,2.99746666667,4.14286666667,4.46406666667,10.1648
283.36,4.44106666667,4.38173333333,4.0294,4.30966666667,2.29006666667,7.45146666667,5.44433333333,2.88946666667,4.0898,4.29693333333,9.86233333332
283.73,4.38666666667,4.42933333333,4.1154,4.4544,2.29266666667,7.4126,5.3684,2.98813333333,4.0476,4.30126666667,9.85813333333
284.10,4.25526666667,4.4396,4.04413333333,4.38373333333,2.1712,7.084,5.2328,3.03233333333,3.8938,4.2796,9.67
284.47,3.76386666667,4.0388,3.59773333333,4.0318,1.7668,6.68546666667,4.80253333333,2.55193333333,3.56576666667,3.80413333333,9.21139999999
284.85,3.74733333333,4.03633333333,3.5868,4.0936,1.85073333333,6.6346,4.7472,2.6236,3.674,3.83446666667,9.21466666666
285.22,3.77526666667,4.11386666667,3.63166666667,4.0646,1.91346666667,6.79013333333,4.76913333333,2.68286666666,3.75063333333,3.91433333333,9.2576
285.59,3.4494,3.78446666667,3.26086666667,3.77786666667,1.6644,6.50013333333,4.50726666667,2.4026,3.43956666667,3.57653333334,8.89833333334
285.96,3.4602,3.85473333334,3.38213333333,3.93073333333,1.69546666667,6.5366,4.4552,2.44553333333,3.46123333334,3.75506666667,8.86920000001
286.33,3.49806666667,3.76506666667,3.4268,4.02113333333,1.67033333333,6.49446666667,4.34613333333,2.54006666667,3.41183333334,3.78653333334,8.79120000001
286.70,3.78653333333,4.1242,3.776,4.39813333333,1.94566666667,6.80993333333,4.63133333333,2.79653333333,3.71823333333,4.163,9.05713333332
287.07,4.25633333334,4.74333333333,4.2972,4.99186666667,2.52813333333,7.4258,5.1378,3.37086666667,4.352,4.73893333333,9.51006666665
287.44,4.0236,4.56446666667,4.13033333333,4.81086666667,2.2266,7.26846666667,4.96353333333,3.16873333333,4.01923333333,4.41393333333,9.29873333334
287.82,3.86326666666,4.4584,3.9428,4.49593333333,2.04966666667,7.04366666667,4.85493333333,2.9378,3.7585,4.1544,9.02486666667
288.19,4.17666666667,4.7692,4.128,4.80026666667,2.36786666667,7.44766666667,5.19973333333,3.23126666667,3.98236666667,4.31646666667,9.25446666667
288.56,4.21393333333,4.86293333333,4.2364,4.86733333333,2.38793333333,7.49386666667,5.28193333333,3.29313333333,4.04553333334,4.3812,9.18626666666
288.93,4.0988,4.82333333334,4.21206666667,4.75786666667,2.30533333333,7.49773333333,5.27393333333,3.17246666667,4.03756666666,4.20066666667,8.99006666667
289.30,4.3512,5.10693333333,4.45813333333,5.06373333333,2.62973333334,7.60686666667,5.51226666667,3.31513333333,4.25996666667,4.3558,9.27606666668
289.67,4.68253333333,5.4366,4.71253333333,5.36766666667,2.898,7.7686,5.67233333333,3.63593333333,4.56933333334,4.5476,9.5784
290.04,4.6826,5.379,4.51146666667,5.28766666667,2.74426666666,7.69413333333,5.57313333333,3.55706666667,4.4806,4.42246666667,9.42926666665
290.41,4.86193333333,5.721,4.51386666667,5.4162,2.78026666667,7.7934,5.6248,3.7536,4.51616666667,4.4704,9.51566666667
290.78,4.60773333334,5.52393333333,4.0922,5.15373333333,2.6116,7.39066666667,5.42433333333,3.48833333333,4.17076666667,4.23326666667,9.22973333333
291.15,4.3044,5.24513333333,3.7346,4.93086666667,2.17453333333,7.028,5.3084,3.1716,3.8435,3.9902,8.90226666666
291.52,3.96646666667,5.04133333333,3.40186666667,4.7082,1.9938,6.79193333333,5.00593333333,2.93646666667,3.70406666667,3.95466666667,8.64866666667
291.89,4.27546666667,5.3434,3.70266666667,5.0402,2.36286666667,7.08793333333,5.22966666667,3.35706666667,4.04356666667,4.35366666667,8.96540000001
292.26,4.03366666667,5.09706666667,3.55153333333,4.90886666667,2.03013333334,6.9464,4.9066,2.93673333333,3.8289,4.27233333333,8.81266666667
292.64,4.23186666667,5.3676,3.6288,5.0084,2.28326666666,7.19413333333,5.0206,3.10866666667,3.8767,4.43233333333,9.01100000001
293.01,4.16353333333,5.3308,3.45473333333,4.94926666667,2.11893333333,7.06806666667,4.72853333333,2.89973333333,3.6505,4.27773333333,8.90700000001
293.38,3.6608,4.8902,2.90806666667,4.48373333333,1.488,6.40066666667,4.0648,2.44633333333,3.0862,3.67573333333,8.30766666668
293.75,3.58306666667,4.88506666667,3.06593333333,4.6228,1.42306666667,6.36633333333,4.09813333333,2.34426666666,3.10996666667,3.6842,8.34213333333
294.12,3.34206666667,4.77886666667,3.07886666666,4.5932,1.26613333333,6.18513333333,3.95126666667,1.99826666667,3.07006666667,3.5502,8.1584
294.49,2.79333333333,4.24566666667,2.6676,4.20113333333,0.744666666667,5.61653333333,3.52566666667,1.3734,2.63813333333,3.1238,7.64053333333
294.86,2.81806666666,4.3044,2.77066666667,4.42066666667,0.643333333334,5.82626666667,3.547,1.3674,2.74343333333,2.97486666667,7.43586666666
295.23,3.1186,4.56506666667,3.03273333333,4.69133333333,0.978666666668,6.06546666667,3.60913333333,1.62486666667,2.9978,3.14586666667,7.64980000001
295.60,3.6898,5.04933333333,3.60613333333,5.27486666667,1.34026666667,6.45186666667,4.17746666667,2.14566666667,3.41166666667,3.4816,8.21519999999
295.97,3.464,4.8656,3.48253333333,5.27946666667,1.15053333333,6.21993333333,3.97853333333,1.83786666667,3.21496666667,3.37546666667,7.94486666667
296.34,3.57313333334,5.10706666667,3.64813333334,5.54733333333,1.386,6.28173333333,4.16946666667,2.12806666667,3.45373333333,3.54546666667,8.04846666666
296.71,3.38433333334,5.062,3.611,5.64606666667,1.27413333333,6.07086666667,4.053,2.00433333333,3.44376666667,3.5054,8.04453333333
297.08,3.51573333333,5.32326666667,3.90113333333,5.9126,1.5512,6.26626666667,4.41586666667,2.21926666667,3.62816666667,3.77946666667,8.29840000001
