wavelength,Back_PooWhif,Belly_PooWhif,Breast_PooWhif,Crissum_PooWhif,Crown_PooWhif,DorTail_PooWhif,Patch10_PooWhif,Patch11_PooWhif,Patch12_PooWhif,Rump_PooWhif,Throat_PooWhif,WingTip_PooWhif
193.61,49.8874333333,62.8830666667,61.3964666667,42.6126,53.6935333333,65.9234333333,53.2883333333,61.0809999999,65.1351,49.4595333333,55.7206666667,44.9549
193.99,48.9414666667,63.4234,58.063,40.5856,51.3064,63.8288333333,54.1890666667,59.9098666667,63.0180333333,49.5494,55.4504666667,42.8603
194.37,51.6782333333,68.4138666667,63.4483333334,41.6092666667,53.3334666667,66.4138666667,59.2184666667,59.9079333333,67.6782,53.5171333333,58.2988,45.3102333333
194.75,58.9323666667,79.2187999999,72.6564000001,47.9688,61.8229333333,74.7919,66.3021333333,67.7083333333,78.4896333333,64.5834,66.771,56.0937666667
195.13,48.9188333333,69.4895333333,63.8438000001,36.036,52.4323333333,63.7538,53.0328666667,55.4954666667,68.3483666666,55.4354666667,58.1982,45.0150333333
195.51,46.0715333334,67.1428666667,58.0949999999,25.3966,51.3491333333,60.9523333333,40.7936,56.0316,62.5397,51.6666666666,50.4762,37.5397333333
195.89,36.8918666667,59.1892666667,57.2971999999,13.4235333333,45.4054666667,45.1800333333,31.7118666667,51.6216666666,55.1801333333,46.7566666667,38.7387333333,30.8107333333
196.27,41.4473333333,60.0878,60.1755333333,16.8420666667,48.7718666667,50.4386666667,37.5438666667,57.8946666667,57.2808333333,55.1752666666,47.7193333333,41.5350333333
196.65,41.8374333334,54.7006666667,58.9740666668,12.3932,47.6923333333,44.7864666667,36.8376666667,55.8118666667,59.4017666666,56.4103333333,46.4102666667,47.3078333333
197.03,36.5700000001,51.7874666667,52.5604000001,2.89859999999,43.4781999999,40.3864333333,26.8598,48.4057999999,60.7247333333,53.8164666667,40.9662666667,40.2415333333
197.40,37.8125,49.7917333333,52.7082666667,-2.08313333335,46.3542000001,50.4166333333,24.0625333333,44.8959333333,70.4167999999,54.7916666666,44.7917333334,33.6458333333
197.78,29.7175,34.1242666667,39.7739999999,-14.1243333333,30.0564666666,38.1356,7.34446666665,31.4124666667,58.3050333333,47.4576666667,29.9436666667,27.0620666667
198.16,37.8704666667,34.8148666667,41.2964,-1.85193333341,37.5924666666,43.7963333333,9.53706666666,33.8888000001,62.6388333334,46.1111333334,30.463,31.2962666667
198.54,31.7406666667,29.7036666667,33.4814,0.814733333334,31.2592,36.3703,4.74086666667,28.0739999999,48.7407666667,39.1110666667,23.5555333333,24.4815333333
198.92,31.7737666667,26.1774,31.7430666667,5.74906666667,29.6024,32.4770666667,7.95100000001,25.0152666667,43.5167333334,36.3913333333,23.7308666667,19.113
199.30,37.5652,32.5797333333,33.0435333333,13.3333333333,33.1594666667,37.5651666667,16.6957333333,31.884,49.3912333333,44.2317333334,28.6956666667,22.0870333333
199.68,31.2964,29.0124,34.6296,9.56793333334,24.8147333333,32.8395,14.8765333333,24.1358,51.5433333333,40.4939333333,26.1111333333,17.2839333333
200.06,37.6922333333,37.8204666667,38.1412,15.1923333333,25.6412,38.9101666667,20.0640666667,25.4487333333,59.1666333333,43.5898,29.2948666667,22.1152
200.44,32.4210333333,36.9823333333,36.2105333333,16.1403333333,22.1052666667,35.0526666667,18.1753333334,21.1930666667,60.2807666667,40.2104,21.7544666667,19.2981
200.82,29.2409666667,36.3696,35.4455333333,17.7558,18.2178,32.4420333333,18.9438,20.0660666667,53.3992333333,36.8975333333,22.5082,15.9736
201.19,27.1179666667,29.2362666667,31.5278666667,17.3611333333,10.2083333333,26.2848333333,12.6389333333,18.9582666667,49.8610666667,29.514,19.0972666667,7.56930000001
201.57,23.4768333333,25.9498666667,25.6630666667,15.6988666667,4.80300000001,17.9212666667,10.1076,13.3332,46.5591333333,24.1577333333,15.5556,4.87433333333
201.95,28.4637333333,36.1158666667,33.5073333334,24.9276666667,18.029,24.8406,22.145,23.3044,50.6377666667,30.087,28.4059333333,13.884
202.33,21.5497333333,34.0352,32.4561333333,23.0408666667,15.0878,19.883,21.5788666667,18.2456,48.3041333333,27.6608,28.1286666667,9.00600000001
202.71,22.6860333333,38.8996,35.6634,26.0840666667,17.0874,20.9386,24.3364666667,19.4820666666,53.7217,30.0322666667,32.1682,6.76393333334
203.09,20.6061333333,42.8788,38.6363333333,27.4244,12.7272666667,13.6362666667,25.0756666667,18.2576,55.2651,28.5606,34.1666666667,4.01506666667
203.47,23.4920666667,47.381,47.2223333333,29.762,16.9048,15.238,31.5079333333,18.9682666667,56.9047666666,34.8413333333,38.8095333333,15.4763
203.85,35.2271333334,52.2726666667,50.0001333333,39.8485333333,29.4696,27.9924,40.7576,29.0908666666,62.9924666667,45.2273333333,50.3786666667,23.2575333333
204.22,34.0503,48.3154666666,43.0823333333,36.5591333333,28.8173333333,24.9821333333,38.9248,29.7491333333,59.1757000001,44.3009333333,46.5949333333,20.2509333333
204.60,36.2784,53.1390666667,41.4886666667,33.9807333333,31.3916,23.6894666667,39.3527333333,33.7863333333,57.1522,45.8898666667,47.2491333333,23.5922333333
204.98,36.0572,54.0503333333,41.7922,33.4051333333,28.1720666667,21.9715,34.6953333333,32.8314666667,60.1434666667,46.6666,47.2401333333,18.9604666667
205.36,30.5654666667,48.274,35.7739333333,30.2381333333,28.3928,23.5417333333,33.4524,26.9048,50.7737333333,46.4285333333,42.2023333333,26.0416
205.74,34.5614666667,54.7368666667,43.3334666667,38.2455333333,32.9239333333,30.3802333333,39.4151333333,33.2748666667,56.5496666667,53.9766666667,47.3684,31.4328333333
206.12,45.9328,68.8074,53.2109333333,53.3946,41.8348666667,43.0581666667,51.2538666667,46.6666666667,70.0612666667,71.3150666666,60.2446666667,46.6667
206.50,45.965,76.5613333333,52.4911999999,51.9297333333,36.6316,46.7719,51.1579333333,51.2981999999,73.6490333333,77.1228000001,64.0,52.4911
206.87,47.3335,75.8595333334,47.9998666667,52.0701333333,36.5614666667,44.5965,50.9474666667,51.5089333333,72.2455333333,78.1755333333,62.5963999999,57.4386666667
207.25,40.2083,70.3472666666,42.5694666667,46.2499333333,33.0555333333,43.0208333333,45.6249333334,46.5277333333,69.3403666667,74.7222666667,54.7916666667,53.1596333333
207.63,33.0362333333,64.0265333333,40.0659333333,43.8944666667,29.9009333333,40.8251666666,40.9240666667,46.9306666666,65.4785,64.1584666666,48.4488,47.6897333333
208.01,31.7222,61.2776,41.389,41.0,28.5000666667,36.9167666667,37.8335333333,44.3334,57.2499333333,57.8333333333,42.4444666667,46.9722666667
208.39,29.661,62.5423333333,48.079,42.5989333333,28.1920666667,37.7966333333,38.6441333333,45.4802,58.4180333333,61.2428,45.4802666667,49.4069
208.77,36.1253333333,68.7748666667,55.7266666667,50.1424,34.3588,46.9801,45.6980666667,48.775,68.4330333333,73.2195333333,53.3902,55.1567666667
209.14,31.6807666667,63.7535333333,49.2438,46.3865333333,32.3248666667,40.6723666667,40.7843333333,42.4648666667,62.4090666666,69.0756666667,45.4342666667,51.4284666667
209.52,32.9166666667,69.1666666667,52.7563333333,47.5,29.8076666667,40.0962333333,42.4999333333,46.9230666667,66.1858,73.3974666667,48.9102666667,53.5256
209.90,34.0123333333,68.7656,50.3086666667,43.2715333333,27.0986666666,35.4938666667,39.5060666667,45.1232666666,63.2098333334,69.8765333333,46.2346,55.2777333333
210.28,21.0036,60.9319333333,40.5736,32.8315333333,14.0500666667,20.932,26.2365333333,31.3262,53.1899666667,57.2043333333,31.9713333333,41.1468666667
210.66,28.2526,59.0291333333,47.2490666667,39.0291333333,25.5662666667,23.1716,32.8802,30.2265333333,54.8218999999,57.67,34.1748,43.5274
211.03,23.8843333333,53.9945333333,49.6418,39.1736,24.1322,25.7852333333,29.4214,31.46,52.6446333333,50.8540666667,34.9862,41.8456
211.41,24.48,54.2933333333,46.08,39.5733333333,23.2533333333,24.0533333333,26.7733333333,32.5333333333,53.92,47.36,35.4133333334,43.4133333333
211.79,23.8460666667,54.5641333333,40.5129333333,38.5128,19.5384666667,21.7180666667,22.4102,28.0512,50.1794,45.1793333333,34.0514,38.9999
212.17,20.0000333333,55.6342,36.9912,38.0531333333,14.5132666666,13.5987,21.1799333333,24.0709333333,51.4454333333,42.3008666667,33.3924,37.2567333333
212.55,11.2500333333,51.6667333333,23.3332,30.7638666667,3.4722,0.173666666681,11.9445333333,11.3194,42.8819666667,31.6666666667,23.4722,27.2220666667
212.92,-7.7528,34.3818666667,2.62159999999,13.8576666667,-16.0299333333,-20.2248333333,-6.81646666666,-6.06746666667,21.7228333333,12.0599333333,5.54306666667,8.91386666665
213.30,6.09436666665,44.5790666667,14.4108,22.5589333333,2.3568,-3.83833333333,9.62960000002,7.00346666666,34.4107,22.6261333333,22.4915333333,19.6295333333
213.68,10.4938333333,48.2716,19.6912666667,28.9505333333,14.5679333333,2.28376666667,18.642,8.70379999999,39.3826666667,27.9628666667,24.5678666667,22.5000666667
214.06,5.75746666668,48.4848,17.6431333333,29.6297333333,15.6902666666,2.72743333333,21.4142,2.82820000002,37.8788666667,28.5520666667,23.5691333333,18.6868666667
214.44,-8.1362,36.9176666667,8.81713333332,11.3261333333,0.28673333334,-11.0753333333,6.52333333332,-8.17193333335,22.5088333333,17.7777333333,10.6809333333,3.90676666667
214.81,-15.6885,33.2608,3.33326666666,7.24639999999,-7.24633333332,-19.4927333333,0.21746666666,-9.13046666667,15.1086666667,15.7245333333,8.1884,0.28966666668
215.19,-26.9106666667,22.9268,-14.5528,-8.04880000002,-18.8618666667,-35.1626666667,-6.992,-24.5529333333,2.56086666667,5.93499999998,-3.08953333334,-12.6424
215.57,-26.2222666667,21.0666666667,-9.77766666666,-8.35553333336,-21.2444666667,-34.8888666667,-6.93326666667,-27.0221333333,2.7554,9.24433333332,-8.62233333334,-15.0223333333
215.95,-25.2018333333,24.0404,-5.15160000002,-6.86866666665,-18.3838,-40.707,-5.35333333334,-27.5757333333,4.44436666665,9.69693333334,-9.49493333334,-13.3332666667
216.32,-35.6897666667,20.9196,-10.0,-14.5977333333,-19.7700666667,-43.3909,-10.6897333333,-37.1266,1.37929999999,14.7126,-14.3679333333,-18.3907666667
216.70,-30.0554666667,23.0,-5.33346666666,-10.4445333333,-10.6667333333,-34.0555,-9.55559999998,-29.2222,11.7777333333,22.7777333333,-5.22219999999,-8.1666
217.08,-16.7815333333,36.6667999999,13.7933333333,4.13793333333,4.82760000002,-19.0229,-0.229866666658,-17.5861333333,25.4598333333,35.9770666667,10.4598,8.16096666666
217.46,-19.2653666667,39.9999999999,13.7852666667,14.2372666667,-3.50279999999,-15.4802333333,-2.48586666667,-10.8474,22.2034,37.8531333334,10.1694,19.8870333333
217.83,-45.8517666667,30.5186000001,-4.00006666666,-4.00000000001,-36.5926000001,-43.1109666667,-32.4444666667,-26.3704666667,2.88879999999,31.4074,-6.66673333335,12.8889
218.21,-37.6024,23.9766,-1.40366666668,0.116999999992,-28.1870666667,-30.4094,-34.6199333334,-9.94146666668,5.49696666667,25.6140666667,-0.584733333346,15.5557333333
218.59,-18.6208,42.9885333334,10.0001333334,28.6206666667,-1.14953333333,-2.64363333334,-13.7930666667,7.70113333332,28.6781,46.2069333333,18.9654666667,43.4484333333
218.97,-7.29186666667,55.2082000001,17.8122666667,42.9164,12.9164666667,17.7602666667,5.52066666667,19.9997333333,43.0728666667,52.1874,27.2915333333,50.2082
219.34,-4.76200000001,66.6668,24.6428666667,55.5952,19.5236666667,26.1904666667,8.21440000001,27.3808666667,52.2024333333,61.7857333333,33.2142666667,58.4524
219.72,-26.2698333333,74.6031333334,3.0158,60.7936666667,9.365,20.9524666667,-2.22226666666,17.143,46.7459333333,64.9205333334,27.3016666667,57.8572
220.10,4.18183333335,85.2120666667,18.7877333333,70.3030666666,33.8182666667,45.1515,30.5454,34.6667333333,67.6364333333,76.3636666668,48.7273333333,70.3637
220.47,13.5746666667,74.686,17.8744,67.5362666666,34.4926,47.6328333333,32.9468,35.1689333333,63.3333333333,64.6376666667,46.1835333333,65.8453333333
220.85,12.8674,60.2866666667,18.2079333333,55.1970666667,26.1648666667,39.2115333333,29.6774,33.0464666667,50.8603333333,48.0286666667,35.1972666667,50.1793666667
221.23,20.7051666667,63.7179333333,23.3974666667,56.7307333333,29.8076666667,40.9616333333,36.1538,35.7691333333,52.1153666667,45.9615333333,36.4103333333,50.4807666667
221.61,16.2091333333,57.2548666667,19.216,47.0588666667,22.0916,30.7517,30.3268666667,30.1307333333,44.7385,37.2548,27.3202666667,40.5881333333
221.98,26.4814333333,60.4939333333,27.716,51.5432,29.6912666667,36.8208666667,36.358,34.0742,53.5492333333,39.6914666667,33.5802666667,46.0803333333
222.36,27.0873,61.6182,27.0548666667,51.1974,28.6084,32.686,39.6764666667,31.7151333334,55.5341,41.8124,32.233,42.2329666667
222.74,27.034,58.87,28.9266666667,48.7570666667,27.6271333333,28.7852666667,39.0394666667,31.7513333333,51.2712333333,40.9039333333,30.3955333333,40.452
223.11,25.452,51.469,27.7966666667,41.9774,23.2768666667,21.1865333333,32.034,23.9548,41.2992,36.6101333333,26.5536,35.3671666667
223.49,26.3127333333,52.0942666667,25.0737333333,43.1268,20.0,16.5779,29.5575333333,18.2301333333,41.18,35.1621333333,24.4838,34.6313333333
223.87,27.2617666667,49.8094666667,28.5238,40.4761333333,23.0952666667,18.4762,31.5237333333,21.6190666667,39.8094666667,35.2856,28.5238,34.0952333333
224.24,15.6312666667,38.7374,20.101,30.6564666667,12.2222666666,6.94436666667,19.596,11.9192666666,27.2475,25.9596666667,18.9394,21.1111
224.62,17.5587,39.9531333333,25.2112666667,32.6761333333,16.9014,9.08453333335,21.0328666667,17.277,28.5447333333,27.9812,21.1738,22.4413
225.00,27.9012,49.4320666667,31.9012666667,41.7284,27.5555333333,16.4691333333,29.8764666667,23.4569333333,35.7037333333,36.4938,30.2715333333,30.0739666667
225.38,27.5352666667,46.0560666667,28.4974666667,39.3898,28.2629333333,15.939,30.0468666667,21.9249333333,33.1221,36.6197333333,28.8732666667,29.5307333333
225.75,25.5714333333,43.7142666667,27.2858,39.5714666667,29.0476666666,15.3572,28.7618666667,18.9046,34.6905333333,36.4286,29.2858,28.1189666667
226.13,19.9094,40.9069333333,23.2199333333,36.8706666667,25.941,13.7416,22.7209333333,17.823,29.9547666667,34.7845333333,27.6643333333,21.2246
226.51,15.5726,39.0331333333,19.2366,34.5548,22.0864666666,11.1704,18.6768666667,13.4352,23.0789,31.145,24.4274666667,17.0737666667
226.88,8.7906,34.1593333333,13.4512666667,29.1446,17.9352,10.7375,12.4484666666,7.84653333335,19.8229,26.4896666667,24.6017333333,9.85253333333
227.26,4.82183333335,37.2166666667,10.0324,31.1974,16.4401333333,10.2588666667,10.5500666667,10.8091333333,24.7898333333,27.3139333333,23.8835333333,11.1003666667
227.64,2.99433333334,33.0508666667,11.1866,25.1411333333,13.5027333333,10.3108,10.1130666667,12.6554666667,21.7230333333,22.8814,22.9944,9.1243
228.01,0.788599999993,34.0502,9.67733333334,26.2365333333,9.3906,8.20786666666,2.79566666667,10.8242666666,20.1793333333,22.2222666667,21.6488,5.16133333332
228.39,3.91296666667,36.0144666667,12.971,29.1304,13.8406,11.9202333333,5.72466666666,12.2464,25.0363666667,25.2174,22.1014666667,13.1522333333
228.76,15.2473333333,44.4884666667,21.1881333333,35.1154666666,20.4620666667,25.5776666667,14.4554666667,18.8779333333,35.6766666667,33.7294,30.0990666667,25.2807666667
229.14,5.56596666666,31.2579333333,14.9686,25.0943333333,12.2012,20.7233,4.02513333332,11.761,26.2265,25.0942666667,20.7548,17.6415333333
229.52,-10.8934666667,17.9382666667,3.16159999999,17.2508,-0.275,12.5772333333,-12.7836,3.3678,19.5532333333,15.6701333333,11.2028,7.69783333333
229.89,-0.9749,25.7860666667,11.4464666667,24.9686,9.87419999999,24.8113333333,-4.08806666667,11.3207333333,24.7798666667,22.8302666667,18.1762,19.4338
230.27,3.9217,27.2829333333,11.7086,25.7142666667,15.0700666667,28.1793333333,5.93833333332,13.8935333333,28.8234333333,24.2016666667,19.7759333333,24.7338
230.65,8.44443333334,26.2221333333,13.6294,27.3085333333,17.8272666667,30.0494666667,9.62979999999,16.7408,31.6296,24.9877333333,20.8394666667,26.963
231.02,10.1632333333,24.8484666667,12.9602,28.8112,17.9021333333,25.3846,10.9091333333,15.0115333333,31.4452,23.4965333333,17.5291333333,26.1772333333
231.40,11.7948,23.9744,10.6411333333,27.0513333333,16.7521333333,27.6282666667,10.8547333333,14.359,29.7223,22.9914666667,16.6666666667,23.5044666667
231.78,14.1886,25.921,9.64913333331,30.6140666667,19.1228666667,30.7016666667,14.6053333333,16.3158666667,31.8422333333,27.7192666667,17.2368666667,24.7368
232.15,12.3958333333,25.0416666667,5.875,27.75,21.5833333333,31.1458333333,14.625,13.7916666667,33.0833333333,25.4166666667,17.75,25.3541666667
232.53,16.9898666667,29.1312666667,6.303,31.0706666667,24.6867333333,35.3738666667,17.4545333333,17.9798,37.0706,28.9292666667,22.2221333333,27.0100666667
232.90,11.9546666667,24.074,0.329333333334,27.7367333333,19.5473333333,29.856,13.3746666667,12.7571333333,33.9093333333,23.5391333333,17.572,21.5020333333
233.28,12.6326666666,26.2845333334,0.000133333334,29.6390666667,19.5754666667,29.9787666667,15.4989333333,10.5307333333,36.4757,25.1380666667,19.1082666667,22.0807333333
233.66,13.8996,28.8888,1.35073333332,27.2766666667,18.8235333333,28.8234666667,16.6013333333,10.196,36.9716,25.4901333333,18.2134666667,24.0307
234.03,11.6056666667,26.1382666667,-3.00813333331,22.3170666667,13.6992666667,23.8820666667,15.0814,7.60159999999,33.1707,20.7317333333,15.0,17.9877666667
234.41,8.14583333333,21.25,-6.375,18.375,9.91666666666,17.5,9.33333333333,1.87499999999,29.0625,14.6666666667,11.2916666667,12.7083333333
234.78,10.0197666667,23.4318666667,-1.65680000001,21.4991333333,12.3472666667,16.2918666667,11.0848,3.66839999999,32.0907333333,17.0018666667,13.0572,15.8579666667
235.16,11.7779,23.074,-0.185200000014,20.2592,11.3703333333,14.2963,10.2963333333,4.07413333333,31.1481666667,14.7408,13.1111333333,14.1482
235.54,13.4972333333,23.1693333333,2.1128666667,20.1821333333,12.2039333333,12.1858,11.3660666667,3.67940000001,30.1640333333,12.8596666667,13.8069333333,13.5156
235.91,17.2284,23.9702,5.54300000001,20.5618,15.2808,15.8426666667,12.4346,3.93273333333,31.7789333333,14.0073333333,17.0038,17.2473666667
236.29,18.6700666667,24.6286666667,8.39373333333,21.0707333333,14.0586666667,13.9551,13.6788,5.52673333333,29.7582,15.4404,17.0986,17.7374666667
236.66,18.1425333333,23.4825333333,8.52406666667,19.1376666667,12.7030666667,14.3118,14.9253333333,6.30186666667,28.9386333333,13.7645333333,16.1858,19.0547333333
237.04,14.0861333333,19.9642,2.58066666667,13.9426666667,8.24366666666,9.05019999999,10.5376,1.8998,23.871,10.4659333333,11.8996666667,13.9605
237.41,10.7954333333,17.0073333333,-0.265000000001,9.46966666665,3.14386666665,4.43166666667,7.12120000001,-2.38640000001,19.9432333333,6.40139999999,8.18186666667,9.84843333334
237.79,15.9537,17.6114666667,4.24246666667,12.6916,7.2728,7.2371,10.2317333333,1.14086666667,22.1925666667,8.6986,12.5133333333,12.7094333333
238.17,16.7803333333,17.4243333333,5.94693333334,13.7121333333,9.43186666666,7.15903333334,8.6364,6.66666719999e-05,24.8673666667,8.2954,13.447,12.6703333333
238.54,18.5741,19.8458,10.0579333333,16.4162,10.289,10.5972666667,10.7128,2.19659999999,27.7457666667,10.2890666667,13.6416666667,15.6648666667
238.92,13.8627333333,14.9412,4.00013333333,9.37246666666,5.84300000001,7.07836666667,7.25506666666,-3.33319999999,22.3921333333,4.54886666667,10.2352666667,9.96083333333
239.29,9.52649999999,11.9132,0.9468,7.77119999999,3.4714,5.06919999999,4.89153333334,-6.23286666667,19.7041,2.95860000001,6.90340000001,7.9883
239.67,8.46013333332,9.05793333333,-1.19566666667,7.75359999999,1.73919999999,4.81886666667,3.55073333333,-5.54346666667,20.7970666667,4.34793333333,8.18846666667,8.85876666667
240.04,6.04436666666,6.8148,-1.57046666667,6.81479999999,0.829600000006,2.0,1.62966666667,-5.36306666667,18.4593666667,3.8222,5.80746666667,7.95553333334
240.42,4.8818,4.56693333334,-2.62459999999,6.43046666667,1.94226666667,3.92406666666,1.60113333333,-4.61926666667,17.3490666667,3.1496,4.93433333333,8.89756666665
240.79,4.40126666667,3.2146,0.0216000000006,7.70226666667,3.06360000001,4.84353333333,2.0064,-3.49506666666,17.8209,4.31493333333,4.85440000001,9.78416666665
241.17,5.2873,3.37759999999,0.725066666666,8.47040000001,4.42079999999,6.09219999999,2.40513333333,-1.62686666667,17.5241666667,5.02213333333,5.49946666668,10.6191
241.54,6.03506666667,4.27706666667,0.958866666669,8.98006666667,5.69246666668,7.67876666666,3.33333333333,0.456533333332,18.1962666667,5.99686666667,6.45346666667,12.3438333333
241.92,3.04163333333,3.6112,-1.236,7.38879999999,4.33346666667,6.7709,1.20826666667,-0.972199999998,17.0207666667,4.7638,5.1806,10.4862
242.29,3.72246666667,4.50726666667,-0.163200000001,7.79666666667,4.57006666666,7.68376666667,2.36026666667,0.4644,16.9178333333,5.81286666667,6.21459999999,11.2679666667
242.67,5.30163333333,6.04553333333,0.855199999999,9.18580000001,6.24493333333,9.20333333334,3.50326666667,2.12066666667,18.1547,7.7798,8.20146666666,13.1105
243.05,6.18899999999,6.68886666666,1.42213333333,10.1888666667,6.74433333334,9.96106666667,4.49986666667,3.58893333333,18.8611,8.45553333334,8.64439999999,13.8720666667
243.42,6.51556666667,7.76699999999,2.93406666667,10.4206666667,8.1446,11.3052666667,5.57713333333,4.671,20.1185333333,9.59000000001,9.6332,15.0000333333
243.80,5.7417,7.63413333333,3.38126666667,9.48433333333,8.38926666666,11.2812333334,5.5502,4.168,18.9951333333,8.51666666667,8.44226666666,14.8378
244.17,5.85119999999,8.84106666667,4.16413333333,10.4410666667,8.92313333334,12.1383333333,6.42053333333,5.01533333333,20.0257,8.57439999999,8.98446666667,14.9846333333
244.55,7.23463333333,9.71133333333,6.17713333333,12.0998,10.1225333333,12.6873666667,7.6064,6.09873333334,21.1405,9.45686666667,10.2398666667,15.4821
244.92,7.67279999999,10.2814,6.29473333333,12.3127333333,10.0619333333,13.0663666667,7.36273333333,6.3138,21.3496,9.57546666667,10.7868,15.0168666667
245.30,8.08646666667,9.96873333333,6.89826666667,12.292,10.1558,12.7147666667,7.7436,6.9694,21.3884666667,9.44373333334,10.9033333333,14.5972333333
245.67,8.53336666667,9.55959999999,6.77986666667,12.1614666667,9.79386666666,12.8808666667,7.78186666667,7.15973333333,21.3737,9.22033333334,10.7716666667,14.5251666667
246.05,8.28260000001,8.6014,6.29726666667,11.3622666667,8.62326666667,12.221,7.46373333333,6.9928,20.8079333333,8.1522,10.1086666667,13.9491666667
246.42,8.42259999999,8.26406666667,6.45553333333,11.2542,8.74579999999,12.1848,7.3598,7.42586666667,20.9109666667,8.0662,9.86139999999,14.1582666667
246.79,7.29273333334,7.16486666667,5.50593333333,10.1610666667,7.23193333333,11.4982333333,6.3202,6.8368,19.9846,6.92193333333,8.98806666667,13.3332
247.17,7.0456,6.84186666667,5.5018,9.77093333333,7.20953333335,11.8122333333,5.7846,6.661,19.658,6.90413333333,8.91153333333,13.1042666667
247.54,6.99223333332,6.33573333333,4.80393333333,9.41553333333,6.60266666667,11.4385333333,5.3376,6.37306666667,19.0099666667,6.35173333333,8.4922,12.7595
247.92,6.82816666667,6.24966666667,4.28446666667,9.39786666667,6.42679999999,11.4360333333,5.09253333333,6.34866666667,19.3823666667,6.328,8.42840000001,12.6532
248.29,5.74436666667,5.2274,3.149,8.27226666667,5.34686666667,10.3897666667,4.31806666666,5.59633333333,18.2204,5.33126666667,7.389,12.0239
248.67,4.86406666667,4.57873333333,2.2868,7.36786666667,4.27,9.91369999999,3.50606666667,5.12293333333,17.5379666667,4.84573333333,6.71886666667,11.1695
249.04,3.66176666667,3.46626666667,1.01593333333,6.123,3.1676,8.3698,2.40146666667,3.98253333333,16.1148666667,3.4772,5.4766,10.0975666667
249.42,2.15926666667,2.57473333333,-0.540400000001,4.84153333333,1.83086666667,7.434,1.0984,2.7492,15.0682666667,2.31313333333,4.27206666667,9.39839999999
249.79,2.05353333333,2.94493333333,-0.403800000001,5.2376,2.42926666667,7.57686666667,1.19913333333,3.09413333334,15.5484,2.52266666667,4.65366666667,9.59306666666
250.17,1.7931,2.32906666667,-0.772000000001,4.9726,2.0628,7.30859999999,0.778600000001,2.60246666667,15.1196666667,2.17213333333,4.25546666667,8.90036666667
250.54,0.471533333333,0.891400000002,-2.3572,3.72,0.603999999998,5.78266666667,-0.685133333335,1.15666666667,13.7311333333,0.765933333331,2.93186666667,7.4217
250.92,-0.303666666667,-0.343733333334,-3.5092,2.8218,-0.1518,4.4165,-1.95853333333,-0.287733333334,12.6540333333,-0.815266666666,1.327,5.86323333333
251.29,-0.088933333334,0.093400000002,-3.74046666667,2.8158,-0.364933333334,3.83803333333,-2.17126666667,-0.475,12.8923333333,-1.19593333333,1.17886666667,5.61916666667
251.66,1.1296,1.566,-2.38773333333,4.0822,0.547733333336,4.99786666667,-0.855799999999,0.693200000001,13.9323666667,0.479266666667,2.79833333333,6.4912
252.04,2.11226666667,2.3736,-0.7284,5.31273333333,1.52533333333,6.03243333333,-0.162733333333,1.851,15.0042,1.971,4.39593333333,7.27933333333
252.41,3.66013333334,3.4422,0.767,6.60566666667,3.085,7.64723333334,0.409466666668,3.0238,17.0763333333,2.99786666667,5.84753333333,8.0044
252.79,5.31606666667,5.07193333333,2.1438,7.9826,4.94993333333,8.70586666667,1.72553333333,4.47933333333,18.7189666667,4.3398,7.48579999999,9.80383333333
253.16,6.55083333333,6.30626666667,3.3376,9.10333333333,5.85153333334,10.0644,2.9516,5.43973333333,19.8457,5.8088,8.45126666667,10.9739
253.54,8.83483333332,8.33126666667,6.45006666667,11.3357333333,8.11473333332,12.1555666667,5.2768,7.92339999999,21.9475,7.92346666667,10.7032,13.1459
253.91,8.03293333334,8.20653333333,6.64133333333,10.643,6.81053333333,11.6751,4.61926666667,7.50426666666,21.2649666667,7.49566666667,10.0424,12.3561333333
254.28,9.52936666667,10.7378,8.01520000001,12.4851333333,8.63433333333,13.4606666667,6.4292,9.00766666667,23.0449,9.5252,11.7048,14.3596
254.66,9.34406666667,11.1735333333,8.13033333333,12.7534,9.10306666666,13.6190666667,6.5506,8.5586,23.1503666666,10.0400666667,11.6018666667,14.8683
255.03,9.04190000001,11.1353333333,7.5386,12.4978,9.34593333335,13.2107666667,6.78466666667,8.27433333334,23.0607333333,10.1726,11.7257333333,14.9501666667
255.41,9.08876666666,11.2413333333,7.94053333333,12.9243333333,9.28866666667,13.6076666667,7.1408,8.3868,23.1148333333,10.2464,11.7805333333,14.9558666667
255.78,7.66096666667,9.88640000001,6.856,11.0985333333,8.16286666667,12.3579666667,5.78586666667,6.7898,21.5532,8.5606,9.64960000001,13.6221666667
256.15,7.01503333333,9.35026666665,5.69693333333,9.82120000001,7.36346666667,11.2994666667,5.10366666667,5.30126666667,19.9435666667,6.921,8.29566666666,12.5610666667
256.53,6.94253333333,9.25966666667,4.9012,9.42519999998,6.97019999999,10.5103333333,4.75413333333,4.99313333333,18.7219666667,6.70346666667,8.06439999999,12.3401666667
256.90,7.01416666667,9.63546666667,5.26813333333,9.24926666667,6.87253333333,10.4506333333,5.2168,5.3968,18.4899666667,7.12153333333,8.03959999999,12.5355333333
257.28,6.25453333333,8.71553333333,4.44173333333,8.3314,6.49053333333,9.85600000001,4.57773333333,5.13013333333,17.9392,6.3306,7.64300000001,11.8848
