wavelength,Back_DigCyaf,Belly_DigCyaf,Breast_DigCyaf,Crissum_DigCyaf,Crown_DigCyaf,DorTail_DigCyaf,Patch10_DigCyaf,Rump_DigCyaf,Throat_DigCyaf,WingTip_DigCyaf
397.84,14.7257333333,15.5234666667,16.8881333333,12.3564,21.0579333333,7.01451333333,3.7002,13.874,15.0728,8.11686666667
398.20,14.7447333333,15.5639333333,16.9115333333,12.3707333333,21.0893333333,7.02714333333,3.7302,13.897,15.103,8.14113333333
398.56,14.8072666667,15.6319333333,16.9747333333,12.4456,21.1353333333,7.11435666667,3.78946666667,14.0186666667,15.1352,8.16953333333
398.92,14.8354,15.6595333333,17.008,12.4458,21.1499333333,7.09022666667,3.7516,13.9936,15.1084,8.17033333334
399.28,14.8260666667,15.5873333333,16.9912,12.3934,21.1443333333,7.06601333333,3.706,13.9560666667,15.0957333333,8.14126666667
399.64,14.7224666667,15.5348666667,16.9259333333,12.3486,21.1227333333,6.99432666667,3.63893333333,13.8942,15.0369333333,8.0924
400.00,14.6912666667,15.5344,16.8972666667,12.3296666667,21.1086,6.94755,3.5846,13.8524,15.0334666667,8.03353333333
400.36,14.6880666667,15.5164666667,16.8778,12.267,21.1084,6.91178,3.56146666667,13.8095333333,14.9916666667,7.98386666667
400.72,14.7342666667,15.5151333334,16.9378666667,12.3080666667,21.1286,6.92242666667,3.56013333333,13.8339333333,15.0248,7.96066666667
401.08,14.7843333333,15.5592666667,16.9744,12.3388666667,21.2201333333,6.95029666667,3.589,13.8510666667,15.1009333333,7.98966666667
401.44,14.8400666667,15.602,17.0071333333,12.3745333333,21.2438666666,6.99108333333,3.59053333333,13.8635333334,15.1356,8.0354
401.80,14.8987333333,15.622,17.0549333333,12.4388,21.3142,7.02310333333,3.6132,13.9044666667,15.1896666667,8.09113333333
402.16,14.8693333333,15.5856666667,17.0455333333,12.4068666667,21.3092,6.97171,3.57053333333,13.8647333333,15.1897333333,8.0368
402.52,14.8152666666,15.5596,16.9826666667,12.3544,21.3152666667,6.92777,3.53566666667,13.8001333333,15.1596,8.015
402.88,14.8152666667,15.5640666667,16.9860666667,12.3638,21.3189333333,6.93216666667,3.58053333334,13.8091333333,15.1874,8.03506666667
403.24,14.8040666667,15.64,17.0269333333,12.3988666667,21.3192,6.97479333333,3.63033333333,13.854,15.209,8.0578
403.60,14.9044,15.7074666667,17.1344666666,12.4694,21.3976,7.06373333333,3.68573333333,13.9174666667,15.3022,8.0928
403.95,14.8832666667,15.6843333333,17.1446666667,12.4504666667,21.4274,7.04129666667,3.665,13.9284666667,15.2907333333,8.0952
404.31,14.9111333333,15.6964,17.1792,12.5015333334,21.4284,7.09481333333,3.71246666667,13.951,15.312,8.1268
404.67,14.909,15.7067333333,17.1972,12.4880666667,21.4584,7.12594,3.7206,13.9448666667,15.3287333333,8.15626666667
405.03,14.9460666667,15.7625333333,17.2397333333,12.5162,21.4768666667,7.1453,3.7406,14.0006666667,15.3492,8.1906
405.39,14.9238,15.7849333333,17.2580666667,12.4881333333,21.5033333334,7.10990333333,3.72773333333,13.9984666666,15.3481333333,8.1484
405.75,14.8898,15.7588,17.2204666667,12.4243333334,21.4721333333,7.06695333333,3.70286666667,13.9652666667,15.283,8.096
406.11,14.92,15.7707333333,17.2463333333,12.4316666667,21.5176666667,7.08102333334,3.7162,13.9764666667,15.2840666667,8.1128
406.47,14.9607333333,15.8199333333,17.2958,12.4641333333,21.5445333333,7.11455333333,3.7432,13.9995333333,15.3414666667,8.13533333333
406.83,14.9733333333,15.8194,17.3242666667,12.4818,21.586,7.12697666667,3.7476,14.008,15.3484666667,8.13306666667
407.19,15.0024,15.8208,17.3334,12.4980666667,21.6200666667,7.12941666667,3.7538,14.0136666667,15.3726666667,8.14466666667
407.55,15.017,15.8572,17.3502666666,12.5246,21.684,7.16230333333,3.78493333333,14.0388,15.4136,8.2038
407.90,15.0846,15.9402,17.403,12.565,21.733,7.20776666667,3.8398,14.0868666666,15.4622,8.26486666667
408.26,15.0683333333,15.9778666667,17.4313333333,12.5968,21.8044,7.20745333333,3.8154,14.1182666667,15.5246666667,8.26813333333
408.62,15.012,15.9602666667,17.3824,12.5589333333,21.7648,7.13097666667,3.73666666667,14.0681333333,15.4786666667,8.19233333333
408.98,14.9937333333,15.9175333334,17.3453333334,12.5210666667,21.7541333333,7.10809666667,3.703,14.0464666667,15.4635333333,8.16513333333
409.34,15.013,15.8918,17.3242666667,12.5428,21.7534666667,7.11662333333,3.71513333333,14.0510666667,15.4818,8.17626666667
409.70,15.064,15.9881333333,17.3880666667,12.6155333333,21.8285333333,7.19074,3.8054,14.1216,15.5552,8.23706666667
410.06,15.0896666667,16.0180666667,17.4008,12.6269333333,21.8264,7.19843,3.7912,14.1374,15.5736666667,8.24866666667
410.42,15.0608,15.9617333333,17.3856,12.6128,21.8144,7.16296666667,3.78893333333,14.1264666667,15.5360666667,8.2472
410.77,15.052,15.964,17.3940666667,12.5996666667,21.7970666667,7.13925666667,3.76433333333,14.1340666667,15.5293333333,8.22113333333
411.13,15.0708,15.9662666667,17.4146666667,12.5919333333,21.809,7.13468333333,3.7654,14.1434666667,15.5532666667,8.21413333333
411.49,15.0465333333,15.9444666667,17.3842,12.5536666667,21.7824666667,7.07572333333,3.72606666667,14.1013333333,15.4821333333,8.15953333333
411.85,15.0188,15.9167333333,17.3745333333,12.5376666667,21.7486666667,7.06173333333,3.72886666667,14.0750666667,15.4778,8.12273333333
412.21,14.9907333333,15.8963333333,17.3558,12.4742,21.7217333333,7.02092666667,3.74353333333,14.0376,15.4283333333,8.10953333333
412.57,15.0180666667,15.8575333333,17.3548,12.4456666667,21.6894666667,7.00763333333,3.74446666667,14.0323333333,15.4124,8.0914
412.92,15.0381333333,15.8787333333,17.4035333334,12.4770666666,21.7210666667,7.04023,3.7856,14.0162666667,15.4417333333,8.11133333333
413.28,15.0537333333,15.9122666667,17.4766,12.5289333333,21.768,7.09179666667,3.83993333334,14.0467333334,15.4956666667,8.1636
413.64,15.0281333334,15.8542666667,17.4526,12.4949333333,21.7270666667,7.06057666667,3.7868,13.992,15.4804666667,8.15506666667
414.00,14.9810666667,15.8568666667,17.4534666667,12.4998,21.7772,7.01361666667,3.78426666667,13.9638,15.4642666666,8.14593333333
414.36,14.9914666667,15.8992666667,17.4830666667,12.4736,21.8156666667,6.99894,3.7668,13.9576666667,15.4858,8.1168
414.72,15.0506666667,15.9474666667,17.5085333333,12.511,21.8719333333,7.0528,3.82493333333,13.9741333333,15.545,8.1858
415.07,15.1264666666,16.0562666667,17.5936666667,12.6206666667,21.977,7.12553333333,3.89633333333,14.0566,15.6375333333,8.27893333333
415.43,15.1477333333,16.0751333333,17.6407333333,12.6257333333,21.9968666667,7.13696333333,3.8962,14.0567333333,15.6824666667,8.28306666667
415.79,15.1741333333,16.1056,17.6771333333,12.6824666667,22.0782,7.17844333333,3.91586666667,14.0933333333,15.7226,8.33206666667
416.15,15.2555333333,16.1704666667,17.7729333333,12.752,22.1646666667,7.24170333333,3.95426666667,14.1768,15.8068,8.3902
416.51,15.3006,16.2753333333,17.8127333333,12.8178,22.2498,7.30060333333,4.01273333333,14.2266666667,15.8837333333,8.45506666667
416.86,15.3605333333,16.3292666667,17.8564,12.8780666667,22.2908666667,7.31378666667,4.0224,14.2718,15.9276,8.48133333333
417.22,15.3897333333,16.373,17.8708666667,12.8934,22.3012,7.33475333333,4.03586666667,14.2890666667,15.9468,8.49646666667
417.58,15.4134,16.3962666667,17.9172,12.9103333333,22.3295333334,7.35308666667,4.05373333333,14.3223333333,15.9729333333,8.50893333333
417.94,15.4430666667,16.436,17.9426,12.9281333333,22.3588666667,7.39173333333,4.07173333333,14.3689333333,16.0089333334,8.53573333333
418.29,15.4516666667,16.4536,17.9542666667,12.9556,22.3566,7.42164,4.0946,14.3887333333,16.0352,8.56573333333
418.65,15.4343333333,16.4794,17.9637333333,12.9608,22.3786666667,7.42726,4.09646666667,14.4068666667,16.0442,8.5742
419.01,15.4008,16.4392,17.9283333333,12.9248666666,22.3411333333,7.40533,4.06473333333,14.3570666667,15.9962666667,8.53866666667
419.37,15.4264,16.465,17.9447333333,12.9386666667,22.3727333333,7.42217,4.09933333333,14.3882666666,16.0269333333,8.5734
419.73,15.4359333333,16.4639333333,17.967,12.9347333334,22.3804,7.40820333333,4.09833333333,14.3918666667,16.0253333333,8.56833333333
420.08,15.4155333334,16.4458,17.9512,12.9257333333,22.3514,7.38245666667,4.072,14.3534666667,16.0102666667,8.55646666667
420.44,15.4394,16.4626,18.006,12.9562666667,22.3978666667,7.39839666667,4.1126,14.3918,16.0294,8.59646666667
420.80,15.4282666667,16.4612666667,18.0116666667,12.9438666667,22.4135333333,7.40742,4.1184,14.4094666667,16.0326666667,8.58666666667
421.16,15.4138,16.4466666667,18.0201333333,12.9179333333,22.4251333333,7.38375333333,4.09086666667,14.4002666666,16.0278,8.57626666667
421.51,15.4475333333,16.4858,18.0564,12.9592,22.4854666667,7.41576333333,4.11906666667,14.4328666667,16.0800666667,8.609
421.87,15.4642666667,16.4848666667,18.0728,12.9738666667,22.4898666667,7.42808666667,4.1384,14.4336666667,16.1054,8.61506666667
422.23,15.4982,16.5091333333,18.1062666667,12.9996,22.5321333333,7.44223666667,4.16626666667,14.4602,16.1326666667,8.6286
422.58,15.5233333333,16.5248666667,18.1402,13.0127333333,22.5686666667,7.44818,4.1794,14.4807333333,16.1669333333,8.64373333333
422.94,15.5507333333,16.5587333333,18.1785333333,13.0178666667,22.6110666667,7.46648333333,4.18766666667,14.5152,16.1967333333,8.65053333333
423.30,15.5624,16.5574,18.2011333334,13.0394,22.6340666667,7.49520666667,4.1918,14.5292,16.2232666667,8.66253333333
423.66,15.5866666667,16.5906,18.2207333333,13.0470666667,22.6524666667,7.51416333333,4.20633333333,14.5386666667,16.2434,8.67313333333
424.01,15.6208,16.636,18.2532666667,13.0853333333,22.7026,7.55881666667,4.2552,14.5837333333,16.2777333333,8.691
424.37,15.629,16.6365333334,18.2518,13.0671333333,22.7266666667,7.56809,4.257,14.5844666667,16.3038666667,8.68833333333
424.73,15.6342666667,16.6506666667,18.2557333333,13.0898666667,22.7454666667,7.57997,4.27846666667,14.5728,16.3115333333,8.70753333333
425.08,15.6472666667,16.6611333333,18.2565333333,13.1123333333,22.7628,7.59965,4.30153333333,14.5870666667,16.3146,8.72326666667
425.44,15.6058,16.627,18.2322666667,13.0765333333,22.7392666667,7.56580333333,4.2636,14.5574,16.2708,8.68493333333
425.80,15.6082666667,16.6238666667,18.2408666667,13.0571333334,22.7518,7.57979,4.2594,14.5622,16.2681333333,8.68373333333
426.16,15.5691333333,16.5994,18.2231333333,13.0328,22.7379333333,7.55622,4.21206666667,14.5338666667,16.2313333333,8.6648
426.51,15.5781333333,16.5964666667,18.2188666667,13.0269333333,22.7642,7.56118666667,4.2124,14.5169333333,16.2220666667,8.648
426.87,15.5707333333,16.5913333333,18.2063333333,13.0285333333,22.7774,7.54639,4.2108,14.5017333334,16.2166666667,8.6452
427.23,15.5587333333,16.5982,18.1992666667,13.0219333333,22.7701333333,7.52383,4.21426666667,14.4814666667,16.2024,8.62113333333
427.58,15.5526,16.5878666667,18.1854666667,13.0217333333,22.7871333333,7.50521333334,4.2194,14.4867333333,16.2104666667,8.60666666667
427.94,15.5762666667,16.6102,18.1936,13.0209333333,22.8238,7.51309,4.218,14.4816,16.2210666667,8.61913333333
428.30,15.5511333333,16.609,18.1834666667,13.0390666667,22.7890666667,7.50107,4.20153333333,14.4664666667,16.1942,8.6102
428.65,15.5638666667,16.6179333333,18.1820666667,13.0038,22.7896666667,7.50741666667,4.2034,14.4656666667,16.1958666667,8.60986666667
429.01,15.6078,16.668,18.2338666666,13.0533333333,22.8361333333,7.53384333333,4.23266666667,14.4945333333,16.2392,8.63826666667
429.37,15.6501333333,16.7300666667,18.2713333333,13.0928666667,22.8861333333,7.57634666667,4.28793333333,14.5272,16.2994,8.67566666667
429.72,15.6493333333,16.7734666667,18.2886666667,13.1448666667,22.917,7.57569,4.31813333333,14.5342666667,16.3350666667,8.70133333333
430.08,15.7266666667,16.8494666667,18.3799333333,13.2141333333,23.0190666667,7.65169333333,4.40066666667,14.5898666667,16.4250666667,8.74893333333
430.44,15.748,16.8869333333,18.4278666667,13.2547333334,23.0500666667,7.66965666667,4.4174,14.639,16.4623333333,8.7822
430.79,15.7712,16.9272,18.4804,13.2948666667,23.0898666666,7.70960333333,4.44886666667,14.6854666667,16.5018,8.81813333333
431.15,15.7872666667,16.9293333333,18.4914666667,13.3156666667,23.1306,7.72071,4.44313333333,14.7094666667,16.5202,8.82646666666
431.50,15.7974,16.9542,18.5356,13.3393333334,23.1562666667,7.74969,4.45086666667,14.7135333333,16.5473333333,8.86373333333
431.86,15.7798666667,16.9356,18.5416666667,13.3373333333,23.1424,7.73055333333,4.4372,14.7277333333,16.5439333333,8.848
432.22,15.7894666667,16.9544,18.5655333333,13.3438666667,23.1748,7.73281333333,4.41853333333,14.7372,16.5526,8.84733333334
432.57,15.7991333333,16.9642,18.5930666667,13.3822,23.1885333333,7.74040333333,4.4356,14.7518666667,16.5876666667,8.86973333333
432.93,15.7834666667,16.9460666667,18.5877333333,13.3608666667,23.1774666667,7.72471666667,4.43253333333,14.7386666667,16.5862666667,8.84633333333
433.29,15.789,16.9308666667,18.594,13.3702666667,23.1712,7.71767333333,4.42426666667,14.7428,16.5931333333,8.85579999999
433.64,15.8239333333,16.9439333333,18.603,13.3628,23.1858666667,7.75428,4.45213333333,14.7668,16.6115333333,8.88013333334
434.00,15.764,16.892,18.5278,13.2992,23.1084666667,7.70213666667,4.41193333333,14.7212666667,16.5597333333,8.85079999999
434.35,15.7132666666,16.8438,18.4768,13.2456,23.0297333333,7.66074,4.3874,14.6578666667,16.5118,8.80933333334
434.71,15.6810666667,16.8192666667,18.4422,13.2044,23.01,7.61778666667,4.36173333333,14.6180666667,16.4897333333,8.7778
435.07,15.6443333333,16.7936666667,18.431,13.1648,22.9675333333,7.59582666667,4.32913333333,14.5855333333,16.4563333333,8.75233333333
435.42,15.6120666667,16.7585333334,18.3892,13.1530666667,22.9518666667,7.58465333333,4.3154,14.5640666667,16.4458666667,8.71493333333
435.78,15.5892,16.7374666667,18.3866,13.1344,22.9448,7.56553333333,4.29633333333,14.53,16.4214666667,8.71093333333
436.13,15.6050666667,16.7375333333,18.3997333333,13.1514666667,22.9456,7.58806,4.31593333333,14.532,16.4538666667,8.71026666667
436.49,15.5670666667,16.698,18.3897333333,13.1216666667,22.9225333333,7.56706666667,4.28726666667,14.5051333333,16.4297333333,8.6796
436.84,15.5750666667,16.7089333333,18.3946666667,13.1158,22.9418666667,7.57057666667,4.26226666667,14.5079333333,16.4440666667,8.68793333333
437.20,15.5684,16.7105333333,18.4027333333,13.1195333333,22.9578666667,7.55345,4.24386666667,14.4907333333,16.4364,8.66933333333
437.56,15.5485333333,16.6901333333,18.3956666667,13.1171333333,22.9498,7.50665333333,4.19873333333,14.4432666667,16.4136,8.6324
437.91,15.5998666667,16.7430666667,18.4597333333,13.1576666667,23.0067333333,7.54456,4.2178,14.4802,16.4650666667,8.67326666667
438.27,15.638,16.7692,18.4958666667,13.2116,23.0514,7.57647,4.23533333333,14.5235333333,16.4916666667,8.7076
438.62,15.6510666667,16.7612,18.5186666667,13.2122666667,23.0520666667,7.58108,4.24446666667,14.5215333333,16.4966,8.7146
438.98,15.6661333333,16.7861333333,18.5100666667,13.2116,23.0544666667,7.58513,4.26666666667,14.5297333333,16.5115333333,8.738
439.33,15.7042,16.8520666667,18.566,13.2358,23.0916,7.61702,4.30346666667,14.5771333333,16.5360666667,8.80153333333
439.69,15.7158666667,16.8807333334,18.5658666667,13.2286666666,23.0959333333,7.63004,4.3224,14.5849333333,16.5606,8.79806666667
440.04,15.6831333333,16.8507333333,18.5332666666,13.1967333333,23.0818666667,7.59649333333,4.3028,14.5452,16.5220666667,8.78306666667
440.40,15.6606,16.8384666667,18.5113333333,13.1726666667,23.0556666667,7.57268666667,4.2808,14.5154666667,16.4952,8.76333333334
440.75,15.6502,16.8214666667,18.4927333333,13.1632666667,23.0370666667,7.55462333333,4.28806666667,14.5043333333,16.469,8.75613333333
441.11,15.6470666667,16.8159333333,18.4838666667,13.1569333333,23.0282,7.56762333333,4.296,14.5080666667,16.4589333333,8.756
441.47,15.6480666666,16.8145333333,18.4942666667,13.1614,23.0384,7.57108,4.30173333333,14.5292,16.4618666667,8.76126666667
441.82,15.6233333333,16.7806666667,18.4650666667,13.1586,23.0124666667,7.55119,4.29846666667,14.5164666667,16.4416666667,8.73026666667
442.18,15.6243333333,16.779,18.4524,13.1316666667,23.0149333333,7.53776333333,4.30133333333,14.4977333333,16.4321333333,8.731
442.53,15.6446666667,16.8001333334,18.4493333333,13.1522666667,23.032,7.55968666667,4.316,14.5154666667,16.4471333333,8.75373333333
442.89,15.6656,16.8086666667,18.4845333333,13.1804666666,23.0704,7.56886666667,4.32846666667,14.5225333333,16.4592666667,8.75506666667
443.24,15.6540666667,16.7814,18.4689333333,13.1741333333,23.0698666667,7.55979666667,4.31926666667,14.4982666667,16.4569333333,8.73893333333
443.60,15.6576,16.7835333333,18.4808,13.2,23.0876,7.55378,4.31613333333,14.5044,16.4587333333,8.74066666667
443.95,15.6864,16.8071333333,18.5034,13.2329333333,23.0952,7.57489,4.3384,14.5432,16.4944666667,8.7678
444.31,15.7059333333,16.8312666667,18.5252666667,13.2526,23.1253333333,7.59671333333,4.35933333333,14.5712,16.52,8.80046666667
444.66,15.7278,16.8616,18.5494666667,13.2815333333,23.1535333333,7.64241333333,4.37306666667,14.5847333333,16.5684666667,8.82566666667
445.02,15.7288666667,16.8799333333,18.5631333333,13.2880666667,23.1574,7.64878,4.35346666667,14.5855333333,16.5908,8.84606666667
445.37,15.7322666667,16.8842666667,18.5688666667,13.2808666667,23.143,7.65223666667,4.34993333333,14.573,16.6000666667,8.85113333334
445.72,15.7300666667,16.8894666667,18.5742666667,13.2786,23.1549333333,7.64638,4.3398,14.5640666667,16.6006,8.85946666667
446.08,15.7283333333,16.8986,18.5908,13.2954666667,23.1584666667,7.65459333333,4.3366,14.5665333333,16.6192,8.86533333333
446.43,15.709,16.8830666667,18.5888,13.2771333333,23.1395333334,7.64753,4.3268,14.549,16.6138666667,8.84666666667
446.79,15.6903333333,16.8618,18.5705333333,13.262,23.1235333333,7.63766333333,4.3164,14.5326,16.5988666667,8.84586666666
447.14,15.6814,16.8454666667,18.5631333333,13.2508666667,23.1057333333,7.62180333333,4.29686666667,14.5054666667,16.5900666667,8.82260000001
447.50,15.6784,16.8370666667,18.56,13.2546666667,23.1086,7.63877666667,4.3076,14.4998666667,16.6032666667,8.84686666667
447.85,15.665,16.8429333334,18.5606,13.2368,23.1214,7.63513666667,4.30333333333,14.4838,16.6046666667,8.85453333334
448.21,15.6839333333,16.8607333333,18.5752666667,13.2574666667,23.1667333333,7.65249666666,4.3144,14.4956666667,16.6217333333,8.8662
448.56,15.6817333333,16.864,18.5832666667,13.2526,23.1795333333,7.65425333333,4.32346666667,14.5046666667,16.6066666667,8.8708
448.92,15.6748,16.8362666667,18.5502,13.2056,23.1667333333,7.62423,4.33213333333,14.4776666667,16.5736666667,8.85166666667
449.27,15.6629333333,16.8305333333,18.5374666666,13.2108666667,23.1839333334,7.63015333333,4.3386,14.4626,16.5596666667,8.85219999999
449.62,15.6824666667,16.8517333333,18.5448666667,13.2210666667,23.1995333333,7.66168,4.36413333333,14.4672666667,16.5804666667,8.88520000001
449.98,15.6812666667,16.8738666667,18.5606666667,13.2165333333,23.2108666667,7.67433666667,4.38913333333,14.4873333333,16.5988,8.89653333333
450.33,15.6902666667,16.891,18.5694666667,13.2417333333,23.2342666667,7.69117666667,4.42046666667,14.5033333333,16.6173333333,8.9262
450.69,15.6916,16.9209333333,18.5816666667,13.2494666667,23.2469333333,7.69891333333,4.4214,14.4986,16.6338,8.93046666667
451.04,15.6844666667,16.9262,18.5782,13.2524666667,23.2458,7.69894,4.4188,14.4888666667,16.6342,8.92946666666
451.40,15.7099333333,16.9563333334,18.5966666667,13.2681333333,23.2786666667,7.7235,4.42693333333,14.5021333333,16.6564666667,8.94093333334
