wavelength,Back_HemGoef,Belly_HemGoef,Breast_HemGoef,Crissum_HemGoef,Crown_HemGoef,DorTail_HemGoef,Patch10_HemGoef,Rump_HemGoef,Throat_HemGoef,WingTip_HemGoef
708.99,10.5969166667,34.1430416667,31.1524166666,18.04775,9.17650000001,10.3171666667,27.676375,12.38775,33.2704166667,12.4035833333
709.31,10.44475,33.9642083334,31.0804166667,17.9544166667,9.06858333333,10.21275,27.541,12.3575833333,33.1191666667,12.2866666667
709.63,10.4426666667,33.8694583333,31.1695,18.0084166666,9.08141666667,10.302,27.4443333334,12.3779166667,33.1655,12.2224166667
709.95,10.7025833333,34.150875,31.30775,18.2261666667,9.26541666666,10.5005833333,27.69275,12.6039166667,33.29275,12.3561805556
710.27,10.5191666667,33.8885,31.1511666666,18.104,9.23291666666,10.3080833333,27.4567083333,12.5231666667,33.2075,12.1493888889
710.59,10.5626666667,33.972625,31.052,18.1920833333,9.42691666666,10.3775833333,27.5274166667,12.5725,33.3545833333,12.1901388889
710.91,10.4471666667,33.824125,30.9554166667,17.9936666667,9.24566666666,10.1635833333,27.489875,12.42775,33.2174166667,12.0605555555
711.24,10.6441666667,33.9259583333,31.0205,18.181,9.44725,10.4633333333,27.7157916667,12.6876666667,33.3045833334,12.1950694444
711.56,10.785,34.1135833333,31.17725,18.2744166667,9.59858333334,10.6375,27.7932916667,12.84325,33.4789166667,12.3526666667
711.88,11.2254166667,34.18725,31.2790833333,18.5115833333,9.81649999999,10.9321666667,27.9825833333,13.05875,33.5103333333,12.5757777778
712.20,11.5716666667,34.4805416666,31.4763333333,18.784,10.0950833333,11.12825,28.2106666667,13.3503333334,33.7539166667,12.7230277778
712.52,11.4064166667,34.5734166666,31.4709166667,18.7089166667,9.96066666667,10.93975,28.2555833333,13.2935833333,33.7673333333,12.6006944444
712.84,11.6841666667,34.9237916666,31.5606666667,18.8578333333,10.2838333333,11.1589166667,28.54375,13.5676666667,34.00775,12.9108472222
713.16,11.6959166667,34.8205,31.2950833334,18.6629166667,10.2648333333,11.106,28.4769166666,13.47525,33.731,12.9327916667
713.48,11.81925,34.907,31.5799166667,18.6801666667,10.2970833333,11.255,28.65125,13.6070833334,33.884,13.0386111111
713.80,11.8699166667,34.9044583333,31.5603333333,18.6193333333,10.2000833333,11.3188333333,28.6569166667,13.6314166667,33.9396666666,13.182375
714.12,11.9631666667,34.8509166667,31.68175,18.66025,10.2071666667,11.3890833334,28.6147083334,13.7401666667,33.94525,13.1237222222
714.44,12.1869166667,35.2172916666,31.9061666667,18.8875,10.3465833333,11.6865833333,28.7290416667,13.9815,34.23725,13.3109861111
714.76,11.9836666667,34.9869166667,31.5971666667,18.5921666666,10.1168333333,11.341,28.3801666667,13.7024166667,34.0385,13.0421111111
715.08,12.0203333333,35.016875,31.6754166667,18.5835,9.98741666666,11.2721666666,28.3681666667,13.6725,34.0166666667,13.0167222222
715.40,11.6535833334,34.8267916667,31.5461666667,18.3884166667,9.6295,10.9563333333,28.146875,13.39825,34.0478333333,12.762125
715.72,11.586,34.6237083334,31.46075,18.3614166667,9.57658333334,10.9875833333,28.0318333333,13.34075,33.9221666667,12.8006805556
716.04,11.7995833334,34.808375,31.7278333333,18.6580833333,9.76941666667,11.2304166666,28.1377916667,13.594,34.0463333333,12.9291111111
716.36,11.652,34.7059583333,31.6590833333,18.7059166667,9.48383333333,11.1204166667,28.0924583333,13.4411666667,33.9443333333,12.6743472222
716.68,11.6536666667,34.7942916667,31.8071666667,18.843,9.37383333333,11.0318333333,28.09775,13.4215,34.012,12.6122361111
717.00,11.4905,34.7336666666,31.6065,18.87025,9.33441666666,10.8396666667,27.9447083333,13.2173333333,33.9550833333,12.4526111111
717.32,11.5541666667,34.891625,31.8081666667,18.93525,9.41549999999,10.9150833333,28.13775,13.1540833333,33.9105,12.4162361111
717.64,11.3875,34.9129583333,31.6028333334,18.79325,9.29591666666,10.7005833334,28.0321666666,13.0456666667,33.7073333334,12.3391527778
717.96,11.3795833333,34.6490416666,31.4454166667,18.7845833333,9.3755,10.6186666667,27.98375,12.9575,33.5074166667,12.3065555556
718.28,11.6441666667,34.7960833333,31.6240833333,19.0344166667,9.58383333334,10.848,28.1480416666,13.108,33.5375,12.482125
718.60,11.5841666667,34.7882916667,31.5655833333,19.11475,9.71283333332,11.0524166667,28.1544583333,13.1661666667,33.5265,12.6656527778
718.92,11.6993333333,35.0224583333,31.737,19.2528333334,10.0620833333,11.2779166667,28.3117916667,13.3945,33.5884166667,12.874375
719.24,11.56375,35.0635416667,31.7279166666,19.0510833334,9.91875000001,11.24975,28.2786666667,13.3371666667,33.5758333334,12.67025
719.56,11.48825,34.9445416667,31.4574166666,18.9865,9.94091666668,11.1971666667,28.1823333333,13.2033333333,33.3684166666,12.6831666667
719.88,11.7098333333,35.137,31.6716666667,19.2619166667,10.2434166667,11.5398333333,28.44225,13.4728333333,33.53875,12.9206805556
720.20,11.96775,35.1800416667,31.8496666666,19.3600833334,10.4715,11.876,28.6654166667,13.7125,33.7373333333,13.06725
720.52,11.7720833333,35.2408333334,31.8799166667,19.2204166667,10.3499166667,11.7926666667,28.478875,13.6353333333,33.5695833333,13.0032222222
720.84,11.84825,35.4029583333,32.0375833333,19.3815,10.4656666667,11.8638333333,28.57525,13.86,33.7319166667,13.092
721.16,11.9654166667,35.506375,32.1925,19.5294166667,10.5195,11.923,28.7979583333,13.8915,33.8295833333,13.2875972222
721.48,11.9199166666,35.6692916667,32.3258333333,19.644,10.6158333333,11.9493333333,28.7965,13.98325,33.948,13.3987916667
721.79,11.9093333333,35.5939166667,32.361,19.6238333333,10.6101666667,12.0005,28.8117916666,14.0630833333,33.9414166667,13.5879305555
722.11,12.0905833334,35.6913333333,32.3718333333,19.661,10.6886666667,11.9831666666,28.9195833333,14.2360833333,34.14975,13.5332083334
722.43,12.2624166667,35.82175,32.5475,19.8558333333,10.7501666667,12.068,29.08175,14.4038333333,34.246,13.7658333333
722.75,12.5041666667,35.9294583333,32.6124166667,20.1625833333,11.1056666667,12.1190833333,29.2033333333,14.5258333333,34.2819166666,13.9120555556
723.07,12.5219166667,35.9367083333,32.5906666667,20.0660833334,10.941,12.1013333333,29.1720833333,14.49875,34.2806666667,13.8079166667
723.39,12.2253333334,35.810375,32.3595,19.6348333333,10.6780833333,11.6931666667,28.8245,14.1455833333,34.15525,13.6315138889
723.71,11.78125,35.7329583333,31.9569166667,19.3669166666,10.3715,11.2745833333,28.5242083333,13.82525,33.746,13.2917361111
724.03,12.2844166667,36.0383333333,32.3165833334,19.9214166666,10.7591666667,11.7815833333,29.1472916667,14.2765833334,34.25075,13.8152638889
724.35,12.2988333333,36.0174583333,32.3633333333,19.9485833334,10.8575,11.8743333334,28.96125,14.283,34.262,13.8289166667
724.67,12.25375,35.94425,32.3510833333,19.8496666667,11.00475,11.9565833334,28.8874166667,14.25925,34.153,13.7669305556
724.98,12.163,35.7200416667,32.0953333333,19.4784166667,10.6388333333,11.71725,28.712625,14.0391666667,33.8916666667,13.5477222223
725.30,12.1659166667,35.846125,32.1539166667,19.526,10.6264166667,11.6875833334,28.7529583333,14.0520833333,33.9985833333,13.4907361111
725.62,12.0608333333,35.582875,32.0554166667,19.4415833333,10.4489166667,11.4970833333,28.6124166666,13.8150833333,33.8285833334,13.3832083333
725.94,11.8036666667,35.2462916667,31.8318333333,19.1430833333,10.1499166667,11.3528333333,28.3265,13.55225,33.5506666667,13.0575277778
726.26,11.20775,35.0431666667,31.4813333333,18.6325,9.58616666668,10.9095833333,28.0833333333,13.1955833333,33.31175,12.6965277778
726.58,11.206,35.217625,31.6279166667,18.5793333334,9.70241666667,10.90475,28.1632083333,13.2129166667,33.5241666667,12.8380277778
726.90,11.2459166667,35.3775833333,31.7905,18.76,9.82825,10.9985833333,28.301,13.3365833333,33.7110833333,12.9649861111
727.21,11.4124166667,35.5682916667,32.1595,18.93475,10.0396666667,11.1924166667,28.4815833333,13.4073333333,34.1281666667,13.1071944444
727.53,10.92825,35.200625,31.7654166666,18.4053333333,9.59916666667,10.7154166667,28.0006666666,13.02125,33.5985,12.6938055556
727.85,10.55075,35.0291666667,31.47175,18.1205833333,9.21191666668,10.2735,27.88025,12.721,33.3308333333,12.4563611111
728.17,10.4581666667,34.9205416667,31.4396666666,18.1526666666,8.91775000001,10.175,27.7678333333,12.726,33.51775,12.421125
728.49,10.6310833333,35.4128333334,31.81275,18.5824166667,9.24308333334,10.5063333333,28.2699583333,13.03025,33.921,12.8626111111
728.80,10.6793333333,35.5852083333,31.8911666667,18.6214166666,9.39674999999,10.7668333333,28.311625,13.203,33.9899166667,12.993625
729.12,10.89125,36.085625,32.2899166667,18.99925,9.83741666667,11.15725,28.737,13.5539166667,34.2849166666,13.43275
729.44,11.2263333333,36.4157916667,32.3571666667,19.2420833333,10.1001666667,11.3001666667,28.9264583333,13.832,34.4570833333,13.5020694444
729.76,11.6954166667,36.737125,32.7153333333,19.6528333333,10.4419166667,11.7661666666,29.108625,14.1041666667,34.7886666667,13.8084305556
730.08,11.5588333333,36.4055416666,32.4651666666,19.5575833333,10.19025,11.6545,28.8760416667,13.9368333334,34.5284166667,13.5577222222
730.39,11.4295,36.0680833333,32.16775,19.34025,9.97175000001,11.5395,28.583875,13.7455,34.1335,13.3182083334
730.71,11.3075833333,35.9555416667,32.0946666667,19.25875,9.73183333334,11.3399166666,28.4875416667,13.6974166667,33.8203333333,13.1719166667
731.03,11.6139166667,36.3215,32.2855,19.4594166667,9.95358333332,11.5864166667,28.7809166667,13.9461666667,33.9330833333,13.4326111111
731.35,11.7094166667,36.26575,32.3071666666,19.5815833333,9.95191666668,11.7091666667,28.9114583333,13.99725,34.1686666667,13.4745416667
731.67,11.80075,36.4757083333,32.4379166667,19.5884166667,10.1115833333,11.72125,29.1516666667,13.9980833333,34.1541666666,13.4808194444
731.98,11.6936666667,36.154875,32.39575,19.4795833333,10.0711666667,11.561,28.8206666667,13.7456666667,33.93975,13.2495277778
732.30,11.8405,36.28725,32.4514166667,19.6403333334,10.1709166667,11.62575,28.9504583333,13.78175,34.0050833333,13.2986388889
732.62,11.9640833333,36.291375,32.4779166667,19.6855833333,10.1610833333,11.6385,29.0188333333,13.8516666666,34.0519166667,13.2514444444
732.94,11.802,36.236875,32.5338333333,19.6615,10.08275,11.6816666666,29.169125,13.8145,34.0501666667,13.2764166667
733.25,11.811,36.4479166667,32.73725,19.8460833333,10.1701666667,11.8005833333,29.308125,13.8693333333,34.1611666666,13.362375
733.57,11.8750833334,36.7999166667,33.0299166667,19.9699166667,10.3038333333,11.8776666667,29.525625,13.8715,34.28225,13.5621805556
733.89,12.24625,37.196375,33.48575,20.3745,10.6789166667,12.362,29.83725,14.3630833333,34.64575,13.9350694444
734.21,12.544,37.4333333333,33.5013333334,20.656,10.976,12.616,30.0626666667,14.6773333333,34.9306666667,14.3355555556
734.52,12.33075,37.2025416666,33.407,20.5741666667,10.9200833333,12.4154166666,29.8065833333,14.3364166667,35.1015833333,14.0316527778
734.84,12.2020833333,37.193625,33.2101666666,20.3508333333,10.767,12.2468333333,29.675875,14.0175833333,34.69575,13.6983333333
735.16,12.3900833333,37.3672083333,33.2676666667,20.5150833333,10.8996666667,12.3958333333,29.6506666667,14.1544166667,34.8293333333,13.7822916667
735.48,12.2648333333,37.4212083333,33.1111666667,20.1625833333,10.6805,12.1769166666,29.5144583333,14.1586666666,34.6866666667,13.68375
735.79,11.7323333333,37.0785833333,32.8186666667,19.7579166667,10.3330833333,11.8034166667,29.2940416666,13.7204166667,34.3244166667,13.3121944445
736.11,11.14725,36.6995,32.3733333333,19.1855833333,9.88616666667,11.3850833333,28.740875,13.1545833333,33.8749166667,12.7778611111
736.43,11.1465833333,36.6581666667,32.3560833333,19.0506666667,9.80700000001,11.3568333333,28.5529583333,12.9796666667,33.6989166666,12.6707916667
736.74,10.922,36.2270833333,32.0495833334,18.69125,9.54383333333,10.8733333333,28.2579583333,12.82175,33.3059166666,12.4643194445
737.06,10.5696666667,35.9524166667,31.8475,18.2724166667,9.087,10.42225,28.0300833333,12.62775,33.1916666667,12.0220694445
737.38,9.77425000001,35.1606666667,31.1595833333,17.4335,8.32408333332,9.5145,27.4319166667,11.6913333334,32.4396666666,11.2857916667
737.69,9.47666666667,34.7700833334,31.0933333333,17.0065833334,8.20041666667,9.25099999999,27.2479583333,11.2933333333,32.224,11.0656944445
738.01,9.63275,34.935,31.2809166667,17.2191666667,8.29616666667,9.47533333334,27.4815416667,11.6543333333,32.1636666667,11.3158472222
738.33,10.4198333333,35.475,32.149,17.9705833333,9.24166666668,10.2816666667,28.1265833333,12.5275833333,32.94375,12.2438194445
738.64,10.803,35.89175,32.6295833333,18.3929166666,9.64308333334,10.797,28.6432916667,12.9483333333,33.2353333333,12.8957361111
738.96,11.0038333333,36.1035416667,32.72325,18.6626666667,9.74658333333,11.1694166667,28.8815833333,13.1499166667,33.3701666667,12.9828333333
739.28,11.218,36.2770833333,33.0005,18.8945833333,9.87358333334,11.15875,29.0142083333,13.4553333333,33.6943333333,13.1990555556
739.59,11.9951666667,36.908,33.5920833333,19.4778333333,10.4649166667,11.7863333334,29.5919583334,14.2171666667,34.3493333333,13.9351527777
739.91,12.0958333333,36.9625833333,33.68425,19.4955833333,10.6485,11.9424166667,29.5505,14.3515,34.5708333334,14.0048472222
740.23,12.1598333333,37.1013333333,33.8144166666,19.4045,10.6975833333,12.0710833333,29.6984583333,14.2898333333,34.7226666666,14.1108888889
740.54,12.7191666667,37.5522083333,34.2289166667,20.0744166667,11.4328333333,12.7635833333,30.226,14.9326666667,35.1593333333,14.9031666667
740.86,13.5221666666,38.2790416667,34.8943333333,20.8765,12.1339166667,13.4518333333,30.683,15.691,35.9308333333,15.751125
741.18,13.9126666667,38.5565416666,35.0566666667,21.2343333334,12.4083333334,13.9029166667,30.8352083333,16.14475,36.20975,16.1618333333
741.49,13.9846666667,38.5417916667,35.1845833333,21.0754166667,12.3920833333,13.9129166667,30.9375416667,16.1434166666,36.339,16.1756388889
741.81,13.5679166667,38.476375,34.9044166667,20.8316666667,11.9304166667,13.4416666667,30.6762083333,15.9824166666,36.16325,16.0444861111
742.12,13.0194166666,37.9769166667,34.4195,20.2836666667,11.2328333333,12.92125,30.1122916667,15.5298333334,35.8403333333,15.4423333333
742.44,13.0113333333,37.8175833333,34.4351666666,20.3081666667,11.2439166667,12.8809166667,30.1756666667,15.3933333333,35.9280833333,15.4177777778
742.76,12.9854166667,37.6067083333,34.356,20.2101666667,11.1226666667,12.9131666666,30.0705833333,15.1894166667,35.7609166667,15.4218611111
743.07,12.4860833333,37.2229583333,33.947,19.9406666667,10.7706666667,12.5485833333,29.8273333333,14.7141666667,35.46375,15.0336666667
743.39,12.5689166667,37.60775,34.2844166667,20.1315833334,10.939,12.7175,30.029375,14.9413333333,35.6774166666,15.3590277778
743.70,12.5054166667,37.5179583334,34.1385,20.1903333334,10.9341666667,12.7939166667,29.9877916667,14.9706666667,35.64575,15.2468472222
744.02,12.4585,37.3260416666,34.16275,19.9265833333,10.7855,12.5879166666,29.8127916667,14.6775833333,35.5415,15.0796805556
744.34,12.4854166667,37.4746666667,34.1929166667,20.0539166667,10.7919166667,12.6821666667,30.1918333333,14.6450833333,35.7226666667,14.9640833333
744.65,12.3285833333,37.6404583333,34.3035,20.1490833333,10.6648333333,12.4650833333,30.3710833333,14.468,35.61675,14.8910277778
744.97,12.5313333333,37.6090833334,34.3865833334,20.3585,10.79825,12.5905,30.2347083333,14.575,35.5690833334,15.1053472222
745.28,12.4034166667,37.2496666667,34.0456666667,20.21,10.6038333333,12.3588333334,29.97175,14.0768333333,35.1773333333,14.8837222222
745.60,12.44975,37.429375,34.2444166667,20.3255833333,10.86925,12.6655,30.26925,14.04125,35.2706666667,15.1852777778
745.91,12.0801666667,37.347,34.2178333333,20.0106666666,10.7555,12.4308333333,29.79925,13.7856666667,35.1731666667,15.0968333333
746.23,12.0235833333,37.503625,34.2485833333,20.0283333333,10.8284166667,12.2515,29.8745416667,13.7831666667,35.0925,15.001375
746.55,11.7101666667,37.3086666666,34.2450833334,19.51075,10.5245833333,11.8979166667,29.7520416667,13.4923333334,34.84925,14.7926944444
746.86,11.2016666667,36.44725,33.63825,19.21125,10.0409166667,11.42475,29.3862083333,13.0654166667,34.2634166667,14.298125
747.18,11.26625,36.377,33.8874166667,19.4964166666,10.2096666667,11.5765,29.29575,13.2535833333,34.10175,14.5229861111
747.49,11.3291666667,36.4387916667,33.98725,19.7500833333,10.4049166667,11.8369166667,29.4005,13.4115,34.0638333333,14.5616944444
747.81,11.8790833333,36.934875,34.4634166667,20.1689166667,10.96925,12.3449166667,29.5909583333,13.9659166667,34.402,15.1236944445
748.12,12.0105,37.3774166667,34.6519166667,20.4668333333,11.1616666667,12.4259166667,29.703,14.3584166667,34.9119166667,15.1971805556
748.44,11.591,37.479875,34.3151666667,20.277,10.7148333333,11.9036666667,29.532125,14.0415833333,34.98025,14.6828333333
748.75,11.4375,37.4530416667,34.1499166667,20.08175,10.6389166667,11.9904166667,29.145,14.1696666667,34.7824166667,14.3345555556
749.07,11.4733333333,37.393875,33.96275,20.04025,10.58475,11.82225,28.6577083333,14.0338333333,34.6208333333,14.148375
749.38,11.83475,37.39,33.97525,20.5123333333,10.8521666667,12.0583333333,28.92175,14.375,34.802,14.4465416667
749.70,11.9659166667,37.0720416667,33.8071666667,20.3805833333,10.94025,12.086,28.8765,14.28625,34.6668333333,14.4895833333
750.01,12.24175,37.094375,33.7581666667,20.8701666667,11.1530833333,12.2629166667,28.857625,14.4333333333,34.6571666667,14.5958888889
750.33,12.6745833333,37.545375,33.83975,21.2176666667,11.6513333333,12.7445,29.0113333333,14.8645833333,34.7863333333,15.0223333333
750.64,12.7250833333,37.6741666667,33.7098333333,21.1218333333,11.6519166667,12.8238333333,29.0769583333,14.717,34.9765833333,15.04175
750.96,12.7864166667,37.7596666667,33.6465,21.2228333333,11.5876666667,12.8360833334,29.223625,14.8100833334,35.0475,15.0341111111
751.27,11.9836666666,37.2362916667,33.1815833333,20.6635833333,10.9221666667,12.2400833333,28.9337083333,14.0453333334,34.6115833333,14.1740555555
751.59,11.5644166667,36.520875,32.8946666667,19.9956666667,10.3386666667,11.9199166667,28.4594583333,13.3994166666,33.986,13.4596527778
751.90,11.4746666667,36.321125,32.8423333333,19.8874166667,10.341,11.9474166667,28.318,13.27625,33.7125,13.5627361111
752.22,11.7464166667,36.2663333333,33.0133333334,20.0799166667,10.4805,12.0413333333,28.6072916667,13.2281666667,34.1100833333,13.90325
752.53,11.6428333333,36.1563333333,33.1453333333,20.0666666667,10.4636666667,11.8851666667,28.823,13.0606666667,34.346,13.8214861111
752.85,11.5320833334,36.285,33.2380833333,19.9018333333,10.29875,12.0333333334,28.85925,12.9336666667,34.2664166667,13.3385
753.16,11.54425,36.6254166667,33.2594166667,20.217,10.175,12.11625,28.8641666667,13.12,34.7541666667,13.1826666667
753.47,11.8625833333,36.8773333334,33.56925,20.4095833333,10.529,12.3674166666,29.15375,13.41375,34.969,13.5976944444
753.79,11.675,37.21175,33.8796666667,20.2945833333,10.2170833333,12.0291666666,29.4077916667,13.20075,35.3525,13.4926944444
754.10,11.6021666666,37.065125,33.8505833334,20.39275,10.3350833333,11.8345,29.4550833333,13.2929166667,35.3763333333,13.5770555556
754.42,11.4354166667,36.8859166667,33.5474166667,20.3131666666,10.256,11.63425,29.1759583333,12.9638333333,35.5076666667,13.5414166667
754.73,11.3640833333,37.0101666667,33.5360833333,20.3168333333,10.3613333333,11.6608333333,29.0727916667,13.0428333333,35.4890833333,13.8375138889
755.05,11.6539166667,37.51875,33.6085833333,20.7523333333,10.8813333333,12.1175,29.3872916667,13.2405,35.6965833333,14.4312777778
755.36,11.8746666667,37.4735833333,33.6460833333,21.06325,11.2415,12.5414166667,29.7052916667,13.5209166667,35.8349166667,14.6945277778
755.67,11.571,37.3290833333,33.3183333333,20.8656666667,11.10375,12.3041666667,29.58675,13.2960833333,35.3929166667,14.4262083334
755.99,11.7338333333,37.047125,33.103,20.75025,11.12625,12.2961666667,29.421375,13.4585833333,35.0580833333,14.4990833334
756.30,10.9991666667,36.5962083333,32.5210833333,20.1220833333,10.4616666667,11.5673333333,28.8501666667,12.79175,34.63,14.3357361111
756.62,10.8108333333,36.4979583333,32.4820833333,19.8504166667,10.3795,11.35675,28.7905833333,12.5629166667,34.2493333334,14.4302916667
756.93,10.2478333333,36.239875,32.1329166667,19.5614166667,9.9815,11.0275,28.387125,12.11975,34.1245833333,13.781625
757.24,10.2363333333,36.1035,31.9329166667,19.8280833333,10.1405,11.0840833333,28.29775,12.285,33.9625833333,13.7584583333
757.56,10.71375,36.644125,32.2100833333,19.9145,10.49225,11.6231666667,28.6564166667,12.7043333333,34.1395833334,13.9940555556
757.87,10.8723333333,36.8146666666,32.21425,19.914,10.629,11.74425,28.7327916667,12.8595833333,33.9615,13.9922638889
758.18,11.2849166667,36.5488333333,31.952,20.0709166667,10.813,11.7186666666,28.8365416667,13.08125,33.80125,14.0355
758.50,11.2620833333,36.1885,32.0539166666,20.0256666667,10.6355833333,11.39025,28.7135833333,13.0321666667,33.8013333333,13.8959583333
758.81,11.2795,36.4382083333,32.0958333333,20.058,10.70975,11.36625,28.7667083333,13.0489166667,33.9143333333,13.7594027778
759.13,11.816,36.844,32.50475,20.5015833333,11.1973333333,11.992,29.2885,13.5704166667,34.428,14.1400138889
759.44,11.5515,37.0578333333,32.4754166667,20.58125,10.9605,11.9543333333,29.2550833334,13.4409166667,34.5040833334,14.0387222222
759.75,12.35525,37.3737916666,32.977,21.1711666667,11.5575,12.58525,29.9347916667,14.1845,35.0178333333,14.4533472222
760.07,12.67725,37.5091666667,33.26325,21.3833333333,11.7065,13.0313333333,30.139125,14.4743333333,35.2561666667,14.7413472222
760.38,12.67125,37.4060833333,33.3443333333,21.28075,11.5996666667,12.8478333333,30.15175,14.5088333334,35.0716666667,14.8567916667
760.69,12.6184166667,37.066875,33.326,21.0136666666,11.3951666667,12.7710833333,29.9821666667,14.0891666667,34.8040833333,14.6267083333
761.01,12.1810833333,36.584875,32.9766666667,20.6693333334,10.8589166667,12.1415833333,29.5521666667,13.3844166667,34.54375,14.24625
761.32,12.02025,36.3036666667,32.9775833334,20.4513333334,10.6425833333,11.9018333333,29.1369583333,13.2341666667,34.282,14.0877638889
761.63,11.4511666667,36.0610416667,32.8233333333,20.085,10.0054166667,11.5525,28.6228333333,12.9441666667,33.98525,13.7768888889
761.94,11.2146666667,35.8390833334,32.5045,19.9495,9.76766666667,11.3830833334,28.5223333333,12.8853333334,33.83525,13.6348611111
762.26,11.0133333333,35.68425,32.463,19.77425,9.48766666667,11.0539166667,28.4271666666,12.7356666667,33.664,13.5067777778
762.57,10.7916666667,35.623,32.3,19.75475,9.27333333333,10.852,28.2341666666,12.66575,33.5260833333,13.4479722223
762.88,10.62525,35.7087916667,32.1303333334,19.67275,9.20858333334,10.72775,28.1510833333,12.5776666667,33.2045,13.2556666667
763.20,10.5691666667,35.8410833333,32.0874166667,19.7283333334,9.35200000001,10.6496666667,27.9681666666,12.4941666666,33.1606666667,13.3613888889
763.51,10.44725,36.0219583333,32.2065833334,19.8759166667,9.47441666668,10.783,28.0029166667,12.5014166667,33.396,13.3667361111
763.82,10.2376666667,36.0534166667,31.99575,19.7890833333,9.32791666666,10.6230833333,27.8716666667,12.1984166667,33.42675,13.1660138889
764.14,10.177,36.1059166667,31.9335,19.6739166667,9.292,10.3305,27.7499166667,12.0915833333,33.558,13.0943055556
764.45,10.11875,35.99,31.8304166667,19.5713333334,9.26466666667,10.1620833333,27.7344166667,12.1408333333,33.46875,12.937625
764.76,9.89958333333,36.0369166667,31.7401666666,19.4135833334,9.0805,9.9295,28.0413333333,11.935,33.5215,12.7768194444
765.07,10.06575,36.553875,32.0895833333,19.5114166667,9.26391666667,10.1376666667,28.4853333333,11.8703333334,33.7875833333,12.7442361111
765.39,9.84525000001,36.6929166666,31.7688333333,19.2325,9.03491666667,9.97374999999,28.190125,11.57775,33.6330833334,12.341875
765.70,9.82000000001,36.8730416667,31.83275,19.2025,8.99674999999,9.97966666667,28.1854166666,11.5395833333,33.8335,12.1994722222
766.01,9.32575000001,36.9165416667,31.7648333334,18.83,8.508,9.54133333332,27.8677083333,11.0651666667,33.63825,11.6141111111
766.32,9.36033333333,36.56475,31.8924166667,18.66225,8.55591666666,9.54000000001,27.8290416667,11.1175833333,33.97375,11.4970555556
766.64,9.14008333333,36.4657916667,31.57675,18.75925,8.44808333333,9.31216666666,27.8215416666,11.02375,33.9106666667,11.0641666667
766.95,9.44216666667,36.7791666666,31.397,18.7094166667,8.52516666666,9.13941666666,27.929875,11.1140833333,33.6745833334,10.9573194444
767.26,10.2710833333,37.3160416667,31.9305833334,19.3010833333,9.16183333334,10.0165,28.4675416667,12.042,33.9601666666,11.5603888889
767.57,10.657,37.8051666667,32.34,19.9335833333,9.52258333334,10.6889166667,29.0686666667,12.5069166667,34.1625,12.1363611111
767.88,10.6393333333,38.221625,32.4325833333,20.4300833333,9.47458333333,11.0166666666,29.305625,12.5825833333,34.2715833334,12.1722222222
768.20,10.45075,38.2564166666,32.3135,20.6110833333,9.52741666667,11.1128333334,29.0771666667,12.7225,33.9566666667,11.9546944444
768.51,10.7171666667,38.2018333333,32.2595,20.927,9.69766666668,11.195,29.1101666667,12.8595,34.1360833333,12.2775
768.82,11.44,38.7463333333,33.04625,21.66175,10.38275,11.858,29.8388333333,13.2175,34.6979166667,12.9683472222
769.13,11.6705833333,38.913,33.1420833333,21.8485833333,10.4929166667,12.0218333333,29.98825,13.1739166667,34.5215833333,13.2574722222
769.44,12.1049166667,39.0433333333,33.2120833334,22.1134166667,11.0935833333,12.4684166667,30.5256666667,13.5325,34.7819166667,13.672125
769.76,12.32775,39.3815,33.2364166667,22.6473333333,11.4935,12.8445,30.970125,13.722,34.60925,14.3124166667
770.07,12.0370833333,39.0871666666,33.2396666667,22.1891666666,11.1495833333,12.7755,30.891875,13.4038333334,34.22075,14.6256111111
770.38,10.86675,38.2865833333,32.8390833334,21.6428333334,10.1850833333,12.1676666667,30.3851666667,12.50275,33.5093333333,13.8367638889
770.69,10.2310833333,38.1452916667,32.80275,21.3165,9.60616666667,11.46875,30.489875,11.8458333333,33.55725,13.6629722222
771.00,9.34533333334,37.139875,31.9345833333,20.1904166667,8.80358333334,10.7024166667,29.577375,11.1665833333,32.8334166666,12.761875
771.32,9.23916666666,36.9051666667,31.89625,19.825,8.78016666667,10.5736666667,29.187625,11.14725,32.6629166666,12.5967916667
771.63,9.72124999999,36.9985833333,32.0189166667,19.8703333333,8.92625,10.9135,29.0506666667,11.103,32.7830833333,13.0402361111
771.94,9.93074999999,37.035625,31.9714166667,19.5888333333,9.15049999999,10.9708333333,28.9344166667,11.21225,32.3799166667,12.935375
772.25,9.79633333333,36.8935833333,31.8516666667,19.3985833333,9.10850000001,10.9715833333,28.98225,11.5715833333,32.0955833333,13.2544305556
772.56,9.09725,36.63425,31.29625,18.9585833333,8.66441666666,10.689,28.4983333333,11.2363333333,31.8181666667,12.7260416667
772.87,8.22208333333,35.9967083333,31.072,17.7255,7.56858333334,9.49024999999,27.6830833333,9.96074999999,31.1306666667,11.8060277778
773.18,8.67975000001,35.9945,31.5680833333,17.4993333333,7.70041666666,9.17916666668,27.6677916667,9.73208333334,31.2151666667,11.339875
773.50,9.58425,36.8005,32.089,18.1329166667,8.16508333333,9.83983333334,28.3932083333,10.32425,31.71225,11.4071111111
773.81,9.92441666668,36.9200416667,31.7555833333,17.9814166667,8.36033333334,9.75583333334,28.721625,10.6459166667,31.9715,11.3449027778
