wavelength,Back_SpoLeum,Belly_SpoLeum,Breast_SpoLeum,Crissum_SpoLeum,Crown_SpoLeum,DorTail_SpoLeum,Patch10_SpoLeum,Rump_SpoLeum,Throat_SpoLeum,WingTip_SpoLeum
643.19,12.6804444444,57.0023333333,43.7924444445,45.9815555556,11.4627777778,13.3674444445,36.8775555555,14.6744444444,45.2474444444,13.3702222222
643.52,12.561,56.9497777778,43.6904444444,45.9726666667,11.3534444445,13.2133333333,36.8433333333,14.5752222222,45.2013333333,13.3417777778
643.85,12.5762222222,57.1008888889,43.7416666667,45.979,11.3032222222,13.1125555556,36.7985555556,14.5547777778,45.2723333333,13.3496666666
644.18,12.5761111111,57.0738888889,43.7058888889,45.9232222222,11.331,13.1467777778,36.7615555556,14.5464444445,45.2513333333,13.4131111111
644.51,12.618,57.0132222222,43.7901111111,45.9966666667,11.3111111111,13.2011111111,36.7987777778,14.6985555556,45.3162222222,13.4557777778
644.84,12.6787777778,57.1096666667,43.8452222222,46.0658888889,11.4148888889,13.2341111111,36.9005555555,14.7333333333,45.493,13.4761111111
645.17,12.566,57.0615555556,43.8037777778,46.058,11.2488888889,13.1255555556,36.8441111111,14.6054444444,45.4282222222,13.2991111111
645.50,12.5287777778,56.9868888889,43.7245555556,45.9474444444,11.2171111111,13.1082222222,36.7714444445,14.585,45.3474444445,13.2362222222
645.83,12.485,57.1541111111,43.8223333333,46.0266666667,11.2077777778,13.1154444445,36.8315555556,14.5763333333,45.4624444444,13.1953333334
646.16,12.3033333333,57.1957777778,43.7956666667,46.0391111111,11.1746666667,12.9712222222,36.748,14.4814444444,45.4362222222,13.1148888889
646.49,12.2814444444,57.2327777778,43.8143333333,45.9636666667,11.1983333333,12.9487777778,36.7471111111,14.4792222222,45.4637777778,13.1026666667
646.82,12.4165555555,57.3045555556,43.8361111111,46.0366666666,11.2816666667,13.0941111111,36.8683333333,14.5587777778,45.5891111111,13.1592222222
647.15,12.4692222222,57.3678888889,43.8297777778,45.955,11.3591111111,13.1936666667,36.8862222222,14.5434444444,45.6533333333,13.1947777778
647.48,12.3857777778,57.3706666667,43.8251111111,45.9935555556,11.4018888889,13.2505555555,36.8721111111,14.4602222222,45.5903333333,13.1243333333
647.81,12.42,57.3103333333,43.808,45.9747777778,11.4708888889,13.2017777778,36.8188888889,14.3725555556,45.561,13.112
648.14,12.3398888889,57.3524444444,43.7668888889,45.9504444444,11.4714444445,13.127,36.7941111111,14.2242222222,45.5986666667,13.0784444445
648.47,12.5028888889,57.4012222222,43.919,45.9921111111,11.6132222222,13.2976666666,36.8647777778,14.405,45.6307777778,13.2807777778
648.80,12.4928888889,57.415,43.8568888889,45.9422222222,11.5428888889,13.2573333333,36.798,14.3577777778,45.7562222222,13.2531111111
649.13,12.5713333333,57.4745555556,43.9293333333,45.9927777778,11.6044444445,13.2916666667,36.8762222222,14.3785555556,45.8041111111,13.3467777778
649.46,12.6562222222,57.6815555556,44.1396666667,46.18,11.7014444444,13.3513333333,37.0222222222,14.4924444444,46.0238888889,13.5006666667
649.79,12.7237777778,57.5988888889,44.1554444444,46.2044444444,11.715,13.3787777778,37.0897777778,14.452,46.0791111111,13.475
650.11,12.6762222222,57.5116666667,44.0658888889,46.136,11.5871111111,13.273,36.9233333333,14.3401111111,45.9067777778,13.3732222222
650.44,12.6068888889,57.5391111111,44.0307777778,46.1498888889,11.4754444445,13.2605555556,36.9017777778,14.2768888889,45.791,13.4246666667
650.77,12.7596666667,57.5404444445,44.0754444445,46.2625555556,11.6442222222,13.2927777778,36.934,14.4657777778,45.7663333333,13.5403333333
651.10,12.7338888889,57.4211111111,44.0496666666,46.1463333333,11.5767777778,13.2527777778,36.9555555556,14.4861111111,45.7146666667,13.6243333333
651.43,12.6486666667,57.4721111111,43.9966666666,46.2004444444,11.4297777778,13.157,36.9537777778,14.4267777778,45.7542222222,13.5468888889
651.76,12.69,57.484,43.9383333333,46.1375555555,11.4934444444,13.221,36.8736666667,14.4686666667,45.7084444444,13.565
652.09,12.6492222222,57.3994444444,43.833,46.0448888889,11.407,13.1692222222,36.7566666667,14.4251111111,45.6077777778,13.4792222222
652.42,12.8114444445,57.5357777778,44.0158888889,46.2128888889,11.5772222222,13.325,36.9694444444,14.6607777778,45.6676666667,13.659
652.75,12.8888888889,57.6527777778,44.1333333333,46.3244444444,11.7135555556,13.4338888889,37.0248888889,14.8405555556,45.7614444445,13.798
653.08,12.7963333333,57.4972222222,44.05,46.1508888889,11.6241111111,13.5316666667,37.005,14.7336666667,45.5153333333,13.7122222222
653.41,12.8268888889,57.6043333334,44.0731111111,46.1473333333,11.6702222222,13.551,37.0166666666,14.722,45.5226666667,13.7431111111
653.74,12.798,57.7024444445,44.134,46.0995555556,11.6158888889,13.5297777778,37.0763333333,14.693,45.5877777778,13.7454444444
654.06,12.6803333333,57.5182222222,44.1287777778,45.934,11.5018888889,13.3634444445,36.8695555556,14.575,45.5126666667,13.6397777778
654.39,12.6518888889,57.6054444445,44.2868888889,45.9383333333,11.454,13.4161111111,36.8742222222,14.5192222222,45.581,13.6525555556
654.72,12.8568888889,57.6747777778,44.3726666667,46.0597777778,11.618,13.453,36.9346666667,14.5876666667,45.6994444444,13.7368888889
655.05,12.9008888889,57.7798888889,44.4987777778,46.0844444444,11.694,13.5527777778,37.0345555556,14.6126666667,45.7628888889,13.8566666667
655.38,12.7607777778,57.5268888889,44.2994444444,45.7765555556,11.4371111111,13.35,36.8241111111,14.4175555556,45.5615555556,13.6922222222
655.71,12.7497777778,57.5751111111,44.3076666667,45.8766666667,11.5241111111,13.4315555555,36.9363333333,14.4203333333,45.6744444444,13.7325555555
656.04,12.7147777778,57.5332222222,44.2538888889,45.8646666667,11.5396666667,13.4543333333,36.8488888889,14.36,45.7268888889,13.7811111111
656.37,12.5985555555,57.4425555556,44.1995555556,45.701,11.3488888889,13.3471111111,36.7597777778,14.2421111111,45.6646666667,13.6807777778
656.69,12.5965555555,57.2036666667,44.0108888889,45.4975555555,11.349,13.2172222222,36.5214444444,14.2883333333,45.503,13.6945555556
657.02,12.4782222222,57.0103333333,43.902,45.3273333333,11.2107777778,13.1975555555,36.4327777778,14.2613333333,45.3328888889,13.692
657.35,12.451,56.9952222222,43.8661111111,45.364,11.203,13.2155555556,36.4454444445,14.2736666667,45.2892222222,13.6798888889
657.68,12.5196666667,56.9791111111,43.8256666666,45.3308888889,11.3298888889,13.3132222222,36.4698888889,14.3721111111,45.3047777778,13.7886666667
658.01,12.3637777778,56.866,43.6263333333,45.222,11.1653333333,13.1782222222,36.3958888889,14.2267777778,45.1852222222,13.6361111111
658.34,12.2066666667,56.7805555555,43.512,45.1374444444,11.0095555556,13.1003333333,36.2854444445,14.1041111111,45.0428888889,13.5842222222
658.66,12.1004444444,56.5936666667,43.416,44.9741111111,10.9422222222,13.0395555556,36.1262222222,14.0874444444,44.9301111111,13.5123333333
658.99,12.2027777778,56.6318888889,43.5686666667,45.1644444445,11.1358888889,13.1422222222,36.2805555555,14.2141111111,45.0322222222,13.7006666667
659.32,12.207,56.7081111111,43.6207777778,45.2045555555,11.0873333333,13.0718888889,36.2805555556,14.2007777778,45.0336666667,13.7577777778
659.65,12.1308888889,56.6782222222,43.6036666667,45.1218888889,11.0328888889,13.0332222222,36.2064444444,14.1428888889,44.8742222222,13.6823333333
659.98,12.13,56.6114444445,43.5701111111,45.1608888889,11.0418888889,13.0808888889,36.1854444444,14.0806666667,44.7638888889,13.6667777778
660.31,12.2321111111,56.6911111111,43.6353333333,45.2692222222,11.0964444444,13.1045555555,36.265,14.1254444445,44.8475555556,13.687
660.63,12.2714444445,56.8693333333,43.7362222222,45.4373333333,11.167,13.0828888889,36.2931111111,14.1582222222,44.9252222222,13.6974444444
660.96,12.3231111111,56.761,43.7077777778,45.4654444444,11.2674444444,13.0648888889,36.2901111111,14.2371111111,44.9645555555,13.7693333334
661.29,12.3896666667,56.7892222222,43.7907777778,45.545,11.3484444444,13.0236666667,36.3175555556,14.2177777778,44.9915555556,13.8315555555
661.62,12.4688888889,56.8566666667,43.8255555556,45.6155555556,11.4577777778,13.111,36.3307777778,14.2885555556,45.0442222222,13.9935555555
661.94,12.5682222222,56.9974444444,43.9207777778,45.6793333333,11.5932222222,13.2517777778,36.3448888889,14.399,45.2223333333,14.0975555556
662.27,12.5894444444,57.0154444445,43.9448888889,45.6764444444,11.5436666667,13.2197777778,36.4095555556,14.3353333333,45.1345555555,14.1063333333
662.60,12.5574444445,57.174,43.9015555556,45.796,11.4541111111,13.2564444444,36.4594444444,14.4081111111,45.107,14.1161111111
662.93,12.5618888889,57.0938888889,43.8007777778,45.7331111111,11.4946666667,13.2902222222,36.4428888889,14.4202222222,45.0464444445,14.148
663.26,12.7761111111,57.3478888889,43.9014444444,46.0261111111,11.6692222222,13.4951111111,36.7058888889,14.6674444445,45.3013333333,14.3896666667
663.58,12.9846666667,57.4784444444,43.9344444445,46.0453333333,11.863,13.5965555556,36.8234444444,14.8276666667,45.3965555555,14.578
663.91,13.0363333333,57.6138888889,44.0737777778,46.1836666667,11.9291111111,13.7731111111,36.9461111111,14.7676666666,45.5157777778,14.7413333333
664.24,13.1936666667,57.6998888889,44.1552222222,46.2852222222,12.0528888889,13.9678888889,37.0843333333,14.875,45.6092222222,14.9537777778
664.57,13.2357777778,57.8684444444,44.2083333334,46.3568888889,12.1335555556,14.1305555556,37.179,14.8722222222,45.7107777778,15.1243333333
664.89,13.3251111111,58.0997777778,44.3106666667,46.489,12.1518888889,14.2273333333,37.3003333333,14.9587777778,45.7673333333,15.1601111111
665.22,13.4553333333,58.1343333333,44.5092222222,46.5833333333,12.2742222222,14.3856666667,37.4068888889,15.141,45.8098888889,15.3158888889
665.55,13.5827777778,58.1292222222,44.5967777778,46.563,12.3502222222,14.5138888889,37.6092222222,15.2997777778,45.831,15.408
665.87,13.6911111111,58.2344444444,44.7216666667,46.744,12.5171111111,14.6234444445,37.7911111111,15.4861111111,45.9637777778,15.6046666667
666.20,13.6096666667,58.2306666667,44.8004444444,46.6842222222,12.4575555556,14.5468888889,37.7738888889,15.3591111111,45.9737777778,15.5515555555
666.53,13.5911111111,58.1451111111,44.8658888889,46.6241111111,12.3333333333,14.5083333333,37.7683333333,15.2845555556,45.9412222222,15.4445555556
666.86,13.3167777778,57.7353333333,44.5726666667,46.256,12.1201111111,14.2536666667,37.413,15.0178888889,45.5863333333,15.2242222222
667.18,13.0236666667,57.7286666667,44.5578888889,46.2128888889,11.8913333333,14.1268888889,37.3371111111,14.7455555556,45.5268888889,15.0222222222
667.51,13.0552222222,57.6777777778,44.5128888889,46.1896666666,11.9017777778,14.0971111111,37.3583333334,14.8736666667,45.4977777778,15.0947777778
667.84,13.1056666667,57.569,44.4523333333,46.1072222222,11.9163333333,14.1526666667,37.3366666667,14.9073333333,45.4153333333,15.146
668.16,13.183,57.5111111111,44.4366666667,46.1092222222,11.9515555556,14.2477777778,37.3825555555,14.9641111111,45.3507777778,15.1793333333
668.49,13.1597777778,57.3258888889,44.2866666667,45.9456666667,11.868,14.295,37.401,14.9613333333,45.2716666667,15.1066666667
668.82,13.1948888889,57.3416666667,44.2801111111,45.8904444444,11.7425555556,14.2727777778,37.4457777778,14.8838888889,45.2638888889,15.0905555556
669.14,13.1378888889,57.3716666667,44.2182222222,45.9525555556,11.6877777778,14.1402222222,37.4245555555,14.8082222222,45.1812222222,15.0373333333
669.47,12.9438888889,57.2525555556,44.0084444444,45.8002222222,11.4271111111,13.998,37.1806666667,14.5493333334,45.0305555556,14.7833333333
669.80,12.9641111111,57.1138888889,43.8221111111,45.6242222222,11.4785555556,13.9635555555,37.0993333333,14.4891111111,44.9324444444,14.7614444444
670.13,12.9904444444,57.1314444444,43.7454444444,45.5676666667,11.5972222222,13.9277777778,37.0825555556,14.5172222222,44.9084444444,14.8383333334
670.45,13.1533333333,57.2453333333,43.8486666667,45.7292222222,11.7085555556,14.0022222222,37.296,14.6315555556,45.058,15.0433333333
670.78,13.3764444445,57.1451111111,43.8845555556,45.7106666667,11.8978888889,14.1473333333,37.3476666666,14.8517777778,45.0895555555,15.2428888889
671.10,13.2744444444,57.1011111111,43.8686666667,45.7191111111,11.8765555556,14.0238888889,37.3181111111,14.7763333333,45.0056666667,15.2144444444
671.43,13.1831111111,57.0514444444,43.7833333333,45.6096666667,11.8623333333,13.9228888889,37.2874444444,14.6903333334,45.0025555555,15.1388888889
671.76,13.1297777778,56.9864444445,43.7791111111,45.4984444444,11.7962222222,13.856,37.2142222222,14.7137777778,44.9433333333,15.1502222222
672.08,13.013,56.9528888889,43.6678888889,45.4815555555,11.7352222222,13.7266666667,37.1587777778,14.6062222222,44.8925555555,15.1655555556
672.41,12.9096666667,56.7546666667,43.4786666667,45.4136666667,11.7971111111,13.6242222222,37.0168888889,14.5084444444,44.7558888889,15.0246666667
672.74,13.0197777778,56.8215555556,43.6607777778,45.5711111111,11.9231111111,13.837,37.1994444444,14.6456666667,44.8881111111,15.1847777778
673.06,13.214,56.8585555555,43.7671111111,45.6853333333,12.1641111111,13.9132222222,37.3376666667,14.807,45.0564444444,15.377
673.39,13.3313333334,57.0998888889,44.0204444445,45.9634444444,12.2684444444,14.0663333333,37.6333333334,14.982,45.3586666667,15.5582222222
673.72,13.25,56.9951111111,43.8961111111,46.0282222222,12.2332222222,14.1075555556,37.6097777778,15.0037777778,45.2728888889,15.5725555556
674.04,13.315,57.0354444444,44.0584444444,45.9686666667,12.3617777778,14.2954444445,37.6815555556,15.0652222222,45.333,15.5901111111
674.37,13.2576666667,56.989,44.0034444444,45.9595555556,12.3537777778,14.2212222222,37.6742222222,15.098,45.2631111111,15.6137777778
674.69,13.2526666667,56.9925555555,43.9306666667,45.9001111111,12.3654444445,14.2545555556,37.707,15.1385555556,45.2516666667,15.5172222222
675.02,13.3026666667,57.0131111111,44.0025555556,45.9786666667,12.3452222222,14.2823333333,37.7658888889,15.238,45.2245555556,15.5505555555
675.35,13.198,56.9126666667,43.9043333333,45.957,12.2647777778,14.1396666667,37.7293333333,15.1242222222,45.1143333333,15.4146666667
675.67,13.181,56.976,44.0633333333,46.0628888889,12.2355555556,14.2031111111,37.8266666667,15.143,45.1264444444,15.4113333333
676.00,13.0862222222,56.9574444444,44.0037777778,45.9382222222,12.0943333333,14.1512222222,37.8418888889,15.0868888889,45.1027777778,15.4171111111
676.32,12.9005555555,56.7501111111,43.8481111111,45.7117777778,11.9794444444,13.9363333333,37.6216666667,14.9178888889,44.9208888889,15.2794444444
676.65,12.8848888889,56.8363333333,43.7821111111,45.7172222222,11.9175555555,13.9696666667,37.6356666667,14.9104444444,44.946,15.239
676.97,12.9073333333,56.6854444444,43.7401111111,45.5512222222,11.8797777778,13.8607777778,37.444,14.8983333333,44.7611111111,15.1738888889
677.30,12.9212222222,56.7244444444,43.7754444444,45.5108888889,11.8498888889,13.8483333333,37.465,14.8288888889,44.7416666667,15.0431111111
677.63,12.8766666667,56.7016666667,43.7053333333,45.6353333333,11.7256666667,13.7212222222,37.4567777778,14.8083333333,44.7014444445,14.9617777778
677.95,12.8253333333,56.7004444444,43.6545555556,45.6955555556,11.721,13.6668888889,37.4781111111,14.7444444444,44.8198888889,14.9587777778
678.28,12.8223333333,56.6727777778,43.592,45.7346666667,11.6695555556,13.6884444444,37.5772222222,14.7153333333,44.9005555556,14.948
678.60,12.8458888889,56.7757777778,43.5867777778,45.8031111111,11.6045555555,13.6223333333,37.5311111111,14.674,45.0146666667,14.889
678.93,12.915,56.9603333333,43.6784444444,45.8713333333,11.6256666667,13.7121111111,37.5948888889,14.6644444445,45.132,14.9321111111
679.25,12.994,57.051,43.6988888889,45.8787777778,11.7634444444,13.7526666667,37.6467777778,14.7576666667,45.2265555555,15.0167777778
679.58,13.1617777778,57.1951111111,43.7748888889,46.055,11.9193333333,13.7853333333,37.7667777778,14.908,45.3725555556,15.0697777778
679.90,13.2266666666,57.2542222222,43.7381111111,46.0815555556,11.9033333333,13.8398888889,37.8108888889,14.9556666667,45.4484444445,15.0358888889
680.23,13.2915555555,57.0845555555,43.7886666666,46.0046666667,11.9744444444,13.8646666666,37.8704444444,15.0253333333,45.3518888889,15.112
680.55,13.2171111111,57.1541111111,43.7957777778,46.1033333333,11.9466666667,13.9184444444,37.9537777778,15.0158888889,45.3844444444,15.073
680.88,13.1984444444,57.1691111111,43.8498888889,46.084,11.8855555556,13.9064444445,38.01,14.9673333333,45.4836666667,15.0824444444
681.20,13.2223333333,57.2675555555,43.9344444444,46.0488888889,11.866,13.9464444444,38.0656666667,14.9428888889,45.5327777778,15.0478888889
681.53,13.2862222222,57.3483333333,44.0504444444,46.1395555556,11.806,13.9396666667,38.1176666667,14.9383333334,45.4861111111,14.9605555556
681.85,13.415,57.5871111111,44.3008888889,46.281,11.9204444445,14.0125555555,38.1561111111,15.0321111111,45.6605555556,15.0532222222
682.18,13.2904444445,57.4543333333,44.2995555556,46.146,11.9141111111,13.9545555556,38.079,14.9041111111,45.4678888889,15.0198888889
682.50,13.2147777778,57.3355555556,44.256,46.1303333333,11.8746666667,13.8857777778,38.0435555556,14.9477777778,45.3761111111,14.9856666667
682.83,13.1738888889,57.3007777778,44.2758888889,46.1237777778,11.8265555556,13.9054444444,38.0011111111,14.8853333333,45.3185555555,14.8692222222
683.15,13.1764444444,57.4443333333,44.4412222222,46.2253333334,11.8988888889,13.9855555556,38.0263333333,15.013,45.4034444444,14.9377777778
683.48,13.1366666667,57.3615555556,44.406,46.2503333333,11.925,13.9722222222,37.9833333334,14.9972222222,45.3247777778,14.9108888889
683.80,13.1084444444,57.4596666667,44.4647777778,46.3466666667,11.9598888889,14.0435555556,37.9968888889,15.0326666667,45.4287777778,14.909
684.13,13.1762222222,57.4937777778,44.4495555556,46.3911111111,12.0408888889,14.0303333333,37.9506666667,15.0063333333,45.4185555556,14.9085555556
684.45,13.191,57.5468888889,44.4636666667,46.4443333333,11.9912222222,14.0174444444,37.9704444444,15.0921111111,45.3627777778,14.9272222222
684.78,13.2441111111,57.3981111111,44.3796666667,46.3761111111,12.0595555555,14.0071111111,37.8881111111,15.1127777778,45.3315555555,15.0025555555
685.10,13.3048888889,57.5022222222,44.4108888889,46.2975555556,12.14,14.1731111111,37.9816666667,15.1877777778,45.4415555556,14.992
