wavelength,Back_SalCoem,Belly_SalCoem,Breast_SalCoem,Crissum_SalCoem,Crown_SalCoem,DorTail_SalCoem,Patch10_SalCoem,Patch11_SalCoem,Rump_SalCoem,Throat_SalCoem,WingTip_SalCoem
737.69,8.68666666667,46.7966666667,22.4115333333,38.3956666667,9.20933333334,9.77373333332,35.0563,7.1508,7.96686666666,56.8884333333,10.976
738.01,8.715,46.6910666667,22.378,38.3879333333,9.30480000001,9.89086666667,34.9235666667,7.2144,8.08873333333,56.7547666667,11.0616
738.33,8.27346666667,46.492,22.1074666667,38.1717333333,8.9656,9.52233333334,34.7312333333,6.89853333333,7.70813333333,56.7843333333,10.7886
738.64,7.99473333333,46.4009666667,21.8255333333,37.9708666667,8.68533333333,9.2288,34.6278,6.6578,7.48293333333,56.7355666667,10.5286666667
738.96,7.98193333333,46.2639666667,21.763,37.8262666667,8.68113333332,9.19619999999,34.4558666667,6.70026666667,7.5022,56.5437333333,10.5470666667
739.28,8.0386,46.0728333334,21.7637333333,37.7328666667,8.7052,9.27593333333,34.4411333333,6.7518,7.65226666667,56.4140333333,10.5964666667
739.59,8.38433333333,46.4477333333,22.1376,38.1555333333,9.08853333334,9.53520000001,34.8124333333,7.1314,8.03926666667,56.7051666667,11.0026666667
739.91,8.4878,46.5594,22.1326,38.2076,9.12533333333,9.56493333333,34.8393666666,7.1404,8.17073333333,56.774,11.06
740.23,8.13393333333,46.1223333333,21.718,37.8854666667,8.7738,9.11373333333,34.4341666667,6.7848,7.84286666667,56.3921333333,10.7172
740.54,7.98713333333,46.0442,21.5652666667,37.8876,8.57633333333,9.06826666667,34.3948666667,6.7182,7.6906,56.3315,10.5599333333
740.86,7.87126666667,46.0653,21.5216666667,37.8145333333,8.50346666667,9.02386666667,34.4122333333,6.6892,7.59906666667,56.3039333333,10.3384
741.18,7.58633333333,45.7187,21.3408666667,37.6222666667,8.27,8.7328,34.2370666667,6.39293333333,7.39573333333,56.0747333333,9.98866666668
741.49,7.58773333333,45.8327666667,21.3719333333,37.7164666667,8.2114,8.61839999999,34.4089666667,6.32513333333,7.2866,56.1254666667,9.79266666668
741.81,7.81533333333,45.8197,21.5037333334,37.8988,8.31393333333,8.76206666666,34.4720666667,6.36593333333,7.41566666667,56.1534666667,9.87966666667
742.12,8.20546666667,46.1542,21.8792666667,38.4239333333,8.66973333334,9.09093333333,34.8956333334,6.66086666667,7.686,56.6057333333,10.2264
742.44,8.006,46.4107,21.8574666667,38.4839333333,8.48606666667,8.89766666666,34.9759666667,6.4478,7.4338,56.7831333333,10.0401333333
742.76,7.9942,46.7665666667,22.1394,38.7559333333,8.5022,8.914,35.1260333333,6.48713333333,7.36013333333,57.198,10.0948666667
743.07,7.9544,46.6317,22.136,38.8068,8.52746666667,9.0244,35.1200333333,6.55573333333,7.4,57.0755,10.1417333333
743.39,7.50053333333,46.0605333333,21.7318,38.2764,8.07366666667,8.49979999999,34.7279,6.0874,6.97493333333,56.4441666667,9.78686666666
743.70,7.52873333333,45.8900333333,21.6011333334,38.1491333333,7.97006666667,8.58839999999,34.7271,6.0232,6.94566666667,56.2429333333,9.65646666667
744.02,7.62826666667,45.6500333333,21.457,37.9664666667,8.04253333333,8.52733333333,34.5686666667,6.07546666667,7.05786666667,55.9299,9.66186666667
744.34,7.58873333333,45.5328,21.3414,38.1138,7.9032,8.53593333334,34.5048333333,5.99806666667,7.11086666667,55.9163666667,9.78506666667
744.65,7.9224,46.0886333333,21.7139333333,38.5194666667,8.20653333333,8.98299999999,34.9167666666,6.3782,7.42606666667,56.4142,10.1240666667
744.97,7.97173333333,45.9009666667,21.7710666667,38.3750666667,8.3804,9.15573333333,34.8437333333,6.53106666667,7.5734,56.2588,10.3082
745.28,8.0338,45.8982,21.8358,38.4061333333,8.5214,9.16799999999,34.9158,6.73253333333,7.6674,56.2733666667,10.4503333333
745.60,8.01273333333,45.7635666667,21.7954,38.1769333333,8.5342,9.10646666666,34.8775,6.80646666667,7.6862,56.0933666667,10.4015333333
745.91,8.17166666667,45.5327333333,21.8188,38.0862,8.6584,9.1686,34.8815,6.89853333333,7.81326666667,55.8636,10.4646666667
746.23,7.93333333333,45.0384,21.5133333333,37.7299333333,8.38866666667,8.85020000001,34.4630666667,6.60773333333,7.5076,55.4547666667,10.1380666667
746.55,7.7122,44.8101666667,21.3000666667,37.4208,8.12466666667,8.52633333333,34.1496333333,6.3152,7.35453333333,55.2519,9.91893333333
746.86,8.04373333333,45.2897,21.6398666667,37.782,8.50626666667,8.8846,34.6063333333,6.73186666667,7.7978,55.7101,10.2848666667
747.18,8.43886666667,45.6884,22.1244,38.0582,8.88313333333,9.11186666667,34.8179666667,7.128,8.13686666667,56.2116,10.6784
747.49,8.59986666667,45.8928,22.3163333333,38.1420666667,9.11713333333,9.28266666667,35.0792,7.27393333333,8.20406666667,56.5065,10.8974
747.81,8.9194,46.0299333334,22.5654666667,38.0702,9.36326666666,9.48433333334,35.3391333333,7.5024,8.39013333333,56.5406,11.0138
748.12,9.05393333333,46.0621333333,22.6287333334,38.0542666667,9.4542,9.57793333333,35.2936,7.60746666667,8.50493333333,56.4386333333,11.0760666667
748.44,9.29213333333,46.2936,22.8602666667,38.3100666667,9.49200000001,9.69193333334,35.3560333333,7.74026666667,8.6574,56.7861333333,11.1674666667
748.75,9.43506666667,46.4164333333,23.0091333333,38.3349333333,9.57086666666,9.82413333333,35.4225333333,7.7514,8.6982,56.785,11.2587333333
749.07,9.33786666667,46.2730666667,22.9336,38.2349333333,9.47313333334,9.84013333333,35.1096666667,7.661,8.71666666667,56.6000666667,11.189
749.38,9.63220000001,46.5205666667,23.2292,38.5939333333,9.68933333333,10.1328,35.3801,7.90726666667,9.03953333334,56.9905,11.4347333333
749.70,9.92953333335,46.8423666667,23.3710666667,38.7291333334,10.0378666667,10.5078,35.6553666667,8.19893333333,9.47193333334,57.1193333333,11.7826
750.01,10.1422666667,46.9932333333,23.5595333333,38.9744666667,10.3305333333,10.6908,35.8142333333,8.36966666667,9.77186666667,57.3747666667,11.9353333333
750.33,10.5258,47.0649333333,23.8488,39.2854666667,10.6524,11.0995333334,35.9622333333,8.69626666668,10.0520666667,57.5835,12.1653333333
750.64,10.6706666667,47.218,23.9816,39.6018666667,10.8607333333,11.4282666667,36.2960666667,8.88826666667,10.2094,57.608,12.3839333333
750.96,10.5868666667,47.0956666667,23.9935333333,39.6188666667,10.817,11.4402666667,36.0788,8.859,10.2180666667,57.4368333333,12.2880666667
751.27,10.4907333333,47.1044,23.9462666667,39.6478,10.8105333333,11.3520666667,35.9101666667,8.88419999999,10.118,57.4007333333,12.3233333333
751.59,10.2262666667,46.8140666667,23.7194,39.4264666667,10.5437333333,11.1540666667,35.8198666667,8.53653333334,9.8228,57.3754333333,12.1331333333
751.90,10.0226,46.6768,23.4907333333,39.2658,10.4581333333,11.0798,35.8281,8.48666666667,9.67066666667,57.0051,12.1554
752.22,9.94973333332,46.8422333333,23.4556666667,39.398,10.4160666667,11.1166,35.9003666667,8.52179999999,9.63333333333,57.2090666667,12.0924666667
752.53,10.0453333333,47.1621666667,23.6451333333,39.6262,10.5784,11.2206,36.1772333333,8.5852,9.653,57.5248333333,12.2056666667
752.85,9.70839999999,47.0364666667,23.4500666666,39.4040666667,10.3249333333,10.9562,36.0260666667,8.32893333333,9.379,57.3104666667,11.9833333333
753.16,9.48493333334,46.7810666667,23.3177333333,39.2404,10.0551333333,10.6962666667,35.8811,8.07573333333,9.05213333334,56.9871,11.662
753.47,9.37886666667,46.7835666667,23.1256,39.0668,9.82566666666,10.4979333333,35.8471333333,7.92566666667,8.77760000001,56.8358,11.4188
753.79,9.0276,46.7173333333,22.9099333333,38.9926666667,9.51953333333,10.1910666667,35.8631333333,7.6592,8.4552,56.9158666667,11.1371333333
754.10,8.84353333333,46.6602,22.7853333333,38.7168666667,9.41379999999,10.0372666667,35.7154333333,7.4858,8.35833333333,56.8742666667,10.9204
754.42,8.65626666667,46.7238,22.7587333333,38.6648666667,9.23093333334,9.88333333333,35.7474333333,7.30606666667,8.24373333333,56.9312666667,10.8360666667
754.73,8.424,46.5945,22.5203333334,38.4853333333,9.00979999999,9.68746666667,35.6962666667,7.03386666667,7.99793333333,56.8863666667,10.5573333333
755.05,8.26246666667,46.4628666667,22.3084,38.3077333333,8.8962,9.43120000001,35.4203,6.98466666667,7.89653333333,56.4869,10.4571333333
755.36,8.2724,46.5514666667,22.3476666667,38.3278,8.93466666666,9.40639999999,35.4696666667,6.94126666667,7.88693333333,56.5825333333,10.4230666667
755.67,8.13453333333,46.2768,22.2206666667,38.1177333334,8.78946666666,9.26600000001,35.2477333333,6.7936,7.88506666667,56.3693666667,10.4578
755.99,8.1014,46.1533333333,21.9636666667,37.9825333333,8.6168,9.119,35.1815,6.69353333333,7.76733333333,56.2161333333,10.3720666667
756.30,8.47273333333,46.2782,22.0272,38.0688,8.89493333333,9.40166666666,35.2088,7.02386666667,8.07546666667,56.1531666667,10.7301333333
756.62,8.6764,46.289,22.1278666667,38.048,9.1734,9.63680000001,35.2885,7.33513333334,8.3244,56.1942333333,11.0049333333
756.93,8.7016,46.4022,22.3304666667,38.2946666667,9.22359999999,9.79039999999,35.2886,7.41066666667,8.21733333333,56.3474333333,11.164
757.24,8.3988,46.0626666667,22.0167333333,37.8935333333,8.83373333333,9.42733333334,34.7450666667,6.95593333333,7.84986666667,55.7703333333,10.8705333333
757.56,7.90053333333,45.5602333333,21.608,37.4627333333,8.32813333333,8.91060000001,34.1652333333,6.3756,7.37446666667,55.3925333333,10.4893333333
757.87,7.8444,45.4354333333,21.4341333333,37.3368666667,8.27026666667,8.81459999999,33.8685666667,6.3076,7.20633333333,55.1633333333,10.3535333333
758.18,8.28893333333,45.7767333333,21.8110666667,37.7066666667,8.7156,9.18000000001,34.1911333333,6.70006666667,7.6978,55.4278,10.8422
758.50,8.48493333333,45.9975666667,22.1207333333,38.0416,8.90966666667,9.40526666667,34.3170333333,6.92006666667,7.8604,55.7752,10.9792
758.81,8.17993333333,45.7812,21.8689333333,37.8556666667,8.59993333333,9.10006666667,33.9034,6.56886666667,7.58226666667,55.5700666667,10.6289333333
759.13,8.39026666667,45.9410333333,22.1026,38.0037333333,8.81573333333,9.28313333334,34.0833,6.7554,7.6438,55.6807666667,10.7323333333
759.44,8.50706666667,45.9825,22.2972,38.1242,9.00146666667,9.39640000001,34.0979666667,6.9336,7.82513333333,55.8447,10.9126
759.75,8.38453333333,45.7837,22.1489333333,38.0688,8.93433333333,9.30606666666,34.0042,6.8294,7.64553333333,55.8769666667,10.8192
760.07,8.08406666667,45.9093,21.9622666667,38.2636,8.67113333333,8.94140000001,33.8638,6.60693333334,7.34213333333,56.1141,10.5979333333
760.38,7.89986666667,45.7659,21.771,38.0447333333,8.51433333333,8.86773333333,33.737,6.3836,7.26353333333,55.8733666667,10.4344666667
760.69,8.1218,46.1762,22.0049333333,38.4128,8.79933333333,9.15873333334,33.9990666667,6.63853333333,7.457,56.3451333333,10.5466
761.01,8.55213333333,46.7268333333,22.4350666667,38.9876,9.199,9.59619999999,34.4335666667,7.11686666667,7.8672,56.7469666667,10.9362666667
761.32,8.749,46.7796333333,22.5407333333,39.2868666667,9.33993333333,9.71266666667,34.6027333333,7.2962,8.10313333333,56.8173666667,11.2143333333
761.63,8.64013333333,46.6725666667,22.5684666667,39.4266,9.22340000001,9.66133333333,34.4880666667,7.30086666667,8.04306666667,56.7391666667,11.0634666667
761.94,8.8406,46.7316,22.6932666667,39.443,9.39579999999,9.73266666668,34.6583666667,7.48166666667,8.2176,56.7101333333,11.2346
762.26,9.017,46.8589333333,22.818,39.4963333333,9.5532,9.81299999999,34.7658,7.66506666667,8.351,56.7613666667,11.4126
762.57,9.04633333333,46.8516666667,22.8468666667,39.5953333333,9.69786666667,9.90973333333,34.6891,7.8288,8.56166666667,56.6363,11.5528666667
762.88,8.93506666667,46.8323333333,22.784,39.6146,9.66193333333,9.82746666666,34.6120666667,7.7602,8.428,56.4223666667,11.4147333333
763.20,8.7162,46.6966,22.5894666667,39.4751333333,9.36946666667,9.52586666667,34.3714,7.50306666667,8.17633333333,56.2259,11.1206
763.51,8.73653333333,46.619,22.6009333334,39.4525333334,9.3104,9.58973333334,34.3724666667,7.418,8.1298,56.0938666667,11.1482666667
763.82,8.80353333333,46.7635,22.6722666667,39.4975333333,9.45233333334,9.62306666667,34.4437333333,7.59133333333,8.26653333333,56.1854666667,11.2770666667
764.14,8.91466666667,46.8103,22.7829333333,39.4752,9.63613333334,9.73346666667,34.4946333333,7.79066666667,8.48740000001,56.1458666667,11.5028
764.45,8.92746666667,46.6391333333,22.7488,39.3223333333,9.65706666667,9.70906666667,34.4889666667,7.8322,8.48973333333,55.9840333333,11.5924
764.76,8.85726666667,46.6814,22.7065333333,39.1982666667,9.67806666666,9.78526666667,34.5567666667,7.78866666667,8.47966666667,56.0312333333,11.51
765.07,8.65213333333,46.6728666667,22.5209333333,38.9558,9.50306666666,9.62953333334,34.5497,7.55933333333,8.29486666667,56.0201666667,11.4004
765.39,8.74806666667,46.8067333333,22.534,39.2082666667,9.58333333334,9.8164,34.7338,7.59273333333,8.35593333333,56.2463666667,11.5681333333
765.70,8.7572,46.7832333333,22.5613333333,39.3754666667,9.77453333333,9.96806666665,34.7995333333,7.70186666667,8.40013333333,56.4362333333,11.6278
766.01,8.5704,47.1026333333,22.4495333334,39.5459333333,9.55759999999,9.75373333333,35.0005333333,7.35326666666,7.99073333333,56.8692,11.4145333333
766.32,8.47593333333,47.0461,22.3097333333,39.3490666667,9.31546666667,9.66106666666,34.8541,7.239,7.8002,56.9618666667,11.4208666667
766.64,8.32333333333,47.1367666667,22.3448666667,39.2434,9.39559999999,9.69713333334,34.9416666667,7.20173333333,7.82846666667,57.2169333333,11.4292
766.95,8.34546666667,47.4107333333,22.4244,39.3139333333,9.46513333334,9.69546666667,35.1771,7.2016,7.8232,57.6610333333,11.4586
767.26,8.40653333333,47.3608666667,22.4735333333,39.3764,9.46366666666,9.77679999999,35.1528333333,7.16433333333,7.69313333333,57.7252,11.4447333333
767.57,8.06073333333,47.1162666666,22.0588666667,39.1432666667,9.08480000001,9.58246666666,35.0797,6.829,7.34513333333,57.5459,11.1492
767.88,7.9654,47.1732333333,21.9824666667,39.2312666667,8.98393333334,9.54960000001,35.0948,6.73253333333,7.28986666667,57.5946666667,11.0818666667
768.20,7.626,46.9277666667,21.7227333334,39.0690666667,8.6022,9.13593333334,34.9681333333,6.30913333333,6.8512,57.5506666667,10.8188
768.51,7.624,46.4193666667,21.4954,38.5682666667,8.48886666667,9.05573333333,34.4628333333,6.14606666667,6.62326666666,57.1048666667,10.5973333333
768.82,6.85873333333,45.7184,20.8476,37.6724,7.7124,8.4182,33.6154666667,5.49693333333,6.061,56.0273,9.76520000001
769.13,6.78153333333,45.4962,20.6615333333,37.2482,7.40686666667,8.2646,33.4044,5.18946666667,5.83293333333,55.6183666667,9.636
769.44,6.582,44.5878333333,20.2327333333,36.4566666666,7.2048,7.99706666667,32.8103666667,5.019,5.77466666667,54.3251,9.48746666667
769.76,6.54926666667,44.5929333333,20.1422,36.5198666666,7.28793333333,8.09146666666,33.0011,4.90486666667,5.755,54.2620333333,9.55340000001
770.07,6.9574,44.6606666666,20.3096666667,36.8167333333,7.5798,8.546,33.2629,5.18146666667,6.05066666667,54.1558666667,9.89679999999
770.38,7.2636,44.8633333333,20.6442666667,36.9368,7.84766666667,8.97526666667,33.3348333333,5.6182,6.54353333333,54.1197666667,10.2543333333
770.69,7.35673333333,44.7725,20.6996,36.7928666667,7.8678,9.04326666667,33.3573333333,5.76593333333,6.705,53.9482666666,10.2986666667
771.00,7.4006,44.7541666667,20.6984,36.7312666667,7.93386666667,8.99119999999,33.141,5.768,6.53733333333,53.7585,10.2942
771.32,7.3622,44.4979666667,20.6495333333,36.6107333333,7.82806666667,8.9468,32.9658666667,5.60706666667,6.32886666667,53.4711,10.0228666667
771.63,7.5442,44.7905,20.9272666667,36.6451333333,8.04113333333,9.12080000001,33.1496333333,5.958,6.564,53.3797333333,10.2036
771.94,7.49226666667,45.1506333333,21.0016,37.0930666667,8.14213333333,8.9848,33.5143,6.02366666667,6.69026666667,53.5296666667,10.3452666667
772.25,7.96806666667,45.2973666667,21.359,37.5365333333,8.79046666667,9.55480000001,33.8446666667,6.4934,7.07433333333,54.0026333333,11.0057333333
772.56,7.99793333333,45.4560333333,21.4105333333,37.7376,8.88433333333,9.54633333334,33.9885666667,6.64593333333,7.17706666667,54.3266,11.095
772.87,8.6372,46.0712,22.0126,38.4298666667,9.66280000001,10.2354,34.7260666667,7.29193333333,7.85386666666,55.3143666667,11.6158
773.18,8.72633333333,45.8824,22.141,38.2265333333,9.84993333333,10.408,34.8385,7.53920000001,8.09039999999,55.2536,11.7012
773.50,8.59326666667,45.6695,22.1368,38.0662,9.78280000001,10.1886666667,34.7489666667,7.55699999999,8.06626666666,55.1639,11.6418
773.81,8.47846666667,45.5405333333,21.8517333333,38.152,9.79240000001,10.0127333333,34.7988333333,7.30193333333,7.84333333333,55.2066333333,11.5032666666
774.12,8.32606666667,45.6615666667,21.5570666666,38.2236666667,9.63453333332,9.7186,34.7677666667,7.05413333333,7.6316,55.4131,11.462
774.43,8.54146666667,45.4576333333,21.6106666667,38.2132,9.701,9.8258,34.7954666667,7.12533333333,7.85186666667,55.4028,11.6567333333
774.74,8.1494,45.4181,21.2857333333,37.8521333333,9.56526666667,9.37200000001,34.5968,6.7966,7.499,55.6131666667,11.3452
775.05,8.4164,45.4206333333,21.3952666667,38.1235333333,9.90480000001,9.60273333333,34.6519666667,6.96513333333,7.77833333333,55.7413,11.5612666667
775.36,8.97826666666,45.7196666667,21.8605333333,38.6428666667,10.4809333333,10.3542,35.1268,7.46826666667,8.3894,56.0925666667,12.0992666667
775.67,9.13253333333,46.3674,22.1930666667,39.0226,10.5189333333,10.4242666667,35.5473333333,7.43566666667,8.50386666666,56.6912666667,12.2613333333
775.98,9.49533333333,46.8816333333,22.5331333333,39.5242,10.6045333333,10.5277333333,36.0872,7.53793333333,8.6892,57.2328,12.4045333333
776.30,9.06219999999,46.4894333333,22.1298666667,39.2180666667,10.0712,10.1252666667,35.6575,7.29066666667,8.18786666667,56.9960333333,11.9236
776.61,9.2024,46.5079333333,22.199,39.2760666667,10.0969333333,10.1278,35.5091,7.28226666667,8.3392,57.2261,11.8971333333
776.92,9.31700000001,46.5129333333,22.121,39.3772,9.98633333333,10.1654666667,35.4466,7.16866666667,8.17673333333,57.3186333333,11.9674
777.23,9.44786666666,46.6316,22.2092,39.2453333333,9.961,10.1710666667,35.3986333333,7.2812,8.23406666667,57.4193333333,12.0614666667
777.54,9.81633333334,46.8230666667,22.5674,39.6130666667,10.4143333333,10.5587333333,35.8264666667,7.6398,8.72593333334,57.8761333333,12.4073333334
777.85,10.1967333333,47.4300666667,23.0302666667,40.2085333333,10.8342666667,10.8382666667,36.3222333333,8.0362,9.20099999999,58.4632,12.7586
778.16,10.9414,47.7138333333,23.4801333333,40.7360666667,11.3213333333,11.6382666667,36.6217,8.71793333333,10.0176666667,58.4889,13.3177333333
778.47,11.102,47.8117666667,23.4688,40.5579333333,11.1176666667,11.7737333333,36.5743,8.8234,9.93906666668,58.3500666667,13.2234
778.78,10.6102,47.6763333333,23.0888666667,39.9801333333,10.4473333333,11.3773333333,35.9927,8.45153333333,9.31833333333,58.2052,12.8324666667
779.09,10.2618666667,47.0646,22.4476,39.2761333333,10.0858666667,10.7218,35.1909666667,8.21826666667,8.77833333333,57.5425333333,12.2296666667
779.40,10.1135333333,46.7064666667,22.2209333334,38.8895333333,9.98206666667,10.6307333333,34.8358,8.22673333334,8.59313333333,56.8476666667,12.008
779.71,10.3792,46.9761,22.3952,39.0498666667,10.2754,10.9340666667,35.0359666667,8.41126666667,8.91026666666,57.0998333333,12.2874666667
780.02,10.3238666667,47.1937666667,22.4583333333,39.3199333333,10.3037333333,10.9354,35.1196666666,8.45313333333,8.95193333334,57.0529,12.3677333333
780.33,10.5626,47.591,22.7666,39.5775333333,10.7007333333,11.432,35.4905666667,8.90913333333,9.31546666667,57.3957,12.6508
780.64,10.2420666667,46.9636,22.5503333333,39.3777333333,10.5348,11.4134666667,35.1149333333,8.79386666667,9.26166666667,56.8334,12.4018
780.95,10.1013333333,46.3949333333,22.287,39.0186666667,10.3042,11.2246666667,34.6308333333,8.7876,9.09973333333,55.9997333333,12.2788666667
781.26,9.67973333333,45.9709,22.1222,38.6412,9.86053333333,10.7553333333,34.4602,8.4852,8.85459999999,55.6917333333,11.8883333333
781.57,8.72173333333,45.6854333333,21.4404,38.1681333333,8.90706666667,9.77453333333,34.0934666667,7.67746666667,8.02693333333,55.4474666667,11.1602
781.88,8.2172,45.1606333333,21.0691333333,37.8146666667,8.57493333333,9.4654,33.8913333333,7.25026666667,7.72313333333,55.1949666667,10.9734666667
782.19,7.87246666667,44.7273666667,20.5988,37.5198,8.29166666667,9.12986666667,33.6112,6.89753333333,7.35953333333,54.6162333333,10.4939333333
782.50,7.59626666667,44.4006,20.5123333333,37.508,8.0826,9.25333333334,33.5528666667,6.74846666667,7.42846666667,54.5792333333,10.4496
782.81,7.26466666667,44.5053666667,20.4574666667,37.5594666667,8.02993333333,9.26566666666,33.7005,6.60506666667,7.4846,54.9845666667,10.6068666667
783.12,6.8824,44.7201,20.2922,37.5545333333,7.54786666667,8.95026666666,33.7559333333,6.28466666667,6.9274,54.8933,10.3438666667
783.43,7.3478,45.1793333333,20.6722666667,38.1698,7.87913333333,9.38239999999,34.305,6.58933333333,7.38426666667,55.1113666667,10.7810666667
783.74,7.58426666667,45.2565,20.7457333333,38.1243333333,8.16273333333,9.49600000001,34.1672666667,6.7706,7.63406666667,54.5446333333,11.0914
784.05,8.10406666667,46.0028333333,21.3414666667,38.6128666667,8.62886666666,9.82880000001,34.6339,7.24626666667,7.999,54.9965,11.6494666667
784.36,8.00186666667,46.2923666667,21.5938666667,38.7341333333,8.59319999999,10.0625333333,34.9526,7.1148,8.02053333333,55.1744666667,11.6284666667
784.67,8.23360000001,46.5902333333,21.6644,38.9105333333,8.96159999999,10.4682,34.9142,7.209,7.98326666667,55.3477,11.9749333333
784.98,8.91346666666,47.1592,22.2652666666,39.5376666667,9.5562,11.0172666667,35.1918333333,7.86406666667,8.53906666667,55.6818333333,12.6445333333
785.29,9.2166,47.6147,22.6147333333,40.1065333333,9.85633333333,11.0895333333,35.0857333333,8.08073333333,8.71586666668,56.1429333333,12.661
785.60,9.20126666665,47.6640333333,22.6500666667,40.0276,9.97233333333,11.002,34.6792,8.0472,8.90580000001,56.3436333333,12.544
785.91,9.70226666667,47.9875,23.2097333333,40.325,10.4670666667,11.2500666667,35.0342666667,8.38359999999,9.22160000001,56.5979666667,12.8616666667
786.22,10.1144,48.1392333333,23.5421333333,40.7049333333,10.7834666667,11.7710666667,35.1266666667,8.87546666667,9.61173333333,56.4578666667,13.1852
786.53,10.0794666667,47.8108,23.3200666667,40.4189333333,10.754,11.7593333333,34.8345666667,8.75226666667,9.75300000001,56.2829,13.2540666667
786.84,9.24893333333,46.8098,22.4611333333,39.3706,9.91326666667,11.0243333333,33.8172666667,7.82113333333,8.68926666667,55.4666,12.1918666667
787.14,8.86733333334,46.834,22.4134,39.4391333333,9.41506666667,10.6068,33.6421,7.33633333333,8.27133333333,55.8316333333,11.7242666667
787.45,8.26999999999,46.1294666667,21.7664666667,38.8997333333,8.86306666666,10.1482666667,33.3935333334,6.671,7.86580000001,55.2418666667,11.1498666667
787.76,8.0694,46.0743666667,21.518,38.824,8.80473333334,9.76266666667,33.1237333333,6.4058,7.5946,55.2405666667,10.8060666667
788.07,7.25746666667,45.7053333333,20.6936666666,38.3814666667,8.00253333333,8.923,32.6869333333,5.7332,6.76086666667,54.9989333333,9.77079999999
788.38,6.9256,44.8716333333,20.3691333333,37.7976666667,7.8294,8.8096,32.4548666667,5.36393333333,6.59873333333,54.5640333333,9.32306666666
788.69,7.10073333333,44.9327666667,20.5689333333,37.8845333333,8.12053333333,9.22473333333,32.8656666667,5.51633333333,6.9744,54.5047666667,9.62486666666
789.00,7.4882,45.1207666667,20.9954,38.5219333334,8.5642,9.74160000001,33.5894666667,5.8536,7.31026666667,54.6507666666,10.0424
789.31,6.658,44.9535333333,20.3243333333,38.1873333333,7.8088,9.11959999999,33.4457666666,5.278,6.459,54.5100333333,9.31433333334
789.62,6.54706666667,45.1396333333,20.4034,38.2268666667,7.57099999999,8.98933333334,33.7211666667,4.96453333333,6.086,54.7607,9.07799999999
789.92,6.24233333333,44.9153333333,20.2392666667,38.0996666667,7.10453333333,8.48113333333,33.1753333333,4.51826666667,5.82253333334,54.2901,8.53986666667
790.23,6.70853333334,45.6954333333,20.7510666667,38.8642,7.5752,8.86413333334,33.9661333333,5.15066666666,6.43493333333,55.2178666667,9.17013333334
790.54,6.12546666667,45.7328333333,20.3784,38.7835333333,7.1502,8.3668,33.956,4.73186666667,5.99613333333,55.3304666667,8.65426666667
790.85,5.67986666667,45.7586,19.9508666666,38.3505333333,6.84826666667,7.91359999999,33.3946,4.45753333333,5.4394,54.8455333333,8.25233333334
791.16,5.73193333333,45.5786,20.0791333333,37.9574666667,6.84966666667,8.15533333333,33.2666666667,4.7576,5.48953333333,54.2088,8.50159999999
791.47,6.10373333333,45.6078666667,20.3288666667,37.8674666667,7.10519999999,8.64466666667,33.6646,5.17193333333,5.83466666667,53.9811,8.96860000001
791.78,6.18393333333,45.9783,20.4167333333,37.9725333334,7.16473333333,8.69913333333,33.9178,5.29973333333,5.68606666667,54.0725666667,9.2938
792.08,5.75786666667,45.7995333333,19.8494666667,37.6844,6.6718,8.20353333334,33.6552666667,4.94286666667,5.16093333333,53.8732,8.76433333333
792.39,5.32173333333,45.9121,19.5551333333,37.3629333333,6.2166,7.81566666666,33.4365666667,4.6864,4.7446,54.2705666667,8.65246666667
792.70,5.522,45.8425333333,19.7773333333,37.4614666667,6.4494,7.80599999999,33.2035,4.87,5.14046666666,54.1099,9.03026666666
793.01,5.5626,45.5151666667,19.5162666667,36.9610666667,6.59833333333,7.69713333333,32.5894,4.94213333333,5.3522,53.9615333333,9.00626666667
793.32,5.93753333333,45.4262,19.7954,36.8739333333,7.0128,8.16153333334,32.8403666667,5.42873333333,5.3972,54.1620666667,9.27346666666
793.62,5.22953333333,44.5006666667,19.0454,36.0103333333,6.29833333333,7.57986666667,31.7509666667,4.83533333333,4.62766666667,52.8716333333,8.47733333333
793.93,5.22646666667,43.6005666667,18.8448666667,35.5572,6.21893333333,7.73046666666,31.3944333333,4.79886666666,4.48846666667,52.1552666667,8.41220000001
794.24,4.30193333333,43.2845,18.3256666667,35.4352666667,5.38906666667,7.03246666667,31.1283333333,3.694,3.43633333333,52.3364333333,7.57346666667
794.55,4.1526,43.2582,17.8485333333,35.687,5.1892,6.72886666667,31.1171,3.14146666667,3.0688,52.6516,7.14880000001
794.86,4.2872,42.9923666667,18.0819333334,35.8052,5.26666666667,6.5436,30.6640333333,3.0358,3.2102,52.4718666667,7.13833333334
795.16,4.834,43.1660666667,18.2922666667,35.8702,5.75273333333,7.17106666666,30.6392333333,3.63046666667,3.84513333333,52.4395666667,7.43060000001
795.47,4.86746666667,43.1251333333,18.5080666667,35.6778666667,5.5762,7.14746666667,30.6592666667,3.46966666667,3.7176,52.3345333333,7.54899999999
795.78,5.13273333333,43.0999333333,18.6528,35.7325333333,5.64893333333,7.31546666666,30.6587333333,3.48086666667,3.69713333333,52.1386,7.56139999999
796.09,5.6388,43.0447333333,18.8072,35.6848666667,6.01706666667,7.8206,30.7249666667,3.7334,3.88366666667,51.8522,7.66539999999
