wavelength,Back_DacVigm,Belly_DacVigm,Breast_DacVigm,Crissum_DacVigm,Crown_DacVigm,DorTail_DacVigm,Patch10_DacVigm,Rump_DacVigm,Throat_DacVigm,WingTip_DacVigm
530.73,5.04433333333,65.9162,57.1768,55.7566,46.0235333333,5.38146666667,33.3799333333,63.3622666667,40.6252,6.0196
531.08,5.0516,66.014,57.2944,55.8744666667,46.1349333333,5.3846,33.4675333333,63.438,40.6788,6.03233333333
531.42,5.064,66.1382,57.3940666667,55.9844,46.2308,5.40266666667,33.5493333333,63.5044,40.748,6.04966666667
531.77,5.0626,66.2963333334,57.5528666667,56.1458,46.379,5.41986666666,33.6548,63.6332666667,40.8536,6.06133333334
532.11,5.08333333333,66.5302666667,57.7710666667,56.3684,46.5390666667,5.43606666667,33.8097333333,63.8387333333,41.0062666667,6.0882
532.46,5.0882,66.673,57.9034666667,56.4911333333,46.6502,5.44966666667,33.9108666667,63.9348666667,41.0917333333,6.1016
532.80,5.094,66.8017333333,58.0271333333,56.6114,46.7700666667,5.457,33.9968,64.0060666667,41.1548666667,6.10813333333
533.15,5.08873333333,66.9206666667,58.1295333333,56.7267333333,46.8727333333,5.45406666667,34.0872666667,64.1062,41.2250666667,6.1022
533.49,5.1018,67.0505333333,58.2584666667,56.8421333334,46.9946666667,5.45906666667,34.1752,64.2252666667,41.2884666667,6.11546666666
533.84,5.09386666667,67.1118,58.3118666666,56.9065333333,47.0684,5.45006666667,34.2090666667,64.2644666667,41.3256666667,6.1228
534.18,5.1134,67.2573333333,58.4156666667,57.0174666667,47.1844666667,5.46086666667,34.283,64.3564,41.3919333333,6.13513333333
534.52,5.11366666667,67.3406666667,58.5242,57.0995333333,47.2935333333,5.469,34.3723333333,64.4146666667,41.4688666667,6.15213333334
534.87,5.10533333333,67.4459333333,58.5938,57.1762,47.3909333334,5.45973333333,34.4154,64.4438,41.5262666667,6.14253333333
535.21,5.09586666667,67.5354,58.6817333333,57.2406,47.5102,5.4516,34.4772,64.4727333333,41.5904666667,6.14086666667
535.56,5.116,67.5755333333,58.7429333333,57.2914666667,47.5882,5.4728,34.5357333333,64.4816,41.6304,6.16546666667
535.90,5.0944,67.5631333333,58.7467333333,57.3026666666,47.6440666667,5.456,34.5550666667,64.4406,41.64,6.1584
536.25,5.09153333333,67.6193333333,58.8482666667,57.3916666667,47.7489333333,5.45453333334,34.6189333333,64.4788666667,41.6932666667,6.159
536.59,5.08806666667,67.7041333333,58.9324,57.462,47.8486666667,5.4536,34.6826,64.5428,41.7666666667,6.1658
536.93,5.0948,67.8400666667,59.075,57.5664666667,47.994,5.453,34.7480666667,64.6382666667,41.8521333333,6.1954
537.28,5.08753333333,67.897,59.1542,57.6262666666,48.0715333333,5.44,34.8036666667,64.6640666667,41.9138666667,6.1942
537.62,5.1034,67.9492666667,59.2411333333,57.6991333333,48.1784,5.45633333333,34.885,64.6667333333,41.9608,6.21573333333
537.97,5.08213333333,68.0276666667,59.3668666666,57.796,48.2769333333,5.4462,34.966,64.6937333333,42.029,6.22233333333
538.31,5.08953333333,68.0883333333,59.4665333333,57.8918666667,48.3593333333,5.42813333334,35.0338,64.7448666666,42.0872,6.21833333333
538.65,5.15446666667,68.2273333333,59.6505333333,58.069,48.5182666667,5.49306666667,35.1585333333,64.8411333333,42.2532666666,6.2876
539.00,5.17333333333,68.3006,59.8006666667,58.214,48.6240666667,5.51033333333,35.2621333333,64.8772,42.3274666667,6.31386666667
539.34,5.16373333333,68.4218666667,59.9934666667,58.3674666667,48.7607333333,5.5032,35.3547333333,64.9554666667,42.4442666667,6.32093333333
539.69,5.18053333333,68.5220666667,60.1477333333,58.4869333333,48.8690666667,5.5056,35.4504666667,64.9931333333,42.537,6.332
540.03,5.18686666667,68.7104,60.3485333334,58.6582,49.0005333334,5.51473333333,35.5546666667,65.0912,42.6798,6.35033333333
540.37,5.19086666667,68.8334,60.545,58.8118666667,49.0974666667,5.52886666667,35.643,65.153,42.7924666667,6.35526666667
540.72,5.17446666667,68.8820666667,60.5964666667,58.8690666667,49.15,5.51873333333,35.6745333333,65.129,42.8311333333,6.33626666667
541.06,5.15593333333,68.982,60.7048666667,58.9646,49.2272,5.5112,35.7202,65.1518666667,42.9046666667,6.3402
541.40,5.15193333333,69.1034666667,60.8476666667,59.0733333333,49.3240666667,5.5148,35.783,65.2306,43.0046,6.34766666667
541.75,5.15813333333,69.1971333333,60.9508,59.1477333333,49.4166,5.5254,35.8332666667,65.2882666667,43.0956,6.372
542.09,5.15973333333,69.282,61.0225333333,59.2076,49.485,5.53466666667,35.8666,65.2984666667,43.1607333333,6.38986666667
542.43,5.11866666667,69.3121333333,61.0664666667,59.2102666667,49.5266,5.48853333333,35.8660666667,65.2727333333,43.1893333333,6.37246666667
542.78,5.10006666666,69.3874666667,61.152,59.2246,49.5754,5.46833333333,35.8647333333,65.2663333333,43.2521333333,6.37346666667
543.12,5.1116,69.4713333333,61.2084666667,59.2591333333,49.6475333333,5.49113333333,35.8932,65.2567333333,43.3314,6.40613333334
543.46,5.11946666667,69.5126666667,61.2603333333,59.2734,49.7208,5.51753333334,35.9044666667,65.2100666667,43.3948666667,6.45306666667
543.81,5.1218,69.4572,61.2424666667,59.2297333333,49.7558666667,5.51393333333,35.8854,65.0996,43.4054,6.48053333333
544.15,5.11673333333,69.4739333333,61.2608,59.1928,49.8529333334,5.5124,35.886,65.0354666667,43.4532666667,6.51113333333
544.49,5.1356,69.437,61.3036666667,59.172,49.8982,5.54633333333,35.9033333333,64.9544,43.518,6.56066666667
544.84,5.1458,69.3245333333,61.2479333333,59.1004666667,49.9349333333,5.55706666667,35.8623333333,64.8229333333,43.5406666667,6.57653333333
545.18,5.15326666667,69.3092666667,61.2633333334,59.1045333333,50.0028,5.54846666667,35.8659333333,64.7536666667,43.6002,6.58786666667
545.52,5.14406666667,69.1226,61.1504,58.9856,49.9566,5.52973333333,35.7974666667,64.5328,43.53,6.56366666666
545.87,5.1512,69.0144666667,61.1496,58.9587333333,49.994,5.54546666667,35.7918666667,64.4263333333,43.5419333333,6.57453333333
546.21,5.17006666667,68.9233333333,61.1581333333,58.9574,50.0447333333,5.57746666667,35.7950666666,64.3348666667,43.5694,6.5846
546.55,5.19633333333,68.8181333333,61.0886,58.9554,50.0938,5.6084,35.8078,64.2337333333,43.6141333333,6.59033333333
546.90,5.20673333333,68.6922666667,61.0830666667,58.9429333333,50.1421333333,5.61313333333,35.7940666667,64.1355333333,43.6320666667,6.59006666667
547.24,5.18653333333,68.6188666667,61.0804,58.9628666667,50.1984,5.5892,35.7814666667,64.0687333333,43.6706,6.5516
547.58,5.16606666667,68.4559333333,60.9967333333,58.8724666667,50.1774666667,5.57786666666,35.7112666667,63.9324,43.6479333333,6.524
547.92,5.14213333333,68.2307333333,60.8442,58.7852666667,50.1021333333,5.5518,35.6318,63.7329333333,43.5919333333,6.4674
548.27,5.10646666667,68.1336666667,60.8226,58.7740666667,50.1392666667,5.50366666667,35.569,63.6416,43.5948,6.42346666667
548.61,5.11813333333,68.1383333333,60.8771333333,58.857,50.2179333334,5.51833333333,35.6207333333,63.6146666667,43.6778666667,6.42966666667
548.95,5.12553333333,68.0441333334,60.8298666667,58.8237333333,50.217,5.521,35.5943333333,63.4959333333,43.6986,6.43733333333
549.29,5.1144,68.061,60.9008666667,58.9079333333,50.3358666667,5.52753333333,35.6216666667,63.4996666667,43.8354666667,6.4404
549.64,5.15493333334,68.0912666667,60.9838666667,58.9863333333,50.4676666667,5.5552,35.6693333333,63.5015333333,43.9800666667,6.4902
549.98,5.15773333333,68.0614666667,61.0068,59.0224666667,50.544,5.54373333333,35.684,63.4525333333,44.0507333333,6.49353333333
550.32,5.1482,67.9482666666,61.0455333333,59.0075333333,50.5906666667,5.55486666667,35.6773333333,63.3573333333,44.0938,6.5068
550.66,5.09213333333,67.761,60.9328666667,58.8908666667,50.5235333333,5.49213333333,35.5906666667,63.1204,44.0484,6.44573333333
551.01,5.12853333333,67.6931333333,60.9060666667,58.8896666667,50.5504,5.5354,35.6120666667,63.0165333333,44.0941333333,6.4622
551.35,5.13766666667,67.6211333333,60.9123333333,58.9089333333,50.6143333333,5.53693333333,35.6360666667,62.9262666667,44.1466,6.43933333333
551.69,5.17333333333,67.5776,60.938,58.9296666666,50.6856666666,5.57973333333,35.6807333333,62.8533333333,44.2322,6.49073333333
552.03,5.22546666667,67.4310666667,60.8474,58.8862,50.6882666667,5.63106666667,35.6868,62.6858,44.2321333333,6.53346666667
552.38,5.238,67.259,60.8129333333,58.7834666667,50.6958,5.64706666667,35.6578666667,62.516,44.2254666667,6.53853333333
552.72,5.22506666667,67.0614,60.7276666667,58.6638666667,50.6744666667,5.6642,35.5917333333,62.3299333334,44.19,6.52466666667
553.06,5.28846666667,67.0208,60.7610666667,58.6886,50.7436666667,5.7216,35.6224666667,62.2546666667,44.269,6.5766
553.40,5.24173333333,66.7987333333,60.6404666667,58.5615333333,50.6630666667,5.6822,35.5074666667,62.0394,44.2001333333,6.51693333333
553.74,5.26153333333,66.6067333333,60.5424,58.4299333333,50.6076666667,5.7044,35.4588,61.8468666667,44.1660666667,6.52806666667
554.09,5.30553333333,66.4502666667,60.4472,58.3278666667,50.5808,5.71233333333,35.4140666667,61.6732,44.1524666667,6.5536
554.43,5.30273333333,66.3201333333,60.3636,58.2459333333,50.5785333333,5.70766666667,35.3819333333,61.5246666667,44.1504,6.55933333333
554.77,5.28153333333,66.1308,60.3083333333,58.0816666667,50.5271333333,5.65533333333,35.2967333333,61.3223333333,44.1300666667,6.5346
555.11,5.27846666667,66.0073333333,60.2832666667,57.9993333333,50.5292,5.66366666667,35.2363333333,61.1846666667,44.175,6.55206666667
555.45,5.28506666667,65.8114666667,60.2136666667,57.8810666666,50.4902,5.6666,35.1731333333,60.9863333333,44.1570666667,6.56226666667
555.80,5.24886666667,65.6736,60.1088666667,57.7335333333,50.4513333333,5.6136,35.124,60.7981333333,44.1579333334,6.51993333333
556.14,5.24026666667,65.5494,60.0482,57.6648666667,50.4374,5.61213333333,35.0543333333,60.6377333333,44.1613333333,6.51833333333
556.48,5.2902,65.4542,60.025,57.6340666666,50.4727333333,5.64953333333,35.0626666667,60.4904,44.2228666667,6.55526666667
556.82,5.26113333333,65.1594,59.823,57.4058666667,50.3186666667,5.6104,34.9430666667,60.194,44.1618666666,6.50266666667
557.16,5.2896,65.0324666667,59.7580666667,57.3360666667,50.3335333333,5.6572,34.9414666667,59.9932,44.1886,6.53973333333
557.50,5.24413333334,64.8327333333,59.5936,57.157,50.2242666667,5.60933333333,34.8153333333,59.7174,44.1607333333,6.5204
557.85,5.21606666667,64.6968,59.4822666667,57.0456,50.1753333333,5.57673333333,34.7538666666,59.4849333333,44.1483333333,6.49946666667
558.19,5.26706666667,64.5383333333,59.3782,56.9430666667,50.1451333333,5.61013333333,34.6867333333,59.275,44.1566666667,6.52873333333
558.53,5.277,64.413,59.2814666667,56.8841333333,50.1640666667,5.64913333333,34.6248666667,59.1122666667,44.1819333333,6.55806666667
558.87,5.2876,64.1052666667,59.0615333333,56.721,50.0422666667,5.66033333333,34.5340666667,58.7630666667,44.0703333333,6.55306666667
559.21,5.28373333333,64.0002666667,58.9914666667,56.6726666667,50.0215333333,5.65473333333,34.4789333333,58.6086666667,44.0963333333,6.52833333333
559.55,5.28046666667,63.6768,58.8498666667,56.5040666667,49.901,5.66893333333,34.3631333333,58.3142666667,44.0184,6.5236
559.89,5.29473333333,63.4467333333,58.6896,56.3596666667,49.7880666667,5.6726,34.2995333333,58.0544666667,44.0026666667,6.52493333333
560.23,5.25093333333,63.1444666667,58.4514666667,56.1271333333,49.6230666667,5.63166666667,34.1379333333,57.7238666667,43.9213333333,6.48126666667
560.58,5.2712,63.0286,58.376,56.069,49.642,5.65886666667,34.0871333333,57.5756666667,43.9112,6.51273333333
560.92,5.24493333333,62.7689333333,58.1724,55.8626,49.4958,5.62286666667,33.9636,57.2937333333,43.8178666666,6.47373333333
561.26,5.29046666667,62.5816666667,58.0839333333,55.7716666667,49.4868,5.6586,33.9262666667,57.0870666667,43.808,6.51633333333
561.60,5.28626666667,62.3026,57.9192666667,55.5917333334,49.4045333333,5.6808,33.7997333333,56.8246,43.7424,6.52
561.94,5.28993333334,62.0408666667,57.7724666667,55.4324,49.2792,5.703,33.6967333333,56.5500666667,43.6900666667,6.5302
562.28,5.27673333333,61.8092,57.6128666667,55.2728,49.171,5.68546666667,33.6123333333,56.2701333333,43.6023333333,6.50606666667
562.62,5.26073333333,61.6192666667,57.5056666667,55.1447333334,49.1256666667,5.67653333333,33.5399333333,56.0875333333,43.6062666667,6.5188
562.96,5.30926666667,61.2797333333,57.2996666667,54.9080666667,49.0096,5.724,33.4277333333,55.7418,43.5514666666,6.5586
563.30,5.3136,61.1936666667,57.2482666667,54.8554,49.0424,5.75053333333,33.3873333333,55.5884,43.6316,6.57113333333
563.64,5.29993333333,60.931,57.0848666667,54.6687333333,48.9682,5.72766666667,33.2519333333,55.3046666667,43.579,6.56213333333
563.99,5.3216,60.7031333333,56.9436,54.5415333334,48.9387333333,5.73266666667,33.1943333333,55.0636666667,43.5531333333,6.572
564.33,5.293,60.3247333333,56.6646,54.2536666667,48.7722,5.71353333333,33.0296,54.6344666667,43.434,6.5478
564.67,5.33126666667,60.1315333333,56.5659333333,54.1334,48.7468,5.73413333333,32.9526,54.4062,43.4362,6.57086666667
565.01,5.30106666667,59.8047333333,56.3546,53.9188666667,48.6145333333,5.71193333333,32.8373333333,54.0956666667,43.3614,6.519
565.35,5.26,59.5595333333,56.1545333333,53.7623333333,48.4854666667,5.64986666667,32.7465333333,53.8093333333,43.2988,6.46873333333
565.69,5.24566666667,59.3787333333,56.0006,53.6234666667,48.447,5.6128,32.6553333333,53.6012,43.2750666667,6.44913333333
566.03,5.2518,59.118,55.8356666667,53.4468,48.3548,5.60106666667,32.552,53.3696666666,43.2444666667,6.44966666667
566.37,5.26653333333,58.9500666667,55.7041333333,53.3092666667,48.3005333333,5.60393333333,32.4825333333,53.1393333333,43.1957333333,6.44493333333
566.71,5.2358,58.7311333333,55.4859333333,53.1412666667,48.1982,5.56966666667,32.3634,52.8819333333,43.1006666667,6.4118
567.05,5.28233333333,58.378,55.2212666667,52.8877333333,48.0199333333,5.5876,32.2313333333,52.5801333333,42.9700666667,6.424
567.39,5.30633333333,58.1286666667,55.0187333333,52.7033333333,47.9151333333,5.59486666667,32.1348666667,52.3016666667,42.8963333333,6.43593333333
567.73,5.29753333333,57.8308666667,54.8114666667,52.4621333333,47.7742666667,5.596,31.9984,51.9908666667,42.8321333333,6.43393333333
568.07,5.343,57.6281333333,54.6674666667,52.33,47.675,5.61793333333,31.9255333333,51.8079333333,42.8076,6.46013333333
568.41,5.32486666667,57.2498,54.3544,52.0375333333,47.4633333333,5.61406666667,31.7522666667,51.4356,42.6911333333,6.44406666667
568.75,5.28293333333,56.9352,54.0677333333,51.7913333333,47.2712666667,5.58673333333,31.5503333333,51.0728666667,42.5793333333,6.40653333333
569.09,5.27573333333,56.6612,53.8670666667,51.5816666667,47.1725333333,5.60933333333,31.4154666667,50.8047333334,42.5236666667,6.392
569.43,5.25793333333,56.3526666667,53.6837333333,51.358,47.0546,5.60613333334,31.3218,50.4917333333,42.4664,6.37053333333
569.77,5.246,56.0254666666,53.4594666667,51.1362,46.9196,5.63566666667,31.195,50.1437333333,42.3812,6.37753333333
570.11,5.2186,55.6146,53.1316666667,50.8078,46.6774666667,5.59726666667,30.9866666667,49.728,42.2464,6.3388
570.45,5.22833333333,55.3148666667,52.9516,50.5984666667,46.5239333333,5.58033333333,30.8888666667,49.4442666667,42.1853333333,6.348
570.79,5.1978,55.0647333333,52.7522,50.3846666667,46.3843333333,5.5402,30.7681333333,49.1480666667,42.1361333333,6.33
571.13,5.1734,54.7398,52.4733333333,50.1076666667,46.2016666667,5.5116,30.5974,48.8024,42.0056,6.29293333334
571.47,5.1488,54.5127333333,52.3036,49.9286666667,46.0849333333,5.4844,30.4754,48.5616666667,41.9230666667,6.26613333333
571.81,5.15546666667,54.2463333333,52.0818,49.7229333333,45.9677333333,5.51306666667,30.3626,48.271,41.8456666667,6.27813333333
572.15,5.14893333333,54.0603333333,51.9132,49.5722,45.9029333334,5.50246666667,30.2692,48.0946,41.8128,6.28033333333
572.49,5.19673333333,53.8520666667,51.7500666667,49.4027333333,45.8302,5.52846666667,30.2188666667,47.8952666667,41.7868,6.32253333333
572.83,5.26186666667,53.6323333333,51.5957333333,49.2319333333,45.7523333333,5.56893333333,30.1561333333,47.6636666667,41.7473333333,6.38186666667
573.17,5.3224,53.3585333333,51.3417333333,49.0088,45.592,5.61866666667,30.0494,47.3862666667,41.6546,6.4408
573.51,5.3536,53.1174666667,51.1146,48.7732666667,45.4424,5.60873333333,29.9041333333,47.1102666667,41.5853333333,6.4548
573.85,5.41866666667,52.8930666667,50.9334,48.6135333334,45.3529333333,5.6628,29.8286,46.891,41.5272,6.52473333333
574.19,5.42,52.6236666667,50.6646,48.3351333333,45.1945333333,5.69686666667,29.6540666667,46.5846,41.4155333333,6.53953333333
574.53,5.41093333333,52.3811333334,50.4436666667,48.1391333333,45.0805333333,5.70473333333,29.5316,46.2980666667,41.3148666667,6.54493333333
574.87,5.45133333333,52.1797333333,50.3058666667,47.9755333333,45.0206666667,5.76226666667,29.4748666667,46.1008666667,41.3184666667,6.59193333333
575.21,5.47853333333,51.8777333333,50.0364,47.7414666667,44.8509333333,5.77046666667,29.3442,45.8106,41.2425333333,6.6204
575.55,5.48553333333,51.5944666667,49.8355333333,47.5087333333,44.71,5.7434,29.224,45.5549333333,41.1396666667,6.62873333333
575.89,5.52966666666,51.3166666667,49.6166,47.2960666667,44.5764666667,5.7948,29.1242666667,45.2536666667,41.0569333333,6.6822
576.22,5.541,51.0645333333,49.4355333333,47.0630666667,44.4438,5.82053333333,28.9955333334,44.9830666667,40.9724,6.70966666667
576.56,5.52413333333,50.7234,49.1442,46.754,44.2322666667,5.7922,28.8278666666,44.6400666667,40.8306666667,6.68993333333
576.90,5.5198,50.5344666667,49.002,46.5854,44.1573333333,5.78166666667,28.7065333333,44.4518,40.7942,6.68906666667
577.24,5.54393333333,50.3096666667,48.8243333333,46.3872666667,44.0475333334,5.83006666667,28.6238,44.2367333333,40.7199333333,6.72073333333
577.58,5.53386666667,50.0838,48.6406666667,46.1716666667,43.9151333333,5.87106666667,28.5062666667,43.9986,40.7022666667,6.7268
577.92,5.5508,49.8232,48.4381333333,45.9491333333,43.7900666667,5.89426666667,28.4178,43.7476,40.651,6.75613333333
578.26,5.541,49.4671333333,48.1675333333,45.6287333333,43.5784666667,5.87373333333,28.2119333333,43.4228,40.5243333333,6.73006666667
578.60,5.49853333333,49.1232,47.8504666667,45.3252666667,43.3214,5.84486666667,27.9930666667,43.0964666667,40.3537333333,6.7128
578.94,5.4948,48.8537333333,47.6054666667,45.0495333334,43.1644,5.85866666667,27.8555333333,42.8083333333,40.2599333333,6.7332
579.28,5.4866,48.5376666667,47.3036666667,44.7632,42.958,5.87333333333,27.6927333334,42.4678666667,40.1464,6.75073333333
579.61,5.41006666667,48.1766,47.0284,44.4505333333,42.7108,5.80313333333,27.4856666667,42.1208666667,39.9735333333,6.6894
579.95,5.41433333333,47.9207333333,46.7808666667,44.2385333333,42.5437333333,5.7932,27.3702666667,41.8622666667,39.8607333333,6.68033333333
580.29,5.40893333333,47.6398666667,46.5322666667,43.9618666667,42.3206666667,5.79,27.1942666667,41.5766,39.7300666667,6.683
580.63,5.39793333333,47.2562666667,46.184,43.6216666667,42.0292,5.79253333333,27.0075333333,41.1988,39.5516666667,6.6642
580.97,5.37353333333,46.9398666667,45.9053333333,43.3472666667,41.7978666667,5.7722,26.8553333333,40.8837333333,39.4228,6.65453333333
581.31,5.362,46.6051333334,45.6266666667,43.0594666667,41.6015333333,5.72546666667,26.6792,40.5554,39.2407333333,6.63086666666
581.65,5.32073333333,46.3350666667,45.4052666666,42.8476666666,41.4349333333,5.65713333333,26.4922,40.2772,39.1300666667,6.6132
581.98,5.3626,46.1328666667,45.2302666667,42.6699333333,41.3340666666,5.6928,26.4558666667,40.0558666667,39.0712,6.6918
582.32,5.4044,45.903,45.029,42.4612666667,41.1783333333,5.72986666667,26.3815333334,39.7947333333,38.9806666667,6.7448
582.66,5.40626666667,45.5995333333,44.7796,42.2358,40.9932,5.76853333333,26.2523333333,39.5211333333,38.8737333333,6.74653333333
583.00,5.3302,45.3466,44.5306,41.9830666667,40.7816666667,5.6902,26.0538,39.2483333333,38.7608,6.66673333333
583.34,5.34326666667,45.1286666667,44.2944666667,41.7677333333,40.6264,5.68906666666,25.9382,39.0191333333,38.6828666667,6.67646666667
583.68,5.35813333333,44.8124,44.0493333333,41.4820666667,40.4294666667,5.69953333333,25.7464,38.7232,38.5568666667,6.71373333333
584.01,5.40193333333,44.5914,43.8556,41.3110666667,40.3074666667,5.7924,25.6584666667,38.5112666667,38.5194,6.77506666667
584.35,5.432,44.3234,43.6156666667,41.0584,40.15,5.80966666667,25.5428,38.2596666667,38.4111333333,6.80613333333
584.69,5.44353333333,43.9947333333,43.3361333333,40.7669333333,39.9428,5.82493333333,25.3899333333,37.9566,38.2802,6.8002
585.03,5.46653333333,43.7376666667,43.0871333333,40.4958666666,39.7308666667,5.83153333333,25.2842666667,37.6643333333,38.1582,6.8056
585.37,5.462,43.4387333333,42.7790666667,40.1714666667,39.5135333333,5.8344,25.1645333333,37.3666,37.9866666667,6.77606666666
585.70,5.4606,43.1840666667,42.5310666667,39.9322,39.331,5.8328,25.0065333333,37.139,37.9040666667,6.7542
586.04,5.44146666667,42.9069333333,42.2814,39.6880666667,39.1758,5.83706666667,24.883,36.8926666667,37.8112666667,6.74993333333
586.38,5.46833333333,42.6284666667,42.0246666667,39.3936,38.9643333333,5.84693333333,24.7424666667,36.6207333333,37.6354,6.7656
586.72,5.59713333333,42.4686,41.9347333333,39.244,38.9070666667,5.967,24.7722,36.4692,37.6112666667,6.8934
587.06,5.60506666667,42.1109333333,41.5758,38.8774,38.6262,5.9794,24.6186,36.1462,37.3819333333,6.9034
587.39,5.6204,41.8778,41.3293333333,38.6777333333,38.4630666667,6.00933333333,24.5517333333,35.9122666667,37.2796666667,6.90606666667
587.73,5.6254,41.6032666667,41.0879333333,38.4453333333,38.2745333334,5.99593333333,24.4427333333,35.6714,37.1573333333,6.89866666667
588.07,5.617,41.3522,40.8746,38.2748,38.0864666667,6.00153333333,24.3383333333,35.4598,37.0540666667,6.909
588.41,5.60366666667,41.0993333334,40.6139333333,38.0706666667,37.9122,5.9736,24.2339333333,35.2136666667,36.9206,6.90986666667
588.74,5.60706666667,40.8480666667,40.3599333333,37.8564,37.7357333333,6.00566666667,24.1336666667,35.0408666667,36.8231333333,6.94186666667
589.08,5.63273333333,40.5804666667,40.1430666667,37.6593333333,37.5202,6.0262,23.9948,34.7903333333,36.673,6.9368
589.42,5.62993333333,40.3376666667,39.8944,37.4298666667,37.2918666667,6.03513333333,23.8816666667,34.5458666667,36.509,6.94213333333
589.76,5.56746666667,40.0682,39.6620666667,37.1902666667,37.0716666667,5.95446666667,23.7039333333,34.2749333333,36.3253333334,6.8822
590.09,5.5472,39.916,39.5081333334,37.0507333333,36.9276,5.94626666667,23.6228666667,34.1078666667,36.263,6.8662
590.43,5.46506666667,39.534,39.1436666667,36.7438666667,36.6240666667,5.88786666667,23.3593333333,33.7581333333,36.0422666667,6.78926666667
590.77,5.49293333333,39.407,39.0968666666,36.6655333333,36.5807333333,5.92273333333,23.3294666667,33.6270666667,36.0754666667,6.8044
591.11,5.4696,39.0904666667,38.8330666667,36.3981333333,36.3416,5.91713333333,23.1629333334,33.3872,35.8913333333,6.7736
591.44,5.45193333333,38.8244,38.575,36.1336666667,36.1174,5.86793333333,22.9955333333,33.1064666667,35.702,6.752
591.78,5.39726666667,38.5383333333,38.2979333333,35.8103333333,35.9168,5.84773333333,22.8058,32.7846666667,35.4960666667,6.70846666667
592.12,5.40246666667,38.2624,38.0810666666,35.5665333334,35.7226,5.86753333334,22.6496666667,32.5477333333,35.3441333333,6.70013333333
592.46,5.383,38.0118,37.8372,35.3739333333,35.5204666667,5.8268,22.5139333333,32.3015333333,35.2238666667,6.689
592.79,5.35586666667,37.7294,37.5712666667,35.1143333333,35.3184,5.80993333333,22.3702666667,32.0697333333,35.0889333334,6.67353333333
593.13,5.3844,37.4816666667,37.3684666667,34.8996666667,35.1645333333,5.84986666667,22.2754666667,31.8522,34.9742666667,6.68893333333
593.47,5.476,37.2956666667,37.1652666667,34.7274666667,35.0458,5.95573333333,22.2048,31.7014666666,34.8936666667,6.7406
593.80,5.44833333334,36.9012,36.8000666667,34.3838666667,34.7743333333,5.89506666667,21.9834,31.3636,34.6368,6.71153333333
594.14,5.42613333333,36.611,36.5107333333,34.0887333333,34.5672,5.8684,21.8364,31.1263333333,34.4416,6.68213333333
594.48,5.40953333333,36.3298,36.2496,33.8135333333,34.3237333333,5.8444,21.682,30.8563333333,34.2528,6.65193333333
594.81,5.42933333333,36.1280666667,36.0006,33.5803333333,34.1354,5.87046666667,21.6050666667,30.6122,34.1426,6.6918
595.15,5.41513333333,35.8364,35.6972,33.3163333333,33.906,5.88753333334,21.4931333333,30.3996666667,33.9550666667,6.67786666667
595.49,5.4352,35.5893333333,35.4908,33.119,33.7119333333,5.90366666667,21.4464666667,30.1961333333,33.852,6.6806
595.82,5.40533333333,35.3281333333,35.2324,32.8760666667,33.4811333333,5.86646666667,21.3207333333,29.9455333333,33.7006666667,6.6428
596.16,5.46773333333,35.1582666667,35.0624666667,32.6844666667,33.3424,5.90653333333,21.2575333334,29.775,33.5642,6.66226666667
596.50,5.527,34.9978,34.8899333333,32.5332,33.2415333333,5.96253333333,21.2238,29.6476666667,33.4804666667,6.73006666667
596.83,5.54746666667,34.8326666667,34.6926,32.4018,33.1028666667,5.96006666667,21.1457333333,29.508,33.3805333333,6.75466666667
597.17,5.50533333333,34.5792,34.4394,32.1748666667,32.8704,5.921,21.0247333334,29.2957333333,33.2012666667,6.73266666667
597.51,5.4928,34.4004666667,34.2674666667,32.0064666667,32.7150666667,5.94033333334,20.9308666667,29.1366666667,33.0778666667,6.73206666667
597.84,5.51993333333,34.28,34.1618666667,31.8854666667,32.6086666667,5.9838,20.8773333333,29.0302666666,33.0100666667,6.76573333333
598.18,5.52453333333,34.0424666667,33.9073333333,31.6523333333,32.3697333333,5.9382,20.7512,28.8509333334,32.8408,6.75993333333
598.52,5.52606666667,33.8754,33.7595333333,31.4971333333,32.25,5.90106666666,20.6688,28.7048,32.7412666667,6.74
598.85,5.5288,33.7428,33.6274666667,31.3517333333,32.1130666667,5.8988,20.5664666667,28.5641333333,32.6994666667,6.76113333333
599.19,5.5542,33.5682,33.4236666667,31.1409333333,31.9441333333,5.89393333333,20.4257333333,28.3913333333,32.5703333333,6.79573333333
599.53,5.6402,33.4500666667,33.2677333333,30.9952666667,31.8285333333,5.98226666667,20.3586666666,28.2927333333,32.4799333333,6.87493333333
599.86,5.568,33.1500666666,33.0014,30.725,31.5945333333,5.9416,20.1864,28.0561333334,32.2709333333,6.8084
600.20,5.53246666667,32.9322666667,32.7593333333,30.5170666667,31.3514666667,5.937,20.0428666667,27.8571333333,32.1074,6.74966666667
600.53,5.4398,32.6244666667,32.4736,30.1886666667,31.0465333333,5.88206666667,19.8229333333,27.5782666667,31.8700666667,6.69053333333
600.87,5.38026666667,32.3744666667,32.2118,29.9204,30.8240666667,5.80406666667,19.66,27.3459333333,31.7063333333,6.62793333333
601.21,5.41093333333,32.2416666667,32.0665333333,29.7558,30.6886666667,5.78973333333,19.6232666667,27.2171333333,31.6624666667,6.64806666667
