wavelength,Back_DigCaef,Belly_DigCaef,Breast_DigCaef,Crissum_DigCaef,Crown_DigCaef,DorTail_DigCaef,Rump_DigCaef,Throat_DigCaef,WingTip_DigCaef
742.76,8.36733333333,30.7536666667,19.6311666667,24.2304166667,6.90808333333,8.93966666667,8.24399999999,18.5013333333,12.8863333334
743.07,8.17724999999,30.467,19.227,23.9728333333,6.68791666667,8.7735,7.90575,18.1776666666,12.5609166667
743.39,8.42808333333,30.71325,19.3813333333,24.1160833333,6.86241666667,9.06883333333,8.07758333333,18.1850833334,12.61675
743.70,8.5695,30.9396666667,19.5614166667,24.1988333333,7.02158333334,9.19208333334,8.35891666667,18.27525,12.7186666666
744.02,8.67291666667,30.9289166667,19.41725,24.2135833333,7.09375,9.07116666667,8.2685,18.165,12.6698333333
744.34,8.90866666667,31.1200833333,19.7725,24.5913333334,7.38533333333,9.31091666667,8.52300000001,18.311,12.8155833333
744.65,8.628,30.9571666667,19.5988333333,24.3845833334,7.06891666667,8.85633333334,8.12166666668,18.0665,12.5265833334
744.97,8.1365,30.3809166667,19.1153333333,23.8890833333,6.58858333333,8.25333333333,7.59608333333,17.5874166667,11.9461666667
745.28,8.17225,30.3955833333,19.309,24.2614166666,6.8225,8.30641666667,7.67191666667,17.731,12.1779166667
745.60,7.79441666667,30.0563333333,19.0116666667,23.8444166667,6.37116666667,7.8655,7.24541666667,17.1749166666,11.824
745.91,8.20658333334,30.4161666666,19.2788333333,24.119,6.6605,8.01791666667,7.4455,17.4104166667,12.0355833334
746.23,8.70041666667,30.8455833333,19.7085,24.3508333333,7.13716666667,8.44875,8.024,17.9071666666,12.5306666667
746.55,8.84574999999,31.0613333333,19.9871666667,24.6526666667,7.61183333333,8.75483333334,8.37366666666,18.2206666667,12.9718333334
746.86,8.85141666668,31.4133333333,20.0866666667,25.071,7.829,8.91241666666,8.53299999999,18.3935833334,12.9725
747.18,9.11958333333,31.4833333333,20.4535833333,25.34475,8.16933333334,9.34708333334,8.93533333333,18.6169166666,13.46175
747.49,8.98766666666,31.4999166667,20.3201666666,25.0865,8.01783333333,9.23341666667,8.84483333333,18.4635,13.538
747.81,8.89241666668,31.7026666667,20.1213333333,25.193,7.91066666667,9.01225,8.73599999999,18.487,13.5983333333
748.12,9.28875000001,31.846,20.5214166667,25.4596666667,8.38583333332,9.52525,9.19366666667,18.8435,14.1385833333
748.44,9.55824999999,32.2225833333,20.7761666666,25.7384166667,8.74808333333,9.996,9.54533333333,19.03825,14.6315
748.75,9.54808333334,32.1773333333,20.6765,25.6661666666,8.80033333332,10.0346666667,9.55125000001,19.057,14.56375
749.07,9.47675,32.0855,20.6608333333,25.64175,8.86425000001,10.1478333333,9.35291666666,19.1458333333,14.60125
749.38,9.06975000001,31.9605833333,20.38125,25.3520833333,8.56925,9.9805,9.12149999999,18.9759166667,14.4669166667
749.70,8.94308333332,31.8055,20.2349166667,25.24,8.31374999999,9.89358333335,8.92058333333,18.7718333333,14.2856666667
750.01,8.91208333333,31.68475,20.2496666667,25.182,7.98225,9.78983333332,8.81450000001,18.611,14.2605
750.33,8.71175,31.45375,20.1700833334,24.87375,7.7315,9.53983333333,8.61466666667,18.5203333333,14.1175
750.64,8.52783333333,31.2394166667,19.8139166667,24.6336666667,7.46141666667,9.30575,8.32041666666,18.323,13.7528333334
750.96,8.45108333333,31.2990833333,19.9241666667,24.6240833333,7.35216666667,9.12808333333,8.28100000001,18.4295833333,13.5171666667
751.27,8.17266666667,30.9270833333,19.6269166667,24.3116666667,6.92041666667,8.78258333333,8.05783333333,18.0993333333,13.0966666667
751.59,7.83608333333,30.37675,19.0701666666,23.8838333334,6.46316666667,8.32016666667,7.52016666666,17.4963333333,12.472
751.90,7.50858333334,30.0179166667,18.8261666666,23.6485833333,6.02158333334,7.87625,7.03824999999,17.2695,12.04275
752.22,7.38933333334,30.0475,18.7995833333,23.5989166667,5.9685,7.86958333333,6.96541666666,17.16675,12.0165
752.53,7.55425,30.2935833333,18.7781666667,23.7370833333,5.9435,7.91891666667,7.09366666666,17.2468333334,12.2415833334
752.85,8.23383333333,30.5323333333,19.1390833333,24.031,6.35541666667,8.3565,7.40733333333,17.67225,12.631
753.16,8.11108333333,30.49025,19.022,23.985,6.26325,8.18425,7.35475000001,17.4065833333,12.4005833333
753.47,8.22325000001,30.6945,19.09525,24.1826666667,6.43508333333,8.41666666667,7.70599999999,17.6140833333,12.4533333334
753.79,8.36666666668,30.66025,19.163,24.2790833333,6.63116666667,8.65366666667,7.90949999999,17.6813333334,12.6184166666
754.10,7.91958333333,30.3873333333,19.0240833333,24.1760833333,6.46025,8.35016666667,7.72449999999,17.50725,12.4123333334
754.42,8.08566666667,30.3125,19.072,24.32775,6.92841666667,8.68783333333,7.94533333333,17.67375,12.7625833333
754.73,8.28275,30.3334166667,19.3098333333,24.4915833334,7.11466666667,8.963,7.98991666667,17.8754166667,12.862
755.05,8.49883333333,30.8075833333,19.7123333333,24.7131666667,7.21558333334,9.18758333333,8.41116666667,18.3348333333,13.1651666667
755.36,8.41475,30.6721666666,19.4908333334,24.5825833333,7.15875,9.15475000001,8.30291666667,18.1398333334,13.1499166667
755.67,8.68975,30.6958333333,19.5179166667,24.6096666666,7.3015,9.25666666666,8.48266666667,18.3198333333,13.2110833333
755.99,8.52675,30.4674166667,19.43075,24.40975,7.14291666667,9.161,8.47575000001,18.1080833334,12.9154166666
756.30,7.765,30.0055,18.9194166667,23.9764166667,6.72416666666,8.63458333333,8.08683333333,17.5808333334,12.50675
756.62,8.00733333333,30.1346666667,19.1138333333,24.2415,7.04966666666,8.83458333334,8.17200000001,17.9365833333,12.96325
756.93,8.62258333333,30.4430833333,19.5158333333,24.5811666667,7.70366666667,9.18783333333,8.54441666667,18.2495,13.4464166667
757.24,8.69525,30.53275,19.6415,24.8053333333,7.77325,9.03675,8.6475,18.3095,13.53825
757.56,8.82475,30.7630833333,19.677,24.8144166667,7.67,9.05483333334,8.5945,18.36775,13.6940833334
757.87,8.74208333333,30.92275,19.7768333333,24.8060833333,7.32541666667,9.04341666667,8.56883333332,18.3465,13.8404166667
758.18,8.05991666666,30.4459166667,19.31875,24.23825,6.90683333333,8.49966666667,8.15,17.9094166667,13.5195833333
758.50,7.80625,30.26475,18.98825,24.1271666667,6.84258333333,8.39991666667,7.87958333334,17.76275,13.385
758.81,8.0935,30.4220833333,19.4664166666,24.4678333334,7.21683333333,8.74033333333,8.20100000001,18.1136666667,13.5816666667
759.13,7.55566666667,30.17375,19.1433333334,24.1524166667,6.65541666667,8.42441666667,7.66766666668,17.7244166667,13.2233333334
759.44,7.88833333333,30.5125,19.4701666667,24.5585,7.07883333333,8.86591666667,7.8075,18.1140833333,13.7055
759.75,8.37825,30.7526666667,19.8734166667,24.8340833334,7.47558333333,9.47825,8.23999999999,18.69025,14.0618333334
760.07,8.27433333333,30.7905,19.8485,24.7430833334,7.1975,9.42758333332,8.20141666666,18.7544166667,13.8634166667
760.38,8.17366666667,30.8080833333,19.7443333333,24.743,6.8465,9.34766666667,8.08316666667,18.7995833334,13.7001666667
760.69,8.22116666667,30.5228333333,19.4399166667,24.42575,6.74616666667,9.46499999999,8.06825000001,18.6956666667,13.54
761.01,8.51108333333,30.6751666667,19.7164166667,24.7006666667,7.037,9.78425,8.52433333333,18.7950833333,13.7451666667
761.32,8.715,30.807,19.86775,24.85375,7.31833333334,9.77158333334,8.63875000001,18.8875833333,13.733
761.63,9.38466666668,31.4254166667,20.4733333333,25.401,8.01433333333,10.4174166667,9.20825000001,19.4343333333,14.1968333333
761.94,9.70533333333,31.6570833333,20.7883333333,25.58,8.36516666667,10.671,9.49050000001,19.6049166667,14.4360833333
762.26,9.58191666667,31.7001666667,20.6075,25.41525,8.21341666667,10.4265,9.52341666666,19.6208333333,14.3254166667
762.57,9.80299999999,31.8665,20.7624166667,25.5461666667,8.50733333333,10.6115,9.76008333332,19.8709166667,14.5493333333
762.88,9.64958333332,31.8753333333,20.6576666667,25.29375,8.27566666667,10.36825,9.55541666666,19.6506666667,14.3093333333
763.20,9.67283333333,32.1128333333,20.76075,25.4766666667,8.38258333333,10.313,9.58483333334,19.5998333333,14.3578333333
763.51,9.87583333335,32.193,20.88925,25.5573333333,8.65149999999,10.4384166667,9.64950000001,19.8100833333,14.56925
763.82,9.83400000001,32.2566666666,20.9703333334,25.5636666667,8.67358333333,10.4585,9.57758333333,19.9496666667,14.6404166667
764.14,9.84349999998,32.44575,21.1560833333,25.73575,8.64733333332,10.4456666667,9.52708333334,20.0756666667,14.7420833333
764.45,9.69400000001,32.2995833334,20.931,25.5036666666,8.40991666667,10.0790833333,9.10333333334,19.98675,14.5358333334
764.76,9.32816666666,31.8128333333,20.5110833334,25.2535,8.19575,9.96175,8.80516666666,19.7616666667,14.2806666667
765.07,9.13399999999,31.6250833333,20.2151666666,25.146,7.99883333333,9.76349999999,8.70141666667,19.58025,14.1969166666
765.39,8.75508333332,31.23675,19.89575,24.9115833334,7.58133333334,9.37733333333,8.28616666666,19.31475,13.8651666666
765.70,8.55825,31.143,19.7226666666,24.8001666667,7.39908333333,9.14883333333,7.85833333334,19.0289166666,13.745
766.01,8.82100000001,31.386,20.0371666667,25.1095,7.60025,9.24558333333,7.97508333334,19.2178333334,13.8835
766.32,8.91558333334,31.3005,20.32075,25.51925,7.81733333334,9.19108333333,8.16925000001,19.55375,14.1285
766.64,8.50141666666,30.8600833333,20.0276666666,25.2374166667,7.37983333334,8.68766666667,7.70866666667,19.2640833333,13.7439166666
766.95,7.67733333334,30.0074166667,19.2409166667,24.5613333333,6.5865,7.971,7.10516666667,18.2418333333,12.9060833334
767.26,7.23966666667,29.64975,18.8146666666,24.2243333333,6.29675,7.56166666667,6.79,17.71275,12.44225
767.57,7.02741666667,29.7743333333,18.6069166667,23.9043333333,6.15408333333,7.43116666667,6.59491666667,17.61,12.2836666667
767.88,7.15483333333,30.0134166667,18.8840833333,24.075,6.4665,7.77583333334,6.931,17.8026666667,12.2571666667
768.20,7.14666666667,30.2486666667,19.1143333333,23.8525,6.28266666667,7.63533333333,6.90666666667,17.6571666667,12.068
