wavelength,Back_TanChrf,Belly_TanChrf,Breast_TanChrf,Crissum_TanChrf,Crown_TanChrf,DorTail_TanChrf,Patch10_TanChrf,Patch11_TanChrf,Patch12_TanChrf,Patch13_TanChrf,Rump_TanChrf,Throat_TanChrf,WingTip_TanChrf
195.13,37.0238333333,-40.0,0.83325,-8.21441666667,-38.5713333333,-25.238,1.60704166665,-1.0713333333,-22.2619166667,-46.0713333333,9.52391666669,-8.57141666666,-6.42849999998
195.51,38.50575,-57.4711666666,2.72983333333,-9.62625,-49.7126666666,-30.6035,-4.525875,-8.33316666665,-31.0345,-65.0860833334,7.18391666669,-5.89066666667,-23.5631666667
195.89,27.9410833333,-75.6535833333,-0.653583333325,-13.0719166667,-69.6078333335,-32.3528333333,-4.73870833332,-15.3595,-49.3464166667,-86.1109999999,0.163416666675,-14.3790833333,-41.6665833333
196.27,19.1255833333,-70.7649999999,-1.09283333335,-20.3551666667,-58.4699166667,-30.7376666667,-5.53295833332,-17.7595,-38.7976666667,-72.9507499998,0.273250000025,-11.33875,-38.1146666667
196.65,22.3118333333,-64.6505833334,11.9623333334,-18.8171666667,-49.328,-26.74725,4.83879166666,-16.2634166667,-27.957,-67.2041666667,6.586,0.269,-31.04825
197.03,15.9723333333,-59.3055,13.75,-11.25,-47.361,-26.9445833334,4.51383333333,-14.8611666667,-26.5278333333,-70.8334166668,4.58333333335,3.47233333334,-28.0554166667
197.40,12.6543333333,-67.9013333332,6.63591666665,-17.90125,-50.7715833334,-39.1975,0.463041666675,-23.1481666666,-36.88275,-80.2468333332,1.08033333335,-3.70366666666,-33.33325
197.78,34.18075,-28.9548333333,36.0167499999,14.8305833333,-19.91525,-13.4179166667,36.22875,12.28825,-2.96608333331,-39.1243333333,29.3784999999,28.2485833333,-0.423666666657
198.16,35.6965,-12.0645833333,44.4028333334,15.174,-13.4329166667,-9.07975,38.1218333333,14.55225,4.10441666669,-30.7214999999,30.3483333333,30.3480833333,6.34316666667
198.54,44.9275833334,9.54125,66.1834999999,33.5749166667,1.32841666668,8.09183333343,61.3525833333,28.8648333334,23.1883333333,-12.0774166667,43.599,48.7923333334,26.93225
198.92,40.9091666667,14.3939166667,77.1465000001,37.62625,2.02008333333,5.30283333327,63.005,32.3233333333,22.601,-11.4900000001,39.8989166667,52.9039166667,28.4090833332
199.30,49.537,35.1851666667,88.5414999999,51.7360833334,17.5924166667,24.8842499999,73.6112083333,44.67575,41.55075,5.55566666665,50.4629166667,65.8565,40.5091666667
199.68,36.14725,31.7100833333,77.9220833334,46.5369166667,17.0996666667,22.18625,67.0454166666,35.8225,37.12125,0.757583333325,43.3981666667,52.81375,39.7186666667
200.06,36.3985,26.43675,73.8505000001,44.8274166667,19.4444166666,21.2643333333,58.237375,29.98075,37.2606666667,4.023,39.4635833333,51.24525,42.3372499999
200.44,39.0564166667,32.2289166667,79.9196666667,49.8995,22.69075,24.19675,59.0863333333,36.747,36.2449166667,1.30533333335,46.486,54.71875,46.5863333333
200.82,39.9390833333,31.504,85.2644166668,56.4023333333,22.7641666667,32.8254166666,55.2337083333,39.2276666667,38.3129166666,-8.33333500001e-05,50.3048333332,56.19925,51.5243333333
201.19,37.111,23.2221666667,88.4445833333,57.0001666666,16.6666666667,32.6666666666,48.77775,34.11125,38.11125,-8.77783333333,50.2221666667,53.2223333334,45.8888333333
201.57,25.7936666667,15.344,92.8570833334,50.1322499999,-1.98416666668,22.7515000001,36.9708333333,27.9100833333,33.0686666667,-28.8360833334,46.69325,50.7935833333,38.3599166667
201.95,-11.88275,-18.5185833333,63.11725,18.5185833333,-35.1850833333,-9.87666666666,-4.243875,-13.7345833333,5.55541666668,-79.7839166667,14.6604166666,17.5925833333,10.1850833334
202.33,-79.4445833333,-78.0555833332,41.6666666668,-5.8335,-102.222333333,-55.27775,-60.4166666667,-78.6110833332,-23.3334166666,-190.555583333,-20.0000000001,-2.4999999999,-43.33325
202.71,-471.875,-430.208333333,-69.7916666667,-156.25,-535.416666667,-425.0,-489.583333333,-490.625,-222.916666667,-882.291666668,-230.208333333,-186.458333333,-382.291666667
203.09,-4025.0,-3975.0,-1316.66666667,-1783.33333333,-4358.33333333,-4041.66666667,-4633.33333333,-4583.33333334,-1808.33333333,-7366.66666666,-2008.33333333,-2083.33333333,-3858.33333333
203.47,-1277.77775,-1416.66666666,-455.555666667,-716.666583333,-1477.77783333,-1363.88891667,-1663.88883333,-1458.33325,-761.111083333,-2527.77791667,-688.889000001,-791.666666665,-1405.55533333
203.85,425.0,493.333333334,173.333333334,271.666666667,535.0,481.666666667,592.083333333,480.0,345.0,828.333333332,255.0,286.666666667,497.5
204.22,570.238166666,514.28575,201.1905,257.14275,632.142833334,621.428583334,774.404583333,561.904833333,382.142833333,1146.4285,220.238,335.714166666,620.238083332
204.60,779.16675,655.555666666,369.4445,359.72225,837.499999998,872.222166668,967.361041667,741.666583334,516.666833333,1430.55558333,398.611083333,481.944416666,836.111333332
204.98,503.846166667,395.513,315.384583333,272.435916667,486.538416667,525.641083333,524.679583333,463.4615,359.615333333,772.435833334,289.743583333,342.307666667,509.615416667
205.36,674.166666668,486.666666666,475.833333333,375.0,614.166666667,700.000000001,650.833333334,597.5,450.833333333,1027.5,354.166666667,460.0,633.333333333
205.74,833.333416668,634.259166667,633.333416667,491.666666667,748.148166666,848.148249999,806.0185,774.074083333,607.407333333,1288.88891667,481.481583333,604.629666667,776.851833332
206.12,662.5,538.888833333,513.1945,422.916583333,624.3055,682.638916667,654.166666667,601.388916666,528.472416667,1028.47216667,412.500166667,529.16675,624.3055
206.50,872.500000001,733.333333333,640.833333334,556.666666667,774.166666666,879.166666667,805.0,783.333333334,679.166666666,1265.83333333,549.166666667,735.000000001,809.166666667
206.87,-688.888916668,-551.388833333,-502.777666667,-422.916666667,-572.9165,-642.361083334,-593.749916667,-584.02775,-502.77775,-1003.47216667,-421.527833333,-568.055583333,-622.22225
207.25,-1481.9445,-1116.66683333,-1165.27775,-855.555583332,-1225.0,-1345.83325,-1293.75008333,-1230.55558333,-1097.22216667,-2086.11116667,-995.833166667,-1211.111,-1234.72233333
207.63,1791.66683333,1334.72208333,1438.88908333,1008.33333333,1465.27775,1508.33325,1489.58345833,1475.0,1302.77775,2259.72233333,1247.22225,1398.61091667,1443.05575
208.01,3877.77783333,2977.77775,3319.4445,2238.88883334,3194.4445,3188.88891667,3280.55554166,3288.88883333,2749.99991667,4713.88875,2802.77783333,3030.5555,3113.88891666
208.39,429.166666667,361.979166666,383.072916667,284.114583333,379.6875,360.416666667,373.697916667,383.072916667,329.166666667,508.854166667,339.84375,365.104166667,369.010416666
208.77,503.273916667,431.845083333,446.726166667,334.821333333,442.262083333,412.500083333,446.27975,458.333333333,383.928583333,584.523916667,395.23825,426.190583333,420.833333333
209.14,416.6665,357.598,376.960833333,282.598083333,362.499916667,342.401833334,386.887208333,374.754833333,324.264833333,477.941166667,339.460916666,357.107833333,348.28425
209.52,507.142833333,430.357083333,444.642916667,338.988,437.499916666,394.940583334,472.619125,462.500083333,404.46425,584.52375,427.381083333,427.678583333,412.499916667
209.90,1390.0,1150.0,1180.83333333,852.499999999,1132.5,1007.5,1249.16666667,1245.0,1047.5,1521.66666667,1178.33333333,1141.66666667,1093.33333333
210.28,3397.91666666,2714.58333333,2760.41666666,1956.25,2597.91666667,2402.08333333,2963.54166667,3058.33333333,2427.08333333,3583.33333334,2912.5,2710.41666667,2750.0
210.66,-6129.16666667,-4637.5,-5066.66666667,-3400.0,-4620.83333333,-4366.66666666,-5395.83333333,-5508.33333333,-4291.66666666,-6729.16666667,-5437.5,-4879.16666667,-4816.66666666
211.03,2102.77766667,1655.5555,1748.61108333,1158.33341667,1651.38891667,1562.49991667,1854.16675,1954.16641667,1556.94441667,2333.33316667,1916.66666667,1730.55558333,1706.94433333
211.41,-2989.58333333,-2406.25,-2439.58333333,-1610.41666667,-2393.75,-2200.0,-2561.45833334,-2781.25,-2254.16666667,-3472.91666666,-2712.5,-2427.08333333,-2464.58333333
211.79,-1315.74075,-1057.4075,-1100.00008333,-724.999916666,-1060.18508333,-1047.22225,-1180.092625,-1236.11108333,-989.814833333,-1599.07408334,-1186.111,-1083.33341667,-1137.96308333
212.17,-1420.83333334,-1155.20833333,-1196.875,-790.624999999,-1155.20833333,-1236.45833333,-1307.29166667,-1341.66666667,-1089.58333333,-1805.20833333,-1281.25,-1185.41666667,-1275.0
212.55,-746.666666667,-576.111166667,-617.22225,-411.666666667,-574.444416667,-651.666583333,-700.555625,-697.222166667,-557.777833333,-930.5555,-665.0,-578.333166666,-641.111083333
212.92,2868.75,2175.0,2329.16666666,1527.08333333,2191.66666667,2489.58333333,2669.79166667,2675.0,2183.33333333,3508.33333333,2614.58333333,2245.83333333,2489.58333333
213.30,788.333416667,632.22225,640.5555,433.888916667,630.555583333,729.999833334,745.277833333,764.4445,601.66675,982.222416668,731.111083333,647.777750001,733.333333333
213.68,398.655916666,342.473166667,344.623583333,242.742083333,342.741833333,391.397916667,391.66675,386.021583333,319.354583333,495.96775,381.451666667,346.77425,401.075416667
214.06,248.202583333,216.34,217.483583333,159.80375,217.810416667,242.810333333,247.140541667,238.7255,204.575166666,306.862666666,233.660166667,218.6275,260.294083333
214.44,244.290166667,211.88275,219.444416667,158.48775,219.753166666,237.345583333,242.284,229.784,210.031,300.463,218.364083333,213.58025,248.765666667
214.81,255.6605,227.358416667,233.805083333,166.03775,235.062916667,244.9685,257.625791667,236.163416667,222.79875,313.993583333,223.584916667,228.302,259.276666667
215.19,266.5065,237.339833333,240.86525,184.45525,243.589666667,260.256416667,278.285291667,246.15375,236.378333333,327.083166667,230.448666667,243.108916666,278.365416667
215.57,293.166666667,257.5,258.333333333,200.833333333,257.833333333,275.0,301.25,273.666666667,248.0,343.833333333,244.333333333,261.833333333,308.166666667
215.95,326.595583333,296.099333333,289.007,230.141916667,289.893666666,308.688083334,330.14175,315.95725,278.01425,381.560083334,280.851,298.93625,354.61
216.32,309.294916667,274.198666667,268.429583333,228.686,272.91675,285.8975,303.765958333,299.6795,267.147416667,352.56425,273.237166667,287.820583333,341.185833333
216.70,352.131833334,313.9535,311.046416667,259.30225,313.372083333,330.620166667,339.244166667,340.504,304.844833333,411.434,315.503916667,335.658833334,403.68225
217.08,445.052083333,401.822916667,409.375,345.3125,401.822916666,443.229166666,440.494791666,432.8125,398.4375,545.3125,413.020833333,430.208333333,521.354166667
217.46,1296.66666667,1157.5,1243.33333333,997.499999998,1150.83333333,1282.5,1308.33333334,1293.33333333,1202.5,1638.33333333,1240.83333333,1257.5,1532.5
217.83,1275.0,1115.83333333,1199.16666667,972.5,1103.33333333,1255.0,1260.41666667,1287.5,1178.33333334,1595.83333333,1183.33333334,1173.33333333,1477.5
218.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.59,-1135.83333333,-1044.16666667,-1137.5,-914.166666666,-1066.66666667,-1205.0,-1145.83333333,-1189.16666667,-1038.33333333,-1513.33333333,-1121.66666667,-1002.5,-1406.66666667
218.97,-640.196,-579.90175,-624.019583334,-501.470666667,-606.862833333,-698.529333333,-645.343041666,-675.490083333,-589.215583334,-841.176333333,-635.784416667,-536.76475,-794.607916667
219.34,-471.212166667,-418.560583333,-447.348583333,-362.12125,-451.515166667,-510.227333333,-469.128916667,-495.075833333,-423.106083334,-623.106,-481.0605,-362.500083334,-576.894083333
219.72,-451.136333333,-397.727333333,-417.803166667,-350.378833333,-432.9545,-484.848416667,-448.863791666,-458.712083334,-429.92425,-595.833333333,-463.636416667,-341.666583333,-542.803083333
220.10,-200.416666667,-169.791666666,-179.375,-146.875,-192.291666667,-208.958333334,-194.6875,-186.875,-191.25,-267.291666667,-205.625,-132.083333333,-224.166666667
220.47,-107.75875,-89.2240000001,-99.569,-65.51725,-102.586333333,-107.614916667,-106.609375,-93.2471666664,-95.1150000001,-147.84475,-105.028583333,-56.3217499999,-109.48275
220.85,-98.9580833334,-85.4164166666,-86.5881666667,-59.7654166667,-92.7080833333,-100.260166667,-101.301916667,-90.3642500001,-90.2341666665,-132.81225,-89.9736666668,-51.8226666667,-93.0986666668
221.23,-102.112833333,-90.4928333333,-85.7981666666,-59.3896666667,-92.0188333333,-93.4273333334,-98.9437916667,-94.2488333333,-86.0328333335,-126.995333333,-85.3285833334,-54.3428333333,-95.5397499999
221.61,-132.123833333,-114.381583333,-102.284916667,-81.1827500001,-121.102166667,-113.172083333,-122.177416667,-116.397916667,-102.822666667,-151.07525,-107.795833333,-67.6074166667,-128.494583333
221.98,-95.3703333334,-74.0740833333,-67.2841666666,-56.3786666666,-85.4938333334,-76.3373333335,-89.7633749999,-82.0988333332,-66.7696666666,-109.465,-77.4691666667,-44.9589166667,-97.0163333334
222.36,-95.4166666667,-71.4583333333,-65.2083333334,-55.3125,-85.1041666667,-71.5625,-89.8437499999,-81.6666666668,-67.0833333333,-108.333333333,-78.1249999999,-46.875,-97.1875
222.74,-109.523916667,-77.6190833334,-71.0714166666,-62.9761666667,-89.5237500001,-83.6903333332,-103.6905,-96.6665833334,-75.7143333332,-120.23825,-88.2142500001,-52.6189166667,-111.428583333
223.11,-104.999916667,-76.9998333332,-66.4445000001,-68.8889166667,-81.7779166666,-78.5555000001,-96.8332916668,-94.22225,-71.0000833334,-114.888916667,-82.7777499999,-50.1111666667,-105.4445
223.49,-109.36075,-80.4795833333,-75.1142500001,-73.8584166666,-86.0729999999,-81.2785,-99.3151666666,-100.684916667,-75.1141666666,-118.607166667,-82.4200833335,-62.8995833332,-108.561666667
223.87,-117.262,-88.6904166666,-88.5713333334,-84.1666666667,-93.6904166667,-97.8570833334,-111.84525,-111.547583333,-80.9525,-127.61925,-93.2143333333,-72.619,-120.9525
224.24,-186.0,-144.666666667,-147.666666667,-141.5,-146.833333333,-162.666666667,-178.25,-185.0,-134.0,-202.166666667,-147.5,-125.666666667,-200.166666667
224.62,-268.8035,-213.034166666,-213.889,-209.6155,-214.743583333,-247.222166667,-255.448833333,-268.803333333,-197.222166667,-292.5215,-221.367416667,-184.401666667,-293.16225
225.00,-362.5,-281.11125,-291.111166667,-293.611166667,-299.4445,-331.9445,-348.888833333,-358.333416667,-263.333333333,-399.16675,-307.777833333,-256.389,-404.72225
225.38,-553.9475,-412.719333334,-428.947333333,-460.964916667,-461.403666667,-508.77175,-535.964875,-545.1755,-416.227833333,-607.894916666,-462.280583333,-393.421166667,-632.017416667
225.75,-498.8095,-361.508,-398.015833333,-411.111083333,-410.3175,-486.507916666,-476.190666667,-489.6825,-385.3175,-551.984083333,-390.873166667,-372.619,-548.015833333
226.13,-605.09275,-481.944416667,-512.5,-500.000083333,-499.074,-612.500083334,-579.16675,-610.18525,-483.796166667,-660.648166667,-485.648083333,-491.66675,-650.0
226.51,-1460.41666666,-1186.45833333,-1254.16666667,-1222.91666667,-1229.16666667,-1473.95833334,-1360.41666667,-1432.29166667,-1187.5,-1637.5,-1144.79166667,-1225.0,-1510.41666667
226.88,-514.855166667,-409.7825,-427.17375,-430.072583333,-440.217333333,-506.884,-478.985458333,-472.826166667,-428.9855,-574.637666667,-392.7535,-452.173916667,-515.941916667
227.26,-392.204333333,-312.365583334,-320.430083334,-314.515916667,-344.623666667,-365.053916667,-359.27425,-356.182833333,-337.096666667,-435.215,-303.7635,-351.344,-397.311833334
227.64,-186.155916667,-144.623833333,-147.714916667,-153.226,-163.172,-172.8495,-163.844041667,-167.87625,-162.096833333,-204.704166667,-137.5,-159.408583333,-186.828
228.01,-112.037,-84.72225,-84.1665833333,-92.7779166666,-98.2406666668,-100.185166667,-91.435125,-101.203666667,-92.6850833333,-124.722333334,-75.18525,-92.9630000001,-107.037
228.39,-68.6156666667,-52.4194166667,-50.1344166666,-57.5941666667,-63.70975,-62.6345,-54.7379166667,-63.0375833333,-58.80375,-82.5939166666,-45.0941666666,-55.7123333334,-66.1290833333
228.76,-49.026,-36.7965,-31.6558333333,-40.6384166667,-43.8311666667,-42.2076666667,-35.7413333333,-44.7510833333,-42.3700833333,-59.1991666667,-28.3009166667,-38.0411666667,-47.1861666667
229.14,-34.1575833333,-25.2748333333,-17.6739166667,-25.36625,-28.75475,-26.8773333333,-18.91025,-31.3185,-28.2968333334,-42.628,-15.2015,-22.4816666667,-29.7619166667
229.52,-28.85875,-23.3579166666,-13.9571666667,-21.22325,-23.8505833333,-22.74225,-12.8695,-26.2315,-22.24975,-36.08375,-11.4121666667,-17.734,-23.399
229.89,-25.186,-21.09375,-10.15625,-19.8288333333,-19.9034166667,-18.8616666667,-8.90979166667,-23.21425,-19.7173333333,-31.5849166667,-9.97025,-14.4716666667,-19.6056666667
230.27,-19.0883333333,-14.6723333333,-2.956,-13.8533333333,-14.81475,-13.5328333333,-2.92008333334,-15.0640833333,-15.0640833333,-25.463,-5.12833333332,-7.87033333332,-13.2124166666
230.65,-10.6730833333,-7.72450000001,5.3525,-6.63458333333,-7.46800000001,-7.59608333332,2.41975000001,-7.5,-6.41025000001,-15.2243333333,1.05775,-0.352583333325,-6.53833333333
231.02,-11.9325833333,-10.0194166667,2.72366666667,-7.782,-8.78733333333,-8.917,1.16724999999,-10.2140833333,-8.07408333333,-16.66675,-0.227083333342,-1.00524999999,-7.68483333333
231.40,-9.93466666666,-8.07199999999,4.34641666667,-6.30725,-6.8955,-8.62758333334,2.82666666666,-8.10458333332,-4.90191666667,-14.1176666667,1.56858333333,0.490250000008,-6.01300000001
231.78,-17.7266666667,-17.1419166667,-0.292333333333,-12.1344166667,-15.3144166667,-15.24125,-5.55558333333,-14.6929166667,-10.307,-21.41825,-6.54233333333,-6.65200000001,-13.3041666667
232.15,-25.4651666666,-22.0929166667,-5.69766666667,-16.9379166667,-21.5115833333,-21.2403333333,-12.4225,-20.3875833333,-17.2093333333,-28.2556666667,-13.9923333334,-12.4031666667,-19.7285833333
232.53,-32.11875,-24.5811666666,-9.42208333332,-20.4353333333,-26.2144166666,-26.2563333333,-16.2899166667,-23.9531666667,-21.7335833333,-32.4538333333,-18.5928333333,-18.2998333333,-23.0738333333
232.90,-34.3638333333,-28.44975,-14.6954166667,-25.224,-32.0340833333,-32.3028333334,-21.9086666667,-27.68825,-25.85125,-38.75425,-23.5661666667,-23.9695,-27.50875
233.28,-37.3780833333,-33.1873333333,-19.20075,-30.8479166667,-37.232,-37.5731666667,-26.267,-30.1169166667,-28.655,-41.7639166666,-27.9239166667,-29.4346666667,-33.1386666666
233.66,-33.9015833333,-27.0358333333,-14.2993333333,-24.95275,-33.712,-32.57575,-24.3608333333,-24.9526666666,-23.5794166667,-36.9319166667,-23.2480833333,-26.4205,-28.3144166666
234.03,-35.3549166667,-27.564,-15.33525,-24.0139166667,-37.5245833334,-33.5305833333,-28.6735833333,-25.5425,-23.66875,-39.8424166666,-22.4851666667,-26.9725,-28.9449166667
234.41,-34.3195833334,-26.578,-17.30775,-24.5563333333,-39.1025,-32.1993333333,-28.944875,-28.0079166667,-24.5068333333,-39.79275,-19.3293333333,-27.6626666667,-28.1558333333
234.78,-36.64725,-26.8030833333,-21.0038333333,-25.9259166667,-41.7154166667,-31.2376666667,-29.5320416666,-30.79925,-28.50875,-42.1053333333,-20.3215833333,-30.16575,-28.2651666666
235.16,-33.0056666667,-24.204,-16.66675,-24.29775,-39.7471666667,-27.4811666667,-24.5319583333,-28.08975,-24.6721666666,-37.5936666667,-17.1348333333,-26.5449166667,-25.7959166667
235.54,-31.6204166667,-23.4720833333,-16.7590833333,-24.72225,-40.0926666667,-26.0186666667,-23.3795416667,-27.8704166667,-23.8886666667,-39.1203333333,-16.8980833334,-25.1853333333,-25.5556666666
235.91,-24.2544166667,-18.9474166666,-11.4913333333,-18.02625,-31.0965,-22.9384166667,-16.7544583333,-22.32475,-19.91225,-34.12275,-8.99124999999,-19.5175833333,-19.7806666666
236.29,-17.0379166667,-13.9851666667,-2.59916666665,-11.1385833333,-25.2063333333,-17.038,-9.40591666667,-15.71775,-13.8199166667,-28.2178333333,-0.206333333325,-11.7986666667,-14.5215
236.66,-12.9936666667,-12.2038333333,2.13258333332,-8.72816666667,-20.8925833333,-14.06,-8.23449999999,-11.7299166667,-11.967,-25.237,3.00149999999,-7.54341666665,-12.5198333333
237.04,-11.0225833333,-8.21966666666,8.63633333335,-2.19708333333,-15.0379166667,-8.18183333333,-3.37125,-7.68950000001,-7.31066666666,-20.4925,8.10608333332,-3.86366666667,-6.96983333333
237.41,-12.4644166667,-9.40166666666,7.62108333335,-1.63808333333,-15.7763333333,-7.65658333334,-4.683125,-8.04841666667,-8.51133333334,-21.75925,7.79916666667,-4.66533333334,-7.33641666668
237.79,-14.5743333333,-11.3636666667,3.71574999999,-5.91633333332,-20.1299166667,-10.5700833333,-6.98058333333,-11.2555,-12.37375,-26.4068333333,3.78783333334,-8.11708333333,-11.3275
238.17,-8.73500000002,-4.85275,7.66408333335,-2.81125000001,-14.6920833333,-5.15374999999,-0.937041666675,-6.72691666666,-7.22916666666,-20.3481666667,8.03208333333,-4.55158333332,-7.36283333334
238.54,-8.733,-4.92,7.1955,-3.2595,-13.284,-5.75025,0.046125,-6.7035,-6.79575,-19.8645,7.5645,-4.8585,-6.73425
238.92,-9.70733333332,-7.70608333334,4.98800000001,-5.37633333333,-14.994,-7.58658333335,-2.00108333332,-8.184,-7.10875000001,-22.0133333333,6.57099999999,-6.27241666668,-8.423
239.29,-6.43941666667,-4.05833333332,6.11474999999,-1.70441666667,-10.5789166667,-4.35616666667,0.121583333325,-6.08775,-3.84191666667,-18.5335,8.17108333332,-4.11258333333,-4.16683333333
239.67,-5.015,-3.36825000001,7.06091666666,0.449083333332,-8.28333333333,-3.56800000001,1.25983333332,-5.86316666667,-2.46999999998,-15.5188333333,10.12975,-2.91908333333,-1.59683333333
240.04,-4.32916666667,-1.92633333333,6.51508333334,1.10391666667,-7.22958333333,-2.01308333334,1.87225000001,-5.28141666667,-1.21233333332,-13.3983333333,9.32891666666,-1.79658333333,0.15150000001
240.42,-6.21616666666,-4.02225000001,2.67525,-1.57816666667,-8.37191666668,-3.21391666666,-0.991,-7.33258333333,-2.84833333333,-14.0300833333,6.54341666666,-4.36866666666,-1.05858333334
240.79,-5.61125,-3.42349999999,2.70533333334,-1.38608333333,-8.016,-2.18775,-0.150375,-7.89916666667,-1.11891666667,-11.8569166667,7.03075000001,-3.85775,-0.233666666665
241.17,-4.4715,-2.93274999999,3.12141666667,-1.30666666667,-7.69466666667,-1.989,0.551833333335,-6.983,-0.827416666668,-10.0320833333,7.33158333334,-2.46816666667,0.508000000003
241.54,-2.82916666667,-1.02874999999,4.89975,-0.192666666665,-5.47816666667,-0.39875,2.11558333333,-5.02825,0.334500000001,-7.69016666667,8.80925,-1.02875,1.78766666667
241.92,-2.2945,-1.01608333333,5.25116666667,0.319583333332,-4.1325,0.308333333335,2.52854166667,-4.70291666667,0.490916666668,-6.62091666666,9.44066666667,-0.821999999999,2.46583333333
242.29,-1.92791666667,-1.27466666667,6.02608333333,0.200166666667,-3.50816666667,0.231833333332,3.007875,-4.46691666667,0.684749999998,-6.06825,9.70291666665,-0.221083333333,3.72933333333
242.67,-2.24408333333,-1.89716666666,6.29341666667,-0.0612500000025,-3.48833333333,0.285666666669,3.075375,-4.56966666667,0.887416666666,-5.85483333333,9.6185,-0.254999999998,3.72291666667
243.05,-1.56075,-1.011,7.175,0.687166666665,-2.26716666667,1.13866666667,3.80354166667,-3.65141666667,1.61958333333,-4.731,10.4535,0.30425,4.417
243.42,-2.18683333333,-1.79208333333,6.84975,0.250333333333,-2.72641666667,0.539416666668,3.17441666667,-3.94025,1.27158333333,-5.35641666666,10.2793333333,8.33333325e-05,3.66091666667
243.80,-1.85083333333,-1.4845,7.24358333333,0.451000000001,-2.26433333333,0.864249999999,3.61233333333,-3.10983333334,1.69108333333,-4.99808333333,10.4659166667,0.394500000001,3.88966666667
244.17,-1.54058333333,-1.64258333333,7.62808333333,0.231999999998,-2.32933333334,1.22491666667,3.82333333333,-2.97883333333,1.4755,-4.88133333333,11.01525,0.584666666666,3.79566666667
244.55,-0.597916666668,-1.259,8.23366666667,0.552499999999,-1.78441666667,1.84791666667,4.524375,-2.79891666667,2.2735,-4.23008333334,11.4764166667,1.02366666667,4.18483333333
244.92,-0.582833333333,-1.33941666667,7.82883333333,0.556749999999,-1.60058333333,1.67883333333,4.68866666667,-2.75758333333,2.05291666667,-4.30575,11.4735,0.861083333334,4.16675
245.30,0.478250000001,-0.267666666666,8.29283333334,1.24833333333,-0.469999999998,2.84525,5.73916666667,-2.0915,3.33175,-3.25875,12.47575,1.84016666667,5.31775
245.67,0.415500000001,-0.326583333333,7.97725,1.02416666667,-0.586333333333,2.60458333333,5.49504166667,-2.43383333333,3.54708333333,-3.12408333334,11.9248333333,2.06308333333,5.63966666667
246.05,0.797583333332,0.0810000000008,8.55625,1.4395,-0.216333333333,3.00733333333,5.95433333333,-2.08166666666,4.231,-2.73041666667,12.26,2.6765,6.13
246.42,0.511083333334,0.221833333332,8.17325,1.48441666667,-0.160083333333,3.18425,5.59270833333,-2.00175,4.15741666667,-2.55608333333,11.83175,2.72258333333,5.77108333333
246.79,0.521166666667,0.691166666668,7.88008333333,1.32575,-0.28325,3.0195,5.24008333333,-1.94875,3.98833333333,-2.51525,11.8115833333,2.68516666666,5.65358333333
247.17,0.965916666667,1.18766666667,8.04316666667,1.4565,-0.074,3.14025,5.68133333333,-1.68883333333,4.26425,-2.016,11.8111666667,3.11391666667,5.99
247.54,1.08433333333,1.57625,8.273,1.21991666667,0.085333333334,3.37341666667,5.97133333334,-1.62658333333,4.20683333333,-1.73183333333,11.8323333333,3.29316666666,6.08425
247.92,1.39133333333,1.93241666667,8.517,1.3575,0.391333333332,3.67166666667,6.09420833333,-1.22225,4.47825,-1.2995,12.227,3.50733333334,6.41066666667
248.29,2.00408333334,2.80766666667,9.10383333334,1.94283333333,1.19116666667,4.29666666667,6.7475,-0.463083333332,5.40716666667,-0.567083333334,12.7009166667,4.14541666667,7.2745
248.67,2.19133333333,3.21683333333,9.48541666668,2.32791666667,1.49083333333,4.45825,7.07520833333,-0.141083333333,5.67175,-0.371500000002,12.9044166667,4.44891666667,7.40691666667
249.04,2.30608333333,3.26866666666,9.62350000001,2.54175,1.62725,4.713,6.96370833334,-0.0049166666675,5.98883333334,-0.259916666668,13.0079166667,4.53983333334,7.54858333334
249.42,1.9895,2.80141666667,9.33308333332,2.03516666667,1.2535,4.456,6.478375,-0.411166666667,5.65358333333,-0.766249999999,12.68775,4.16666666667,7.17616666666
249.79,1.86508333333,2.71075,9.11958333333,1.724,1.23633333333,4.39725,6.22433333333,-0.547583333333,5.6495,-1.13316666666,12.8008333334,4.01758333334,7.07558333333
250.17,2.16883333333,3.14875,9.12208333334,1.87316666667,1.65283333333,4.77841666667,6.40229166667,-0.00575,5.80483333333,-0.771416666667,13.0248333333,4.54066666667,7.42283333333
250.54,2.45283333334,2.83166666667,8.91700000001,2.01191666667,1.5835,4.67591666667,6.64429166667,0.180083333332,5.9985,-1.04308333333,13.0526666667,4.60741666666,7.40816666667
250.92,2.91325,2.91316666667,9.46591666666,2.3305,2.06858333333,5.06683333333,7.37754166666,0.608916666667,6.25825,-0.818333333334,13.2299166667,5.09941666667,7.86208333333
251.29,3.18716666667,3.1465,10.258,2.73691666667,2.36158333334,5.66466666667,7.7635,1.00333333334,6.66808333333,-0.416333333333,13.6090833333,5.58975,8.20375
251.66,3.12066666667,3.21141666667,10.1175,3.02266666667,2.23191666667,5.68158333334,7.71404166667,1.10558333334,6.90591666667,-0.377916666667,13.5250833333,5.3805,8.48025
252.04,3.3575,3.5065,10.3065,3.53483333333,2.20041666667,5.87033333334,7.62708333333,1.0505,6.86391666667,-0.290916666667,13.28075,5.75675,8.86558333333
