wavelength,Back_TanIctf,Belly_TanIctf,Breast_TanIctf,Crissum_TanIctf,Crown_TanIctf,DorTail_TanIctf,Patch10_TanIctf,Patch11_TanIctf,Rump_TanIctf,Throat_TanIctf,WingTip_TanIctf
566.71,8.47866666667,49.9071111111,32.5212222222,42.2058888889,18.5468333333,9.13677777777,13.7086666667,13.5347777778,32.0091111111,26.3643333333,9.95644444445
567.05,8.49388888889,49.9361111111,32.5542222222,42.2391111111,18.5437222222,9.13966666665,13.6858888889,13.5611111111,32.0647777778,26.3904444445,9.99555555555
567.39,8.53833333333,49.9668888889,32.5718888889,42.2941111111,18.5938333333,9.20655555555,13.7214444445,13.6106666667,32.1085555555,26.4097777778,10.0621111111
567.73,8.57666666667,49.9786666667,32.5453333333,42.3072222222,18.6135,9.20677777779,13.689,13.5894444444,32.1351111111,26.3303333333,10.0726666667
568.07,8.54466666667,49.9563333333,32.4535555555,42.2788888889,18.5710555555,9.18088888889,13.6122222222,13.5303333333,32.1255555556,26.2792222222,10.0387777778
568.41,8.54544444444,49.9163333333,32.4507777778,42.2856666667,18.5746111111,9.18766666667,13.5627777778,13.5105555555,32.1445555555,26.2304444445,10.0562222222
568.75,8.58577777778,49.972,32.4943333333,42.3193333333,18.6104444444,9.24177777779,13.5575555556,13.5427777778,32.2104444444,26.263,10.069
569.09,8.62255555556,49.9773333333,32.463,42.336,18.5950555556,9.21833333333,13.5678888889,13.578,32.2302222222,26.2731111111,10.0625555556
569.43,8.656,50.033,32.52,42.3725555556,18.6191111111,9.24777777779,13.5613333333,13.5928888889,32.2655555556,26.2711111111,10.1104444444
569.77,8.69311111111,50.1093333333,32.5374444445,42.3881111111,18.6409444444,9.28655555556,13.5236666667,13.6037777778,32.3375555556,26.2596666667,10.1431111111
570.11,8.70011111111,50.1556666667,32.5588888889,42.449,18.6541111111,9.295,13.5054444444,13.604,32.3526666667,26.2393333333,10.1707777778
570.45,8.75177777778,50.1263333333,32.5408888889,42.3824444445,18.6718888889,9.30811111111,13.5077777778,13.6462222222,32.3464444444,26.2403333334,10.2196666667
570.79,8.724,50.1556666667,32.5015555556,42.3807777778,18.6523888889,9.30144444445,13.4916666667,13.5868888889,32.3268888889,26.1595555555,10.1876666667
571.13,8.69133333333,50.1666666667,32.4753333333,42.3502222222,18.5972222222,9.245,13.4042222222,13.5276666667,32.3223333333,26.111,10.1468888889
571.47,8.71277777778,50.2484444444,32.5401111111,42.4275555555,18.6087777778,9.28166666666,13.3932222222,13.5558888889,32.3936666667,26.1752222222,10.187
571.81,8.73655555556,50.345,32.6355555556,42.5135555555,18.6703333333,9.31833333332,13.3867777778,13.5907777778,32.4563333333,26.1796666667,10.2372222222
572.15,8.73577777778,50.4521111111,32.6658888889,42.5735555556,18.6665555555,9.33144444443,13.3744444444,13.6053333334,32.4994444444,26.2056666666,10.2597777778
572.49,8.70055555555,50.521,32.6472222222,42.6598888889,18.6529444445,9.27022222221,13.3205555556,13.5468888889,32.5404444444,26.153,10.2301111111
572.83,8.64955555555,50.5368888889,32.6218888889,42.6803333334,18.6247222222,9.2468888889,13.2377777778,13.4681111111,32.5328888889,26.0997777778,10.1974444445
573.17,8.65233333333,50.5918888889,32.6152222222,42.7142222222,18.6236666666,9.23677777779,13.1923333333,13.4748888889,32.5847777778,26.0748888889,10.1984444444
573.51,8.64255555556,50.6733333333,32.6657777778,42.792,18.6219444444,9.23522222221,13.181,13.4704444444,32.6224444444,26.0734444444,10.208
573.85,8.637,50.7198888889,32.676,42.7765555556,18.6032777778,9.24233333334,13.125,13.4465555555,32.6413333333,26.0414444445,10.1945555556
574.19,8.58388888889,50.7314444444,32.6594444445,42.8073333333,18.6005555556,9.23433333333,13.0641111111,13.3962222222,32.665,26.0035555555,10.1696666667
574.53,8.55811111111,50.7592222222,32.6776666667,42.8502222222,18.5685,9.21566666667,12.9998888889,13.3885555556,32.6615555556,25.9596666667,10.1692222222
574.87,8.53633333333,50.76,32.6635555556,42.8626666667,18.566,9.21055555556,12.9488888889,13.3783333333,32.6524444444,25.927,10.186
575.21,8.51344444444,50.7597777778,32.6455555556,42.8421111111,18.5425555556,9.17966666667,12.8954444445,13.3438888889,32.6414444445,25.853,10.1683333333
575.55,8.49422222222,50.7514444444,32.6126666667,42.8352222222,18.4923888889,9.17511111111,12.8723333333,13.3406666667,32.6271111111,25.8077777778,10.1184444444
575.89,8.47155555556,50.6476666667,32.5254444445,42.7354444445,18.447,9.11922222222,12.7918888889,13.2854444445,32.5642222222,25.7015555556,10.0623333333
576.22,8.52988888889,50.6196666667,32.5145555555,42.7007777778,18.4458333333,9.19488888889,12.8082222222,13.307,32.5493333333,25.7146666667,10.1381111111
576.56,8.57166666667,50.6288888889,32.5427777778,42.7472222222,18.4886666667,9.23622222222,12.8014444444,13.3681111111,32.6047777778,25.7316666667,10.1877777778
576.90,8.616,50.6482222222,32.5467777778,42.784,18.5142222222,9.25833333333,12.8044444445,13.3655555555,32.6531111111,25.7325555556,10.1981111111
577.24,8.60311111111,50.625,32.5068888889,42.7996666667,18.4782777778,9.241,12.7538888889,13.3223333333,32.6103333333,25.7292222222,10.2043333333
577.58,8.66088888889,50.6887777778,32.5323333333,42.8678888889,18.5345555556,9.30044444443,12.8,13.3664444444,32.6755555555,25.7641111111,10.2914444444
577.92,8.65111111111,50.7454444444,32.5544444444,42.9303333333,18.4902777778,9.25699999999,12.7561111111,13.3407777778,32.6736666666,25.7037777778,10.2764444445
578.26,8.66844444444,50.7653333333,32.5688888889,42.9253333333,18.5072222222,9.27722222222,12.7234444445,13.3517777778,32.714,25.7136666667,10.2572222222
578.60,8.68811111111,50.7861111111,32.5824444445,42.9428888889,18.5269444444,9.30644444445,12.712,13.3638888889,32.7607777778,25.6906666667,10.2874444444
578.94,8.64988888889,50.7988888889,32.5128888889,42.9372222222,18.5101111111,9.29677777778,12.6981111111,13.3148888889,32.7513333333,25.6476666667,10.2895555556
579.28,8.62455555556,50.8241111111,32.492,42.9162222222,18.5002777778,9.23700000001,12.6184444444,13.2644444444,32.7231111111,25.6501111111,10.3158888889
579.61,8.63311111111,50.9016666667,32.5242222222,43.0282222222,18.5018888889,9.26566666667,12.6085555556,13.2525555556,32.7474444445,25.6491111111,10.3301111111
579.95,8.57433333333,50.8966666667,32.4934444444,43.0112222222,18.4698888889,9.21244444445,12.5242222222,13.2348888889,32.7258888889,25.5828888889,10.3047777778
580.29,8.51444444445,50.9095555556,32.441,42.9534444444,18.4212222222,9.17077777778,12.4563333333,13.1438888889,32.6873333333,25.5231111111,10.3052222222
580.63,8.47677777778,50.8803333333,32.4041111111,42.8913333333,18.3413888889,9.121,12.3971111111,13.0842222222,32.6411111111,25.4675555556,10.3222222222
580.97,8.48055555556,50.8311111111,32.3722222222,42.8241111111,18.343,9.12677777778,12.348,13.0953333333,32.6541111111,25.3966666667,10.2832222222
581.31,8.44866666667,50.7316666667,32.319,42.7818888889,18.2897222222,9.08988888889,12.2556666667,13.028,32.5882222222,25.362,10.2138888889
581.65,8.48288888889,50.7688888889,32.3126666667,42.8146666666,18.3283888889,9.13833333333,12.2441111111,13.0615555556,32.649,25.4065555556,10.283
581.98,8.49444444444,50.74,32.2722222222,42.8211111111,18.2987777778,9.12122222222,12.2144444444,13.0393333333,32.6157777778,25.3796666667,10.3177777778
582.32,8.49533333333,50.78,32.2486666667,42.8244444444,18.2293333333,9.04777777778,12.188,12.9566666667,32.5605555556,25.3422222222,10.2974444445
582.66,8.51133333333,50.7916666667,32.2905555555,42.858,18.2302222222,9.01833333333,12.1276666667,12.9577777778,32.5731111111,25.3485555556,10.3084444444
583.00,8.52566666667,50.8153333333,32.2476666666,42.9138888889,18.2153888889,9.03755555555,12.1046666667,12.9537777778,32.5826666667,25.3351111111,10.3306666667
583.34,8.51811111111,50.8296666667,32.2891111111,42.8843333333,18.2145,8.98544444445,12.0545555556,12.9125555556,32.6146666667,25.3524444444,10.3341111111
583.68,8.52666666667,50.9078888889,32.3564444444,42.9587777778,18.2338888889,9.00055555555,12.0611111111,12.9591111111,32.6402222222,25.3815555556,10.3655555556
584.01,8.54844444444,50.9054444445,32.358,43.0086666667,18.228,9.02044444445,12.0461111111,12.9568888889,32.644,25.3756666667,10.3653333333
584.35,8.534,50.8587777778,32.3375555555,43.0163333333,18.2016666667,9.04111111111,12.0062222222,12.9202222222,32.6138888889,25.3778888889,10.3586666667
584.69,8.53511111111,50.8775555556,32.3357777778,43.046,18.1568333333,9.02133333333,11.9338888889,12.8756666667,32.6038888889,25.3683333333,10.3932222222
585.03,8.51611111111,50.9205555555,32.3314444444,43.052,18.1373333333,9.03244444445,11.8948888889,12.9014444444,32.613,25.3252222222,10.4385555556
585.37,8.52388888889,50.9831111111,32.3641111111,43.0945555556,18.1329444444,9.05288888889,11.9014444444,12.8923333333,32.6302222222,25.2864444444,10.4621111111
585.70,8.46644444445,50.9584444444,32.2983333333,43.0398888889,18.0881666666,9.00188888889,11.8203333333,12.8225555556,32.588,25.2057777778,10.3978888889
586.04,8.41411111111,50.9441111111,32.3156666667,43.0621111111,18.0941111111,9.018,11.7525555556,12.8263333333,32.6083333334,25.1878888889,10.3464444444
586.38,8.39833333333,50.9287777778,32.2481111111,43.0682222222,18.0700555556,8.98822222222,11.7088888889,12.7802222222,32.5408888889,25.1443333333,10.3385555556
586.72,8.39488888889,50.8935555556,32.2807777778,43.0516666667,18.0868333333,9.00666666667,11.6841111111,12.7728888889,32.5516666667,25.1613333333,10.3367777778
587.06,8.41311111111,50.9784444444,32.2464444444,43.0967777778,18.0590555555,9.04822222222,11.6286666667,12.7871111111,32.5427777778,25.1056666667,10.3068888889
587.39,8.37,50.9067777778,32.1665555556,43.0355555555,18.0018333334,9.01333333333,11.5641111111,12.6932222222,32.5114444444,25.0294444445,10.2845555556
587.73,8.35522222222,50.9647777778,32.1703333333,43.0184444445,17.9463888889,9.00355555555,11.5273333333,12.6972222222,32.5064444444,24.9554444444,10.2822222222
588.07,8.33722222222,51.0913333333,32.1656666667,43.0697777778,17.9291111111,9.00822222222,11.473,12.6793333333,32.5314444444,24.9141111111,10.2558888889
588.41,8.33266666667,51.1054444445,32.1444444444,43.0923333334,17.9275555556,9.00855555556,11.4837777778,12.6661111111,32.5057777778,24.8681111111,10.2674444444
588.74,8.33955555555,51.1902222222,32.1627777778,43.1942222222,17.9472777778,9.00866666667,11.4481111111,12.6633333333,32.55,24.9164444444,10.2272222222
589.08,8.30144444444,51.1632222222,32.1035555556,43.1371111111,17.8781666667,8.97188888889,11.3387777778,12.606,32.4793333333,24.8627777778,10.1377777778
589.42,8.39477777778,51.2526666667,32.1881111111,43.2412222222,17.9156666667,9.04844444445,11.384,12.6596666667,32.5635555556,24.928,10.2373333333
589.76,8.421,51.3493333333,32.1665555555,43.2698888889,17.9118333334,9.06055555556,11.365,12.6463333333,32.5673333333,24.9433333333,10.2644444444
590.09,8.421,51.4106666667,32.1994444444,43.286,17.8815,9.09711111111,11.3497777778,12.6737777778,32.6465555556,24.9605555555,10.2441111111
590.43,8.421,51.5151111111,32.1821111111,43.3275555556,17.8393333334,9.11011111111,11.2987777778,12.6364444444,32.6467777778,24.8712222222,10.2411111111
590.77,8.40144444444,51.4648888889,32.1021111111,43.2637777778,17.8168333333,9.12266666667,11.282,12.6062222222,32.6153333334,24.8636666667,10.2873333333
591.11,8.43488888889,51.4502222222,32.1006666667,43.2532222222,17.8349444445,9.17944444444,11.2694444444,12.6254444445,32.5725555556,24.8531111111,10.3117777778
591.44,8.43666666667,51.4276666666,32.0761111111,43.2146666667,17.8527777778,9.22744444445,11.2492222222,12.6207777778,32.5641111111,24.8476666667,10.3337777778
591.78,8.461,51.4052222222,32.0558888889,43.2048888889,17.8876111111,9.24955555556,11.2648888889,12.6503333333,32.549,24.8314444444,10.3218888889
592.12,8.45888888889,51.4298888889,32.0392222222,43.2547777778,17.8749444445,9.26111111111,11.227,12.6336666666,32.5797777778,24.865,10.3318888889
592.46,8.46644444444,51.4623333333,32.0804444445,43.2286666667,17.87,9.27555555556,11.244,12.6026666667,32.6197777778,24.8144444444,10.4246666667
592.79,8.445,51.5076666667,32.1036666667,43.2601111111,17.8665,9.29166666667,11.2438888889,12.5865555556,32.6362222222,24.839,10.462
593.13,8.38466666667,51.4631111111,32.0652222222,43.1735555555,17.7907777778,9.25066666667,11.1487777778,12.5572222222,32.5927777778,24.7901111111,10.4364444444
593.47,8.37744444444,51.3936666667,32.0263333333,43.1554444444,17.7822222222,9.26233333333,11.1276666667,12.5367777778,32.573,24.7458888889,10.4206666666
593.80,8.37577777778,51.3941111111,31.9938888889,43.1906666667,17.7647777778,9.26722222222,11.1071111111,12.5023333333,32.5321111111,24.7086666667,10.4315555556
594.14,8.38188888889,51.4308888889,32.0856666667,43.217,17.7775,9.27522222222,11.1143333333,12.5176666667,32.5603333333,24.8026666667,10.4463333333
594.48,8.39111111111,51.485,32.1768888889,43.3505555556,17.8104444444,9.28111111111,11.0961111111,12.5511111111,32.5854444445,24.8096666667,10.4907777778
594.81,8.40488888889,51.6286666667,32.23,43.4428888889,17.85,9.27211111111,11.1091111111,12.5588888889,32.6757777778,24.8555555556,10.5442222222
595.15,8.41177777778,51.6868888889,32.2628888889,43.5668888889,17.8368333333,9.19766666666,11.0696666667,12.5451111111,32.7148888889,24.8497777778,10.5541111111
595.49,8.40733333333,51.7044444445,32.2586666667,43.5966666667,17.7660555556,9.15188888889,11.0053333333,12.5003333333,32.7046666667,24.8311111111,10.584
595.82,8.41311111111,51.8222222222,32.326,43.6561111111,17.7754444445,9.15911111111,11.0162222222,12.5042222222,32.7426666667,24.8192222222,10.5958888889
596.16,8.39344444444,51.8484444445,32.3026666667,43.7132222222,17.7401111111,9.12233333333,10.952,12.4846666667,32.6661111111,24.7548888889,10.5217777778
596.50,8.46022222222,51.9241111111,32.345,43.787,17.7857777778,9.16033333333,10.9788888889,12.5321111111,32.7241111111,24.8026666667,10.5873333333
596.83,8.50777777778,52.0162222222,32.3676666666,43.8486666667,17.8186111111,9.17322222222,10.9906666667,12.5121111111,32.7505555556,24.8053333333,10.61
597.17,8.50733333333,52.0781111111,32.3962222222,43.927,17.8087222222,9.15811111111,10.9565555555,12.5353333333,32.8,24.8396666666,10.6383333333
597.51,8.50655555556,52.0824444444,32.3777777778,43.8982222222,17.7828333333,9.14222222222,10.8965555556,12.5068888889,32.7531111111,24.7932222222,10.6201111111
597.84,8.46422222222,52.0547777778,32.2905555556,43.8932222222,17.7425555556,9.08155555556,10.8223333333,12.4417777778,32.7055555555,24.695,10.5834444444
598.18,8.43155555556,52.0178888889,32.2398888889,43.8382222222,17.6878333333,9.03133333333,10.7593333333,12.3711111111,32.6835555556,24.6163333333,10.4942222222
598.52,8.45688888889,51.9853333333,32.2197777778,43.8607777778,17.6407222222,9.01433333333,10.692,12.346,32.6442222222,24.5877777778,10.465
598.85,8.46844444444,52.0556666667,32.2181111111,43.8722222222,17.6005555556,9.02155555556,10.6661111111,12.3057777778,32.6297777778,24.5892222222,10.4472222222
599.19,8.43455555556,52.0115555556,32.217,43.8417777778,17.6112777778,8.99966666666,10.6066666667,12.3038888889,32.6085555555,24.5526666667,10.437
599.53,8.44866666667,51.9937777778,32.1944444444,43.8223333333,17.6313888889,8.99166666667,10.5647777778,12.3072222222,32.6008888889,24.5532222222,10.472
599.86,8.49355555556,52.0007777778,32.1936666667,43.8404444444,17.6666666667,9.04533333333,10.5932222222,12.3192222222,32.695,24.5911111111,10.5274444444
600.20,8.46811111111,51.9308888889,32.1494444444,43.8001111111,17.6522777778,9.05933333333,10.5523333333,12.3108888889,32.6383333333,24.5211111111,10.5226666667
600.53,8.44466666667,51.8813333334,32.1237777778,43.8082222222,17.6643333333,9.07688888889,10.6006666667,12.3702222222,32.6557777778,24.5074444445,10.5383333333
600.87,8.52288888889,51.932,32.194,43.8382222222,17.6760555555,9.131,10.6415555556,12.4125555556,32.6906666667,24.5035555556,10.6092222222
601.21,8.55522222222,51.9555555556,32.236,43.8444444444,17.7097777778,9.173,10.6315555556,12.4432222222,32.7438888889,24.5103333334,10.6641111111
601.54,8.59011111111,52.0558888889,32.3156666667,43.9258888889,17.7247222222,9.25288888889,10.6828888889,12.5333333334,32.8547777778,24.6051111111,10.7308888889
601.88,8.65466666667,52.2637777778,32.4238888889,44.0333333333,17.7798333333,9.336,10.7215555556,12.574,32.9451111111,24.7111111111,10.858
602.21,8.63544444444,52.376,32.4922222222,44.0788888889,17.7858888889,9.35988888889,10.7246666667,12.5867777778,32.9978888889,24.7162222222,10.9033333333
602.55,8.65233333334,52.4414444445,32.511,44.147,17.8502222222,9.404,10.7581111111,12.6158888889,33.034,24.8058888889,10.9573333333
602.88,8.68088888889,52.5436666667,32.5711111111,44.2368888889,17.874,9.47466666667,10.8066666667,12.6208888889,33.0808888889,24.8964444444,10.9845555555
603.22,8.70411111111,52.587,32.58,44.242,17.8257777778,9.49733333333,10.7678888889,12.605,33.0943333333,24.8836666667,10.9551111111
603.56,8.69288888889,52.6114444445,32.5825555556,44.2381111111,17.7892777778,9.49344444444,10.7238888889,12.5941111111,33.0676666667,24.8523333333,10.9691111111
603.89,8.68966666667,52.6921111111,32.6015555556,44.2587777778,17.7442777778,9.43555555556,10.6781111111,12.5383333333,33.0705555556,24.8573333333,10.9242222222
604.23,8.71066666666,52.7747777778,32.6296666667,44.2901111111,17.7621666667,9.44966666667,10.6517777778,12.5297777778,33.074,24.8902222222,10.9397777778
604.56,8.68555555555,52.7631111111,32.5764444444,44.2772222222,17.7421666666,9.43877777778,10.6326666667,12.4961111111,33.0453333333,24.8567777778,10.904
604.90,8.72533333333,52.8262222222,32.6068888889,44.355,17.7705555556,9.48566666666,10.6924444444,12.516,33.0882222222,24.871,10.949
605.23,8.79044444444,52.8465555555,32.6131111111,44.4137777778,17.7971111111,9.49666666667,10.704,12.5314444445,33.0924444444,24.8518888889,10.9827777778
605.57,8.78455555556,52.7428888889,32.5588888889,44.4025555555,17.779,9.46788888889,10.7101111111,12.5483333333,33.0522222222,24.8021111111,10.9762222222
605.90,8.759,52.7305555555,32.4933333333,44.3878888889,17.7399444444,9.435,10.673,12.5013333333,33.0262222222,24.7522222222,10.9315555555
