wavelength,Back_DigIndm,Belly_DigIndm,Breast_DigIndm,Crissum_DigIndm,Crown_DigIndm,DorTail_DigIndm,Patch10_DigIndm,Rump_DigIndm,Throat_DigIndm,WingTip_DigIndm
732.30,5.851,7.83941666667,7.57666666666,6.32108333334,5.25833333333,10.3373,7.15233333333,6.23183333334,7.75499999998,15.24
732.62,6.1655,8.13508333334,7.72016666667,6.47716666667,5.427,10.6588777778,7.546,6.59016666667,7.95666666666,15.2665
732.94,6.45916666667,8.28508333333,7.8605,6.62633333333,5.64933333333,10.9063666667,8.08383333334,7.10416666666,8.07383333335,15.3475
733.25,6.56466666667,8.473,7.96083333333,6.611,5.683,10.9585666667,8.24033333334,7.138,7.96566666666,15.3
733.57,6.299,8.43225,7.72766666667,6.47925,5.65616666666,10.7041666667,8.24683333333,7.06516666667,7.77733333335,15.04
733.89,6.484,8.4235,7.809,6.7775,5.8315,10.7331111111,8.637,7.37733333333,7.66833333333,14.6945
734.21,6.75433333333,8.728,8.04283333333,7.17725,6.04116666667,10.9185,8.96516666666,7.54383333333,7.73233333333,14.5935
734.52,6.72683333333,8.74941666666,8.33883333335,7.03358333334,6.18116666667,11.1333111111,9.118,7.68866666667,7.80316666668,14.5045
734.84,6.69516666667,8.68075,8.52433333334,7.032,6.0485,10.8375444444,9.2185,7.75566666667,7.85616666665,14.345
735.16,6.45083333333,8.68308333334,8.46866666666,6.75416666667,5.88116666666,10.7648666667,8.9845,7.56833333333,7.72016666667,14.551
735.48,6.11966666667,8.55225,8.45533333335,6.73275,5.75333333334,10.6714222222,8.77733333334,7.2905,7.47866666666,14.331
735.79,6.11983333334,8.73241666666,8.67299999999,6.71158333333,5.96683333333,10.8924222222,8.83133333333,7.43883333334,7.37666666668,14.2665
736.11,5.63666666667,8.32175,8.41716666669,6.41291666666,5.79333333333,10.3982555556,8.37683333334,7.137,6.67933333332,13.9205
736.43,5.27266666666,8.095,8.47766666665,6.34508333333,5.82066666666,10.3458666667,8.18883333333,6.84566666667,6.38616666667,13.379
736.74,5.00083333334,7.98266666667,8.18783333331,6.1155,5.42283333333,10.2188555556,8.06883333334,6.7725,6.29683333333,13.343
737.06,5.304,8.15383333333,8.36933333331,6.27108333333,5.53166666667,10.4785333333,8.2375,6.80683333333,6.61483333334,13.703
737.38,5.0325,8.15508333333,8.17633333334,5.92275,5.304,10.5323111111,7.80833333333,6.64383333333,6.86099999998,13.6495
737.69,4.72983333333,7.70775,7.91733333333,5.51008333334,5.05766666666,10.4089333333,7.6135,6.51483333333,6.67883333332,13.934
738.01,4.48033333334,7.30266666667,7.627,5.1535,4.56533333333,9.78512222222,7.19066666666,6.09316666667,6.281,13.787
738.33,5.21816666667,7.773,8.05600000002,5.66416666667,5.3265,10.3959,7.821,6.63416666667,6.821,14.2445
738.64,5.5435,7.81216666667,8.00916666667,6.00691666666,5.4405,10.3825555556,8.02766666666,6.84016666667,6.93066666669,14.3405
738.96,5.58366666666,7.4995,8.09750000001,5.86458333334,5.22733333333,10.1586666667,7.93466666667,6.85283333333,6.85883333333,14.2675
739.28,5.70083333333,7.54066666667,8.09149999999,5.8975,5.04733333334,10.0924777778,7.94,6.79016666666,7.09883333333,14.47
739.59,5.82416666667,7.76116666666,8.29999999999,5.9965,5.11566666666,10.2104666667,8.2215,6.96833333333,7.47049999998,14.7475
739.91,5.63916666666,7.84333333333,8.18650000002,5.83216666666,4.98433333333,10.1392222222,8.064,6.827,7.46400000001,14.934
740.23,6.045,7.90033333334,8.79716666666,6.25675,5.45516666667,10.2192333333,8.7235,7.163,7.74066666665,15.2045
740.54,5.69216666667,7.52533333334,8.582,5.79166666666,5.0335,10.0494888889,8.87383333333,6.86033333334,7.227,14.616
740.86,5.89583333334,7.63158333333,8.75933333335,6.14658333334,5.025,10.2500555556,9.229,7.01133333334,7.337,14.6805
741.18,6.08816666666,8.09233333333,8.96750000002,6.5005,5.359,10.3222555556,9.5825,7.28683333333,7.74999999998,14.574
741.49,6.32833333333,8.37208333334,9.25566666665,6.88558333334,5.54666666667,10.5658555556,9.87683333334,7.763,8.21166666668,14.508
741.81,6.10816666667,8.46616666666,9.02316666667,6.83708333334,5.43466666667,10.5272666667,9.50283333333,7.61766666667,8.27199999998,14.302
742.12,5.87533333333,8.35625,8.96583333333,6.76483333333,5.32083333333,10.6770777778,9.331,7.46616666666,8.15733333333,14.241
742.44,5.76916666667,8.41608333333,8.85549999998,7.005,5.28,10.7140333333,9.2915,7.2695,8.10216666669,13.9175
742.76,5.9,8.2,8.78666666667,7.14,5.43333333333,10.7684444444,9.33333333334,7.48,7.90000000001,13.8
743.07,6.261,8.30291666667,8.84566666669,7.49591666666,5.75233333333,11.2045111111,9.5645,7.65166666667,7.95016666666,14.1635
743.39,6.41116666667,8.13766666666,8.68349999998,7.50591666666,5.62183333334,10.9713888889,9.73366666667,7.75,7.99683333333,13.9825
743.70,5.91216666666,7.85416666666,8.06583333332,6.75275,4.988,10.7960444444,8.96866666666,7.22516666667,7.5935,13.36
744.02,5.32816666667,7.55666666667,7.901,6.58291666666,4.75183333334,10.4894777778,8.0415,6.89566666666,7.33866666667,12.716
744.34,4.98066666667,6.99358333333,7.78816666667,6.19208333334,4.38216666667,9.91107777778,7.47466666666,6.51283333333,6.6055,12.505
744.65,5.39533333333,7.45675,8.20399999999,6.408,4.47566666667,10.1127888889,7.74416666667,6.9035,6.90366666666,12.7805
744.97,5.185,7.33125,7.70083333333,6.205,4.483,10.2232111111,7.34233333333,6.69883333333,6.36966666667,12.703
745.28,5.0995,6.96841666667,7.66,5.89041666667,4.33383333333,10.1925888889,7.3585,6.68133333334,5.98983333333,12.605
745.60,4.86483333333,6.781,7.31566666666,5.407,4.04766666667,9.86475555555,7.108,6.5285,5.62983333334,12.077
745.91,4.959,6.79375,7.49083333333,5.16108333334,4.29966666666,9.87607777778,7.266,6.839,5.6405,12.4495
746.23,4.90233333333,7.117,7.545,5.15025,4.33166666667,9.93222222222,7.10983333334,6.80183333333,5.78083333333,12.5675
746.55,4.60116666667,7.04325,7.43466666667,5.02625,3.9075,9.67982222222,6.68883333333,6.73383333334,5.83883333333,11.9915
746.86,4.20916666667,7.02533333334,7.34383333334,4.765,3.78683333334,9.65113333334,6.0915,6.5215,5.69166666667,12.0275
747.18,4.63483333334,7.53116666666,7.72433333334,5.16191666667,4.27066666667,9.90947777778,6.56583333334,6.92216666666,6.02316666667,12.6115
747.49,5.156,7.63433333334,7.95233333333,5.37416666667,4.49033333334,10.2229888889,7.146,7.2645,6.23633333333,13.4265
747.81,5.00883333333,7.6125,7.92133333333,5.25133333333,4.61916666667,10.2764111111,7.20816666667,7.30366666667,6.50933333333,13.3495
748.12,4.47433333334,6.7185,7.40316666667,5.09666666666,4.18133333334,9.91898888889,6.5685,6.6125,6.10716666666,13.291
748.44,4.558,7.081,7.61616666667,5.22425,4.29583333334,10.0540222222,6.86616666666,6.604,6.36366666666,13.6085
748.75,4.69866666666,7.2045,7.65583333333,5.70016666666,4.48716666666,10.2558,7.30633333334,7.01466666666,6.67266666667,13.6145
749.07,4.96983333333,7.55558333333,8.09550000002,6.46416666667,4.94833333334,10.4326444444,7.7355,7.46183333333,7.08000000001,14.11
749.38,5.23016666666,7.902,8.34383333332,6.99216666666,5.32916666667,11.0629333333,7.89833333334,7.75666666666,7.14066666669,14.3315
749.70,5.05283333334,7.64966666667,8.43533333332,7.153,5.12333333333,10.9103666667,8.062,7.63916666666,7.06133333333,13.9535
750.01,5.17166666667,7.6975,8.55599999999,7.27016666667,5.34133333333,10.9922111111,8.30166666666,7.72216666667,7.263,14.3705
750.33,5.6215,7.90675,8.84466666669,7.63483333334,5.62133333334,11.3541333333,8.725,7.97016666667,7.6245,14.5155
750.64,5.6995,7.84125,8.76516666665,7.94383333334,5.77033333333,11.4460888889,8.70833333334,8.06416666667,8.11383333332,14.571
750.96,6.16483333333,8.36883333334,9.11983333335,8.40433333333,6.15766666667,11.7365,8.90016666667,8.3615,8.82933333331,14.668
751.27,6.11383333334,8.48675,8.79283333334,8.62558333333,5.86433333333,11.5827888889,8.77166666667,8.11616666667,8.50099999998,14.515
751.59,6.099,8.78,8.75866666665,8.5265,5.949,11.6549444444,8.623,8.12966666667,8.19399999998,14.6075
751.90,6.54066666667,8.64891666667,9.09333333333,8.63466666666,5.94533333334,11.3781333333,9.144,8.56283333333,8.51966666668,14.6515
752.22,6.132,8.35483333333,8.58916666665,7.64541666666,5.38983333333,10.6178888889,8.6035,7.83266666667,7.94799999998,14.1375
752.53,5.927,8.022,8.19966666669,6.86033333334,5.19616666667,10.4956444444,8.34433333333,7.4035,7.64933333331,13.9165
752.85,5.94016666667,8.1825,8.05766666666,6.67175,5.02866666666,10.4167222222,8.6015,7.16816666666,7.95466666669,14.226
753.16,6.006,8.30716666667,8.02516666666,6.37708333333,5.0705,10.6210444444,8.58933333334,7.2085,7.96566666668,14.4765
753.47,5.8495,8.25916666666,7.94766666669,6.06841666666,4.95233333333,10.3778111111,8.29616666667,7.13983333333,7.62166666666,14.346
753.79,5.72266666667,8.18741666666,7.99666666666,5.79366666667,4.94466666667,10.285,8.019,7.05416666667,7.34583333331,14.2505
754.10,5.45116666667,8.07583333333,8.00150000001,5.44,4.84733333333,9.97447777778,7.39766666666,6.82316666667,7.17383333333,14.273
754.42,5.01416666666,7.78075,7.51000000002,5.08208333333,4.41283333333,9.47446666667,7.32983333333,6.65316666666,6.75083333332,13.6895
754.73,5.65,8.44891666666,8.10566666665,5.44841666667,5.23216666667,10.3639888889,8.08316666667,7.43383333333,7.48633333334,14.4205
755.05,6.06516666667,8.84433333333,8.71383333333,5.73708333333,5.6475,10.6164111111,8.72116666666,7.99733333333,7.92316666665,14.682
755.36,5.7425,9.02483333333,8.78566666666,5.649,5.78733333334,10.4889666667,8.322,7.76883333333,7.64916666668,14.5355
755.67,5.85183333333,9.18458333334,9.12800000001,6.3265,5.94216666667,10.8852222222,8.5705,7.96816666667,7.69700000002,15.0925
755.99,5.7635,9.02216666667,9.16716666665,6.3345,5.58866666667,10.6777111111,8.56533333333,7.79666666667,7.50716666667,14.893
756.30,5.469,8.92525,9.21150000002,6.38558333334,5.553,10.4896,8.50883333333,7.84466666666,7.44733333333,14.4365
756.62,5.45683333334,8.816,9.14266666667,6.2585,5.50233333334,10.2628888889,8.30683333333,7.62283333333,7.43249999998,14.113
756.93,5.543,8.5215,8.88549999998,6.279,5.29766666667,10.2636222222,8.487,7.34466666667,7.73566666668,14.052
757.24,5.78983333333,8.90225,9.17350000002,6.779,5.40033333333,10.4036555556,9.1125,7.6765,8.11933333335,14.895
757.56,6.326,9.29891666667,9.59583333333,7.56525,5.47433333333,11.0468777778,10.0595,8.1585,8.18133333335,15.032
757.87,6.25383333333,9.10375,9.44133333333,7.7335,5.51766666667,11.0923777778,9.88166666666,8.121,8.10550000002,15.824
758.18,5.819,8.56366666667,8.85483333333,7.07633333334,4.738,10.1767333333,9.28433333333,7.32166666667,7.49033333334,15.432
758.50,5.64783333333,8.26008333334,8.46033333335,7.19666666666,4.34566666667,10.3177111111,8.99216666666,6.95766666667,7.32783333333,15.2335
758.81,6.00433333333,8.32558333334,8.44433333333,7.81691666666,4.4745,10.9471,9.316,7.22816666667,7.57966666667,15.649
759.13,6.01816666666,8.5165,8.75666666668,7.92133333333,4.65283333333,11.0834666667,9.43533333334,7.36083333334,8.16166666665,16.0185
759.44,6.69216666666,9.09016666667,9.37949999999,8.69483333333,5.24683333334,11.6251111111,9.8085,7.93433333333,9.00316666666,16.3955
759.75,6.69233333334,8.97116666667,9.02383333332,8.39741666667,5.0475,11.4666222222,9.52166666667,7.77133333333,9.054,16.252
760.07,6.864,9.34666666667,9.23749999998,8.88691666666,5.37233333333,11.3988555556,9.61416666666,8.22033333333,9.31299999998,16.6135
760.38,6.97366666667,9.708,9.41566666667,9.24741666666,5.51316666667,11.7466333333,9.63283333334,8.56933333333,9.00383333333,16.674
760.69,6.7365,9.41766666666,9.02416666666,8.96483333334,5.35516666667,11.8046777778,9.25433333333,8.16983333333,8.71233333331,16.533
761.01,6.1125,8.8905,8.46533333333,7.94866666666,5.0865,11.1528888889,8.641,7.747,7.82033333334,16.513
761.32,5.848,8.94316666667,8.55800000001,7.549,4.87783333333,10.8694111111,8.4225,7.50266666667,7.18883333335,16.0465
761.63,6.00466666666,9.0515,8.82216666665,7.77583333333,5.42333333333,11.2411777778,8.58316666667,7.85133333333,7.39983333335,16.393
761.94,6.05883333334,9.1445,8.78149999998,7.45341666666,5.34666666667,10.8410111111,8.5905,7.905,7.31133333331,16.3965
762.26,5.94366666667,8.96333333334,8.72466666666,7.12458333333,5.12266666666,10.7512666667,8.451,7.73833333334,7.13999999999,16.0555
762.57,6.05333333334,9.1965,8.8935,7.27458333334,5.17816666667,11.0441444444,8.52583333334,7.92633333334,7.08183333334,15.8465
762.88,5.62533333333,8.80175,8.27366666667,6.7825,4.8495,10.9708111111,8.28566666666,7.59366666666,6.62733333331,15.623
763.20,5.87,8.8225,8.61866666666,7.0025,4.98483333334,11.2644555556,8.43233333334,7.8965,6.58050000002,15.8105
763.51,5.97183333333,8.80566666667,8.92583333333,7.03933333333,4.95816666667,11.5788888889,8.67383333334,7.90666666667,6.67616666668,16.1455
763.82,5.79883333333,8.738,8.9235,6.67683333333,4.767,11.3866666667,8.576,7.64616666667,6.68250000002,15.994
764.14,5.98916666667,8.96091666666,9.15866666665,6.80608333334,4.96333333334,11.5575444444,8.855,7.915,6.85466666666,15.7665
764.45,6.42416666667,9.24433333333,9.57533333333,7.28841666667,5.43183333333,11.9704444444,9.19833333334,8.3335,7.46283333332,15.9645
764.76,6.79333333334,9.58883333333,9.90883333335,7.83875,6.05883333334,12.3547666667,9.4885,8.71833333333,8.14950000001,16.6845
765.07,7.20816666667,9.986,10.4098333334,8.21433333334,6.26916666667,12.7177444444,9.89766666666,8.995,8.54350000001,16.758
765.39,7.27516666667,9.94908333334,10.5131666667,8.51383333334,6.68566666667,12.9301666666,10.0061666667,9.1445,8.78316666667,16.844
765.70,7.1095,9.80408333334,10.3108333334,8.39,6.57583333333,12.7859111111,9.95066666667,8.9035,8.58316666665,17.087
766.01,7.0295,9.25766666666,10.0168333333,8.18908333333,6.31233333333,12.3983777778,9.77083333334,8.60383333333,8.386,16.7865
766.32,7.20566666666,9.264,10.4733333334,8.47833333333,6.23783333334,12.6157222222,10.0045,8.67933333334,8.69416666668,16.927
766.64,6.70383333333,8.90233333333,10.0015,8.25941666667,5.77633333333,11.7971555555,9.76766666667,8.21633333333,8.50483333332,16.6275
766.95,6.1345,8.37408333333,9.12366666666,7.82933333334,5.38083333333,11.3214111111,9.2955,7.76416666666,8.04249999999,16.0685
767.26,6.528,8.24491666667,9.2845,8.60841666667,5.767,11.5850666667,9.82566666667,8.31216666667,8.66750000001,16.819
767.57,6.487,7.81366666667,8.87899999999,8.72625,5.50016666667,11.2597888889,9.80483333334,8.268,8.565,16.946
767.88,6.53133333333,7.85433333333,8.58166666665,9.14641666666,5.36583333334,11.0683666667,9.65666666667,8.1935,8.58183333332,16.8295
768.20,6.70933333333,7.57,8.35633333335,8.89783333334,4.951,11.1112777778,9.76333333333,8.14366666667,8.52299999999,16.13
768.51,6.513,7.54558333333,8.25166666667,9.09233333333,4.93733333333,10.9199111111,9.702,8.30916666667,8.63583333335,16.369
768.82,7.24416666666,8.47125,9.40266666667,9.66408333334,5.3225,11.5724666667,10.6938333333,8.9295,9.39300000002,16.9725
769.13,7.54,9.12183333334,10.1476666667,10.552,5.9935,12.2720888889,10.9966666667,9.46049999999,10.4205,17.1315
769.44,7.96016666667,9.91408333334,10.5306666667,11.1576666666,6.5195,12.7156333334,11.2146666667,9.80516666667,11.08,17.5685
769.76,7.64116666667,10.2989166667,10.093,10.8119166666,6.34116666666,11.9042888889,10.8331666667,9.40616666667,10.8326666667,17.4065
770.07,8.101,10.6286666667,10.4016666667,11.0933333333,6.86966666667,13.0542666667,10.8768333333,9.624,11.0173333334,18.114
770.38,8.5035,11.1461666667,11.1295,11.76125,7.08633333334,13.2541111111,11.2173333333,9.833,11.4811666667,19.1825
770.69,8.10516666667,11.2446666667,10.8438333333,11.26125,6.6575,13.0486666666,10.454,9.21833333333,10.5321666666,18.17
771.00,8.4795,11.73075,11.7476666667,11.6519166666,7.31133333333,13.4696888889,10.501,9.27683333333,10.8153333333,18.2615
771.32,8.42983333334,11.8655833333,12.2638333333,11.627,7.54233333333,13.7580111111,10.2046666667,9.249,10.8986666667,18.2935
771.63,8.95433333332,12.9863333334,13.0683333333,12.33,7.93466666666,14.2677777778,10.8181666667,9.6695,11.0875,18.8815
771.94,8.7545,12.6571666666,12.491,11.7438333334,7.16483333334,13.7060111111,10.2493333333,9.039,10.1305,18.3985
772.25,8.02683333334,11.2831666667,11.0791666667,10.8266666666,5.94816666667,12.5082555556,9.36066666667,8.4355,8.94,18.1325
772.56,7.97366666667,11.4240833333,11.0825,10.5035,5.97433333333,12.2821111111,9.144,8.3515,8.80283333332,18.727
772.87,7.02716666666,10.3420833333,10.2863333333,9.96908333333,5.224,11.6631666667,8.6565,8.09683333333,7.96,18.6195
773.18,7.2195,9.88925,10.4803333333,10.2628333333,5.48916666666,11.9726,8.47666666667,8.66316666667,7.85400000002,18.521
773.50,7.41583333333,9.97516666667,10.9113333334,10.4619166666,5.45583333333,11.3417666667,8.37683333334,8.67666666666,8.06500000002,18.5395
773.81,7.88616666667,10.2040833333,10.9475,10.4688333334,6.0595,11.7721111111,8.78066666666,8.831,8.32700000001,18.141
774.12,8.05516666667,10.325,11.2038333333,10.4135833334,6.22166666666,11.8470333333,9.24383333333,8.83933333334,8.91516666666,18.3615
774.43,7.859,10.2169166667,10.6,10.3273333333,5.72883333334,11.3725777778,9.08016666667,8.79433333333,8.56083333331,17.8485
774.74,8.17033333333,11.1350833333,10.6205,10.7440833333,5.90316666667,11.4202555555,10.3073333333,9.35616666667,9.17400000002,18.2175
775.05,7.39883333334,9.9365,10.0725,10.1245833333,5.37366666667,11.1265333333,9.41083333334,9.0475,9.5795,17.4455
775.36,7.1595,9.92,10.3461666667,10.3590833333,5.65166666667,11.1567444444,9.82133333334,9.25766666666,10.2411666667,18.175
775.67,6.4155,10.3768333333,10.2911666667,10.066,5.85966666667,11.3765888889,9.00816666666,8.50533333333,10.3305,17.5395
775.98,6.351,9.95716666666,9.84633333334,10.0806666667,5.41216666667,11.2643666667,9.29833333334,8.75066666667,10.094,16.823
776.30,7.22633333333,11.18225,10.5803333334,10.2370833333,6.449,11.9566555556,9.7905,9.01316666667,10.8131666667,16.7055
776.61,8.44983333334,12.8109166667,11.8065,11.4371666667,8.11283333334,12.9575555555,11.5216666667,10.1478333333,11.716,17.729
776.92,7.82383333334,12.9703333333,11.3115,11.14825,7.90233333333,12.7315,11.4288333333,10.2011666667,10.9328333333,16.614
777.23,7.403,12.9125,11.1506666667,11.0781666667,7.44266666666,12.7141888889,11.2036666667,10.2006666667,10.5303333334,15.835
777.54,7.27983333333,12.8309166667,10.778,10.7576666667,7.361,12.6048,10.7103333333,10.4675,10.1565,15.5995
777.85,7.388,12.9790833333,10.8493333333,10.46975,7.6545,12.7390111111,10.836,10.4498333333,10.5561666667,15.9745
778.16,6.538,12.2185,10.182,9.57233333333,6.77916666667,12.0587333333,9.8875,9.44533333334,9.84716666669,14.7505
778.47,6.52583333334,12.7876666667,10.1676666666,9.80225,6.878,11.7951888889,9.66716666667,9.315,9.30133333334,15.516
778.78,7.07233333334,12.3699166667,10.4715,9.86833333334,6.894,12.4158444444,10.1286666667,9.40266666666,8.99133333333,15.296
779.09,8.21616666666,12.6136666667,11.1525,10.8076666667,7.32033333334,13.3679111111,11.4143333333,10.408,9.74616666668,15.757
779.40,8.50816666666,12.87425,11.6848333333,10.6771666667,7.66866666667,13.3865333334,11.6006666666,10.5093333333,9.55783333333,15.7015
779.71,8.149,12.1315,11.182,10.1686666667,6.97283333334,13.0855,11.6211666667,10.2465,9.07033333334,15.3915
780.02,7.20566666666,11.1276666667,9.88650000002,8.929,5.87216666666,12.0423111111,10.539,9.31933333333,8.31183333332,14.085
780.33,7.85316666666,11.6224166667,10.6336666667,9.71616666666,6.59216666667,13.1603555555,11.4503333333,9.91700000001,9.08566666665,15.1335
780.64,8.79483333333,11.9594166667,11.4765,10.3015,7.0215,13.5332111111,12.4136666667,11.0581666666,9.83283333335,16.652
780.95,9.62950000001,13.4116666667,12.9486666667,11.3391666667,8.319,14.6096444444,13.7605,12.151,11.8088333333,18.1195
781.26,7.89166666666,12.1688333333,11.3221666667,10.3871666666,6.6255,13.7229111111,12.2791666666,10.689,10.1001666667,16.696
781.57,8.045,11.9345,11.7865,10.15225,6.93583333334,13.6795444444,11.5058333333,10.6626666667,9.95266666666,17.4805
781.88,8.69983333335,12.48875,12.4811666667,10.5005833334,7.60816666667,13.7431444444,11.8235,10.9116666667,10.284,17.713
782.19,8.281,13.0491666667,12.1525,10.7399166667,7.5635,13.5135666667,11.0913333333,10.628,10.4483333333,17.3545
782.50,7.609,12.6485833333,12.092,10.4224166667,7.34983333333,12.7782555556,10.5366666667,9.89633333334,10.2621666667,17.109
782.81,8.46216666666,12.8899166667,12.3828333333,11.1263333334,8.008,13.3285222222,10.854,10.5056666667,10.7475,17.575
783.12,8.98133333335,13.1555,12.9145,11.84475,8.57433333333,13.6024666666,11.302,11.4528333334,11.0306666666,17.6315
783.43,8.71766666665,12.8074166667,13.1458333333,11.50075,7.8875,13.6511555555,10.9935,10.9471666666,10.7935,17.989
783.74,7.80266666667,11.7821666667,12.4688333333,10.35425,7.163,12.6102111111,9.86266666666,10.4088333333,10.5493333333,16.9945
784.05,6.4405,11.1450833333,11.7028333333,9.84125,6.83333333334,11.9354888889,8.67116666667,8.9225,9.70799999999,15.881
784.36,5.9945,10.3076666667,10.9418333333,9.69733333333,6.05783333333,10.6701444444,8.072,8.18283333334,8.08750000001,15.081
784.67,8.18583333334,12.3486666667,13.4046666667,11.1291666667,7.95283333334,12.5989888889,10.1741666667,10.64,9.94099999998,17.3345
784.98,9.03833333332,12.9620833333,14.0195,11.9596666666,8.2235,13.9137333333,11.983,11.5601666667,10.8866666667,18.28
785.29,8.88583333334,12.61025,13.3048333334,11.60825,7.44966666667,13.7981444444,12.8946666667,11.553,10.7321666667,18.182
785.60,8.7535,11.9889166667,13.305,11.4178333333,7.23133333333,13.6259777778,13.5108333333,11.9568333334,10.8783333333,18.744
785.91,9.06966666669,11.9924166667,13.2558333333,11.2013333334,7.17833333334,13.8997333333,13.3486666667,12.6045,10.9146666666,18.419
786.22,8.47933333334,11.4668333333,12.7956666667,10.1765833333,5.82166666667,13.7458777778,13.1031666667,11.951,10.5223333333,18.3875
786.53,7.91816666667,11.516,12.4078333333,10.0630833333,5.27383333334,13.3998888889,12.5151666666,11.0855,10.332,19.6035
786.84,7.83583333333,11.11125,11.7231666667,10.476,4.74433333333,13.5322222222,12.3201666666,11.0498333334,10.2691666667,19.5135
787.14,9.04466666668,12.122,11.9945,11.4255,5.55566666666,13.9194888889,13.1925,11.6951666666,10.4971666667,20.7995
787.45,9.12349999999,11.7249166667,11.434,10.6216666667,5.30716666667,13.7956111111,13.1485,12.0005,10.2861666667,19.8125
787.76,9.17616666668,11.3309166667,11.4043333333,10.53175,5.658,14.0739888889,13.0608333334,11.8293333333,10.0263333333,19.525
788.07,8.79183333332,10.444,10.9461666667,10.3784166667,5.02183333334,12.9467444445,12.9405,11.15,9.66533333332,19.083
788.38,8.59233333333,9.9235,10.7513333334,10.7080833333,5.0375,12.3506333334,12.7376666667,10.7801666667,9.02433333335,18.6095
788.69,9.14900000002,9.94325,11.4891666667,10.7729166667,5.92916666667,12.9095666667,12.7516666666,11.39,9.46116666665,18.7235
789.00,9.6815,10.20525,11.3858333333,10.6245833333,6.3285,12.4822,12.4756666667,11.3718333334,9.09483333331,18.441
789.31,9.64166666665,10.2155833333,11.0968333333,10.4325833333,5.94733333333,12.0102444445,12.1746666667,11.097,8.46633333335,18.64
789.62,9.1535,10.4130833333,10.1468333333,9.71491666667,5.88666666667,11.5247888889,11.615,10.5066666667,7.671,17.7895
789.92,9.51766666668,10.58625,10.283,9.51041666666,6.09466666667,11.7157555556,11.5396666667,10.4996666667,7.6545,17.288
790.23,9.74633333332,11.3853333333,11.0283333333,9.13458333333,7.328,12.0110777778,11.6255,11.174,8.31883333332,18.138
790.54,9.065,10.72925,10.8843333333,8.43691666667,6.56616666666,11.9281333334,10.9581666667,10.4998333334,8.0005,16.9475
790.85,9.15533333335,11.5258333333,11.1851666667,8.79258333333,6.74083333333,11.9509111111,11.0073333333,10.7853333333,8.29633333335,17.5115
791.16,8.79633333332,11.767,10.5556666667,8.45666666667,6.38883333334,11.3156777778,10.9261666667,11.034,8.37983333335,17.3145
791.47,8.1595,11.6618333333,10.2625,7.4005,6.578,11.6212111111,10.8635,11.1163333333,8.31716666666,16.651
791.78,7.52916666666,11.17275,9.58800000002,6.29016666667,6.0005,11.2828333334,10.1675,10.666,8.20466666667,16.2645
792.08,6.05183333333,10.60675,8.63616666667,5.74075,5.20116666666,10.9333222222,9.339,9.50250000002,6.90216666666,15.0145
792.39,4.98333333334,10.075,7.96666666667,5.63333333333,4.71666666667,11.2344444444,8.63333333334,8.88333333333,6.6,15.2
792.70,4.00966666666,9.60758333334,7.13533333333,4.7485,4.774,11.3976333333,8.39283333334,7.91716666667,6.45616666667,13.9145
793.01,3.65483333333,8.83233333334,7.71566666667,5.07625,5.16066666666,11.2632333333,8.3755,7.71583333333,7.32666666666,13.198
793.32,4.99983333334,9.88066666667,8.8095,5.57825,6.3435,12.1461777778,9.64283333334,9.21766666665,9.13266666668,13.8775
793.62,5.43016666667,10.48325,8.99266666665,6.518,6.45766666667,12.6939333333,10.466,9.04416666666,9.04416666666,13.5665
793.93,6.933,11.7145,10.1603333333,7.48816666667,7.27466666667,13.3707888889,11.5438333333,9.7165,10.1946666667,14.908
794.24,7.75249999998,12.32925,11.168,8.73475,7.92333333334,13.8877222222,11.8338333333,9.9385,10.9121666667,15.9325
794.55,8.28300000002,12.5755833333,11.761,8.74491666667,8.13166666667,14.3920888889,12.097,9.91266666669,11.4415,16.9355
794.86,9.30283333335,13.2454166666,11.8768333333,10.50825,7.9015,14.5888,11.8931666667,10.1661666667,11.3718333333,18.133
795.16,8.54316666665,12.49175,11.2241666666,10.1019166667,7.219,14.1761111111,11.0628333333,9.39916666665,10.239,17.103
795.47,8.47066666667,12.2216666667,11.2455,10.076,6.80866666667,14.1004,10.5353333333,9.4225,10.4711666666,16.8925
795.78,9.00766666666,12.8133333333,11.7855,10.8460833333,6.87216666667,14.5621444445,10.9343333333,9.907,10.8701666667,16.474
796.09,10.935,14.5613333333,13.8166666667,13.18425,8.5015,15.8733555556,12.4558333334,12.1196666667,12.5038333333,18.204
796.40,11.6908333333,15.3379166666,13.9935,14.0578333334,8.66316666667,16.1739,12.9306666666,12.979,12.5118333333,19.372
796.70,10.2801666667,14.1740833334,12.773,13.4653333333,7.00566666667,15.2733888889,11.9418333334,11.7301666667,10.3941666666,18.6215
797.01,10.705,14.157,13.629,13.71025,7.2125,15.9302888889,12.6216666667,12.5405,11.111,19.7855
797.32,10.0495,13.78725,12.9371666667,13.3828333333,6.98033333333,15.3873888889,12.9205,12.7886666667,10.462,19.01
797.63,9.36216666667,13.1411666667,12.0781666666,12.17075,6.343,14.9088444445,12.5845,12.1458333334,9.73350000001,18.9275
797.93,9.39316666668,12.7925,11.9701666666,12.0043333334,6.2225,14.9011222222,12.6991666667,12.004,9.63049999999,18.0565
798.24,8.09716666667,11.4550833333,10.9828333334,9.52275,5.38633333334,13.2144111111,11.5075,10.3533333333,8.65716666669,16.6845
