wavelength,Back_TacCrim,Belly_TacCrim,Breast_TacCrim,Crissum_TacCrim,Crown_TacCrim,DorTail_TacCrim,Patch10_TacCrim,Rump_TacCrim,Throat_TacCrim,WingTip_TacCrim
726.26,13.1661,8.98113333334,6.7666,9.3464,56.4812666667,8.30726666667,53.3258,57.5635333333,54.549,10.0933333333
726.58,13.0356888889,8.90813333334,6.5744,9.20366666667,56.2996666666,8.24813333333,53.3724,57.3312,54.3038666667,10.0436666667
726.90,12.9461333333,8.7424,6.283,9.03920000001,56.3094,8.13739999999,53.4374666667,57.2406,54.1876666667,9.859
727.21,12.9560222222,8.75133333334,6.21966666667,8.98873333333,56.5447333333,8.17493333333,53.4178666667,57.6450666667,54.6418,9.87459999999
727.53,12.8303666667,8.57660000001,5.9626,8.80959999999,56.4876,7.88893333333,53.1498666667,57.5482,54.6387333333,9.68293333333
727.85,12.9144888889,8.5804,5.90966666667,8.89573333333,56.5885333333,7.91253333334,53.4848,57.567,54.7488,9.76793333334
728.17,13.2194444444,8.93233333334,6.18673333333,9.16419999999,56.9599333333,8.20466666666,53.6906,57.842,55.3027333333,10.0546666667
728.49,13.2398777778,8.96673333333,6.23786666667,9.21140000001,57.0695333333,8.23899999999,53.6776,57.8680666667,55.3423333333,10.1503333333
728.80,12.9277333333,8.6608,5.91186666667,8.92566666665,56.9790666667,8.01633333333,53.4522,57.6984,55.3513333333,9.96246666668
729.12,12.7984,8.59333333333,5.83566666667,8.89,56.7560666667,7.93846666667,53.4286666667,57.4738,55.1047333333,9.99833333334
729.44,12.6767,8.55720000001,5.74433333333,8.81833333334,56.6026666667,7.81360000001,53.3404666667,57.3572,55.0672,10.0269333333
729.76,12.7281333334,8.52686666666,5.73033333333,8.8578,56.5927333333,7.79686666667,53.6513333333,57.4432,54.9508,10.075
730.08,12.7367555556,8.49513333333,5.70373333333,8.93019999999,56.5107333333,7.87939999999,53.4089333333,57.4714666667,54.9244666667,9.94640000001
730.39,12.7276444444,8.6054,5.83333333333,9.04946666666,56.3018,7.94720000001,53.1452666667,57.3703333333,55.0109333333,9.96066666667
730.71,12.8946,8.83933333333,6.127,9.34006666665,56.1799333333,8.16306666667,52.8741333333,57.3338666667,54.9477333333,10.2288666667
731.03,13.0747222222,9.20326666666,6.508,9.69333333333,56.3142,8.45126666667,52.8411333333,57.5042,55.0208,10.473
731.35,12.9216777778,9.0028,6.2804,9.5072,55.9741333333,8.15213333333,52.7054,57.2186,54.7926666667,10.1466
731.67,12.4951333333,8.6246,5.8796,9.17159999999,55.6568666667,7.77320000001,52.4066,56.8863333333,54.3679333333,9.75533333333
731.98,12.5882555555,8.68513333333,5.89353333333,9.2398,55.7965333334,7.74699999999,52.6462666666,57.0398,54.4624666667,9.76386666667
732.30,12.5944444445,8.59926666667,5.8714,9.17180000001,55.7078,7.69366666667,52.7366,57.1439333333,54.4998666667,9.58006666667
732.62,12.4484777778,8.24293333333,5.57126666667,8.90386666667,55.6368666667,7.3914,52.7086666667,57.1840666667,54.4861333333,9.26386666667
732.94,12.2940888889,7.9566,5.32486666667,8.69653333334,55.6299333333,7.14486666667,52.709,57.1604666667,54.3160666667,8.9538
733.25,12.2042111111,7.83313333333,5.16553333333,8.63133333333,55.558,6.95233333333,52.6660666667,57.1161333333,54.36,8.76773333333
733.57,12.5699,8.12686666667,5.47193333333,8.84866666667,55.8704,7.1796,52.9606,57.3461333333,54.811,9.09946666667
733.89,12.5304666667,7.98213333333,5.41513333333,8.73186666666,56.1069333333,7.1916,53.1317333333,57.4936666667,55.0328666667,9.07806666667
734.21,12.3586444445,7.68833333333,5.0696,8.39626666667,56.1461333333,6.98193333333,53.4092,57.3982,55.1383333333,8.73346666667
734.52,12.2492444444,7.43253333333,4.8576,8.16446666666,56.0715333333,6.82913333333,53.5271333333,57.2139333333,55.0894,8.55593333333
734.84,12.4526666667,7.56433333333,5.0782,8.32820000001,56.1844,7.08593333333,53.5348,57.1907333333,55.0242666667,8.7404
735.16,12.6631333333,7.6536,5.18526666667,8.45166666666,56.0660666667,7.2616,53.6525333333,57.0878,54.9046,8.90366666667
735.48,12.3821111111,7.4358,4.93613333333,8.17599999999,56.038,7.17286666666,53.2952666667,57.2158666667,55.1473333333,8.66573333333
735.79,12.5047666667,7.47666666667,5.12393333333,8.30480000001,56.1882,7.2746,53.4686666667,57.2506666667,55.1405333333,8.8558
736.11,12.3458888889,7.2776,4.91753333333,8.13373333333,56.0879333333,7.0028,53.7338666667,57.0136666667,54.973,8.64253333333
736.43,12.4823666667,7.3846,4.9592,8.23173333333,56.1391333333,7.24773333333,53.6118,57.1377333333,55.0764,8.70213333333
736.74,12.6994888889,7.69133333333,5.27173333333,8.40200000001,56.365,7.50713333333,53.5319333333,57.2914,55.1891333333,8.9058
737.06,12.4761444444,7.55593333333,5.1364,8.38653333333,56.5473333333,7.3796,53.1380666667,57.5424,55.2654,8.83386666667
737.38,12.4678777778,7.5932,5.06,8.42586666666,56.7174,7.20146666667,53.2602666667,57.9088666667,55.4614666667,8.80026666667
737.69,12.3605333333,7.53126666667,4.92446666667,8.25380000001,56.7452,6.95233333333,52.9989333333,57.9644,55.2559333333,8.78853333333
738.01,12.5078444445,7.71713333333,5.02586666667,8.41286666667,56.6960666667,7.121,53.0354,58.0694,55.2884,8.9074
738.33,12.5001333333,7.75393333334,4.96626666667,8.41133333333,56.8685333333,7.1486,53.2292666667,58.3413333333,55.6274,8.94733333333
738.64,12.1670333333,7.44506666667,4.5368,7.99893333334,57.1251333333,6.75246666667,53.234,58.4046,55.7967333333,8.61153333333
738.96,12.0711333333,7.3148,4.3192,7.91173333333,57.0661333333,6.43173333334,53.2379333333,58.2385333334,55.6476,8.37
739.28,12.0673111111,7.34433333333,4.22973333333,7.9446,57.2606,6.34766666667,53.1541333333,58.4826666667,56.0337333333,8.22193333333
739.59,12.2868444445,7.6234,4.50366666667,8.13066666666,57.5334666667,6.70653333333,52.7648,58.7975333334,56.3390666667,8.4142
739.91,12.0978222222,7.4362,4.5008,8.00880000001,57.3298,6.50986666667,52.992,58.6644666667,56.2386,8.2662
740.23,11.7401555556,6.9492,4.1564,7.5976,57.0207333333,6.1748,53.1946,58.1947333333,55.9816666667,7.84953333333
740.54,11.2769666666,6.4712,3.7888,7.06153333333,56.5759333333,5.5416,53.0984666667,57.5968,55.5405333333,7.2672
740.86,11.2971222222,6.45566666667,3.87546666667,6.97073333334,56.3998,5.50793333333,53.1055333333,57.2813333333,55.2224666667,7.16933333333
741.18,11.3889666667,6.62673333333,4.03906666667,7.17420000001,56.5126666667,5.66633333333,53.1986,57.3743333333,55.5037333333,7.2538
741.49,11.3460111111,6.59373333333,3.94593333333,7.05653333334,56.7318,5.6768,53.1606,57.6400666667,55.8976,7.21926666667
741.81,11.1570444445,6.42606666667,3.84173333333,6.90733333333,56.4286666667,5.4938,53.0858666667,57.4061333333,55.6508666667,6.96573333333
742.12,11.4286444445,6.7104,4.22853333333,7.35186666667,56.2623333333,5.778,52.8149333334,57.5745333333,55.7167333333,7.22493333333
742.44,11.3983222222,6.55153333333,4.31826666667,7.18519999999,56.2008,5.76286666667,53.1684,57.4706666666,55.5998666667,7.24726666667
742.76,11.3708333333,6.42513333334,4.21193333333,6.93473333333,55.9334666667,5.6518,53.5146,56.8525333333,54.9484666666,7.35806666667
743.07,11.4614777778,6.47213333333,4.22366666667,6.8972,55.863,5.61066666667,53.6011333333,56.7321333333,54.9776666667,7.5772
743.39,11.8054555555,6.73886666667,4.3828,7.0236,56.2018,5.77206666667,54.1173333333,56.9147333333,55.213,7.85053333333
743.70,11.7862888889,6.69633333333,4.17013333333,6.92266666667,56.3716,5.6722,53.9673333333,57.0764666667,55.3361333333,7.8144
744.02,11.7721333333,6.72873333333,4.04573333333,6.92673333334,56.2600666667,5.85433333333,53.9268666667,56.9961333333,55.356,7.93473333333
744.34,12.0718555556,6.88806666667,4.1776,7.24106666667,56.041,6.12466666667,53.7052666667,56.9195333334,55.2802666667,8.25153333333
744.65,12.2473555556,6.88766666667,4.2662,7.3024,55.958,6.19446666667,53.7152,56.7346666667,55.1002666667,8.28146666667
744.97,11.9660888889,6.62986666667,3.99486666667,7.00959999999,55.4776666667,5.83826666667,53.6626666667,56.2484666667,54.6313333333,8.06573333333
745.28,12.0601,6.9272,4.104,7.19206666666,55.9856666667,6.02493333333,53.5832,56.8552666667,55.3959333333,8.306
745.60,11.9955222222,6.9646,4.11533333333,7.14633333333,55.9564666667,5.89626666667,53.5728666667,56.6905333333,55.2375333333,8.32166666667
745.91,12.0200444444,7.07253333333,4.03,7.1884,55.6709333333,5.87606666667,53.2800666666,56.3676666667,55.0167333333,8.38493333333
746.23,12.1550666667,7.39266666667,4.2296,7.41840000001,55.8667333333,6.16946666667,53.0563333333,56.718,55.4482,8.54353333333
746.55,12.0245777778,7.44493333333,4.08726666667,7.40053333334,55.6990666667,6.16793333334,52.8326,56.8040666667,55.4212,8.3652
746.86,11.9565,7.35686666667,3.99526666667,7.36146666666,55.8227333333,6.0818,52.6291333333,56.9468,55.6443333333,8.36486666667
747.18,12.1689,7.58086666667,4.34053333333,7.72753333333,55.8696,6.2876,52.4595333333,57.1996,55.8014,8.64853333334
747.49,12.6787666667,7.99079999999,4.84206666667,8.03226666666,56.1136,6.70133333333,52.6492,57.3539333334,55.8893333333,8.95039999999
747.81,12.6219,8.11980000001,5.03,8.03019999999,56.1328,6.80893333333,52.4822666667,57.2320666667,55.8999333333,8.96240000001
748.12,12.4798444445,8.20906666667,5.0212,8.13800000001,56.0378,6.8888,51.9952666667,57.2662,55.9918,8.99966666667
748.44,12.7201333333,8.366,5.28586666667,8.36600000001,56.2923333333,7.03773333333,52.0296,57.7102,56.4021333333,9.1216
748.75,12.7508333333,8.21986666667,5.22066666667,8.26779999999,56.1547333334,6.95633333333,52.1519333333,57.4989333333,56.02,9.04773333334
749.07,12.5535444444,8.05260000001,4.97266666667,7.92233333333,56.1664666666,6.879,52.6591333333,57.5838,55.9840666667,8.7442
749.38,12.5478222222,8.08253333333,5.04346666667,7.95719999999,56.3536666667,6.94946666667,52.4762666667,57.8269333333,56.2015333333,8.6708
749.70,12.3896555555,7.97580000001,4.93853333333,7.85746666667,56.0492666667,6.83526666667,52.4048,57.5686666667,56.1134,8.64766666667
750.01,12.3955777778,7.89893333334,5.06533333333,8.07433333333,56.1244,6.93780000001,52.5751333333,57.4212666667,56.1848666667,8.8486
750.33,12.2954777778,7.91793333333,4.99326666667,8.08126666667,55.7367333333,6.96639999999,52.1136,57.1354,55.9855333333,8.74646666667
750.64,12.1492777778,7.75206666666,4.75166666667,7.75879999999,55.5532,6.76933333334,52.2426666667,56.9964,55.7910666667,8.48173333333
750.96,11.9130666667,7.46166666668,4.49493333333,7.69319999999,55.3259333333,6.52913333333,52.1485333333,56.9816666667,55.6701333334,8.2314
751.27,11.3932444445,6.86866666667,3.8288,7.12613333333,55.464,5.91013333333,52.2949333333,57.0282666667,55.6676666667,7.67853333333
751.59,11.6149777778,7.02346666667,4.02606666667,7.1368,55.5758666667,5.99486666667,52.7135333333,56.9960666667,55.6266,7.7462
751.90,11.6776888889,7.18253333333,4.11433333333,7.25413333333,55.4809333333,6.0564,53.0242,56.638,55.2890666667,7.89006666667
752.22,11.4311333334,7.09113333333,3.88473333333,7.04973333333,55.3019333333,5.76233333333,52.9808666667,56.4914,55.1281333333,7.80393333333
752.53,11.7989888889,7.33126666667,4.04513333333,7.37726666667,55.314,5.90306666667,53.1606666667,56.4908666667,55.3548,8.22373333333
752.85,11.9585777778,7.4092,4.107,7.58673333334,55.3976,5.9426,53.5444666667,56.5621333333,55.3142666667,8.53913333333
753.16,11.9921222222,7.46066666667,4.1516,7.74526666666,55.2734666667,5.93913333333,53.4424666667,56.4629333333,55.0476,8.56926666667
753.47,12.1799222222,7.6338,4.17186666667,7.81526666667,55.3827333333,6.06926666667,53.4480666667,56.5801333333,55.0448,8.75733333333
753.79,12.4278222222,7.9662,4.50686666667,8.12113333333,55.9406666666,6.32673333333,53.581,57.1232666667,55.41,9.16633333333
754.10,12.6399888889,8.36166666666,4.87413333333,8.63773333333,56.1148666667,6.6064,53.3712,57.2756666667,55.8423333333,9.67886666667
754.42,12.6735555555,8.65333333334,4.98053333333,8.78933333335,56.5672,6.76993333333,53.0927333333,57.7139333333,56.4635333333,10.034
754.73,13.0161,9.11813333333,5.41866666667,9.2046,56.3405333333,7.21013333333,53.0383333333,57.4741333333,56.2771333333,10.42
755.05,13.0337888889,9.12693333333,5.52,9.3714,56.3760666667,7.25893333333,53.0373333333,57.5862,56.4140666667,10.5793333333
755.36,12.8717333333,9.01366666667,5.42633333333,9.226,56.3474,7.13413333334,52.7758666667,57.8800666667,56.5868,10.4808
755.67,12.9052222222,9.08113333333,5.55873333333,9.32046666667,56.2817333333,7.2004,52.6718666667,57.7710666667,56.6499333333,10.4760666667
755.99,12.4583,8.87606666667,5.35306666667,9.11746666667,56.2124666667,6.8792,52.2696666667,57.6305333333,56.5736666667,10.1968666667
756.30,12.3007333333,8.86546666667,5.27033333333,9.01319999999,55.9815333333,6.8532,52.2354666667,57.435,56.5042666667,9.8788
756.62,12.1772222222,8.742,5.20306666667,8.8472,56.1610666667,6.62506666667,52.4292666667,57.6702666667,56.6716,9.54240000001
756.93,12.0760444444,8.68426666667,5.21853333333,8.8242,55.9088666667,6.463,52.2114666667,57.6983333333,56.5537333333,9.17279999999
757.24,11.7877333333,8.32106666667,4.91713333333,8.53793333333,55.2059333333,6.22073333334,52.242,56.9430666667,55.8406,8.79379999999
757.56,11.4683888889,7.77406666667,4.47373333333,7.94486666666,54.9138,5.76413333333,52.3646666667,56.7144,55.2262666667,8.22046666666
757.87,11.3927111111,7.7192,4.39193333333,7.66833333334,54.5447333333,5.45926666667,52.8279333333,56.3902666667,54.6472,7.98066666666
758.18,11.3807777778,7.62666666667,4.28973333333,7.52660000001,54.8916,5.34506666667,53.0696666667,56.9887333333,55.0847333333,7.8586
758.50,11.2221,7.63706666666,4.1194,7.40993333334,54.988,5.2584,53.2107333333,57.1130666667,55.1864666667,7.79866666666
758.81,11.4068333333,7.76080000001,4.2888,7.59553333333,55.1808,5.4072,53.5286,57.0848666667,55.276,7.86766666667
759.13,11.4498333333,7.65313333333,4.44853333334,7.7114,55.2654,5.60006666667,53.7661333333,57.1713333333,55.209,7.88146666667
759.44,11.6552,7.72193333333,4.75493333333,7.92013333334,55.2675333333,6.01326666667,53.6668666667,57.3704,55.0828666667,7.88146666667
759.75,11.9147555556,7.82233333333,5.08813333334,8.11693333333,55.5680666667,6.0962,53.5922666666,57.71,55.3686666667,8.08779999999
760.07,12.1912222222,7.94766666667,5.30393333333,8.37713333333,55.5875333333,6.26606666667,53.6881333333,57.6254666667,55.3940666667,8.33406666667
760.38,12.3491444445,8.02,5.48833333333,8.45053333334,55.5327333333,6.45360000001,53.9358666667,57.4902666667,55.2307333333,8.5734
760.69,12.6312111111,8.16313333333,5.83446666667,8.58739999999,55.7632,6.66213333333,53.9864666667,57.684,55.5081333333,8.73653333334
761.01,12.9907777778,8.69906666667,6.2778,9.14440000001,55.9342666667,7.20686666667,54.2903333333,57.8140666667,55.845,9.19859999999
761.32,13.1996777778,8.75266666667,6.449,9.35266666668,56.1602,7.40066666666,54.3785333333,58.0246,56.2654,9.26713333335
761.63,13.1708777778,8.7876,6.51266666666,9.389,55.9864,7.32286666667,54.0076666667,57.8224666667,56.0745333333,9.50306666666
761.94,13.0696555555,8.45126666667,6.2216,9.11993333335,55.8232,7.07919999999,53.9429333333,57.6363333333,55.7764,9.1626
762.26,13.3303555556,8.66833333333,6.38966666667,9.31413333334,56.1341333333,7.41980000001,53.9108,57.8416,56.1368666667,9.46060000001
762.57,13.4602111111,8.88126666666,6.52213333333,9.48473333333,56.0536666667,7.57846666667,53.5804,58.0189333333,56.2641333334,9.62406666667
762.88,13.8592333333,9.18819999999,6.738,9.84099999999,56.2778666667,7.71986666667,53.6096,58.3438,56.7106,9.85926666667
763.20,14.0631666667,9.46586666667,6.95973333333,10.1126666667,56.3506,8.019,53.7001333333,58.3878,56.7470666667,10.1054
763.51,13.9422444444,9.42813333332,6.84786666667,10.0160666667,56.5312666667,8.06239999999,53.7404,58.5423333333,56.9259333333,10.0072666667
763.82,13.8377666667,9.40406666668,6.76826666667,9.93853333334,56.7238,7.94900000001,53.8911333333,58.6816,57.2037333333,9.91186666667
764.14,13.7166,9.39666666667,6.582,9.87933333333,56.8008,7.8768,53.8615333333,58.8099333333,57.3726666667,9.86320000001
764.45,13.6853666667,9.43146666667,6.63546666667,9.87633333333,56.9702666667,7.95306666667,53.6410666667,59.1229333333,57.6726,9.9852
764.76,13.4875666666,9.30006666667,6.52086666667,9.78506666667,56.7602,7.87546666667,53.6061333333,58.9551333333,57.4083333333,9.96893333334
765.07,13.3686333333,9.11160000001,6.35813333333,9.64420000001,56.6296,7.82419999999,53.7665333333,58.7646666667,57.2386,9.66206666667
765.39,13.4297666667,9.27819999999,6.56373333333,9.79093333334,56.6199333333,7.96213333333,53.5076666667,59.1208666667,57.6399333333,9.91633333333
765.70,13.0716666667,8.97100000001,6.3402,9.50493333332,56.1,7.55079999999,53.3582666667,58.6590666667,56.9736,9.61526666667
766.01,13.2246444444,9.01153333333,6.31693333333,9.41599999999,56.3476,7.5376,53.7888666667,58.6511333333,57.1204,9.7178
766.32,12.7426555556,8.62246666667,5.9562,8.95699999999,56.1211333333,7.34106666667,53.7134,58.1890666667,56.6304666667,9.49906666667
766.64,12.1165444444,7.9552,5.33286666667,8.28233333334,55.5272666667,6.82533333333,53.6332666667,57.4406666667,55.8274,8.81359999999
766.95,12.2436777778,8.14686666667,5.4418,8.45973333333,55.4130666667,6.86986666667,53.6932,57.4042666667,55.7362,8.83753333333
767.26,12.1283,8.00066666667,5.21966666667,8.23239999999,55.2166,6.90113333333,53.5519333333,57.0634,55.365,8.65273333334
767.57,12.0489555555,7.76513333333,5.19346666667,8.23753333333,55.2167333334,6.67793333333,53.7729333333,57.088,55.1308,8.53680000001
767.88,12.1140222222,7.63026666667,5.0906,8.32193333333,54.6738666667,6.5958,53.7606,56.0737333333,54.2714666667,8.30766666666
768.20,12.2809222222,7.61733333333,5.21886666667,8.37606666665,54.7358,6.6112,53.9040666667,56.1129333333,54.2055333333,8.32966666667
768.51,12.6888777778,8.00293333333,5.6726,8.77080000001,54.7802666667,6.8988,53.8653333333,56.2686666667,54.5803333333,8.76199999999
768.82,13.0939333333,8.42686666667,6.02353333333,9.1546,54.8244666667,7.20106666667,54.3864666667,55.981,54.3539333333,9.01566666666
769.13,12.8855222222,8.10213333333,5.5986,8.92120000001,54.6494666667,6.85353333333,54.5896666667,55.979,54.3858666667,8.59726666667
769.44,12.7256444445,7.92966666667,5.41013333333,8.84026666666,54.4273333334,6.67606666667,54.4378666667,55.7238666667,54.2534666667,8.09446666667
769.76,13.0748888889,8.18486666667,5.66186666667,9.00973333333,54.3911333333,6.8432,55.3534666667,55.6805333333,54.1516,8.46086666667
770.07,13.4320333333,8.44639999999,5.73873333333,9.1662,55.0171333333,6.931,55.4899333333,56.3446666667,55.1030666667,8.88213333333
770.38,13.5563666667,8.54653333334,5.8036,9.142,55.0795333333,6.9844,54.9854,56.0752666667,54.9256666667,9.23573333332
770.69,13.7035444445,8.54286666667,5.9858,9.33953333333,55.0927333333,6.7824,54.8224,56.2132,55.2060666667,9.43473333333
771.00,13.8053222222,8.64626666667,6.0078,9.25026666667,54.6949333333,6.72146666666,54.5169333333,55.7830666667,55.0386666667,9.23999999999
771.32,13.7241111111,8.43346666667,5.76026666667,8.83686666666,55.2891333333,6.479,55.2412666667,56.4773333334,55.709,9.00673333333
771.63,13.9777333333,8.6644,5.8964,9.03526666667,55.4242666667,6.7064,54.8905333333,56.6352,56.0692,9.16113333333
771.94,13.6524444444,8.38900000001,5.32026666667,8.83773333333,55.4801333333,6.4588,55.1119333334,56.3920666667,55.9606,8.85606666667
772.25,13.5255111111,8.15399999999,5.0388,8.77553333332,55.3529333333,6.3818,55.6656,56.1754666667,55.8527333333,8.61273333333
772.56,14.3995777778,8.96433333333,5.8218,9.59406666667,55.8661333333,7.43013333333,55.7723333333,56.2846,56.2571333333,9.54986666668
772.87,14.1004,8.67186666666,5.59293333333,9.51366666666,55.6447333333,7.22773333334,56.0292666667,56.0436666667,55.7163333333,9.48373333332
773.18,14.0228666667,8.4498,5.53253333333,9.42726666667,55.8144666667,7.23546666667,56.1986,56.5650666667,56.2580666667,9.08740000001
773.50,13.7625777778,8.27273333334,5.39173333333,9.30486666667,55.5099333333,7.18653333333,56.9573333333,56.3824,55.5632666667,8.63859999999
773.81,13.9271444444,8.50173333333,5.6418,9.48380000001,55.4912,7.71086666667,57.8346666667,56.94,56.0919333333,8.66166666667
774.12,14.0291333333,8.72559999999,5.80386666667,9.47059999999,55.5338666667,8.07453333333,58.1169333333,57.1345333333,55.9646666667,8.83506666667
774.43,14.7948,9.73786666668,6.72586666667,10.4082,56.4445333333,9.18586666666,58.4436,57.7594666666,56.7514,10.0058666667
774.74,14.9670777778,10.1591333333,7.07126666667,10.819,56.3267333333,9.37733333333,57.8454,57.4634666667,56.4171333333,10.5208
775.05,14.5144333333,10.038,6.64266666667,10.4378666667,56.6639333333,9.20226666666,57.7842,57.6926,56.6246666667,10.246
775.36,14.3847333333,10.179,6.78053333333,10.3618666667,56.8199333334,9.42686666667,57.5208666667,58.3098,56.9348,10.2440666667
775.67,14.4044,10.2651333333,6.96273333333,10.4257333333,57.2098666667,9.59493333333,57.2710666667,58.6872666667,57.3597333333,10.6189333333
775.98,13.9052777778,9.80566666667,6.6708,9.89233333333,56.7838666667,8.99086666666,57.6694666667,58.5437333333,56.9934,10.0373333333
776.30,14.4374555556,10.1628,7.11606666667,10.0886,56.7022,9.35473333332,56.7967333333,58.5983333333,57.1139333333,10.4432
776.61,14.6301888889,10.6035333333,7.29073333333,10.3735333333,56.4819333333,9.63053333335,56.0304666667,58.2386,56.8842,10.8127333333
776.92,15.1370444445,11.2293333333,7.96746666667,11.1641333333,56.6340666667,10.2671333333,55.5005333334,58.3015333333,57.476,11.4414
777.23,15.2038222222,11.0908,7.93773333333,11.2630666667,56.7622666667,10.0696666667,55.1404666667,58.3927333333,57.577,11.4227333333
777.54,15.5961888889,11.2726,8.25106666667,11.8060666667,56.6382666667,10.5028,55.0963333333,58.3411333333,57.866,11.6961333333
777.85,15.1447333333,10.5134,7.47073333333,11.3626666667,56.2383333333,10.0021333333,55.3441333333,58.3021333333,57.7242666667,11.0078
778.16,14.8641888889,9.85393333333,7.02146666667,10.8927333333,55.7606,9.89153333333,55.1043333334,58.1604,57.7514,10.2626666667
778.47,15.0891111111,9.66599999999,7.1438,11.0598666667,55.4216,9.83606666667,55.3317333333,57.3234666667,57.2744,10.2883333333
778.78,15.7516888889,9.88426666667,7.64266666667,11.5054,55.514,10.1033333333,55.6846666667,57.1615333333,57.1092,10.7277333333
779.09,15.5535,9.56933333335,7.3084,11.2628666667,55.0460666667,9.79726666667,55.4415333334,56.6142666667,56.6666666667,10.1489333333
779.40,15.7632,9.95380000001,7.46106666667,11.6351333333,55.4608666667,10.1806,54.7027333333,57.1329333333,57.2677333333,10.6262
779.71,15.8638333333,10.3952666667,7.59773333333,11.9324666667,56.2243333333,10.5702,55.7308,57.7038666667,58.0994666667,10.7367333333
780.02,15.5803,9.81133333333,7.2132,11.5419333333,56.3852,10.0108,56.1472666667,57.5499333333,58.1219333333,10.3405333334
780.33,15.8449444444,9.9736,7.3474,11.5767333333,56.5574,10.1009333333,55.9784,57.7024,58.3750666667,10.6412
780.64,15.2055666667,9.15560000001,6.61353333333,10.787,55.8627333333,9.45620000001,55.2204666666,56.7147333333,57.3076,10.0574666667
780.95,14.6189111111,8.80913333333,6.03846666667,10.1108,55.9045333333,8.84519999999,54.9419333333,56.6546,57.2338,9.36946666667
781.26,14.3297777778,8.72153333334,5.87673333333,9.74893333333,55.8562,8.65746666667,54.6666666667,56.3900666667,57.0137333333,9.04546666667
781.57,14.8303,9.251,6.27833333333,9.97686666667,56.4388666667,8.84886666667,55.369,56.8159333333,57.4572,9.44059999999
781.88,14.9121444444,9.36053333333,6.28260000001,9.93199999999,56.4956,8.9014,55.8813333333,57.2208,57.4982,9.49633333333
782.19,14.9667777778,9.42926666666,6.31426666667,9.95066666667,56.0998,9.23646666666,56.3691333333,56.7379333334,57.3972666667,9.42426666666
782.50,15.2211333334,9.46079999999,6.74326666666,10.0836666667,56.707,9.47039999999,56.3687333334,57.3332,58.0062666667,9.66206666666
782.81,15.4858555556,9.51273333332,6.86433333333,10.3762666667,57.0134,9.5418,56.3727333333,57.4177333333,58.1524,9.33426666665
783.12,15.3274777778,9.038,6.35173333334,10.0024666667,56.6434666667,8.82153333332,56.2214666667,57.1737333334,58.1254,9.09233333333
783.43,15.9264555556,9.839,6.78060000001,10.7508,56.8482,9.55633333333,55.8868666667,57.8521333333,58.9194,9.69526666667
783.74,15.5886111111,9.48866666667,6.28886666667,10.3249333333,56.6536666666,9.1964,55.1289333333,57.7807333333,58.9821333333,9.16106666667
784.05,16.2346333333,10.0976,6.81040000001,10.8420666667,57.2783333333,9.851,55.9356666667,58.8445333333,60.2362,9.50166666666
784.36,16.872,10.4945333333,7.18939999999,11.6269333333,57.1543333333,10.5406,56.0127333333,58.8106,60.1178666667,10.2125333333
784.67,17.3274777778,10.8346666667,7.56746666667,11.9847333333,57.0965333333,10.9669333333,56.4362,58.8479333333,60.005,10.9362666667
784.98,17.4897555555,11.3693333333,7.99793333334,12.7361333333,57.2488,11.5009333333,56.5484666667,59.0804666667,60.1670666666,11.8198
785.29,17.8028555556,11.9150666667,8.48533333334,13.5309333333,57.7890666667,12.0264666667,56.4875333333,59.6258,60.9016,12.0012
785.60,17.9056222222,12.3802666667,8.77059999999,14.0936666667,58.2308666667,12.2026,56.4666666667,60.4508,61.6071333333,12.1976666667
785.91,17.2395666667,11.9889333333,8.02633333333,13.677,58.2798666667,11.8170666667,56.6334666667,60.0756666667,61.3192,11.6450666667
786.22,16.8440888889,11.6188,7.59673333333,13.0921333334,58.0653333333,11.4580666667,56.5414,59.909,61.3826666667,11.3676
786.53,16.6083666667,11.5630666667,7.55413333333,13.1018,58.0178666667,11.4596,56.6796,59.7203333333,60.9912,11.4645333333
786.84,16.7808888889,11.8459333333,7.92633333333,13.1587333333,58.3254,11.5019333333,57.2248666667,59.5778666667,60.8528,11.5699333333
787.14,17.2895888889,12.4723333333,8.85900000001,14.0343333333,58.5720666667,12.4630666667,57.4064,59.7294,60.9551333333,12.4204666667
787.45,16.9108666667,12.2253333333,8.3542,13.7088,58.3627333333,11.8960666667,57.2844,59.1217333333,60.6165333333,12.2437333333
787.76,16.9778777778,12.294,8.49153333332,13.2872,58.6004666667,11.6607333333,57.1320666667,59.2846666667,60.8501333333,11.8410666667
788.07,16.3206888889,11.6188666667,7.59153333333,12.5344666667,58.3153333333,10.6796,55.9921333333,59.2888,60.8922666667,11.0020666667
788.38,15.5439,10.4968,6.76986666667,11.3548,57.5414666667,9.66246666665,56.118,58.4964666667,60.0655333333,9.73293333333
788.69,15.6200111111,10.3965333333,6.76986666667,11.2644,57.5067333333,9.72073333333,56.2585333333,58.5271333333,60.047,9.95546666667
789.00,16.3691333333,11.061,7.48986666667,11.6960666667,58.0954,10.1999333333,56.0197333333,58.9762666667,60.7152,10.722
789.31,17.0079666667,11.6935333334,8.21273333334,12.2651333333,58.0172,10.7237333333,55.6392666667,59.1772666667,60.8199333333,11.4688
789.62,17.2930444444,11.9350666667,8.54526666667,12.5940666667,57.6516666667,11.0735333333,54.8554666667,58.7716,60.3343333333,12.2268666667
