wavelength,Back_SpoNicf,Belly_SpoNicf,Breast_SpoNicf,Crissum_SpoNicf,Crown_SpoNicf,DorTail_SpoNicf,Rump_SpoNicf,Throat_SpoNicf,WingTip_SpoNicf
712.20,16.9752666667,48.4442,28.2933333333,35.0865333333,15.8587333333,18.2698,20.6716666667,29.393,20.367
712.52,17.0498,48.579,28.3746666667,35.2335333334,15.8976,18.4478,20.7568666667,29.5938666667,20.4776666667
712.84,16.7757333333,48.2466666667,28.0653333333,34.9088666667,15.6821333333,18.1270666667,20.5368666667,29.3113333333,20.1372666667
713.16,16.9082666667,48.3506,28.1143333333,34.9348666667,15.9223333333,18.2431333333,20.6353333333,29.3044,20.2530666667
713.48,16.8194,48.2860666667,28.0125333333,34.8564666667,15.8004666667,18.0614666667,20.5575333333,29.2820666667,20.0275333333
713.80,16.8111333333,48.3666,27.9996666667,34.7932666667,15.8115333333,18.0937333333,20.5518,29.3006,19.9435333333
714.12,16.984,48.4388,28.1328666667,34.9090666667,15.9900666667,18.1472,20.6242,29.4315333333,20.1749333333
714.44,17.1265333333,48.3724666667,28.3026666667,35.0073333333,16.1960666667,18.3246666667,20.8118666667,29.4884,20.3420666667
714.76,17.2133333333,48.3955333333,28.4152666667,34.9934666667,16.3213333333,18.3598,20.8386,29.5144666667,20.4466666667
715.08,17.475,48.8126666667,28.7253333333,35.2570666667,16.6222,18.6808666667,21.1704,29.7224666667,20.7271333333
715.40,17.2391333333,48.5809333333,28.5561333334,34.9834,16.4000666667,18.4904666666,20.9578666667,29.6128666667,20.5482666667
715.72,17.0564666667,48.3763333333,28.3074666667,34.6577333333,16.141,18.3246666667,20.6786,29.4151333333,20.3073333333
716.04,16.9868666667,48.1890666667,28.2236,34.5386666667,16.0846,18.2079333333,20.5632,29.2727333334,20.1435333334
716.36,16.9747333333,48.3016,28.3016666667,34.6560666667,16.0914666667,18.2396,20.6002,29.3892666667,20.1255333333
716.68,16.8149333333,48.0274,28.1586666667,34.5091333333,15.8601333333,18.0758,20.3995333333,29.2784666666,19.8985333333
717.00,16.736,47.856,28.0481333334,34.476,15.8456666667,18.1523333333,20.3175333334,29.1506666667,19.9934
717.32,16.7486,47.9106,28.1536,34.5739333333,15.9564666667,18.2152,20.5014666667,29.1974,20.1694
717.64,16.6764,47.9126666667,28.1629333333,34.5667333333,15.8746,18.2340666667,20.5058,29.2220666667,20.0598666667
717.96,16.3833333333,47.5871333333,27.8576666667,34.2410666667,15.5984,17.8542666667,20.1117333334,28.9983333333,19.6516666666
718.28,16.5,47.6392666667,27.9377333333,34.258,15.7317333333,17.9737333333,20.2156,29.1443333333,19.7659333333
718.60,16.3962,47.3618666667,27.7414,34.1187333334,15.6256666667,17.8973333333,19.987,29.1168,19.718
718.92,16.7754666667,47.4633333333,27.9283333333,34.2842666666,16.0282666667,18.1132666666,20.16,29.3100666667,20.0134666667
719.24,16.8806,47.6687333333,28.1336,34.4974666667,16.1793333334,18.2185333333,20.2969333333,29.4500666667,20.1583333333
719.56,16.4731333333,47.2724,27.6516,33.9648,15.8732666667,17.7896666667,19.8988,29.014,19.7756
719.88,16.3058,46.9831333333,27.3583333333,33.6559333333,15.6322,17.4370666667,19.5645333333,28.7841333333,19.7418666667
720.20,16.2771333333,47.1395333333,27.2853333333,33.5862666667,15.5988,17.2948,19.4409333333,28.673,19.7307333333
720.52,16.6438666667,47.5629333333,27.6086,33.8678,15.8702666667,17.6065333333,19.7587333333,29.0498,19.9418
720.84,16.8112,47.5305333333,27.5514,33.8156,15.9015333333,17.6560666667,19.6834666667,29.1404666667,19.8848
721.16,16.9526666667,47.7149333333,27.6214,33.9670666666,16.0957333333,17.6118666667,19.7767333333,29.3737333333,19.9681333333
721.48,17.0532,48.1866666667,27.9440666667,34.3423333333,16.3256666667,17.7199333333,19.9025333334,29.6914,20.3225333333
721.79,16.918,48.2439333333,27.9434666667,34.5266666667,16.2508666667,17.6396,19.7083333333,29.7598,20.193
722.11,16.6500666667,48.2430666667,27.7606,34.436,16.1562666667,17.3496666667,19.5128666667,29.5184666667,19.9268666667
722.43,16.6077333333,48.2237333333,27.7453333333,34.5122666667,16.1828,17.5019333333,19.7331333333,29.672,19.8778
722.75,16.6554666667,48.5282666666,27.9467333334,34.8207333333,16.349,17.5998666667,19.9099333333,29.9346,19.9751333333
723.07,17.1689333333,48.8970666667,28.4637333333,35.4146666667,16.8844,18.0336666667,20.3070666667,30.5112666666,20.5462666667
723.39,17.3634,48.9716,28.5880666667,35.4645333333,17.1154666667,18.2859333334,20.5006666667,30.6134,20.4691333333
723.71,17.1534,48.9484666667,28.5823333333,35.4070666667,16.9254,18.3305333333,20.4630666667,30.7149333333,20.3253333333
724.03,16.9182,48.5322666667,28.2368666667,35.2779333333,16.8256666667,18.0281333333,20.2007333333,30.3576,20.0202666667
724.35,16.6814,48.4558666667,28.151,35.4252,16.6904,17.8221333333,20.0543333333,30.3309333333,19.9614666667
724.67,16.5954,47.9870666667,27.8558,35.0613333333,16.5018666667,17.7375333333,19.7927333333,29.8930666667,19.646
724.98,16.6514,47.6546666667,27.5225333333,34.9109333333,16.4270666667,17.7448,19.8239333333,29.6964666667,19.4542666667
725.30,16.5276,47.4680666667,27.2382,34.7828666667,16.3548666667,17.6048,19.7373333333,29.5872666667,19.3453333333
725.62,16.7664666667,47.513,27.3480666667,34.8849333333,16.4365333333,17.7821333333,19.9761333333,29.7416,19.5398666667
725.94,16.6404,47.8591333333,27.3141333333,35.1167333333,16.2852666667,17.6978666667,19.7667333333,29.6838666667,19.5292
726.26,16.4442666667,47.5193333333,27.0963333333,34.877,15.9909333333,17.6014,19.5638666667,29.5899333333,19.3632
726.58,16.0442666667,47.3770666667,26.6581333333,34.7415333333,15.5964666667,17.3752,19.3841333333,29.2914666667,18.9558666667
726.90,15.9751333333,47.7186,26.7850666667,35.0457333333,15.6544,17.3626,19.4428,29.5236,19.0384
727.21,16.1524666667,47.7461333333,26.8328666667,35.0558666667,15.9438,17.2766,19.455,29.471,19.0972666667
727.53,16.1111333333,47.7419333333,26.8674,35.0064,15.9251333333,17.3320666667,19.4593333333,29.6661333333,19.1846666667
727.85,16.3295333333,47.7398666667,27.0218,34.9452,15.9808,17.6239333333,19.5908666667,29.7274666667,19.3047333333
728.17,16.2128,47.8477333333,27.1632,35.1216,15.7768666667,17.64,19.5994,29.8258666667,19.3636666667
728.49,16.1185333333,47.9374666667,27.1812666667,35.1958,15.7229333333,17.602,19.7144666667,29.7935333333,19.5019333333
728.80,15.8934,47.9154666667,26.9539333333,35.0587333333,15.3752,17.3879333333,19.54,29.5534666667,19.2173333333
729.12,15.6856,47.792,26.7372666667,34.9610666667,15.1542,17.2634,19.3148666667,29.3741333334,19.1176
729.44,15.8117333333,47.7902666667,26.8835333333,35.0496,15.2540666667,17.4038666667,19.4526666666,29.5932,19.3080666667
729.76,16.153,48.1339333333,27.0632666667,35.2588666667,15.5797333333,17.5524666667,19.7882666667,29.8274666667,19.5808
730.08,16.3212666667,48.3222,27.3574666667,35.3260666667,15.7531333333,17.7703333333,19.9100666667,30.1103333334,19.9386666667
730.39,16.3122666667,48.2080666667,27.0800666667,35.2474,15.6688,17.8842666667,19.8594666667,29.9633333333,19.9125333333
730.71,16.2032666667,48.0763333333,26.8664,35.3071333333,15.4434666667,17.9060666667,19.8187333333,30.009,19.9000666667
731.03,16.4039333333,48.3512,27.0564,35.5534666667,15.5738666667,17.9826,19.9716666667,30.0862,20.0184
731.35,16.256,48.6945333333,27.2027333333,35.8034666667,15.5163333333,17.9334,19.9633333334,30.1785333333,20.1019333333
731.67,16.1764666667,48.9594,27.1396,35.9827333333,15.6710666667,17.9537333333,20.0529333333,30.3067333333,20.2669333333
731.98,16.4252,49.1276666667,27.4092666667,36.1209333333,15.9039333333,18.3568,20.2151333333,30.5742,20.5113333333
732.30,16.8050666667,49.2376,27.7775333333,36.3244,16.294,18.8164666667,20.6059333333,30.8956,20.8786666667
732.62,17.2617333333,49.7406666667,28.3836666667,36.8059333333,16.8406,19.296,21.1881333333,31.537,21.3955333333
732.94,17.3691333333,49.5908,28.4992,36.7175333333,17.0616,19.2954,21.2665333333,31.4376,21.4864666667
733.25,17.6141333333,49.8596666667,28.7988,37.1846666667,17.2651333333,19.6616,21.4736,31.7440666667,21.7295333333
733.57,17.5386666667,49.9205333333,28.8038666666,37.3568,17.2668666667,19.6695333333,21.5266,31.6979333333,21.5872666667
733.89,17.7861333333,50.1212666667,29.1800666667,37.5772,17.5392666667,19.9473333333,21.7728,31.9974666666,21.9182
734.21,18.2204,50.4010666667,29.599,37.8654666667,17.8783333334,20.2437333334,22.1580666667,32.3451333333,22.3868666667
734.52,18.3906,50.8026666667,29.7604,38.2805333333,18.0982,20.4904,22.4560666667,32.7726,22.7376
734.84,18.7284,50.9415333333,29.8147333333,38.3913333333,18.418,20.7072,22.713,33.1571333333,22.9808
735.16,18.8358666667,51.0578,29.8661333333,38.4836,18.1886,20.6884666667,22.5776,33.1137333333,22.9045333334
735.48,18.42,50.7794,29.6606,38.4036,17.8535333333,20.4191333333,22.1769333333,32.9798666667,22.5748
735.79,18.3851333333,50.8383333333,29.7818666667,38.5186666667,17.7888,20.5009333333,22.1680666667,33.0518,22.7287333333
736.11,18.3835333333,50.5572666667,29.6150666666,38.3285333333,17.6350666667,20.4161333333,22.0995333333,32.8336,22.5585333333
736.43,18.351,50.8318666667,29.5556,38.5495333333,17.4210666667,20.4504666667,22.0534,32.9119333333,22.6613333333
736.74,18.2851333333,50.5988666667,29.5501333333,38.3476666666,17.6622,20.5002,22.2366,32.8787333333,22.874
737.06,18.4379333333,50.7121333333,29.6747333333,38.462,17.8936666667,20.7302666667,22.3890666667,33.1616,23.1241333333
737.38,18.5197333333,50.9587333334,29.8667333333,38.7052666667,17.9162,20.6204666667,22.3964666667,33.3675333333,23.144
737.69,18.6705333333,51.1029333333,30.2556666667,39.0114,18.2348,20.9422666667,22.6782666667,33.6402,23.3162666667
738.01,18.3847333333,50.5461333333,30.1004666667,38.5010666667,17.9272666667,20.586,22.2497333333,33.2292666667,23.0172666667
738.33,18.1901333333,50.0722,29.7424666667,38.0602,17.7303333333,20.3972,22.1732666667,32.8423333333,22.9146666666
738.64,18.2272666667,49.7738,29.7665333333,37.8388666667,17.9937333333,20.4979333333,22.3016,32.8996666667,23.1498666667
738.96,18.5925333333,50.1212666667,29.9596,38.1313333334,18.3072666667,20.7608,22.5368666667,33.1644,23.4450666667
739.28,18.5968,50.3464666667,30.1396,38.2166,18.4236,20.787,22.6642666667,33.2178666667,23.468
739.59,18.3666666667,50.3531333333,30.1030666667,38.2842,18.4348,20.7232666667,22.4707333333,33.0713333333,23.4122666667
739.91,18.0976666667,50.2788666667,30.1210666667,38.0655333333,18.1396,20.5082,22.3290666667,32.8818666667,23.1015333333
740.23,17.6032666666,50.2239333333,29.8790666667,37.9934666666,17.5578666667,20.2367333333,21.8327333333,32.5854666667,22.7014
740.54,17.6271333333,50.1906666667,29.9286666667,37.9039333333,17.4746666667,20.0966,21.7506,32.4721333333,22.655
740.86,17.4974666666,49.8032666667,29.7442666667,37.6815333334,17.2085333333,20.1303333333,21.5236666667,32.1906,22.5767333333
741.18,17.2582666667,49.6684,29.4291333333,37.4535333333,16.7642666667,19.8490666667,21.2512,31.7492666667,22.3512666667
741.49,17.4279333333,49.6280666667,29.4112,37.4774666667,16.7907333333,20.2349333333,21.4022666667,31.8082666667,22.546
741.81,17.4595333333,49.8616,29.6620666667,37.8026,16.8316,20.4414666667,21.3009333333,31.8995333333,22.4474
742.12,17.6549333333,50.2950666667,29.8808666667,38.1371333333,17.0565333333,20.7012666667,21.5352666667,32.2284666667,22.4911333333
742.44,17.2631333333,50.0220666667,29.5636,37.7906,16.6280666667,20.2264666667,21.2290666667,31.8420666666,22.0796666667
742.76,17.2770666667,49.825,29.4061333333,37.6547333333,16.5496666667,20.204,21.1327333333,31.7293333333,22.1524666667
743.07,16.9546,49.6390666667,29.1164,37.4126,16.0894,19.9213333333,20.8372,31.3724666667,21.9355333333
743.39,17.3946666667,49.6466666667,29.2634,37.6537333333,16.6426,20.2872666667,21.0702666667,31.697,22.2279333333
743.70,17.5873333333,49.3694,29.1413333333,37.4521333333,16.7988666667,20.2336666667,21.1262,31.4330666667,22.1341333333
744.02,17.3679333333,49.2588,28.9749333333,37.3708666667,16.7263333333,20.1534,20.9882,31.2464666667,22.0643333333
744.34,16.9972666667,48.764,28.6022,37.02,16.5970666666,19.7843333333,20.8714,30.9436666667,21.8022
744.65,16.9465333333,48.8688,28.7060666667,36.9323333334,16.7981333333,19.7801333333,20.8168666667,31.1340666667,21.8596
744.97,16.5224666667,48.8152,28.5817333333,36.8692666667,16.4581333333,19.2681333333,20.484,30.7915333333,21.4428
745.28,16.4838,48.8476666667,28.4998666667,36.6960666667,16.3954666667,19.0716666667,20.5216,30.725,21.3910666667
745.60,16.6002666667,48.7867333333,28.7748666667,36.6622,16.45,19.0828666667,20.5572,30.5588,21.5479333333
745.91,17.2406666667,49.0123333333,29.3502666667,37.0572,17.1562666667,19.6938666667,21.3316,30.9032,22.2436
746.23,17.3472,48.8644666667,29.5788,37.1198666667,17.2977333333,19.6474,21.51,30.8877333333,22.1834
746.55,17.3610666667,48.827,29.7519333333,37.0973333333,17.3669333333,19.5912666667,21.7108666667,31.0397333333,22.2416666667
746.86,17.1334666667,48.7906,29.6171333333,37.0468,17.3385333333,19.5984,21.7194,30.9464,22.2193333333
747.18,16.828,48.2370666667,29.539,36.6867333333,17.0700666667,19.3576,21.4808,30.6943333333,22.0109333333
747.49,16.9904666667,47.9902,29.5507333333,36.4342,16.9248,19.3353333333,21.5747333333,30.5804666667,22.0139333333
747.81,17.4312666667,48.5194666667,30.1231333333,36.7869333334,17.3168666667,19.8340666667,21.9644666667,30.9277333333,22.5058
748.12,17.4413333333,48.2613333333,29.9586666667,36.7936666667,17.2614,19.8745333333,21.9855333333,30.5919333333,22.2507333333
748.44,18.0601333333,48.5144666667,30.4066,36.9698666667,17.8978,20.45,22.6974666667,30.9937333333,22.8708
748.75,18.209,48.4384,30.5997333333,37.0482,18.1841333333,20.7048,22.891,31.0944666667,23.0872666667
749.07,18.2176,48.2258666667,30.6419333333,37.0027333333,18.1845333333,20.7824,23.0634,31.0715333333,23.1764
749.38,17.9400666667,48.0575333333,30.5129333333,36.6099333334,17.9621333333,20.5944666667,22.696,30.947,22.9144
749.70,17.8619333333,48.3082666667,30.488,36.5196666667,18.0755333333,20.5850666667,22.6595333333,30.9012,23.0338666667
750.01,18.2086,48.4995333333,30.742,36.7552,18.4026,20.9440666667,22.7049333333,31.1738,23.2807333333
750.33,18.8481333333,48.5553333333,30.9086,36.9539333333,18.8289333333,21.3085333333,23.1560666667,31.3429333333,23.5298
750.64,19.0806666667,49.2493333333,30.9819333333,37.2447333333,18.9052,21.3902,23.2008,31.3942666667,23.7080666667
750.96,18.8679333333,49.1488,30.9238666667,37.0091333333,18.9044,21.3222,23.0747333333,31.3374666667,23.7206
751.27,18.3383333333,48.5687333333,30.5376,36.5172,18.6118666667,20.7374,22.6447333334,30.817,23.0974
751.59,17.9717333333,48.4516666667,30.2895333333,36.2764,18.4110666667,20.5819333333,22.4086666667,30.726,23.0129333333
751.90,17.3859333333,48.3361333333,29.8457333333,36.0359333333,17.8767333333,19.9885333333,21.7466,30.3738666667,22.4402
752.22,16.9327333333,48.275,29.6762666667,35.943,17.5456666667,19.6433333333,21.4588666667,30.1453333333,22.0314
752.53,16.8834,48.4069333333,29.497,35.9236666667,17.6352,19.4825333333,21.3154,29.9942666667,21.7868
752.85,16.8278,48.3558666666,29.3309333334,35.9484,17.4662666667,19.5095333333,21.2597333333,29.9115333333,21.6979333333
753.16,16.2966,47.906,28.7870666667,35.4654,17.0396,19.0483333333,20.6430666667,29.3803333333,21.0396
753.47,15.6098,47.4382666667,28.1655333333,34.7346666667,16.3608,18.3622666667,20.1892666667,28.6592666667,20.3192666667
753.79,15.0844,47.3212666666,27.9994666667,34.2776,15.933,17.8993333333,19.7908,28.352,19.991
754.10,15.0112666666,46.9162,27.9822666667,33.9360666666,16.0296,17.7610666667,19.8337333333,28.4542666667,19.9910666667
754.42,14.9498,47.0115333333,27.8543333334,34.0560666667,16.1733333333,17.7598,19.925,28.4390666667,19.8320666667
754.73,15.0183333333,47.3376666667,27.8414,34.0739333333,16.102,17.9963333333,19.9696666667,28.5245333333,19.9848
755.05,15.7279333333,47.812,28.351,34.4233333333,16.5948,18.2636,20.3399333333,28.9847333333,20.3980666667
755.36,15.8014666667,47.7323333333,28.4948666667,34.3928666667,16.9346,18.6218666667,20.5388666667,29.1011333333,20.6124666667
755.67,16.0842666667,47.6741333333,28.5028,34.6027333333,17.0826,18.6137333333,20.576,29.2113333333,20.801
755.99,15.3917333333,47.0086666666,27.7487333333,33.9801333333,16.3370666667,18.0286666667,19.8446,28.6442666667,20.2238
756.30,14.902,46.7482666667,27.3035333333,33.6062,15.9436,17.4430666667,19.4572,28.1444,19.8306
756.62,15.3171333333,46.9682666666,27.6119333333,34.0516,16.0882666667,17.8264,19.9968666667,28.5291333333,20.454
756.93,16.1285333333,47.59,28.0331333333,34.6373333333,16.8304,18.4058,20.5583333333,29.1373333333,21.1449333333
757.24,16.363,47.8156,28.4322,34.9276666667,17.2506,18.8012,20.7504,29.5002666667,21.4665333333
757.56,16.6025333333,48.2339333333,28.6656,35.1697333333,17.4064,18.9895333333,20.9134666667,29.5636,21.6048666667
757.87,17.4625333333,48.8888666667,29.2947333333,35.6928666667,17.8746,19.5910666667,21.5604666667,29.972,22.2035333333
758.18,18.1418,49.2322666667,29.7967333333,36.2462666667,18.3466,20.1831333333,22.1962666667,30.4669333333,22.7175333333
758.50,17.7881333333,48.9282,29.5880666667,36.0006,18.0669333333,20.0402666667,21.9765333333,30.0557333333,22.4846
758.81,18.3302666667,49.3561333333,29.9382,36.2662666667,18.2563333333,20.2557333333,22.1904,30.2648666667,22.745
759.13,18.2977333333,49.61,30.0866666667,36.2146666667,18.1336666667,20.4334,22.2872,30.2135333333,22.5038666667
759.44,18.7004,49.8513333333,30.5011333333,36.3891333334,18.5625333333,20.9165333333,22.6514,30.679,22.8137333333
759.75,19.3687333334,50.2806666667,31.0636,36.7015333333,19.2476,21.5142666667,23.2224666667,31.2456,23.3864666667
760.07,19.2060666666,49.9969333333,31.0757333333,36.4121333333,19.1089333333,21.2484,23.0,31.0879333333,22.9816666667
760.38,18.5759333334,49.6901333333,30.7121333333,35.9334666667,18.6001333333,20.78,22.5609333333,30.6908,22.4126666667
760.69,18.2234666667,49.4780666667,30.3364666667,35.6632,17.993,20.2183333333,22.1864,30.3513333333,21.9530666667
761.01,18.0998,49.2682666667,30.0422,35.5565333333,17.8292666667,20.0291333333,21.9116666667,30.2750666667,21.7458
761.32,17.3795333333,48.6149333333,29.4649333333,35.1631333333,17.0577333333,19.3505333333,21.1181333334,29.7782,21.0589333333
761.63,16.7649333334,48.3634,28.9917333333,34.8224,16.5109333333,18.8169333333,20.6147333333,29.3743333333,20.4974
761.94,16.8115333333,48.5967333333,29.1995333333,35.2500666667,16.5823333333,18.989,20.8425333333,29.713,20.5950666667
762.26,16.6994666667,48.562,29.1963333333,35.4815333333,16.5604666667,18.9967333334,20.9325333333,29.823,20.6696666667
762.57,16.8523333333,48.4624,29.3169333333,35.6728,16.7844,19.1554,21.1624,30.0764666667,20.9585333333
762.88,16.8182,48.5524666667,29.2988666667,35.8399333333,16.8301333333,19.1755333333,21.2105333333,30.0828666667,20.9903333333
763.20,17.1284,48.8121333333,29.7009333333,36.228,16.9982,19.4461333333,21.4334,30.4503333333,21.2845333333
763.51,17.3945333333,49.1412,29.7688,36.6172666667,17.2749333333,19.8528666667,21.7822,30.8268,21.6558666667
763.82,17.5332,49.1746666667,29.7918666667,36.8542,17.4073333334,20.0136,21.9248666667,31.0837333333,21.893
764.14,17.6941333333,49.3411333333,29.8801333333,37.2426666667,17.6364666667,20.357,22.2091333334,31.3683333333,22.2598666667
764.45,18.0568,49.7093333333,30.1969333333,37.7521333333,17.9887333333,20.8111333333,22.6324666667,31.8542,22.6066
764.76,18.3557333333,50.023,30.3334666667,38.0017333333,18.1908666667,21.0791333333,22.7258666667,32.1596,22.7063333334
765.07,18.7518666667,50.3032,30.6757333333,38.3164,18.5882,21.5402,23.01,32.7218,23.1761333333
765.39,18.7992,50.2635333333,30.4364666667,38.1808,18.7336666667,21.6096,23.0304666667,32.8721333333,23.3215333333
765.70,18.5464666667,50.1115333333,30.1865333333,38.1174,18.4320666667,21.4397333333,22.8572666667,32.8655333333,23.1412
766.01,18.7524666667,50.5481333333,30.2638,38.3438,18.5274666667,21.6059333333,22.9511333333,33.2236666667,23.3601333333
766.32,19.1632,51.1112,30.6252666666,38.7776666667,18.7180666667,22.0497333333,23.4164666667,33.8034,23.8959333333
766.64,18.8342666667,51.0811333334,30.0878,38.6753333333,18.4004,21.7651333333,23.2058666667,33.85,23.792
766.95,19.3278666667,51.7416666667,30.4493333333,39.15,18.7217333333,22.0933333333,23.2672666667,34.5455333333,24.0716
767.26,20.0620666667,52.505,31.3557333333,40.259,19.2191333333,22.8790666667,23.8644,35.3914666667,24.6015333333
767.57,19.9998,52.2171333334,31.2371333333,40.0832,18.9898,22.5539333333,23.5755333333,35.4030666667,24.2905333333
767.88,20.3642,52.217,31.4530666667,40.2271333333,19.2010666667,22.9888,23.9013333333,35.8989333333,24.5827333333
768.20,20.3087333333,52.1908666667,31.6657333333,40.3889333333,19.3225333333,23.1229333333,24.0850666667,36.2437333333,24.9750666667
768.51,20.1454666666,52.349,31.2356,40.1702666666,19.1194,22.5419333333,23.7092,36.1952666667,24.6314666667
768.82,20.1926666667,52.3442666667,31.4494,40.2569333333,18.8011333333,22.3892,23.6866,36.3519333333,24.6286
769.13,20.8015333333,52.4628666667,31.519,40.4525333333,19.4525333333,23.0166,24.0638666667,36.8066666667,25.0248
769.44,19.9826,51.2190666667,30.4310666667,39.3391333333,18.3015333333,21.9436,22.9853333333,35.8107333333,24.1496
769.76,20.1113333334,51.4096,30.6258666667,39.4612666667,18.3789333333,21.7458,22.9970666667,36.1167333333,24.0837333333
770.07,20.3923333333,51.4524,30.8839333333,39.991,18.5836666667,21.7816666666,23.2342666667,36.1434,23.9557333333
770.38,19.3086,50.5128,29.8992666667,39.2308,17.5366666667,20.6638,22.4771333333,35.2976,22.9442
770.69,18.6266666667,50.4607333333,29.4179333333,38.7012666667,16.9833333333,20.27,22.2674,34.9488,22.8165333333
771.00,19.2592,51.4696666666,30.1203333333,39.6933333333,17.6928666667,21.0332,22.9817333333,35.6122666667,23.7272666667
771.32,18.2636666667,50.9571333333,29.3266666667,39.4949333333,16.8447333333,20.3077333333,22.4289333333,34.9686666667,23.4006666667
771.63,18.4728666666,51.3851333333,29.4468666667,39.9901333333,17.1415333334,20.3376666667,23.0102666667,35.3940666667,23.6711333333
771.94,19.9560666667,52.4243333334,31.1827333333,41.8621333334,18.5434,21.8720666667,24.8338,36.7644,25.0928666667
772.25,20.3519333333,52.6443333333,30.9193333333,42.0274666667,18.6320666667,21.913,24.7979333333,36.7682666667,24.9912666667
772.56,20.5635333334,53.0794666667,31.3481333333,42.4777333333,18.6138,21.7262666667,24.9555333333,36.8469333333,25.1637333333
772.87,21.2701333333,54.1238,32.2316666667,43.9786,19.9846,22.9481333333,26.1514,37.8986666667,26.3656666667
773.18,21.1428,53.6202666667,31.8831333333,43.8022,19.918,22.8696666667,26.0260666667,37.7196666667,26.3079333333
773.50,20.9338666667,53.4004,31.4809333333,43.514,19.7058,22.8636666667,25.9185333333,37.6626,26.4292
773.81,21.2812666667,53.4426666667,31.9219333333,44.0573333333,20.0418,23.0937333333,26.3542,37.9532666667,27.0104666667
774.12,21.6652666667,52.9990666667,31.9499333333,43.9414666667,20.2662,22.8451333333,26.1811333333,37.8178,26.9851333333
774.43,21.6073333333,52.6112,31.6468666667,43.4835333333,19.9368,22.751,25.8022666667,37.4334666667,26.4399333333
774.74,22.04,52.8444,32.3134,43.3805333333,20.1839333333,22.9126666667,25.8360666666,37.4448,26.4406
775.05,22.3560666667,52.3326,32.2074,43.0388,19.9634,23.1118,25.6242,37.0654666667,26.3331333333
775.36,21.2595333333,51.1937333333,30.9618666667,42.0342666667,19.0671333333,22.2292666667,24.2580666667,35.8419333333,25.3964666667
775.67,21.3883333333,51.6653333333,31.6494666667,42.6181333333,19.3982666667,22.7922,24.6501333333,36.1994,25.9646
775.98,20.3644,50.7922666667,30.914,41.6904,18.1351333334,22.1659333333,23.8563333333,35.2298,24.9023333333
776.30,20.2970666667,50.5702,30.7344666667,41.1827333334,17.5337333333,21.7183333333,23.5958666667,34.8873333333,24.6035333333
776.61,20.4884,50.8386666666,30.7908666667,41.5658666667,17.4627333333,22.0700666667,23.9119333333,34.6708666667,24.846
776.92,19.9458666667,50.832,30.8104,41.3344666667,16.6506,21.6855333333,23.4198,34.3490666667,24.3652
777.23,20.3266666667,50.747,30.731,41.1779333333,16.9960666667,22.2329333333,23.6144,34.3989333333,24.7497333333
777.54,20.7954666667,50.7294,30.7557333333,41.5539333333,17.3428,22.7790666667,23.9512666667,34.7706,25.1181333333
777.85,21.5408666667,51.5223333333,31.4852666667,42.4674666667,18.2208666667,23.6855333333,24.8822666667,35.8698,26.0206666667
778.16,21.7792,51.7289333333,31.3582666666,42.6688666667,18.6285333333,23.9767333333,25.1998,36.1292666667,26.55
778.47,22.4733333333,52.3088666667,32.24,43.3652666667,19.7132666667,24.9150666667,26.1572,36.9215333334,27.3567333333
778.78,22.6845333333,52.2205333333,32.2415333333,42.9007333333,19.4935333333,24.9525333334,26.4556,36.7407333333,27.7530666667
779.09,22.1995333333,51.3176,31.7427333333,42.0262,19.3438,24.4094666667,26.252,36.357,27.16
779.40,22.4188,51.414,31.8553333333,42.3445333333,19.8828666667,24.3222,26.3742666667,36.4487333333,27.7033333333
779.71,22.6968,51.7218,32.0762666667,42.4711333333,20.3008,24.5393333333,26.7740666667,36.7392,27.9722
780.02,22.8656,51.9716,32.3598,42.5758666667,20.4922666667,24.3916666667,26.6722,37.1177333333,27.9793333333
780.33,22.9924,51.0931333333,32.1968,42.1699333333,20.8874666667,24.302,26.7262666667,36.7965333333,27.7922
780.64,23.8930666667,51.9901333333,33.508,43.1339333333,21.7254,25.4436,27.5785333334,37.4776,28.5341333333
780.95,23.8182666667,52.2362,33.8431333333,43.2364,21.4963333333,25.5194,27.7916,37.4286666666,28.5952
781.26,23.1829333333,51.6708666667,33.1576,42.5078666667,20.5220666667,24.4652,27.1944,36.3462,27.7163333333
781.57,23.3047333333,51.7067333333,33.448,42.6174,20.5268666667,24.5416666667,27.6175333333,36.5463333333,27.7262
781.88,21.9351333334,51.1564,32.4602,41.9940666667,19.003,23.705,26.5074,35.41,26.6962
782.19,21.9822,51.3332,33.0356666667,42.5357333333,19.4048,23.9523333333,26.8096,36.2322,26.9881333333
782.50,22.6011333333,51.6607333333,33.3571333333,43.4999333333,19.6428666667,24.7976666666,27.3035333333,36.3810666667,27.9464
782.81,23.2469333333,52.2491333333,34.1316666667,44.1465333333,20.5184,25.8088666667,28.1978,37.3964666667,28.7874666667
783.12,24.1352,52.2115333333,34.8311333333,44.6461333333,21.2452666667,26.5843333334,28.4992,37.7268,29.6446
783.43,24.1102,51.7912,34.5764,44.3038666667,21.3604,26.6254666667,28.5254666667,37.5726,30.003
783.74,25.0488666667,52.9364,35.4489333333,45.4993333333,22.0858666667,27.5376666667,29.1140666667,38.3645333333,30.8563333333
784.05,24.6702,51.8904666667,34.5465333333,44.4817333333,21.3428,26.6902,28.6573333333,37.6326,30.318
