wavelength,Back_PooNigf,Belly_PooNigf,Breast_PooNigf,Crissum_PooNigf,Crown_PooNigf,DorTail_PooNigf,Patch10_PooNigf,Rump_PooNigf,Throat_PooNigf,WingTip_PooNigf
734.84,14.8688,44.9547333333,35.6284666667,39.0122666667,14.4634,11.3062666667,32.4726666666,17.0825111111,35.5932666667,15.579
735.16,15.3945333333,45.3124,36.1726666667,39.3858666667,15.0732,11.9362,32.8835333333,17.8120222222,35.8230666667,16.1418666667
735.48,16.2931333333,46.0036666667,36.8330666667,39.8578,15.9906666667,12.6896666667,33.4129333333,18.6511333333,36.4329,16.8282
735.79,16.4644,46.1202666667,37.1112666667,40.1298666667,16.1104666667,12.7452,33.5905333333,18.9627555556,36.6617333333,16.9815333333
736.11,16.5720666667,46.1862666667,37.2043333333,40.3435333333,16.3045333333,13.0096666667,33.8386666667,19.0647555555,37.004,17.1096666667
736.43,16.59,46.1084,37.2262666667,40.3772666667,16.2669666667,13.1247333333,33.8338666667,18.9480222222,36.9658666667,17.0854
736.74,16.4653333333,45.725,36.6718666667,39.9446666667,15.9264666667,13.089,33.5902,18.8343333333,36.7499,16.9412
737.06,16.1956,45.6989333333,36.6997333333,39.9923333333,15.8402,12.7934,33.3637333334,18.6258,36.4986333333,16.7404
737.38,16.0643333333,45.5670666667,36.4916,39.9437333333,15.4826333333,12.6734666667,33.167,18.3923555556,36.3701333333,16.5785333333
737.69,16.2242,45.8790666667,36.6114666667,40.2078666666,15.6933333333,13.0484666667,33.2487333333,18.4917111111,36.5114666667,16.8064
738.01,15.9913333333,45.6818,36.4465333333,39.8516,15.5460333334,13.0364,33.0364666667,18.2724222222,36.3161666667,16.6486666667
738.33,16.1062666667,45.8622666667,36.6152,40.0179333333,15.5898,13.3410666667,33.3230666667,18.3422888889,36.4905333333,16.9031333333
738.64,15.6030666667,45.4942666667,36.2888,39.6222666667,15.1331666667,12.9529333333,33.0952,17.7933555556,36.2254,16.5192
738.96,15.0358666667,44.7280666667,35.7362666667,39.18,14.4543333333,12.3680666667,32.6742,17.4084,35.6818333333,16.0762
739.28,14.8325333334,44.8260666667,35.6990666667,39.0154,14.3336333333,12.1017333333,32.6058666667,17.011,35.3591333333,15.8934666667
739.59,15.1976666667,45.1196666667,36.1284666667,39.3519333333,14.5589,12.3653333333,32.7144,17.3422222222,35.4566666667,16.1894
739.91,14.5914,44.5887333333,35.5047333333,38.9262666667,13.9929666667,11.8536666667,32.0674666667,16.7735555555,35.0975,15.6891333333
740.23,14.4756,44.8350666667,35.6884666667,39.0394666667,13.9710666667,11.6402,32.1639333333,16.8055333333,35.1703,15.542
740.54,14.6605333333,44.9041333333,35.7416666667,38.9572666667,14.0052,11.9212666667,32.3207333333,16.8782444444,35.323,15.5282666667
740.86,14.7407333333,44.7764666667,35.9326666667,38.7967333333,14.1182333333,11.7577333333,32.3620666667,16.9774888889,35.1118,15.5353333333
741.18,14.8812666667,44.8952,36.2448666667,38.8404666667,14.2873666666,11.791,32.5900666667,17.1789333334,35.2473,15.6524
741.49,15.3972666667,45.1032,36.5338,39.1604,14.8049333333,12.1232,33.0110666667,17.6365111111,35.5725666667,15.9232
741.81,15.4310666667,45.1304,36.5996,39.0852666667,15.0093333333,12.1077333333,33.0798,17.8111111111,35.7205333333,15.9270666667
742.12,15.7230666667,45.2391333334,36.6652,39.1066666667,15.0725,12.2103333333,33.2099333333,18.0629777778,35.8682,16.0821333333
742.44,16.7358,46.0870666667,37.5808,39.8354666667,16.1519666667,13.3535333333,34.086,18.8610888889,36.8441333333,16.8886
742.76,16.7319333333,46.0112,37.48,39.9478666667,16.1431666667,13.5044666667,34.0495333333,18.9106444444,37.1263333333,17.0363333334
743.07,16.1418,45.6910666667,37.014,39.6925333333,15.6968666667,13.1058,33.8093333333,18.5739555556,36.9062,16.6120666667
743.39,16.3780666667,46.2459333334,37.2918,39.9519333333,15.795,13.0928666667,34.2048666667,18.9769777778,36.9974333333,16.7718666667
743.70,16.8454666667,46.7735333333,37.9386,40.5864666667,16.3184666667,13.6754,34.6526666666,19.433,37.7278333333,17.1874
744.02,16.9881333333,47.1057333333,38.3085333333,40.9306666667,16.605,13.7136,34.9134666667,19.7115111111,38.018,17.5727333333
744.34,17.2477333333,47.1166,38.2062666667,40.9554,17.0134333333,14.1409333333,34.9082,19.9445111111,38.3264,18.0088666667
744.65,17.6263333333,47.4362666667,38.5750666667,41.4,17.4918333333,14.6375333333,35.1907333333,20.3163333333,38.6972666667,18.5194666667
744.97,17.6724666667,47.4032666667,38.6629333333,41.4731333333,17.6075333333,14.8342666667,35.4750666667,20.5612666667,38.8657333333,18.8363333333
745.28,17.4243333333,47.2154,38.5283333333,41.3314,17.4150333333,14.5710666666,35.198,20.3668444444,38.4688666667,18.6280666667
745.60,17.9116,47.6106,39.1816666667,41.9253333333,17.8864666667,15.0202,35.5944666667,20.7620444444,39.0325666667,19.0594
745.91,17.5250666667,47.5843333333,38.9513333333,41.8544666667,17.4052333333,14.4908666667,35.3188666667,20.3569777778,38.7577333333,18.6666
746.23,18.1434,48.1242666667,39.5236666667,42.1750666667,17.862,15.0,35.8173333333,20.9459555556,39.1200666667,19.0829333333
746.55,18.6920666667,48.1813333333,39.965,42.3389333333,18.2117,15.4399333334,36.0572666667,21.1274666667,39.4367666667,19.4908666667
746.86,18.5842666666,47.848,39.8766666667,42.0143333333,18.0744333333,15.3285333333,35.8290666667,20.7991333333,39.4505333333,19.297
747.18,17.9017333333,47.2589333333,39.1902,41.4712666667,17.5566333333,14.7668666667,35.2016,20.0756,38.8121,18.8154666667
747.49,17.8186,47.1649333333,39.0315333333,41.3068666667,17.4361666667,14.7594666667,34.96,19.9048444445,38.7447666667,18.53
747.81,17.4223333333,47.1746666667,39.0155333333,41.2999333333,16.9174333333,14.5637333333,34.8667333333,19.7076,38.5944333333,18.1384
748.12,17.3529333333,47.2206,39.1028666667,41.2684666667,16.8996,14.5106,34.8284,19.7167777778,38.4687333333,17.9887333333
748.44,17.2630666667,47.3948666666,39.0836,41.155,16.9444666667,14.4381333333,34.6202,19.6076,38.4574,17.9629333334
748.75,16.9742,47.2162,38.8821333333,40.9992666667,16.5995333334,14.2732666667,34.1984,19.2298444444,38.3840666667,17.6955333334
749.07,16.4226,47.1483333333,38.5986666667,40.9164666666,16.1014666667,13.875,33.7805333333,18.7487333333,38.1797,17.2570666667
749.38,16.0031333333,46.6355333333,38.1152,40.3394666667,15.7367666667,13.2648666667,33.3425333333,18.3893777778,37.5576666667,17.0405333333
749.70,15.5042,46.2185333333,37.6754,40.1567333333,15.2036,12.6722666667,32.8915333333,17.8560444444,37.182,16.6605333333
750.01,15.2976666667,45.9902,37.2497333333,39.6976,14.8129333333,12.3479333333,32.7096666667,17.7994888889,36.9317333333,16.3673333333
750.33,15.45,45.9186666667,37.3774,39.8788,15.0838,12.5948,32.7778666667,18.0726666667,36.8591,16.3346
750.64,15.7122666667,45.9582666667,37.5126666667,39.8547333333,15.2266333333,12.6930666667,32.8786,18.2273777778,36.8307,16.4702
750.96,15.5792,45.6813333333,37.2968,39.7374666667,14.8301666667,12.3942666667,32.5642,18.137,36.5801,16.4165333333
751.27,16.4409333333,46.2770666667,38.0456666667,40.4885333333,15.5379333333,13.0612666667,33.2344,18.6837777778,37.2418,17.2356
751.59,16.6573333333,46.145,38.0864,40.5926666667,15.5585666667,13.1946,33.2716,18.7757777778,37.3765666667,17.4352666667
751.90,16.1486666667,45.7738666667,37.8783333333,40.3764,15.0722333333,12.6334,32.8698,18.2329777778,37.0165666667,16.9948666667
752.22,16.6402666667,46.1899333333,38.3232,40.7261333333,15.5229666666,13.0902,33.4518,18.9277555556,37.4287,17.5752
752.53,17.0212666667,46.2207333333,38.5292,40.8143333333,16.0720666667,13.3920666666,33.7328666667,19.2042,37.5182666667,17.944
752.85,17.2622,46.3512,38.8374,40.7377333333,16.0166,13.4864666667,33.9085333333,19.1998666667,37.6777666667,17.8589333333
753.16,17.9369333333,46.6634666667,39.3856,41.1694666667,16.6527333333,14.2392666666,34.5058,19.9162,38.0999,18.4426666667
753.47,18.1816666667,47.1354,40.0095333333,41.7994666667,17.1620666667,14.4502666667,34.9220666667,20.1479111111,38.3576333333,18.7478666667
753.79,18.5724,47.5024,40.418,42.1305333333,17.6479333333,14.7419333334,35.3498,20.4715555556,38.7843666667,19.4239333333
754.10,18.2526666667,47.6306,40.4707333333,42.1954,17.3437333333,14.5778,35.3192,20.3492888889,38.7878666667,19.3163333333
754.42,18.3553333333,47.6463333333,40.4864666667,42.2352666667,17.7258,14.8223333333,35.6886666667,20.4303777778,38.8078333333,19.4356
754.73,17.9238,47.3762,40.3138666667,41.8340666667,17.5805666667,14.553,35.4062,20.2136888889,38.6496333333,19.0518
755.05,18.1342666667,47.9628,40.5764,42.1956666667,17.7411,14.9126,35.8754,20.3487777778,39.1954666667,19.2304666667
755.36,18.7371333333,48.4188,40.8173333333,42.3685333333,17.9967333333,15.4874,36.2412,20.7772666667,39.4020333334,19.5544666667
755.67,18.9398666667,48.2989333333,40.8144,42.3926,18.1573666667,15.6688,36.2712666667,20.7011111111,39.3573,19.6164
755.99,18.5618,48.0808,40.5235333333,42.1623333333,17.8226333333,15.4445333333,36.2128666667,20.4520222222,38.9868666667,19.3744
756.30,18.2322666667,48.1398,40.2844666667,42.381,17.6397,15.4813333333,36.1219333333,20.3985555556,39.0167,19.4345333333
756.62,17.9588,48.4760666667,40.2353333334,42.3662666667,17.5713666667,15.3848666667,36.0179333333,20.1290888889,39.1645666667,19.2561333333
756.93,18.1367333333,48.3677333333,40.3243333333,42.3982,17.7070666666,15.5624666667,36.0697333333,20.1898444444,39.3116,19.3236666667
757.24,18.0647333333,48.3403333333,40.1171333333,42.2416666667,17.4639,15.7094666667,35.8952666667,20.0515555556,39.1201666667,19.2976666667
757.56,18.3426666667,48.3102,40.2704666667,42.3420666667,17.7931333333,15.9562,36.2368666666,20.3640444445,39.3750666667,19.507
757.87,18.7442666667,48.703,40.6637333333,42.6968,17.8052,16.1988,36.4189333333,20.6180222222,39.7213,19.7694
758.18,18.9506,48.7689333333,40.7509333333,42.884,17.8102333333,16.0666,36.5158,20.6492888889,39.4478666667,19.8731333333
758.50,18.4590666667,47.9811333333,40.1892666667,42.1962666667,17.5216,15.4924,36.0060666667,20.3040888889,38.5351,19.4188
758.81,17.9114,47.2849333333,39.549,41.7878,17.1111333333,14.7737333333,35.4484666667,19.8172444444,38.1804,19.1812666667
759.13,17.4720666667,46.9902666667,39.1396,41.6741333333,16.7884,14.2072666667,34.9675333333,19.3774,37.9440666667,18.846
759.44,17.6603333333,47.0855333333,39.1326666667,41.7946,16.7797333333,14.1774666667,34.8887333333,19.4483555556,38.0708666667,18.8699333333
759.75,17.5509333333,46.6436,39.0072,41.4825333333,16.8441333333,13.9183333334,34.5462,19.2317777778,37.7646666667,18.7246
760.07,17.3399333333,46.1581333333,38.9992,41.3040666667,16.6861,13.6398,34.3113333333,19.1861333333,37.4588666667,18.6634666667
760.38,16.7499333333,45.9226,38.4142,40.9072666667,16.0482333333,13.1148,33.6824666667,18.7851333333,37.0795666667,18.1726
760.69,16.7856,45.8502,38.2642666667,40.8614666667,15.9869333333,12.8576666667,33.388,18.7088666667,36.9526666667,17.9524
761.01,16.9424666667,46.0306,38.1705333334,40.7426,15.9867333333,12.8948,33.5339333333,18.7073555556,37.0034666667,18.0514
761.32,17.2838666667,46.4821333334,38.6721333333,41.0738666667,16.5124,13.421,33.9081333333,19.1612222222,37.5800666667,18.5783333333
761.63,17.2583333333,46.5329333333,38.7614666667,41.0814666667,16.8047666667,13.7519333333,34.0223333333,19.3070444444,37.8891,18.8283333333
761.94,17.2891333333,46.5212,38.8922,41.147,16.7912333333,13.6635333333,34.0356,19.3800444445,38.0487,18.8335333333
762.26,17.6775333333,46.9808666667,39.3932,41.4204,17.1914666667,14.3268,34.5765333333,19.983,38.4388333333,19.1542666667
762.57,18.0214,47.1323333333,39.5857333333,41.325,17.4425,14.6738,34.9028666667,20.1784,38.671,19.2408
762.88,18.0952,47.2166,39.8924666667,41.5073333333,17.5652333333,14.7880666667,35.1381333333,20.3216888889,38.6789,19.3374666667
763.20,18.3474666667,47.6664666667,40.2077333333,41.8408,17.9440666667,15.2964,35.4309333333,20.6624888889,38.8923666667,19.6405333333
763.51,18.412,47.7995333333,40.2978,41.9922,17.9558,15.5362666667,35.5628,20.7568444444,39.1321333333,19.7676
763.82,18.2501333333,47.7945333333,40.2604,41.757,17.8453,15.3434666667,35.4832666667,20.6974444445,38.9551666667,19.6384666667
764.14,18.172,47.7592,40.4054666666,41.9058,17.8502333333,15.4454,35.7976,20.8651333333,39.1236666667,19.5945333333
764.45,18.0920666667,47.3836666667,40.2848,41.849,17.7803,15.4400666667,35.4718666667,20.7708444445,38.9774,19.4966
764.76,17.8123333333,46.8562,39.9240666667,41.4022666667,17.5066666667,15.1674,35.2079333333,20.3284,38.5992666667,19.1538
765.07,17.4611333333,46.5350666667,39.5474666667,41.0602666667,16.9441333333,14.7198,34.7960666667,19.8192444445,38.2136666667,18.6214666667
765.39,17.1762,46.5806,39.3475333333,41.1883333333,16.6584,14.6382666667,34.6885333333,19.5271555556,38.2022333333,18.459
765.70,16.7972,46.3254,39.3054,41.2614,16.171,14.1733333333,34.4642,19.0531777778,38.0247666667,18.0856
766.01,16.6906,46.7653333333,39.5895333333,41.7915333333,16.0907333333,14.1129333333,34.5424666667,19.2203111111,38.1066666666,18.2084
766.32,16.3492666667,46.5220666667,39.1538,41.5886,15.9076,14.0352,34.1729333333,18.9274666667,38.0788666667,18.0419333333
766.64,16.4651333333,46.6702,39.2438,42.0259333333,15.8069666667,13.9933333333,34.3642,18.8170222222,38.5571666667,18.0346666667
766.95,15.7565333333,45.7994,38.1983333333,41.1054666667,14.9990333333,13.0616666667,33.3855333333,17.7666222222,37.5526,16.9254
767.26,16.6029333334,46.3851333334,38.7314,41.9781333333,15.8531333333,13.9425333333,34.1932,18.4408888889,38.3342666667,17.6826
767.57,16.3968666667,46.727,38.7238666667,41.9646666667,15.7347333333,13.6634,34.0096,18.2032,38.3152333333,17.81
767.88,16.3728,47.1998666667,39.173,42.3089333333,15.8059,13.7028,34.3114,18.3529555555,38.3039333333,17.8295333333
768.20,15.9166666667,46.8449333333,38.8126666667,42.2265333333,15.2555,12.9376,33.8464666667,17.9560222222,37.7865,17.1296666667
768.51,16.4286,47.1248,39.1728666667,42.6996666667,15.7259666667,13.4801333333,34.3072666667,18.5901777778,38.2900333333,17.7673333333
768.82,16.8356,47.1278,39.3196,42.4976666667,16.0136666667,13.5616,34.726,18.8827777778,38.2968,17.7260666667
769.13,16.9693333333,46.7674666667,38.9087333333,42.1826,16.4488333334,13.8378666667,34.4888,19.1074666667,37.9206666667,17.6662666667
769.44,16.3448666667,45.9766666667,38.4242666667,41.5570666667,15.7714333333,13.6270666667,33.7948666667,18.4679555556,37.4964666667,17.021
769.76,16.5878,46.0732,38.6408,41.522,15.6138666667,13.4434,34.0416666667,18.5850222222,37.6407,16.9228
770.07,16.2564,45.5498,38.3784,40.8739333333,15.4284333333,13.1002,33.9498666667,18.7214222222,37.1837333333,16.7467333333
770.38,16.8708666667,46.2238,39.2816666667,41.3529333334,16.3444666667,13.6482666667,34.8536666667,19.631,37.9434,17.7072666667
770.69,16.7211333333,45.6444,39.1111333333,41.0914,16.1877666667,13.442,34.5926,19.4173555556,37.8568333333,17.9308666667
771.00,17.043,45.4185333333,38.8558,41.1789333333,16.6715333333,13.8435333333,34.8787333333,19.8696222222,37.9322333333,18.1821333333
771.32,16.4785333333,45.2010666667,38.2086666667,40.7482666667,16.2315333333,13.2366666666,34.6616666667,19.2230888889,37.5471333333,17.7049333333
771.63,16.1578666666,45.9502,38.7020666667,40.945,16.3500666667,13.6136666667,35.0884,19.3302666667,37.8764333333,17.9906666667
771.94,14.9609333333,45.3666,38.0015333333,40.1503333333,15.1653,12.2052666667,34.0262666667,17.9370444445,36.8439,16.7284666667
772.25,15.1118666666,45.5403333333,38.2054,40.5874666667,15.5483666667,12.6703333333,34.034,18.2916666667,37.1947333333,17.37
772.56,15.1322666667,46.2824666667,38.7635333333,40.9356,15.5166,12.5591333333,34.4306,17.8131555555,37.4463,17.3376666667
772.87,15.4422666667,46.7800666667,39.0760666667,41.1508,15.7114666667,12.6360666667,34.9432666667,18.0252444444,37.4575666667,17.7779333333
773.18,16.5062,47.3360666667,39.6343333333,41.3727333333,16.6413666667,13.7608,35.443,18.6497777778,37.6232333333,18.6834666667
773.50,16.9620666667,48.018,39.7444666667,41.7773333333,17.1010666667,14.2534,35.7582,18.7999333333,37.8053,18.8073333333
773.81,16.6466,48.0170666667,39.3304666667,41.4192666667,16.8841666666,14.4721333333,35.5766,18.6952444444,37.3646333333,18.7354
774.12,16.9490666667,47.9873333333,39.0945333333,41.2918,16.8425,14.6540666667,35.4958666667,19.1734222222,37.2924333333,18.5755333333
774.43,16.2929333333,47.8434666667,38.9643333333,40.9238,16.1694333333,14.1688,34.8632,18.4153333333,37.1639,18.07
774.74,17.0247333334,48.1048666667,39.4760666667,41.4614,16.7801,15.1091333333,35.4468666667,19.4061333333,37.8426333333,18.8354666667
775.05,17.3193333333,47.4094,39.0600666667,41.3054666667,16.4027,14.6968666667,35.2362666667,19.3946666667,37.2903,18.648
775.36,18.4968666667,48.3820666667,40.0285333333,42.1226666666,17.7911666667,16.116,36.4026666667,21.0517333333,38.6231666667,19.8852
775.67,18.3892666667,48.0996666667,40.0401333333,41.4617333333,17.5293333333,15.8614,35.9187333333,20.7261555556,38.3061666667,19.6790666667
775.98,18.653,47.9794666667,39.7432,41.2785333333,17.5370666667,16.1074666667,35.7362666667,21.1092,38.3988,19.9257333333
776.30,18.3506,47.2279333333,39.6393333333,40.7216666667,17.3111,15.6471333333,35.3093333334,20.5898666667,38.2129333333,19.5018
776.61,17.6705333333,47.328,39.5082666667,40.8546666667,16.775,15.1712,35.1126666667,20.5483111111,38.3202333333,19.1338666667
776.92,17.8652,46.8823333333,39.7609333333,40.6533333334,16.6723666667,15.1298,34.9314666667,20.6570888889,38.3931666667,19.2825333333
777.23,19.174,47.3052666667,40.3574,41.5406666667,17.1501,15.8465333333,35.618,21.4626,39.1358666667,19.6836
777.54,18.2222,46.9274,39.8934666667,41.0014666667,16.5569333333,15.1646,35.0874,20.5847111111,38.5659333333,19.2414
777.85,18.4223333333,46.5717333333,40.0948666667,40.943,16.5095,15.1304666667,35.0177333333,20.6147555555,38.5644666667,19.2111333333
778.16,17.8809333333,45.6725333334,39.5356,40.2378666667,15.8839666667,14.4107333333,34.2439333333,19.8530444445,38.0564666667,18.7619333333
778.47,17.7116666667,45.6336666667,39.3514,40.2582,16.2402333333,14.5224,34.2162666667,19.9220222222,38.2884666667,18.6066
778.78,16.0562666667,43.8644,37.8266666667,39.0598666666,14.4902666667,12.8328,32.9120666666,18.1542444444,36.8528333333,16.8558666667
779.09,15.5907333333,43.659,37.4076666667,39.2496,14.0962,12.49,32.9674,18.0589111111,36.6046,16.2852666667
779.40,14.7731333333,42.7291333333,36.9702,39.1172666667,13.5743333333,11.6494666667,32.6260666667,17.5942222222,36.3004666667,15.756
779.71,14.9627333334,43.4529333333,37.1030666667,39.7153333333,13.5499666667,11.5615333333,33.3334,17.8681555555,36.4175666667,15.8874666667
780.02,14.5675333333,42.5856,36.5133333333,39.1577333333,12.7717,10.6954666667,32.7978666667,17.2009555556,35.9485333333,15.2334666667
780.33,14.2782666667,42.4146666667,36.3057333334,39.1666,12.8346666667,10.6626,32.9396666666,17.3469777778,35.7381333333,15.2558666667
780.64,14.2054666667,42.3718666667,37.1721333333,39.7224,13.2772,10.8557333333,33.1483333333,17.7162,36.1645,15.9563333333
780.95,15.5912,43.3801333333,38.8978666667,40.8551333333,14.332,12.1242,34.1550666666,18.7397777778,37.1643666667,16.6866666667
781.26,15.4791333333,43.5898,39.1093333333,40.8637333334,14.4097,11.9702,34.3522666667,18.6054666667,36.5822333333,16.444
781.57,16.4706,44.0702666667,39.9188666667,41.5146666667,15.4631666667,12.718,35.2332,19.4974222222,37.2821,16.9911333334
781.88,16.4246666667,43.0712666666,39.3817333333,41.1022,15.5308666667,12.5268666667,34.8118666667,19.2294666667,36.9053,17.2447333333
782.19,17.8473333334,44.5005333333,40.794,41.8298,17.1712666667,14.2686,36.2394,20.9350222222,37.9919333333,18.6478666667
782.50,18.2322,45.2347333333,41.8566666667,42.0966,17.6054,14.6078666667,36.8345333333,21.4160222222,38.6812333333,19.2738
782.81,18.1787333333,45.5669333333,41.8557333333,41.8764,17.8935,15.1753333333,36.9004,21.7801555556,38.5017666667,19.6288
783.12,18.3284,45.0754666667,41.4502666667,41.5644,18.6202333334,15.4146,36.5022666667,22.0522666666,38.6573333333,19.644
783.43,18.4501333333,44.8430666667,41.1958,41.7302,19.1783666666,15.7314666667,36.3528666667,22.3469333333,38.7575333333,19.9932666666
783.74,18.7977333333,45.2526,41.4820666667,41.9058666667,19.1701333333,15.7785333333,36.5506,22.3634666667,39.2587666667,20.1502666667
784.05,17.5426666667,44.6630666667,40.2024666667,40.796,17.8464,14.4224,35.6789333333,20.7936,38.5305666667,18.6108666667
784.36,16.0659333333,43.6318666666,38.609,39.2062,16.9018333333,13.2420666667,34.7592,19.5081111111,37.7485333333,17.6116666667
784.67,16.5488,43.1114666667,38.3575333333,39.0367333333,17.2280333333,13.4717333334,34.8094,19.6534666667,38.0112666667,17.6646
784.98,16.3394,43.7664,38.7821333333,39.0074666667,17.0679666667,13.0024,34.4879333333,19.2936666667,37.9408,17.177
785.29,16.2724,44.6524,39.1254,38.9964,16.8602333333,12.6092,34.301,19.19,38.0000333333,16.7024666667
785.60,15.1888,43.9914,38.2090666667,38.3315333333,15.9870333333,11.2332666667,33.1822666667,18.0390222222,37.0837666667,15.9366
785.91,14.6990666666,43.1889333333,37.3812666667,37.8104666667,15.3926,10.8553333333,32.39,17.3647777778,36.1456333333,15.558
786.22,16.2603333333,44.394,38.8292,38.8016666667,16.4531333333,12.2453333333,33.2713333333,18.5031777778,37.3692333333,16.1915333333
786.53,16.5542666667,44.8621333333,39.5778666667,39.1283333333,16.4285,12.7953333333,33.6397333333,19.0443777778,37.6949666667,16.7246
786.84,16.1972666666,45.0680666667,39.9388,38.4966,16.2346666667,12.3536666667,33.7279333333,18.5758888889,37.4184333333,16.1699333333
787.14,15.6084666667,44.5106666667,39.4312666667,38.168,16.0251333333,12.5397333334,32.9694666667,18.0819777778,37.1428333333,16.025
787.45,16.4493333333,45.4463333333,40.6037333333,39.1301333333,17.2996,13.5735333333,33.9046,19.1711555556,37.7702,17.0984
787.76,16.5937333333,45.3917333333,40.8691333333,39.2071333333,17.1678,13.5489333333,34.1262,19.3550444444,37.3677,17.4692
788.07,16.8279333333,46.7697333333,42.1083333333,40.0387333333,17.2371666667,13.9586666667,34.6035333333,19.8473555555,37.7369333333,17.9948
788.38,16.7564666667,46.4231333333,41.9102666667,40.3331333333,17.2692333333,14.2564,34.7627333333,20.1644888889,37.8333666667,18.3844666667
788.69,17.6099333333,47.5014666667,43.0083333333,41.3831333333,18.5024333333,15.5513333333,35.889,21.1982222222,39.0535666667,19.6175333333
789.00,18.5504666667,48.2184666667,43.8059333333,42.6692,19.3455,16.5390666667,36.8965333333,22.2030888889,39.9745,20.2938
789.31,19.2258,48.6628,44.3378666667,43.0198,20.4063,17.4088666667,37.5367333333,22.8195111111,40.4415333333,20.8124
789.62,18.5294666667,47.9346,43.9344666667,42.5882,19.7352,16.4509333333,37.1044666666,21.9585111111,40.0621,20.6143333333
789.92,18.7026666667,48.2714666666,44.0522,42.7816666667,19.9230333333,16.3089333333,37.4322666667,22.0929555555,40.5284,20.7086666667
790.23,19.0242,48.7682,44.5580666667,43.903,20.3240666667,16.7041333333,37.8914666667,22.6179777778,40.8017,21.1396
790.54,19.0172666667,48.8723333333,45.4506666667,44.1711333333,20.3534333333,16.5571333333,38.3245333333,23.0118444445,40.8482666667,21.2442666667
790.85,19.2361333333,48.8216,45.6144666667,44.4325333333,20.4396,16.5620666667,38.3423333333,23.3152222222,40.9045333333,21.3910666667
791.16,19.8605333333,49.2466,45.9242666667,45.6008,21.2055,17.7068,38.6916666667,23.8882444444,41.4407666667,21.8743333333
791.47,20.0521333333,49.0603333333,45.3318666667,45.5630666667,21.6332,18.0238666667,39.3064,24.4544,41.6331666667,22.4831333333
791.78,19.5957333333,49.1382,44.8666666667,44.9504666667,21.0334,17.6276,39.016,24.2256888889,40.9916,22.4866666667
792.08,18.4717333333,47.9688666667,43.8752666667,43.6023333333,19.2009333333,16.3898666667,37.9805333333,23.1084444444,39.6687666667,21.2164
792.39,18.8706,48.1153333333,43.8707333333,42.9282666667,19.3573666667,16.5188666667,38.0762666667,23.2295555556,39.9923,21.6511333333
792.70,18.7942,47.9826666667,43.3726666667,42.8054,19.3382666667,16.3040666667,37.8724,22.9892888889,40.1734,21.6074666667
793.01,18.7168666667,48.3534666667,43.1235333333,42.7360666667,19.2412666667,16.4406666667,37.6432,23.4033333333,40.6215333333,21.5900666667
793.32,18.2162666667,47.0709333334,41.7915333333,41.7044666667,18.8944,16.3615333333,36.7816,22.4335111111,39.4133333333,21.0938666667
793.62,16.8943333333,46.4270666667,40.8144,40.4471333333,17.6048,15.4250666667,35.6248,20.9263555556,38.5229,19.9840666667
793.93,16.6586666667,46.4749333334,40.5274666667,40.4876666667,17.6338666667,14.9642,35.6754666667,20.3757111111,38.5851666667,19.3924
794.24,16.7981333333,46.4437333333,40.199,40.0478666667,17.3993666667,15.0776,35.8103333333,20.2096888889,38.6379,18.9646
794.55,16.5060666667,46.6023333333,40.0803333333,39.5584,17.1727,14.466,36.1365333334,20.0107555555,38.5381666667,18.3615333333
794.86,14.1912666667,45.2262666667,38.5754666667,37.9771333333,15.4506333333,12.9004,34.0258666667,17.9036888889,37.1427333333,16.5918666667
795.16,15.1954,46.0768,38.9578,38.9194666667,16.7470666667,14.2222666666,34.843,18.4749555555,38.4367333333,17.3563333333
795.47,16.5381333333,47.1278,40.1586666667,40.2418666667,18.3107666667,15.5028,36.0467333333,19.9873555555,39.7467333334,18.6696666667
795.78,16.3472,47.4962,40.761,40.5480666667,18.1584,15.7457333333,35.8372,19.7946,39.7716333333,18.6909333333
796.09,15.7915333333,47.5647333333,40.9894,40.5632666667,17.5874333333,15.723,35.7534,20.1699555555,39.6690666667,18.4247333333
796.40,15.4579333333,47.0196,40.5029333333,40.4578666666,17.4287,15.3753333333,35.7506666667,19.4844888889,38.8853333333,17.6426
796.70,15.3303333333,47.6498,41.1905333333,41.2134666667,17.0468,15.3226666666,36.1596666666,19.7951777778,39.8887333333,17.6343333333
797.01,15.8903333334,47.7245333333,41.1720666667,41.4231333333,17.3897,15.312,36.6134666667,20.5099555556,40.3995,18.2268
797.32,16.0868,47.1455333333,40.3216,40.5538,17.0407333333,15.0916666667,36.0267333333,20.7755777778,39.7868333333,18.4436666666
797.63,15.7989333333,47.1509333333,40.1415333333,40.5662666667,17.5381666667,15.5904,35.9703333333,20.9511111111,39.6089333333,18.9049333333
797.93,16.0860666667,47.3001333333,40.8295333333,41.2896,17.9712666667,15.5430666667,35.9274666667,21.2418,40.2414333333,19.1402
798.24,18.9931333333,49.2143333333,43.3944666667,43.3256666667,20.3319666667,18.0854666667,37.7956666667,23.5825777778,42.4904333333,21.2968
798.55,19.1822,49.1121333333,43.9953333333,43.2711333333,20.4517333333,17.7804,37.8815333333,24.0057555555,42.4961666667,21.433
798.85,18.4852666667,48.7179333333,43.511,42.6114666667,20.0708666667,17.3177333333,37.2781333333,23.3741111111,42.0984333333,20.5760666666
