wavelength,Back_TiaFulf,Belly_TiaFulf,Breast_TiaFulf,Crissum_TiaFulf,Crown_TiaFulf,DorTail_TiaFulf,Rump_TiaFulf,Throat_TiaFulf,WingTip_TiaFulf
260.27,5.50444444444,6.98188888889,4.87477777778,5.44177777778,2.73655555555,7.5265,5.42833333333,5.30344444445,8.49055555556
260.64,5.06444444444,6.46411111111,4.49477777778,5.05988888889,2.28222222222,6.89233333333,4.83388888889,4.75988888889,7.85522222222
261.01,5.13366666667,6.47966666667,4.62266666667,5.11177777778,2.37211111111,7.04455555555,4.92566666666,4.64866666667,7.76088888889
261.39,5.17311111111,6.37844444444,4.67477777778,5.09722222222,2.44633333333,7.22372222222,5.05744444445,4.786,7.93966666667
261.76,5.141,6.45777777778,4.73777777778,5.00022222222,2.39455555556,7.06216666667,5.12677777778,4.83622222222,7.91977777778
262.13,5.14844444445,6.46333333333,4.90066666667,5.04211111111,2.50844444444,7.17655555556,4.98655555556,4.85511111111,7.63677777778
262.51,5.26766666667,6.86144444444,5.13344444444,5.26766666667,2.80155555556,7.53238888889,5.19488888889,5.13333333333,7.63277777778
262.88,4.74933333334,6.59922222222,4.73055555555,5.24311111111,2.32477777778,7.35522222222,4.85566666667,4.94933333333,7.25544444444
263.25,4.96622222222,6.54944444444,4.93822222222,5.41944444444,2.35055555556,7.65844444445,5.00088888889,5.538,7.05844444445
263.63,5.39044444444,6.49633333333,5.22155555556,5.65144444445,2.74122222222,7.98972222222,5.452,6.189,7.58666666667
264.00,6.46933333333,7.50533333334,6.28155555556,6.54266666667,3.81811111111,9.07988888889,6.68133333333,7.383,8.99833333333
264.37,6.39388888889,7.34244444446,6.01288888889,6.61422222222,3.51455555555,8.562,6.41933333333,7.41877777778,9.23088888889
264.75,5.97677777778,6.98311111111,5.29755555555,6.24377777778,3.01,7.54233333333,5.68466666667,6.78544444444,8.54833333333
265.12,5.57277777778,6.57577777778,5.04955555556,5.99277777778,2.752,7.41605555556,5.38411111111,6.37,8.53033333333
265.49,4.51688888889,6.079,4.05266666667,5.06577777778,2.28811111111,6.64055555556,4.95588888889,5.758,8.03766666667
265.87,4.62888888889,6.03333333333,4.07377777778,5.11888888889,2.22888888889,6.50244444444,5.24933333333,5.71466666667,8.00066666666
266.24,5.29388888889,6.71744444444,5.22444444444,5.57077777778,3.26255555556,7.37161111111,5.69377777778,6.40966666666,8.51822222222
266.61,5.15922222222,6.7591111111,5.24722222222,5.41611111111,3.19244444445,7.37188888889,5.46744444444,6.04,8.52055555556
266.98,4.50322222222,6.39033333332,4.72088888889,4.72788888889,2.67955555555,7.01455555556,4.91033333333,5.04355555556,7.86344444445
267.36,3.38533333334,5.187,3.40566666667,3.44666666667,1.556,5.89011111111,3.69911111111,3.81522222222,6.64044444445
267.73,2.52533333333,4.67844444445,2.86411111111,2.85088888889,1.01,5.45922222222,3.02366666666,3.11,5.98744444445
268.10,2.73755555555,4.839,3.316,3.14266666667,1.12455555556,5.69705555556,3.37388888889,3.45744444444,6.18211111111
268.48,2.85566666667,4.948,3.49811111111,3.32,1.18311111111,5.83533333333,3.51722222222,3.61255555556,6.21377777778
268.85,3.91011111111,5.89988888889,4.61111111111,4.44055555556,1.95811111111,6.664,4.36488888889,4.39633333333,7.04933333333
269.22,3.84022222222,5.59966666667,4.534,4.31333333333,1.75311111111,6.52661111111,4.04855555556,4.31322222222,6.89866666667
269.59,3.94211111111,5.42888888889,4.16988888889,4.25211111111,1.75922222222,6.32777777778,4.075,4.18233333333,6.80833333333
269.97,3.90055555556,5.26922222222,4.09344444444,4.18055555556,1.61766666667,6.22744444444,4.10588888889,4.34244444444,6.63166666667
270.34,4.16977777778,5.49477777778,4.13333333333,4.62555555555,1.67766666667,6.133,4.194,4.55255555555,7.051
270.71,4.89777777778,6.27188888889,4.83311111111,5.673,2.61922222222,6.83572222222,4.81555555555,5.209,7.90455555555
271.09,6.03266666667,7.04844444445,5.92122222222,6.35077777778,3.64433333333,7.67066666667,5.77033333333,6.16677777778,8.70033333333
271.46,6.37777777778,7.55711111111,6.37777777778,6.64822222222,4.24666666667,8.14666666667,6.17233333333,6.50766666667,8.9201111111
271.83,6.62711111111,7.62288888889,6.35055555555,6.92433333333,4.59855555555,8.35555555556,6.36633333333,6.60611111111,8.94222222223
272.20,6.80111111111,7.741,6.45255555555,7.079,4.86077777778,8.42827777778,6.589,6.82633333333,9.21644444443
272.58,6.86955555556,7.8648888889,6.595,7.19833333334,4.94755555555,8.45338888889,6.56566666667,6.91877777778,9.44900000001
272.95,6.52366666667,7.62477777779,6.20022222222,7.15144444445,4.544,8.1825,6.37888888889,6.54311111111,9.19411111112
273.32,6.30744444444,7.50477777779,6.01522222222,6.93544444444,4.351,7.97916666667,6.11755555556,6.22966666667,8.90144444443
273.69,5.93066666667,7.164,5.98988888889,6.61633333333,4.179,7.80783333333,5.70344444444,6.039,8.42700000001
274.06,6.123,7.18711111111,6.38522222222,6.37522222222,4.12555555555,8.24122222222,6.00188888889,6.26411111111,8.53888888889
274.44,5.57655555555,6.70844444444,6.03044444444,5.96755555555,3.70866666667,8.13266666667,5.65977777778,5.85822222222,8.22133333333
274.81,5.30766666667,6.11066666667,5.53411111111,5.53944444444,3.13077777778,7.921,5.28622222222,5.47455555556,7.99655555555
275.18,5.48388888889,6.29488888889,6.008,5.65477777778,3.24944444444,8.20372222222,5.46177777778,5.53355555556,8.13755555555
275.55,5.00777777778,5.612,5.71366666667,4.78777777778,2.59144444444,7.89011111111,5.07566666667,4.88377777778,7.31711111111
275.93,4.61322222222,5.39266666667,5.61944444444,4.54922222222,2.26888888889,7.96672222222,5.17144444445,4.59,7.14966666667
276.30,4.14111111111,4.87533333333,5.49577777778,3.72355555556,1.95144444444,7.50383333333,4.62477777778,4.18888888889,6.71322222222
276.67,3.93177777778,4.51955555555,5.27666666667,3.33222222222,1.52666666666,7.05805555556,4.453,3.85333333334,6.616
277.04,4.19177777778,4.64933333333,5.29011111111,3.56944444445,1.54366666667,7.17538888889,4.77766666667,4.00866666667,6.901
277.41,4.33344444445,5.00388888889,5.21722222222,4.04711111111,1.73722222222,7.12505555555,4.99788888889,4.21766666667,6.88733333333
277.79,4.43322222222,5.29422222222,5.04233333333,3.97211111111,1.76477777778,6.91772222222,4.86377777778,4.37188888889,6.85588888889
278.16,4.54633333334,5.60766666666,5.14755555556,4.10477777778,1.96933333333,7.0005,4.90222222222,4.46033333333,7.03733333333
278.53,3.86044444445,4.974,4.42944444444,3.39644444444,1.24355555555,6.22366666667,4.18211111111,3.84811111111,6.34744444445
278.90,3.65,4.92666666667,4.19533333333,3.78022222222,1.23944444444,6.0855,4.04055555555,3.91655555555,6.39522222222
279.27,3.47966666667,4.91677777778,3.81266666667,3.65222222222,1.08588888889,5.72822222222,3.81277777778,3.86822222222,6.03366666667
279.64,3.61844444444,5.38488888889,4.07522222222,4.17277777778,1.334,6.16472222222,4.19688888889,4.23977777778,6.15233333334
280.02,3.56466666667,5.43633333333,4.05344444444,4.38733333333,1.75266666667,6.36305555556,4.29777777778,4.26788888889,6.23511111111
280.39,3.107,4.93833333333,3.63355555556,3.83822222222,1.31044444444,5.83933333333,3.84411111111,3.75044444445,5.658
280.76,2.68122222222,4.49877777778,3.35155555555,3.37422222222,0.948666666668,5.20611111111,3.19244444444,3.22644444444,5.33955555556
281.13,2.99255555556,4.67766666667,3.46288888889,3.70922222222,1.21477777778,5.36683333333,3.46288888889,3.381,5.56911111111
281.50,3.27711111111,4.66222222222,3.96433333333,4.07011111111,1.61733333333,5.54761111111,3.73188888889,3.716,5.71933333333
281.87,3.82688888889,4.981,4.304,4.48855555556,2.13922222222,6.0275,4.29366666667,4.24233333333,6.34544444444
282.25,4.41133333333,5.453,4.67188888889,4.922,2.63388888889,6.61955555556,4.77188888889,4.66166666667,7.09533333333
282.62,5.40044444445,5.99266666667,5.49711111111,5.72555555556,3.49644444444,7.48827777778,5.48766666667,5.44866666667,7.87711111111
282.99,6.433,6.63022222222,6.19855555556,6.36733333333,4.21844444444,8.24194444444,6.31566666667,6.18433333333,8.6711111111
283.36,7.07222222222,7.277,6.82688888889,6.87677777778,4.65722222222,8.844,6.82666666667,6.83122222222,9.31455555555
283.73,7.74,8.07844444444,7.41477777778,7.48511111111,5.33577777778,9.41233333333,7.47188888889,7.42788888889,10.0913333333
284.10,7.66766666667,7.9918888889,7.23255555556,7.27944444445,5.15011111111,9.45127777778,7.36455555556,7.322,9.99322222222
284.47,7.78522222222,8.17944444446,7.38677777778,7.36988888889,5.12377777778,9.58722222222,7.43666666667,7.32422222222,9.96077777778
284.85,7.62088888889,8.16511111112,7.09688888889,7.081,4.78388888889,9.28966666667,7.26644444445,7.08511111111,9.80544444443
285.22,7.39077777778,7.94822222223,6.93744444444,6.94544444444,4.53744444445,9.10561111111,7.03833333333,6.89511111111,9.69411111112
285.59,6.62088888889,7.241,6.25233333333,6.12833333333,3.65977777778,8.11072222222,6.17366666666,6.16611111111,8.83022222222
285.96,5.79166666667,6.67722222222,5.31577777778,5.137,2.87555555556,7.23494444445,5.41244444444,5.40855555555,8.15011111111
286.33,5.33866666667,6.31733333333,4.87911111111,4.73811111111,2.55066666667,6.81033333333,4.94955555556,4.97166666667,7.83744444444
286.70,5.05366666667,6.03511111111,4.563,4.55955555556,2.26144444444,6.46677777778,4.73655555556,4.674,7.46288888889
287.07,4.55966666667,5.45822222222,3.91211111111,3.99833333333,1.66977777778,6.08694444445,4.11433333333,4.264,6.75377777778
287.44,4.55344444444,5.54233333333,3.92944444444,4.11577777778,1.71177777778,6.03477777778,4.22222222222,4.36688888889,6.86588888889
287.82,4.50544444444,5.44588888889,3.75388888889,3.88477777778,1.66888888889,5.89272222222,4.17011111111,4.40877777778,6.89488888889
288.19,4.34533333333,5.52811111111,3.56766666667,3.81511111111,1.65388888889,5.76372222222,4.22366666667,4.41222222222,6.89144444445
288.56,3.96322222222,5.53311111111,3.18866666666,3.58222222222,1.35511111111,5.41361111111,3.81322222222,4.25155555556,6.53522222222
288.93,4.24911111111,5.93488888889,3.52322222222,3.96211111111,1.776,5.78327777778,4.17544444444,4.69633333333,6.83311111111
289.30,4.72722222222,6.449,4.23966666667,4.62566666667,2.24577777778,6.17883333333,4.54844444444,5.26744444445,7.23677777778
289.67,5.186,6.963,4.68122222222,5.14166666666,2.58111111111,6.529,4.875,5.71522222222,7.62933333333
290.04,5.38777777778,7.231,4.96755555556,5.18166666667,2.83733333333,6.77822222222,4.85422222222,5.90111111111,7.75222222222
290.41,5.62366666667,7.57177777777,5.38722222222,5.48344444445,3.19055555556,7.07472222222,5.08244444444,6.10055555555,8.141
290.78,5.72366666667,7.70100000001,5.49544444444,5.52744444444,3.29022222222,7.35072222222,5.09133333333,6.17588888889,8.19333333333
291.15,5.576,7.62977777777,5.45444444444,5.75766666666,3.20644444445,7.15266666667,4.99755555556,6.069,8.16744444444
291.52,5.247,7.31900000001,5.17344444444,5.42688888889,2.86455555556,6.86733333333,4.442,5.73733333333,7.748
291.89,5.39911111111,7.41433333335,5.39088888889,5.65433333334,2.96733333333,6.90927777778,4.70666666666,5.73277777778,7.95833333333
292.26,5.39844444444,7.37811111111,5.28511111111,5.72966666667,2.84811111111,6.98183333333,4.69811111111,5.696,8.11211111111
292.64,5.266,7.183,5.10333333333,5.65622222222,2.72322222222,6.91294444445,4.69144444444,5.52777777778,7.92922222222
293.01,4.36933333333,6.38411111111,4.41733333333,4.94933333333,1.95788888889,6.15305555555,4.02044444445,4.93188888889,7.11222222222
293.38,3.991,6.07688888889,3.97788888889,4.64666666667,1.52244444444,5.69638888889,3.83733333333,4.77422222222,6.79877777778
293.75,3.72133333333,6.01677777778,3.64188888889,4.56011111111,1.25811111111,5.33255555555,3.84044444444,4.77188888889,6.68333333333
294.12,3.61311111111,5.84066666667,3.50333333333,4.53833333333,1.01288888889,4.8015,3.75344444445,4.56033333333,6.51133333333
294.49,3.35877777778,5.71233333333,3.36277777778,4.31633333333,0.751666666668,4.64283333333,3.53477777778,4.41522222222,6.39966666667
294.86,3.93222222222,6.46844444444,4.12222222222,4.97322222222,1.36722222222,5.26227777778,4.18422222222,5.00633333334,7.09633333333
295.23,4.08466666667,6.84444444444,4.39288888889,5.06933333333,1.59355555556,5.46066666667,4.23888888889,5.30255555555,7.074
295.60,4.19644444444,7.0881111111,4.56966666667,5.01466666667,1.74944444445,5.48016666667,4.411,5.31966666667,7.05433333333
295.97,4.34288888889,7.30066666666,4.64877777778,4.95455555555,1.835,5.60755555556,4.35377777778,5.30388888889,7.16022222222
296.34,4.64,7.63544444444,4.919,5.11977777778,2.01188888889,5.79722222222,4.45933333333,5.46355555555,7.20988888889
296.71,4.93166666667,7.95666666667,5.247,5.45822222222,2.25155555556,6.09344444445,4.71744444444,5.67244444444,7.47888888889
297.08,4.89611111111,7.88688888888,5.26233333333,5.237,2.27455555555,6.0715,4.59977777778,5.51133333333,7.29066666667
297.45,4.521,7.6771111111,4.89455555555,4.83,2.08433333333,5.78733333333,4.19066666667,5.30533333333,6.87722222222
297.82,4.50477777778,7.63855555554,4.84388888889,4.693,2.18777777778,5.77583333333,4.16588888889,5.275,6.81277777778
298.19,4.11055555556,7.17488888888,4.32233333333,4.341,1.78444444444,5.41383333333,3.78655555555,4.87055555555,6.34344444444
298.56,3.92866666667,6.87355555554,4.04011111111,4.01766666667,1.50911111111,5.22933333333,3.553,4.62588888889,6.17966666666
298.93,3.74533333333,6.76411111111,3.90311111111,3.94266666667,1.24955555555,5.14438888889,3.30788888889,4.55755555555,5.955
299.30,3.53044444444,6.54077777778,3.81255555555,3.80911111111,1.05344444444,4.91172222222,3.15322222222,4.51233333333,5.72888888889
299.67,3.404,6.581,3.68477777778,3.81977777778,0.984333333334,4.8075,3.134,4.50555555556,5.646
300.04,3.25188888889,6.47744444445,3.60188888889,3.721,0.834333333333,4.51455555556,2.94988888889,4.306,5.36733333333
300.41,3.563,6.74644444444,3.962,4.10766666666,0.997222222221,4.62744444445,3.18333333333,4.51822222222,5.49222222222
300.78,3.86255555555,7.12255555557,4.44944444444,4.67744444445,1.35833333333,4.98261111111,3.772,4.87444444445,6.00433333333
301.15,3.92333333333,7.33544444443,4.53777777778,4.94888888889,1.38877777778,5.10255555556,3.98311111111,4.98088888889,6.07433333333
301.52,4.421,7.86322222221,5.10055555556,5.47255555556,1.90111111111,5.47277777778,4.39277777778,5.56577777778,6.59311111111
301.89,4.74466666667,8.30411111112,5.38377777778,5.88522222222,2.25711111111,5.61005555556,4.73633333333,5.90955555556,6.88044444445
302.26,5.53133333333,9.00711111112,6.05433333333,6.62166666667,3.00911111111,6.15505555556,5.35033333333,6.62155555556,7.53055555555
302.63,5.98022222222,9.68522222221,6.45688888889,7.12577777778,3.43655555556,6.58883333333,5.83611111111,7.29777777779,7.999
303.00,6.35111111111,9.92311111111,6.78933333333,7.23977777778,3.82333333333,6.83727777778,6.07177777778,7.71044444443,8.396
303.37,6.186,9.62166666667,6.41822222222,6.89511111111,3.55566666667,6.64866666667,5.91777777778,7.73566666668,8.148
303.74,6.19422222222,9.918,6.39911111111,6.99766666667,3.55088888889,6.77083333333,5.96133333333,8.09033333332,8.37544444444
304.10,6.194,9.91888888889,6.22577777778,6.82388888889,3.31566666667,6.69566666667,5.61977777778,8.14055555557,8.22111111111
304.47,6.273,10.033,6.36511111111,6.69377777778,3.17844444445,6.60966666667,5.46733333333,8.29733333332,8.161
304.84,5.92433333333,9.894,6.18644444445,6.34333333333,2.93377777778,6.43,5.27955555555,8.05622222221,7.82255555556
305.21,5.98477777778,9.94233333334,6.20644444444,6.37166666667,3.02655555555,6.60333333333,5.39222222222,8.23766666666,7.98744444444
305.58,5.41333333333,9.57266666667,5.59644444445,5.808,2.564,6.23522222222,4.98577777778,7.83466666666,7.52144444444
305.95,5.27933333333,9.45044444443,5.33711111111,5.70388888889,2.50988888889,6.05411111111,4.91266666667,7.51722222222,7.41444444445
306.32,5.16522222222,9.65788888889,5.13222222222,5.76744444445,2.42077777778,6.02261111111,4.97422222222,7.41988888889,7.34511111111
306.69,5.46477777778,10.2827777778,5.609,6.40466666666,2.79822222222,6.50755555556,5.32044444444,7.81388888888,7.75644444444
307.06,5.27711111111,9.95244444446,5.50244444444,6.27188888889,2.73066666666,6.28216666667,5.19544444444,7.61477777777,7.44277777778
307.43,5.10222222222,9.89155555554,5.44377777778,6.11477777778,2.64277777778,6.21005555555,5.10222222222,7.40733333332,7.13511111111
307.80,5.12688888889,9.97344444445,5.28322222222,6.19255555555,2.74377777778,6.20055555556,5.17111111111,7.40211111112,7.04966666667
308.17,5.46233333333,10.2758888889,5.39233333333,6.49588888889,2.902,6.23538888889,5.31466666666,7.66122222221,7.18711111111
308.54,5.86555555555,10.9193333333,5.93322222222,6.95888888889,3.224,6.60766666667,5.64755555555,8.01855555554,7.38377777778
308.90,6.01344444444,11.0241111111,6.08222222222,7.05977777778,3.46466666667,6.66161111111,5.77088888889,8.14955555554,7.469
309.27,5.82866666667,10.8118888889,6.05133333333,7.05022222222,3.22222222222,6.45161111111,5.47722222222,7.98266666667,7.16477777778
309.64,5.82688888889,10.5551111111,6.17988888889,7.03566666667,3.21977777778,6.5095,5.50733333333,7.98111111112,7.15222222222
310.01,5.90266666667,10.5316666667,6.19433333333,7.02644444444,3.33555555555,6.57177777778,5.445,7.95166666666,7.29211111111
310.38,5.76444444444,10.4887777778,6.11122222222,6.83555555556,3.27555555555,6.47961111111,5.195,7.88511111112,7.21044444444
