wavelength,Back_TanFucm,Belly_TanFucm,Breast_TanFucm,Crissum_TanFucm,Crown_TanFucm,DorTail_TanFucm,Patch10_TanFucm,Patch11_TanFucm,Patch12_TanFucm,Patch13_TanFucm,Rump_TanFucm,Throat_TanFucm,WingTip_TanFucm
235.16,13.1823333333,8.84677777778,14.5864444444,10.8477777778,13.1121111111,1.44726,14.9552222222,14.6393333333,10.9004444445,18.1673333333,23.1174444444,5.21344444444,8.215
235.54,11.8167037037,7.5661111111,13.0686666666,7.14266666668,9.9471111111,-1.86139777778,11.7987777778,13.016,9.57666666669,16.8254444444,20.9523333333,2.91,7.51311111111
235.91,5.60907407407,1.54911111111,5.98277777778,1.22866666667,4.594,-6.33445777778,4.86111111111,7.31822222222,5.71577777778,8.11944444443,14.6368888889,-3.89955555556,2.72433333333
236.29,5.41970370371,-0.000111111112333,4.89300000001,1.07022222223,3.51666666667,-6.16820444444,5.14788888889,5.14766666667,5.86133333334,5.19888888889,14.4241111111,-2.14077777778,2.59955555556
236.66,5.92585185186,1.06277777778,6.8598888889,2.8018888889,4.20288888889,-4.50924222222,7.39133333333,5.314,7.10144444446,4.49277777779,14.9757777778,-0.676444444447,1.40111111112
237.04,1.82722222222,-2.22222222222,3.65422222222,-0.592555555567,0.592666666667,-5.93793333333,6.51844444444,1.92588888889,2.51855555556,1.43233333333,12.7408888889,-3.852,-2.71599999999
237.41,1.96551851852,-1.31577777778,4.33711111111,-0.779555555567,0.731222222223,-4.51575555555,6.92,4.82444444445,4.28866666667,0.682,12.8654444445,-4.09344444444,0.14622222221
237.79,3.56003703704,-1.772,4.07077777778,0.909888888887,2.10744444444,-3.42724444444,6.99244444446,6.274,4.74122222223,2.73,12.8831111111,-5.74722222222,-1.77200000001
238.17,1.00277777778,-3.15377777778,3.25077777778,-1.69833333333,0.388222222223,-5.34212,5.67688888888,7.71488888889,1.84366666668,-0.19433333332,11.4507777778,-7.278,-3.34788888889
238.54,1.01014814815,-5.57966666667,2.54922222222,-3.84811111111,-0.962222222222,-5.92305555556,5.14655555557,7.31122222223,-2.26066666668,-1.39488888888,9.66811111112,-8.80233333333,-1.87577777779
238.92,-2.81192592593,-8.57144444443,-2.49444444445,-6.07722222223,-4.58033333334,-7.27330444445,4.80722222222,4.30833333333,-6.25855555555,-5.03411111111,5.85033333333,-12.4263333333,-1.58744444443
239.29,-3.63614814815,-5.63688888889,-1.45988888889,-4.94733333332,-2.39266666667,-5.12419333333,6.2448888889,4.62266666668,-4.33899999999,-3.60911111111,6.16366666667,-8.71877777777,1.74399999999
239.67,0.778666666665,-1.41544444444,0.81388888889,-0.247555555557,0.919999999997,1.59298444444,10.1202222222,8.13866666668,-0.283,-1.06155555555,8.98800000001,-4.74177777778,5.16633333333
240.04,2.93918518519,3.12788888889,3.247,2.41277777778,2.949,4.28762222222,12.541,10.3068888889,1.69811111111,3.0978888889,11.7366666667,-0.923444444445,7.864
240.42,6.50455555556,8.02622222223,7.37388888889,6.39577777779,6.32044444444,7.83108888888,14.9233333333,14.8732222222,6.06977777777,7.24844444444,15.1492222222,2.98455555556,11.4622222222
240.79,6.25448148148,7.1551111111,6.67955555556,6.44177777778,5.33933333333,7.37852666666,13.6402222222,13.8564444444,5.70688888888,6.78777777779,14.6996666667,2.50744444444,10.8084444444
241.17,6.96203703704,7.54166666667,7.41355555556,6.535,5.03377777778,7.62790444444,13.3444444445,13.7285555556,6.86444444444,6.77277777778,14.8086666667,3.47766666667,10.7451111111
241.54,9.71825925927,10.0383333333,10.6307777778,8.58166666668,7.73288888889,10.5349466667,15.8663333333,16.3144444445,9.84622222221,9.4781111111,17.4033333333,5.92377777778,12.488
241.92,9.01266666667,9.617,10.6903333333,7.31044444445,6.84666666667,10.5199488889,15.5353333333,16.4926666667,10.0376666667,8.70322222223,17.3048888889,6.70144444443,12.3442222222
242.29,8.25659259259,8.56322222222,9.99066666666,6.22911111111,5.45544444444,10.1142777778,15.326,15.6862222222,9.56388888888,8.11000000001,16.7934444444,6.28255555556,11.8316666667
242.67,7.91162962963,8.62388888888,9.82377777778,6.11177777778,5.11188888889,9.82187111112,15.2231111111,14.9355555556,10.0237777778,7.86144444443,16.498,6.19922222222,10.5611111111
243.05,8.48925925926,9.02033333334,10.7828888889,5.99333333333,5.54333333333,9.93722666666,15.0254444444,15.1713333333,10.8435555556,8.50966666668,16.8976666667,6.43088888889,9.81033333334
243.42,8.24255555555,8.66622222222,10.6875555556,5.99133333333,5.132,9.77449777777,15.1173333333,15.1294444445,10.7236666667,8.35155555554,16.6062222222,6.00344444444,9.52555555556
243.80,7.97696296297,8.40111111111,11.1464444444,6.03277777778,5.46711111111,9.17346222221,15.2114444444,15.2113333333,10.7812222222,8.8368888889,16.5546666667,6.46877777778,9.11966666667
244.17,8.71662962964,8.09877777778,11.5282222222,6.68522222222,6.34922222222,9.84754666667,16.0004444444,16.1627777778,11.6904444444,9.21099999999,17.0201111111,7.20644444444,9.36155555557
244.55,7.14044444445,5.91622222222,9.81833333333,4.55455555555,4.89755555556,8.7903,15.0818888889,14.567,10.0584444444,7.01466666667,15.3564444444,5.69855555556,7.50666666667
244.92,7.26511111111,6.33822222222,10.2683333333,4.64133333333,5.21066666667,9.31811555556,16.0153333333,15.2818888889,10.2573333333,7.01688888889,15.2601111111,6.19588888889,8.61511111111
245.30,7.06355555556,6.26033333333,10.3351111111,4.70788888889,5.382,9.40950888889,16.391,15.38,10.2532222222,6.95455555557,15.0836666667,5.88244444445,8.82366666667
245.67,5.2577037037,4.38777777778,8.34033333333,3.14888888889,3.69755555556,7.56418,15.215,13.5318888889,8.49177777777,4.97388888889,13.371,4.312,7.37588888889
246.05,5.68692592593,4.89533333334,8.239,3.68655555555,4.12377777778,7.5514,15.7065555555,13.4428888889,8.57333333334,4.92122222222,13.5546666667,4.32966666667,7.72444444445
246.42,6.67848148148,5.97277777778,8.94766666667,4.806,5.47833333333,8.36802444444,16.4194444444,14.2172222222,9.55799999999,5.60966666666,14.426,5.06088888889,8.66155555555
246.79,7.02340740741,5.94888888889,9.12344444443,4.95866666667,5.93488888889,8.55104666667,16.5823333333,14.5315555556,9.62899999999,5.6401111111,14.1873333334,5.11288888889,9.18655555556
247.17,6.75018518519,5.75333333333,9.12622222223,5.13722222222,5.74022222222,8.56922222222,16.6114444444,14.6264444444,9.41822222222,5.60411111111,14.1921111111,4.94266666667,9.35322222222
247.54,6.80166666667,5.90322222222,9.23266666667,5.03111111111,5.72022222222,8.75906888889,16.6178888889,14.7272222222,9.3791111111,5.7688888889,14.3857777778,5.19566666667,9.31222222222
247.92,7.02796296297,6.287,9.51877777778,5.131,5.95644444444,8.90588444446,17.1325555556,15.0565555556,9.71333333332,5.99211111112,14.6791111111,5.32566666667,9.97855555555
248.29,6.98974074074,6.35833333333,9.69622222222,5.18022222222,5.76355555556,8.9238488889,17.3193333334,15.0727777778,9.77144444443,6.06377777778,14.6512222222,5.35344444444,10.0541111111
248.67,7.60896296297,6.96755555555,10.2236666667,5.78611111111,6.21833333333,9.2336488889,17.7962222222,15.779,10.0564444445,6.99044444446,15.1048888889,5.87822222222,10.3734444444
249.04,7.78211111111,7.094,9.94544444443,5.72711111111,6.47866666667,9.25198444443,17.8262222222,15.6607777778,10.0994444445,7.12366666667,15.229,6.03488888889,9.98711111111
249.42,7.85522222222,6.86144444444,9.66755555554,5.668,6.47411111111,8.89573333333,17.8041111111,15.4292222222,9.98611111112,7.24277777779,15.142,5.92433333333,9.59888888889
249.79,8.44237037037,7.35444444444,10.131,6.41411111111,6.95344444444,9.44562888888,18.4855555556,15.9528888889,10.5388888889,7.88766666667,15.4398888889,6.37455555556,10.0125555556
250.17,8.18385185186,7.038,9.74166666666,6.16966666667,6.79088888889,9.14502222221,18.3962222222,15.5016666667,10.3205555556,7.86388888888,15.1631111111,6.06388888889,9.62888888889
250.54,7.74292592592,6.85744444444,9.34011111112,5.81288888889,6.32777777778,8.92445555556,18.5663333333,14.9937777778,9.98322222223,7.79599999999,14.5852222222,5.88855555556,9.22655555555
250.92,7.73592592592,7.05444444444,9.08266666665,5.88266666667,5.97177777778,9.20817111112,18.7878888889,14.7475555556,10.0283333333,7.887,14.8847777778,5.80222222222,8.86477777778
251.29,8.1102962963,7.51177777778,9.2818888889,6.013,6.31766666667,9.46818666668,19.3173333334,14.7187777778,10.4503333333,7.89288888888,15.1423333333,6.41944444444,9.06177777778
251.66,8.18844444444,7.26477777778,9.10911111111,5.91833333333,5.87466666666,9.14295111111,19.2587777778,13.9697777778,10.2806666667,7.64933333333,15.0974444444,6.032,8.70711111111
252.04,7.48433333334,6.59022222222,7.825,5.187,4.956,8.59466,18.0834444444,12.6477777778,9.39688888889,6.66144444445,14.2375555555,5.56,7.44322222222
252.41,6.12796296297,5.71666666667,6.37022222222,3.47055555555,3.85722222222,7.15985777778,16.7081111111,11.2677777778,8.20211111112,5.35755555556,13.2098888889,4.115,6.18611111111
252.79,4.79911111111,4.65166666667,5.20711111111,2.40133333333,2.76844444444,6.22617777778,15.5461111111,9.84944444446,7.47633333332,3.89844444444,12.1941111111,3.24866666667,5.64033333333
253.16,5.11248148148,5.23877777778,6.22233333333,3.14888888889,3.09211111111,6.84437555555,15.9716666667,10.8556666667,8.58611111111,4.69022222222,13.1631111111,3.92444444444,6.61955555555
253.54,5.49481481481,6.00566666667,6.638,3.544,3.27577777778,7.70478222222,16.2261111111,11.571,9.27211111111,4.933,13.8505555555,4.67444444444,8.027
253.91,5.21151851852,5.86655555555,6.48888888889,3.30866666667,3.378,7.49963333333,15.8024444444,11.4072222222,8.92833333334,4.66188888889,13.8174444444,4.66177777778,8.079
254.28,5.61788888889,6.22777777778,7.26911111111,3.91266666667,4.216,8.32372,16.2571111111,11.7376666667,9.47322222221,5.03511111111,14.2352222222,5.21688888889,9.03855555556
254.66,6.71477777778,6.67288888889,7.86911111111,4.46966666667,4.70044444444,8.73995333333,16.6507777778,12.2653333333,10.2193333333,5.59222222222,15.1505555556,5.74966666667,9.34855555555
255.03,6.36162962963,6.50433333333,7.94133333333,4.45333333333,4.35455555555,8.27326,16.6392222222,12.2078888889,10.2116666667,5.38588888889,15.1257777778,5.85733333333,9.33422222222
255.41,5.35914814815,5.481,7.03733333333,3.59311111111,3.07811111111,7.67983333333,16.1116666667,11.0424444445,9.16577777778,4.85188888889,13.9833333333,4.84044444445,8.38777777778
255.78,5.01577777778,5.19466666667,6.60366666667,3.73855555556,2.87677777778,7.58398666667,16.0493333333,11.2857777778,8.88666666667,4.752,13.4054444444,4.53055555556,8.67688888889
256.15,4.724,4.75177777778,6.56177777778,3.37033333333,2.14377777778,7.40543777778,15.8984444444,11.1348888889,8.38399999999,4.79922222222,13.1236666667,3.79911111111,8.83644444445
256.53,6.24214814815,6.23088888889,8.28522222223,5.16411111111,3.83611111111,9.1109,17.4102222222,12.8475555556,9.85122222222,6.54855555556,14.4251111111,5.49322222222,10.4982222222
256.90,7.03566666667,6.94455555555,8.87,6.08177777778,4.97688888889,10.0501555555,18.508,13.8575555555,10.5535555556,7.42855555556,15.0882222222,6.18688888889,11.553
257.28,5.84566666667,5.937,7.88344444446,4.87077777778,4.26455555556,8.86675333333,17.8404444444,12.4805555556,9.194,6.04455555556,13.8593333334,5.07633333333,10.1136666667
257.65,5.54840740741,5.68966666666,7.59199999999,4.40122222222,4.064,8.15176,17.5357777778,11.9931111111,8.68133333334,5.56866666667,13.2555555556,4.51355555555,9.31244444445
258.02,5.29751851852,5.275,7.20533333333,3.68133333333,3.49422222222,7.66896888889,16.6853333333,11.5377777778,8.20055555557,4.80377777778,12.877,4.27244444444,8.53711111111
258.40,5.06403703704,4.86366666667,6.74555555555,3.13688888889,3.03322222222,7.22038,16.2914444444,11.5895555556,7.75444444444,4.469,12.631,3.90633333333,7.96788888889
258.77,4.21748148148,4.21188888889,6.02433333333,2.59688888889,2.61388888889,6.84147555555,15.3681111111,10.8513333333,7.02355555557,3.69811111111,11.7998888889,3.094,7.53144444445
259.15,4.19237037037,4.03622222222,5.71422222222,2.444,2.72611111111,6.78291555556,15.0718888889,10.718,6.90333333333,3.59777777778,11.5998888889,2.93788888889,7.52844444445
259.52,4.235,4.25211111111,5.64777777778,2.57033333333,2.98977777778,6.76374888889,14.8701111111,10.8853333333,7.14500000001,3.52411111111,11.6317777778,3.14633333333,7.45788888889
259.89,4.52433333333,4.682,5.96955555556,2.73988888889,3.48111111111,7.1266,15.2166666667,11.2583333333,7.58222222223,3.84533333333,11.9695555556,3.58955555556,7.83777777778
260.27,4.6347037037,4.81455555556,6.21766666667,2.95522222222,3.83922222222,7.1407,15.3447777778,11.6052222222,7.72011111111,3.97211111111,12.1321111111,3.79777777778,7.88611111111
260.64,4.53048148148,4.52777777778,5.95933333333,2.79,3.67522222222,6.88539777778,15.0678888889,11.3885555555,7.30144444443,3.72011111111,11.8781111111,3.53233333333,7.50944444444
261.01,4.68755555556,4.54544444444,6.06166666666,2.84177777778,3.58577777778,6.82069111111,14.9325555556,11.3061111111,7.20011111111,3.73611111111,11.8714444445,3.43566666667,7.36255555556
261.39,4.93611111111,4.75555555555,6.249,3.18388888889,3.72955555555,7.15735777778,15.0007777778,11.6282222222,7.45933333332,4.00055555556,11.9767777778,3.64755555555,7.69322222222
261.76,5.23674074074,4.91477777778,6.51522222222,3.48666666667,4.079,7.47412222222,15.0766666667,11.9764444444,7.67477777778,4.30988888889,12.1278888889,3.789,7.98555555556
262.13,5.30174074074,5.10066666667,6.71177777778,3.69344444444,4.31922222222,7.72407555556,15.377,12.101,7.84388888889,4.59888888889,12.1276666667,3.85777777778,8.32788888889
262.51,5.7317037037,5.822,7.14555555555,4.30844444444,4.79388888889,8.24156222222,15.6336666667,12.425,8.2928888889,5.10344444444,12.4726666667,4.36544444444,9.01166666667
262.88,5.8617037037,6.11077777778,7.211,4.28444444445,4.879,8.10485333333,15.6796666667,12.6428888889,8.35799999999,5.21577777778,12.4585555556,4.45822222222,9.09011111111
263.25,5.977,6.66888888889,7.52144444444,4.65088888889,5.28888888889,8.46949111111,15.7097777778,12.9958888889,8.4608888889,5.68311111111,12.6477777778,4.99877777778,9.49311111111
263.63,6.37781481482,6.99255555555,8.12944444444,5.066,5.77344444445,8.92074444444,15.8487777778,13.4988888889,8.62255555555,6.48088888889,13.1008888889,5.33744444444,10.0497777778
264.00,6.76814814815,7.70577777778,8.971,5.47822222222,6.37311111111,9.31852888888,15.7344444444,14.059,8.90366666667,7.03266666667,13.7087777778,5.76744444444,10.1083333333
264.37,7.05955555555,8.00766666666,9.38766666667,5.64666666667,6.50833333333,9.7828288889,15.7067777778,14.1374444444,9.37377777779,7.21611111111,14.2146666667,6.16511111111,10.3965555556
264.75,6.93359259259,8.04011111111,9.36944444445,5.72255555556,6.32688888889,9.79577333333,15.8242222222,14.2105555555,9.52588888889,7.244,14.3883333333,6.36244444444,10.6776666667
265.12,6.94907407408,8.10666666667,9.58766666667,5.78944444444,6.48388888889,10.0651355555,15.8802222222,14.5054444444,9.82144444445,7.42611111111,14.8526666667,6.60433333333,10.6292222222
265.49,7.09055555556,8.39011111111,9.87766666667,6.00011111111,6.73022222222,9.974,15.685,14.4794444444,9.91233333332,7.54311111111,15.0306666666,6.57866666667,11.1383333333
265.87,6.64222222222,8.40288888889,9.78411111112,5.92466666667,6.61522222222,9.80066,15.5865555556,14.3407777778,9.52688888888,7.54955555557,14.9365555556,6.69655555555,11.0231111111
266.24,6.53166666667,8.39322222222,9.55177777777,5.72688888889,6.54888888889,9.62933333333,15.1297777778,14.2172222222,9.38344444444,7.53900000001,14.6896666667,6.71733333333,10.9947777778
266.61,6.12348148148,7.51322222222,9.24544444444,5.12722222222,5.86977777778,9.0531,14.855,13.8461111111,9.0361111111,7.11333333335,14.0871111111,6.23788888889,10.2354444444
266.98,6.85140740741,7.78711111111,10.1248888889,5.97255555555,6.53266666667,9.55068888889,15.1842222222,14.3015555555,9.58300000001,7.74455555557,14.7337777778,7.14766666667,10.9283333333
267.36,6.77859259259,7.52144444444,10.2741111111,5.88855555556,6.23655555556,9.18265777778,14.8894444445,14.2234444444,9.57255555557,7.53322222221,14.6065555556,6.826,10.7044444444
267.73,6.76081481481,7.69633333333,10.1297777778,5.90555555556,6.07766666667,9.23320444444,14.859,14.1472222222,9.59611111111,7.23144444443,14.6004444445,6.75477777778,10.8012222222
268.10,5.87203703704,6.57277777778,9.02,5.18244444444,4.92811111111,8.34600666667,14.0104444444,13.2078888889,8.73744444443,6.12066666667,13.7783333333,5.838,10.0996666667
268.48,5.77251851852,6.39633333333,8.80955555556,5.117,4.80977777778,8.25798444445,14.0103333333,13.0273333333,8.45766666667,6.07244444445,13.5634444445,5.65311111111,10.0664444444
268.85,5.84551851852,6.50711111111,8.93477777779,5.02511111111,4.89388888889,8.23826,13.9652222222,12.8172222222,8.44822222221,6.075,13.3638888889,5.53911111111,9.98455555555
269.22,5.40066666667,6.28555555556,8.53288888889,4.41288888889,4.49988888889,7.6662,13.6568888889,12.3921111111,7.91400000001,5.47155555555,12.707,5.10222222222,9.78666666667
269.59,5.2722962963,5.91877777778,8.17844444444,3.921,4.22533333334,7.44078444444,13.5256666667,12.1261111111,7.50533333333,5.24055555556,12.6283333333,4.75955555556,9.04911111111
269.97,4.68144444445,5.43788888889,7.59211111111,3.20511111111,3.64955555556,6.97453111111,12.779,11.566,7.13722222222,4.44966666666,12.1045555556,4.10455555556,8.36088888889
270.34,4.24988888889,4.92733333333,7.19722222222,2.92133333333,3.09177777778,6.48069333333,12.3675555556,11.1938888889,6.70588888889,4.064,11.8195555556,3.52611111111,7.83311111111
270.71,3.83648148148,4.85577777778,6.63377777778,2.814,2.94833333333,6.15221777778,11.8781111111,10.7077777778,6.35488888889,3.51588888889,11.5094444445,3.18244444444,7.61477777778
271.09,3.41925925926,4.59577777778,5.96777777778,2.33177777778,2.53055555556,5.73376666667,11.6248888889,10.3304444445,6.10822222222,3.03477777778,11.1207777778,2.61766666667,7.03877777778
271.46,3.49570370371,4.648,5.79722222222,2.23244444445,2.56088888889,5.73494222222,11.763,10.3325555555,5.87211111111,2.95477777778,11.0125555556,2.56077777778,6.88977777778
