wavelength,Back_DacCaym,Belly_DacCaym,Breast_DacCaym,Crissum_DacCaym,Crown_DacCaym,DorTail_DacCaym,Rump_DacCaym,Throat_DacCaym,WingTip_DacCaym
187.53,121.833333333,99.3333333334,150.416666667,68.1666666667,171.0,64.1666666665,88.5,65.5000000001,75.6666666667
187.91,109.444466667,91.8054666665,142.847333333,73.4721999999,150.0,62.4999333332,85.1389333335,66.2499333333,71.8055333334
188.29,89.0566666666,74.4653999999,133.584933333,67.6729333334,125.911933333,50.3144000001,74.8428,54.5912,55.9749999999
188.67,93.5088,71.0526666666,163.508733333,71.4033333334,144.561333333,36.4910666666,77.7193333333,39.4736666667,37.5439333334
189.05,76.6666666668,59.5454666666,137.0456,57.4242,121.0606,23.7879333333,57.1212666667,26.6666666667,23.7879333333
189.43,82.5989333334,72.7684,126.553666667,69.6043999999,116.610266667,40.904,67.5705333333,49.9435333333,43.8418666667
189.81,77.8703333333,73.6111333334,115.555566667,69.4443333333,108.1482,45.6482666666,69.8148666667,51.9444000001,48.7038666667
190.19,89.4790666667,85.5207333333,132.968433333,73.1249333333,119.8958,57.1874000001,77.083,59.8958,57.8123333333
190.57,89.3939333332,87.0707333332,136.8182,71.6161333333,113.535533333,56.6666666667,78.4849333333,56.8687333333,58.6869333333
190.95,89.4836000001,89.8591333333,129.154833333,73.6150666667,108.9202,59.5304666667,77.8402666666,56.5258,58.4976666666
191.33,97.6190000001,92.2857333333,139.571433333,79.619,115.047533333,67.4284666667,80.8570666667,64.6666666667,63.4285333333
191.71,105.053733333,95.6989333334,156.7205,85.9138000001,124.1934,72.4731333333,86.2365333334,68.9246666666,70.7527333333
192.09,102.539733333,89.6296666667,149.365066667,81.164,122.2222,71.7460666667,87.0899333333,70.5819333334,68.4657333334
192.47,106.6666,91.9191333333,140.252566667,80.4040666666,118.989866667,73.2322666667,89.4949333333,74.1414666667,71.8181333333
192.85,90.6520666666,84.2753333334,112.789866667,72.8261333333,99.9275999999,68.6231999999,77.3913333334,69.2028666667,69.7101333334
193.23,82.4182666667,77.9084666667,103.9214,68.4966666667,91.5687333333,66.5360000001,71.3724666667,67.7124666667,66.2744
193.61,80.5404666667,77.1171333332,103.243333333,69.2492666666,87.0269333333,68.3485333333,68.3483333333,66.1261999999,64.5645999999
193.99,78.7247333333,75.1303333334,100.637633333,68.1739333333,82.6086,70.6086000001,66.8406,65.9710000001,63.2464
194.37,76.7947333333,73.2052,100.993533333,66.5382666667,79.7435999999,70.8972666666,65.7052,60.3846,59.2307333334
194.75,69.4642666667,63.6906,88.3035666667,62.2619333333,71.6072,65.3571333334,55.9524,55.9523333333,50.5952000001
195.13,60.5825333333,52.1036,81.8123666667,51.3268666667,59.6762,58.3819333334,48.4142,47.4433333333,40.6472000001
195.51,58.9226666667,53.266,79.6632999999,52.4579333333,59.5286666666,60.4040666667,51.7845333333,45.4545333333,38.6531333334
195.89,55.8596,51.5086666666,77.0176000001,55.5788666666,56.2806,61.0526000001,53.0526,42.1754666667,35.2281333333
196.27,45.303,44.4696,68.5984000001,50.2273333333,48.6364666666,57.803,46.4394,29.9243333333,27.0454666666
196.65,32.6190666667,34.9206666667,63.8491,41.9842,41.6666666667,52.6190666667,35.3968,19.4444,17.7778
197.03,18.4080666667,17.7114666667,65.1243333333,30.0496666667,29.5521333333,47.7612,25.8706666667,3.18413333332,1.29353333342
197.40,8.77193333334,5.96493333333,59.1230000001,20.8186,16.6081333333,42.9239333333,18.0116666667,-12.2806666666,-12.8655333333
197.78,-20.5405333332,-31.3513333333,54.0540333334,-3.964,-7.92793333333,30.6306666666,0.72066666668,-45.4054000001,-51.5315999998
198.16,-37.0939333333,-37.6068666667,39.4017333334,-14.8718,-15.7266,11.2820000001,-15.3846,-53.1624666667,-61.7093333335
198.54,-28.0501333334,-26.0377333333,36.3521666667,-2.51586666666,-4.40253333335,4.4024666668,-7.67286666665,-28.8049999999,-42.3897999999
198.92,-55.5000000001,-50.5000000001,37.4166666666,-17.8333333333,-21.3333333333,-11.8333333334,-21.1666666667,-48.6666666666,-67.1666666668
199.30,-45.0504666668,-41.8180666667,67.1715666667,11.3131333333,5.45460000001,8.68686666673,-0.606066666654,-29.6969333333,-49.0909999999
199.68,-19.5651333333,-18.8405333333,64.7826,16.9565333333,19.2753333333,15.3623333333,10.2898666667,-0.14486666668,-17.9709333332
200.06,20.5405333333,20.0902,74.8648666667,35.0449333333,46.0361333333,37.9279333333,35.9459333334,33.3333333333,19.4595333334
200.44,30.2701333333,27.2071333333,86.8918333334,41.1712,53.8738,40.9007999999,40.0000666667,41.5314666667,29.4594666667
200.82,25.7142666667,21.9048,78.2683666666,36.5368666667,46.6666,34.1126000001,38.0086,35.3246666666,26.1472666666
201.19,27.5,22.963,82.5,39.7221333333,48.8888666667,40.2778000001,38.1482666667,38.8890000001,27.1297333334
201.57,36.0185333333,29.2592,95.9721999999,50.1852666667,61.3888666667,45.6483333334,48.7963333333,49.4445333334,36.9442666667
201.95,25.4618,17.9116666667,80.6826333333,40.0803333334,50.8434,34.3775333333,38.2328,38.2328,27.5502666667
202.33,14.7777333333,-1.00006666666,90.6111999999,32.4444666667,47.8889333333,27.6666666666,30.2222666667,29.6666,15.4443999999
202.71,16.2366666667,-2.04293333334,88.1720333334,34.4086,46.1288666667,32.7957333332,29.9999333333,29.3548,16.559
203.09,19.0050666667,7.06466666666,85.1741999999,40.0,52.0398666667,35.9204666667,34.4278666667,29.8506666667,22.5871333333
203.47,19.6135333333,11.9806666666,85.0242333333,40.6764,52.657,39.2270666667,37.4878666667,30.6280666667,23.2848666667
203.85,36.0,18.9333333333,120.4,64.5333333333,73.3333333333,62.6666666667,55.8666666667,44.2666666666,37.5999999999
204.22,-0.2222666668,-26.0000666667,144.000066667,67.9999333334,64.2222666667,69.9999999999,42.2222,26.4444666667,5.5555333334
204.60,7.86326666668,0.512933333266,118.4615,67.6922666666,54.5298,68.7179333335,43.9316,31.1110666667,7.0086000002
204.98,18.2856666667,12.3808666666,140.285666667,91.4283999999,64.5715333333,82.4762666666,54.0952,46.4763333332,11.2380666666
205.36,39.187,34.9592666667,137.479766667,106.829266667,74.6341999999,74.6342,65.2032,65.3659333333,29.2683333333
205.74,27.4073333333,25.4814666667,112.518366667,97.0370666668,55.5554666667,60.0,48.0000666667,55.7036666666,15.1112
206.12,31.8182666667,38.1817333334,121.894033333,107.878866667,59.8484666667,71.212,53.1818,66.6667333332,20.7574666667
206.50,20.1360666667,31.8366000001,106.3946,97.9592000001,53.6054666667,60.4082,44.7619333333,60.5441999999,12.1088666667
206.87,8.76199999999,36.7618666667,127.7142,117.5238,59.4286,71.4285999999,51.2380666667,79.2379999999,-2.66686666666
207.25,-6.40000000008,34.6666666666,161.866666667,132.0,61.0666666667,88.2666666666,51.4666666666,94.6666666665,-28.5333333334
207.63,-66.3157333333,4.21053333324,162.9824,118.596533333,32.2805999999,71.2281333333,16.4911333333,76.8419333334,-92.6315333333
208.01,-110.476333333,-42.6190666666,54.9999333333,30.0001333333,-29.2857333333,-1.66673333326,-41.9046666667,5.47613333341,-122.142733333
208.39,-160.833266666,-73.6111333333,15.2777666667,-1.94446666667,-66.1111333332,-50.2777333334,-90.5555333332,-24.4444666667,-179.7222
208.77,1505.0,971.666666667,411.666666667,445.0,863.333333335,806.666666666,1080.0,593.333333333,1558.33333333
209.14,1145.55553333,813.3332,420.0,491.1112,692.222333333,707.777666667,886.666600001,555.555466666,1167.77773333
209.52,740.5556,556.111066667,355.833366667,412.777866666,480.555533333,467.7778,586.666666667,426.6668,726.666666667
209.90,572.156933333,423.9216,291.568733333,337.254933333,383.137266667,360.392266667,449.0196,350.5882,549.0196
210.28,508.518466666,370.370333333,263.8888,290.7408,342.5926,330.370333333,395.185066667,331.481466667,495.926
210.66,389.394066667,278.181866667,199.545433333,218.787866667,282.424266667,266.666666667,302.121266667,259.090866667,378.787866666
211.03,359.2,270.133333333,198.0,204.266666667,270.933333333,256.0,282.933333333,254.666666667,334.933333333
211.41,330.888933333,260.666666667,197.8888,197.5556,266.6666,250.889,262.888866666,245.555666667,297.111133333
211.79,440.0,363.3332,255.303,273.636333333,356.969866667,347.575733333,349.393866667,329.090866667,391.515133333
212.17,361.9048,297.619066667,215.9523,233.571266667,292.380933333,301.904666667,283.095266667,283.3334,320.714133333
212.55,345.128266667,282.564133334,179.871666667,206.923,272.307733334,284.8718,252.8204,271.0256,293.076866667
212.92,840.740733334,711.111066666,387.777766667,483.7036,683.703666667,702.2224,581.481533333,697.037066667,698.518399999
213.30,6593.33333333,5360.0,2633.33333333,3433.33333333,5293.33333334,5293.33333334,4180.0,5386.66666667,5366.66666667
213.68,1875.55546667,1602.22226667,762.222166667,1068.88873333,1644.44433333,1675.5554,1262.2222,1686.66666667,1653.33333333
214.06,587.407466667,518.518466667,245.555533333,375.555466666,530.370333333,544.4444,422.222133333,558.5184,568.148133333
214.44,961.111066667,884.444466667,461.1111,681.1112,842.222133333,825.555533334,664.444466667,848.888866667,931.111133335
214.81,1942.22226666,1835.55546667,1072.22216667,1519.99993333,1660.0,1644.44433333,1380.0,1777.77766666,2033.33326667
215.19,1153.33333333,1061.33333333,706.666666667,998.666666666,974.666666669,1058.66666667,870.666666667,1124.0,1280.0
215.57,-418.1818,-360.0,-232.424133333,-369.0908,-312.7272,-368.484866667,-302.424066667,-408.484866667,-507.878733333
215.95,-358.181866667,-285.4544,-228.484766667,-311.5152,-263.636333333,-299.394,-255.151466667,-375.151466667,-458.787866667
216.32,-528.888866666,-449.999866667,-401.6668,-513.333266667,-448.888866667,-446.6668,-422.2222,-583.333266667,-762.2222
216.70,-1277.77766667,-1031.11113333,-1154.44446667,-1306.6668,-1173.33333333,-1099.99993333,-1137.77773333,-1342.22213333,-1871.1112
217.08,-461.666666667,-311.666666667,-456.25,-489.166666667,-395.833333333,-386.666666667,-400.0,-428.333333333,-710.833333334
217.46,350.476266667,239.523866667,359.285566667,348.571533333,288.5714,297.142866667,311.9048,296.666733333,498.095266667
217.83,296.0784,190.196,280.588266667,249.803933333,218.039266667,212.1568,223.921533333,224.3138,398.8236
218.21,-4246.66666667,-2406.66666667,-3930.0,-3620.0,-2853.33333333,-2880.0,-2886.66666667,-3220.0,-5813.33333333
218.59,-237.916666667,-117.5,-245.625,-201.25,-146.666666667,-186.666666667,-167.916666667,-177.083333333,-337.083333333
218.97,-130.864133333,-53.3333333333,-132.469133333,-100.493866667,-70.1236666665,-99.5062,-86.1728,-84.4444666666,-177.037
219.34,-91.619,-32.7619999999,-92.8572333333,-64.7618666666,-39.2381333334,-68.9524000001,-54.4762666667,-51.0475333333,-130.476133333
219.72,-118.095333333,-48.0952000001,-119.880966667,-77.6190666666,-55.7142666666,-94.7620000001,-70.0,-66.9048000001,-165.714333333
220.10,-128.974466667,-47.6923333332,-116.153866667,-75.8973333333,-64.6153333333,-103.076866667,-71.795,-70.0000666665,-175.384733333
220.47,-148.718,-60.0000000001,-117.820466667,-86.4102000001,-74.8718666667,-103.076933333,-81.2821333333,-85.1281333333,-186.153866667
220.85,-104.074066667,-38.7036000001,-67.2221666667,-53.148,-35.3702666667,-58.7036,-45.0000666667,-48.7037333333,-119.4444
221.23,-98.6666666667,-46.8333333334,-60.75,-52.6666666667,-31.3333333333,-63.5,-44.0,-52.8333333332,-106.833333333
221.61,-82.5532000001,-42.1275333333,-48.1560666667,-44.3972,-25.8154666667,-50.6384,-32.766,-47.9431333333,-75.8865333333
221.98,-54.9726666667,-21.3114666667,-25.3553333333,-27.2130666666,-12.2404666667,-29.3989333333,-16.8305333333,-30.6012666667,-46.2295333333
222.36,-76.9444666665,-32.2222666667,-41.6664666667,-36.1111333333,-26.3888666667,-47.6388666667,-34.5834666667,-46.9444,-65.0
222.74,-201.449266667,-97.9707333332,-118.8405,-106.376733333,-101.449333333,-126.956733333,-121.449333333,-146.376733333,-175.072466667
223.11,-757.1428,-389.523733333,-491.4286,-468.5714,-446.6666,-509.523733333,-531.428533333,-638.0952,-650.476333333
223.49,-217.777733333,-89.2064666665,-125.0794,-122.5398,-126.349133333,-141.587333333,-151.111066667,-187.936333333,-185.396866667
223.87,-341.666666667,-172.916666667,-229.583333333,-215.416666667,-220.0,-242.083333334,-248.75,-305.0,-290.0
224.24,-247.5756,-138.4848,-168.1818,-155.757533333,-161.5152,-193.636333334,-188.7878,-234.545533333,-218.787933333
224.62,-191.282,-97.4358,-123.974433333,-122.564133333,-124.102466667,-170.256466667,-145.128133333,-190.2564,-167.9486
225.00,-214.444466667,-107.777733333,-145.694466666,-142.777866667,-155.277666667,-210.8334,-169.444466667,-232.499933333,-186.944466667
225.38,-214.4926,-91.5942666665,-145.3624,-143.188466667,-163.188266667,-197.101533334,-164.927533333,-241.159333333,-177.681133334
225.75,-120.808066667,-45.8586000001,-73.8384333333,-81.2122,-95.7575333333,-119.595866667,-94.7474666667,-154.747466667,-118.99
226.13,-84.4961333333,-28.682,-56.5116333333,-58.4496666667,-64.0309333333,-87.9069333332,-70.5424666667,-116.434133333,-86.3564666666
226.51,-80.9150000001,-34.5098,-61.5685333333,-59.4771333333,-60.9150666667,-82.0914,-63.0064,-103.921533333,-86.0131333335
226.88,-46.6666666667,-13.8666,-33.8666,-31.3778,-33.9555333333,-44.8000666667,-28.2667333333,-58.3111333333,-50.4888666667
227.26,-23.0678666667,-0.826,-13.5693,-12.6842666667,-14.6902,-22.3009333333,-10.2065333333,-29.0854666667,-28.7316
227.64,-23.3591333333,-3.15246666667,-14.0827,-13.0232666667,-14.3668666667,-19.9483333333,-8.99220000001,-27.1835333333,-28.0104
228.01,-10.6202666667,5.62006666666,-2.2674,-2.8682,-4.2248,-8.4496,0.968933333334,-13.8758666667,-15.5037333333
228.39,-7.89053333335,8.98553333333,0.27376666666,-0.869666666666,-0.9662,-3.54273333333,3.57486666667,-9.50073333333,-12.6891333333
228.76,1.96066666667,16.6536666667,8.71880000001,7.89553333332,8.26153333332,6.37913333335,11.6339333333,1.43813333333,-1.88226666667
229.14,0.646733333333,14.7015333333,7.5374,6.76626666667,6.24373333333,5.49759999999,9.75106666667,0.522466666667,-3.95513333333
229.52,1.79126666666,15.6916,8.74149999999,8.5486,8.1632,6.55326666668,10.6800666667,2.67566666667,-2.53973333333
229.89,2.33546666667,16.8578,8.57746666665,9.21459999999,8.5774,6.26333333333,10.9553333333,3.60933333333,-1.06146666667
230.27,0.166266666666,15.6386666667,6.32389999999,7.269,6.14739999999,3.88373333333,9.55346666666,2.5338,-2.45079999999
230.65,0.855666666666,16.5175333333,7.49283333335,8.53733333334,7.781,4.53720000001,10.5473333333,3.16413333333,-0.97513333334
231.02,-0.868666666666,14.1211333333,5.74746666666,5.95966666667,5.83846666667,1.57573333333,8.36373333333,6.66666679999e-05,-2.9494
231.40,-1.92593333333,14.4126666667,5.95773333333,6.56086666667,5.90480000001,0.931333333327,8.29633333333,-0.994733333333,-3.11119999999
231.78,-3.8832,13.6478,5.19640000001,5.83613333334,3.95073333334,-0.179599999999,6.77893333333,-3.2324,-3.88340000001
232.15,-6.57166666668,13.0012666667,3.65356666666,4.74486666667,2.53853333334,-1.66080000001,5.26699999999,-5.17193333333,-4.10446666667
232.53,-11.1820666667,10.1196,-0.717133333334,2.28413333333,-1.2484,-6.02920000001,1.64673333333,-8.49926666667,-7.17126666667
232.90,-17.2034,4.91520000001,-5.3249,-0.169666666666,-5.28240000001,-9.51986666666,-2.25993333333,-12.7684666667,-11.4407333333
233.28,-11.7251333333,7.78206666667,-2.1921,2.9054,-0.103866666666,-5.42159999999,2.0492,-7.62646666666,-6.06999999999
233.66,-9.00273333333,9.9474,0.787266666669,5.32806666667,1.28606666667,-3.67460000001,4.54073333333,-6.22053333334,-2.96593333334
234.03,-8.87179999999,9.53839999999,0.948633333334,5.66666666667,1.46153333333,-3.17959999999,4.82046666667,-5.9744,-2.077
234.41,-4.79993333333,11.8061333333,4.02423333334,8.70313333333,4.77586666667,-0.097066666666,7.61206666666,-3.15146666667,0.848466666667
234.78,-2.44506666667,14.233,4.948,10.5190666667,5.83626666667,1.29186666667,8.83506666667,-1.015,3.16033333333
235.16,0.453133333332,17.5618666667,7.62663333333,13.4843333333,8.17686666667,4.4228,10.8521333333,1.87713333333,5.95459999999
235.54,4.44446666667,19.6626666667,10.6052666667,15.5159333334,11.8651333333,8.15480000002,14.3255333333,5.9126,9.76173333335
235.91,7.1246,20.7144,12.5548,16.7584,14.1025333333,10.2748,16.3918666667,8.8462,12.0146666667
236.29,8.90066666667,21.1434,14.1951666667,17.9068,14.7230666667,11.5744,17.5549333333,10.2726666667,11.9964666667
236.66,11.4634666667,22.6828666667,16.5853333333,19.4960666667,16.4227333333,13.2357333333,19.6748666667,12.4714666666,13.6585333333
237.04,12.8964,24.0436,18.3294,20.3122666667,17.8922666667,13.8487333333,21.0460666667,13.5206666667,14.2700666667
237.41,13.4113333333,25.436,20.3115666667,21.6822666667,18.4579333333,15.3582666667,21.8225333333,14.2056,15.514
237.79,10.9502,22.6093333333,17.3151,19.3666,16.3800666667,12.4886,18.3106,11.9307333333,12.8507333333
238.17,11.6048,22.9194,17.6760666667,19.7530666667,17.1968,13.2317333333,18.8524666667,12.5636,12.8103333333
238.54,11.1637333333,23.1608666667,17.3132333333,19.3390666667,16.9971333333,12.8449333333,18.9799333333,12.4854,12.0833333333
238.92,11.5725333333,22.3655333333,17.7419666667,19.2472666667,17.3252666667,12.9704,19.328,12.0968666667,12.2312
239.29,11.6067333333,21.6509333333,18.2419666667,18.8404666666,17.946,12.6528,19.1556,11.8211333333,11.7708
239.67,9.63226666665,19.7390666667,16.1447333333,17.3902,15.4923333333,10.4982666667,17.5445333333,9.88153333335,9.95260000001
240.04,9.49753333332,20.1079333333,16.0075,17.7850666667,15.6348,10.4267333333,17.0827333333,9.85406666667,9.62739999999
240.42,7.48173333333,18.6317333333,14.4978,15.9439333333,14.3425333333,8.73360000001,15.2159333333,8.32606666668,7.86993333334
240.79,7.2688,18.0069333333,14.3638,15.3264666667,14.3936,8.43926666667,14.7667333333,7.87099999999,7.62520000001
241.17,5.97126666667,16.6515333334,12.8420333333,13.9531333333,12.6906666667,6.72713333333,13.2955333333,6.3642,6.2736
241.54,5.00493333333,15.4053333333,11.6312333334,12.7950666667,11.5505333334,5.4018,12.3444666667,5.3752,4.90406666667
241.92,5.90353333333,16.4162666667,12.5549666667,13.5347333333,12.2222,6.4592,13.4554,6.36746666667,5.5618
242.29,5.93213333333,16.5012666667,12.7277666667,13.6136,12.0548666667,6.48713333333,13.4567333333,6.31893333333,5.55653333333
242.67,5.90933333333,16.1173333334,12.7546666667,13.4773333333,12.0,6.46933333333,13.5253333333,6.12266666667,5.456
243.05,5.77013333333,16.1636,12.6347333333,13.4532666667,11.6444666667,6.46853333333,13.3544,6.05673333333,5.24893333333
243.42,5.5102,15.8570666667,12.0894333333,13.1947333333,11.2516,6.11666666667,13.1688666667,5.8238,5.2428
243.80,5.51206666667,15.8950666667,12.3726,13.2828666667,11.4068666667,6.1372,13.2174,5.80433333333,5.4866
244.17,5.71566666667,15.9087333333,12.4567,13.2888666667,11.5056666666,6.17133333333,13.6354666667,5.7354,5.67113333334
244.55,6.6862,16.5986,13.071,14.0816666666,12.1818,6.8222,14.7473333333,6.37506666667,6.686
244.92,6.38853333333,16.4357333333,12.777,13.9320666667,11.8246666666,6.59126666667,14.6911333333,6.181,6.58173333333
245.30,6.03086666667,16.4538666667,12.57,13.6735333333,11.7170666667,6.5234,14.7481333333,5.93233333333,6.4966
245.67,5.949,16.8836666667,12.9452666667,13.9342,11.8982666667,6.6416,15.0728666667,5.9116,6.69586666667
246.05,5.24106666667,16.2225333333,12.5062,13.3524666667,11.4845333333,5.89673333333,14.6293333333,5.22573333333,6.236
246.42,5.07626666667,16.1358666667,12.4031,13.3018,11.5606666666,5.87146666667,14.6890666667,5.0552,6.2568
246.79,4.835,16.1306666667,12.3611333333,13.3461333333,11.4114,5.79426666667,14.5115333333,4.84153333333,6.17746666667
247.17,4.69773333333,15.9246,12.3953,13.2167333333,11.4242,5.8168,14.4942,4.78746666667,6.07133333333
247.54,4.65773333333,16.0158,12.4608333333,13.2508,11.4690666667,5.89646666667,14.6918666667,4.8082,6.04146666667
247.92,4.75,16.2055333333,12.573,13.3694,11.5745333333,6.00193333333,14.9397333333,4.87746666667,6.05733333334
248.29,4.1534,15.9346,12.1852333333,12.836,11.07,5.52113333334,14.4678666667,4.38126666667,5.54053333333
248.67,3.94533333333,15.9912,12.1036666666,12.7516666667,11.0008666667,5.42326666667,14.2901333333,4.2652,5.25233333333
249.04,3.96306666667,16.1790666667,12.1776666666,12.9268666667,11.1586,5.4414,14.3852,4.179,5.19686666666
249.42,4.1876,16.2292,12.3793666667,13.0893333333,11.2143333333,5.55346666667,14.5388,4.1994,5.16666666667
249.79,4.08106666667,16.2602,12.2427333333,13.1421333333,11.2448666667,5.49026666667,14.529,4.03973333333,5.04706666667
250.17,4.46513333333,16.8688,12.5453,13.6202,11.671,6.0066,15.0198,4.3476,5.38453333333
250.54,4.53046666667,17.168,12.6993333333,13.8234,11.8406,6.0344,15.3722,4.54546666667,5.4508
250.92,4.62006666667,17.4066,12.7261,13.8479333333,11.9260666667,6.05553333333,15.4924666667,4.63206666667,5.35586666667
251.29,4.98006666667,17.9000666666,13.0467,14.2230666667,12.3128,6.2618,15.9435333333,4.97173333333,5.66733333333
251.66,5.4192,18.2239333333,13.4676666667,14.8321333333,12.6532,6.5238,16.253,5.4622,5.81326666667
252.04,5.31033333333,18.0585333333,13.2224333333,14.9956666667,12.4732666667,6.23233333333,15.8910666667,5.19933333333,5.25713333333
252.41,5.69753333333,18.2465333333,13.4706333333,15.5196,12.8465333333,6.59906666666,16.2587333334,5.66593333333,5.4586
252.79,5.9134,18.2557333333,13.6781,15.653,13.0684,6.71206666667,16.4108666667,5.80366666667,5.6576
253.16,6.01526666667,18.3182666666,13.6890666667,15.7311333333,13.0099333333,6.70373333334,16.5303333333,5.78893333333,5.82133333333
253.54,5.42633333333,18.2712,13.2159333333,15.4380666667,12.7647333333,6.24386666667,16.1429333333,5.40293333333,5.52966666667
253.91,5.3594,17.9257333333,12.887,15.012,12.6289333333,5.89486666667,16.0105333333,4.8962,5.1712
254.28,4.74346666667,17.2945333333,12.5163,14.589,12.2121333333,5.28153333333,15.4658,4.21513333334,4.3996
254.66,4.49426666667,17.0019333334,12.4767,14.3808666667,11.7544666667,5.06713333333,15.1340666667,3.8028,3.999
255.03,4.2496,16.8220666667,12.5242,14.4801333334,11.7846,4.8714,15.2144,3.60133333334,3.90153333334
255.41,3.43253333333,16.3748666667,12.0305666667,14.2395333333,11.3,4.1574,14.9136,2.96233333333,3.45513333333
255.78,3.14066666667,16.3130666667,12.0649333334,14.2707333333,11.3316,4.25086666667,14.685,2.93353333334,3.84806666667
256.15,2.72013333333,15.8711333333,11.6511333333,13.5558,11.2802666667,4.10606666667,14.3712666667,2.43526666667,3.83806666666
256.53,2.4186,15.5050666667,11.2822333333,13.1650666667,11.0774666667,3.59713333333,14.2425333333,1.6946,3.58593333333
256.90,2.0096,15.0878,10.8133666667,12.9081333333,10.6645333333,3.32793333333,14.2265333334,1.13773333333,3.41313333333
257.28,1.73366666667,14.7244666667,10.7625333333,12.6380666667,10.76,3.2736,14.1282,1.20226666666,3.14446666666
257.65,2.209,14.6913333333,11.1463666667,12.9012,11.2080666667,3.61113333333,14.5986,1.799,3.492
258.02,2.88373333333,15.3174666667,11.8990333333,13.5675333333,11.6440666666,4.2064,15.0832,2.80033333333,4.14206666667
258.40,3.6646,16.1674,12.5335333333,14.0862,12.2186,4.84413333333,15.8604,3.7228,4.84393333333
258.77,3.98746666666,16.545,12.9171333333,14.401,12.5658666667,5.1318,16.2135333333,4.14893333333,5.1148
259.15,4.42333333333,16.8745333333,13.1984333333,14.7095333334,12.9552,5.46946666667,16.5142,4.46626666667,5.37373333333
259.52,4.42593333333,16.9764666667,13.3391,14.6736,13.0085333333,5.53593333333,16.4445333333,4.52046666667,5.25266666667
259.89,4.51893333333,17.1643333333,13.4461,14.5546,13.0014,5.391,16.4898,4.40826666667,5.1046
260.27,4.7744,17.4742,13.7958,14.7702,13.155,5.46873333333,16.8302,4.66753333333,5.303
260.64,5.34286666667,18.1391333333,14.5557333333,15.3356,13.7390666666,6.06213333333,17.3972,5.32633333333,5.85493333333
261.01,5.51673333333,18.3518666667,14.8518666667,15.5964666667,13.991,6.28273333333,17.5857333333,5.60466666667,6.0008
261.39,5.55786666667,18.4256666667,14.9198333333,15.6263333333,13.9907333333,6.28286666667,17.66,5.61726666667,6.0664
261.76,5.81386666667,18.8268,15.307,15.95,14.2679333333,6.53473333333,17.8734666667,5.89993333333,6.29793333333
262.13,6.13733333333,19.2128,15.6632,16.3017333333,14.7315333333,6.87833333333,18.2931333333,6.2852,6.73066666667
262.51,6.2552,19.2945333333,15.9767,16.5254,14.9330666666,7.0158,18.3453333333,6.26253333333,6.86513333333
262.88,6.2672,19.3245333333,15.8980333333,16.5288,15.0125333333,6.974,18.3472,6.149,6.95046666667
263.25,5.9142,19.3268666667,15.8215333334,16.3404,14.8324,6.6784,18.2716,5.90833333333,6.82246666667
263.63,6.0904,19.6430666667,16.1410666667,16.6012666667,15.1408666667,6.74186666667,18.6837333333,5.96266666667,7.12833333333
264.00,6.07246666667,19.6123333333,16.2487,16.7592,15.3147333333,6.8588,18.8473333333,5.96233333333,7.24646666667
264.37,5.98593333333,19.4192,16.0027,16.5853333333,15.3052,6.859,18.5386,5.90826666667,7.0662
264.75,4.96993333333,18.3032,14.8439,15.6321333333,14.2136,5.86166666667,17.4830666667,4.92473333333,6.15493333333
265.12,4.6322,17.9246666667,14.3225333333,14.9944,13.6991333334,5.37873333333,17.0026,4.47553333333,5.70373333333
265.49,4.05906666667,17.4293333333,13.6306333333,14.4745333333,13.2371333333,4.86813333333,16.484,3.98893333333,5.21126666667
265.87,3.6416,16.9676666667,13.0487333333,13.9826,12.695,4.447,15.9702,3.42033333333,4.76246666667
266.24,3.3422,16.4357333334,12.4556666667,13.4496,12.1699333334,3.99073333333,15.4662,2.85913333333,4.15653333333
266.61,3.17833333333,16.1778,12.0353666667,13.1665333333,11.814,3.8018,15.2955333333,2.807,3.8496
266.98,3.40726666667,16.2934,12.3105333333,13.3234,12.0408,4.0914,15.4251333333,2.9962,3.96313333333
267.36,3.773,16.3788666667,12.6138666667,13.4756,12.179,4.43386666667,15.4428666667,3.19426666667,4.3738
267.73,4.039,16.6104,12.7174333333,13.6838666667,12.3516666667,4.70973333333,15.6530666666,3.60913333333,4.72786666667
268.10,4.32733333333,16.9226,12.8645,13.9166666666,12.5358,5.0,15.9732,4.04153333333,5.07446666667
268.48,4.19866666667,16.9795333333,12.8779666667,13.8798,12.4313333334,4.94493333333,15.9981333333,3.99,5.00666666667
268.85,4.4484,17.2011333333,13.049,14.0929333333,12.7211333333,5.19346666667,16.1928666667,4.23753333333,5.1386
269.22,4.75793333333,17.4152,13.2197666667,14.3786666667,13.0265333333,5.47653333333,16.4208666667,4.45386666667,5.3428
269.59,5.29946666666,17.7695333333,13.6897333333,14.7034,13.3166,5.99546666667,16.739,4.8148,5.75066666667
269.97,5.621,17.8790666667,13.9341666667,14.914,13.6237333333,6.29293333334,17.0672,5.10213333333,5.99726666667
270.34,5.76653333333,18.1228,14.2785666667,15.2077333333,13.9131333333,6.63493333333,17.4105333333,5.36393333334,6.30926666666
270.71,5.83113333333,18.1926,14.4543,15.1923333333,13.9813333333,6.73613333333,17.4676,5.50973333333,6.47893333333
271.09,5.47666666667,17.9516,14.259,14.9301333333,13.6701333333,6.49453333333,17.1906,5.30933333333,6.3024
