wavelength,Back_DigGlof,Belly_DigGlof,Breast_DigGlof,Crissum_DigGlof,Crown_DigGlof,DorTail_DigGlof,Patch10_DigGlof,Rump_DigGlof,Throat_DigGlof,WingTip_DigGlof
626.61,8.63851111112,15.2908888889,12.1938333333,14.4923333333,8.9821111111,8.56122222222,18.1306666667,10.4525555556,5.89911111111,13.3618888889
626.94,8.63393333335,15.2136666667,12.1913888889,14.5318888889,8.96244444446,8.52133333333,18.0894444444,10.417,5.86244444445,13.3189444444
627.28,8.64293333335,15.2086666667,12.2175555556,14.5056666666,8.98222222221,8.50455555555,18.1231111111,10.4083333333,5.8535,13.3315
627.61,8.72975555555,15.2847777778,12.3557222222,14.6001111111,9.05077777777,8.55422222222,18.196,10.5006666667,5.92844444444,13.393
627.94,8.77575555554,15.3381111111,12.3905555556,14.6754444445,9.07855555556,8.57411111111,18.2258888889,10.5392222222,5.97755555556,13.4604444444
628.27,8.80102222223,15.3745555556,12.4138333333,14.7373333333,9.11444444443,8.60677777778,18.2843333334,10.5533333333,6.03461111111,13.5065
628.61,8.86640000001,15.4108888889,12.4566666667,14.8228888889,9.18988888889,8.69322222222,18.3176666666,10.619,6.13216666667,13.5840555556
628.94,8.79406666668,15.4042222222,12.4353333333,14.7905555555,9.15022222223,8.64711111111,18.2305555555,10.57,6.03205555556,13.5108888889
629.27,8.72455555556,15.3524444444,12.4218333333,14.7268888889,9.11811111112,8.58333333333,18.1796666667,10.542,6.01827777778,13.4829444444
629.60,8.68300000001,15.3338888889,12.2875555556,14.6874444444,9.05244444443,8.49833333333,18.1858888889,10.4982222222,5.90205555556,13.4317777778
629.94,8.75557777778,15.3877777778,12.3453888889,14.7771111111,9.16155555554,8.51944444444,18.2658888889,10.5175555555,5.90527777778,13.4456111111
630.27,8.87737777777,15.5336666667,12.3616111111,14.8291111111,9.25155555557,8.62477777778,18.3368888889,10.5955555555,5.96294444445,13.5290555555
630.60,8.92437777778,15.6074444444,12.3855,14.8526666667,9.25977777777,8.62811111111,18.3664444444,10.6222222222,5.98611111111,13.5844444444
630.93,8.90964444446,15.6606666667,12.4074444444,14.839,9.22977777779,8.59866666667,18.288,10.5987777778,6.00483333333,13.5532777778
631.26,8.84026666668,15.5844444444,12.3570555556,14.7715555555,9.19633333332,8.55533333333,18.2476666667,10.5031111111,5.955,13.5157222222
631.60,8.87344444443,15.626,12.3916666667,14.824,9.25188888888,8.56866666667,18.3052222222,10.5105555556,5.98755555555,13.5129444444
631.93,8.89095555557,15.7787777778,12.4846666667,14.9145555555,9.29744444443,8.56344444444,18.3452222222,10.6015555555,6.025,13.4902222222
632.26,8.77873333334,15.7463333333,12.4591666667,14.8188888889,9.20211111112,8.42666666667,18.2752222222,10.5063333334,5.92005555555,13.3893888889
632.59,8.8156888889,15.7234444444,12.472,14.8705555556,9.20155555554,8.41333333333,18.3114444444,10.495,5.97494444445,13.3916111111
632.92,8.83113333335,15.7462222222,12.5406111111,14.9436666667,9.16500000001,8.43277777778,18.2807777778,10.4525555556,5.97488888889,13.3807777778
633.26,8.89022222221,15.8835555556,12.6074444444,15.0665555556,9.29011111111,8.48922222222,18.3867777778,10.5361111111,6.07355555556,13.4411666667
633.59,8.7784888889,15.8247777778,12.5684444444,14.9538888889,9.21144444443,8.40211111111,18.253,10.4574444444,6.00411111111,13.4277777778
633.92,8.66824444445,15.7721111111,12.572,14.98,9.16433333333,8.26633333333,18.1567777778,10.37,5.98411111111,13.3893333333
634.25,8.60535555555,15.7418888889,12.5891111111,14.9668888889,9.14433333335,8.25311111111,18.0672222222,10.3387777778,5.96472222222,13.3735555556
634.58,8.57046666665,15.7444444445,12.6151666667,15.0298888889,9.12100000001,8.27655555556,18.0694444445,10.354,5.93827777778,13.3696111111
634.91,8.44904444444,15.711,12.5257222222,14.9094444444,8.99122222223,8.11344444444,17.9443333333,10.24,5.812,13.2648333333
635.25,8.41197777778,15.6774444444,12.5396111111,14.9066666667,8.94977777779,8.07544444445,17.8425555556,10.2491111111,5.79027777778,13.3166111111
635.58,8.29911111111,15.5717777778,12.4853888889,14.8096666667,8.8968888889,8.02366666667,17.7783333333,10.1668888889,5.70061111111,13.2615555556
635.91,8.26548888889,15.552,12.4569444444,14.813,8.88422222222,7.97466666667,17.7713333334,10.173,5.63322222222,13.2147222222
636.24,8.20955555556,15.5795555556,12.3743333333,14.7818888889,8.84255555557,7.912,17.7184444444,10.134,5.60338888889,13.1628888889
636.57,8.23515555556,15.6268888889,12.4182222222,14.7984444444,8.90877777777,7.877,17.8138888889,10.1701111111,5.53416666667,13.1884444444
636.90,8.14433333333,15.5177777778,12.4560555556,14.717,8.79866666668,7.80555555555,17.6773333334,10.0597777778,5.46544444444,13.1495555556
637.23,7.98182222222,15.4931111111,12.3501666667,14.7113333334,8.6751111111,7.70488888889,17.6147777778,9.97466666666,5.36722222222,12.9972777778
637.56,7.87717777778,15.4854444445,12.3139444444,14.6264444444,8.61311111111,7.68044444444,17.5645555555,9.91199999999,5.26733333333,12.9363888889
637.90,7.8518,15.5114444445,12.2369444444,14.5636666667,8.61944444443,7.603,17.5597777778,9.87844444446,5.26088888889,12.8495
638.23,7.77646666667,15.4425555556,12.188,14.5125555555,8.60522222222,7.53688888889,17.4907777778,9.821,5.21916666667,12.8100555556
638.56,7.91833333333,15.61,12.2998333333,14.6307777778,8.78411111111,7.69366666667,17.6202222222,9.99933333332,5.39811111111,12.9310555556
638.89,7.95111111111,15.7166666667,12.3686111111,14.7077777778,8.85122222221,7.74,17.6772222222,10.0363333333,5.41383333333,12.9151666667
639.22,8.04913333333,15.8166666667,12.3771666667,14.7771111111,8.92644444443,7.77666666667,17.6927777778,10.0742222222,5.46272222222,12.9506666667
639.55,8.14475555555,15.9705555556,12.4777222222,14.8977777778,8.98833333334,7.84122222222,17.7856666667,10.1202222222,5.56388888889,13.0726666667
639.88,8.20471111111,15.9906666667,12.6038333333,15.0173333333,9.07522222222,7.94066666667,17.8876666667,10.2248888889,5.63794444444,13.1918333333
640.21,8.14644444444,16.0678888889,12.6130555556,15.148,9.14022222223,7.981,17.8611111111,10.3055555556,5.71583333333,13.2426666667
640.54,8.22522222222,16.1623333333,12.6431111111,15.2752222222,9.24777777778,8.06533333333,17.9785555556,10.4313333333,5.77005555555,13.2987222222
640.87,8.34693333333,16.2166666667,12.6945555556,15.2814444445,9.27722222222,8.112,17.967,10.4922222222,5.80477777778,13.3173888889
641.20,8.38095555555,16.1318888889,12.6411111111,15.2756666667,9.22566666666,8.091,17.9042222222,10.488,5.74383333333,13.2475555556
641.53,8.43068888889,16.1341111111,12.7798333333,15.3607777778,9.227,8.17644444444,17.8761111111,10.5075555556,5.68477777778,13.2897222222
641.87,8.48388888889,16.2152222222,12.7861111111,15.4485555556,9.19244444445,8.155,17.8372222222,10.5213333334,5.692,13.2331666667
642.20,8.51155555556,16.165,12.8048333333,15.5352222222,9.18244444445,8.168,17.7728888889,10.4924444444,5.65338888889,13.2603888889
642.53,8.47204444444,16.0612222222,12.7227777778,15.4484444445,9.13433333333,8.05277777778,17.7038888889,10.4195555556,5.61383333333,13.1995555555
642.86,8.43391111111,15.9696666667,12.6810555556,15.5113333333,9.08144444443,8.055,17.6931111111,10.418,5.55233333333,13.2021111111
643.19,8.28257777778,15.7986666667,12.4865,15.4054444444,8.96900000001,7.97966666667,17.5153333333,10.335,5.4045,13.0726666667
643.52,8.23582222222,15.7856666667,12.5087222222,15.3866666667,8.95411111111,7.98655555556,17.4248888889,10.2863333333,5.28883333333,13.0696111111
643.85,8.22217777778,15.6942222222,12.3441111111,15.2237777778,8.819,7.96144444444,17.3015555555,10.0703333333,5.16266666667,12.9055555556
644.18,8.11973333333,15.5484444445,12.2624444444,15.1225555555,8.67366666668,7.88766666667,17.1507777778,9.97066666668,5.07066666667,12.8231111111
644.51,8.09584444444,15.4523333333,12.2667777778,15.1451111111,8.73333333334,7.95433333333,17.1844444444,9.97,5.03866666667,12.8822777778
644.84,8.19833333333,15.5808888889,12.3675,15.2332222222,8.85333333332,8.01988888889,17.2572222222,10.0371111111,5.17727777778,13.0533333333
645.17,8.10766666667,15.5921111111,12.2303333333,15.1853333334,8.80166666668,7.918,17.2533333334,9.95711111111,5.11566666667,13.0547222222
645.50,8.08251111111,15.7032222222,12.3102777778,15.1958888889,8.81499999999,7.98477777778,17.2858888889,9.98011111111,5.06444444445,13.1396666667
645.83,8.01126666666,15.665,12.19,15.195,8.75244444446,7.92666666667,17.3137777778,9.9088888889,4.97788888889,13.0555
646.16,7.9084,15.5601111111,12.0776666667,15.1902222222,8.60466666666,7.79777777778,17.2687777778,9.81433333334,4.83783333333,12.9731111111
646.49,7.92646666667,15.4892222222,12.1502777778,15.0804444444,8.63822222221,7.79477777778,17.2846666667,9.77955555558,4.83766666667,12.9651111111
646.82,8.06795555556,15.5815555555,12.4117222222,15.182,8.73666666665,7.84477777778,17.3954444444,9.83033333334,5.01472222222,13.0351111111
647.15,8.1266,15.6877777778,12.4753888889,15.2781111111,8.81222222222,7.94533333333,17.4334444444,9.91755555558,5.12411111111,13.0451666667
647.48,8.28853333333,15.9041111111,12.7228333333,15.4538888889,8.97122222221,8.05955555556,17.6043333333,10.14,5.28261111111,13.2225555555
647.81,8.40413333332,16.1207777778,12.9105555556,15.6002222222,9.12588888888,8.16566666667,17.7831111111,10.268,5.44038888889,13.3385555556
648.14,8.50971111111,16.3311111111,13.0503888889,15.764,9.17099999999,8.22044444444,17.8464444444,10.3543333333,5.55088888889,13.4118333333
648.47,8.4414888889,16.3266666667,12.9301111111,15.7686666667,9.07200000001,8.22011111111,17.7882222222,10.2874444444,5.45505555556,13.2838333333
648.80,8.60797777778,16.4711111111,13.0079444444,15.972,9.21044444444,8.40333333333,17.9702222222,10.4597777778,5.6315,13.3458888889
649.13,8.77144444443,16.4631111111,13.0808333333,16.0442222222,9.29522222223,8.55055555556,18.0964444444,10.486,5.74705555556,13.4346666667
649.46,8.92035555557,16.6784444444,13.1718333333,16.1251111111,9.403,8.69522222222,18.2424444445,10.6472222222,5.84061111111,13.5695555556
649.79,9.02482222223,16.8893333333,13.3048888889,16.204,9.53033333333,8.91277777778,18.2891111111,10.7774444444,6.01827777778,13.6862777778
650.11,9.20773333333,17.1834444445,13.3635555556,16.3878888889,9.63622222222,9.08344444444,18.3625555555,10.9325555556,6.17422222222,13.8194444444
650.44,9.3000888889,17.3816666667,13.4272777778,16.5111111111,9.78666666668,9.29066666667,18.5201111111,11.0763333334,6.22794444444,13.9738888889
650.77,9.37046666668,17.4142222222,13.4338888889,16.5264444444,9.77777777779,9.26300000001,18.4953333333,11.0403333333,6.2415,14.008
651.10,9.35588888889,17.409,13.4083333333,16.5464444444,9.77166666667,9.31766666668,18.476,11.039,6.25138888889,14.0831666667
651.43,9.31524444445,17.3523333333,13.3535,16.5093333333,9.64755555554,9.21188888889,18.3842222222,10.9518888889,6.12811111111,13.9888888889
651.76,9.40802222222,17.4605555556,13.4461666667,16.5576666667,9.71233333332,9.26433333333,18.4678888889,11.0004444444,6.15372222222,14.0728333333
652.09,9.6078888889,17.5508888889,13.6576666667,16.6501111111,9.82811111111,9.34644444443,18.6505555555,11.0892222222,6.31322222222,14.2572222222
652.42,9.54839999999,17.5311111111,13.7936111111,16.6601111111,9.76899999999,9.32244444443,18.5411111111,11.0423333334,6.2735,14.2979444445
652.75,9.54246666667,17.6208888889,13.6817777778,16.6617777778,9.79866666666,9.27088888889,18.5114444445,11.0442222222,6.27,14.3023333333
653.08,9.5724,17.6394444445,13.8028888889,16.7456666667,9.7841111111,9.27811111111,18.4766666666,10.9958888889,6.29127777778,14.2934444445
653.41,9.59933333334,17.5857777778,13.7121111111,16.745,9.75155555557,9.25533333333,18.4412222222,10.9194444444,6.23655555556,14.3296666667
653.74,9.38606666666,17.4144444444,13.6421666667,16.6634444444,9.51655555554,9.10388888889,18.2725555556,10.7132222222,6.02483333333,14.1933888889
654.06,9.35406666668,17.4024444444,13.5524444444,16.6995555555,9.436,9.02677777778,18.225,10.6593333333,6.01127777778,14.1518888889
654.39,9.29022222221,17.4298888889,13.4963888889,16.5981111111,9.37977777778,8.97311111111,18.2368888889,10.6157777778,5.94444444444,14.0974444444
654.72,9.20784444443,17.3818888889,13.4236666667,16.5757777778,9.32455555557,8.89155555555,18.1278888889,10.4741111111,5.86216666667,13.9818333333
655.05,9.37237777777,17.592,13.5609444444,16.7213333333,9.47566666667,9.14822222222,18.2182222222,10.5228888889,5.98944444444,14.1227777778
655.38,9.33477777777,17.718,13.5625,16.8163333333,9.50433333332,9.14066666667,18.1998888889,10.4666666667,5.99861111111,14.1047777778
655.71,9.28402222221,17.8196666667,13.4957777778,16.818,9.50166666668,9.14177777778,18.0841111111,10.4625555556,5.95122222222,14.0529444444
656.04,9.35097777778,18.0243333333,13.4451111111,16.918,9.56477777777,9.16544444444,18.1928888889,10.4778888889,6.04333333333,14.1502222222
656.37,9.34266666668,18.0452222222,13.6173333333,17.0103333333,9.55533333334,9.15933333333,18.242,10.5435555556,6.06877777778,14.225
656.69,9.29068888889,18.0678888889,13.6231666667,16.9705555555,9.54344444443,9.16311111111,18.2442222222,10.5636666667,6.02861111111,14.2572777778
657.02,9.33004444443,18.2182222222,13.7757777778,17.0683333333,9.63100000001,9.2878888889,18.3683333334,10.6931111111,6.11027777778,14.3021111111
657.35,9.35220000001,18.2737777778,13.8269444444,17.0971111111,9.717,9.29177777778,18.4284444445,10.7636666667,6.13633333333,14.3323333333
657.68,9.4454,18.4135555555,13.9936111111,17.1637777778,9.8028888889,9.42644444443,18.4817777778,10.8153333333,6.20244444444,14.3385
658.01,9.46782222223,18.4327777778,14.0538333333,17.3331111111,9.81466666665,9.52033333332,18.5572222222,10.8676666667,6.24716666667,14.3745555556
658.34,9.48542222221,18.4538888889,14.0703888889,17.3553333333,9.82066666668,9.53933333333,18.6452222222,10.9411111111,6.28927777778,14.3798333333
658.66,9.49366666668,18.4307777778,14.0462222222,17.3792222222,9.80555555556,9.50411111111,18.6837777778,10.9535555556,6.30605555556,14.4050555555
658.99,9.59575555555,18.3823333333,14.0253888889,17.3482222222,9.79088888888,9.59377777777,18.708,10.9843333333,6.35872222222,14.4600555555
659.32,9.5620888889,18.3662222222,14.0023333333,17.3975555555,9.75322222222,9.64088888889,18.7143333333,10.9896666667,6.31972222222,14.4402777778
659.65,9.65671111111,18.4137777778,14.1093888889,17.4487777778,9.81200000001,9.7158888889,18.7723333333,11.1108888889,6.37888888889,14.4877222222
659.98,9.77928888889,18.5072222222,14.2071666667,17.5366666666,9.93555555554,9.81577777778,18.8521111111,11.2475555556,6.47922222222,14.5461666667
660.31,9.68324444446,18.4863333333,14.2127777778,17.5434444445,9.91866666667,9.7851111111,18.7696666667,11.195,6.506,14.5449444444
660.63,9.71031111111,18.547,14.3221666667,17.5866666667,9.90066666665,9.80011111112,18.7807777778,11.1793333333,6.47605555555,14.524
660.96,9.82017777778,18.6858888889,14.4890555556,17.7257777778,10.0345555555,9.9398888889,18.8684444445,11.3331111111,6.62366666667,14.6269444445
661.29,9.75882222221,18.624,14.4107222222,17.7152222222,9.96744444445,9.8588888889,18.8134444445,11.3346666667,6.50622222222,14.6543888889
661.62,9.84793333333,18.779,14.4175,17.7883333333,10.0197777778,9.93788888889,18.8206666667,11.3761111111,6.52972222222,14.6895555556
661.94,9.9393111111,18.8892222222,14.5315555556,17.8988888889,10.0231111111,10.0141111111,18.7662222222,11.4422222222,6.57255555555,14.8266111111
662.27,9.80828888888,18.7716666667,14.4240555556,17.808,9.89777777777,9.92466666666,18.6225555556,11.353,6.466,14.6307222222
662.60,9.53531111111,18.7397777778,14.3208888889,17.697,9.69911111111,9.74755555556,18.4827777778,11.2374444444,6.25194444444,14.4581666667
662.93,9.42437777778,18.6777777778,14.3875555556,17.6168888889,9.60544444444,9.71255555557,18.394,11.1681111111,6.1835,14.3775555556
663.26,9.30782222223,18.5848888889,14.2647777778,17.5396666667,9.49499999999,9.69155555557,18.275,11.0311111111,6.07233333333,14.2323333333
663.58,9.07077777778,18.5198888889,14.0567777778,17.3988888889,9.23111111112,9.59622222222,18.103,10.7382222222,5.83711111111,14.0582222222
663.91,9.20655555554,18.6576666667,14.1495555556,17.588,9.29577777779,9.71599999999,18.2645555556,10.8053333333,5.88555555555,14.1037777778
664.24,9.11993333335,18.6301111111,14.0514444444,17.5725555556,9.27622222221,9.62155555557,18.1814444444,10.7961111111,5.93288888889,14.1100555555
664.57,9.12797777778,18.6675555556,14.0508888889,17.5986666667,9.27477777779,9.673,18.1757777778,10.7417777778,5.96366666667,14.0899444445
664.89,9.07860000001,18.6791111111,14.0367222222,17.5767777778,9.16544444446,9.60666666668,18.0877777778,10.6421111111,6.00927777778,14.0375555556
665.22,8.94302222221,18.6057777778,14.0123888889,17.448,9.08233333332,9.45777777777,18.0821111111,10.589,5.93733333333,13.9416666667
665.55,8.90380000001,18.6683333333,14.0033888889,17.4233333333,9.11,9.38177777778,18.1153333333,10.5456666666,5.89688888889,13.8418888889
665.87,8.93671111111,18.8588888889,14.1101666667,17.5016666666,9.16255555555,9.38622222223,18.1575555555,10.6291111111,5.94777777778,13.9823333333
666.20,9.09448888889,18.8922222222,14.2441111111,17.6621111111,9.35177777778,9.50599999999,18.2586666667,10.7561111111,6.15344444444,14.0564444445
666.53,9.21102222221,19.011,14.4051666667,17.85,9.47777777778,9.58622222221,18.3918888889,10.8503333333,6.29055555556,14.1725
666.86,9.30722222223,19.1111111111,14.6407777778,17.9196666667,9.56099999999,9.67522222223,18.4784444445,10.9765555556,6.35933333333,14.2285
667.18,9.46939999999,19.2243333333,14.9187777778,18.015,9.74055555554,9.76055555557,18.6173333333,11.1557777778,6.50077777778,14.3349444444
667.51,9.36382222222,19.1182222222,14.7391111111,17.7963333333,9.65322222223,9.60577777777,18.5202222222,11.0713333333,6.35105555556,14.1523333333
667.84,9.40333333334,19.1554444444,14.7158333333,17.7714444445,9.60066666668,9.56699999999,18.5328888889,10.9662222222,6.29266666667,14.0391111111
668.16,9.3957111111,19.0926666667,14.6144444444,17.7213333333,9.49388888889,9.41633333332,18.4563333333,10.9074444444,6.16983333333,13.953
668.49,9.47375555555,19.1575555556,14.6633333333,17.759,9.64000000001,9.45544444444,18.5498888889,10.9856666667,6.15788888889,13.9896666667
