wavelength,Back_RamFlam,Belly_RamFlam,Breast_RamFlam,Crissum_RamFlam,Crown_RamFlam,DorTail_RamFlam,Rump_RamFlam,Throat_RamFlam,WingTip_RamFlam
228.01,-45.6673333333,-33.2861333333,-44.6183333333,-35.5804666667,-36.6908,-30.3020666667,-35.365,-32.7344666667,-17.6243333333
228.39,-44.4286,-31.9749333333,-43.7854666667,-35.491,-36.08,-29.9394,-36.6151333333,-32.6020666667,-19.1584
228.76,-40.1179333333,-27.4444666667,-38.3582666666,-30.7607333333,-32.081,-27.1824666667,-32.7057333334,-29.3049333333,-17.601
229.14,-34.0256666667,-21.1647333333,-31.766,-24.8691333333,-27.5022666667,-21.4503333333,-28.4548,-25.1727333333,-13.6057333333
229.52,-31.8380666667,-19.5834,-28.7172,-23.0,-25.9221333333,-19.4932,-26.4,-24.1991333333,-12.9319333333
229.89,-31.8741333333,-19.595,-27.4374666667,-22.8524,-24.9996,-18.3649333333,-26.5472666667,-23.1274666667,-13.7358
230.27,-31.0669333333,-18.0902666667,-25.9240666667,-21.9198,-24.1562,-17.1382666667,-26.0670666667,-22.6481333333,-13.9012666667
230.65,-32.098,-17.6796,-25.5668666667,-22.8703333333,-24.6059333334,-17.2864666667,-26.1453333333,-23.2832,-15.2212
231.02,-29.1706666667,-14.5295333333,-22.0856666667,-20.8574,-22.8824666667,-15.3299333333,-24.3492,-20.8552,-13.9427333333
231.40,-30.1654,-14.6132,-23.0851333333,-23.0153333333,-25.1892666667,-16.3810666667,-25.7761333333,-22.4867333333,-15.5920666667
231.78,-33.3365333334,-16.3509333333,-25.4910666667,-25.0641333333,-27.4345333333,-19.5083333333,-28.9892,-24.7615333333,-18.2044
232.15,-35.4028666667,-16.5065333333,-26.1173333333,-25.0404,-27.2779333333,-20.3929333333,-29.5180666667,-25.5498666667,-19.2088
232.53,-39.7921333333,-19.2070666667,-28.1706666667,-27.0554,-29.6066666667,-22.0828,-30.6456666667,-27.8741333333,-21.6622666667
232.90,-41.0716666667,-19.9904666667,-28.4895333333,-27.3704,-29.6029333333,-22.1374,-31.1716666667,-28.1391333333,-22.6632
233.28,-41.1817333333,-19.5031333333,-28.0429333334,-27.6062666667,-29.3372666667,-22.3002,-30.5738,-27.3692,-23.2844666667
233.66,-42.3916,-20.3454666667,-29.1441333333,-28.3067333333,-30.0871333333,-22.6222,-30.9382,-27.1365333333,-22.4904
234.03,-40.2036666667,-18.2092,-28.1478666667,-26.9165333333,-29.2523333333,-21.6896,-28.7662,-26.2336,-19.9955333333
234.41,-38.9651333333,-18.516,-27.2335333333,-24.9906666666,-29.4627333333,-21.5369333333,-26.8515333333,-25.5970666666,-19.6131333333
234.78,-40.0788666667,-19.5295333333,-29.0058666667,-25.6734666667,-31.4442,-22.3998,-27.6800666667,-27.7086666667,-20.5973333333
235.16,-40.8146,-22.4621333333,-30.8009333333,-26.3006,-32.6634,-23.7404,-28.5208666667,-28.856,-20.9262
235.54,-37.5423333333,-20.4844666667,-27.241,-22.2628666667,-29.7039333333,-19.9244,-24.8438666667,-25.1252,-17.2277333333
235.91,-33.94,-17.4176,-24.5113333333,-19.535,-27.8519333333,-17.489,-21.2889333333,-22.8626,-13.4740666667
236.29,-31.7219333333,-17.0848666667,-24.3829333333,-18.5678,-27.6232666667,-17.1516666667,-20.3920666667,-21.8088666666,-12.9314666667
236.66,-26.0893333333,-14.1248,-21.3065333333,-15.3913333333,-22.9291333333,-13.6172666667,-17.6898,-17.9982666667,-9.9386
237.04,-23.1026,-11.5230666667,-19.5892666666,-13.7564666667,-20.9163333333,-11.7615333333,-15.9885333333,-16.3050666667,-8.01366666668
237.41,-19.8452,-8.98766666666,-16.5796666667,-10.9250666667,-18.1230666667,-9.16046666666,-12.5405333333,-13.6247333333,-4.96526666667
237.79,-18.1296,-8.42519999999,-15.443,-10.4099333333,-16.8123333333,-9.044,-11.9132,-12.5308,-5.13506666669
238.17,-17.2744666667,-8.54353333332,-15.1741333333,-9.61666666666,-16.1282,-8.45500000001,-11.7086,-11.6346666667,-6.05546666666
238.54,-14.7241333333,-6.54913333334,-13.6601333333,-7.77980000001,-13.8849333333,-6.31993333334,-10.0716,-9.62073333335,-4.3896
238.92,-12.7092666667,-6.24953333333,-12.3270666667,-6.21666666667,-11.9864,-5.76246666668,-9.25533333333,-7.59026666667,-3.63746666667
239.29,-10.7466666667,-4.65779999999,-10.3468666667,-5.22706666667,-10.054,-4.129,-7.43593333334,-5.92326666667,-2.71233333333
239.67,-9.24226666667,-4.01393333333,-9.42586666666,-5.24353333334,-9.30046666665,-4.02199999999,-7.23313333335,-5.5624,-2.95213333333
240.04,-7.12019999999,-2.83766666665,-7.53300000001,-3.88693333335,-7.28433333332,-2.66566666666,-6.40260000001,-3.78886666667,-2.31946666666
240.42,-5.71266666666,-1.6674,-5.78506666667,-3.11533333333,-5.69533333333,-1.74286666666,-5.26306666667,-2.6586,-1.39166666667
240.79,-5.16806666666,-0.91566666668,-4.56306666665,-2.47766666667,-5.575,-1.6454,-4.42653333333,-2.39033333333,-0.82406666666
241.17,-5.70399999999,-1.85013333333,-5.11013333333,-2.76086666667,-6.01866666666,-2.00373333334,-4.88746666667,-3.13653333333,-1.49020000001
241.54,-5.32746666667,-1.78433333333,-4.44306666666,-2.55773333333,-5.65026666666,-1.74253333333,-4.91213333332,-3.03226666666,-1.58606666667
241.92,-4.61506666667,-1.08093333333,-3.85226666665,-2.11,-5.13793333333,-1.0036,-4.43046666667,-2.93733333333,-1.3036
242.29,-4.4516,-0.764200000007,-3.27466666667,-1.86933333334,-4.876,-0.776666666667,-4.18373333335,-3.09953333334,-1.11533333333
242.67,-4.96193333333,-0.906666666668,-3.49040000002,-2.39213333333,-5.32726666667,-1.2578,-4.50946666667,-3.53126666667,-1.57533333333
243.05,-5.11599999999,-0.550533333333,-3.23386666665,-2.49840000001,-5.44593333334,-1.25713333333,-4.40700000001,-3.7768,-1.70953333333
243.42,-5.25566666667,-0.364733333319,-3.15653333335,-2.24546666667,-5.45106666667,-1.35180000001,-4.32753333334,-3.85873333333,-1.93106666667
243.80,-5.49473333333,-0.254066666668,-3.29893333335,-2.12580000001,-5.50326666666,-1.25659999999,-4.37740000001,-3.84140000001,-1.92786666667
244.17,-5.64020000001,-0.358733333334,-3.41293333334,-2.01300000001,-5.56053333333,-1.36513333333,-4.21526666666,-3.99613333333,-1.92833333333
244.55,-5.37633333335,-0.270199999993,-3.05686666665,-1.58139999999,-5.23666666667,-0.938733333327,-3.88719999999,-3.64026666667,-1.73233333333
244.92,-5.09599999999,-0.121933333346,-2.94826666665,-1.57633333333,-4.85899999999,-0.579733333341,-3.74726666667,-3.35160000001,-1.58073333333
245.30,-4.3648,0.409800000001,-2.19,-1.04766666667,-4.192,-0.0903333333334,-3.17573333333,-2.5248,-1.1648
245.67,-4.1488,0.381133333341,-2.23153333333,-0.825799999992,-3.9862,0.0897333333332,-2.93400000001,-2.4514,-1.13213333333
246.05,-3.87893333333,0.379200000007,-2.02686666667,-0.591933333332,-3.72213333333,0.3198,-2.54373333333,-2.218,-0.954533333334
246.42,-3.00666666667,0.928800000007,-1.49973333333,-0.000866666668,-2.97286666667,0.934333333333,-1.73086666667,-1.564,-0.295866666664
246.79,-2.01153333333,1.51059999999,-0.639599999999,0.731866666668,-2.03366666667,1.70166666667,-0.752533333334,-0.8174,0.469866666668
247.17,-1.41113333333,1.78586666666,-0.252733333333,1.18113333333,-1.41313333333,2.12493333333,-0.239333333333,-0.446266666666,0.919999999999
247.54,-1.3102,1.67533333333,-0.308333333333,1.13653333333,-1.33693333333,2.072,-0.273733333333,-0.4206,0.942600000002
247.92,-1.03366666667,1.7886,-0.0924,1.29566666667,-0.978733333334,2.19293333333,0.0552,-0.240266666668,1.2152
248.29,-1.03366666667,1.72746666667,-0.086733333334,1.30386666667,-0.939333333334,2.29826666667,0.0652,-0.156666666666,1.26913333333
248.67,-0.870400000001,1.89826666667,0.0001333333346,1.457,-0.908333333334,2.5054,0.212133333333,-0.047133333334,1.50366666667
249.04,-0.757866666665,1.95353333333,0.119933333334,1.54026666667,-0.944400000001,2.59233333333,0.228866666667,0.137133333332,1.58593333333
249.42,-0.512866666667,2.14066666667,0.230866666665,1.72186666667,-0.836199999999,2.92013333333,0.5038,0.402133333334,1.874
249.79,-0.1082,2.48680000001,0.526199999999,2.04893333333,-0.618400000001,3.28873333333,0.812399999998,0.857266666667,2.3396
250.17,0.277666666667,2.92126666667,0.858066666666,2.5712,-0.317199999999,3.572,1.1622,1.37933333334,2.74293333333
250.54,0.157066666666,2.7318,0.726666666669,2.4348,-0.602066666667,3.41246666667,0.9208,1.39033333333,2.6004
250.92,-0.376666666667,2.4448,0.244266666667,1.9198,-1.22013333333,2.89913333333,0.3774,1.1412,2.1612
251.29,-0.507066666666,2.44513333334,0.155999999999,1.6626,-1.4068,2.80406666667,0.298866666672,1.3384,2.1392
251.66,0.090733333334,3.16053333334,0.768533333335,2.10226666667,-0.949933333333,3.28646666667,0.962066666674,1.98233333333,2.75546666667
252.04,0.462533333332,3.3908,1.1392,2.46626666667,-0.783133333335,3.47666666667,1.05593333334,2.31793333333,3.0336
252.41,0.512266666666,3.51946666666,1.1642,2.46166666667,-0.836066666668,3.45753333333,0.956866666662,2.37253333333,3.0616
252.79,0.003133333334,3.0572,0.824599999994,1.97173333333,-1.19326666667,2.95966666667,0.4768,1.9816,2.601
253.16,-0.1968,3.05073333333,0.621199999992,1.9574,-1.1866,2.85833333333,0.438200000008,1.56793333333,2.5184
253.54,-1.00733333333,2.46926666667,-0.0562666666666,1.28413333334,-1.6874,2.04693333333,-0.118066666673,0.634066666665,1.79286666667
253.91,-2.10666666667,1.57786666667,-0.861666666667,0.4828,-2.46793333333,1.30506666667,-0.849133333327,-0.22493333334,0.979533333333
254.28,-3.19246666666,0.763999999993,-1.69766666666,-0.540400000001,-3.36506666667,0.732733333334,-1.69773333332,-1.08860000001,0.316400000007
254.66,-3.91826666666,0.399200000007,-1.97993333333,-0.90813333334,-3.48293333334,0.569266666667,-1.85633333334,-1.47066666667,0.0904666666674
255.03,-4.00899999999,0.149266666679,-2.08073333333,-0.719066666673,-3.2772,0.746799999993,-1.9134,-1.57160000001,0.256666666673
255.41,-4.59186666667,-0.481666666668,-2.69566666665,-1.10386666666,-3.46359999999,0.428066666653,-2.3898,-2.0742,-0.181200000006
255.78,-5.05059999999,-0.95433333334,-2.9714,-1.3144,-3.50040000001,0.369866666667,-2.87846666667,-2.47006666667,-0.350933333326
256.15,-5.82253333333,-1.63906666668,-3.47379999999,-1.94959999999,-3.98966666667,-0.343999999993,-3.39473333334,-3.08973333335,-1.01146666666
256.53,-5.46466666665,-1.39493333333,-2.9916,-1.64613333333,-3.31806666667,-0.0702666666666,-2.82106666667,-2.70366666667,-0.577733333326
256.90,-5.15906666667,-1.42,-2.88459999999,-1.37659999999,-3.17533333334,0.02066666668,-2.6308,-2.62586666667,-0.505400000006
257.28,-4.15219999999,-0.853200000013,-2.27746666667,-0.594066666674,-2.54893333333,0.505000000005,-1.76820000001,-1.72393333334,0.0448666666614
257.65,-2.8376,0.15273333334,-1.26099999999,0.289400000005,-1.61146666667,1.41686666667,-0.806000000007,-0.836266666661,1.03459999999
258.02,-1.6872,1.02579999999,-0.533066666667,0.920399999994,-0.845266666668,2.07386666667,0.00053333334,-0.230533333334,1.52646666666
258.40,-0.940933333335,1.47433333333,0.0738666666666,1.41613333333,-0.271133333333,2.33773333333,0.5106,0.229599999999,1.7804
258.77,-0.461533333332,1.77206666667,0.344466666667,1.72193333333,-0.0556666666674,2.45213333333,0.634199999999,0.466533333333,1.8588
259.15,-0.0017333333346,2.10933333334,0.696866666667,2.01233333333,0.228133333332,2.7226,0.9798,0.7864,2.19153333333
259.52,-0.036266666666,1.98393333333,0.645066666667,1.91273333333,0.0421333333333,2.64006666667,0.924333333332,0.597666666668,2.06813333333
259.89,-0.297733333333,1.587,0.277533333334,1.57846666667,-0.392533333333,2.28246666667,0.594866666669,0.269933333332,1.62206666667
260.27,-0.263933333335,1.58713333333,0.196000000001,1.5386,-0.465199999999,2.37866666667,0.594133333335,0.220666666667,1.5302
260.64,-0.292533333333,1.46553333333,0.124333333335,1.46893333333,-0.559999999999,2.338,0.517466666667,0.141133333334,1.36506666667
261.01,-0.206866666666,1.55286666666,0.2102,1.4876,-0.431800000001,2.38826666667,0.588066666669,0.202733333335,1.39926666667
261.39,-0.528600000003,1.21513333333,-0.00733333333,1.20833333333,-0.674733333333,2.13833333333,0.268466666667,-0.049733333332,1.09653333333
261.76,-0.772933333335,0.9258,-0.1764,1.00013333333,-0.856333333333,1.96986666667,0.029266666666,-0.158466666667,0.780133333334
262.13,-1.04346666667,0.606133333333,-0.349133333332,0.765133333334,-1.05686666667,1.74373333333,-0.169799999999,-0.344466666669,0.582733333335
262.51,-1.26026666667,0.310266666666,-0.594000000002,0.494,-1.24526666667,1.50986666666,-0.436866666667,-0.641133333332,0.397600000001
262.88,-1.65573333333,-0.183266666668,-0.923533333336,0.141266666666,-1.60193333333,1.1856,-0.788400000001,-1.00226666667,0.0926666666686
263.25,-2.1168,-0.694533333333,-1.2674,-0.162333333333,-1.97006666667,0.735799999999,-1.25033333333,-1.42733333333,-0.330933333332
263.63,-2.25233333333,-0.870333333331,-1.43333333334,-0.221266666667,-2.08013333333,0.598199999999,-1.35306666667,-1.48653333333,-0.431666666666
264.00,-2.19046666667,-0.770733333335,-1.3246,-0.102933333335,-1.87793333333,0.828466666668,-1.132,-1.38153333333,-0.214666666666
264.37,-2.07753333333,-0.569666666667,-1.10573333333,0.107133333333,-1.5948,1.04133333333,-0.826733333333,-1.1026,0.107133333334
264.75,-2.10086666667,-0.425933333333,-1.0884,0.166799999999,-1.58566666667,1.14106666667,-0.674333333332,-1.06766666667,0.141600000001
265.12,-1.69693333333,-0.0209333333326,-0.773066666669,0.522666666668,-1.24606666666,1.65,-0.274800000001,-0.601533333335,0.392199999999
265.49,-1.62733333334,0.200266666667,-0.527266666666,0.674933333333,-0.935266666668,1.87886666667,-0.0586666666667,-0.440866666665,0.526
265.87,-1.7508,0.0756666666686,-0.628333333335,0.5768,-1.094,1.72,-0.0992666666672,-0.6168,0.451666666667
266.24,-1.78973333333,-0.0222666666654,-0.670133333335,0.433199999998,-1.22606666667,1.63113333333,-0.228733333334,-0.703933333335,0.309333333334
266.61,-1.7254,0.127666666667,-0.615933333333,0.560200000001,-1.26566666667,1.74486666667,-0.0443333333334,-0.618400000001,0.334600000001
266.98,-1.65453333334,0.349333333333,-0.468066666667,0.600466666668,-1.1794,1.86393333333,0.132866666668,-0.566333333333,0.409266666667
267.36,-1.48933333334,0.677800000001,-0.393133333334,0.771133333332,-0.957199999999,2.14713333333,0.415200000001,-0.349733333333,0.491533333333
267.73,-1.4698,0.749799999999,-0.371266666665,0.762400000001,-0.890466666665,2.1018,0.438999999999,-0.331066666665,0.529133333334
268.10,-1.43873333333,0.767533333334,-0.401533333334,0.762333333333,-0.8636,1.97313333333,0.375000000001,-0.259066666665,0.498333333333
268.48,-1.50493333333,0.597266666666,-0.596333333331,0.659866666667,-0.936066666666,1.8964,0.2062,-0.272933333333,0.389333333333
268.85,-1.49553333333,0.506333333333,-0.734599999999,0.580933333333,-0.972133333334,1.81326666667,0.135399999998,-0.3594,0.395266666664
269.22,-1.2682,0.639533333334,-0.541800000001,0.754066666667,-0.824399999999,1.85966666667,0.265399999999,-0.285200000001,0.6422
269.59,-0.782599999998,0.9518,-0.253533333333,1.02166666667,-0.709266666669,2.097,0.588933333336,-0.108666666666,1.018
269.97,-0.556466666667,1.27686666667,0.027666666668,1.2838,-0.465933333333,2.33406666667,0.806133333336,0.141999999998,1.318
270.34,-0.326133333333,1.5624,0.155733333332,1.55073333333,-0.220333333333,2.48813333333,0.979533333334,0.361133333335,1.49366666667
270.71,-0.464133333334,1.2996,-0.134066666667,1.36586666667,-0.305666666667,2.32186666667,0.701066666668,0.167000000001,1.29313333333
271.09,-0.514733333332,1.155,-0.340599999999,1.25653333333,-0.369533333333,2.19206666667,0.5078,0.117933333333,1.1488
271.46,-0.624199999999,0.927266666668,-0.475333333333,1.0416,-0.603933333333,2.04313333333,0.201133333332,-0.059866666666,1.07566666667
271.83,-0.472333333334,1.10846666667,-0.302800000001,1.24153333333,-0.4816,2.28433333333,0.215666666667,0.1034,1.22546666667
272.20,-0.544666666666,1.03166666667,-0.265933333331,1.16186666667,-0.561666666665,2.28666666667,0.156866666667,-0.012333333334,1.18633333333
272.58,-0.569199999999,1.0046,-0.317733333333,1.1158,-0.669799999999,2.14266666667,0.106999999999,-0.1768,1.06593333333
272.95,-0.616866666666,1.10513333333,-0.218933333335,1.05046666667,-0.705133333333,2.12106666667,0.0435333333328,-0.229066666667,1.0404
273.32,-1.21966666667,0.547666666665,-0.843866666667,0.491333333334,-1.29026666667,1.53593333333,-0.520733333333,-0.778333333333,0.433200000002
273.69,-1.43706666667,0.404799999998,-1.16753333333,0.276199999999,-1.40546666667,1.2716,-0.739800000001,-0.908466666667,0.134266666666
274.06,-1.433,0.282999999999,-1.3738,0.209733333333,-1.5166,1.11746666667,-0.874733333334,-1.01213333333,-0.0650666666666
274.44,-1.54386666667,0.252333333333,-1.43373333333,0.142133333333,-1.652,1.06973333333,-0.946266666667,-1.09173333333,-0.140799999999
274.81,-1.59966666667,0.348266666668,-1.285,0.217266666667,-1.708,1.0672,-0.862533333334,-1.04153333333,-0.050333333334
275.18,-1.30493333333,0.678066666667,-0.970533333335,0.542400000001,-1.47506666667,1.35026666667,-0.473000000001,-0.715666666668,0.296733333332
275.55,-1.56666666667,0.543666666666,-1.19686666667,0.359933333333,-1.67566666667,1.1256,-0.573666666667,-0.834066666667,0.081
275.93,-1.402,0.716333333333,-1.0128,0.455733333333,-1.56,1.20573333333,-0.289333333334,-0.716666666666,0.236866666666
276.30,-1.35713333333,0.801733333333,-0.891333333334,0.5468,-1.53026666667,1.18446666667,-0.210866666669,-0.647399999999,0.256399999999
276.67,-1.52686666667,0.718999999999,-0.904266666665,0.377400000001,-1.60573333333,1.06533333333,-0.319133333334,-0.7104,0.208466666665
277.04,-1.48826666667,0.742333333333,-0.827133333335,0.514466666665,-1.5004,1.06246666667,-0.217333333333,-0.582066666669,0.261533333333
277.41,-1.245,1.12033333333,-0.417466666666,0.805333333333,-1.08773333333,1.4158,0.120399999999,-0.255066666665,0.616266666666
277.79,-1.73433333333,0.708933333333,-0.655066666664,0.426,-1.4702,1.13873333333,-0.253933333333,-0.628066666667,0.273200000001
278.16,-2.08306666667,0.473666666666,-0.912999999999,0.146666666665,-1.65146666667,0.870066666666,-0.5084,-0.968266666665,0.111466666669
278.53,-1.925,0.537666666667,-0.784666666667,0.277866666666,-1.46286666667,0.899666666666,-0.325666666667,-0.809066666667,0.297066666667
278.90,-1.57026666667,0.842666666666,-0.593533333333,0.497066666667,-1.13486666667,1.0898,-0.119466666669,-0.508933333335,0.587066666666
279.27,-1.76893333333,0.7122,-0.787333333333,0.325466666669,-1.2164,0.922733333333,-0.361133333333,-0.757733333332,0.467000000001
279.64,-1.52466666667,0.827266666667,-0.475733333333,0.537199999999,-0.939533333333,1.15613333333,-0.211066666668,-0.626799999999,0.645133333334
280.02,-1.99706666667,0.285599999999,-0.913200000001,0.102466666667,-1.35653333333,0.712466666665,-0.704333333333,-1.08233333333,0.0834
280.39,-2.05753333333,0.1882,-1.0816,0.016666666666,-1.42486666667,0.678999999999,-0.847333333332,-1.24566666667,-0.038200000002
280.76,-2.14513333333,0.0598000000006,-1.21273333333,0.0941333333326,-1.52173333333,0.649,-0.962066666669,-1.33913333333,-0.154266666666
281.13,-2.13253333333,-0.100266666667,-1.30046666667,0.0847999999979,-1.6624,0.601466666668,-1.049,-1.46533333333,-0.201466666665
281.50,-2.04386666666,-0.131599999999,-1.29966666667,0.202266666667,-1.70966666667,0.632066666666,-1.10453333333,-1.50086666667,-0.184266666667
281.87,-1.5182,0.2504,-0.926266666667,0.721933333335,-1.2926,1.09093333333,-0.722466666668,-1.11546666667,0.302
282.25,-1.20773333333,0.527333333333,-0.598133333333,0.966200000001,-1.0562,1.48373333333,-0.432933333332,-0.800266666667,0.571599999999
282.62,-1.31413333333,0.448933333333,-0.682399999999,0.837799999999,-1.1864,1.4738,-0.595466666666,-1.02093333333,0.535333333334
282.99,-1.4572,0.319399999999,-0.842866666666,0.651799999999,-1.3436,1.32653333333,-0.7836,-1.16813333333,0.316466666667
283.36,-1.43833333333,0.223533333333,-0.915533333333,0.539666666668,-1.5008,1.19566666667,-0.891933333333,-1.19173333333,0.201800000001
283.73,-1.39953333333,0.285400000001,-0.998933333334,0.524333333333,-1.567,1.1338,-0.913866666667,-1.129,0.169800000001
284.10,-1.22526666667,0.418066666667,-0.890866666665,0.616599999999,-1.41633333333,1.23426666666,-0.8,-0.957933333334,0.331533333333
284.47,-1.1214,0.583933333332,-0.708466666665,0.735533333333,-1.26793333333,1.3012,-0.655066666665,-0.823400000001,0.522666666666
284.85,-0.933599999999,0.788999999999,-0.471199999999,0.792533333334,-1.13286666667,1.42826666667,-0.496266666668,-0.6684,0.6386
285.22,-1.0452,0.736333333333,-0.546333333334,0.637133333333,-1.26033333333,1.3006,-0.6058,-0.780533333333,0.510266666666
285.59,-1.01186666667,0.897133333333,-0.448400000001,0.653733333333,-1.17266666667,1.33746666667,-0.534333333334,-0.737,0.5546
285.96,-1.11366666667,0.783266666665,-0.533866666665,0.465799999999,-1.36533333333,1.16326666667,-0.662199999998,-0.919799999999,0.382466666666
286.33,-1.1596,0.699533333333,-0.581933333334,0.477066666666,-1.4368,1.0356,-0.705266666665,-1.0426,0.297666666668
286.70,-1.22713333333,0.603333333333,-0.581733333333,0.425733333332,-1.46546666667,0.912800000001,-0.680066666667,-1.0592,0.2134
287.07,-1.36206666667,0.528999999999,-0.596266666665,0.335799999998,-1.5276,0.857266666667,-0.707066666666,-1.20113333333,0.123599999999
287.44,-1.32693333333,0.661600000001,-0.462733333335,0.443533333333,-1.423,0.950199999999,-0.609466666667,-1.1614,0.196866666667
287.82,-1.4392,0.584866666667,-0.447933333334,0.3848,-1.44326666667,0.933666666667,-0.632333333333,-1.32886666667,0.0864666666674
288.19,-1.49313333333,0.666266666667,-0.397933333334,0.467333333335,-1.4264,0.952533333334,-0.611933333335,-1.4052,0.104400000001
288.56,-1.59753333333,0.573399999999,-0.5344,0.404266666667,-1.59326666667,0.889733333333,-0.649799999999,-1.5314,-0.044133333332
288.93,-1.73586666667,0.4416,-0.741266666667,0.264466666666,-1.7346,0.696799999998,-0.761733333333,-1.7224,-0.159733333333
289.30,-1.54606666667,0.614666666666,-0.6036,0.431599999999,-1.52686666667,0.8306,-0.556066666667,-1.5826,-0.0015333333328
289.67,-1.67513333333,0.395,-0.823866666667,0.276,-1.75353333333,0.685933333333,-0.611666666666,-1.71286666667,-0.0998000000006
290.04,-1.71273333333,0.393733333332,-0.846466666667,0.274533333334,-1.776,0.699533333331,-0.536266666667,-1.67893333333,-0.0859999999994
290.41,-1.63933333333,0.449799999999,-0.785533333333,0.316333333333,-1.65433333333,0.826666666668,-0.389266666668,-1.4998,0.0152000000014
290.78,-1.57233333333,0.532733333335,-0.739799999999,0.419933333333,-1.56106666667,0.967000000001,-0.323599999999,-1.37746666667,0.0727999999986
291.15,-1.41833333333,0.517666666667,-0.612333333333,0.517333333334,-1.46613333333,1.06726666666,-0.171133333334,-1.2064,0.142666666665
291.52,-1.30653333333,0.519200000001,-0.556800000002,0.5546,-1.36653333333,1.14,-0.032266666666,-1.11406666667,0.229866666666
291.89,-1.0916,0.744333333333,-0.418400000001,0.7242,-1.2358,1.29353333333,0.203800000001,-0.834599999999,0.451599999999
292.26,-0.880666666666,0.891933333332,-0.275533333333,0.79,-1.115,1.4478,0.468066666665,-0.579333333334,0.626200000001
292.64,-0.725133333333,0.938533333335,-0.205933333333,0.819199999999,-1.02853333333,1.53026666667,0.554266666668,-0.385466666666,0.676466666668
293.01,-0.541266666667,1.0462,-0.0580666666666,1.06093333333,-0.803933333333,1.67993333333,0.762133333333,-0.199000000001,0.8448
293.38,-0.581733333334,0.954933333333,-0.154733333335,0.982666666667,-0.876,1.6048,0.677199999998,-0.202799999999,0.763066666667
293.75,-0.446133333334,1.0934,0.009,1.1166,-0.693,1.70106666667,0.791666666667,0.0128000000007,0.8474
294.12,-0.200400000001,1.39673333333,0.296733333334,1.40666666667,-0.402133333333,1.93553333333,1.06806666667,0.306666666667,1.0658
294.49,-0.0140666666654,1.6056,0.4842,1.57126666667,-0.235533333335,2.0466,1.25273333333,0.385666666666,1.17126666667
294.86,0.0177333333347,1.68246666667,0.451399999999,1.5446,-0.230533333333,2.0174,1.31266666667,0.370266666666,1.12226666667
295.23,0.124333333334,1.88726666667,0.493933333331,1.641,-0.124466666667,2.13966666667,1.44373333333,0.433999999999,1.2122
295.60,0.137866666667,1.9418,0.505866666665,1.64126666667,-0.0648666666666,2.18626666667,1.523,0.4402,1.22286666667
295.97,0.230533333334,1.97706666667,0.641599999998,1.70646666667,0.0963333333326,2.23006666667,1.63486666667,0.482333333333,1.31293333333
296.34,0.108266666666,1.80633333333,0.513466666668,1.6006,0.0140666666668,2.08926666667,1.46926666667,0.329533333334,1.11326666666
296.71,-0.054266666666,1.76093333333,0.455933333333,1.566,-0.0015999999992,2.00746666667,1.43446666667,0.173199999999,1.06706666667
297.08,-0.0071999999986,1.8362,0.552066666667,1.5658,0.045199999998,2.07253333333,1.53913333333,0.229199999999,1.09166666667
297.45,-0.0966000000006,1.74986666667,0.448866666667,1.4972,-0.0256666666687,2.042,1.5422,0.127533333335,0.993066666667
297.82,-0.110666666666,1.71213333333,0.437533333334,1.48686666667,-0.054466666666,2.0152,1.59766666667,0.012866666666,0.944933333334
298.19,-0.2458,1.51566666667,0.2532,1.3558,-0.0880000000006,1.836,1.51593333333,-0.126666666667,0.864800000001
298.56,-0.241800000001,1.49013333333,0.208133333333,1.3462,-0.0868666666652,1.78633333333,1.50906666667,-0.107666666666,0.866666666666
298.93,-0.166533333331,1.50846666667,0.272266666667,1.4112,-0.0400000000006,1.86033333333,1.6208,-0.0697333333354,0.965866666667
299.30,-0.177066666667,1.4422,0.251399999999,1.4486,-0.0668,1.8844,1.6684,-0.0539333333341,1.00953333333
299.67,-0.255999999999,1.42973333333,0.2456,1.4912,-0.099333333334,1.8724,1.68633333333,-0.0689333333347,0.992933333333
300.04,-0.572333333333,1.16553333333,-0.0283999999994,1.23373333333,-0.396066666665,1.6158,1.4734,-0.376933333334,0.641533333335
300.41,-0.457933333334,1.2476,0.067133333334,1.3476,-0.347466666666,1.69693333333,1.67693333333,-0.282866666666,0.758533333334
300.78,-0.213866666665,1.4108,0.231466666669,1.51493333333,-0.177133333333,1.8566,1.93053333333,-0.0778666666667,0.885333333335
301.15,-0.199800000001,1.4594,0.238866666667,1.55886666667,-0.124533333333,1.91566666667,1.93573333333,-0.0259999999986,0.954666666667
301.52,0.0222000000014,1.7472,0.484599999999,1.83026666667,0.118133333333,2.0792,2.2474,0.207799999999,1.1788
301.89,0.116733333335,1.90953333333,0.600733333333,1.96473333333,0.216800000001,2.2332,2.42673333334,0.381266666667,1.30753333333
302.26,0.160533333332,2.0106,0.668199999999,1.97266666667,0.131933333334,2.3162,2.50846666667,0.419666666669,1.23466666667
302.63,0.030733333332,2.01153333333,0.648866666665,1.8922,0.00966666666806,2.30546666667,2.56553333333,0.303533333334,1.12226666667
303.00,-0.0470666666674,1.9424,0.547800000001,1.82053333334,-0.0902666666653,2.15546666666,2.4738,0.257866666667,0.9196
303.37,-0.0642,1.95306666667,0.574733333334,1.73533333333,-0.058866666666,2.09686666667,2.46086666667,0.215266666667,0.832466666666
