wavelength,Back_PhrPunm,Belly_PhrPunm,Breast_PhrPunm,Crissum_PhrPunm,Crown_PhrPunm,DorTail_PhrPunm,Rump_PhrPunm,Throat_PhrPunm,WingTip_PhrPunm
723.07,17.7369333333,34.3035333333,26.5786,30.2408,8.82839999999,8.97580000001,19.8168666667,11.6680666667,10.7016666667
723.39,17.5898666667,34.1397333333,26.4851333333,30.097,8.6828,8.82619999999,19.6154,11.4578,10.4683333333
723.71,17.7934,34.3674666667,26.6546666666,30.3627333333,8.83866666667,8.93733333333,19.7858666667,11.6204,10.6102666667
724.03,17.9295333333,34.4435333333,26.7172,30.4621333333,9.10073333333,9.04513333334,19.838,11.7038,10.7212
724.35,17.958,34.4002666667,26.6986,30.4795333333,9.11633333335,8.97833333333,19.9110666667,11.7590666667,10.7200666667
724.67,18.0309333333,34.4258666667,26.7155333333,30.5582666666,9.24426666666,9.14086666667,20.0038666667,11.7938,10.786
724.98,18.2167333333,34.6602666667,26.9435333333,30.8032666667,9.39193333333,9.41693333333,20.2400666667,12.0487333333,10.9748
725.30,18.1376666667,34.4823333333,26.8668666667,30.7014,9.37573333334,9.48706666665,20.2056,12.0664666667,10.9592666667
725.62,18.1403333333,34.4831333333,26.8588,30.7234,9.48293333332,9.59060000001,20.2504,11.9887333333,11.0312
725.94,18.0338,34.3944666667,26.8112666667,30.5834,9.36733333333,9.49006666667,20.1962,11.903,10.9592
726.26,18.1511333333,34.3997333334,26.8482,30.6111333333,9.48853333334,9.51286666668,20.358,11.9153333333,11.0434
726.58,18.2532,34.5058666667,26.9665333333,30.6314,9.52626666666,9.56793333335,20.484,12.0477333333,11.1431333333
726.90,18.4274,34.6199333333,27.1482666666,30.8114,9.66646666666,9.83946666667,20.6610666667,12.3274666667,11.3859333333
727.21,18.5506666667,34.6684666667,27.2851333333,30.8755333333,9.74413333333,9.99986666667,20.7514,12.408,11.4804666667
727.53,18.7597333333,34.8426666667,27.6306,31.0267333333,9.8778,10.2579333333,21.0144666667,12.6349333333,11.6573333333
727.85,18.8947333333,34.9396666667,27.7208,31.1260666667,10.1146,10.5069333333,21.1712,12.8141333333,11.7830666667
728.17,18.9364,35.0422666667,27.8067333334,31.238,10.0504666667,10.4855333333,21.1254666667,12.7924666667,11.78
728.49,18.7484,34.9148666667,27.6841333334,31.0606,9.82586666667,10.259,20.8914666667,12.5778,11.5602666667
728.80,18.8092666667,35.0051333333,27.7521333333,31.1152666667,9.8024,10.2472,20.9042666667,12.619,11.6263333333
729.12,18.8597333333,35.0395333333,27.8614,31.1130666667,9.73026666665,10.2504666667,20.8917333333,12.6791333333,11.5825333333
729.44,18.9178,35.1644,27.9620666667,31.2242666667,9.80379999999,10.3984,20.9207333334,12.6735333333,11.5914
729.76,18.8134,35.2376666667,28.0679333334,31.1723333333,9.62853333333,10.3316,20.8056666667,12.6530666667,11.4712666667
730.08,18.9346666667,35.3341333333,28.162,31.2532,9.71126666667,10.4545333333,20.8516,12.6860666667,11.5845333333
730.39,19.0625333333,35.4712,28.3038,31.3478666667,9.81386666666,10.4669333333,20.947,12.6814666667,11.6396
730.71,19.0665333333,35.4778,28.263,31.3181333333,9.81033333333,10.4625333333,20.9871333333,12.6906666667,11.6747333333
731.03,18.8768,35.2977333333,28.048,31.1859333333,9.62173333333,10.1882666667,20.7922666667,12.4322,11.4679333333
731.35,18.7789333333,35.2596,28.1096666667,31.1706666666,9.43853333333,9.97853333333,20.6598,12.2862,11.323
731.67,18.7787333334,35.2047333333,28.1368666667,31.1254666667,9.45640000001,10.006,20.6239333333,12.2641333333,11.3372666666
731.98,19.0682,35.4896666666,28.4259333333,31.4180666667,9.69480000001,10.3122666667,20.9198666667,12.537,11.5693333333
732.30,19.0114666666,35.4138,28.3807333333,31.2745333333,9.67453333333,10.2655333333,20.8732666667,12.4156666667,11.499
732.62,18.8870666667,35.3524,28.318,31.2248,9.5458,10.141,20.9012,12.3208666667,11.4136
732.94,18.8288,35.2812,28.2177333333,31.1692,9.47306666667,10.0396666667,20.889,12.2830666667,11.3367333333
733.25,19.059,35.4636666667,28.2977333333,31.3764666667,9.76639999999,10.2744,21.1598,12.5166,11.685
733.57,19.0444,35.5177333333,28.3196,31.4758,9.86526666667,10.3194666667,21.3122666666,12.6385333333,11.7116
733.89,18.9410666667,35.4702,28.2226666667,31.4399333333,9.77479999999,10.3264,21.3429333333,12.6917333333,11.7468666667
734.21,18.8482,35.3762,28.186,31.3406666667,9.71046666667,10.3632,21.2678,12.6472,11.734
734.52,18.7894666667,35.4044,28.1617333333,31.3422666667,9.7096,10.4992,21.1843333333,12.6486,11.8393333333
734.84,18.8847333333,35.3752,28.1381333333,31.3566666667,9.83706666667,10.7876,21.3095333333,12.7284,12.0876
735.16,18.8729333333,35.3502,28.1309333333,31.3111333333,9.83079999999,10.8042666667,21.3992,12.7684666667,12.0968
735.48,18.7534666667,35.1478,27.9926,31.1161333333,9.88466666668,10.854,21.3557333334,12.6466,12.0716666667
735.79,18.7245333333,35.2277333333,28.1327333333,31.2136666667,9.89773333333,10.9215333333,21.4258,12.7116,12.1148
736.11,19.0177333333,35.4742,28.3494666667,31.4348,10.2508666667,11.2584,21.6394,12.9579333333,12.4351333333
736.43,19.1026666667,35.5725333333,28.4684666667,31.5370666667,10.3240666667,11.3191333333,21.6956666667,13.0262,12.4827333333
736.74,18.9191333333,35.4394,28.3472666667,31.4314666667,10.0836666667,11.2114666667,21.4507333333,12.8106666667,12.2253333333
737.06,18.6813333333,35.2252,28.1591333333,31.2131333333,9.83266666666,11.0579333333,21.1908,12.4814,12.0188666667
737.38,18.382,34.9714666667,27.8377333333,30.8928666666,9.44693333332,10.6729333333,20.8256,11.9265333333,11.5925333333
737.69,18.3863333333,35.0965333333,27.8156,30.9020666667,9.40006666665,10.5504,20.7495333334,11.8055333334,11.5324
738.01,18.3983333334,35.0824666667,27.8482,30.8825333333,9.3304,10.4244,20.7936,11.7463333333,11.3509333333
738.33,18.407,35.2456666667,27.9272,30.9248,9.35806666665,10.3258,20.7526666667,11.7651333333,11.279
738.64,18.5399333333,35.3730666667,27.9930666667,30.9589333333,9.53986666667,10.4437333333,20.8070666667,11.8879333333,11.4197333334
738.96,18.4286666667,35.2328666667,27.8862666666,30.9297333333,9.30226666666,10.1714666667,20.5468666667,11.7768666667,11.1856
739.28,18.4222,35.2692666667,27.8256,30.9041333333,9.26073333334,10.1314666667,20.5422666667,11.7702666667,11.1223333333
739.59,18.2614,35.0494,27.7110666667,30.6344,9.05440000001,9.96713333334,20.3262,11.6172666667,11.0158
739.91,18.3623333334,35.0370666667,27.7228,30.5777333333,9.04566666668,9.94646666667,20.2697333333,11.652,11.0974
740.23,18.4582,35.0466666667,27.8109333333,30.6276666667,9.22673333333,10.0128,20.3884666667,11.7504666667,11.1511333333
740.54,18.6376,35.2076666667,27.9801333333,30.7739333333,9.41926666667,10.0183333333,20.5288666667,11.8743333333,11.2597333333
740.86,18.962,35.4401333333,28.3680666667,31.0672666666,9.81900000001,10.3495333333,20.8677333333,12.3032,11.5870666667
741.18,18.7967333333,35.1647333333,28.2068666667,30.9518666667,9.73126666667,10.2060666667,20.7788,12.1785333333,11.3733333333
741.49,18.8310666667,35.0149333333,28.1528666667,30.8266666667,9.82333333333,10.3248666667,20.8014,12.2764,11.5460666666
741.81,18.8931333333,35.024,28.1254,30.7837333333,9.8544,10.4398666667,20.9244,12.3016666667,11.5786666667
742.12,18.6556,34.8799333333,27.9181333333,30.6152,9.55913333333,10.1311333333,20.7969333333,11.9874,11.2392
742.44,18.8390666667,35.1900666667,28.0418666667,30.6884666667,9.77653333333,10.4113333333,21.0948666667,12.1772666667,11.5178666667
742.76,18.8874666667,35.162,28.0172666667,30.7268666667,9.74446666667,10.3988666667,21.1158666666,12.1292666667,11.5612666667
743.07,18.6771333333,35.0352,27.7814,30.6114666667,9.53559999999,10.153,20.976,11.8986666667,11.3101333333
743.39,18.3543333333,34.873,27.6611333333,30.4963333333,9.43519999999,10.0162666667,20.8834666667,11.7183333333,11.1064666667
743.70,18.5321333333,35.061,27.9161333333,30.5987333333,9.55213333335,10.1341333333,20.9236,11.8291333333,11.2661333333
744.02,18.4134,34.8503333333,27.7010666667,30.3952666667,9.36253333333,10.1149333333,20.7523333333,11.7449333333,11.1755333333
744.34,18.2968666667,34.7728666667,27.5770666667,30.2752,9.1976,9.98873333333,20.6220666667,11.6442,11.0203333333
744.65,18.65,35.1644,27.8614,30.5719333333,9.49160000001,10.3832,20.9410666667,12.1050666667,11.4478
744.97,18.795,35.5148666667,27.9406,30.7301333333,9.62773333333,10.5494,21.09,12.2984666667,11.4851333333
745.28,18.8175333333,35.4586666667,27.9890666667,30.7258666667,9.65526666665,10.5292,21.0938,12.3354,11.5112
745.60,19.2150666667,35.7993333333,28.3974666667,31.0975333333,10.1532666667,11.0639333333,21.5112666667,12.7788,12.0169333333
745.91,19.2011333333,35.5986666667,28.3493333333,31.0432666667,10.0513333333,10.9493333333,21.4292666667,12.6354666667,11.9802666667
746.23,19.2896666667,35.6356666667,28.3894666667,30.9604,10.2006666667,11.0752,21.4576666667,12.7008666667,12.0099333333
746.55,19.3165333333,35.5087333333,28.4009333333,30.8628666667,10.1774666667,11.0754,21.3582666667,12.6866666666,11.8538666667
746.86,19.4088666667,35.6746666667,28.5066,30.9023333333,10.1214,11.1838666667,21.5216,12.7475333333,11.8574
747.18,19.3147333333,35.6334666667,28.3528666667,30.7804,10.0968,11.1814,21.5014666667,12.7892,11.8406
747.49,19.8392,36.3205333334,28.9913333333,31.3354666667,10.5593333333,11.5924,22.0224666667,13.2738666667,12.3492
747.81,19.915,36.3751333333,29.0926,31.3604666667,10.6542,11.6588666667,21.9676666666,13.328,12.5178
748.12,19.9341333333,36.3960666667,29.2556666667,31.3794666667,10.6662666667,11.5705333333,22.0041333333,13.2724666667,12.3963333333
748.44,19.9462666667,36.3886666667,29.4068666667,31.4264,10.6278,11.4974,21.9952666667,13.2276,12.4499333334
748.75,19.7766,36.332,29.2544666667,31.1785333333,10.395,11.2740666667,21.711,12.9867333334,12.2014666667
749.07,19.5085333333,35.9824,28.8519333333,30.7846666667,10.0008,10.8331333333,21.2786,12.6706666667,11.8106666667
749.38,19.5502,36.2314666667,29.0111333333,30.8608,10.0630666667,10.8107333333,21.2872666667,12.7744,11.892
749.70,19.5591333333,36.3791333333,29.1828,31.0471333333,10.0748666667,10.7823333333,21.3155333333,12.8348666667,11.9759333333
750.01,19.7088666667,36.7131333333,29.3538,31.3408,10.2342666667,10.8287333333,21.568,13.0438666667,12.2162
750.33,19.6861333333,36.6921333333,29.3067333333,31.3489333333,10.2568,10.7126666667,21.4620666667,13.0300666667,12.2360666667
750.64,19.6812,36.6906,29.4038,31.4839333333,10.2087333333,10.679,21.5022666667,12.8631333333,12.2607333333
750.96,19.26,36.302,29.0030666667,31.1134666667,9.76606666667,10.2816,21.1072,12.3866666667,11.8692666667
751.27,19.0537333334,36.05,28.7808666667,30.9658666667,9.56946666666,10.0992666667,21.0242666667,12.2345333334,11.6694
751.59,18.8685333333,35.9027333333,28.5275333333,30.6984666667,9.39000000001,10.0594,20.7171333333,12.0247333333,11.5662666667
751.90,18.8264,35.9317333333,28.5644,30.7704666667,9.39186666667,9.92500000001,20.6777333333,11.9974666667,11.5283333333
752.22,18.8159333333,35.7924,28.6596666667,30.8438666667,9.42593333333,9.90626666666,20.7179333333,12.0064,11.5957333333
752.53,18.8892666666,36.0151333333,28.9584,31.0757333333,9.4958,10.0349333333,20.8754,12.1523333333,11.6708
752.85,18.8862,35.9256666667,28.9482,31.014,9.629,10.1914,20.9288666667,12.1458666667,11.6913333333
753.16,19.0734,35.9946,29.0753333333,31.095,9.81906666667,10.3690666667,21.1273333333,12.2437333333,11.8368666667
753.47,19.2152666667,36.0688,29.2644,31.1844666667,10.1136,10.6640666667,21.3138666667,12.4071333333,12.1104666667
753.79,19.5459333334,36.1151333333,29.4753333333,31.3757333333,10.3976666667,11.0038,21.5786666667,12.6504666667,12.3625333333
754.10,19.6042,35.9637333333,29.4136666667,31.2758,10.4574666667,11.0376666667,21.5525333333,12.6994666667,12.3430666667
754.42,19.5547333333,35.7916,29.4457333333,31.1346,10.365,10.9596666667,21.4256,12.6088,12.2215333333
754.73,19.5269333333,35.7748666667,29.4345333333,31.0802666667,10.4206666667,10.8754666667,21.3538666667,12.5356666667,12.0716666667
755.05,19.542,35.7716,29.4934666667,31.2319333333,10.4388,10.8600666667,21.4894,12.5511333333,12.1262
755.36,19.4156666667,35.5917333333,29.3364,30.9828,10.2691333333,10.8370666667,21.3662666666,12.3284666667,11.9285333333
755.67,19.5165333333,35.6996,29.3959333333,31.0506,10.4132666667,10.9302666667,21.4156666667,12.3847333333,12.0104666667
755.99,19.5598,35.6548,29.2988,30.9138,10.542,10.9379333333,21.3688,12.3399333333,12.1234666667
756.30,19.5231333333,35.6598666666,29.3750666667,30.9024,10.4052666667,10.8336,21.2424,12.3442666667,12.0146
756.62,19.6001333333,35.864,29.5131333333,31.0401333333,10.5054666667,10.9129333334,21.3138,12.6044,12.0902666667
756.93,19.6744666667,35.8330666667,29.5330666667,30.9925333333,10.4536666667,10.8916,21.2311333333,12.6391333333,12.0853333333
757.24,19.3984666667,35.704,29.3138,30.7351333333,10.1992666667,10.5564,20.8629333333,12.3501333333,11.8537333333
757.56,19.0788666667,35.5674666667,29.0590666667,30.4737333333,9.88226666668,10.2175333333,20.5368,11.9337333334,11.4476666667
757.87,19.2344,35.8284,29.2541333333,30.6856,10.1443333333,10.4045333333,20.7392,12.1,11.5643333333
758.18,19.4492,36.1019333333,29.4975333333,30.8202,10.1977333333,10.5384,20.9254,12.147,11.7400666667
758.50,19.4304,35.9830666667,29.5502,30.7043333333,10.1970666667,10.3592,20.8995333333,12.0923333333,11.47
758.81,19.404,35.9717333333,29.486,30.7572666667,10.0744,10.1951333333,20.8054666667,11.9378,11.2966
759.13,19.3286,35.8136666667,29.4217333334,30.6084,9.87686666665,10.1268,20.6676,11.8816666667,11.2478666667
759.44,19.4343333333,35.856,29.5437333333,30.6486,9.75686666667,10.1791333333,20.7561333333,11.8457333333,11.2857333333
759.75,19.3292,35.7174666667,29.472,30.6432666666,9.6382,10.0312,20.6498666667,11.6293333333,11.125
760.07,19.1254,35.4396666667,29.1887333333,30.2804666667,9.31506666668,9.79113333335,20.355,11.1685333333,10.8434666667
760.38,19.0382666667,35.4038,29.1152666667,30.2070666667,9.17753333333,9.73846666667,20.3030666667,10.9654666667,10.6474666667
760.69,18.8368666667,35.2602,29.0263333333,30.0223333333,8.98193333332,9.54653333333,20.2247333333,10.8139333333,10.4756666667
761.01,18.9776,35.4866666667,29.1861333333,30.1613333333,9.0954,9.71546666667,20.4369333333,11.1637333333,10.6905333333
761.32,18.8994666667,35.3911333333,29.1146666667,30.1364666667,9.06733333334,9.69033333331,20.4513333333,11.2598,10.7681333333
761.63,18.7872666666,35.2531333333,29.0131333333,30.0897333333,9.04846666668,9.68860000001,20.3208666667,11.3178,10.74
761.94,18.827,35.3681333333,29.0898666667,30.1674666667,9.072,9.80486666667,20.3239333333,11.387,11.0325333333
762.26,19.1571333333,35.6978,29.4718,30.4787333333,9.41000000001,10.1786666667,20.6572,11.8318,11.5006666667
762.57,19.1497333333,35.8694,29.4852,30.6148666667,9.49866666667,10.1906,20.7472,11.9778666667,11.5340666667
762.88,19.1349333333,35.8618666667,29.532,30.6439333333,9.5828,10.2097333333,20.7822666667,12.0372,11.5408666667
763.20,19.087,35.8603333333,29.4202666667,30.5172666667,9.52426666667,10.1054666667,20.7820666666,12.0214666666,11.4444666667
763.51,19.0040666667,35.7437333333,29.3383333333,30.4944666666,9.53373333333,10.0856666667,20.7584666667,11.9848666667,11.4356
763.82,19.1260666667,35.8334,29.5173333333,30.6004666667,9.74046666667,10.2006666667,20.8951333333,12.0804666667,11.5572666667
764.14,19.3712,36.074,29.8462666667,30.8178666666,9.99226666667,10.4312666667,21.1018666667,12.3192,11.7457333334
764.45,19.5547333333,36.157,30.0701333333,30.9781333333,10.1872666667,10.5342,21.2506,12.4442666667,11.8601333333
764.76,19.5540666667,36.1048666667,30.0336666667,30.9839333333,10.0441333333,10.3928,21.1418,12.2783333333,11.7275333333
765.07,19.6826666667,36.2407333333,30.1774,31.0761333333,10.0884,10.451,21.3005333333,12.4063333333,11.803
765.39,19.6508,36.2326666667,30.1819333333,31.0796666667,9.99266666667,10.3269333333,21.2453333333,12.3712,11.6382666667
765.70,19.1048,35.6766666667,29.6080666667,30.4180666667,9.46200000001,9.67746666667,20.6901333334,11.7913333333,10.9866
766.01,19.2681333333,35.6689333334,29.7397333333,30.3907333333,9.48780000001,9.76186666667,20.8018,11.7866,10.9648
766.32,19.1052666667,35.5321333333,29.649,30.2534,9.21833333333,9.57506666666,20.5478,11.5867333333,10.6842
766.64,19.1420666667,35.4812,29.6868,30.1884666667,9.09306666667,9.47993333334,20.3828666667,11.4803333333,10.6613333333
766.95,19.1731333333,35.527,29.6186,30.2376666666,8.84746666667,9.40020000001,20.2229333333,11.4760666667,10.5076666667
767.26,19.3327333333,35.6502,29.7284,30.327,8.77066666666,9.45806666667,20.1640666667,11.6062666667,10.6527333333
767.57,19.2974,35.6058,29.5091333333,30.1454,8.57313333332,9.30993333333,20.1144,11.4476,10.6419333333
767.88,18.7108666667,35.0053333333,28.9261333333,29.5517333333,7.78453333334,8.66446666667,19.4388,10.7362666667,9.96546666667
768.20,18.4798666667,34.8706,28.6828,29.0811333333,7.60266666666,8.42133333334,19.1543333333,10.6036666667,9.75326666667
768.51,18.1424666667,34.6918666667,28.3628,28.8644,7.28166666666,7.9268,18.7322,10.1677333333,9.42653333334
768.82,18.1216666667,34.7986,28.3008666667,28.7686,7.18626666667,7.86706666667,18.6881333333,10.0208,9.25959999999
769.13,18.4072666667,35.0512,28.6829333333,29.1518,7.38060000001,8.26213333334,18.9878,10.2624666667,9.5672
769.44,18.2311333333,35.1103333333,28.7097333333,29.1458,7.19326666667,7.95286666667,18.9222666667,9.96566666667,9.49386666667
769.76,18.1896666667,35.0076666667,28.4826,29.1518,7.35806666668,8.02713333334,19.0364666667,10.0680666667,9.546
770.07,18.3426,35.0806,28.6131333333,29.5752666667,7.78286666667,8.43933333333,19.4475333333,10.4838666667,9.92566666667
770.38,18.3840666667,35.1206666667,28.9022,29.6160666667,8.07426666667,8.4882,19.6374,10.698,10.0613333333
770.69,17.4558,34.4400666667,28.1306,28.9913333333,7.14686666666,7.47473333334,19.0367333333,9.9048,9.17866666667
771.00,17.2865333333,34.1844666666,28.0308,28.9561333334,7.07,7.51779999999,18.7337333333,9.83386666667,9.07473333333
771.32,17.8825333334,34.6116,28.5052666667,29.4276,7.8856,8.17606666667,19.3891333333,10.4714666667,9.71233333333
771.63,18.261,34.7408,28.7315333333,29.9148,8.33713333333,8.62686666666,19.9162666667,10.8620666667,10.0909333333
771.94,18.4771333333,34.6912,28.9898666667,29.973,8.48626666666,8.9928,19.997,10.9442666667,10.2847333333
772.25,18.375,34.6158,28.8768,29.8772,8.425,8.81913333333,19.9453333333,10.905,10.3139333333
772.56,18.7673333333,34.6576,29.1137333333,29.9710666667,8.778,9.08626666667,20.0884,11.3684,10.5966666667
772.87,18.6844,34.2713333333,28.6522666667,29.6514,8.8442,9.13040000001,19.7869333333,11.5212,10.5406
773.18,18.5723333333,34.1774,28.8082,29.7642,8.74933333333,9.00993333334,19.8045333333,11.4866,10.4188666667
773.50,18.3524,34.2111333333,28.6959333333,29.4308,8.24099999999,8.50833333334,19.4752,11.0210666667,9.82199999999
773.81,18.0331333333,33.6970666667,28.273,29.0230666667,7.629,8.0412,19.1179333333,10.4522,9.53466666668
774.12,17.9061333333,33.369,28.0149333333,28.6371333333,7.38286666667,7.97266666666,18.8462,10.2576666667,9.35033333335
774.43,17.8916,33.3826666667,28.0,28.6206666667,7.16246666667,7.87193333334,19.11,10.243,9.37913333333
774.74,17.6712,33.1734666667,27.7728666667,28.4558666667,6.73993333333,7.59946666667,18.7907333333,10.0083333333,9.3286
775.05,17.2556,32.7932666667,27.4362,27.9392,6.18726666667,6.9672,18.0354,9.52226666667,8.79666666667
775.36,17.3094,32.8968666667,27.335,27.8226666667,6.05286666667,6.83033333333,18.1210666667,9.48006666667,8.69899999999
775.67,17.074,32.4744666667,27.1424,27.7173333333,5.67086666667,6.46806666667,17.8165333333,9.16839999999,8.37440000001
775.98,16.3656,32.2118,26.4693333333,27.2066,4.94286666667,5.611,17.2032,8.25899999999,7.70159999999
776.30,15.7071333333,31.7356666667,25.9752666667,26.5749333333,3.9718,4.67726666667,16.6315333333,7.17466666667,6.76546666667
776.61,15.8283333333,31.7237333333,25.8022666667,26.3644,3.8762,4.54746666666,16.4820666667,7.00053333333,6.87053333333
776.92,15.8805333333,31.5443333334,25.8037333333,26.4499333333,4.05313333333,4.8462,16.5582666667,7.24659999999,7.2396
777.23,15.8205333333,31.6378,25.8574666667,26.5684666667,4.07073333333,4.866,16.7665333333,7.46206666667,7.05200000001
777.54,16.2331333333,32.0626666666,26.4981333333,27.1230666667,4.56033333333,5.23066666667,17.2968,7.88126666667,7.50573333333
777.85,16.2919333333,32.102,26.3676666667,27.2541333333,4.5664,5.11513333333,17.0061333333,7.84873333333,7.23306666666
778.16,16.4526666667,32.4245333333,26.6526666667,27.5791333333,4.77446666667,5.29433333333,17.45,8.00346666666,7.32806666666
778.47,17.0366666667,32.8978666667,27.2685333333,28.2810666666,5.45226666667,6.118,18.3183333333,8.50060000001,8.00153333333
778.78,17.3326666667,33.2061333333,27.5145333333,28.6521333333,6.0554,6.65959999999,18.8166,9.10433333334,8.43306666666
779.09,18.2030666667,33.9926,28.4174666666,29.3318666667,7.1452,7.87166666667,19.6491333333,9.99113333333,9.488
779.40,18.9012,34.5561333333,29.0979333333,30.0549333333,8.0028,8.81086666667,20.4465333333,10.8629333333,10.4518
779.71,19.475,35.2235333333,29.9078666667,30.8793333333,8.91486666667,9.78373333333,21.1455333333,11.7838666667,11.4148666667
780.02,19.2287333333,35.2453333333,29.8822666667,30.7513333333,8.52066666667,9.55286666667,20.9560666667,11.5046,11.1642666667
780.33,19.1296,34.8546,29.7458,30.3017333333,8.21719999999,9.37273333333,20.8556666667,11.1025333333,11.0478
780.64,19.4571333333,35.2332666667,30.3068,30.582,8.54806666666,9.64126666665,21.1563333333,11.069,11.4594
780.95,19.7076,35.4856,30.3337333333,30.8024,8.87153333334,9.96640000002,21.2074666667,11.2748666666,11.5260666667
781.26,19.4912666667,35.3341333333,30.4707333333,30.5124666667,8.78153333334,10.0189333333,21.1654666667,11.211,11.6097333333
781.57,19.9808,35.9506,31.1354,30.9622,9.09933333333,10.5657333333,21.7206666667,11.782,12.0823333333
781.88,19.9264666667,35.9372666667,31.0234666667,30.7563333333,8.95359999999,10.6444,21.6908666667,11.7236666667,12.1532666667
782.19,19.6464666667,35.4036,30.8898666666,30.5794,8.48553333333,10.3083333333,21.3672,11.1254666667,11.8837333333
782.50,19.1133333333,35.0268666667,30.153,29.8906666667,7.53333333333,9.5648,20.8705333333,10.3238666667,11.1746666667
782.81,18.9948666667,34.7487333333,29.8834666667,29.5053333333,6.98426666667,9.07933333333,20.5105333333,10.0964666667,10.6513333333
783.12,18.9042666667,34.5418,29.6998666667,29.3131333333,6.703,9.07146666667,20.3868666667,9.91766666667,10.4774
783.43,19.1802666667,34.8363333333,30.0019333333,29.5920666667,6.93186666667,9.47559999999,20.5586,10.4439333333,10.7695333333
783.74,19.4358,35.2801333333,30.246,29.8792,7.33566666667,9.79439999999,20.7215333333,10.8303333333,10.9995333333
784.05,19.4206666667,35.1881333333,29.8652,29.5916666667,7.23,9.73253333333,20.2977333333,10.6900666667,10.9153333333
784.36,19.4762666667,35.2618,29.9432,29.4640666667,7.14166666667,9.61826666666,20.3572,10.5846666667,11.0596666666
784.67,19.7281333333,35.6136666667,30.1886666667,29.7342666667,7.6242,10.0063333333,20.6695333333,10.708,11.1666
784.98,19.4444,35.1216666667,29.5985333333,29.1484,7.30333333333,9.57833333333,19.9918666667,10.1704,10.7016
785.29,19.4639333333,35.1613333333,29.6769333333,29.0311333333,7.16226666667,9.36426666667,19.9878,10.1360666667,10.5180666667
785.60,20.0159333333,35.9227333333,29.9678,29.2963333333,7.6396,9.68633333333,20.3536666667,10.8684666667,11.0897333333
785.91,20.1316,35.9887333333,30.1714666667,29.414,7.92653333334,9.89226666666,20.638,11.1363333333,11.5868666667
786.22,20.2582666667,36.0190666667,30.1548666667,29.4954666667,7.98973333333,10.0238,20.7350666667,10.9058666667,11.6408666667
786.53,20.3833333333,36.0893333333,29.9682666667,29.3317333333,8.04273333333,9.83400000001,20.6486,10.8659333333,11.6448666667
786.84,20.3935333333,36.0569333333,30.0565333333,29.4486666667,8.3382,9.93960000001,20.7908666667,10.8395333333,11.7748666667
787.14,20.8146666667,36.7376666667,30.7244,30.0866,8.73773333334,10.367,21.2564,11.462,12.2458
787.45,20.5232,36.6704666667,30.6104,30.0379333333,8.68019999999,10.4626666667,21.3348666667,11.498,12.1388
787.76,20.4339333333,36.7341333333,30.6696,29.9289333334,8.53346666666,10.5461333333,21.3693333333,11.5863333333,12.2221333333
788.07,20.6915333333,36.4800666667,30.7116,29.8686,8.47846666667,10.4122,21.3236666667,11.6176666667,12.3313333333
788.38,21.0735333333,36.8996,31.2809333333,30.2292,9.1012,11.1899333333,21.7757333333,12.2052666667,13.0786666667
788.69,20.9830666667,37.0253333333,31.4146,30.5516,8.99346666666,11.4436,21.7077333333,12.2810666667,13.3006
789.00,21.0841333333,37.2767333333,31.7860666667,30.9444666667,9.23553333334,11.8485333333,21.9332,12.5026666667,13.4251333333
789.31,21.0408666667,37.0874,31.8123333333,30.8084666667,9.09560000001,11.7312,21.6610666667,12.584,13.2484666667
789.62,20.8416,37.188,31.8808666667,30.7672666667,8.96099999999,11.9515333333,21.7094666667,12.6592,13.4042
789.92,20.5606666667,36.9112666667,31.7607333333,30.5266666667,8.66453333332,11.9939333333,21.5274666667,12.4115333333,13.3559333333
790.23,20.9638666667,37.0549333333,32.0214,30.6521333333,8.8812,12.3656,21.8282,12.5682666667,13.8420666667
790.54,21.2239333333,37.0173333333,31.9892,30.6914666667,9.2194,12.8142666667,22.1499333333,12.6942,14.197
790.85,21.8228666667,37.2698,32.2922,30.9762666667,9.73486666667,13.3962,22.4002,13.1527333333,14.8183333333
791.16,21.9952,37.0229333333,32.2643333333,31.0174666667,10.0436666667,13.7688,22.601,13.262,15.1583333333
791.47,21.7766666667,37.2946,32.2108,31.0358,10.0222,13.9916666667,22.7376666667,13.2566,15.3847333333
791.78,20.9340666667,36.4033333333,31.0863333334,30.1852,9.25513333333,13.1645333333,21.9134666667,12.3416666667,14.4486
792.08,21.136,36.5339333333,31.1236,29.9336666667,9.67260000001,13.2048666667,21.9776666667,12.5663333333,14.6186
792.39,20.9917333333,36.2752,30.8001333333,29.4458666667,9.42093333332,13.1208,21.7625333333,12.1292666667,14.6
792.70,21.1390666667,36.5826,30.748,29.6090666667,9.66786666667,13.2366,21.8159333334,12.1773333333,14.5354666666
793.01,21.1047333333,36.1646666667,30.6574666667,29.4728666667,9.82566666665,12.93,21.5501333333,11.9556,14.2995333333
793.32,21.2348666667,36.2662666667,30.7541333333,29.6587333333,9.81033333335,12.7646,21.4623333333,12.0944,14.2689333333
793.62,21.1054666667,36.3447333333,30.5804,29.441,9.48333333333,12.4736666667,21.2451333333,12.0796,13.8756
793.93,20.8360666667,36.0546,30.2536666667,29.2556666667,8.96559999999,11.896,20.755,11.5676,13.4016
794.24,20.9555333333,36.4150666667,30.522,29.4102666667,9.05946666668,11.7648666667,20.854,11.7817333333,13.5532
