wavelength,Back_TanHeim,Belly_TanHeim,Breast_TanHeim,Crissum_TanHeim,Crown_TanHeim,DorTail_TanHeim,Patch10_TanHeim,Rump_TanHeim,Throat_TanHeim,WingTip_TanHeim
204.22,177.9662,159.435133333,164.180933333,188.813666667,178.531066667,173.446333333,177.062066667,164.067866667,151.299533333,191.751466667
204.60,188.627466667,180.2614,179.084933333,209.6732,196.9934,188.366,195.032733333,180.392066667,166.536,214.771
204.98,172.969666667,158.909133333,165.333333333,191.7576,184.0,172.7274,179.1514,160.121266667,149.9394,189.8184
205.36,182.619066667,158.6904,166.785733333,199.0476,189.0476,174.761866667,180.000066667,168.571333333,152.1428,203.3334
205.74,229.1472,189.457333333,203.2558,250.0774,223.255933333,213.9536,217.0542,201.240333333,186.666666667,245.271333333
206.12,282.285666667,223.238066667,239.619066667,295.999933333,269.7142,266.095266667,268.190533333,240.5714,221.3334,291.238066667
206.50,348.444533333,276.666666667,303.7778,365.5556,326.222266667,322.2222,320.4444,293.1112,258.6666,364.222266667
206.87,345.4902,257.451066667,298.431333333,346.862666667,320.196,319.803866667,315.686266667,287.451,242.156866667,328.6274
207.25,300.3252,229.593466667,279.512133333,309.1058,288.292733333,288.130066667,282.764266667,262.9268,222.601666667,293.170666667
207.63,250.933333333,189.2,226.666666667,254.8,239.866666667,237.6,230.533333333,212.933333333,187.333333333,238.933333333
208.01,188.6956,141.835866667,171.690933333,191.6908,178.937266667,174.9758,167.632933333,156.425133333,139.0338,176.521866667
208.39,193.978666667,140.6452,173.870866667,199.247333333,187.096733333,178.602066667,167.849466667,159.784733333,149.1396,180.430066667
208.77,216.309466667,153.5714,194.999933333,223.333333333,198.5714,201.785866667,184.0476,173.333333333,165.119,204.285733333
209.14,233.725466667,176.732133333,221.437933333,253.071866666,216.8628,224.052333333,203.1372,197.7778,190.588266667,226.4052
209.52,225.091,174.4242,217.454666666,245.333333333,210.0606,221.939466666,191.151466667,186.666733333,184.9698,208.848466667
209.90,233.0718,177.3856,230.588333333,251.764666667,224.3138,232.549066667,195.0326,197.5164,191.503266667,223.7908
210.28,210.060666667,154.181866667,207.878666667,223.151466667,195.5152,201.818266667,164.242333333,173.696866667,170.060666667,196.242466667
210.66,164.7888,122.9108,167.887333333,178.685466667,158.403866667,165.352066667,136.431866667,142.1596,144.506866667,158.028266667
211.03,155.502133333,127.7108,156.305266666,168.1928,147.871533333,155.582466667,135.903466667,137.429733333,144.417533333,155.9838
211.41,174.328333333,132.238933333,164.676666667,182.786133333,164.676466667,168.2588,147.1642,148.656666667,155.223866667,169.751266666
211.79,205.5738,164.918066667,198.032733333,211.038266667,196.3934,203.825133333,174.535533333,182.732266667,183.06,197.486333333
212.17,261.560266667,204.8228,246.524866667,265.8156,243.4042,258.014066667,228.652533333,230.922,217.872333333,248.227066667
212.55,248.9796,191.700733333,224.897933333,252.925266667,230.612266667,236.462533333,213.7414,210.3402,205.578333333,234.285866667
212.92,226.3388,184.918,207.103733334,221.6394,218.360666666,212.8962,195.191266667,195.081866667,195.956266666,210.3826
213.30,187.5556,152.6222,164.533266666,179.200133333,179.822133333,175.377733333,159.377933333,158.933466667,152.8,176.0
213.68,186.368133333,153.034866667,159.004933333,175.820866667,180.497466667,170.447866667,162.6866,157.413066667,149.751333334,185.7712
214.06,166.6666,141.244466667,143.199933333,158.311266667,161.866666667,150.2222,149.155666667,141.244333333,136.1778,165.6888
214.44,159.8174,138.4474,140.274066667,155.4338,161.826466666,149.315066667,155.433733333,140.821933333,138.1736,164.2924
214.81,168.333666667,135.729333333,135.0002,152.1878,163.021066667,153.125333333,158.437933333,143.437733333,137.083733333,171.979466667
215.19,192.8888,155.7038,156.0,182.222266667,196.148133333,177.333266667,184.5926,162.3704,157.037,205.6296
215.57,212.407333333,166.6666,162.7778,191.481266667,207.222133333,190.555733333,195.1852,161.666733333,177.962933333,221.1112
215.95,124.7778,98.8887999999,93.0000000001,111.777866667,122.666666667,112.777733333,123.777866667,93.0000666666,110.0,130.2222
216.32,138.867866667,108.176066667,101.383533333,117.987466667,143.018866667,116.603866667,131.698066667,104.9056,133.710733333,144.276733334
216.70,127.777733333,101.666733333,100.4166,110.416733333,145.694533333,112.6388,123.0556,104.444466667,131.6666,145.972333333
217.08,111.407333333,76.2962,69.4814666666,93.3333333334,129.7778,93.6296666667,107.851866667,89.3334000001,110.518533333,130.8148
217.46,119.809466667,66.4761333334,64.381,88.3809333333,133.523733333,84.1906000001,106.2858,86.4762666667,128.000066667,128.571533334
217.83,153.086533333,75.8025333333,85.6790666666,115.555466667,175.802466667,123.703666667,144.9384,107.901266667,169.382733333,143.950666666
218.21,125.6566,60.4040000001,58.3838666666,87.4747333334,134.545333333,114.5454,117.575733333,94.5455333333,137.171666667,112.929266667
218.59,220.333333333,119.333333333,89.9999999999,155.666666666,241.333333333,201.666666667,171.333333333,165.0,212.0,200.0
218.97,188.444333333,152.444466667,122.666733333,168.000066667,223.3334,192.000066667,176.666533333,162.444533333,199.777733334,171.333266667
219.34,158.1196,113.162533333,100.5128,122.735133333,174.017133333,154.53,137.777733333,127.863333333,157.436,136.068466667
219.72,157.8862,129.593466667,113.4958,131.7074,178.699266667,164.7154,150.081333333,137.0732,157.886133333,139.0244
220.10,411.6666,319.4444,260.0,323.333133333,477.222266666,435.555533333,376.666733333,354.444333334,393.333266667,354.444466667
220.47,155.061733333,123.2098,99.5062000001,119.753066667,184.197466667,191.851933333,157.037,123.9506,156.296266667,138.271533334
220.85,122.8788,108.333266667,82.1210666667,106.2122,138.333333333,151.0606,131.060666667,100.151466667,110.909133333,110.606133333
221.23,87.6190666667,75.8333333333,62.5000666666,79.762,97.9762666667,120.4762,98.8096666667,68.8095333333,84.0476666667,73.9287333333
221.61,85.9648666667,77.8946666667,63.7425333333,83.0409333333,106.549666667,126.783533333,98.0117333333,71.93,86.6666000001,75.0877333333
221.98,99.2727333335,94.0605333334,73.3331333333,90.4243333333,120.000066667,136.727266667,116.605933333,82.7878,92.6059333334,92.3635999999
222.36,110.085466667,104.273533333,76.9230666666,88.3760666666,142.905933333,158.290466667,135.7266,79.4872,104.2736,102.393266667
222.74,68.5333333333,64.1333333335,42.0000000001,52.0,91.8666666666,107.866666667,89.8666666668,41.3333333333,74.1333333333,52.3999999999
223.11,46.3887999999,46.2500666667,20.5555333333,28.3333333333,71.5276666667,82.3611333333,69.7221333333,15.2777333333,55.5556666666,31.3889333333
223.49,38.2857333334,40.381,-8.5714,13.9049333333,70.0952666667,83.8095333333,76.7618,1.5238,53.1428666666,21.9048
223.87,30.3510000001,39.9999333335,-14.9122666667,15.614,63.5087333333,77.1929333333,63.5088,7.89473333333,48.7719333333,29.6490666667
224.24,38.6395333333,46.8028666667,3.2652,27.8912,67.8910666666,74.0136,67.6190666667,26.1223333333,59.4557333333,43.2653333333
224.62,70.1235333334,80.9875333333,-7.16046666666,54.5677999999,127.9012,127.654466667,109.876666667,58.5186,98.5183999999,54.8149333335
225.00,-2.38827252967e+14,-2.60151114839e+14,1.35193284269e+15,3.15593155706e+14,-9.51044239493e+14,-1.01075105273e+15,-8.1457152351e+14,1.91914756847e+14,-7.42070393146e+14,1.79120439726e+14
225.38,-203.333333334,-306.666666666,1016.66666667,423.333333333,-706.666666667,-839.999999999,-730.000000001,33.333333334,-506.666666667,123.333333331
225.75,-12.8887333334,-7.11106666646,193.777866667,79.9999333334,-51.5554666667,-87.9999999999,-99.9999333333,61.3332666667,-26.6666666666,29.777866667
226.13,12.4998666667,19.9999333333,142.500066667,71.9444666666,-16.9445333333,-28.8890666667,-31.9442666667,52.4999999999,-9.44440000019,51.9444
226.51,48.6364666666,45.9092000001,117.575733333,70.9090000001,28.3333333333,15.6061333333,21.6665333333,61.9696666667,33.0302000001,72.8788666665
226.88,35.5914,36.2366,84.3012000001,55.8063999999,22.258,14.6236666667,13.0106666667,45.1613333333,25.6988666667,53.1183333334
227.26,36.25,44.8333333334,79.25,52.5,29.8333333333,16.3333333333,22.6666666667,44.8333333333,33.25,53.4166666667
227.64,37.7060666667,40.7885333333,72.5448666667,50.2507999999,26.8100666667,19.1398,28.889,48.9606,34.8387333333,53.9068
228.01,36.4150666667,40.5032,67.7358,48.5533333333,24.2766,20.7547333333,27.6099333333,50.5031333333,34.6539333333,53.1446666667
228.39,42.2950666667,45.9564,68.7432,51.858,33.3332,28.6885333333,37.0492,58.8524,45.4098666667,60.0546
228.76,44.2857333333,50.1587333333,69.9999333333,54.8677333333,37.8308,31.1110666667,38.4127333333,62.6984,45.4498,58.9418666667
229.14,48.4656,53.3332666667,72.1694666667,55.8730666667,40.582,33.9152666667,43.7036666667,62.2750666667,47.672,62.3809333333
229.52,45.6821333333,47.4273333333,66.8904,48.9932,36.4207333333,34.9889333333,41.9239333333,59.6420666667,42.0133333333,55.4808666667
229.89,54.5122666667,51.0975333333,70.5285333333,54.9186666667,42.8862,40.6502666667,45.5284666667,63.374,48.0080666667,60.8536666667
230.27,62.8449333333,56.3482,80.0849333333,62.7601333333,48.1102666667,47.0913333333,53.3334,71.9320666666,56.7302666667,69.5542
230.65,53.7559333333,48.3097333333,73.5212,53.1454,34.6949333333,36.8545333333,39.7184666667,63.4741333333,46.2441333333,59.1081333333
231.02,58.3223333333,51.4790666667,76.4238666667,56.1148,40.0882666667,41.7217333333,44.989,66.7990666667,51.6997333333,60.2648
231.40,56.8228,45.5208666667,77.5000666667,57.6042666667,33.1249333333,40.2084,44.1145333333,66.8750666667,49.0625333333,57.4479333333
231.78,52.4324666667,40.1200666667,76.6367333333,52.3723333333,28.5287333333,32.3724,36.2163333333,63.6636666667,43.4834666667,54.0541333334
232.15,53.707,41.7444666667,76.5110666667,52.0248,29.4081333333,34.2055333333,39.1276666667,65.3583333333,46.1058666667,53.3333333333
232.53,48.8235333333,35.1634666667,72.2222666667,49.5426,24.9019333333,27.0588666667,32.7450666667,61.3726,35.098,43.8561333333
232.90,50.0952666667,33.4603333333,70.6031333333,46.7301333333,22.6032,26.8572,31.6191333333,63.7460666666,36.3174666667,43.5554666667
233.28,38.2963333333,13.3332666667,62.0740666667,37.6296,4.96299999999,13.0369333333,15.4074666667,55.0371333333,25.7037333334,32.3703333333
233.66,50.7246,23.8646666667,86.0869333333,52.3673333333,6.08699999999,21.9326,25.7970666667,74.2994000001,46.1836666667,46.6667999999
234.03,41.3834666667,10.6918666667,81.5093999999,43.1446666667,-16.7295333333,3.39620000002,22.1383333333,79.3712666667,34.2138000001,30.3144000001
234.41,40.8332666667,5.0,86.5277333333,31.9445333333,-19.8612,-6.66666539997e-05,11.8055333333,81.1111333334,19.0279999999,19.5832666666
234.78,44.7798666667,-0.50313333332,81.2578000001,32.83,-6.41499999999,5.15726666668,20.1258,84.6540666666,24.7798,23.5221333333
235.16,7.42866666666,-59.0475333333,57.7143333334,-19.0474666667,-69.7141333334,-53.9047333333,-35.0475333333,63.9999999999,-29.1428666667,-23.4286666665
235.54,18.4616666667,-14.8718666667,42.5641333333,6.66666800004e-05,-22.8717333333,-18.4615333333,-15.8974666667,46.359,-6.15386666658,-3.5896
235.91,24.7222666667,7.63893333332,43.6806,15.7639333333,-3.81946666668,6.87499999999,3.88900000002,47.2917333333,14.5139333333,10.625
236.29,25.5892,7.54206666665,42.6262666667,18.3164,0.673333333334,5.7912,-0.471466666672,43.7037333333,12.1885333333,12.7272666667
236.66,27.7286666666,14.6313333333,43.5398666667,20.1769333333,3.42186666666,11.9764,2.06493333334,41.829,15.5162,18.3480666667
237.04,20.8332666667,7.38100000002,36.131,15.4761333333,-1.30953333333,7.08346666667,-3.15473333334,31.7855333333,11.25,11.1905333333
237.41,30.0750666667,26.3659333333,43.1579333333,29.3733333333,11.5788666667,19.9999333333,12.6817333333,45.3132666667,21.0524666667,22.7067333333
237.79,25.0876666667,22.9824666667,33.3771333333,24.4736,11.2280666667,14.8684666667,7.67553333333,36.1402666667,14.2104,18.0700666667
238.17,24.5237333333,23.6112,34.9999333334,26.0712666667,12.4205333333,16.9443333333,9.56353333335,35.0793333333,16.5872,19.7619333333
238.54,17.6015333333,20.5691333333,28.4551333333,21.3822,8.61780000001,12.0325333333,6.7072,31.8699333333,13.374,16.7073333333
238.92,15.4254666667,21.3120666667,25.9220666667,20.3192666667,8.40426666668,12.7306,8.90073333332,30.0708666667,14.0425333333,16.8439333333
239.29,16.2481333333,21.1783333333,25.7674666667,21.3023333333,8.80606666667,13.8294,9.73646666667,28.5891333333,15.2866666667,16.5272
239.67,16.1213333333,22.7272666667,26.0302666667,19.8182,10.0,15.2727333333,12.1514666667,30.2727333333,16.3029333333,18.2121333333
240.04,11.7628666667,15.5448,17.3717333333,12.0834,-6.66666680001e-05,7.40379999999,5.09613333333,21.7627333333,6.89106666667,11.2819333333
240.42,15.0666666667,17.84,18.2133333333,14.3733333333,3.09333333333,11.6,11.2266666667,23.7066666667,11.8933333333,14.2666666667
240.79,16.1601333333,18.2097333333,17.88,12.5089333333,3.50993333333,10.3885333333,12.344,22.6618,12.7208666667,14.1341333333
241.17,13.3333333333,14.6012,15.7376666667,8.10913333333,1.5738,8.43706666665,9.989,20.9180666667,10.0110666667,13.1148
241.54,9.31286666666,8.06153333332,10.2153333333,1.74366666667,-2.68733333333,2.48206666667,5.0256,14.4410666667,5.8052,8.47180000001
241.92,10.5806,7.99613333333,12.3408666667,3.83893333333,-2.28453333333,4.28846666667,6.9476,16.1609333333,7.41579999999,8.27713333335
242.29,7.82366666666,4.8118,8.24606666667,0.661066666665,-5.03213333334,2.75493333333,4.4996,13.8843333333,5.54639999999,5.61980000001
242.67,9.37446666667,6.2382,8.5862,1.69673333333,-3.0164,3.99319999999,5.34706666667,14.1560666667,7.72926666666,6.0668
243.05,12.2586666667,8.2116,10.3274666667,3.24106666667,-0.856333333332,6.44833333333,7.35520000001,15.2644666667,9.33666666667,8.29553333333
243.42,14.4,10.1833333333,12.4666666667,5.15,1.26666666667,7.81666666667,10.5,17.9,11.8833333333,11.0833333333
243.80,17.274,12.1183333333,14.8597333333,8.72266666667,3.59799999999,10.3738666667,12.7882,19.7196666667,14.4548666667,12.8972
244.17,20.3227333333,16.0562,19.2702,13.7825333333,8.81413333333,14.7788,16.8140666667,23.7192666667,19.1718666667,17.3194
244.55,18.395,14.2662666667,17.2977333333,11.0151333333,6.7216,13.1550666666,14.5540666667,21.6186666667,17.1742666667,15.1166
244.92,17.6722666667,13.9659333333,17.1916666667,11.1701333333,7.64059999999,13.6243333333,14.3580666667,21.7710666667,17.4826666667,14.7629333333
245.30,20.2162,16.6212,19.5108666667,14.1183333333,9.89753333333,14.9374666666,16.9056666667,23.7542666667,19.7611333333,16.0978
245.67,19.9081333333,16.6922,19.8163333333,14.6095333333,10.4542,15.3852666667,17.0801333333,23.4302666667,19.8878,16.2327333333
246.05,19.2407333334,15.8425333333,18.6852666667,13.6296,10.8795333333,15.0646666667,16.7500666667,22.9537333333,19.4628,16.7129333333
246.42,20.7822666667,16.9454666667,20.2747333333,14.7232,12.6925333333,15.9634666667,17.9442,23.271,20.0416,18.1441333333
246.79,20.4527333333,16.3309333333,19.7657333333,14.8166,11.8737333334,15.5269333333,17.6033333333,22.3809333333,19.2662666667,17.8377333333
247.17,19.0443333333,14.8852666667,17.9206,13.2264,10.627,14.3042,15.8792,21.2308666667,18.0276,16.5902
247.54,17.5975333333,13.7538666667,16.3513333333,11.8692666667,9.20419999999,13.1456,14.3692666667,19.9624666667,16.6516666667,14.9774666667
247.92,15.3698666667,11.7466666667,13.8062,8.85573333332,6.69720000001,10.6254666667,11.9069333333,17.6354,14.1266666667,12.8450666667
248.29,14.4417333333,10.7103333333,12.3028,7.29899999999,5.808,9.02419999999,10.406,16.1513333333,12.8648666667,11.2178666667
248.67,14.0383333333,10.6651333333,12.5801333333,7.38773333333,5.98553333333,9.08653333335,10.3926,15.8414,13.077,10.9936
249.04,12.3835333333,8.97239999999,11.0363333333,6.10533333334,4.24006666667,7.3056,9.11053333335,14.0502,11.3730666667,9.68913333333
249.42,12.1352,8.8648,10.7296666667,6.21619999999,4.5946,7.83773333334,9.2702,13.4234,11.2973333333,9.973
249.79,12.3373333333,8.7672,9.78306666667,5.04940000001,4.21106666666,7.58386666667,8.44173333334,13.1558666667,10.6115333333,9.50693333333
250.17,11.9003333333,8.72273333334,9.47046666667,4.891,3.67606666667,6.52133333333,7.72586666667,12.4922666667,9.61586666666,8.69173333333
250.54,9.97193333333,7.944,7.37253333334,3.96640000001,2.12886666667,5.78146666666,6.64433333333,11.1372,8.58266666667,7.55186666666
250.92,9.18813333334,7.73746666667,6.75873333332,3.0052,1.8076,5.19293333333,6.7012,11.0882,8.5896,6.55166666666
251.29,10.0519333333,9.2664,9.56680000001,4.795,3.26986666667,6.38933333333,8.98906666667,12.5360666667,9.94800000001,7.54486666665
251.66,10.576,9.45893333333,9.79646666667,5.61946666667,4.16513333333,7.1668,10.3198666667,12.7748666667,10.7502666667,8.47013333333
252.04,11.4218666667,10.0634,11.1571333333,6.88540000001,5.5268,8.37073333333,11.9746,14.5768,12.5964666667,9.38400000001
252.41,11.2855333333,9.8196,11.6580666667,7.295,5.6312,9.01686666667,12.3210666667,14.7412,12.6701333333,10.0988666667
252.79,11.0088666667,9.81720000001,11.4336,7.70499999999,6.28906666665,9.2036,12.3068666667,15.646,12.4836666667,11.0326
253.16,11.7606,11.0329333333,12.1245333333,8.216,7.42973333334,10.5869333333,13.2394666667,16.5258,12.8874,11.4202666667
253.54,11.2401333333,10.5504666667,11.0586,7.05386666666,6.72713333334,10.5383333334,12.4744,16.4790666667,12.4259333333,10.0423333333
253.91,8.72186666667,8.04513333333,9.32333333333,5.25053333333,4.33586666667,7.76940000001,11.4034666667,14.8496666667,10.4887333333,7.85720000001
254.28,7.66726666666,7.87526666667,8.16119999999,4.28853333333,3.01493333333,7.51133333332,10.2404666667,13.4113333333,10.3574,7.08253333333
254.66,7.25459999999,6.68,7.42813333333,3.6474,3.153,5.69133333333,9.01800000001,12.1842666667,9.88646666665,6.80019999999
255.03,9.97306666666,9.22060000001,9.66393333334,6.10213333333,6.49186666667,8.29306666665,10.5511333333,14.3548,11.7608,9.66393333334
255.41,10.2692,9.33053333333,9.06846666667,5.60379999999,6.36300000001,8.53006666667,10.4071333333,13.4576666667,11.3595333333,9.02699999999
255.78,9.9244,8.89353333333,8.9348,4.35739999999,5.86933333333,6.92786666665,9.51200000001,12.3574666667,10.3368,7.91753333333
256.15,10.7830666667,9.22973333333,10.1746666667,4.9708,7.59873333333,8.03886666667,10.4725333333,11.7411333333,11.042,8.1424
256.53,11.8586666667,10.6476,11.2349333333,5.6716,9.08880000001,8.26133333334,11.7505333333,13.2254,12.4342,9.20860000001
256.90,8.01579999999,6.26986666667,7.51713333334,1.13373333333,4.53519999999,3.3788,7.80033333333,9.63726666666,8.68493333333,4.7732
257.28,7.73013333334,4.8056,6.18420000001,0.905999999999,3.3382,2.31413333333,6.61740000001,9.03973333333,7.85813333334,4.65773333333
257.65,7.33866666667,3.64286666667,6.481,0.344866666667,2.92666666667,1.4678,5.69406666666,8.58553333332,7.5332,4.306
258.02,7.93073333334,4.0482,6.85479999999,1.422,3.82233333334,2.21213333333,5.41753333333,8.61539999999,8.43486666667,5.10913333333
258.40,7.89173333334,3.38406666667,6.91726666666,0.900133333334,3.68853333333,1.9966,5.6108,8.63626666666,8.2842,5.2114
258.77,8.9906,4.35493333333,8.0024,2.04333333333,4.06833333333,3.5134,6.65446666667,9.96033333334,9.42973333333,6.08113333333
259.15,8.3192,3.3334,7.4508,1.48906666666,3.0174,2.61133333333,5.87713333333,9.42453333333,8.78726666666,5.40873333333
259.52,7.00939999999,1.90093333333,6.10446666667,0.2196,1.90633333333,1.328,4.209,8.35893333334,7.52879999999,4.4336
259.89,7.24513333333,1.85386666667,6.0934,0.3098,1.8488,1.73513333333,3.9918,8.69086666665,7.59626666665,4.48746666667
260.27,7.45313333333,2.01946666667,5.91566666667,0.964066666666,1.65906666667,1.5374,4.04366666667,8.92953333331,7.54939999999,5.02786666667
260.64,7.60666666667,1.98166666667,6.24493333333,1.05186666667,1.52946666667,1.67693333333,4.00406666666,9.24799999998,7.65760000001,5.28446666667
261.01,9.88113333334,3.86233333333,8.03333333333,2.91053333334,3.27013333333,3.92806666666,5.83146666667,10.8478666667,9.35466666667,7.1222
261.39,10.6762,4.6378,8.85513333333,3.41313333333,3.85513333334,4.96266666667,6.7518,11.7039333333,10.3833333333,7.67293333334
261.76,9.8774,4.1402,7.91319999999,2.86026666667,2.8882,4.50200000001,6.2104,10.9460666667,9.84973333333,7.27886666666
262.13,10.6392,4.7884,8.56286666666,3.2402,3.33653333333,5.73053333333,6.8948,11.6592666666,10.3150666667,7.77686666666
262.51,12.0997333333,6.1106,9.49826666667,4.97293333333,4.62766666667,6.93526666667,7.91326666667,13.2502666667,11.6587333333,8.72480000001
262.88,11.7164,5.7872,8.88653333333,4.02826666667,3.9858,6.34053333332,7.36873333334,12.8580666667,11.1205333333,8.34046666667
263.25,11.3116666667,5.69446666667,8.32560000001,3.07853333333,4.159,6.50460000001,7.43833333333,12.4305333333,11.2190666667,8.10953333334
263.63,11.6585333333,5.80066666667,8.75826666666,3.98693333333,4.65693333333,7.05066666667,8.31706666667,12.6145333333,11.9364,8.44779999999
264.00,10.6478,4.87353333333,8.42560000001,3.22613333333,3.83526666667,6.6066,7.98793333333,12.0121333333,11.4972,7.69626666667
264.37,10.9068,4.79273333333,8.73920000001,2.9966,4.30906666667,7.26253333333,7.46100000001,12.2021333333,11.468,7.86693333333
264.75,9.79133333332,3.4994,7.15200000001,1.91573333333,3.18433333333,6.22393333334,6.84566666667,10.5916666667,10.362,6.64966666667
265.12,10.7473333333,5.45453333333,8.84046666667,3.96773333333,4.897,7.18386666667,8.20200000001,11.992,12.0080666667,8.7678
265.49,10.8275333333,5.62053333333,9.38326666666,4.83993333333,5.37093333333,7.27546666668,8.00933333334,12.1233333333,12.5681333333,9.42246666666
265.87,11.433,6.33986666667,9.56306666667,5.3744,6.00533333333,7.10000000001,8.40740000001,12.6643333333,12.6188,9.88980000001
266.24,11.8428666667,6.96766666667,10.3891333333,6.04986666667,5.74886666667,6.83546666668,8.89126666666,13.2818666666,12.7312,10.58
266.61,10.3580666667,5.5076,9.16933333333,4.31886666667,4.2452,5.45593333333,7.44180000001,11.8050666666,11.1996666667,9.10293333333
266.98,10.5305333333,6.0836,9.82086666665,5.05793333333,5.3178,5.76046666668,7.77653333333,12.4130666667,11.4014666667,9.07613333334
267.36,11.9611333333,7.42899999999,11.9474,7.06146666667,6.38953333333,7.09626666667,9.08526666667,13.9917333333,12.3076,10.6998666667
267.73,12.7872666667,8.48,12.7199333333,7.67773333333,6.82166666667,7.75186666666,9.67973333333,15.2274666666,13.185,11.5402666667
268.10,14.5152666667,10.0489333333,13.8490666667,9.25240000001,8.18153333333,9.14126666667,11.1069333333,16.3826,14.5608,13.3463333333
268.48,14.2866666667,9.68560000001,13.8562666667,9.14266666666,7.79206666667,8.8912,11.334,16.6501333333,14.6972,12.9626666667
268.85,14.335,9.46993333334,13.9447333333,9.20313333332,7.78533333333,8.49453333333,11.1609333333,16.1952666667,14.6536,12.8
269.22,13.6076,7.99880000001,12.7848666667,7.95953333333,6.6276,6.97359999999,9.82053333334,15.1876666667,13.3724,11.394
269.59,13.1727333333,6.78213333333,12.0243333333,6.981,5.4604,6.04426666666,9.42566666666,14.5974,12.3901333333,10.5485333333
269.97,14.3374666667,7.68946666666,13.4769333333,8.25693333334,5.962,7.30913333333,10.3960666667,15.4412666667,13.1650666667,11.5870666667
270.34,14.0420666667,7.93393333333,13.1292666667,8.24019999999,6.6666,7.68166666667,10.1441333333,15.4474666667,13.3753333333,11.814
270.71,14.3899333333,8.38366666667,13.6836,8.61326666667,7.03986666666,8.31466666667,10.1695333333,15.4292666667,13.5170666667,12.3283333333
271.09,13.853,7.667,13.2159333333,8.28159999999,6.16926666667,8.01340000001,9.57806666667,15.0599333333,12.9701333333,11.886
271.46,13.5108666667,6.9678,12.5160666667,7.95693333333,5.8386,7.47306666666,9.043,14.7795333333,12.7687333333,11.3762
271.83,13.5578666667,7.18913333333,12.5444666667,8.22359999999,5.8776,7.47653333333,8.9968,14.5767333333,12.6124666667,11.5464666667
272.20,13.0748,6.8948,12.5729333333,8.06080000001,5.7186,7.0572,8.52726666667,14.3522666667,12.1724,11.4879333333
272.58,13.4222,7.18546666667,12.7599333333,8.23326666667,5.9254,7.2154,8.31733333334,14.2029333333,12.1868,11.7469333333
272.95,13.8789333333,7.88593333333,13.3088,8.62833333333,6.68146666667,8.13166666666,8.64293333333,15.0934,12.7088666667,12.1336666667
273.32,14.1788,8.309,13.9262,9.18853333333,7.27413333333,9.04766666667,9.2178,15.6074,12.8521333333,12.5024666667
273.69,14.8496666667,9.37013333333,14.7916,10.1259333333,8.43026666666,9.80133333333,9.84006666665,16.2743333333,13.469,13.3768666667
274.06,15.0864,9.74913333333,14.8283333333,10.2751333333,8.94093333333,9.94886666667,9.93426666668,16.5425333333,13.6255333333,13.757
274.44,15.3856666667,9.50313333333,14.8164666667,10.2172,8.91886666667,9.57306666667,9.78773333333,16.5692666667,13.4084,13.5331333333
274.81,15.6029333333,9.46566666666,14.9008,10.5140666667,9.0942,9.35880000001,10.2086,16.8244666667,13.6844666667,13.7914
275.18,15.1924666667,8.81913333334,14.2970666667,9.55746666667,8.6462,8.67753333333,9.30073333333,15.9885333333,12.9877333333,13.239
275.55,15.2986666667,8.72959999999,14.3919333333,9.03913333333,8.1814,8.24106666667,8.9576,15.8413333333,12.8502,13.2029333333
275.93,15.9769333333,8.931,14.8832666667,9.43106666665,8.4034,8.21666666666,9.50799999999,16.1802666667,13.4486666667,13.4873333333
276.30,16.2292666667,9.33566666666,15.4430666667,9.68439999999,8.84820000001,8.58819999999,9.72873333333,16.6776666667,13.8260666667,13.4274666667
276.67,16.2716666667,9.97513333333,15.6476,9.91980000001,8.79326666666,9.0638,10.2511333333,17.2162,14.0680666667,13.8470666667
277.04,16.4475333333,9.92679999999,15.9358666667,10.2304,8.381,8.80266666666,10.5002666667,17.7909333333,13.828,14.1932666667
277.41,16.9536,10.412,15.9136,10.4235333333,8.44553333333,8.63886666667,10.6508666667,18.1699333333,14.2994666667,14.3962
277.79,16.6752,10.6362,15.9004,10.3704666667,8.25553333333,8.49313333334,10.5061333333,18.3375333333,14.5377333333,14.4190666667
278.16,16.534,9.98013333333,16.5226666666,10.2850666667,8.35453333333,8.54640000001,10.4318666667,18.5322,14.5638666667,14.0050666667
278.53,15.686,9.28186666667,16.1497333333,9.49986666668,7.54946666667,8.31520000001,10.0028666667,17.7927333334,14.0597333333,13.3388666667
278.90,15.5260666667,9.46273333333,16.0965333333,9.319,7.53053333333,8.36646666667,9.97219999999,17.9623333333,14.0531333333,13.5104666667
279.27,16.4215333333,10.256,17.0261333333,10.3430666667,8.06646666667,8.94879999999,10.9313333333,18.9488,14.6405333333,14.3898666667
279.64,15.853,10.0528666667,16.3762,10.0950666667,7.71253333333,8.91706666667,10.7448666667,18.4310666667,13.9779333333,13.9514
280.02,15.334,9.6542,16.0991333333,9.26893333333,7.59033333333,8.58266666666,10.0659333333,18.4322666667,13.2330666667,13.4758
280.39,14.7936,9.37053333333,15.3559333333,8.94213333334,7.3478,8.14759999999,9.84533333334,17.905,12.647,12.9411333333
280.76,15.045,9.75546666668,15.7336,9.18653333333,8.11380000001,8.588,10.3642666667,18.0838,13.1886666667,13.1736666667
281.13,14.8610666667,9.7462,15.4308666667,8.87460000001,8.14646666665,8.41953333333,9.98560000001,17.4472666667,13.0507333333,12.8016666667
281.50,14.0306,8.93293333333,15.1378,8.36266666667,7.63246666667,8.21673333334,9.41339999999,16.6974,12.6453333333,12.4192666667
