wavelength,Back_SpoCasf,Belly_SpoCasf,Breast_SpoCasf,Crissum_SpoCasf,Crown_SpoCasf,DorTail_SpoCasf,Patch10_SpoCasf,Patch11_SpoCasf,Rump_SpoCasf,Throat_SpoCasf,WingTip_SpoCasf
714.44,18.0192,51.4314,34.6780666667,51.4218,16.8428,16.0263666667,21.7505333333,33.4799333333,23.6344,35.2122666667,17.6376666667
714.76,18.1798666667,51.57,34.8834666667,51.5627333333,17.0101333333,16.0719333333,21.9146,33.6821333334,23.804,35.3350666667,17.7535333333
715.08,18.2588666667,51.8023333333,34.9954666667,51.6469333333,17.163,16.1715333333,22.0363333333,33.7684,23.9232,35.4547333333,17.8918
715.40,18.2998666667,51.8512666667,35.0091333333,51.6319333333,17.1712666667,16.2121666667,21.9707333333,33.7612,23.9768666667,35.5175333333,17.8489333333
715.72,18.2783333333,51.8722666667,35.0106666667,51.6375333333,17.2092,16.1652666667,21.8997333333,33.7400666667,23.9741333333,35.5465333333,17.7376666667
716.04,18.5220666667,52.1499333333,35.2705333333,51.8751333333,17.4989333333,16.2934666667,22.1525333333,33.9841333334,24.2354,35.9238,17.9606
716.36,18.4357333333,52.2673333333,35.2845333333,51.8588,17.4190666667,16.2254,22.1118666667,34.0504,24.1187333333,35.9712,17.9528
716.68,18.4642,52.3951333333,35.3632,52.0790666667,17.4822666667,16.2298333333,22.1886,34.1218,24.1075333333,36.1388,18.0476666667
717.00,18.3853333333,52.2854,35.3162666667,51.9420666667,17.4386,16.1952666667,22.1893333333,33.9670666667,23.9567333333,36.1012666667,17.975
717.32,18.5464666667,52.4444,35.4189333333,52.1662,17.616,16.4272666667,22.3356,34.0486666667,24.0943333333,36.2176,18.1618666667
717.64,18.7905333333,52.6790666667,35.7120666667,52.2644666666,17.763,16.6308,22.5288,34.2562,24.3817333333,36.4944666667,18.4187333333
717.96,18.8437333333,52.7898666666,35.7759333333,52.3649333333,17.7594,16.6955666667,22.6162666667,34.3414666667,24.5009333333,36.6044666667,18.5134
718.28,18.8044666667,52.8122666667,35.7216,52.2826,17.7217333333,16.6608666667,22.627,34.1756,24.4650666667,36.5724666667,18.6162666667
718.60,18.723,52.6809333333,35.7332,52.0373333333,17.7172,16.5751,22.5315333333,34.2002666667,24.3824,36.4418666667,18.5589333333
718.92,18.4905333333,52.4773333333,35.4687333333,51.8255333333,17.6058666667,16.4109666667,22.4472666667,34.0290666667,24.1893333333,36.1116,18.4648666667
719.24,18.3825333333,52.7114666667,35.5694666666,51.961,17.5932,16.4270333333,22.4828,34.0404666667,24.2304,36.162,18.6307333333
719.56,18.0711333333,52.2424,35.1016666667,51.5334666667,17.1437333333,16.1455666667,22.0670666667,33.5769333333,23.7286666666,35.6236666667,18.3951333333
719.88,18.1938666667,52.2014666667,35.1235333333,51.5367333333,17.282,16.3127666667,22.0770666667,33.4577333333,23.8275333333,35.6544,18.4091333333
720.20,18.1920666667,52.0714,35.0477333333,51.3249333333,17.2062666667,16.2410333333,21.9066666667,33.4334,23.7065333333,35.5080666667,18.3308666667
720.52,18.2415333333,52.2904666667,35.1378666667,51.644,17.2333333333,16.2981333333,21.9623333333,33.6442,23.8835333333,35.6806,18.4522
720.84,18.027,52.0867333333,35.0303333333,51.3836666667,17.0183333333,16.0849333333,21.7834666667,33.4296,23.8162,35.5106666667,18.2515333333
721.16,17.9053333333,51.8306,34.8997333333,51.1752,16.9624666667,15.9069,21.6584,33.2664666667,23.6058666667,35.3261333334,18.0858
721.48,18.0836,51.823,35.0004,51.3123333333,17.2203333333,16.0379333333,21.7497333333,33.3333333334,23.7201333333,35.3122666667,18.1794666667
721.79,18.0314666667,51.6242666667,34.8458,51.1495333333,17.1346666667,16.0063,21.5665333333,33.2419333334,23.6097333333,35.222,17.9688
722.11,18.0724,51.5578666667,34.8442666667,51.3103333333,17.0654666667,16.1331333333,21.5672,33.2206,23.7166666667,35.2624666666,17.9359333333
722.43,18.2811333333,51.6812,35.0746666667,51.5784666666,17.1847333333,16.3228666667,21.7225333333,33.3831333333,23.9098666667,35.5876,18.0890666667
722.75,18.4517333333,51.6956,35.1212,51.5784,17.2606666667,16.3450666667,21.7257333333,33.5161333333,23.8979333333,35.5952666667,18.0692
723.07,18.4543333333,51.7807333333,35.1618,51.6262,17.4048,16.3422666667,21.7661333333,33.5935333333,23.9708666667,35.6162,17.9876666667
723.39,18.5101333333,52.0200666667,35.3944,51.8993333333,17.518,16.3034333333,21.8338666667,33.8592,24.1062,35.8116,18.1887333333
723.71,18.7719333333,52.3326666667,35.6825333333,52.2418,17.8202666667,16.6519,22.2530666667,34.0872,24.5151333333,36.1060666667,18.4815333333
724.03,18.5804,52.0429333333,35.4286666667,51.9836,17.6916666667,16.3786333333,22.0726666667,33.8606666667,24.3023333333,35.9682,18.1805333333
724.35,18.7974,52.3266,35.7021333333,52.3302,17.9130666666,16.6351,22.2880666667,34.2069333333,24.5482666666,36.2202,18.3911333333
724.67,18.7888,52.3216,35.7171333334,52.3934666667,17.9278,16.7796666667,22.354,34.2732666667,24.6346666667,36.2211333333,18.3512
724.98,18.5652,52.21,35.6484,52.1558666666,17.6692666667,16.5835666667,22.1294,34.0891333333,24.3586666667,35.9755333333,18.0804666667
725.30,18.5525333333,52.1154666667,35.5932666667,52.1521333334,17.6583333333,16.5648666667,22.0496,34.0884666667,24.2917333333,35.8786,17.9819333333
725.62,18.5996,52.3130666667,35.6532666667,52.282,17.7494666667,16.6034333333,22.0581333333,34.1575333333,24.2391333333,35.9571333333,18.0096666667
725.94,18.7394,52.5464666667,35.8358,52.4998,17.9283333334,16.6788333333,22.2550666667,34.4176,24.4877333333,36.0883333333,18.1254
726.26,18.6702,52.2318666667,35.5669333333,52.2062666667,17.7578,16.6256666667,22.145,34.2164666667,24.4091333333,35.9198,18.0442666667
726.58,18.9010666667,52.4306,35.8746,52.5048,17.9356,16.7976666667,22.423,34.4474666667,24.6918666666,36.2364,18.2685333334
726.90,18.6955333333,52.2504666667,35.6635333333,52.3394666667,17.6429333333,16.6197,22.2462666667,34.2499333333,24.5278,36.0394666667,18.0070666667
727.21,18.597,52.2368666667,35.6644666667,52.3400666667,17.5556666667,16.5541333333,22.1910666667,34.1546666667,24.5839333334,35.891,17.9055333334
727.53,18.6724,52.408,35.7734666667,52.4592,17.6127333333,16.7296333333,22.2895333333,34.2687333333,24.5939333334,35.7818,18.0184
727.85,18.4392666667,52.0912666667,35.5332666667,52.1778666667,17.4829333333,16.6439,22.1753333333,33.9886666667,24.2852666667,35.5478666667,17.9571333333
728.17,18.311,51.8433333333,35.3684,52.0391333333,17.4034666667,16.3916,21.9834,33.7539333333,24.1041333333,35.4022666667,17.8468
728.49,18.4928,52.1507333333,35.4995333333,52.3592666667,17.5285333334,16.3679333333,22.2162666667,33.944,24.3680666667,35.7128666667,18.0954
728.80,18.6889333333,52.5748666667,35.832,52.5780666667,17.765,16.5895666667,22.5836666667,34.1897333333,24.6275333333,35.9348,18.4927333333
729.12,18.6586666667,52.4542,35.8368,52.3693333333,17.6643333333,16.3973333333,22.5211333333,34.0686666667,24.5531333333,35.8576666667,18.3980666667
729.44,18.2729333333,52.0435333333,35.4024,51.7924,17.3012,16.0725666667,22.0769333333,33.6021333333,24.0409333333,35.5009333333,18.0057333333
729.76,18.3722666667,52.3298,35.663,52.0072666667,17.4734666667,16.2648333333,22.3376,33.7572666667,24.1336666667,35.6867333333,18.1578
730.08,18.2930666667,52.3134666667,35.5708666667,51.9382666667,17.4630666667,16.3119333333,22.3578,33.8304666667,24.1328666667,35.6073333333,18.1314
730.39,18.3993333333,52.2069333333,35.5985333333,51.8254,17.6343333333,16.3391666667,22.4002,33.8233333334,24.1454,35.5717333333,18.228
730.71,18.2369333333,51.9217333333,35.3604666667,51.5483333333,17.4653333334,16.2145666667,22.1878,33.6784,23.9898666667,35.4244666667,18.1416666667
731.03,18.3483333333,51.9447333333,35.5089333333,51.6632,17.6052,16.2896333333,22.3186,33.8013333333,24.2812666667,35.708,18.305
731.35,18.6737333333,52.052,35.7346666667,51.7422,17.8774,16.3995333333,22.5640666667,34.0133333333,24.6028666667,36.0121333333,18.4398
731.67,18.8622,52.2964,35.9022666667,51.966,17.9776,16.606,22.7846,34.2848,24.7931333333,36.2142,18.5936
731.98,18.7646666667,52.0886,35.8550666667,51.8972,17.9320666667,16.7145666667,22.6964,34.2816666667,24.7131333333,36.1485333333,18.5360666667
732.30,18.4760666667,51.9138666667,35.6122666667,51.7641333333,17.6321333333,16.4577,22.4488666667,34.0976666667,24.4642,36.1114666667,18.1532666667
732.62,18.5122,51.7580666667,35.4602,51.7972,17.6698666667,16.5189666667,22.6128666667,34.0600666667,24.4818666667,36.0682,18.2355333333
732.94,18.8268,51.9258666667,35.7521333333,52.0861333333,17.9742666667,16.8342,22.9976666667,34.3712666667,24.8707333333,36.2382,18.5594
733.25,18.8791333333,51.8515333333,35.8105333333,52.1090666667,18.0745333333,16.9034666667,23.0559333333,34.4718666667,25.0305333333,36.3844,18.5945333333
733.57,18.8381333333,51.804,35.8874666667,52.1279333333,18.0275333333,16.9624666667,23.0424,34.4000666667,25.0519333333,36.4852666667,18.6818666667
733.89,18.7032,51.7720666666,35.8218,52.0956666667,17.8532666667,16.914,23.0539333333,34.3228,25.0658666667,36.4316666666,18.5667333333
734.21,18.9629333333,51.9493333333,36.0376,52.2543333333,18.038,17.0988666667,23.2521333333,34.5379333333,25.1538,36.6390666667,18.7450666667
734.52,19.0399333333,51.8787333333,35.9895333333,52.0893333333,18.1646,17.1994333333,23.2543333333,34.4804,25.0775333333,36.6369333333,18.7832666667
734.84,18.7521333333,51.7326666666,35.7525333333,51.9552,17.9128,16.9951,22.9387333333,34.3029333333,24.7636,36.3782,18.5419333333
735.16,18.507,51.5721333333,35.5758,51.762,17.7684666667,16.7784666667,22.6170666667,34.1251333333,24.5626666667,36.1365333334,18.4162666667
735.48,18.456,51.3490666667,35.2994,51.4754666667,17.6984,16.7351333333,22.6082,33.97,24.4732666667,35.9668,18.364
735.79,18.7443333333,51.203,35.3838666667,51.4262666667,17.9622,17.0115333333,22.7854666667,34.1154,24.6761333333,35.9264,18.6663333333
736.11,18.6875333333,51.2758,35.369,51.3894,18.058,17.1226666667,22.656,34.2290666667,24.7026666667,35.9472,18.6912666667
736.43,18.7548666667,51.5447333333,35.4029333333,51.5521333333,18.0848,17.1384,22.6520666667,34.3606666667,24.6565333333,36.1418666667,18.6674666667
736.74,18.7467333333,51.569,35.3382,51.7304,18.0158,17.0940333333,22.5141333333,34.3724,24.5452666667,36.0747333333,18.5776
737.06,18.7877333333,51.6402666667,35.2563333333,51.7571333333,18.0430666667,16.9608333333,22.4378666667,34.3138,24.3967333333,35.9578666666,18.5502666667
737.38,19.0107333333,51.853,35.5008,51.9757333333,18.1610666667,17.1310333333,22.4978666667,34.5189333333,24.5521333333,36.1447333333,18.7483333333
737.69,19.0213333333,51.8793333333,35.5662666667,52.0188,18.1649333333,17.0446666667,22.5348,34.4781333333,24.5356,36.1244666667,18.6987333333
738.01,19.1238666666,52.2198666667,35.8474,52.3051333333,18.2498,17.0828333333,22.7783333333,34.6827333333,24.6693333333,36.2144,18.7684666667
738.33,19.1859333333,52.418,36.0026666667,52.3455333333,18.2286,17.1014666667,22.9846666667,34.732,24.7903333333,36.2949333333,18.8687333333
738.64,19.4995333333,52.6992,36.2819333333,52.5426666667,18.4493333333,17.4076,23.4431333333,34.9489333333,25.0605333333,36.6218666667,19.1272666667
738.96,19.7448,52.9839333334,36.59,52.8190666667,18.6568,17.5533,23.5579333333,35.1256,25.2772,36.8354666667,19.2976
739.28,19.6838666667,52.9900666667,36.5413333333,52.7047333333,18.6042666667,17.5093666667,23.4567333334,34.9912666667,25.2034666667,36.7920666667,19.2056666667
739.59,19.7803333333,53.3746,36.9334666667,53.0566666667,18.5637333333,17.4996333333,23.5766,35.1204666667,25.2580666667,36.9904,19.3035333333
739.91,20.004,53.3689333333,37.1786666667,53.2324666667,18.6833333333,17.6088,23.6990666667,35.2016666667,25.4428,37.1430666666,19.5413333333
740.23,19.6976,53.2892666667,36.978,52.9768666667,18.3538666667,17.2993333333,23.4745333333,34.9054,25.1746666667,36.9400666666,19.3092
740.54,19.5862,53.1082666667,36.7914666667,52.8303333333,18.1888,17.1707333333,23.2896666667,34.6982666667,24.9953333333,36.8076666667,19.1482
740.86,19.5308666667,53.0842,36.6645333334,52.8065333333,18.251,17.2633,23.3395333333,34.712,24.9403333334,36.8126666667,19.1522666667
741.18,19.4622666667,53.0082,36.5166,52.6686,18.225,17.4511,23.3770666667,34.6082,24.8583333333,36.8499333333,19.1728666667
741.49,19.4410666667,52.9852666667,36.5602,52.7026666667,18.2030666667,17.4956,23.3091333333,34.4996,24.8614,36.8133333333,19.2767333333
741.81,19.6954,53.2054666667,36.6826666667,52.9476666667,18.4852,17.7287333333,23.4984666667,34.7352666667,25.1049333333,36.9597333333,19.5569333334
742.12,19.5999333333,53.117,36.6796666667,52.9611333333,18.4556,17.733,23.3808666667,34.7437333334,25.0443333333,37.0430666667,19.5565333333
742.44,19.3615333333,52.8877333333,36.4912,52.7210666666,18.2071333333,17.6508666667,23.136,34.6237333333,24.7618666667,36.7654666667,19.2034
742.76,19.1652666667,53.0236,36.4747333333,53.0933333333,18.0994666667,17.4037333333,23.0472666667,34.5674666667,24.6426,36.7462,19.0080666667
743.07,19.0053333333,52.6031333333,36.1818,52.8677333333,17.995,17.2725666667,22.8642,34.3844666667,24.6073333333,36.5163333333,18.8244666667
743.39,18.6816666667,52.4406666666,35.9652666667,52.5318,17.8461333333,17.1094666667,22.7618,34.2486,24.5766,36.3092,18.6748666667
743.70,18.9654666667,52.5953333333,36.2022666667,52.6966,18.0666,17.3598666666,22.8758666666,34.5308666667,24.9194666667,36.4574666667,18.931
744.02,19.2066666667,53.0680666667,36.584,53.0192666667,18.2338666667,17.6440333333,23.1762,34.8948,25.345,36.7632666667,19.1714666667
744.34,19.3931333333,53.195,36.7991333333,53.1692666667,18.3668,17.6707333333,23.304,35.1259333333,25.5161333333,36.9912,19.2806666667
744.65,19.5534666667,53.4633333333,37.1498666667,53.468,18.5985333333,17.7443,23.4006666667,35.3964,25.816,37.2162,19.4636
744.97,19.4021333333,53.169,36.7774666667,53.2190666667,18.3255333333,17.5765666667,23.1392,35.3150666667,25.7401333333,37.0512666667,19.1854
745.28,19.093,52.9123333333,36.6679333333,53.1239333333,17.9983333334,17.2935,22.8124666666,35.1473333333,25.4878666667,36.8338666667,18.8114
745.60,19.0789333333,52.6728,36.4533333333,52.9379333333,17.9842666667,17.0439333333,22.6714666667,34.9824666667,25.3864,36.6678,18.6114
745.91,19.1798666667,52.9185333333,36.5049333334,52.9716666667,18.1644666667,17.131,22.8315333333,34.9590666666,25.574,36.8813333333,18.8590666667
746.23,19.5299333333,52.8704666667,36.6953333333,52.8702666667,18.3654666667,17.5029333333,23.1209333333,35.2278666667,25.9913333333,37.0986,19.2531333333
746.55,19.5832666667,53.1309333333,36.7654666667,52.8498666667,18.2303333333,17.5206,23.2536,35.3125333333,25.9355333333,37.211,19.2951333333
746.86,19.6044,53.1736,36.8452666667,52.8710666667,18.1557333333,17.4766666667,23.2570666667,35.4421333333,25.7802666667,37.1504,19.2566666667
747.18,19.7234666667,53.2246666667,37.0151333333,52.9244666667,18.452,17.6319333333,23.6063333333,35.4389333333,25.9292666667,37.3486,19.4328
747.49,19.6013333333,52.697,36.7366,52.5013333333,18.4126,17.6607666667,23.5711333333,35.2423333333,25.7108666667,37.0561333333,19.3496666667
747.81,19.4657333333,52.5514666667,36.6367333333,52.2577333333,18.3183333333,17.5955,23.4328,34.9317333333,25.5355333334,36.8470666667,19.2366
748.12,19.2978666667,52.3387333333,36.4088666666,52.0948666667,18.1651333333,17.4010666667,23.3334,34.7652,25.3406,36.5838,18.9938666667
748.44,19.2527333333,52.2500666667,36.5786666667,52.0694666667,18.2607333333,17.3568333333,23.4464,34.7182666667,25.3479333333,36.5557333333,19.0766666667
748.75,19.4886,52.4945333333,36.7427333333,52.1081333334,18.4657333333,17.5656,23.5414,34.8606666667,25.412,36.7746666667,19.3636666667
749.07,19.4882,52.6758,36.9361333333,52.1688666667,18.3078,17.6753666667,23.5732666667,34.9300666667,25.4838,36.8156666666,19.4382666667
749.38,19.6211333333,52.6596666667,37.1102,52.4714,18.2646666667,17.6966,23.6225333333,35.0209333333,25.5666,36.8969333333,19.46
749.70,19.5560666667,52.6973333333,37.0647333334,52.4685333333,18.0965333333,17.5760666667,23.5871333333,34.9508666667,25.3900666667,36.8200666667,19.3159333333
750.01,19.6540666667,52.6434666667,37.1286,52.5816,18.2606,17.6395,23.6485333333,35.0864666667,25.4910666667,36.8420666667,19.3216
750.33,19.7474,52.672,37.1662,52.7731333333,18.3626666667,17.807,23.642,34.9523333333,25.5344666667,37.0284,19.3226
750.64,19.7702666667,52.4922,37.0356,52.7472,18.3545333333,17.7410333333,23.5689333333,34.9717333333,25.3797333333,36.8909333333,19.2830666667
750.96,19.5884,52.5892,37.1048,52.9263333333,18.2584,17.4572666667,23.3601333333,35.0471333333,25.3133333333,36.9352666667,19.0001333333
751.27,19.6457333333,52.8429333333,37.1381333333,53.2418666667,18.1702,17.5638,23.4882,35.3014666667,25.5124666667,37.1193333333,19.0078
751.59,19.6789333333,53.0168666667,37.2442,53.3924,18.1792,17.6443666667,23.4243333333,35.5436666666,25.7007333333,37.1685333333,19.2468
751.90,19.9126,53.1560666667,37.4066666667,53.4965333333,18.3308666667,17.9219666667,23.52,35.9102,25.7918666667,37.3428,19.3782666667
752.22,20.0354,53.1472666667,37.5186,53.5643333333,18.5082666667,18.2114333333,23.7210666667,35.949,25.9219333333,37.3277333333,19.4319333333
752.53,20.1996,52.7156,37.3296,53.2126,18.7948666667,18.4175,23.7292,35.8597333333,26.0164666667,37.1415333333,19.5494666667
752.85,20.2678,52.7698,37.4432,53.1028666667,19.0218666667,18.5807,23.9165333333,36.1788666667,26.1124,37.2313333333,19.7577333333
753.16,20.1233333333,52.6978666667,37.4745333333,53.0774,19.0642,18.5243333333,23.8222,36.129,26.015,37.2019333333,19.786
753.47,20.1547333333,52.9090666667,37.6184666667,53.2372666667,19.1117333333,18.6415333333,23.8865333333,36.0710666667,26.1510666667,37.5667333334,19.8781333334
753.79,20.1291333333,52.8826666667,37.5891333333,53.2583333333,19.1852666667,18.5727666667,23.9928666667,36.1454666667,26.2348,37.5399333334,20.0165333333
754.10,19.9454666667,53.0441333333,37.5518666667,53.2196666667,19.0189333333,18.5638666667,23.9768666667,36.0825333333,26.1713333333,37.5471333333,19.9549333333
754.42,20.261,53.2550666667,37.7010666666,53.3784666667,19.2954666667,18.9135333333,24.3179333334,36.1638,26.3463333333,37.7485333333,20.3298
754.73,20.4338666667,53.1092666667,37.7760666667,53.1754,19.6085333334,19.1262,24.4710666667,36.0735333333,26.4144666667,37.8751333333,20.7426666667
755.05,20.4124666667,52.9778666667,37.5968666667,53.0442,19.526,19.0318666666,24.4816,35.8453333333,26.2211333333,37.9072666667,20.5759333333
755.36,20.3689333333,52.8952666667,37.4262,52.9858,19.5001333333,19.0048666667,24.5072666667,35.6692,26.2523333333,37.8356,20.5499333333
755.67,20.2936666667,52.7675333333,37.2602666667,53.0227333333,19.3355333333,18.6817333333,24.3432666667,35.6061333334,26.1972666667,37.7825333333,20.455
755.99,20.3284,53.3627333333,37.544,53.5318,19.3846666667,18.7059333333,24.6814,35.8922,26.3724666667,38.027,20.5833333333
756.30,20.3196,53.2472,37.6032666667,53.5422666667,19.5451333333,18.6209666667,24.7346,35.7276,26.4183333333,38.0212,20.4843333333
756.62,20.3148,53.1782666667,37.4218,53.4072,19.5694666667,18.62,24.7184666667,35.5966,26.4157333333,37.9336666667,20.3370666667
756.93,20.3180666667,52.8196,37.2672666667,53.162,19.54,18.5981666667,24.5211333333,35.4448666667,26.2362,37.4776666667,20.2446666667
757.24,20.5358666667,53.021,37.3721333333,53.1857333333,19.5501333333,18.6849,24.4861333333,35.5481333333,26.2807333333,37.5712666667,20.2656
757.56,20.6963333334,53.1021333333,37.5326666667,53.3381333333,19.7612,18.6076333333,24.3444666667,35.5990666667,26.3149333333,37.6876,20.2828
757.87,20.6818,53.0391333333,37.6649333333,53.2303333334,19.9926666667,18.6363333333,24.2899333334,35.5776,26.3944,37.6747333333,20.2992666667
758.18,20.5088666667,52.7926,37.4214,53.0949333333,19.8721333333,18.3408333333,24.0534666667,35.3982,26.1480666667,37.3844,19.9360666667
758.50,20.6225333333,52.6302666667,37.4660666667,52.8549333333,19.9121333333,18.3437,23.974,35.2618,26.1587333333,37.1269333333,19.8339333334
758.81,20.6746,52.8706,37.7745333333,53.0256,20.0123333333,18.2964333333,24.0079333333,35.3397333333,26.0513333333,37.393,19.8745333333
759.13,20.8180666667,53.0076666667,38.0701333333,53.0714666667,20.2252666667,18.5941,24.3791333333,35.5473333334,26.2526,37.6438666667,20.088
759.44,20.8409333333,52.7962,38.0606666667,52.8278,20.2769333333,18.7227,24.297,35.4746666667,26.2292,37.7252,20.2018
759.75,21.1164,53.2049333333,38.2128666667,53.0185333333,20.3752666667,19.0193333333,24.4242666667,35.726,26.4269333333,37.9586666667,20.4019333333
760.07,21.5193333333,53.4517333333,38.7584666667,53.5530666667,20.7560666667,19.4251,24.7317333333,36.3552,26.872,38.4106,20.7561333333
760.38,21.5802,53.5565333333,38.8154,53.6092,20.8560666667,19.4665,24.9088666667,36.4772666667,26.9881333333,38.6115333334,21.031
760.69,21.3740666667,53.4562,38.7443333334,53.5318666667,20.8844,19.3402666667,24.8552,36.4858666667,26.9622666667,38.4887333333,20.9034
761.01,21.2890666667,53.2294,38.5908666667,53.4279333333,20.6353333333,19.2087,24.7724,36.3710666667,26.9532,38.2629333333,20.6445333333
761.32,21.0914,52.9472,38.2168666667,53.215,20.1361333333,18.9979333333,24.5643333333,36.1164666667,26.6778,37.9601333333,20.3884
761.63,21.2704666667,53.2214,38.471,53.3462,20.1851333333,19.1699,24.6640666667,36.3136,26.9014666667,38.1222666666,20.5641333333
761.94,21.5472,53.5804,38.8931333333,53.9148666667,20.5315333333,19.6346,25.0280666667,36.754,27.1236666667,38.6085333333,21.0405333333
762.26,21.4084666667,53.3967333333,38.5953333333,53.7052,20.4371333333,19.6220666667,24.8842666667,36.5915333333,27.0206666667,38.5024666667,20.8842
762.57,20.8992,53.0675333333,38.2056,53.2778,19.9904666667,19.2645666667,24.4456666667,36.1376666667,26.6111333333,38.0411333333,20.3979333333
762.88,20.8348666667,53.0724666667,38.0747333333,53.4469333334,19.8881333333,19.042,24.3108,35.9892,26.5585333333,38.0038666667,20.2052
763.20,20.7375333333,52.81,37.9266666667,53.4174,19.7493333334,18.8114666667,24.2418666667,35.8988,26.4453333333,37.9614,20.1866666666
763.51,20.5038,52.6343333333,37.5852,53.1454666667,19.4743333333,18.5912333333,24.1108666667,35.535,26.2223333333,37.6412,19.9802
763.82,20.3878,52.5776,37.5776,53.0951333333,19.3471333333,18.5418333333,24.0314,35.5231333333,26.2266,37.5883333333,19.7727333333
764.14,20.4623333333,52.4969333333,37.4876666667,53.012,19.2866666667,18.6462333333,24.1109333333,35.4122666667,26.2404666667,37.5743333333,19.8249333333
764.45,20.6626,52.5136666667,37.6122,52.9682666667,19.5437333333,19.0078666667,24.3848666667,35.6096,26.3800666667,37.8258666667,20.2118666667
764.76,20.6596,52.5118666667,37.607,52.9960666667,19.5872,18.9749,24.3961333333,35.7922,26.4594,37.9121333333,20.3034666667
765.07,20.3837333333,52.0903333333,37.2980666667,52.6847333333,19.3883333333,18.7123,24.3249333333,35.5250666667,26.1854,37.6642,20.0895333333
765.39,20.0854,51.9963333333,36.97,52.391,19.2144666667,18.4432333333,24.2388666667,35.3134,26.0683333333,37.4806666667,19.8494
765.70,20.1036,52.1018,37.0278666667,52.5267333333,19.0617333333,18.2971,24.251,35.3694,26.0929333333,37.3774,19.8660666667
766.01,20.5631333333,52.2616666667,37.1729333333,52.877,19.3982666667,18.5285333333,24.6525333333,35.7038666667,26.4827333333,37.7338666667,20.3064666667
766.32,20.8301333333,52.322,37.3882,52.8109333333,19.5992,18.8145333333,24.8848,35.9737333333,26.6212666667,37.808,20.6154
766.64,20.605,52.1954666667,37.0593333333,52.4507333333,19.3999333333,18.6684,24.6462,35.6114666667,26.3591333333,37.3818666667,20.3776666667
766.95,20.7799333333,52.1700666667,37.2223333333,52.3160666666,19.5722,18.6503,24.6296,35.6599333333,26.445,37.4308,20.5294666667
767.26,21.2208666667,52.4137333333,37.4667333333,52.4459333333,20.1210666667,18.9982,25.0100666667,35.966,26.7203333333,37.6872,21.0139333333
767.57,21.4624666667,52.6814,37.8966,52.8206666667,20.6046,19.206,25.2430666667,36.3002666667,26.8756666667,38.1417333334,21.3317333333
767.88,21.3636,52.8904,38.0477333333,53.2138666667,20.5448666667,18.9582333333,25.1746666667,36.5062666667,26.8938,38.1788,21.3140666667
768.20,21.6673333333,53.1834,38.5096,53.5792666667,20.8726,19.2967,25.5330666667,36.6292,27.1404666667,38.4705333333,21.5534666667
768.51,22.3204666667,53.9188666667,39.1665333333,54.2906666667,21.6946,19.9629333333,26.0687333333,37.2304666667,27.7291333333,39.2782,22.1436666667
768.82,22.1902666667,53.5310666667,38.8968,53.9932666666,21.4058666667,19.5999,25.7517333333,36.9902666667,27.5529333333,39.1424,21.9543333333
769.13,22.0098,52.8737333333,38.5500666667,53.4530666667,21.2102666667,19.4239333333,25.5728,36.4854,27.2946,38.7346,21.7734
769.44,21.5674,52.444,38.1248666667,52.953,20.8135333333,19.0028666667,24.9769333333,36.2103333333,26.8717333333,38.4326666667,21.2996666667
769.76,21.051,52.3434666667,37.7791333333,52.7041333333,20.4354,18.5067,24.796,35.9285333333,26.6088,38.3027333333,20.8061333333
770.07,21.1678666666,52.6639333333,38.3822,53.065,20.5928,18.7116333333,25.2372,36.4923333333,26.9527333333,38.8841333333,21.0007333334
770.38,21.0051333333,53.1008666667,38.3833333333,53.3082666667,20.6114666667,18.6890666667,25.1323333333,36.5344,26.7954,39.1524666667,20.9335333333
770.69,20.5356666667,52.5168,37.8896,53.0563333333,20.0291333333,18.0370333333,24.6290666667,36.0050666667,26.3166666667,38.7315333333,20.4738
771.00,20.1491333333,52.3789333333,37.6026,52.845,19.4630666667,17.6790666667,24.2096,35.8464666667,25.9208666667,38.2849333333,20.0187333333
771.32,19.9176,52.033,37.3055333334,52.3552666667,19.3666666667,17.6335666667,24.0472,35.4544666667,25.8909333333,37.9651333333,19.6853333333
771.63,19.4980666667,51.5649333333,36.775,51.8234666667,18.8667333333,17.1439333333,23.4265333333,35.0638,25.4838666667,37.5776,19.1862
771.94,18.9412666667,51.022,36.2923333333,51.5104666667,18.0222,16.6842,22.8814666667,34.5667333333,25.1269333333,37.0408666667,18.6814
772.25,19.1558666667,51.3585333333,36.6823333333,51.9162,18.186,17.0003333333,23.0193333333,34.8016666667,25.2689333333,37.2594,18.8614666667
772.56,19.1912,51.9559333333,36.9809333333,52.2041333334,18.3783333333,17.1611666667,23.0790666667,35.2352666667,25.4696,37.6336,18.999
772.87,19.6028,52.2756,37.3698,52.6807333333,18.7274,17.5035666667,23.4893333333,35.4367333333,25.6292666667,37.8764,19.4082
773.18,19.3646666667,51.7043333333,36.9822666667,52.4414666667,18.4483333333,17.2429666667,23.0828666667,35.1373333334,25.1802,37.4058666667,19.218
773.50,19.0954666667,51.283,36.3698666667,52.0318666667,18.0601333333,16.8998666667,22.6683333333,34.6306666667,24.7349333333,36.7669333333,19.0260666667
773.81,19.0792,50.7292666667,36.0594666667,51.6544666667,17.7669333333,16.9255333333,22.7588,34.4783333333,24.6209333333,36.3733333333,19.1931333334
