wavelength,Back_HemFrof,Belly_HemFrof,Breast_HemFrof,Crissum_HemFrof,Crown_HemFrof,DorTail_HemFrof,Patch10_HemFrof,Rump_HemFrof,Throat_HemFrof,WingTip_HemFrof
747.49,14.6980111111,35.4667487179,38.2064666667,25.2272,13.2276666667,22.4940862745,25.4464,15.1452666667,40.0131333333,20.6022666667
747.81,15.2296666667,35.6864615385,38.3758,25.6378666667,13.7197333333,22.9537058823,25.9955333333,15.7749333334,40.2638666667,21.0733333333
748.12,15.2307,35.7199538462,38.4986,25.6102,13.8952666667,22.9583764706,26.0525333333,15.8184666667,40.1170666667,21.0876
748.44,15.1445888889,35.6077435898,38.3108666667,25.5610666667,13.9220666667,22.9555921568,25.8543333333,15.7861333333,40.0385333333,20.9615333333
748.75,14.9825888889,35.6204307692,38.3077333333,25.5062,13.7422,23.0061294118,25.7540666667,15.8103333333,39.7878666667,20.8358
749.07,15.0657222222,35.7962871795,38.5417333333,25.5973333333,13.6428666667,23.1004156863,25.9146,15.7942666666,39.8747333333,20.9849333333
749.38,15.2523222222,35.9748358974,38.753,25.7544,13.7728,23.2529254902,25.9894,15.9039333333,39.8467333333,21.1805333333
749.70,15.9050555556,36.4230820513,39.0509333334,26.28,14.1550666667,23.6000666667,26.1958666667,16.3740666667,40.2416666667,21.575
750.01,15.9327777778,36.4004512821,39.0162666667,26.3600666667,14.1382666667,23.5266352941,26.1198666666,16.2078666667,40.3500666667,21.6122666667
750.33,15.7095,36.118,38.7319333334,26.1013333333,14.0259333333,23.4003254902,25.7854666667,16.1218,40.1146666667,21.3954666667
750.64,15.6205888889,36.3340205128,38.6456666667,25.9843333333,14.154,23.575027451,25.7996666667,16.1575333333,40.3129333333,21.3850666667
750.96,15.5908777778,36.1024102564,38.5015333333,25.9327333333,14.1208,23.597,25.5658666667,16.1877333333,40.0739333333,21.4781333333
751.27,15.0991111111,35.5819179487,38.158,25.4514666667,13.5568666667,23.0452313726,25.0172,15.6249333333,39.7432,21.002
751.59,14.8526222222,35.3355179487,37.7185333333,25.2632666667,13.1838,22.8116588235,24.8023333333,15.3726666667,39.5493333333,20.8882
751.90,15.1037666667,35.4983589744,37.9034666667,25.5099333333,13.2351333333,23.0018470588,25.1975333333,15.5073333333,39.7134,21.1850666667
752.22,15.0761444444,35.3990512821,37.4502,25.5603333333,13.282,22.9645960784,25.2668666667,15.4457333333,39.7478666667,21.3070666667
752.53,15.0249222222,35.2750615385,37.2891333333,25.463,13.2818666667,22.9117215686,25.0284,15.4088666667,39.6246666667,21.2655333333
752.85,14.7597,35.1589282051,37.2972666667,25.3817333333,13.068,22.783827451,24.9317333333,15.2529333333,39.6177333334,21.0169333333
753.16,14.1857555556,34.7313282051,37.0926,24.9390666667,12.6517333333,22.3808117647,24.6508,14.7438,39.4022,20.5767333333
753.47,14.1718555556,34.9521025641,37.4281333333,24.9573333333,12.6890666667,22.5755843137,24.9597333333,15.119,39.6396,20.7468
753.79,14.1194444445,34.6939384615,37.1937333333,24.8458666667,12.6904,22.3541843137,24.9065333333,14.9987333333,39.5810666667,20.7824666667
754.10,13.8273888889,34.4640923077,36.9766,24.4816,12.2341333333,21.962772549,24.6200666667,14.5416,39.4038666667,20.4097333334
754.42,13.6281666667,34.4931487179,36.8785333333,24.2904,11.9644,21.7286901961,24.5280666667,14.362,39.4680666667,20.1539333333
754.73,13.7874,34.8932615385,37.1988666667,24.4316666667,12.228,21.9772980392,24.8236666667,14.5583333333,39.7930666667,20.4382666667
755.05,13.5451,34.773,37.1872,24.1851333333,12.0542,21.8668156863,24.6372,14.418,39.7123333333,20.2877333333
755.36,13.2975333333,34.7115128205,37.1389333333,23.963,11.9884666667,21.8103686275,24.1010666667,14.4022,39.5746,20.0884
755.67,13.4937333333,34.9823846154,37.6528,24.1181333333,12.1444,22.0728117647,24.1208,14.5474,39.8266666667,20.1341333333
755.99,13.6219555556,35.1750153846,37.7739333333,24.2526,12.2526666667,22.3581647059,24.3565333333,14.7144,40.0476666667,20.1992666667
756.30,14.3925222222,35.6219384615,38.228,24.7234666667,12.6762,22.8292901961,25.0238666667,15.2625333333,40.5504,20.5756666667
756.62,15.1449222222,36.2798615385,38.6974,25.4287333333,13.1901333333,23.4769019608,25.6168,15.8596,40.9656,21.1704
756.93,15.6995,36.442025641,38.9526,25.9041333333,13.6405333333,23.7282,25.7059333333,15.9978666667,41.0890666667,21.4608
757.24,16.0051222222,36.9934358974,39.4678666667,26.1956666667,13.9242,24.1974156863,25.9281333333,16.3238,41.2597333333,21.6722
757.56,16.3769666667,37.2909589744,39.8093333333,26.6169333333,14.4251333333,24.6703882353,26.2742666667,16.7883333333,41.4648666667,22.1116666667
757.87,16.9003777778,37.6158205128,40.1581333333,27.1412666666,15.0626666667,25.1594980392,26.5820666667,17.234,41.6257333333,22.5286
758.18,17.3294555555,38.1320358974,40.5000666667,27.7511333333,15.456,25.5092941176,26.8813333333,17.6219333333,41.9351333333,22.7720666667
758.50,17.6043111111,38.5030666667,40.7069333333,28.0016666667,15.6020666667,25.6199960784,27.0160666667,17.7040666667,42.2577333333,22.984
758.81,17.5069222222,38.2732512821,40.4878666667,27.8334,15.4974,25.2994117647,26.9908,17.5033333333,42.0742,22.7936666666
759.13,17.1433777778,37.9027230769,40.2594,27.4477333333,15.1140666667,24.7882196078,26.7214,16.9958,41.8598666667,22.4854
759.44,17.0592555555,37.7663128205,40.2069333333,27.2385333333,14.8938666667,24.3858627451,26.4787333333,16.7784,41.6284666667,22.3528666667
759.75,16.6028444444,37.4284051282,39.962,26.9487333333,14.6461333333,24.177227451,26.0564666667,16.4251333334,41.4646,22.2892666667
760.07,16.0507111111,36.8156717949,39.5482,26.2474,14.3074666667,23.7177215687,25.5357333333,15.9280666667,40.8873333333,21.8507333333
760.38,15.3401666667,36.3168717949,39.0124666667,25.6873333333,13.7298666667,23.1790352941,25.1936,15.5402,40.4398,21.322
760.69,15.4591888889,36.3934051282,39.2649333333,25.8567333334,13.8038,23.3106313725,25.4959333333,15.6375333333,40.7564,21.5424
761.01,15.5201444444,36.2147333333,39.215,25.7157333333,13.7194666667,23.2116862745,25.3841333333,15.6237333333,40.5829333333,21.508
761.32,15.2040444444,35.9182615384,38.948,25.339,13.2802,22.8625294118,25.2401333333,15.2857333333,40.5362,21.2646
761.63,14.7596444445,35.555451282,38.6418666667,24.8172666667,12.7788,22.385254902,24.6659333333,14.804,40.3396666667,20.8940666667
761.94,14.9273,35.734774359,38.89,25.1047333333,13.0946666667,22.5430666667,24.9127333333,15.0778,40.5643333333,21.0677333333
762.26,15.0077444444,36.0898820513,39.1286,25.3854666667,13.2456,22.7904941176,25.2167333333,15.2426,40.8375333333,21.3846
762.57,15.2022222222,36.4073589743,39.2534,25.5806,13.4596,22.9249764706,25.3781333333,15.5402666667,41.0012666667,21.5801333334
762.88,15.3143666667,36.6029487179,39.4156,25.7740666667,13.6245333333,23.0726862745,25.5955333333,15.6434,41.2326,21.7343333333
763.20,15.1542777778,36.629974359,39.319,25.6546666667,13.4884,22.9098862745,25.3573333334,15.527,41.1543333333,21.6173333333
763.51,15.1739888889,36.7386769231,39.4064666667,25.8155333333,13.4724,22.9693333333,25.3299333333,15.5395333333,41.2911333333,21.6457333333
763.82,15.4870888889,37.0257897436,39.658,25.9678,13.6236666667,23.2143647059,25.4764,15.6556666667,41.5488666667,21.8246666667
764.14,15.1764333333,36.9513641026,39.4102,25.7082666667,13.1669333333,22.9445137255,25.1943333333,15.2776,41.4366,21.5293333333
764.45,15.0154555556,36.8495282051,39.2743333333,25.6330666667,13.0211333333,22.9183215686,25.1421333333,15.2130666667,41.3545333333,21.5224
764.76,15.0994666667,37.1885025641,39.4850666666,25.8210666667,13.1403333333,23.1941215686,25.2974,15.3706666667,41.4180666667,21.6644
765.07,15.1879555555,37.3844358974,39.5286666667,25.9899333333,13.2662666667,23.5228705882,25.6434,15.5902666667,41.4552,21.7509333333
765.39,14.9712333334,37.061748718,39.1512666667,25.6535333333,12.9513333333,23.4253686275,25.4166,15.4056,41.023,21.4362666667
765.70,15.2255222222,37.1326923077,39.3344666667,25.7103333333,13.0426666667,23.6048196078,25.4221333333,15.4576666667,41.0864666667,21.4384
766.01,15.3472444444,37.4079846154,39.4115333333,25.7732666667,12.9257333334,23.9447176471,25.6167333333,15.5168666667,41.2334,21.5034
766.32,15.1982222222,37.2424666667,39.1019333333,25.5388666667,12.8319333333,23.9158352941,25.4286,15.515,40.9037333333,21.3060666667
766.64,15.6748333334,37.6528769231,39.5379333333,25.873,13.2444666667,24.5112862745,26.0803333333,16.0254666667,41.0958,21.6111333333
766.95,15.6069888889,37.7576974359,39.5369333333,25.728,13.0586,24.6022862745,26.2064666667,16.0784666667,41.1146666667,21.5623333333
767.26,15.1441444444,37.5884564103,39.1569333333,25.5128666667,12.6667333333,24.4082156863,26.0224666667,15.779,40.8396666667,21.1988
767.57,15.1294333333,37.5358666666,38.9256,25.5758,13.0079333333,24.5226,26.1772,15.9948,40.7098666667,21.081
767.88,15.5244555556,38.1643384615,39.232,26.0482,13.3809333333,24.9472117647,26.5408666667,16.2827333333,41.0873333333,21.2232666667
768.20,15.3904,37.7660051282,39.0163333333,25.9968,13.2182666667,24.8304941176,26.2272,16.2426666667,41.1303333333,21.0361333333
768.51,15.3602222222,37.3903435898,38.942,26.0196666667,13.2332666667,24.7889333334,26.1019333333,16.2824666667,40.9723333333,21.0617333333
768.82,15.6064777778,37.875974359,39.4337333333,26.31,13.4584666667,25.2990196078,26.5233333333,16.6538,41.5848,21.4782666667
769.13,15.6751777778,38.1050769231,39.7796666667,26.6438666667,13.6068666667,25.7466862745,26.9438666667,17.094,41.9943333333,21.7776666667
769.44,15.3537444444,37.2232974359,39.433,26.2414,13.4751333333,25.2260078432,26.6283333333,16.7356666667,41.2836,21.4367333333
769.76,15.1066111111,36.7626820513,39.1998666667,25.8938666667,12.9782666667,24.7912509804,26.2999333333,16.4050666667,40.9524,21.0773333333
770.07,14.5917777778,36.1075384615,38.4977333333,25.4022,12.2553333333,24.2004784314,25.5449333333,15.8581333333,40.4756,20.5112666667
770.38,14.5231666666,35.7288871795,38.1524,25.2274,12.2661333333,23.9964431372,25.4577333333,15.7105333333,40.3517333333,20.1819333333
770.69,14.4947666667,35.7151179487,38.0834666667,25.1920666667,12.342,23.9876078431,25.411,15.7248,40.2726,20.1570666667
771.00,14.8901333333,35.7600820513,38.3963333333,25.3736666667,12.5021333333,24.1618078431,25.4282,16.1125333333,40.6004,20.4198
771.32,14.2727888889,35.0997384615,37.9652,24.7764666667,12.018,23.7755568627,25.0788,15.7386666667,40.1064,20.1150666667
771.63,13.9107555556,34.6021948718,37.6500666667,24.1403333333,11.6721333333,23.3451098039,25.0742666667,15.326,39.3887333333,19.7503333333
771.94,13.9938111111,34.4929435898,37.505,23.6577333333,11.4088,23.1726235294,25.1382666667,15.0706666667,39.3034,19.6341333333
772.25,14.3548,34.5343076923,37.5371333333,23.8452,11.3299333333,23.2654235294,25.0438,15.0786666667,39.322,19.5143333333
772.56,13.6698666667,33.6114871795,36.3359333333,23.0069333333,10.8616666667,22.4509529412,24.4690666666,14.565,38.4769333333,18.7729333333
772.87,13.1335777778,33.2945384615,35.8207333333,22.6693333334,10.3752,22.0332078431,23.9129333334,14.2349333333,38.1745333333,18.3122
773.18,12.7906333333,33.3958461539,35.8718666667,22.5522,10.2498,22.1719843137,23.7194,13.9962,38.2288666667,18.0926666667
773.50,12.6858333333,33.5106564102,35.6711333333,22.4441333333,10.5337333333,22.1151333333,23.8348,13.9108666667,38.2168,18.2444
773.81,12.2877888889,32.9961589743,35.0382666667,21.9551333333,9.99760000001,21.4473568628,23.104,13.264,37.4657333333,17.9568666667
774.12,12.7858888889,33.2660358974,35.4405333333,22.4384,10.6693333333,21.9575568627,23.4138,13.7842,37.6673333333,18.4954666667
774.43,12.1788111111,33.1560974359,35.2614,22.0905333334,10.1741333333,21.7313058823,23.317,13.3100666667,37.1428,18.2486666667
774.74,12.5505777778,33.4528051282,35.4962666667,22.561,10.4542666667,21.9691137255,23.6612,13.4926,37.5187333333,18.3238
775.05,12.3260111111,33.9869794872,35.829,22.5584666667,10.2341333333,22.1268941177,23.7315333333,13.3816666667,37.9678,18.3635333333
775.36,12.3518777778,34.1494923077,35.7987333333,22.8591333333,10.3575333333,22.274545098,23.6762,13.3771333333,38.1765333333,18.5265333333
775.67,12.4522222222,34.3617846154,35.8095333333,23.1296,10.6314,22.3532117647,23.9940666667,13.5936666667,38.2509333333,19.0764666667
775.98,12.6648333333,35.092,36.5290666667,23.3908666667,10.4476666667,22.7819215686,23.9960666667,13.4984666667,38.4996,19.3547333333
776.30,13.2563333333,35.7438051282,37.1392,23.992,10.744,23.6740901961,24.2936,13.9567333333,39.3514666667,20.0200666667
776.61,13.4282222222,35.5868153846,36.8116,24.1979333333,11.0295333333,23.9391882353,24.6228,14.108,39.3253333333,20.3947333333
776.92,13.8801333333,36.037974359,37.6279333333,24.814,11.2558666667,24.6243294118,25.0886666667,14.4518666667,39.8701333333,20.6242
777.23,14.4477888889,37.0894,38.5978,25.3591333333,11.7964666667,25.5691960784,25.8732,15.3344,40.5490666667,21.4720666667
777.54,14.4192333333,36.8423948718,38.6476,25.1834666667,11.4378666667,25.3106823529,25.8572666667,15.3343333333,40.7089333333,21.4981333333
777.85,14.4735777778,36.3672974359,38.0624,25.1785333333,11.2259333333,25.2003372549,25.6678,15.2657333333,40.6192666667,21.4332666667
778.16,15.0318444444,36.7184307692,38.6178666667,25.7468,11.6232,25.5706627451,26.0254666667,16.0377333333,41.0737333333,22.0581333333
778.47,15.1949,36.0332512821,37.9386,25.8088666667,11.8567333333,25.2648745098,25.6627333333,16.2573333333,40.3118666667,22.1051333333
778.78,15.0347444444,35.8560615385,38.0288666667,25.7129333333,11.778,25.1332901961,25.7471333333,16.4197333333,40.0439333333,21.9270666667
779.09,14.3366111111,35.1815538461,37.6364,25.2406666667,11.6457333333,24.8124784314,25.4476666667,16.0523333333,39.6792,21.5000666667
779.40,14.3300333333,34.7830923077,37.4144,25.2010666667,11.9023333333,24.7297098039,25.3688,16.062,39.5855333334,21.436
779.71,13.7999888889,34.4570769231,37.1192,24.7158666667,11.438,24.2161058824,25.0125333333,15.4650666667,39.2107333333,20.7238
780.02,13.1097333333,33.9811076923,36.9452666667,24.2465333333,10.4541333333,23.2460901961,24.1331333333,14.5563333333,38.8234666667,19.7936666667
780.33,12.5116777778,33.0551384615,35.8423333333,23.406,9.83413333333,22.3254980392,23.3955333333,13.9502,38.0716,19.1808666667
780.64,13.0824666667,32.9823538462,36.2024,24.1018,10.5167333333,22.6888470588,24.0282,14.5396666667,38.5732666667,19.5700666667
780.95,12.9831777778,32.9531589744,35.9048666667,23.9895333333,10.4126,22.8136509804,23.7670666667,14.4338,38.2118,19.5660666667
781.26,12.7025888889,32.7795897436,35.9598666667,23.6609333333,10.2355333333,22.6453019608,23.401,14.3298,38.007,19.4422
781.57,11.4571444444,32.2299641026,34.9439333334,22.7664666667,9.06286666668,21.7482588235,22.5028666667,13.1424,37.5084,18.3165333333
781.88,11.8043777778,33.0517025641,35.4965333333,23.2561333333,9.47633333334,22.2503019608,23.2274,13.442,38.5694666667,18.4148666667
782.19,12.2086666666,33.6975487179,36.128,23.7088,9.95046666665,23.0492470588,23.8371333334,13.8632,39.0743333333,18.8296
782.50,12.9149333333,34.1752974359,36.55,23.8353333333,10.4787333333,23.4760784314,24.0282,14.203,39.2351333333,19.0018
782.81,12.9333333333,33.902225641,36.2936666667,23.8170666667,10.4371333333,23.2535529412,24.0851333333,14.1549333333,38.8112,18.8228666667
783.12,14.7335111111,35.2564717949,37.4158666667,25.4264,12.3859333333,24.8845568628,25.9948666667,15.9346,39.8564666667,20.2929333333
783.43,15.4473555556,36.1102974359,38.0018,25.9259333333,13.0577333333,25.6766313725,26.9307333333,16.7902666667,40.4422666667,21.0909333333
783.74,15.6681444445,36.3904358974,38.5314666667,26.4744,13.3100666667,25.8354588235,27.6339333333,17.1794666667,40.5420666667,21.1713333334
784.05,15.4763666667,36.7246153846,38.4756,26.5024,13.2748,25.856227451,27.5226666667,17.2265333333,40.6977333333,21.032
784.36,15.3474777778,36.9459794872,38.811,26.5542666667,13.6232666666,25.8972627451,27.8617333334,17.072,40.9701333333,20.7867333333
784.67,15.7477333333,37.7335384616,39.4618,27.1222,14.3862,26.4217490196,28.7666666667,17.5036666667,41.1652666667,21.2245333333
784.98,15.9823555555,37.5446102564,39.3334666667,26.6666666667,14.6783333333,26.4006588235,28.5672666667,17.3391333333,40.731,21.4033333333
785.29,15.8789222222,37.2084,39.2580666667,26.3687333333,14.3148,26.3600980392,27.9871333333,17.1662,40.3506,21.3264
785.60,15.7395444445,36.4376153846,38.5625333333,25.8462,14.3238,25.9403411765,26.9724,16.9553333333,39.785,21.0696666666
785.91,15.7946444444,36.544774359,38.8608,26.0748,14.372,25.9243529412,27.2306,17.1021333333,39.9050666667,21.3680666667
786.22,15.9181,36.9960820513,39.2729333333,26.331,14.4463333333,26.3403647059,27.4384666667,17.3600666667,40.5199333333,21.8849333333
786.53,15.0305222222,36.4713487179,38.6889333333,25.6,13.3334,25.6568117647,26.5778,16.8499333333,39.8888666667,21.5054
786.84,15.5491666667,36.4631794872,38.7045333333,26.0541333333,13.9567333333,26.2526235294,26.8619333333,17.2628,40.0488,21.7996
787.14,15.8858,36.5712717949,38.9880666667,25.9062666667,13.9008666667,26.6668980392,26.8058,17.3494,40.2355333333,22.0294666667
787.45,15.6142444444,36.0918820513,38.6698,25.5182,13.2959333333,26.1174745098,26.2340666667,16.5226,39.7488666667,21.7734666667
787.76,15.8067111111,36.3361076923,38.5784666667,25.5211333333,13.0734666667,26.1544823529,26.2954666667,16.6321333333,39.8092,21.6654
788.07,15.8022111111,35.8620564103,38.5195333333,25.1811333333,12.7244,25.8008196078,26.0526,16.4356666667,39.811,21.4330666667
788.38,16.9199333333,36.6900205128,39.5425333333,26.2714,13.7235333333,26.706227451,27.1763333333,17.6342,40.7905333333,22.5638
788.69,16.6354666666,36.5260615385,39.2558666667,26.0942,13.6924,26.2138784314,27.1975333333,17.2156666667,40.6088666667,22.3627333333
789.00,16.0665777778,36.3501948718,39.2255333333,26.0629333333,13.1410666667,25.9097215686,27.3076,16.5224,40.4327333333,22.1368
789.31,15.4439666667,36.0830358974,38.8644666667,25.7319333333,12.5997333333,25.482145098,26.7425333333,15.9466,39.8587333333,21.5212
789.62,15.9695555556,36.2733076923,39.0453333334,25.9106666667,12.7483333333,25.4369254902,26.5728,15.8444666667,39.8232666667,21.3244666667
789.92,15.6501333333,35.7804564103,38.6382666667,25.5034666667,12.4708666666,24.8680588235,25.895,15.1886,39.3986,20.9702
790.23,15.1541,36.2818564103,38.884,25.3978666667,12.2466,24.6150901961,25.5096,15.1247333333,39.6122666667,20.84
790.54,15.1385111111,36.752651282,38.6798,25.5315333333,12.3298666667,24.8163529412,25.6988666667,15.4242666667,39.791,20.9676666667
790.85,15.0799666667,36.7994923077,38.5884666667,25.2124,12.3799333333,25.1444980392,25.7561333333,15.7041333333,40.0001333333,20.9898666667
791.16,14.483,35.9407179487,37.8905333333,24.4694,11.7058666667,24.346972549,24.7824,15.0422666667,39.3365333333,20.4068666667
791.47,14.5012555555,35.9168974359,37.5505333333,24.5519333333,11.7802,24.6145529412,24.375,15.322,39.1224,20.6563333333
791.78,13.6711222222,34.8822153846,36.9563333333,24.0670666666,11.171,24.0915372549,23.8416666667,14.8134666667,38.0630666667,19.5882666667
792.08,14.2200888889,35.5866717949,37.9508666667,24.8604666667,11.8292,24.8777843137,24.44,15.7044666667,38.7783333333,20.0197333333
792.39,15.0431333333,36.1977641026,38.6416666667,25.4473333334,12.4785333333,25.417254902,24.7449333333,16.4876666667,39.3836666667,20.3842666667
792.70,15.5860111111,35.8923589744,38.0268,25.3688,12.7369333333,25.6003803922,24.9754,16.9585333333,39.3774,20.7014
793.01,15.6153555556,36.2642666667,38.1492666667,25.6370666667,13.229,26.4181882353,25.5913333333,17.4714666667,39.6741333333,21.186
793.32,15.8350666667,36.4235384615,38.4889333333,25.7588,13.2206,26.5610431373,26.0105333333,17.4686,40.5102666667,21.0934
793.62,16.6204111111,35.8567589744,38.3349333333,25.6857333333,13.7593333333,26.7805098039,26.5182,17.8574,40.3614666667,21.1939333333
793.93,17.0363888889,35.7465333333,38.6996666667,25.8827333333,14.3402,26.8851960784,26.4054666667,17.8649333333,40.6438,21.5615333333
794.24,17.8244444444,36.5084358974,39.3776,26.8346666667,15.3252666667,27.6187960785,27.2517333333,18.7177333333,41.3072,22.1912
794.55,18.9961,37.186174359,40.2946666667,27.863,16.6274666667,28.7495333333,28.5241333333,19.7295333333,42.1941333333,23.7812666667
794.86,19.442,37.7294974359,40.9182666667,28.3408666667,17.2096666667,29.1224039216,29.0849333333,19.8139333333,42.8682666667,24.0984
795.16,19.5219777778,37.9536461538,40.8482666667,28.3273333334,16.6188,29.0772588235,28.8411333333,19.3070666667,43.0287333333,24.2414
795.47,19.5360666667,37.6420307692,40.5779333333,28.2662666666,16.2405333333,28.878882353,28.3128666667,19.1478,42.6853333333,24.2791333333
795.78,19.0133,37.1168923077,39.6922666667,27.6296666667,15.7379333333,28.0516980392,27.567,19.1167333333,41.8119333333,24.0342666667
796.09,18.7259333333,37.0506717949,39.6336666666,27.7482,15.4448666667,27.8468,27.0442666667,18.8898666667,41.8940666667,23.7482
796.40,18.4305555556,36.6894358974,39.5139333333,27.4941333333,14.8090666667,27.1605764706,26.8344666667,18.6054,41.6028,23.5879333333
796.70,18.5933666667,36.6193025641,39.462,27.6974,15.4346,27.6082352941,27.0462,18.9010666667,41.2688666667,23.9138666667
797.01,17.9944444444,36.5889897436,39.2893333333,27.4638,14.818,27.352054902,26.5857333334,18.5327333333,41.2479333333,23.9976
797.32,16.5561333333,35.6739794872,38.4330666667,26.4144666667,13.3450666666,26.2492705882,25.4988,17.5469333333,40.0586,22.8990666666
797.63,15.8035222222,34.774451282,37.7239333333,25.5078,12.4494,25.3289803922,24.6418,16.7443333333,38.9426666667,21.9893333333
797.93,14.5583444444,34.0724102564,36.8900666667,24.4010666667,10.9126,24.3108117647,23.3829333333,15.8286666667,38.1191333333,20.4533333333
798.24,14.0257444445,33.7876153846,36.5554666667,23.8566666667,10.0601333333,23.6194039216,22.7847333333,15.3568,37.4944,19.8794666667
798.55,13.9333555555,34.2920512821,36.7600666667,23.9356666667,10.4863333333,23.7622862745,22.9308,15.7810666667,37.8808,20.0320666667
798.85,13.0877888889,33.4706358974,35.9140666667,23.2649333334,10.1986666667,23.0870666667,22.5612666667,15.0666666667,36.9827333333,19.2439333333
799.16,13.6459222222,34.0593384615,36.7166666667,24.0174,10.7041333333,23.9242235294,23.3233333333,15.0884,37.8378666667,19.6062666667
799.47,13.2534444444,33.9444769231,37.0051333333,23.3572666667,10.3316,23.677882353,23.2273333333,14.188,37.7914,19.2274666667
799.78,12.5694111111,33.0324564103,36.3275333333,22.2884666667,9.887,23.176654902,22.5283333333,13.6348666667,36.8756,18.2598
800.08,12.8936555555,33.3302512821,36.7454666666,22.1583333334,9.90066666667,23.2528705883,22.9053333333,14.2034666667,36.7044666667,18.6022
800.39,13.5999888889,33.6308666667,37.4259333333,23.0712,10.6163333333,23.8327058823,24.0722,15.1377333333,36.7584666667,19.0399333333
800.70,14.8287555556,35.0426717949,38.53,24.051,11.9118,24.918054902,25.7418,16.1284,38.0745333333,20.2760666667
801.00,15.0505333333,35.3817897436,38.7878666667,24.305,11.9262,24.9916,25.8724666667,16.294,38.6485333333,20.6547333333
801.31,16.0356777778,36.1137435897,39.4512,25.1577333333,13.0934,25.6967254902,26.6117333333,17.1125333333,39.0946666667,21.6666666667
801.62,16.2965222222,35.9759025641,39.5045333333,25.5532,13.6114666667,26.151427451,26.8023333333,17.3047333334,39.2466,21.9075333333
801.92,16.5383111111,35.3618,39.3246,25.3292666667,13.6374,26.1151921569,26.7612666667,17.4534666667,39.1354666667,22.1544666667
802.23,17.4609333333,36.0815384615,39.9520666667,25.8325333333,14.0717333333,27.001545098,27.33,18.318,40.0546,23.0768666667
802.54,17.2102444445,35.7280666667,39.364,25.3744,13.812,26.9309921569,27.1999333333,18.2905333333,39.4462,22.783
802.84,16.9025222222,35.226374359,38.3659333333,25.1418,13.1692666667,26.7837843137,26.9194666666,18.1538666667,38.605,22.4272666667
803.15,17.3435666667,36.2675538461,38.34,25.8637333333,13.8058,27.2711686275,27.1120666667,18.8326666667,39.2578,23.3536
803.46,17.4341444444,36.3514769231,38.0054,26.1595333333,13.9013333333,27.0983529412,27.0183333333,18.5869333333,39.1143333333,23.0426
803.76,16.8907444445,36.431,37.6422,25.4463333333,13.2575333333,26.4658745098,26.0322666666,17.5387333333,39.2140666667,22.2474666667
804.07,16.9113222222,36.2555128205,37.4043333333,25.776,12.9574666667,26.3109607843,25.3095333333,17.1050666667,39.0118666667,21.9344666667
804.38,16.1053,35.6903641026,36.7302666667,25.226,12.1468666667,25.7009529412,24.7104,16.1087333333,38.3757333333,21.1016666666
804.68,15.4396555556,35.4310769231,36.2512666667,24.9699333334,11.7643333333,25.3591372549,24.4730666667,15.6052666667,37.9978666667,20.6389333334
804.99,14.9113888889,35.1238461538,35.9343333333,24.4158666667,11.2683333333,24.9988039216,24.0941333334,15.4126,37.6707333333,20.2501333333
805.30,14.0723777778,35.1506820513,35.6806,24.1314666667,11.2243333333,24.7550666667,23.5030666667,14.9368,37.3852666667,19.581
805.60,13.5863777778,34.9297435898,35.1482,23.2827333333,10.7952666667,23.8961254902,23.1743333333,13.883,36.7318,19.0526666666
805.91,12.8415444444,34.4696410256,34.8342666667,22.7446,10.3311333333,23.0112823529,22.6858,13.4216666667,36.6226,18.3077333333
806.21,12.8040555556,34.6438666667,35.6362666667,23.1022666667,11.0304,23.0672705882,22.8528666667,14.1766666667,37.4992,18.6137333333
806.52,11.3648444445,32.8496307692,34.6136,21.9393333333,9.65160000001,21.9905882353,21.6818,12.4014,36.6516,16.9470666667
806.83,10.2661,32.1230461538,34.1354666667,20.8879333333,8.62919999999,21.5287137255,20.9189333333,11.3316,36.4018,16.0669333333
807.13,11.4374888889,32.3615692308,34.8439333333,21.657,9.75726666667,22.5561333333,21.7034,12.8169333333,36.6396666667,17.4335333333
807.44,11.6376111111,32.5864358974,35.1802666667,21.8936,10.2133333333,22.7660392157,22.2585333333,13.3798,37.0352,17.9822
807.74,11.5607,32.8210461538,35.228,22.1208,10.3549333333,23.0904705883,22.4562,14.0038666667,37.1072666667,18.2300666667
808.05,10.6162666667,31.6407641026,34.5661333333,20.8921333333,9.32679999999,22.3161647059,21.7841333333,13.3982666667,36.8532666667,17.5182666667
808.35,10.1657666667,31.5908307692,34.4962666667,20.7079333333,8.84106666667,21.8148862745,21.8458,13.0384,37.0078666667,17.6654666667
808.66,10.0886111111,31.2767076923,34.4215333333,20.3770666667,8.50886666666,21.2788117647,21.6880666667,12.7420666667,36.8122666666,17.4550666667
808.97,9.57241111111,30.9203897436,34.5278666667,20.6410666667,7.86113333333,21.0834705882,21.2998666667,12.6834,36.8028666667,16.9609333333
809.27,10.2221777778,31.6903128205,34.7816,21.2184666667,8.31786666667,21.7747803922,21.5982666667,13.1478,37.5542,17.8809333333
809.58,11.1531444444,32.5453384615,34.8198,21.4053333333,8.99099999998,22.3471568627,22.3152,13.3423333333,37.7927333333,18.4323333333
809.88,12.2931,33.4618051282,35.7451333333,21.9242,9.8646,22.9304627451,23.1797333333,14.2639333334,38.2293333333,19.4489333333
810.19,12.7124,33.9043333333,36.0928,22.5409333333,10.0182,22.722627451,23.2149333333,14.6720666667,38.6156666667,19.8906
