wavelength,Back_OryNutf,Belly_OryNutf,Breast_OryNutf,Crissum_OryNutf,Crown_OryNutf,DorTail_OryNutf,Rump_OryNutf,Throat_OryNutf,WingTip_OryNutf
259.52,4.76888888889,4.91,3.97877777778,4.20455555555,5.32992905983,6.92066666667,4.35288888889,2.65966666667,8.48677777778
259.89,5.063,5.29944444444,4.20933333333,4.38688888889,5.66559316239,7.10533333333,4.59022222222,3.15211111111,8.89144444445
260.27,5.009,5.20888888889,4.17833333333,4.55311111111,5.7472042735,7.04511111111,4.63422222222,3.14766666667,9.03777777778
260.64,5.16988888889,4.89633333333,3.84533333333,4.39833333333,5.7668,6.95588888889,4.623,2.97044444444,9.398
261.01,5.30444444444,5.00211111111,4.29444444444,4.74188888889,6.14838461538,7.361,4.89922222222,3.25422222222,9.73211111111
261.39,5.50033333333,5.26711111111,4.57333333333,5.224,6.39157863248,7.61211111111,5.21177777778,3.96566666667,9.96933333333
261.76,6.133,5.69355555555,4.83988888889,5.72511111111,6.6576940171,8.02277777778,5.78788888889,4.551,10.389
262.13,5.92066666667,5.13766666667,4.19711111111,5.04544444444,6.29382649573,7.69688888889,5.697,4.09833333333,9.81511111111
262.51,6.64833333333,6.09133333333,4.18766666667,5.41455555556,6.93128119658,7.847,6.32388888889,4.39233333333,10.1452222222
262.88,6.04988888889,5.33155555555,3.71644444444,4.86022222222,6.1567059829,7.29388888889,5.89555555556,4.03333333333,9.19477777778
263.25,6.37233333333,5.705,4.02011111111,5.39722222222,6.22686923077,7.64688888889,6.29544444444,3.883,9.25511111111
263.63,6.79677777778,5.95066666667,3.98888888889,5.50444444444,6.33517350428,7.78244444445,6.65733333333,3.66333333333,9.74455555554
264.00,5.93266666667,4.83166666667,3.18033333333,4.01644444444,5.37276923077,6.47311111111,5.38233333333,2.39522222222,8.73611111111
264.37,5.46366666666,4.31677777778,2.023,2.94277777778,4.57295470085,5.96122222222,4.72788888889,1.57944444444,8.28744444444
264.75,4.95055555556,3.66377777778,2.01722222222,2.95511111111,4.53298632479,5.68088888889,4.667,1.28688888889,7.60022222222
265.12,4.34677777778,2.88322222222,1.19233333333,2.309,3.69198034188,4.75877777778,3.94566666667,0.607333333333,6.24388888889
265.49,4.17966666667,2.48688888889,1.23811111111,1.50277777778,3.23491538462,4.656,3.04766666667,-0.338555555554,6.042
265.87,2.99311111111,1.05033333333,0.577666666667,0.461999999998,2.3924974359,3.69688888889,1.99544444444,-1.78522222222,5.104
266.24,3.05,1.82788888889,1.35544444444,0.975666666667,2.81987777778,4.20011111111,1.756,-1.42755555556,5.97655555556
266.61,2.87933333333,2.03555555556,1.92611111111,1.53922222222,3.11495299145,4.58744444444,1.698,-0.834,6.37466666667
266.98,3.19233333333,2.51566666667,2.25855555556,2.125,3.93746666667,4.91711111111,1.99155555555,-0.467000000001,7.26133333333
267.36,3.28433333333,2.11866666667,1.80411111111,1.42466666667,4.20097350427,4.07055555556,1.70244444444,-0.462666666668,7.50288888889
267.73,2.99811111111,2.10788888889,1.54455555556,1.62633333333,4.09935213675,3.42522222222,1.42644444444,-0.108888888889,7.10433333333
268.10,3.59444444444,3.01911111111,1.86788888889,2.57611111111,4.88857264957,4.40911111111,2.36377777778,0.66411111111,7.61411111111
268.48,3.72977777778,3.259,2.48366666667,2.79755555555,5.31266495726,4.462,2.54466666667,0.793222222223,8.11333333333
268.85,4.15355555556,4.16233333333,2.65577777778,2.68188888889,5.28522222222,4.59777777778,2.73422222222,1.402,8.429
269.22,4.13344444444,4.01311111111,2.277,2.62966666667,5.30242905983,4.53722222222,2.70688888889,1.50388888889,8.62766666667
269.59,4.53677777778,4.31033333333,2.16355555556,2.85955555556,5.59715555555,4.52822222222,3.32077777778,1.81155555556,9.30833333333
269.97,4.29911111111,4.58488888889,1.77033333333,2.56144444445,5.35146495726,4.34,3.01044444444,1.99877777778,9.10422222222
270.34,4.53588888889,4.898,1.92155555556,2.92922222222,5.65101196581,4.709,3.79566666667,2.30733333333,9.33955555555
270.71,5.19266666667,5.22344444444,2.59622222222,2.96288888889,5.83780683761,4.93322222222,4.45966666667,2.68011111111,9.63722222223
271.09,5.41311111111,5.22566666667,2.69166666667,2.77388888889,5.92310598291,5.24822222222,4.52088888889,2.72877777778,9.61155555556
271.46,4.793,5.03144444444,2.747,2.58088888889,5.36642905983,5.30622222222,4.18555555556,2.55166666667,8.69666666667
271.83,5.31566666667,5.44088888889,3.42588888889,2.84911111111,5.7937991453,6.28188888889,4.91988888889,2.84211111111,9.28355555557
272.20,5.12655555556,5.25522222222,3.93077777778,2.76277777778,5.47740940171,6.24111111111,4.97122222222,2.93133333333,9.17266666668
272.58,4.67244444445,4.77133333333,3.44011111111,2.445,4.87172905983,5.68055555556,4.48144444445,2.76111111111,8.44211111111
272.95,5.382,5.19544444444,4.11533333333,3.25966666667,5.64236581197,6.43655555555,5.06044444445,3.22766666667,9.07311111111
273.32,5.84322222222,5.86888888889,4.86522222222,3.74622222222,6.31396239316,6.93,5.466,3.644,9.62777777779
273.69,5.47744444444,5.72455555555,4.65755555556,3.49344444445,6.05593504274,6.707,5.11333333333,3.38922222222,8.83411111111
274.06,5.37544444445,5.44222222222,4.53411111111,3.32522222222,5.85416153846,6.51722222222,5.10822222222,3.00466666667,8.54688888889
274.44,5.04355555556,5.02311111111,4.07466666667,2.64822222222,5.41266581196,5.75333333333,4.51133333333,2.723,7.80088888889
274.81,4.55622222222,4.77988888889,3.87155555556,2.49466666667,5.38117692308,5.63911111111,4.26977777778,2.439,7.652
275.18,4.21455555556,4.86722222222,3.42711111111,2.43366666667,5.3548982906,5.25766666667,3.93788888889,1.95833333333,7.25155555556
275.55,4.14466666666,4.722,2.98277777778,2.15655555556,5.22768290598,4.97811111111,4.04966666667,1.99588888889,7.34633333333
275.93,3.00533333333,3.58988888889,1.86711111111,1.25211111111,4.04631282052,3.81011111111,2.81577777778,1.17611111111,6.17033333333
276.30,3.10622222222,3.42288888889,1.42177777778,1.213,4.00499316239,3.90188888889,2.47255555555,0.958,6.06555555556
276.67,3.08555555555,3.38133333333,1.60677777778,1.063,4.09462393162,4.10855555556,2.70988888889,0.903222222223,5.98733333333
277.04,1.349,2.28111111111,0.155444444443,-0.261777777778,2.72429401709,2.86166666666,1.774,-0.204444444444,4.26788888889
277.41,0.418,1.61422222222,-0.524111111111,-0.975222222221,1.73944700855,2.54844444445,1.21288888889,-1.08977777778,3.26133333333
277.79,-0.260222222222,1.23644444444,-0.886444444444,-1.22811111111,1.42945299146,2.15544444445,1.06555555556,-1.20377777778,2.94466666667
278.16,0.056222222222,1.76622222222,-0.22488888889,-0.794888888888,2.14316837607,2.68155555556,1.28455555556,-0.337,3.39566666667
278.53,-0.427111111111,1.20877777778,-0.596222222223,-1.104,1.72847008547,2.45755555555,0.523777777779,-1.007,3.07777777778
278.90,-0.264333333333,1.506,-0.256333333333,-0.841111111111,1.54651452991,2.53144444444,0.256333333333,-0.777,3.03622222222
279.27,0.015777777778,1.43733333333,0.444777777778,-0.635333333332,1.41655811966,2.81144444444,0.516333333333,-0.659333333333,3.44688888889
279.64,-0.333222222222,1.635,-0.0852222222222,-0.387444444444,1.23297521367,2.952,0.201333333333,-1.12366666667,2.99866666667
280.02,0.280333333333,2.47066666667,0.349,0.235,1.94242051282,3.27433333333,0.917222222221,-0.394111111113,3.51688888889
280.39,0.958,3.33455555555,1.08466666667,1.077,2.47386752137,3.61722222222,1.70822222222,0.01511111111,4.122
280.76,1.71544444445,3.97177777778,1.87922222222,1.65866666667,3.16839572649,3.85777777778,2.10688888889,0.0856666666667,4.86133333333
281.13,1.94644444444,4.10788888889,2.26522222222,1.64177777778,3.30643162393,3.96922222222,2.12655555556,0.498666666668,5.04977777778
281.50,1.10011111111,3.30088888889,1.358,0.808222222223,2.51533333333,2.83222222222,1.31088888889,-0.305444444446,4.35333333333
281.87,1.645,3.66833333333,1.53888888889,1.13422222222,2.99831111111,3.28355555556,1.373,-0.10611111111,4.796
282.25,1.38977777778,3.58733333333,1.157,0.956666666669,2.52307777778,2.97977777778,1.20888888889,-0.142222222222,4.80266666667
282.62,1.67577777778,4.02677777778,1.49444444444,1.46955555556,2.8595940171,3.32011111111,1.93833333333,0.37522222222,5.30833333333
282.99,1.70533333333,3.81688888889,1.15911111111,1.48666666667,2.83978974359,3.22833333333,2.09966666667,0.576555555557,5.316
283.36,1.79944444445,4.01944444444,0.964666666667,1.49755555556,2.85977350427,3.27377777778,2.01855555556,0.769555555557,5.23322222222
283.73,2.64522222222,4.39711111111,1.73466666667,1.86711111111,3.45314273504,3.85544444445,2.63955555556,1.52155555555,6.14922222222
284.10,2.44377777778,4.01488888889,1.32533333333,1.48166666667,3.20877264957,3.825,2.30388888889,1.18,6.14011111111
284.47,1.728,3.13844444444,0.619333333333,1.02288888889,2.64558290598,3.17611111111,1.62022222222,0.882888888887,5.58233333333
284.85,1.39544444444,2.86888888889,0.151222222223,0.775777777779,2.29502136752,3.13944444445,1.25988888889,0.942333333333,5.11811111111
285.22,1.61177777778,2.84577777778,0.206444444443,1.15855555556,2.55519401709,3.33944444444,1.35488888889,0.841111111113,5.38411111111
285.59,2.33555555555,3.30144444444,0.896777777777,1.86266666667,3.07535641026,4.05533333333,1.97088888889,1.51288888889,5.92755555556
285.96,2.027,2.99388888889,0.863666666667,1.703,2.6723,3.89177777778,1.81588888889,1.39866666667,5.65377777778
286.33,2.53744444444,3.13277777778,1.43,2.19133333333,3.08102222222,4.28455555556,2.00555555555,1.62022222222,5.84577777778
286.70,2.46377777778,2.86955555556,1.41277777778,1.97511111111,2.98077606837,4.35044444444,1.66211111111,1.44222222222,5.67988888889
287.07,2.61188888889,3.14277777778,1.79044444444,2.02633333333,3.14435641025,4.63333333333,1.75588888889,1.42644444444,5.67588888889
287.44,2.56722222222,3.26677777778,2.23677777778,2.34055555556,3.23344529915,4.58244444444,2.01044444445,1.76388888889,5.83411111111
287.82,2.18033333333,3.05655555556,2.27988888889,2.469,3.06571111111,4.55488888889,2.03588888889,1.70722222222,5.59022222222
288.19,1.59377777778,2.62788888889,1.96833333333,1.92333333333,2.52571367521,4.16688888889,1.41377777778,1.21922222222,5.09588888889
288.56,1.85088888889,3.09011111111,2.14944444444,2.00266666667,2.82751880342,4.49611111111,1.82555555556,1.55277777778,5.40111111111
288.93,2.08244444444,3.21533333333,1.97533333333,2.15388888889,3.03017521368,4.78233333334,1.87288888889,1.572,5.65522222222
289.30,1.90666666667,3.13755555556,2.02611111111,1.79733333333,2.70022905983,4.753,1.81277777778,1.47511111111,5.47522222222
289.67,2.57322222222,3.84688888889,3.02388888889,2.41277777778,3.39232051282,5.15166666667,2.61466666667,2.21077777778,6.09911111111
290.04,2.74188888889,3.89211111111,3.235,2.30533333333,3.54570940171,5.08311111111,2.91644444444,2.35166666667,6.26388888889
290.41,2.291,3.62644444445,2.48111111111,1.73122222222,3.19245726496,4.71044444444,2.851,1.98277777778,6.04622222222
290.78,2.55055555556,3.96733333333,2.80211111111,2.03244444445,3.58715982906,4.67033333333,3.48988888889,2.37077777778,6.41544444445
291.15,2.86911111111,4.05155555556,3.00288888889,2.32422222222,3.91005299145,4.90522222222,3.92822222222,2.60144444445,6.96711111111
291.52,2.80766666667,3.81055555556,2.78155555556,2.00088888889,3.8751034188,4.80333333333,4.038,2.482,6.98522222222
291.89,3.40177777778,4.33877777778,3.376,2.26788888889,4.26063162393,4.96533333334,4.27144444444,2.73888888889,7.20733333333
292.26,4.66777777778,5.53466666667,4.49533333333,3.72277777778,5.3571017094,5.80611111111,5.55022222222,3.92655555556,8.30222222222
292.64,4.30866666667,5.18966666667,4.19711111111,3.39055555556,5.02457008547,5.37533333333,5.17355555556,3.49122222222,8.108
293.01,4.21577777778,5.35411111111,4.495,3.54455555555,4.9835974359,5.24144444444,5.68733333333,3.43144444444,8.43688888889
293.38,4.663,5.62233333333,4.743,4.06611111111,5.40787008547,5.49977777778,6.03777777778,3.89033333333,8.92122222222
293.75,4.57088888889,5.57411111111,4.19922222222,3.87,5.35268803419,5.43622222222,5.97233333333,3.833,8.908
294.12,4.98988888889,6.07955555555,4.38488888889,4.14,5.69326410256,5.92822222222,6.18377777778,3.96788888889,9.48455555556
294.49,5.14777777778,6.09533333333,4.793,4.33711111111,5.75756752137,6.06977777778,6.15088888889,4.27622222222,9.38344444444
294.86,4.56211111111,5.50611111111,4.34933333333,3.96888888889,5.11918888889,5.75322222222,5.40733333333,3.75155555556,8.54555555556
295.23,3.85755555556,5.03233333333,3.55777777778,3.40555555555,4.51058461538,5.06077777778,4.73755555555,3.19155555555,7.86733333333
295.60,4.08922222222,5.12855555555,3.79566666667,3.69166666667,4.61965982906,5.41755555555,4.76244444445,3.407,7.81255555556
295.97,3.79988888889,4.57977777778,3.37755555556,3.06311111111,4.29688717949,5.07533333333,4.36,3.13211111111,7.54377777778
296.34,3.30955555556,4.01077777778,3.13566666667,2.55488888889,3.97508461538,4.71155555555,3.93588888889,2.422,6.98433333333
296.71,3.40044444444,4.12166666666,3.55311111111,2.66777777778,4.03836752137,4.89844444444,3.99755555555,2.57122222222,7.04955555555
297.08,3.53322222222,4.033,3.72466666667,2.70177777778,4.10900854701,4.95033333334,3.82222222222,2.79522222222,6.82811111111
297.45,3.28677777778,3.99766666666,3.55855555556,2.56822222222,3.99003589743,4.80188888889,3.47711111111,2.47866666667,6.63577777778
297.82,3.01933333333,3.70511111111,3.68911111111,2.24388888889,3.74371709402,4.562,2.98422222222,2.02966666667,6.38555555556
298.19,2.68466666667,3.34211111111,3.48088888889,2.12644444444,3.52707692308,4.33211111111,2.59766666667,1.80166666667,5.83266666667
298.56,2.31844444444,3.11577777778,3.44311111111,1.86922222222,3.30798376068,4.05822222222,2.31855555556,1.32288888889,5.57166666667
298.93,2.81655555555,3.65877777778,3.71588888889,2.30966666666,3.73726581196,4.44766666667,2.75944444444,1.82733333333,6.21366666667
299.30,3.078,3.662,4.05411111111,2.35222222222,3.82792222222,4.45866666666,3.01966666667,1.952,6.31877777778
299.67,2.96033333333,3.69066666667,4.18355555556,2.18233333333,3.62015897436,4.14877777778,2.67944444445,1.57311111111,6.21455555556
300.04,2.74633333333,3.72766666667,4.113,2.30733333333,3.52110854701,4.20266666667,2.56711111111,1.50088888889,6.19622222222
300.41,2.90166666667,3.915,3.96144444444,2.36022222222,3.3970034188,4.35477777778,2.65166666667,1.74433333333,6.31222222222
300.78,2.82544444444,3.84144444444,3.75133333333,2.44544444445,3.3158991453,4.08344444444,2.48811111111,1.624,5.98288888889
301.15,2.19966666667,3.50288888889,3.15988888889,1.96466666666,2.87732820513,3.66933333333,2.04788888889,1.21,5.64366666667
301.52,2.05155555556,3.22622222222,2.94377777778,1.85833333333,2.70712905983,3.48877777778,2.10133333333,1.35777777778,5.34255555556
301.89,2.21622222222,3.41411111111,2.92522222222,2.401,2.89314444445,3.71388888889,2.351,1.78188888889,5.56055555556
302.26,2.49666666667,3.76488888889,3.12544444444,2.57611111111,3.13620854701,3.89366666667,2.88788888889,2.31344444444,6.13266666667
302.63,3.31122222222,4.56655555555,3.54111111111,3.35044444445,3.69364700855,4.42,3.60922222222,3.27222222222,6.68622222222
303.00,3.11966666667,4.41888888889,3.65144444444,3.20344444445,3.4580008547,4.12866666667,3.47888888889,2.87844444445,6.515
303.37,2.95411111111,4.29055555556,3.24988888889,2.94922222222,3.23998461538,4.27066666667,3.33366666667,2.683,6.24333333333
303.74,2.46588888889,3.68877777778,2.75688888889,2.599,3.04051196581,4.11277777778,3.28466666667,2.74211111111,6.00677777778
304.10,2.17233333333,3.34811111111,2.38188888889,1.99811111111,2.79968547008,3.63233333333,3.07411111111,2.43644444444,5.57055555556
304.47,2.11711111111,3.40877777778,2.584,2.01255555556,3.10464017094,3.52311111111,3.23488888889,2.66833333333,5.47633333333
304.84,2.43688888889,3.61055555556,3.01122222222,2.14744444444,3.49940769231,3.945,3.64055555556,3.00122222222,5.98244444444
305.21,2.931,4.12266666667,3.35322222222,2.40333333334,3.70824871795,4.26344444445,3.97188888889,3.34344444445,6.05333333333
305.58,3.58811111111,4.71366666667,3.99033333333,2.76911111111,4.24448119658,4.86955555556,4.553,3.62333333333,6.58333333333
305.95,3.27922222222,4.46666666667,3.56222222222,2.10711111111,3.84413076923,4.517,4.32022222222,3.24911111111,6.048
306.32,2.86466666667,4.12066666667,3.18611111111,1.73611111111,3.53831794872,4.10533333333,3.80433333333,3.05855555555,5.45844444445
306.69,2.14555555555,3.44311111111,2.84555555556,1.175,2.95625213675,3.58611111111,3.13666666667,2.51833333333,4.79166666667
307.06,1.86366666667,3.29811111111,2.43933333333,0.767666666665,2.59197606837,3.43433333333,2.64644444444,2.41422222222,4.31811111111
307.43,2.00744444445,3.51555555556,2.80133333333,1.06855555555,2.82157008547,3.57033333333,2.65677777778,2.557,4.39933333333
307.80,2.00677777778,3.37766666666,2.444,0.988555555557,2.49062393162,3.27822222222,2.36922222222,2.08633333333,4.12255555555
308.17,2.09855555556,3.35533333333,2.46577777778,1.39711111111,2.35733418804,3.28311111111,2.30133333334,2.18066666667,4.08077777778
308.54,1.71677777778,2.93277777778,2.47977777778,0.972666666667,1.90124444445,2.89933333333,1.81677777778,1.75944444444,4.02466666667
308.90,0.97311111111,2.269,1.45966666667,0.248000000001,1.02569230769,2.13811111111,1.09477777778,0.813777777778,3.22344444444
309.27,0.998111111111,1.94666666667,1.784,0.474222222223,1.15920854701,2.17711111111,1.21055555555,0.890000000001,3.52755555556
309.64,0.860555555555,1.82255555556,1.81344444444,0.478777777778,1.03695384615,2.04655555555,1.13755555556,0.821555555555,3.52633333333
310.01,0.981444444446,1.83233333333,2.089,0.800333333333,1.10562478632,1.97111111111,1.29311111111,0.922555555557,3.82888888889
310.38,1.17333333333,1.93533333333,2.15111111111,1.092,1.18781452991,2.11077777778,1.49944444444,0.684333333333,4.07822222222
310.75,1.322,2.02277777778,1.87877777778,1.14944444444,1.25435726496,2.09888888889,1.62622222222,0.464666666667,4.294
