wavelength,Back_ThlInof,Belly_ThlInof,Breast_ThlInof,Crissum_ThlInof,Crown_ThlInof,DorTail_ThlInof,Rump_ThlInof,Throat_ThlInof,WingTip_ThlInof
263.63,7.20273333334,6.86423333333,6.8308,7.3265,5.36686666667,10.7151666667,5.95271333333,7.4874,10.8039333333
264.00,6.97726666667,6.45953333334,6.39886666667,6.84710000001,5.17046666667,10.5392666667,5.79749333333,7.163,10.3625333333
264.37,6.74473333333,6.17966666667,6.24286666667,6.78363333333,5.15693333333,10.6282666667,5.90522,7.08306666667,10.106
264.75,6.39413333333,5.84546666667,5.88653333333,6.49680000001,4.89346666667,10.56,5.75068,6.82713333333,9.88799999999
265.12,6.18913333333,5.51956666666,5.5624,6.08656666667,4.60726666667,10.6828,5.60788666667,6.73746666667,9.92339999999
265.49,6.71026666667,6.0359,6.06133333333,6.51636666667,5.0862,11.4011,6.22021333333,7.44233333333,10.658
265.87,6.61753333333,5.8413,5.9656,6.34936666667,4.935,11.2933,6.11191333333,7.22746666667,10.5573333333
266.24,6.984,6.26646666667,6.4978,6.82199999999,5.6164,11.6481,6.5111,7.51426666666,10.9860666667
266.61,7.28046666666,6.5736,6.80706666667,7.14823333333,6.18673333333,11.8265666667,6.65880666667,7.84513333333,11.4301333333
266.98,6.86326666667,6.16123333333,6.3942,6.63013333333,5.80473333333,11.2626,6.20754666667,7.25286666667,11.0931333333
267.36,6.6634,6.14253333333,6.4762,6.73426666667,5.67693333333,11.211,6.24040666667,6.96166666667,11.0342666667
267.73,7.0514,6.5668,6.82473333333,7.00956666667,6.03153333333,11.5473666667,6.49390666667,7.40906666667,11.6338
268.10,7.04273333333,6.58223333333,6.94193333333,6.99836666667,5.8462,11.6985666667,6.38285333333,7.49286666667,11.6836666667
268.48,6.58466666667,6.08016666666,6.658,6.48246666667,5.321,11.1043666667,5.78352666667,7.06453333333,11.3441333333
268.85,6.81106666666,6.20896666667,6.82546666667,6.6436,5.5408,11.1318333333,5.81462666667,7.2614,11.419
269.22,6.83033333333,6.18266666667,6.85286666667,6.70053333334,5.3966,10.9569333333,5.76202666667,7.1266,11.2050666667
269.59,6.7666,6.1472,6.90006666667,6.55693333333,5.35006666667,10.6359666667,5.59673333333,6.7888,10.9721333333
269.97,6.585,6.08756666667,6.743,6.26056666667,5.1896,10.4142666667,5.33941333333,6.59586666667,10.8068
270.34,6.415,5.86993333333,6.573,6.12696666667,4.8774,10.2263,5.08343333333,6.4148,10.5906
270.71,6.15306666667,5.61746666667,6.37866666667,5.9182,4.576,9.96766666667,4.93029333333,6.11413333333,10.2671333333
271.09,6.45006666667,5.95036666667,6.67926666666,6.23483333333,4.82373333333,10.2718666666,5.19867333333,6.44253333333,10.5286666667
271.46,6.35453333333,5.8726,6.55453333333,6.2593,4.6738,10.1012333333,5.04842666667,6.44953333333,10.5744666667
271.83,6.12386666667,5.73336666667,6.3786,6.19876666667,4.55726666667,9.80233333334,4.78320666667,6.22633333333,10.4380666667
272.20,5.9666,5.4663,6.08206666667,5.97813333333,4.29346666667,9.47776666667,4.52253333333,5.92966666667,10.2368
272.58,5.9184,5.50983333333,5.9776,5.80536666667,4.13173333333,9.31213333334,4.43000666667,5.82926666667,10.1960666667
272.95,5.69226666666,5.33873333333,5.83273333333,5.68553333333,3.79793333333,9.11733333334,4.28506,5.60846666667,10.0724666667
273.32,5.88926666667,5.5232,5.99773333334,5.87463333333,3.98186666666,9.31526666666,4.46364,5.844,10.2531333333
273.69,6.02426666667,5.69396666667,6.08393333333,6.10673333333,4.1066,9.57343333333,4.64141333333,6.16426666667,10.4175333333
274.06,5.93893333333,5.56443333333,5.9762,5.97736666666,3.98873333333,9.43536666668,4.56668,6.09746666667,10.2706
274.44,5.88793333333,5.3086,5.71466666667,5.71346666667,3.84146666667,9.21303333334,4.44226666667,6.04933333333,10.1402666667
274.81,6.12693333333,5.32583333333,5.7088,5.80486666667,3.88046666667,9.45293333335,4.52278,6.11726666667,10.1531333333
275.18,6.0306,5.23166666667,5.61806666667,5.66406666667,3.86873333334,9.38623333333,4.47571333333,6.028,10.0335333333
275.55,5.67373333333,4.8303,5.08006666667,4.96613333333,3.50613333333,8.95573333333,4.1017,5.5688,9.47413333333
275.93,5.69606666667,4.77753333333,5.0202,4.9914,3.49113333333,8.9367,4.24577333333,5.6412,9.42200000001
276.30,5.69653333333,4.8648,5.0272,5.10723333333,3.5718,9.00190000001,4.30526666667,5.68306666666,9.29226666667
276.67,5.60626666667,4.74443333333,4.77813333333,5.14496666667,3.49113333333,8.96266666666,4.20144666667,5.6792,9.15959999999
277.04,5.72753333333,4.8282,4.75286666667,5.37036666667,3.6358,9.1785,4.27611333333,5.79053333333,9.23746666666
277.41,5.76326666666,4.97996666667,4.80186666666,5.60173333333,3.9122,9.32863333335,4.46443333333,5.9234,9.3882
277.79,5.1916,4.40063333333,4.38153333333,4.91523333333,3.4756,8.7097,4.04238666666,5.38853333333,8.8396
278.16,5.40813333333,4.607,4.58913333333,5.21433333333,3.62006666667,9.04179999999,4.15192666667,5.60193333333,9.09080000001
278.53,5.61906666667,5.09136666667,4.99726666667,5.48426666666,3.91706666667,9.43249999999,4.45921333333,5.922,9.48446666667
278.90,5.60173333333,5.43463333334,5.20286666667,5.56946666667,4.09746666667,9.3059,4.55883333333,6.0088,9.77206666667
279.27,5.5734,5.40633333333,5.12173333333,5.568,3.95073333333,9.23943333333,4.52430666667,5.89426666667,9.74886666666
279.64,5.756,5.61383333333,5.4586,5.87183333333,4.10573333333,9.42893333335,4.7075,6.23493333333,10.0092
280.02,5.74706666667,5.62313333333,5.53786666667,5.82843333333,4.014,9.35039999999,4.64334666667,6.1424,9.97280000001
280.39,6.32986666667,6.28466666667,6.28733333333,6.38143333333,4.69166666667,9.81273333333,5.30288666667,6.6968,10.715
280.76,6.85206666667,6.9181,6.98133333333,6.87296666667,5.37333333333,10.3818333333,5.87902,7.13273333334,11.247
281.13,6.811,7.11386666667,7.16126666666,6.85486666667,5.5258,10.3788,5.96056666667,7.11626666667,11.2886666667
281.50,6.75466666667,6.97563333333,7.19673333334,6.65266666667,5.41893333333,10.2591666667,5.73366666667,6.9538,11.1945333333
281.87,7.32793333333,7.34046666667,7.6222,7.21843333333,5.8528,10.7626333333,6.11377333333,7.44426666667,11.6871333333
282.25,7.60913333333,7.54386666667,8.00619999999,7.43626666667,6.17206666667,10.9181,6.45382666667,7.68006666667,11.8452
282.62,7.76946666667,7.60113333333,8.0516,7.52846666667,6.24326666667,10.9075,6.61476,7.67393333333,11.8658
282.99,7.473,7.18303333333,7.76926666667,7.22326666667,5.93666666667,10.7903666667,6.40236,7.56413333333,11.5303333333
283.36,7.7096,7.47743333333,8.06133333333,7.4457,6.26786666667,10.9947333333,6.66886,7.95506666667,11.7769333333
283.73,7.7856,7.56723333333,8.11566666667,7.5324,6.35066666667,11.1807,6.86048,8.01633333333,11.9757333333
284.10,7.78726666667,7.4745,7.9512,7.47546666667,6.30853333333,11.1921,6.87049333333,7.90686666667,11.9159333333
284.47,7.53186666667,7.09263333333,7.59179999999,7.1274,5.94566666667,10.9064333333,6.55376,7.6256,11.4774666667
284.85,7.54586666667,7.00326666667,7.50793333333,7.07553333333,5.89413333333,10.8593333333,6.57372,7.54606666667,11.4518666666
285.22,7.62033333333,6.85226666667,7.41959999999,6.99966666667,5.81773333334,10.8471333333,6.55803333333,7.5866,11.4687333333
285.59,7.65613333333,6.9836,7.35279999999,7.0382,5.88293333333,10.8776666667,6.76244,7.6232,11.4524666667
285.96,7.29746666667,6.77863333333,6.99993333333,6.70683333333,5.60353333334,10.682,6.48257333334,7.29913333333,11.1607333333
286.33,6.94993333333,6.4475,6.52673333333,6.2419,5.1736,10.2986,6.14901333333,6.99253333333,10.7772
286.70,6.77733333334,6.3324,6.4234,6.1461,5.0846,10.1998,6.01963333333,6.93546666667,10.6200666666
287.07,6.75586666667,6.33546666667,6.47273333333,6.16056666667,5.05573333333,10.1560666667,5.95092,6.8262,10.604
287.44,6.6546,6.26833333333,6.407,6.1507,4.9628,10.1350666667,5.84992666667,6.73426666667,10.4847333333
287.82,6.771,6.4075,6.5066,6.3041,5.11353333333,10.2207666667,5.94370666667,6.92226666667,10.4199333334
288.19,6.82226666667,6.55653333333,6.714,6.3765,5.23366666667,10.3016,6.01466,7.13846666667,10.4412
288.56,6.95213333333,6.86136666667,6.97139999999,6.6923,5.53593333334,10.5037666667,6.23444,7.37826666667,10.6931333333
288.93,7.05786666667,7.08263333333,7.18393333333,6.94653333333,5.70873333334,10.6319333334,6.38865333333,7.57666666667,10.7616666667
289.30,7.0974,7.26906666667,7.30106666666,7.08053333333,5.75333333333,10.7497666667,6.48981333333,7.65673333333,10.7792
289.67,7.00853333333,7.2721,7.41706666667,7.09866666667,5.67326666667,10.6127,6.37086666667,7.70866666667,10.7594
290.04,7.48906666667,7.73366666667,8.06466666667,7.60973333333,6.1232,11.0653,6.95961333334,8.28793333333,11.2262
290.41,7.5904,7.97903333333,8.33153333333,7.94843333333,6.41533333333,11.3186666667,7.15570666666,8.48333333333,11.5456
290.78,7.5892,8.09683333333,8.41699999999,8.0459,6.41746666667,11.3147,7.20954,8.57519999999,11.6612
291.15,7.72233333334,8.2857,8.53993333333,8.29096666667,6.64673333333,11.4354333333,7.42279333333,8.88526666667,11.8997333333
291.52,7.70546666667,8.23123333333,8.54453333334,8.17893333333,6.58973333333,11.3226666667,7.36124,8.78079999999,11.908
291.89,7.69293333333,8.35566666667,8.56846666667,8.20510000001,6.53473333333,11.3031,7.34528666667,8.70993333333,11.9612666666
292.26,7.56526666667,8.36393333333,8.45633333334,8.32429999999,6.39926666667,11.248,7.29005333333,8.7124,11.9260666667
292.64,7.30833333333,8.1011,8.09146666666,8.10203333334,6.01553333334,11.0005333333,6.9853,8.3866,11.6384666667
293.01,7.29113333333,8.10816666667,8.06533333333,8.19173333335,5.95273333333,10.9969333333,6.99695333333,8.43686666667,11.7012666667
293.38,7.22306666667,8.04306666667,7.89813333334,8.15376666667,5.88473333333,10.8547333333,6.98021333333,8.42513333333,11.6954
293.75,7.20233333333,8.00496666667,7.64026666667,8.20236666667,5.8436,10.7594333333,6.94886666667,8.39693333333,11.6324
294.12,6.56213333333,7.4673,6.87766666667,7.69196666667,5.20073333333,10.0144,6.18321333333,7.78393333333,10.9575333333
294.49,6.4438,7.3581,6.69120000001,7.59309999999,4.96266666667,9.74036666665,6.08350666666,7.66413333333,10.7265333333
294.86,6.1892,6.91646666667,6.21286666667,7.21073333333,4.57073333333,9.37770000001,5.76075333333,7.39753333334,10.2186
295.23,6.23186666667,6.9111,6.069,7.03393333333,4.4404,9.1964,5.72508,7.3066,9.8992
295.60,6.2004,6.90893333333,6.02326666667,7.04360000001,4.47573333334,9.17686666667,5.75274666667,7.47893333334,9.80713333332
295.97,6.16326666667,6.73043333333,5.93073333333,6.97876666666,4.41106666667,9.02990000001,5.65272,7.46006666667,9.67893333335
296.34,6.29053333334,6.72663333333,5.979,6.97126666667,4.5066,9.12036666667,5.72176,7.5638,9.73779999999
296.71,6.52213333333,6.9757,6.21246666667,7.20136666667,4.797,9.3371,5.95858,7.85993333334,9.9486
297.08,6.31913333334,6.81,6.06293333333,7.00923333333,4.65333333333,9.14546666667,5.77734,7.71113333333,9.66313333334
297.45,6.08426666667,6.62286666667,5.96473333333,6.84763333333,4.4438,8.8591,5.55226666667,7.5128,9.35353333333
297.82,5.9254,6.4171,5.90953333333,6.63010000001,4.246,8.67566666666,5.37606,7.37226666667,9.16466666665
298.19,5.98146666667,6.45736666667,5.98586666667,6.62906666667,4.32766666666,8.62473333334,5.49318,7.42993333333,9.16059999999
298.56,6.0638,6.5635,6.1004,6.8115,4.4864,8.67793333333,5.5754,7.55033333333,9.25813333333
298.93,6.36153333333,7.00033333333,6.52073333333,7.29213333333,4.89446666666,8.96216666667,5.89144666667,7.82073333333,9.69560000001
299.30,6.37053333334,7.10093333333,6.64993333333,7.51836666667,4.9604,9.04520000001,5.99650666667,7.9488,9.91446666666
299.67,6.5098,7.22666666667,6.79540000001,7.80869999999,5.01646666666,9.09729999999,6.17416666667,8.08166666666,10.0958
300.04,6.57413333333,7.35496666667,7.00906666667,8.01323333333,5.10826666667,9.14283333334,6.28147333333,8.25893333333,10.2199333333
300.41,6.71326666667,7.60403333334,7.27146666667,8.27479999999,5.17786666667,9.0927,6.39766,8.40599999999,10.3543333333
300.78,6.582,7.5854,7.29066666667,8.26226666667,4.95726666667,8.90336666667,6.27674,8.47466666667,10.2878
301.15,6.60433333333,7.5651,7.27993333333,8.31633333334,4.76806666667,8.85839999999,6.15449333333,8.50980000001,10.2744
301.52,6.6848,7.63793333333,7.31226666667,8.42186666667,4.83633333333,8.87493333333,6.12081333333,8.6814,10.3744
301.89,6.93813333333,7.88006666667,7.48106666667,8.83129999999,5.06693333333,9.12276666667,6.37468,8.98966666667,10.6003333333
302.26,7.0876,8.02533333333,7.66079999999,9.10653333332,5.18106666667,9.34506666667,6.45696,9.15746666665,10.77
302.63,7.0426,8.03686666667,7.74539999999,9.14563333332,5.09026666667,9.4151,6.36108,9.29266666667,10.7254666666
303.00,6.6358,7.65786666667,7.29533333333,8.66436666665,4.52426666667,8.99166666667,5.91410666667,8.898,10.257
303.37,6.58293333333,7.5492,7.25793333333,8.56640000001,4.467,8.90843333333,5.72587333333,8.86273333334,10.0746
303.74,6.33146666667,7.4829,7.0954,8.33666666667,4.33633333333,8.7342,5.46642,8.75699999999,9.81773333333
304.10,6.01966666667,7.21053333333,6.80133333333,8.13016666667,4.06046666667,8.4332,5.21174666667,8.57606666667,9.52366666668
304.47,6.0752,7.29983333333,6.8168,8.28246666668,4.1472,8.51866666667,5.35837333333,8.71526666667,9.57173333334
304.84,6.1084,7.22303333333,6.87266666667,8.30146666666,4.2764,8.41443333333,5.38922666667,8.70660000001,9.57626666667
305.21,6.03633333333,7.15883333333,6.79646666667,8.16556666667,4.25293333333,8.22123333333,5.35854666667,8.73573333334,9.5068
305.58,6.60346666667,7.84653333333,7.33246666666,8.64986666665,4.7142,8.71693333333,6.01602,9.30906666665,9.92640000001
305.95,6.64986666667,7.97693333333,7.42240000001,8.72789999999,4.69026666667,8.74096666667,6.06234,9.47153333335,9.89019999999
306.32,6.6798,8.09976666667,7.46393333333,8.82163333334,4.67226666667,8.816,6.17838,9.65253333334,9.81886666666
306.69,6.5976,8.04596666667,7.28066666667,8.76813333334,4.55553333333,8.7458,6.11379333333,9.55953333333,9.55953333333
307.06,6.79066666667,8.22653333333,7.51279999999,9.09109999999,4.92453333333,9.01603333335,6.33750666667,9.91399999999,9.71393333335
307.43,6.9172,8.37103333333,7.64326666667,9.33936666667,4.94186666667,9.09153333333,6.46377333333,10.0588666667,9.76786666667
307.80,7.059,8.44726666667,7.77706666667,9.43663333335,4.93573333333,9.27663333333,6.60044,10.0994666667,9.86240000001
308.17,7.35473333333,8.73636666667,7.983,9.70609999999,5.14606666667,9.63736666667,6.91699333333,10.4152666667,10.051
308.54,6.8618,8.36553333333,7.6252,9.30173333333,4.7686,9.28273333333,6.37924666666,9.98546666667,9.52166666665
308.90,6.95413333334,8.58033333333,7.71226666666,9.50436666666,4.80346666667,9.56146666666,6.50456666667,10.1801333333,9.5672
309.27,7.26146666667,8.93296666667,7.97766666666,9.94023333333,5.0814,9.85956666667,6.71726666667,10.4721333333,9.81180000001
309.64,6.92886666667,8.65183333333,7.76646666667,9.79090000001,4.862,9.65513333333,6.42194,10.2267333333,9.62826666667
310.01,6.846,8.68933333334,7.76220000001,9.78413333335,4.8344,9.58313333334,6.37199333333,10.2203333333,9.61226666668
310.38,6.88193333333,8.73236666666,7.74886666666,9.87643333333,4.88466666667,9.55849999998,6.32330666667,10.3207333333,9.66319999999
310.75,7.06753333333,8.9296,7.90893333333,10.0299666667,5.0008,9.63489999999,6.41459333333,10.4807333333,9.8174
311.12,7.41,9.36710000001,8.25993333333,10.3506333333,5.26173333333,9.86923333334,6.71015333333,10.8577333333,10.0921333333
311.49,7.29353333333,9.33653333334,8.15966666667,10.3384,5.2504,9.77299999999,6.66151333333,10.8057333333,10.087
311.85,7.3252,9.3848,8.14253333333,10.4254333333,5.26186666666,9.68403333334,6.69098666667,10.9046,10.083
312.22,7.1326,9.24596666666,8.04293333332,10.2796666667,5.08906666667,9.40590000001,6.44483333333,10.7603333333,9.90513333333
312.59,7.3758,9.37406666667,8.3032,10.5052333333,5.27566666667,9.57433333333,6.68494666666,11.0994,10.1780666667
312.96,7.21126666667,9.17953333333,8.15500000001,10.4027,5.14033333333,9.3096,6.54886,11.012,9.99473333334
313.33,7.07346666667,9.14123333334,8.0964,10.3140666667,5.06833333333,9.21816666667,6.5008,10.9996666667,9.9344
313.70,7.19846666667,9.29296666666,8.20939999999,10.5496,5.15806666667,9.30076666666,6.57928666667,11.245,10.0636666667
314.07,7.25706666667,9.2789,8.1756,10.6056666667,5.2116,9.27896666668,6.5697,11.2782666667,10.0589333333
314.43,7.08206666666,9.05639999999,8.01566666667,10.4717,5.00046666667,9.0475,6.41255333333,11.1453333333,9.9206
314.80,6.86653333333,8.80353333333,7.84866666667,10.3543666667,4.78073333333,8.88163333333,6.22401333333,11.1033333333,9.78666666666
315.17,6.5372,8.49273333333,7.60073333334,10.2184666667,4.48933333333,8.67386666667,6.01693333333,10.9108666667,9.57439999999
315.54,6.6456,8.572,7.65259999999,10.2337666667,4.5268,8.75066666667,6.05359333333,11.0778,9.58413333333
315.91,6.672,8.57383333333,7.73026666666,10.4337333333,4.58753333333,8.7796,6.00404,11.2096,9.60453333335
316.28,6.86233333334,8.78419999999,7.71473333334,10.7609333333,4.682,8.9638,6.11982,11.2894,9.81059999999
316.64,6.817,8.90560000001,7.49606666667,10.8012333333,4.6098,8.99056666667,6.09008666667,11.3452666667,9.69766666667
317.01,6.89026666667,9.12233333334,7.50066666667,10.8286666667,4.54626666667,9.05163333333,6.14152666667,11.4309333333,9.72479999999
317.38,6.83973333334,9.1556,7.47513333334,10.9033666667,4.47333333333,9.01106666666,6.08938,11.4842,9.65373333332
317.75,6.9062,9.16049999999,7.42606666667,10.9601333333,4.45306666667,8.9936,6.10771333334,11.4736666667,9.56046666666
318.12,6.79646666667,9.18770000001,7.48899999999,11.0547666667,4.3976,9.03596666666,6.04542,11.555,9.43766666667
318.49,6.99793333333,9.43696666666,7.6308,11.2114333333,4.47433333333,9.10760000001,6.24231333333,11.6695333333,9.54586666666
318.85,7.3654,9.75339999999,7.98573333334,11.5069,4.7644,9.27040000001,6.61305333333,11.9339333333,9.83179999999
319.22,7.37133333333,9.6816,7.94573333333,11.5428666667,4.67926666667,9.10893333334,6.52898666667,12.0259333333,9.71459999999
319.59,7.46346666667,9.83873333333,8.09819999999,11.7595333333,4.75066666667,9.18306666667,6.66022,12.2372666667,9.81206666668
319.96,7.60486666667,10.1072666667,8.26146666667,11.9451666667,4.85353333333,9.40840000001,7.01765333333,12.445,10.0363333333
320.32,7.702,10.3629666667,8.53673333333,12.0239333333,5.02,9.53569999999,7.28595333333,12.7258666667,10.1318666667
320.69,8.0184,10.8006,8.97906666667,12.4034333333,5.24206666667,9.74310000001,7.58894,13.0054,10.4458666667
321.06,8.04086666667,10.8547,9.1148,12.4855,5.3364,9.82853333333,7.59244,13.0098666667,10.4622
321.43,8.18833333333,10.9072666667,9.2128,12.5894666667,5.41913333333,9.79123333333,7.73022,13.0818666667,10.4715333333
