wavelength,Back_PyrRufm,Belly_PyrRufm,Breast_PyrRufm,Crissum_PyrRufm,Crown_PyrRufm,DorTail_PyrRufm,Patch10_PyrRufm,Rump_PyrRufm,Throat_PyrRufm,WingTip_PyrRufm
252.79,12.3850666667,18.651,9.78493333333,13.7831333333,11.8769333333,20.9384666667,6.93059999999,11.6520666667,10.1954666666,14.6823333333
253.16,12.9732,18.2287333333,9.54739999999,14.2288,11.4743333333,20.3016666667,6.97806666666,12.0096666667,10.5595333333,14.7738
253.54,12.1323333333,18.0762666667,8.70219999999,13.1501333333,10.4733333333,19.5420666667,5.89313333334,11.6538,8.79386666666,13.6487333333
253.91,10.9,17.4333333333,7.32220000001,11.8777333333,9.0222,18.2112,4.7556,10.4554666667,6.84440000001,11.7333333333
254.28,11.435,17.1864,7.50279999999,11.9548666667,9.37846666667,18.8588,5.50293333334,10.904,7.36726666666,12.452
254.66,14.7668666667,19.5688666667,10.7340666667,14.8717333333,12.9137333333,22.0046,8.19353333334,14.2541333333,10.9905333333,15.0932666667
255.03,15.9586,20.4884666667,11.6972666667,15.0794,12.906,23.1989333333,9.38953333332,14.1512666667,11.5139333333,16.2637333333
255.41,15.6207333334,20.4404,11.8532666667,14.8501333333,13.676,22.8258,9.07633333333,14.4586666667,11.4618,16.5872
255.78,15.1126666667,19.2481333333,11.0903333333,13.9223333333,12.7066666667,23.2329333333,7.96993333333,13.4961333334,10.8646666667,15.5012
256.15,12.8306,17.0676666667,9.69486666668,12.9503333333,11.3225333333,20.6822666667,6.21166666667,11.8492666667,9.13233333333,13.6804666667
256.53,12.6356,16.2678666667,9.15819999999,12.2479333333,10.7752666667,19.9003333334,6.38986666667,12.1153333333,9.22473333333,12.9234666667
256.90,15.5656,17.6275333333,11.1011333333,14.2842666667,12.8029333333,20.8808666667,9.13913333333,14.5746,11.7617333333,15.4654666667
257.28,13.8140666667,15.9182666667,10.059,12.8072666667,11.9909333333,19.5012,8.26313333333,13.2969333333,10.0135333333,14.7574666667
257.65,11.8456666667,13.2601333333,8.2438,10.3496,9.63406666665,16.9594,5.83726666667,11.1300666667,8.2276,12.8699333333
258.02,13.2846666667,13.8460666667,10.0763333333,11.8989333333,10.9286,18.1358,7.04773333333,12.2453333333,9.50106666667,14.8994666667
258.40,11.976,12.3030666667,8.85326666668,10.2107333333,9.58226666666,16.4687333333,5.48546666667,10.9771333333,7.88566666667,13.4778
258.77,11.1073333333,11.7842,8.67446666666,9.7986,8.65766666667,15.6878666667,4.98893333333,10.3411333333,7.28193333333,13.3780666667
259.15,10.1174666667,10.7708,7.85599999999,9.10653333333,7.78973333333,14.3644666667,4.3542,10.0357333333,6.2328,12.4553333333
259.52,10.203,10.7197333333,7.84066666667,9.08693333334,7.8744,14.3768,4.4058,9.98553333333,6.33826666667,12.1884666667
259.89,9.85846666667,10.392,7.61773333334,8.7358,7.3858,13.7044,4.19393333333,9.74246666667,6.045,11.8535333333
260.27,9.58273333332,10.0550666667,7.1436,8.50073333333,6.85,13.2644666667,3.73213333333,9.43606666665,5.63046666667,11.669
260.64,9.35526666667,9.67413333333,7.30913333334,8.73100000001,6.45246666667,12.9506,3.49046666667,9.31873333334,5.6914,11.7657333333
261.01,7.83506666666,8.3056,6.527,7.61653333334,5.1024,12.0670666667,2.32773333333,8.24020000001,4.43206666667,10.4609333333
261.39,8.07846666666,8.52346666667,6.8724,7.70053333333,5.0396,12.2374666666,2.4646,8.37046666667,4.7476,10.7154666667
261.76,7.55053333333,8.1798,6.72653333333,7.77033333333,4.94366666667,12.1948666667,2.60186666667,8.31960000001,4.7742,10.5368
262.13,7.64886666666,8.45466666667,6.80013333333,7.72886666666,5.03866666667,12.2551333333,2.90906666667,8.7804,5.2788,10.5896666667
262.51,6.89986666667,8.07246666666,6.38666666667,7.41906666667,4.841,11.7643333333,2.60706666667,8.41073333335,4.9868,10.1196666667
262.88,5.7266,6.8918,4.94533333333,5.912,3.43593333333,10.8971333333,1.3374,7.15653333334,3.7404,8.91760000001
263.25,5.65166666667,6.6522,4.63666666667,5.51286666667,2.95006666667,10.4638,0.533000000001,6.68113333332,3.6218,8.02466666667
263.63,5.133,6.18926666667,4.73393333333,5.21126666667,2.18306666667,9.93726666667,0.4382,6.1816,3.37246666667,8.21600000001
264.00,6.42313333333,7.43000000001,5.90353333334,6.56933333333,3.75166666667,11.4250666667,2.32233333333,7.576,5.0346,9.37886666668
264.37,5.8682,6.8642,5.5638,5.76953333333,3.5144,11.3169333333,2.37053333333,7.22640000001,5.02886666667,8.49386666667
264.75,4.83406666667,6.12013333333,4.38,4.0354,2.48006666667,10.7272666667,1.3368,6.3136,3.926,7.55779999999
265.12,5.0786,6.44346666667,4.21833333333,4.28453333333,2.5972,10.7774666667,1.68733333333,6.60040000001,4.04466666667,8.2134
265.49,5.8424,7.30706666666,5.2982,5.10606666667,3.6416,11.8608,2.61706666667,7.7552,5.10613333333,8.70746666667
265.87,8.2438,9.02853333334,7.581,7.14666666667,5.67626666667,13.7067333333,5.1048,9.83619999999,7.11613333333,10.8723333333
266.24,6.86006666667,7.68606666667,6.4808,6.503,4.76186666667,12.4478666667,3.63106666667,8.60873333333,5.74406666667,9.75453333334
266.61,8.74993333333,9.59053333333,8.62060000001,8.2472,6.27873333333,13.8864666667,5.07173333334,10.2946,7.37073333333,11.4655333333
266.98,7.63486666667,8.59593333332,8.28706666666,7.66226666665,5.36913333333,12.3378666667,4.37353333333,9.72193333335,6.27533333333,10.3537333333
267.36,7.84426666667,8.74913333332,8.94866666667,8.16366666667,5.90813333333,12.9608666667,5.20953333333,10.1928666667,6.98593333333,11.5302
267.73,7.96066666667,8.85393333334,8.77500000001,8.15753333334,5.51066666667,12.8079333333,4.9524,10.3448,6.66653333333,11.0936
268.10,7.65213333333,8.21900000001,8.14166666666,7.58126666666,4.9276,11.9356666667,4.33486666667,9.5588,5.99046666667,10.3446666667
268.48,7.7862,8.20606666667,8.47960000001,7.97713333333,5.0828,11.8955333333,4.59286666667,9.76473333333,5.77613333333,10.3498666667
268.85,8.99693333332,8.81613333333,9.37086666667,9.20879999999,6.39253333333,12.6480666667,5.68833333333,10.6167333333,6.44233333333,11.0779333333
269.22,9.8606,9.50919999999,10.3333333333,10.0606,7.00606666667,13.1092,6.3576,11.5030666667,7.06666666667,12.0908
269.59,7.49326666666,7.38033333333,8.02846666667,7.43986666667,4.5554,10.3123333333,4.03793333334,8.86713333333,4.7458,10.003
269.97,7.05393333333,7.0196,7.3258,6.9846,4.19753333333,9.89313333333,3.66573333333,8.51113333333,4.18613333333,9.77733333334
270.34,6.58833333333,6.32493333333,7.00846666666,6.1458,3.43426666667,9.13153333333,3.19886666667,8.0952,3.58546666667,9.64126666667
270.71,5.9234,5.61973333333,6.36293333333,5.80413333333,2.67426666667,8.78766666667,2.85866666667,7.67013333333,3.0376,9.2488
271.09,6.852,6.28546666667,6.70913333333,6.16373333333,3.4418,9.72739999999,3.59553333333,8.19173333334,3.99786666667,9.96040000001
271.46,6.72313333333,6.19446666667,6.17913333333,5.96866666667,3.3616,9.52019999999,3.43866666667,7.91366666666,3.90553333333,9.53033333333
271.83,7.11313333333,6.38573333333,6.61646666667,6.36573333333,3.82246666667,10.2983333333,4.1836,8.16646666667,4.76053333333,10.1731333333
272.20,6.62673333333,6.27333333333,6.49726666667,6.22853333333,3.42026666667,10.5650666667,4.003,8.15533333333,4.6652,10.6296666667
272.58,6.75533333333,6.22353333333,6.2678,5.99206666667,3.32853333333,10.6253333333,3.83053333333,8.1734,4.74153333333,11.0882
272.95,6.12093333333,6.06726666667,6.09166666667,5.63353333333,2.651,10.2972666667,3.7866,7.9776,4.8586,10.8772
273.32,5.62406666667,5.81986666667,5.7024,5.1786,2.3788,9.99493333334,3.48993333333,7.55260000001,4.5032,10.1516666667
273.69,6.89946666667,6.81526666667,6.85493333333,6.42393333333,3.44233333333,11.2383333333,4.70026666667,8.89053333335,5.488,11.2778666667
274.06,6.2826,6.43606666667,6.45673333333,5.7912,2.64226666667,10.8909333333,3.80933333333,8.1208,5.2586,10.6604666667
274.44,7.16666666667,7.31753333333,7.23439999999,6.82293333333,3.46873333333,11.9478,5.03646666667,8.95833333334,6.31773333333,10.8853333333
274.81,6.86053333334,6.5966,6.64506666666,6.02593333333,2.9294,11.4377333333,4.71186666667,8.47613333333,6.04206666667,10.3446
275.18,6.9104,6.40673333334,6.63426666667,6.20646666667,2.74046666667,11.4108666667,4.495,8.35093333334,5.78926666667,10.1325333333
275.55,6.639,5.865,6.71633333333,5.7768,2.43773333333,11.1664666667,4.3724,8.2366,5.57746666666,9.88386666667
275.93,5.52853333333,4.9708,5.61233333333,4.7532,1.60093333333,10.1143333333,3.22453333333,7.38633333333,4.4352,9.11566666666
276.30,4.7826,4.18833333333,5.28173333333,3.71746666667,1.07086666667,9.18973333334,2.65206666667,6.8572,3.46513333333,8.06846666667
276.67,3.878,3.64106666667,4.64026666666,3.01986666667,0.276600000001,8.22473333333,2.03206666667,5.8594,2.61353333333,7.26493333333
277.04,3.6824,3.14573333333,4.13266666667,2.68406666667,-0.0808666666674,7.97693333333,1.3508,5.40833333333,2.0664,7.03606666667
277.41,3.782,2.51553333333,3.52966666667,2.32786666667,-0.7094,7.8924,0.932333333335,4.8666,1.87046666667,6.83673333334
277.79,3.77506666667,2.4758,3.11966666667,2.2768,-0.801800000001,8.08906666667,1.05946666667,4.8406,2.01353333333,6.75446666667
278.16,4.42166666667,2.82073333333,3.39026666667,2.62673333333,-0.302066666667,8.33606666667,1.70373333333,5.21373333333,2.08553333333,7.26499999999
278.53,3.3134,1.53933333333,1.8598,1.01273333333,-1.5966,6.98146666667,-0.240399999999,3.79393333333,0.778399999999,6.07146666667
278.90,2.40986666667,1.2958,1.39253333333,0.562733333333,-2.19386666667,6.59273333333,-0.880799999999,3.07466666667,0.3866,5.69466666667
279.27,1.04693333333,0.258933333333,0.0402666666666,-0.373733333334,-3.34753333333,5.637,-2.0708,2.08813333333,-0.713200000001,5.26886666667
279.64,1.146,0.632333333333,0.4912,0.225799999998,-3.212,6.13026666667,-1.85726666667,2.433,-0.5192,5.66760000001
280.02,2.17806666667,1.49446666667,1.32886666667,1.384,-2.4924,6.77146666667,-0.882266666667,3.3304,0.0386000000008,6.57846666666
280.39,2.12346666667,1.56826666667,0.722133333332,1.4552,-2.79166666667,6.50493333333,-1.2882,3.0504,0.0539333333326,6.23546666667
280.76,2.56686666667,2.3622,1.265,2.2572,-2.29393333333,7.23353333333,-0.913466666665,3.72173333333,0.624599999999,6.52493333333
281.13,3.67906666667,3.58393333333,2.2706,3.25313333333,-0.922266666667,7.96,0.180400000001,4.75686666667,1.43873333333,7.7394
281.50,3.54146666667,3.8558,2.36093333333,3.4494,-0.890133333332,8.07446666666,0.319266666666,5.13773333333,1.39326666667,7.82293333334
281.87,3.64446666667,3.79073333333,2.82886666667,3.80473333333,-0.655466666669,8.199,0.311266666666,5.43133333333,1.3908,7.84526666667
282.25,3.55493333333,3.89086666667,2.9298,4.36193333333,-0.517866666667,8.27626666667,0.219133333333,5.64960000001,1.58146666667,8.0476
282.62,4.49113333333,5.24766666667,4.14413333334,5.7298,0.567466666666,9.41433333334,1.70266666667,6.82873333333,2.62593333333,9.44146666667
282.99,5.24086666667,5.82846666667,4.51073333333,6.46366666667,1.27886666667,9.77746666667,2.17773333333,7.39686666666,2.9682,9.95039999999
283.36,6.30926666667,7.03646666667,5.6816,7.11133333333,2.0698,10.5444666667,3.2584,8.30013333333,3.8238,10.6693333333
283.73,6.23886666667,7.15099999999,5.4398,6.82813333333,2.0904,10.339,3.02273333333,8.11933333334,3.56333333333,10.686
284.10,5.85073333333,6.92426666666,5.16786666667,6.26066666667,1.96713333333,10.0662666667,2.52533333333,7.75573333334,3.1186,10.1522666667
284.47,6.31373333333,7.29733333333,5.69433333333,6.8956,2.73273333333,10.3603333333,3.2846,8.22446666667,3.6824,10.8070666667
284.85,6.53553333333,7.19066666667,5.80793333334,6.7722,2.8494,10.473,3.1804,8.39886666667,3.63166666667,11.0152
285.22,5.92653333333,6.49506666667,5.261,6.1766,2.21386666667,10.143,2.54653333333,7.88266666666,2.9614,10.2360666667
285.59,6.2714,6.70513333334,5.48786666667,6.37633333333,2.5638,10.3568,2.7982,7.89786666667,3.3788,10.4372
285.96,5.86213333333,6.5728,4.82906666667,5.9488,2.26373333333,9.9148,2.3088,7.23846666667,2.9848,10.227
286.33,5.99786666667,6.73873333333,4.90393333333,5.92246666667,2.43133333333,9.97600000001,2.4862,7.28733333333,2.9458,10.0960666667
286.70,5.546,5.99346666667,4.1312,5.16306666666,1.82473333333,9.35933333333,1.77,6.55733333334,2.1322,9.4822
287.07,5.10053333333,5.48606666667,3.76186666667,4.78753333333,1.33526666667,9.00366666667,1.511,6.28126666667,1.84813333333,9.0312
287.44,5.43033333333,5.60806666667,3.78413333333,5.12286666667,1.71106666667,9.1736,1.66653333334,6.34226666667,2.06633333333,9.153
287.82,5.59606666667,5.8316,3.61753333333,5.46086666666,1.743,9.28633333333,1.871,6.44499999999,2.26973333333,9.29313333333
288.19,5.6998,5.9486,3.738,5.64013333334,1.89166666667,9.25913333334,1.97926666667,6.52653333333,2.41373333333,9.71793333333
288.56,5.41246666667,5.7902,3.45626666667,5.2306,1.2898,9.08953333333,1.33266666667,6.2036,1.83506666667,9.13240000001
288.93,5.64186666667,6.17393333333,3.7744,5.756,1.81413333333,9.23046666666,2.03893333333,6.33099999999,2.2604,9.56980000001
289.30,5.5014,6.22433333334,3.7468,5.78933333333,1.74046666667,8.96426666666,2.02446666667,6.21366666666,2.07833333333,9.626
289.67,5.0892,6.23313333333,3.68673333333,5.75586666667,1.54093333333,8.7686,1.88713333333,6.24033333334,1.82153333333,9.55186666666
290.04,4.99453333333,6.02333333333,3.62413333333,5.73973333333,1.27953333333,8.49506666667,1.7702,6.23413333333,1.654,9.22579999999
290.41,4.60746666667,5.73653333333,3.45626666667,5.4724,0.886666666665,8.03466666667,1.44413333333,5.84146666666,1.23786666666,8.7008
290.78,4.40133333333,5.81446666667,3.42366666667,5.5892,0.841199999999,8.02433333333,1.19893333333,5.93613333334,1.1586,8.47453333334
291.15,5.5078,7.1288,4.30133333334,6.60426666667,2.00593333333,8.83393333333,2.0792,6.87933333334,1.8738,9.38393333334
291.52,4.9962,6.81546666667,3.8542,6.1904,1.3876,8.46360000001,1.50286666667,6.51433333333,1.4546,9.08840000001
291.89,4.51526666667,6.1112,3.63533333333,5.51833333333,0.782866666667,7.90066666667,0.909733333333,5.98066666667,0.824066666667,8.23646666666
292.26,4.39793333334,6.23266666667,3.36353333333,5.43246666667,0.385133333333,7.91993333333,0.675666666667,6.03253333334,0.856933333333,7.92006666667
292.64,4.85013333333,6.75453333333,3.72826666667,5.8232,0.973199999999,8.24266666667,1.076,6.52153333333,1.29753333333,8.5328
293.01,4.12066666667,6.35326666667,2.902,4.92933333333,-0.158666666668,7.55653333333,0.189600000001,6.04753333333,0.460600000001,7.54506666666
293.38,5.0702,7.50340000001,3.76133333333,5.87993333333,0.625733333333,8.38993333333,0.967333333333,6.88166666667,1.56593333333,8.14826666667
293.75,5.31433333334,7.50006666667,3.53786666667,5.96973333333,0.863533333333,8.1818,0.734866666666,6.91286666666,1.78026666667,8.04173333333
294.12,5.69453333333,8.03353333333,3.98893333333,6.34266666667,1.2998,8.67786666667,1.11746666667,7.34453333334,2.21973333333,8.63680000001
294.49,6.01686666667,8.41553333333,4.206,6.5316,1.63193333333,8.99979999999,1.13926666667,7.87873333333,2.81486666667,9.34646666667
294.86,6.6944,8.83353333333,4.72473333333,6.9366,2.22586666667,9.41139999999,1.696,8.31433333333,3.4856,9.7162
295.23,5.38326666667,7.33026666666,3.47653333333,5.3192,0.805133333332,8.21633333334,0.141533333332,6.86886666667,2.20313333333,8.43520000001
295.60,5.85226666667,7.9014,4.20726666667,5.85853333333,1.61613333334,8.59053333333,0.766466666667,7.57733333333,2.73213333333,8.94666666667
295.97,5.9114,8.29226666667,4.12426666667,6.039,1.871,8.6308,0.755266666667,7.63626666667,2.90286666667,9.08480000001
296.34,6.19006666667,8.25733333333,4.40566666667,6.0828,2.106,8.63866666668,0.965199999999,7.5336,2.98473333333,9.02293333333
296.71,6.40773333333,8.45346666666,4.69273333333,6.28686666667,2.4054,8.72400000001,1.29486666667,7.61626666666,3.2716,9.17573333333
297.08,7.15826666667,9.00566666667,5.51413333333,7.11013333333,3.2458,9.31366666667,1.87286666667,8.35593333333,4.07906666667,9.77393333333
297.45,6.55986666667,8.45366666667,5.01746666666,6.54566666667,2.81973333333,8.73499999999,1.33953333333,7.79233333333,3.512,9.35700000001
297.82,6.4388,8.42753333334,5.1112,6.38273333333,2.6414,8.64406666665,1.1928,7.68506666667,3.2068,9.20693333334
298.19,6.70053333333,8.65873333333,5.30573333333,6.57093333334,2.82046666667,8.80239999999,1.44553333333,8.02766666667,3.36993333333,9.27026666666
298.56,6.32273333333,8.37746666667,4.95886666667,6.2376,2.53486666666,8.3888,1.23613333333,7.68393333333,2.83313333333,8.71560000001
298.93,5.96893333333,8.24819999999,4.69833333333,6.0038,2.36946666667,8.0156,0.988466666667,7.40233333334,2.573,8.56813333335
299.30,6.4626,8.9422,5.40326666667,6.74946666667,3.07433333333,8.56946666667,1.5506,8.09293333334,3.22233333333,8.94506666668
299.67,5.99993333333,8.4374,4.8042,6.38213333333,2.57486666667,8.1406,1.00006666667,7.65753333333,2.69406666667,8.30280000001
300.04,6.4552,8.6598,5.39493333333,6.85946666667,3.03493333333,8.49806666666,1.62626666667,8.30519999999,3.05966666667,8.78733333333
300.41,6.182,8.6438,5.1068,6.99413333333,2.98493333333,8.22333333333,1.48926666667,8.53146666667,2.92426666667,8.74660000001
300.78,6.09826666667,8.41513333333,5.05033333333,6.86173333333,2.7598,8.03166666667,1.06426666667,8.61666666667,2.76,8.62660000001
301.15,5.85526666667,8.32673333334,4.8956,6.596,2.6666,7.9022,0.898933333333,8.27946666666,2.43106666667,8.56560000001
301.52,6.40746666667,8.64673333335,5.35093333333,7.08926666667,3.12893333333,8.3402,1.16553333333,8.71166666666,2.68906666667,8.90253333333
301.89,6.6426,8.92333333332,5.74606666667,7.30893333333,3.43806666667,8.44926666666,1.6006,9.10866666667,3.07746666667,9.35259999999
302.26,6.4108,8.84740000001,5.63326666667,7.1746,3.42473333333,8.2598,1.33053333333,8.95799999999,2.96873333333,9.12039999999
302.63,6.9542,9.30113333333,6.36486666667,7.79660000001,3.7336,8.58000000001,1.74026666667,9.31846666666,3.36266666667,9.56826666667
303.00,6.39433333333,8.89126666669,6.05906666667,7.4524,3.13246666667,8.06019999999,1.156,8.88420000001,3.00686666667,8.87366666666
303.37,7.24066666667,9.57126666665,6.7438,8.23786666667,3.83193333333,8.61586666667,1.91073333333,9.62026666667,3.73746666667,9.60300000001
303.74,7.87493333333,10.2952,7.4628,8.70946666667,4.36186666667,9.13226666667,2.59473333333,10.2915333333,4.40373333333,10.0367333333
304.10,7.8442,10.2979333333,7.4738,8.56333333333,4.11793333333,9.01099999999,2.4326,10.2485333333,4.4104,9.73746666667
304.47,8.04806666667,10.6056666667,8.11186666667,8.90899999999,4.2224,9.30213333335,2.77013333333,10.4252,4.7608,9.93266666666
304.84,7.70946666666,10.5392666667,7.7132,8.6242,3.84053333333,9.119,2.69433333333,10.1120666667,4.289,9.42153333334
305.21,7.63326666667,10.3127333333,7.57633333333,8.41873333333,3.57853333333,8.81653333334,2.44126666667,10.0640666667,4.18626666667,9.13280000001
305.58,7.316,10.0900666667,7.16786666666,8.0994,3.15513333333,8.3818,2.09273333333,9.79013333333,3.76566666667,8.67826666666
