wavelength,Back_SpoAmem,Belly_SpoAmem,Breast_SpoAmem,Crissum_SpoAmem,Crown_SpoAmem,DorTail_SpoAmem,Rump_SpoAmem,Throat_SpoAmem,WingTip_SpoAmem
187.91,791.515133333,621.818333333,688.484866667,623.030200001,844.848533333,601.818333334,633.333266667,422.424133333,786.0606
188.29,386.969666667,274.545533333,340.303066667,283.6364,406.969733333,277.878866666,311.212133333,191.515333333,391.818133333
188.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.05,-6833.33333333,-4073.33333333,-5533.33333333,-4299.99999999,-7513.33333333,-4540.0,-5633.33333334,-1906.66666667,-6946.66666667
189.43,672.0,409.333333333,543.333333334,424.666666667,756.666666666,476.0,580.666666667,142.666666667,705.999999999
189.81,405.0,236.25,314.583333333,274.166666667,487.083333333,306.666666667,352.5,42.4999999999,443.333333333
190.19,288.235333333,150.588133333,218.823533333,211.372466667,381.176466667,234.901933333,260.000066667,-43.9215333334,357.254933333
190.57,140.740733333,54.8147333333,97.7779333334,97.0370666666,191.605,107.160533333,131.111066667,-80.7408000001,189.382666667
190.95,133.6112,53.0555333335,86.9443333333,85.2778000001,203.333333333,114.999866667,136.389,-104.166733333,190.0
191.33,132.941133333,3.5293333334,62.353,64.7059333335,234.509866667,114.902066667,139.215733333,-186.666733333,207.451
191.71,57.4074000001,-75.5555333333,26.6666666667,28.5185333333,171.851866667,75.9259333335,96.2962666668,-220.3704,153.333333333
192.09,-19.9998666666,-316.1904,-58.0952666666,1.90466666661,271.428466666,47.6191333334,123.8096,-640.9522,259.047533333
192.47,-2.22226666686,-192.5926,-11.8518,75.5555333333,237.036933333,111.1112,133.333533333,-414.074066667,231.111066667
192.85,41.6666666667,-16.25,27.2916666666,51.2499999999,101.875,61.0416666666,77.4999999999,-72.4999999999,97.5
193.23,22.1506,-44.9462666667,10.9678666666,29.2473333333,85.5914000001,31.1827333335,65.1612666668,-107.311666667,76.9891999998
193.61,-31.5555999999,-187.111066667,-50.6666666667,-23.9999333333,80.0000000001,-17.7777333333,49.3332666667,-287.5554,76.4442666666
193.99,-240.0,-681.333333333,-252.0,-282.666666667,60.0,-226.666666667,49.3333333334,-854.666666667,99.9999999998
194.37,-20.0000000001,-204.6154,-52.3077333336,-84.1025333334,89.2307333333,-35.3845333333,94.3589333333,-180.512866667,116.410333333
194.75,62.6666666665,-202.666666667,-17.9999999999,-62.0000000001,164.666666667,1.3333333334,179.333333333,-124.0,224.666666667
195.13,33.3333999994,-931.111066668,-293.333466665,-382.222266667,226.6668,-288.888933333,375.555666666,-631.1112,568.888800001
195.51,-144.4444,-1075.55546667,-426.666599999,-453.333266667,46.6666666668,-437.777933333,248.888933333,-839.999999999,464.444399999
195.89,159.166666667,501.666666666,270.833333333,268.333333333,76.6666666668,290.0,10.8333333334,423.333333333,-60.8333333324
196.27,143.636333333,423.030066667,214.545533333,229.697,69.6970666665,231.515133333,24.8483333334,370.302933333,-7.2726666666
196.65,313.3332,822.222333333,396.666666667,446.666666667,168.888866667,466.666666666,50.0000666665,736.666733333,47.7778666672
197.03,192.889,397.3334,190.222066667,215.111,141.3334,218.2222,81.3333999999,349.3334,57.7777333332
197.40,139.649066667,301.4034,142.1052,143.859533333,102.105133333,135.438733333,55.7894666667,225.965,6.31566666666
197.78,202.083333334,382.916666667,181.25,175.833333333,131.25,161.666666667,46.6666666667,250.833333333,-3.75
198.16,192.333333334,337.0,173.333333334,163.333333333,130.333333333,164.333333333,57.0000000001,230.0,26.6666666667
198.54,188.888866667,316.8256,153.015866667,154.603133333,145.714266667,183.174533333,61.9048666667,254.285733333,42.5397999999
198.92,229.6,322.4,165.6,171.733333334,172.0,201.333333333,102.133333333,277.333333333,90.1333333333
199.30,429.5238,569.5238,295.7144,303.333266667,291.9048,348.571333333,188.095133333,494.2856,170.476
199.68,347.0174,447.0176,255.7896,266.666666667,249.473666667,291.228133333,175.7894,389.824666667,168.421133333
200.06,517.435933333,648.205066667,376.923,420.5128,382.564066667,421.538533333,255.897533333,528.718066666,231.282
200.44,829.166666666,1040.83333333,593.333333334,677.499999999,616.666666666,654.166666667,397.5,796.666666666,337.5
200.82,269.7436,337.435933333,201.0256,233.846066667,205.384733333,220.256466667,142.3076,262.307866667,115.384666667
201.19,301.739066667,369.855066667,229.855066667,259.7102,214.202933333,250.434866667,149.5652,278.840666667,133.913
201.57,380.0,434.035133333,271.228066667,304.912133333,253.3334,305.965,165.964733333,338.245666667,171.578933333
201.95,330.666666667,376.0,220.0,264.333333333,203.666666667,261.333333333,142.666666667,301.333333333,152.333333333
202.33,280.579666667,322.608733333,182.8986,235.941933333,175.6522,221.739066667,119.1304,247.826133333,126.3768
202.71,207.407333333,241.481533333,143.888933334,167.777733333,138.148133333,151.111133333,88.8889333335,172.592533333,100.926
203.09,150.0,176.923066666,110.769266667,122.692266667,102.179466667,114.359,64.8717333333,121.282066667,79.4872666668
203.47,115.458933333,144.831,90.7245333334,100.579666667,81.8356666667,92.7537999999,50.8212666666,93.1401333334,66.9564666667
203.85,102.283266667,130.867533333,78.1736000001,90.1370000001,68.2192666666,86.0273999999,43.5617333334,78.7215333333,59.2694
204.22,97.8702666667,127.499933333,70.3703999999,86.3888666667,62.4073333334,83.9815333333,38.5185333333,77.9630000001,59.2593333333
204.60,85.3658000001,108.617866667,59.5935333333,78.4553333333,54.4716,73.6584666667,34.5528,66.9106666666,55.7723333333
204.98,84.7844,104.0784,61.2547999999,74.8235333333,57.0195333333,72.6274,33.6468666667,63.4509333334,56.549
205.36,89.7187333333,109.076333333,70.4418666667,78.6344666666,65.2209333333,76.8674,37.9116,64.6586000001,60.5622
205.74,89.1928666667,108.350866667,75.3684,83.7193999999,67.7193333333,79.7193333333,48.7720666667,70.5261333334,67.3685333333
206.12,93.9103333334,108.397466667,83.3974666667,88.141,74.8076666666,86.3460666667,56.7949333333,74.3587999999,72.8205333333
206.50,96.0785333335,110.7844,87.3856,89.7384666668,78.3007333333,92.6144666666,61.7647333333,79.8692666667,77.2547333333
206.87,94.1100666666,108.479,88.7377999999,90.0323333333,77.0874,94.6279333333,64.4660666667,83.8188000001,80.1295333334
207.25,96.5892,110.6976,95.1161999999,95.8139333333,78.6822000001,96.8215333333,63.4882666667,88.4495999999,81.938
207.63,99.9109999999,113.4224,97.1556,98.0444,77.9556,96.6222666667,63.7334,92.4443333335,79.6444
208.01,92.6749333334,106.337333333,91.1934666667,91.6872666667,69.2181333333,89.1359333333,58.354,81.3170000001,70.6173333333
208.39,95.3704,115.092533333,97.7777333332,93.9814000001,73.2405999999,93.8889333333,59.6295333333,78.1482,73.9816
208.77,110.202,133.9394,111.313066667,100.000133333,84.2422666667,105.9596,67.6767333333,86.1618,85.4545333335
209.14,117.2308,140.3076,113.2308,109.4358,84.4102666667,111.487066667,74.0513999999,90.7691333333,91.7946666667
209.52,111.009933333,134.0404,101.212133333,103.7374,73.6365333333,101.010066667,71.3130666666,87.1717333334,84.9495999999
209.90,110.734466667,133.446266667,96.4973333334,99.661,69.2654666667,97.6271333333,61.5819333333,78.1919333334,79.7738666667
210.28,113.5758,136.848466667,94.3029333335,98.6666666665,68.0,101.333466667,58.6665333334,79.2728000001,79.7575333334
210.66,118.2716,142.469066667,98.7653333334,102.345866667,63.4567333334,95.5556666667,55.4321333334,77.9012666667,79.9999333333
211.03,124.696866667,145.9092,96.8180666667,100.454666667,40.1514666667,91.6667333334,38.9394,54.5455999999,71.5152000001
211.41,125.248133333,143.971533334,88.7942000001,94.3261333333,37.7304666667,91.2055333333,43.8298,46.8084666666,74.7518000001
211.79,135.833333333,144.881,94.7618666666,102.8572,59.4047333333,103.4524,59.0476000001,59.6427333333,90.0001333333
212.17,154.591266667,156.226266666,108.930733333,118.490466667,73.9622666667,117.610133333,65.5346000001,75.0943999999,109.433866667
212.55,132.6666,130.190533333,99.4284666667,105.904933333,69.4285999999,106.380933333,64.3809333333,77.0476666667,96.7619999999
212.92,118.0086,112.987066667,90.5626666668,95.8442666668,62.5973333333,96.7100666665,57.1429333334,70.4762666667,82.0779333333
213.30,120.877266667,113.6842,95.3508000001,97.3684666667,63.8597333333,99.0350000001,55.2631333334,78.5962666667,84.2984000001
213.68,131.3432,121.492533333,100.298466667,106.4678,63.5820666667,106.865733333,51.6418666666,84.7761333333,88.6566000001
214.06,129.6,125.2,90.6666666667,100.133333333,44.5333333333,100.8,29.4666666667,79.2,74.0
214.44,116.1904,115.8332,82.8571333333,89.4048666669,40.7143333333,91.9048666666,28.5715333333,71.5476,69.8810666667
214.81,109.375266667,110.8336,73.4376666666,87.2918666666,44.6876,85.6251333332,32.3959333333,69.6875999999,65.1043999999
215.19,113.333466667,119.1812,71.4621999999,90.0585333332,49.9414666667,86.3159333333,33.6841333333,72.0468,59.6490666667
215.57,122.060733333,130.302866667,81.2120666667,100.484733333,59.3939333333,98.3030666667,40.3637333333,83.3940000001,67.3939333334
215.95,108.229266667,115.312333333,76.8748666666,89.0626666668,54.2708,89.1666000001,40.6251333333,75.1041333333,63.2290000001
216.32,122.8572,133.7414,78.2312000001,94.4217333334,53.8775333333,85.1700666667,38.0952,73.1975333333,59.1838000001
216.70,126.324733333,143.076866667,69.4017333333,97.7778666666,41.5384666667,68.5469999999,25.8119333334,60.5127999999,51.9658
217.08,128.541666666,156.25,63.3333333333,90.625,31.4583333333,62.5,17.7083333333,47.7083333334,42.2916666667
217.46,138.787866667,190.606,56.9697333334,76.6667333333,9.99986666667,44.5453999999,4.54546666665,4.5455333334,11.8181333334
217.83,84.3903333334,119.674933334,50.0814,52.8454,30.2439333333,42.7643999999,23.7398666667,16.4228000001,22.6016
218.21,79.6242666666,98.8732,62.0657333333,61.1267333334,54.4601333333,59.0609333333,44.9764666667,38.4977333334,46.1972
218.59,80.9523333333,95.5554666665,64.7618,63.8095333333,53.7566666667,59.7883999999,41.164,41.2700000001,47.9364
218.97,75.7823999999,85.5782666667,62.9930666667,53.6053333334,45.0340666667,54.0136666667,29.2517333333,23.1291333333,39.4558
219.34,79.1488666667,89.7872666665,71.0639333334,56.5957333333,47.9434,54.7517999999,28.6525333333,30.2127333333,51.9149333334
219.72,59.6362666667,68.8484666667,60.2424666667,43.1514666667,38.4241333333,39.8788,20.3637333333,22.4240666667,38.4242666667
220.10,44.6666666667,53.6,48.0,35.2,25.2,22.1333333333,3.06666666668,14.2666666667,26.8
220.47,40.5556,45.3333333333,47.4444,37.8888666667,24.8888666667,29.1111333333,6.66660000001,20.6665333333,27.8889333333
220.85,45.5555333333,46.0605333333,53.5354000001,35.4544666667,26.3636,35.5557333333,9.89893333334,31.2121333333,30.0
221.23,49.9516666667,46.8598,57.3912000001,41.0626666667,25.0241333333,39.8068,12.8502,41.3525333334,34.686
221.61,46.1666666667,43.1666666667,50.5,41.3333333333,25.25,43.5,14.5833333333,40.9166666667,39.6666666667
221.98,55.4097333333,46.0109333334,59.8906,43.1694666666,23.4973333333,56.1749333333,12.6775333333,46.6667333333,49.7266666667
222.36,50.2778,31.389,58.8888000001,42.2221333333,8.75006666666,50.2777333333,0.69460000002,47.0832666667,45.9724
222.74,29.8148666667,15.5556,50.5554,33.8889333333,-16.6666666667,31.4814666667,-25.1852666667,33.1481999999,29.8148666667
223.11,27.0587333333,14.3136666667,58.4313333333,29.4119333333,-29.4117333333,25.0978,-29.4116666667,31.961,16.8626
223.49,38.6666666667,31.0,62.3333333333,40.1666666667,-9.83333333334,44.0,-3.66666666666,44.6666666667,26.0
223.87,29.7618666667,22.1428666667,56.1904666667,43.3332666667,-38.5713333333,45.9525333333,-25.9522666667,42.3810666667,18.3332666667
224.24,36.1111333333,30.8332666667,63.8888666667,47.7778666667,-48.0554666666,61.1110666667,-25.8332666667,30.8332666668,9.99999999998
224.62,26.087,30.4347333333,64.3479333333,39.7101333334,-51.3044000001,62.8984666667,-26.0869333333,18.2607333332,13.6230666667
225.00,11.8841333333,20.0000666666,50.1449333334,46.6665333333,-40.2898666667,68.9853333334,-18.8408,11.8838666667,12.4638
225.38,4.12693333335,9.20626666672,37.1429999999,51.1111333333,-38.0953333333,70.7937333334,-22.5397333333,-2.53979999994,11.1111999999
225.75,20.0001333333,40.0,48.0459333333,54.9424666667,-0.68966666666,57.9310666667,4.13786666668,21.8390666666,15.6321333333
226.13,9.75613333332,40.6503333333,31.7073333333,47.317,6.01626666666,32.6829333333,0.97566666668,14.7966666667,3.73966666667
226.51,21.6092,41.6092666667,30.1150666667,41.3792666667,12.6437333334,33.6780666667,10.1149333333,11.7240666667,10.5746666667
226.88,31.2319333333,46.0144,33.4782666667,41.594,25.4346666667,42.1015333333,25.3623333333,23.8406666667,23.0435333333
227.26,32.3808666667,44.6559333333,30.0528666667,40.2646,30.9526,45.0262666667,28.783,28.8889333333,29.5238666667
227.64,24.2462666667,34.4798,22.9724666667,31.0827333333,24.6284666667,35.8388,22.6750666667,22.4204666667,23.0998
228.01,24.1319333333,32.7083333333,21.8748666666,28.3332666667,22.7777333333,33.9236,22.8817333333,21.4582,21.8054
228.39,19.1824,28.7421333333,18.9307333333,23.0817333333,20.1572,30.5974666667,20.1886,19.3081333333,19.8427333333
228.76,14.7322666667,23.8392,12.8867333333,17.6190666667,16.1009333333,24.0774666667,14.2857333333,15.2975333333,15.0894
229.14,15.2765333333,22.8608666667,12.9017333334,16.6262,15.2766666666,22.9418,14.6018,14.7638,15.5465333333
229.52,15.195,23.3208,14.566,17.5848666667,16.3773333333,22.3145333333,16.0250666667,15.3459333333,16.9812
229.89,12.3916,19.5044,11.2516,15.0434666667,12.2676666667,17.6208666667,12.5402,11.5490666667,14.2998666667
230.27,12.6973333333,18.5158666667,11.802,15.1238,11.9669333333,17.2909333333,13.7572,12.7444,14.1576666667
230.65,10.2691333333,17.5438666667,10.0117333333,14.4092666667,9.61419999999,15.5322666667,12.959,12.1168666667,13.1696
231.02,8.43286666667,14.5522,6.31833333333,12.3631333333,6.39286666667,13.0100666667,9.65173333334,8.01006666667,10.7213333333
231.40,5.676,11.1378666667,3.98926666667,9.37080000001,2.4364,8.75513333333,7.0148,5.11373333333,8.27319999999
231.78,5.25693333334,9.63293333333,4.31713333333,9.57406666666,-0.264266666666,6.9604,6.22619999999,5.84439999999,8.45819999999
232.15,3.13913333333,7.57279999999,1.39153333333,6.69899999999,-2.13586666667,1.90933333333,2.94506666667,2.39499999999,5.8898
232.53,4.04426666667,7.36173333333,0.947866666668,6.85626666667,-1.54826666667,1.2322,2.81193333333,3.53873333333,4.96053333334
232.90,7.90346666667,11.0709333333,4.94713333333,10.1357333333,1.65913333334,6.21413333333,8.50686666667,9.04966666666,8.0844
233.28,6.60866666667,10.1159333333,3.62326666667,9.56513333333,0.782599999993,5.01446666667,8.20286666665,7.76806666666,5.71006666667
233.66,7.26493333333,9.60113333332,2.90586666667,9.51566666666,-0.142466666667,7.06553333333,7.54986666667,8.94579999999,5.92599999999
234.03,4.8686,6.30699999999,0.2214,6.97093333334,-1.8258,6.0858,5.61553333333,9.23926666667,4.12166666666
234.41,3.18373333333,3.64626666668,-2.66666666667,3.04773333333,-5.30613333333,2.6666,2.80286666667,5.55106666667,2.88433333334
234.78,6.74333333333,5.3128,1.68593333333,4.31666666666,-1.86453333333,5.03206666667,5.51733333333,7.91826666667,5.61946666667
235.16,7.71793333333,7.38353333332,4.25333333333,4.44440000001,-0.095533333334,4.87453333333,6.6428,9.48619999999,6.21273333333
235.54,9.14666666667,9.85213333335,6.59846666666,6.25726666666,2.16160000001,6.6894,7.64513333333,10.2163333333,7.12179999999
235.91,9.98913333333,10.7010666667,6.77453333333,7.87473333333,3.9266,7.65906666667,8.24166666667,9.77346666667,7.57293333333
236.29,10.1616,10.9293333333,8.36366666666,8.34346666666,4.26266666667,9.13126666665,9.37366666667,11.4748,8.08093333333
236.66,10.8612666667,11.1042666667,8.40933333333,9.64540000001,4.11353333333,8.49046666667,10.2939333333,11.2461333333,8.7132
237.04,11.8172666666,12.2062,9.81526666666,10.729,5.65593333333,8.88239999999,10.9814666667,11.4089333333,9.71826666667
237.41,11.5504,11.7636,9.59293333334,9.65120000001,5.54260000001,7.94553333333,8.95353333333,9.80626666668,10.0775333333
237.79,11.1174,12.531,9.51293333332,8.86346666667,6.15086666667,7.46880000001,8.59606666666,8.92066666665,10.0095333333
238.17,13.9926,15.9707333333,13.3882666667,11.8865333333,9.3956,11.4468,12.1245333333,10.2379333333,13.3334666667
238.54,16.3333333333,18.75,16.1166666667,15.6,12.9833333333,15.9333333333,14.7166666667,13.65,15.7666666667
238.92,16.6351333334,20.1257333333,15.456,16.3837333333,13.2546666667,17.3900666667,14.4968666667,14.7484666667,16.5566666667
239.29,14.7178,17.9082,13.4688,15.1992666667,11.5275333333,16.6892,13.3935333333,13.6794666667,15.5306
239.67,13.2914666667,15.6393333333,11.6840666667,14.06,10.3843333333,15.7093333333,12.97,12.9279333333,15.1500666667
240.04,13.4990666667,15.2962666667,11.6634666667,14.0728,10.6438,16.1632666667,13.1804,13.1038,15.3474
240.42,12.8692666667,14.0351333333,11.0242666667,13.3106666667,10.4584,15.3367333333,12.4278,12.643,15.4839333333
240.79,11.8682666667,13.058,10.4620666667,12.3794666667,9.92126666667,15.2704,11.2290666667,12.1632666667,15.0934
241.17,10.3764,11.1642,9.27846666668,10.996,8.69413333333,14.2008666667,10.2434666667,10.8809333333,13.9707333333
241.54,10.3882,11.3565333333,9.61979999999,11.3405333333,8.81953333334,15.0859333333,11.0604666667,12.0048666667,14.0774666667
241.92,9.78353333334,10.2524666667,8.91786666667,10.5988,7.82106666667,13.7374666667,10.2453333333,11.0316666667,13.1386
242.29,8.65266666666,8.71293333333,7.4892,9.21419999999,6.5396,12.0761333333,8.67266666667,10.1505333333,11.7685333333
242.67,8.1552,7.80240000001,6.91673333333,8.60453333333,5.9802,11.1452666667,7.937,9.40626666666,11.3122
243.05,8.11853333333,7.53793333333,7.19186666667,8.75506666666,6.3084,10.8865333334,8.31626666666,9.243,11.3007333333
243.42,9.1512,8.35246666666,8.14546666667,9.52386666667,7.29966666667,11.5172666667,9.21033333333,10.0979333333,11.9964
243.80,9.66659999999,8.9368,8.28733333333,9.83906666668,7.72413333334,11.7471333333,9.20113333333,10.569,12.1378666667
244.17,9.03226666667,8.49466666667,7.6006,9.02653333333,7.13066666667,10.9112,8.54553333333,9.90946666667,11.4204666667
244.55,8.56433333333,8.06100000001,7.20893333333,8.664,6.34573333333,10.5838,7.92813333333,9.36099999999,10.5506
244.92,8.76266666667,8.16533333333,7.632,9.04,6.48533333333,10.8373333333,8.34133333334,9.632,10.6346666667
245.30,8.9632,8.68600000001,7.92873333333,9.19573333333,6.8052,11.0714666667,8.567,10.3142666667,10.9428
245.67,8.24593333334,7.95233333333,7.0982,8.5354,6.17993333333,10.2112666667,7.686,9.42166666667,10.1378
246.05,8.19106666667,8.09333333334,7.07,8.57306666666,6.4076,10.327,7.74513333333,9.35880000001,10.0806666667
246.42,8.07926666667,8.12640000001,7.0708,8.33040000001,6.4234,10.3551333333,7.7928,9.17793333333,9.88826666666
246.79,7.6446,7.65533333333,6.59393333333,7.62266666667,5.99793333333,10.0581333333,7.57526666667,8.73146666667,9.50186666667
247.17,6.95013333333,6.9468,5.80573333333,6.6632,5.2836,9.54719999999,6.8914,7.9392,8.9038
247.54,6.13093333333,6.4736,5.19226666667,6.1208,4.7296,8.91006666666,6.37046666667,7.2926,8.29433333333
247.92,5.84833333334,6.30806666667,5.10513333333,5.93633333333,4.46606666667,8.7206,6.30473333333,7.05773333333,8.09119999999
248.29,6.11373333333,6.6924,5.39046666667,6.27773333333,4.64486666667,9.13526666667,6.58626666667,7.26126666667,8.32539999999
248.67,6.4652,7.09553333333,5.5426,6.67306666667,5.1786,9.46720000001,7.06293333333,7.65766666667,8.69713333333
249.04,6.0664,6.9516,5.11406666667,6.21733333333,4.9262,8.91693333333,6.74386666667,7.4012,8.22946666667
249.42,5.56746666667,6.48406666667,4.47553333333,5.66073333333,4.24986666666,8.25993333333,6.21906666666,6.68806666667,7.64406666666
249.79,5.535,6.51373333333,4.32726666667,5.63833333333,4.08626666667,8.0772,6.3188,6.7624,7.6414
250.17,5.98,6.8384,4.6884,6.1272,4.32046666667,8.4202,6.8998,7.517,7.99100000001
250.54,5.765,6.776,4.3424,6.13266666667,4.14106666667,8.365,7.00813333333,7.58586666667,7.89226666667
250.92,5.3454,6.81673333333,3.94466666667,6.1418,3.79953333333,7.8754,6.64786666667,7.24753333333,7.39746666667
251.29,5.46126666667,7.17433333333,4.036,6.70573333333,3.76293333333,7.64766666667,6.56906666667,7.5502,7.27193333334
251.66,5.88513333333,7.44306666667,4.29246666666,7.1576,3.9318,8.13433333333,7.13253333333,7.84366666666,7.54813333333
252.04,5.93286666667,7.56373333333,4.36286666666,7.43126666667,3.99073333333,8.23119999999,7.2988,7.7778,7.73179999999
252.41,5.61526666667,7.26153333334,4.2514,7.17446666667,3.8666,7.90766666666,7.04106666667,7.75380000001,7.66159999999
252.79,5.52366666667,7.35986666667,4.35986666667,7.24073333333,3.58413333333,7.91826666666,7.0338,7.36486666667,7.8098
253.16,6.28286666667,7.80273333333,4.7316,7.83913333333,3.86506666667,8.633,7.40346666667,7.5798,8.36833333333
253.54,6.59453333333,8.08873333334,5.1572,8.475,4.25033333333,9.08806666667,7.77433333333,7.89293333334,8.74293333333
253.91,7.02806666667,8.59393333333,5.6978,9.04420000001,4.73933333333,9.49993333333,8.32146666667,8.56226666667,9.40553333335
254.28,5.89193333333,7.725,5.019,8.03053333333,3.7752,8.69059999999,7.28306666667,7.41419999999,8.56513333332
254.66,6.3938,8.09326666667,5.5982,8.65006666667,3.75113333334,9.00813333333,7.30893333333,7.38279999999,8.75799999999
255.03,7.6674,9.10740000001,7.01206666667,10.1376666667,4.60633333333,10.1141333333,8.49273333332,8.50446666667,9.93859999999
255.41,8.06046666666,9.58493333332,7.58593333333,10.9726666667,5.12446666667,10.504,9.11613333333,8.90866666667,10.5576
255.78,7.31146666667,8.99026666666,7.11686666667,10.4500666667,4.37953333333,9.60466666667,8.01086666666,8.48533333334,10.0001333333
256.15,7.2292,8.77806666668,7.13246666667,10.2904,4.26506666667,9.36486666665,7.6226,8.28786666666,10.0786
256.53,6.9176,8.15406666666,6.72653333333,9.80300000001,3.877,9.06213333334,7.2522,7.89126666666,9.46833333334
256.90,6.93573333333,7.84313333333,6.82353333333,9.38379999999,4.07273333333,8.83466666667,6.969,8.34166666666,9.40053333333
257.28,7.0636,8.30626666665,7.4916,9.45606666667,4.8002,9.059,7.30086666667,8.90433333334,9.71386666667
257.65,7.16006666667,8.33546666667,7.53793333333,9.33146666667,5.08993333333,9.15620000001,7.31213333333,8.71819999999,9.6128
258.02,5.96373333333,7.11653333333,6.3816,7.73893333333,3.9076,8.1768,6.09246666667,7.3252,8.30119999999
258.40,6.2536,7.438,6.37973333333,7.8476,4.27033333333,8.5954,6.48566666667,7.7318,8.57819999999
258.77,6.49966666667,7.7196,6.52053333333,8.05373333334,4.8352,9.0112,6.86046666667,8.10733333333,9.10353333333
259.15,6.2616,7.26213333333,6.21326666667,7.5278,4.67606666666,8.72153333333,6.59166666667,8.0108,8.88793333333
259.52,6.09126666667,6.96046666667,5.93693333333,7.08746666667,4.40286666667,8.61166666667,6.33293333333,7.7374,8.70880000001
259.89,6.26126666667,7.0018,6.04806666667,7.06966666667,4.54133333333,8.84126666667,6.484,7.78666666667,8.74533333333
260.27,6.201,6.94006666667,6.0182,7.00113333333,4.5786,8.82713333333,6.54446666667,7.88006666667,8.56300000001
260.64,6.45486666667,7.09453333333,6.24753333333,7.20246666667,4.83346666667,8.94546666667,6.80113333333,8.06726666667,8.79993333334
261.01,6.6448,7.36433333333,6.4742,7.5524,5.10926666667,9.1688,7.08646666667,8.3006,9.02019999999
261.39,6.58253333333,7.30653333333,6.35226666667,7.54353333333,4.96626666667,9.1642,7.01653333333,8.12133333333,9.00906666667
261.76,6.52726666667,7.26773333333,6.28973333333,7.5306,4.93206666667,9.1144,7.02333333333,8.12246666667,8.96586666667
262.13,7.28686666667,7.96733333333,6.94086666667,8.3376,5.7122,9.78966666666,7.84466666667,8.6692,9.62620000001
262.51,7.2368,7.87753333333,6.81846666667,8.25166666667,5.5498,9.57233333334,7.8122,8.45306666667,9.47033333335
262.88,7.11346666667,7.70146666667,6.6638,8.17406666667,5.32946666667,9.32133333333,7.72733333334,8.4132,9.19733333333
263.25,7.0642,7.8118,6.68586666667,8.38753333333,5.36246666667,9.50066666668,7.84993333333,8.4286,9.23660000001
263.63,6.69453333333,7.3916,6.475,8.1966,5.00453333334,9.18973333333,7.60766666667,8.1478,8.98413333334
264.00,6.7494,7.43986666667,6.42653333333,8.47606666667,5.06,9.26033333333,7.71406666667,8.30713333333,9.31673333332
264.37,6.25846666667,6.84713333333,5.823,7.8752,4.21433333333,8.69533333333,7.07853333333,7.67906666667,8.8484
264.75,5.91966666667,6.7626,5.55633333333,7.54533333333,3.82266666667,8.51200000001,6.81446666667,7.54953333333,8.81553333333
265.12,5.09493333333,5.87093333333,4.53106666667,6.35073333333,2.78346666667,7.63053333333,5.99486666667,6.5228,8.02653333334
265.49,4.6016,5.07666666667,3.91053333333,5.642,2.24186666667,6.87873333333,5.44953333333,6.10533333333,7.45986666667
265.87,4.4596,4.92853333333,3.72406666667,5.55733333333,2.19173333333,6.88393333333,5.35526666667,6.0912,7.35266666666
266.24,4.19366666667,4.61773333333,3.60053333333,5.30313333333,2.0122,6.4456,5.0008,6.2172,7.109
266.61,4.6478,5.056,4.13693333333,5.83993333333,2.551,7.0924,5.30426666667,6.5424,7.60333333333
266.98,4.39733333333,4.7668,3.96186666667,5.49906666667,2.28666666667,6.86006666667,5.08473333333,6.23846666667,7.47146666666
267.36,4.71293333333,5.10693333333,4.11833333333,5.7416,2.58846666667,7.0442,5.21053333333,6.3528,7.73220000001
267.73,5.02986666667,5.43753333333,4.33126666667,5.9388,2.96946666667,7.24246666667,5.5636,6.59866666667,7.84726666667
268.10,5.23773333333,5.5988,4.55326666667,6.0362,3.11473333333,7.3448,5.75406666667,6.5746,7.82953333334
268.48,5.72053333333,6.36166666667,5.16266666667,6.605,3.9944,8.07826666667,6.38006666667,7.22146666667,8.43579999999
268.85,5.8344,6.62733333333,5.2848,6.80333333333,4.2704,8.40086666667,6.71846666667,7.3138,8.58606666666
269.22,6.09246666667,6.99133333333,5.63273333333,7.334,4.7852,8.92086666667,7.06946666667,7.887,8.91793333334
269.59,6.03386666667,6.95513333333,5.59533333333,7.26426666667,4.85053333333,9.05373333333,7.0552,7.77033333333,8.82706666666
269.97,6.02746666667,6.82726666667,5.62626666667,7.15973333333,4.74906666667,8.97673333333,6.93613333333,7.8734,8.7304
270.34,5.90033333333,6.87486666667,5.7504,7.12753333333,4.71473333333,8.98793333333,6.7944,7.78826666667,8.67420000001
270.71,5.47633333333,6.5102,5.471,6.7558,4.53706666667,8.46693333333,6.49926666666,7.64926666667,8.32646666667
271.09,5.433,6.47186666667,5.42273333333,6.7186,4.45666666666,8.45593333333,6.34726666667,7.5444,8.18859999999
271.46,4.98306666667,6.10726666667,4.92253333333,6.281,3.96226666667,8.06286666667,6.0264,7.03966666667,7.61693333333
271.83,4.98633333333,6.24973333333,4.91793333333,6.27173333333,4.0938,8.2732,6.16366666667,7.22326666667,7.68206666667
272.20,4.83126666667,6.15946666667,4.77633333333,6.20486666667,4.07273333333,8.26273333333,6.04693333333,7.37253333333,7.6692
272.58,4.84906666666,6.04913333333,4.72433333333,6.22353333333,4.03813333333,8.21293333333,6.00406666667,7.46126666667,7.60966666667
272.95,4.9454,5.97813333333,4.78706666667,6.27353333334,4.15913333333,8.23453333333,5.9502,7.54126666667,7.65540000001
