wavelength,Back_SicAurf,Belly_SicAurf,Breast_SicAurf,Crissum_SicAurf,Crown_SicAurf,DorTail_SicAurf,Rump_SicAurf,Throat_SicAurf,WingTip_SicAurf
259.89,5.8411111111,5.667,7.82722222223,6.77133333333,4.47544444444,9.07699999999,7.31580000001,5.18255555556,9.05733333336
260.27,6.72733333332,6.39522222222,8.71066666667,7.76144444444,5.34211111111,9.32722222221,7.67637777778,5.75022222222,10.0863333333
260.64,7.99511111112,7.70588888889,10.0195555556,9.10533333333,6.74488888889,10.4394444445,9.3487111111,7.15555555557,11.5962222222
261.01,6.43166666668,6.557,8.70422222222,7.82777777778,5.39177777778,8.99277777777,8.80504444446,6.02755555555,10.4372222222
261.39,6.72744444443,6.71766666667,9.08122222223,8.00244444443,5.84488888889,9.64011111111,8.7066111111,6.247,11.16
261.76,6.12655555557,6.29266666667,8.59800000001,8.18266666668,5.07788888889,9.5118888889,8.31365555554,5.73222222222,11.1111111111
262.13,6.57222222221,6.41822222222,8.69333333332,8.71533333333,5.16544444444,9.81433333332,8.87675555556,6.42922222222,11.7046666667
262.51,7.27344444443,7.66333333333,9.42988888889,10.039,6.60344444444,10.4897777778,10.1096888889,7.79722222223,12.3537777778
262.88,9.40955555557,10.1957777778,12.1166666667,12.5033333333,8.24955555556,12.5933333333,11.6796111111,9.83499999999,13.7405555556
263.25,9.47788888889,10.5666666667,12.7722222222,12.0601111111,8.51477777777,13.4004444445,11.6778111111,10.12,13.6097777778
263.63,10.1562222222,11.0386666667,14.0481111111,12.8472222222,10.2576666667,14.2361111111,12.3250222222,10.6336666667,14.3954444444
264.00,10.7614444444,11.4605555556,14.1052222222,12.9047777778,9.69755555557,14.4856666667,12.4943,10.5793333333,14.987
264.37,11.2595555556,11.749,14.36,13.9296666667,10.2952222222,15.2351111111,13.8792888889,11.2594444444,15.2202222222
264.75,7.84577777779,9.08533333333,12.0483333333,11.2471111111,7.66444444443,12.2448888889,10.6878888889,8.49611111112,12.6531111111
265.12,11.0821111111,12.141,14.4618888889,13.8236666667,10.6323333333,14.781,12.6328777778,11.8507777778,16.5505555556
265.49,10.7394444445,11.9548888889,13.7708888889,13.8853333333,10.4676666667,13.7853333333,12.3365333333,10.7823333333,15.9302222222
265.87,10.0277777778,12.3472222222,13.6805555556,13.7916666667,11.2777777778,13.7083333334,12.3791666667,11.1388888889,15.7638888889
266.24,8.65555555557,11.6535555555,13.4446666667,11.8574444445,10.7177777778,12.1693333333,11.3878111111,9.7951111111,13.9056666667
266.61,9.16622222221,11.7594444444,13.808,12.3168888889,11.3316666667,12.4075555556,12.1690444444,10.3851111111,13.8466666667
266.98,7.87344444443,10.9167777778,12.6522222222,11.0333333333,10.1916666667,11.0464444444,10.9220666667,9.15588888889,13.2996666667
267.36,6.71055555557,9.45922222222,10.5046666667,10.0658888889,9.02055555557,9.00766666665,9.8063,7.89766666667,12.0144444444
267.73,6.36177777777,9.58688888889,10.2797777778,10.1412222222,8.76800000001,9.23400000001,10.1272666667,7.77266666667,12.5975555556
268.10,7.29922222223,10.3656666667,10.8827777778,10.7023333333,10.2693333333,9.80033333335,11.2422,8.6941111111,12.7946666667
268.48,5.23677777778,8.46222222222,9.05077777777,7.94722222222,8.64622222222,8.29066666668,8.94043333332,6.95377777778,10.6082222222
268.85,6.49855555557,9.20111111111,9.94577777779,9.08099999998,9.93377777779,9.45344444443,10.1056333333,8.40833333333,12.0601111111
269.22,5.13177777778,7.55655555555,8.94544444443,7.94488888889,8.92177777779,8.404,8.77600000001,6.74444444444,10.0045555556
269.59,5.92677777778,8.97555555555,9.72944444446,8.45033333333,9.79788888889,9.68366666665,9.48947777777,8.08477777778,11.0196666667
269.97,6.26333333333,8.169,9.4838888889,7.857,9.38355555557,9.24988888889,8.83412222223,7.53377777778,10.9774444445
270.34,6.83266666667,8.26611111111,9.47299999999,8.29822222223,9.44066666666,9.58077777779,8.82754444446,7.49,11.596
270.71,6.89655555556,8.30500000001,9.45444444445,8.06666666668,9.26788888889,9.93066666668,8.75631111111,7.694,11.4528888889
271.09,6.10444444444,6.94077777778,8.73366666667,7.53488888889,9.19722222223,9.64044444446,8.47985555557,7.54511111111,10.9197777778
271.46,7.01033333333,7.5868888889,9.85311111111,8.89277777777,9.97788888889,10.9188888889,8.85617777777,8.14366666667,11.8504444444
271.83,5.99222222222,6.49577777778,8.67988888889,7.26488888889,8.77488888889,10.076,7.27347777779,7.33133333333,10.0947777778
272.20,4.913,5.37588888889,7.49255555556,6.24511111111,7.5208888889,9.18355555555,5.79662222222,6.44366666667,9.24955555554
272.58,6.83477777778,7.84155555557,9.88288888888,8.98677777779,10.0951111111,11.4803333333,8.14903333332,8.959,11.6192222222
272.95,6.12566666667,7.16333333334,9.03533333332,8.06222222222,9.24844444445,10.935,7.42756666665,7.775,10.4904444444
273.32,5.17644444445,7.09533333334,8.67733333333,7.43255555555,8.86433333332,10.512,7.261,7.54477777778,9.96922222221
273.69,4.502,6.16855555555,7.97888888889,6.82,8.27588888889,9.57866666667,6.71656666667,7.32744444444,8.57288888889
274.06,4.67577777778,6.97955555555,8.71,7.43633333334,8.88500000001,10.2946666667,7.17123333333,8.32111111111,8.97255555557
274.44,4.75344444445,7.51377777778,9.08800000001,7.59333333332,9.3771111111,11.1111111111,7.53767777778,9.4071111111,9.07811111111
274.81,5.11944444444,7.96122222222,9.74655555554,7.63322222221,9.67477777778,11.4701111111,7.38275555554,9.22344444444,9.37744444443
275.18,4.98888888889,8.10288888889,8.79144444446,6.98011111111,9.2998888889,10.8463333333,6.82674444444,8.569,8.73855555555
275.55,5.10288888889,8.39466666668,8.85266666667,6.54088888889,9.59844444444,10.8661111111,7.13856666668,8.79944444444,8.83144444444
275.93,4.77888888889,8.33066666668,9.21033333334,6.73388888888,9.72099999999,10.7418888889,7.51276666666,8.42833333332,9.36233333333
276.30,6.30722222222,10.1634444444,10.6534444445,8.12633333334,11.3944444445,12.2765555555,9.0435111111,10.0871111111,10.4793333333
276.67,5.68666666667,9.18622222222,10.0066666667,6.35377777778,9.97377777779,10.9907777778,7.84654444446,8.85822222222,9.4158888889
277.04,7.24266666667,10.9283333333,11.6806666667,7.87666666668,11.7235555555,12.4327777778,9.42284444443,11.0895555555,10.8746666667
277.41,8.77122222221,11.7735555556,12.7671111111,9.31622222223,13.2586666666,13.5255555556,10.4294666667,12.4037777778,12.7136666667
277.79,10.2895555556,13.0384444444,14.4392222222,10.7951111111,14.7024444444,15.1236666667,11.4565,13.5544444444,15.0078888889
278.16,9.7501111111,12.4188888889,13.1206666667,9.65444444443,13.8861111111,14.5986666667,10.7473444444,12.536,14.9707777778
278.53,9.49844444446,12.0431111111,12.3471111111,9.44600000001,12.8494444444,13.9177777778,10.2544,11.8337777778,14.8392222222
278.90,8.78633333333,11.8233333333,12.0116666667,9.12144444446,12.4202222222,13.9281111111,10.2335222222,11.792,14.8706666667
279.27,8.00288888889,11.2658888889,11.5137777778,8.58122222221,11.4002222222,13.4965555556,9.67374444446,11.359,14.2605555555
279.64,8.27133333334,12.1333333333,12.1954444444,8.97355555557,11.9372222222,14.1366666667,10.5483888889,12.6083333333,14.4775555556
280.02,8.39233333334,12.1231111111,11.6937777778,8.76033333332,11.9697777778,13.7993333333,10.1933,12.6853333333,14.2083333333
280.39,7.958,11.001,10.981,8.12811111111,11.3214444444,13.3533333333,9.57661111112,11.8817777778,13.7138888889
280.76,8.201,10.9345555555,10.9152222222,8.26966666668,11.4638888889,13.6392222222,9.87165555557,11.8363333333,13.5605555555
281.13,7.06366666666,10.109,9.45711111112,7.38466666668,10.4202222222,12.7164444445,9.04077777779,10.576,13.0764444444
281.50,6.48711111111,9.70677777777,8.81833333334,6.68766666667,9.17177777777,12.4104444444,8.57086666668,9.80211111111,12.2481111111
281.87,5.486,8.85933333333,7.76588888888,5.80122222222,8.24777777777,11.454,7.97242222222,9.267,11.5375555556
282.25,6.11344444444,9.04977777779,8.80855555557,6.66655555556,8.61233333333,12.2088888889,8.64274444443,9.95100000001,11.6645555556
282.62,6.23366666667,9.06788888888,9.01588888889,7.28566666667,9.16377777779,12.6151111111,8.87412222221,10.1546666667,11.0938888889
282.99,6.93811111111,9.11666666667,9.27599999999,7.88511111112,9.7871111111,12.6528888889,9.08409999999,10.0973333333,11.1026666667
283.36,8.40333333334,10.1765555556,10.576,9.29777777777,10.9273333334,13.9308888889,10.5057555556,11.143,12.1895555556
283.73,8.48566666667,9.62855555557,10.0842222222,9.21177777779,10.3235555556,13.6283333333,10.0170333333,10.5938888889,11.9682222222
284.10,9.50166666667,10.0924444444,11.111,9.95922222222,10.8084444444,14.4777777778,10.601,11.2145555556,12.4622222222
284.47,9.8058888889,10.6567777778,11.7096666667,10.8875555555,11.1256666667,14.8316666667,11.1608888889,11.5075555556,13.2526666667
284.85,8.80533333333,9.75588888889,10.863,10.132,10.4157777778,14.1266666666,10.5329111111,10.6711111111,12.6294444444
285.22,8.32433333333,9.15277777779,10.6056666667,9.84766666667,9.96700000001,13.6098888889,9.88620000001,10.0163333334,11.8833333333
285.59,7.84522222222,8.379,9.91,9.24966666667,9.552,12.9934444444,9.14814444443,9.22166666666,11.0268888889
285.96,7.73311111111,8.39166666667,9.88588888889,8.99355555556,9.13533333334,12.8602222222,9.11558888888,8.63977777778,10.6931111111
286.33,7.30644444445,8.05455555556,9.17699999999,8.37933333334,8.47111111111,11.817,8.78933333335,7.91333333334,10.017
286.70,6.62266666667,7.41677777778,8.32444444445,7.27500000001,7.72177777778,10.87,7.8906111111,7.06933333333,9.58666666665
287.07,5.98177777778,6.86266666667,7.701,6.37244444444,6.81311111111,10.0808888889,7.60587777778,6.86277777778,9.27811111111
287.44,5.329,6.49422222222,7.25633333333,5.897,6.494,9.55044444443,6.96937777778,6.37177777778,9.11877777778
287.82,4.40644444444,5.314,6.05322222222,4.39911111111,5.23355555556,8.11733333333,5.68585555556,5.21866666667,8.21988888888
288.19,4.05066666667,4.883,5.52955555556,4.13977777778,4.69711111111,7.55122222222,5.38974444444,4.87555555556,8.16811111111
288.56,3.21311111111,3.82877777778,4.36177777778,2.455,3.40833333333,6.18611111111,4.48716666667,3.66366666667,6.70422222222
288.93,3.87577777778,4.69133333333,4.86355555556,3.26233333334,3.66622222222,6.60677777778,4.81334444444,4.22755555555,7.138
289.30,5.04922222222,5.26355555556,5.59622222222,3.91788888889,4.14722222222,7.42966666666,5.49565555555,5.01955555556,8.2501111111
289.67,5.63633333333,5.651,6.06866666667,3.98711111111,4.17766666666,7.92277777778,5.68308888889,5.56277777778,8.78777777779
290.04,6.04866666667,5.72233333333,6.06311111111,4.34422222222,4.63433333333,8.50722222221,5.95288888889,6.00522222222,9.19633333332
290.41,7.15311111111,6.71422222222,6.98044444445,5.31811111111,5.77866666666,9.81566666668,6.90412222222,7.16033333333,10.3843333333
290.78,7.46066666667,7.047,7.64933333333,5.91488888889,6.176,10.4797777778,7.6557,7.58388888889,10.915
291.15,7.30722222222,6.554,7.27077777778,6.03477777778,5.63233333333,10.4965555556,7.22482222222,7.32922222222,10.6428888889
291.52,7.19533333333,5.86266666667,6.63988888889,5.72222222222,4.81911111111,10.1118888889,6.7067,7.05444444445,10.1412222222
291.89,8.025,6.86522222222,7.88644444444,7.25177777778,5.84377777778,11.476,7.66383333334,7.81333333334,11.2935555556
292.26,8.147,7.115,7.80077777778,7.44666666668,5.574,11.6345555556,7.79996666667,7.85233333333,11.3545555556
292.64,8.08433333333,7.43977777778,8.20411111112,7.93444444446,5.52188888889,12.3474444444,7.68413333333,8.46633333333,11.9652222222
293.01,8.59211111111,7.82722222222,8.59200000001,8.36711111112,6.07266666667,12.8055555555,8.2674,8.667,12.8356666667
293.38,7.72644444444,7.35711111111,8.11844444445,8.13344444444,5.254,11.9854444445,7.62395555556,8.06588888889,12.3323333333
293.75,7.80355555556,7.72977777778,8.60088888888,8.72644444445,5.68477777778,12.3071111111,8.20894444445,8.24655555555,12.4105555555
294.12,7.021,6.91177777778,8.0051111111,7.81566666667,4.85544444444,11.0674444445,7.28716666667,7.07933333333,11.4902222222
294.49,6.75211111111,6.88755555555,8.1981111111,8.04833333333,4.54411111111,10.9684444444,7.29272222222,6.95144444444,11.3817777778
294.86,7.22388888889,7.43033333333,8.32466666666,8.58622222222,4.98777777778,11.2624444444,7.54668888889,7.28588888889,11.4758888889
295.23,7.56722222222,8.00677777778,8.74177777779,9.39822222221,5.605,11.4262222222,8.06008888889,7.65244444445,11.8002222222
295.60,7.68255555556,8.22466666666,9.18277777779,9.3401111111,6.01877777778,11.3757777778,8.40162222222,7.86533333333,12.1004444444
295.97,7.58311111111,8.422,8.95522222221,9.01633333332,6.03344444445,11.1968888889,8.56551111111,7.91388888889,11.693
296.34,7.51577777778,8.38944444445,8.59022222222,8.81433333332,6.33477777778,11.1761111111,8.54046666666,7.89944444444,11.3294444444
296.71,7.61933333333,8.31744444445,8.61522222221,8.68388888888,6.48577777778,10.8134444445,8.54091111111,7.77955555556,11.1571111111
297.08,7.276,7.51588888889,8.01911111111,8.15044444444,5.85855555556,10.3108888889,7.94983333333,7.43622222222,10.1565555556
297.45,7.15011111111,7.38855555556,7.81388888889,7.92766666668,5.75988888889,10.1237777778,7.92995555555,7.13311111111,9.89100000001
297.82,7.55911111111,7.87244444445,8.31644444446,8.38455555557,6.11322222222,10.3368888889,8.33678888889,7.46811111111,10.2004444444
298.19,8.27033333334,8.48222222222,8.83155555555,9.02055555554,6.48922222222,10.9794444445,8.85679999999,8.10422222222,10.4124444444
298.56,8.02666666667,8.25222222222,8.65744444443,8.77888888888,6.22677777778,10.6595555556,8.79921111111,7.84722222222,10.2373333333
298.93,8.112,8.17077777778,8.81455555557,8.85,6.07511111111,10.7332222222,8.91667777778,8.25355555556,10.6623333333
299.30,7.76622222222,7.82111111111,8.61011111111,8.24922222222,5.76655555555,10.683,8.39231111111,8.00477777778,10.6035555556
299.67,7.93644444444,8.14277777778,9.01755555557,8.31777777778,5.78066666667,10.9923333333,8.69022222223,8.08033333333,10.5551111111
300.04,8.30111111111,8.17788888889,9.60900000001,8.55355555556,5.67866666666,11.1368888889,9.12385555557,8.53400000001,10.8975555556
300.41,8.09666666667,8.34511111111,10.0907777778,8.66066666667,5.45833333333,10.7821111111,9.28897777778,8.53322222222,11.0103333333
300.78,7.42344444445,7.93944444444,9.61822222221,8.16644444446,4.58188888889,10.3956666666,8.82636666667,7.94644444445,10.4368888889
301.15,7.23644444444,8.03355555556,9.57222222222,8.31077777777,4.26977777778,10.3416666667,8.80574444444,7.88088888889,10.4525555556
301.52,7.74811111112,8.74222222222,9.91255555557,8.87644444445,4.71655555556,11.0122222222,9.26265555555,8.55188888888,10.7445555556
301.89,7.72588888889,8.46333333333,9.833,8.84944444443,4.74088888889,10.9916666667,8.99073333333,8.98277777779,11.069
302.26,6.88544444444,7.78833333333,9.36166666667,8.49388888889,3.98588888889,10.2714444444,8.45635555556,8.59955555556,10.7514444444
302.63,6.87333333333,7.85011111111,9.32599999999,8.8551111111,4.04122222222,10.2325555555,8.37007777778,8.71455555556,10.851
303.00,6.63733333333,7.62133333333,9.24755555555,8.5148888889,3.85255555556,9.75011111111,7.80564444445,7.93555555556,10.2664444444
303.37,7.6798888889,8.44877777778,9.96488888888,9.10555555556,4.35344444445,10.0838888889,8.56248888889,8.34388888889,10.3982222222
303.74,6.74144444444,7.82888888889,8.80266666666,8.72522222222,3.76255555555,9.332,7.66132222222,7.56744444444,9.96744444443
304.10,5.63677777778,7.32977777778,7.88711111111,8.33866666667,3.52033333333,8.65611111111,6.84241111111,6.59622222222,9.22044444446
304.47,6.29811111111,7.67822222222,8.39288888888,9.05844444445,4.29444444444,9.39466666667,7.3126,7.265,9.79411111112
304.84,7.04966666667,8.08788888889,8.93666666667,10.0028888889,5.10655555555,9.60288888889,8.03673333334,7.72988888889,10.1711111111
305.21,6.98577777778,8.08788888889,8.84377777779,9.8891111111,5.14233333333,9.26733333333,7.80312222222,7.40977777778,10.1293333333
305.58,6.77566666667,7.58177777778,8.90455555556,9.66833333333,4.79511111111,8.81944444444,7.51104444444,7.06566666666,9.66133333334
305.95,6.00888888889,6.98766666667,8.18211111112,8.86577777778,4.13077777778,8.03111111111,6.86454444445,6.08811111111,8.67166666665
306.32,6.47744444444,7.49533333333,8.37799999999,9.13933333332,4.70511111111,8.12166666667,7.16355555556,6.27077777778,8.78344444443
306.69,6.989,7.91833333333,8.52855555556,8.96111111112,5.27188888889,8.25188888889,7.42362222223,6.97455555556,9.18144444447
307.06,7.522,8.47522222222,8.72766666668,9.49177777779,5.76933333334,8.50322222222,7.85715555555,7.69022222222,9.74422222221
307.43,7.31955555556,8.53611111111,8.93477777778,9.90133333332,6.14344444444,8.58344444445,8.03112222223,7.87366666667,9.98244444443
307.80,8.5841111111,9.96488888889,10.642,11.2218888889,7.65922222222,10.1405555556,9.44771111111,9.535,11.1046666667
308.17,8.83955555556,10.0228888889,10.763,11.0794444444,7.69422222222,10.0037777778,9.23434444443,9.80111111111,11.3198888889
308.54,8.27355555555,9.77211111111,10.1466666667,10.4968888889,7.19255555556,9.47733333334,8.72367777779,9.21322222221,10.6074444444
308.90,8.60455555556,10.0022222222,10.2561111111,10.3326666667,7.45466666667,10.0316666667,8.84640000001,9.48922222223,11.1347777778
309.27,9.0501111111,10.6853333333,11.0144444445,10.7022222222,8.02244444445,10.5093333333,9.57192222223,10.2196666667,11.6276666667
309.64,9.2791111111,11.3844444445,11.483,11.0946666667,8.57944444446,11.0181111111,10.0344,10.537,12.0186666667
310.01,9.73533333334,12.0824444444,12.0091111111,11.7622222222,9.11044444446,11.4628888889,10.5598333333,11.0902222222,12.6182222222
310.38,9.70799999999,12.4214444444,12.3495555555,11.8974444444,9.23533333332,11.7381111111,10.5670111111,11.3372222222,12.8175555556
