wavelength,Back_AniNotf,Belly_AniNotf,Breast_AniNotf,Crissum_AniNotf,Crown_AniNotf,DorTail_AniNotf,Patch10_AniNotf,Patch11_AniNotf,Patch12_AniNotf,Rump_AniNotf,Throat_AniNotf,WingTip_AniNotf
238.54,11.0091666667,-7.64533333335,-13.5321666666,-4.94383333334,-4.24308333334,-8.002,-1.68183333333,-11.6206666667,-14.8828333333,-3.72066666667,-3.51666666667,-13.201
238.92,9.9425,-8.64550000001,-13.929,-4.56275,-4.26270833333,-7.82900000002,-0.96083333333,-10.5668333333,-15.6096666666,-4.27466666667,-4.707,-14.7931666667
239.29,13.1981666666,-6.21616666666,-11.5089166667,-1.66675,-1.17129166667,-5.856,2.38733333335,-7.5675,-12.5226666667,-0.94583333333,-1.982,-11.5316666667
239.67,16.0611666666,-2.502,-7.52641666666,2.038,2.62295833333,-3.1075,7.22349999998,-2.139,-9.76616666665,2.54233333333,2.179,-6.98133333333
240.04,14.6171666667,-4.48566666666,-8.2755,0.928083333335,2.21375,-4.215,6.84450000001,-2.82283333333,-12.1811666667,2.82283333333,0.038666666667,-6.18733333334
240.42,12.3388333334,-4.3275,-8.20791666666,-1.14466666666,1.28754166666,-4.36333333334,6.15183333335,-1.85983333333,-13.1258333334,2.5035,-1.57366666667,-4.86416666667
240.79,9.24483333332,-6.54300000002,-9.57033333334,-3.22266666667,-1.12316666667,-4.069,5.17550000001,-2.4415,-14.16,1.62766666667,-3.51566666667,-4.49216666666
241.17,9.91933333335,-5.59416666667,-9.16941666667,-2.46541666666,-0.792833333335,-2.68183333333,6.60316666668,-0.404,-13.12,3.95033333334,-3.114,-3.83516666667
241.54,11.0176666667,-3.68966666666,-5.03833333334,-0.1655,1.094125,-0.738,8.77866666665,3.384,-10.5088333333,7.40466666667,-1.34866666667,-1.654
241.92,11.3476666667,-3.89716666667,-3.96616666666,0.3325,1.15779166667,-0.458333333335,8.98683333335,4.4705,-10.408,7.56533333333,-0.825333333335,-1.146
242.29,12.3778333334,-2.95133333333,-2.57966666667,1.45425,1.61891666667,0.212333333335,9.49049999998,6.157,-9.99999999999,8.70500000001,-0.488500000002,-0.552166666665
242.67,12.6763333333,-1.1485,-1.52175,1.68258333333,2.060625,1.67266666667,10.399,7.67833333334,-8.70633333333,9.45183333333,0.020333333335,-0.02
243.05,12.6348333333,-1.11766666667,-1.83641666667,1.24758333333,2.095875,1.23766666667,10.4791666667,8.42316666668,-9.082,9.96016666665,0.379166666665,-0.439166666665
243.42,9.96400000001,-4.0415,-4.33183333334,-2.07075,-0.520333333333,-1.60083333333,7.86283333333,6.2625,-12.5451666667,7.84316666666,-2.68116666667,-4.40166666667
243.80,9.40066666666,-4.1325,-4.5045,-1.76283333333,-0.920541666666,-1.1165,7.34416666667,5.65983333333,-12.0448333333,8.32366666666,-2.70283333333,-4.93533333334
244.17,10.6915,-2.31116666667,-3.53241666667,0.16925,0.742250000001,0.902166666669,8.53083333331,6.98983333333,-9.564,10.0526666667,-0.845499999999,-3.36333333333
244.55,10.726,-1.48066666667,-2.89791666667,0.740416666665,1.760625,1.51683333333,9.13699999998,7.52983333333,-8.81183333333,10.744,0.451166666665,-2.871
244.92,9.94033333334,-1.485,-2.7165,0.332,1.624875,0.663666666666,9.18949999998,7.73933333333,-8.8925,10.7615,-0.0175,-3.09233333334
245.30,8.44783333333,-1.76466666666,-2.86775,-0.530916666667,1.23375,0.098,9.05216666667,7.4835,-9.26483333334,9.755,-1.0295,-3.41516666667
245.67,6.53783333333,-3.852,-4.24333333334,-2.40941666666,-0.06908333333,-0.752,7.24383333334,6.5225,-10.129,7.71933333333,-2.9005,-4.5275
246.05,5.99483333333,-3.89733333333,-4.287,-2.60066666667,-0.315291666665,-0.467833333333,7.313,6.74616666666,-9.18383333333,7.62466666667,-3.33033333333,-3.98216666666
246.42,5.23283333333,-3.54516666667,-3.72841666666,-2.61658333333,-0.19941666667,0.156833333333,7.74466666667,7.457,-8.24183333334,7.64016666667,-2.90433333333,-3.32316666667
246.79,5.04716666667,-3.28,-3.29816666667,-2.31766666666,0.018208333335,0.895833333334,8.13366666667,8.02466666667,-7.16516666667,7.67366666667,-2.3965,-2.5295
247.17,5.165,-2.83333333333,-2.98966666667,-2.39291666667,-0.287208333335,1.1825,8.08783333333,7.95416666667,-6.50416666667,7.42966666666,-2.58816666667,-2.03033333333
247.54,6.00733333333,-1.74333333334,-1.78025,-1.18675,0.485875,2.17383333333,9.22066666667,9.35733333333,-4.9255,8.23366666667,-1.85866666667,-0.441
247.92,5.86,-1.96,-1.9345,-1.51908333333,0.10775,1.73433333333,8.88750000001,9.62649999999,-5.53166666667,7.95366666667,-2.4425,-0.369333333335
248.29,5.85116666666,-2.09466666667,-1.71733333333,-1.8125,-0.143541666665,1.59116666666,8.6505,9.869,-5.458,7.95566666667,-2.7895,-0.594
248.67,6.17683333333,-2.21683333333,-1.45625,-1.39566666667,-0.199125,1.69283333334,8.69599999999,10.1875,-5.26,8.0915,-2.88183333333,-0.372833333335
249.04,5.57283333333,-2.81766666667,-2.11041666667,-2.01175,-0.631708333335,1.4765,8.17216666667,10.0333333333,-5.76,7.70416666666,-3.21266666667,-1.1435
249.42,6.17033333333,-2.61316666667,-1.79508333333,-1.2845,-0.408875,1.91066666667,8.498,10.4851666667,-5.149,8.36616666667,-2.53633333333,-0.724666666665
249.79,6.72516666667,-1.89966666667,-1.562,-1.00783333333,-0.157375,1.853,8.93916666667,10.6061666667,-5.23316666666,8.67116666667,-1.96966666667,-0.547833333335
250.17,6.49566666667,-1.98883333334,-2.29733333333,-0.837,-0.311666666665,1.24616666666,8.66066666667,10.3601666666,-5.82833333333,8.4215,-2.26583333333,-1.38483333334
250.54,7.05016666666,-2.55266666667,-2.7485,-0.634666666666,-0.185583333335,1.13433333334,8.61683333333,10.3593333333,-5.78083333333,8.59,-2.63383333333,-1.64783333333
250.92,7.3505,-3.00583333334,-2.93458333333,-0.698083333335,-0.213625,0.413,8.78933333333,10.2278333334,-6.4815,9.074,-2.70666666667,-1.83733333333
251.29,7.535,-2.90966666667,-2.7305,-0.246083333333,-0.067,0.776,9.14633333333,10.7878333334,-6.52033333333,9.57916666666,-2.55166666667,-1.59666666667
251.66,6.91483333334,-3.6745,-3.35666666667,-1.02325,-0.705375,0.139666666665,8.58883333333,9.7985,-7.59683333334,9.20916666667,-3.27116666666,-2.155
252.04,6.5425,-4.23416666667,-3.69291666666,-1.39266666666,-1.21783333333,0.079666666667,8.819,9.59866666669,-7.57683333333,8.93033333333,-3.6775,-2.40383333333
252.41,5.23283333333,-5.036,-5.13441666667,-1.7795,-2.05458333333,-0.524833333334,8.97316666665,8.98983333335,-8.59583333333,7.57866666667,-4.38,-3.11683333333
252.79,4.05216666667,-6.1375,-6.37525,-2.50066666666,-3.73420833333,-1.7125,8.46033333333,8.579,-10.1051666667,6.35816666666,-5.5105,-4.06883333334
253.16,4.8415,-5.3475,-5.72733333334,-1.45908333333,-3.18395833334,-0.809833333333,9.24433333335,8.97450000002,-9.44666666666,7.085,-5.38116666667,-3.01966666667
253.54,3.59566666667,-6.3565,-6.73133333333,-2.52191666667,-4.00045833333,-1.46566666667,8.41833333333,8.60583333332,-10.7363333333,5.9475,-6.595,-3.57866666667
253.91,2.627,-6.2775,-6.90908333333,-2.56733333334,-4.563125,-1.5865,7.9665,8.58066666668,-10.2866666666,5.62966666667,-7.3355,-3.82116666666
254.28,2.91666666666,-6.1805,-6.09375,-2.6995,-4.36175,-0.971999999999,7.8995,8.80233333333,-10.1561666667,6.111,-7.222,-3.36816666667
254.66,1.7515,-6.934,-6.41933333334,-3.51208333334,-4.82125,-1.58883333334,7.06033333333,7.81866666666,-11.466,5.70616666667,-7.74649999998,-3.55733333333
255.03,-0.019166666665,-8.17016666667,-6.87591666666,-4.30566666667,-4.97704166667,-2.10983333334,6.23316666666,7.57566666666,-12.2938333333,4.833,-8.89916666666,-4.62216666666
255.41,-2.2995,-10.9893333334,-8.53691666667,-5.48425,-6.75133333333,-3.96816666667,4.78233333333,5.79983333335,-13.777,3.2765,-10.7245,-6.7155
255.78,-2.363,-10.2258333333,-8.57375,-5.05016666666,-6.20558333333,-3.17866666666,5.8345,7.00533333335,-12.9025,3.11566666666,-10.184,-5.8765
256.15,-1.26616666666,-9.11166666667,-6.81841666666,-3.87083333333,-4.10441666667,-2.2625,7.28516666667,7.69999999998,-11.5401666667,4.06816666667,-8.75883333331,-4.5665
256.53,-0.63316666667,-7.925,-4.97341666667,-3.564,-2.74204166667,-1.634,8.0885,8.78299999998,-10.8251666667,5.20833333333,-7.843,-3.12516666667
256.90,-0.7725,-7.53183333334,-5.34975,-4.20041666667,-2.05204166667,-1.68,7.74416666667,8.13066666669,-10.0425,5.388,-7.33883333335,-3.341
257.28,-1.37233333333,-7.277,-5.01066666667,-3.94541666666,-2.06308333333,-1.9865,8.34216666667,8.36033333335,-9.94933333331,4.80316666667,-7.27683333332,-3.61166666667
257.65,0.824499999998,-5.23766666667,-2.75616666666,-2.01275,-0.654625,-0.6465,10.0388333333,10.0388333333,-8.131,6.04583333334,-5.78733333333,-1.50333333333
258.02,2.58583333333,-4.24833333333,-1.58433333334,-0.80275,0.628624999999,0.937833333333,11.4521666667,11.0401666667,-6.12366666667,7.48783333333,-4.33366666666,0.198833333332
258.40,3.4305,-3.12716666667,-1.07283333334,-0.47275,1.087875,1.9635,12.2788333334,11.4908333333,-4.50916666667,8.10916666667,-3.4545,0.994166666668
258.77,4.70033333333,-1.81933333333,-0.594083333335,0.07875,1.61145833333,2.7445,13.3648333333,12.387,-3.29133333333,8.938,-2.429,1.63
259.15,5.25716666667,-1.23966666667,-0.568583333335,0.149333333334,1.45879166667,2.95483333333,13.3948333334,12.4811666667,-3.01083333333,9.24683333334,-1.95766666667,2.088
259.52,5.8435,-0.718500000002,-0.0555,0.401916666665,1.93354166667,3.3285,13.9375,12.7995,-2.67766666666,9.80483333334,-1.47166666667,2.5495
259.89,6.21333333334,-0.374,0.552916666665,0.831416666665,2.27920833333,3.92983333333,14.3995,12.9515,-2.14016666666,10.2945,-1.209,2.7205
260.27,6.19933333333,-0.061166666665,0.454,0.740583333335,2.177875,4.13783333334,14.4143333333,12.9563333333,-1.8705,10.4215,-1.0,2.7715
260.64,6.659,0.282,0.5125,0.798083333335,2.227125,4.6845,14.6845,13.0363333334,-1.31383333333,10.6088333333,-0.8685,2.6875
261.01,7.3885,0.896833333335,1.31975,1.19458333333,2.799125,5.49166666667,15.2843333333,13.8656666667,-0.316166666667,11.3145,-0.30883333333,3.65383333334
261.39,7.13333333333,0.477,1.16666666667,0.58525,2.478375,5.3965,14.87,13.7448333333,-0.357833333333,11.2103333334,-0.32033333333,3.50316666666
261.76,6.92716666667,0.518166666668,1.12766666666,0.4915,2.53191666666,5.61666666667,14.9061666666,13.4276666666,0.160166666667,11.332,-0.137166666665,3.51316666667
262.13,6.79166666666,0.602000000002,1.17183333333,0.252916666666,2.30620833333,5.61966666667,15.037,13.4235,-0.1445,11.2315,-0.321000000001,3.5005
262.51,6.62666666667,0.365666666666,1.19316666667,0.222166666667,2.20958333333,5.695,15.5348333334,13.5495,0.0956666666665,11.0501666667,-0.505166666669,3.4395
262.88,5.19516666667,-0.705,0.41025,-0.68075,1.28208333333,4.96366666667,14.7065,12.447,-0.695000000001,9.96533333333,-1.96033333333,2.59766666666
263.25,4.57366666666,-1.25316666667,0.0589166666665,-1.1355,0.658666666669,4.74483333334,14.5886666667,11.8788333333,-0.707,9.11516666665,-2.69933333333,1.75666666667
263.63,3.97883333334,-1.51416666666,-0.0766666666665,-1.06216666667,0.627958333335,4.98816666667,14.4481666666,11.7253333333,-0.528333333332,8.66200000002,-2.7935,1.53766666667
264.00,3.42,-2.0675,-0.772083333333,-1.6335,0.398833333334,4.543,13.6165,11.2303333333,-0.957166666665,8.0145,-3.216,1.442
264.37,3.56266666667,-1.8815,-0.460083333333,-1.17441666666,0.764000000001,4.9905,13.9045,11.8761666667,-0.45366666667,8.12633333333,-3.00233333334,1.96166666667
264.75,2.905,-2.26383333334,-1.01608333333,-1.47983333334,0.907208333333,4.1325,13.7206666667,11.375,-0.477333333335,7.89666666667,-3.28683333333,2.03233333333
265.12,1.7175,-3.02283333333,-1.90316666667,-2.07483333333,0.0,3.39366666667,13.1626666667,10.1125,-1.2915,6.48516666667,-4.72633333334,0.577166666665
265.49,1.02816666667,-4.099,-3.17233333334,-2.86775,-0.967416666669,2.50283333334,12.4321666666,8.68516666667,-1.7315,5.39766666667,-6.07416666667,-0.514166666666
265.87,-0.0265,-5.40866666666,-3.92641666667,-4.12658333334,-2.23679166666,1.41566666667,11.5918333333,7.59883333333,-2.85766666667,4.2335,-7.53216666666,-1.656
266.24,-0.051833333335,-5.24,-3.76133333334,-3.96883333333,-2.18229166666,1.28433333333,11.5693333333,7.36700000002,-2.55516666666,4.29316666666,-7.328,-1.5305
266.61,-0.151666666665,-5.349,-4.07816666667,-4.717,-2.54479166667,0.493333333333,11.0141666667,7.0435,-3.62933333333,4.1855,-7.4735,-1.46683333333
266.98,1.07466666667,-4.5775,-3.20658333333,-3.79216666667,-2.08641666666,1.20766666667,11.86,7.93466666669,-2.81383333333,4.81883333334,-5.942,-0.917666666667
267.36,1.71883333333,-4.1695,-2.474,-3.48433333333,-1.61458333333,1.46366666667,11.9163333333,8.17650000002,-2.79883333333,5.09883333333,-5.389,-0.313666666667
267.73,1.874,-3.771,-2.72733333333,-3.8105,-1.99216666667,1.05516666667,11.6723333334,7.946,-2.86183333333,4.983,-5.82483333333,-0.0786666666669
268.10,1.40816666667,-4.7015,-3.37108333334,-4.41883333333,-2.90233333334,0.3105,11.0446666667,7.3075,-3.21566666667,4.46883333334,-6.22083333333,-0.798333333333
268.48,1.4425,-4.95066666667,-3.30041666666,-4.58483333334,-2.98620833334,0.185833333333,11.0055,6.87416666667,-2.907,4.0985,-6.55733333333,-0.961833333333
268.85,1.28616666667,-5.31916666666,-3.19383333334,-4.49641666666,-3.63520833333,0.12,10.5843333333,6.551,-3.04133333333,3.608,-6.6275,-1.43883333333
269.22,2.39166666666,-4.46283333334,-2.21558333334,-3.50191666667,-2.607625,0.950166666669,11.4775,7.271,-2.26366666666,4.64466666666,-5.52,-0.309666666667
269.59,3.88816666667,-2.94983333333,-0.794,-1.88208333333,-1.229875,2.2585,12.562,8.43633333333,-1.01083333333,6.05433333334,-3.878,1.46466666666
269.97,4.4895,-2.5625,-0.814333333333,-1.47475,-0.509125,2.76116666666,12.9121666667,9.13783333332,-0.3375,6.44616666667,-3.32733333333,1.83733333334
270.34,4.80766666666,-2.36033333333,-0.546416666667,-1.21366666667,-0.21775,3.19233333334,13.165,9.52800000002,-0.0385,6.54833333334,-3.00833333333,1.98283333333
270.71,4.695,-2.39433333334,-0.332,-0.822916666666,-0.128708333335,3.45116666667,12.9348333333,9.29666666665,0.336666666665,6.64983333333,-2.731,2.04816666666
271.09,4.433,-2.28466666667,-0.38675,-0.710083333333,0.325333333335,3.48633333333,12.9165,9.23000000001,0.64633333333,7.17266666667,-2.80366666666,2.558
271.46,4.469,-2.28316666667,-0.61725,-0.7995,0.461833333335,3.376,12.9085,9.07050000001,0.693,7.26733333333,-2.67416666667,2.93166666667
271.83,5.16766666667,-1.824,0.147416666666,-0.173583333333,1.267875,3.96033333333,13.5921666667,9.54483333335,1.34616666667,7.834,-1.8325,3.474
272.20,5.55833333333,-1.00216666667,0.644166666667,0.421,1.81495833333,4.312,13.82,9.8535,1.57483333333,8.16083333333,-1.38933333333,4.00883333333
272.58,5.4975,-0.928666666668,0.5265,0.572166666666,1.86979166667,4.3865,13.7893333334,9.70983333332,1.52566666667,8.18416666666,-1.26866666667,4.05483333333
272.95,5.4795,-0.945833333335,0.2815,0.342333333333,1.92029166667,4.30516666667,13.6415,9.57249999999,1.41866666667,8.09666666666,-1.35333333334,4.20766666667
273.32,5.434,-0.940833333331,-0.008,0.247,1.778,3.90916666667,13.3576666667,9.34316666667,1.103,7.94816666666,-1.38683333334,4.112
273.69,5.50383333333,-1.014,-0.0981666666665,0.552083333335,1.86879166667,3.72883333334,13.2155,9.20833333332,0.866666666665,7.6545,-1.472,3.8355
274.06,5.84333333333,-0.645500000001,0.26,0.871833333335,2.00158333333,3.932,13.3718333334,9.38116666668,0.83,7.83883333333,-1.23233333333,4.17483333333
274.44,5.866,-0.537666666665,-0.0725,0.828583333335,2.0065,3.73133333333,13.2428333333,9.26416666666,0.870833333335,7.88066666667,-1.14416666667,4.05583333334
274.81,6.17866666667,-0.351166666669,-0.109916666667,0.974166666665,2.09995833334,3.695,13.428,9.3295,1.0885,8.0045,-0.991666666669,4.11616666667
275.18,6.58766666667,-0.702,-0.27,0.8505,1.80666666666,3.55483333333,13.274,8.81033333334,0.954,7.49633333333,-1.116,3.91483333334
275.55,5.759,-1.4885,-1.12316666666,0.268083333335,0.915208333335,2.81933333333,12.4606666666,8.05133333334,0.101666666665,6.61833333333,-1.9595,2.727
275.93,4.97533333333,-2.27383333334,-2.1595,-0.45175,0.002208333335,1.95016666666,11.7771666667,7.35333333335,-0.856333333335,5.5935,-2.80616666667,1.68366666666
276.30,5.40216666667,-2.1685,-1.79883333334,-0.508666666667,0.40558333333,1.85183333333,11.984,7.24433333334,-0.623666666665,5.72816666667,-2.42733333334,1.8615
276.67,5.1415,-2.96183333333,-2.65391666667,-1.02133333333,-0.39833333333,0.830833333331,11.349,6.56883333334,-1.55433333333,5.22966666667,-3.08883333333,1.613
277.04,5.145,-3.34716666667,-2.94016666667,-0.710166666666,-0.506625,0.486666666666,11.4423333333,6.64483333334,-2.28433333333,5.3635,-3.01933333333,1.72816666667
277.41,4.99483333334,-3.75383333333,-3.17316666666,-0.931,-0.690666666665,0.240166666665,11.3213333333,6.5265,-2.4325,5.19533333334,-3.203,1.57133333334
277.79,5.37366666667,-3.16866666667,-2.67683333333,-0.96825,-0.414666666665,0.665666666669,11.5316666667,6.87316666667,-1.98633333334,5.87016666667,-2.88033333333,2.16516666666
278.16,5.27733333334,-3.389,-3.18533333334,-0.96425,-0.89925,-0.07966666667,11.1705,6.37066666667,-2.59416666667,5.59533333333,-2.89216666667,1.64
278.53,5.36566666666,-3.08566666666,-2.722,-0.501166666667,-0.876999999998,-0.1375,11.478,6.142,-2.722,5.8175,-2.50583333333,1.9455
278.90,5.24516666667,-3.054,-3.11733333333,-0.761,-1.161,-0.601166666666,11.0528333333,6.1565,-3.40333333334,5.536,-2.75366666667,1.92916666667
279.27,4.19816666667,-3.764,-3.7205,-1.848,-2.01929166667,-1.58283333333,10.4708333334,5.9835,-4.46816666667,5.00866666667,-3.59,1.1775
279.64,4.41533333333,-3.68583333334,-3.506,-1.83325,-1.77425,-1.393,10.726,5.90283333333,-4.13116666667,5.41966666667,-3.54366666667,1.62983333334
280.02,5.38733333333,-2.80833333333,-2.446,-0.779833333333,-0.883208333334,-0.320999999998,11.0133333333,6.77316666667,-2.90016666667,6.60783333333,-2.68,2.75333333334
280.39,5.1435,-3.2305,-2.86491666667,-0.934083333334,-1.28145833334,-0.388000000001,10.7831666667,6.6415,-3.06816666667,6.28933333333,-3.28483333333,2.44566666666
280.76,4.98683333333,-3.34183333333,-2.76925,-1.3125,-1.48279166667,-0.341166666666,10.6475,6.308,-3.21983333333,6.19416666667,-3.36833333333,1.95983333333
281.13,5.053,-3.33166666666,-2.51791666667,-1.89183333333,-1.482625,-0.178833333333,10.6168333333,6.08383333334,-3.1185,6.24566666667,-3.43383333333,1.54233333334
281.50,5.53616666667,-3.224,-2.2625,-1.80691666667,-1.31141666667,0.298333333334,10.4508333334,6.12466666667,-3.16616666667,6.27383333334,-3.174,1.57466666667
281.87,5.38333333333,-3.245,-2.33116666667,-1.82741666667,-1.39691666667,0.0163333333335,10.6193333333,6.18633333333,-3.5645,6.14533333333,-3.36783333333,1.36833333334
282.25,4.81566666667,-3.57383333333,-2.23575,-2.49575,-1.76879166667,-0.0961666666665,10.3446666667,5.77716666667,-3.65383333334,6.04983333334,-3.77416666666,1.226
282.62,4.336,-4.273,-3.09258333333,-3.136,-2.46116666667,-0.5665,9.75783333332,5.45333333334,-4.2415,5.3275,-4.643,0.456333333335
282.99,3.86266666666,-4.88616666667,-3.54341666667,-3.60858333333,-2.85066666667,-0.731166666666,9.34883333333,4.9325,-4.73233333334,5.017,-5.14,-0.16166666667
283.36,4.559,-4.088,-3.0455,-2.94858333333,-2.21233333333,-0.216833333333,9.84316666665,5.38116666666,-4.26766666667,5.69516666666,-4.61866666666,0.38133333333
283.73,5.46483333334,-2.9045,-2.03675,-1.74625,-1.2655,0.516333333333,10.7501666666,6.476,-3.46383333333,6.59083333334,-3.44933333333,1.18316666667
284.10,4.92683333334,-3.27066666666,-2.63033333333,-2.34166666667,-1.87533333333,0.0001666666665,10.6888333334,6.00533333333,-4.25866666667,6.1585,-3.751,0.515
284.47,5.054,-2.98266666667,-2.55058333334,-2.20658333334,-1.736,0.182333333334,11.1741666666,6.26166666666,-4.10916666666,6.51833333333,-3.56266666666,0.5735
284.85,5.5705,-2.26366666666,-1.9375,-1.4155,-0.8775,0.828666666668,11.8786666667,7.1755,-3.35933333333,7.319,-3.053,1.0765
