wavelength,Back_LanVerf,Belly_LanVerf,Breast_LanVerf,Crissum_LanVerf,Crown_LanVerf,DorTail_LanVerf,Patch10_LanVerf,Patch11_LanVerf,Rump_LanVerf,Throat_LanVerf,WingTip_LanVerf
241.17,-0.515083333332,0.0385,-0.307583333333,0.569000000002,-0.169249999999,4.85858333333,2.94441666667,-0.941708333333,-1.36075,0.369083333334,6.46525
241.54,-0.611916666666,-0.116916666667,-0.199416666667,0.137416666667,-0.234000000002,4.57233333333,2.79841666667,-0.897416666668,-1.38883333334,0.371333333332,6.40133333333
241.92,-0.548083333332,-0.157583333334,-0.0315,-0.144916666665,-0.314999999998,4.39016666667,2.8975,-0.888083333333,-1.159,0.434583333333,6.43741666667
242.29,-0.517833333333,0.0754999999998,0.442249999999,0.0175000000025,-0.034833333334,4.61466666667,3.12491666667,-0.448125,-0.7215,0.977583333333,6.75041666667
242.67,-0.326416666667,0.20475,0.248999999999,-0.0055,-0.0165833333325,4.67575,3.18175,-0.655750000001,-0.442750000002,1.22291666667,6.73975
243.05,-0.403416666667,0.0537499999983,0.241916666667,0.12375,-0.0754166666674,4.63958333334,3.04816666667,-0.384333333334,-0.333416666668,1.33875,6.5485
243.42,0.634166666667,1.05708333333,1.48525,1.35108333333,1.08291666666,5.43533333333,3.92925,0.796791666666,0.696249999999,2.34108333333,7.40516666668
243.80,1.12408333333,1.50366666667,2.12641666667,1.9695,1.66566666667,6.126,4.39441666667,1.28079166667,1.38716666667,2.91108333334,7.88783333334
244.17,1.25141666667,1.63666666667,2.20208333333,2.06216666667,1.59641666667,6.38141666667,4.30941666667,1.304,1.68666666667,2.99308333333,7.95291666667
244.55,0.8835,1.355,1.628,1.68766666667,1.02233333333,5.90133333333,3.65291666667,0.873666666666,1.37991666667,2.79425,7.58891666666
244.92,1.53533333334,1.87791666667,2.00933333333,2.09383333333,1.38491666667,6.33325,3.88741666667,1.21825,1.94366666667,3.39908333333,7.88266666667
245.30,2.20133333334,2.63033333333,2.59566666667,2.81666666667,2.07133333333,6.864,4.74933333333,2.01283333333,2.76033333333,4.10366666667,8.19433333334
245.67,2.73275,2.93891666667,2.89925,3.11716666667,2.4755,7.43033333333,5.10133333333,2.46558333333,3.20408333333,4.39233333333,8.50366666667
246.05,2.6625,2.85333333333,2.52941666666,2.99733333333,2.36766666667,7.41216666666,4.95841666667,2.44854166667,3.07291666667,4.16666666667,8.35133333333
246.42,2.35966666666,2.52933333333,1.98341666667,2.63566666667,1.98675,6.98216666666,4.55266666666,2.01516666667,2.639,3.69408333333,7.97066666667
246.79,2.48566666667,2.79408333334,2.28716666667,2.82158333333,2.21691666667,7.11191666667,4.83375,2.21383333333,2.62616666667,3.90558333333,8.06166666666
247.17,2.80416666667,3.09041666667,2.46991666667,2.98816666667,2.56641666667,7.51466666667,5.20616666667,2.45716666667,2.79558333333,4.1045,8.271
247.54,2.93608333334,3.13841666667,2.45033333334,2.839,2.54475,7.5965,5.24616666667,2.40725,2.88483333334,4.16658333333,8.32791666667
247.92,3.232,3.31516666667,2.58975,2.94075,2.74058333333,7.67033333333,5.43175,2.58441666667,3.12,4.36825,8.43208333333
248.29,3.10491666666,3.14841666667,2.43108333333,2.78975,2.649,7.40075,5.24383333334,2.46825,2.85375,4.23191666667,8.32308333333
248.67,3.10425,3.17825,2.51125,2.89441666667,2.68475,7.32583333333,5.20091666667,2.52504166667,2.75891666667,4.18333333333,8.31291666667
249.04,3.21516666667,3.32333333333,2.62483333333,3.01233333333,2.841,7.36883333333,5.22858333333,2.65675,2.78575,4.3275,8.46774999999
249.42,2.97541666667,3.0145,2.31816666667,2.66208333333,2.4805,7.0245,4.90783333333,2.17425,2.37691666667,4.01291666667,8.20466666667
249.79,2.80366666666,3.04225,2.24283333334,2.58291666666,2.39816666667,6.79133333333,4.87058333333,1.904375,2.3295,3.86533333334,8.02325
250.17,2.90708333334,3.24025,2.54166666666,2.671,2.57725,6.76491666667,4.97975,1.91916666667,2.44475,4.02283333333,8.18141666667
250.54,3.30708333333,3.74291666667,3.08908333333,3.12366666667,3.10641666666,7.05675,5.39291666667,2.23295833333,2.85725,4.497,8.58241666666
250.92,2.9695,3.44841666667,2.91391666667,2.899,2.93233333333,6.89666666667,5.0595,2.04904166666,2.67625,4.25025,8.32208333334
251.29,2.779,3.22583333333,2.98291666667,2.93983333333,2.75558333333,6.538,4.78208333333,1.79329166667,2.6025,4.36283333333,8.43924999999
251.66,2.58691666667,2.99308333333,2.717,2.72091666666,2.40416666667,6.19316666667,4.51183333333,1.49654166667,2.30266666666,4.10175,8.12233333333
252.04,2.23491666667,2.74433333333,2.51475,2.4395,2.10116666667,5.90625,4.16458333333,1.240625,2.026,3.84716666667,7.91574999999
252.41,2.65633333333,3.22833333333,3.07583333333,2.9105,2.66475,6.54558333333,4.69841666667,1.669125,2.60133333333,4.40175,8.26125
252.79,2.7965,3.42425,3.21216666666,3.11275,2.71875,6.90475,4.9395,1.85075,2.94808333333,4.51516666667,8.32466666666
253.16,2.97675,3.61341666667,3.429,3.33691666667,2.73091666667,7.2665,5.29941666667,2.17779166667,3.22708333333,4.49166666667,8.44325
253.54,2.626,3.385,3.08591666667,3.10375,2.37133333333,7.34175,5.01525,2.25304166667,2.97416666666,4.20691666667,8.1055
253.91,2.68775,3.38366666667,3.13641666667,3.35175,2.40833333333,7.40391666667,5.1375,2.655625,3.12258333334,4.41391666667,8.38358333334
254.28,2.20383333333,2.96333333333,2.64733333334,3.119,1.92991666667,7.22925,4.80375,2.35241666667,2.79825,4.05816666666,8.06449999999
254.66,1.82225,2.34691666667,2.16875,2.73308333333,1.47066666667,7.031,4.3375,1.94091666667,2.35175,3.47591666667,7.50641666667
255.03,1.816,2.34808333333,2.12375,2.83866666667,1.4975,6.76775,4.21091666667,1.66733333333,2.36375,3.34475,7.61341666667
255.41,1.23983333333,1.93658333333,1.39875,2.31508333333,0.87775,6.298,3.61516666667,0.968249999999,1.85975,2.66608333333,6.91783333333
255.78,0.37225,0.98725,0.637583333333,1.94658333333,0.349750000001,5.57425,3.103,0.315916666668,1.134,1.95208333334,6.39225
256.15,7.50018103179e-13,0.728916666667,0.533749999999,2.03166666667,0.258333333333,5.45791666667,3.1795,0.152041666667,0.837916666668,1.57275,6.38208333333
256.53,0.0280000000002,0.638416666665,0.49275,1.96558333333,-0.0784166666667,5.00125,3.13625,-0.0196666666658,0.537666666666,1.2095,6.27241666667
256.90,-0.28925,0.436749999999,0.257916666666,1.15741666666,-0.141916666667,4.46133333333,2.93558333333,-0.444583333333,0.210333333333,1.047,6.07633333333
257.28,-0.176666666667,0.486749999999,0.286250000001,0.921249999998,0.138416666665,4.22875,2.81583333334,-0.687375000001,0.267249999999,1.24575,5.77025
257.65,0.836666666667,1.37383333333,1.1935,1.55433333333,1.19333333333,4.81875,3.50633333333,0.0019583333325,1.15658333333,2.14066666667,6.48383333333
258.02,1.35708333333,1.81166666667,1.54508333334,1.66941666667,1.673,5.275,3.68,0.358708333333,1.30708333333,2.547,6.72783333333
258.40,1.85933333333,2.149,1.95575,2.00408333334,2.10375,5.55341666667,3.90258333333,0.866333333334,1.61175,2.961,6.948
258.77,2.03175,2.29783333333,2.18075,2.13083333333,2.22733333333,5.71725,4.08183333334,1.162,1.771,3.11175,7.10758333334
259.15,2.232,2.37275,2.33116666667,2.149,2.2965,5.90533333333,4.18266666666,1.379,1.87925,3.19116666667,7.18275
259.52,2.47558333333,2.53458333334,2.59333333333,2.25866666667,2.48391666666,6.19433333333,4.356,1.654375,2.05508333333,3.34858333334,7.36175
259.89,2.68983333333,2.75875,2.83166666666,2.414,2.64641666667,6.46741666667,4.48491666666,1.86833333333,2.272,3.53116666667,7.57675
260.27,2.75075,2.82458333333,2.8435,2.436,2.69933333334,6.49483333333,4.4965,1.85295833333,2.23883333333,3.57908333333,7.61116666666
260.64,2.26441666667,2.39725,2.31866666666,1.99675,2.26433333333,6.14191666667,4.046,1.40441666666,1.74983333334,3.2095,7.218
261.01,2.31525,2.39716666667,2.27066666667,2.157,2.22766666667,6.21383333333,4.04925,1.46770833334,1.70808333334,3.27625,7.25108333333
261.39,2.27991666667,2.40633333333,2.2535,2.24775,2.24208333333,6.30858333333,4.11366666667,1.51875,1.61858333333,3.26008333333,7.3965
261.76,1.91066666667,1.96175,1.905,1.95,1.84791666667,5.85975,3.81933333333,1.18179166667,1.126,2.82491666667,7.06208333333
262.13,1.57308333334,1.5235,1.53583333334,1.67666666667,1.41991666666,5.46433333334,3.46925,0.768041666666,0.708,2.4465,6.70216666667
262.51,1.4365,1.43858333333,1.44083333333,1.62875,1.284,5.39808333333,3.46866666667,0.552291666667,0.54675,2.37066666667,6.64375
262.88,1.45083333333,1.56916666667,1.43858333333,1.71683333333,1.409,5.52508333334,3.54475,0.456875,0.556583333333,2.5815,6.78891666667
263.25,1.43033333333,1.65416666667,1.34291666667,1.878,1.38116666667,5.49733333333,3.57558333333,0.42175,0.4585,2.76233333333,6.90308333333
263.63,1.07333333333,1.31966666667,0.901916666666,1.78275,1.10033333333,5.15275,3.28583333334,0.108208333334,0.0540833333335,2.56733333333,6.63183333333
264.00,0.771499999998,1.20125,0.621666666667,1.54958333333,0.898416666667,4.85341666667,3.02733333333,-0.127083333333,-0.12375,2.36633333333,6.30841666667
264.37,0.771999999999,1.19341666667,0.48625,1.44841666667,0.714000000001,4.84158333333,2.9445,-0.190416666667,-0.0985000000009,2.42066666666,6.14375
264.75,1.545,1.75533333333,1.13766666667,2.08491666667,1.382,5.33133333333,3.47033333334,0.371875,0.699499999999,2.9305,6.659
265.12,1.61866666667,1.8625,1.25966666667,1.97416666667,1.456,5.31616666667,3.49791666667,0.316583333333,0.880416666667,2.94925,6.67075
265.49,1.52216666667,1.76291666667,1.26458333333,1.89183333333,1.37341666667,5.3025,3.28833333333,0.333458333334,0.993916666667,2.95158333333,6.57691666667
265.87,1.85541666667,2.20666666667,1.63958333333,2.20958333333,1.704,5.837,3.58208333333,0.842624999999,1.5495,3.40175,7.02883333334
266.24,1.90791666667,2.43175,1.802,2.26641666667,1.84883333333,6.06375,3.76283333333,1.18783333333,1.87675,3.58833333334,7.21416666667
266.61,1.87808333333,2.37791666667,1.75108333333,2.08708333333,1.84175,6.06466666666,3.74408333333,1.30408333333,1.954,3.526,7.16716666667
266.98,1.70483333333,2.06491666667,1.53983333333,1.81425,1.48975,5.77291666667,3.49266666667,1.23158333333,1.76983333334,3.15908333333,6.97333333333
267.36,1.71308333333,2.11783333333,1.62716666667,1.8365,1.63283333333,6.04333333334,3.68166666667,1.37741666667,1.89958333333,3.14508333334,6.99316666667
267.73,2.09658333333,2.56525,2.05758333333,2.19358333333,2.09108333333,6.34791666667,4.0765,1.82333333333,2.238,3.4165,7.28225
268.10,2.41625,2.77608333333,2.32141666667,2.554,2.32408333333,6.54766666667,4.375,2.09416666667,2.29991666667,3.731,7.62991666667
268.48,2.51533333333,2.99508333333,2.64533333333,2.8335,2.55258333333,6.65816666667,4.55633333333,2.355,2.49675,3.88841666667,7.99408333334
268.85,2.47175,3.195,2.73475,2.92666666667,2.68475,6.70016666667,4.68591666667,2.51675,2.52441666667,3.9445,8.22283333333
269.22,2.51791666667,3.22808333333,2.87683333334,3.00333333333,2.67525,6.83825,4.72575,2.54366666667,2.61058333334,3.8865,8.23524999999
269.59,2.67566666667,3.37916666667,2.96708333333,3.02733333334,2.69825,6.87108333334,4.83133333334,2.54883333333,2.77358333333,3.899,8.31325
269.97,2.94375,3.5955,3.11775,3.17641666667,2.94133333334,7.10041666666,4.95833333334,2.607875,2.90933333333,4.04408333333,8.58333333334
270.34,2.94308333333,3.54766666667,3.12383333333,3.126,2.95991666667,7.04241666667,4.87716666667,2.51558333333,2.78191666666,4.03658333333,8.42966666668
270.71,3.04816666666,3.60225,3.16508333333,3.20941666667,2.94291666667,7.09208333333,4.87133333333,2.45320833333,2.77008333333,4.06508333333,8.42683333334
271.09,3.04683333333,3.67925,3.18283333333,3.15791666667,2.89933333333,7.05466666667,4.81275,2.338375,2.65008333333,3.99883333333,8.29483333333
271.46,2.96083333334,3.43091666667,3.02916666667,2.92775,2.63658333333,6.77125,4.53841666667,2.064125,2.39158333333,3.76408333333,8.02675000001
271.83,2.75966666667,3.23983333333,2.81383333334,2.60191666666,2.27525,6.54683333333,4.34291666667,1.70433333333,2.14558333333,3.52966666667,7.83799999999
272.20,2.65033333333,3.16175,2.73908333333,2.422,2.18725,6.38891666667,4.30716666667,1.57758333333,2.08166666667,3.31183333334,7.61266666666
272.58,2.3485,2.76808333333,2.34858333333,2.06458333333,1.85991666666,6.08083333333,4.01658333334,1.21916666667,1.74291666667,2.96441666667,7.17275
272.95,2.32025,2.68366666667,2.32016666667,1.93833333333,1.8455,6.14516666667,4.048,1.16225,1.76291666667,2.96025,7.04116666667
273.32,2.34483333333,2.59025,2.18166666667,1.89316666666,1.86825,6.0815,3.98825,1.10945833333,1.70125,2.87883333333,6.97008333333
273.69,2.15483333333,2.35841666667,2.00575,1.71158333333,1.71783333333,5.9705,3.83908333333,0.938749999998,1.42808333333,2.67141666667,6.66566666667
274.06,1.9275,2.19008333334,1.86333333333,1.556,1.52216666667,5.81233333333,3.76958333333,0.821875,1.34058333333,2.49116666667,6.36516666667
274.44,1.75416666667,2.08608333333,1.71316666667,1.45933333333,1.2945,5.71608333333,3.69933333333,0.646208333333,1.27725,2.227,6.30583333333
274.81,1.67525,2.071,1.66625,1.46825,1.29466666667,5.61933333333,3.68183333333,0.70525,1.19458333333,2.13116666667,6.33341666667
275.18,1.62608333333,1.95491666667,1.57358333333,1.46591666667,1.33591666667,5.61791666667,3.70416666666,0.674875,1.183,2.08966666666,6.2575
275.55,1.49208333333,1.93191666667,1.567,1.47108333333,1.30975,5.529,3.69775,0.646583333333,1.153,2.00216666667,6.11133333333
275.93,1.17533333333,1.57875,1.34966666667,1.29225,1.20375,5.28575,3.468,0.443125,0.888666666667,1.74341666667,5.792
276.30,1.03625,1.49808333334,1.2,1.26583333333,1.12425,5.3225,3.348,0.354291666667,0.838166666666,1.68875,5.72583333333
276.67,1.20175,1.69291666667,1.32275,1.43366666667,1.34725,5.5375,3.54358333333,0.502208333333,1.00916666667,1.81866666667,5.81875
277.04,1.28766666667,1.77566666667,1.49683333333,1.70358333333,1.40466666667,5.57875,3.73816666667,0.673625,1.183,1.94008333334,5.94733333333
277.41,1.0345,1.74,1.44383333333,1.61933333333,1.30058333334,5.44341666667,3.74366666667,0.663,1.08233333333,1.93333333334,5.89275
277.79,1.15858333333,1.91333333333,1.49966666667,1.7605,1.40941666667,5.50708333333,3.82933333334,0.78375,1.18125,2.1315,6.10141666667
278.16,1.28641666667,2.00366666667,1.615,1.92591666667,1.63016666667,5.59741666666,3.86708333333,0.965708333333,1.2565,2.21691666666,6.32216666667
278.53,1.55633333333,2.28716666667,1.87816666667,2.1625,1.99283333334,5.84158333334,4.07816666667,1.27941666667,1.5415,2.54908333334,6.57991666666
278.90,1.38841666667,2.21458333333,1.84883333333,2.105,1.87858333333,5.82783333333,4.03091666667,1.03391666667,1.49533333334,2.49825,6.50433333333
279.27,1.59325,2.51183333333,2.12516666667,2.32483333333,2.04641666667,6.09475,4.18633333333,1.278,1.77308333333,2.75316666666,6.78683333333
279.64,1.60991666666,2.40783333333,2.06616666667,2.21508333333,2.12975,6.18408333333,4.06916666666,1.288,1.68075,2.78583333333,6.95008333333
280.02,1.71983333333,2.65075,2.16591666667,2.27875,2.20925,6.29683333333,4.10891666667,1.49675,1.82308333333,3.03441666666,7.15558333333
280.39,1.61491666667,2.57733333333,2.04241666666,2.15491666667,2.05383333333,6.10083333333,3.9625,1.4215,1.65716666667,2.94375,7.15258333333
280.76,1.50083333333,2.51966666667,1.96925,2.06275,1.90991666667,5.87991666667,3.7555,1.38433333333,1.503,2.95133333334,7.06783333333
281.13,1.25383333333,2.25791666667,1.63533333333,1.6375,1.61966666667,5.67158333334,3.3355,1.11666666667,1.13341666667,2.72658333333,6.73141666667
281.50,1.32741666667,2.31208333333,1.72225,1.69633333333,1.60058333333,5.8,3.36625,1.23304166667,1.2125,2.87833333333,6.76291666667
281.87,1.27166666667,2.29716666667,1.6645,1.65808333333,1.56466666667,5.77075,3.33333333334,1.226125,1.19758333334,2.80041666667,6.639
282.25,1.23716666667,2.32125,1.56208333333,1.59516666667,1.39033333333,5.6915,3.27291666667,1.08808333333,1.10475,2.77233333333,6.51891666667
282.62,1.05858333333,2.18475,1.36616666667,1.44358333333,1.20941666667,5.55008333333,3.12933333333,0.829749999999,0.818416666667,2.64283333334,6.38075
282.99,0.83525,1.84975,1.01041666667,1.00825,0.831250000003,5.17091666667,2.80808333333,0.594749999999,0.443416666667,2.36083333334,6.00633333333
283.36,0.824249999999,1.69116666667,0.841666666667,0.857333333333,0.699916666666,5.11425,2.72141666667,0.473333333332,0.39275,2.3035,5.96183333333
283.73,1.06716666667,1.99175,1.04675,1.1535,0.836249999999,5.29491666667,3.00058333333,0.660458333333,0.702666666666,2.56283333333,6.07666666667
284.10,1.22525,2.00325,1.1145,1.196,0.857916666667,5.34108333333,3.04858333333,0.665375000001,0.729000000001,2.56333333334,6.04833333334
284.47,1.29241666667,1.91741666667,1.18333333333,1.2395,0.938500000001,5.38066666667,3.04775,0.721124999999,0.762499999999,2.57408333333,6.0145
284.85,1.43491666667,2.0375,1.26358333333,1.30991666667,1.06825,5.51016666667,3.18133333333,0.835583333335,0.955416666665,2.61283333333,6.14183333333
285.22,1.71575,2.29933333333,1.56058333333,1.61908333333,1.414,5.79066666667,3.46141666667,1.08620833334,1.24875,2.82608333334,6.42425
285.59,1.94166666667,2.40175,1.73291666667,1.743,1.6115,5.92858333334,3.609,1.17216666667,1.40941666666,2.92241666666,6.56575
285.96,1.93066666667,2.33058333333,1.72358333333,1.72033333333,1.61683333333,5.92341666667,3.61733333333,1.09720833333,1.40625,2.9505,6.56775
286.33,1.88766666667,2.24508333333,1.68333333333,1.69466666666,1.61108333333,5.9595,3.60016666667,1.05504166667,1.44683333333,2.97083333333,6.60466666667
286.70,2.18483333333,2.41558333334,1.93533333333,1.93666666667,1.86958333333,6.21883333334,3.83533333333,1.35679166667,1.72391666667,3.14858333333,6.80133333334
287.07,2.36183333333,2.51075,2.10925,2.12858333333,2.09483333333,6.392,3.9805,1.54245833333,1.93825,3.30733333333,6.94041666667
287.44,2.224,2.47358333333,2.11491666667,2.091,2.06541666667,6.236,3.97516666667,1.46408333334,1.85716666666,3.21158333333,6.78208333333
287.82,2.356,2.59058333333,2.28325,2.18758333333,2.27341666667,6.27983333333,4.13591666667,1.68358333334,2.04375,3.31875,6.94975
288.19,2.37516666666,2.7005,2.35233333333,2.31783333333,2.40441666667,6.35708333333,4.348,1.78904166667,2.23116666667,3.48516666667,7.05166666667
288.56,2.55791666667,2.88541666667,2.52158333333,2.44708333333,2.52983333333,6.58241666667,4.55525,1.946125,2.43883333333,3.69541666667,7.26366666667
288.93,2.50925,2.8275,2.50616666667,2.40558333333,2.45416666667,6.52883333333,4.48808333334,1.87825,2.30841666667,3.65941666666,7.19675
289.30,2.41116666666,2.79641666666,2.42125,2.36541666667,2.264,6.397,4.34425,1.81883333333,2.2,3.63116666666,7.10491666667
289.67,2.35575,2.78683333333,2.39641666666,2.37275,2.25908333333,6.37983333333,4.38558333333,1.86016666667,2.16716666667,3.56566666666,7.15375
290.04,2.40033333333,2.90875,2.51775,2.46325,2.27108333333,6.41766666667,4.49983333334,1.99325,2.28475,3.55975,7.259
290.41,2.43216666667,2.99741666667,2.64908333333,2.45283333333,2.284,6.41125,4.51658333333,2.01858333333,2.29925,3.57616666666,7.22383333333
290.78,2.20108333334,2.75775,2.41016666667,2.21316666667,2.00925,6.09441666667,4.29433333333,1.81233333333,2.08641666666,3.395,6.98016666667
291.15,2.11708333333,2.78,2.32833333334,2.15516666667,1.98033333333,6.03441666667,4.2255,1.73283333333,2.041,3.38058333333,6.985
291.52,2.21125,2.8785,2.37716666667,2.2515,1.99641666667,6.10475,4.23383333333,1.76591666667,2.07525,3.537,7.07933333333
291.89,1.9525,2.55683333334,2.11975,1.99125,1.63191666667,5.81541666667,3.93666666667,1.34445833333,1.70591666667,3.33058333333,6.78975
292.26,1.86391666667,2.372,2.03791666667,1.81533333333,1.45975,5.69908333333,3.68466666667,1.19404166667,1.51375,3.09025,6.68141666667
292.64,1.71841666667,2.29183333334,1.875,1.69291666666,1.28883333333,5.41916666667,3.5095,0.988374999999,1.32166666667,2.93975,6.53483333333
293.01,1.74116666667,2.28541666667,1.863,1.73016666667,1.25233333333,5.45775,3.51558333333,0.952583333333,1.35375,2.988,6.5755
293.38,1.7855,2.341,1.85616666667,1.76333333333,1.36008333333,5.4515,3.573,0.918666666667,1.38791666667,2.99891666667,6.61275
293.75,1.56341666667,2.20575,1.65108333333,1.57466666667,1.22291666667,5.26216666667,3.2425,0.664499999999,1.20991666667,2.89258333333,6.35116666667
294.12,1.5525,2.1015,1.59316666666,1.51541666667,1.22058333333,5.12833333333,3.09366666666,0.553666666666,1.08866666667,2.91941666667,6.30991666667
