wavelength,Back_RamPasm,Belly_RamPasm,Breast_RamPasm,Crissum_RamPasm,Crown_RamPasm,DorTail_RamPasm,Rump_RamPasm,Throat_RamPasm,WingTip_RamPasm
261.01,2.73875,2.16766666667,2.49891666667,2.07225,1.80883333334,4.28441666666,1.30775,2.69475,3.76216666667
261.39,2.60458333333,2.13475,2.55975,1.875,1.66475,4.227,1.2185,2.62833333333,3.76641666667
261.76,2.60233333333,2.21425,2.62891666666,1.8505,1.65425,4.37766666667,1.2175,2.57341666667,3.86358333333
262.13,2.63091666667,2.27975,2.67933333334,1.79641666667,1.63358333333,4.519,1.20358333333,2.64116666667,3.82433333333
262.51,2.959,2.72425,3.21333333333,2.25475,1.95075,4.91808333333,1.54733333333,3.17475,4.25233333333
262.88,2.843,2.83675,3.19991666667,2.25716666667,1.81191666667,4.77058333333,1.452,3.04725,4.08133333333
263.25,2.66783333333,2.75191666667,3.072,2.18591666666,1.563,4.537,1.23958333333,2.92691666666,3.98816666667
263.63,3.28733333333,3.47733333333,3.87225,2.79725,2.17208333333,5.28741666666,2.11341666667,3.77375,4.68033333333
264.00,3.98708333334,4.17058333333,4.54158333333,3.42075,2.874,6.01775,3.01475,4.29933333333,5.21325
264.37,3.95133333334,4.14233333333,4.46725,3.51275,2.88758333334,6.01441666666,3.31391666667,4.14633333333,5.02758333333
264.75,4.02541666667,4.19333333333,4.65141666667,3.7105,3.03966666667,6.18958333333,3.61241666667,4.26266666667,5.1545
265.12,4.30808333333,4.4295,4.70408333334,3.9565,3.3745,6.35308333334,3.99283333333,4.52633333333,5.48416666666
265.49,4.58058333334,4.75408333333,4.817,4.51341666666,3.61075,6.62258333333,4.2495,4.81316666667,5.68833333334
265.87,4.785,4.91166666666,4.973,4.81575,3.86725,6.58591666666,4.278,5.05375,5.92916666666
266.24,4.61166666667,4.80933333334,4.86883333334,4.70116666667,3.69933333333,6.374,4.13866666667,4.87633333333,5.94166666667
266.61,4.32225,4.43658333333,4.35083333333,4.26508333333,3.42483333334,5.91666666667,3.77891666667,4.41875,5.51616666667
266.98,3.975,3.95058333334,3.97158333333,3.794,2.91241666667,5.57408333333,3.32025,4.3025,5.13508333334
267.36,3.93425,4.05958333334,3.96808333333,3.75766666667,2.76316666667,5.58383333333,3.31983333333,4.35516666667,5.051
267.73,3.7955,3.9175,3.81866666666,3.79533333333,2.61733333333,5.44875,3.06933333333,4.22433333333,4.86791666667
268.10,3.60208333333,3.79416666667,3.71925,3.71916666667,2.55425,5.28108333334,2.82766666666,4.24308333333,4.86458333333
268.48,3.66191666667,4.044,3.8625,3.76058333333,2.63991666667,5.20958333333,2.70991666666,4.38491666667,4.93558333333
268.85,3.52991666667,3.9575,3.72791666667,3.62741666667,2.55133333334,5.00525,2.41616666667,4.2785,4.84475
269.22,2.97025,3.39741666667,3.39441666666,3.15733333333,2.11516666666,4.47708333333,1.90941666667,3.65958333333,4.3055
269.59,2.74733333333,3.11158333333,3.39933333333,2.81441666667,2.07033333333,4.17133333334,1.80708333333,3.45758333334,4.08566666667
269.97,2.62916666667,3.06608333333,3.401,2.59033333333,1.87833333333,3.99316666667,1.78266666666,3.1945,3.715
270.34,3.03675,3.37966666666,3.70216666666,2.94583333333,2.27741666667,4.177,2.21008333334,3.45016666667,3.91
270.71,3.07366666667,3.31625,3.80716666667,2.988,2.35725,4.28091666667,2.22016666667,3.46458333333,4.05525
271.09,3.00691666667,3.12566666667,3.75808333333,2.92683333333,2.44908333333,4.18341666666,2.14825,3.21408333334,4.11983333334
271.46,2.8305,2.80641666667,3.63808333334,2.75541666666,2.33691666667,4.05683333333,1.92366666667,2.97266666667,4.04325
271.83,2.68483333333,2.63758333333,3.40516666667,2.46133333333,2.23008333334,3.94183333333,1.64875,2.86366666667,3.92333333333
272.20,2.34908333333,2.34158333334,3.06125,2.09283333333,1.77008333333,3.60458333333,1.31683333333,2.48225,3.59425
272.58,1.85525,1.75125,2.598,1.48008333333,1.30541666667,3.21383333333,1.04683333333,2.09866666667,3.2415
272.95,1.84691666667,1.76625,2.48833333333,1.29583333333,1.30841666667,3.15766666667,1.1625,2.1035,3.19033333333
273.32,2.3995,2.29216666667,2.83683333333,1.79475,1.73483333334,3.59933333333,1.72725,2.632,3.68683333333
273.69,2.49175,2.48425,2.81883333333,1.94308333333,1.73925,3.7175,1.787,2.74325,3.86091666667
274.06,2.18225,2.16683333334,2.48508333333,1.65075,1.47883333333,3.52483333334,1.52225,2.52875,3.63016666667
274.44,1.86291666667,2.04608333333,2.29216666667,1.465,1.16691666667,3.45633333333,1.37091666667,2.38875,3.425
274.81,1.872,2.18058333333,2.403,1.44308333333,1.097,3.58058333333,1.4215,2.52666666667,3.48933333333
275.18,1.90183333333,2.45808333333,2.51291666667,1.53458333333,1.00016666667,3.7625,1.54025,2.64708333333,3.52416666667
275.55,2.24191666666,2.83125,2.77783333333,1.83775,1.2205,4.06575,1.96975,2.92641666667,3.80466666667
275.93,2.39916666667,2.9455,2.95408333333,1.91891666667,1.21816666667,4.00941666667,2.21633333333,2.95416666667,3.91791666667
276.30,2.79241666667,3.32508333333,3.31641666667,2.23616666666,1.58333333333,4.32908333333,2.64308333333,3.26366666667,4.28233333333
276.67,3.29508333334,3.9135,3.69258333333,2.78575,2.13766666667,4.76141666667,2.98891666667,3.5925,4.80258333333
277.04,3.265,3.86808333333,3.77891666667,2.9205,2.10625,4.83066666666,2.92033333333,3.5295,4.79816666666
277.41,3.23758333333,3.87091666667,4.04033333333,3.05025,2.22075,4.93808333333,2.866,3.63,4.78366666667
277.79,3.11983333333,3.633,3.92808333334,2.86616666666,1.99533333334,4.79883333333,2.83641666666,3.4865,4.53358333333
278.16,3.66516666667,4.08008333333,4.41133333333,3.31008333333,2.46541666666,5.22333333333,3.35483333333,4.0325,5.05016666667
278.53,3.922,4.202,4.63516666667,3.5595,2.83491666666,5.372,3.53016666667,4.2875,5.35991666666
278.90,3.89283333334,4.06191666667,4.41125,3.4385,2.73416666667,5.12166666667,3.43291666667,4.09108333333,5.23525
279.27,3.8015,3.86475,4.25591666667,3.24066666667,2.77483333333,4.87991666667,3.258,4.00558333333,5.1215
279.64,3.51325,3.48791666666,3.881,2.89366666667,2.52891666666,4.407,2.85691666667,3.71116666667,4.72383333333
280.02,3.25975,3.16516666667,3.57183333334,2.64108333333,2.29325,4.26266666667,2.54366666667,3.42425,4.45791666666
280.39,2.89866666667,2.7625,3.21233333333,2.31508333334,1.9415,3.96208333333,2.11066666667,3.16308333333,4.09308333333
280.76,2.71833333333,2.50266666667,3.06691666667,2.09533333333,1.7305,3.903,1.90908333333,3.0085,3.903
281.13,2.80116666666,2.63008333333,3.10191666666,2.02558333333,1.78958333333,3.98375,1.92183333333,3.07866666667,4.06416666667
281.50,2.52633333333,2.36133333333,2.71433333333,1.56675,1.36091666667,3.70466666667,1.6505,2.71175,3.834
281.87,2.49616666667,2.27291666667,2.56541666667,1.48233333333,1.36816666667,3.74283333333,1.49958333333,2.64983333334,3.88158333334
282.25,2.25916666667,1.97741666666,2.24958333333,1.28375,1.18983333333,3.55008333333,1.26208333333,2.353,3.62958333333
282.62,2.11458333333,1.69508333333,2.05091666667,1.03966666667,0.964166666669,3.41816666667,1.06783333333,2.24183333333,3.305
282.99,2.11566666667,1.72116666667,2.03241666667,1.07516666667,1.12358333333,3.52516666667,1.03825,2.34866666667,3.32233333333
283.36,2.44266666667,1.93208333333,2.26266666666,1.48233333333,1.3945,3.8305,1.27075,2.58441666666,3.53783333333
283.73,2.67033333333,2.19458333333,2.58933333333,1.71008333333,1.65533333333,4.11508333333,1.53016666667,2.80183333333,3.7775
284.10,2.8295,2.41641666667,2.77425,1.84583333333,1.84808333333,4.22408333333,1.65858333333,2.95733333333,3.81975
284.47,2.86766666667,2.55075,2.85116666667,1.94341666667,1.93933333333,4.22825,1.71075,2.99108333333,3.83541666667
284.85,2.90133333333,2.58883333333,2.86733333333,2.01166666667,1.98158333333,4.11741666667,1.72108333333,3.03958333333,3.74291666667
285.22,2.99375,2.65225,2.90983333333,2.15825,2.04725,4.21358333334,1.83058333333,3.0875,3.77241666667
285.59,2.91908333333,2.576,2.81175,2.139,1.99716666667,4.20516666666,1.7365,2.99958333333,3.66275
285.96,2.93058333333,2.64716666667,2.77275,2.08608333333,1.91308333334,4.13608333333,1.68875,2.97616666667,3.56758333333
286.33,3.02583333334,2.70483333333,2.79916666667,2.15525,1.8755,4.17233333333,1.649,3.04841666667,3.602
286.70,3.09533333334,2.80175,2.813,2.235,1.92608333333,4.18916666666,1.68125,3.05575,3.68083333333
287.07,2.9395,2.71858333333,2.72625,2.15416666667,1.74266666666,4.04775,1.57641666667,2.89433333333,3.57008333333
287.44,2.87441666667,2.71925,2.68891666667,1.99683333333,1.66958333334,4.01066666667,1.57516666667,2.88,3.55691666667
287.82,2.76958333333,2.566,2.49916666666,1.913,1.47716666667,3.89441666667,1.46558333333,2.71433333333,3.41866666667
288.19,2.564,2.36466666666,2.255,1.79075,1.26083333333,3.78083333333,1.2995,2.43358333334,3.24741666667
288.56,2.45191666667,2.18816666666,2.033,1.63333333333,1.13858333333,3.6895,1.18508333333,2.18991666667,3.04358333333
288.93,2.51616666667,2.22741666666,2.03791666667,1.71575,1.2355,3.79483333334,1.25525,2.20791666667,3.213
289.30,2.42433333333,2.12908333333,1.95975,1.65475,1.165,3.64025,1.17675,2.18033333334,3.184
289.67,2.34316666667,2.08725,1.94058333333,1.61908333333,1.13308333333,3.50791666667,1.09316666667,2.12891666667,3.10908333333
290.04,2.10125,1.809,1.80491666667,1.43716666667,1.08541666667,3.33983333334,0.964166666666,1.85666666667,2.92025
290.41,2.10583333334,1.88433333334,1.91625,1.41783333333,1.1925,3.41983333333,1.043,1.80658333333,2.94908333333
290.78,2.14825,1.87291666667,1.96341666667,1.34925,1.1845,3.42483333333,1.00166666667,1.80491666667,2.97716666667
291.15,2.21416666667,1.79591666666,2.06666666667,1.38791666667,1.18583333333,3.42433333333,0.996083333334,1.8525,3.006
291.52,2.09958333333,1.64333333333,2.05058333333,1.35283333333,1.05591666667,3.34408333333,0.906583333333,1.74783333333,2.908
291.89,1.921,1.51758333333,1.96025,1.1305,0.941083333335,3.198,0.825583333333,1.6245,2.75308333334
292.26,2.045,1.62708333333,2.19033333333,1.20325,1.13266666667,3.29816666667,1.05783333333,1.83725,2.928
292.64,2.17808333333,1.79091666667,2.397,1.34066666667,1.23958333333,3.46166666667,1.21008333333,2.05591666666,3.17983333333
293.01,2.11816666667,1.7715,2.41541666667,1.35208333333,1.17675,3.50658333333,1.19591666667,2.05375,3.14083333334
293.38,2.0805,1.78083333333,2.43216666667,1.36266666667,1.19883333333,3.51875,1.17283333333,2.05258333333,3.01225
293.75,2.18966666667,1.87191666667,2.5095,1.376,1.27941666667,3.57441666666,1.28808333333,2.22383333333,3.05258333333
294.12,2.28533333334,1.99183333333,2.64458333333,1.52208333333,1.29891666667,3.65658333333,1.39666666667,2.4235,3.142
294.49,2.15991666667,1.91408333334,2.54733333333,1.558,1.2165,3.53258333334,1.383,2.389,3.09308333333
294.86,2.05266666667,1.92358333333,2.51025,1.64533333333,1.23383333334,3.47816666666,1.42558333333,2.351,3.06491666666
295.23,2.13158333333,2.147,2.5255,1.76866666667,1.3535,3.65308333333,1.6295,2.4715,3.17241666667
295.60,2.02383333333,2.033,2.30066666667,1.67875,1.249,3.54766666667,1.49066666667,2.33566666666,3.06258333334
295.97,2.16391666667,2.17291666667,2.443,1.88333333333,1.41025,3.69791666667,1.53925,2.51533333334,3.21433333333
296.34,2.27208333333,2.28741666666,2.4775,2.00208333333,1.48308333333,3.77391666666,1.58325,2.60966666666,3.28683333333
296.71,2.115,2.10016666667,2.36575,1.88916666666,1.36175,3.61375,1.44741666667,2.52058333333,3.10916666666
297.08,2.15941666666,2.14991666667,2.42183333333,1.92908333333,1.38808333334,3.56675,1.47175,2.51208333334,3.0755
297.45,2.10925,2.03133333333,2.295,1.85991666667,1.23408333333,3.4575,1.39133333333,2.31058333333,2.96516666667
297.82,2.18408333333,2.05566666667,2.27291666667,1.943,1.31966666667,3.50216666667,1.46258333333,2.25066666666,3.02783333333
298.19,2.231,2.08241666667,2.26425,1.96466666667,1.4335,3.52241666667,1.48458333334,2.269,3.09508333333
298.56,2.31091666667,2.12716666666,2.29325,1.96625,1.50516666667,3.50341666667,1.48591666667,2.36891666667,3.19075
298.93,2.44741666667,2.23858333333,2.38983333333,2.02516666667,1.58275,3.644,1.59416666667,2.46733333334,3.33166666667
299.30,2.56891666667,2.27816666667,2.5165,2.06341666667,1.6495,3.66566666667,1.685,2.432,3.40041666667
299.67,2.89825,2.62075,2.81441666667,2.35516666667,1.96925,3.8725,2.03225,2.72,3.69441666667
300.04,3.01591666667,2.66416666667,2.8345,2.50641666667,2.10741666667,3.95908333333,2.21266666667,2.81291666667,3.79216666667
300.41,2.86383333334,2.47558333333,2.64333333334,2.31175,1.9275,3.82666666667,2.04041666667,2.63208333333,3.67391666666
300.78,3.00066666666,2.63316666667,2.76166666667,2.35125,2.03025,3.90908333333,2.217,2.70116666667,3.82341666667
301.15,2.87958333334,2.56,2.664,2.10866666667,1.937,3.84416666667,2.16475,2.60816666666,3.75033333333
301.52,3.01108333333,2.72608333333,2.92775,2.0975,2.07925,3.98566666666,2.30708333333,2.81991666667,3.93066666667
301.89,2.84225,2.65491666667,2.93691666667,1.98833333333,1.91191666667,3.8815,2.20016666667,2.74766666667,3.89008333333
302.26,2.858,2.67083333333,2.99191666667,1.98566666667,1.82725,3.92391666667,2.22408333333,2.72016666667,3.80466666666
302.63,2.83591666667,2.66775,2.98158333333,2.00883333333,1.78525,4.02416666666,2.30216666667,2.64091666667,3.67925
303.00,2.65325,2.38033333333,2.75791666667,1.81208333333,1.57591666667,3.866,2.07675,2.38033333333,3.3675
303.37,2.59375,2.27325,2.66958333333,1.85025,1.60575,3.86466666667,1.98166666667,2.42125,3.23025
303.74,2.35775,2.03775,2.51991666666,1.58408333333,1.37683333333,3.71408333333,1.738,2.24091666667,2.9775
304.10,2.20158333333,1.91566666666,2.45283333333,1.352,1.18291666667,3.605,1.55975,2.05141666667,2.8045
304.47,2.20191666667,1.8845,2.45558333333,1.35041666667,1.14008333333,3.61408333333,1.5875,2.03283333334,2.78108333333
304.84,2.31291666667,1.95025,2.48691666667,1.56683333333,1.28091666667,3.76983333333,1.67866666667,2.15741666667,2.89308333333
305.21,2.44733333333,1.9265,2.5535,1.7995,1.36858333333,3.79075,1.76216666666,2.2765,2.94925
305.58,2.33541666667,1.80833333333,2.37708333333,1.925,1.4125,3.70416666667,1.71041666667,2.28125,2.88333333333
305.95,2.44783333333,1.82325,2.40408333333,2.076,1.48716666667,3.83666666667,1.86516666666,2.41425,2.926
306.32,2.58408333333,2.07766666666,2.607,2.37566666666,1.63991666667,4.051,2.05875,2.69658333333,3.1675
306.69,2.45491666666,2.06075,2.57858333333,2.33541666667,1.55341666667,3.90783333333,1.93916666667,2.69391666667,3.07333333333
307.06,2.41458333333,2.10108333334,2.52758333333,2.3605,1.46775,3.7925,1.87533333333,2.68858333333,3.07941666667
307.43,2.33691666667,2.02841666667,2.37008333333,2.163,1.2295,3.59333333333,1.75525,2.59358333333,3.01366666667
307.80,2.1535,1.80541666667,2.11041666667,1.84641666666,0.949833333332,3.25458333333,1.5025,2.29675,2.80233333333
308.17,2.21266666667,1.91591666667,2.0455,1.872,0.994833333333,3.26366666667,1.50508333333,2.26866666667,2.82108333333
308.54,2.20783333333,2.01975,2.09333333333,1.95975,1.10283333333,3.243,1.54491666667,2.28908333333,2.9095
308.90,2.094,1.99891666667,2.04175,1.79141666666,0.9825,3.09716666667,1.46441666667,2.17816666667,2.8395
309.27,2.17125,2.20525,2.157,1.85,1.04975,3.32333333333,1.61491666667,2.26641666667,2.97891666667
309.64,2.25958333333,2.32216666666,2.239,1.91575,1.08375,3.44758333333,1.79408333333,2.31875,3.10025
310.01,2.31191666667,2.43258333333,2.29516666667,1.95016666666,1.15091666667,3.50341666667,1.86975,2.38891666667,3.17308333333
310.38,2.08133333333,2.12041666666,1.941,1.63275,0.893833333334,3.1415,1.62933333333,2.039,2.86925
310.75,2.10283333333,2.0805,1.96725,1.61133333333,0.901583333334,3.13516666666,1.65616666667,2.01833333333,2.87666666667
311.12,2.07491666667,2.03275,2.01225,1.60458333333,0.967666666665,3.16041666667,1.68766666666,1.99183333333,2.886
311.49,2.09341666667,2.07625,2.11375,1.73641666667,1.099,3.26733333333,1.78633333333,2.081,2.9695
311.85,2.28675,2.34741666667,2.37225,2.09066666667,1.42483333334,3.528,2.09683333334,2.3535,3.19191666667
312.22,2.26116666667,2.3555,2.38258333333,2.02291666667,1.4065,3.45466666667,2.11116666667,2.36516666667,3.23716666667
312.59,2.50491666666,2.61375,2.62491666667,2.23466666666,1.62733333333,3.65583333333,2.40416666667,2.65691666667,3.4305
312.96,2.56291666667,2.55641666667,2.59233333333,2.24483333333,1.61833333333,3.67883333333,2.46025,2.6805,3.40158333333
313.33,2.40266666667,2.30725,2.38925,1.96958333333,1.4295,3.39416666667,2.239,2.52475,3.15325
313.70,2.29933333333,2.15891666667,2.3545,1.73,1.33866666667,3.25025,2.09875,2.43516666667,2.95841666667
314.07,2.31183333333,2.05025,2.386,1.62258333333,1.3875,3.215,2.08383333333,2.34716666667,2.918
314.43,2.433,2.16883333333,2.55675,1.77916666667,1.61708333334,3.41441666667,2.30741666667,2.57316666667,3.1085
314.80,2.46616666667,2.24058333333,2.55583333333,1.81525,1.71825,3.50525,2.37866666667,2.66391666667,3.28158333333
315.17,2.58725,2.4175,2.66908333333,1.91033333334,1.88925,3.61875,2.58325,2.85008333334,3.39158333333
315.54,2.76491666667,2.65066666666,2.74933333333,1.95433333334,2.018,3.742,2.78808333333,2.99516666666,3.50975
315.91,2.73266666667,2.554,2.66983333334,1.95275,1.99216666667,3.76983333333,2.762,3.08033333333,3.57325
316.28,2.73608333333,2.61133333333,2.77575,2.15558333334,2.0765,3.9745,2.82533333333,3.22541666666,3.61175
316.64,2.32775,2.1635,2.28966666667,1.68658333333,1.5705,3.57966666667,2.29583333333,2.74658333333,3.16916666667
317.01,2.20275,2.16441666667,2.21066666667,1.61666666667,1.55833333333,3.53541666667,2.22475,2.67566666667,3.10866666667
317.38,2.025,2.05333333333,2.04533333333,1.52166666667,1.469,3.40883333333,2.12041666667,2.508,2.96641666667
317.75,1.87533333333,1.92016666667,1.83266666667,1.41675,1.327,3.22283333333,1.9325,2.24041666667,2.89241666666
318.12,1.83983333333,1.983,1.8295,1.48158333333,1.34866666667,3.25183333333,1.91341666667,2.26541666667,2.93058333333
318.49,2.01041666667,2.09666666667,1.92566666667,1.48491666667,1.33875,3.28725,1.89291666667,2.22033333333,3.00708333333
318.85,2.08525,2.01291666667,1.88833333333,1.47741666667,1.274,3.25575,1.83025,2.17266666667,2.93416666667
319.22,2.1695,2.07558333334,1.93566666667,1.52233333333,1.26958333333,3.21766666667,1.84575,2.20908333334,2.98575
319.59,2.17366666667,2.0455,2.00566666667,1.56866666666,1.31475,3.29708333333,1.7935,2.21141666667,3.04525
319.96,2.09008333333,1.94483333334,1.93008333333,1.38625,1.12291666667,3.18991666667,1.69191666667,1.99966666667,2.80025
320.32,1.98816666667,1.77466666667,1.74908333333,1.12508333333,1.05758333333,2.99266666667,1.60933333333,1.86541666667,2.64383333333
320.69,1.96941666666,1.71966666667,1.76,1.08658333333,1.15858333333,2.96483333333,1.68141666666,1.87,2.6365
321.06,2.20275,1.78433333333,1.99241666667,1.24266666667,1.28508333333,3.0865,1.76533333333,1.97141666667,2.806
