wavelength,Back_IriReif,Belly_IriReif,Breast_IriReif,Crissum_IriReif,Crown_IriReif,DorTail_IriReif,Patch10_IriReif,Patch11_IriReif,Patch12_IriReif,Rump_IriReif,Throat_IriReif,WingTip_IriReif
722.11,7.6614,8.5232,5.61933333333,7.71806666667,51.8291333333,8.7116,8.26293333333,9.39500000001,5.63366666667,7.03886666667,5.1128,9.0936
722.43,7.61473333333,8.56826666667,5.69606666667,7.78633333333,51.9172666667,8.82233333333,8.2886,9.50773333335,5.71593333333,7.02433333333,5.2646,9.06206666667
722.75,7.61893333333,8.5772,5.69,7.7732,51.9869333333,8.89413333333,8.20586666667,9.56960000001,5.7344,6.95926666667,5.18746666667,9.09259999999
723.07,7.66553333333,8.78013333333,5.815,7.9944,52.0040666667,9.09893333333,8.37013333333,9.65053333334,5.96793333333,7.04246666667,5.40193333333,9.21766666668
723.39,7.5458,8.66893333333,5.6656,7.86273333333,52.0439333333,8.93140000001,8.243,9.53379999999,5.85206666667,6.82733333333,5.2582,9.12366666667
723.71,7.48273333333,8.66233333333,5.62213333333,7.76013333333,51.9396666667,8.89653333334,8.15946666667,9.48133333334,5.87793333333,6.7458,5.286,9.06606666666
724.03,7.36933333333,8.56153333333,5.522,7.68613333333,51.9610666667,8.76746666667,8.0202,9.35646666666,5.74653333333,6.6248,5.27426666667,9.00646666666
724.35,7.2142,8.40973333334,5.3992,7.5446,51.8344,8.72886666666,7.92413333333,9.24619999999,5.6278,6.56313333333,5.1318,8.87126666667
724.67,7.0326,8.2158,5.2062,7.3682,51.6578666667,8.55166666666,7.7398,9.03233333334,5.4128,6.33813333333,4.98106666667,8.76419999999
724.98,7.1242,8.31373333333,5.33453333333,7.49726666667,51.5594666667,8.66286666666,7.84073333333,9.13573333333,5.42553333333,6.5,5.13353333333,8.8994
725.30,7.35526666667,8.5062,5.564,7.82899999999,51.8836666667,8.86473333334,8.02666666667,9.28733333332,5.5412,6.75626666667,5.4062,9.20486666666
725.62,7.23333333333,8.44506666667,5.50613333333,7.72019999999,52.066,8.83806666667,7.95666666667,9.21406666667,5.46626666667,6.69513333333,5.34813333333,9.16980000001
725.94,7.33413333333,8.41633333333,5.43806666667,7.67366666667,52.1787333333,8.83693333333,7.98613333333,9.22166666666,5.43826666667,6.78306666667,5.32186666667,9.27293333334
726.26,7.24853333333,8.27606666667,5.292,7.57186666667,51.9137333333,8.68786666667,7.93446666666,9.04626666666,5.2428,6.7608,5.32713333333,9.21366666666
726.58,7.07606666667,8.08986666667,5.13146666667,7.3958,52.0336666666,8.47386666667,7.7756,8.90993333333,5.03886666667,6.6582,5.123,9.14833333333
726.90,7.16593333333,8.09173333333,5.14946666667,7.50046666666,52.1048,8.61753333334,7.85893333333,8.98000000001,5.07706666667,6.76426666667,5.20113333333,9.21426666667
727.21,7.11453333333,8.05026666667,5.13653333333,7.55266666667,52.1929333333,8.61706666666,7.80153333333,8.9336,5.02326666667,6.73153333333,5.1448,9.25580000001
727.53,7.06846666667,7.9176,5.0936,7.46346666667,52.2818,8.5274,7.71813333333,8.85620000001,4.8968,6.56886666667,5.0316,9.14533333333
727.85,7.1522,7.92126666667,5.1654,7.49166666667,52.2766,8.52780000001,7.7494,8.84286666667,4.9512,6.5686,5.11906666667,9.19473333334
728.17,7.22526666667,7.90693333333,5.22153333333,7.52999999999,52.1986,8.544,7.76593333333,8.887,4.96673333333,6.61246666667,5.0794,9.12153333334
728.49,7.12806666667,7.7956,5.10093333333,7.46366666666,52.1586,8.41186666667,7.69173333333,8.7626,4.9066,6.4806,4.94033333333,8.98100000001
728.80,7.0698,7.83333333333,4.999,7.41,51.9885333334,8.37313333333,7.666,8.76286666667,4.873,6.47233333333,4.92266666667,8.87960000001
729.12,7.12266666667,7.86313333333,4.99306666667,7.41760000001,51.8098666667,8.42153333333,7.66913333333,8.7672,4.8562,6.50986666667,4.95313333333,8.944
729.44,7.02433333333,7.82093333334,4.92453333333,7.36093333333,51.9156,8.30246666667,7.547,8.7292,4.70113333333,6.37386666667,4.8142,8.85700000001
729.76,6.98066666667,7.77893333333,4.8734,7.2694,52.0309333333,8.30573333333,7.51026666667,8.71413333333,4.65906666667,6.27426666667,4.687,8.76466666666
730.08,6.88906666667,7.65666666667,4.75546666667,7.10606666667,51.7146666667,8.15686666667,7.35766666666,8.57006666667,4.50673333333,6.09353333333,4.561,8.50366666666
730.39,6.98846666667,7.7466,4.91693333333,7.19533333333,51.7827333333,8.13806666667,7.35233333333,8.69066666667,4.60966666667,6.2012,4.6428,8.53906666667
730.71,7.01846666667,7.77853333333,4.9192,7.2154,51.5964,8.2172,7.39126666667,8.73166666667,4.6686,6.20053333333,4.68026666667,8.55039999999
731.03,7.127,7.8718,5.013,7.32246666667,51.4385333333,8.3334,7.4492,8.81713333333,4.78873333333,6.2754,4.74706666667,8.63853333333
731.35,7.17526666667,7.95466666667,5.0476,7.38226666667,51.6191333334,8.40186666667,7.47626666666,8.8698,4.7946,6.27426666667,4.77893333333,8.72900000001
731.67,7.17046666667,8.04273333333,5.0744,7.43206666667,51.7478,8.51273333333,7.51406666667,8.88366666667,4.78806666667,6.19273333333,4.80893333334,8.83820000001
731.98,7.16986666667,8.01313333333,5.02213333333,7.43913333333,51.9606666667,8.57773333333,7.47966666667,8.8812,4.65886666667,6.16466666667,4.79733333333,8.87186666667
732.30,6.92326666667,7.7232,4.82473333333,7.25213333332,51.9571333333,8.37039999999,7.27973333333,8.68106666667,4.3984,5.8904,4.60626666667,8.63093333333
732.62,6.90526666667,7.5722,4.7906,7.17713333333,51.9969333333,8.30813333333,7.1916,8.68460000001,4.3636,5.8208,4.53866666666,8.54680000001
732.94,6.67073333333,7.38833333333,4.56713333333,6.96146666667,51.6434,8.12326666667,6.9774,8.47006666667,4.131,5.645,4.37093333333,8.33666666666
733.25,6.54806666667,7.23646666667,4.42913333333,6.82293333333,51.4905333333,7.9032,6.76106666667,8.372,3.97526666667,5.51766666667,4.265,8.24553333333
733.57,6.7514,7.32353333333,4.5592,7.0804,51.8500666667,8.13500000001,6.95486666667,8.5626,4.1152,5.776,4.45526666667,8.51613333333
733.89,6.67226666667,7.2626,4.46386666666,6.96546666667,51.548,8.13806666667,6.93213333333,8.4464,3.9854,5.718,4.38093333333,8.61100000001
734.21,6.80233333333,7.40966666667,4.589,7.096,51.9038666667,8.24706666667,7.03946666667,8.66113333333,4.02833333333,5.91393333333,4.5198,8.7598
734.52,6.78166666667,7.3812,4.6032,7.07066666666,51.9125333333,8.21826666667,7.09513333333,8.6584,3.97046666667,6.01086666667,4.56433333333,8.81933333333
734.84,6.6388,7.12813333333,4.43866666667,6.9696,51.7900666667,8.07479999999,6.90913333333,8.5112,3.8184,5.87,4.43566666667,8.67566666667
735.16,6.56886666667,6.9466,4.3356,6.85186666667,51.9037333333,7.95346666667,6.7584,8.4544,3.6298,5.82253333333,4.3656,8.59900000001
735.48,6.60226666667,6.9942,4.47653333333,6.8612,51.76,7.9508,6.8182,8.566,3.76633333333,5.85386666666,4.50866666667,8.70513333333
735.79,6.54586666667,6.92846666667,4.45026666667,6.7224,51.5598666666,7.864,6.67593333333,8.54226666667,3.74386666666,5.76213333333,4.40686666667,8.62140000001
736.11,6.44093333333,6.86573333333,4.27766666667,6.6274,51.4602,7.7766,6.53806666666,8.35966666667,3.63493333333,5.6384,4.3264,8.50540000001
736.43,6.74566666667,7.13273333333,4.59706666667,6.9448,51.6792,8.01733333333,6.8026,8.6604,3.981,5.89413333333,4.57346666667,8.82613333333
736.74,6.71446666667,7.03766666667,4.54366666667,6.9708,51.618,8.00613333333,6.83553333333,8.5922,3.98313333333,5.88953333333,4.5118,8.8038
737.06,6.53946666667,6.91173333333,4.388,6.72146666666,51.7330666667,7.80120000001,6.70373333333,8.41353333333,3.81446666667,5.58046666667,4.3478,8.67953333333
737.38,6.33533333333,6.68926666667,4.2274,6.67,51.8051333333,7.5858,6.5902,8.2582,3.667,5.4178,4.16073333333,8.42233333334
737.69,6.1156,6.3596,3.98393333333,6.39526666667,51.2404666666,7.23553333333,6.35946666667,7.937,3.4392,5.2298,3.89333333333,8.12119999999
738.01,5.88366666667,6.18586666667,3.64853333333,6.18913333333,51.1664,7.0518,6.15186666667,7.7436,3.27493333333,4.99186666667,3.6744,7.88826666667
738.33,6.12406666667,6.53493333333,3.90193333333,6.46366666667,51.3596666667,7.3066,6.39046666667,8.08793333333,3.52666666667,5.26146666667,3.9182,8.19206666667
738.64,6.09406666667,6.58846666667,3.88653333334,6.49413333333,51.2900666667,7.26206666667,6.41293333333,8.0802,3.6214,5.30333333333,3.89126666667,8.11126666667
738.96,5.8348,6.36906666667,3.5102,6.16193333333,51.4490666667,7.01686666667,6.09453333333,7.755,3.35393333333,5.0342,3.50846666667,7.78786666666
739.28,5.93713333333,6.47306666667,3.51366666667,6.20026666667,51.474,7.06366666667,6.17693333333,7.7056,3.3168,4.9826,3.40446666667,7.86933333333
739.59,5.92066666667,6.5198,3.52273333333,6.23113333333,51.633,7.0872,6.20273333333,7.74133333333,3.36933333333,5.0196,3.4726,7.87159999999
739.91,5.67466666667,6.38586666667,3.25506666667,5.9856,51.4568,6.90886666667,5.93193333333,7.462,3.08713333333,4.7448,3.30906666667,7.59313333333
740.23,5.7258,6.62753333333,3.37926666667,6.0792,51.5893333333,7.0148,5.99766666667,7.59366666667,3.13286666666,4.775,3.4114,7.5786
740.54,5.72346666667,6.6908,3.40353333333,6.1234,51.2762,7.08173333333,5.90473333333,7.64233333333,3.18466666667,4.90693333333,3.4888,7.53646666667
740.86,6.01513333333,6.9822,3.61346666667,6.3116,51.4506666666,7.3838,6.0408,7.88733333333,3.4738,5.11,3.72386666666,7.74066666667
741.18,5.9678,6.96746666666,3.51733333333,6.31806666667,51.9445333333,7.46633333333,6.01713333333,7.84493333333,3.3368,4.95566666667,3.58633333334,7.69619999999
741.49,5.9868,6.9724,3.5734,6.35013333333,52.0836666667,7.4238,5.96533333333,7.80333333333,3.22633333333,4.83053333333,3.4834,7.65760000001
741.81,5.7752,6.71213333333,3.33326666667,6.07906666666,51.7521333333,7.17066666667,5.74066666667,7.52006666667,3.0366,4.5088,3.14406666667,7.43813333333
742.12,6.08213333333,7.00206666667,3.66886666667,6.35146666666,52.1276,7.52206666667,6.03613333333,7.84313333333,3.278,4.799,3.4772,7.82440000001
742.44,6.3052,7.19033333334,3.99826666667,6.60593333333,51.7252,7.75466666667,6.34026666667,8.12,3.574,5.1286,3.81553333333,8.14026666667
742.76,6.4154,7.3464,4.1434,6.79326666667,51.9142666667,7.94793333334,6.46006666667,8.37986666667,3.88826666667,5.40966666667,4.09313333333,8.30726666666
743.07,6.5802,7.48926666667,4.44006666667,7.06186666667,52.1024,8.08766666667,6.72693333333,8.60913333333,4.00886666667,5.59013333333,4.2386,8.59786666667
743.39,6.91073333333,7.6006,4.6578,7.37373333333,52.3917333333,8.26366666666,6.9334,8.78793333333,4.32446666667,5.912,4.37,8.9232
743.70,6.9928,7.44573333333,4.6422,7.38613333333,52.4218666667,8.27106666667,6.87386666667,8.816,4.39066666667,5.9968,4.3428,9.03473333334
744.02,7.0414,7.34273333333,4.733,7.37760000001,52.4716,8.25839999999,6.95253333333,8.7936,4.30793333333,5.892,4.28473333333,9.0428
744.34,7.0594,7.376,4.80666666667,7.39153333333,52.6767333334,8.20626666666,6.9792,8.82566666666,4.24586666667,5.9184,4.322,9.15793333333
744.65,7.32013333333,7.71793333334,5.31113333333,7.8076,52.7948666667,8.62493333332,7.25966666667,9.17893333331,4.75133333333,6.38586666667,4.85286666667,9.62360000001
744.97,7.39346666667,7.87153333334,5.54413333333,8.02820000001,52.8298,8.85100000001,7.4502,9.48173333335,5.01726666667,6.6746,5.16813333333,9.78366666666
745.28,7.21546666667,7.76226666666,5.38933333333,7.94793333333,52.8615333333,8.72586666667,7.21946666666,9.33173333333,4.77546666667,6.54633333333,5.02626666667,9.56273333333
745.60,6.86493333333,7.305,4.9302,7.56066666666,52.4907333333,8.31213333333,6.8272,8.8194,4.39906666667,6.1334,4.609,9.02180000001
745.91,6.82866666667,7.2232,4.8408,7.59160000001,52.8728666667,8.23426666667,6.66666666667,8.64259999999,4.27226666666,6.04006666667,4.4826,8.86086666667
746.23,7.13246666667,7.34953333334,5.0482,7.79933333334,52.8754,8.34686666667,6.96933333333,8.74886666667,4.3616,6.28446666667,4.73573333333,9.12500000001
746.55,6.9024,7.11826666667,4.72486666667,7.33979999999,52.8559333333,8.05120000001,6.63466666667,8.49666666667,4.03153333333,5.95753333333,4.3612,8.76246666666
746.86,6.5208,6.76446666667,4.39313333333,6.87246666666,52.5282,7.7314,6.363,8.229,3.60013333333,5.54186666667,4.09346666667,8.36473333333
747.18,6.7244,7.08593333333,4.5908,7.062,52.6240666667,7.90226666667,6.59513333333,8.46033333333,3.75826666666,5.73093333333,4.34446666667,8.57173333333
747.49,6.75033333333,7.27566666667,4.53726666667,7.12033333333,52.9015333333,7.99793333333,6.59706666667,8.51126666666,3.7632,5.77706666666,4.33426666667,8.64273333334
747.81,6.85806666667,7.40086666667,4.5964,7.23299999999,52.8813333333,8.13300000001,6.724,8.581,3.884,5.85553333333,4.50953333333,8.72313333333
748.12,6.74966666667,7.15093333333,4.20986666667,6.93546666667,52.8787333333,7.825,6.57973333333,8.30706666667,3.47266666666,5.53633333333,4.09733333333,8.44553333333
748.44,7.0906,7.3982,4.3538,7.08273333333,53.211,7.95633333334,6.8264,8.44333333332,3.65373333333,5.69653333333,4.2374,8.63833333334
748.75,7.52113333333,7.75286666667,4.7378,7.52106666667,53.6397333333,8.38733333333,7.4976,8.87826666667,4.172,6.17753333333,4.7966,9.05913333332
749.07,7.49246666666,7.85446666667,4.6824,7.52186666667,53.5818666667,8.4454,7.4572,8.97166666666,4.20906666667,6.21093333334,4.84093333334,9.22793333335
749.38,7.6152,8.0388,4.80653333333,7.70246666667,53.619,8.63553333333,7.70653333333,9.20313333334,4.342,6.26626666667,5.06706666667,9.43440000001
749.70,7.29326666667,7.7616,4.52426666667,7.40986666667,53.9718,8.40406666667,7.38606666667,8.92166666667,4.05566666667,5.94126666667,4.71,9.12940000001
750.01,7.28286666667,7.8874,4.59933333333,7.66286666667,53.9791333333,8.54106666667,7.5448,8.97213333332,4.2724,6.08586666667,4.8552,9.29913333335
750.33,7.20446666667,8.0418,4.6158,7.81126666666,54.151,8.64253333333,7.62793333333,9.01493333334,4.26513333333,6.16433333333,4.8464,9.34193333332
750.64,6.98033333333,7.8718,4.45706666667,7.66726666667,54.2743333334,8.63006666668,7.5204,8.84253333333,4.13933333333,5.98766666667,4.70113333333,9.15426666667
750.96,7.05293333333,7.91846666666,4.58693333333,7.72233333333,54.2106666667,8.62753333333,7.65893333333,8.91853333332,4.34346666667,6.04473333333,4.75726666667,9.18393333334
751.27,6.43746666667,7.37586666667,4.0414,7.03713333333,53.7894,8.05886666665,7.10886666667,8.36360000001,3.68693333333,5.5414,4.14306666667,8.60673333334
751.59,6.2488,7.2498,3.9244,6.89953333333,53.4686,7.87866666666,6.95713333333,8.22486666667,3.70326666667,5.35526666667,4.13326666666,8.45966666667
751.90,5.90193333333,7.08466666667,3.81773333333,6.75393333333,53.1233333333,7.76613333333,6.75973333334,8.0258,3.574,5.16093333333,4.0574,8.35459999999
752.22,5.93926666667,7.14113333333,3.8344,6.74586666667,52.9182666667,7.71233333333,6.67666666667,7.9692,3.59913333333,5.208,4.0952,8.32093333333
752.53,5.78113333333,7.03873333333,3.809,6.75833333333,53.1262666667,7.55213333333,6.67253333334,7.8906,3.49053333333,5.1782,4.05386666667,8.18706666667
752.85,5.28993333333,6.47426666667,3.3544,6.28593333333,52.6598666667,7.00526666667,6.1678,7.35213333333,3.02786666667,4.78506666667,3.5006,7.65446666667
753.16,5.30426666667,6.53106666667,3.4898,6.37793333333,52.419,7.06893333333,6.18853333333,7.4456,3.13313333333,4.8262,3.58126666667,7.71046666667
753.47,5.23853333333,6.27893333333,3.228,6.16246666666,52.3310666667,6.8354,5.843,7.2592,2.83813333333,4.64393333333,3.37033333333,7.43993333333
753.79,5.50633333333,6.26233333333,3.35453333333,6.25846666667,52.2896666667,6.916,5.90046666667,7.29826666666,3.0166,4.72613333333,3.5374,7.47113333333
754.10,5.66893333333,6.36766666667,3.47086666667,6.38966666667,52.0646,6.8594,5.9842,7.2708,3.14173333333,4.89206666667,3.62146666667,7.59406666667
754.42,5.7116,6.4028,3.4772,6.49133333333,51.8887333333,6.8498,6.026,7.30126666667,3.2154,4.98233333333,3.78366666667,7.65173333334
754.73,6.01133333333,6.6506,3.8032,6.9026,51.9399333333,7.20093333334,6.36413333333,7.6366,3.6056,5.247,4.1338,7.93906666667
755.05,6.2694,6.88966666667,4.07106666667,7.06786666667,52.1945333333,7.47926666667,6.6544,7.89253333333,3.85613333333,5.5644,4.32213333333,8.12773333333
755.36,6.22366666667,6.79986666667,3.9044,6.9394,52.3818666667,7.31246666667,6.51486666667,7.82326666667,3.644,5.54686666667,4.11353333333,8.01199999999
755.67,6.20973333333,6.7964,3.96613333333,6.95273333333,52.3351333334,7.34806666667,6.4834,7.80486666667,3.6432,5.5552,4.08146666667,8.00666666667
755.99,6.5056,7.03026666667,4.21666666667,7.09013333334,52.4056,7.66246666667,6.75746666667,7.98879999999,3.88806666667,5.7804,4.30733333333,8.19333333332
756.30,7.06613333333,7.58346666667,4.63626666667,7.46973333333,52.8613333333,8.24393333333,7.25853333333,8.50253333333,4.30913333334,6.172,4.806,8.74073333333
756.62,7.335,7.893,4.82413333334,7.67306666667,53.0988666667,8.45093333333,7.59206666667,8.723,4.53366666667,6.28886666667,5.0586,9.02793333333
756.93,7.58086666666,8.2602,5.17393333333,7.88553333334,53.0430666667,8.69466666667,8.0338,8.94799999999,4.87333333333,6.51213333333,5.37766666667,9.40093333333
757.24,7.6084,8.4678,5.27546666667,8.00400000001,53.2756,8.85326666667,8.2328,9.02013333333,5.03246666667,6.67906666667,5.4652,9.66713333334
757.56,7.65013333333,8.53413333333,5.26413333333,8.03806666666,53.6674,9.02353333333,8.38666666667,9.15859999999,4.9964,6.68326666667,5.56286666667,9.88286666666
757.87,7.5452,8.5004,5.25766666667,8.09026666667,53.9077333333,9.16220000001,8.4046,9.17893333333,4.94953333333,6.6376,5.49906666667,10.003
758.18,7.57293333332,8.54366666667,5.25313333333,8.04886666667,54.0828,9.17219999999,8.42053333333,9.11573333334,4.9732,6.56446666667,5.50166666667,10.0093333333
758.50,7.67626666666,8.5982,5.32126666667,8.15386666667,54.1302,9.28033333333,8.50846666666,9.19059999999,4.93113333333,6.58526666667,5.6278,10.171
758.81,7.92633333334,8.76746666667,5.53146666667,8.46486666667,54.0688,9.50493333333,8.77566666667,9.40753333333,5.19366666667,6.73713333334,5.89813333333,10.4122
759.13,7.56440000001,8.62740000001,5.1788,8.20900000001,54.3127333333,9.36586666667,8.58553333333,9.22779999999,4.84426666667,6.539,5.6414,10.3013333333
759.44,7.29426666667,8.426,4.88026666667,8.00506666666,53.9024666667,9.04313333333,8.3052,8.9222,4.45066666667,6.19353333333,5.28666666667,10.1230666667
759.75,6.95066666666,8.2524,4.70486666667,7.84506666666,54.0039333333,8.81426666667,8.13533333334,8.74126666667,4.2828,6.1506,5.0684,9.83393333332
760.07,6.59146666667,7.92813333333,4.36506666667,7.5752,53.7824666667,8.6194,7.7966,8.40633333333,3.83453333333,5.90846666667,4.7054,9.51766666666
760.38,6.54773333333,7.96206666667,4.3638,7.62200000001,53.9716,8.67966666667,7.82646666667,8.46686666667,3.77553333333,5.87606666667,4.67046666666,9.45766666666
760.69,6.7832,8.1846,4.65366666667,7.91233333334,54.0082666667,8.88213333335,8.09246666666,8.7246,3.90926666667,6.0592,4.9054,9.5754
761.01,6.96673333333,8.39593333333,4.96933333333,8.21113333333,54.1146,9.06373333332,8.25086666667,8.865,4.0708,6.1638,5.13026666667,9.60039999999
761.32,6.97933333333,8.2912,4.97113333333,8.08193333333,53.9125333333,8.85500000001,8.14159999999,8.72646666666,4.02386666667,6.0798,5.01913333333,9.47259999999
761.63,7.125,8.4116,5.14646666667,8.19053333333,53.9537333333,8.98760000001,8.25319999999,8.85146666667,4.13966666667,6.27833333333,5.14626666667,9.64846666666
761.94,7.0762,8.36333333333,5.03706666667,8.16213333333,53.8647333333,8.92833333333,8.17973333334,8.80820000001,4.14906666667,6.25006666666,5.1306,9.578
762.26,7.31006666667,8.50360000001,5.1948,8.24039999999,54.1906666667,9.20813333334,8.3626,8.87706666667,4.32733333334,6.50193333333,5.3424,9.75473333334
762.57,7.51606666667,8.61613333333,5.5032,8.44033333333,54.1224666667,9.29959999999,8.5298,8.96593333333,4.59033333333,6.62126666667,5.56666666667,9.85760000001
762.88,7.63486666667,8.68206666666,5.6574,8.49880000001,54.3172666666,9.45593333333,8.65686666667,9.07366666666,4.7098,6.78366666667,5.74586666667,9.99913333334
763.20,7.62806666667,8.59413333333,5.68066666667,8.54926666667,54.1682,9.50626666666,8.58640000001,9.03393333334,4.7068,6.68533333333,5.78373333333,10.0879333333
763.51,7.7502,8.68226666668,5.79226666667,8.61526666668,54.2961333333,9.56886666667,8.70086666667,9.06833333333,4.86766666667,6.7492,5.9466,10.2251333333
763.82,7.82026666667,8.64453333333,5.759,8.69766666667,54.1908666666,9.64033333332,8.72653333333,9.00733333333,4.906,6.7578,6.04573333333,10.3277333333
764.14,7.79886666667,8.63086666667,5.7228,8.68626666666,54.1928666667,9.69873333332,8.67993333333,8.98640000001,4.94446666667,6.7218,6.04913333333,10.3854
764.45,7.70146666667,8.47366666667,5.4942,8.50320000001,54.0961333333,9.58493333335,8.51900000001,8.89573333334,4.9426,6.61973333333,5.915,10.3618
764.76,7.54786666667,8.42900000001,5.32886666667,8.44339999999,54.2178,9.56339999999,8.41613333334,8.80026666667,4.785,6.6166,5.81126666667,10.3058666667
765.07,7.45693333333,8.39786666667,5.2218,8.45306666667,54.1034666667,9.52606666667,8.40779999999,8.6974,4.70273333333,6.5762,5.73906666667,10.2429333333
765.39,7.51786666667,8.51866666667,5.29933333333,8.52553333334,54.3444666666,9.59626666668,8.48006666666,8.7274,4.69533333333,6.665,5.73106666667,10.3247333333
765.70,7.10213333333,8.18966666667,4.8236,8.21753333334,54.253,9.16700000001,8.12626666667,8.40553333333,4.27813333333,6.20306666667,5.28906666667,9.99720000001
766.01,7.15133333333,8.09500000001,4.6536,8.1774,54.0612666667,9.21113333333,8.10086666667,8.40293333333,4.16326666667,6.12913333333,5.30706666667,10.0177333333
766.32,7.14646666667,7.9784,4.5206,8.1948,53.8358,9.2122,7.99293333333,8.32666666667,4.2178,6.02413333334,5.2126,9.88166666667
766.64,7.38913333334,8.29986666666,4.60106666667,8.43180000001,54.1596,9.34453333334,8.30419999999,8.47933333333,4.30246666667,6.2362,5.35793333333,9.99573333333
766.95,7.23873333333,8.20320000001,4.27313333333,8.27953333333,53.7123333334,9.23720000001,8.05300000001,8.27726666667,4.0354,6.1058,5.10546666667,9.84746666667
767.26,7.03886666667,8.21353333333,4.1916,8.08786666666,53.6659333333,9.05800000001,7.87620000001,8.17626666667,3.86846666667,5.9618,4.957,9.69759999999
767.57,7.09113333333,8.14866666667,4.19906666667,7.95439999999,53.4604666667,8.87766666667,7.89913333334,8.17266666667,3.75053333333,5.87533333333,4.88973333333,9.57073333333
767.88,6.89806666667,7.966,4.095,7.7052,53.0257333333,8.7314,7.79880000001,7.9856,3.55353333333,5.74393333333,4.74473333333,9.25559999999
768.20,7.39346666667,8.41613333333,4.55873333333,8.05513333333,52.9224,9.19046666667,8.29326666666,8.4986,4.15033333333,6.07273333334,5.27066666667,9.71433333334
768.51,7.22393333333,8.32566666667,4.35673333333,7.90640000001,53.3202666667,9.08866666666,8.06253333333,8.39833333333,3.9712,5.80993333333,5.0728,9.539
768.82,6.8078,8.09486666667,4.0448,7.52193333333,52.7738,8.80906666666,7.61786666667,8.1188,3.6584,5.47286666667,4.86293333333,9.23006666667
769.13,6.80693333333,8.30106666667,4.33126666667,7.59986666667,52.3489333333,8.98319999999,7.67793333333,8.27126666667,3.91053333333,5.6906,5.08893333333,9.42833333333
769.44,6.7826,8.41946666667,4.3892,7.62453333333,52.5686666667,9.05453333333,7.64946666667,8.4306,4.01386666667,5.684,5.0324,9.50719999999
769.76,6.43266666667,8.20013333334,4.14086666667,7.31219999999,52.2226,8.73579999999,7.39953333333,8.0648,3.71246666667,5.29673333333,4.96966666667,9.36713333334
770.07,6.10106666667,7.90906666667,3.91326666667,6.97233333333,51.3167333333,8.40619999999,6.938,7.70646666667,3.49613333333,4.98993333333,4.83006666666,9.16013333333
770.38,6.37393333333,8.17973333334,4.31893333333,7.38546666667,51.4753333333,8.66953333334,7.35086666667,8.11026666667,4.02893333334,5.38273333333,5.34493333334,9.41453333334
770.69,6.59886666666,8.19540000001,4.41486666667,7.71133333333,51.7988,8.92726666667,7.47833333333,8.17466666667,4.26146666666,5.5954,5.47146666667,9.75373333332
771.00,6.516,8.15186666668,4.18446666666,7.81153333333,52.1102666667,9.09466666667,7.2752,7.953,4.16633333333,5.75386666667,5.59413333333,9.77560000001
771.32,6.7064,8.41360000001,4.41466666667,8.08933333333,52.3054,9.39880000002,7.3948,8.00666666667,4.13933333333,5.88653333333,5.79166666667,10.1055333333
771.63,6.11846666667,7.78193333333,3.775,7.65973333333,52.2807333333,8.92866666667,6.75446666667,7.17113333333,3.44593333333,5.354,5.1974,9.62713333333
771.94,6.56333333333,8.1668,4.18186666667,8.02940000001,51.9801333333,9.26720000001,7.17306666667,7.44186666667,3.93813333333,5.95706666667,5.729,10.0795333333
772.25,6.72673333333,8.17493333333,4.2808,8.16226666666,52.2813333333,9.27440000001,7.26546666666,7.32893333333,4.12546666667,5.9632,5.93486666667,10.0950666667
772.56,6.5222,7.73866666666,3.97693333333,7.82846666667,51.9563333333,8.9488,7.01326666667,7.00046666667,3.7714,5.75193333333,5.56886666667,9.68053333333
772.87,6.33186666667,7.26073333333,3.5942,7.45113333333,52.0694666667,8.6066,6.5518,6.41726666667,3.19393333333,5.55706666667,5.24206666667,9.20733333334
773.18,7.0366,7.95773333333,4.29906666667,8.05026666667,52.5309333333,9.13,7.05313333333,7.09933333333,3.7114,6.4488,5.75533333333,9.72759999999
773.50,7.63866666667,8.49679999999,4.76293333333,8.55039999999,53.6584,9.6128,7.689,7.57826666667,4.1964,7.01846666667,6.16726666667,10.2932
773.81,7.80346666667,8.53140000001,4.79493333333,8.46359999999,54.0513333333,9.65459999999,7.6332,7.51073333333,4.10073333333,7.06493333333,5.986,10.2909333333
774.12,7.68993333333,8.4038,4.69146666667,8.125,53.2551333333,9.43053333334,7.45866666667,7.4008,3.90966666667,7.09166666667,5.9052,9.93366666667
774.43,7.77226666667,8.4184,4.983,8.16659999999,52.7552666667,9.4626,7.636,7.54426666667,4.02373333333,7.05113333333,5.9592,9.87413333334
774.74,7.80273333334,8.3198,4.86733333333,8.09860000001,52.3299333333,9.27213333333,7.54086666667,7.41833333333,4.06793333333,7.09873333333,5.73146666667,9.73473333334
775.05,8.26326666667,8.81726666666,5.31286666667,8.3212,52.4856,9.57599999999,7.84266666667,7.76746666667,4.36253333333,7.47353333334,6.13666666667,9.79146666666
775.36,8.28446666667,8.80993333333,5.36486666667,8.46293333333,52.3476,9.63086666667,7.96493333334,7.81726666667,4.3962,7.51146666666,6.07593333334,9.73379999999
775.67,8.48066666667,8.91173333334,5.5304,8.79206666667,51.9986,9.88366666668,8.25140000001,8.03573333333,4.50706666667,7.79266666666,6.1532,9.84260000001
775.98,8.90033333333,9.36913333333,5.88066666667,9.33466666668,52.6784,10.3136666667,8.59700000001,8.35573333334,4.84313333333,8.07646666666,6.6598,10.2584666667
