wavelength,Back_RamCosm,Belly_RamCosm,Breast_RamCosm,Crissum_RamCosm,Crown_RamCosm,DorTail_RamCosm,Rump_RamCosm,Throat_RamCosm,WingTip_RamCosm
760.69,3.999,4.69713333333,2.8826,5.19,2.4722,3.5268,57.5866666667,3.04186666667,4.37313333333
761.01,3.98193333333,4.63346666667,2.94913333333,5.1548,2.57546666667,3.5202,57.7618,3.02,4.39786666666
761.32,3.87566666667,4.38993333333,2.81536666667,4.9238,2.3512,3.44313333333,57.8962,2.88506666667,4.22246666667
761.63,3.75226666667,4.20893333333,2.7515,4.858,2.27066666667,3.407,58.0097333334,2.8964,4.19633333334
761.94,3.85173333333,4.38553333333,3.01226666667,5.07726666667,2.45106666667,3.6096,57.9539333333,3.136,4.3444
762.26,3.5783,4.08806666667,2.8708,4.8312,2.1384,3.3946,58.0320666667,2.89813333333,4.01346666667
762.57,3.5982,4.08,2.9368,4.7614,2.0952,3.4052,58.1154666667,2.91993333333,4.05466666667
762.88,3.5806,4.00993333333,2.9598,4.7262,1.95606666667,3.3496,58.0423333333,2.86913333333,3.917
763.20,3.5784,3.96473333334,2.92886666666,4.70046666667,1.8884,3.25466666667,58.1681333333,2.72633333333,3.8562
763.51,3.62216666667,4.0468,2.9661,4.736,1.90046666667,3.31226666667,58.2715333333,2.7226,3.9292
763.82,3.46113333333,3.8074,2.69846666667,4.48786666667,1.57473333333,3.10746666666,57.8465333333,2.45993333333,3.7612
764.14,3.47633333333,3.902,2.7294,4.47746666667,1.6004,3.2142,57.574,2.555,3.8212
764.45,3.66196666667,4.19126666667,2.92306666666,4.69713333333,1.76026666667,3.3904,57.7875333333,2.7992,4.07373333333
764.76,3.60186666667,4.20386666667,2.8636,4.71433333333,1.78026666667,3.33953333334,57.4541333333,2.82606666667,4.17893333333
765.07,3.60016666667,4.2654,2.827,4.74406666667,1.76193333333,3.30013333333,57.3958666667,2.7598,4.26386666667
765.39,3.47346666666,4.11693333333,2.65996666667,4.62686666667,1.57093333333,3.12106666667,57.5839333333,2.56673333333,4.21953333333
765.70,3.65613333333,4.36493333333,2.72113333333,4.84533333334,1.8016,3.26073333333,57.4026,2.7138,4.56573333333
766.01,3.6144,4.4426,2.633,4.8778,1.77726666667,3.32586666667,57.3008,2.61986666667,4.5504
766.32,3.33323333333,4.30193333333,2.31996666667,4.61573333334,1.5272,3.15246666667,57.2713333333,2.36086666667,4.4558
766.64,3.30193333333,4.36093333333,2.36546666667,4.5594,1.53446666667,3.27366666667,57.1318666667,2.49406666667,4.49466666667
766.95,3.1675,4.34833333333,2.4002,4.49026666667,1.5106,3.23946666667,57.1796,2.46673333333,4.5012
767.26,3.33103333333,4.65066666667,2.59003333333,4.6982,1.77533333333,3.405,57.4223333333,2.72073333333,4.60733333333
767.57,3.3227,4.63153333333,2.66286666667,4.72873333334,1.772,3.30253333333,57.7421333333,2.7008,4.5652
767.88,3.06936666667,4.28786666667,2.40063333333,4.35606666667,1.40826666667,3.0086,57.1859333333,2.3738,4.19793333333
768.20,3.02706666667,4.16813333333,2.4481,4.18833333333,1.31566666667,3.08353333333,57.2956,2.36026666667,4.07546666667
768.51,3.04633333333,4.19046666667,2.45813333333,4.04126666667,1.36673333333,3.063,57.0964666667,2.50966666667,3.97426666667
768.82,3.07743333333,4.18473333333,2.3928,3.92233333333,1.409,3.1064,56.6916,2.60786666667,3.9696
769.13,3.12203333333,4.145,2.50166666667,3.87213333333,1.47886666667,3.26246666667,56.4968666667,2.7918,3.92833333333
769.44,3.053,4.06526666667,2.58903333333,3.87766666667,1.51566666667,3.36046666667,56.3456,3.01773333333,4.0708
769.76,2.8586,3.81786666667,2.48256666667,3.70913333333,1.41473333333,3.23593333333,56.3324666667,2.94913333333,3.91813333333
770.07,2.6725,3.57646666667,2.2919,3.62193333333,1.21386666667,2.98526666667,56.1828,2.78446666667,3.8596
770.38,2.59756666666,3.14753333334,1.9166,3.26553333333,0.789066666666,2.7128,55.931,2.56026666667,3.62273333333
770.69,2.4024,2.80053333333,1.70286666667,3.05153333333,0.430733333334,2.59993333333,56.2873333333,2.4408,3.4706
771.00,1.9597,2.37353333333,1.30483333333,2.69946666666,-0.047866666664,2.28413333334,55.8685333333,2.03886666667,2.99546666666
771.32,2.15466666667,2.50066666667,1.52936666667,3.03146666667,0.064066666668,2.52513333333,56.3525333333,2.36966666667,3.24793333333
771.63,1.97946666667,2.44313333333,1.32593333333,2.9848,-0.211733333334,2.4026,56.4768666667,2.2782,3.22126666667
771.94,1.67223333333,2.25506666667,1.13696666667,2.795,-0.4414,2.28366666667,56.7032,2.01046666667,2.90946666666
772.25,1.8359,2.59826666667,1.37013333333,3.10453333333,-0.151599999998,2.61766666667,57.0953333333,2.2792,3.18186666667
772.56,1.6512,2.4172,1.27556666667,2.9854,-0.3038,2.463,57.0211333333,2.19186666667,3.08346666667
772.87,1.9334,2.6588,1.5427,3.3022,-0.045999999998,2.6588,56.803,2.29773333333,3.33506666667
773.18,2.56183333333,3.29513333333,2.18683333333,4.06166666667,0.5476,3.2254,57.2258,2.8538,4.0484
773.50,3.08043333333,3.94986666667,2.84083333333,4.68673333333,1.08873333334,3.71866666667,57.6381333333,3.28973333334,4.48246666667
773.81,3.09206666667,4.37086666667,3.2364,5.02973333333,1.4332,3.8614,58.081,3.61693333333,4.67306666667
774.12,3.55723333333,5.03126666667,4.1118,5.66926666667,2.09,4.4038,58.2732,4.1662,5.2314
774.43,3.75723333333,5.18706666667,4.3717,5.8256,2.4166,4.57606666667,58.5272666667,4.42506666667,5.42733333333
774.74,4.0445,5.44773333334,4.65046666667,5.8574,2.7616,4.78986666667,58.3608,4.46626666667,5.75753333333
775.05,4.12096666667,5.49579999999,4.70806666667,5.86873333333,2.90853333333,4.84626666667,58.1934666667,4.45253333333,5.8548
775.36,4.43473333333,5.7256,5.06723333333,6.18406666667,3.1506,5.26366666667,58.011,4.8018,6.37026666666
775.67,4.2874,5.43820000001,5.07246666667,6.03173333333,2.9952,5.17613333333,57.6844,4.7412,6.33193333333
775.98,4.17103333333,5.52053333333,4.8572,5.86186666667,2.8214,5.1898,57.729,4.63946666667,6.1756
776.30,3.82536666666,5.17106666667,4.33666666667,5.28386666667,2.2258,4.84293333334,57.8271333333,4.21166666667,5.78113333333
776.61,3.7112,5.01686666667,4.1848,5.102,1.98673333333,4.68693333333,57.7506,3.98786666667,5.47106666667
776.92,2.7345,3.8726,3.25223333333,4.0022,1.06793333333,3.77186666667,57.1953333333,3.20013333333,4.3976
777.23,2.86726666666,3.79766666667,3.21776666667,3.9132,1.0154,3.7832,57.2394,3.11106666666,4.47686666667
777.54,2.4115,3.348,2.74916666667,3.46826666667,0.606133333332,3.545,57.0756,2.73093333333,4.14753333333
777.85,1.77556666667,2.7248,2.16076666667,2.6838,-0.134066666668,3.03,57.3534666667,2.0064,3.61066666667
778.16,0.731366666667,1.96526666667,1.30953333333,1.7914,-0.9032,2.40733333333,57.3167333333,1.4364,2.7136
778.47,0.581800000001,1.8522,1.1885,1.72653333333,-1.03446666667,2.24373333333,57.4633333333,1.31206666667,2.4682
778.78,0.217999999999,1.39186666667,0.761633333334,1.149,-1.4844,1.75053333333,57.5784666667,0.775066666666,1.86226666667
779.09,0.146133333333,1.31313333333,0.615766666667,0.822133333334,-1.76133333333,1.44546666667,57.6310666667,0.553200000001,1.539
779.40,0.0744000000026,0.951800000002,0.530766666667,0.528733333332,-1.8332,1.277,57.415,0.360466666666,1.44933333334
779.71,0.283800000002,1.1078,0.745866666667,0.699866666666,-1.46373333333,1.25573333333,58.4124666667,0.499933333334,1.50366666667
780.02,-0.426966666668,0.372399999999,-0.0749000000008,-0.064866666666,-2.13306666667,0.461333333333,57.8748666667,-0.125333333333,0.983466666666
780.33,-0.100433333334,0.700666666666,0.0143666666674,0.049066666668,-2.01186666667,0.844133333333,58.3160666667,0.0164000000007,1.45886666667
780.64,-0.621666666665,0.247866666666,-0.363499999999,-0.276733333334,-2.2098,0.499800000002,57.6373333333,-0.206533333335,0.8922
780.95,-0.752866666664,0.045666666664,-0.854733333333,-0.611266666665,-2.3956,-0.020733333332,57.1094666667,-0.523999999999,0.5532
781.26,-0.0267000000006,0.933,-0.208433333333,0.3344,-1.70086666667,0.738933333335,56.7059333333,0.255866666664,1.27566666667
781.57,0.880866666666,1.56546666667,0.695033333331,1.244,-1.11873333333,1.32753333333,57.3784,0.905733333332,2.02473333333
781.88,1.6751,2.21666666667,1.5181,2.04926666666,-0.292733333335,2.13706666667,57.5365333333,1.8948,2.70173333333
782.19,1.37746666667,1.9284,1.2671,1.8818,-0.631333333333,1.619,57.3977333333,1.72506666667,2.365
782.50,1.2056,1.7678,1.1608,1.63153333333,-0.860466666665,1.28226666667,57.0434666667,1.33333333333,2.16406666667
782.81,1.8337,2.35646666667,1.91726666667,2.4206,-0.338466666667,1.66233333333,57.4764666667,1.86806666667,2.84493333333
783.12,1.27673333333,1.73533333333,1.4481,1.9536,-1.17813333333,1.13546666667,56.2382,1.26406666667,2.27086666667
783.43,1.44616666667,1.89126666667,1.54696666667,2.02826666667,-1.17246666667,1.33926666666,55.8536666667,1.27946666667,2.3876
783.74,1.15353333333,1.73353333333,1.41873333333,1.88426666667,-1.36266666667,0.944333333335,55.5972,1.01326666667,2.0742
784.05,0.317966666667,0.884066666667,0.468066666665,0.918866666668,-2.26866666667,0.073933333334,55.0010666667,0.00860000000266,1.36726666667
784.36,0.169599999999,0.7534,0.546433333333,0.7666,-2.30886666667,0.0925333333326,55.2104,0.0397333333334,1.24246666667
784.67,-0.651833333334,-0.281333333334,-0.346166666667,-0.241066666665,-3.2464,-0.897466666668,54.8872666666,-0.705533333332,0.241066666665
784.98,-1.6043,-1.18533333333,-1.37016666667,-1.105,-4.0196,-1.72,53.8102,-1.5642,-0.690666666667
785.29,-2.7964,-2.2328,-2.40116666667,-2.2822,-5.08526666666,-2.92453333333,53.1401333333,-2.92913333333,-1.81946666667
785.60,-2.2646,-1.7716,-2.22446666667,-1.78053333333,-4.63186666667,-2.34273333334,53.2172666667,-2.6282,-1.30733333333
785.91,-2.37913333333,-1.94853333333,-2.45003333333,-1.85086666666,-4.70933333333,-2.27686666667,53.0182,-2.632,-1.5536
786.22,-3.38436666667,-2.958,-3.57533333333,-2.91806666667,-5.7428,-3.0424,52.636,-3.65093333333,-2.66486666667
786.53,-3.21976666666,-2.6256,-3.2657,-2.76966666667,-5.32986666667,-2.7304,52.8134666667,-3.2372,-2.35046666667
786.84,-3.2472,-2.78713333333,-3.10116666667,-2.91613333333,-5.34193333333,-2.7398,52.7526666667,-3.1872,-2.58046666667
787.14,-2.92973333333,-2.77986666667,-3.10736666667,-2.88553333333,-5.23866666667,-2.47153333334,52.7165333333,-3.08833333333,-2.68686666667
787.45,-2.10346666667,-1.88413333333,-2.3126,-2.09113333333,-4.47613333333,-1.43686666667,53.3125333333,-2.15313333333,-1.98333333333
787.76,-2.3973,-2.24266666667,-2.78386666667,-2.40533333334,-4.74986666667,-1.6198,52.7634666667,-2.42566666667,-2.2058
788.07,-2.17733333333,-1.79406666667,-2.5748,-2.1794,-4.27866666667,-1.2762,52.7754666667,-2.059,-1.88646666667
788.38,-1.83483333333,-1.3484,-2.22686666667,-1.9728,-3.7854,-0.820199999999,53.0292,-1.67273333333,-1.5488
788.69,-1.59093333333,-1.1764,-2.40033333333,-1.94173333333,-3.66026666667,-0.653799999999,53.0142666667,-1.45146666667,-1.4634
789.00,-2.287,-1.7758,-2.88623333333,-2.68993333334,-4.2332,-1.10633333333,52.76,-2.00453333333,-2.09266666666
789.31,-2.48663333333,-1.96226666667,-3.10283333334,-2.8356,-4.58593333333,-1.28926666667,53.0231333333,-2.28473333333,-2.33373333333
789.62,-2.4912,-1.98566666667,-3.1888,-2.9266,-4.7598,-1.60573333333,52.7016,-2.37773333333,-2.41906666667
789.92,-2.8306,-2.5222,-3.81923333333,-3.325,-5.20906666667,-2.0658,52.3827333333,-2.7502,-2.80533333333
790.23,-3.0541,-2.43726666667,-4.18396666667,-3.34193333333,-5.19486666667,-2.20346666667,52.3766666667,-2.65793333333,-2.94793333333
790.54,-3.2586,-2.48286666667,-4.38146666667,-3.55526666666,-5.31306666667,-2.4522,51.8479333333,-2.84773333333,-2.96206666667
790.85,-3.57976666667,-2.67913333333,-4.6886,-3.86186666667,-5.56893333333,-2.90773333334,51.277,-3.27046666667,-3.39606666667
791.16,-4.03176666667,-2.95333333333,-5.01596666667,-3.9926,-6.20873333333,-3.64933333333,50.8470666666,-3.78673333333,-3.89206666667
791.47,-4.8375,-3.7936,-5.86783333333,-4.42419999999,-7.1806,-4.5316,50.1753333333,-4.76526666667,-4.6718
791.78,-5.3432,-4.34546666666,-6.459,-4.70393333333,-7.77546666667,-4.97753333333,49.6390666667,-5.15693333333,-5.0956
792.08,-6.15993333333,-5.33146666667,-7.13993333333,-5.40833333333,-8.46306666667,-5.778,49.1114,-6.07126666667,-5.89820000001
792.39,-6.46483333333,-5.65519999999,-7.53960000001,-5.84,-8.94720000001,-6.375,48.6020666667,-6.477,-6.22899999999
792.70,-7.5562,-6.75459999999,-8.48970000001,-6.85233333334,-9.74106666667,-7.3704,47.6978666667,-7.42906666667,-7.05773333333
793.01,-7.66749999999,-6.70099999999,-8.58726666668,-6.82373333333,-9.46286666666,-7.01486666666,47.9468666667,-7.3044,-6.89246666667
793.32,-7.10830000001,-6.0116,-7.80196666666,-6.04073333333,-8.72886666666,-6.39493333333,48.0446,-6.69559999999,-6.39973333334
793.62,-7.09476666666,-6.28666666667,-7.91236666667,-6.28186666667,-8.89386666667,-6.63306666666,47.518,-6.97460000001,-6.29153333333
793.93,-6.72646666667,-5.67266666665,-7.35723333334,-5.78266666667,-8.45386666667,-6.27480000001,48.1338,-6.36553333333,-5.6346
794.24,-7.46953333334,-6.39906666665,-8.1361,-6.72406666666,-9.36193333335,-7.32140000001,47.718,-7.2354,-6.23660000001
794.55,-6.52456666666,-5.67153333333,-7.35356666667,-6.10279999999,-8.54299999999,-6.23079999999,48.5144666666,-6.47726666667,-5.49146666666
794.86,-5.92560000001,-5.1658,-6.5654,-5.57526666667,-7.7864,-5.5658,49.2684666667,-5.96080000001,-4.71413333333
795.16,-5.52006666667,-4.42433333334,-6.06066666667,-5.28313333333,-7.17726666667,-5.26466666667,49.2572,-5.51993333333,-4.11793333333
795.47,-4.89786666667,-3.43186666667,-5.2397,-4.40006666667,-6.61179999999,-4.6478,49.7912666667,-4.7076,-3.21626666667
795.78,-5.38653333334,-3.74706666667,-5.58206666667,-4.57946666667,-6.6756,-4.9932,49.5360666667,-4.67033333333,-3.5472
796.09,-4.96946666667,-3.17313333333,-5.4389,-4.0758,-6.13853333333,-4.47753333333,49.7586,-4.03526666667,-3.22713333333
796.40,-5.09426666667,-3.3558,-5.57876666667,-4.16773333333,-6.4962,-4.9124,49.4212666667,-4.10953333333,-3.4858
796.70,-6.2389,-4.25886666667,-6.58973333334,-5.24093333334,-7.61713333334,-5.86113333333,48.7983333333,-5.13246666667,-4.53926666667
797.01,-6.70979999999,-4.38546666666,-6.85983333333,-5.33506666666,-7.98893333333,-5.7806,49.0252,-5.52153333333,-4.87620000001
797.32,-7.84106666666,-5.56799999999,-7.99440000001,-6.36906666667,-9.01093333335,-6.59339999999,47.9074666667,-6.4836,-6.02573333333
797.63,-7.46826666667,-5.32133333333,-7.74243333335,-5.92040000001,-8.6754,-6.0354,48.2838,-6.07693333333,-5.63446666667
797.93,-8.03316666666,-5.87713333333,-8.35549999999,-6.54046666667,-9.12873333333,-6.54973333334,48.0167333333,-6.53573333333,-6.09666666666
798.24,-7.77773333333,-5.81046666667,-8.28306666667,-6.80706666667,-8.95460000001,-6.29239999999,47.4619333333,-6.27846666667,-6.08639999999
798.55,-8.03273333334,-6.51980000001,-8.57243333333,-7.18733333333,-9.46493333333,-6.54366666667,47.2586666667,-6.8466,-6.39680000001
798.85,-8.74176666666,-7.52933333334,-9.64536666667,-8.22440000001,-10.3666666667,-7.27526666667,46.288,-7.74986666666,-7.4478
799.16,-7.65430000001,-6.63286666667,-8.76926666665,-7.32180000001,-9.49900000001,-6.23786666666,46.8305333333,-7.23033333333,-6.72453333333
799.47,-6.91836666667,-6.02280000001,-7.95446666668,-6.69086666666,-8.96146666667,-5.73233333333,47.0733333333,-6.71506666666,-6.04693333334
799.78,-6.75986666667,-5.68486666667,-7.89643333333,-6.39160000001,-8.85120000001,-5.38533333333,47.2314666667,-6.75986666666,-5.783
800.08,-5.55156666667,-4.817,-7.0254,-5.28066666666,-7.81846666666,-4.37273333333,47.4037333333,-5.81260000001,-4.7682
800.39,-4.7222,-4.08560000001,-6.24643333333,-4.71493333333,-7.08466666667,-3.6234,47.591,-5.1082,-4.13473333333
800.70,-3.6793,-3.15793333333,-5.38916666667,-3.71146666667,-6.28119999999,-2.71806666667,48.2827333333,-4.3736,-3.42973333333
801.00,-2.80843333334,-2.3582,-4.60446666667,-3.00006666667,-5.50746666667,-1.82593333333,48.8756666667,-3.63686666667,-2.60693333334
801.31,-2.5731,-2.04553333333,-4.3285,-2.66566666667,-5.31126666666,-1.63546666667,48.9023333333,-3.776,-2.29553333333
801.62,-3.0165,-2.35226666667,-4.9151,-2.90486666667,-5.98726666666,-2.30666666667,48.7808,-4.52226666666,-2.75280000001
801.92,-2.75543333333,-2.0938,-4.8745,-2.72753333333,-5.76433333333,-2.17986666667,48.5374666667,-4.28899999999,-2.9608
802.23,-2.75686666667,-2.21366666667,-4.82706666667,-2.90026666667,-5.90306666667,-2.5518,48.66,-4.46840000001,-2.97206666667
802.54,-3.13656666667,-2.5518,-5.0025,-3.36966666667,-6.24746666667,-2.94526666667,48.6026,-4.57553333333,-3.0642
802.84,-3.3723,-2.6188,-4.95463333333,-3.62693333333,-6.35493333334,-2.97733333333,48.5892666667,-4.71286666666,-3.21119999999
803.15,-3.61396666667,-3.03453333333,-4.81936666667,-4.10486666667,-6.40700000001,-3.154,48.2931333333,-4.61926666666,-3.41386666666
803.46,-4.07756666667,-3.37293333333,-5.2916,-4.56073333333,-6.59286666666,-3.67913333333,48.699,-5.19393333334,-3.66846666667
803.76,-4.39893333333,-3.78580000001,-5.80193333334,-4.74433333333,-6.73086666667,-4.16606666666,49.1244,-5.43506666666,-4.04293333333
804.07,-4.33166666667,-3.27426666667,-5.16913333333,-4.6376,-6.26406666666,-3.97746666667,49.6296,-4.93833333333,-3.677
804.38,-4.073,-2.58566666667,-4.4028,-4.0596,-5.76213333333,-3.352,49.5822666667,-4.24053333333,-3.26693333333
804.68,-4.05493333333,-2.5666,-4.13736666667,-3.8764,-5.55913333333,-3.2428,49.9040666667,-3.75926666667,-2.98726666667
804.99,-4.7452,-3.33586666667,-4.44893333333,-4.41953333333,-5.86606666667,-3.5708,49.7785333333,-4.07253333333,-3.55473333333
805.30,-5.07293333334,-3.544,-4.6273,-4.64086666667,-6.01833333333,-3.72226666667,50.4321333333,-4.27873333333,-3.43613333333
805.60,-4.93253333333,-2.9822,-4.5678,-4.25173333333,-5.4564,-2.98753333333,50.5565333333,-3.9274,-3.11719999999
805.91,-5.02986666667,-3.25173333333,-4.72813333333,-4.04566666667,-5.55733333333,-2.97446666667,50.5437333333,-4.21413333333,-3.37693333333
806.21,-4.93183333334,-3.4804,-4.89926666667,-3.8834,-5.62633333333,-2.70146666667,50.5064666667,-4.07966666667,-3.20806666667
806.52,-4.30976666667,-2.85853333333,-4.52546666666,-3.17506666667,-4.9536,-2.0186,50.9873333333,-3.43686666667,-2.61313333333
806.83,-4.77739999999,-3.3416,-5.10660000001,-3.87826666667,-5.7924,-2.35126666667,50.8105333334,-3.7898,-3.18666666667
807.13,-4.6612,-3.3556,-4.94720000001,-3.84446666667,-5.86666666667,-2.2556,50.9166666667,-3.6944,-2.80006666666
807.44,-5.32086666666,-4.71333333333,-6.19543333333,-4.53713333333,-6.7348,-3.22546666667,50.6246666666,-4.70180000001,-3.6514
807.74,-6.38716666666,-6.21213333335,-7.69233333334,-5.65846666667,-7.93706666667,-4.458,50.4954666667,-5.97306666667,-4.81360000001
808.05,-5.95510000001,-5.76846666667,-7.41033333333,-5.51773333334,-7.71653333332,-4.17613333333,50.1078666667,-5.4008,-4.56700000001
808.35,-4.35256666667,-4.13013333333,-5.95786666667,-3.92499999999,-6.4734,-2.6362,50.8963333333,-3.83706666667,-3.01113333333
808.66,-3.99463333333,-3.7056,-5.49306666667,-3.52700000001,-6.29133333334,-2.1746,51.1053333333,-3.56873333333,-2.82393333333
808.97,-3.79206666667,-3.91373333333,-4.85573333333,-3.41533333334,-6.39326666667,-2.10886666667,51.6195333333,-3.37893333333,-3.00220000001
809.27,-2.71676666667,-2.70453333333,-3.62016666667,-2.51526666667,-5.31146666667,-1.03786666667,52.3077333333,-2.1124,-1.8682
809.58,-1.7299,-1.68353333333,-2.4113,-1.807,-4.3478,-0.407,53.2224,-1.548,-1.33206666667
809.88,-1.6042,-1.701,-2.14196666667,-1.90113333333,-4.40273333333,-0.537866666666,52.9268666667,-1.70733333334,-1.46333333333
810.19,0.0815666666666,-0.444933333334,-0.397899999998,-0.388466666668,-2.8696,0.720533333334,53.7406,-0.181666666667,-0.106466666667
810.49,0.267866666667,-0.3906,-0.078866666666,-0.548133333333,-2.82273333333,0.913733333332,53.5789333333,-0.144866666667,-0.0818666666666
810.80,1.77836666667,1.32826666667,1.5045,0.812000000001,-1.61786666667,2.6188,54.5483333333,1.35973333334,1.59906666667
811.10,2.78866666667,2.09080000001,2.32246666667,1.64,-0.6134,3.30513333333,54.4912666667,2.216,2.53513333333
811.41,2.95623333333,2.09133333333,2.31943333333,1.8124,-0.386733333332,3.7262,55.0,2.04686666667,2.8898
811.71,2.2914,1.73226666666,1.83436666667,1.54046666667,-0.5242,3.1512,54.8672666667,1.48293333333,2.31386666667
812.02,1.6247,1.21453333333,1.3565,1.111,-1.0014,2.40953333333,54.8127333333,1.0272,1.62153333333
812.32,2.41616666667,1.9686,1.89846666667,1.84726666667,-0.127933333334,3.2406,55.008,1.6938,2.77406666667
812.63,2.3308,1.85053333333,1.76996666667,1.541,-0.303066666667,3.0174,54.9902666667,1.354,2.77246666667
812.93,1.02673333333,0.625133333334,0.493500000001,0.230400000002,-1.60566666667,1.73086666667,54.5112666667,0.177666666665,2.0072
813.24,0.739166666668,0.315799999998,0.084,-0.080666666666,-2.09666666667,1.64646666667,55.3965333333,-0.215133333333,1.61953333333
813.54,-0.338966666667,-0.4612,-0.651166666668,-1.07833333333,-2.896,1.31566666667,55.1916,-1.19366666666,0.902200000002
813.85,-0.621033333333,-0.565800000002,-1.1008,-0.979933333334,-2.94673333333,1.0628,55.7902,-1.3458,0.579733333334
814.15,-1.47986666667,-1.53533333334,-1.9675,-1.93633333333,-3.67213333333,0.179800000002,54.9446666667,-2.48266666667,-0.5048
814.46,-2.28856666667,-2.2082,-2.66243333333,-2.80226666667,-4.5354,-0.328333333334,54.5771333333,-3.57806666667,-1.4326
814.76,-2.89053333333,-2.96846666667,-3.02156666667,-3.521,-5.24266666667,-0.998800000002,54.6299333333,-4.39966666667,-2.45133333334
815.07,-1.98436666667,-2.64113333333,-2.47066666667,-3.22326666667,-5.01959999999,-0.447266666666,55.1082666667,-4.01840000001,-1.6684
815.37,-1.36903333333,-2.45286666666,-2.29223333333,-2.98746666667,-4.84133333333,-0.263733333334,55.3084666667,-3.72186666667,-1.21926666667
815.68,-1.82273333333,-2.6242,-2.7624,-3.19853333333,-5.52493333334,-0.7376,54.7802,-3.63833333333,-1.837
815.98,-2.7354,-3.58813333333,-3.79343333333,-3.75786666667,-6.76573333334,-1.42246666667,54.3453333333,-4.39493333333,-2.78833333333
816.29,-2.3668,-3.65426666667,-3.6649,-3.097,-6.65253333334,-1.26273333333,54.3914666667,-4.03526666666,-2.69493333333
816.59,-1.91106666667,-3.27526666667,-3.18973333333,-2.6598,-6.32479999999,-1.05993333333,53.6752666667,-3.65806666667,-2.0718
816.89,-1.2619,-2.39533333333,-2.18643333333,-1.6802,-5.72213333333,-0.6748,54.6558666667,-2.79346666667,-1.3494
817.20,0.1833,-0.8776,-0.311099999999,-0.150666666667,-4.39413333333,0.786066666668,55.2456,-1.25746666667,-0.039333333334
817.50,0.761599999999,-0.261333333332,0.073433333334,0.567200000001,-3.8432,1.35746666667,55.3856,-0.376133333334,0.777399999998
817.81,1.3789,0.480199999999,0.987933333333,1.63733333333,-3.0656,2.00686666667,55.9988,0.55393333333,1.4526
818.11,1.67253333333,0.978600000001,1.2515,2.40806666667,-2.42593333333,2.5148,56.548,1.1092,1.64893333333
818.41,1.21393333333,0.828266666667,1.0968,2.051,-2.46213333333,2.31346666667,56.7094666667,0.8512,1.0968
818.72,0.744599999999,0.400799999998,0.706799999999,1.81426666667,-2.71866666667,2.26373333333,56.5828,0.3196,0.931533333334
819.02,1.39246666667,1.031,1.38996666667,2.38066666667,-1.61226666667,2.7192,56.9572666667,0.475066666666,1.76893333333
819.33,2.43706666667,2.0576,2.34353333333,3.30126666667,-0.393266666666,3.41093333333,57.4668,1.1338,2.57433333333
819.63,2.92163333333,2.91186666667,2.47626666667,3.79893333333,0.0596,3.81466666667,57.872,1.64286666667,2.96746666667
819.93,3.1958,3.24,2.5573,4.25886666666,0.580800000001,3.9566,58.6076,1.84746666667,3.2194
820.24,3.40543333333,3.30073333333,2.35863333333,4.53026666667,1.0142,4.00593333333,58.3426,1.88406666667,3.40833333333
820.54,3.29703333333,3.0534,2.0264,4.33733333333,0.8664,3.7124,58.7013333333,1.65586666667,3.1812
820.85,3.68026666667,3.4306,2.42806666667,4.70273333333,1.17886666667,3.93213333333,59.1901333333,1.96186666667,3.48866666667
821.15,3.91776666667,3.6612,2.59733333333,4.8858,1.3944,4.06213333333,59.5936,2.21073333333,3.822
821.45,3.9713,3.8468,2.60553333333,4.9334,1.4814,3.98006666667,59.7592,2.28366666667,3.94806666667
821.76,4.2433,4.0836,2.7136,5.12666666667,1.72306666667,4.16846666666,59.9999333333,2.50846666667,4.18753333333
822.06,4.5373,4.36013333334,2.92443333333,5.37106666667,1.9686,4.33693333334,60.3296666667,2.806,4.4244
822.36,4.52023333333,4.2688,2.8662,5.3118,1.85933333333,4.3068,60.5412,2.76466666667,4.34086666667
822.67,4.49473333333,4.21673333333,2.78066666667,5.23713333333,1.77306666667,4.3104,60.8038666667,2.7192,4.32186666667
822.97,4.55636666667,4.2746,2.91666666667,5.2594,1.8888,4.42086666667,61.0567333333,2.73873333333,4.4056
823.27,4.65663333333,4.3482,3.02223333333,5.32893333333,1.93786666667,4.55426666667,61.0999333333,2.7674,4.49246666667
823.58,4.48813333333,4.2284,2.88636666667,5.0858,1.68046666667,4.47093333333,61.2773333333,2.59346666667,4.3434
823.88,4.2493,3.98513333333,2.61773333333,4.7694,1.48286666667,4.27826666667,61.0359333333,2.36186666667,4.179
824.18,3.75393333333,3.5066,2.10856666667,4.2672,1.16986666667,3.91586666666,60.8991333333,1.9806,3.79973333333
824.49,3.2862,3.08866666667,1.596,3.82,0.715466666665,3.52993333333,60.7935333333,1.53546666667,3.25946666667
824.79,3.09383333333,2.7602,1.33286666667,3.46093333333,0.396666666665,3.32553333333,60.5830666667,1.1956,2.96426666667
825.09,2.35113333333,1.99653333333,0.579633333333,2.7462,-0.488666666666,2.6114,60.0429333333,0.434866666669,2.16573333333
825.39,1.99436666667,1.57273333333,0.297433333333,2.3088,-0.866133333332,2.31106666666,59.2728,-0.0343333333334,1.7048
825.70,1.66546666667,1.30906666667,0.0763666666674,2.17693333333,-1.1898,2.1458,59.0010666667,-0.3314,1.4162
826.00,1.3394,1.09306666667,-0.262333333332,1.90913333333,-1.39706666667,1.83326666667,58.4459333333,-0.563733333334,1.1078
