wavelength,Back_PinInom,Belly_PinInom,Breast_PinInom,Crissum_PinInom,Crown_PinInom,DorTail_PinInom,Patch10_PinInom,Rump_PinInom,Throat_PinInom,WingTip_PinInom
617.95,6.83566666667,6.69246666667,6.867,14.1314,5.96513333333,8.70613333333,6.759,6.63138,7.43846666666,9.5174
618.28,6.82826666667,6.659,6.8332,14.1204,5.92273333333,8.61376666667,6.7564,6.55800666667,7.38166666667,9.4756
618.62,6.78913333333,6.6234,6.75973333333,14.0716,5.85626666666,8.5446,6.7116,6.49108666667,7.3412,9.44226666667
618.95,6.81906666667,6.6908,6.80046666667,14.1302,5.89606666667,8.60993333333,6.74066666667,6.52773333333,7.40513333333,9.48919999999
619.28,6.8092,6.66473333333,6.76513333333,14.0648666667,5.81146666667,8.64906666667,6.709,6.50030666667,7.4176,9.4162
619.62,6.78233333333,6.64853333333,6.7876,14.0546666667,5.75593333333,8.6327,6.7042,6.47143333333,7.40493333333,9.3796
619.95,6.74266666667,6.6144,6.77486666667,14.0454666667,5.68786666667,8.6138,6.6722,6.42466,7.36786666667,9.36806666667
620.28,6.6978,6.61833333333,6.75626666667,14.0256666667,5.64286666667,8.57493333333,6.6214,6.39554,7.3462,9.35826666667
620.62,6.80246666667,6.69053333334,6.8092,14.1506,5.7046,8.6838,6.71126666667,6.49564666667,7.46593333333,9.44926666666
620.95,6.85333333333,6.74953333333,6.81706666667,14.1911333333,5.7388,8.7308,6.73786666667,6.53786,7.47613333333,9.48606666668
621.28,6.7926,6.66233333333,6.7382,14.1315333333,5.66633333333,8.69666666667,6.67606666667,6.44836,7.39886666667,9.42886666667
621.62,6.88026666667,6.71793333333,6.7816,14.1570666667,5.69233333333,8.80616666667,6.76053333333,6.54194,7.4774,9.47433333333
621.95,6.8828,6.69946666667,6.75213333333,14.1308,5.71633333333,8.81973333333,6.73913333333,6.54486666667,7.50926666667,9.50053333333
622.28,6.89506666667,6.72986666667,6.7568,14.1223333333,5.7416,8.83803333333,6.7544,6.57512,7.55286666667,9.5524
622.62,6.91713333333,6.7244,6.79746666667,14.1371333333,5.7506,8.8499,6.77693333333,6.57647333333,7.59386666667,9.56733333335
622.95,6.91973333333,6.7546,6.82513333333,14.1686,5.81153333333,8.8525,6.78113333333,6.64215333333,7.59366666667,9.57366666667
623.28,6.9154,6.70053333333,6.7758,14.1317333333,5.78966666667,8.80626666667,6.76773333333,6.61419333333,7.58326666667,9.56833333333
623.62,6.96073333333,6.74706666667,6.76966666667,14.1774666667,5.86333333333,8.82773333333,6.81486666667,6.67296,7.63766666667,9.57326666667
623.95,6.95366666667,6.68533333333,6.69726666667,14.1876,5.8498,8.83193333333,6.779,6.68144666667,7.6038,9.59493333332
624.28,6.94713333333,6.6458,6.70773333333,14.1694666667,5.87126666667,8.806,6.79413333333,6.66462666667,7.60213333333,9.60193333333
624.62,7.0376,6.7288,6.7806,14.2993333333,5.97686666667,8.89213333333,6.88306666667,6.7396,7.64773333333,9.69486666666
624.95,7.03893333333,6.76133333333,6.76253333333,14.284,5.97566666667,8.87780000001,6.88246666667,6.73209333333,7.64626666667,9.67053333333
625.28,7.08746666667,6.8584,6.81873333333,14.3485333333,6.05086666667,8.90966666667,6.94806666667,6.77226666667,7.71286666667,9.72353333333
625.61,7.13473333333,6.92366666666,6.8424,14.4158,6.0876,8.94053333333,6.9674,6.84259333333,7.75793333333,9.78700000001
625.95,7.1064,6.8528,6.81606666667,14.3921333333,6.05433333333,8.87383333334,6.92146666667,6.80266666667,7.68533333333,9.71386666667
626.28,6.96046666666,6.70693333333,6.6602,14.2765333333,5.9492,8.78046666667,6.7642,6.67148,7.5604,9.57993333333
626.61,6.9154,6.64006666667,6.6202,14.2621333333,5.8902,8.71923333333,6.69906666667,6.58685333333,7.50646666667,9.57713333333
626.94,6.89086666666,6.64553333333,6.62113333333,14.2353333333,5.88766666667,8.72223333333,6.65553333333,6.59362,7.4912,9.5956
627.28,6.86946666667,6.61946666667,6.61526666667,14.2321333333,5.86586666667,8.70706666667,6.61053333333,6.56594666667,7.4812,9.59779999999
627.61,6.87153333333,6.62726666667,6.63306666667,14.2092666667,5.8826,8.6599,6.62693333333,6.5469,7.5108,9.5584
627.94,6.90573333333,6.70266666667,6.64993333333,14.2693333333,5.92126666667,8.6989,6.6366,6.57712666667,7.5516,9.62993333333
628.27,6.9054,6.6906,6.671,14.2591333333,5.91186666667,8.70623333333,6.6166,6.57266666667,7.57173333333,9.63359999999
628.61,6.99453333333,6.75566666667,6.73953333333,14.3154666667,5.97546666667,8.75963333333,6.70853333333,6.64899333333,7.6382,9.73173333332
628.94,6.99046666667,6.73493333333,6.701,14.2842666667,5.9584,8.71663333333,6.68973333333,6.61969333333,7.59673333333,9.72826666667
629.27,7.03413333333,6.7592,6.74026666667,14.3122,5.99146666667,8.76476666667,6.71786666667,6.62017333333,7.58106666667,9.74706666667
629.60,7.059,6.7998,6.81033333333,14.317,6.02133333333,8.79753333333,6.7598,6.65708,7.60886666667,9.77246666668
629.94,7.17726666667,6.9148,6.892,14.4499333333,6.0906,8.87546666667,6.8752,6.75596,7.7264,9.89206666668
630.27,7.1838,6.9072,6.83426666667,14.4234666667,6.06006666667,8.88176666667,6.8872,6.75112666667,7.70946666667,9.87566666665
630.60,7.24826666667,6.938,6.8946,14.5665333333,6.10546666667,8.94896666667,6.9596,6.79180666667,7.7304,9.86633333335
630.93,7.2646,6.958,6.90473333333,14.5722666667,6.11906666667,8.9388,6.97453333333,6.81376666667,7.7062,9.88993333333
631.26,7.21853333333,6.9188,6.88306666667,14.5279333333,6.04233333333,8.9137,6.946,6.74718666667,7.66233333333,9.84059999999
631.60,7.1126,6.81886666666,6.7874,14.4245333333,5.96366666667,8.8019,6.872,6.66358666667,7.57953333333,9.73966666667
631.93,7.0072,6.69746666667,6.65126666667,14.3226,5.8562,8.6912,6.79346666667,6.57652666667,7.477,9.65906666667
632.26,7.04533333333,6.78073333333,6.72906666667,14.4082666667,5.94266666667,8.78826666667,6.8438,6.68521333333,7.54646666667,9.72920000001
632.59,7.04133333333,6.76873333333,6.74033333333,14.4330666667,5.90486666667,8.8119,6.83526666667,6.67752666667,7.553,9.73286666667
632.92,7.02866666667,6.78,6.72526666667,14.4483333333,5.91306666667,8.86566666666,6.85026666667,6.75136666667,7.60906666667,9.70813333333
633.26,7.01933333333,6.76766666666,6.68993333333,14.4838,5.91633333333,8.88263333334,6.81993333333,6.75497333333,7.66733333333,9.76586666665
633.59,7.1028,6.81146666667,6.76133333333,14.5195333333,5.98413333333,8.89723333334,6.88606666667,6.84551333333,7.6798,9.81933333332
633.92,7.14233333333,6.88346666667,6.82506666667,14.5588666667,6.04673333333,8.90926666666,6.91573333333,6.92577333333,7.7622,9.85866666667
634.25,7.22013333334,6.99333333333,6.9122,14.5592,6.142,8.95406666666,6.99506666667,7.04698,7.84686666667,9.95306666669
634.58,7.38026666667,7.11853333333,7.0476,14.71,6.2974,9.0947,7.14493333333,7.17953333333,8.01173333333,10.085
634.91,7.523,7.24586666667,7.145,14.8496,6.4508,9.26276666667,7.24646666667,7.32037333333,8.1216,10.2355333333
635.25,7.6346,7.32713333333,7.24633333333,14.9324,6.52993333333,9.34876666667,7.32326666667,7.42054,8.18953333333,10.3284666667
635.58,7.6692,7.3616,7.2624,14.944,6.5596,9.3417,7.3202,7.44273333333,8.20493333333,10.3348666667
635.91,7.56073333333,7.2078,7.20926666667,14.8314,6.5056,9.20223333333,7.214,7.28275333333,8.10786666667,10.2375333333
636.24,7.57653333333,7.1944,7.22066666667,14.8860666667,6.55966666667,9.19736666666,7.20526666667,7.31672,8.14673333333,10.243
636.57,7.60133333333,7.1516,7.27033333333,14.8627333333,6.5688,9.14363333333,7.20406666667,7.26706666667,8.1366,10.2774
636.90,7.60913333333,7.12446666667,7.23613333333,14.8698,6.5656,9.14546666666,7.20393333333,7.25153333333,8.1392,10.2354
637.23,7.4992,7.0582,7.1688,14.7973333333,6.47893333333,9.04480000001,7.13046666667,7.16489333333,8.08073333333,10.1547333333
637.56,7.499,7.02453333334,7.15706666667,14.788,6.49346666667,9.01456666667,7.13026666667,7.13718,8.059,10.1474
637.90,7.27146666667,6.74866666667,6.9312,14.5624,6.2626,8.79696666667,6.89853333333,6.87718666667,7.881,9.96013333335
638.23,7.06073333333,6.53233333333,6.78166666667,14.3850666667,6.04433333333,8.62923333333,6.70706666667,6.67968666667,7.6674,9.74746666668
638.56,6.9558,6.4276,6.7132,14.2392,5.9436,8.49843333333,6.6042,6.58064,7.58546666667,9.6818
638.89,6.8972,6.29913333333,6.62013333333,14.1062666667,5.8528,8.43443333333,6.53666666667,6.42046666666,7.496,9.54553333333
639.22,7.0146,6.37526666667,6.7356,14.1767333333,5.94413333333,8.53563333333,6.67206666667,6.46909333333,7.6168,9.632
639.55,6.96573333333,6.3398,6.6484,14.1370666667,5.83826666667,8.53493333333,6.59433333333,6.4537,7.54426666667,9.59220000001
639.88,6.85993333333,6.2448,6.5744,13.995,5.72673333333,8.43463333333,6.52146666667,6.35068,7.40053333333,9.57473333333
640.21,6.68526666667,6.11786666667,6.4052,13.9007333333,5.5736,8.29203333333,6.37766666667,6.23268666667,7.26586666667,9.46926666667
640.54,6.5964,6.00806666667,6.31746666667,13.76,5.43866666667,8.24966666667,6.29626666667,6.14330666667,7.104,9.36346666667
640.87,6.60333333333,5.9486,6.26813333333,13.7065333333,5.39873333333,8.2605,6.29433333333,6.11174,7.05193333333,9.30206666667
641.20,6.5602,5.90286666667,6.2538,13.7010666667,5.34546666667,8.29503333333,6.27306666667,6.04375333333,7.0302,9.28513333333
641.53,6.66326666667,5.9614,6.29473333333,13.7286666667,5.43373333333,8.36746666667,6.35926666667,6.067,7.08966666667,9.31853333333
641.87,6.79586666667,6.0984,6.3332,13.7874666667,5.5134,8.46466666667,6.46253333334,6.16295333333,7.21726666667,9.42253333334
642.20,6.7528,6.01846666667,6.27086666667,13.7606666667,5.43066666667,8.4311,6.42446666667,6.1107,7.15873333333,9.33380000001
642.53,6.75653333333,6.10813333333,6.31686666667,13.8523333333,5.47186666667,8.555,6.45806666667,6.21724666667,7.28073333333,9.42326666667
642.86,6.44693333333,5.86013333333,6.05226666667,13.6288,5.2266,8.3407,6.165,5.96160666667,7.0096,9.13133333333
643.19,6.52973333333,5.9928,6.1352,13.7496666667,5.29233333333,8.45083333333,6.2878,6.04959333333,7.1098,9.25593333333
643.52,6.62113333333,6.0532,6.1944,13.877,5.3984,8.58583333333,6.3448,6.13172,7.21213333333,9.23826666667
643.85,6.68433333333,6.08966666667,6.21193333333,13.9262,5.45906666667,8.6565,6.38966666667,6.1642,7.25173333333,9.19026666667
644.18,6.71993333333,6.21233333333,6.28553333333,13.9520666667,5.517,8.68553333333,6.41413333333,6.19252,7.30826666667,9.27326666667
644.51,6.80493333333,6.37053333333,6.4352,14.0389333334,5.61893333334,8.84983333333,6.49373333333,6.26384,7.46893333333,9.40293333333
644.84,6.92526666667,6.475,6.52353333333,14.1296,5.75033333333,8.99623333333,6.611,6.38786666667,7.56446666667,9.547
645.17,6.88513333333,6.49946666667,6.55173333333,14.2152,5.77966666667,8.99193333333,6.57833333333,6.44428666667,7.54486666667,9.5754
645.50,6.879,6.4888,6.56753333333,14.2304666667,5.8366,8.9841,6.5586,6.46806666667,7.5418,9.59479999999
645.83,7.0502,6.66666666667,6.76306666667,14.4046666667,6.02573333333,9.11963333333,6.73993333333,6.64616,7.7008,9.78000000001
646.16,7.04546666667,6.64353333333,6.7716,14.4163333333,6.02466666667,9.07813333333,6.72973333333,6.59668666667,7.6386,9.80786666666
646.49,7.20366666667,6.82593333333,6.9384,14.5704666667,6.1848,9.22276666667,6.85286666667,6.79398666667,7.85393333333,9.99506666665
646.82,7.1928,6.75486666667,6.9072,14.5147333333,6.14593333333,9.08146666667,6.79406666667,6.74235333333,7.81313333334,9.91420000001
647.15,7.07713333333,6.624,6.79806666667,14.3479333333,6.0136,8.91653333333,6.689,6.6144,7.7344,9.85000000001
647.48,7.05733333333,6.60186666667,6.79353333333,14.2572,6.02506666667,8.9225,6.68626666667,6.57633333333,7.7298,9.8678
647.81,7.1362,6.58046666667,6.89633333333,14.3398666667,6.13866666667,8.99003333333,6.80326666667,6.65015333333,7.81153333333,9.91533333333
648.14,7.03453333333,6.45226666667,6.79526666667,14.2728666667,6.09766666667,8.85706666667,6.68186666667,6.56217333333,7.69753333333,9.87953333333
648.47,6.86246666667,6.30626666667,6.6676,14.1155333333,5.9316,8.6885,6.50566666667,6.45208,7.51033333333,9.72800000001
648.80,6.80173333333,6.25126666667,6.585,14.0357333333,5.8694,8.71236666667,6.45366666667,6.38898666667,7.45433333333,9.67893333333
649.13,6.61886666667,6.04993333334,6.42306666667,13.833,5.66006666667,8.58013333333,6.29186666667,6.1733,7.2676,9.51140000001
649.46,6.5264,5.98026666667,6.33046666667,13.7314,5.59826666667,8.49576666667,6.20426666667,6.09872,7.17286666666,9.42466666667
649.79,6.51053333333,5.9454,6.28633333333,13.7156666667,5.5352,8.48013333333,6.16173333333,6.10718,7.13126666667,9.38653333333
650.11,6.60473333333,5.99366666667,6.36306666667,13.7986,5.58173333333,8.5494,6.29486666667,6.13788,7.1398,9.50513333333
650.44,6.7216,6.1554,6.45606666667,13.8925333333,5.7058,8.76463333333,6.4324,6.25782666667,7.29386666667,9.61366666667
650.77,6.75286666667,6.2598,6.46626666667,13.9746,5.70566666667,8.847,6.44106666667,6.31601333333,7.25473333333,9.62093333333
651.10,6.72066666667,6.271,6.4722,14.0331333333,5.67666666667,8.8122,6.39906666667,6.36853333334,7.2514,9.57653333333
651.43,6.68586666667,6.2924,6.357,14.0086,5.61373333333,8.77893333333,6.3352,6.35572666667,7.20706666667,9.55266666667
651.76,6.66766666667,6.2554,6.286,14.0168666667,5.54993333333,8.73766666667,6.31393333333,6.36521333333,7.19486666667,9.49486666667
652.09,6.80226666666,6.36913333333,6.39466666667,14.1716666667,5.64373333333,8.85476666666,6.4532,6.49794,7.3544,9.55373333333
652.42,6.82346666667,6.3568,6.37793333333,14.194,5.5882,8.7808,6.4904,6.49557333333,7.37586666667,9.54446666668
652.75,6.96973333333,6.4786,6.45273333333,14.2842,5.70673333333,8.84516666667,6.62026666667,6.66233333333,7.4528,9.66753333334
653.08,6.9122,6.40326666667,6.35713333333,14.2574,5.63626666667,8.80653333333,6.5322,6.58359333333,7.4156,9.61186666665
653.41,6.90953333333,6.46313333333,6.37013333333,14.2469333333,5.66886666667,8.7863,6.5764,6.62558,7.44253333333,9.60559999999
653.74,6.77086666667,6.36373333333,6.206,14.0830666667,5.5856,8.68166666667,6.44873333333,6.59388,7.3896,9.49173333333
654.06,6.59866666667,6.16766666667,6.07346666667,13.9330666667,5.445,8.5297,6.24233333333,6.49902666667,7.20293333333,9.39740000001
654.39,6.5736,6.09126666667,6.07333333333,13.8578666667,5.3952,8.43316666667,6.211,6.49435333333,7.21953333333,9.38593333334
654.72,6.59446666666,6.08833333333,6.08273333333,13.8300666667,5.35166666667,8.40583333333,6.23333333333,6.48907333333,7.2184,9.41406666668
655.05,6.5566,6.06786666667,6.1424,13.8376,5.31186666667,8.44323333333,6.21793333333,6.47378666667,7.19853333333,9.43839999999
655.38,6.57266666667,6.1474,6.16173333333,13.8199333333,5.35346666667,8.52693333333,6.25966666667,6.53619333333,7.2168,9.4438
655.71,6.52746666667,6.12433333333,6.0708,13.7286666667,5.33933333333,8.43933333333,6.18393333333,6.44435333333,7.1456,9.44326666666
656.04,6.58146666667,6.252,6.20093333333,13.8105333333,5.40846666667,8.55873333333,6.20853333333,6.49404666667,7.2338,9.54366666667
656.37,6.5062,6.2542,6.198,13.8420666667,5.3334,8.53616666667,6.14486666667,6.42714,7.23626666667,9.53453333332
656.69,6.5616,6.27293333333,6.20006666667,13.9306,5.3796,8.61703333333,6.20806666667,6.46678666667,7.234,9.56526666666
657.02,6.63293333333,6.24966666667,6.18466666667,13.9892,5.4378,8.64056666667,6.21586666667,6.46930666667,7.24146666667,9.60020000001
657.35,6.89566666667,6.44726666667,6.41086666667,14.2158,5.65646666667,8.8768,6.44373333333,6.62354,7.4004,9.78653333335
657.68,6.857,6.34246666667,6.36186666667,14.2017333333,5.60213333333,8.80003333333,6.45033333333,6.52171333333,7.29813333333,9.68246666666
658.01,6.86293333333,6.36073333334,6.36806666667,14.1846666667,5.64846666667,8.87,6.4786,6.52792666667,7.30193333334,9.69580000001
658.34,6.84,6.37333333333,6.34066666667,14.2128666667,5.6352,8.90613333333,6.48446666667,6.48316666667,7.28893333333,9.70846666667
658.66,6.74106666667,6.289,6.24513333333,14.0684666667,5.54213333333,8.76613333333,6.39706666667,6.3747,7.16566666667,9.56979999999
658.99,6.72366666667,6.2216,6.2804,14.0875333333,5.5286,8.76263333333,6.39986666667,6.30859333333,7.1454,9.59973333335
659.32,6.72153333333,6.1892,6.28813333333,14.0959333333,5.52053333333,8.7677,6.40493333333,6.29074,7.13186666667,9.55526666667
659.65,6.83426666667,6.27126666667,6.32353333333,14.1920666667,5.6434,8.8779,6.51033333333,6.40865333333,7.18106666667,9.65453333333
659.98,6.85406666667,6.22753333333,6.2834,14.1915333334,5.67833333333,8.90693333333,6.54886666667,6.42078666667,7.18906666667,9.63766666665
660.31,6.76813333333,6.2038,6.20873333333,14.0874666667,5.58213333334,8.84666666667,6.46513333333,6.35854,7.145,9.59233333334
660.63,6.82073333333,6.2778,6.3126,14.1304666667,5.5938,8.93993333333,6.56553333334,6.40848666667,7.24426666667,9.68833333335
660.96,6.70713333333,6.24206666667,6.31573333333,14.09,5.49413333333,8.87173333333,6.4932,6.33624666666,7.23713333333,9.6346
661.29,6.71246666667,6.35093333333,6.3652,14.0544,5.52193333334,8.90043333333,6.51646666667,6.39654666667,7.3114,9.67886666667
661.62,6.71453333333,6.32313333333,6.31186666667,14.0941333333,5.523,8.84313333333,6.5286,6.37248666667,7.34686666667,9.65220000002
661.94,6.76986666667,6.3868,6.4052,14.0308,5.6548,8.93353333333,6.56593333333,6.40916,7.42153333333,9.69846666667
662.27,6.90853333333,6.49386666667,6.5158,14.154,5.76313333333,9.03843333333,6.70573333333,6.54231333334,7.57546666667,9.86793333332
662.60,6.97166666667,6.64613333333,6.52026666667,14.1944,5.81873333333,9.02466666667,6.7702,6.62824666667,7.62646666667,9.92126666665
662.93,6.98266666667,6.6984,6.56633333333,14.2361333333,5.86826666667,9.05323333333,6.80273333333,6.74140666667,7.69493333333,9.99433333333
663.26,6.9394,6.66273333333,6.60513333333,14.1601333333,5.85846666667,9.00796666667,6.79566666667,6.72428666667,7.7232,9.99053333333
663.58,7.01853333333,6.8034,6.73126666667,14.2562,5.971,9.05703333333,6.872,6.89464,7.8696,10.0842666667
663.91,7.0968,6.8932,6.83666666667,14.3443333333,6.05966666667,9.10483333333,6.9734,7.00140666667,7.95593333333,10.1316
664.24,6.92693333333,6.7956,6.71053333333,14.1958,5.97946666667,8.98746666667,6.7886,6.85744,7.80973333333,9.95153333332
664.57,6.8094,6.57266666667,6.46713333333,13.9846,5.791,8.7532,6.6378,6.7092,7.57733333333,9.77086666667
664.89,6.83813333333,6.49413333333,6.44506666667,14.101,5.77893333333,8.80646666667,6.65093333333,6.70772666667,7.5712,9.75639999999
665.22,6.8838,6.593,6.4992,14.0928666667,5.83566666667,8.94766666667,6.7216,6.73579333333,7.60633333334,9.79520000001
665.55,6.78433333333,6.38473333333,6.318,14.0594666667,5.66406666667,8.76743333333,6.583,6.65616666667,7.44353333333,9.68306666667
665.87,6.64313333333,6.22653333333,6.2044,13.9672666667,5.5736,8.67746666667,6.42533333333,6.51922666667,7.29626666667,9.49893333333
666.20,6.40946666667,5.91553333333,6.09413333333,13.8051333333,5.38,8.55106666667,6.164,6.29658,7.09406666666,9.28946666667
666.53,6.1646,5.69853333334,5.9338,13.6491333333,5.13406666666,8.35363333333,5.905,6.04426,6.8456,9.12206666667
666.86,6.084,5.60926666667,5.7988,13.6188666667,5.01513333333,8.2242,5.7774,5.90936666667,6.7586,8.93906666667
667.18,5.968,5.53006666667,5.74366666667,13.4554,4.87773333334,8.11893333333,5.65433333333,5.71057333333,6.59293333333,8.77146666666
667.51,5.99486666667,5.49173333333,5.73813333333,13.4254666667,4.864,8.1602,5.6448,5.66556,6.5556,8.76813333333
667.84,6.1446,5.57666666666,5.80293333333,13.5282666667,5.0016,8.28696666667,5.733,5.84672666667,6.69793333333,8.96853333333
668.16,6.21126666667,5.7132,5.89293333333,13.687,5.17406666667,8.48086666667,5.82533333333,5.98752666667,6.84193333333,9.10866666666
668.49,6.21066666667,5.76793333333,5.87813333333,13.6225333333,5.15846666667,8.4662,5.77713333333,5.97706,6.8128,9.15893333334
668.82,6.36146666666,5.86453333333,6.03573333333,13.8048666667,5.26633333333,8.62423333333,5.897,6.16008,6.87186666667,9.30300000001
669.14,6.3822,5.96846666667,6.17246666667,13.9296666667,5.31386666667,8.7386,5.98273333333,6.22922,6.98686666667,9.37426666666
