wavelength,Back_DiuDiuf,Belly_DiuDiuf,Breast_DiuDiuf,Crissum_DiuDiuf,Crown_DiuDiuf,DorTail_DiuDiuf,Patch10_DiuDiuf,Rump_DiuDiuf,Throat_DiuDiuf,WingTip_DiuDiuf
410.42,10.1607166667,32.847125,13.1314166667,8.11366666667,9.58416666668,8.82879166666,39.6615833334,11.1639166667,37.9731666667,8.58675
410.77,10.1245166667,32.9102916667,13.1203333333,8.10424999999,9.56325,8.82545833334,39.7578333333,11.1306666667,38.029,8.5715
411.13,10.2055833333,32.955625,13.1880833333,8.16641666667,9.60016666665,8.86383333333,39.8491666667,11.1716666667,38.1093333334,8.64083333334
411.49,10.2357,33.0245,13.2401666667,8.23533333333,9.64183333332,8.87295833333,39.9260833333,11.1915,38.1741666667,8.69941666668
411.85,10.2697833333,33.1558333333,13.32025,8.28633333333,9.70774999998,8.89212500001,40.0190833333,11.24725,38.3495,8.73808333333
412.21,10.2464166667,33.18,13.2934166666,8.24533333333,9.7065,8.87495833333,40.0436666667,11.2304166667,38.3801666667,8.66808333334
412.57,10.3523166667,33.3174166667,13.3544166666,8.28891666666,9.82641666667,8.94862500001,40.1416666667,11.32575,38.4919166667,8.75941666667
412.92,10.2910166667,33.349375,13.3476666666,8.24024999999,9.77750000002,8.88595833333,40.1395,11.2865833333,38.505,8.77058333332
413.28,10.3238,33.3724583334,13.37625,8.25383333332,9.80091666668,8.92687500001,40.108,11.3245833333,38.4700833333,8.78233333332
413.64,10.2191,33.2502083333,13.2705833334,8.16908333333,9.71258333333,8.81591666666,40.0344166667,11.1821666667,38.3293333334,8.66708333334
414.00,10.38505,33.4278333334,13.3605,8.33283333334,9.87308333335,8.96475,40.1553333333,11.31075,38.44075,8.82341666667
414.36,10.3602333333,33.4380416667,13.35725,8.361,9.88875,8.95516666666,40.19525,11.3478333333,38.3940833333,8.82958333332
414.72,10.35555,33.4635833333,13.3076666667,8.35025,9.87341666666,8.96133333332,40.18625,11.334,38.3909166667,8.82724999999
415.07,10.3660166667,33.5296666667,13.3078333334,8.40350000001,9.90816666667,9.02054166667,40.1650833333,11.4065833333,38.4485,8.87191666667
415.43,10.4526,33.5719583333,13.3558333334,8.45733333333,9.97041666666,9.05779166666,40.2464166666,11.4365833333,38.5015833333,8.93466666667
415.79,10.3910833333,33.526,13.3235,8.44524999999,9.92116666669,8.99683333334,40.2318333333,11.3689166667,38.4179166667,8.88658333332
416.15,10.4801833333,33.6507083333,13.3869166667,8.54375,9.94666666666,9.04512499999,40.3495,11.4226666667,38.5108333333,8.96724999999
416.51,10.4475,33.6965,13.3886666667,8.54824999999,9.89825,9.00679166666,40.40175,11.3776666667,38.5684166667,8.89108333334
416.86,10.44445,33.7355,13.3509166667,8.56483333334,9.89708333332,8.99962499999,40.4129166667,11.3789166667,38.5835833333,8.83258333334
417.22,10.4168833333,33.7529583333,13.2985,8.55483333332,9.87683333332,8.94995833334,40.4428333334,11.345,38.6265833333,8.79233333334
417.58,10.51085,33.8999166667,13.3648333333,8.62941666666,9.96175000001,9.04108333333,40.5394166667,11.4543333333,38.7585,8.86091666667
417.94,10.4577333333,33.880125,13.3353333334,8.57833333333,9.9205,9.01887499999,40.5078333333,11.3961666667,38.753,8.78149999999
418.29,10.5014833333,33.9202916667,13.3675,8.62966666666,9.95024999999,9.06095833334,40.5076666667,11.415,38.7976666667,8.81033333332
418.65,10.48625,33.9221666666,13.3361666667,8.59233333334,9.91875,9.01162499999,40.4824166666,11.3886666667,38.8264166667,8.78966666666
419.01,10.4867,33.9972916666,13.33625,8.60408333334,9.90833333334,8.96008333333,40.5765,11.3675833333,38.8941666667,8.75524999999
419.37,10.4434333333,34.034125,13.28275,8.57008333333,9.87075000002,8.92008333333,40.5561666667,11.33675,38.8989166667,8.69925000001
419.73,10.451,34.0686666667,13.2711666667,8.55125,9.85158333332,8.92675000001,40.5644166667,11.33125,38.9205833333,8.68708333332
420.08,10.3934833333,34.0680833333,13.2149166667,8.506,9.82975,8.88341666667,40.4894166667,11.2834166667,38.895,8.63624999999
420.44,10.4102,34.13025,13.2285833333,8.53074999999,9.86333333335,8.89599999999,40.4846666666,11.31425,38.9183333333,8.66374999999
420.80,10.41935,34.1830833333,13.2356666667,8.54783333333,9.88383333334,8.88454166668,40.50075,11.31575,38.9465833333,8.67408333334
421.16,10.4230333333,34.2335,13.2460833333,8.5535,9.89808333335,8.89787499999,40.5098333334,11.3320833333,38.98175,8.67883333333
421.51,10.3848,34.2132083333,13.2130833333,8.54125,9.85991666668,8.85195833333,40.4670833333,11.29425,38.977,8.65075
421.87,10.36515,34.22575,13.1823333333,8.52591666667,9.84916666667,8.80991666666,40.4305,11.2781666667,38.96075,8.65225
422.23,10.3575833333,34.2520416667,13.1516666666,8.51558333332,9.83641666666,8.78304166667,40.4526666667,11.2561666667,38.9761666667,8.62583333332
422.58,10.3793333333,34.3112083333,13.1966666667,8.54308333334,9.86683333332,8.80308333333,40.513,11.2856666667,39.0043333333,8.62258333333
422.94,10.3884666667,34.3215833333,13.2005,8.55358333332,9.89283333334,8.82454166667,40.4735833333,11.3004166667,38.9834166667,8.63733333332
423.30,10.4173166667,34.375125,13.23425,8.58858333333,9.92216666668,8.84745833333,40.4935,11.3325833333,39.0175,8.67341666668
423.66,10.4055166667,34.3952916667,13.2201666666,8.59308333333,9.92683333334,8.83733333333,40.4765833333,11.3349166667,39.044,8.66983333333
424.01,10.4194333333,34.4216666667,13.2225,8.60691666667,9.92075,8.84066666666,40.5200833333,11.35775,39.0724166666,8.66716666667
424.37,10.4127666667,34.4125833333,13.20175,8.6025,9.89691666666,8.82379166666,40.51325,11.3428333333,39.055,8.66641666666
424.73,10.3927333333,34.3957083334,13.1864166667,8.58808333332,9.88225,8.80624999999,40.4938333333,11.3075,39.0656666667,8.65649999999
425.08,10.39435,34.3890833334,13.1731666666,8.59016666667,9.88166666666,8.80029166668,40.4644166667,11.3011666667,39.0368333333,8.66491666667
425.44,10.435,34.4746666667,13.2143333333,8.62424999999,9.92491666665,8.83612499999,40.5491666666,11.3465,39.0984166667,8.70258333334
425.80,10.4484333333,34.5195833333,13.2466666667,8.64566666667,9.92791666666,8.87150000001,40.5961666666,11.3850833333,39.17025,8.69141666667
426.16,10.4615333333,34.5480416667,13.27325,8.65566666667,9.95133333334,8.87775000001,40.574,11.4140833333,39.1980833333,8.72074999999
426.51,10.5047833333,34.635875,13.3006666667,8.74241666667,10.0035833333,8.92595833333,40.58525,11.4725,39.2640833334,8.79141666666
426.87,10.4903666667,34.6588333333,13.3048333334,8.74908333333,9.99433333333,8.92004166667,40.6050833333,11.462,39.3189166667,8.78191666667
427.23,10.4999833333,34.7358333334,13.3181666667,8.76391666666,10.0154166667,8.93637500001,40.6693333333,11.4826666667,39.4164166667,8.78433333333
427.58,10.5324833333,34.788625,13.3535,8.80383333334,10.0585833333,8.95458333334,40.7151666667,11.4824166667,39.4700833334,8.79575
427.94,10.6040833333,34.8780416667,13.4394166667,8.89475,10.1515,9.02033333333,40.76025,11.5374166667,39.5365,8.85358333333
428.30,10.6303666667,34.978125,13.4754166667,8.94416666666,10.2003333333,9.05054166666,40.8378333333,11.5789166667,39.636,8.8635
428.65,10.7184333333,35.0992916667,13.5689166667,9.05150000001,10.2878333333,9.13733333334,40.9298333333,11.7085833333,39.72825,8.92383333333
429.01,10.8025,35.26175,13.66725,9.15049999999,10.3584166667,9.192125,41.0746666666,11.7985833333,39.8831666667,8.98183333334
429.37,10.7758666667,35.283,13.6479166666,9.13133333333,10.3374166667,9.16841666668,41.0399166667,11.76275,39.8745,8.93374999999
429.72,10.8189,35.3751666667,13.6756666667,9.16075,10.3835833333,9.15979166666,41.1225833334,11.7741666667,39.9464166667,8.96241666668
430.08,10.8639833333,35.488,13.7306666667,9.22283333334,10.4258333333,9.22070833333,41.251,11.7983333333,40.0631666667,9.01225000001
430.44,10.8559833333,35.5275,13.7040833333,9.17424999999,10.41575,9.19150000001,41.2578333333,11.7644166667,40.0731666666,8.97833333334
430.79,10.9103833333,35.6230833334,13.72,9.21483333333,10.4340833333,9.21275,41.30425,11.7884166667,40.11175,9.01416666667
431.15,10.9165166667,35.6525833333,13.70325,9.21541666668,10.4286666667,9.19825,41.30825,11.76325,40.1175,9.00066666668
431.50,10.9386833333,35.7094166667,13.7164166666,9.26316666667,10.4511666667,9.20116666667,41.3404166667,11.8091666667,40.1308333333,9.03858333333
431.86,10.91395,35.7745833333,13.6890833334,9.23108333334,10.42125,9.17691666667,41.391,11.7720833333,40.2045833333,9.01524999999
432.22,10.9279833333,35.8100833333,13.6948333333,9.22066666667,10.4259166667,9.19579166667,41.41,11.7704166667,40.2095833333,9.02475000001
432.57,10.9243833333,35.8449166667,13.6785833333,9.20925,10.4189166667,9.17483333333,41.4325833333,11.7335833334,40.2285833333,9.01700000001
432.93,10.8371666667,35.8035,13.5991666667,9.12583333333,10.3478333333,9.08933333334,41.3788333333,11.6394166667,40.1794166667,8.94266666666
433.29,10.8524333333,35.8745833333,13.61625,9.12941666666,10.372,9.10241666666,41.42975,11.661,40.2466666667,8.95958333333
433.64,10.8243666667,35.8985416667,13.5996666667,9.13925,10.363,9.089,41.4373333333,11.6325,40.2214166667,8.95324999999
434.00,10.7882666667,35.9022916667,13.55925,9.10491666667,10.331,9.04508333333,41.4039166667,11.6,40.19675,8.90258333334
434.35,10.7786333333,35.877875,13.5435,9.11558333333,10.2999166667,9.04087500001,41.3868333333,11.5854166667,40.183,8.88708333333
434.71,10.7487166667,35.8800416667,13.51775,9.08224999999,10.27875,9.01358333334,41.3869166666,11.5556666667,40.1998333333,8.85533333334
435.07,10.77,35.8725,13.52825,9.11833333333,10.2900833333,9.04004166667,41.3564166666,11.59925,40.1913333333,8.87300000001
435.42,10.7378333333,35.8987916667,13.5014166667,9.06624999999,10.2545,9.00050000001,41.3445833334,11.55975,40.20775,8.83216666668
435.78,10.6866166667,35.829,13.4336666667,9.01299999999,10.2133333333,8.93087500001,41.2598333334,11.50475,40.10525,8.79433333332
436.13,10.6738,35.8729583333,13.40725,8.99816666668,10.1991666667,8.89774999999,41.2915833333,11.48,40.1455,8.78691666668
436.49,10.69005,35.9590416667,13.421,9.03075000001,10.1985,8.90983333333,41.3269166666,11.5024166667,40.2180833333,8.79316666667
436.84,10.7760333333,36.0654166667,13.501,9.11733333332,10.2828333334,8.98633333334,41.40825,11.56825,40.2941666666,8.84933333334
437.20,10.7761833333,36.087375,13.4963333333,9.13833333333,10.27325,8.95583333333,41.38625,11.5331666667,40.2938333333,8.83175
437.56,10.7965,36.1757916667,13.5055833333,9.14233333333,10.2635833333,8.959375,41.451,11.55275,40.3920833333,8.82925
437.91,10.8358,36.2706666667,13.55125,9.18249999999,10.29775,8.97029166667,41.5225833333,11.5778333333,40.4604166666,8.85475000001
438.27,10.8447166667,36.3448333333,13.57975,9.19366666666,10.3319166667,8.96929166667,41.5905833333,11.5969166666,40.5196666667,8.87216666667
438.62,10.8875333333,36.4393333333,13.6481666666,9.25783333333,10.388,9.02270833334,41.6450833333,11.6484166667,40.5785,8.91483333334
438.98,10.86935,36.4900833334,13.65125,9.23641666666,10.3861666667,8.97779166667,41.6935,11.5955,40.5801666667,8.88308333333
439.33,10.9342833333,36.5535833333,13.7074166667,9.30375,10.4409166667,9.05237499999,41.73075,11.6509166666,40.6306666667,8.92999999999
439.69,10.9740666667,36.6666666667,13.7761666666,9.35966666667,10.4744166667,9.11154166666,41.8248333333,11.7008333334,40.7405833333,8.96041666667
440.04,10.9839833333,36.72125,13.7898333333,9.37016666667,10.48375,9.10966666668,41.8396666667,11.6964166667,40.7850833333,8.95241666666
440.40,10.96075,36.6655,13.75675,9.32658333333,10.4608333333,9.07379166666,41.7805833334,11.6593333334,40.7150833334,8.93333333333
440.75,10.9326,36.7002916667,13.7156666666,9.30058333333,10.4194166667,9.02941666666,41.78225,11.6279166667,40.7415,8.89758333333
441.11,10.9462666667,36.6867083333,13.72525,9.30566666666,10.4313333333,9.04191666668,41.7779166667,11.6486666666,40.73575,8.90958333334
441.47,10.9999666667,36.73875,13.7548333333,9.35341666666,10.4955,9.08091666667,41.7895833333,11.6846666667,40.74575,8.95024999999
441.82,10.9566333333,36.70175,13.7050833333,9.29666666667,10.4688333333,9.02008333333,41.722,11.6470833333,40.72175,8.90399999999
442.18,10.9555666667,36.753875,13.7031666667,9.30500000001,10.4930833333,9.01400000001,41.7115,11.64475,40.7641666666,8.90141666667
442.53,10.9771,36.7810833333,13.7195,9.32416666667,10.5188333333,9.01520833333,41.7158333333,11.66375,40.79025,8.89758333334
442.89,10.9829,36.8304166667,13.7365833333,9.36125,10.54025,9.04729166666,41.7374166667,11.7095,40.8435833333,8.93024999999
443.24,10.9684666666,36.8536666667,13.7058333334,9.34908333333,10.5219166667,9.00604166667,41.7876666667,11.6725,40.8594166666,8.8995
443.60,10.977,36.8727083333,13.69925,9.36108333333,10.5426666667,8.98429166666,41.81575,11.6665,40.8929166667,8.89133333333
443.95,10.9547666667,36.8576666667,13.69125,9.37400000001,10.519,8.97641666667,41.812,11.6639166666,40.886,8.88700000001
444.31,10.9855333333,36.994375,13.7370833333,9.42358333333,10.5635,9.00616666666,41.9328333333,11.7023333333,40.9848333334,8.91233333334
444.66,11.0406666667,37.0589583333,13.7863333334,9.48758333333,10.6234166667,9.07491666667,41.9919166666,11.76175,41.0711666667,8.95925000001
445.02,11.0408,37.1444583334,13.7775833333,9.50799999999,10.6200833333,9.07825000001,42.0625,11.7513333334,41.1319166667,8.95466666667
445.37,10.98855,37.1182083333,13.7346666666,9.46258333333,10.5588333333,9.03466666667,42.0291666667,11.696,41.12325,8.90608333333
445.72,11.0204333333,37.1882083333,13.7609166667,9.50674999999,10.5615833333,9.07849999999,42.1065,11.7264166667,41.1670833333,8.93066666667
446.08,11.0190166667,37.2007916667,13.7585,9.51575000001,10.54325,9.07729166666,42.1358333333,11.72,41.1819166667,8.91333333334
446.43,10.9893666667,37.2078333333,13.71675,9.49924999999,10.4991666667,9.04233333333,42.117,11.6904166667,41.1684166667,8.89358333333
446.79,11.02015,37.2624166667,13.74475,9.51333333334,10.5166666667,9.05795833333,42.1448333333,11.6994166667,41.205,8.90533333334
447.14,11.0123833333,37.2873333333,13.76575,9.51941666667,10.5219166667,9.06087500001,42.11875,11.71075,41.211,8.91
447.50,11.0318166667,37.343125,13.7795833334,9.52441666666,10.5166666666,9.06425000001,42.1295,11.7344166667,41.2608333333,8.92066666667
447.85,11.0945,37.447125,13.8141666667,9.56991666668,10.5723333334,9.10879166666,42.1681666667,11.7863333333,41.3476666667,8.968
448.21,11.0901666666,37.4275833333,13.8140833333,9.58941666667,10.5623333333,9.12120833334,42.1328333333,11.7705,41.3571666667,8.97141666667
448.56,11.0268,37.39325,13.7438333333,9.51825000001,10.4984166667,9.044375,42.0743333333,11.7074166667,41.2983333334,8.90749999999
448.92,11.06175,37.4372083333,13.7711666667,9.52566666666,10.5219166667,9.06120833333,42.0979166667,11.7234166666,41.3333333333,8.93158333332
449.27,11.1032,37.4884166667,13.8026666667,9.56925,10.5571666667,9.07558333333,42.1440833333,11.7666666667,41.392,8.96883333333
449.62,11.1175,37.5668333333,13.8205833333,9.591,10.584,9.06812499999,42.1754166667,11.7553333333,41.4405,8.966
449.98,11.15655,37.6312916667,13.8563333333,9.63591666667,10.6215,9.09208333333,42.2008333333,11.79575,41.4709166666,9.00974999999
450.33,11.1404833333,37.6520416667,13.8518333333,9.60349999999,10.6275833333,9.08016666667,42.1826666667,11.7648333333,41.4903333333,9.00675000001
450.69,11.1394,37.7270833333,13.8298333333,9.61008333333,10.6201666667,9.06179166668,42.2211666667,11.7624166667,41.548,8.99508333333
451.04,11.1865,37.7832083333,13.8351666667,9.65374999999,10.6478333333,9.10199999999,42.2759166667,11.7813333333,41.6184166667,9.02725
451.40,11.1723833333,37.7759166666,13.821,9.66000000001,10.65025,9.08420833334,42.2834166667,11.73725,41.6255833334,9.01691666667
451.75,11.13975,37.7280833333,13.8015833333,9.64641666667,10.6169166667,9.04670833333,42.2665833333,11.6803333333,41.57075,8.98633333334
452.10,11.1337666667,37.7434583333,13.7706666666,9.62775,10.6009166667,9.01795833332,42.2648333333,11.67625,41.5839166666,8.96866666668
452.46,11.1736166667,37.809,13.8184166667,9.67925,10.6479166667,9.04604166668,42.2910833334,11.6994166667,41.6260833333,9.01733333333
452.81,11.1434333333,37.8107916666,13.7945833333,9.69541666666,10.6291666667,9.01433333333,42.2748333333,11.6709166667,41.6011666667,8.99216666666
453.17,11.1328,37.829375,13.7955833333,9.70566666668,10.6191666667,9.00970833334,42.29625,11.6478333333,41.6251666667,8.98700000001
453.52,11.1066166667,37.8207083333,13.7573333333,9.68366666668,10.5880833334,9.0065,42.2776666667,11.6329166667,41.6440833333,8.97191666667
453.87,11.1070666667,37.844875,13.75575,9.66199999999,10.569,9.00791666667,42.296,11.6103333333,41.6725833333,8.96433333334
454.23,11.1704,37.946375,13.803,9.72541666666,10.5845833333,9.05112500001,42.4303333333,11.6760833334,41.7688333334,9.00341666666
454.58,11.1252833333,37.8987083333,13.7691666667,9.71749999999,10.5525833333,9.01675000001,42.4055833334,11.645,41.7453333333,8.97083333333
454.93,11.1148833333,37.9484166667,13.7686666667,9.71891666666,10.544,8.99991666668,42.4311666667,11.6479166667,41.7660833333,8.97841666666
455.29,11.14105,38.033625,13.7875,9.75966666666,10.5580833333,9.02333333333,42.4459166666,11.6688333334,41.7613333333,9.02049999999
455.64,11.1785166667,38.1503333333,13.8305833333,9.78874999999,10.57825,9.057,42.5533333333,11.7115,41.8333333333,9.02816666668
456.00,11.2302166667,38.2235,13.8795,9.85583333333,10.6294166667,9.12229166668,42.6180833334,11.7610833333,41.8536666666,9.08391666667
456.35,11.2918666667,38.274625,13.9258333333,9.92958333333,10.6750833333,9.183125,42.6545833333,11.8204166667,41.88425,9.14158333333
456.70,11.32065,38.353375,13.944,9.95316666667,10.703,9.21100000001,42.71075,11.8608333333,41.9614166667,9.16033333334
457.06,11.3300166667,38.411125,13.9464166667,9.97474999999,10.69775,9.22695833332,42.7128333333,11.8676666667,41.9753333333,9.15383333334
457.41,11.3763333333,38.4485833333,13.99325,10.0454166667,10.7521666667,9.23820833332,42.7710833333,11.9150833333,41.9980833333,9.18791666666
457.76,11.38235,38.4944166666,14.00775,10.0986666667,10.7715833333,9.24125,42.8005,11.9234166667,42.02275,9.21200000001
458.12,11.3622833333,38.499625,13.9858333333,10.1118333333,10.7745,9.22316666666,42.778,11.89175,42.0205833333,9.19675000001
458.47,11.4157833333,38.560625,14.0279166667,10.1480833333,10.7999166667,9.26337499999,42.8065,11.9099166667,42.0673333333,9.24108333334
458.82,11.4361166667,38.6010416667,14.0645833333,10.1723333333,10.8165,9.27587500001,42.8348333333,11.9204166667,42.1101666667,9.25058333334
459.18,11.4417166667,38.589375,14.04625,10.1845833333,10.8129166667,9.29408333333,42.7955,11.9314166667,42.1070833333,9.23274999999
